"","date","ELF"
"978","2020-08-11",19.139999
"979","2020-08-12",20.200001
"980","2020-08-13",20.139999
"981","2020-08-14",20.18
"982","2020-08-17",19.940001
"983","2020-08-18",18.969999
"984","2020-08-19",19.24
"985","2020-08-20",18.85
"986","2020-08-21",18.549999
"987","2020-08-24",19.290001
"988","2020-08-25",19.42
"989","2020-08-26",19.15
"990","2020-08-27",18.73
"991","2020-08-28",19.540001
"992","2020-08-31",19.530001
"993","2020-09-01",19.9
"994","2020-09-02",19.84
"995","2020-09-03",19.370001
"996","2020-09-04",19.09
"997","2020-09-08",18.559999
"998","2020-09-09",18.77
"999","2020-09-10",18.530001
"1000","2020-09-11",17.799999
"1001","2020-09-14",18.120001
"1002","2020-09-15",17.76
"1003","2020-09-16",17.67
"1004","2020-09-17",18.129999
"1005","2020-09-18",17.959999
"1006","2020-09-21",18.08
"1007","2020-09-22",19.120001
"1008","2020-09-23",18.790001
"1009","2020-09-24",18.41
"1010","2020-09-25",18.32
"1011","2020-09-28",18.75
"1012","2020-09-29",18.32
"1013","2020-09-30",18.370001
"1014","2020-10-01",18.959999
"1015","2020-10-02",18.76
"1016","2020-10-05",19.6
"1017","2020-10-06",20.309999
"1018","2020-10-07",20.5
"1019","2020-10-08",21.139999
"1020","2020-10-09",21.639999
"1021","2020-10-12",21.780001
"1022","2020-10-13",21.530001
"1023","2020-10-14",21.370001
"1024","2020-10-15",21.18
"1025","2020-10-16",21.02
"1026","2020-10-19",21.049999
"1027","2020-10-20",20.639999
"1028","2020-10-21",20.51
"1029","2020-10-22",20.950001
"1030","2020-10-23",21.620001
"1031","2020-10-26",21.5
"1032","2020-10-27",20.959999
"1033","2020-10-28",20.299999
"1034","2020-10-29",20.34
"1035","2020-10-30",20.27
"1036","2020-11-02",20.719999
"1037","2020-11-03",20.780001
"1038","2020-11-04",21.35
"1039","2020-11-05",19.43
"1040","2020-11-06",19.09
"1041","2020-11-09",20.74
"1042","2020-11-10",20.809999
"1043","2020-11-11",20.950001
"1044","2020-11-12",21.1
"1045","2020-11-13",21.35
"1046","2020-11-16",21.93
"1047","2020-11-17",21.66
"1048","2020-11-18",21.66
"1049","2020-11-19",21.99
"1050","2020-11-20",21.549999
"1051","2020-11-23",22.059999
"1052","2020-11-24",22.27
"1053","2020-11-25",21.83
"1054","2020-11-27",21.620001
