"","date","GLOP"
"223","2015-03-25",23.860001
"224","2015-03-26",24.290001
"225","2015-03-27",24.530001
"226","2015-03-30",24.709999
"227","2015-03-31",24.6
"228","2015-04-01",24.120001
"229","2015-04-02",23.950001
"230","2015-04-06",25.9
"231","2015-04-07",26.440001
"232","2015-04-08",26.879999
"233","2015-04-09",26.99
"234","2015-04-10",27.040001
"235","2015-04-13",27.014999
"236","2015-04-14",26.940001
"237","2015-04-15",26.99
"238","2015-04-16",26.67
"239","2015-04-17",26.01
"240","2015-04-20",25.93
"241","2015-04-21",27.200001
"242","2015-04-22",27.85
"243","2015-04-23",28.07
"244","2015-04-24",28.27
"245","2015-04-27",28.24
"246","2015-04-28",28.5
"247","2015-04-29",28.540001
"248","2015-04-30",28.52
"249","2015-05-01",29
"250","2015-05-04",29.280001
"251","2015-05-05",27.93
"252","2015-05-06",27.58
"253","2015-05-07",26.01
"254","2015-05-08",25.99
"255","2015-05-11",26.290001
"256","2015-05-12",25.809999
"257","2015-05-13",25.610001
"258","2015-05-14",25.52
"259","2015-05-15",26.43
"260","2015-05-18",27.309999
"261","2015-05-19",26.370001
"262","2015-05-20",26.299999
"263","2015-05-21",26.309999
"264","2015-05-22",26.49
"265","2015-05-26",26.5
"266","2015-05-27",25.85
"267","2015-05-28",25.65
"268","2015-05-29",25.5
"269","2015-06-01",25.6
"270","2015-06-02",25.17
"271","2015-06-03",24.66
"272","2015-06-04",24.030001
"273","2015-06-05",24.719999
"274","2015-06-08",24.290001
"275","2015-06-09",24.559999
"276","2015-06-10",24.379999
"277","2015-06-11",24.42
"278","2015-06-12",24.4
"279","2015-06-15",24.879999
"280","2015-06-16",24.77
"281","2015-06-17",24.9
"282","2015-06-18",25.110001
"283","2015-06-19",25.32
"284","2015-06-22",25
"285","2015-06-23",22.85
"286","2015-06-24",23.049999
"287","2015-06-25",23.389999
"288","2015-06-26",23.190001
"289","2015-06-29",22.99
"290","2015-06-30",22.879999
"291","2015-07-01",22.49
"292","2015-07-02",22.73
"293","2015-07-06",21.75
"294","2015-07-07",21.35
"295","2015-07-08",20.5
"296","2015-07-09",21
"297","2015-07-10",21.4
"298","2015-07-13",21.92
"299","2015-07-14",21.280001
"300","2015-07-15",20.969999
"301","2015-07-16",21.68
"302","2015-07-17",21.51
"303","2015-07-20",20.879999
"304","2015-07-21",21.200001
"305","2015-07-22",19.879999
"306","2015-07-23",20
"307","2015-07-24",19.93
"308","2015-07-27",19.139999
"309","2015-07-28",19.66
"310","2015-07-29",19.940001
"311","2015-07-30",21.08
"312","2015-07-31",21.280001
"313","2015-08-03",20.610001
"314","2015-08-04",19.82
"315","2015-08-05",19.629999
"316","2015-08-06",18.389999
"317","2015-08-07",18.18
"318","2015-08-10",19
"319","2015-08-11",18.709999
"320","2015-08-12",19.34
"321","2015-08-13",18.75
"322","2015-08-14",19.09
"323","2015-08-17",18.73
"324","2015-08-18",18.51
"325","2015-08-19",18.610001
"326","2015-08-20",18.059999
"327","2015-08-21",17.870001
"328","2015-08-24",18.23
"329","2015-08-25",17.709999
"330","2015-08-26",17.299999
"331","2015-08-27",18.68
"332","2015-08-28",19.07
"333","2015-08-31",19.219999
"334","2015-09-01",18.52
"335","2015-09-02",18.93
"336","2015-09-03",19.690001
"337","2015-09-04",19.24
"338","2015-09-08",18.530001
"339","2015-09-09",18.32
"340","2015-09-10",18.25
"341","2015-09-11",17.24
"342","2015-09-14",16.9
"343","2015-09-15",17.120001
"344","2015-09-16",17.719999
"345","2015-09-17",17.58
"346","2015-09-18",16.469999
"347","2015-09-21",16.26
"348","2015-09-22",15.5
"349","2015-09-23",14.77
"350","2015-09-24",15.68
"351","2015-09-25",15.29
"352","2015-09-28",14.61
"353","2015-09-29",14.37
"354","2015-09-30",16.129999
"355","2015-10-01",16.870001
"356","2015-10-02",17.24
"357","2015-10-05",17.59
"358","2015-10-06",18.049999
"359","2015-10-07",18.540001
"360","2015-10-08",18.4
"361","2015-10-09",18.459999
"362","2015-10-12",18.389999
"363","2015-10-13",18.07
"364","2015-10-14",18.66
"365","2015-10-15",18.639999
"366","2015-10-16",18.98
"367","2015-10-19",18.870001
"368","2015-10-20",18.73
"369","2015-10-21",18.530001
"370","2015-10-22",18.700001
"371","2015-10-23",18.51
"372","2015-10-26",18
"373","2015-10-27",17.639999
"374","2015-10-28",18.35
"375","2015-10-29",18.49
"376","2015-10-30",18.51
"377","2015-11-02",18.68
"378","2015-11-03",18.92
"379","2015-11-04",18.530001
"380","2015-11-05",17.940001
"381","2015-11-06",17.889999
"382","2015-11-09",17.33
"383","2015-11-10",16.879999
"384","2015-11-11",16.48
"385","2015-11-12",16.129999
"386","2015-11-13",16.49
"387","2015-11-16",16.66
"388","2015-11-17",16.200001
"389","2015-11-18",16.35
"390","2015-11-19",16.5
"391","2015-11-20",16.370001
"392","2015-11-23",16.08
"393","2015-11-24",17.459999
"394","2015-11-25",18.16
"395","2015-11-27",17.799999
"396","2015-11-30",18.02
"397","2015-12-01",17.83
"398","2015-12-02",17.290001
"399","2015-12-03",16.889999
"400","2015-12-04",16.65
"401","2015-12-07",16.15
"402","2015-12-08",15.97
"403","2015-12-09",16.620001
"404","2015-12-10",16.450001
"405","2015-12-11",15.36
"406","2015-12-14",14.06
"407","2015-12-15",14.87
"408","2015-12-16",14.9
"409","2015-12-17",13.31
"410","2015-12-18",12.89
"411","2015-12-21",12.67
"412","2015-12-22",12.91
"413","2015-12-23",13.85
"414","2015-12-24",13.86
"415","2015-12-28",13.64
"416","2015-12-29",13.61
"417","2015-12-30",13.41
"418","2015-12-31",14.22
"419","2016-01-04",14.25
"420","2016-01-05",14.64
"421","2016-01-06",14.16
"422","2016-01-07",13.1
"423","2016-01-08",12.91
"424","2016-01-11",12.29
"425","2016-01-12",11.99
"426","2016-01-13",11.28
"427","2016-01-14",11.53
"428","2016-01-15",11.13
"429","2016-01-19",10.53
"430","2016-01-20",10
"431","2016-01-21",10.55
"432","2016-01-22",11.25
"433","2016-01-25",11.36
"434","2016-01-26",11.98
"435","2016-01-27",12.02
"436","2016-01-28",14.25
"437","2016-01-29",14.3
"438","2016-02-01",14.44
"439","2016-02-02",14.21
"440","2016-02-03",14.12
"441","2016-02-04",13.99
"442","2016-02-05",13.78
"443","2016-02-08",13.65
"444","2016-02-09",13.29
"445","2016-02-10",13.29
"446","2016-02-11",12.55
"447","2016-02-12",13
"448","2016-02-16",13.21
"449","2016-02-17",14.01
"450","2016-02-18",14
"451","2016-02-19",13.97
"452","2016-02-22",14
"453","2016-02-23",14.29
"454","2016-02-24",14.32
"455","2016-02-25",14.48
"456","2016-02-26",14.92
"457","2016-02-29",15.33
"458","2016-03-01",15.59
"459","2016-03-02",16.370001
"460","2016-03-03",16.860001
"461","2016-03-04",16.700001
"462","2016-03-07",16.98
"463","2016-03-08",16.16
"464","2016-03-09",16.5
"465","2016-03-10",16.799999
"466","2016-03-11",17.1
"467","2016-03-14",16.559999
"468","2016-03-15",16.33
"469","2016-03-16",16.440001
"470","2016-03-17",17.190001
"471","2016-03-18",17.1
"472","2016-03-21",16.799999
"473","2016-03-22",16.99
"474","2016-03-23",16.030001
"475","2016-03-24",16.27
"476","2016-03-28",16.129999
"477","2016-03-29",16.25
"478","2016-03-30",16.139999
"479","2016-03-31",16.629999
"480","2016-04-01",16.450001
"481","2016-04-04",15.71
"482","2016-04-05",15.61
"483","2016-04-06",16.42
"484","2016-04-07",16.459999
"485","2016-04-08",16.74
"486","2016-04-11",17.1
"487","2016-04-12",17.83
"488","2016-04-13",17.6
"489","2016-04-14",17.700001
"490","2016-04-15",17.870001
"491","2016-04-18",18.07
"492","2016-04-19",18.280001
"493","2016-04-20",18.370001
"494","2016-04-21",18.92
"495","2016-04-22",19.620001
"496","2016-04-25",18.73
"497","2016-04-26",18.48
"498","2016-04-27",18.280001
"499","2016-04-28",18.16
"500","2016-04-29",17.91
"501","2016-05-02",18.58
"502","2016-05-03",18.33
"503","2016-05-04",18.879999
"504","2016-05-05",17.610001
"505","2016-05-06",17.440001
"506","2016-05-09",17.629999
"507","2016-05-10",18.860001
"508","2016-05-11",19.6
"509","2016-05-12",19.25
"510","2016-05-13",18.610001
"511","2016-05-16",19.049999
"512","2016-05-17",19.190001
"513","2016-05-18",18.530001
"514","2016-05-19",18.48
"515","2016-05-20",18.92
"516","2016-05-23",18.540001
"517","2016-05-24",18.889999
"518","2016-05-25",19.530001
"519","2016-05-26",19.82
"520","2016-05-27",19.799999
"521","2016-05-31",20.32
"522","2016-06-01",20.049999
"523","2016-06-02",19.5
"524","2016-06-03",19.360001
"525","2016-06-06",20.23
"526","2016-06-07",20.969999
"527","2016-06-08",20.530001
"528","2016-06-09",20.549999
"529","2016-06-10",20.299999
"530","2016-06-13",19.41
"531","2016-06-14",18.629999
"532","2016-06-15",18.629999
"533","2016-06-16",18.559999
"534","2016-06-17",18.57
"535","2016-06-20",18.709999
"536","2016-06-21",19.120001
"537","2016-06-22",19.129999
"538","2016-06-23",19.940001
"539","2016-06-24",19.299999
"540","2016-06-27",18.33
"541","2016-06-28",18.799999
"542","2016-06-29",19.299999
"543","2016-06-30",18.98
"544","2016-07-01",19.799999
"545","2016-07-05",18.98
"546","2016-07-06",19.33
"547","2016-07-07",19.110001
"548","2016-07-08",19.469999
"549","2016-07-11",19.67
"550","2016-07-12",20.25
"551","2016-07-13",19.940001
"552","2016-07-14",20.42
"553","2016-07-15",20.43
"554","2016-07-18",20.48
"555","2016-07-19",20.18
"556","2016-07-20",20.389999
"557","2016-07-21",20.02
"558","2016-07-22",20.370001
"559","2016-07-25",20.07
"560","2016-07-26",20.33
"561","2016-07-27",20.059999
"562","2016-07-28",20.85
"563","2016-07-29",22
"564","2016-08-01",21
"565","2016-08-02",19.190001
"566","2016-08-03",19.5
"567","2016-08-04",18.940001
"568","2016-08-05",18.9
"569","2016-08-08",19.01
"570","2016-08-09",18.91
"571","2016-08-10",18.98
"572","2016-08-11",18.870001
"573","2016-08-12",19.190001
"574","2016-08-15",19.91
"575","2016-08-16",20.35
"576","2016-08-17",20.139999
"577","2016-08-18",20.42
"578","2016-08-19",20.110001
"579","2016-08-22",20.1
"580","2016-08-23",20.41
"581","2016-08-24",20.049999
"582","2016-08-25",19.860001
"583","2016-08-26",19.65
"584","2016-08-29",19.83
"585","2016-08-30",19.83
"586","2016-08-31",19.84
"587","2016-09-01",20.120001
"588","2016-09-02",20.33
"589","2016-09-06",20.25
"590","2016-09-07",20.67
"591","2016-09-08",20.440001
"592","2016-09-09",19.51
"593","2016-09-12",19.6
"594","2016-09-13",19.5
"595","2016-09-14",19.51
"596","2016-09-15",19.459999
"597","2016-09-16",19.459999
"598","2016-09-19",19.25
"599","2016-09-20",19.299999
"600","2016-09-21",19.65
"601","2016-09-22",20.02
"602","2016-09-23",20.09
"603","2016-09-26",20.5
"604","2016-09-27",20.860001
"605","2016-09-28",21.17
"606","2016-09-29",21.17
"607","2016-09-30",21.790001
"608","2016-10-03",21.34
"609","2016-10-04",21.370001
"610","2016-10-05",21.200001
"611","2016-10-06",21.360001
"612","2016-10-07",21
"613","2016-10-10",21.48
"614","2016-10-11",21.35
"615","2016-10-12",21.15
"616","2016-10-13",20.49
"617","2016-10-14",20.49
"618","2016-10-17",20.25
"619","2016-10-18",20.85
"620","2016-10-19",21
"621","2016-10-20",21.700001
"622","2016-10-21",21.4
"623","2016-10-24",21.9
"624","2016-10-25",21.6
"625","2016-10-26",21.25
"626","2016-10-27",21.25
"627","2016-10-28",20.75
"628","2016-10-31",20.5
"629","2016-11-01",20.950001
"630","2016-11-02",20.6
"631","2016-11-03",19.75
"632","2016-11-04",19.5
"633","2016-11-07",19.85
"634","2016-11-08",19.799999
"635","2016-11-09",20.5
"636","2016-11-10",20.16
"637","2016-11-11",20.4
"638","2016-11-14",20.200001
"639","2016-11-15",20.75
"640","2016-11-16",20.299999
"641","2016-11-17",19.9
"642","2016-11-18",19.75
"643","2016-11-21",20.15
"644","2016-11-22",20.549999
"645","2016-11-23",20.65
"646","2016-11-25",20.950001
"647","2016-11-28",20.85
"648","2016-11-29",20.25
"649","2016-11-30",20.35
"650","2016-12-01",20.65
"651","2016-12-02",20.6
"652","2016-12-05",20.6
"653","2016-12-06",20.5
"654","2016-12-07",20.299999
"655","2016-12-08",20.75
"656","2016-12-09",20.75
"657","2016-12-12",20.4
"658","2016-12-13",20.549999
"659","2016-12-14",19.799999
"660","2016-12-15",20.049999
"661","2016-12-16",20
"662","2016-12-19",19.9
"663","2016-12-20",20.25
"664","2016-12-21",20
"665","2016-12-22",20.15
"666","2016-12-23",19.549999
"667","2016-12-27",20
"668","2016-12-28",19.9
"669","2016-12-29",20.5
"670","2016-12-30",20.549999
"671","2017-01-03",21.200001
"672","2017-01-04",21.25
"673","2017-01-05",21.200001
"674","2017-01-06",21.799999
"675","2017-01-09",21.799999
"676","2017-01-10",21.549999
"677","2017-01-11",21.75
"678","2017-01-12",21.549999
"679","2017-01-13",21.65
"680","2017-01-17",20.950001
"681","2017-01-18",20.950001
"682","2017-01-19",20.85
"683","2017-01-20",21.549999
"684","2017-01-23",22.049999
"685","2017-01-24",20.6
"686","2017-01-25",20.75
"687","2017-01-26",21.25
"688","2017-01-27",22.25
"689","2017-01-30",22.25
"690","2017-01-31",22.9
"691","2017-02-01",22.75
"692","2017-02-02",22
"693","2017-02-03",22.549999
"694","2017-02-06",22.9
"695","2017-02-07",22.450001
"696","2017-02-08",22.299999
"697","2017-02-09",22.85
"698","2017-02-10",23.1
"699","2017-02-13",23.450001
"700","2017-02-14",24.049999
"701","2017-02-15",23.65
"702","2017-02-16",23.85
"703","2017-02-17",23.9
"704","2017-02-21",23.700001
"705","2017-02-22",23.200001
"706","2017-02-23",23.549999
"707","2017-02-24",23.700001
"708","2017-02-27",23.25
"709","2017-02-28",23.799999
"710","2017-03-01",24.35
"711","2017-03-02",24.049999
"712","2017-03-03",24.450001
"713","2017-03-06",24.25
"714","2017-03-07",24
"715","2017-03-08",23.549999
"716","2017-03-09",23.450001
"717","2017-03-10",24.200001
"718","2017-03-13",24.15
"719","2017-03-14",23.950001
"720","2017-03-15",24.549999
"721","2017-03-16",24.299999
"722","2017-03-17",24.299999
"723","2017-03-20",24.299999
"724","2017-03-21",23.799999
"725","2017-03-22",23.65
"726","2017-03-23",24.049999
"727","2017-03-24",24.049999
"728","2017-03-27",23.700001
"729","2017-03-28",24
"730","2017-03-29",24.049999
"731","2017-03-30",24.35
"732","2017-03-31",24.5
"733","2017-04-03",23.85
"734","2017-04-04",23.799999
"735","2017-04-05",23.299999
"736","2017-04-06",23.549999
"737","2017-04-07",23.700001
"738","2017-04-10",23.75
"739","2017-04-11",23.950001
"740","2017-04-12",23.65
"741","2017-04-13",23.4
"742","2017-04-17",23.5
"743","2017-04-18",23.799999
"744","2017-04-19",23.5
"745","2017-04-20",23.6
"746","2017-04-21",23.799999
"747","2017-04-24",24.049999
"748","2017-04-25",24.25
"749","2017-04-26",24
"750","2017-04-27",24.1
"751","2017-04-28",23.85
"752","2017-05-01",25.200001
"753","2017-05-02",24.549999
"754","2017-05-03",24.15
"755","2017-05-04",23
"756","2017-05-05",23.700001
"757","2017-05-08",23.5
"758","2017-05-09",23
"759","2017-05-10",23.5
"760","2017-05-11",23.1
"761","2017-05-12",22.85
"762","2017-05-15",23.049999
"763","2017-05-16",22.9
"764","2017-05-17",22.549999
"765","2017-05-18",22.549999
"766","2017-05-19",23.4
"767","2017-05-22",23.299999
"768","2017-05-23",23.6
"769","2017-05-24",23.15
"770","2017-05-25",22.6
"771","2017-05-26",23.1
"772","2017-05-30",22.6
"773","2017-05-31",21.9
"774","2017-06-01",22.75
"775","2017-06-02",22.299999
"776","2017-06-05",22.25
"777","2017-06-06",22.450001
"778","2017-06-07",22.35
"779","2017-06-08",22.450001
"780","2017-06-09",22.450001
"781","2017-06-12",22.799999
"782","2017-06-13",23.5
"783","2017-06-14",23
"784","2017-06-15",22.200001
"785","2017-06-16",22.35
"786","2017-06-19",22.049999
"787","2017-06-20",22
"788","2017-06-21",21.950001
"789","2017-06-22",22.549999
"790","2017-06-23",23
"791","2017-06-26",23.1
"792","2017-06-27",22.65
"793","2017-06-28",23.049999
"794","2017-06-29",22.85
"795","2017-06-30",22.65
"796","2017-07-03",23.9
"797","2017-07-05",23.6
"798","2017-07-06",23.049999
"799","2017-07-07",23
"800","2017-07-10",23.299999
"801","2017-07-11",23.450001
"802","2017-07-12",23.9
"803","2017-07-13",24
"804","2017-07-14",24.200001
"805","2017-07-17",24.25
"806","2017-07-18",24.299999
"807","2017-07-19",24.549999
"808","2017-07-20",24.299999
"809","2017-07-21",24.275
"810","2017-07-24",24.5
"811","2017-07-25",24.549999
"812","2017-07-26",24.6
"813","2017-07-27",25.1
"814","2017-07-28",25
"815","2017-07-31",24.75
"816","2017-08-01",24.549999
"817","2017-08-02",24.4
"818","2017-08-03",23.4
"819","2017-08-04",23.75
"820","2017-08-07",23.700001
"821","2017-08-08",23.299999
"822","2017-08-09",23.299999
"823","2017-08-10",23.049999
"824","2017-08-11",23.1
"825","2017-08-14",22.950001
"826","2017-08-15",22.9
"827","2017-08-16",22.9
"828","2017-08-17",22.799999
"829","2017-08-18",23.15
"830","2017-08-21",22.700001
"831","2017-08-22",23.15
"832","2017-08-23",23.299999
"833","2017-08-24",23.299999
"834","2017-08-25",23.5
"835","2017-08-28",22.950001
"836","2017-08-29",22.85
"837","2017-08-30",22.700001
"838","2017-08-31",22.700001
"839","2017-09-01",22.799999
"840","2017-09-05",22.65
"841","2017-09-06",22.5
"842","2017-09-07",22.299999
"843","2017-09-08",22.35
"844","2017-09-11",22.4
"845","2017-09-12",22.200001
"846","2017-09-13",22.299999
"847","2017-09-14",22.5
"848","2017-09-15",22.549999
"849","2017-09-18",23.15
"850","2017-09-19",23.4
"851","2017-09-20",23.85
"852","2017-09-21",23.549999
"853","2017-09-22",23.4
"854","2017-09-25",23.4
"855","2017-09-26",23.4
"856","2017-09-27",23.4
"857","2017-09-28",23.299999
"858","2017-09-29",23.25
"859","2017-10-02",23.15
"860","2017-10-03",23.375
"861","2017-10-04",23.6
"862","2017-10-05",23.799999
"863","2017-10-06",23.4
"864","2017-10-09",23.450001
"865","2017-10-10",23.15
"866","2017-10-11",23.299999
"867","2017-10-12",23.549999
"868","2017-10-13",23.5
"869","2017-10-16",23.700001
"870","2017-10-17",23.6
"871","2017-10-18",23.5
"872","2017-10-19",23.299999
"873","2017-10-20",23.25
"874","2017-10-23",23
"875","2017-10-24",23.299999
"876","2017-10-25",23.299999
"877","2017-10-26",23.65
"878","2017-10-27",24.049999
"879","2017-10-30",24.15
"880","2017-10-31",23.75
"881","2017-11-01",23.75
"882","2017-11-02",23.6
"883","2017-11-03",23.049999
"884","2017-11-06",23.6
"885","2017-11-07",23.85
"886","2017-11-08",23.4
"887","2017-11-09",23.5
"888","2017-11-10",23.35
"889","2017-11-13",23.15
"890","2017-11-14",22.799999
"891","2017-11-15",22.65
"892","2017-11-16",22.6
"893","2017-11-17",22.85
"894","2017-11-20",22.950001
"895","2017-11-21",22.450001
"896","2017-11-22",22.700001
"897","2017-11-24",22.85
"898","2017-11-27",22.75
"899","2017-11-28",22.450001
"900","2017-11-29",22.049999
"901","2017-11-30",22.1
"902","2017-12-01",22.299999
"903","2017-12-04",22.299999
"904","2017-12-05",22.049999
"905","2017-12-06",22.049999
"906","2017-12-07",22.25
"907","2017-12-08",22.450001
"908","2017-12-11",22.6
"909","2017-12-12",22.65
"910","2017-12-13",22.450001
"911","2017-12-14",22.65
"912","2017-12-15",22.75
"913","2017-12-18",23.200001
"914","2017-12-19",23
"915","2017-12-20",23.200001
"916","2017-12-21",23.6
"917","2017-12-22",23.85
"918","2017-12-26",24.15
"919","2017-12-27",24.200001
"920","2017-12-28",24.549999
"921","2017-12-29",24.75
"922","2018-01-02",25.15
"923","2018-01-03",25.4
"924","2018-01-04",25.35
"925","2018-01-05",24.9
"926","2018-01-08",24.75
"927","2018-01-09",24.549999
"928","2018-01-10",24.35
"929","2018-01-11",24.65
"930","2018-01-12",24.85
"931","2018-01-16",24.25
"932","2018-01-17",24.5
"933","2018-01-18",24.200001
"934","2018-01-19",24.65
"935","2018-01-22",25.049999
"936","2018-01-23",25.35
"937","2018-01-24",25
"938","2018-01-25",25.049999
"939","2018-01-26",24.950001
"940","2018-01-29",24.35
"941","2018-01-30",23.85
"942","2018-01-31",23.700001
"943","2018-02-01",24.15
"944","2018-02-02",23.200001
"945","2018-02-05",23.75
"946","2018-02-06",24.75
"947","2018-02-07",24.049999
"948","2018-02-08",23.1
"949","2018-02-09",22.950001
"950","2018-02-12",23.049999
"951","2018-02-13",22.65
"952","2018-02-14",23.1
"953","2018-02-15",23.15
"954","2018-02-16",22.549999
"955","2018-02-20",22.75
"956","2018-02-21",23.200001
"957","2018-02-22",23.35
"958","2018-02-23",23.65
"959","2018-02-26",24.200001
"960","2018-02-27",23.9
"961","2018-02-28",23.5
"962","2018-03-01",23.5
"963","2018-03-02",23.5
"964","2018-03-05",23.549999
"965","2018-03-06",23.15
"966","2018-03-07",23
"967","2018-03-08",23.049999
"968","2018-03-09",23.299999
"969","2018-03-12",23.65
"970","2018-03-13",24.299999
"971","2018-03-14",24
"972","2018-03-15",23.6
"973","2018-03-16",24.1
"974","2018-03-19",23.450001
