"","date","HIW"
"125","2007-07-02",38.959999
"126","2007-07-03",38.419998
"127","2007-07-05",38.77
"128","2007-07-06",39.009998
"129","2007-07-09",38.450001
"130","2007-07-10",37.110001
"131","2007-07-11",37.099998
"132","2007-07-12",38.349998
"133","2007-07-13",39.009998
"134","2007-07-16",39
"135","2007-07-17",38.209999
"136","2007-07-18",38.52
"137","2007-07-19",38.740002
"138","2007-07-20",38
"139","2007-07-23",37.150002
"140","2007-07-24",35.299999
"141","2007-07-25",35.869999
"142","2007-07-26",34.720001
"143","2007-07-27",33.580002
"144","2007-07-30",33.400002
"145","2007-07-31",32.529999
"146","2007-08-01",33.720001
"147","2007-08-02",32.950001
"148","2007-08-03",32.09
"149","2007-08-06",32.880001
"150","2007-08-07",32.509998
"151","2007-08-08",34.32
"152","2007-08-09",34.459999
"153","2007-08-10",34.189999
"154","2007-08-13",34.349998
"155","2007-08-14",33.060001
"156","2007-08-15",32.619999
"157","2007-08-16",34.029999
"158","2007-08-17",35.48
"159","2007-08-20",36.650002
"160","2007-08-21",36.25
"161","2007-08-22",35.799999
"162","2007-08-23",35.119999
"163","2007-08-24",35.5
"164","2007-08-27",34.66
"165","2007-08-28",32.919998
"166","2007-08-29",34.25
"167","2007-08-30",35.040001
"168","2007-08-31",35.689999
"169","2007-09-04",36.52
"170","2007-09-05",35.59
"171","2007-09-06",35.299999
"172","2007-09-07",34.029999
"173","2007-09-10",33.669998
"174","2007-09-11",34.900002
"175","2007-09-12",34.220001
"176","2007-09-13",35.02
"177","2007-09-14",35.439999
"178","2007-09-17",35.209999
"179","2007-09-18",37.060001
"180","2007-09-19",37.720001
"181","2007-09-20",37.459999
"182","2007-09-21",37.299999
"183","2007-09-24",37.689999
"184","2007-09-25",36.599998
"185","2007-09-26",37.049999
"186","2007-09-27",37.189999
"187","2007-09-28",36.669998
"188","2007-10-01",37.759998
"189","2007-10-02",37.549999
"190","2007-10-03",37.099998
"191","2007-10-04",37.279999
"192","2007-10-05",37.75
"193","2007-10-08",37.220001
"194","2007-10-09",37.689999
"195","2007-10-10",37.619999
"196","2007-10-11",38.259998
"197","2007-10-12",38.029999
"198","2007-10-15",36.990002
"199","2007-10-16",36.759998
"200","2007-10-17",37.029999
"201","2007-10-18",36.900002
"202","2007-10-19",34.779999
"203","2007-10-22",35.18
"204","2007-10-23",35.720001
"205","2007-10-24",35.119999
"206","2007-10-25",35.25
"207","2007-10-26",35.25
"208","2007-10-29",34.18
"209","2007-10-30",34.400002
"210","2007-10-31",35.959999
"211","2007-11-01",35
"212","2007-11-02",34.080002
"213","2007-11-05",34.18
"214","2007-11-06",35.02
"215","2007-11-07",33.650002
"216","2007-11-08",34.189999
"217","2007-11-09",34.41
"218","2007-11-12",34.43
"219","2007-11-13",36.049999
"220","2007-11-14",34.759998
"221","2007-11-15",34.279999
"222","2007-11-16",32.91
"223","2007-11-19",31.98
"224","2007-11-20",31.34
"225","2007-11-21",30.620001
"226","2007-11-23",30.780001
"227","2007-11-26",28.889999
"228","2007-11-27",29.34
"229","2007-11-28",30.959999
"230","2007-11-29",30.57
"231","2007-11-30",31.73
"232","2007-12-03",31.01
"233","2007-12-04",30.15
"234","2007-12-05",31.48
"235","2007-12-06",32.860001
"236","2007-12-07",33.200001
"237","2007-12-10",33.779999
"238","2007-12-11",32.25
"239","2007-12-12",32.240002
"240","2007-12-13",31.690001
"241","2007-12-14",30.450001
"242","2007-12-17",29.639999
"243","2007-12-18",29.690001
"244","2007-12-19",30.99
"245","2007-12-20",31.09
"246","2007-12-21",31.129999
"247","2007-12-24",32.599998
"248","2007-12-26",32.299999
"249","2007-12-27",30.309999
"250","2007-12-28",29.77
"251","2007-12-31",29.379999
"252","2008-01-02",29.73
"253","2008-01-03",29.5
"254","2008-01-04",28.07
"255","2008-01-07",27.959999
"256","2008-01-08",26.700001
"257","2008-01-09",27.639999
"258","2008-01-10",28.200001
"259","2008-01-11",28.09
"260","2008-01-14",28.35
"261","2008-01-15",27.32
"262","2008-01-16",28.209999
"263","2008-01-17",27.65
"264","2008-01-18",26.67
"265","2008-01-22",27.049999
"266","2008-01-23",29.959999
"267","2008-01-24",28.77
"268","2008-01-25",28.85
"269","2008-01-28",30.57
"270","2008-01-29",30.799999
"271","2008-01-30",29.5
"272","2008-01-31",29.879999
"273","2008-02-01",31.209999
"274","2008-02-04",30.950001
"275","2008-02-05",29.389999
"276","2008-02-06",28.76
"277","2008-02-07",30.01
"278","2008-02-08",28.75
"279","2008-02-11",28.33
"280","2008-02-12",29.24
"281","2008-02-13",29.950001
"282","2008-02-14",29.370001
"283","2008-02-15",29.49
"284","2008-02-19",28.700001
"285","2008-02-20",29.65
"286","2008-02-21",29.290001
"287","2008-02-22",30.139999
"288","2008-02-25",31.41
"289","2008-02-26",31.209999
"290","2008-02-27",30.959999
"291","2008-02-28",30.530001
"292","2008-02-29",29.48
"293","2008-03-03",30.18
"294","2008-03-04",29.52
"295","2008-03-05",29.280001
"296","2008-03-06",27.6
"297","2008-03-07",28.290001
"298","2008-03-10",27.799999
"299","2008-03-11",30.4
"300","2008-03-12",29.17
"301","2008-03-13",30.129999
"302","2008-03-14",29.99
"303","2008-03-17",29.639999
"304","2008-03-18",31.07
"305","2008-03-19",30.530001
"306","2008-03-20",31.4
"307","2008-03-24",31.870001
"308","2008-03-25",32.34
"309","2008-03-26",31.030001
"310","2008-03-27",30.639999
"311","2008-03-28",30.4
"312","2008-03-31",31.07
"313","2008-04-01",33.23
"314","2008-04-02",33.27
"315","2008-04-03",34.369999
"316","2008-04-04",33.68
"317","2008-04-07",33.669998
"318","2008-04-08",32.889999
"319","2008-04-09",31.950001
"320","2008-04-10",32.540001
"321","2008-04-11",31.99
"322","2008-04-14",32.130001
"323","2008-04-15",33
"324","2008-04-16",34.580002
"325","2008-04-17",34.549999
"326","2008-04-18",34.450001
"327","2008-04-21",34.16
"328","2008-04-22",34.029999
"329","2008-04-23",34.84
"330","2008-04-24",35.25
"331","2008-04-25",35.82
"332","2008-04-28",35.970001
"333","2008-04-29",35.91
"334","2008-04-30",35.040001
"335","2008-05-01",34.900002
"336","2008-05-02",35.349998
"337","2008-05-05",35.029999
"338","2008-05-06",35.279999
"339","2008-05-07",33.939999
"340","2008-05-08",33.810001
"341","2008-05-09",33.82
"342","2008-05-12",35.169998
"343","2008-05-13",35.349998
"344","2008-05-14",36.09
"345","2008-05-15",36.82
"346","2008-05-16",36.43
"347","2008-05-19",36.099998
"348","2008-05-20",35.880001
"349","2008-05-21",34.880001
"350","2008-05-22",34.540001
"351","2008-05-23",34.740002
"352","2008-05-27",35.650002
"353","2008-05-28",35.669998
"354","2008-05-29",35.900002
"355","2008-05-30",36
"356","2008-06-02",35.369999
"357","2008-06-03",35.669998
"358","2008-06-04",36.400002
"359","2008-06-05",37.380001
"360","2008-06-06",34.84
"361","2008-06-09",33.849998
"362","2008-06-10",33.77
"363","2008-06-11",32.970001
"364","2008-06-12",32.970001
"365","2008-06-13",32.93
"366","2008-06-16",33.299999
"367","2008-06-17",32.68
"368","2008-06-18",32.110001
"369","2008-06-19",33.060001
"370","2008-06-20",32.790001
"371","2008-06-23",32.27
"372","2008-06-24",32.48
"373","2008-06-25",33.07
"374","2008-06-26",32.259998
"375","2008-06-27",31.65
"376","2008-06-30",31.42
"377","2008-07-01",31.59
"378","2008-07-02",31.23
"379","2008-07-03",30.85
"380","2008-07-07",30.299999
"381","2008-07-08",32.48
"382","2008-07-09",29.879999
"383","2008-07-10",31.200001
"384","2008-07-11",31
"385","2008-07-14",30.209999
"386","2008-07-15",30.110001
"387","2008-07-16",32.18
"388","2008-07-17",32.16
"389","2008-07-18",32.139999
"390","2008-07-21",32.810001
"391","2008-07-22",34.93
"392","2008-07-23",35.400002
"393","2008-07-24",33.200001
"394","2008-07-25",34.439999
"395","2008-07-28",33.169998
"396","2008-07-29",35.549999
"397","2008-07-30",35.939999
"398","2008-07-31",36.5
"399","2008-08-01",36.610001
"400","2008-08-04",35.349998
"401","2008-08-05",36.939999
"402","2008-08-06",36.700001
"403","2008-08-07",34.700001
"404","2008-08-08",35.700001
"405","2008-08-11",36.880001
"406","2008-08-12",36.150002
"407","2008-08-13",35.360001
"408","2008-08-14",35.959999
"409","2008-08-15",35.32
"410","2008-08-18",34.43
"411","2008-08-19",33.810001
"412","2008-08-20",33.799999
"413","2008-08-21",33.580002
"414","2008-08-22",35.619999
"415","2008-08-25",34.549999
"416","2008-08-26",35.189999
"417","2008-08-27",35.759998
"418","2008-08-28",36.91
"419","2008-08-29",36.27
"420","2008-09-02",36.369999
"421","2008-09-03",37.939999
"422","2008-09-04",36.380001
"423","2008-09-05",35.779999
"424","2008-09-08",37.459999
"425","2008-09-09",35.75
"426","2008-09-10",35.630001
"427","2008-09-11",35.709999
"428","2008-09-12",35.900002
"429","2008-09-15",33.630001
"430","2008-09-16",34.93
"431","2008-09-17",32.720001
"432","2008-09-18",35.220001
"433","2008-09-19",37.27
"434","2008-09-22",33.560001
"435","2008-09-23",34.560001
"436","2008-09-24",34.82
"437","2008-09-25",36.009998
"438","2008-09-26",36.700001
"439","2008-09-29",33.48
"440","2008-09-30",35.560001
"441","2008-10-01",34.290001
"442","2008-10-02",32.900002
"443","2008-10-03",30.940001
"444","2008-10-06",29.57
"445","2008-10-07",27.27
"446","2008-10-08",27.41
"447","2008-10-09",24.209999
"448","2008-10-10",26.690001
"449","2008-10-13",27.379999
"450","2008-10-14",26.25
"451","2008-10-15",22.75
"452","2008-10-16",24.26
"453","2008-10-17",24.26
"454","2008-10-20",24.68
"455","2008-10-21",23.379999
"456","2008-10-22",21.6
"457","2008-10-23",21.540001
"458","2008-10-24",20.42
"459","2008-10-27",18.17
"460","2008-10-28",21.959999
"461","2008-10-29",20.889999
"462","2008-10-30",22.58
"463","2008-10-31",24.82
"464","2008-11-03",23.709999
"465","2008-11-04",24.99
"466","2008-11-05",22.35
"467","2008-11-06",21.690001
"468","2008-11-07",23.940001
"469","2008-11-10",21.92
"470","2008-11-11",22.040001
"471","2008-11-12",20.190001
"472","2008-11-13",23.389999
"473","2008-11-14",19.610001
"474","2008-11-17",19.51
"475","2008-11-18",20.68
"476","2008-11-19",17.26
"477","2008-11-20",15.59
"478","2008-11-21",17.41
"479","2008-11-24",21.459999
"480","2008-11-25",21.77
"481","2008-11-26",23.33
"482","2008-11-28",23.879999
"483","2008-12-01",17.82
"484","2008-12-02",20.65
"485","2008-12-03",21.370001
"486","2008-12-04",20.469999
"487","2008-12-05",23.040001
"488","2008-12-08",25.459999
"489","2008-12-09",23.6
"490","2008-12-10",25.51
"491","2008-12-11",21.15
"492","2008-12-12",23.98
"493","2008-12-15",22.42
"494","2008-12-16",26.43
"495","2008-12-17",26.780001
"496","2008-12-18",23.469999
"497","2008-12-19",25.799999
"498","2008-12-22",25.469999
"499","2008-12-23",24.49
"500","2008-12-24",25.01
"501","2008-12-26",25.700001
"502","2008-12-29",23.950001
"503","2008-12-30",25.370001
"504","2008-12-31",27.360001
"505","2009-01-02",26.059999
"506","2009-01-05",24.66
"507","2009-01-06",25.6
"508","2009-01-07",24.75
"509","2009-01-08",23.790001
"510","2009-01-09",22.440001
"511","2009-01-12",20.92
"512","2009-01-13",21.59
"513","2009-01-14",21.02
"514","2009-01-15",22.34
"515","2009-01-16",23.809999
"516","2009-01-20",21.440001
"517","2009-01-21",23.469999
"518","2009-01-22",22.639999
"519","2009-01-23",23.549999
"520","2009-01-26",23.5
"521","2009-01-27",24.08
"522","2009-01-28",26.17
"523","2009-01-29",24.030001
"524","2009-01-30",22.559999
"525","2009-02-02",23.83
"526","2009-02-03",23.290001
"527","2009-02-04",22.459999
"528","2009-02-05",21.58
"529","2009-02-06",23.459999
"530","2009-02-09",23.93
"531","2009-02-10",21.440001
"532","2009-02-11",21.790001
"533","2009-02-12",22.1
"534","2009-02-13",21.15
"535","2009-02-17",19.709999
"536","2009-02-18",19.889999
"537","2009-02-19",18.879999
"538","2009-02-20",20.16
"539","2009-02-23",18.780001
"540","2009-02-24",20.620001
"541","2009-02-25",20.01
"542","2009-02-26",19.26
"543","2009-02-27",18.889999
"544","2009-03-02",17.32
"545","2009-03-03",17.82
"546","2009-03-04",18.52
"547","2009-03-05",16.91
"548","2009-03-06",16.719999
"549","2009-03-09",16.57
"550","2009-03-10",19.15
"551","2009-03-11",19.459999
"552","2009-03-12",20.98
"553","2009-03-13",20.540001
"554","2009-03-16",18.65
"555","2009-03-17",20.65
"556","2009-03-18",21.84
"557","2009-03-19",20.42
"558","2009-03-20",18.879999
"559","2009-03-23",22.290001
"560","2009-03-24",20.370001
"561","2009-03-25",20.639999
"562","2009-03-26",20.98
"563","2009-03-27",19.809999
"564","2009-03-30",19.34
"565","2009-03-31",21.42
"566","2009-04-01",20.34
"567","2009-04-02",21.82
"568","2009-04-03",23.879999
"569","2009-04-06",22.58
"570","2009-04-07",20.42
"571","2009-04-08",20.75
"572","2009-04-09",23.940001
"573","2009-04-13",24.879999
"574","2009-04-14",22.32
"575","2009-04-15",24.26
"576","2009-04-16",25.610001
"577","2009-04-17",25.1
"578","2009-04-20",22.08
"579","2009-04-21",24.65
"580","2009-04-22",23.450001
"581","2009-04-23",24.280001
"582","2009-04-24",26.129999
"583","2009-04-27",24.049999
"584","2009-04-28",24.67
"585","2009-04-29",25.700001
"586","2009-04-30",23.99
"587","2009-05-01",22.66
"588","2009-05-04",23.93
"589","2009-05-05",23.5
"590","2009-05-06",23.93
"591","2009-05-07",22.190001
"592","2009-05-08",23.629999
"593","2009-05-11",22.48
"594","2009-05-12",22.17
"595","2009-05-13",20.389999
"596","2009-05-14",21.790001
"597","2009-05-15",21.49
"598","2009-05-18",23.709999
"599","2009-05-19",23.4
"600","2009-05-20",22.790001
"601","2009-05-21",22.58
"602","2009-05-22",21.85
"603","2009-05-26",23.32
"604","2009-05-27",21.66
"605","2009-05-28",22.07
"606","2009-05-29",22.620001
"607","2009-06-01",23.610001
"608","2009-06-02",23.639999
"609","2009-06-03",23.610001
"610","2009-06-04",24.09
"611","2009-06-05",23.59
"612","2009-06-08",23.43
"613","2009-06-09",23.25
"614","2009-06-10",22.459999
"615","2009-06-11",21.860001
"616","2009-06-12",22.67
"617","2009-06-15",21.540001
"618","2009-06-16",21.190001
"619","2009-06-17",20.690001
"620","2009-06-18",21.040001
"621","2009-06-19",21.620001
"622","2009-06-22",20.51
"623","2009-06-23",21.049999
"624","2009-06-24",21.370001
"625","2009-06-25",21.799999
"626","2009-06-26",22.52
"627","2009-06-29",22.209999
"628","2009-06-30",22.370001
"629","2009-07-01",22.530001
"630","2009-07-02",21.25
"631","2009-07-06",21.59
"632","2009-07-07",20.459999
"633","2009-07-08",20.5
"634","2009-07-09",20.139999
"635","2009-07-10",20.120001
"636","2009-07-13",21.110001
"637","2009-07-14",21.17
"638","2009-07-15",22.02
"639","2009-07-16",22.4
"640","2009-07-17",21.870001
"641","2009-07-20",22.68
"642","2009-07-21",22.379999
"643","2009-07-22",22.559999
"644","2009-07-23",23.450001
"645","2009-07-24",23.5
"646","2009-07-27",24.09
"647","2009-07-28",24.139999
"648","2009-07-29",24.040001
"649","2009-07-30",25.4
"650","2009-07-31",25.610001
"651","2009-08-03",26.530001
"652","2009-08-04",27.879999
"653","2009-08-05",29.219999
"654","2009-08-06",29.18
"655","2009-08-07",30.65
"656","2009-08-10",29.27
"657","2009-08-11",28.85
"658","2009-08-12",29.99
"659","2009-08-13",29.379999
"660","2009-08-14",29.49
"661","2009-08-17",27.85
"662","2009-08-18",27.879999
"663","2009-08-19",27.49
"664","2009-08-20",28.49
"665","2009-08-21",29.360001
"666","2009-08-24",28.9
"667","2009-08-25",29.18
"668","2009-08-26",29
"669","2009-08-27",28.9
"670","2009-08-28",29
"671","2009-08-31",29.370001
"672","2009-09-01",27.91
"673","2009-09-02",27.459999
"674","2009-09-03",28.15
"675","2009-09-04",28.360001
"676","2009-09-08",29.82
"677","2009-09-09",30.27
"678","2009-09-10",30.65
"679","2009-09-11",30.200001
"680","2009-09-14",31.219999
"681","2009-09-15",31.629999
"682","2009-09-16",32.790001
"683","2009-09-17",32.759998
"684","2009-09-18",32.66
"685","2009-09-21",31.91
"686","2009-09-22",32.84
"687","2009-09-23",31.18
"688","2009-09-24",29.719999
"689","2009-09-25",29.91
"690","2009-09-28",31.780001
"691","2009-09-29",31.370001
"692","2009-09-30",31.450001
"693","2009-10-01",30.120001
"694","2009-10-02",29.719999
"695","2009-10-05",30.110001
"696","2009-10-06",30
"697","2009-10-07",30.110001
"698","2009-10-08",30.790001
"699","2009-10-09",31.17
"700","2009-10-12",31.07
"701","2009-10-13",30.549999
"702","2009-10-14",31.67
"703","2009-10-15",30.85
"704","2009-10-16",29.860001
"705","2009-10-19",30.459999
"706","2009-10-20",29.59
"707","2009-10-21",29.110001
"708","2009-10-22",29.59
"709","2009-10-23",29.27
"710","2009-10-26",29.299999
"711","2009-10-27",28.67
"712","2009-10-28",27.23
"713","2009-10-29",27.93
"714","2009-10-30",27.52
"715","2009-11-02",27.49
"716","2009-11-03",28.540001
"717","2009-11-04",28.290001
"718","2009-11-05",29.190001
"719","2009-11-06",28.48
"720","2009-11-09",30.120001
"721","2009-11-10",29.5
"722","2009-11-11",30.120001
"723","2009-11-12",29.030001
"724","2009-11-13",29.549999
"725","2009-11-16",30.59
"726","2009-11-17",29.92
"727","2009-11-18",30.889999
"728","2009-11-19",30.18
"729","2009-11-20",30.07
"730","2009-11-23",30.809999
"731","2009-11-24",30.4
"732","2009-11-25",30.459999
"733","2009-11-27",29.559999
"734","2009-11-30",30.610001
"735","2009-12-01",31.290001
"736","2009-12-02",31.540001
"737","2009-12-03",31.43
"738","2009-12-04",32.849998
"739","2009-12-07",32.360001
"740","2009-12-08",32.529999
"741","2009-12-09",32.360001
"742","2009-12-10",32.459999
"743","2009-12-11",32.900002
"744","2009-12-14",33.48
"745","2009-12-15",33.029999
"746","2009-12-16",32.900002
"747","2009-12-17",32.380001
"748","2009-12-18",32.860001
"749","2009-12-21",33.650002
"750","2009-12-22",34.009998
"751","2009-12-23",34.18
"752","2009-12-24",34.529999
"753","2009-12-28",34.84
"754","2009-12-29",33.810001
"755","2009-12-30",33.709999
"756","2009-12-31",33.349998
"757","2010-01-04",32.369999
"758","2010-01-05",31.5
"759","2010-01-06",31.370001
"760","2010-01-07",31.950001
"761","2010-01-08",31.73
"762","2010-01-11",31.91
"763","2010-01-12",31.450001
"764","2010-01-13",31.77
"765","2010-01-14",31.639999
"766","2010-01-15",31.48
"767","2010-01-19",32.16
"768","2010-01-20",32.150002
"769","2010-01-21",31.52
"770","2010-01-22",30.959999
"771","2010-01-25",30.99
"772","2010-01-26",30.23
"773","2010-01-27",30.559999
"774","2010-01-28",30.23
"775","2010-01-29",30.209999
"776","2010-02-01",30.65
"777","2010-02-02",30.719999
"778","2010-02-03",30.18
"779","2010-02-04",29.049999
"780","2010-02-05",29.540001
"781","2010-02-08",28.540001
"782","2010-02-09",28.120001
"783","2010-02-10",27.530001
"784","2010-02-11",27.85
"785","2010-02-12",28.24
"786","2010-02-16",28.82
"787","2010-02-17",29.049999
"788","2010-02-18",29.860001
"789","2010-02-19",29.76
"790","2010-02-22",29.99
"791","2010-02-23",29.360001
"792","2010-02-24",29.27
"793","2010-02-25",29.129999
"794","2010-02-26",29.049999
"795","2010-03-01",29.49
"796","2010-03-02",29.41
"797","2010-03-03",29.290001
"798","2010-03-04",29.48
"799","2010-03-05",30
"800","2010-03-08",30.459999
"801","2010-03-09",30.41
"802","2010-03-10",30.809999
"803","2010-03-11",31.299999
"804","2010-03-12",31.290001
"805","2010-03-15",31.120001
"806","2010-03-16",31.67
"807","2010-03-17",31.85
"808","2010-03-18",31.75
"809","2010-03-19",31.52
"810","2010-03-22",31.950001
"811","2010-03-23",31.889999
"812","2010-03-24",32.080002
"813","2010-03-25",32.18
"814","2010-03-26",32.16
"815","2010-03-29",32.52
"816","2010-03-30",32.139999
"817","2010-03-31",31.73
"818","2010-04-01",31.620001
"819","2010-04-05",32.060001
"820","2010-04-06",32.459999
"821","2010-04-07",31.57
"822","2010-04-08",31.32
"823","2010-04-09",31.84
"824","2010-04-12",32.240002
"825","2010-04-13",32.939999
"826","2010-04-14",32.939999
"827","2010-04-15",32.009998
"828","2010-04-16",31.059999
"829","2010-04-19",31.280001
"830","2010-04-20",31.68
"831","2010-04-21",32.490002
"832","2010-04-22",33.209999
"833","2010-04-23",33.25
"834","2010-04-26",33.290001
"835","2010-04-27",32.450001
"836","2010-04-28",32.540001
"837","2010-04-29",33.43
"838","2010-04-30",31.969999
"839","2010-05-03",32.869999
"840","2010-05-04",32.200001
"841","2010-05-05",31.93
"842","2010-05-06",30.959999
"843","2010-05-07",29.959999
"844","2010-05-10",32.189999
"845","2010-05-11",32.529999
"846","2010-05-12",33.349998
"847","2010-05-13",32.139999
"848","2010-05-14",31.23
"849","2010-05-17",31.5
"850","2010-05-18",30.48
"851","2010-05-19",30.32
"852","2010-05-20",28.73
"853","2010-05-21",29.559999
"854","2010-05-24",28.889999
"855","2010-05-25",29.030001
"856","2010-05-26",28.75
"857","2010-05-27",29.91
"858","2010-05-28",29.459999
"859","2010-06-01",28.85
"860","2010-06-02",29.01
"861","2010-06-03",29.07
"862","2010-06-04",28
"863","2010-06-07",28.25
"864","2010-06-08",29.139999
"865","2010-06-09",29.719999
"866","2010-06-10",30.43
"867","2010-06-11",30.74
"868","2010-06-14",30.65
"869","2010-06-15",31.73
"870","2010-06-16",31.59
"871","2010-06-17",31.76
"872","2010-06-18",31.26
"873","2010-06-21",30.73
"874","2010-06-22",29.559999
"875","2010-06-23",29.559999
"876","2010-06-24",28.799999
"877","2010-06-25",29.18
"878","2010-06-28",28.9
"879","2010-06-29",28.15
"880","2010-06-30",27.76
"881","2010-07-01",27.5
"882","2010-07-02",27.25
"883","2010-07-06",26.540001
"884","2010-07-07",27.969999
"885","2010-07-08",28.309999
"886","2010-07-09",28.549999
"887","2010-07-12",28.42
"888","2010-07-13",29.280001
"889","2010-07-14",28.91
"890","2010-07-15",28.610001
"891","2010-07-16",28.280001
"892","2010-07-19",28.65
"893","2010-07-20",29.059999
"894","2010-07-21",28.530001
"895","2010-07-22",29.66
"896","2010-07-23",29.74
"897","2010-07-26",30.52
"898","2010-07-27",30.549999
"899","2010-07-28",30.49
"900","2010-07-29",31.58
"901","2010-07-30",31.309999
"902","2010-08-02",32.439999
"903","2010-08-03",32.09
"904","2010-08-04",32.43
"905","2010-08-05",31.870001
"906","2010-08-06",31.700001
"907","2010-08-09",32.360001
"908","2010-08-10",31.91
"909","2010-08-11",31.01
"910","2010-08-12",30.290001
"911","2010-08-13",30.17
"912","2010-08-16",30.120001
"913","2010-08-17",30.68
"914","2010-08-18",31.200001
"915","2010-08-19",30.540001
"916","2010-08-20",30.23
"917","2010-08-23",30.16
"918","2010-08-24",30.139999
"919","2010-08-25",30.74
"920","2010-08-26",30.629999
"921","2010-08-27",31.35
"922","2010-08-30",31.200001
"923","2010-08-31",31.280001
"924","2010-09-01",32.220001
"925","2010-09-02",32.540001
"926","2010-09-03",32.700001
"927","2010-09-07",31.98
"928","2010-09-08",31.879999
"929","2010-09-09",31.120001
"930","2010-09-10",32.07
"931","2010-09-13",32.41
"932","2010-09-14",32.290001
"933","2010-09-15",32.509998
"934","2010-09-16",32.369999
"935","2010-09-17",32.27
"936","2010-09-20",33.07
"937","2010-09-21",32.540001
"938","2010-09-22",31.879999
"939","2010-09-23",31.1
"940","2010-09-24",32.27
"941","2010-09-27",31.799999
"942","2010-09-28",32.279999
"943","2010-09-29",32.080002
"944","2010-09-30",32.470001
"945","2010-10-01",32.099998
"946","2010-10-04",32.470001
"947","2010-10-05",33.299999
"948","2010-10-06",33.52
"949","2010-10-07",33.630001
"950","2010-10-08",33.720001
"951","2010-10-11",33.549999
"952","2010-10-12",33.66
"953","2010-10-13",34.080002
"954","2010-10-14",33.93
"955","2010-10-15",33.93
"956","2010-10-18",34.43
"957","2010-10-19",34.029999
"958","2010-10-20",34.610001
"959","2010-10-21",35
"960","2010-10-22",35.099998
