"","date","EVC"
"1001","2010-12-21",2.41
"1002","2010-12-22",2.44
"1003","2010-12-23",2.5
"1004","2010-12-27",2.41
"1005","2010-12-28",2.41
"1006","2010-12-29",2.55
"1007","2010-12-30",2.55
"1008","2010-12-31",2.57
"1009","2011-01-03",2.55
"1010","2011-01-04",2.39
"1011","2011-01-05",2.37
"1012","2011-01-06",2.36
"1013","2011-01-07",2.34
"1014","2011-01-10",2.25
"1015","2011-01-11",2.27
"1016","2011-01-12",2.27
"1017","2011-01-13",2.27
"1018","2011-01-14",2.26
"1019","2011-01-18",2.26
"1020","2011-01-19",2.16
"1021","2011-01-20",2.19
"1022","2011-01-21",2.14
"1023","2011-01-24",2.17
"1024","2011-01-25",2.22
"1025","2011-01-26",2.33
"1026","2011-01-27",2.26
"1027","2011-01-28",2.15
"1028","2011-01-31",2.16
"1029","2011-02-01",2.35
"1030","2011-02-02",2.39
"1031","2011-02-03",2.49
"1032","2011-02-04",2.42
"1033","2011-02-07",2.38
"1034","2011-02-08",2.36
"1035","2011-02-09",2.36
"1036","2011-02-10",2.41
"1037","2011-02-11",2.41
"1038","2011-02-14",2.37
"1039","2011-02-15",2.34
"1040","2011-02-16",2.38
"1041","2011-02-17",2.43
"1042","2011-02-18",2.39
"1043","2011-02-22",2.3
"1044","2011-02-23",2.27
"1045","2011-02-24",2.4
"1046","2011-02-25",2.42
"1047","2011-02-28",2.35
"1048","2011-03-01",2.43
"1049","2011-03-02",2.33
"1050","2011-03-03",2.21
"1051","2011-03-04",2.22
"1052","2011-03-07",2.21
"1053","2011-03-08",2.27
"1054","2011-03-09",2.23
"1055","2011-03-10",2.15
"1056","2011-03-11",2.16
"1057","2011-03-14",2.16
"1058","2011-03-15",2.14
"1059","2011-03-16",2.06
"1060","2011-03-17",2.04
"1061","2011-03-18",2.18
"1062","2011-03-21",2.27
"1063","2011-03-22",2.21
"1064","2011-03-23",2.22
"1065","2011-03-24",2.27
"1066","2011-03-25",2.38
"1067","2011-03-28",2.44
"1068","2011-03-29",2.43
"1069","2011-03-30",2.7
"1070","2011-03-31",2.71
"1071","2011-04-01",2.73
"1072","2011-04-04",2.74
"1073","2011-04-05",2.75
"1074","2011-04-06",2.74
"1075","2011-04-07",2.64
"1076","2011-04-08",2.46
"1077","2011-04-11",2.51
"1078","2011-04-12",2.4
"1079","2011-04-13",2.26
"1080","2011-04-14",2.32
"1081","2011-04-15",2.28
"1082","2011-04-18",2.28
"1083","2011-04-19",2.38
"1084","2011-04-20",2.35
"1085","2011-04-21",2.36
"1086","2011-04-25",2.34
"1087","2011-04-26",2.34
"1088","2011-04-27",2.3
"1089","2011-04-28",2.35
"1090","2011-04-29",2.36
"1091","2011-05-02",2.22
"1092","2011-05-03",2.26
"1093","2011-05-04",2.2
"1094","2011-05-05",2.15
"1095","2011-05-06",2.21
"1096","2011-05-09",2.26
"1097","2011-05-10",2.26
"1098","2011-05-11",2.14
"1099","2011-05-12",2.08
"1100","2011-05-13",2.07
"1101","2011-05-16",2.03
"1102","2011-05-17",2.12
"1103","2011-05-18",2.08
"1104","2011-05-19",2.12
"1105","2011-05-20",2.03
"1106","2011-05-23",2.02
"1107","2011-05-24",1.96
"1108","2011-05-25",2.03
"1109","2011-05-26",2.11
"1110","2011-05-27",2.14
"1111","2011-05-31",2.07
"1112","2011-06-01",2
"1113","2011-06-02",1.96
"1114","2011-06-03",1.98
"1115","2011-06-06",1.99
"1116","2011-06-07",1.95
"1117","2011-06-08",1.96
"1118","2011-06-09",1.94
"1119","2011-06-10",1.87
"1120","2011-06-13",1.85
"1121","2011-06-14",1.96
"1122","2011-06-15",1.92
"1123","2011-06-16",1.94
"1124","2011-06-17",1.89
"1125","2011-06-20",1.87
"1126","2011-06-21",1.89
"1127","2011-06-22",1.85
"1128","2011-06-23",1.84
"1129","2011-06-24",1.83
"1130","2011-06-27",1.85
"1131","2011-06-28",1.8
"1132","2011-06-29",1.83
"1133","2011-06-30",1.85
"1134","2011-07-01",1.93
"1135","2011-07-05",1.96
"1136","2011-07-06",1.98
"1137","2011-07-07",2.06
"1138","2011-07-08",2.03
"1139","2011-07-11",2.04
"1140","2011-07-12",2.04
"1141","2011-07-13",2.01
"1142","2011-07-14",1.97
"1143","2011-07-15",1.98
"1144","2011-07-18",1.96
"1145","2011-07-19",1.97
"1146","2011-07-20",1.95
"1147","2011-07-21",1.99
"1148","2011-07-22",1.96
"1149","2011-07-25",1.96
"1150","2011-07-26",1.96
"1151","2011-07-27",1.86
"1152","2011-07-28",1.9
"1153","2011-07-29",1.93
"1154","2011-08-01",1.97
"1155","2011-08-02",1.82
"1156","2011-08-03",1.86
"1157","2011-08-04",1.44
"1158","2011-08-05",1.42
"1159","2011-08-08",1.3
"1160","2011-08-09",1.66
"1161","2011-08-10",1.49
"1162","2011-08-11",1.52
"1163","2011-08-12",1.39
"1164","2011-08-15",1.4
"1165","2011-08-16",1.33
"1166","2011-08-17",1.33
"1167","2011-08-18",1.11
"1168","2011-08-19",1.12
"1169","2011-08-22",1.14
"1170","2011-08-23",1.27
"1171","2011-08-24",1.3
"1172","2011-08-25",1.17
"1173","2011-08-26",1.18
"1174","2011-08-29",1.3
"1175","2011-08-30",1.23
"1176","2011-08-31",1.13
"1177","2011-09-01",1.14
"1178","2011-09-02",1.15
"1179","2011-09-06",1.08
"1180","2011-09-07",1.08
"1181","2011-09-08",1.08
"1182","2011-09-09",1
"1183","2011-09-12",1.02
"1184","2011-09-13",1.17
"1185","2011-09-14",1.16
"1186","2011-09-15",1.13
"1187","2011-09-16",1.15
"1188","2011-09-19",1.13
"1189","2011-09-20",1.15
"1190","2011-09-21",1.1
"1191","2011-09-22",1.11
"1192","2011-09-23",1.19
"1193","2011-09-26",1.29
"1194","2011-09-27",1.31
"1195","2011-09-28",1.15
"1196","2011-09-29",1.16
"1197","2011-09-30",1.02
"1198","2011-10-03",0.88
"1199","2011-10-04",1.25
"1200","2011-10-05",1.28
"1201","2011-10-06",1.3
"1202","2011-10-07",1.31
"1203","2011-10-10",1.43
"1204","2011-10-11",1.55
"1205","2011-10-12",1.53
"1206","2011-10-13",1.62
"1207","2011-10-14",1.61
"1208","2011-10-17",1.39
"1209","2011-10-18",1.38
"1210","2011-10-19",1.28
"1211","2011-10-20",1.35
"1212","2011-10-21",1.46
"1213","2011-10-24",1.62
"1214","2011-10-25",1.5
"1215","2011-10-26",1.8
"1216","2011-10-27",1.85
"1217","2011-10-28",1.73
"1218","2011-10-31",1.65
"1219","2011-11-01",1.53
"1220","2011-11-02",1.62
"1221","2011-11-03",1.74
"1222","2011-11-04",1.6
"1223","2011-11-07",1.57
"1224","2011-11-08",1.58
"1225","2011-11-09",1.5
"1226","2011-11-10",1.49
"1227","2011-11-11",1.6
"1228","2011-11-14",1.49
"1229","2011-11-15",1.5
"1230","2011-11-16",1.43
"1231","2011-11-17",1.44
"1232","2011-11-18",1.52
"1233","2011-11-21",1.38
"1234","2011-11-22",1.32
"1235","2011-11-23",1.19
"1236","2011-11-25",1.11
"1237","2011-11-28",1.25
"1238","2011-11-29",1.32
"1239","2011-11-30",1.57
"1240","2011-12-01",1.42
"1241","2011-12-02",1.52
"1242","2011-12-05",1.57
"1243","2011-12-06",1.73
"1244","2011-12-07",1.51
"1245","2011-12-08",1.6
"1246","2011-12-09",1.77
"1247","2011-12-12",1.63
"1248","2011-12-13",1.58
"1249","2011-12-14",1.73
"1250","2011-12-15",1.72
"1251","2011-12-16",1.7
"1252","2011-12-19",1.56
"1253","2011-12-20",1.64
"1254","2011-12-21",1.61
"1255","2011-12-22",1.78
"1256","2011-12-23",1.79
"1257","2011-12-27",1.82
"1258","2011-12-28",1.65
"1259","2011-12-29",1.66
"1260","2011-12-30",1.56
"1261","2012-01-03",1.59
"1262","2012-01-04",1.53
"1263","2012-01-05",1.48
"1264","2012-01-06",1.36
"1265","2012-01-09",1.38
"1266","2012-01-10",1.39
"1267","2012-01-11",1.38
"1268","2012-01-12",1.38
"1269","2012-01-13",1.41
"1270","2012-01-17",1.39
"1271","2012-01-18",1.43
"1272","2012-01-19",1.41
"1273","2012-01-20",1.44
"1274","2012-01-23",1.6
"1275","2012-01-24",1.62
"1276","2012-01-25",1.81
"1277","2012-01-26",1.86
"1278","2012-01-27",1.93
"1279","2012-01-30",1.85
"1280","2012-01-31",1.79
"1281","2012-02-01",1.78
"1282","2012-02-02",1.81
"1283","2012-02-03",1.8
"1284","2012-02-06",1.82
"1285","2012-02-07",1.79
"1286","2012-02-08",1.83
"1287","2012-02-09",1.75
"1288","2012-02-10",1.64
"1289","2012-02-13",1.78
"1290","2012-02-14",1.71
"1291","2012-02-15",1.66
"1292","2012-02-16",1.71
"1293","2012-02-17",1.72
"1294","2012-02-21",1.65
"1295","2012-02-22",1.65
"1296","2012-02-23",1.75
"1297","2012-02-24",1.7
"1298","2012-02-27",1.75
"1299","2012-02-28",1.73
"1300","2012-02-29",1.66
"1301","2012-03-01",1.63
"1302","2012-03-02",1.53
"1303","2012-03-05",1.55
"1304","2012-03-06",1.51
"1305","2012-03-07",1.6
"1306","2012-03-08",1.59
"1307","2012-03-09",1.66
"1308","2012-03-12",1.71
"1309","2012-03-13",1.75
"1310","2012-03-14",1.71
"1311","2012-03-15",1.69
"1312","2012-03-16",1.61
"1313","2012-03-19",1.65
"1314","2012-03-20",1.71
"1315","2012-03-21",1.77
"1316","2012-03-22",1.65
"1317","2012-03-23",1.75
"1318","2012-03-26",1.76
"1319","2012-03-27",1.72
"1320","2012-03-28",1.72
"1321","2012-03-29",1.7
"1322","2012-03-30",1.71
"1323","2012-04-02",1.74
"1324","2012-04-03",1.74
"1325","2012-04-04",1.67
"1326","2012-04-05",1.71
"1327","2012-04-09",1.58
"1328","2012-04-10",1.52
"1329","2012-04-11",1.55
"1330","2012-04-12",1.57
"1331","2012-04-13",1.49
"1332","2012-04-16",1.59
"1333","2012-04-17",1.61
"1334","2012-04-18",1.53
"1335","2012-04-19",1.53
"1336","2012-04-20",1.58
"1337","2012-04-23",1.54
"1338","2012-04-24",1.58
"1339","2012-04-25",1.63
"1340","2012-04-26",1.63
"1341","2012-04-27",1.63
"1342","2012-04-30",1.57
"1343","2012-05-01",1.5
"1344","2012-05-02",1.55
"1345","2012-05-03",1.49
"1346","2012-05-04",1.41
"1347","2012-05-07",1.43
"1348","2012-05-08",1.47
"1349","2012-05-09",1.47
"1350","2012-05-10",1.5
"1351","2012-05-11",1.46
"1352","2012-05-14",1.35
"1353","2012-05-15",1.37
"1354","2012-05-16",1.29
"1355","2012-05-17",1.21
"1356","2012-05-18",1.22
"1357","2012-05-21",1.22
"1358","2012-05-22",1.24
"1359","2012-05-23",1.31
"1360","2012-05-24",1.29
"1361","2012-05-25",1.27
"1362","2012-05-29",1.35
"1363","2012-05-30",1.24
"1364","2012-05-31",1.34
"1365","2012-06-01",1.21
"1366","2012-06-04",1.23
"1367","2012-06-05",1.26
"1368","2012-06-06",1.31
"1369","2012-06-07",1.35
"1370","2012-06-08",1.39
"1371","2012-06-11",1.24
"1372","2012-06-12",1.34
"1373","2012-06-13",1.25
"1374","2012-06-14",1.36
"1375","2012-06-15",1.35
"1376","2012-06-18",1.33
"1377","2012-06-19",1.39
"1378","2012-06-20",1.34
"1379","2012-06-21",1.26
"1380","2012-06-22",1.25
"1381","2012-06-25",1.21
"1382","2012-06-26",1.22
"1383","2012-06-27",1.23
"1384","2012-06-28",1.22
"1385","2012-06-29",1.21
"1386","2012-07-02",1.39
"1387","2012-07-03",1.39
"1388","2012-07-05",1.44
"1389","2012-07-06",1.42
"1390","2012-07-09",1.41
"1391","2012-07-10",1.45
"1392","2012-07-11",1.45
"1393","2012-07-12",1.43
"1394","2012-07-13",1.45
"1395","2012-07-16",1.4
"1396","2012-07-17",1.38
"1397","2012-07-18",1.43
"1398","2012-07-19",1.35
"1399","2012-07-20",1.27
"1400","2012-07-23",1.2
"1401","2012-07-24",1.13
"1402","2012-07-25",1.18
"1403","2012-07-26",1.29
"1404","2012-07-27",1.28
"1405","2012-07-30",1.29
"1406","2012-07-31",1.24
"1407","2012-08-01",1.14
"1408","2012-08-02",1.17
"1409","2012-08-03",1.28
"1410","2012-08-06",1.28
"1411","2012-08-07",1.27
"1412","2012-08-08",1.26
"1413","2012-08-09",1.26
"1414","2012-08-10",1.24
"1415","2012-08-13",1.28
"1416","2012-08-14",1.27
"1417","2012-08-15",1.3
"1418","2012-08-16",1.34
"1419","2012-08-17",1.34
"1420","2012-08-20",1.28
"1421","2012-08-21",1.26
"1422","2012-08-22",1.21
"1423","2012-08-23",1.17
"1424","2012-08-24",1.24
"1425","2012-08-27",1.21
"1426","2012-08-28",1.24
"1427","2012-08-29",1.26
"1428","2012-08-30",1.17
"1429","2012-08-31",1.14
"1430","2012-09-04",1.2
"1431","2012-09-05",1.24
"1432","2012-09-06",1.28
"1433","2012-09-07",1.32
"1434","2012-09-10",1.33
"1435","2012-09-11",1.32
"1436","2012-09-12",1.35
"1437","2012-09-13",1.36
"1438","2012-09-14",1.42
"1439","2012-09-17",1.38
"1440","2012-09-18",1.43
"1441","2012-09-19",1.42
"1442","2012-09-20",1.41
"1443","2012-09-21",1.33
"1444","2012-09-24",1.36
"1445","2012-09-25",1.38
"1446","2012-09-26",1.39
"1447","2012-09-27",1.39
"1448","2012-09-28",1.34
"1449","2012-10-01",1.35
"1450","2012-10-02",1.35
"1451","2012-10-03",1.35
"1452","2012-10-04",1.37
"1453","2012-10-05",1.36
"1454","2012-10-08",1.37
"1455","2012-10-09",1.3
"1456","2012-10-10",1.31
"1457","2012-10-11",1.32
"1458","2012-10-12",1.32
"1459","2012-10-15",1.37
"1460","2012-10-16",1.4
"1461","2012-10-17",1.43
"1462","2012-10-18",1.42
"1463","2012-10-19",1.41
"1464","2012-10-22",1.39
"1465","2012-10-23",1.34
"1466","2012-10-24",1.32
"1467","2012-10-25",1.33
"1468","2012-10-26",1.32
"1469","2012-10-31",1.35
"1470","2012-11-01",1.38
"1471","2012-11-02",1.44
"1472","2012-11-05",1.4
"1473","2012-11-06",1.41
"1474","2012-11-07",1.35
"1475","2012-11-08",1.27
"1476","2012-11-09",1.31
"1477","2012-11-12",1.29
"1478","2012-11-13",1.24
"1479","2012-11-14",1.21
"1480","2012-11-15",1.14
"1481","2012-11-16",1.21
"1482","2012-11-19",1.27
"1483","2012-11-20",1.27
"1484","2012-11-21",1.25
"1485","2012-11-23",1.22
"1486","2012-11-26",1.2
"1487","2012-11-27",1.16
"1488","2012-11-28",1.26
"1489","2012-11-29",1.36
"1490","2012-11-30",1.5
"1491","2012-12-03",1.55
"1492","2012-12-04",1.53
"1493","2012-12-05",1.56
"1494","2012-12-06",1.52
"1495","2012-12-07",1.59
"1496","2012-12-10",1.49
"1497","2012-12-11",1.6
"1498","2012-12-12",1.55
"1499","2012-12-13",1.56
"1500","2012-12-14",1.55
"1501","2012-12-17",1.58
"1502","2012-12-18",1.61
"1503","2012-12-19",1.62
"1504","2012-12-20",1.62
"1505","2012-12-21",1.62
"1506","2012-12-24",1.63
"1507","2012-12-26",1.64
"1508","2012-12-27",1.62
"1509","2012-12-28",1.61
"1510","2012-12-31",1.66
"1511","2013-01-02",1.71
"1512","2013-01-03",1.67
"1513","2013-01-04",1.7
"1514","2013-01-07",1.7
"1515","2013-01-08",1.69
"1516","2013-01-09",1.73
"1517","2013-01-10",1.75
"1518","2013-01-11",1.71
"1519","2013-01-14",1.67
"1520","2013-01-15",1.7
"1521","2013-01-16",1.68
"1522","2013-01-17",1.7
"1523","2013-01-18",1.69
"1524","2013-01-22",1.69
"1525","2013-01-23",1.72
"1526","2013-01-24",1.73
"1527","2013-01-25",1.75
"1528","2013-01-28",1.9
"1529","2013-01-29",1.87
"1530","2013-01-30",1.9
"1531","2013-01-31",1.88
"1532","2013-02-01",1.9
"1533","2013-02-04",1.86
"1534","2013-02-05",1.89
"1535","2013-02-06",1.92
"1536","2013-02-07",1.88
"1537","2013-02-08",1.92
"1538","2013-02-11",1.93
"1539","2013-02-12",2.01
"1540","2013-02-13",1.99
"1541","2013-02-14",2
"1542","2013-02-15",2
"1543","2013-02-19",2.03
"1544","2013-02-20",1.97
"1545","2013-02-21",1.92
"1546","2013-02-22",1.92
"1547","2013-02-25",1.92
"1548","2013-02-26",1.91
"1549","2013-02-27",1.89
"1550","2013-02-28",2
"1551","2013-03-01",2.11
"1552","2013-03-04",2.18
"1553","2013-03-05",2.17
"1554","2013-03-06",2.13
"1555","2013-03-07",2.16
"1556","2013-03-08",2.23
"1557","2013-03-11",2.69
"1558","2013-03-12",2.5
"1559","2013-03-13",2.52
"1560","2013-03-14",2.49
"1561","2013-03-15",2.5
"1562","2013-03-18",2.5
"1563","2013-03-19",2.67
"1564","2013-03-20",2.87
"1565","2013-03-21",2.97
"1566","2013-03-22",3.16
"1567","2013-03-25",3.44
"1568","2013-03-26",3.14
"1569","2013-03-27",3.11
"1570","2013-03-28",3.19
"1571","2013-04-01",3.14
"1572","2013-04-02",3.25
"1573","2013-04-03",3.08
"1574","2013-04-04",2.77
"1575","2013-04-05",2.96
"1576","2013-04-08",3.12
"1577","2013-04-09",3.28
"1578","2013-04-10",3.42
"1579","2013-04-11",3.66
"1580","2013-04-12",3.44
"1581","2013-04-15",3.2
"1582","2013-04-16",3.61
"1583","2013-04-17",3.35
"1584","2013-04-18",3.12
"1585","2013-04-19",3.35
"1586","2013-04-22",3.36
"1587","2013-04-23",3.53
"1588","2013-04-24",3.43
"1589","2013-04-25",3.59
"1590","2013-04-26",3.5
"1591","2013-04-29",3.58
"1592","2013-04-30",3.86
"1593","2013-05-01",3.77
"1594","2013-05-02",4.08
"1595","2013-05-03",4.04
"1596","2013-05-06",4.43
"1597","2013-05-07",4.18
"1598","2013-05-08",4.36
"1599","2013-05-09",4.39
"1600","2013-05-10",4.53
"1601","2013-05-13",4.58
"1602","2013-05-14",4.85
"1603","2013-05-15",5.07
"1604","2013-05-16",4.83
"1605","2013-05-17",4.86
"1606","2013-05-20",4.84
"1607","2013-05-21",4.9
"1608","2013-05-22",4.44
"1609","2013-05-23",4.8
"1610","2013-05-24",4.6
"1611","2013-05-28",4.78
"1612","2013-05-29",4.65
"1613","2013-05-30",4.83
"1614","2013-05-31",4.63
"1615","2013-06-03",4.88
"1616","2013-06-04",5.02
"1617","2013-06-05",5.01
"1618","2013-06-06",4.84
"1619","2013-06-07",5.07
"1620","2013-06-10",5.2
"1621","2013-06-11",5.16
"1622","2013-06-12",5.3
"1623","2013-06-13",5.47
"1624","2013-06-14",5.43
"1625","2013-06-17",5.61
"1626","2013-06-18",5.94
"1627","2013-06-19",6.1
"1628","2013-06-20",5.73
"1629","2013-06-21",6.25
"1630","2013-06-24",5.79
"1631","2013-06-25",5.59
"1632","2013-06-26",5.73
"1633","2013-06-27",6.14
"1634","2013-06-28",6.15
"1635","2013-07-01",6.4
"1636","2013-07-02",6.1
"1637","2013-07-03",6.32
"1638","2013-07-05",6.53
"1639","2013-07-08",6.81
"1640","2013-07-09",7.2
"1641","2013-07-10",6.56
"1642","2013-07-11",6.73
"1643","2013-07-12",6.64
"1644","2013-07-15",6.75
"1645","2013-07-16",6.63
"1646","2013-07-17",6.52
"1647","2013-07-18",6.64
"1648","2013-07-19",6.51
"1649","2013-07-22",6.04
"1650","2013-07-23",5.9
"1651","2013-07-24",5.21
"1652","2013-07-25",5.67
"1653","2013-07-26",5.26
"1654","2013-07-29",5.28
"1655","2013-07-30",5.39
"1656","2013-07-31",5.69
"1657","2013-08-01",5.54
"1658","2013-08-02",6.52
"1659","2013-08-05",6.46
"1660","2013-08-06",6.12
"1661","2013-08-07",5.99
"1662","2013-08-08",5.78
"1663","2013-08-09",5.86
"1664","2013-08-12",5.92
"1665","2013-08-13",5.64
"1666","2013-08-14",5.26
"1667","2013-08-15",5.5
"1668","2013-08-16",5.48
"1669","2013-08-19",5.3
"1670","2013-08-20",5.53
"1671","2013-08-21",5.63
"1672","2013-08-22",5.4
"1673","2013-08-23",5.55
"1674","2013-08-26",5.71
"1675","2013-08-27",5.38
"1676","2013-08-28",5.45
"1677","2013-08-29",5.44
"1678","2013-08-30",5.23
"1679","2013-09-03",5.36
"1680","2013-09-04",5.4
"1681","2013-09-05",5.34
"1682","2013-09-06",5.27
"1683","2013-09-09",5.35
"1684","2013-09-10",5.46
"1685","2013-09-11",5.19
"1686","2013-09-12",5.15
"1687","2013-09-13",5.32
"1688","2013-09-16",5.35
"1689","2013-09-17",5.33
"1690","2013-09-18",5.28
"1691","2013-09-19",5.28
"1692","2013-09-20",5.25
"1693","2013-09-23",5.64
"1694","2013-09-24",5.76
"1695","2013-09-25",5.68
"1696","2013-09-26",5.71
"1697","2013-09-27",5.85
"1698","2013-09-30",5.9
"1699","2013-10-01",5.99
"1700","2013-10-02",5.94
"1701","2013-10-03",6
"1702","2013-10-04",5.92
"1703","2013-10-07",5.78
"1704","2013-10-08",5.45
"1705","2013-10-09",5.52
"1706","2013-10-10",5.76
"1707","2013-10-11",6
"1708","2013-10-14",5.92
"1709","2013-10-15",6.18
"1710","2013-10-16",6.24
"1711","2013-10-17",6.11
"1712","2013-10-18",6
"1713","2013-10-21",6.14
"1714","2013-10-22",6.07
"1715","2013-10-23",6.33
"1716","2013-10-24",6.76
"1717","2013-10-25",6.75
"1718","2013-10-28",6.74
"1719","2013-10-29",6.63
"1720","2013-10-30",6.54
"1721","2013-10-31",6.74
"1722","2013-11-01",6.5
"1723","2013-11-04",6.6
"1724","2013-11-05",6.59
"1725","2013-11-06",6.31
"1726","2013-11-07",6.22
"1727","2013-11-08",6.39
"1728","2013-11-11",6.6
"1729","2013-11-12",6.58
"1730","2013-11-13",6.5
"1731","2013-11-14",6.41
"1732","2013-11-15",6.45
"1733","2013-11-18",6.07
"1734","2013-11-19",6.02
"1735","2013-11-20",5.99
"1736","2013-11-21",6.33
"1737","2013-11-22",6.57
"1738","2013-11-25",6.32
"1739","2013-11-26",6.69
"1740","2013-11-27",6.54
"1741","2013-11-29",6.61
"1742","2013-12-02",6.47
"1743","2013-12-03",6.3
"1744","2013-12-04",6.36
"1745","2013-12-05",6.16
"1746","2013-12-06",6.43
"1747","2013-12-09",6.23
"1748","2013-12-10",6.2
"1749","2013-12-11",5.99
"1750","2013-12-12",5.87
"1751","2013-12-13",5.85
"1752","2013-12-16",5.85
"1753","2013-12-17",5.71
"1754","2013-12-18",5.72
"1755","2013-12-19",5.59
"1756","2013-12-20",5.96
"1757","2013-12-23",6.04
"1758","2013-12-24",6.09
"1759","2013-12-26",6.19
"1760","2013-12-27",6.08
"1761","2013-12-30",6.08
"1762","2013-12-31",6.09
"1763","2014-01-02",6.04
"1764","2014-01-03",6.43
"1765","2014-01-06",6.45
"1766","2014-01-07",6.64
"1767","2014-01-08",6.9
"1768","2014-01-09",6.65
"1769","2014-01-10",6.64
"1770","2014-01-13",6.42
"1771","2014-01-14",6.43
"1772","2014-01-15",6.1
"1773","2014-01-16",6.2
"1774","2014-01-17",6.1
"1775","2014-01-21",5.99
"1776","2014-01-22",6.03
"1777","2014-01-23",6.11
"1778","2014-01-24",5.87
"1779","2014-01-27",5.8
"1780","2014-01-28",5.92
"1781","2014-01-29",5.78
"1782","2014-01-30",6.05
"1783","2014-01-31",6.03
"1784","2014-02-03",5.87
"1785","2014-02-04",5.86
"1786","2014-02-05",5.86
"1787","2014-02-06",5.97
"1788","2014-02-07",6
"1789","2014-02-10",5.88
"1790","2014-02-11",5.82
"1791","2014-02-12",5.93
"1792","2014-02-13",5.88
"1793","2014-02-14",5.93
"1794","2014-02-18",5.98
"1795","2014-02-19",5.86
"1796","2014-02-20",6.16
"1797","2014-02-21",6.23
"1798","2014-02-24",6.2
"1799","2014-02-25",6.12
"1800","2014-02-26",6.09
"1801","2014-02-27",6.03
"1802","2014-02-28",6.63
"1803","2014-03-03",6.52
"1804","2014-03-04",6.66
"1805","2014-03-05",6.86
"1806","2014-03-06",7.1
"1807","2014-03-07",7.12
"1808","2014-03-10",7.2
"1809","2014-03-11",7.12
"1810","2014-03-12",7.09
"1811","2014-03-13",7.1
"1812","2014-03-14",7.3
"1813","2014-03-17",7.05
"1814","2014-03-18",6.84
"1815","2014-03-19",6.69
"1816","2014-03-20",6.47
"1817","2014-03-21",6.63
"1818","2014-03-24",6.36
"1819","2014-03-25",6.28
"1820","2014-03-26",6.06
"1821","2014-03-27",6.15
"1822","2014-03-28",6.4
"1823","2014-03-31",6.7
"1824","2014-04-01",6.65
"1825","2014-04-02",6.59
"1826","2014-04-03",6.29
"1827","2014-04-04",6.21
"1828","2014-04-07",5.96
"1829","2014-04-08",6.02
"1830","2014-04-09",6.12
"1831","2014-04-10",5.98
"1832","2014-04-11",5.93
"1833","2014-04-14",5.88
"1834","2014-04-15",5.66
"1835","2014-04-16",5.7
"1836","2014-04-17",5.66
"1837","2014-04-21",5.66
"1838","2014-04-22",5.6
"1839","2014-04-23",5.52
"1840","2014-04-24",5.48
"1841","2014-04-25",5.33
"1842","2014-04-28",5.27
"1843","2014-04-29",5.24
"1844","2014-04-30",5.31
"1845","2014-05-01",5.41
"1846","2014-05-02",5.42
"1847","2014-05-05",5.44
"1848","2014-05-06",5.28
"1849","2014-05-07",5.3
"1850","2014-05-08",5.06
"1851","2014-05-09",5.25
"1852","2014-05-12",5.77
"1853","2014-05-13",5.32
"1854","2014-05-14",5.16
"1855","2014-05-15",5.19
"1856","2014-05-16",5.3
"1857","2014-05-19",5.3
"1858","2014-05-20",5.17
"1859","2014-05-21",5.21
"1860","2014-05-22",5.21
"1861","2014-05-23",5.24
"1862","2014-05-27",5.22
"1863","2014-05-28",5.25
"1864","2014-05-29",5.16
"1865","2014-05-30",5.36
"1866","2014-06-02",5.29
"1867","2014-06-03",5.25
"1868","2014-06-04",5.28
"1869","2014-06-05",5.37
"1870","2014-06-06",5.48
"1871","2014-06-09",5.66
"1872","2014-06-10",5.66
"1873","2014-06-11",5.56
"1874","2014-06-12",5.44
"1875","2014-06-13",5.36
"1876","2014-06-16",5.43
"1877","2014-06-17",5.41
"1878","2014-06-18",5.51
"1879","2014-06-19",5.51
"1880","2014-06-20",5.4
"1881","2014-06-23",5.36
"1882","2014-06-24",5.64
"1883","2014-06-25",5.98
"1884","2014-06-26",6.08
"1885","2014-06-27",6.26
"1886","2014-06-30",6.22
"1887","2014-07-01",6.42
"1888","2014-07-02",6.29
"1889","2014-07-03",6.42
"1890","2014-07-07",6.21
"1891","2014-07-08",5.97
"1892","2014-07-09",6.09
"1893","2014-07-10",6.06
"1894","2014-07-11",5.93
"1895","2014-07-14",6.01
"1896","2014-07-15",5.92
"1897","2014-07-16",6
"1898","2014-07-17",5.89
"1899","2014-07-18",5.97
"1900","2014-07-21",5.83
"1901","2014-07-22",6
"1902","2014-07-23",5.99
"1903","2014-07-24",5.94
"1904","2014-07-25",5.9
"1905","2014-07-28",5.81
"1906","2014-07-29",5.76
"1907","2014-07-30",5.76
"1908","2014-07-31",5.59
"1909","2014-08-01",5.47
"1910","2014-08-04",5.58
"1911","2014-08-05",5.52
"1912","2014-08-06",5.7
"1913","2014-08-07",4.77
"1914","2014-08-08",4.7
"1915","2014-08-11",4.46
"1916","2014-08-12",4.31
"1917","2014-08-13",4.23
"1918","2014-08-14",4.26
"1919","2014-08-15",4.23
"1920","2014-08-18",4.55
"1921","2014-08-19",4.78
"1922","2014-08-20",4.72
"1923","2014-08-21",4.68
"1924","2014-08-22",4.64
"1925","2014-08-25",4.61
"1926","2014-08-26",4.55
"1927","2014-08-27",4.69
"1928","2014-08-28",4.7
"1929","2014-08-29",4.58
"1930","2014-09-02",4.55
"1931","2014-09-03",4.6
"1932","2014-09-04",4.47
"1933","2014-09-05",4.5
"1934","2014-09-08",4.59
