"","date","BR"
"138","2007-10-16",19.280001
"139","2007-10-17",19.35
"140","2007-10-18",19.780001
"141","2007-10-19",19.610001
"142","2007-10-22",19.74
"143","2007-10-23",19.469999
"144","2007-10-24",19.459999
"145","2007-10-25",19.209999
"146","2007-10-26",19.459999
"147","2007-10-29",19.57
"148","2007-10-30",19.76
"149","2007-10-31",20
"150","2007-11-01",19.5
"151","2007-11-02",18.92
"152","2007-11-05",18.459999
"153","2007-11-06",18.23
"154","2007-11-07",20.68
"155","2007-11-08",22
"156","2007-11-09",22.15
"157","2007-11-12",21.1
"158","2007-11-13",21.65
"159","2007-11-14",21.42
"160","2007-11-15",22.18
"161","2007-11-16",21.91
"162","2007-11-19",21.959999
"163","2007-11-20",22.18
"164","2007-11-21",21.440001
"165","2007-11-23",21.139999
"166","2007-11-26",20.84
"167","2007-11-27",21.200001
"168","2007-11-28",22.07
"169","2007-11-29",22.42
"170","2007-11-30",22.77
"171","2007-12-03",22.379999
"172","2007-12-04",22.93
"173","2007-12-05",23.02
"174","2007-12-06",23.48
"175","2007-12-07",23.700001
"176","2007-12-10",23.940001
"177","2007-12-11",23.24
"178","2007-12-12",23.959999
"179","2007-12-13",23.950001
"180","2007-12-14",23.719999
"181","2007-12-17",22.93
"182","2007-12-18",22.93
"183","2007-12-19",22.57
"184","2007-12-20",22.709999
"185","2007-12-21",22.889999
"186","2007-12-24",22.889999
"187","2007-12-26",22.91
"188","2007-12-27",22.68
"189","2007-12-28",22.469999
"190","2007-12-31",22.43
"191","2008-01-02",22.25
"192","2008-01-03",22.639999
"193","2008-01-04",22.74
"194","2008-01-07",22.82
"195","2008-01-08",23.1
"196","2008-01-09",23.049999
"197","2008-01-10",23.34
"198","2008-01-11",23.52
"199","2008-01-14",23.309999
"200","2008-01-15",22.870001
"201","2008-01-16",22.66
"202","2008-01-17",22.26
"203","2008-01-18",22.35
"204","2008-01-22",21.780001
"205","2008-01-23",21.58
"206","2008-01-24",22.389999
"207","2008-01-25",22.43
"208","2008-01-28",21.969999
"209","2008-01-29",21.799999
"210","2008-01-30",21.129999
"211","2008-01-31",21.66
"212","2008-02-01",22.52
"213","2008-02-04",21.870001
"214","2008-02-05",21.959999
"215","2008-02-06",23
"216","2008-02-07",21.51
"217","2008-02-08",21.629999
"218","2008-02-11",21.549999
"219","2008-02-12",21.219999
"220","2008-02-13",21.200001
"221","2008-02-14",20.18
"222","2008-02-15",20.049999
"223","2008-02-19",19.290001
"224","2008-02-20",19.459999
"225","2008-02-21",19.02
"226","2008-02-22",19.6
"227","2008-02-25",18.969999
"228","2008-02-26",20.5
"229","2008-02-27",19.790001
"230","2008-02-28",19.93
"231","2008-02-29",19.15
"232","2008-03-03",19.860001
"233","2008-03-04",19.540001
"234","2008-03-05",19.690001
"235","2008-03-06",18.620001
"236","2008-03-07",19.030001
"237","2008-03-10",18.450001
"238","2008-03-11",18.65
"239","2008-03-12",18.75
"240","2008-03-13",18.5
"241","2008-03-14",17.950001
"242","2008-03-17",17.08
"243","2008-03-18",17.549999
"244","2008-03-19",17.450001
"245","2008-03-20",18.219999
"246","2008-03-24",17.93
"247","2008-03-25",18.049999
"248","2008-03-26",18.040001
"249","2008-03-27",17.92
"250","2008-03-28",17.719999
"251","2008-03-31",17.6
"252","2008-04-01",18.5
"253","2008-04-02",18.58
"254","2008-04-03",18.620001
"255","2008-04-04",18.440001
"256","2008-04-07",18.32
"257","2008-04-08",16.9
"258","2008-04-09",17.17
"259","2008-04-10",17.18
"260","2008-04-11",16.76
"261","2008-04-14",17
"262","2008-04-15",17.59
"263","2008-04-16",18
"264","2008-04-17",17.950001
"265","2008-04-18",17.940001
"266","2008-04-21",17.969999
"267","2008-04-22",17.440001
"268","2008-04-23",17.690001
"269","2008-04-24",17.620001
"270","2008-04-25",18.120001
"271","2008-04-28",18.48
"272","2008-04-29",18.959999
"273","2008-04-30",18.620001
"274","2008-05-01",18.9
"275","2008-05-02",19
"276","2008-05-05",18.450001
"277","2008-05-06",18.469999
"278","2008-05-07",18.57
"279","2008-05-08",19.82
"280","2008-05-09",19.6
"281","2008-05-12",19.860001
"282","2008-05-13",20.969999
"283","2008-05-14",21.459999
"284","2008-05-15",21.309999
"285","2008-05-16",21.68
"286","2008-05-19",21.950001
"287","2008-05-20",21.98
"288","2008-05-21",22.290001
"289","2008-05-22",22.59
"290","2008-05-23",22.27
"291","2008-05-27",21.91
"292","2008-05-28",22.629999
"293","2008-05-29",22.42
"294","2008-05-30",22.540001
"295","2008-06-02",22.360001
"296","2008-06-03",22.59
"297","2008-06-04",22.35
"298","2008-06-05",22.9
"299","2008-06-06",22.360001
"300","2008-06-09",22.629999
"301","2008-06-10",22.280001
"302","2008-06-11",22.26
"303","2008-06-12",22.4
"304","2008-06-13",22.389999
"305","2008-06-16",22.549999
"306","2008-06-17",22.639999
"307","2008-06-18",22.33
"308","2008-06-19",22.68
"309","2008-06-20",22.709999
"310","2008-06-23",22.549999
"311","2008-06-24",22.27
"312","2008-06-25",22.6
"313","2008-06-26",22.17
"314","2008-06-27",21.620001
"315","2008-06-30",21.049999
"316","2008-07-01",20.879999
"317","2008-07-02",20.389999
"318","2008-07-03",20.49
"319","2008-07-07",19.780001
"320","2008-07-08",20.75
"321","2008-07-09",20.559999
"322","2008-07-10",20.42
"323","2008-07-11",20.190001
"324","2008-07-14",19.73
"325","2008-07-15",19.610001
"326","2008-07-16",20.17
"327","2008-07-17",20.83
"328","2008-07-18",20.969999
"329","2008-07-21",20.790001
"330","2008-07-22",21.440001
"331","2008-07-23",21.18
"332","2008-07-24",20.690001
"333","2008-07-25",20.709999
"334","2008-07-28",20.559999
"335","2008-07-29",21.17
"336","2008-07-30",21.280001
"337","2008-07-31",20.700001
"338","2008-08-01",20.58
"339","2008-08-04",20.4
"340","2008-08-05",20.379999
"341","2008-08-06",19.959999
"342","2008-08-07",19.969999
"343","2008-08-08",20.200001
"344","2008-08-11",20.540001
"345","2008-08-12",20.24
"346","2008-08-13",20.01
"347","2008-08-14",19.98
"348","2008-08-15",19.76
"349","2008-08-18",19.4
"350","2008-08-19",19.08
"351","2008-08-20",19.450001
"352","2008-08-21",19.67
"353","2008-08-22",19.67
"354","2008-08-25",19.15
"355","2008-08-26",19.85
"356","2008-08-27",20.059999
"357","2008-08-28",20.67
"358","2008-08-29",19.969999
"359","2008-09-02",19.540001
"360","2008-09-03",19.879999
"361","2008-09-04",19.120001
"362","2008-09-05",19.17
"363","2008-09-08",19.51
"364","2008-09-09",18.65
"365","2008-09-10",18.49
"366","2008-09-11",17.799999
"367","2008-09-12",18.02
"368","2008-09-15",17.049999
"369","2008-09-16",16.860001
"370","2008-09-17",15.79
"371","2008-09-18",16.049999
"372","2008-09-19",17.41
"373","2008-09-22",16.860001
"374","2008-09-23",16.469999
"375","2008-09-24",16.639999
"376","2008-09-25",16.450001
"377","2008-09-26",16.379999
"378","2008-09-29",15.1
"379","2008-09-30",15.39
"380","2008-10-01",14.83
"381","2008-10-02",14.6
"382","2008-10-03",14.2
"383","2008-10-06",13.5
"384","2008-10-07",12.96
"385","2008-10-08",12.66
"386","2008-10-09",11.85
"387","2008-10-10",11.36
"388","2008-10-13",12.84
"389","2008-10-14",12.49
"390","2008-10-15",11.65
"391","2008-10-16",11.72
"392","2008-10-17",11.77
"393","2008-10-20",12.22
"394","2008-10-21",11.67
"395","2008-10-22",11.41
"396","2008-10-23",10.95
"397","2008-10-24",10.38
"398","2008-10-27",9.99
"399","2008-10-28",11.01
"400","2008-10-29",11.3
"401","2008-10-30",11.9
"402","2008-10-31",12.1
"403","2008-11-03",12.35
"404","2008-11-04",12.6
"405","2008-11-05",11.99
"406","2008-11-06",12.79
"407","2008-11-07",12.82
"408","2008-11-10",12.97
"409","2008-11-11",12.37
"410","2008-11-12",11.61
"411","2008-11-13",12.17
"412","2008-11-14",11.1
"413","2008-11-17",11.05
"414","2008-11-18",10.92
"415","2008-11-19",10.72
"416","2008-11-20",9.72
"417","2008-11-21",10.13
"418","2008-11-24",10.21
"419","2008-11-25",10.93
"420","2008-11-26",11.18
"421","2008-11-28",11.4
"422","2008-12-01",10.07
"423","2008-12-02",11.1
"424","2008-12-03",11.42
"425","2008-12-04",11.01
"426","2008-12-05",12.25
"427","2008-12-08",12.41
"428","2008-12-09",12.56
"429","2008-12-10",12.2
"430","2008-12-11",12.05
"431","2008-12-12",12.08
"432","2008-12-15",11.91
"433","2008-12-16",12.64
"434","2008-12-17",12.7
"435","2008-12-18",12.47
"436","2008-12-19",13.02
"437","2008-12-22",12.23
"438","2008-12-23",11.98
"439","2008-12-24",12.35
"440","2008-12-26",12.63
"441","2008-12-29",12.53
"442","2008-12-30",12.58
"443","2008-12-31",12.54
"444","2009-01-02",14.21
"445","2009-01-05",13.95
"446","2009-01-06",14.26
"447","2009-01-07",13.71
"448","2009-01-08",13.77
"449","2009-01-09",13.58
"450","2009-01-12",13.25
"451","2009-01-13",13.71
"452","2009-01-14",13.24
"453","2009-01-15",13.31
"454","2009-01-16",13.61
"455","2009-01-20",12.84
"456","2009-01-21",13.24
"457","2009-01-22",13.19
"458","2009-01-23",13.14
"459","2009-01-26",13.33
"460","2009-01-27",13.49
"461","2009-01-28",14.06
"462","2009-01-29",13.72
"463","2009-01-30",13.49
"464","2009-02-02",13.79
"465","2009-02-03",14.85
"466","2009-02-04",14.7
"467","2009-02-05",15.11
"468","2009-02-06",15.76
"469","2009-02-09",16.049999
"470","2009-02-10",15.89
"471","2009-02-11",16.110001
"472","2009-02-12",16.51
"473","2009-02-13",16.889999
"474","2009-02-17",16.540001
"475","2009-02-18",16.27
"476","2009-02-19",16.290001
"477","2009-02-20",15.95
"478","2009-02-23",15.68
"479","2009-02-24",15.9
"480","2009-02-25",15.76
"481","2009-02-26",15.75
"482","2009-02-27",15.98
"483","2009-03-02",15.17
"484","2009-03-03",15.82
"485","2009-03-04",16.389999
"486","2009-03-05",16.040001
"487","2009-03-06",16.030001
"488","2009-03-09",15.82
"489","2009-03-10",16.42
"490","2009-03-11",16.870001
"491","2009-03-12",17.59
"492","2009-03-13",17.9
"493","2009-03-16",17.49
"494","2009-03-17",18
"495","2009-03-18",18.24
"496","2009-03-19",18.09
"497","2009-03-20",17.780001
"498","2009-03-23",18.959999
"499","2009-03-24",18.68
"500","2009-03-25",19.27
"501","2009-03-26",19.07
"502","2009-03-27",18.58
"503","2009-03-30",18.290001
"504","2009-03-31",18.610001
"505","2009-04-01",18.5
"506","2009-04-02",19.219999
"507","2009-04-03",19.370001
"508","2009-04-06",19.35
"509","2009-04-07",19.200001
"510","2009-04-08",19.440001
"511","2009-04-09",19.82
"512","2009-04-13",19.5
"513","2009-04-14",19.15
"514","2009-04-15",19.17
"515","2009-04-16",19.67
"516","2009-04-17",19.610001
"517","2009-04-20",18.889999
"518","2009-04-21",19.360001
"519","2009-04-22",19.360001
"520","2009-04-23",18.950001
"521","2009-04-24",19.09
"522","2009-04-27",19.33
"523","2009-04-28",19.389999
"524","2009-04-29",19.58
"525","2009-04-30",19.35
"526","2009-05-01",19.1
"527","2009-05-04",18.67
"528","2009-05-05",18.860001
"529","2009-05-06",19.08
"530","2009-05-07",18.91
"531","2009-05-08",19.65
"532","2009-05-11",17.74
"533","2009-05-12",17.51
"534","2009-05-13",17.66
"535","2009-05-14",17.58
"536","2009-05-15",17.620001
"537","2009-05-18",17.98
"538","2009-05-19",17.620001
"539","2009-05-20",17.610001
"540","2009-05-21",17.41
"541","2009-05-22",17.389999
"542","2009-05-26",17.65
"543","2009-05-27",17.25
"544","2009-05-28",16.870001
"545","2009-05-29",16.559999
"546","2009-06-01",17.440001
"547","2009-06-02",17.639999
"548","2009-06-03",17.639999
"549","2009-06-04",17.719999
"550","2009-06-05",17.690001
"551","2009-06-08",17.719999
"552","2009-06-09",17.370001
"553","2009-06-10",17.4
"554","2009-06-11",17.27
"555","2009-06-12",17.18
"556","2009-06-15",16.73
"557","2009-06-16",16.440001
"558","2009-06-17",16.6
"559","2009-06-18",16.59
"560","2009-06-19",16.68
"561","2009-06-22",16.15
"562","2009-06-23",16
"563","2009-06-24",16.209999
"564","2009-06-25",16.24
"565","2009-06-26",16.48
"566","2009-06-29",16.58
"567","2009-06-30",16.58
"568","2009-07-01",16.780001
"569","2009-07-02",16.299999
"570","2009-07-06",16.33
"571","2009-07-07",15.81
"572","2009-07-08",15.82
"573","2009-07-09",15.66
"574","2009-07-10",15.47
"575","2009-07-13",16.01
"576","2009-07-14",15.96
"577","2009-07-15",16.129999
"578","2009-07-16",16.459999
"579","2009-07-17",16.51
"580","2009-07-20",16.540001
"581","2009-07-21",16.780001
"582","2009-07-22",16.719999
"583","2009-07-23",17.15
"584","2009-07-24",17.25
"585","2009-07-27",17.58
"586","2009-07-28",17.700001
"587","2009-07-29",17.450001
"588","2009-07-30",17.440001
"589","2009-07-31",17.27
"590","2009-08-03",17.4
"591","2009-08-04",17.5
"592","2009-08-05",17.43
"593","2009-08-06",17.139999
"594","2009-08-07",17.84
"595","2009-08-10",18.280001
"596","2009-08-11",19.16
"597","2009-08-12",19.639999
"598","2009-08-13",19.83
"599","2009-08-14",20.299999
"600","2009-08-17",20.07
"601","2009-08-18",20.290001
"602","2009-08-19",20.23
"603","2009-08-20",20.209999
"604","2009-08-21",20.440001
"605","2009-08-24",20.469999
"606","2009-08-25",20.610001
"607","2009-08-26",20.209999
"608","2009-08-27",20.58
"609","2009-08-28",20.6
"610","2009-08-31",20.82
"611","2009-09-01",20.76
"612","2009-09-02",20.950001
"613","2009-09-03",21.27
"614","2009-09-04",21.469999
"615","2009-09-08",21.5
"616","2009-09-09",21.809999
"617","2009-09-10",21.51
"618","2009-09-11",21.549999
"619","2009-09-14",21.389999
"620","2009-09-15",21.27
"621","2009-09-16",21.17
"622","2009-09-17",21.110001
"623","2009-09-18",20.23
"624","2009-09-21",20.49
"625","2009-09-22",20.549999
"626","2009-09-23",20.559999
"627","2009-09-24",20.559999
"628","2009-09-25",20.219999
"629","2009-09-28",20.290001
"630","2009-09-29",20.540001
"631","2009-09-30",20.1
"632","2009-10-01",19.98
"633","2009-10-02",19.83
"634","2009-10-05",20.139999
"635","2009-10-06",20.280001
"636","2009-10-07",20.280001
"637","2009-10-08",20.43
"638","2009-10-09",20.49
"639","2009-10-12",20.719999
"640","2009-10-13",20.66
"641","2009-10-14",21.219999
"642","2009-10-15",21.530001
"643","2009-10-16",21.530001
"644","2009-10-19",21.639999
"645","2009-10-20",21.82
"646","2009-10-21",21.49
"647","2009-10-22",21.309999
"648","2009-10-23",21.35
"649","2009-10-26",21.389999
"650","2009-10-27",21.27
"651","2009-10-28",20.98
"652","2009-10-29",21.1
"653","2009-10-30",20.809999
"654","2009-11-02",20.83
"655","2009-11-03",21.780001
"656","2009-11-04",21.629999
"657","2009-11-05",22.120001
"658","2009-11-06",22.549999
"659","2009-11-09",23.02
"660","2009-11-10",22.799999
"661","2009-11-11",22.290001
"662","2009-11-12",22.120001
"663","2009-11-13",22.34
"664","2009-11-16",22.93
"665","2009-11-17",22.879999
"666","2009-11-18",22.49
"667","2009-11-19",22.190001
"668","2009-11-20",22.26
"669","2009-11-23",22.76
"670","2009-11-24",22.690001
"671","2009-11-25",22.639999
"672","2009-11-27",21.959999
"673","2009-11-30",21.98
"674","2009-12-01",22.16
"675","2009-12-02",22.67
"676","2009-12-03",22.52
"677","2009-12-04",22.959999
"678","2009-12-07",22.93
"679","2009-12-08",22.719999
"680","2009-12-09",22.77
"681","2009-12-10",22.950001
"682","2009-12-11",22.690001
"683","2009-12-14",22.709999
"684","2009-12-15",22.6
"685","2009-12-16",22.43
"686","2009-12-17",22.059999
"687","2009-12-18",22.530001
"688","2009-12-21",22.459999
"689","2009-12-22",22.73
"690","2009-12-23",22.84
"691","2009-12-24",22.969999
"692","2009-12-28",22.940001
"693","2009-12-29",22.76
"694","2009-12-30",22.74
"695","2009-12-31",22.559999
"696","2010-01-04",22.690001
"697","2010-01-05",22.6
"698","2010-01-06",22.450001
"699","2010-01-07",22.540001
"700","2010-01-08",22.709999
"701","2010-01-11",22.780001
"702","2010-01-12",22.559999
"703","2010-01-13",22.780001
"704","2010-01-14",22.969999
"705","2010-01-15",22.4
"706","2010-01-19",22.700001
"707","2010-01-20",22.57
"708","2010-01-21",22.23
"709","2010-01-22",22.139999
"710","2010-01-25",22.07
"711","2010-01-26",21.93
"712","2010-01-27",22.08
"713","2010-01-28",22
"714","2010-01-29",21.719999
"715","2010-02-01",21.860001
"716","2010-02-02",21.99
"717","2010-02-03",21.969999
"718","2010-02-04",22.040001
"719","2010-02-05",21.5
"720","2010-02-08",21.389999
"721","2010-02-09",21.049999
"722","2010-02-10",21.040001
"723","2010-02-11",20.93
"724","2010-02-12",21.42
"725","2010-02-16",21.639999
"726","2010-02-17",21.83
"727","2010-02-18",21.780001
"728","2010-02-19",21.65
"729","2010-02-22",21.6
"730","2010-02-23",21.41
"731","2010-02-24",21.08
"732","2010-02-25",21.01
"733","2010-02-26",21.040001
"734","2010-03-01",21.41
"735","2010-03-02",21.42
"736","2010-03-03",21.280001
"737","2010-03-04",21.360001
"738","2010-03-05",21.700001
"739","2010-03-08",21.440001
"740","2010-03-09",22.030001
"741","2010-03-10",22.280001
"742","2010-03-11",22.15
"743","2010-03-12",22.200001
"744","2010-03-15",22.07
"745","2010-03-16",22.08
"746","2010-03-17",22.290001
"747","2010-03-18",22.190001
"748","2010-03-19",21.950001
"749","2010-03-22",22.129999
"750","2010-03-23",21.74
"751","2010-03-24",21.610001
"752","2010-03-25",21.540001
"753","2010-03-26",21.370001
"754","2010-03-29",21.719999
"755","2010-03-30",21.620001
"756","2010-03-31",21.379999
"757","2010-04-01",21.32
"758","2010-04-05",21.280001
"759","2010-04-06",21.27
"760","2010-04-07",21.309999
"761","2010-04-08",21.32
"762","2010-04-09",21.85
"763","2010-04-12",21.950001
"764","2010-04-13",21.870001
"765","2010-04-14",22.639999
"766","2010-04-15",22.66
"767","2010-04-16",22.57
"768","2010-04-19",22.540001
"769","2010-04-20",22.780001
"770","2010-04-21",22.790001
"771","2010-04-22",23.370001
"772","2010-04-23",23.309999
"773","2010-04-26",23.49
"774","2010-04-27",23.18
"775","2010-04-28",23.540001
"776","2010-04-29",23.860001
"777","2010-04-30",23.809999
"778","2010-05-03",24
"779","2010-05-04",23.700001
"780","2010-05-05",23.4
"781","2010-05-06",23.23
"782","2010-05-07",22.67
"783","2010-05-10",22.25
"784","2010-05-11",22.01
"785","2010-05-12",21.940001
"786","2010-05-13",21.99
"787","2010-05-14",21.6
"788","2010-05-17",21.32
"789","2010-05-18",21.059999
"790","2010-05-19",20.719999
"791","2010-05-20",19.92
"792","2010-05-21",20.5
"793","2010-05-24",19.5
"794","2010-05-25",18.91
"795","2010-05-26",18.82
"796","2010-05-27",19.280001
"797","2010-05-28",19.120001
"798","2010-06-01",18.799999
"799","2010-06-02",18.809999
"800","2010-06-03",18.959999
"801","2010-06-04",18.66
"802","2010-06-07",18.629999
"803","2010-06-08",19.43
"804","2010-06-09",18.99
"805","2010-06-10",19.65
"806","2010-06-11",19.549999
"807","2010-06-14",19.309999
"808","2010-06-15",19.49
"809","2010-06-16",19.51
"810","2010-06-17",19.73
"811","2010-06-18",19.84
"812","2010-06-21",19.780001
"813","2010-06-22",19.58
"814","2010-06-23",19.48
"815","2010-06-24",19.299999
"816","2010-06-25",19.17
"817","2010-06-28",19.440001
"818","2010-06-29",19.02
"819","2010-06-30",19.049999
"820","2010-07-01",19.09
"821","2010-07-02",19.23
"822","2010-07-06",18.959999
"823","2010-07-07",19.879999
"824","2010-07-08",20.309999
"825","2010-07-09",20.34
"826","2010-07-12",20.32
"827","2010-07-13",20.52
"828","2010-07-14",20.57
"829","2010-07-15",20.549999
"830","2010-07-16",20.129999
"831","2010-07-19",20.15
"832","2010-07-20",20.450001
"833","2010-07-21",20.23
"834","2010-07-22",20.66
"835","2010-07-23",20.82
"836","2010-07-26",21.059999
"837","2010-07-27",21.01
"838","2010-07-28",20.84
"839","2010-07-29",20.530001
"840","2010-07-30",20.299999
"841","2010-08-02",20.57
"842","2010-08-03",20.620001
"843","2010-08-04",20.540001
"844","2010-08-05",20.24
"845","2010-08-06",20.370001
"846","2010-08-09",20.68
"847","2010-08-10",20.5
"848","2010-08-11",20.01
"849","2010-08-12",19.74
"850","2010-08-13",20.190001
"851","2010-08-16",20.09
"852","2010-08-17",20.43
"853","2010-08-18",20.530001
"854","2010-08-19",20.049999
"855","2010-08-20",20.16
"856","2010-08-23",20.09
"857","2010-08-24",20.139999
"858","2010-08-25",20.23
"859","2010-08-26",20.5
"860","2010-08-27",21.360001
"861","2010-08-30",21.280001
"862","2010-08-31",21.35
"863","2010-09-01",21.58
"864","2010-09-02",21.870001
"865","2010-09-03",22.290001
"866","2010-09-07",22.18
"867","2010-09-08",22.17
"868","2010-09-09",22.09
"869","2010-09-10",22.440001
"870","2010-09-13",22.42
"871","2010-09-14",22.42
"872","2010-09-15",22.629999
"873","2010-09-16",22.59
"874","2010-09-17",22.74
"875","2010-09-20",23.129999
"876","2010-09-21",22.84
"877","2010-09-22",22.58
"878","2010-09-23",22.719999
"879","2010-09-24",22.950001
"880","2010-09-27",22.790001
"881","2010-09-28",22.76
"882","2010-09-29",22.889999
"883","2010-09-30",22.870001
"884","2010-10-01",23.08
"885","2010-10-04",22.84
"886","2010-10-05",22.879999
"887","2010-10-06",22.559999
"888","2010-10-07",22.440001
"889","2010-10-08",22.370001
"890","2010-10-11",22.35
"891","2010-10-12",21.889999
"892","2010-10-13",21.030001
"893","2010-10-14",20.860001
"894","2010-10-15",20.73
"895","2010-10-18",20.950001
"896","2010-10-19",20.91
"897","2010-10-20",21.49
"898","2010-10-21",21.299999
"899","2010-10-22",21.66
"900","2010-10-25",22.059999
"901","2010-10-26",21.959999
"902","2010-10-27",21.889999
"903","2010-10-28",22.02
"904","2010-10-29",22
"905","2010-11-01",21.92
"906","2010-11-02",22.110001
"907","2010-11-03",22.129999
"908","2010-11-04",22.459999
"909","2010-11-05",21.51
"910","2010-11-08",21.389999
"911","2010-11-09",21.59
"912","2010-11-10",21.950001
"913","2010-11-11",21.49
"914","2010-11-12",21.379999
"915","2010-11-15",21.43
"916","2010-11-16",21.610001
"917","2010-11-17",21.57
"918","2010-11-18",21.33
"919","2010-11-19",21.18
"920","2010-11-22",21.17
"921","2010-11-23",21.15
"922","2010-11-24",21.5
"923","2010-11-26",21.280001
"924","2010-11-29",21.1
"925","2010-11-30",20.59
"926","2010-12-01",21.190001
"927","2010-12-02",21.719999
"928","2010-12-03",22.16
"929","2010-12-06",22.040001
"930","2010-12-07",22.18
"931","2010-12-08",22.34
"932","2010-12-09",22.48
"933","2010-12-10",22.43
"934","2010-12-13",22.629999
"935","2010-12-14",22.23
"936","2010-12-15",21.889999
"937","2010-12-16",22.09
"938","2010-12-17",21.9
"939","2010-12-20",21.49
"940","2010-12-21",21.35
"941","2010-12-22",21.4
"942","2010-12-23",21.450001
"943","2010-12-27",21.780001
"944","2010-12-28",21.65
"945","2010-12-29",21.83
"946","2010-12-30",22.059999
"947","2010-12-31",21.93
"948","2011-01-03",22.280001
"949","2011-01-04",22.08
"950","2011-01-05",22.110001
"951","2011-01-06",22.35
"952","2011-01-07",22.23
"953","2011-01-10",22.309999
"954","2011-01-11",22.379999
"955","2011-01-12",22.51
"956","2011-01-13",22.389999
"957","2011-01-14",22.860001
"958","2011-01-18",23.360001
"959","2011-01-19",23.120001
"960","2011-01-20",22.82
"961","2011-01-21",22.780001
"962","2011-01-24",23.08
"963","2011-01-25",23.02
"964","2011-01-26",22.780001
"965","2011-01-27",22.93
"966","2011-01-28",22.76
"967","2011-01-31",22.889999
"968","2011-02-01",22.959999
"969","2011-02-02",22.940001
"970","2011-02-03",23.129999
