"","date","KRO"
"101","2007-05-29",15.275
"102","2007-05-30",15.2
"103","2007-05-31",15.655
"104","2007-06-01",15.375
"105","2007-06-04",15.185
"106","2007-06-05",15.335
"107","2007-06-06",14.995
"108","2007-06-07",13.965
"109","2007-06-08",14.355
"110","2007-06-11",14.42
"111","2007-06-12",13.94
"112","2007-06-13",14.19
"113","2007-06-14",14.38
"114","2007-06-15",14.215
"115","2007-06-18",14.24
"116","2007-06-19",14.315
"117","2007-06-20",13.89
"118","2007-06-21",13.915
"119","2007-06-22",13.185
"120","2007-06-25",12.975
"121","2007-06-26",12.64
"122","2007-06-27",12.815
"123","2007-06-28",12.73
"124","2007-06-29",12.625
"125","2007-07-02",13.475
"126","2007-07-03",13.29
"127","2007-07-05",13.2
"128","2007-07-06",13.195
"129","2007-07-09",13.54
"130","2007-07-10",13.35
"131","2007-07-11",13.1
"132","2007-07-12",13.105
"133","2007-07-13",13.325
"134","2007-07-16",13.77
"135","2007-07-17",13.74
"136","2007-07-18",13.53
"137","2007-07-19",13.915
"138","2007-07-20",13.41
"139","2007-07-23",13.51
"140","2007-07-24",12.76
"141","2007-07-25",12.745
"142","2007-07-26",12.14
"143","2007-07-27",11.82
"144","2007-07-30",11.57
"145","2007-07-31",11.695
"146","2007-08-01",11.375
"147","2007-08-02",11.46
"148","2007-08-03",11.175
"149","2007-08-06",11.195
"150","2007-08-07",11.7
"151","2007-08-08",13.755
"152","2007-08-09",14.485
"153","2007-08-10",14.195
"154","2007-08-13",11.4
"155","2007-08-14",10.855
"156","2007-08-15",10.2
"157","2007-08-16",10.5
"158","2007-08-17",10.745
"159","2007-08-20",11.05
"160","2007-08-21",11.185
"161","2007-08-22",11.52
"162","2007-08-23",10.505
"163","2007-08-24",10.88
"164","2007-08-27",10.8
"165","2007-08-28",9.85
"166","2007-08-29",9.88
"167","2007-08-30",10.165
"168","2007-08-31",10.245
"169","2007-09-04",10.565
"170","2007-09-05",9.87
"171","2007-09-06",9.85
"172","2007-09-07",9.645
"173","2007-09-10",9.2
"174","2007-09-11",9.255
"175","2007-09-12",9.175
"176","2007-09-13",9.61
"177","2007-09-14",9.295
"178","2007-09-17",9.37
"179","2007-09-18",9.83
"180","2007-09-19",10.41
"181","2007-09-20",10.585
"182","2007-09-21",10.13
"183","2007-09-24",9.72
"184","2007-09-25",9.715
"185","2007-09-26",9.74
"186","2007-09-27",9.69
"187","2007-09-28",9.44
"188","2007-10-01",10.67
"189","2007-10-02",10.735
"190","2007-10-03",10.895
"191","2007-10-04",10.25
"192","2007-10-05",10.84
"193","2007-10-08",10.355
"194","2007-10-09",10.46
"195","2007-10-10",10.34
"196","2007-10-11",9.91
"197","2007-10-12",10.03
"198","2007-10-15",9.32
"199","2007-10-16",9.19
"200","2007-10-17",9.205
"201","2007-10-18",9.045
"202","2007-10-19",8.72
"203","2007-10-22",8.665
"204","2007-10-23",8.79
"205","2007-10-24",8.295
"206","2007-10-25",7.8
"207","2007-10-26",7.75
"208","2007-10-29",9.105
"209","2007-10-30",9.255
"210","2007-10-31",9.39
"211","2007-11-01",9.2
"212","2007-11-02",9.025
"213","2007-11-05",8.895
"214","2007-11-06",8.68
"215","2007-11-07",8.5
"216","2007-11-08",8.54
"217","2007-11-09",8.575
"218","2007-11-12",8.615
"219","2007-11-13",8.97
"220","2007-11-14",8.595
"221","2007-11-15",8.6
"222","2007-11-16",8.41
"223","2007-11-19",7.855
"224","2007-11-20",7.95
"225","2007-11-21",8.015
"226","2007-11-23",8.19
"227","2007-11-26",8.2
"228","2007-11-27",8.03
"229","2007-11-28",8.32
"230","2007-11-29",8.385
"231","2007-11-30",8.31
"232","2007-12-03",8.25
"233","2007-12-04",7.925
"234","2007-12-05",8.085
"235","2007-12-06",8.215
"236","2007-12-07",8.485
"237","2007-12-10",9.245
"238","2007-12-11",8.1
"239","2007-12-12",8.035
"240","2007-12-13",8.5
"241","2007-12-14",7.955
"242","2007-12-17",7.98
"243","2007-12-18",8.37
"244","2007-12-19",8.16
"245","2007-12-20",8.15
"246","2007-12-21",9.035
"247","2007-12-24",9.84
"248","2007-12-26",9.675
"249","2007-12-27",9.47
"250","2007-12-28",9.105
"251","2007-12-31",8.725
"252","2008-01-02",8.585
"253","2008-01-03",8.795
"254","2008-01-04",8.01
"255","2008-01-07",8.02
"256","2008-01-08",7.94
"257","2008-01-09",7.87
"258","2008-01-10",8.22
"259","2008-01-11",8.22
"260","2008-01-14",8.375
"261","2008-01-15",8.525
"262","2008-01-16",9.105
"263","2008-01-17",8.57
"264","2008-01-18",8.35
"265","2008-01-22",8.575
"266","2008-01-23",9.155
"267","2008-01-24",9.315
"268","2008-01-25",9.03
"269","2008-01-28",9.9
"270","2008-01-29",9.695
"271","2008-01-30",9.475
"272","2008-01-31",9.73
"273","2008-02-01",10.27
"274","2008-02-04",10.63
"275","2008-02-05",10.3
"276","2008-02-06",9.995
"277","2008-02-07",10.26
"278","2008-02-08",9.955
"279","2008-02-11",10.05
"280","2008-02-12",9.92
"281","2008-02-13",10.385
"282","2008-02-14",10.26
"283","2008-02-15",10.455
"284","2008-02-19",10.94
"285","2008-02-20",11.28
"286","2008-02-21",10.815
"287","2008-02-22",10.535
"288","2008-02-25",11.04
"289","2008-02-26",10.995
"290","2008-02-27",11.075
"291","2008-02-28",10.93
"292","2008-02-29",9.25
"293","2008-03-03",8.84
"294","2008-03-04",8.98
"295","2008-03-05",9.35
"296","2008-03-06",8.905
"297","2008-03-07",9.045
"298","2008-03-10",8.995
"299","2008-03-11",9.5
"300","2008-03-12",9.31
"301","2008-03-13",9.44
"302","2008-03-14",9.29
"303","2008-03-17",9.74
"304","2008-03-18",10.475
"305","2008-03-19",10.51
"306","2008-03-20",9.925
"307","2008-03-24",11.375
"308","2008-03-25",11.615
"309","2008-03-26",12.285
"310","2008-03-27",12.005
"311","2008-03-28",11.94
"312","2008-03-31",12.075
"313","2008-04-01",12.725
"314","2008-04-02",12.715
"315","2008-04-03",12.905
"316","2008-04-04",13.03
"317","2008-04-07",13.245
"318","2008-04-08",13.465
"319","2008-04-09",12.76
"320","2008-04-10",13.415
"321","2008-04-11",12.875
"322","2008-04-14",12.92
"323","2008-04-15",13.87
"324","2008-04-16",14.75
"325","2008-04-17",14.625
"326","2008-04-18",14.745
"327","2008-04-21",14.91
"328","2008-04-22",14.465
"329","2008-04-23",14.02
"330","2008-04-24",14.945
"331","2008-04-25",15.145
"332","2008-04-28",15.71
"333","2008-04-29",15.135
"334","2008-04-30",14.63
"335","2008-05-01",14.54
"336","2008-05-02",14.59
"337","2008-05-05",14.7
"338","2008-05-06",13.875
"339","2008-05-07",12.255
"340","2008-05-08",12.25
"341","2008-05-09",12.075
"342","2008-05-12",12.175
"343","2008-05-13",12.03
"344","2008-05-14",12.055
"345","2008-05-15",11.985
"346","2008-05-16",11.725
"347","2008-05-19",12.165
"348","2008-05-20",11.565
"349","2008-05-21",11.585
"350","2008-05-22",11.39
"351","2008-05-23",10.975
"352","2008-05-27",10.735
"353","2008-05-28",10.6
"354","2008-05-29",10.785
"355","2008-05-30",11.075
"356","2008-06-02",11.23
"357","2008-06-03",10.945
"358","2008-06-04",11.4
"359","2008-06-05",11.39
"360","2008-06-06",10.135
"361","2008-06-09",9.95
"362","2008-06-10",9.985
"363","2008-06-11",9.9
"364","2008-06-12",9.74
"365","2008-06-13",10.175
"366","2008-06-16",10.295
"367","2008-06-17",10.46
"368","2008-06-18",10.445
"369","2008-06-19",10.395
"370","2008-06-20",9.625
"371","2008-06-23",8.945
"372","2008-06-24",8.555
"373","2008-06-25",8.33
"374","2008-06-26",8.19
"375","2008-06-27",8.025
"376","2008-06-30",7.695
"377","2008-07-01",7.425
"378","2008-07-02",6.205
"379","2008-07-03",6.08
"380","2008-07-07",6.135
"381","2008-07-08",6.495
"382","2008-07-09",6.09
"383","2008-07-10",6.145
"384","2008-07-11",6.05
"385","2008-07-14",6.17
"386","2008-07-15",5.73
"387","2008-07-16",5.89
"388","2008-07-17",6.175
"389","2008-07-18",6.245
"390","2008-07-21",6.575
"391","2008-07-22",7.615
"392","2008-07-23",7.645
"393","2008-07-24",7.1
"394","2008-07-25",7.385
"395","2008-07-28",7.39
"396","2008-07-29",7.375
"397","2008-07-30",6.865
"398","2008-07-31",7.215
"399","2008-08-01",7.165
"400","2008-08-04",7.2
"401","2008-08-05",7.25
"402","2008-08-06",7.3
"403","2008-08-07",6.18
"404","2008-08-08",6.55
"405","2008-08-11",6.78
"406","2008-08-12",7.24
"407","2008-08-13",7.205
"408","2008-08-14",7.245
"409","2008-08-15",7.18
"410","2008-08-18",7.54
"411","2008-08-19",7.365
"412","2008-08-20",7.575
"413","2008-08-21",7.43
"414","2008-08-22",7.685
"415","2008-08-25",7.485
"416","2008-08-26",8.14
"417","2008-08-27",8.09
"418","2008-08-28",8.6
"419","2008-08-29",8.215
"420","2008-09-02",8.015
"421","2008-09-03",7.86
"422","2008-09-04",7.565
"423","2008-09-05",7.27
"424","2008-09-08",7.065
"425","2008-09-09",6.925
"426","2008-09-10",6.475
"427","2008-09-11",6.26
"428","2008-09-12",6.295
"429","2008-09-15",6.25
"430","2008-09-16",7.77
"431","2008-09-17",7.475
"432","2008-09-18",7.85
"433","2008-09-19",7.95
"434","2008-09-22",7.995
"435","2008-09-23",7.695
"436","2008-09-24",7.095
"437","2008-09-25",6.29
"438","2008-09-26",6.955
"439","2008-09-29",6.5
"440","2008-09-30",6.625
"441","2008-10-01",6.775
"442","2008-10-02",7.04
"443","2008-10-03",6.655
"444","2008-10-06",6.505
"445","2008-10-07",6.375
"446","2008-10-08",6.375
"447","2008-10-09",6.15
"448","2008-10-10",5.585
"449","2008-10-13",6.29
"450","2008-10-14",6.19
"451","2008-10-15",5.6
"452","2008-10-16",5
"453","2008-10-17",5.525
"454","2008-10-20",6.55
"455","2008-10-21",6.155
"456","2008-10-22",5.45
"457","2008-10-23",5.385
"458","2008-10-24",5.25
"459","2008-10-27",4.875
"460","2008-10-28",5.125
"461","2008-10-29",4.955
"462","2008-10-30",5.17
"463","2008-10-31",6.35
"464","2008-11-03",6.475
"465","2008-11-04",6.25
"466","2008-11-05",5.575
"467","2008-11-06",4.915
"468","2008-11-07",4.65
"469","2008-11-10",4.725
"470","2008-11-11",4.275
"471","2008-11-12",4.025
"472","2008-11-13",4.65
"473","2008-11-14",4.635
"474","2008-11-17",4.505
"475","2008-11-18",4.665
"476","2008-11-19",4.375
"477","2008-11-20",4.055
"478","2008-11-21",4.2
"479","2008-11-24",4.655
"480","2008-11-25",4.7
"481","2008-11-26",5.655
"482","2008-11-28",5.83
"483","2008-12-01",5.05
"484","2008-12-02",5.025
"485","2008-12-03",5.1
"486","2008-12-04",5.045
"487","2008-12-05",5
"488","2008-12-08",4.8
"489","2008-12-09",5
"490","2008-12-10",4.95
"491","2008-12-11",5.025
"492","2008-12-12",5.125
"493","2008-12-15",4.885
"494","2008-12-16",4.99
"495","2008-12-17",5.455
"496","2008-12-18",5.23
"497","2008-12-19",4.25
"498","2008-12-22",4.575
"499","2008-12-23",4.52
"500","2008-12-24",4.725
"501","2008-12-26",4.975
"502","2008-12-29",5.175
"503","2008-12-30",5.31
"504","2008-12-31",5.825
"505","2009-01-02",6.25
"506","2009-01-05",6.585
"507","2009-01-06",6.7
"508","2009-01-07",6.75
"509","2009-01-08",7.1
"510","2009-01-09",6.575
"511","2009-01-12",6.8
"512","2009-01-13",6.725
"513","2009-01-14",7.25
"514","2009-01-15",7
"515","2009-01-16",7.175
"516","2009-01-20",6.79
"517","2009-01-21",7.2
"518","2009-01-22",6.965
"519","2009-01-23",6.96
"520","2009-01-26",7.165
"521","2009-01-27",7.125
"522","2009-01-28",7.4
"523","2009-01-29",7.14
"524","2009-01-30",7.125
"525","2009-02-02",7.4
"526","2009-02-03",8.5
"527","2009-02-04",8.375
"528","2009-02-05",7.75
"529","2009-02-06",7.63
"530","2009-02-09",7.5
"531","2009-02-10",7.005
"532","2009-02-11",6.975
"533","2009-02-12",7.5
"534","2009-02-13",8.15
"535","2009-02-17",7.5
"536","2009-02-18",6.735
"537","2009-02-19",6.55
"538","2009-02-20",5.735
"539","2009-02-23",5.03
"540","2009-02-24",5.025
"541","2009-02-25",4.755
"542","2009-02-26",3.02
"543","2009-02-27",2.625
"544","2009-03-02",3.25
"545","2009-03-03",3.5
"546","2009-03-04",3.75
"547","2009-03-05",3.025
"548","2009-03-06",3.04
"549","2009-03-09",2.89
"550","2009-03-10",3.5
"551","2009-03-11",3.175
"552","2009-03-12",3.37
"553","2009-03-13",3.525
"554","2009-03-16",3.49
"555","2009-03-17",3.425
"556","2009-03-18",3.325
"557","2009-03-19",3.4
"558","2009-03-20",3.45
"559","2009-03-23",3.575
"560","2009-03-24",3.495
"561","2009-03-25",3.39
"562","2009-03-26",3.53
"563","2009-03-27",3.485
"564","2009-03-30",3.755
"565","2009-03-31",3.845
"566","2009-04-01",3.75
"567","2009-04-02",3.925
"568","2009-04-03",4.065
"569","2009-04-06",4.05
"570","2009-04-07",3.625
"571","2009-04-08",3.7
"572","2009-04-09",4.35
"573","2009-04-13",4.19
"574","2009-04-14",3.975
"575","2009-04-15",3.975
"576","2009-04-16",4.45
"577","2009-04-17",4.27
"578","2009-04-20",3.7
"579","2009-04-21",3.64
"580","2009-04-22",3.58
"581","2009-04-23",3.65
"582","2009-04-24",3.25
"583","2009-04-27",3.815
"584","2009-04-28",3.765
"585","2009-04-29",3.77
"586","2009-04-30",3.715
"587","2009-05-01",3.825
"588","2009-05-04",3.85
"589","2009-05-05",4.045
"590","2009-05-06",3.85
"591","2009-05-07",3.86
"592","2009-05-08",3.78
"593","2009-05-11",3.715
"594","2009-05-12",3.98
"595","2009-05-13",3.895
"596","2009-05-14",3.96
"597","2009-05-15",3.43
"598","2009-05-18",3.45
"599","2009-05-19",3.625
"600","2009-05-20",3.72
"601","2009-05-21",3.25
"602","2009-05-22",3.285
"603","2009-05-26",3.385
"604","2009-05-27",3.595
"605","2009-05-28",3.6
"606","2009-05-29",3.435
"607","2009-06-01",3.36
"608","2009-06-02",3.53
"609","2009-06-03",3.63
"610","2009-06-04",3.695
"611","2009-06-05",3.74
"612","2009-06-08",3.95
"613","2009-06-09",4.15
"614","2009-06-10",4.285
"615","2009-06-11",4.425
"616","2009-06-12",3.95
"617","2009-06-15",3.95
"618","2009-06-16",3.85
"619","2009-06-17",3.71
"620","2009-06-18",3.805
"621","2009-06-19",3.795
"622","2009-06-22",3.515
"623","2009-06-23",3.42
"624","2009-06-24",3.55
"625","2009-06-25",3.625
"626","2009-06-26",3.715
"627","2009-06-29",3.675
"628","2009-06-30",3.325
"629","2009-07-01",3.215
"630","2009-07-02",3.18
"631","2009-07-06",3.155
"632","2009-07-07",3.075
"633","2009-07-08",2.975
"634","2009-07-09",2.96
"635","2009-07-10",2.975
"636","2009-07-13",2.935
"637","2009-07-14",3.01
"638","2009-07-15",3.025
"639","2009-07-16",2.98
"640","2009-07-17",2.925
"641","2009-07-20",3.025
"642","2009-07-21",2.965
"643","2009-07-22",3.125
"644","2009-07-23",3.25
"645","2009-07-24",3.27
"646","2009-07-27",3.58
"647","2009-07-28",3.845
"648","2009-07-29",4
"649","2009-07-30",3.75
"650","2009-07-31",4.055
"651","2009-08-03",4
"652","2009-08-04",4.2
"653","2009-08-05",4.01
"654","2009-08-06",4.1
"655","2009-08-07",4.2
"656","2009-08-10",4.115
"657","2009-08-11",4.2
"658","2009-08-12",4.225
"659","2009-08-13",4.46
"660","2009-08-14",4.5
"661","2009-08-17",4.49
"662","2009-08-18",4.65
"663","2009-08-19",4.71
"664","2009-08-20",4.75
"665","2009-08-21",4.75
"666","2009-08-24",4.96
"667","2009-08-25",4.96
"668","2009-08-26",4.975
"669","2009-08-27",4.745
"670","2009-08-28",4.61
"671","2009-08-31",4.205
"672","2009-09-01",4.17
"673","2009-09-02",4.3
"674","2009-09-03",4.245
"675","2009-09-04",4.26
"676","2009-09-08",4.21
"677","2009-09-09",4.625
"678","2009-09-10",4.725
"679","2009-09-11",4.805
"680","2009-09-14",4.365
"681","2009-09-15",4.69
"682","2009-09-16",4.87
"683","2009-09-17",4.6
"684","2009-09-18",4.65
"685","2009-09-21",4.625
"686","2009-09-22",4.6
"687","2009-09-23",4.645
"688","2009-09-24",4.625
"689","2009-09-25",4.85
"690","2009-09-28",4.875
"691","2009-09-29",5.055
"692","2009-09-30",5.155
"693","2009-10-01",4.985
"694","2009-10-02",4.83
"695","2009-10-05",4.795
"696","2009-10-06",5.115
"697","2009-10-07",5.25
"698","2009-10-08",5.4
"699","2009-10-09",6.125
"700","2009-10-12",6.125
"701","2009-10-13",6.6
"702","2009-10-14",6.555
"703","2009-10-15",6.68
"704","2009-10-16",6.63
"705","2009-10-19",6.2
"706","2009-10-20",6.31
"707","2009-10-21",6.5
"708","2009-10-22",6.725
"709","2009-10-23",6.59
"710","2009-10-26",6.405
"711","2009-10-27",6.5
"712","2009-10-28",6.625
"713","2009-10-29",6.75
"714","2009-10-30",6.685
"715","2009-11-02",6.625
"716","2009-11-03",6.7
"717","2009-11-04",6.675
"718","2009-11-05",6.675
"719","2009-11-06",6.665
"720","2009-11-09",6.725
"721","2009-11-10",6.775
"722","2009-11-11",6.75
"723","2009-11-12",6.95
"724","2009-11-13",7
"725","2009-11-16",6.91
"726","2009-11-17",6.72
"727","2009-11-18",6.635
"728","2009-11-19",6.65
"729","2009-11-20",6.645
"730","2009-11-23",6.7
"731","2009-11-24",6.65
"732","2009-11-25",6.705
"733","2009-11-27",6.415
"734","2009-11-30",6.555
"735","2009-12-01",7.28
"736","2009-12-02",7.11
"737","2009-12-03",7.25
"738","2009-12-04",7.055
"739","2009-12-07",7.175
"740","2009-12-08",7.13
"741","2009-12-09",6.875
"742","2009-12-10",6.815
"743","2009-12-11",6.75
"744","2009-12-14",6.5
"745","2009-12-15",6.835
"746","2009-12-16",7.08
"747","2009-12-17",7.25
"748","2009-12-18",7.05
"749","2009-12-21",7.675
"750","2009-12-22",8.475
"751","2009-12-23",8.455
"752","2009-12-24",8.35
"753","2009-12-28",8.67
"754","2009-12-29",8.515
"755","2009-12-30",8.275
"756","2009-12-31",8.125
"757","2010-01-04",8.3
"758","2010-01-05",8.035
"759","2010-01-06",8.055
"760","2010-01-07",8.18
"761","2010-01-08",8.35
"762","2010-01-11",8.575
"763","2010-01-12",8.42
"764","2010-01-13",8.49
"765","2010-01-14",8.6
"766","2010-01-15",8.45
"767","2010-01-19",7.805
"768","2010-01-20",7.75
"769","2010-01-21",7.58
"770","2010-01-22",7.375
"771","2010-01-25",7.505
"772","2010-01-26",7.5
"773","2010-01-27",7.44
"774","2010-01-28",7.375
"775","2010-01-29",7.305
"776","2010-02-01",7.595
"777","2010-02-02",7.67
"778","2010-02-03",7.6
"779","2010-02-04",7.75
"780","2010-02-05",7.465
"781","2010-02-08",7.775
"782","2010-02-09",7.7
"783","2010-02-10",7.315
"784","2010-02-11",7.385
"785","2010-02-12",7.285
"786","2010-02-16",7.5
"787","2010-02-17",7.665
"788","2010-02-18",7.64
"789","2010-02-19",7.645
"790","2010-02-22",7.7
"791","2010-02-23",7.695
"792","2010-02-24",7.69
"793","2010-02-25",7.745
"794","2010-02-26",7.87
"795","2010-03-01",7.625
"796","2010-03-02",7.73
"797","2010-03-03",7.75
"798","2010-03-04",7.98
"799","2010-03-05",7.845
"800","2010-03-08",7.605
"801","2010-03-09",7.49
"802","2010-03-10",7.31
"803","2010-03-11",7.195
"804","2010-03-12",7.095
"805","2010-03-15",6.99
"806","2010-03-16",6.78
"807","2010-03-17",7.07
"808","2010-03-18",7.165
"809","2010-03-19",7.62
"810","2010-03-22",7.645
"811","2010-03-23",7.56
"812","2010-03-24",7.595
"813","2010-03-25",7.6
"814","2010-03-26",7.545
"815","2010-03-29",7.51
"816","2010-03-30",7.4
"817","2010-03-31",7.325
"818","2010-04-01",7.325
"819","2010-04-05",7.42
"820","2010-04-06",7.95
"821","2010-04-07",7.95
"822","2010-04-08",8
"823","2010-04-09",7.925
"824","2010-04-12",8.125
"825","2010-04-13",8.44
"826","2010-04-14",8.4
"827","2010-04-15",8.49
"828","2010-04-16",8.4
"829","2010-04-19",8.44
"830","2010-04-20",8.395
"831","2010-04-21",8.365
"832","2010-04-22",8.195
"833","2010-04-23",8.1
"834","2010-04-26",8.1
"835","2010-04-27",8.25
"836","2010-04-28",8.065
"837","2010-04-29",8.625
"838","2010-04-30",9.5
"839","2010-05-03",9.3
"840","2010-05-04",9.625
"841","2010-05-05",8.825
"842","2010-05-06",7.985
"843","2010-05-07",8.695
"844","2010-05-10",8.885
"845","2010-05-11",8.76
"846","2010-05-12",8.905
"847","2010-05-13",8.89
"848","2010-05-14",8.895
"849","2010-05-17",9.02
"850","2010-05-18",8.955
"851","2010-05-19",8.89
"852","2010-05-20",8.675
"853","2010-05-21",8.755
"854","2010-05-24",9
"855","2010-05-25",8.785
"856","2010-05-26",8.805
"857","2010-05-27",8.97
"858","2010-05-28",9.475
"859","2010-06-01",9.45
"860","2010-06-02",9.07
"861","2010-06-03",9.06
"862","2010-06-04",9.035
"863","2010-06-07",9.14
"864","2010-06-08",9.25
"865","2010-06-09",9.315
"866","2010-06-10",9.45
"867","2010-06-11",9.375
"868","2010-06-14",9.3
"869","2010-06-15",9.295
"870","2010-06-16",9.395
"871","2010-06-17",9.455
"872","2010-06-18",9.36
"873","2010-06-21",9.915
"874","2010-06-22",10.125
"875","2010-06-23",9.98
"876","2010-06-24",9.395
"877","2010-06-25",9.375
"878","2010-06-28",9.61
"879","2010-06-29",9.485
"880","2010-06-30",9.75
"881","2010-07-01",9.615
"882","2010-07-02",9.075
"883","2010-07-06",9.165
"884","2010-07-07",9.755
"885","2010-07-08",9.61
"886","2010-07-09",9.67
"887","2010-07-12",9.81
"888","2010-07-13",9.885
"889","2010-07-14",10.075
"890","2010-07-15",10.03
"891","2010-07-16",9.93
"892","2010-07-19",10.02
"893","2010-07-20",10.155
"894","2010-07-21",10.085
"895","2010-07-22",10.435
"896","2010-07-23",10.71
"897","2010-07-26",11
"898","2010-07-27",11.5
"899","2010-07-28",11.575
"900","2010-07-29",11.86
"901","2010-07-30",11.655
"902","2010-08-02",14.05
"903","2010-08-03",13.95
"904","2010-08-04",15.15
"905","2010-08-05",16.110001
"906","2010-08-06",16.620001
"907","2010-08-09",17.08
"908","2010-08-10",18.57
"909","2010-08-11",18.355
"910","2010-08-12",18.299999
"911","2010-08-13",17.950001
"912","2010-08-16",18.035
"913","2010-08-17",18.26
"914","2010-08-18",18.27
"915","2010-08-19",17.59
"916","2010-08-20",17.674999
"917","2010-08-23",16.135
"918","2010-08-24",14.845
"919","2010-08-25",15.35
"920","2010-08-26",14.45
"921","2010-08-27",14.76
"922","2010-08-30",14.98
"923","2010-08-31",15.23
"924","2010-09-01",17.995001
"925","2010-09-02",15.745
"926","2010-09-03",16.225
"927","2010-09-07",17.004999
"928","2010-09-08",16.18
"929","2010-09-09",16.305
"930","2010-09-10",17.280001
"931","2010-09-13",17.450001
"932","2010-09-14",17.940001
"933","2010-09-15",18.42
"934","2010-09-16",18.5
"935","2010-09-17",18.325001
"936","2010-09-20",18.955
"937","2010-09-21",19.129999
"938","2010-09-22",18.85
"939","2010-09-23",18.514999
"940","2010-09-24",18.950001
"941","2010-09-27",18.375
"942","2010-09-28",18.795
"943","2010-09-29",19.605
"944","2010-09-30",19.92
"945","2010-10-01",19.41
"946","2010-10-04",19.34
"947","2010-10-05",19.530001
"948","2010-10-06",19.4
"949","2010-10-07",19.35
"950","2010-10-08",19.5
"951","2010-10-11",20.275
"952","2010-10-12",19.68
"953","2010-10-13",19.645
"954","2010-10-14",19.450001
"955","2010-10-15",19.5
"956","2010-10-18",20.35
"957","2010-10-19",19.15
"958","2010-10-20",18.674999
"959","2010-10-21",18.799999
"960","2010-10-22",18.075001
"961","2010-10-25",18.299999
"962","2010-10-26",18.885
"963","2010-10-27",20
"964","2010-10-28",20
"965","2010-10-29",20.225
"966","2010-11-01",20.025
"967","2010-11-02",20.049999
"968","2010-11-03",20.004999
"969","2010-11-04",20.924999
"970","2010-11-05",22.360001
"971","2010-11-08",22.385
"972","2010-11-09",21.424999
"973","2010-11-10",20.315001
"974","2010-11-11",21.205
"975","2010-11-12",20.195
"976","2010-11-15",19.4
"977","2010-11-16",19.745001
"978","2010-11-17",21.205
"979","2010-11-18",21.375
"980","2010-11-19",21.120001
"981","2010-11-22",21.01
"982","2010-11-23",20.68
"983","2010-11-24",20.924999
"984","2010-11-26",20.83
"985","2010-11-29",21.004999
"986","2010-11-30",21.09
"987","2010-12-01",21.219999
"988","2010-12-02",21.58
"989","2010-12-03",21.375
"990","2010-12-06",21.4
"991","2010-12-07",21.025
"992","2010-12-08",20.719999
"993","2010-12-09",20.775
"994","2010-12-10",21.25
"995","2010-12-13",22
