"","date","YTEN"
"1070","2011-03-31",25224
"1071","2011-04-01",25656
"1072","2011-04-04",25584
"1073","2011-04-05",25536
"1074","2011-04-06",24648
"1075","2011-04-07",23952
"1076","2011-04-08",22608
"1077","2011-04-11",22488
"1078","2011-04-12",22104
"1079","2011-04-13",21792
"1080","2011-04-14",22128
"1081","2011-04-15",22632
"1082","2011-04-18",22536
"1083","2011-04-19",22512
"1084","2011-04-20",23040
"1085","2011-04-21",23304
"1086","2011-04-25",22680
"1087","2011-04-26",22488
"1088","2011-04-27",21864
"1089","2011-04-28",20400
"1090","2011-04-29",19392
"1091","2011-05-02",19200
"1092","2011-05-03",18240
"1093","2011-05-04",17328
"1094","2011-05-05",17712
"1095","2011-05-06",18720
"1096","2011-05-09",18240
"1097","2011-05-10",18936
"1098","2011-05-11",18360
"1099","2011-05-12",18528
"1100","2011-05-13",18072
"1101","2011-05-16",17880
"1102","2011-05-17",18024
"1103","2011-05-18",18456
"1104","2011-05-19",17400
"1105","2011-05-20",19224
"1106","2011-05-23",19176
"1107","2011-05-24",18960
"1108","2011-05-25",19152
"1109","2011-05-26",19800
"1110","2011-05-27",20904
"1111","2011-05-31",21216
"1112","2011-06-01",19464
"1113","2011-06-02",19320
"1114","2011-06-03",18600
"1115","2011-06-06",18000
"1116","2011-06-07",17832
"1117","2011-06-08",17256
"1118","2011-06-09",17040
"1119","2011-06-10",16920
"1120","2011-06-13",17016
"1121","2011-06-14",17568
"1122","2011-06-15",17040
"1123","2011-06-16",17304
"1124","2011-06-17",16560
"1125","2011-06-20",16056
"1126","2011-06-21",16872
"1127","2011-06-22",16872
"1128","2011-06-23",16872
"1129","2011-06-24",16680
"1130","2011-06-27",16536
"1131","2011-06-28",17064
"1132","2011-06-29",16752
"1133","2011-06-30",17136
"1134","2011-07-01",16680
"1135","2011-07-05",16656
"1136","2011-07-06",16416
"1137","2011-07-07",16896
"1138","2011-07-08",16464
"1139","2011-07-11",16368
"1140","2011-07-12",17040
"1141","2011-07-13",16800
"1142","2011-07-14",16176
"1143","2011-07-15",16344
"1144","2011-07-18",17064
"1145","2011-07-19",17400
"1146","2011-07-20",16512
"1147","2011-07-21",16272
"1148","2011-07-22",16056
"1149","2011-07-25",15696
"1150","2011-07-26",15312
"1151","2011-07-27",14544
"1152","2011-07-28",16704
"1153","2011-07-29",16392
"1154","2011-08-01",15768
"1155","2011-08-02",15048
"1156","2011-08-03",15048
"1157","2011-08-04",14016
"1158","2011-08-05",14064
"1159","2011-08-08",12792
"1160","2011-08-09",13872
"1161","2011-08-10",12864
"1162","2011-08-11",13464
"1163","2011-08-12",13248
"1164","2011-08-15",13752
"1165","2011-08-16",13272
"1166","2011-08-17",13368
"1167","2011-08-18",12720
"1168","2011-08-19",12264
"1169","2011-08-22",12120
"1170","2011-08-23",12936
"1171","2011-08-24",12696
"1172","2011-08-25",12000
"1173","2011-08-26",12552
"1174","2011-08-29",12912
"1175","2011-08-30",13032
"1176","2011-08-31",12984
"1177","2011-09-01",12336
"1178","2011-09-02",11832
"1179","2011-09-06",12144
"1180","2011-09-07",12336
"1181","2011-09-08",11832
"1182","2011-09-09",11952
"1183","2011-09-12",11928
"1184","2011-09-13",11784
"1185","2011-09-14",11880
"1186","2011-09-15",11784
"1187","2011-09-16",11760
"1188","2011-09-19",11688
"1189","2011-09-20",11808
"1190","2011-09-21",10560
"1191","2011-09-22",10440
"1192","2011-09-23",11256
"1193","2011-09-26",10800
"1194","2011-09-27",11016
"1195","2011-09-28",10800
"1196","2011-09-29",10920
"1197","2011-09-30",10512
"1198","2011-10-03",8496
"1199","2011-10-04",9984
"1200","2011-10-05",9768
"1201","2011-10-06",10224
"1202","2011-10-07",9696
"1203","2011-10-10",10296
"1204","2011-10-11",10488
"1205","2011-10-12",11712
"1206","2011-10-13",10872
"1207","2011-10-14",11496
"1208","2011-10-17",10968
"1209","2011-10-18",12288
"1210","2011-10-19",11256
"1211","2011-10-20",10872
"1212","2011-10-21",11016
"1213","2011-10-24",12024
"1214","2011-10-25",11808
"1215","2011-10-26",11952
"1216","2011-10-27",12792
"1217","2011-10-28",13008
"1218","2011-10-31",12312
"1219","2011-11-01",11424
"1220","2011-11-02",10800
"1221","2011-11-03",10056
"1222","2011-11-04",10272
"1223","2011-11-07",9624
"1224","2011-11-08",9936
"1225","2011-11-09",9504
"1226","2011-11-10",10776
"1227","2011-11-11",9528
"1228","2011-11-14",9648
"1229","2011-11-15",9840
"1230","2011-11-16",9864
"1231","2011-11-17",9912
"1232","2011-11-18",10248
"1233","2011-11-21",9528
"1234","2011-11-22",9480
"1235","2011-11-23",9192
"1236","2011-11-25",9024
"1237","2011-11-28",9600
"1238","2011-11-29",9576
"1239","2011-11-30",11424
"1240","2011-12-01",11448
"1241","2011-12-02",11856
"1242","2011-12-05",12264
"1243","2011-12-06",11376
"1244","2011-12-07",11352
"1245","2011-12-08",10056
"1246","2011-12-09",10392
"1247","2011-12-12",10632
"1248","2011-12-13",10848
"1249","2011-12-14",10848
"1250","2011-12-15",11136
"1251","2011-12-16",11064
"1252","2011-12-19",10632
"1253","2011-12-20",11880
"1254","2011-12-21",11712
"1255","2011-12-22",11808
"1256","2011-12-23",11304
"1257","2011-12-27",11208
"1258","2011-12-28",10824
"1259","2011-12-29",10824
"1260","2011-12-30",10920
"1261","2012-01-03",12024
"1262","2012-01-04",12024
"1263","2012-01-05",12144
"1264","2012-01-06",12336
"1265","2012-01-09",12672
"1266","2012-01-10",13152
"1267","2012-01-11",13584
"1268","2012-01-12",14376
"1269","2012-01-13",6096
"1270","2012-01-17",6240
"1271","2012-01-18",6504
"1272","2012-01-19",6384
"1273","2012-01-20",6408
"1274","2012-01-23",6384
"1275","2012-01-24",6456
"1276","2012-01-25",6504
"1277","2012-01-26",6528
"1278","2012-01-27",6624
"1279","2012-01-30",6288
"1280","2012-01-31",6360
"1281","2012-02-01",6384
"1282","2012-02-02",6408
"1283","2012-02-03",6552
"1284","2012-02-06",6960
"1285","2012-02-07",6936
"1286","2012-02-08",6912
"1287","2012-02-09",7056
"1288","2012-02-10",6792
"1289","2012-02-13",6888
"1290","2012-02-14",6936
"1291","2012-02-15",6888
"1292","2012-02-16",6984
"1293","2012-02-17",6912
"1294","2012-02-21",6840
"1295","2012-02-22",6720
"1296","2012-02-23",6960
"1297","2012-02-24",6888
"1298","2012-02-27",6984
"1299","2012-02-28",7200
"1300","2012-02-29",6624
"1301","2012-03-01",6624
"1302","2012-03-02",6408
"1303","2012-03-05",6576
"1304","2012-03-06",6096
"1305","2012-03-07",6336
"1306","2012-03-08",6816
"1307","2012-03-09",7200
"1308","2012-03-12",7392
"1309","2012-03-13",7632
"1310","2012-03-14",7752
"1311","2012-03-15",7584
"1312","2012-03-16",7656
"1313","2012-03-19",7656
"1314","2012-03-20",7560
"1315","2012-03-21",7608
"1316","2012-03-22",7632
"1317","2012-03-23",7632
"1318","2012-03-26",7824
"1319","2012-03-27",8016
"1320","2012-03-28",7296
"1321","2012-03-29",7152
"1322","2012-03-30",6792
"1323","2012-04-02",7224
"1324","2012-04-03",6864
"1325","2012-04-04",6672
"1326","2012-04-05",6456
"1327","2012-04-09",6672
"1328","2012-04-10",7296
"1329","2012-04-11",7368
"1330","2012-04-12",7464
"1331","2012-04-13",7152
"1332","2012-04-16",7224
"1333","2012-04-17",7440
"1334","2012-04-18",6768
"1335","2012-04-19",6960
"1336","2012-04-20",6960
"1337","2012-04-23",6408
"1338","2012-04-24",6408
"1339","2012-04-25",6552
"1340","2012-04-26",6744
"1341","2012-04-27",6432
"1342","2012-04-30",6504
"1343","2012-05-01",5904
"1344","2012-05-02",5832
"1345","2012-05-03",5664
"1346","2012-05-04",5544
"1347","2012-05-07",5496
"1348","2012-05-08",5616
"1349","2012-05-09",5496
"1350","2012-05-10",5256
"1351","2012-05-11",5184
"1352","2012-05-14",5232
"1353","2012-05-15",5184
"1354","2012-05-16",4800
"1355","2012-05-17",4560
"1356","2012-05-18",4584
"1357","2012-05-21",4752
"1358","2012-05-22",4608
"1359","2012-05-23",4704
"1360","2012-05-24",4536
"1361","2012-05-25",4560
"1362","2012-05-29",4752
"1363","2012-05-30",4776
"1364","2012-05-31",4800
"1365","2012-06-01",4608
"1366","2012-06-04",4704
"1367","2012-06-05",6168
"1368","2012-06-06",5808
"1369","2012-06-07",5184
"1370","2012-06-08",5544
"1371","2012-06-11",5448
"1372","2012-06-12",5256
"1373","2012-06-13",5328
"1374","2012-06-14",5256
"1375","2012-06-15",5256
"1376","2012-06-18",5136
"1377","2012-06-19",5040
"1378","2012-06-20",5400
"1379","2012-06-21",5184
"1380","2012-06-22",5088
"1381","2012-06-25",4896
"1382","2012-06-26",4488
"1383","2012-06-27",4488
"1384","2012-06-28",4392
"1385","2012-06-29",4440
"1386","2012-07-02",4464
"1387","2012-07-03",4560
"1388","2012-07-05",4704
"1389","2012-07-06",4824
"1390","2012-07-09",4560
"1391","2012-07-10",4800
"1392","2012-07-11",4992
"1393","2012-07-12",5208
"1394","2012-07-13",5112
"1395","2012-07-16",5088
"1396","2012-07-17",4848
"1397","2012-07-18",4752
"1398","2012-07-19",4896
"1399","2012-07-20",4728
"1400","2012-07-23",4680
"1401","2012-07-24",4512
"1402","2012-07-25",4608
"1403","2012-07-26",4344
"1404","2012-07-27",4608
"1405","2012-07-30",4560
"1406","2012-07-31",4440
"1407","2012-08-01",4296
"1408","2012-08-02",4368
"1409","2012-08-03",4296
"1410","2012-08-06",4392
"1411","2012-08-07",4560
"1412","2012-08-08",4584
"1413","2012-08-09",4704
"1414","2012-08-10",4608
"1415","2012-08-13",4464
"1416","2012-08-14",4224
"1417","2012-08-15",4296
"1418","2012-08-16",4224
"1419","2012-08-17",4128
"1420","2012-08-20",4032
"1421","2012-08-21",3936
"1422","2012-08-22",4080
"1423","2012-08-23",4080
"1424","2012-08-24",4056
"1425","2012-08-27",4080
"1426","2012-08-28",4056
"1427","2012-08-29",3984
"1428","2012-08-30",3936
"1429","2012-08-31",4008
"1430","2012-09-04",3672
"1431","2012-09-05",3360
"1432","2012-09-06",3456
"1433","2012-09-07",3600
"1434","2012-09-10",3672
"1435","2012-09-11",3648
"1436","2012-09-12",3648
"1437","2012-09-13",3960
"1438","2012-09-14",4008
"1439","2012-09-17",3984
"1440","2012-09-18",3720
"1441","2012-09-19",3720
"1442","2012-09-20",3672
"1443","2012-09-21",3864
"1444","2012-09-24",3840
"1445","2012-09-25",3744
"1446","2012-09-26",3768
"1447","2012-09-27",3840
"1448","2012-09-28",4032
"1449","2012-10-01",3840
"1450","2012-10-02",3816
"1451","2012-10-03",3816
"1452","2012-10-04",3768
"1453","2012-10-05",3792
"1454","2012-10-08",3792
"1455","2012-10-09",3648
"1456","2012-10-10",3696
"1457","2012-10-11",3792
"1458","2012-10-12",3768
"1459","2012-10-15",3696
"1460","2012-10-16",3648
"1461","2012-10-17",3576
"1462","2012-10-18",3384
"1463","2012-10-19",3384
"1464","2012-10-22",3264
"1465","2012-10-23",3216
"1466","2012-10-24",3216
"1467","2012-10-25",3168
"1468","2012-10-26",3120
"1469","2012-10-31",3192
"1470","2012-11-01",3168
"1471","2012-11-02",3192
"1472","2012-11-05",3216
"1473","2012-11-06",3168
"1474","2012-11-07",3192
"1475","2012-11-08",3120
"1476","2012-11-09",3096
"1477","2012-11-12",2952
"1478","2012-11-13",2904
"1479","2012-11-14",3024
"1480","2012-11-15",2928
"1481","2012-11-16",2928
"1482","2012-11-19",3000
"1483","2012-11-20",2952
"1484","2012-11-21",2976
"1485","2012-11-23",2928
"1486","2012-11-26",2808
"1487","2012-11-27",2808
"1488","2012-11-28",2688
"1489","2012-11-29",2568
"1490","2012-11-30",2712
"1491","2012-12-03",2760
"1492","2012-12-04",2736
"1493","2012-12-05",3576
"1494","2012-12-06",5184
"1495","2012-12-07",4320
"1496","2012-12-10",4128
"1497","2012-12-11",3936
"1498","2012-12-12",4056
"1499","2012-12-13",4056
"1500","2012-12-14",4176
"1501","2012-12-17",4488
"1502","2012-12-18",4224
"1503","2012-12-19",3888
"1504","2012-12-20",3816
"1505","2012-12-21",3720
"1506","2012-12-24",3696
"1507","2012-12-26",3816
"1508","2012-12-27",3672
"1509","2012-12-28",3624
"1510","2012-12-31",3552
"1511","2013-01-02",3624
"1512","2013-01-03",3888
"1513","2013-01-04",3840
"1514","2013-01-07",3864
"1515","2013-01-08",3792
"1516","2013-01-09",3768
"1517","2013-01-10",3816
"1518","2013-01-11",3888
"1519","2013-01-14",3840
"1520","2013-01-15",3888
"1521","2013-01-16",3816
"1522","2013-01-17",3744
"1523","2013-01-18",3768
"1524","2013-01-22",3720
"1525","2013-01-23",3648
"1526","2013-01-24",3576
"1527","2013-01-25",3600
"1528","2013-01-28",3600
"1529","2013-01-29",3576
"1530","2013-01-30",3600
"1531","2013-01-31",3600
"1532","2013-02-01",3456
"1533","2013-02-04",3360
"1534","2013-02-05",3384
"1535","2013-02-06",3648
"1536","2013-02-07",3672
"1537","2013-02-08",3816
"1538","2013-02-11",3768
"1539","2013-02-12",3936
"1540","2013-02-13",4032
"1541","2013-02-14",4296
"1542","2013-02-15",4392
"1543","2013-02-19",4632
"1544","2013-02-20",4968
"1545","2013-02-21",5208
"1546","2013-02-22",5688
"1547","2013-02-25",5376
"1548","2013-02-26",5568
"1549","2013-02-27",5640
"1550","2013-02-28",5832
"1551","2013-03-01",5880
"1552","2013-03-04",5880
"1553","2013-03-05",5784
"1554","2013-03-06",5544
"1555","2013-03-07",5592
"1556","2013-03-08",5880
"1557","2013-03-11",5904
"1558","2013-03-12",5784
"1559","2013-03-13",5808
"1560","2013-03-14",5904
"1561","2013-03-15",5880
"1562","2013-03-18",5760
"1563","2013-03-19",5664
"1564","2013-03-20",5400
"1565","2013-03-21",4944
"1566","2013-03-22",4896
"1567","2013-03-25",4944
"1568","2013-03-26",5016
"1569","2013-03-27",4488
"1570","2013-03-28",4392
"1571","2013-04-01",4008
"1572","2013-04-02",3672
"1573","2013-04-03",3768
"1574","2013-04-04",3744
"1575","2013-04-05",3816
"1576","2013-04-08",3456
"1577","2013-04-09",3648
"1578","2013-04-10",3768
"1579","2013-04-11",3720
"1580","2013-04-12",3768
"1581","2013-04-15",3312
"1582","2013-04-16",3552
"1583","2013-04-17",3600
"1584","2013-04-18",3480
"1585","2013-04-19",3624
"1586","2013-04-22",3648
"1587","2013-04-23",3720
"1588","2013-04-24",3864
"1589","2013-04-25",3936
"1590","2013-04-26",4032
"1591","2013-04-29",4128
"1592","2013-04-30",4176
"1593","2013-05-01",4440
"1594","2013-05-02",4848
"1595","2013-05-03",4752
"1596","2013-05-06",4776
"1597","2013-05-07",4752
"1598","2013-05-08",4752
"1599","2013-05-09",4848
"1600","2013-05-10",5016
"1601","2013-05-13",5472
"1602","2013-05-14",5112
"1603","2013-05-15",5112
"1604","2013-05-16",4968
"1605","2013-05-17",4824
"1606","2013-05-20",4680
"1607","2013-05-21",4488
"1608","2013-05-22",4224
"1609","2013-05-23",4200
"1610","2013-05-24",4152
"1611","2013-05-28",3984
"1612","2013-05-29",4032
"1613","2013-05-30",4056
"1614","2013-05-31",3936
"1615","2013-06-03",3816
"1616","2013-06-04",3744
"1617","2013-06-05",3672
"1618","2013-06-06",3720
"1619","2013-06-07",3744
"1620","2013-06-10",3960
"1621","2013-06-11",4056
"1622","2013-06-12",3888
"1623","2013-06-13",3888
"1624","2013-06-14",3840
"1625","2013-06-17",3504
"1626","2013-06-18",3744
"1627","2013-06-19",3624
"1628","2013-06-20",3624
"1629","2013-06-21",3672
"1630","2013-06-24",3600
"1631","2013-06-25",3600
"1632","2013-06-26",3384
"1633","2013-06-27",3456
"1634","2013-06-28",3408
"1635","2013-07-01",3552
"1636","2013-07-02",3600
"1637","2013-07-03",3552
"1638","2013-07-05",3576
"1639","2013-07-08",3528
"1640","2013-07-09",3528
"1641","2013-07-10",3528
"1642","2013-07-11",3480
"1643","2013-07-12",3408
"1644","2013-07-15",3504
"1645","2013-07-16",3384
"1646","2013-07-17",3432
"1647","2013-07-18",3528
"1648","2013-07-19",3576
"1649","2013-07-22",3552
"1650","2013-07-23",3552
"1651","2013-07-24",3480
"1652","2013-07-25",3432
"1653","2013-07-26",3480
"1654","2013-07-29",3888
"1655","2013-07-30",3936
"1656","2013-07-31",4056
"1657","2013-08-01",3768
"1658","2013-08-02",3528
"1659","2013-08-05",3528
"1660","2013-08-06",3528
"1661","2013-08-07",3456
"1662","2013-08-08",3552
"1663","2013-08-09",3816
"1664","2013-08-12",3576
"1665","2013-08-13",3480
"1666","2013-08-14",3576
"1667","2013-08-15",3576
"1668","2013-08-16",3504
"1669","2013-08-19",3336
"1670","2013-08-20",3312
"1671","2013-08-21",3264
"1672","2013-08-22",3336
"1673","2013-08-23",3432
"1674","2013-08-26",3312
"1675","2013-08-27",3216
"1676","2013-08-28",3072
"1677","2013-08-29",3096
"1678","2013-08-30",3240
"1679","2013-09-03",3144
"1680","2013-09-04",3144
"1681","2013-09-05",3216
"1682","2013-09-06",3096
"1683","2013-09-09",3048
"1684","2013-09-10",3024
"1685","2013-09-11",2928
"1686","2013-09-12",2880
"1687","2013-09-13",3024
"1688","2013-09-16",2976
"1689","2013-09-17",3000
"1690","2013-09-18",3120
"1691","2013-09-19",2976
"1692","2013-09-20",3000
"1693","2013-09-23",3120
"1694","2013-09-24",2976
"1695","2013-09-25",3000
"1696","2013-09-26",2928
"1697","2013-09-27",2976
"1698","2013-09-30",3024
"1699","2013-10-01",3192
"1700","2013-10-02",3216
"1701","2013-10-03",3168
"1702","2013-10-04",3240
"1703","2013-10-07",3048
"1704","2013-10-08",3048
"1705","2013-10-09",3120
"1706","2013-10-10",3024
"1707","2013-10-11",3000
"1708","2013-10-14",3000
"1709","2013-10-15",2904
"1710","2013-10-16",2784
"1711","2013-10-17",2712
"1712","2013-10-18",2688
"1713","2013-10-21",2760
"1714","2013-10-22",2784
"1715","2013-10-23",2760
"1716","2013-10-24",2808
"1717","2013-10-25",2712
"1718","2013-10-28",2808
"1719","2013-10-29",3024
"1720","2013-10-30",2712
"1721","2013-10-31",2640
"1722","2013-11-01",2568
"1723","2013-11-04",2592
"1724","2013-11-05",2520
"1725","2013-11-06",2472
"1726","2013-11-07",2400
"1727","2013-11-08",2400
"1728","2013-11-11",2256
"1729","2013-11-12",2088
"1730","2013-11-13",2112
"1731","2013-11-14",2352
"1732","2013-11-15",2400
"1733","2013-11-18",2352
"1734","2013-11-19",2088
"1735","2013-11-20",1992
"1736","2013-11-21",2016
"1737","2013-11-22",1824
"1738","2013-11-25",1824
"1739","2013-11-26",1872
"1740","2013-11-27",2040
"1741","2013-11-29",2688
"1742","2013-12-02",2616
"1743","2013-12-03",2712
"1744","2013-12-04",2568
"1745","2013-12-05",2568
"1746","2013-12-06",3912
"1747","2013-12-09",3480
"1748","2013-12-10",3408
"1749","2013-12-11",3288
"1750","2013-12-12",3384
"1751","2013-12-13",3240
"1752","2013-12-16",3336
"1753","2013-12-17",3216
"1754","2013-12-18",3216
"1755","2013-12-19",3192
"1756","2013-12-20",3288
"1757","2013-12-23",3336
"1758","2013-12-24",3312
"1759","2013-12-26",3168
"1760","2013-12-27",3288
"1761","2013-12-30",3120
"1762","2013-12-31",3024
"1763","2014-01-02",2928
"1764","2014-01-03",2928
"1765","2014-01-06",3168
"1766","2014-01-07",3336
"1767","2014-01-08",3312
"1768","2014-01-09",3192
"1769","2014-01-10",3120
"1770","2014-01-13",3288
"1771","2014-01-14",3288
"1772","2014-01-15",3384
"1773","2014-01-16",3648
"1774","2014-01-17",3360
"1775","2014-01-21",3456
"1776","2014-01-22",3528
"1777","2014-01-23",3552
"1778","2014-01-24",3528
"1779","2014-01-27",3408
"1780","2014-01-28",3360
"1781","2014-01-29",3384
"1782","2014-01-30",3432
"1783","2014-01-31",3432
"1784","2014-02-03",3360
"1785","2014-02-04",3384
"1786","2014-02-05",3384
"1787","2014-02-06",3360
"1788","2014-02-07",3312
"1789","2014-02-10",3360
"1790","2014-02-11",3384
"1791","2014-02-12",3480
"1792","2014-02-13",3312
"1793","2014-02-14",3288
"1794","2014-02-18",3264
"1795","2014-02-19",3240
"1796","2014-02-20",3072
"1797","2014-02-21",3000
"1798","2014-02-24",3096
"1799","2014-02-25",3168
"1800","2014-02-26",3000
"1801","2014-02-27",3096
"1802","2014-02-28",3072
"1803","2014-03-03",3072
"1804","2014-03-04",3024
"1805","2014-03-05",3144
"1806","2014-03-06",3192
"1807","2014-03-07",3192
"1808","2014-03-10",3216
"1809","2014-03-11",3456
"1810","2014-03-12",3360
"1811","2014-03-13",3480
"1812","2014-03-14",3288
"1813","2014-03-17",3336
"1814","2014-03-18",3792
"1815","2014-03-19",3576
"1816","2014-03-20",3528
"1817","2014-03-21",3576
"1818","2014-03-24",3408
"1819","2014-03-25",3360
"1820","2014-03-26",3264
"1821","2014-03-27",3360
"1822","2014-03-28",2880
"1823","2014-03-31",3120
"1824","2014-04-01",3072
"1825","2014-04-02",3024
"1826","2014-04-03",3072
"1827","2014-04-04",2880
"1828","2014-04-07",2736
"1829","2014-04-08",2832
"1830","2014-04-09",2856
"1831","2014-04-10",2880
"1832","2014-04-11",2808
"1833","2014-04-14",2472
"1834","2014-04-15",2328
"1835","2014-04-16",2280
"1836","2014-04-17",2256
"1837","2014-04-21",2160
"1838","2014-04-22",2256
"1839","2014-04-23",2256
"1840","2014-04-24",2280
"1841","2014-04-25",2208
"1842","2014-04-28",2400
"1843","2014-04-29",2520
"1844","2014-04-30",2472
"1845","2014-05-01",2520
"1846","2014-05-02",2616
"1847","2014-05-05",2520
"1848","2014-05-06",2448
"1849","2014-05-07",2520
"1850","2014-05-08",2520
"1851","2014-05-09",2544
"1852","2014-05-12",2592
"1853","2014-05-13",2808
"1854","2014-05-14",2808
"1855","2014-05-15",2352
"1856","2014-05-16",2424
"1857","2014-05-19",2280
"1858","2014-05-20",2232
"1859","2014-05-21",2016
"1860","2014-05-22",2088
"1861","2014-05-23",2040
"1862","2014-05-27",1920
"1863","2014-05-28",1920
"1864","2014-05-29",1968
"1865","2014-05-30",1968
"1866","2014-06-02",1968
"1867","2014-06-03",1992
"1868","2014-06-04",2016
"1869","2014-06-05",2016
"1870","2014-06-06",2112
"1871","2014-06-09",2112
"1872","2014-06-10",2088
"1873","2014-06-11",2136
"1874","2014-06-12",2160
"1875","2014-06-13",2160
"1876","2014-06-16",2112
"1877","2014-06-17",2160
"1878","2014-06-18",2184
"1879","2014-06-19",2256
"1880","2014-06-20",2304
"1881","2014-06-23",2184
"1882","2014-06-24",2232
"1883","2014-06-25",2256
"1884","2014-06-26",2256
"1885","2014-06-27",1944
"1886","2014-06-30",2088
"1887","2014-07-01",2160
"1888","2014-07-02",2136
"1889","2014-07-03",2112
"1890","2014-07-07",1968
"1891","2014-07-08",1848
"1892","2014-07-09",1824
"1893","2014-07-10",1920
"1894","2014-07-11",2016
"1895","2014-07-14",1944
"1896","2014-07-15",1680
"1897","2014-07-16",1608
"1898","2014-07-17",1488
"1899","2014-07-18",1320
"1900","2014-07-21",1416
"1901","2014-07-22",1680
"1902","2014-07-23",1608
"1903","2014-07-24",1656
"1904","2014-07-25",1632
"1905","2014-07-28",1584
"1906","2014-07-29",1440
"1907","2014-07-30",1248
"1908","2014-07-31",1200
"1909","2014-08-01",1032
"1910","2014-08-04",1104
"1911","2014-08-05",1248
"1912","2014-08-06",1320
"1913","2014-08-07",1320
"1914","2014-08-08",1440
"1915","2014-08-11",1560
"1916","2014-08-12",1560
"1917","2014-08-13",1584
"1918","2014-08-14",1560
"1919","2014-08-15",1536
"1920","2014-08-18",1536
"1921","2014-08-19",1536
"1922","2014-08-20",1560
"1923","2014-08-21",1560
"1924","2014-08-22",1560
"1925","2014-08-25",1584
"1926","2014-08-26",1608
"1927","2014-08-27",1656
"1928","2014-08-28",1632
"1929","2014-08-29",1656
"1930","2014-09-02",1776
"1931","2014-09-03",1848
"1932","2014-09-04",2064
"1933","2014-09-05",2520
"1934","2014-09-08",2784
"1935","2014-09-09",2400
"1936","2014-09-10",2280
"1937","2014-09-11",2424
"1938","2014-09-12",2352
"1939","2014-09-15",2088
"1940","2014-09-16",2016
"1941","2014-09-17",1992
"1942","2014-09-18",2040
"1943","2014-09-19",2424
"1944","2014-09-22",2160
"1945","2014-09-23",2184
"1946","2014-09-24",2304
"1947","2014-09-25",2280
"1948","2014-09-26",2232
"1949","2014-09-29",2280
"1950","2014-09-30",2184
"1951","2014-10-01",2184
"1952","2014-10-02",2160
"1953","2014-10-03",2184
"1954","2014-10-06",2112
"1955","2014-10-07",2136
"1956","2014-10-08",2064
"1957","2014-10-09",2088
"1958","2014-10-10",1896
"1959","2014-10-13",1776
"1960","2014-10-14",1680
"1961","2014-10-15",1704
"1962","2014-10-16",1752
"1963","2014-10-17",1608
"1964","2014-10-20",1680
"1965","2014-10-21",1752
"1966","2014-10-22",1752
"1967","2014-10-23",1824
"1968","2014-10-24",1800
"1969","2014-10-27",1776
"1970","2014-10-28",1728
"1971","2014-10-29",1656
"1972","2014-10-30",1680
"1973","2014-10-31",1632
"1974","2014-11-03",1656
"1975","2014-11-04",1632
"1976","2014-11-05",1608
"1977","2014-11-06",1512
"1978","2014-11-07",1464
"1979","2014-11-10",1464
"1980","2014-11-11",1440
"1981","2014-11-12",1368
"1982","2014-11-13",1392
"1983","2014-11-14",1296
"1984","2014-11-17",1224
"1985","2014-11-18",1272
"1986","2014-11-19",1320
"1987","2014-11-20",1344
"1988","2014-11-21",1272
"1989","2014-11-24",1320
"1990","2014-11-25",1368
"1991","2014-11-26",1320
"1992","2014-11-28",1320
"1993","2014-12-01",1248
"1994","2014-12-02",1248
"1995","2014-12-03",1176
"1996","2014-12-04",1224
"1997","2014-12-05",1176
"1998","2014-12-08",1200
"1999","2014-12-09",1128
"2000","2014-12-10",888
"2001","2014-12-11",720
"2002","2014-12-12",888
"2003","2014-12-15",1032
"2004","2014-12-16",1032
"2005","2014-12-17",1080
"2006","2014-12-18",1152
"2007","2014-12-19",744
"2008","2014-12-22",912
"2009","2014-12-23",984
"2010","2014-12-24",912
"2011","2014-12-26",864
"2012","2014-12-29",888
"2013","2014-12-30",816
"2014","2014-12-31",984
"2015","2015-01-02",1008
"2016","2015-01-05",912
"2017","2015-01-06",1008
"2018","2015-01-07",912
"2019","2015-01-08",960
"2020","2015-01-09",1128
"2021","2015-01-12",1080
"2022","2015-01-13",1056
"2023","2015-01-14",1008
"2024","2015-01-15",1152
"2025","2015-01-16",1152
"2026","2015-01-20",1104
"2027","2015-01-21",984
"2028","2015-01-22",1008
"2029","2015-01-23",1032
"2030","2015-01-26",1176
"2031","2015-01-27",1080
"2032","2015-01-28",1032
"2033","2015-01-29",1008
"2034","2015-01-30",1032
"2035","2015-02-02",960
"2036","2015-02-03",1032
"2037","2015-02-04",1008
"2038","2015-02-05",984
"2039","2015-02-06",1032
"2040","2015-02-09",1080
"2041","2015-02-10",1152
"2042","2015-02-11",1152
"2043","2015-02-12",1104
"2044","2015-02-13",1056
"2045","2015-02-17",1032
"2046","2015-02-18",1080
"2047","2015-02-19",1080
"2048","2015-02-20",1080
"2049","2015-02-23",1104
"2050","2015-02-24",1368
"2051","2015-02-25",1152
"2052","2015-02-26",1296
"2053","2015-02-27",1560
"2054","2015-03-02",1608
"2055","2015-03-03",2520
"2056","2015-03-04",2328
"2057","2015-03-05",2064
"2058","2015-03-06",2040
"2059","2015-03-09",1968
"2060","2015-03-10",1872
"2061","2015-03-11",1728
"2062","2015-03-12",1944
"2063","2015-03-13",1848
"2064","2015-03-16",1800
"2065","2015-03-17",1896
"2066","2015-03-18",1848
"2067","2015-03-19",1920
"2068","2015-03-20",1560
"2069","2015-03-23",1416
