"","date","MRIN"
"1","2013-03-22",113.82
"2","2013-03-25",111.089996
"3","2013-03-26",119.279999
"4","2013-03-27",115.849998
"5","2013-03-28",115.010002
"6","2013-04-01",111.93
"7","2013-04-02",109.269997
"8","2013-04-03",103.599998
"9","2013-04-04",107.449997
"10","2013-04-05",105.839996
"11","2013-04-08",110.25
"12","2013-04-09",109.900002
"13","2013-04-10",108.849998
"14","2013-04-11",108.080002
"15","2013-04-12",104.300003
"16","2013-04-15",103.110001
"17","2013-04-16",104.650002
"18","2013-04-17",104.230003
"19","2013-04-18",102.339996
"20","2013-04-19",104.370003
"21","2013-04-22",102.269997
"22","2013-04-23",104.720001
"23","2013-04-24",103.110001
"24","2013-04-25",101.639999
"25","2013-04-26",98.980003
"26","2013-04-29",100.169998
"27","2013-04-30",102.900002
"28","2013-05-01",99.959999
"29","2013-05-02",103.879997
"30","2013-05-03",98.349998
"31","2013-05-06",98.349998
"32","2013-05-07",99.260002
"33","2013-05-08",99.889999
"34","2013-05-09",80.080002
"35","2013-05-10",69.93
"36","2013-05-13",65.870003
"37","2013-05-14",65.589996
"38","2013-05-15",74.339996
"39","2013-05-16",79.239998
"40","2013-05-17",84
"41","2013-05-20",83.93
"42","2013-05-21",86.870003
"43","2013-05-22",85.959999
"44","2013-05-23",85.75
"45","2013-05-24",85.120003
"46","2013-05-28",85.260002
"47","2013-05-29",85.050003
"48","2013-05-30",83.93
"49","2013-05-31",83.93
"50","2013-06-03",81.059998
"51","2013-06-04",81.900002
"52","2013-06-05",77.910004
"53","2013-06-06",75.949997
"54","2013-06-07",74.199997
"55","2013-06-10",76.089996
"56","2013-06-11",77.419998
"57","2013-06-12",74.900002
"58","2013-06-13",73.57
"59","2013-06-14",73.779999
"60","2013-06-17",72.940002
"61","2013-06-18",72.730003
"62","2013-06-19",73.360001
"63","2013-06-20",73.43
"64","2013-06-21",72.870003
"65","2013-06-24",72.309998
"66","2013-06-25",71.190002
"67","2013-06-26",71.120003
"68","2013-06-27",70.769997
"69","2013-06-28",71.68
"70","2013-07-01",76.650002
"71","2013-07-02",77.980003
"72","2013-07-03",79.870003
"73","2013-07-05",81.760002
"74","2013-07-08",80.989998
"75","2013-07-09",77
"76","2013-07-10",78.330002
"77","2013-07-11",82.32
"78","2013-07-12",84.07
"79","2013-07-15",84.139999
"80","2013-07-16",80.989998
"81","2013-07-17",83.510002
"82","2013-07-18",83.650002
"83","2013-07-19",83.089996
"84","2013-07-22",82.18
"85","2013-07-23",81.550003
"86","2013-07-24",82.18
"87","2013-07-25",82.809998
"88","2013-07-26",82.040001
"89","2013-07-29",80.43
"90","2013-07-30",79.730003
"91","2013-07-31",80.919998
"92","2013-08-01",80.43
"93","2013-08-02",81.620003
"94","2013-08-05",83.440002
"95","2013-08-06",85.540001
"96","2013-08-07",84.839996
"97","2013-08-08",86.379997
"98","2013-08-09",87.709999
"99","2013-08-12",91.839996
"100","2013-08-13",93.239998
"101","2013-08-14",94.709999
"102","2013-08-15",94.989998
"103","2013-08-16",96.25
"104","2013-08-19",97.650002
"105","2013-08-20",98
"106","2013-08-21",97.790001
"107","2013-08-22",98.489998
"108","2013-08-23",95.690002
"109","2013-08-26",95.550003
"110","2013-08-27",95.199997
"111","2013-08-28",92.190002
"112","2013-08-29",94.989998
"113","2013-08-30",92.400002
"114","2013-09-03",94.709999
"115","2013-09-04",95.269997
"116","2013-09-05",96.949997
"117","2013-09-06",94.989998
"118","2013-09-09",94.639999
"119","2013-09-10",93.940002
"120","2013-09-11",90.230003
"121","2013-09-12",85.120003
"122","2013-09-13",84.349998
"123","2013-09-16",82.389999
"124","2013-09-17",85.959999
"125","2013-09-18",91.209999
"126","2013-09-19",91.139999
"127","2013-09-20",89.739998
"128","2013-09-23",90.790001
"129","2013-09-24",92.75
"130","2013-09-25",90.300003
"131","2013-09-26",90.510002
"132","2013-09-27",88.339996
"133","2013-09-30",87.849998
"134","2013-10-01",85.400002
"135","2013-10-02",86.099998
"136","2013-10-03",82.529999
"137","2013-10-04",82.669998
"138","2013-10-07",82.739998
"139","2013-10-08",80.220001
"140","2013-10-09",76.230003
"141","2013-10-10",76.720001
"142","2013-10-11",77.349998
"143","2013-10-14",80.43
"144","2013-10-15",79.800003
"145","2013-10-16",81.129997
"146","2013-10-17",81.830002
"147","2013-10-18",86.169998
"148","2013-10-21",86.379997
"149","2013-10-22",87.220001
"150","2013-10-23",87.290001
"151","2013-10-24",88.269997
"152","2013-10-25",87.639999
"153","2013-10-28",86.940002
"154","2013-10-29",87.360001
"155","2013-10-30",83.089996
"156","2013-10-31",81.129997
"157","2013-11-01",80.360001
"158","2013-11-04",79.800003
"159","2013-11-05",79.029999
"160","2013-11-06",78.959999
"161","2013-11-07",72.099998
"162","2013-11-08",74.900002
"163","2013-11-11",72.589996
"164","2013-11-12",73.709999
"165","2013-11-13",70.419998
"166","2013-11-14",69.510002
"167","2013-11-15",67.760002
"168","2013-11-18",64.68
"169","2013-11-19",64.050003
"170","2013-11-20",62.650002
"171","2013-11-21",61.810001
"172","2013-11-22",61.110001
"173","2013-11-25",62.790001
"174","2013-11-26",62.509998
"175","2013-11-27",62.93
"176","2013-11-29",61.459999
"177","2013-12-02",62.23
"178","2013-12-03",62.93
"179","2013-12-04",66.360001
"180","2013-12-05",68.879997
"181","2013-12-06",64.889999
"182","2013-12-09",67.269997
"183","2013-12-10",65.239998
"184","2013-12-11",62.650002
"185","2013-12-12",62.509998
"186","2013-12-13",63.139999
"187","2013-12-16",67.339996
"188","2013-12-17",71.190002
"189","2013-12-18",69.089996
"190","2013-12-19",69.019997
"191","2013-12-20",70.209999
"192","2013-12-23",72.379997
"193","2013-12-24",71.75
"194","2013-12-26",70.629997
"195","2013-12-27",72.519997
"196","2013-12-30",72.800003
"197","2013-12-31",71.68
"198","2014-01-02",71.190002
"199","2014-01-03",72.449997
"200","2014-01-06",74.059998
"201","2014-01-07",73.220001
"202","2014-01-08",74.760002
"203","2014-01-09",73.989998
"204","2014-01-10",73.709999
"205","2014-01-13",68.879997
"206","2014-01-14",69.720001
"207","2014-01-15",71.959999
"208","2014-01-16",71.540001
"209","2014-01-17",70.910004
"210","2014-01-21",70.07
"211","2014-01-22",70.07
"212","2014-01-23",67.550003
"213","2014-01-24",65.800003
"214","2014-01-27",65.029999
"215","2014-01-28",70.209999
"216","2014-01-29",70.07
"217","2014-01-30",71.260002
"218","2014-01-31",69.089996
"219","2014-02-03",66.220001
"220","2014-02-04",69.019997
"221","2014-02-05",66.709999
"222","2014-02-06",66.220001
"223","2014-02-07",69.089996
"224","2014-02-10",71.889999
"225","2014-02-11",69.019997
"226","2014-02-12",78.75
"227","2014-02-13",87.220001
"228","2014-02-14",85.470001
"229","2014-02-18",84.349998
"230","2014-02-19",83.650002
"231","2014-02-20",82.040001
"232","2014-02-21",79.940002
"233","2014-02-24",80.919998
"234","2014-02-25",80.709999
"235","2014-02-26",84.349998
"236","2014-02-27",85.050003
"237","2014-02-28",80.150002
"238","2014-03-03",77
"239","2014-03-04",78.75
"240","2014-03-05",78.470001
"241","2014-03-06",75.949997
"242","2014-03-07",75.459999
"243","2014-03-10",73.5
"244","2014-03-11",71.400002
"245","2014-03-12",69.93
"246","2014-03-13",71.050003
"247","2014-03-14",72.940002
"248","2014-03-17",76.230003
"249","2014-03-18",78.959999
"250","2014-03-19",76.230003
"251","2014-03-20",76.650002
"252","2014-03-21",75.599998
"253","2014-03-24",73.150002
"254","2014-03-25",72.660004
"255","2014-03-26",69.300003
"256","2014-03-27",70.139999
"257","2014-03-28",71.050003
"258","2014-03-31",73.989998
"259","2014-04-01",76.089996
"260","2014-04-02",73.010002
"261","2014-04-03",70.699997
"262","2014-04-04",69.650002
"263","2014-04-07",68.25
"264","2014-04-08",68.529999
"265","2014-04-09",70.07
"266","2014-04-10",66.57
"267","2014-04-11",64.889999
"268","2014-04-14",65.169998
"269","2014-04-15",67.129997
"270","2014-04-16",66.150002
"271","2014-04-17",67.199997
"272","2014-04-21",65.589996
"273","2014-04-22",67.830002
"274","2014-04-23",65.239998
"275","2014-04-24",65.169998
"276","2014-04-25",65.099998
"277","2014-04-28",65.169998
"278","2014-04-29",66.639999
"279","2014-04-30",65.660004
"280","2014-05-01",68.949997
"281","2014-05-02",67.339996
"282","2014-05-05",66.150002
"283","2014-05-06",64.959999
"284","2014-05-07",59.360001
"285","2014-05-08",61.880001
"286","2014-05-09",63.209999
"287","2014-05-12",68.18
"288","2014-05-13",64.540001
"289","2014-05-14",65.379997
"290","2014-05-15",66.220001
"291","2014-05-16",67.760002
"292","2014-05-19",67.410004
"293","2014-05-20",65.589996
"294","2014-05-21",65.660004
"295","2014-05-22",67.690002
"296","2014-05-23",67.970001
"297","2014-05-27",72.519997
"298","2014-05-28",71.260002
"299","2014-05-29",71.470001
"300","2014-05-30",70
"301","2014-06-02",67.690002
"302","2014-06-03",67.480003
"303","2014-06-04",68.040001
"304","2014-06-05",71.120003
"305","2014-06-06",68.389999
"306","2014-06-09",73.919998
"307","2014-06-10",78.540001
"308","2014-06-11",80.150002
"309","2014-06-12",81.410004
"310","2014-06-13",80.919998
"311","2014-06-16",83.440002
"312","2014-06-17",83.720001
"313","2014-06-18",85.889999
"314","2014-06-19",85.470001
"315","2014-06-20",85.610001
"316","2014-06-23",86.029999
"317","2014-06-24",84.139999
"318","2014-06-25",80.849998
"319","2014-06-26",81.269997
"320","2014-06-27",82.599998
"321","2014-06-30",82.389999
"322","2014-07-01",84.07
"323","2014-07-02",81.129997
"324","2014-07-03",79.730003
"325","2014-07-07",75.18
"326","2014-07-08",72.169998
"327","2014-07-09",71.82
"328","2014-07-10",70.209999
"329","2014-07-11",71.050003
"330","2014-07-14",72.800003
"331","2014-07-15",70.980003
"332","2014-07-16",70.699997
"333","2014-07-17",67.900002
"334","2014-07-18",69.860001
"335","2014-07-21",68.18
"336","2014-07-22",70
"337","2014-07-23",67.970001
"338","2014-07-24",67.410004
"339","2014-07-25",64.470001
"340","2014-07-28",63.279999
"341","2014-07-29",63.349998
"342","2014-07-30",64.470001
"343","2014-07-31",64.190002
"344","2014-08-01",63.07
"345","2014-08-04",62.299999
"346","2014-08-05",62.16
"347","2014-08-06",62.23
"348","2014-08-07",54.32
"349","2014-08-08",53.830002
"350","2014-08-11",54.32
"351","2014-08-12",54.18
"352","2014-08-13",53.900002
"353","2014-08-14",53.130001
"354","2014-08-15",53.060001
"355","2014-08-18",54.459999
"356","2014-08-19",55.860001
"357","2014-08-20",59.639999
"358","2014-08-21",59.43
"359","2014-08-22",59.43
"360","2014-08-25",58.59
"361","2014-08-26",58.939999
"362","2014-08-27",61.040001
"363","2014-08-28",58.310001
"364","2014-08-29",58.450001
"365","2014-09-02",58.029999
"366","2014-09-03",57.119999
"367","2014-09-04",57.75
"368","2014-09-05",59.779999
"369","2014-09-08",60.27
"370","2014-09-09",59.150002
"371","2014-09-10",61.25
"372","2014-09-11",63.07
"373","2014-09-12",63.209999
"374","2014-09-15",59.080002
"375","2014-09-16",57.540001
"376","2014-09-17",58.52
"377","2014-09-18",58.380001
"378","2014-09-19",58.099998
"379","2014-09-22",58.799999
"380","2014-09-23",59.220001
"381","2014-09-24",61.040001
"382","2014-09-25",60.48
"383","2014-09-26",61.040001
"384","2014-09-29",60.130001
"385","2014-09-30",60.200001
"386","2014-10-01",59.360001
"387","2014-10-02",60.27
"388","2014-10-03",61.459999
"389","2014-10-06",60.549999
"390","2014-10-07",57.189999
"391","2014-10-08",60.830002
"392","2014-10-09",59.43
"393","2014-10-10",58.66
"394","2014-10-13",58.869999
"395","2014-10-14",61.529999
"396","2014-10-15",64.889999
"397","2014-10-16",65.660004
"398","2014-10-17",61.950001
"399","2014-10-20",61.740002
"400","2014-10-21",60.759998
"401","2014-10-22",58.799999
"402","2014-10-23",59.639999
"403","2014-10-24",58.52
"404","2014-10-27",57.540001
"405","2014-10-28",60.41
"406","2014-10-29",60.27
"407","2014-10-30",59.779999
"408","2014-10-31",62.650002
"409","2014-11-03",62.09
"410","2014-11-04",61.110001
"411","2014-11-05",59.43
"412","2014-11-06",61.040001
"413","2014-11-07",62.439999
"414","2014-11-10",62.580002
"415","2014-11-11",63.07
"416","2014-11-12",61.599998
"417","2014-11-13",63.419998
"418","2014-11-14",64.190002
"419","2014-11-17",59.009998
"420","2014-11-18",57.400002
"421","2014-11-19",57.68
"422","2014-11-20",58.869999
"423","2014-11-21",60.130001
"424","2014-11-24",59.779999
"425","2014-11-25",59.220001
"426","2014-11-26",61.599998
"427","2014-11-28",60.34
"428","2014-12-01",58.799999
"429","2014-12-02",60.34
"430","2014-12-03",60.689999
"431","2014-12-04",59.150002
"432","2014-12-05",60.830002
"433","2014-12-08",59.57
"434","2014-12-09",60.970001
"435","2014-12-10",58.59
"436","2014-12-11",55.720001
"437","2014-12-12",55.439999
"438","2014-12-15",58.310001
"439","2014-12-16",59.080002
"440","2014-12-17",60.200001
"441","2014-12-18",59.5
"442","2014-12-19",58.310001
"443","2014-12-22",57.75
"444","2014-12-23",59.009998
"445","2014-12-24",57.959999
"446","2014-12-26",59.009998
"447","2014-12-29",58.310001
"448","2014-12-30",58.869999
"449","2014-12-31",59.220001
"450","2015-01-02",59.919998
"451","2015-01-05",59.220001
"452","2015-01-06",57.400002
"453","2015-01-07",56.349998
"454","2015-01-08",56.91
"455","2015-01-09",53.619999
"456","2015-01-12",50.82
"457","2015-01-13",51.59
"458","2015-01-14",52.43
"459","2015-01-15",51.240002
"460","2015-01-16",50.189999
"461","2015-01-20",49.419998
"462","2015-01-21",48.23
"463","2015-01-22",49.139999
"464","2015-01-23",50.189999
"465","2015-01-26",50.330002
"466","2015-01-27",50.049999
"467","2015-01-28",48.580002
"468","2015-01-29",48.299999
"469","2015-01-30",46.34
"470","2015-02-02",48.02
"471","2015-02-03",47.25
"472","2015-02-04",47.529999
"473","2015-02-05",49.349998
"474","2015-02-06",49.700001
"475","2015-02-09",47.18
"476","2015-02-10",47.669998
"477","2015-02-11",47.740002
"478","2015-02-12",49
"479","2015-02-13",49.279999
"480","2015-02-17",49.139999
"481","2015-02-18",48.299999
"482","2015-02-19",47.040001
"483","2015-02-20",46.200001
"484","2015-02-23",44.450001
"485","2015-02-24",45.360001
"486","2015-02-25",45.779999
"487","2015-02-26",46.200001
"488","2015-02-27",46.060001
"489","2015-03-02",46.689999
"490","2015-03-03",46.200001
"491","2015-03-04",47.599998
"492","2015-03-05",46.970001
"493","2015-03-06",46.41
"494","2015-03-09",45.360001
"495","2015-03-10",43.189999
"496","2015-03-11",42.98
"497","2015-03-12",44.73
"498","2015-03-13",43.119999
"499","2015-03-16",42.07
"500","2015-03-17",41.650002
"501","2015-03-18",42.349998
"502","2015-03-19",41.580002
"503","2015-03-20",42
"504","2015-03-23",42.91
"505","2015-03-24",44.169998
"506","2015-03-25",43.75
"507","2015-03-26",44.66
"508","2015-03-27",43.119999
"509","2015-03-30",43.400002
"510","2015-03-31",44.029999
"511","2015-04-01",44.029999
"512","2015-04-02",44.73
"513","2015-04-06",43.959999
"514","2015-04-07",44.310001
"515","2015-04-08",44.73
"516","2015-04-09",45.709999
"517","2015-04-10",47.25
"518","2015-04-13",45.43
"519","2015-04-14",46.130001
"520","2015-04-15",46.200001
"521","2015-04-16",46.549999
"522","2015-04-17",46.130001
"523","2015-04-20",45.009998
"524","2015-04-21",44.66
"525","2015-04-22",44.73
"526","2015-04-23",44.52
"527","2015-04-24",44.59
"528","2015-04-27",44.240002
"529","2015-04-28",45.150002
"530","2015-04-29",44.310001
"531","2015-04-30",42.279999
"532","2015-05-01",42.84
"533","2015-05-04",42.630001
"534","2015-05-05",42
"535","2015-05-06",43.119999
"536","2015-05-07",42.279999
"537","2015-05-08",42.209999
"538","2015-05-11",42.209999
"539","2015-05-12",43.540001
"540","2015-05-13",43.189999
"541","2015-05-14",42.91
"542","2015-05-15",43.119999
"543","2015-05-18",42.98
"544","2015-05-19",42.84
"545","2015-05-20",41.580002
"546","2015-05-21",40.529999
"547","2015-05-22",39.200001
"548","2015-05-26",38.779999
"549","2015-05-27",38.290001
"550","2015-05-28",39.970001
"551","2015-05-29",39.830002
"552","2015-06-01",40.740002
"553","2015-06-02",42.77
"554","2015-06-03",45.360001
"555","2015-06-04",45.5
"556","2015-06-05",49.700001
"557","2015-06-08",47.669998
"558","2015-06-09",46.619999
"559","2015-06-10",47.529999
"560","2015-06-11",50.330002
"561","2015-06-12",51.310001
"562","2015-06-15",53.060001
"563","2015-06-16",51.310001
"564","2015-06-17",51.450001
"565","2015-06-18",51.66
"566","2015-06-19",51.099998
"567","2015-06-22",50.470001
"568","2015-06-23",50.610001
"569","2015-06-24",48.650002
"570","2015-06-25",48.650002
"571","2015-06-26",48.509998
"572","2015-06-29",47.25
"573","2015-06-30",47.18
"574","2015-07-01",47.32
"575","2015-07-02",46.549999
"576","2015-07-06",45.360001
"577","2015-07-07",45.639999
"578","2015-07-08",42.84
"579","2015-07-09",42.209999
"580","2015-07-10",42
"581","2015-07-13",42.490002
"582","2015-07-14",44.099998
"583","2015-07-15",42.490002
"584","2015-07-16",43.610001
"585","2015-07-17",42.98
"586","2015-07-20",41.369999
"587","2015-07-21",42.419998
"588","2015-07-22",42.700001
"589","2015-07-23",41.439999
"590","2015-07-24",39.689999
"591","2015-07-27",39.130001
"592","2015-07-28",39.34
"593","2015-07-29",38.5
"594","2015-07-30",38.709999
"595","2015-07-31",39.130001
"596","2015-08-03",37.59
"597","2015-08-04",37.66
"598","2015-08-05",39.060001
"599","2015-08-06",28.07
"600","2015-08-07",27.51
"601","2015-08-10",25.620001
"602","2015-08-11",24.85
"603","2015-08-12",24.360001
"604","2015-08-13",24.01
"605","2015-08-14",24.43
"606","2015-08-17",24.780001
"607","2015-08-18",24.57
"608","2015-08-19",24.5
"609","2015-08-20",23.870001
"610","2015-08-21",24.639999
"611","2015-08-24",24.5
"612","2015-08-25",24.57
"613","2015-08-26",24.85
"614","2015-08-27",24.290001
"615","2015-08-28",25.059999
"616","2015-08-31",24.99
"617","2015-09-01",24.57
"618","2015-09-02",24.780001
"619","2015-09-03",24.85
"620","2015-09-04",24.5
"621","2015-09-08",26.459999
"622","2015-09-09",26.389999
"623","2015-09-10",27.09
"624","2015-09-11",28.35
"625","2015-09-14",26.950001
"626","2015-09-15",27.65
"627","2015-09-16",27.58
"628","2015-09-17",27.65
"629","2015-09-18",26.459999
"630","2015-09-21",25.41
"631","2015-09-22",24.57
"632","2015-09-23",24.57
"633","2015-09-24",25.76
"634","2015-09-25",24.290001
"635","2015-09-28",22.959999
"636","2015-09-29",21.77
"637","2015-09-30",21.91
"638","2015-10-01",22.049999
"639","2015-10-02",22.75
"640","2015-10-05",25.129999
"641","2015-10-06",25.059999
"642","2015-10-07",25.41
"643","2015-10-08",25.41
"644","2015-10-09",26.110001
"645","2015-10-12",24.360001
"646","2015-10-13",24.709999
"647","2015-10-14",24.780001
"648","2015-10-15",26.18
"649","2015-10-16",25.76
"650","2015-10-19",25.620001
"651","2015-10-20",25.76
"652","2015-10-21",24.290001
"653","2015-10-22",24.639999
"654","2015-10-23",25.969999
"655","2015-10-26",25.34
"656","2015-10-27",24.15
"657","2015-10-28",26.18
"658","2015-10-29",25.690001
"659","2015-10-30",25.059999
"660","2015-11-02",26.110001
"661","2015-11-03",26.950001
"662","2015-11-04",25.9
"663","2015-11-05",26.950001
"664","2015-11-06",28.07
"665","2015-11-09",27.719999
"666","2015-11-10",27.51
"667","2015-11-11",26.950001
"668","2015-11-12",26.74
"669","2015-11-13",26.110001
"670","2015-11-16",26.809999
"671","2015-11-17",26.18
"672","2015-11-18",26.950001
"673","2015-11-19",27.790001
"674","2015-11-20",28.280001
"675","2015-11-23",28
"676","2015-11-24",27.16
"677","2015-11-25",27.790001
"678","2015-11-27",27.299999
"679","2015-11-30",27.23
"680","2015-12-01",27.299999
"681","2015-12-02",26.67
"682","2015-12-03",27.09
"683","2015-12-04",27.16
"684","2015-12-07",26.67
"685","2015-12-08",26.110001
"686","2015-12-09",26.040001
"687","2015-12-10",26.110001
"688","2015-12-11",25.620001
"689","2015-12-14",24.57
"690","2015-12-15",25.129999
"691","2015-12-16",25.27
"692","2015-12-17",25.129999
"693","2015-12-18",25.76
"694","2015-12-21",27.09
"695","2015-12-22",27.299999
"696","2015-12-23",27.16
"697","2015-12-24",26.389999
"698","2015-12-28",25.969999
"699","2015-12-29",25.34
"700","2015-12-30",24.85
"701","2015-12-31",25.059999
"702","2016-01-04",23.870001
"703","2016-01-05",23.030001
"704","2016-01-06",22.68
"705","2016-01-07",21.35
"706","2016-01-08",21.700001
"707","2016-01-11",21.35
