"","date","FIVE"
"185","2013-04-16",36.349998
"186","2013-04-17",35.639999
"187","2013-04-18",36.299999
"188","2013-04-19",36.509998
"189","2013-04-22",36.59
"190","2013-04-23",37.400002
"191","2013-04-24",36.900002
"192","2013-04-25",36.990002
"193","2013-04-26",37.209999
"194","2013-04-29",36.5
"195","2013-04-30",35.990002
"196","2013-05-01",36.290001
"197","2013-05-02",36.060001
"198","2013-05-03",36.25
"199","2013-05-06",36.310001
"200","2013-05-07",36.919998
"201","2013-05-08",37.169998
"202","2013-05-09",37
"203","2013-05-10",38.419998
"204","2013-05-13",38.630001
"205","2013-05-14",39.610001
"206","2013-05-15",39.580002
"207","2013-05-16",39.48
"208","2013-05-17",39.400002
"209","2013-05-20",39.48
"210","2013-05-21",39.41
"211","2013-05-22",38.919998
"212","2013-05-23",38.470001
"213","2013-05-24",37.580002
"214","2013-05-28",37.720001
"215","2013-05-29",36.790001
"216","2013-05-30",37.669998
"217","2013-05-31",38.169998
"218","2013-06-03",37.779999
"219","2013-06-04",37.330002
"220","2013-06-05",37.110001
"221","2013-06-06",36.34
"222","2013-06-07",36.240002
"223","2013-06-10",37.130001
"224","2013-06-11",36.299999
"225","2013-06-12",35.400002
"226","2013-06-13",36.799999
"227","2013-06-14",36.98
"228","2013-06-17",38.52
"229","2013-06-18",39.889999
"230","2013-06-19",39.48
"231","2013-06-20",37.41
"232","2013-06-21",37.740002
"233","2013-06-24",37.779999
"234","2013-06-25",38.200001
"235","2013-06-26",35.779999
"236","2013-06-27",36.41
"237","2013-06-28",36.84
"238","2013-07-01",36.689999
"239","2013-07-02",36.48
"240","2013-07-03",36.849998
"241","2013-07-05",36.630001
"242","2013-07-08",36.279999
"243","2013-07-09",37.209999
"244","2013-07-10",37.759998
"245","2013-07-11",37.93
"246","2013-07-12",39.220001
"247","2013-07-15",39.360001
"248","2013-07-16",39.220001
"249","2013-07-17",39.299999
"250","2013-07-18",39.700001
"251","2013-07-19",40.880001
"252","2013-07-22",41.669998
"253","2013-07-23",40.779999
"254","2013-07-24",39.900002
"255","2013-07-25",40.240002
"256","2013-07-26",39.970001
"257","2013-07-29",40.889999
"258","2013-07-30",41.290001
"259","2013-07-31",38.860001
"260","2013-08-01",39.189999
"261","2013-08-02",39.27
"262","2013-08-05",39.150002
"263","2013-08-06",38.759998
"264","2013-08-07",37.25
"265","2013-08-08",37.41
"266","2013-08-09",37.360001
"267","2013-08-12",37.27
"268","2013-08-13",37.630001
"269","2013-08-14",37.93
"270","2013-08-15",37.5
"271","2013-08-16",37.349998
"272","2013-08-19",37.02
"273","2013-08-20",37.700001
"274","2013-08-21",37.16
"275","2013-08-22",37.630001
"276","2013-08-23",37.75
"277","2013-08-26",37.98
"278","2013-08-27",36.59
"279","2013-08-28",36.810001
"280","2013-08-29",36.759998
"281","2013-08-30",36.75
"282","2013-09-03",37.869999
"283","2013-09-04",38.02
"284","2013-09-05",39.099998
"285","2013-09-06",39.490002
"286","2013-09-09",41.040001
"287","2013-09-10",48.09
"288","2013-09-11",48.560001
"289","2013-09-12",47.07
"290","2013-09-13",47.09
"291","2013-09-16",47.41
"292","2013-09-17",48.5
"293","2013-09-18",45.990002
"294","2013-09-19",44.580002
"295","2013-09-20",43.66
"296","2013-09-23",42.799999
"297","2013-09-24",44.169998
"298","2013-09-25",44.66
"299","2013-09-26",45.18
"300","2013-09-27",44.540001
"301","2013-09-30",43.720001
"302","2013-10-01",45.009998
"303","2013-10-02",46.599998
"304","2013-10-03",47.41
"305","2013-10-04",47.360001
"306","2013-10-07",46.790001
"307","2013-10-08",45.02
"308","2013-10-09",44.139999
"309","2013-10-10",45.220001
"310","2013-10-11",45.439999
"311","2013-10-14",45.509998
"312","2013-10-15",45.130001
"313","2013-10-16",46.57
"314","2013-10-17",47.5
"315","2013-10-18",49.400002
"316","2013-10-21",48.060001
"317","2013-10-22",48.119999
"318","2013-10-23",48.43
"319","2013-10-24",49.029999
"320","2013-10-25",48.82
"321","2013-10-28",48.700001
"322","2013-10-29",49.18
"323","2013-10-30",47.860001
"324","2013-10-31",48.259998
"325","2013-11-01",50.18
"326","2013-11-04",51.959999
"327","2013-11-05",52.5
"328","2013-11-06",52.220001
"329","2013-11-07",50.049999
"330","2013-11-08",50.849998
"331","2013-11-11",51.990002
"332","2013-11-12",51.860001
"333","2013-11-13",52.099998
"334","2013-11-14",53.439999
"335","2013-11-15",54.330002
"336","2013-11-18",52.669998
"337","2013-11-19",51.34
"338","2013-11-20",51.669998
"339","2013-11-21",52.5
"340","2013-11-22",52.669998
"341","2013-11-25",53.610001
"342","2013-11-26",53.450001
"343","2013-11-27",53.560001
"344","2013-11-29",53.16
"345","2013-12-02",52.240002
"346","2013-12-03",50.490002
"347","2013-12-04",49.709999
"348","2013-12-05",47.75
"349","2013-12-06",45.290001
"350","2013-12-09",44.799999
"351","2013-12-10",42.889999
"352","2013-12-11",42.330002
"353","2013-12-12",43.75
"354","2013-12-13",43.450001
"355","2013-12-16",43.5
"356","2013-12-17",43.66
"357","2013-12-18",43.439999
"358","2013-12-19",42.259998
"359","2013-12-20",42.73
"360","2013-12-23",43.950001
"361","2013-12-24",43.810001
"362","2013-12-26",43.639999
"363","2013-12-27",42.650002
"364","2013-12-30",43.220001
"365","2013-12-31",43.200001
"366","2014-01-02",42.779999
"367","2014-01-03",43.630001
"368","2014-01-06",43.889999
"369","2014-01-07",44.099998
"370","2014-01-08",45.02
"371","2014-01-09",43.59
"372","2014-01-10",40.459999
"373","2014-01-13",38.119999
"374","2014-01-14",40.43
"375","2014-01-15",39.709999
"376","2014-01-16",38.75
"377","2014-01-17",38.040001
"378","2014-01-21",36.91
"379","2014-01-22",36.540001
"380","2014-01-23",37.16
"381","2014-01-24",36.93
"382","2014-01-27",37.509998
"383","2014-01-28",36.990002
"384","2014-01-29",36.360001
"385","2014-01-30",36.5
"386","2014-01-31",36.650002
"387","2014-02-03",35.360001
"388","2014-02-04",35.34
"389","2014-02-05",34.529999
"390","2014-02-06",36.84
"391","2014-02-07",36.009998
"392","2014-02-10",36.029999
"393","2014-02-11",37.110001
"394","2014-02-12",36.599998
"395","2014-02-13",36.830002
"396","2014-02-14",36.389999
"397","2014-02-18",36.32
"398","2014-02-19",35.580002
"399","2014-02-20",35.029999
"400","2014-02-21",35.040001
"401","2014-02-24",35.889999
"402","2014-02-25",36.48
"403","2014-02-26",38.709999
"404","2014-02-27",39.169998
"405","2014-02-28",38.540001
"406","2014-03-03",38.490002
"407","2014-03-04",39.490002
"408","2014-03-05",38.959999
"409","2014-03-06",38.619999
"410","2014-03-07",38.599998
"411","2014-03-10",38.669998
"412","2014-03-11",37.849998
"413","2014-03-12",37.59
"414","2014-03-13",37.139999
"415","2014-03-14",36.790001
"416","2014-03-17",37.299999
"417","2014-03-18",37.650002
"418","2014-03-19",38.990002
"419","2014-03-20",38.830002
"420","2014-03-21",38.59
"421","2014-03-24",38.189999
"422","2014-03-25",38
"423","2014-03-26",42.34
"424","2014-03-27",43.23
"425","2014-03-28",42.950001
"426","2014-03-31",42.48
"427","2014-04-01",42.720001
"428","2014-04-02",41.490002
"429","2014-04-03",41.130001
"430","2014-04-04",40.32
"431","2014-04-07",39.5
"432","2014-04-08",38.990002
"433","2014-04-09",39.23
"434","2014-04-10",37.810001
"435","2014-04-11",38.34
"436","2014-04-14",38.529999
"437","2014-04-15",38.580002
"438","2014-04-16",38.549999
"439","2014-04-17",38.27
"440","2014-04-21",38.349998
"441","2014-04-22",39.470001
"442","2014-04-23",38.560001
"443","2014-04-24",38.360001
"444","2014-04-25",38.73
"445","2014-04-28",39.209999
"446","2014-04-29",40.029999
"447","2014-04-30",40.310001
"448","2014-05-01",39.939999
"449","2014-05-02",39.82
"450","2014-05-05",39.470001
"451","2014-05-06",38.790001
"452","2014-05-07",37.75
"453","2014-05-08",37.459999
"454","2014-05-09",37.709999
"455","2014-05-12",38.259998
"456","2014-05-13",37.68
"457","2014-05-14",36.970001
"458","2014-05-15",36.759998
"459","2014-05-16",37.639999
"460","2014-05-19",38.16
"461","2014-05-20",36.799999
"462","2014-05-21",35.689999
"463","2014-05-22",36.5
"464","2014-05-23",36.400002
"465","2014-05-27",36.080002
"466","2014-05-28",35.310001
"467","2014-05-29",35.060001
"468","2014-05-30",36.209999
"469","2014-06-02",36.759998
"470","2014-06-03",36.169998
"471","2014-06-04",36.529999
"472","2014-06-05",35.040001
"473","2014-06-06",35.139999
"474","2014-06-09",35.439999
"475","2014-06-10",36.619999
"476","2014-06-11",36.959999
"477","2014-06-12",37.099998
"478","2014-06-13",36.57
"479","2014-06-16",36.5
"480","2014-06-17",37.700001
"481","2014-06-18",39.310001
"482","2014-06-19",39.970001
"483","2014-06-20",40.259998
"484","2014-06-23",40.490002
"485","2014-06-24",38.709999
"486","2014-06-25",39.34
"487","2014-06-26",39.580002
"488","2014-06-27",39.84
"489","2014-06-30",39.91
"490","2014-07-01",40.34
"491","2014-07-02",39.25
"492","2014-07-03",39.119999
"493","2014-07-07",38.189999
"494","2014-07-08",37.150002
"495","2014-07-09",37.860001
"496","2014-07-10",36.779999
"497","2014-07-11",36.509998
"498","2014-07-14",36.66
"499","2014-07-15",35.43
"500","2014-07-16",35.27
"501","2014-07-17",34.599998
"502","2014-07-18",35.700001
"503","2014-07-21",34.400002
"504","2014-07-22",35.990002
"505","2014-07-23",35.560001
"506","2014-07-24",35.790001
"507","2014-07-25",35.41
"508","2014-07-28",35.27
"509","2014-07-29",36.099998
"510","2014-07-30",37.59
"511","2014-07-31",36.619999
"512","2014-08-01",35.689999
"513","2014-08-04",36.049999
"514","2014-08-05",36.029999
"515","2014-08-06",36.830002
"516","2014-08-07",37.25
"517","2014-08-08",38.52
"518","2014-08-11",39.18
"519","2014-08-12",38.939999
"520","2014-08-13",38.009998
"521","2014-08-14",37.799999
"522","2014-08-15",37.630001
"523","2014-08-18",38.049999
"524","2014-08-19",39.290001
"525","2014-08-20",38.939999
"526","2014-08-21",39.32
"527","2014-08-22",39.450001
"528","2014-08-25",39.73
"529","2014-08-26",39.919998
"530","2014-08-27",39.84
"531","2014-08-28",40.02
"532","2014-08-29",40.560001
"533","2014-09-02",40.599998
"534","2014-09-03",40.790001
"535","2014-09-04",41.32
"536","2014-09-05",41.619999
"537","2014-09-08",41.68
"538","2014-09-09",41.700001
"539","2014-09-10",42.349998
"540","2014-09-11",43.040001
"541","2014-09-12",43.360001
"542","2014-09-15",42.630001
"543","2014-09-16",42.279999
"544","2014-09-17",42.439999
"545","2014-09-18",42.240002
"546","2014-09-19",42.009998
"547","2014-09-22",40.369999
"548","2014-09-23",40.27
"549","2014-09-24",41.34
"550","2014-09-25",40.299999
"551","2014-09-26",41.169998
"552","2014-09-29",41.040001
"553","2014-09-30",39.610001
"554","2014-10-01",38.939999
"555","2014-10-02",40.049999
"556","2014-10-03",40.75
"557","2014-10-06",39.900002
"558","2014-10-07",39.259998
"559","2014-10-08",40.860001
"560","2014-10-09",39.599998
"561","2014-10-10",40.369999
"562","2014-10-13",40.41
"563","2014-10-14",41.470001
"564","2014-10-15",42.48
"565","2014-10-16",40.900002
"566","2014-10-17",39.16
"567","2014-10-20",40.400002
"568","2014-10-21",40.240002
"569","2014-10-22",38.349998
"570","2014-10-23",38.400002
"571","2014-10-24",37.950001
"572","2014-10-27",38.32
"573","2014-10-28",38.889999
"574","2014-10-29",38.32
"575","2014-10-30",38.5
"576","2014-10-31",39.869999
"577","2014-11-03",39.09
"578","2014-11-04",38.459999
"579","2014-11-05",38.93
"580","2014-11-06",39.98
"581","2014-11-07",40.73
"582","2014-11-10",41.080002
"583","2014-11-11",40.439999
"584","2014-11-12",42.16
"585","2014-11-13",42.060001
"586","2014-11-14",42.799999
"587","2014-11-17",42.040001
"588","2014-11-18",42.450001
"589","2014-11-19",42.630001
"590","2014-11-20",44.82
"591","2014-11-21",45.259998
"592","2014-11-24",45.470001
"593","2014-11-25",46.369999
"594","2014-11-26",46.029999
"595","2014-11-28",46.66
"596","2014-12-01",44.540001
"597","2014-12-02",43.34
"598","2014-12-03",43.07
"599","2014-12-04",42.849998
"600","2014-12-05",37.610001
"601","2014-12-08",37.279999
"602","2014-12-09",37.330002
"603","2014-12-10",37.139999
"604","2014-12-11",37.150002
"605","2014-12-12",37.389999
"606","2014-12-15",39.040001
"607","2014-12-16",38.169998
"608","2014-12-17",39.799999
"609","2014-12-18",39.849998
"610","2014-12-19",38.830002
"611","2014-12-22",38.939999
"612","2014-12-23",38.869999
"613","2014-12-24",38.759998
"614","2014-12-26",38.400002
"615","2014-12-29",39.689999
"616","2014-12-30",40.580002
"617","2014-12-31",40.830002
"618","2015-01-02",39.919998
"619","2015-01-05",40.450001
"620","2015-01-06",40.32
"621","2015-01-07",42.389999
"622","2015-01-08",43.630001
"623","2015-01-09",35.18
"624","2015-01-12",34.43
"625","2015-01-13",33.200001
"626","2015-01-14",34.549999
"627","2015-01-15",33.32
"628","2015-01-16",33.98
"629","2015-01-20",33.25
"630","2015-01-21",32.799999
"631","2015-01-22",33.5
"632","2015-01-23",34.139999
"633","2015-01-26",34.400002
"634","2015-01-27",34.419998
"635","2015-01-28",33.93
"636","2015-01-29",34.27
"637","2015-01-30",33.32
"638","2015-02-02",33.700001
"639","2015-02-03",33.950001
"640","2015-02-04",33.790001
"641","2015-02-05",33.900002
"642","2015-02-06",33.779999
"643","2015-02-09",33.41
"644","2015-02-10",33.799999
"645","2015-02-11",33.23
"646","2015-02-12",32.900002
"647","2015-02-13",33.009998
"648","2015-02-17",32.959999
"649","2015-02-18",32.720001
"650","2015-02-19",32.200001
"651","2015-02-20",32.220001
"652","2015-02-23",31.85
"653","2015-02-24",32.09
"654","2015-02-25",32.400002
"655","2015-02-26",32.099998
"656","2015-02-27",31.74
"657","2015-03-02",31.75
"658","2015-03-03",31.41
"659","2015-03-04",30.959999
"660","2015-03-05",29.91
"661","2015-03-06",29.1
"662","2015-03-09",28.879999
"663","2015-03-10",28.58
"664","2015-03-11",28.98
"665","2015-03-12",30.690001
"666","2015-03-13",31.09
"667","2015-03-16",30.6
"668","2015-03-17",30.65
"669","2015-03-18",30.42
"670","2015-03-19",31.370001
"671","2015-03-20",31.860001
"672","2015-03-23",33.169998
"673","2015-03-24",32.689999
"674","2015-03-25",32.220001
"675","2015-03-26",35.549999
"676","2015-03-27",35.240002
"677","2015-03-30",35.490002
"678","2015-03-31",35.57
"679","2015-04-01",36.299999
"680","2015-04-02",35.91
"681","2015-04-06",36.650002
"682","2015-04-07",36.439999
"683","2015-04-08",36.950001
"684","2015-04-09",36.919998
"685","2015-04-10",36.279999
"686","2015-04-13",36.16
"687","2015-04-14",36.310001
"688","2015-04-15",36.299999
"689","2015-04-16",36.279999
"690","2015-04-17",35.330002
"691","2015-04-20",35.240002
"692","2015-04-21",35.279999
"693","2015-04-22",35.27
"694","2015-04-23",35.939999
"695","2015-04-24",36.040001
"696","2015-04-27",35
"697","2015-04-28",34.82
"698","2015-04-29",33.82
"699","2015-04-30",33.720001
"700","2015-05-01",34.459999
"701","2015-05-04",34.52
"702","2015-05-05",34.639999
"703","2015-05-06",34.34
"704","2015-05-07",34.490002
"705","2015-05-08",34.369999
"706","2015-05-11",34.759998
"707","2015-05-12",34.310001
"708","2015-05-13",33.860001
"709","2015-05-14",34.209999
"710","2015-05-15",34.259998
"711","2015-05-18",34.779999
"712","2015-05-19",34.290001
"713","2015-05-20",33.759998
"714","2015-05-21",34.23
"715","2015-05-22",34.709999
"716","2015-05-26",34.419998
"717","2015-05-27",34.639999
"718","2015-05-28",34.009998
"719","2015-05-29",33.25
"720","2015-06-01",33.869999
"721","2015-06-02",34.259998
"722","2015-06-03",35.099998
"723","2015-06-04",37.77
"724","2015-06-05",38.299999
"725","2015-06-08",38.68
"726","2015-06-09",38.810001
"727","2015-06-10",39.119999
"728","2015-06-11",38.900002
"729","2015-06-12",39.029999
"730","2015-06-15",38.970001
"731","2015-06-16",39.27
"732","2015-06-17",39
"733","2015-06-18",39.619999
"734","2015-06-19",39.810001
"735","2015-06-22",39.880001
"736","2015-06-23",40.41
"737","2015-06-24",39.779999
"738","2015-06-25",40.32
"739","2015-06-26",40.689999
"740","2015-06-29",39.560001
"741","2015-06-30",39.529999
"742","2015-07-01",39.73
"743","2015-07-02",39.419998
"744","2015-07-06",39.130001
"745","2015-07-07",38.919998
"746","2015-07-08",39.240002
"747","2015-07-09",39.509998
"748","2015-07-10",39.529999
"749","2015-07-13",39.509998
"750","2015-07-14",38.650002
"751","2015-07-15",38.439999
"752","2015-07-16",38.369999
"753","2015-07-17",38.470001
"754","2015-07-20",37.900002
"755","2015-07-21",37.34
"756","2015-07-22",37.389999
"757","2015-07-23",37.419998
"758","2015-07-24",37.650002
"759","2015-07-27",36.27
"760","2015-07-28",36.34
"761","2015-07-29",36.66
"762","2015-07-30",37.259998
"763","2015-07-31",36.869999
"764","2015-08-03",36.639999
"765","2015-08-04",37.240002
"766","2015-08-05",38.32
"767","2015-08-06",36.849998
"768","2015-08-07",36.740002
"769","2015-08-10",37.529999
"770","2015-08-11",37.150002
"771","2015-08-12",37.009998
"772","2015-08-13",37.240002
"773","2015-08-14",38.41
"774","2015-08-17",37.779999
"775","2015-08-18",37.740002
"776","2015-08-19",36.720001
"777","2015-08-20",36.02
"778","2015-08-21",35.34
"779","2015-08-24",34.630001
"780","2015-08-25",34.970001
"781","2015-08-26",36.16
"782","2015-08-27",37.599998
"783","2015-08-28",38.5
"784","2015-08-31",38.669998
"785","2015-09-01",37.470001
"786","2015-09-02",38.009998
"787","2015-09-03",34.490002
"788","2015-09-04",34.110001
"789","2015-09-08",34.360001
"790","2015-09-09",33.18
"791","2015-09-10",32.790001
"792","2015-09-11",32.110001
"793","2015-09-14",31.75
"794","2015-09-15",31.629999
"795","2015-09-16",32.68
"796","2015-09-17",33.650002
"797","2015-09-18",33.240002
"798","2015-09-21",33.439999
"799","2015-09-22",33.549999
"800","2015-09-23",33.130001
"801","2015-09-24",33.5
"802","2015-09-25",34.310001
"803","2015-09-28",34.299999
"804","2015-09-29",32.959999
"805","2015-09-30",33.580002
"806","2015-10-01",34.009998
"807","2015-10-02",34.900002
"808","2015-10-05",35.68
"809","2015-10-06",34.75
"810","2015-10-07",34.849998
"811","2015-10-08",35.290001
"812","2015-10-09",35.07
"813","2015-10-12",34.709999
"814","2015-10-13",34.299999
"815","2015-10-14",33.610001
"816","2015-10-15",34.34
"817","2015-10-16",34.919998
"818","2015-10-19",35.610001
"819","2015-10-20",35.799999
"820","2015-10-21",35.490002
"821","2015-10-22",35.869999
"822","2015-10-23",34.610001
"823","2015-10-26",34.990002
"824","2015-10-27",34.450001
"825","2015-10-28",32.57
"826","2015-10-29",33.400002
"827","2015-10-30",34.34
"828","2015-11-02",34.849998
"829","2015-11-03",34.860001
"830","2015-11-04",34.080002
"831","2015-11-05",34.400002
"832","2015-11-06",34.259998
"833","2015-11-09",33.5
"834","2015-11-10",34.220001
"835","2015-11-11",31.889999
"836","2015-11-12",31.389999
"837","2015-11-13",29.08
"838","2015-11-16",28.49
"839","2015-11-17",27.5
"840","2015-11-18",27.780001
"841","2015-11-19",27.52
"842","2015-11-20",27.85
"843","2015-11-23",27.879999
"844","2015-11-24",29.26
"845","2015-11-25",29.290001
"846","2015-11-27",28.969999
"847","2015-11-30",28.01
"848","2015-12-01",27.98
"849","2015-12-02",27.68
"850","2015-12-03",27.91
"851","2015-12-04",29.43
"852","2015-12-07",28.860001
"853","2015-12-08",28.9
"854","2015-12-09",28.57
"855","2015-12-10",29.559999
"856","2015-12-11",29.469999
"857","2015-12-14",29.700001
"858","2015-12-15",30.110001
"859","2015-12-16",31.129999
"860","2015-12-17",31.809999
"861","2015-12-18",32.02
"862","2015-12-21",32.049999
"863","2015-12-22",32.66
"864","2015-12-23",32.580002
"865","2015-12-24",32.310001
"866","2015-12-28",32.080002
"867","2015-12-29",32.360001
"868","2015-12-30",32.110001
"869","2015-12-31",32.099998
"870","2016-01-04",32.84
"871","2016-01-05",34.25
"872","2016-01-06",33.779999
"873","2016-01-07",33.720001
"874","2016-01-08",33.580002
"875","2016-01-11",33.880001
"876","2016-01-12",34.110001
"877","2016-01-13",34.360001
"878","2016-01-14",33.869999
"879","2016-01-15",33.209999
"880","2016-01-19",33.279999
"881","2016-01-20",33.09
"882","2016-01-21",33.529999
"883","2016-01-22",33.959999
"884","2016-01-25",33.07
"885","2016-01-26",34.369999
"886","2016-01-27",33.869999
"887","2016-01-28",34.16
"888","2016-01-29",35.23
"889","2016-02-01",35.830002
"890","2016-02-02",35.68
"891","2016-02-03",35.68
"892","2016-02-04",35.240002
"893","2016-02-05",34.209999
"894","2016-02-08",32.459999
"895","2016-02-09",32.549999
"896","2016-02-10",32.720001
"897","2016-02-11",33.240002
"898","2016-02-12",34.209999
"899","2016-02-16",35.91
"900","2016-02-17",37.540001
"901","2016-02-18",37.080002
"902","2016-02-19",36.990002
"903","2016-02-22",37.77
"904","2016-02-23",38.220001
"905","2016-02-24",37.959999
"906","2016-02-25",38.720001
"907","2016-02-26",38.73
"908","2016-02-29",38.349998
"909","2016-03-01",37.599998
"910","2016-03-02",37.98
"911","2016-03-03",37.700001
"912","2016-03-04",38.77
"913","2016-03-07",39.060001
"914","2016-03-08",38.27
"915","2016-03-09",38.110001
"916","2016-03-10",38.23
"917","2016-03-11",39.299999
"918","2016-03-14",39.509998
"919","2016-03-15",39
"920","2016-03-16",39.830002
"921","2016-03-17",39.709999
"922","2016-03-18",39.900002
"923","2016-03-21",39.52
"924","2016-03-22",38.889999
"925","2016-03-23",41.540001
"926","2016-03-24",40.380001
"927","2016-03-28",41.150002
"928","2016-03-29",41.189999
"929","2016-03-30",40.799999
"930","2016-03-31",41.34
"931","2016-04-01",41.360001
"932","2016-04-04",40.369999
"933","2016-04-05",40.049999
"934","2016-04-06",40.240002
"935","2016-04-07",39.459999
"936","2016-04-08",39.27
"937","2016-04-11",38.650002
"938","2016-04-12",39.310001
"939","2016-04-13",40.669998
"940","2016-04-14",39.16
"941","2016-04-15",39.830002
"942","2016-04-18",40.849998
"943","2016-04-19",40.669998
"944","2016-04-20",41.529999
"945","2016-04-21",41.040001
"946","2016-04-22",42.060001
"947","2016-04-25",41.189999
"948","2016-04-26",42.130001
"949","2016-04-27",43.380001
"950","2016-04-28",42.200001
"951","2016-04-29",41.700001
"952","2016-05-02",41.77
