"","date","AKCA"
"147","2018-02-12",21.190001
"148","2018-02-13",22.6
"149","2018-02-14",23
"150","2018-02-15",23.219999
"151","2018-02-16",21.879999
"152","2018-02-20",19.98
"153","2018-02-21",21.370001
"154","2018-02-22",21.85
"155","2018-02-23",22.17
"156","2018-02-26",22.58
"157","2018-02-27",16.799999
"158","2018-02-28",16.969999
"159","2018-03-01",17.24
"160","2018-03-02",17.51
"161","2018-03-05",18.02
"162","2018-03-06",18
"163","2018-03-07",19.58
"164","2018-03-08",19.33
"165","2018-03-09",19.440001
"166","2018-03-12",19.99
"167","2018-03-13",19.639999
"168","2018-03-14",20.34
"169","2018-03-15",28.139999
"170","2018-03-16",31.209999
"171","2018-03-19",32.799999
"172","2018-03-20",32.040001
"173","2018-03-21",32.299999
"174","2018-03-22",32.439999
"175","2018-03-23",32
"176","2018-03-26",29
"177","2018-03-27",28.549999
"178","2018-03-28",29.360001
"179","2018-03-29",25.610001
"180","2018-04-02",25.77
"181","2018-04-03",24.049999
"182","2018-04-04",23.799999
"183","2018-04-05",24.73
"184","2018-04-06",21.620001
"185","2018-04-09",21.76
"186","2018-04-10",22.82
"187","2018-04-11",22.67
"188","2018-04-12",23.969999
"189","2018-04-13",23.18
"190","2018-04-16",22.370001
"191","2018-04-17",23.93
"192","2018-04-18",24.120001
"193","2018-04-19",24.07
"194","2018-04-20",26.18
"195","2018-04-23",27.709999
"196","2018-04-24",26.799999
"197","2018-04-25",26.83
"198","2018-04-26",25.67
"199","2018-04-27",26.34
"200","2018-04-30",26.110001
"201","2018-05-01",24.82
"202","2018-05-02",25.1
"203","2018-05-03",23.969999
"204","2018-05-04",22.27
"205","2018-05-07",21.67
"206","2018-05-08",18.799999
"207","2018-05-09",20.66
"208","2018-05-10",20.66
"209","2018-05-11",23.799999
"210","2018-05-14",22.530001
"211","2018-05-15",23.08
"212","2018-05-16",22.809999
"213","2018-05-17",22.93
"214","2018-05-18",23.09
"215","2018-05-21",22.73
"216","2018-05-22",21.879999
"217","2018-05-23",22.57
"218","2018-05-24",23.6
"219","2018-05-25",23.290001
"220","2018-05-29",24.85
"221","2018-05-30",24.42
"222","2018-05-31",24.24
"223","2018-06-01",23.42
"224","2018-06-04",23.49
"225","2018-06-05",23.040001
"226","2018-06-06",23.309999
"227","2018-06-07",22.059999
"228","2018-06-08",21.870001
"229","2018-06-11",22.030001
"230","2018-06-12",22.700001
"231","2018-06-13",23.370001
"232","2018-06-14",24.360001
"233","2018-06-15",24.950001
"234","2018-06-18",23.73
"235","2018-06-19",25.93
"236","2018-06-20",25.59
"237","2018-06-21",25.92
"238","2018-06-22",26.219999
"239","2018-06-25",26.370001
"240","2018-06-26",25.59
"241","2018-06-27",24.35
"242","2018-06-28",24.280001
"243","2018-06-29",23.709999
"244","2018-07-02",25.309999
"245","2018-07-03",25.18
"246","2018-07-05",24.700001
"247","2018-07-06",25.52
"248","2018-07-09",24.76
"249","2018-07-10",24.139999
"250","2018-07-11",25.33
"251","2018-07-12",27.6
"252","2018-07-13",27.799999
"253","2018-07-16",28.469999
"254","2018-07-17",27.950001
"255","2018-07-18",29.16
"256","2018-07-19",30.25
"257","2018-07-20",30.73
"258","2018-07-23",32.459999
"259","2018-07-24",32.23
"260","2018-07-25",32.990002
"261","2018-07-26",30.9
"262","2018-07-27",30.559999
"263","2018-07-30",31.4
"264","2018-07-31",31.620001
"265","2018-08-01",31.860001
"266","2018-08-02",35.18
"267","2018-08-03",33.869999
"268","2018-08-06",34.189999
"269","2018-08-07",38.990002
"270","2018-08-08",35.549999
"271","2018-08-09",36.599998
"272","2018-08-10",34.93
"273","2018-08-13",35.959999
"274","2018-08-14",37.360001
"275","2018-08-15",35.099998
"276","2018-08-16",35.740002
"277","2018-08-17",35.889999
"278","2018-08-20",34.689999
"279","2018-08-21",35.349998
"280","2018-08-22",34
"281","2018-08-23",34.110001
"282","2018-08-24",32.630001
"283","2018-08-27",33.119999
"284","2018-08-28",24.73
"285","2018-08-29",25.23
"286","2018-08-30",25.59
"287","2018-08-31",26.41
"288","2018-09-04",26.440001
"289","2018-09-05",27.15
"290","2018-09-06",27.23
"291","2018-09-07",26.17
"292","2018-09-10",24.92
"293","2018-09-11",25
"294","2018-09-12",24.870001
"295","2018-09-13",24.379999
"296","2018-09-14",24.16
"297","2018-09-17",24.85
"298","2018-09-18",26.5
"299","2018-09-19",27.049999
"300","2018-09-20",28.92
"301","2018-09-21",27.98
"302","2018-09-24",33.080002
"303","2018-09-25",37.18
"304","2018-09-26",33.990002
"305","2018-09-27",35.290001
"306","2018-09-28",35.02
"307","2018-10-01",33.68
"308","2018-10-02",31.16
"309","2018-10-03",31.870001
"310","2018-10-04",30.51
"311","2018-10-05",31.85
"312","2018-10-08",28.5
"313","2018-10-09",29.91
"314","2018-10-10",27.030001
"315","2018-10-11",25.76
"316","2018-10-12",23.309999
"317","2018-10-15",22.85
"318","2018-10-16",24.84
"319","2018-10-17",23.77
"320","2018-10-18",22.809999
"321","2018-10-19",23.549999
"322","2018-10-22",22.09
"323","2018-10-23",21.92
"324","2018-10-24",21.450001
"325","2018-10-25",22.26
"326","2018-10-26",22.75
"327","2018-10-29",23.879999
"328","2018-10-30",24.120001
"329","2018-10-31",22.32
"330","2018-11-01",23.549999
"331","2018-11-02",25.370001
"332","2018-11-05",27
"333","2018-11-06",27.23
"334","2018-11-07",26.030001
"335","2018-11-08",25.540001
"336","2018-11-09",25.49
"337","2018-11-12",26.08
"338","2018-11-13",26.15
"339","2018-11-14",26.99
"340","2018-11-15",28.17
"341","2018-11-16",29.98
"342","2018-11-19",29.66
"343","2018-11-20",29.360001
"344","2018-11-21",29.74
"345","2018-11-23",30.309999
"346","2018-11-26",31.59
"347","2018-11-27",31.98
"348","2018-11-28",32.84
"349","2018-11-29",32.990002
"350","2018-11-30",33.889999
"351","2018-12-03",34.049999
"352","2018-12-04",32
"353","2018-12-06",32.110001
"354","2018-12-07",31.709999
"355","2018-12-10",31.76
"356","2018-12-11",32.049999
"357","2018-12-12",32.27
"358","2018-12-13",31.6
"359","2018-12-14",31.16
"360","2018-12-17",30.43
"361","2018-12-18",29.27
"362","2018-12-19",29.15
"363","2018-12-20",28.360001
"364","2018-12-21",25.93
"365","2018-12-24",25.59
"366","2018-12-26",27.98
"367","2018-12-27",28.76
"368","2018-12-28",29.52
"369","2018-12-31",30.139999
"370","2019-01-02",30.73
"371","2019-01-03",30.16
"372","2019-01-04",29.700001
"373","2019-01-07",32.360001
"374","2019-01-08",32.16
"375","2019-01-09",32.470001
"376","2019-01-10",33.029999
"377","2019-01-11",31.9
"378","2019-01-14",30.73
"379","2019-01-15",30.639999
"380","2019-01-16",30.639999
"381","2019-01-17",30.27
"382","2019-01-18",30.059999
"383","2019-01-22",29.32
"384","2019-01-23",28.23
"385","2019-01-24",28.209999
"386","2019-01-25",28.700001
"387","2019-01-28",27.790001
"388","2019-01-29",28.389999
"389","2019-01-30",28.049999
"390","2019-01-31",26.58
"391","2019-02-01",26.1
"392","2019-02-04",26.030001
"393","2019-02-05",25.66
"394","2019-02-06",25.780001
"395","2019-02-07",25.790001
"396","2019-02-08",25.889999
"397","2019-02-11",26.309999
"398","2019-02-12",27.110001
"399","2019-02-13",26.49
"400","2019-02-14",26.879999
"401","2019-02-15",27.690001
"402","2019-02-19",26.01
"403","2019-02-20",26.25
"404","2019-02-21",25.450001
"405","2019-02-22",27.34
"406","2019-02-25",31.91
"407","2019-02-26",29
"408","2019-02-27",31.450001
"409","2019-02-28",34.029999
"410","2019-03-01",32.759998
"411","2019-03-04",32.060001
"412","2019-03-05",32.549999
"413","2019-03-06",31.219999
"414","2019-03-07",30.35
"415","2019-03-08",30.48
"416","2019-03-11",30.450001
"417","2019-03-12",30.280001
"418","2019-03-13",29.799999
"419","2019-03-14",29.459999
"420","2019-03-15",30.01
"421","2019-03-18",30.120001
"422","2019-03-19",29.450001
"423","2019-03-20",28.93
"424","2019-03-21",29.440001
"425","2019-03-22",27.85
"426","2019-03-25",27.34
"427","2019-03-26",28.32
"428","2019-03-27",27.83
"429","2019-03-28",28.360001
"430","2019-03-29",28.33
"431","2019-04-01",28.379999
"432","2019-04-02",28.860001
"433","2019-04-03",29.879999
"434","2019-04-04",30.99
"435","2019-04-05",32.32
"436","2019-04-08",31.549999
"437","2019-04-09",30.59
"438","2019-04-10",31.030001
"439","2019-04-11",29.780001
"440","2019-04-12",29.379999
"441","2019-04-15",28.469999
"442","2019-04-16",28.99
"443","2019-04-17",27.469999
"444","2019-04-18",27
"445","2019-04-22",26.969999
"446","2019-04-23",28.16
"447","2019-04-24",27.85
"448","2019-04-25",27.379999
"449","2019-04-26",27.43
"450","2019-04-29",26.02
"451","2019-04-30",25.09
"452","2019-05-01",25.059999
"453","2019-05-02",25.41
"454","2019-05-03",26.01
"455","2019-05-06",26.139999
"456","2019-05-07",24.82
"457","2019-05-08",25.07
"458","2019-05-09",23
"459","2019-05-10",22.629999
"460","2019-05-13",21.67
"461","2019-05-14",21.49
"462","2019-05-15",21.73
"463","2019-05-16",21.73
"464","2019-05-17",20.68
"465","2019-05-20",19.92
"466","2019-05-21",22.17
"467","2019-05-22",21
"468","2019-05-23",21.370001
"469","2019-05-24",21.200001
"470","2019-05-28",21.6
"471","2019-05-29",21.440001
"472","2019-05-30",21.719999
"473","2019-05-31",21.040001
"474","2019-06-03",21.889999
"475","2019-06-04",22.190001
"476","2019-06-05",22.940001
"477","2019-06-06",21.52
"478","2019-06-07",21.639999
"479","2019-06-10",21.99
"480","2019-06-11",21.25
"481","2019-06-12",22.02
"482","2019-06-13",22.879999
"483","2019-06-14",22.74
"484","2019-06-17",24.389999
"485","2019-06-18",23.98
"486","2019-06-19",22.799999
"487","2019-06-20",22.9
"488","2019-06-21",24.26
"489","2019-06-24",23.07
"490","2019-06-25",23.200001
"491","2019-06-26",23.469999
"492","2019-06-27",23.120001
"493","2019-06-28",23.450001
"494","2019-07-01",23.58
"495","2019-07-02",22.43
"496","2019-07-03",22.860001
"497","2019-07-05",22.23
"498","2019-07-08",22.6
"499","2019-07-09",23.459999
"500","2019-07-10",24.32
"501","2019-07-11",24.559999
"502","2019-07-12",25.34
"503","2019-07-15",23.48
"504","2019-07-16",22.34
"505","2019-07-17",22.24
"506","2019-07-18",22.07
"507","2019-07-19",22
"508","2019-07-22",22.43
"509","2019-07-23",21.52
"510","2019-07-24",22.110001
"511","2019-07-25",21.57
"512","2019-07-26",22.049999
"513","2019-07-29",21.780001
"514","2019-07-30",22.299999
"515","2019-07-31",21.629999
"516","2019-08-01",21.639999
"517","2019-08-02",20.809999
"518","2019-08-05",19.610001
"519","2019-08-06",20.459999
"520","2019-08-07",21.59
"521","2019-08-08",21.969999
"522","2019-08-09",22.290001
"523","2019-08-12",21.85
"524","2019-08-13",21.450001
"525","2019-08-14",21.48
"526","2019-08-15",20.57
"527","2019-08-16",21.280001
"528","2019-08-19",21.950001
"529","2019-08-20",22.280001
"530","2019-08-21",22.059999
"531","2019-08-22",21.709999
"532","2019-08-23",21.25
"533","2019-08-26",20.809999
"534","2019-08-27",19.85
"535","2019-08-28",20.42
"536","2019-08-29",21.27
"537","2019-08-30",21.059999
"538","2019-09-03",20.040001
"539","2019-09-04",19.85
"540","2019-09-05",20.24
"541","2019-09-06",19.389999
"542","2019-09-09",19.99
"543","2019-09-10",21.58
"544","2019-09-11",22.17
"545","2019-09-12",21.040001
"546","2019-09-13",20.950001
"547","2019-09-16",22.219999
"548","2019-09-17",22.129999
"549","2019-09-18",21.940001
"550","2019-09-19",22.469999
"551","2019-09-20",22.459999
"552","2019-09-23",18.035
"553","2019-09-24",17.139999
"554","2019-09-25",16.9
"555","2019-09-26",16.639999
"556","2019-09-27",16.17
"557","2019-09-30",15.39
"558","2019-10-01",14.7
"559","2019-10-02",14.93
"560","2019-10-03",15.14
"561","2019-10-04",15.13
"562","2019-10-07",19.870001
"563","2019-10-08",18.860001
"564","2019-10-09",19.74
"565","2019-10-10",19.66
"566","2019-10-11",19.75
"567","2019-10-14",19.549999
"568","2019-10-15",20.139999
"569","2019-10-16",19.57
"570","2019-10-17",18.93
"571","2019-10-18",18.08
"572","2019-10-21",18.940001
"573","2019-10-22",18.129999
"574","2019-10-23",18.110001
"575","2019-10-24",18.07
"576","2019-10-25",18.620001
"577","2019-10-28",18.49
"578","2019-10-29",18.6
"579","2019-10-30",18.799999
"580","2019-10-31",18.33
"581","2019-11-01",18.34
"582","2019-11-04",18.290001
"583","2019-11-05",18.23
"584","2019-11-06",19.809999
"585","2019-11-07",19.17
"586","2019-11-08",19.309999
"587","2019-11-11",19.370001
"588","2019-11-12",19.23
"589","2019-11-13",19.26
"590","2019-11-14",19.110001
"591","2019-11-15",19.309999
"592","2019-11-18",18.76
"593","2019-11-19",19.08
"594","2019-11-20",20.639999
"595","2019-11-21",19.33
"596","2019-11-22",18.825001
"597","2019-11-25",19.02
"598","2019-11-26",18.73
"599","2019-11-27",18.49
"600","2019-11-29",19.469999
"601","2019-12-02",17.940001
"602","2019-12-03",17.280001
"603","2019-12-04",18.43
"604","2019-12-05",17.610001
"605","2019-12-06",17.639999
"606","2019-12-09",17.690001
"607","2019-12-10",18.02
"608","2019-12-11",18.77
"609","2019-12-12",19.49
"610","2019-12-13",19.299999
"611","2019-12-16",20.610001
"612","2019-12-17",19.615
"613","2019-12-18",19.48
"614","2019-12-19",19.57
"615","2019-12-20",18.58
"616","2019-12-23",18.450001
"617","2019-12-24",19.58
"618","2019-12-26",18.559999
"619","2019-12-27",17.92
"620","2019-12-30",17.51
"621","2019-12-31",16.940001
"622","2020-01-02",16.99
"623","2020-01-03",16.82
"624","2020-01-06",16.700001
"625","2020-01-07",17.059999
"626","2020-01-08",17.610001
"627","2020-01-09",18.049999
"628","2020-01-10",18.58
"629","2020-01-13",18.07
"630","2020-01-14",18.83
"631","2020-01-15",18.290001
"632","2020-01-16",17.780001
"633","2020-01-17",17.049999
"634","2020-01-21",17.34
"635","2020-01-22",19.27
"636","2020-01-23",19.15
"637","2020-01-24",18.1
"638","2020-01-27",18.299999
"639","2020-01-28",18.85
"640","2020-01-29",18.76
"641","2020-01-30",18.68
"642","2020-01-31",17.27
"643","2020-02-03",17.59
"644","2020-02-04",17.34
"645","2020-02-05",17.48
"646","2020-02-06",17.83
"647","2020-02-07",17.57
"648","2020-02-10",17.620001
"649","2020-02-11",17.530001
"650","2020-02-12",17.940001
"651","2020-02-13",17.42
"652","2020-02-14",17.959999
"653","2020-02-18",17.459999
"654","2020-02-19",18.440001
"655","2020-02-20",18.450001
"656","2020-02-21",18.18
"657","2020-02-24",16.795
"658","2020-02-25",17.1
"659","2020-02-26",17.92
"660","2020-02-27",16.379999
"661","2020-02-28",16.98
"662","2020-03-02",16.940001
"663","2020-03-03",16.5
"664","2020-03-04",17.43
"665","2020-03-05",17.35
"666","2020-03-06",16.719999
"667","2020-03-09",14.13
"668","2020-03-10",14.61
"669","2020-03-11",13.44
"670","2020-03-12",11.93
"671","2020-03-13",12.67
"672","2020-03-16",11.15
"673","2020-03-17",11.38
"674","2020-03-18",11.5
"675","2020-03-19",12.76
"676","2020-03-20",12.34
"677","2020-03-23",12.05
"678","2020-03-24",13.42
"679","2020-03-25",13.05
"680","2020-03-26",14.44
"681","2020-03-27",13.31
"682","2020-03-30",14.7
"683","2020-03-31",14.3
"684","2020-04-01",13.62
"685","2020-04-02",14.47
"686","2020-04-03",14.55
"687","2020-04-06",15.75
"688","2020-04-07",14.87
"689","2020-04-08",15.71
"690","2020-04-09",16.24
"691","2020-04-13",16.139999
"692","2020-04-14",16.540001
"693","2020-04-15",15.66
"694","2020-04-16",15.81
"695","2020-04-17",16.540001
"696","2020-04-20",16.950001
"697","2020-04-21",16.719999
"698","2020-04-22",17
"699","2020-04-23",17.85
"700","2020-04-24",18
"701","2020-04-27",17.950001
"702","2020-04-28",17.42
"703","2020-04-29",17.85
"704","2020-04-30",17.059999
"705","2020-05-01",15.13
"706","2020-05-04",16.120001
"707","2020-05-05",16.57
"708","2020-05-06",15.24
"709","2020-05-07",15.94
"710","2020-05-08",15.48
"711","2020-05-11",16.48
"712","2020-05-12",16.65
"713","2020-05-13",15.45
"714","2020-05-14",14.52
"715","2020-05-15",14.85
"716","2020-05-18",14.78
"717","2020-05-19",14.15
"718","2020-05-20",14.85
"719","2020-05-21",14.68
"720","2020-05-22",14.66
"721","2020-05-26",14.94
"722","2020-05-27",15.08
"723","2020-05-28",15.1
"724","2020-05-29",14.9
"725","2020-06-01",15.17
"726","2020-06-02",15.09
"727","2020-06-03",14.87
"728","2020-06-04",14.8
"729","2020-06-05",15.24
"730","2020-06-08",16.65
"731","2020-06-09",16.780001
"732","2020-06-10",15.05
"733","2020-06-11",13.71
"734","2020-06-12",13.34
"735","2020-06-15",14.01
"736","2020-06-16",13.78
"737","2020-06-17",13.55
"738","2020-06-18",14
"739","2020-06-19",15.46
"740","2020-06-22",15.36
"741","2020-06-23",14.95
"742","2020-06-24",14.8
"743","2020-06-25",15.06
"744","2020-06-26",14.15
"745","2020-06-29",14.28
"746","2020-06-30",13.7
"747","2020-07-01",13.9
"748","2020-07-02",14.13
"749","2020-07-06",14.13
"750","2020-07-07",14.05
"751","2020-07-08",13.895
"752","2020-07-09",13.29
"753","2020-07-10",13.01
"754","2020-07-13",12.71
"755","2020-07-14",12.25
"756","2020-07-15",12.87
"757","2020-07-16",12.7
"758","2020-07-17",12.87
"759","2020-07-20",12.83
"760","2020-07-21",12.48
"761","2020-07-22",12.22
"762","2020-07-23",12.79
"763","2020-07-24",12.03
"764","2020-07-27",12.06
"765","2020-07-28",11.81
"766","2020-07-29",11.66
"767","2020-07-30",11.59
"768","2020-07-31",10.84
"769","2020-08-03",10.92
"770","2020-08-04",11.19
"771","2020-08-05",10.88
"772","2020-08-06",11.47
"773","2020-08-07",11.6
"774","2020-08-10",11.63
"775","2020-08-11",11.56
"776","2020-08-12",11.4
"777","2020-08-13",11.11
"778","2020-08-14",11.02
"779","2020-08-17",11.51
"780","2020-08-18",11.28
"781","2020-08-19",11.32
"782","2020-08-20",11.15
"783","2020-08-21",11.79
"784","2020-08-24",11.83
"785","2020-08-25",12.07
"786","2020-08-26",11.55
"787","2020-08-27",11.77
"788","2020-08-28",11.38
"789","2020-08-31",18.280001
"790","2020-09-01",18.24
"791","2020-09-02",18.17
"792","2020-09-03",18.139999
"793","2020-09-04",18.16
"794","2020-09-08",18.16
"795","2020-09-09",18.139999
"796","2020-09-10",18.139999
"797","2020-09-11",18.139999
"798","2020-09-14",18.120001
"799","2020-09-15",18.129999
"800","2020-09-16",18.139999
"801","2020-09-17",18.139999
"802","2020-09-18",18.15
"803","2020-09-21",18.139999
"804","2020-09-22",18.139999
"805","2020-09-23",18.139999
"806","2020-09-24",18.139999
"807","2020-09-25",18.139999
"808","2020-09-28",18.129999
"809","2020-09-29",18.139999
"810","2020-09-30",18.139999
"811","2020-10-01",18.139999
"812","2020-10-02",18.129999
"813","2020-10-05",18.139999
"814","2020-10-06",18.129999
"815","2020-10-07",18.129999
"816","2020-10-08",18.139999
"817","2020-10-09",18.17
"818","2020-10-12",18.17
"819","2020-10-13",NA
"820","2020-10-14",NA
"821","2020-10-15",NA
"822","2020-10-16",NA
"823","2020-10-19",NA
"824","2020-10-20",NA
"825","2020-10-21",NA
"826","2020-10-22",NA
"827","2020-10-23",NA
"828","2020-10-26",NA
"829","2020-10-27",NA
"830","2020-10-28",NA
"831","2020-10-29",NA
"832","2020-10-30",NA
"833","2020-11-02",NA
"834","2020-11-03",NA
"835","2020-11-04",NA
"836","2020-11-05",NA
"837","2020-11-06",NA
"838","2020-11-09",NA
"839","2020-11-10",NA
"840","2020-11-11",NA
"841","2020-11-12",NA
"842","2020-11-13",NA
"843","2020-11-16",NA
"844","2020-11-17",NA
"845","2020-11-18",NA
"846","2020-11-19",NA
"847","2020-11-20",NA
"848","2020-11-23",NA
"849","2020-11-24",NA
"850","2020-11-25",NA
