"","date","DZSI"
"1031","2011-02-03",12.4
"1032","2011-02-04",12.85
"1033","2011-02-07",12.6
"1034","2011-02-08",12.8
"1035","2011-02-09",12.65
"1036","2011-02-10",13
"1037","2011-02-11",12.65
"1038","2011-02-14",12.5
"1039","2011-02-15",12.35
"1040","2011-02-16",12.55
"1041","2011-02-17",12.65
"1042","2011-02-18",12.45
"1043","2011-02-22",11.6
"1044","2011-02-23",11.6
"1045","2011-02-24",11.5
"1046","2011-02-25",11.85
"1047","2011-02-28",11.55
"1048","2011-03-01",11.75
"1049","2011-03-02",11.7
"1050","2011-03-03",11.85
"1051","2011-03-04",11.85
"1052","2011-03-07",11.85
"1053","2011-03-08",11.45
"1054","2011-03-09",11.6
"1055","2011-03-10",11.45
"1056","2011-03-11",12
"1057","2011-03-14",11.75
"1058","2011-03-15",11.45
"1059","2011-03-16",11
"1060","2011-03-17",11.05
"1061","2011-03-18",11.3
"1062","2011-03-21",11.45
"1063","2011-03-22",11.05
"1064","2011-03-23",11.5
"1065","2011-03-24",11.5
"1066","2011-03-25",11.4
"1067","2011-03-28",11.3
"1068","2011-03-29",11.55
"1069","2011-03-30",11.25
"1070","2011-03-31",11.5
"1071","2011-04-01",12.05
"1072","2011-04-04",13.25
"1073","2011-04-05",13.5
"1074","2011-04-06",13.4
"1075","2011-04-07",13.3
"1076","2011-04-08",13.15
"1077","2011-04-11",13.45
"1078","2011-04-12",12.8
"1079","2011-04-13",11.95
"1080","2011-04-14",11.9
"1081","2011-04-15",11.85
"1082","2011-04-18",12.05
"1083","2011-04-19",11.95
"1084","2011-04-20",12.55
"1085","2011-04-21",11.8
"1086","2011-04-25",11.7
"1087","2011-04-26",12.3
"1088","2011-04-27",13.6
"1089","2011-04-28",13.55
"1090","2011-04-29",13.45
"1091","2011-05-02",13.15
"1092","2011-05-03",12.75
"1093","2011-05-04",12.4
"1094","2011-05-05",12.15
"1095","2011-05-06",12.3
"1096","2011-05-09",12.1
"1097","2011-05-10",12.45
"1098","2011-05-11",12.45
"1099","2011-05-12",12.75
"1100","2011-05-13",12.5
"1101","2011-05-16",11.7
"1102","2011-05-17",11.25
"1103","2011-05-18",11.6
"1104","2011-05-19",11.6
"1105","2011-05-20",11.65
"1106","2011-05-23",11.5
"1107","2011-05-24",11.5
"1108","2011-05-25",11.2
"1109","2011-05-26",11.15
"1110","2011-05-27",11.35
"1111","2011-05-31",11.35
"1112","2011-06-01",11.3
"1113","2011-06-02",11.35
"1114","2011-06-03",11.25
"1115","2011-06-06",11.3
"1116","2011-06-07",11.15
"1117","2011-06-08",11.05
"1118","2011-06-09",11.5
"1119","2011-06-10",11.2
"1120","2011-06-13",11
"1121","2011-06-14",11.4
"1122","2011-06-15",10.85
"1123","2011-06-16",11
"1124","2011-06-17",11.15
"1125","2011-06-20",11.25
"1126","2011-06-21",11.25
"1127","2011-06-22",11.1
"1128","2011-06-23",11.3
"1129","2011-06-24",11.4
"1130","2011-06-27",11.3
"1131","2011-06-28",12
"1132","2011-06-29",11.85
"1133","2011-06-30",11.95
"1134","2011-07-01",12
"1135","2011-07-05",11.65
"1136","2011-07-06",12.3
"1137","2011-07-07",12.25
"1138","2011-07-08",12.05
"1139","2011-07-11",11.45
"1140","2011-07-12",11.45
"1141","2011-07-13",11.4
"1142","2011-07-14",11.65
"1143","2011-07-15",11.95
"1144","2011-07-18",11.7
"1145","2011-07-19",11.9
"1146","2011-07-20",11.05
"1147","2011-07-21",10.75
"1148","2011-07-22",10.65
"1149","2011-07-25",10.55
"1150","2011-07-26",10.65
"1151","2011-07-27",10.65
"1152","2011-07-28",10.65
"1153","2011-07-29",10.15
"1154","2011-08-01",10.2
"1155","2011-08-02",9.6
"1156","2011-08-03",9.6
"1157","2011-08-04",9.15
"1158","2011-08-05",8.15
"1159","2011-08-08",6.5
"1160","2011-08-09",7.5
"1161","2011-08-10",7.6
"1162","2011-08-11",8.15
"1163","2011-08-12",8.65
"1164","2011-08-15",9.05
"1165","2011-08-16",8.4
"1166","2011-08-17",8.25
"1167","2011-08-18",7.55
"1168","2011-08-19",7.6
"1169","2011-08-22",7
"1170","2011-08-23",7
"1171","2011-08-24",7.1
"1172","2011-08-25",6.65
"1173","2011-08-26",6.2
"1174","2011-08-29",6.75
"1175","2011-08-30",7.35
"1176","2011-08-31",8
"1177","2011-09-01",7.55
"1178","2011-09-02",7.05
"1179","2011-09-06",6.55
"1180","2011-09-07",6.65
"1181","2011-09-08",6.5
"1182","2011-09-09",6.35
"1183","2011-09-12",6.45
"1184","2011-09-13",6.6
"1185","2011-09-14",6.75
"1186","2011-09-15",7
"1187","2011-09-16",7.25
"1188","2011-09-19",6.9
"1189","2011-09-20",6.65
"1190","2011-09-21",6.8
"1191","2011-09-22",6.4
"1192","2011-09-23",6.35
"1193","2011-09-26",6.45
"1194","2011-09-27",6.4
"1195","2011-09-28",6.35
"1196","2011-09-29",6.15
"1197","2011-09-30",5.9
"1198","2011-10-03",4.7
"1199","2011-10-04",4.8
"1200","2011-10-05",5.5
"1201","2011-10-06",5.75
"1202","2011-10-07",5.6
"1203","2011-10-10",5.7
"1204","2011-10-11",5.5
"1205","2011-10-12",5.25
"1206","2011-10-13",5.05
"1207","2011-10-14",4.95
"1208","2011-10-17",4.85
"1209","2011-10-18",4.75
"1210","2011-10-19",4.45
"1211","2011-10-20",4.3
"1212","2011-10-21",4.25
"1213","2011-10-24",4.1
"1214","2011-10-25",4.05
"1215","2011-10-26",4
"1216","2011-10-27",4.4
"1217","2011-10-28",4.75
"1218","2011-10-31",4.65
"1219","2011-11-01",4.5
"1220","2011-11-02",4.5
"1221","2011-11-03",4.6
"1222","2011-11-04",4.45
"1223","2011-11-07",4.45
"1224","2011-11-08",4.75
"1225","2011-11-09",4.75
"1226","2011-11-10",4.75
"1227","2011-11-11",4.85
"1228","2011-11-14",4.9
"1229","2011-11-15",4.85
"1230","2011-11-16",4.85
"1231","2011-11-17",4.85
"1232","2011-11-18",4.55
"1233","2011-11-21",4.7
"1234","2011-11-22",4.65
"1235","2011-11-23",4.65
"1236","2011-11-25",4.75
"1237","2011-11-28",4.9
"1238","2011-11-29",4.75
"1239","2011-11-30",4.45
"1240","2011-12-01",4.45
"1241","2011-12-02",4.45
"1242","2011-12-05",4.35
"1243","2011-12-06",4.35
"1244","2011-12-07",4.25
"1245","2011-12-08",4.05
"1246","2011-12-09",4.15
"1247","2011-12-12",4.45
"1248","2011-12-13",4.3
"1249","2011-12-14",4.3
"1250","2011-12-15",4.25
"1251","2011-12-16",4.25
"1252","2011-12-19",4.3
"1253","2011-12-20",4.3
"1254","2011-12-21",4.3
"1255","2011-12-22",4.35
"1256","2011-12-23",4.4
"1257","2011-12-27",4.45
"1258","2011-12-28",4.3
"1259","2011-12-29",4.25
"1260","2011-12-30",4.45
"1261","2012-01-03",4.25
"1262","2012-01-04",4.35
"1263","2012-01-05",4.6
"1264","2012-01-06",4.5
"1265","2012-01-09",4.4
"1266","2012-01-10",4.5
"1267","2012-01-11",4.4
"1268","2012-01-12",4.5
"1269","2012-01-13",4.3
"1270","2012-01-17",4.45
"1271","2012-01-18",4.55
"1272","2012-01-19",4.5
"1273","2012-01-20",4.85
"1274","2012-01-23",5.3
"1275","2012-01-24",5.15
"1276","2012-01-25",5.1
"1277","2012-01-26",6.6
"1278","2012-01-27",6.5
"1279","2012-01-30",7
"1280","2012-01-31",6.5
"1281","2012-02-01",6.8
"1282","2012-02-02",7
"1283","2012-02-03",6.85
"1284","2012-02-06",6.8
"1285","2012-02-07",6.65
"1286","2012-02-08",6.75
"1287","2012-02-09",7.15
"1288","2012-02-10",6.8
"1289","2012-02-13",6.85
"1290","2012-02-14",6.45
"1291","2012-02-15",6.65
"1292","2012-02-16",6.45
"1293","2012-02-17",6.2
"1294","2012-02-21",5.75
"1295","2012-02-22",5.95
"1296","2012-02-23",6.2
"1297","2012-02-24",6.15
"1298","2012-02-27",6.1
"1299","2012-02-28",6
"1300","2012-02-29",6
"1301","2012-03-01",6.25
"1302","2012-03-02",6
"1303","2012-03-05",5.85
"1304","2012-03-06",5.85
"1305","2012-03-07",5.8
"1306","2012-03-08",5.75
"1307","2012-03-09",6
"1308","2012-03-12",5.65
"1309","2012-03-13",5.65
"1310","2012-03-14",5.85
"1311","2012-03-15",5.75
"1312","2012-03-16",5.55
"1313","2012-03-19",5.85
"1314","2012-03-20",5.85
"1315","2012-03-21",5.75
"1316","2012-03-22",5.65
"1317","2012-03-23",5.55
"1318","2012-03-26",5.8
"1319","2012-03-27",6.2
"1320","2012-03-28",5.9
"1321","2012-03-29",6
"1322","2012-03-30",5.8
"1323","2012-04-02",5.8
"1324","2012-04-03",5.65
"1325","2012-04-04",5.65
"1326","2012-04-05",5.35
"1327","2012-04-09",5.25
"1328","2012-04-10",5.05
"1329","2012-04-11",5.05
"1330","2012-04-12",5.25
"1331","2012-04-13",5.1
"1332","2012-04-16",5.1
"1333","2012-04-17",5.25
"1334","2012-04-18",5.25
"1335","2012-04-19",5.6
"1336","2012-04-20",4.9
"1337","2012-04-23",4.75
"1338","2012-04-24",5.05
"1339","2012-04-25",5.1
"1340","2012-04-26",4.85
"1341","2012-04-27",5
"1342","2012-04-30",5
"1343","2012-05-01",5
"1344","2012-05-02",4.75
"1345","2012-05-03",4.9
"1346","2012-05-04",4.95
"1347","2012-05-07",5
"1348","2012-05-08",4.8
"1349","2012-05-09",4.95
"1350","2012-05-10",4.75
"1351","2012-05-11",4.75
"1352","2012-05-14",4.95
"1353","2012-05-15",4.8
"1354","2012-05-16",4.7
"1355","2012-05-17",4.45
"1356","2012-05-18",4.6
"1357","2012-05-21",4.6
"1358","2012-05-22",4.45
"1359","2012-05-23",4.45
"1360","2012-05-24",4.3
"1361","2012-05-25",4.3
"1362","2012-05-29",4.4
"1363","2012-05-30",4.5
"1364","2012-05-31",4.2
"1365","2012-06-01",4.1
"1366","2012-06-04",4.05
"1367","2012-06-05",4
"1368","2012-06-06",4
"1369","2012-06-07",4.1
"1370","2012-06-08",3.9
"1371","2012-06-11",4
"1372","2012-06-12",3.85
"1373","2012-06-13",3.8
"1374","2012-06-14",3.9
"1375","2012-06-15",3.9
"1376","2012-06-18",3.8
"1377","2012-06-19",3.95
"1378","2012-06-20",3.75
"1379","2012-06-21",3.65
"1380","2012-06-22",3.6
"1381","2012-06-25",3.5
"1382","2012-06-26",3.4
"1383","2012-06-27",3.35
"1384","2012-06-28",3.25
"1385","2012-06-29",3.3
"1386","2012-07-02",3.25
"1387","2012-07-03",3.15
"1388","2012-07-05",3.3
"1389","2012-07-06",3.35
"1390","2012-07-09",3.35
"1391","2012-07-10",3.2
"1392","2012-07-11",3.2
"1393","2012-07-12",3.15
"1394","2012-07-13",3
"1395","2012-07-16",3.1
"1396","2012-07-17",3.15
"1397","2012-07-18",3.05
"1398","2012-07-19",2.95
"1399","2012-07-20",2.8
"1400","2012-07-23",2.8
"1401","2012-07-24",2.7
"1402","2012-07-25",2.85
"1403","2012-07-26",2.7
"1404","2012-07-27",2.65
"1405","2012-07-30",2.95
"1406","2012-07-31",2.8
"1407","2012-08-01",3
"1408","2012-08-02",2.9
"1409","2012-08-03",2.85
"1410","2012-08-06",2.75
"1411","2012-08-07",2.9
"1412","2012-08-08",2.75
"1413","2012-08-09",2.9
"1414","2012-08-10",2.85
"1415","2012-08-13",2.8
"1416","2012-08-14",2.85
"1417","2012-08-15",3
"1418","2012-08-16",3.1
"1419","2012-08-17",3.25
"1420","2012-08-20",3.4
"1421","2012-08-21",3.5
"1422","2012-08-22",3.25
"1423","2012-08-23",3.3
"1424","2012-08-24",3.15
"1425","2012-08-27",3.15
"1426","2012-08-28",3.25
"1427","2012-08-29",3.2
"1428","2012-08-30",3.15
"1429","2012-08-31",3
"1430","2012-09-04",2.85
"1431","2012-09-05",2.9
"1432","2012-09-06",2.9
"1433","2012-09-07",2.85
"1434","2012-09-10",2.75
"1435","2012-09-11",2.85
"1436","2012-09-12",2.85
"1437","2012-09-13",2.95
"1438","2012-09-14",3.05
"1439","2012-09-17",3.25
"1440","2012-09-18",3.75
"1441","2012-09-19",3.5
"1442","2012-09-20",3.35
"1443","2012-09-21",3.35
"1444","2012-09-24",3.3
"1445","2012-09-25",3.25
"1446","2012-09-26",3.2
"1447","2012-09-27",3.15
"1448","2012-09-28",3.15
"1449","2012-10-01",2.95
"1450","2012-10-02",2.9
"1451","2012-10-03",2.95
"1452","2012-10-04",2.95
"1453","2012-10-05",2.85
"1454","2012-10-08",2.9
"1455","2012-10-09",2.9
"1456","2012-10-10",2.85
"1457","2012-10-11",2.8
"1458","2012-10-12",2.95
"1459","2012-10-15",2.9
"1460","2012-10-16",2.85
"1461","2012-10-17",3
"1462","2012-10-18",2.75
"1463","2012-10-19",2.55
"1464","2012-10-22",2.5
"1465","2012-10-23",2.4
"1466","2012-10-24",2.35
"1467","2012-10-25",2.3
"1468","2012-10-26",2.3
"1469","2012-10-31",2.2
"1470","2012-11-01",2.45
"1471","2012-11-02",2.45
"1472","2012-11-05",2.45
"1473","2012-11-06",2.35
"1474","2012-11-07",2.3
"1475","2012-11-08",2.25
"1476","2012-11-09",2.4
"1477","2012-11-12",2.35
"1478","2012-11-13",2.4
"1479","2012-11-14",2.3
"1480","2012-11-15",2.4
"1481","2012-11-16",2.5
"1482","2012-11-19",2.3
"1483","2012-11-20",2.15
"1484","2012-11-21",2.4
"1485","2012-11-23",2.4
"1486","2012-11-26",2.35
"1487","2012-11-27",2.2
"1488","2012-11-28",2.1
"1489","2012-11-29",2.25
"1490","2012-11-30",2.2
"1491","2012-12-03",2.25
"1492","2012-12-04",2.35
"1493","2012-12-05",2.2
"1494","2012-12-06",2.35
"1495","2012-12-07",2.4
"1496","2012-12-10",2.4
"1497","2012-12-11",2.3
"1498","2012-12-12",2.3
"1499","2012-12-13",2.35
"1500","2012-12-14",2.35
"1501","2012-12-17",2.6
"1502","2012-12-18",2.6
"1503","2012-12-19",2.55
"1504","2012-12-20",2.45
"1505","2012-12-21",2.5
"1506","2012-12-24",2.4
"1507","2012-12-26",2.35
"1508","2012-12-27",2.35
"1509","2012-12-28",2.2
"1510","2012-12-31",2.35
"1511","2013-01-02",2.35
"1512","2013-01-03",2.65
"1513","2013-01-04",2.65
"1514","2013-01-07",2.45
"1515","2013-01-08",2.5
"1516","2013-01-09",2.85
"1517","2013-01-10",2.8
"1518","2013-01-11",2.75
"1519","2013-01-14",2.6
"1520","2013-01-15",2.55
"1521","2013-01-16",2.8
"1522","2013-01-17",2.9
"1523","2013-01-18",3.15
"1524","2013-01-22",2.95
"1525","2013-01-23",3.3
"1526","2013-01-24",3.25
"1527","2013-01-25",3.25
"1528","2013-01-28",3.1
"1529","2013-01-29",3.1
"1530","2013-01-30",3.2
"1531","2013-01-31",3.2
"1532","2013-02-01",3.2
"1533","2013-02-04",3.1
"1534","2013-02-05",3.15
"1535","2013-02-06",3.2
"1536","2013-02-07",3.05
"1537","2013-02-08",3.25
"1538","2013-02-11",3.95
"1539","2013-02-12",4.5
"1540","2013-02-13",4.5
"1541","2013-02-14",4.75
"1542","2013-02-15",5.25
"1543","2013-02-19",5.45
"1544","2013-02-20",5.75
"1545","2013-02-21",5.35
"1546","2013-02-22",5.6
"1547","2013-02-25",5.3
"1548","2013-02-26",5
"1549","2013-02-27",4.65
"1550","2013-02-28",4.4
"1551","2013-03-01",4.5
"1552","2013-03-04",4.75
"1553","2013-03-05",4.35
"1554","2013-03-06",4.4
"1555","2013-03-07",4.65
"1556","2013-03-08",4.75
"1557","2013-03-11",4.85
"1558","2013-03-12",5
"1559","2013-03-13",4.9
"1560","2013-03-14",4.7
"1561","2013-03-15",4.5
"1562","2013-03-18",4.5
"1563","2013-03-19",4.55
"1564","2013-03-20",4.75
"1565","2013-03-21",4.5
"1566","2013-03-22",4.6
"1567","2013-03-25",4.55
"1568","2013-03-26",4.6
"1569","2013-03-27",4.55
"1570","2013-03-28",4.45
"1571","2013-04-01",4.6
"1572","2013-04-02",4.55
"1573","2013-04-03",4.4
"1574","2013-04-04",4.25
"1575","2013-04-05",4.05
"1576","2013-04-08",3.75
"1577","2013-04-09",4
"1578","2013-04-10",4
"1579","2013-04-11",4
"1580","2013-04-12",3.95
"1581","2013-04-15",4
"1582","2013-04-16",4.6
"1583","2013-04-17",4.25
"1584","2013-04-18",4.4
"1585","2013-04-19",5.3
"1586","2013-04-22",5.7
"1587","2013-04-23",5.35
"1588","2013-04-24",5.05
"1589","2013-04-25",5.25
"1590","2013-04-26",5.05
"1591","2013-04-29",4.9
"1592","2013-04-30",5
"1593","2013-05-01",4.7
"1594","2013-05-02",4.75
"1595","2013-05-03",4.6
"1596","2013-05-06",4.85
"1597","2013-05-07",4.7
"1598","2013-05-08",4.65
"1599","2013-05-09",4.5
"1600","2013-05-10",4.65
"1601","2013-05-13",4.7
"1602","2013-05-14",4.7
"1603","2013-05-15",4.45
"1604","2013-05-16",4.5
"1605","2013-05-17",4.95
"1606","2013-05-20",5.15
"1607","2013-05-21",5
"1608","2013-05-22",4.95
"1609","2013-05-23",5
"1610","2013-05-24",5
"1611","2013-05-28",4.75
"1612","2013-05-29",4.75
"1613","2013-05-30",4.55
"1614","2013-05-31",4.4
"1615","2013-06-03",4.35
"1616","2013-06-04",4.4
"1617","2013-06-05",4.45
"1618","2013-06-06",4.45
"1619","2013-06-07",4.25
"1620","2013-06-10",4.25
"1621","2013-06-11",4.15
"1622","2013-06-12",4
"1623","2013-06-13",4
"1624","2013-06-14",4.25
"1625","2013-06-17",4.25
"1626","2013-06-18",4.2
"1627","2013-06-19",4.1
"1628","2013-06-20",4.25
"1629","2013-06-21",4.1
"1630","2013-06-24",4.15
"1631","2013-06-25",4.3
"1632","2013-06-26",4.4
"1633","2013-06-27",4.25
"1634","2013-06-28",4
"1635","2013-07-01",4.6
"1636","2013-07-02",4.6
"1637","2013-07-03",4.45
"1638","2013-07-05",4.45
"1639","2013-07-08",4.4
"1640","2013-07-09",4.5
"1641","2013-07-10",4.5
"1642","2013-07-11",4.55
"1643","2013-07-12",4.5
"1644","2013-07-15",5.35
"1645","2013-07-16",5.6
"1646","2013-07-17",5.6
"1647","2013-07-18",9.15
"1648","2013-07-19",10.7
"1649","2013-07-22",11.4
"1650","2013-07-23",11.1
"1651","2013-07-24",15.05
"1652","2013-07-25",14.2
"1653","2013-07-26",16.299999
"1654","2013-07-29",16.75
"1655","2013-07-30",15.65
"1656","2013-07-31",13.8
"1657","2013-08-01",15.5
"1658","2013-08-02",14.95
"1659","2013-08-05",15.05
"1660","2013-08-06",14.6
"1661","2013-08-07",13.85
"1662","2013-08-08",13.95
"1663","2013-08-09",12.5
"1664","2013-08-12",13.3
"1665","2013-08-13",13.25
"1666","2013-08-14",13.1
"1667","2013-08-15",12.35
"1668","2013-08-16",12.7
"1669","2013-08-19",11.8
"1670","2013-08-20",12.2
"1671","2013-08-21",12.4
"1672","2013-08-22",12.2
"1673","2013-08-23",12.5
"1674","2013-08-26",14.85
"1675","2013-08-27",14.15
"1676","2013-08-28",13.9
"1677","2013-08-29",13.1
"1678","2013-08-30",12.85
"1679","2013-09-03",13.9
"1680","2013-09-04",13.3
"1681","2013-09-05",13.25
"1682","2013-09-06",13.4
"1683","2013-09-09",14.65
"1684","2013-09-10",15.7
"1685","2013-09-11",15.65
"1686","2013-09-12",15.3
"1687","2013-09-13",17.549999
"1688","2013-09-16",17.049999
"1689","2013-09-17",17.35
"1690","2013-09-18",17.4
"1691","2013-09-19",17.9
"1692","2013-09-20",17.1
"1693","2013-09-23",15.95
"1694","2013-09-24",16.1
"1695","2013-09-25",15.6
"1696","2013-09-26",15.35
"1697","2013-09-27",16.4
"1698","2013-09-30",15.75
"1699","2013-10-01",16.450001
"1700","2013-10-02",17.15
"1701","2013-10-03",16.450001
"1702","2013-10-04",16.4
"1703","2013-10-07",15.8
"1704","2013-10-08",15.05
"1705","2013-10-09",14.25
"1706","2013-10-10",14.95
"1707","2013-10-11",14.35
"1708","2013-10-14",14.8
"1709","2013-10-15",14.55
"1710","2013-10-16",15.05
"1711","2013-10-17",16.15
"1712","2013-10-18",20.15
"1713","2013-10-21",20.85
"1714","2013-10-22",20.5
"1715","2013-10-23",19.200001
"1716","2013-10-24",20.700001
"1717","2013-10-25",22
"1718","2013-10-28",20.85
"1719","2013-10-29",20.799999
"1720","2013-10-30",19.75
"1721","2013-10-31",20.4
"1722","2013-11-01",19.5
"1723","2013-11-04",19.799999
"1724","2013-11-05",19.65
"1725","2013-11-06",19.1
"1726","2013-11-07",18.35
"1727","2013-11-08",18.85
"1728","2013-11-11",20.4
"1729","2013-11-12",20.200001
"1730","2013-11-13",20
"1731","2013-11-14",19.799999
"1732","2013-11-15",19.6
"1733","2013-11-18",18.799999
"1734","2013-11-19",19.75
"1735","2013-11-20",28.299999
"1736","2013-11-21",27.85
"1737","2013-11-22",27.75
"1738","2013-11-25",26.65
"1739","2013-11-26",27.1
"1740","2013-11-27",27
"1741","2013-11-29",26.799999
"1742","2013-12-02",24.549999
"1743","2013-12-03",24.700001
"1744","2013-12-04",24.85
"1745","2013-12-05",24.799999
"1746","2013-12-06",26.049999
"1747","2013-12-09",24.299999
"1748","2013-12-10",23.25
"1749","2013-12-11",22.15
"1750","2013-12-12",22.4
"1751","2013-12-13",22.35
"1752","2013-12-16",23.049999
"1753","2013-12-17",24.35
"1754","2013-12-18",25.200001
"1755","2013-12-19",25.4
"1756","2013-12-20",24.950001
"1757","2013-12-23",24.75
"1758","2013-12-24",24.35
"1759","2013-12-26",25.75
"1760","2013-12-27",26.4
"1761","2013-12-30",27.85
"1762","2013-12-31",26.700001
"1763","2014-01-02",25.450001
"1764","2014-01-03",25.6
"1765","2014-01-06",27.35
"1766","2014-01-07",29.85
"1767","2014-01-08",30.9
"1768","2014-01-09",29.5
"1769","2014-01-10",28.65
"1770","2014-01-13",28.700001
"1771","2014-01-14",29
"1772","2014-01-15",30.450001
"1773","2014-01-16",30
"1774","2014-01-17",29.200001
"1775","2014-01-21",31.65
"1776","2014-01-22",31.049999
"1777","2014-01-23",23.1
"1778","2014-01-24",21.75
"1779","2014-01-27",22.85
"1780","2014-01-28",20.65
"1781","2014-01-29",20.299999
"1782","2014-01-30",20.6
"1783","2014-01-31",20.549999
"1784","2014-02-03",18.6
"1785","2014-02-04",19.9
"1786","2014-02-05",19.1
"1787","2014-02-06",19.75
"1788","2014-02-07",19.5
"1789","2014-02-10",19.65
"1790","2014-02-11",20.700001
"1791","2014-02-12",20.4
"1792","2014-02-13",20.4
"1793","2014-02-14",19.5
"1794","2014-02-18",20.4
"1795","2014-02-19",20.200001
"1796","2014-02-20",20.25
"1797","2014-02-21",20.049999
"1798","2014-02-24",19.65
"1799","2014-02-25",19.4
"1800","2014-02-26",20.1
"1801","2014-02-27",20.299999
"1802","2014-02-28",19.450001
"1803","2014-03-03",19.5
"1804","2014-03-04",20.15
"1805","2014-03-05",19.75
"1806","2014-03-06",20
"1807","2014-03-07",19.65
"1808","2014-03-10",19.6
"1809","2014-03-11",20
"1810","2014-03-12",24.299999
"1811","2014-03-13",22.299999
"1812","2014-03-14",22
"1813","2014-03-17",22.25
"1814","2014-03-18",22.549999
"1815","2014-03-19",22.549999
"1816","2014-03-20",22.85
"1817","2014-03-21",22.85
"1818","2014-03-24",21.4
"1819","2014-03-25",21.450001
"1820","2014-03-26",19.700001
"1821","2014-03-27",19.65
"1822","2014-03-28",19.950001
"1823","2014-03-31",21.1
"1824","2014-04-01",21.4
"1825","2014-04-02",22.200001
"1826","2014-04-03",21.299999
"1827","2014-04-04",21.15
"1828","2014-04-07",20.25
"1829","2014-04-08",21.450001
"1830","2014-04-09",21.5
"1831","2014-04-10",20.1
"1832","2014-04-11",19.9
"1833","2014-04-14",18.85
"1834","2014-04-15",17.6
"1835","2014-04-16",17.700001
"1836","2014-04-17",19
"1837","2014-04-21",19.950001
"1838","2014-04-22",20.799999
"1839","2014-04-23",16.450001
"1840","2014-04-24",16.049999
"1841","2014-04-25",14.45
"1842","2014-04-28",13.85
"1843","2014-04-29",13.7
"1844","2014-04-30",13.85
"1845","2014-05-01",14.2
"1846","2014-05-02",14.05
"1847","2014-05-05",13.9
"1848","2014-05-06",13.1
"1849","2014-05-07",12
"1850","2014-05-08",11.45
"1851","2014-05-09",11.4
"1852","2014-05-12",11.25
"1853","2014-05-13",13.5
"1854","2014-05-14",12.5
"1855","2014-05-15",13.1
"1856","2014-05-16",12.5
"1857","2014-05-19",13.3
"1858","2014-05-20",13.3
"1859","2014-05-21",14.3
"1860","2014-05-22",14.9
"1861","2014-05-23",15.7
"1862","2014-05-27",15.45
"1863","2014-05-28",15.55
"1864","2014-05-29",15.4
"1865","2014-05-30",15.5
"1866","2014-06-02",15.2
"1867","2014-06-03",15.9
"1868","2014-06-04",15.1
"1869","2014-06-05",15.8
"1870","2014-06-06",15.5
"1871","2014-06-09",15.95
"1872","2014-06-10",15.7
"1873","2014-06-11",16.049999
"1874","2014-06-12",16.200001
"1875","2014-06-13",16.450001
"1876","2014-06-16",17.1
"1877","2014-06-17",18.15
"1878","2014-06-18",17.85
"1879","2014-06-19",17.450001
"1880","2014-06-20",17.049999
"1881","2014-06-23",16.549999
"1882","2014-06-24",16.6
"1883","2014-06-25",15.25
"1884","2014-06-26",15.35
"1885","2014-06-27",15.95
"1886","2014-06-30",15.5
"1887","2014-07-01",15.75
"1888","2014-07-02",15.6
"1889","2014-07-03",15.7
"1890","2014-07-07",14.95
"1891","2014-07-08",14.45
"1892","2014-07-09",14.3
"1893","2014-07-10",14.3
"1894","2014-07-11",14.25
"1895","2014-07-14",14.4
"1896","2014-07-15",13.9
"1897","2014-07-16",13.9
"1898","2014-07-17",13.7
"1899","2014-07-18",17.799999
"1900","2014-07-21",18.5
"1901","2014-07-22",18.549999
"1902","2014-07-23",17.450001
"1903","2014-07-24",17.9
"1904","2014-07-25",17.950001
"1905","2014-07-28",17.35
"1906","2014-07-29",16.9
"1907","2014-07-30",16.200001
"1908","2014-07-31",15.5
"1909","2014-08-01",15.45
"1910","2014-08-04",16.15
"1911","2014-08-05",16.299999
"1912","2014-08-06",16.6
"1913","2014-08-07",15.95
"1914","2014-08-08",16.1
"1915","2014-08-11",16.700001
"1916","2014-08-12",16.200001
"1917","2014-08-13",16.75
"1918","2014-08-14",16.450001
"1919","2014-08-15",16.6
"1920","2014-08-18",17.35
"1921","2014-08-19",17.75
"1922","2014-08-20",17.799999
"1923","2014-08-21",18.1
"1924","2014-08-22",18.15
"1925","2014-08-25",17.799999
"1926","2014-08-26",18.5
"1927","2014-08-27",18.1
"1928","2014-08-28",17.299999
"1929","2014-08-29",17.25
"1930","2014-09-02",16.799999
"1931","2014-09-03",16.25
"1932","2014-09-04",16.25
"1933","2014-09-05",17.1
"1934","2014-09-08",17.200001
"1935","2014-09-09",16.5
"1936","2014-09-10",16.299999
"1937","2014-09-11",16.35
"1938","2014-09-12",16.15
"1939","2014-09-15",15.9
"1940","2014-09-16",15.75
"1941","2014-09-17",16.4
"1942","2014-09-18",15.85
"1943","2014-09-19",14.9
"1944","2014-09-22",14
"1945","2014-09-23",13.75
"1946","2014-09-24",13.6
"1947","2014-09-25",13.4
"1948","2014-09-26",13.55
"1949","2014-09-29",13.7
"1950","2014-09-30",13.5
"1951","2014-10-01",12.8
"1952","2014-10-02",12.4
"1953","2014-10-03",13.1
"1954","2014-10-06",12.75
"1955","2014-10-07",12.8
"1956","2014-10-08",12.25
"1957","2014-10-09",11.35
"1958","2014-10-10",10.8
"1959","2014-10-13",10.75
"1960","2014-10-14",11.2
"1961","2014-10-15",12
"1962","2014-10-16",11
"1963","2014-10-17",10.75
"1964","2014-10-20",11.2
"1965","2014-10-21",10.75
