"","date","ALE"
"327","2008-04-21",41.490002
"328","2008-04-22",41.549999
"329","2008-04-23",41.990002
"330","2008-04-24",42.259998
"331","2008-04-25",42.689999
"332","2008-04-28",42.189999
"333","2008-04-29",41.68
"334","2008-04-30",41.77
"335","2008-05-01",42.529999
"336","2008-05-02",41.52
"337","2008-05-05",41.16
"338","2008-05-06",40.939999
"339","2008-05-07",40.470001
"340","2008-05-08",41.540001
"341","2008-05-09",42.09
"342","2008-05-12",42.439999
"343","2008-05-13",42.560001
"344","2008-05-14",42.709999
"345","2008-05-15",43.07
"346","2008-05-16",43.060001
"347","2008-05-19",43.189999
"348","2008-05-20",43.369999
"349","2008-05-21",43.5
"350","2008-05-22",43.950001
"351","2008-05-23",43.57
"352","2008-05-27",44.189999
"353","2008-05-28",44.650002
"354","2008-05-29",45.07
"355","2008-05-30",44.419998
"356","2008-06-02",44.169998
"357","2008-06-03",44.549999
"358","2008-06-04",45.27
"359","2008-06-05",45.959999
"360","2008-06-06",44.450001
"361","2008-06-09",45.419998
"362","2008-06-10",45.59
"363","2008-06-11",45.049999
"364","2008-06-12",45.330002
"365","2008-06-13",45.5
"366","2008-06-16",45.5
"367","2008-06-17",45.150002
"368","2008-06-18",44.950001
"369","2008-06-19",44.900002
"370","2008-06-20",44.48
"371","2008-06-23",44.470001
"372","2008-06-24",44.139999
"373","2008-06-25",44.040001
"374","2008-06-26",42.849998
"375","2008-06-27",41.73
"376","2008-06-30",42
"377","2008-07-01",42.34
"378","2008-07-02",41.900002
"379","2008-07-03",41.650002
"380","2008-07-07",41.209999
"381","2008-07-08",41.970001
"382","2008-07-09",41.970001
"383","2008-07-10",42.75
"384","2008-07-11",42.93
"385","2008-07-14",42.200001
"386","2008-07-15",41.889999
"387","2008-07-16",41.740002
"388","2008-07-17",41.380001
"389","2008-07-18",41.150002
"390","2008-07-21",41.299999
"391","2008-07-22",42.23
"392","2008-07-23",40.549999
"393","2008-07-24",41.25
"394","2008-07-25",41.330002
"395","2008-07-28",41.77
"396","2008-07-29",41.650002
"397","2008-07-30",42.150002
"398","2008-07-31",42.560001
"399","2008-08-01",40.990002
"400","2008-08-04",39.07
"401","2008-08-05",38.950001
"402","2008-08-06",38.900002
"403","2008-08-07",38.599998
"404","2008-08-08",38.82
"405","2008-08-11",39.48
"406","2008-08-12",40.950001
"407","2008-08-13",40.529999
"408","2008-08-14",41.450001
"409","2008-08-15",42.380001
"410","2008-08-18",43.59
"411","2008-08-19",42.630001
"412","2008-08-20",42.799999
"413","2008-08-21",42.380001
"414","2008-08-22",42.580002
"415","2008-08-25",42.07
"416","2008-08-26",42.150002
"417","2008-08-27",42.310001
"418","2008-08-28",42.5
"419","2008-08-29",42.220001
"420","2008-09-02",42.32
"421","2008-09-03",42.43
"422","2008-09-04",42.029999
"423","2008-09-05",41.599998
"424","2008-09-08",43.360001
"425","2008-09-09",44.040001
"426","2008-09-10",43.619999
"427","2008-09-11",44.080002
"428","2008-09-12",44.200001
"429","2008-09-15",43.5
"430","2008-09-16",44.450001
"431","2008-09-17",43.75
"432","2008-09-18",46.27
"433","2008-09-19",45.830002
"434","2008-09-22",44.810001
"435","2008-09-23",44.619999
"436","2008-09-24",44.389999
"437","2008-09-25",44.700001
"438","2008-09-26",44.889999
"439","2008-09-29",43.77
"440","2008-09-30",44.5
"441","2008-10-01",44.439999
"442","2008-10-02",43.77
"443","2008-10-03",43.029999
"444","2008-10-06",41.68
"445","2008-10-07",41.240002
"446","2008-10-08",39.43
"447","2008-10-09",35.759998
"448","2008-10-10",35.59
"449","2008-10-13",40.119999
"450","2008-10-14",39.02
"451","2008-10-15",36.459999
"452","2008-10-16",37.060001
"453","2008-10-17",35.150002
"454","2008-10-20",37.439999
"455","2008-10-21",37.040001
"456","2008-10-22",35.240002
"457","2008-10-23",36.5
"458","2008-10-24",35.790001
"459","2008-10-27",33.84
"460","2008-10-28",35.310001
"461","2008-10-29",36.560001
"462","2008-10-30",37.400002
"463","2008-10-31",35
"464","2008-11-03",36.110001
"465","2008-11-04",36
"466","2008-11-05",34.529999
"467","2008-11-06",35.560001
"468","2008-11-07",35.25
"469","2008-11-10",33.950001
"470","2008-11-11",34.689999
"471","2008-11-12",33.68
"472","2008-11-13",35.400002
"473","2008-11-14",34
"474","2008-11-17",34.91
"475","2008-11-18",34.810001
"476","2008-11-19",33.509998
"477","2008-11-20",31.290001
"478","2008-11-21",33.509998
"479","2008-11-24",33.450001
"480","2008-11-25",33.639999
"481","2008-11-26",33.880001
"482","2008-11-28",34.220001
"483","2008-12-01",33.200001
"484","2008-12-02",34.299999
"485","2008-12-03",34.110001
"486","2008-12-04",32.040001
"487","2008-12-05",31.02
"488","2008-12-08",31.67
"489","2008-12-09",29.41
"490","2008-12-10",29.690001
"491","2008-12-11",29.129999
"492","2008-12-12",30.129999
"493","2008-12-15",29.610001
"494","2008-12-16",31.040001
"495","2008-12-17",30.51
"496","2008-12-18",31.040001
"497","2008-12-19",30.91
"498","2008-12-22",31.25
"499","2008-12-23",30.98
"500","2008-12-24",30.959999
"501","2008-12-26",31.200001
"502","2008-12-29",31.299999
"503","2008-12-30",31.940001
"504","2008-12-31",32.27
"505","2009-01-02",32.439999
"506","2009-01-05",32.029999
"507","2009-01-06",31.9
"508","2009-01-07",31.469999
"509","2009-01-08",31.459999
"510","2009-01-09",30.559999
"511","2009-01-12",30.889999
"512","2009-01-13",30.879999
"513","2009-01-14",30.469999
"514","2009-01-15",30.879999
"515","2009-01-16",31.24
"516","2009-01-20",30.08
"517","2009-01-21",30.4
"518","2009-01-22",30.51
"519","2009-01-23",30.280001
"520","2009-01-26",30.83
"521","2009-01-27",31.290001
"522","2009-01-28",31.4
"523","2009-01-29",31.309999
"524","2009-01-30",31.1
"525","2009-02-02",31.58
"526","2009-02-03",31.690001
"527","2009-02-04",32.139999
"528","2009-02-05",32.029999
"529","2009-02-06",32.599998
"530","2009-02-09",32.139999
"531","2009-02-10",31.48
"532","2009-02-11",30.77
"533","2009-02-12",30.41
"534","2009-02-13",30.200001
"535","2009-02-17",29.129999
"536","2009-02-18",28.82
"537","2009-02-19",28.450001
"538","2009-02-20",27.870001
"539","2009-02-23",27.68
"540","2009-02-24",28.41
"541","2009-02-25",27.57
"542","2009-02-26",27.08
"543","2009-02-27",26.639999
"544","2009-03-02",26.16
"545","2009-03-03",24.6
"546","2009-03-04",25.23
"547","2009-03-05",23.639999
"548","2009-03-06",24.110001
"549","2009-03-09",23.799999
"550","2009-03-10",24.059999
"551","2009-03-11",23.67
"552","2009-03-12",24.49
"553","2009-03-13",24.83
"554","2009-03-16",25.120001
"555","2009-03-17",25.98
"556","2009-03-18",26.639999
"557","2009-03-19",27.52
"558","2009-03-20",27.07
"559","2009-03-23",27.690001
"560","2009-03-24",27.27
"561","2009-03-25",27.309999
"562","2009-03-26",27.51
"563","2009-03-27",26.469999
"564","2009-03-30",26.139999
"565","2009-03-31",26.690001
"566","2009-04-01",26.870001
"567","2009-04-02",27.27
"568","2009-04-03",27.059999
"569","2009-04-06",25.51
"570","2009-04-07",25.41
"571","2009-04-08",25.860001
"572","2009-04-09",26.219999
"573","2009-04-13",25.52
"574","2009-04-14",25.030001
"575","2009-04-15",25.5
"576","2009-04-16",25.969999
"577","2009-04-17",25.83
"578","2009-04-20",25.200001
"579","2009-04-21",24.959999
"580","2009-04-22",25.01
"581","2009-04-23",25.07
"582","2009-04-24",24.77
"583","2009-04-27",25.139999
"584","2009-04-28",25.76
"585","2009-04-29",26.27
"586","2009-04-30",26.040001
"587","2009-05-01",26.85
"588","2009-05-04",27.18
"589","2009-05-05",26.73
"590","2009-05-06",26.860001
"591","2009-05-07",27.059999
"592","2009-05-08",27.1
"593","2009-05-11",26.99
"594","2009-05-12",26.969999
"595","2009-05-13",26.370001
"596","2009-05-14",26.35
"597","2009-05-15",26.33
"598","2009-05-18",26.700001
"599","2009-05-19",26.83
"600","2009-05-20",26.709999
"601","2009-05-21",26.27
"602","2009-05-22",26.209999
"603","2009-05-26",27.049999
"604","2009-05-27",26.6
"605","2009-05-28",26.370001
"606","2009-05-29",26.42
"607","2009-06-01",27.49
"608","2009-06-02",27.139999
"609","2009-06-03",26.940001
"610","2009-06-04",26.98
"611","2009-06-05",27.17
"612","2009-06-08",26.959999
"613","2009-06-09",26.790001
"614","2009-06-10",27.18
"615","2009-06-11",27.610001
"616","2009-06-12",28.52
"617","2009-06-15",28.15
"618","2009-06-16",28.51
"619","2009-06-17",28.43
"620","2009-06-18",28.76
"621","2009-06-19",28.66
"622","2009-06-22",28.620001
"623","2009-06-23",28.110001
"624","2009-06-24",28.290001
"625","2009-06-25",28.66
"626","2009-06-26",28.74
"627","2009-06-29",28.860001
"628","2009-06-30",28.75
"629","2009-07-01",29.65
"630","2009-07-02",28.51
"631","2009-07-06",28.559999
"632","2009-07-07",28.139999
"633","2009-07-08",28.34
"634","2009-07-09",28.16
"635","2009-07-10",28.049999
"636","2009-07-13",28.469999
"637","2009-07-14",28.700001
"638","2009-07-15",29.549999
"639","2009-07-16",29.67
"640","2009-07-17",29.65
"641","2009-07-20",29.690001
"642","2009-07-21",29.870001
"643","2009-07-22",29.84
"644","2009-07-23",31.139999
"645","2009-07-24",31.639999
"646","2009-07-27",31.950001
"647","2009-07-28",31.870001
"648","2009-07-29",31.620001
"649","2009-07-30",32.220001
"650","2009-07-31",31.98
"651","2009-08-03",32.450001
"652","2009-08-04",32.380001
"653","2009-08-05",32.68
"654","2009-08-06",33.259998
"655","2009-08-07",33.880001
"656","2009-08-10",34.169998
"657","2009-08-11",34.240002
"658","2009-08-12",33.75
"659","2009-08-13",33.869999
"660","2009-08-14",33.560001
"661","2009-08-17",33.310001
"662","2009-08-18",33.07
"663","2009-08-19",33.59
"664","2009-08-20",33.18
"665","2009-08-21",33.950001
"666","2009-08-24",33.880001
"667","2009-08-25",34.240002
"668","2009-08-26",34.150002
"669","2009-08-27",33.93
"670","2009-08-28",33.950001
"671","2009-08-31",33.810001
"672","2009-09-01",33.73
"673","2009-09-02",33.34
"674","2009-09-03",33.310001
"675","2009-09-04",33.220001
"676","2009-09-08",33.209999
"677","2009-09-09",33.060001
"678","2009-09-10",33.400002
"679","2009-09-11",33.119999
"680","2009-09-14",33.32
"681","2009-09-15",33.099998
"682","2009-09-16",33.84
"683","2009-09-17",33.93
"684","2009-09-18",34.27
"685","2009-09-21",33.91
"686","2009-09-22",33.75
"687","2009-09-23",34.07
"688","2009-09-24",33.599998
"689","2009-09-25",33.59
"690","2009-09-28",33.84
"691","2009-09-29",33.919998
"692","2009-09-30",33.57
"693","2009-10-01",33.23
"694","2009-10-02",32.959999
"695","2009-10-05",32.84
"696","2009-10-06",32.919998
"697","2009-10-07",32.759998
"698","2009-10-08",32.720001
"699","2009-10-09",33.32
"700","2009-10-12",33.580002
"701","2009-10-13",33.779999
"702","2009-10-14",33.950001
"703","2009-10-15",34.240002
"704","2009-10-16",34.110001
"705","2009-10-19",34.759998
"706","2009-10-20",34.369999
"707","2009-10-21",34.5
"708","2009-10-22",34.810001
"709","2009-10-23",34.57
"710","2009-10-26",34.75
"711","2009-10-27",34.959999
"712","2009-10-28",34.330002
"713","2009-10-29",34.310001
"714","2009-10-30",33.849998
"715","2009-11-02",33.349998
"716","2009-11-03",33.060001
"717","2009-11-04",32.93
"718","2009-11-05",33.41
"719","2009-11-06",32.959999
"720","2009-11-09",33.599998
"721","2009-11-10",33.700001
"722","2009-11-11",33.77
"723","2009-11-12",32.68
"724","2009-11-13",32.880001
"725","2009-11-16",33.459999
"726","2009-11-17",33.220001
"727","2009-11-18",33.099998
"728","2009-11-19",32.650002
"729","2009-11-20",32.689999
"730","2009-11-23",33.490002
"731","2009-11-24",33.720001
"732","2009-11-25",33.849998
"733","2009-11-27",33.32
"734","2009-11-30",33.439999
"735","2009-12-01",34.349998
"736","2009-12-02",34.549999
"737","2009-12-03",34.290001
"738","2009-12-04",34.200001
"739","2009-12-07",34.299999
"740","2009-12-08",34.150002
"741","2009-12-09",34.16
"742","2009-12-10",34.200001
"743","2009-12-11",34.720001
"744","2009-12-14",35.130001
"745","2009-12-15",34.009998
"746","2009-12-16",33.450001
"747","2009-12-17",32.990002
"748","2009-12-18",33.560001
"749","2009-12-21",33.099998
"750","2009-12-22",33.009998
"751","2009-12-23",33
"752","2009-12-24",33.189999
"753","2009-12-28",33.459999
"754","2009-12-29",33.290001
"755","2009-12-30",33.310001
"756","2009-12-31",32.68
"757","2010-01-04",32.959999
"758","2010-01-05",32.450001
"759","2010-01-06",32.639999
"760","2010-01-07",32.52
"761","2010-01-08",32.23
"762","2010-01-11",32.16
"763","2010-01-12",32.099998
"764","2010-01-13",32.490002
"765","2010-01-14",32.369999
"766","2010-01-15",31.799999
"767","2010-01-19",32.389999
"768","2010-01-20",31.67
"769","2010-01-21",31.049999
"770","2010-01-22",30.73
"771","2010-01-25",30.5
"772","2010-01-26",30.6
"773","2010-01-27",30.74
"774","2010-01-28",31.290001
"775","2010-01-29",31.299999
"776","2010-02-01",31.5
"777","2010-02-02",31.530001
"778","2010-02-03",31.450001
"779","2010-02-04",30.84
"780","2010-02-05",30.879999
"781","2010-02-08",30.76
"782","2010-02-09",30.82
"783","2010-02-10",30.799999
"784","2010-02-11",31.27
"785","2010-02-12",31.620001
"786","2010-02-16",32.459999
"787","2010-02-17",32.560001
"788","2010-02-18",32.41
"789","2010-02-19",32.639999
"790","2010-02-22",32.310001
"791","2010-02-23",31.860001
"792","2010-02-24",32.189999
"793","2010-02-25",31.959999
"794","2010-02-26",31.450001
"795","2010-03-01",32.400002
"796","2010-03-02",32.740002
"797","2010-03-03",33.029999
"798","2010-03-04",33.27
"799","2010-03-05",33.639999
"800","2010-03-08",33.73
"801","2010-03-09",33.32
"802","2010-03-10",33.400002
"803","2010-03-11",33.580002
"804","2010-03-12",33.32
"805","2010-03-15",33.419998
"806","2010-03-16",33.599998
"807","2010-03-17",33.66
"808","2010-03-18",33.419998
"809","2010-03-19",33.580002
"810","2010-03-22",33.540001
"811","2010-03-23",33.740002
"812","2010-03-24",33.32
"813","2010-03-25",33.16
"814","2010-03-26",33.119999
"815","2010-03-29",33.580002
"816","2010-03-30",33.73
"817","2010-03-31",33.48
"818","2010-04-01",33.77
"819","2010-04-05",34.540001
"820","2010-04-06",34.77
"821","2010-04-07",34.810001
"822","2010-04-08",34.830002
"823","2010-04-09",34.990002
"824","2010-04-12",35.259998
"825","2010-04-13",34.849998
"826","2010-04-14",35.290001
"827","2010-04-15",35.34
"828","2010-04-16",35.23
"829","2010-04-19",35.029999
"830","2010-04-20",35.299999
"831","2010-04-21",35.689999
"832","2010-04-22",36.400002
"833","2010-04-23",37.110001
"834","2010-04-26",37.119999
"835","2010-04-27",36.529999
"836","2010-04-28",36.849998
"837","2010-04-29",37.060001
"838","2010-04-30",36.470001
"839","2010-05-03",37.68
"840","2010-05-04",37.68
"841","2010-05-05",37.060001
"842","2010-05-06",35.900002
"843","2010-05-07",35.130001
"844","2010-05-10",36.330002
"845","2010-05-11",36.830002
"846","2010-05-12",37.009998
"847","2010-05-13",36.900002
"848","2010-05-14",36.880001
"849","2010-05-17",36.73
"850","2010-05-18",36.439999
"851","2010-05-19",36.18
"852","2010-05-20",34.639999
"853","2010-05-21",34.630001
"854","2010-05-24",34.23
"855","2010-05-25",33.939999
"856","2010-05-26",34.049999
"857","2010-05-27",34.779999
"858","2010-05-28",34.52
"859","2010-06-01",33.759998
"860","2010-06-02",34.360001
"861","2010-06-03",34.93
"862","2010-06-04",33.580002
"863","2010-06-07",33.310001
"864","2010-06-08",33.380001
"865","2010-06-09",33.369999
"866","2010-06-10",34.139999
"867","2010-06-11",34.09
"868","2010-06-14",34.48
"869","2010-06-15",34.93
"870","2010-06-16",35.389999
"871","2010-06-17",35.84
"872","2010-06-18",35.950001
"873","2010-06-21",35.639999
"874","2010-06-22",34.970001
"875","2010-06-23",34.470001
"876","2010-06-24",34.43
"877","2010-06-25",35.040001
"878","2010-06-28",35.389999
"879","2010-06-29",34.759998
"880","2010-06-30",34.240002
"881","2010-07-01",33.57
"882","2010-07-02",33.73
"883","2010-07-06",33.459999
"884","2010-07-07",34.5
"885","2010-07-08",34.73
"886","2010-07-09",35.119999
"887","2010-07-12",34.740002
"888","2010-07-13",35.439999
"889","2010-07-14",35.599998
"890","2010-07-15",35.610001
"891","2010-07-16",34.970001
"892","2010-07-19",35.130001
"893","2010-07-20",35.200001
"894","2010-07-21",34.66
"895","2010-07-22",35.389999
"896","2010-07-23",36.119999
"897","2010-07-26",36.790001
"898","2010-07-27",37.560001
"899","2010-07-28",37.060001
"900","2010-07-29",36.52
"901","2010-07-30",36.060001
"902","2010-08-02",36.700001
"903","2010-08-03",36.98
"904","2010-08-04",37.27
"905","2010-08-05",37.119999
"906","2010-08-06",37.07
"907","2010-08-09",37.5
"908","2010-08-10",37.349998
"909","2010-08-11",36.630001
"910","2010-08-12",36.09
"911","2010-08-13",35.790001
"912","2010-08-16",35.939999
"913","2010-08-17",36.369999
"914","2010-08-18",36.150002
"915","2010-08-19",35.299999
"916","2010-08-20",35.310001
"917","2010-08-23",35.130001
"918","2010-08-24",35
"919","2010-08-25",35.240002
"920","2010-08-26",35.23
"921","2010-08-27",35.970001
"922","2010-08-30",35.279999
"923","2010-08-31",35.57
"924","2010-09-01",36.610001
"925","2010-09-02",36.599998
"926","2010-09-03",36.790001
"927","2010-09-07",36.349998
"928","2010-09-08",35.990002
"929","2010-09-09",36.029999
"930","2010-09-10",35.799999
"931","2010-09-13",35.970001
"932","2010-09-14",35.84
"933","2010-09-15",35.689999
"934","2010-09-16",35.490002
"935","2010-09-17",35.540001
"936","2010-09-20",36.040001
"937","2010-09-21",35.75
"938","2010-09-22",35.91
"939","2010-09-23",35.439999
"940","2010-09-24",36.139999
"941","2010-09-27",36.060001
"942","2010-09-28",36.279999
"943","2010-09-29",36.459999
"944","2010-09-30",36.43
"945","2010-10-01",36.810001
"946","2010-10-04",36.610001
"947","2010-10-05",37.09
"948","2010-10-06",36.93
"949","2010-10-07",37.029999
"950","2010-10-08",37.310001
"951","2010-10-11",37.029999
"952","2010-10-12",36.970001
"953","2010-10-13",37.279999
"954","2010-10-14",37.310001
