"","date","AZRE"
"157","2017-05-26",16.27
"158","2017-05-30",16.1
"159","2017-05-31",16.059999
"160","2017-06-01",16.01
"161","2017-06-02",16.25
"162","2017-06-05",16.370001
"163","2017-06-06",16.01
"164","2017-06-07",16.299999
"165","2017-06-08",16.02
"166","2017-06-09",15.71
"167","2017-06-12",15.02
"168","2017-06-13",15.74
"169","2017-06-14",16.219999
"170","2017-06-15",15.75
"171","2017-06-16",15.75
"172","2017-06-19",15.53
"173","2017-06-20",15.99
"174","2017-06-21",16
"175","2017-06-22",15.92
"176","2017-06-23",16.15
"177","2017-06-26",16.549999
"178","2017-06-27",16
"179","2017-06-28",16.690001
"180","2017-06-29",16.799999
"181","2017-06-30",16.309999
"182","2017-07-03",16.610001
"183","2017-07-05",17.01
"184","2017-07-06",17
"185","2017-07-07",17.065001
"186","2017-07-10",17.1
"187","2017-07-11",17.299999
"188","2017-07-12",17.23
"189","2017-07-13",17.290001
"190","2017-07-14",17
"191","2017-07-17",16.85
"192","2017-07-18",16.75
"193","2017-07-19",16.360001
"194","2017-07-20",16.51
"195","2017-07-21",16.4
"196","2017-07-24",16.459999
"197","2017-07-25",16.111
"198","2017-07-26",14.95
"199","2017-07-27",15.66
"200","2017-07-28",15.35
"201","2017-07-31",15.25
"202","2017-08-01",15.16
"203","2017-08-02",15
"204","2017-08-03",14.81
"205","2017-08-04",14.49
"206","2017-08-07",14.74
"207","2017-08-08",14.725
"208","2017-08-09",15.89
"209","2017-08-10",15.89
"210","2017-08-11",16
"211","2017-08-14",16
"212","2017-08-15",15.64
"213","2017-08-16",15.74
"214","2017-08-17",15.74
"215","2017-08-18",15.7
"216","2017-08-21",15.5
"217","2017-08-22",15.5
"218","2017-08-23",15.39
"219","2017-08-24",15
"220","2017-08-25",14.95
"221","2017-08-28",15.01
"222","2017-08-29",14.42
"223","2017-08-30",14.569
"224","2017-08-31",14.51
"225","2017-09-01",14.56
"226","2017-09-05",14.7
"227","2017-09-06",14.6
"228","2017-09-07",14.6
"229","2017-09-08",14.51
"230","2017-09-11",14.3
"231","2017-09-12",14.5
"232","2017-09-13",14.497
"233","2017-09-14",14.5
"234","2017-09-15",14.25
"235","2017-09-18",14.5
"236","2017-09-19",14.53
"237","2017-09-20",15.15
"238","2017-09-21",15.607
"239","2017-09-22",16
"240","2017-09-25",16.18
"241","2017-09-26",16.01
"242","2017-09-27",15.59
"243","2017-09-28",15.9
"244","2017-09-29",15.9
"245","2017-10-02",15.85
"246","2017-10-03",15.9
"247","2017-10-04",15.02
"248","2017-10-05",15.2
"249","2017-10-06",15.2
"250","2017-10-09",15.1
"251","2017-10-10",14.81
"252","2017-10-11",14.6
"253","2017-10-12",14.845
"254","2017-10-13",14.51
"255","2017-10-16",14.7
"256","2017-10-17",15
"257","2017-10-18",15.31
"258","2017-10-19",15.44
"259","2017-10-20",15.49
"260","2017-10-23",15.4
"261","2017-10-24",15.41
"262","2017-10-25",15.35
"263","2017-10-26",15.41
"264","2017-10-27",15.5
"265","2017-10-30",15.5
"266","2017-10-31",15.47
"267","2017-11-01",15.49
"268","2017-11-02",15.5
"269","2017-11-03",15.5
"270","2017-11-06",15.46
"271","2017-11-07",15.41
"272","2017-11-08",15.31
"273","2017-11-09",15.35
"274","2017-11-10",15
"275","2017-11-13",14.9
"276","2017-11-14",14.89
"277","2017-11-15",14.83
"278","2017-11-16",14.7
"279","2017-11-17",14.7
"280","2017-11-20",14.72
"281","2017-11-21",14.7
"282","2017-11-22",14.75
"283","2017-11-24",14.45
"284","2017-11-27",14.37
"285","2017-11-28",13.03
"286","2017-11-29",13.34
"287","2017-11-30",13.4
"288","2017-12-01",13.25
"289","2017-12-04",13.31
"290","2017-12-05",13.34
"291","2017-12-06",13.43
"292","2017-12-07",13.3
"293","2017-12-08",13.25
"294","2017-12-11",13.15
"295","2017-12-12",13.23
"296","2017-12-13",13.32
"297","2017-12-14",13.37
"298","2017-12-15",13.05
"299","2017-12-18",13.05
"300","2017-12-19",12.78
"301","2017-12-20",12.76
"302","2017-12-21",13.47
"303","2017-12-22",13.25
"304","2017-12-26",13.49
"305","2017-12-27",13.83
"306","2017-12-28",14
"307","2017-12-29",14.2
"308","2018-01-02",14.56
"309","2018-01-03",14.78
"310","2018-01-04",15.61
"311","2018-01-05",15.85
"312","2018-01-08",16.5
"313","2018-01-09",16.700001
"314","2018-01-10",16.66
"315","2018-01-11",16.224001
"316","2018-01-12",16
"317","2018-01-16",16.110001
"318","2018-01-17",16.42
"319","2018-01-18",16.540001
"320","2018-01-19",16.5
"321","2018-01-22",16.5
"322","2018-01-23",16.280001
"323","2018-01-24",16.41
"324","2018-01-25",16.4
"325","2018-01-26",16.549999
"326","2018-01-29",16.5
"327","2018-01-30",16.5
"328","2018-01-31",16.700001
"329","2018-02-01",17
"330","2018-02-02",17
"331","2018-02-05",16.620001
"332","2018-02-06",16.4
"333","2018-02-07",16.5
"334","2018-02-08",16.525
"335","2018-02-09",16.530001
"336","2018-02-12",16.5
"337","2018-02-13",16.51
"338","2018-02-14",16.49
"339","2018-02-15",16.030001
"340","2018-02-16",16.15
"341","2018-02-20",16.5
"342","2018-02-21",16.5
"343","2018-02-22",16.209999
"344","2018-02-23",16.190001
"345","2018-02-26",16.35
"346","2018-02-27",16.17
"347","2018-02-28",16.35
"348","2018-03-01",16.26
"349","2018-03-02",16.120001
"350","2018-03-05",16.469999
"351","2018-03-06",16.24
"352","2018-03-07",16.139999
"353","2018-03-08",16.120001
"354","2018-03-09",16.120001
"355","2018-03-12",14.29
"356","2018-03-13",14.99
"357","2018-03-14",14.5
"358","2018-03-15",14.5
"359","2018-03-16",14.55
"360","2018-03-19",13.75
"361","2018-03-20",13.8
"362","2018-03-21",13.96
"363","2018-03-22",13.75
"364","2018-03-23",13.6
"365","2018-03-26",13.91
"366","2018-03-27",13.56
"367","2018-03-28",13.41
"368","2018-03-29",13.25
"369","2018-04-02",14.1
"370","2018-04-03",15.25
"371","2018-04-04",14.9
"372","2018-04-05",14.99
"373","2018-04-06",14.82
"374","2018-04-09",14.79
"375","2018-04-10",15
"376","2018-04-11",14.96
"377","2018-04-12",14.815
"378","2018-04-13",14.25
"379","2018-04-16",14.1
"380","2018-04-17",14
"381","2018-04-18",14
"382","2018-04-19",14.25
"383","2018-04-20",14.25
"384","2018-04-23",14.4
"385","2018-04-24",14.4
"386","2018-04-25",14.34
"387","2018-04-26",14.343
"388","2018-04-27",14.25
"389","2018-04-30",14.23
"390","2018-05-01",14.99
"391","2018-05-02",14.96
"392","2018-05-03",14.9
"393","2018-05-04",14.9
"394","2018-05-07",15.13
"395","2018-05-08",15.25
"396","2018-05-09",15.49
"397","2018-05-10",14.89
"398","2018-05-11",14.855
"399","2018-05-14",15.27
"400","2018-05-15",15.27
"401","2018-05-16",15.5
"402","2018-05-17",15.28
"403","2018-05-18",15.35
"404","2018-05-21",15.25
"405","2018-05-22",15.2
"406","2018-05-23",15.16
"407","2018-05-24",15.22
"408","2018-05-25",15.2
"409","2018-05-29",15.25
"410","2018-05-30",15.25
"411","2018-05-31",15.25
"412","2018-06-01",15.17
"413","2018-06-04",14.9
"414","2018-06-05",14.79
"415","2018-06-06",14.71
"416","2018-06-07",14.66
"417","2018-06-08",14.87
"418","2018-06-11",14.725
"419","2018-06-12",14.7
"420","2018-06-13",15.01
"421","2018-06-14",14.85
"422","2018-06-15",14.9
"423","2018-06-18",16
"424","2018-06-19",15.4
"425","2018-06-20",14.5
"426","2018-06-21",14.65
"427","2018-06-22",14.53
"428","2018-06-25",14.92
"429","2018-06-26",14.66
"430","2018-06-27",14.68
"431","2018-06-28",14.36
"432","2018-06-29",14.46
"433","2018-07-02",14.55
"434","2018-07-03",14.55
"435","2018-07-05",14.5
"436","2018-07-06",14.48
"437","2018-07-09",14.35
"438","2018-07-10",14.49
"439","2018-07-11",14.49
"440","2018-07-12",14.5
"441","2018-07-13",14.46
"442","2018-07-16",14.55
"443","2018-07-17",14.44
"444","2018-07-18",14.5
"445","2018-07-19",14.45
"446","2018-07-20",14.5
"447","2018-07-23",14.33
"448","2018-07-24",14.31
"449","2018-07-25",14.5
"450","2018-07-26",14.81
"451","2018-07-27",15.53
"452","2018-07-30",15.28
"453","2018-07-31",15.5
"454","2018-08-01",15.38
"455","2018-08-02",15.23
"456","2018-08-03",15.3
"457","2018-08-06",16
"458","2018-08-07",15.87
"459","2018-08-08",15.8
"460","2018-08-09",16
"461","2018-08-10",16.110001
"462","2018-08-13",16.25
"463","2018-08-14",15.9
"464","2018-08-15",15.85
"465","2018-08-16",15.91
"466","2018-08-17",15.55
"467","2018-08-20",15.64
"468","2018-08-21",15.31
"469","2018-08-22",15.5
"470","2018-08-23",15.71
"471","2018-08-24",15.75
"472","2018-08-27",15.75
"473","2018-08-28",15.51
"474","2018-08-29",15.5
"475","2018-08-30",15.5
"476","2018-08-31",15.62
"477","2018-09-04",15.25
"478","2018-09-05",15.25
"479","2018-09-06",15.22
"480","2018-09-07",14.71
"481","2018-09-10",14.6
"482","2018-09-11",14.97
"483","2018-09-12",14.83
"484","2018-09-13",14.8
"485","2018-09-14",14.9
"486","2018-09-17",14.63
"487","2018-09-18",15
"488","2018-09-19",15.44
"489","2018-09-20",15.3
"490","2018-09-21",15.8
"491","2018-09-24",15.6
"492","2018-09-25",15.3
"493","2018-09-26",15.52
"494","2018-09-27",15.94
"495","2018-09-28",16.18
"496","2018-10-01",15.8
"497","2018-10-02",15.2
"498","2018-10-03",14.01
"499","2018-10-04",13.05
"500","2018-10-05",12.28
"501","2018-10-08",12.18
"502","2018-10-09",12
"503","2018-10-10",11.9
"504","2018-10-11",12.05
"505","2018-10-12",12
"506","2018-10-15",12.01
"507","2018-10-16",12.02
"508","2018-10-17",12.01
"509","2018-10-18",12.13
"510","2018-10-19",12.2
"511","2018-10-22",12.17
"512","2018-10-23",12.2
"513","2018-10-24",12.03
"514","2018-10-25",12.2
"515","2018-10-26",12
"516","2018-10-29",12.04
"517","2018-10-30",12.01
"518","2018-10-31",12.05
"519","2018-11-01",12
"520","2018-11-02",12.74
"521","2018-11-05",12.35
"522","2018-11-06",11.47
"523","2018-11-07",11.5
"524","2018-11-08",11.55
"525","2018-11-09",11.525
"526","2018-11-12",11.34
"527","2018-11-13",10.37
"528","2018-11-14",10.94
"529","2018-11-15",11
"530","2018-11-16",10.8
"531","2018-11-19",10.92
"532","2018-11-20",10.73
"533","2018-11-21",10.65
"534","2018-11-23",11.05
"535","2018-11-26",10.41
"536","2018-11-27",10.25
"537","2018-11-28",9.52
"538","2018-11-29",9.51
"539","2018-11-30",10.13
"540","2018-12-03",10.2
"541","2018-12-04",10
"542","2018-12-06",10
"543","2018-12-07",10.1
"544","2018-12-10",9.95
"545","2018-12-11",10.06
"546","2018-12-12",9.9
"547","2018-12-13",9.95
"548","2018-12-14",10.4
"549","2018-12-17",9.97
"550","2018-12-18",9.91
"551","2018-12-19",9.7
"552","2018-12-20",9.4
"553","2018-12-21",9.02
"554","2018-12-24",9.037
"555","2018-12-26",8.9
"556","2018-12-27",8.91
"557","2018-12-28",8.9
"558","2018-12-31",9.05
"559","2019-01-02",8.85
"560","2019-01-03",8.55
"561","2019-01-04",8.58
"562","2019-01-07",8.4
"563","2019-01-08",8.26
"564","2019-01-09",8.435
"565","2019-01-10",8.74
"566","2019-01-11",8.84
"567","2019-01-14",8.8
"568","2019-01-15",8.69
"569","2019-01-16",8.64
"570","2019-01-17",8.86
"571","2019-01-18",8.91
"572","2019-01-22",9
"573","2019-01-23",9.12
"574","2019-01-24",9.337
"575","2019-01-25",9.418
"576","2019-01-28",10.82
"577","2019-01-29",11.05
"578","2019-01-30",10.81
"579","2019-01-31",10.727
"580","2019-02-01",10.89
"581","2019-02-04",11
"582","2019-02-05",10.85
"583","2019-02-06",10.8
"584","2019-02-07",10.73
"585","2019-02-08",10.6
"586","2019-02-11",10.7
"587","2019-02-12",10.85
"588","2019-02-13",10.85
"589","2019-02-14",10.99
"590","2019-02-15",10.95
"591","2019-02-19",11.05
"592","2019-02-20",11
"593","2019-02-21",11
"594","2019-02-22",10.95
"595","2019-02-25",10.98
"596","2019-02-26",11.05
"597","2019-02-27",10.81
"598","2019-02-28",11
"599","2019-03-01",11
"600","2019-03-04",11
"601","2019-03-05",11
"602","2019-03-06",11.04
"603","2019-03-07",10.93
"604","2019-03-08",10.45
"605","2019-03-11",10.5
"606","2019-03-12",10.66
"607","2019-03-13",10.98
"608","2019-03-14",11.52
"609","2019-03-15",11.1
"610","2019-03-18",11.04
"611","2019-03-19",11.35
"612","2019-03-20",11.3
"613","2019-03-21",10.95
"614","2019-03-22",10.95
"615","2019-03-25",10.95
"616","2019-03-26",11.06
"617","2019-03-27",10.98
"618","2019-03-28",10.86
"619","2019-03-29",11.27
"620","2019-04-01",11.39
"621","2019-04-02",11.69
"622","2019-04-03",11.67
"623","2019-04-04",11.51
"624","2019-04-05",11.69
"625","2019-04-08",11.74
"626","2019-04-09",11.99
"627","2019-04-10",11.93
"628","2019-04-11",11.9
"629","2019-04-12",11.92
"630","2019-04-15",12.1
"631","2019-04-16",11.78
"632","2019-04-17",11.4
"633","2019-04-18",11.46
"634","2019-04-22",11.52
"635","2019-04-23",11.9
"636","2019-04-24",11.6
"637","2019-04-25",11.71
"638","2019-04-26",11.71
"639","2019-04-29",11.5
"640","2019-04-30",11.71
"641","2019-05-01",11.56
"642","2019-05-02",11.655
"643","2019-05-03",11.25
"644","2019-05-06",11.15
"645","2019-05-07",11.15
"646","2019-05-08",10.95
"647","2019-05-09",11.09
"648","2019-05-10",11.13
"649","2019-05-13",11.176
"650","2019-05-14",11.22
"651","2019-05-15",11.8
"652","2019-05-16",11.32
"653","2019-05-17",11.36
"654","2019-05-20",11.76
"655","2019-05-21",11.7
"656","2019-05-22",11.7
"657","2019-05-23",11.71
"658","2019-05-24",11.69
"659","2019-05-28",11.62
"660","2019-05-29",11.14
"661","2019-05-30",11.76
"662","2019-05-31",11.9
"663","2019-06-03",11.97
"664","2019-06-04",11.85
"665","2019-06-05",12
"666","2019-06-06",11.74
"667","2019-06-07",11.92
"668","2019-06-10",11.96
"669","2019-06-11",11.45
"670","2019-06-12",11.55
"671","2019-06-13",11.71
"672","2019-06-14",11.35
"673","2019-06-17",10.85
"674","2019-06-18",11.16
"675","2019-06-19",10.98
"676","2019-06-20",11
"677","2019-06-21",10.65
"678","2019-06-24",10.65
"679","2019-06-25",10.715
"680","2019-06-26",10.6
"681","2019-06-27",10.55
"682","2019-06-28",10.55
"683","2019-07-01",10.495
"684","2019-07-02",10.5
"685","2019-07-03",10.42
"686","2019-07-05",10.59
"687","2019-07-08",10.45
"688","2019-07-09",10.39
"689","2019-07-10",10.5
"690","2019-07-11",10.5
"691","2019-07-12",10.45
"692","2019-07-15",10.495
"693","2019-07-16",10.71
"694","2019-07-17",10.8
"695","2019-07-18",10.7
"696","2019-07-19",10.7
"697","2019-07-22",10.7
"698","2019-07-23",10.95
"699","2019-07-24",10.9
"700","2019-07-25",10.85
"701","2019-07-26",10.8
"702","2019-07-29",10.8
"703","2019-07-30",10.93
"704","2019-07-31",11
"705","2019-08-01",10.8
"706","2019-08-02",11
"707","2019-08-05",10.45
"708","2019-08-06",10.2
"709","2019-08-07",10.49
"710","2019-08-08",10.48
"711","2019-08-09",10.42
"712","2019-08-12",10.35
"713","2019-08-13",10.31
"714","2019-08-14",10.36
"715","2019-08-15",10.2
"716","2019-08-16",10.1
"717","2019-08-19",10.43
"718","2019-08-20",10.38
"719","2019-08-21",10.5
"720","2019-08-22",10.65
"721","2019-08-23",10.6
"722","2019-08-26",10.68
"723","2019-08-27",10.6
"724","2019-08-28",10.51
"725","2019-08-29",10.7
"726","2019-08-30",10.99
"727","2019-09-03",11
"728","2019-09-04",10.97
"729","2019-09-05",10.95
"730","2019-09-06",11
"731","2019-09-09",11
"732","2019-09-10",11
"733","2019-09-11",11.1
"734","2019-09-12",11.18
"735","2019-09-13",11.22
"736","2019-09-16",11.33
"737","2019-09-17",11.43
"738","2019-09-18",11.45
"739","2019-09-19",11.47
"740","2019-09-20",11.64
"741","2019-09-23",11.3
"742","2019-09-24",11.49
"743","2019-09-25",11.48
"744","2019-09-26",11.5
"745","2019-09-27",11.65
"746","2019-09-30",12
"747","2019-10-01",12.15
"748","2019-10-02",12
"749","2019-10-03",12.06
"750","2019-10-04",12.11
"751","2019-10-07",12.19
"752","2019-10-08",12.2
"753","2019-10-09",12.22
"754","2019-10-10",12.16
"755","2019-10-11",12.32
"756","2019-10-14",12.3
"757","2019-10-15",12.3
"758","2019-10-16",12.39
"759","2019-10-17",12.32
"760","2019-10-18",12.19
"761","2019-10-21",12.24
"762","2019-10-22",12.25
"763","2019-10-23",12.38
"764","2019-10-24",12.35
"765","2019-10-25",12.69
"766","2019-10-28",12.58
"767","2019-10-29",12.56
"768","2019-10-30",12.65
"769","2019-10-31",12.91
"770","2019-11-01",12.81
"771","2019-11-04",12.69
"772","2019-11-05",12.76
"773","2019-11-06",12.72
"774","2019-11-07",12.75
"775","2019-11-08",13.16
"776","2019-11-11",13.15
"777","2019-11-12",13.21
"778","2019-11-13",13.19
"779","2019-11-14",13.3
"780","2019-11-15",13.267
"781","2019-11-18",13.02
"782","2019-11-19",13.01
"783","2019-11-20",13
"784","2019-11-21",13
"785","2019-11-22",13
"786","2019-11-25",13
"787","2019-11-26",12.928
"788","2019-11-27",13.05
"789","2019-11-29",13.05
"790","2019-12-02",12.925
"791","2019-12-03",12.896
"792","2019-12-04",12.78
"793","2019-12-05",12.81
"794","2019-12-06",13
"795","2019-12-09",12.95
"796","2019-12-10",12.74
"797","2019-12-11",12.755
"798","2019-12-12",12.75
"799","2019-12-13",12.7
"800","2019-12-16",12.56
"801","2019-12-17",12.45
"802","2019-12-18",12.51
"803","2019-12-19",12.475
"804","2019-12-20",12.63
"805","2019-12-23",12.55
"806","2019-12-24",12.49
"807","2019-12-26",12.5
"808","2019-12-27",12.5
"809","2019-12-30",12.48
"810","2019-12-31",12.58
"811","2020-01-02",12.61
"812","2020-01-03",12.69
"813","2020-01-06",12.633
"814","2020-01-07",12.42
"815","2020-01-08",12.07
"816","2020-01-09",12.358
"817","2020-01-10",12.32
"818","2020-01-13",12.445
"819","2020-01-14",12.17
"820","2020-01-15",12.59
"821","2020-01-16",12.2
"822","2020-01-17",12.02
"823","2020-01-21",12.03
"824","2020-01-22",12.38
"825","2020-01-23",12.5
"826","2020-01-24",12.3
"827","2020-01-27",12.35
"828","2020-01-28",12.38
"829","2020-01-29",12.35
"830","2020-01-30",12.28
"831","2020-01-31",12.28
"832","2020-02-03",12
"833","2020-02-04",11.81
"834","2020-02-05",12.15
"835","2020-02-06",12.36
"836","2020-02-07",12.47
"837","2020-02-10",12.26
"838","2020-02-11",12.65
"839","2020-02-12",13.36
"840","2020-02-13",13.7
"841","2020-02-14",13.7
"842","2020-02-18",13.83
"843","2020-02-19",14.14
"844","2020-02-20",14.985
"845","2020-02-21",15.98
"846","2020-02-24",16.049999
"847","2020-02-25",16.534
"848","2020-02-26",16.540001
"849","2020-02-27",16.02
"850","2020-02-28",16
"851","2020-03-02",16.25
"852","2020-03-03",16
"853","2020-03-04",16.620001
"854","2020-03-05",16.57
"855","2020-03-06",16.74
"856","2020-03-09",15.9
"857","2020-03-10",16.040001
"858","2020-03-11",16.02
"859","2020-03-12",15.69
"860","2020-03-13",16.799999
"861","2020-03-16",16
"862","2020-03-17",16.16
"863","2020-03-18",15.3
"864","2020-03-19",13.5
"865","2020-03-20",14.4
"866","2020-03-23",15
"867","2020-03-24",14.52
"868","2020-03-25",13.96
"869","2020-03-26",13.52
"870","2020-03-27",13.96
"871","2020-03-30",14.19
"872","2020-03-31",15.3
"873","2020-04-01",14.5
"874","2020-04-02",14.5
"875","2020-04-03",14
"876","2020-04-06",14.3
"877","2020-04-07",14
"878","2020-04-08",14.07
"879","2020-04-09",14.77
"880","2020-04-13",14.61
"881","2020-04-14",15
"882","2020-04-15",15.5
"883","2020-04-16",15.75
"884","2020-04-17",15.31
"885","2020-04-20",15.25
"886","2020-04-21",15.25
"887","2020-04-22",15.01
"888","2020-04-23",15.49
"889","2020-04-24",15
"890","2020-04-27",14.59
"891","2020-04-28",14.74
"892","2020-04-29",14.74
"893","2020-04-30",14.52
"894","2020-05-01",14.49
"895","2020-05-04",14.72
"896","2020-05-05",14.35
"897","2020-05-06",14.46
"898","2020-05-07",14.448
"899","2020-05-08",14.52
"900","2020-05-11",14.98
"901","2020-05-12",15.09
"902","2020-05-13",16.25
"903","2020-05-14",15.4
"904","2020-05-15",15.07
"905","2020-05-18",15.3
"906","2020-05-19",15.17
"907","2020-05-20",15.05
"908","2020-05-21",15
"909","2020-05-22",15.1
"910","2020-05-26",15
"911","2020-05-27",14.75
"912","2020-05-28",15.1
"913","2020-05-29",14.75
"914","2020-06-01",14.8
"915","2020-06-02",15.13
"916","2020-06-03",14.52
"917","2020-06-04",13.5
"918","2020-06-05",14.04
"919","2020-06-08",14.91
"920","2020-06-09",14.9
"921","2020-06-10",15.37
"922","2020-06-11",14.98
"923","2020-06-12",15.69
"924","2020-06-15",15.43
"925","2020-06-16",15.35
"926","2020-06-17",15.69
"927","2020-06-18",15.75
"928","2020-06-19",16
"929","2020-06-22",15.95
"930","2020-06-23",15.98
"931","2020-06-24",15.97
"932","2020-06-25",16
"933","2020-06-26",15.7
"934","2020-06-29",15.85
"935","2020-06-30",15.96
"936","2020-07-01",16
"937","2020-07-02",16.370001
"938","2020-07-06",16
"939","2020-07-07",15.935
"940","2020-07-08",16.299999
"941","2020-07-09",16.775
"942","2020-07-10",16.75
"943","2020-07-13",16.99
"944","2020-07-14",17
"945","2020-07-15",17.620001
"946","2020-07-16",19.02
"947","2020-07-17",18.01
"948","2020-07-20",18.639999
"949","2020-07-21",18.715
"950","2020-07-22",19
"951","2020-07-23",19.799999
"952","2020-07-24",20.01
"953","2020-07-27",20.1
"954","2020-07-28",20.1
"955","2020-07-29",20.07
"956","2020-07-30",20.219999
"957","2020-07-31",20.74
"958","2020-08-03",21.41
"959","2020-08-04",21.450001
"960","2020-08-05",21.42
"961","2020-08-06",21
"962","2020-08-07",21
"963","2020-08-10",20.870001
"964","2020-08-11",20.84
"965","2020-08-12",21.4
"966","2020-08-13",21.450001
"967","2020-08-14",21.75
"968","2020-08-17",23.860001
"969","2020-08-18",23.389999
"970","2020-08-19",22.639999
"971","2020-08-20",23.24
"972","2020-08-21",22.809999
"973","2020-08-24",21.959999
"974","2020-08-25",22.1
"975","2020-08-26",22.940001
"976","2020-08-27",24.889999
"977","2020-08-28",25.049999
"978","2020-08-31",24.92
"979","2020-09-01",24.809999
"980","2020-09-02",23.780001
"981","2020-09-03",23.549999
"982","2020-09-04",25
"983","2020-09-08",27.299999
"984","2020-09-09",27.389999
"985","2020-09-10",25.49
"986","2020-09-11",26
"987","2020-09-14",26.5
"988","2020-09-15",28.940001
"989","2020-09-16",30.950001
"990","2020-09-17",31.9
"991","2020-09-18",32.889999
"992","2020-09-21",32.419998
"993","2020-09-22",30.309999
"994","2020-09-23",30.24
"995","2020-09-24",28.450001
"996","2020-09-25",30.879999
"997","2020-09-28",30.040001
"998","2020-09-29",31.59
"999","2020-09-30",29.799999
"1000","2020-10-01",32.110001
"1001","2020-10-02",31.209999
