"","date","PSEC"
"394","2008-07-25",12.84
"395","2008-07-28",12.6
"396","2008-07-29",13.17
"397","2008-07-30",13.31
"398","2008-07-31",13.2
"399","2008-08-01",12.6
"400","2008-08-04",12.27
"401","2008-08-05",12.55
"402","2008-08-06",12.53
"403","2008-08-07",12.21
"404","2008-08-08",12.78
"405","2008-08-11",13.45
"406","2008-08-12",13.19
"407","2008-08-13",13.44
"408","2008-08-14",13.42
"409","2008-08-15",13.12
"410","2008-08-18",13.2
"411","2008-08-19",13.44
"412","2008-08-20",13.41
"413","2008-08-21",13.73
"414","2008-08-22",14.08
"415","2008-08-25",13.63
"416","2008-08-26",13.95
"417","2008-08-27",14
"418","2008-08-28",14.24
"419","2008-08-29",14
"420","2008-09-02",13.77
"421","2008-09-03",13.95
"422","2008-09-04",13.34
"423","2008-09-05",13.57
"424","2008-09-08",13.49
"425","2008-09-09",13.36
"426","2008-09-10",13.19
"427","2008-09-11",12.99
"428","2008-09-12",13.17
"429","2008-09-15",12.52
"430","2008-09-16",12.6
"431","2008-09-17",11.86
"432","2008-09-18",12.85
"433","2008-09-19",12.26
"434","2008-09-22",12.25
"435","2008-09-23",12.98
"436","2008-09-24",13.01
"437","2008-09-25",13.61
"438","2008-09-26",13.25
"439","2008-09-29",12.15
"440","2008-09-30",12.81
"441","2008-10-01",13.08
"442","2008-10-02",12.62
"443","2008-10-03",11.98
"444","2008-10-06",11.15
"445","2008-10-07",9.6
"446","2008-10-08",8.72
"447","2008-10-09",6.29
"448","2008-10-10",10.76
"449","2008-10-13",12.25
"450","2008-10-14",12.36
"451","2008-10-15",11.57
"452","2008-10-16",12.51
"453","2008-10-17",12.03
"454","2008-10-20",12.26
"455","2008-10-21",11.39
"456","2008-10-22",10.35
"457","2008-10-23",10.25
"458","2008-10-24",10.6
"459","2008-10-27",10.24
"460","2008-10-28",11.97
"461","2008-10-29",11.87
"462","2008-10-30",12.02
"463","2008-10-31",12.58
"464","2008-11-03",12.51
"465","2008-11-04",12.65
"466","2008-11-05",11.98
"467","2008-11-06",11.54
"468","2008-11-07",10.66
"469","2008-11-10",10.55
"470","2008-11-11",10.28
"471","2008-11-12",9.91
"472","2008-11-13",10.44
"473","2008-11-14",9.98
"474","2008-11-17",10
"475","2008-11-18",9.51
"476","2008-11-19",9.29
"477","2008-11-20",8.89
"478","2008-11-21",9.6
"479","2008-11-24",10.75
"480","2008-11-25",10.82
"481","2008-11-26",11.7
"482","2008-11-28",12.62
"483","2008-12-01",10.9
"484","2008-12-02",11.82
"485","2008-12-03",11.65
"486","2008-12-04",10.85
"487","2008-12-05",11.09
"488","2008-12-08",11.02
"489","2008-12-09",10.42
"490","2008-12-10",10.7
"491","2008-12-11",10.67
"492","2008-12-12",11.21
"493","2008-12-15",10.89
"494","2008-12-16",11.23
"495","2008-12-17",11.53
"496","2008-12-18",11.06
"497","2008-12-19",11.19
"498","2008-12-22",11.52
"499","2008-12-23",11.53
"500","2008-12-24",11.62
"501","2008-12-26",11.7
"502","2008-12-29",11.39
"503","2008-12-30",11.4
"504","2008-12-31",11.97
"505","2009-01-02",12.18
"506","2009-01-05",12.89
"507","2009-01-06",12.6
"508","2009-01-07",12.4
"509","2009-01-08",12.75
"510","2009-01-09",11.88
"511","2009-01-12",11.79
"512","2009-01-13",11.9
"513","2009-01-14",12
"514","2009-01-15",11.89
"515","2009-01-16",11.59
"516","2009-01-20",10.74
"517","2009-01-21",11.48
"518","2009-01-22",10.95
"519","2009-01-23",11.12
"520","2009-01-26",10.91
"521","2009-01-27",11.14
"522","2009-01-28",11.63
"523","2009-01-29",11.24
"524","2009-01-30",10.83
"525","2009-02-02",10.84
"526","2009-02-03",10.9
"527","2009-02-04",10.74
"528","2009-02-05",10.65
"529","2009-02-06",10.65
"530","2009-02-09",10.84
"531","2009-02-10",10.08
"532","2009-02-11",9.56
"533","2009-02-12",9.15
"534","2009-02-13",8.94
"535","2009-02-17",8.51
"536","2009-02-18",8.65
"537","2009-02-19",8.45
"538","2009-02-20",8.18
"539","2009-02-23",7.99
"540","2009-02-24",8.28
"541","2009-02-25",8.14
"542","2009-02-26",8.21
"543","2009-02-27",8.09
"544","2009-03-02",7.66
"545","2009-03-03",7.05
"546","2009-03-04",7.51
"547","2009-03-05",6.93
"548","2009-03-06",6.58
"549","2009-03-09",6.38
"550","2009-03-10",7.3
"551","2009-03-11",7.13
"552","2009-03-12",7.68
"553","2009-03-13",7.63
"554","2009-03-16",7.5
"555","2009-03-17",7.61
"556","2009-03-18",8.72
"557","2009-03-19",8.84
"558","2009-03-20",8.22
"559","2009-03-23",9.27
"560","2009-03-24",9.24
"561","2009-03-25",9.59
"562","2009-03-26",9.74
"563","2009-03-27",9
"564","2009-03-30",8.5
"565","2009-03-31",8.52
"566","2009-04-01",8.23
"567","2009-04-02",8.81
"568","2009-04-03",8.7
"569","2009-04-06",8.64
"570","2009-04-07",8.27
"571","2009-04-08",8.31
"572","2009-04-09",9.02
"573","2009-04-13",9.22
"574","2009-04-14",8.86
"575","2009-04-15",9.18
"576","2009-04-16",9.13
"577","2009-04-17",9.14
"578","2009-04-20",8.23
"579","2009-04-21",8.8
"580","2009-04-22",7.95
"581","2009-04-23",8.5
"582","2009-04-24",8.57
"583","2009-04-27",8.61
"584","2009-04-28",8.6
"585","2009-04-29",8.93
"586","2009-04-30",9.07
"587","2009-05-01",9.15
"588","2009-05-04",9.28
"589","2009-05-05",9.49
"590","2009-05-06",9.35
"591","2009-05-07",9.91
"592","2009-05-08",10.48
"593","2009-05-11",10.38
"594","2009-05-12",10
"595","2009-05-13",9.5
"596","2009-05-14",9.75
"597","2009-05-15",9.55
"598","2009-05-18",9.9
"599","2009-05-19",8.46
"600","2009-05-20",8.25
"601","2009-05-21",8.31
"602","2009-05-22",8.46
"603","2009-05-26",8.63
"604","2009-05-27",8.2
"605","2009-05-28",8.65
"606","2009-05-29",8.52
"607","2009-06-01",8.86
"608","2009-06-02",9.09
"609","2009-06-03",8.9
"610","2009-06-04",9.23
"611","2009-06-05",9.26
"612","2009-06-08",9.27
"613","2009-06-09",9.24
"614","2009-06-10",9.25
"615","2009-06-11",9.34
"616","2009-06-12",9.37
"617","2009-06-15",9.34
"618","2009-06-16",9.34
"619","2009-06-17",9.45
"620","2009-06-18",9.52
"621","2009-06-19",9.54
"622","2009-06-22",9.09
"623","2009-06-23",8.85
"624","2009-06-24",9.28
"625","2009-06-25",9.62
"626","2009-06-26",10.17
"627","2009-06-29",9.93
"628","2009-06-30",9.2
"629","2009-07-01",10
"630","2009-07-02",9.95
"631","2009-07-06",9.45
"632","2009-07-07",9.17
"633","2009-07-08",8.82
"634","2009-07-09",8.91
"635","2009-07-10",8.89
"636","2009-07-13",9.28
"637","2009-07-14",9.4
"638","2009-07-15",9.64
"639","2009-07-16",9.58
"640","2009-07-17",9.76
"641","2009-07-20",9.71
"642","2009-07-21",9.43
"643","2009-07-22",9.45
"644","2009-07-23",9.4
"645","2009-07-24",9.61
"646","2009-07-27",9.72
"647","2009-07-28",9.86
"648","2009-07-29",9.99
"649","2009-07-30",10.03
"650","2009-07-31",10.02
"651","2009-08-03",10
"652","2009-08-04",10.06
"653","2009-08-05",9.98
"654","2009-08-06",9.98
"655","2009-08-07",10.07
"656","2009-08-10",10.01
"657","2009-08-11",9.85
"658","2009-08-12",9.92
"659","2009-08-13",9.98
"660","2009-08-14",9.76
"661","2009-08-17",9.72
"662","2009-08-18",9.84
"663","2009-08-19",10
"664","2009-08-20",10.05
"665","2009-08-21",10.27
"666","2009-08-24",10.09
"667","2009-08-25",10.14
"668","2009-08-26",10.4
"669","2009-08-27",10.38
"670","2009-08-28",10.24
"671","2009-08-31",10.2
"672","2009-09-01",9.68
"673","2009-09-02",9.57
"674","2009-09-03",9.49
"675","2009-09-04",9.66
"676","2009-09-08",10
"677","2009-09-09",10.17
"678","2009-09-10",10.32
"679","2009-09-11",10.38
"680","2009-09-14",10.25
"681","2009-09-15",10.4
"682","2009-09-16",10.5
"683","2009-09-17",10.08
"684","2009-09-18",10.35
"685","2009-09-21",10.3
"686","2009-09-22",10.57
"687","2009-09-23",10.99
"688","2009-09-24",10.07
"689","2009-09-25",10.13
"690","2009-09-28",10.53
"691","2009-09-29",10.55
"692","2009-09-30",10.71
"693","2009-10-01",10.72
"694","2009-10-02",10.77
"695","2009-10-05",11.3
"696","2009-10-06",10.9
"697","2009-10-07",10.69
"698","2009-10-08",10.73
"699","2009-10-09",10.75
"700","2009-10-12",10.64
"701","2009-10-13",10.37
"702","2009-10-14",10.64
"703","2009-10-15",10.64
"704","2009-10-16",10.52
"705","2009-10-19",10.54
"706","2009-10-20",10.39
"707","2009-10-21",10.39
"708","2009-10-22",10.57
"709","2009-10-23",10.44
"710","2009-10-26",10.55
"711","2009-10-27",10.35
"712","2009-10-28",10.03
"713","2009-10-29",10.26
"714","2009-10-30",9.93
"715","2009-11-02",10.03
"716","2009-11-03",9.98
"717","2009-11-04",9.93
"718","2009-11-05",10.25
"719","2009-11-06",10.3
"720","2009-11-09",10.35
"721","2009-11-10",10.44
"722","2009-11-11",10.15
"723","2009-11-12",10.16
"724","2009-11-13",9.99
"725","2009-11-16",10.46
"726","2009-11-17",10.65
"727","2009-11-18",10.8
"728","2009-11-19",10.74
"729","2009-11-20",10.75
"730","2009-11-23",11.03
"731","2009-11-24",11.15
"732","2009-11-25",10.97
"733","2009-11-27",10.77
"734","2009-11-30",10.88
"735","2009-12-01",10.98
"736","2009-12-02",10.99
"737","2009-12-03",10.93
"738","2009-12-04",10.99
"739","2009-12-07",10.96
"740","2009-12-08",10.99
"741","2009-12-09",11.06
"742","2009-12-10",11.04
"743","2009-12-11",11.09
"744","2009-12-14",11.21
"745","2009-12-15",11.32
"746","2009-12-16",11.57
"747","2009-12-17",11.57
"748","2009-12-18",12
"749","2009-12-21",11.99
"750","2009-12-22",12.07
"751","2009-12-23",12.14
"752","2009-12-24",12.28
"753","2009-12-28",12.31
"754","2009-12-29",11.84
"755","2009-12-30",11.84
"756","2009-12-31",11.81
"757","2010-01-04",12
"758","2010-01-05",12.09
"759","2010-01-06",12.24
"760","2010-01-07",12.35
"761","2010-01-08",12.53
"762","2010-01-11",12.75
"763","2010-01-12",12.68
"764","2010-01-13",12.67
"765","2010-01-14",12.64
"766","2010-01-15",12.55
"767","2010-01-19",12.97
"768","2010-01-20",13.2
"769","2010-01-21",12.33
"770","2010-01-22",12.22
"771","2010-01-25",12.59
"772","2010-01-26",11.95
"773","2010-01-27",11.99
"774","2010-01-28",11.82
"775","2010-01-29",11.41
"776","2010-02-01",11.16
"777","2010-02-02",11.49
"778","2010-02-03",11.17
"779","2010-02-04",10.76
"780","2010-02-05",10.78
"781","2010-02-08",10.84
"782","2010-02-09",10.92
"783","2010-02-10",10.45
"784","2010-02-11",10.56
"785","2010-02-12",10.89
"786","2010-02-16",11.16
"787","2010-02-17",11.32
"788","2010-02-18",11.48
"789","2010-02-19",11.31
"790","2010-02-22",11.59
"791","2010-02-23",11.59
"792","2010-02-24",11.58
"793","2010-02-25",11.66
"794","2010-02-26",11.62
"795","2010-03-01",11.76
"796","2010-03-02",11.71
"797","2010-03-03",11.69
"798","2010-03-04",11.86
"799","2010-03-05",12.1
"800","2010-03-08",12.38
"801","2010-03-09",12.42
"802","2010-03-10",12.52
"803","2010-03-11",12.55
"804","2010-03-12",12.52
"805","2010-03-15",12.41
"806","2010-03-16",12.47
"807","2010-03-17",12.39
"808","2010-03-18",12.17
"809","2010-03-19",12.35
"810","2010-03-22",12.67
"811","2010-03-23",12.81
"812","2010-03-24",12.7
"813","2010-03-25",12.7
"814","2010-03-26",12.75
"815","2010-03-29",12.48
"816","2010-03-30",12.14
"817","2010-03-31",12.15
"818","2010-04-01",12.16
"819","2010-04-05",11.96
"820","2010-04-06",12.11
"821","2010-04-07",12.03
"822","2010-04-08",11.9
"823","2010-04-09",11.74
"824","2010-04-12",11.85
"825","2010-04-13",11.83
"826","2010-04-14",12.14
"827","2010-04-15",12.2
"828","2010-04-16",11.87
"829","2010-04-19",11.99
"830","2010-04-20",11.99
"831","2010-04-21",11.88
"832","2010-04-22",11.91
"833","2010-04-23",11.95
"834","2010-04-26",11.76
"835","2010-04-27",11.53
"836","2010-04-28",11.68
"837","2010-04-29",11.83
"838","2010-04-30",11.63
"839","2010-05-03",11.71
"840","2010-05-04",11.31
"841","2010-05-05",10.81
"842","2010-05-06",10.31
"843","2010-05-07",10.32
"844","2010-05-10",10.98
"845","2010-05-11",10.89
"846","2010-05-12",10.96
"847","2010-05-13",10.87
"848","2010-05-14",10.5
"849","2010-05-17",10.49
"850","2010-05-18",10.44
"851","2010-05-19",10.4
"852","2010-05-20",9.97
"853","2010-05-21",10.16
"854","2010-05-24",9.94
"855","2010-05-25",9.88
"856","2010-05-26",10.11
"857","2010-05-27",10.64
"858","2010-05-28",10.31
"859","2010-06-01",10.03
"860","2010-06-02",10.36
"861","2010-06-03",10.31
"862","2010-06-04",10.01
"863","2010-06-07",9.75
"864","2010-06-08",9.74
"865","2010-06-09",9.74
"866","2010-06-10",10.16
"867","2010-06-11",10.38
"868","2010-06-14",10.5
"869","2010-06-15",10.75
"870","2010-06-16",10.68
"871","2010-06-17",10.77
"872","2010-06-18",10.87
"873","2010-06-21",10.14
"874","2010-06-22",10.08
"875","2010-06-23",10.13
"876","2010-06-24",10.03
"877","2010-06-25",10.17
"878","2010-06-28",9.92
"879","2010-06-29",9.72
"880","2010-06-30",9.65
"881","2010-07-01",9.49
"882","2010-07-02",9.41
"883","2010-07-06",9.32
"884","2010-07-07",9.65
"885","2010-07-08",9.69
"886","2010-07-09",9.83
"887","2010-07-12",9.76
"888","2010-07-13",10
"889","2010-07-14",9.78
"890","2010-07-15",9.78
"891","2010-07-16",9.51
"892","2010-07-19",9.5
"893","2010-07-20",9.68
"894","2010-07-21",9.51
"895","2010-07-22",9.73
"896","2010-07-23",9.83
"897","2010-07-26",9.96
"898","2010-07-27",9.95
"899","2010-07-28",9.7
"900","2010-07-29",9.8
"901","2010-07-30",9.71
"902","2010-08-02",9.86
"903","2010-08-03",9.81
"904","2010-08-04",9.96
"905","2010-08-05",9.85
"906","2010-08-06",9.77
"907","2010-08-09",9.88
"908","2010-08-10",9.69
"909","2010-08-11",9.47
"910","2010-08-12",9.47
"911","2010-08-13",9.41
"912","2010-08-16",9.42
"913","2010-08-17",9.56
"914","2010-08-18",9.53
"915","2010-08-19",9.29
"916","2010-08-20",9.43
"917","2010-08-23",9.45
"918","2010-08-24",9.26
"919","2010-08-25",9.35
"920","2010-08-26",9.44
"921","2010-08-27",9.45
"922","2010-08-30",9.3
"923","2010-08-31",9.18
"924","2010-09-01",9.35
"925","2010-09-02",9.43
"926","2010-09-03",9.68
"927","2010-09-07",9.54
"928","2010-09-08",9.63
"929","2010-09-09",9.81
"930","2010-09-10",9.79
"931","2010-09-13",9.92
"932","2010-09-14",9.73
"933","2010-09-15",9.81
"934","2010-09-16",9.74
"935","2010-09-17",9.77
"936","2010-09-20",9.95
"937","2010-09-21",9.81
"938","2010-09-22",9.73
"939","2010-09-23",9.62
"940","2010-09-24",9.86
"941","2010-09-27",9.9
"942","2010-09-28",9.77
"943","2010-09-29",9.73
"944","2010-09-30",9.71
"945","2010-10-01",9.73
"946","2010-10-04",9.69
"947","2010-10-05",9.8
"948","2010-10-06",9.83
"949","2010-10-07",9.84
"950","2010-10-08",9.81
"951","2010-10-11",9.85
"952","2010-10-12",9.81
"953","2010-10-13",9.86
"954","2010-10-14",9.86
"955","2010-10-15",9.79
"956","2010-10-18",9.98
"957","2010-10-19",9.87
"958","2010-10-20",9.95
"959","2010-10-21",10.02
"960","2010-10-22",9.98
"961","2010-10-25",10.05
"962","2010-10-26",10.06
"963","2010-10-27",9.85
"964","2010-10-28",9.82
"965","2010-10-29",9.91
"966","2010-11-01",10.01
"967","2010-11-02",10.14
"968","2010-11-03",10.2
"969","2010-11-04",10.43
"970","2010-11-05",10.52
"971","2010-11-08",10.55
"972","2010-11-09",10.5
"973","2010-11-10",10.58
"974","2010-11-11",10.35
"975","2010-11-12",10.23
"976","2010-11-15",10.24
"977","2010-11-16",9.85
"978","2010-11-17",9.89
"979","2010-11-18",9.96
"980","2010-11-19",10
"981","2010-11-22",9.97
"982","2010-11-23",9.9
"983","2010-11-24",9.99
"984","2010-11-26",9.85
"985","2010-11-29",9.84
"986","2010-11-30",9.78
"987","2010-12-01",9.88
"988","2010-12-02",9.91
"989","2010-12-03",9.95
"990","2010-12-06",10.03
"991","2010-12-07",10.11
"992","2010-12-08",10.13
"993","2010-12-09",10.17
"994","2010-12-10",10.23
"995","2010-12-13",10.3
"996","2010-12-14",10.41
