"","date","PRPL"
"187","2016-07-27",9.8
"188","2016-07-28",9.8
"189","2016-07-29",9.8
"190","2016-08-01",9.8
"191","2016-08-02",9.8
"192","2016-08-03",9.8
"193","2016-08-04",9.8
"194","2016-08-05",9.8
"195","2016-08-08",9.8
"196","2016-08-09",9.8
"197","2016-08-10",9.8
"198","2016-08-11",9.8
"199","2016-08-12",9.8
"200","2016-08-15",9.8
"201","2016-08-16",9.792
"202","2016-08-17",9.82
"203","2016-08-18",9.82
"204","2016-08-19",9.82
"205","2016-08-22",9.82
"206","2016-08-23",9.82
"207","2016-08-24",9.82
"208","2016-08-25",9.82
"209","2016-08-26",9.7
"210","2016-08-29",9.7
"211","2016-08-30",9.7
"212","2016-08-31",9.82
"213","2016-09-01",9.82
"214","2016-09-02",9.82
"215","2016-09-06",9.75
"216","2016-09-07",9.75
"217","2016-09-08",9.75
"218","2016-09-09",10
"219","2016-09-12",10
"220","2016-09-13",10
"221","2016-09-14",10
"222","2016-09-15",10
"223","2016-09-16",10
"224","2016-09-19",10
"225","2016-09-20",9.85
"226","2016-09-21",9.82
"227","2016-09-22",9.82
"228","2016-09-23",9.82
"229","2016-09-26",9.8
"230","2016-09-27",9.8
"231","2016-09-28",9.8
"232","2016-09-29",9.88
"233","2016-09-30",9.88
"234","2016-10-03",9.64
"235","2016-10-04",9.83
"236","2016-10-05",9.75
"237","2016-10-06",9.46
"238","2016-10-07",9.79
"239","2016-10-10",9.79
"240","2016-10-11",9.79
"241","2016-10-12",9.79
"242","2016-10-13",9.79
"243","2016-10-14",9.8
"244","2016-10-17",9.8
"245","2016-10-18",9.8
"246","2016-10-19",9.8
"247","2016-10-20",9.8
"248","2016-10-21",9.8
"249","2016-10-24",9.8
"250","2016-10-25",9.8
"251","2016-10-26",9.8
"252","2016-10-27",9.8
"253","2016-10-28",9.8
"254","2016-10-31",9.9
"255","2016-11-01",9.9
"256","2016-11-02",9.9
"257","2016-11-03",9.9
"258","2016-11-04",9.9
"259","2016-11-07",9.9
"260","2016-11-08",9.9
"261","2016-11-09",9.9
"262","2016-11-10",9.9
"263","2016-11-11",9.9
"264","2016-11-14",9.9
"265","2016-11-15",9.9
"266","2016-11-16",9.86
"267","2016-11-17",9.93
"268","2016-11-18",9.85
"269","2016-11-21",9.85
"270","2016-11-22",9.8
"271","2016-11-23",9.8
"272","2016-11-25",9.8
"273","2016-11-28",9.8
"274","2016-11-29",9.8
"275","2016-11-30",9.8
"276","2016-12-01",9.8
"277","2016-12-02",9.8
"278","2016-12-05",9.8
"279","2016-12-06",9.8
"280","2016-12-07",9.8
"281","2016-12-08",9.8
"282","2016-12-09",9.8
"283","2016-12-12",9.8
"284","2016-12-13",9.8
"285","2016-12-14",9.8
"286","2016-12-15",9.8
"287","2016-12-16",9.8
"288","2016-12-19",9.8
"289","2016-12-20",9.8
"290","2016-12-21",9.85
"291","2016-12-22",9.85
"292","2016-12-23",9.85
"293","2016-12-27",9.85
"294","2016-12-28",9.85
"295","2016-12-29",9.85
"296","2016-12-30",9.94
"297","2017-01-03",9.94
"298","2017-01-04",9.94
"299","2017-01-05",9.94
"300","2017-01-06",9.9
"301","2017-01-09",9.9
"302","2017-01-10",9.91
"303","2017-01-11",9.91
"304","2017-01-12",10.04
"305","2017-01-13",10.08
"306","2017-01-17",10.01
"307","2017-01-18",9.96
"308","2017-01-19",10.03
"309","2017-01-20",10.1
"310","2017-01-23",10.1
"311","2017-01-24",10.05
"312","2017-01-25",10.05
"313","2017-01-26",10.1
"314","2017-01-27",10.1
"315","2017-01-30",10.09
"316","2017-01-31",10.09
"317","2017-02-01",10.09
"318","2017-02-02",10.09
"319","2017-02-03",10.09
"320","2017-02-06",10.09
"321","2017-02-07",10.09
"322","2017-02-08",10.09
"323","2017-02-09",10.1
"324","2017-02-10",10.1
"325","2017-02-13",10.1
"326","2017-02-14",10.1
"327","2017-02-15",10.01
"328","2017-02-16",10.01
"329","2017-02-17",10.01
"330","2017-02-21",10.01
"331","2017-02-22",10.01
"332","2017-02-23",9.95
"333","2017-02-24",9.94
"334","2017-02-27",9.94
"335","2017-02-28",9.94
"336","2017-03-01",9.94
"337","2017-03-02",9.96
"338","2017-03-03",9.911
"339","2017-03-06",10.095
"340","2017-03-07",10
"341","2017-03-08",10
"342","2017-03-09",10
"343","2017-03-10",10
"344","2017-03-13",10
"345","2017-03-14",10
"346","2017-03-15",9.95
"347","2017-03-16",10.087
"348","2017-03-17",10.087
"349","2017-03-20",10.087
"350","2017-03-21",10.087
"351","2017-03-22",10.087
"352","2017-03-23",10.08
"353","2017-03-24",10.02
"354","2017-03-27",9.98
"355","2017-03-28",10
"356","2017-03-29",10
"357","2017-03-30",10.03
"358","2017-03-31",10
"359","2017-04-03",10.05
"360","2017-04-04",10.05
"361","2017-04-05",10
"362","2017-04-06",10
"363","2017-04-07",10
"364","2017-04-10",9.95
"365","2017-04-11",9.95
"366","2017-04-12",9.94
"367","2017-04-13",9.94
"368","2017-04-17",9.95
"369","2017-04-18",9.95
"370","2017-04-19",9.95
"371","2017-04-20",9.95
"372","2017-04-21",9.95
"373","2017-04-24",9.95
"374","2017-04-25",9.95
"375","2017-04-26",9.95
"376","2017-04-27",9.975
"377","2017-04-28",9.975
"378","2017-05-01",9.975
"379","2017-05-02",9.95
"380","2017-05-03",9.95
"381","2017-05-04",9.95
"382","2017-05-05",9.95
"383","2017-05-08",9.95
"384","2017-05-09",9.95
"385","2017-05-10",9.95
"386","2017-05-11",9.95
"387","2017-05-12",9.95
"388","2017-05-15",9.95
"389","2017-05-16",9.95
"390","2017-05-17",9.95
"391","2017-05-18",9.945
"392","2017-05-19",9.945
"393","2017-05-22",9.945
"394","2017-05-23",9.93
"395","2017-05-24",9.93
"396","2017-05-25",9.93
"397","2017-05-26",9.93
"398","2017-05-30",9.93
"399","2017-05-31",9.93
"400","2017-06-01",9.93
"401","2017-06-02",9.93
"402","2017-06-05",9.93
"403","2017-06-06",9.93
"404","2017-06-07",9.93
"405","2017-06-08",9.93
"406","2017-06-09",9.93
"407","2017-06-12",9.93
"408","2017-06-13",9.93
"409","2017-06-14",9.93
"410","2017-06-15",9.94
"411","2017-06-16",9.98
"412","2017-06-19",9.96
"413","2017-06-20",9.95
"414","2017-06-21",9.95
"415","2017-06-22",9.954
"416","2017-06-23",9.95
"417","2017-06-26",9.95
"418","2017-06-27",9.95
"419","2017-06-28",9.95
"420","2017-06-29",9.95
"421","2017-06-30",9.95
"422","2017-07-03",9.95
"423","2017-07-05",9.93
"424","2017-07-06",9.99
"425","2017-07-07",9.99
"426","2017-07-10",9.99
"427","2017-07-11",9.99
"428","2017-07-12",9.99
"429","2017-07-13",9.99
"430","2017-07-14",9.99
"431","2017-07-17",9.99
"432","2017-07-18",9.99
"433","2017-07-19",9.99
"434","2017-07-20",9.99
"435","2017-07-21",9.99
"436","2017-07-24",9.99
"437","2017-07-25",9.96
"438","2017-07-26",9.96
"439","2017-07-27",10.05
"440","2017-07-28",10.02
"441","2017-07-31",10.04
"442","2017-08-01",10.03
"443","2017-08-02",10.01
"444","2017-08-03",10.02
"445","2017-08-04",10.02
"446","2017-08-07",10.03
"447","2017-08-08",10.1
"448","2017-08-09",10.1
"449","2017-08-10",10.09
"450","2017-08-11",10.09
"451","2017-08-14",10.09
"452","2017-08-15",10.04
"453","2017-08-16",10.09
"454","2017-08-17",10.09
"455","2017-08-18",10.09
"456","2017-08-21",10.08
"457","2017-08-22",10.05
"458","2017-08-23",10
"459","2017-08-24",10
"460","2017-08-25",10
"461","2017-08-28",10
"462","2017-08-29",10
"463","2017-08-30",10.02
"464","2017-08-31",10.04
"465","2017-09-01",10.02
"466","2017-09-05",10.02
"467","2017-09-06",10.01
"468","2017-09-07",10.01
"469","2017-09-08",10.02
"470","2017-09-11",10.02
"471","2017-09-12",10.02
"472","2017-09-13",10.055
"473","2017-09-14",10.05
"474","2017-09-15",10.03
"475","2017-09-18",10.079
"476","2017-09-19",10.079
"477","2017-09-20",10.05
"478","2017-09-21",10.06
"479","2017-09-22",10.06
"480","2017-09-25",10.06
"481","2017-09-26",10.06
"482","2017-09-27",10.04
"483","2017-09-28",10.03
"484","2017-09-29",10.03
"485","2017-10-02",10.05
"486","2017-10-03",10.05
"487","2017-10-04",10.05
"488","2017-10-05",10.05
"489","2017-10-06",10.031
"490","2017-10-09",10.03
"491","2017-10-10",9.35
"492","2017-10-11",9.35
"493","2017-10-12",9.9
"494","2017-10-13",9.95
"495","2017-10-16",9.93
"496","2017-10-17",9.93
"497","2017-10-18",9.99
"498","2017-10-19",10.05
"499","2017-10-20",10.05
"500","2017-10-23",10.05
"501","2017-10-24",10.05
"502","2017-10-25",9.95
"503","2017-10-26",9.95
"504","2017-10-27",10.05
"505","2017-10-30",10.05
"506","2017-10-31",10.01
"507","2017-11-01",10.01
"508","2017-11-02",10.05
"509","2017-11-03",10.04
"510","2017-11-06",10.05
"511","2017-11-07",10.09
"512","2017-11-08",10.07
"513","2017-11-09",10.08
"514","2017-11-10",10.08
"515","2017-11-13",10.08
"516","2017-11-14",10.07
"517","2017-11-15",10.07
"518","2017-11-16",10.1
"519","2017-11-17",10.07
"520","2017-11-20",10.07
"521","2017-11-21",10.024
"522","2017-11-22",10.05
"523","2017-11-24",10.05
"524","2017-11-27",10.05
"525","2017-11-28",10.06
"526","2017-11-29",10
"527","2017-11-30",10.04
"528","2017-12-01",10.045
"529","2017-12-04",10.02
"530","2017-12-05",10.04
"531","2017-12-06",10.05
"532","2017-12-07",10.05
"533","2017-12-08",10.01
"534","2017-12-11",10.05
"535","2017-12-12",10.04
"536","2017-12-13",10.05
"537","2017-12-14",10.03
"538","2017-12-15",10.03
"539","2017-12-18",10.05
"540","2017-12-19",10.05
"541","2017-12-20",10.05
"542","2017-12-21",10.05
"543","2017-12-22",10.033
"544","2017-12-26",10.035
"545","2017-12-27",10.015
"546","2017-12-28",10.01
"547","2017-12-29",10.05
"548","2018-01-02",10.03
"549","2018-01-03",10.05
"550","2018-01-04",10.03
"551","2018-01-05",10.02
"552","2018-01-08",10.01
"553","2018-01-09",9.98
"554","2018-01-10",10.01
"555","2018-01-11",10
"556","2018-01-12",10.073
"557","2018-01-16",10.04
"558","2018-01-17",10.06
"559","2018-01-18",10.05
"560","2018-01-19",10.03
"561","2018-01-22",10.04
"562","2018-01-23",10.04
"563","2018-01-24",10.05
"564","2018-01-25",9.99
"565","2018-01-26",10.01
"566","2018-01-29",10.05
"567","2018-01-30",10.02
"568","2018-01-31",10.05
"569","2018-02-01",10.01
"570","2018-02-02",9.9
"571","2018-02-05",10.564
"572","2018-02-06",12
"573","2018-02-07",11.45
"574","2018-02-08",11.545
"575","2018-02-09",11.09
"576","2018-02-12",10.84
"577","2018-02-13",10.9
"578","2018-02-14",10.88
"579","2018-02-15",11.18
"580","2018-02-16",10.74
"581","2018-02-20",11.11
"582","2018-02-21",10.885
"583","2018-02-22",10.99
"584","2018-02-23",11.01
"585","2018-02-26",10.71
"586","2018-02-27",10.73
"587","2018-02-28",10.8
"588","2018-03-01",10.79
"589","2018-03-02",10.73
"590","2018-03-05",10.66
"591","2018-03-06",10.58
"592","2018-03-07",10.456
"593","2018-03-08",10.36
"594","2018-03-09",10.59
"595","2018-03-12",10.99
"596","2018-03-13",12.15
"597","2018-03-14",12.79
"598","2018-03-15",13.08
"599","2018-03-16",9.35
"600","2018-03-19",9.09
"601","2018-03-20",9.33
"602","2018-03-21",9.71
"603","2018-03-22",9.8
"604","2018-03-23",9.35
"605","2018-03-26",9.1
"606","2018-03-27",9
"607","2018-03-28",8.38
"608","2018-03-29",8.22
"609","2018-04-02",8.35
"610","2018-04-03",8.41
"611","2018-04-04",8.41
"612","2018-04-05",8.68
"613","2018-04-06",8.16
"614","2018-04-09",8.085
"615","2018-04-10",8.37
"616","2018-04-11",8.17
"617","2018-04-12",8
"618","2018-04-13",8.12
"619","2018-04-16",8.11
"620","2018-04-17",8.02
"621","2018-04-18",8.03
"622","2018-04-19",7.77
"623","2018-04-20",8.08
"624","2018-04-23",8.07
"625","2018-04-24",8.28
"626","2018-04-25",8.415
"627","2018-04-26",8.6
"628","2018-04-27",8.7
"629","2018-04-30",9.84
"630","2018-05-01",10.05
"631","2018-05-02",9.99
"632","2018-05-03",9.6
"633","2018-05-04",9.74
"634","2018-05-07",9.98
"635","2018-05-08",10.74
"636","2018-05-09",10.63
"637","2018-05-10",10.5
"638","2018-05-11",10.25
"639","2018-05-14",10.12
"640","2018-05-15",9.94
"641","2018-05-16",6.83
"642","2018-05-17",6.6
"643","2018-05-18",6.53
"644","2018-05-21",6.78
"645","2018-05-22",6.95
"646","2018-05-23",7.34
"647","2018-05-24",7.53
"648","2018-05-25",7.41
"649","2018-05-29",7.27
"650","2018-05-30",7.5
"651","2018-05-31",7.9
"652","2018-06-01",7.84
"653","2018-06-04",7.88
"654","2018-06-05",7.8
"655","2018-06-06",7.685
"656","2018-06-07",7.81
"657","2018-06-08",7.8
"658","2018-06-11",8
"659","2018-06-12",8.13
"660","2018-06-13",7.89
"661","2018-06-14",8
"662","2018-06-15",8.14
"663","2018-06-18",8.02
"664","2018-06-19",8.23
"665","2018-06-20",8.12
"666","2018-06-21",8.34
"667","2018-06-22",8.49
"668","2018-06-25",8.22
"669","2018-06-26",8.4
"670","2018-06-27",8.29
"671","2018-06-28",8.41
"672","2018-06-29",8.5
"673","2018-07-02",8.47
"674","2018-07-03",8.35
"675","2018-07-05",8.5
"676","2018-07-06",8.5
"677","2018-07-09",8.2
"678","2018-07-10",7.78
"679","2018-07-11",7.78
"680","2018-07-12",7.66
"681","2018-07-13",7.86
"682","2018-07-16",7.89
"683","2018-07-17",8
"684","2018-07-18",8.18
"685","2018-07-19",7.97
"686","2018-07-20",7.93
"687","2018-07-23",7.79
"688","2018-07-24",7.74
"689","2018-07-25",7.3
"690","2018-07-26",7.27
"691","2018-07-27",7.49
"692","2018-07-30",7.23
"693","2018-07-31",7.44
"694","2018-08-01",7.21
"695","2018-08-02",6.9
"696","2018-08-03",6.99
"697","2018-08-06",6.74
"698","2018-08-07",6.5
"699","2018-08-08",6.67
"700","2018-08-09",6.5
"701","2018-08-10",5.81
"702","2018-08-13",5.88
"703","2018-08-14",5.9
"704","2018-08-15",5.91
"705","2018-08-16",5.8
"706","2018-08-17",5.66
"707","2018-08-20",5.7
"708","2018-08-21",5.54
"709","2018-08-22",5.45
"710","2018-08-23",5.45
"711","2018-08-24",5.5
"712","2018-08-27",5.53
"713","2018-08-28",5.44
"714","2018-08-29",5.52
"715","2018-08-30",5.69
"716","2018-08-31",5.57
"717","2018-09-04",5.69
"718","2018-09-05",5.55
"719","2018-09-06",5.44
"720","2018-09-07",5.14
"721","2018-09-10",5.53
"722","2018-09-11",5.6
"723","2018-09-12",5.58
"724","2018-09-13",5.53
"725","2018-09-14",5.6
"726","2018-09-17",5.45
"727","2018-09-18",5.5
"728","2018-09-19",5.65
"729","2018-09-20",5.76
"730","2018-09-21",5.45
"731","2018-09-24",5.59
"732","2018-09-25",5.49
"733","2018-09-26",5.67
"734","2018-09-27",5.58
"735","2018-09-28",5.8
"736","2018-10-01",5.37
"737","2018-10-02",5.6
"738","2018-10-03",5.675
"739","2018-10-04",5.29
"740","2018-10-05",5.4
"741","2018-10-08",5.41
"742","2018-10-09",5.45
"743","2018-10-10",5.29
"744","2018-10-11",5.3
"745","2018-10-12",5.26
"746","2018-10-15",5.34
"747","2018-10-16",5.7
"748","2018-10-17",5.69
"749","2018-10-18",5.68
"750","2018-10-19",5.39
"751","2018-10-22",5.4
"752","2018-10-23",5.79
"753","2018-10-24",5.6
"754","2018-10-25",5.85
"755","2018-10-26",6.15
"756","2018-10-29",6.5
"757","2018-10-30",6.75
"758","2018-10-31",6.95
"759","2018-11-01",6.53
"760","2018-11-02",5.25
"761","2018-11-05",5.22
"762","2018-11-06",5.33
"763","2018-11-07",5.45
"764","2018-11-08",5.31
"765","2018-11-09",5.3
"766","2018-11-12",5.36
"767","2018-11-13",5.14
"768","2018-11-14",5.51
"769","2018-11-15",4.75
"770","2018-11-16",5.51
"771","2018-11-19",5.71
"772","2018-11-20",6.43
"773","2018-11-21",7.14
"774","2018-11-23",7.04
"775","2018-11-26",7.33
"776","2018-11-27",7.24
"777","2018-11-28",7.3
"778","2018-11-29",7.12
"779","2018-11-30",7.16
"780","2018-12-03",6.86
"781","2018-12-04",6.89
"782","2018-12-06",6.93
"783","2018-12-07",6.63
"784","2018-12-10",6.38
"785","2018-12-11",5.85
"786","2018-12-12",6.07
"787","2018-12-13",5.86
"788","2018-12-14",5.7
"789","2018-12-17",5.82
"790","2018-12-18",5.81
"791","2018-12-19",5.53
"792","2018-12-20",5.53
"793","2018-12-21",5.6
"794","2018-12-24",5.35
"795","2018-12-26",5.38
"796","2018-12-27",5.55
"797","2018-12-28",5.75
"798","2018-12-31",5.89
"799","2019-01-02",5.79
"800","2019-01-03",5.5
"801","2019-01-04",5.2
"802","2019-01-07",5.27
"803","2019-01-08",4.99
"804","2019-01-09",5.29
"805","2019-01-10",5.17
"806","2019-01-11",5.35
"807","2019-01-14",5.52
"808","2019-01-15",5.8
"809","2019-01-16",5.95
"810","2019-01-17",5.86
"811","2019-01-18",5.76
"812","2019-01-22",5.76
"813","2019-01-23",5.62
"814","2019-01-24",5.75
"815","2019-01-25",5.64
"816","2019-01-28",5.45
"817","2019-01-29",5.63
"818","2019-01-30",5.89
"819","2019-01-31",5.72
"820","2019-02-01",5.75
"821","2019-02-04",5.71
"822","2019-02-05",5.63
"823","2019-02-06",5.78
"824","2019-02-07",5.68
"825","2019-02-08",5.7
"826","2019-02-11",5.56
"827","2019-02-12",5.79
"828","2019-02-13",5.75
"829","2019-02-14",5.75
"830","2019-02-15",5.67
"831","2019-02-19",5.7
"832","2019-02-20",5.69
"833","2019-02-21",5.75
"834","2019-02-22",5.75
"835","2019-02-25",5.54
"836","2019-02-26",5.59
"837","2019-02-27",5.75
"838","2019-02-28",5.63
"839","2019-03-01",5.98
"840","2019-03-04",5.48
"841","2019-03-05",5.36
"842","2019-03-06",5.11
"843","2019-03-07",5.7
"844","2019-03-08",5.56
"845","2019-03-11",5.74
"846","2019-03-12",5.65
"847","2019-03-13",5.5
"848","2019-03-14",5.47
"849","2019-03-15",5.39
"850","2019-03-18",5.25
"851","2019-03-19",5.08
"852","2019-03-20",5.1
"853","2019-03-21",5.19
"854","2019-03-22",5.11
"855","2019-03-25",5.13
"856","2019-03-26",5
"857","2019-03-27",4.82
"858","2019-03-28",4.84
"859","2019-03-29",4.64
"860","2019-04-01",4.75
"861","2019-04-02",4.75
"862","2019-04-03",4.81
"863","2019-04-04",4.95
"864","2019-04-05",5.17
"865","2019-04-08",5.07
"866","2019-04-09",5.09
"867","2019-04-10",5.12
"868","2019-04-11",5.15
"869","2019-04-12",5.2
"870","2019-04-15",5.15
"871","2019-04-16",5.22
"872","2019-04-17",5.15
"873","2019-04-18",5.1
"874","2019-04-22",5.176
"875","2019-04-23",5.3
"876","2019-04-24",5.44
"877","2019-04-25",5.49
"878","2019-04-26",5.9
"879","2019-04-29",5.92
"880","2019-04-30",5.76
"881","2019-05-01",5.53
"882","2019-05-02",5.72
"883","2019-05-03",5.75
"884","2019-05-06",5.85
"885","2019-05-07",5.96
"886","2019-05-08",6.45
"887","2019-05-09",6.62
"888","2019-05-10",6.65
"889","2019-05-13",6.54
"890","2019-05-14",6.71
"891","2019-05-15",6.81
"892","2019-05-16",6.81
"893","2019-05-17",6.82
"894","2019-05-20",6.88
"895","2019-05-21",6.89
"896","2019-05-22",6.85
"897","2019-05-23",6.51
"898","2019-05-24",6.19
"899","2019-05-28",6.53
"900","2019-05-29",6.23
"901","2019-05-30",6.79
"902","2019-05-31",6.56
"903","2019-06-03",6.78
"904","2019-06-04",6.8
"905","2019-06-05",6.63
"906","2019-06-06",6.43
"907","2019-06-07",6.68
"908","2019-06-10",6.55
"909","2019-06-11",6.47
"910","2019-06-12",6.3
"911","2019-06-13",6.59
"912","2019-06-14",6.35
"913","2019-06-17",6.65
"914","2019-06-18",6.66
"915","2019-06-19",6.59
"916","2019-06-20",6.61
"917","2019-06-21",6.6
"918","2019-06-24",6.8
"919","2019-06-25",6.98
"920","2019-06-26",6.76
"921","2019-06-27",6.75
"922","2019-06-28",6.75
"923","2019-07-01",6.52
"924","2019-07-02",6.75
"925","2019-07-03",6.52
"926","2019-07-05",6.64
"927","2019-07-08",6.61
"928","2019-07-09",6.71
"929","2019-07-10",6.67
"930","2019-07-11",6.75
"931","2019-07-12",6.6
"932","2019-07-15",6.59
"933","2019-07-16",6.46
"934","2019-07-17",6.22
"935","2019-07-18",6.47
"936","2019-07-19",6.44
"937","2019-07-22",6.25
"938","2019-07-23",6.51
"939","2019-07-24",6.35
"940","2019-07-25",6.47
"941","2019-07-26",6.47
"942","2019-07-29",6.28
"943","2019-07-30",6.2
"944","2019-07-31",6.61
"945","2019-08-01",6.29
"946","2019-08-02",6.4
"947","2019-08-05",6.52
"948","2019-08-06",6.6
"949","2019-08-07",6.4
"950","2019-08-08",6.39
"951","2019-08-09",6.5
"952","2019-08-12",6.5
"953","2019-08-13",6.54
"954","2019-08-14",7.77
"955","2019-08-15",7.02
"956","2019-08-16",7.32
"957","2019-08-19",7.88
"958","2019-08-20",8.14
"959","2019-08-21",8.04
"960","2019-08-22",7.96
"961","2019-08-23",7.32
"962","2019-08-26",8
"963","2019-08-27",7.99
"964","2019-08-28",8.14
"965","2019-08-29",7.8
"966","2019-08-30",8.25
"967","2019-09-03",8.4
"968","2019-09-04",7.96
"969","2019-09-05",8.27
"970","2019-09-06",8.53
"971","2019-09-09",8.82
"972","2019-09-10",9.39
"973","2019-09-11",9.17
"974","2019-09-12",9.215
"975","2019-09-13",9.15
"976","2019-09-16",9.2
"977","2019-09-17",8.08
"978","2019-09-18",8.065
"979","2019-09-19",8.05
"980","2019-09-20",8.01
"981","2019-09-23",7.8
"982","2019-09-24",7.61
"983","2019-09-25",7.37
"984","2019-09-26",7.75
"985","2019-09-27",7.81
"986","2019-09-30",7.53
"987","2019-10-01",6.95
"988","2019-10-02",6.69
"989","2019-10-03",6.65
"990","2019-10-04",6.78
"991","2019-10-07",6.51
"992","2019-10-08",6.24
"993","2019-10-09",5.97
"994","2019-10-10",6.87
"995","2019-10-11",7.89
"996","2019-10-14",8.07
"997","2019-10-15",8.17
"998","2019-10-16",7.82
"999","2019-10-17",7.82
"1000","2019-10-18",7.51
"1001","2019-10-21",7.08
"1002","2019-10-22",7.24
"1003","2019-10-23",7.17
