"","date","EAT"
"190","2007-10-03",28.040001
"191","2007-10-04",27.5
"192","2007-10-05",28.299999
"193","2007-10-08",27.9
"194","2007-10-09",27.530001
"195","2007-10-10",27.299999
"196","2007-10-11",26.700001
"197","2007-10-12",26.58
"198","2007-10-15",26.290001
"199","2007-10-16",26.6
"200","2007-10-17",26.9
"201","2007-10-18",26.65
"202","2007-10-19",27.27
"203","2007-10-22",28.26
"204","2007-10-23",27.299999
"205","2007-10-24",27.030001
"206","2007-10-25",26.34
"207","2007-10-26",25.82
"208","2007-10-29",25.200001
"209","2007-10-30",25.290001
"210","2007-10-31",25.389999
"211","2007-11-01",24.74
"212","2007-11-02",24.65
"213","2007-11-05",24.59
"214","2007-11-06",25.049999
"215","2007-11-07",24.73
"216","2007-11-08",24.629999
"217","2007-11-09",24.549999
"218","2007-11-12",24.58
"219","2007-11-13",25.02
"220","2007-11-14",24.42
"221","2007-11-15",24.09
"222","2007-11-16",23.790001
"223","2007-11-19",23.110001
"224","2007-11-20",22.85
"225","2007-11-21",23.110001
"226","2007-11-23",23.84
"227","2007-11-26",23.389999
"228","2007-11-27",23.190001
"229","2007-11-28",23.280001
"230","2007-11-29",23.059999
"231","2007-11-30",23.030001
"232","2007-12-03",22.68
"233","2007-12-04",22.120001
"234","2007-12-05",21.59
"235","2007-12-06",22.129999
"236","2007-12-07",22.43
"237","2007-12-10",22.780001
"238","2007-12-11",22.379999
"239","2007-12-12",21.700001
"240","2007-12-13",21.26
"241","2007-12-14",20.549999
"242","2007-12-17",20.790001
"243","2007-12-18",20.469999
"244","2007-12-19",19.4
"245","2007-12-20",19.76
"246","2007-12-21",19
"247","2007-12-24",19.98
"248","2007-12-26",19.32
"249","2007-12-27",20.059999
"250","2007-12-28",19.4
"251","2007-12-31",19.559999
"252","2008-01-02",18.9
"253","2008-01-03",18.52
"254","2008-01-04",18.35
"255","2008-01-07",18.33
"256","2008-01-08",16.15
"257","2008-01-09",16.370001
"258","2008-01-10",16.809999
"259","2008-01-11",16.25
"260","2008-01-14",16.59
"261","2008-01-15",15.63
"262","2008-01-16",15.65
"263","2008-01-17",15.6
"264","2008-01-18",15.49
"265","2008-01-22",15.32
"266","2008-01-23",18.629999
"267","2008-01-24",19
"268","2008-01-25",18.549999
"269","2008-01-28",18.129999
"270","2008-01-29",18.059999
"271","2008-01-30",17.860001
"272","2008-01-31",18.58
"273","2008-02-01",19.34
"274","2008-02-04",18.379999
"275","2008-02-05",18.139999
"276","2008-02-06",17.57
"277","2008-02-07",18.110001
"278","2008-02-08",18.07
"279","2008-02-11",17.969999
"280","2008-02-12",18.41
"281","2008-02-13",19.280001
"282","2008-02-14",18.98
"283","2008-02-15",18.75
"284","2008-02-19",18.440001
"285","2008-02-20",18.75
"286","2008-02-21",18.540001
"287","2008-02-22",18.99
"288","2008-02-25",19.35
"289","2008-02-26",19.940001
"290","2008-02-27",19.549999
"291","2008-02-28",19.059999
"292","2008-02-29",18.440001
"293","2008-03-03",17.889999
"294","2008-03-04",18.049999
"295","2008-03-05",17.84
"296","2008-03-06",16.700001
"297","2008-03-07",16.549999
"298","2008-03-10",16.59
"299","2008-03-11",16.700001
"300","2008-03-12",17.110001
"301","2008-03-13",17.18
"302","2008-03-14",16.809999
"303","2008-03-17",16.549999
"304","2008-03-18",17.139999
"305","2008-03-19",17.75
"306","2008-03-20",19.66
"307","2008-03-24",19.790001
"308","2008-03-25",19.719999
"309","2008-03-26",19.040001
"310","2008-03-27",18.67
"311","2008-03-28",17.959999
"312","2008-03-31",18.549999
"313","2008-04-01",19.58
"314","2008-04-02",19.280001
"315","2008-04-03",19.1
"316","2008-04-04",19.01
"317","2008-04-07",19.030001
"318","2008-04-08",18.370001
"319","2008-04-09",17.73
"320","2008-04-10",17.93
"321","2008-04-11",17.860001
"322","2008-04-14",17.67
"323","2008-04-15",17.91
"324","2008-04-16",18.440001
"325","2008-04-17",18.41
"326","2008-04-18",19.09
"327","2008-04-21",19.6
"328","2008-04-22",20.9
"329","2008-04-23",21.889999
"330","2008-04-24",21.469999
"331","2008-04-25",21.799999
"332","2008-04-28",21.559999
"333","2008-04-29",22.32
"334","2008-04-30",22.690001
"335","2008-05-01",23.33
"336","2008-05-02",23.190001
"337","2008-05-05",23.07
"338","2008-05-06",23.34
"339","2008-05-07",22.879999
"340","2008-05-08",22.74
"341","2008-05-09",21.950001
"342","2008-05-12",23.110001
"343","2008-05-13",23.17
"344","2008-05-14",23.639999
"345","2008-05-15",23.860001
"346","2008-05-16",22.77
"347","2008-05-19",22.4
"348","2008-05-20",21.6
"349","2008-05-21",20.51
"350","2008-05-22",21.059999
"351","2008-05-23",19.75
"352","2008-05-27",20.129999
"353","2008-05-28",21.41
"354","2008-05-29",21.629999
"355","2008-05-30",21.93
"356","2008-06-02",21.18
"357","2008-06-03",21.110001
"358","2008-06-04",21.66
"359","2008-06-05",21.49
"360","2008-06-06",20.09
"361","2008-06-09",19.690001
"362","2008-06-10",20.07
"363","2008-06-11",19.51
"364","2008-06-12",19.73
"365","2008-06-13",20.07
"366","2008-06-16",20.110001
"367","2008-06-17",19.719999
"368","2008-06-18",19.129999
"369","2008-06-19",19.07
"370","2008-06-20",18.75
"371","2008-06-23",18.219999
"372","2008-06-24",18.860001
"373","2008-06-25",19.620001
"374","2008-06-26",18.5
"375","2008-06-27",18.969999
"376","2008-06-30",18.9
"377","2008-07-01",18.27
"378","2008-07-02",17.549999
"379","2008-07-03",17.41
"380","2008-07-07",17.5
"381","2008-07-08",17.9
"382","2008-07-09",17.309999
"383","2008-07-10",16.790001
"384","2008-07-11",17.059999
"385","2008-07-14",17.110001
"386","2008-07-15",16.75
"387","2008-07-16",18.09
"388","2008-07-17",18.700001
"389","2008-07-18",18.629999
"390","2008-07-21",18.59
"391","2008-07-22",19.1
"392","2008-07-23",19.889999
"393","2008-07-24",18.43
"394","2008-07-25",18.110001
"395","2008-07-28",17.93
"396","2008-07-29",18.49
"397","2008-07-30",18.49
"398","2008-07-31",18.389999
"399","2008-08-01",17.879999
"400","2008-08-04",18.129999
"401","2008-08-05",19.57
"402","2008-08-06",19.35
"403","2008-08-07",18.530001
"404","2008-08-08",20.110001
"405","2008-08-11",20.58
"406","2008-08-12",20.540001
"407","2008-08-13",19.959999
"408","2008-08-14",20.48
"409","2008-08-15",20.790001
"410","2008-08-18",20.190001
"411","2008-08-19",19.620001
"412","2008-08-20",19.280001
"413","2008-08-21",18.59
"414","2008-08-22",19.57
"415","2008-08-25",18.83
"416","2008-08-26",18.379999
"417","2008-08-27",18.27
"418","2008-08-28",19.120001
"419","2008-08-29",18.92
"420","2008-09-02",19.66
"421","2008-09-03",19.57
"422","2008-09-04",19.040001
"423","2008-09-05",18.85
"424","2008-09-08",19.379999
"425","2008-09-09",18.73
"426","2008-09-10",19.049999
"427","2008-09-11",18.889999
"428","2008-09-12",18.040001
"429","2008-09-15",17.9
"430","2008-09-16",18.200001
"431","2008-09-17",18.33
"432","2008-09-18",20.030001
"433","2008-09-19",20.84
"434","2008-09-22",18.860001
"435","2008-09-23",18.280001
"436","2008-09-24",17.719999
"437","2008-09-25",17.860001
"438","2008-09-26",18.01
"439","2008-09-29",17.299999
"440","2008-09-30",17.889999
"441","2008-10-01",17.77
"442","2008-10-02",17.059999
"443","2008-10-03",16.16
"444","2008-10-06",15.18
"445","2008-10-07",14.77
"446","2008-10-08",14.31
"447","2008-10-09",13.15
"448","2008-10-10",11.9
"449","2008-10-13",12.47
"450","2008-10-14",11.67
"451","2008-10-15",10.54
"452","2008-10-16",10.83
"453","2008-10-17",10.34
"454","2008-10-20",10.22
"455","2008-10-21",9.39
"456","2008-10-22",9.03
"457","2008-10-23",8.68
"458","2008-10-24",8.05
"459","2008-10-27",8.01
"460","2008-10-28",8.64
"461","2008-10-29",9.1
"462","2008-10-30",8.95
"463","2008-10-31",9.3
"464","2008-11-03",9.38
"465","2008-11-04",9.67
"466","2008-11-05",9.51
"467","2008-11-06",9.1
"468","2008-11-07",9.12
"469","2008-11-10",8.86
"470","2008-11-11",8.18
"471","2008-11-12",7.18
"472","2008-11-13",7.61
"473","2008-11-14",7.2
"474","2008-11-17",6.87
"475","2008-11-18",6.7
"476","2008-11-19",5.37
"477","2008-11-20",4.75
"478","2008-11-21",3.99
"479","2008-11-24",4.95
"480","2008-11-25",6.27
"481","2008-11-26",6.56
"482","2008-11-28",6.64
"483","2008-12-01",5.89
"484","2008-12-02",6.34
"485","2008-12-03",6.54
"486","2008-12-04",6.5
"487","2008-12-05",7.43
"488","2008-12-08",7.81
"489","2008-12-09",7.57
"490","2008-12-10",8.55
"491","2008-12-11",7.78
"492","2008-12-12",8.56
"493","2008-12-15",7.74
"494","2008-12-16",8.53
"495","2008-12-17",8.76
"496","2008-12-18",8.6
"497","2008-12-19",11.18
"498","2008-12-22",10.09
"499","2008-12-23",10
"500","2008-12-24",10.07
"501","2008-12-26",10.13
"502","2008-12-29",9.72
"503","2008-12-30",9.86
"504","2008-12-31",10.54
"505","2009-01-02",11.23
"506","2009-01-05",11.27
"507","2009-01-06",11.93
"508","2009-01-07",10.35
"509","2009-01-08",11
"510","2009-01-09",10.47
"511","2009-01-12",9.79
"512","2009-01-13",9.92
"513","2009-01-14",9.16
"514","2009-01-15",9.42
"515","2009-01-16",9.3
"516","2009-01-20",8.36
"517","2009-01-21",8.3
"518","2009-01-22",10.97
"519","2009-01-23",11.43
"520","2009-01-26",11.38
"521","2009-01-27",11.77
"522","2009-01-28",11.8
"523","2009-01-29",11.27
"524","2009-01-30",10.97
"525","2009-02-02",11.01
"526","2009-02-03",11.49
"527","2009-02-04",11.64
"528","2009-02-05",12.06
"529","2009-02-06",12.26
"530","2009-02-09",12.07
"531","2009-02-10",11.7
"532","2009-02-11",11.82
"533","2009-02-12",12.1
"534","2009-02-13",11.71
"535","2009-02-17",11
"536","2009-02-18",11
"537","2009-02-19",10.71
"538","2009-02-20",10.89
"539","2009-02-23",10.78
"540","2009-02-24",11.05
"541","2009-02-25",11.09
"542","2009-02-26",10.77
"543","2009-02-27",11
"544","2009-03-02",10.4
"545","2009-03-03",10.5
"546","2009-03-04",10.74
"547","2009-03-05",10.09
"548","2009-03-06",9.96
"549","2009-03-09",9.98
"550","2009-03-10",10.92
"551","2009-03-11",12.49
"552","2009-03-12",13.02
"553","2009-03-13",13.18
"554","2009-03-16",12.52
"555","2009-03-17",13.32
"556","2009-03-18",14.58
"557","2009-03-19",14.28
"558","2009-03-20",13.62
"559","2009-03-23",14.8
"560","2009-03-24",13.71
"561","2009-03-25",13.92
"562","2009-03-26",15.35
"563","2009-03-27",15.44
"564","2009-03-30",14.92
"565","2009-03-31",15.1
"566","2009-04-01",15.09
"567","2009-04-02",16.32
"568","2009-04-03",16.68
"569","2009-04-06",16.25
"570","2009-04-07",16.85
"571","2009-04-08",17.34
"572","2009-04-09",18.440001
"573","2009-04-13",18.709999
"574","2009-04-14",17.92
"575","2009-04-15",17.969999
"576","2009-04-16",18.780001
"577","2009-04-17",19.33
"578","2009-04-20",18.290001
"579","2009-04-21",18.389999
"580","2009-04-22",19.16
"581","2009-04-23",18.790001
"582","2009-04-24",18.540001
"583","2009-04-27",17.68
"584","2009-04-28",17.68
"585","2009-04-29",17.15
"586","2009-04-30",17.719999
"587","2009-05-01",17.129999
"588","2009-05-04",17.77
"589","2009-05-05",18.110001
"590","2009-05-06",17.870001
"591","2009-05-07",17.209999
"592","2009-05-08",16.93
"593","2009-05-11",16.75
"594","2009-05-12",16.370001
"595","2009-05-13",15.17
"596","2009-05-14",15.66
"597","2009-05-15",15.43
"598","2009-05-18",17.16
"599","2009-05-19",17.549999
"600","2009-05-20",17.110001
"601","2009-05-21",17.049999
"602","2009-05-22",16.58
"603","2009-05-26",17.940001
"604","2009-05-27",17.48
"605","2009-05-28",17.5
"606","2009-05-29",17.9
"607","2009-06-01",18.629999
"608","2009-06-02",18.43
"609","2009-06-03",18.209999
"610","2009-06-04",17.92
"611","2009-06-05",18.040001
"612","2009-06-08",17.76
"613","2009-06-09",17.870001
"614","2009-06-10",17.370001
"615","2009-06-11",16.200001
"616","2009-06-12",16.34
"617","2009-06-15",16.02
"618","2009-06-16",15.78
"619","2009-06-17",15.95
"620","2009-06-18",16.129999
"621","2009-06-19",16.5
"622","2009-06-22",16.120001
"623","2009-06-23",15.6
"624","2009-06-24",15.88
"625","2009-06-25",16.41
"626","2009-06-26",16.549999
"627","2009-06-29",17.48
"628","2009-06-30",17.030001
"629","2009-07-01",18.040001
"630","2009-07-02",17.08
"631","2009-07-06",17.120001
"632","2009-07-07",16.67
"633","2009-07-08",16.35
"634","2009-07-09",16.309999
"635","2009-07-10",16.129999
"636","2009-07-13",16.25
"637","2009-07-14",16.719999
"638","2009-07-15",16.459999
"639","2009-07-16",17.24
"640","2009-07-17",16.98
"641","2009-07-20",17.459999
"642","2009-07-21",16.540001
"643","2009-07-22",16.73
"644","2009-07-23",16.57
"645","2009-07-24",15.92
"646","2009-07-27",16.17
"647","2009-07-28",15.89
"648","2009-07-29",15.57
"649","2009-07-30",15.86
"650","2009-07-31",16.639999
"651","2009-08-03",17.540001
"652","2009-08-04",17.620001
"653","2009-08-05",18.33
"654","2009-08-06",15.12
"655","2009-08-07",14.78
"656","2009-08-10",14.69
"657","2009-08-11",14.14
"658","2009-08-12",14.19
"659","2009-08-13",14.61
"660","2009-08-14",14.32
"661","2009-08-17",13.95
"662","2009-08-18",14.07
"663","2009-08-19",13.79
"664","2009-08-20",14.03
"665","2009-08-21",14.47
"666","2009-08-24",14.56
"667","2009-08-25",14.81
"668","2009-08-26",14.76
"669","2009-08-27",14.79
"670","2009-08-28",14.98
"671","2009-08-31",14.56
"672","2009-09-01",14.15
"673","2009-09-02",14.43
"674","2009-09-03",14.65
"675","2009-09-04",15.05
"676","2009-09-08",15.53
"677","2009-09-09",15.58
"678","2009-09-10",14.68
"679","2009-09-11",15.33
"680","2009-09-14",15.57
"681","2009-09-15",15.97
"682","2009-09-16",16.59
"683","2009-09-17",16.549999
"684","2009-09-18",16.360001
"685","2009-09-21",16.25
"686","2009-09-22",16.370001
"687","2009-09-23",15.8
"688","2009-09-24",15.93
"689","2009-09-25",15.66
"690","2009-09-28",15.49
"691","2009-09-29",15.88
"692","2009-09-30",15.73
"693","2009-10-01",15.06
"694","2009-10-02",14.81
"695","2009-10-05",15.16
"696","2009-10-06",14.96
"697","2009-10-07",14.75
"698","2009-10-08",14.93
"699","2009-10-09",15.3
"700","2009-10-12",15.77
"701","2009-10-13",15.44
"702","2009-10-14",15.61
"703","2009-10-15",16.139999
"704","2009-10-16",16.5
"705","2009-10-19",16.51
"706","2009-10-20",14.65
"707","2009-10-21",14
"708","2009-10-22",14.35
"709","2009-10-23",14.01
"710","2009-10-26",13.43
"711","2009-10-27",13.56
"712","2009-10-28",12.97
"713","2009-10-29",13.14
"714","2009-10-30",12.64
"715","2009-11-02",12.6
"716","2009-11-03",13.06
"717","2009-11-04",13.02
"718","2009-11-05",13.54
"719","2009-11-06",13.53
"720","2009-11-09",13.98
"721","2009-11-10",13.65
"722","2009-11-11",13.57
"723","2009-11-12",13.4
"724","2009-11-13",13.45
"725","2009-11-16",13.8
"726","2009-11-17",14.17
"727","2009-11-18",14.24
"728","2009-11-19",13.73
"729","2009-11-20",13.64
"730","2009-11-23",13.79
"731","2009-11-24",13.72
"732","2009-11-25",13.78
"733","2009-11-27",13.75
"734","2009-11-30",13.8
"735","2009-12-01",13.69
"736","2009-12-02",13.79
"737","2009-12-03",13.58
"738","2009-12-04",13.86
"739","2009-12-07",13.84
"740","2009-12-08",13.81
"741","2009-12-09",13.76
"742","2009-12-10",13.88
"743","2009-12-11",14.25
"744","2009-12-14",14.23
"745","2009-12-15",14.05
"746","2009-12-16",14.43
"747","2009-12-17",14.31
"748","2009-12-18",15.07
"749","2009-12-21",15.44
"750","2009-12-22",15.28
"751","2009-12-23",15.44
"752","2009-12-24",15.37
"753","2009-12-28",15.16
"754","2009-12-29",15.32
"755","2009-12-30",15.04
"756","2009-12-31",14.92
"757","2010-01-04",14.64
"758","2010-01-05",14.36
"759","2010-01-06",14.68
"760","2010-01-07",14.69
"761","2010-01-08",14.43
"762","2010-01-11",14.45
"763","2010-01-12",14.46
"764","2010-01-13",14.81
"765","2010-01-14",15.45
"766","2010-01-15",15.18
"767","2010-01-19",15.31
"768","2010-01-20",17.26
"769","2010-01-21",17.42
"770","2010-01-22",16.91
"771","2010-01-25",16.549999
"772","2010-01-26",16.83
"773","2010-01-27",16.559999
"774","2010-01-28",16.549999
"775","2010-01-29",16.32
"776","2010-02-01",16.799999
"777","2010-02-02",16.83
"778","2010-02-03",16.83
"779","2010-02-04",16.190001
"780","2010-02-05",16.299999
"781","2010-02-08",16.299999
"782","2010-02-09",17
"783","2010-02-10",17.15
"784","2010-02-11",17.540001
"785","2010-02-12",17.809999
"786","2010-02-16",18.08
"787","2010-02-17",18.219999
"788","2010-02-18",18.24
"789","2010-02-19",18.25
"790","2010-02-22",18.18
"791","2010-02-23",17.950001
"792","2010-02-24",18.139999
"793","2010-02-25",18.17
"794","2010-02-26",18.110001
"795","2010-03-01",18.23
"796","2010-03-02",17.84
"797","2010-03-03",17.85
"798","2010-03-04",18.08
"799","2010-03-05",18.27
"800","2010-03-08",19.370001
"801","2010-03-09",19.129999
"802","2010-03-10",19.450001
"803","2010-03-11",20
"804","2010-03-12",19.719999
"805","2010-03-15",19.67
"806","2010-03-16",19.57
"807","2010-03-17",19.66
"808","2010-03-18",19.799999
"809","2010-03-19",19.74
"810","2010-03-22",20.48
"811","2010-03-23",20.389999
"812","2010-03-24",20.360001
"813","2010-03-25",20.27
"814","2010-03-26",19.59
"815","2010-03-29",19.58
"816","2010-03-30",19.389999
"817","2010-03-31",19.280001
"818","2010-04-01",19.280001
"819","2010-04-05",19.860001
"820","2010-04-06",19.870001
"821","2010-04-07",20.16
"822","2010-04-08",20.219999
"823","2010-04-09",20.139999
"824","2010-04-12",20.379999
"825","2010-04-13",20.24
"826","2010-04-14",20.68
"827","2010-04-15",20.709999
"828","2010-04-16",20.379999
"829","2010-04-19",20.33
"830","2010-04-20",20.16
"831","2010-04-21",20.4
"832","2010-04-22",20.700001
"833","2010-04-23",20.459999
"834","2010-04-26",19.91
"835","2010-04-27",19.629999
"836","2010-04-28",18.9
"837","2010-04-29",19.280001
"838","2010-04-30",18.52
"839","2010-05-03",19.08
"840","2010-05-04",18.26
"841","2010-05-05",18.24
"842","2010-05-06",17.74
"843","2010-05-07",17.639999
"844","2010-05-10",18.27
"845","2010-05-11",18.52
"846","2010-05-12",18.790001
"847","2010-05-13",17.940001
"848","2010-05-14",17.5
"849","2010-05-17",17.67
"850","2010-05-18",17.620001
"851","2010-05-19",17.879999
"852","2010-05-20",17.309999
"853","2010-05-21",17.610001
"854","2010-05-24",17.32
"855","2010-05-25",17.42
"856","2010-05-26",17.370001
"857","2010-05-27",17.969999
"858","2010-05-28",17.780001
"859","2010-06-01",17.280001
"860","2010-06-02",17.700001
"861","2010-06-03",17.85
"862","2010-06-04",17.190001
"863","2010-06-07",15.85
"864","2010-06-08",16.370001
"865","2010-06-09",16.540001
"866","2010-06-10",16.639999
"867","2010-06-11",16.790001
"868","2010-06-14",16.84
"869","2010-06-15",16.82
"870","2010-06-16",16.26
"871","2010-06-17",16
"872","2010-06-18",15.94
"873","2010-06-21",15.64
"874","2010-06-22",15.26
"875","2010-06-23",15.42
"876","2010-06-24",14.65
"877","2010-06-25",14.92
"878","2010-06-28",14.83
"879","2010-06-29",14.43
"880","2010-06-30",14.46
"881","2010-07-01",14.26
"882","2010-07-02",14.24
"883","2010-07-06",14.12
"884","2010-07-07",14.78
"885","2010-07-08",14.96
"886","2010-07-09",15.26
"887","2010-07-12",15.36
"888","2010-07-13",15.85
"889","2010-07-14",15.83
"890","2010-07-15",16.08
"891","2010-07-16",15.53
"892","2010-07-19",15.37
"893","2010-07-20",15.51
"894","2010-07-21",15.34
"895","2010-07-22",16.26
"896","2010-07-23",16.24
"897","2010-07-26",16.42
"898","2010-07-27",16.43
"899","2010-07-28",16.1
"900","2010-07-29",15.84
"901","2010-07-30",15.72
"902","2010-08-02",16.1
"903","2010-08-03",15.85
"904","2010-08-04",16.040001
"905","2010-08-05",15.93
"906","2010-08-06",15.71
"907","2010-08-09",16.08
"908","2010-08-10",15.55
"909","2010-08-11",14.89
"910","2010-08-12",15.65
"911","2010-08-13",15.07
"912","2010-08-16",15.17
"913","2010-08-17",15.55
"914","2010-08-18",16.040001
"915","2010-08-19",15.64
"916","2010-08-20",15.6
"917","2010-08-23",15.76
"918","2010-08-24",15.73
"919","2010-08-25",15.9
"920","2010-08-26",15.83
"921","2010-08-27",16.620001
"922","2010-08-30",16.08
"923","2010-08-31",15.75
"924","2010-09-01",16.629999
"925","2010-09-02",18.18
"926","2010-09-03",18.030001
"927","2010-09-07",17.870001
"928","2010-09-08",17.940001
"929","2010-09-09",17.870001
"930","2010-09-10",17.959999
"931","2010-09-13",18.42
"932","2010-09-14",18.629999
"933","2010-09-15",18.77
"934","2010-09-16",18.809999
"935","2010-09-17",17.65
"936","2010-09-20",17.629999
"937","2010-09-21",17.73
"938","2010-09-22",17.91
"939","2010-09-23",18.030001
"940","2010-09-24",18.41
"941","2010-09-27",18.32
"942","2010-09-28",18.790001
"943","2010-09-29",18.84
"944","2010-09-30",18.860001
"945","2010-10-01",19.059999
"946","2010-10-04",19.219999
"947","2010-10-05",19.25
"948","2010-10-06",18.98
"949","2010-10-07",18.98
"950","2010-10-08",19.040001
"951","2010-10-11",19.57
"952","2010-10-12",19.889999
"953","2010-10-13",19.83
"954","2010-10-14",19.620001
"955","2010-10-15",19.9
"956","2010-10-18",20.030001
"957","2010-10-19",19.389999
"958","2010-10-20",19.58
"959","2010-10-21",19.58
"960","2010-10-22",20.190001
"961","2010-10-25",20.01
"962","2010-10-26",20.110001
"963","2010-10-27",18.33
"964","2010-10-28",18.309999
"965","2010-10-29",18.540001
"966","2010-11-01",18.549999
"967","2010-11-02",18.700001
"968","2010-11-03",18.889999
"969","2010-11-04",18.91
"970","2010-11-05",18.889999
"971","2010-11-08",18.84
"972","2010-11-09",18.559999
"973","2010-11-10",18.75
"974","2010-11-11",19.139999
