"","date","TNC"
"136","2007-07-18",37.73
"137","2007-07-19",37.509998
"138","2007-07-20",36.880001
"139","2007-07-23",37.27
"140","2007-07-24",36.52
"141","2007-07-25",36.200001
"142","2007-07-26",36
"143","2007-07-27",35.400002
"144","2007-07-30",36.66
"145","2007-07-31",38.549999
"146","2007-08-01",41.68
"147","2007-08-02",41.560001
"148","2007-08-03",43.099998
"149","2007-08-06",42.34
"150","2007-08-07",43.450001
"151","2007-08-08",44.310001
"152","2007-08-09",41.720001
"153","2007-08-10",41.73
"154","2007-08-13",42.720001
"155","2007-08-14",41.900002
"156","2007-08-15",40.369999
"157","2007-08-16",41.450001
"158","2007-08-17",42.57
"159","2007-08-20",43.41
"160","2007-08-21",42.84
"161","2007-08-22",43.900002
"162","2007-08-23",42.849998
"163","2007-08-24",43.150002
"164","2007-08-27",42.189999
"165","2007-08-28",41.049999
"166","2007-08-29",41.740002
"167","2007-08-30",41.689999
"168","2007-08-31",42.02
"169","2007-09-04",42.450001
"170","2007-09-05",42.259998
"171","2007-09-06",41.23
"172","2007-09-07",39.849998
"173","2007-09-10",39.52
"174","2007-09-11",40.18
"175","2007-09-12",40.619999
"176","2007-09-13",41.700001
"177","2007-09-14",42.59
"178","2007-09-17",43.18
"179","2007-09-18",45.869999
"180","2007-09-19",47.549999
"181","2007-09-20",46.540001
"182","2007-09-21",47.700001
"183","2007-09-24",47.209999
"184","2007-09-25",48.849998
"185","2007-09-26",49.32
"186","2007-09-27",48.790001
"187","2007-09-28",48.700001
"188","2007-10-01",48.400002
"189","2007-10-02",47.299999
"190","2007-10-03",47.060001
"191","2007-10-04",47.549999
"192","2007-10-05",48
"193","2007-10-08",47.860001
"194","2007-10-09",47.779999
"195","2007-10-10",47.599998
"196","2007-10-11",46.43
"197","2007-10-12",47.27
"198","2007-10-15",46.34
"199","2007-10-16",47.130001
"200","2007-10-17",47.139999
"201","2007-10-18",47.279999
"202","2007-10-19",45.220001
"203","2007-10-22",46.080002
"204","2007-10-23",46.470001
"205","2007-10-24",44.939999
"206","2007-10-25",44.209999
"207","2007-10-26",45.98
"208","2007-10-29",46.279999
"209","2007-10-30",45.220001
"210","2007-10-31",47.16
"211","2007-11-01",45.110001
"212","2007-11-02",45.040001
"213","2007-11-05",45.200001
"214","2007-11-06",45.619999
"215","2007-11-07",43.630001
"216","2007-11-08",45.040001
"217","2007-11-09",45.669998
"218","2007-11-12",45.700001
"219","2007-11-13",47.189999
"220","2007-11-14",47.389999
"221","2007-11-15",46.700001
"222","2007-11-16",46.869999
"223","2007-11-19",45.200001
"224","2007-11-20",45.889999
"225","2007-11-21",45.610001
"226","2007-11-23",47.16
"227","2007-11-26",44.950001
"228","2007-11-27",44.73
"229","2007-11-28",44.700001
"230","2007-11-29",44.549999
"231","2007-11-30",43.830002
"232","2007-12-03",44.029999
"233","2007-12-04",43.75
"234","2007-12-05",44.73
"235","2007-12-06",45.299999
"236","2007-12-07",44.91
"237","2007-12-10",44.889999
"238","2007-12-11",42.939999
"239","2007-12-12",43.580002
"240","2007-12-13",44.119999
"241","2007-12-14",42.209999
"242","2007-12-17",41.259998
"243","2007-12-18",43.099998
"244","2007-12-19",43.130001
"245","2007-12-20",45
"246","2007-12-21",45.900002
"247","2007-12-24",47.709999
"248","2007-12-26",47.299999
"249","2007-12-27",45.029999
"250","2007-12-28",44.610001
"251","2007-12-31",44.290001
"252","2008-01-02",45.349998
"253","2008-01-03",45.41
"254","2008-01-04",43.560001
"255","2008-01-07",43.279999
"256","2008-01-08",41.5
"257","2008-01-09",40.549999
"258","2008-01-10",39.169998
"259","2008-01-11",37.43
"260","2008-01-14",37
"261","2008-01-15",35.07
"262","2008-01-16",34.139999
"263","2008-01-17",33.07
"264","2008-01-18",32.369999
"265","2008-01-22",33.080002
"266","2008-01-23",32.189999
"267","2008-01-24",32.139999
"268","2008-01-25",31.879999
"269","2008-01-28",32.200001
"270","2008-01-29",32.349998
"271","2008-01-30",32.57
"272","2008-01-31",32.990002
"273","2008-02-01",34.639999
"274","2008-02-04",34.93
"275","2008-02-05",33.52
"276","2008-02-06",33.549999
"277","2008-02-07",33.68
"278","2008-02-08",33.509998
"279","2008-02-11",33.810001
"280","2008-02-12",33.549999
"281","2008-02-13",33.900002
"282","2008-02-14",33.41
"283","2008-02-15",33.34
"284","2008-02-19",34.009998
"285","2008-02-20",34.630001
"286","2008-02-21",34.040001
"287","2008-02-22",33.610001
"288","2008-02-25",34.169998
"289","2008-02-26",35.66
"290","2008-02-27",36.549999
"291","2008-02-28",36.02
"292","2008-02-29",36.080002
"293","2008-03-03",36.779999
"294","2008-03-04",36.41
"295","2008-03-05",36.52
"296","2008-03-06",35.240002
"297","2008-03-07",35.610001
"298","2008-03-10",34.900002
"299","2008-03-11",37.009998
"300","2008-03-12",36.919998
"301","2008-03-13",37.68
"302","2008-03-14",37.189999
"303","2008-03-17",37.540001
"304","2008-03-18",39.310001
"305","2008-03-19",37.060001
"306","2008-03-20",37.490002
"307","2008-03-24",38.669998
"308","2008-03-25",38.939999
"309","2008-03-26",41.669998
"310","2008-03-27",40.34
"311","2008-03-28",40.240002
"312","2008-03-31",39.810001
"313","2008-04-01",40.18
"314","2008-04-02",39.529999
"315","2008-04-03",40.099998
"316","2008-04-04",40.610001
"317","2008-04-07",40.490002
"318","2008-04-08",40.279999
"319","2008-04-09",39.049999
"320","2008-04-10",39.580002
"321","2008-04-11",38.799999
"322","2008-04-14",38.470001
"323","2008-04-15",40.02
"324","2008-04-16",40.959999
"325","2008-04-17",40.540001
"326","2008-04-18",41
"327","2008-04-21",39.950001
"328","2008-04-22",39
"329","2008-04-23",39.709999
"330","2008-04-24",36.349998
"331","2008-04-25",35.560001
"332","2008-04-28",35.610001
"333","2008-04-29",33.779999
"334","2008-04-30",34.130001
"335","2008-05-01",35.369999
"336","2008-05-02",35.130001
"337","2008-05-05",34.900002
"338","2008-05-06",34.459999
"339","2008-05-07",33.619999
"340","2008-05-08",33.689999
"341","2008-05-09",33.880001
"342","2008-05-12",34.959999
"343","2008-05-13",34.919998
"344","2008-05-14",35.290001
"345","2008-05-15",34.98
"346","2008-05-16",35.049999
"347","2008-05-19",34.75
"348","2008-05-20",34.75
"349","2008-05-21",34.720001
"350","2008-05-22",34.639999
"351","2008-05-23",34.509998
"352","2008-05-27",34.900002
"353","2008-05-28",35.130001
"354","2008-05-29",35.529999
"355","2008-05-30",35.169998
"356","2008-06-02",35.119999
"357","2008-06-03",35.009998
"358","2008-06-04",34.810001
"359","2008-06-05",35.869999
"360","2008-06-06",35.25
"361","2008-06-09",35.009998
"362","2008-06-10",34.91
"363","2008-06-11",35
"364","2008-06-12",34.799999
"365","2008-06-13",34.799999
"366","2008-06-16",34.84
"367","2008-06-17",35
"368","2008-06-18",34.900002
"369","2008-06-19",35.27
"370","2008-06-20",34.93
"371","2008-06-23",34.540001
"372","2008-06-24",32.84
"373","2008-06-25",32.470001
"374","2008-06-26",30.66
"375","2008-06-27",30.459999
"376","2008-06-30",30.07
"377","2008-07-01",29.82
"378","2008-07-02",28.17
"379","2008-07-03",28.5
"380","2008-07-07",28.1
"381","2008-07-08",27.98
"382","2008-07-09",26.139999
"383","2008-07-10",24.9
"384","2008-07-11",25.290001
"385","2008-07-14",25.4
"386","2008-07-15",25.26
"387","2008-07-16",25.16
"388","2008-07-17",25.59
"389","2008-07-18",25.48
"390","2008-07-21",26.040001
"391","2008-07-22",26.65
"392","2008-07-23",27.040001
"393","2008-07-24",26.940001
"394","2008-07-25",28.02
"395","2008-07-28",27.66
"396","2008-07-29",26.469999
"397","2008-07-30",26.48
"398","2008-07-31",26.309999
"399","2008-08-01",26.4
"400","2008-08-04",26.34
"401","2008-08-05",27.190001
"402","2008-08-06",27.82
"403","2008-08-07",26.959999
"404","2008-08-08",28.57
"405","2008-08-11",28.83
"406","2008-08-12",29.030001
"407","2008-08-13",29.700001
"408","2008-08-14",30.75
"409","2008-08-15",31.34
"410","2008-08-18",31.120001
"411","2008-08-19",30.26
"412","2008-08-20",30.860001
"413","2008-08-21",30.530001
"414","2008-08-22",31.52
"415","2008-08-25",30.5
"416","2008-08-26",31.379999
"417","2008-08-27",30.950001
"418","2008-08-28",31.790001
"419","2008-08-29",31.15
"420","2008-09-02",31.34
"421","2008-09-03",32.060001
"422","2008-09-04",31.639999
"423","2008-09-05",31.559999
"424","2008-09-08",33.02
"425","2008-09-09",31.49
"426","2008-09-10",32.02
"427","2008-09-11",32.099998
"428","2008-09-12",32.900002
"429","2008-09-15",32.279999
"430","2008-09-16",34.119999
"431","2008-09-17",34.509998
"432","2008-09-18",40.48
"433","2008-09-19",38.639999
"434","2008-09-22",36.080002
"435","2008-09-23",36.639999
"436","2008-09-24",35.16
"437","2008-09-25",36.290001
"438","2008-09-26",35.23
"439","2008-09-29",34.970001
"440","2008-09-30",34.259998
"441","2008-10-01",33.259998
"442","2008-10-02",31.23
"443","2008-10-03",30.01
"444","2008-10-06",29.82
"445","2008-10-07",28.049999
"446","2008-10-08",29.18
"447","2008-10-09",26.709999
"448","2008-10-10",28.620001
"449","2008-10-13",30
"450","2008-10-14",30.030001
"451","2008-10-15",26.07
"452","2008-10-16",28.639999
"453","2008-10-17",28.27
"454","2008-10-20",31
"455","2008-10-21",29.690001
"456","2008-10-22",27.700001
"457","2008-10-23",24
"458","2008-10-24",22.799999
"459","2008-10-27",20.870001
"460","2008-10-28",21
"461","2008-10-29",21.83
"462","2008-10-30",23.92
"463","2008-10-31",25.09
"464","2008-11-03",25.549999
"465","2008-11-04",25.370001
"466","2008-11-05",24.379999
"467","2008-11-06",22.860001
"468","2008-11-07",22.99
"469","2008-11-10",22.75
"470","2008-11-11",22.629999
"471","2008-11-12",21.559999
"472","2008-11-13",22.450001
"473","2008-11-14",21.27
"474","2008-11-17",21.41
"475","2008-11-18",21.940001
"476","2008-11-19",20.530001
"477","2008-11-20",18.620001
"478","2008-11-21",20.48
"479","2008-11-24",21.129999
"480","2008-11-25",21.139999
"481","2008-11-26",23.48
"482","2008-11-28",24.09
"483","2008-12-01",21.32
"484","2008-12-02",22.469999
"485","2008-12-03",22.879999
"486","2008-12-04",21.610001
"487","2008-12-05",22.5
"488","2008-12-08",24.16
"489","2008-12-09",23.49
"490","2008-12-10",24.07
"491","2008-12-11",23.290001
"492","2008-12-12",24.5
"493","2008-12-15",23.370001
"494","2008-12-16",24.530001
"495","2008-12-17",24.719999
"496","2008-12-18",20.02
"497","2008-12-19",17.82
"498","2008-12-22",17
"499","2008-12-23",16.299999
"500","2008-12-24",17.02
"501","2008-12-26",16.76
"502","2008-12-29",15.33
"503","2008-12-30",15.85
"504","2008-12-31",15.4
"505","2009-01-02",15.61
"506","2009-01-05",15.8
"507","2009-01-06",16.41
"508","2009-01-07",15.81
"509","2009-01-08",15.63
"510","2009-01-09",15.09
"511","2009-01-12",14.15
"512","2009-01-13",14.58
"513","2009-01-14",14.37
"514","2009-01-15",14.8
"515","2009-01-16",15.51
"516","2009-01-20",14.3
"517","2009-01-21",15.15
"518","2009-01-22",14.37
"519","2009-01-23",13.34
"520","2009-01-26",13.52
"521","2009-01-27",13.93
"522","2009-01-28",14.63
"523","2009-01-29",13.84
"524","2009-01-30",13.54
"525","2009-02-02",13.9
"526","2009-02-03",13.6
"527","2009-02-04",13.29
"528","2009-02-05",13.58
"529","2009-02-06",14.1
"530","2009-02-09",14.41
"531","2009-02-10",14.48
"532","2009-02-11",14.07
"533","2009-02-12",14.44
"534","2009-02-13",13.5
"535","2009-02-17",13.34
"536","2009-02-18",13.34
"537","2009-02-19",13.59
"538","2009-02-20",12.9
"539","2009-02-23",12.02
"540","2009-02-24",11.86
"541","2009-02-25",11.04
"542","2009-02-26",10.08
"543","2009-02-27",9.86
"544","2009-03-02",9.14
"545","2009-03-03",8.34
"546","2009-03-04",8.75
"547","2009-03-05",8.3
"548","2009-03-06",8.23
"549","2009-03-09",7.74
"550","2009-03-10",8.25
"551","2009-03-11",7.98
"552","2009-03-12",8.37
"553","2009-03-13",8.44
"554","2009-03-16",8.06
"555","2009-03-17",8.16
"556","2009-03-18",8.77
"557","2009-03-19",8.85
"558","2009-03-20",8.24
"559","2009-03-23",9.93
"560","2009-03-24",9.29
"561","2009-03-25",9.71
"562","2009-03-26",10.18
"563","2009-03-27",9.48
"564","2009-03-30",9.38
"565","2009-03-31",9.37
"566","2009-04-01",9.89
"567","2009-04-02",10.65
"568","2009-04-03",10.74
"569","2009-04-06",10.84
"570","2009-04-07",10.03
"571","2009-04-08",11.07
"572","2009-04-09",11.9
"573","2009-04-13",12.46
"574","2009-04-14",12.05
"575","2009-04-15",12.92
"576","2009-04-16",13.99
"577","2009-04-17",14.08
"578","2009-04-20",13.02
"579","2009-04-21",14.01
"580","2009-04-22",14.38
"581","2009-04-23",14.33
"582","2009-04-24",14.9
"583","2009-04-27",14.43
"584","2009-04-28",14.29
"585","2009-04-29",15.14
"586","2009-04-30",14.87
"587","2009-05-01",15.45
"588","2009-05-04",16.389999
"589","2009-05-05",16.07
"590","2009-05-06",16.280001
"591","2009-05-07",16.549999
"592","2009-05-08",19.32
"593","2009-05-11",19.540001
"594","2009-05-12",19.08
"595","2009-05-13",17.950001
"596","2009-05-14",17.780001
"597","2009-05-15",17.67
"598","2009-05-18",19.299999
"599","2009-05-19",19.09
"600","2009-05-20",19.360001
"601","2009-05-21",18.93
"602","2009-05-22",17.969999
"603","2009-05-26",19.48
"604","2009-05-27",18.950001
"605","2009-05-28",19.24
"606","2009-05-29",18.27
"607","2009-06-01",19.540001
"608","2009-06-02",21.030001
"609","2009-06-03",20.209999
"610","2009-06-04",21.26
"611","2009-06-05",21
"612","2009-06-08",19.93
"613","2009-06-09",20.190001
"614","2009-06-10",20.24
"615","2009-06-11",19.9
"616","2009-06-12",19.450001
"617","2009-06-15",18.58
"618","2009-06-16",18.25
"619","2009-06-17",18.25
"620","2009-06-18",18.75
"621","2009-06-19",17.65
"622","2009-06-22",16.459999
"623","2009-06-23",16.77
"624","2009-06-24",16.799999
"625","2009-06-25",17.59
"626","2009-06-26",18.17
"627","2009-06-29",18.190001
"628","2009-06-30",18.389999
"629","2009-07-01",18.809999
"630","2009-07-02",17.4
"631","2009-07-06",17.450001
"632","2009-07-07",16.73
"633","2009-07-08",16.440001
"634","2009-07-09",15.88
"635","2009-07-10",15.79
"636","2009-07-13",16.299999
"637","2009-07-14",16.24
"638","2009-07-15",17.49
"639","2009-07-16",17.459999
"640","2009-07-17",17.200001
"641","2009-07-20",17.5
"642","2009-07-21",17.389999
"643","2009-07-22",16.450001
"644","2009-07-23",17.32
"645","2009-07-24",17.91
"646","2009-07-27",17.9
"647","2009-07-28",18.040001
"648","2009-07-29",18.129999
"649","2009-07-30",20.27
"650","2009-07-31",21.940001
"651","2009-08-03",24.219999
"652","2009-08-04",27.549999
"653","2009-08-05",26.799999
"654","2009-08-06",26.66
"655","2009-08-07",28.18
"656","2009-08-10",27.5
"657","2009-08-11",28.24
"658","2009-08-12",28.299999
"659","2009-08-13",27.879999
"660","2009-08-14",26.469999
"661","2009-08-17",25.360001
"662","2009-08-18",26.459999
"663","2009-08-19",26.370001
"664","2009-08-20",26.5
"665","2009-08-21",26.75
"666","2009-08-24",26.6
"667","2009-08-25",26.48
"668","2009-08-26",26.6
"669","2009-08-27",25.9
"670","2009-08-28",25.65
"671","2009-08-31",25.57
"672","2009-09-01",25.450001
"673","2009-09-02",25.59
"674","2009-09-03",26
"675","2009-09-04",25.379999
"676","2009-09-08",25.49
"677","2009-09-09",25.92
"678","2009-09-10",26.42
"679","2009-09-11",26.59
"680","2009-09-14",27.15
"681","2009-09-15",27.370001
"682","2009-09-16",27.9
"683","2009-09-17",28.07
"684","2009-09-18",28.24
"685","2009-09-21",27.860001
"686","2009-09-22",27.42
"687","2009-09-23",28.5
"688","2009-09-24",28.58
"689","2009-09-25",28.68
"690","2009-09-28",28.82
"691","2009-09-29",30.790001
"692","2009-09-30",29.059999
"693","2009-10-01",27.219999
"694","2009-10-02",26.34
"695","2009-10-05",27.360001
"696","2009-10-06",29.780001
"697","2009-10-07",29.790001
"698","2009-10-08",29.799999
"699","2009-10-09",29.83
"700","2009-10-12",29.690001
"701","2009-10-13",29.799999
"702","2009-10-14",30.049999
"703","2009-10-15",30.049999
"704","2009-10-16",29.209999
"705","2009-10-19",29.93
"706","2009-10-20",28.9
"707","2009-10-21",28.709999
"708","2009-10-22",29.68
"709","2009-10-23",28.93
"710","2009-10-26",28.57
"711","2009-10-27",31.92
"712","2009-10-28",29.030001
"713","2009-10-29",28.07
"714","2009-10-30",26.66
"715","2009-11-02",26.719999
"716","2009-11-03",26.84
"717","2009-11-04",26.16
"718","2009-11-05",28.440001
"719","2009-11-06",29.15
"720","2009-11-09",29.360001
"721","2009-11-10",28.59
"722","2009-11-11",29.18
"723","2009-11-12",28.969999
"724","2009-11-13",29.469999
"725","2009-11-16",30.66
"726","2009-11-17",30.049999
"727","2009-11-18",30
"728","2009-11-19",28.49
"729","2009-11-20",27.969999
"730","2009-11-23",28.52
"731","2009-11-24",28.309999
"732","2009-11-25",28.450001
"733","2009-11-27",27.07
"734","2009-11-30",27.219999
"735","2009-12-01",27.700001
"736","2009-12-02",28.77
"737","2009-12-03",27.75
"738","2009-12-04",28.610001
"739","2009-12-07",29.18
"740","2009-12-08",28.809999
"741","2009-12-09",28.91
"742","2009-12-10",28.25
"743","2009-12-11",28.709999
"744","2009-12-14",29.77
"745","2009-12-15",28.450001
"746","2009-12-16",28.129999
"747","2009-12-17",27.209999
"748","2009-12-18",26.780001
"749","2009-12-21",26.85
"750","2009-12-22",26.959999
"751","2009-12-23",26.959999
"752","2009-12-24",27.5
"753","2009-12-28",27.129999
"754","2009-12-29",27.02
"755","2009-12-30",26.82
"756","2009-12-31",26.190001
"757","2010-01-04",27.530001
"758","2010-01-05",26.969999
"759","2010-01-06",26.559999
"760","2010-01-07",26.860001
"761","2010-01-08",26.860001
"762","2010-01-11",27.67
"763","2010-01-12",26.91
"764","2010-01-13",27.17
"765","2010-01-14",26.99
"766","2010-01-15",26.120001
"767","2010-01-19",26.43
"768","2010-01-20",25.73
"769","2010-01-21",24.700001
"770","2010-01-22",24.07
"771","2010-01-25",24.27
"772","2010-01-26",24
"773","2010-01-27",24.530001
"774","2010-01-28",23.92
"775","2010-01-29",23.93
"776","2010-02-01",24.18
"777","2010-02-02",24.139999
"778","2010-02-03",23.65
"779","2010-02-04",22.5
"780","2010-02-05",22.950001
"781","2010-02-08",21.84
"782","2010-02-09",22.190001
"783","2010-02-10",22.809999
"784","2010-02-11",23.379999
"785","2010-02-12",23.77
"786","2010-02-16",24.389999
"787","2010-02-17",24.549999
"788","2010-02-18",24.620001
"789","2010-02-19",25.68
"790","2010-02-22",25.68
"791","2010-02-23",23.26
"792","2010-02-24",23.780001
"793","2010-02-25",24.209999
"794","2010-02-26",23.860001
"795","2010-03-01",24.42
"796","2010-03-02",25.48
"797","2010-03-03",25.23
"798","2010-03-04",25.700001
"799","2010-03-05",27.030001
"800","2010-03-08",26.799999
"801","2010-03-09",26.4
"802","2010-03-10",26.43
"803","2010-03-11",26.610001
"804","2010-03-12",26.860001
"805","2010-03-15",27.15
"806","2010-03-16",27.75
"807","2010-03-17",28.379999
"808","2010-03-18",28.370001
"809","2010-03-19",28.379999
"810","2010-03-22",27.860001
"811","2010-03-23",28.040001
"812","2010-03-24",26.860001
"813","2010-03-25",26.41
"814","2010-03-26",26.02
"815","2010-03-29",26.91
"816","2010-03-30",27.790001
"817","2010-03-31",27.389999
"818","2010-04-01",27.17
"819","2010-04-05",28.57
"820","2010-04-06",28.620001
"821","2010-04-07",28.16
"822","2010-04-08",28.309999
"823","2010-04-09",28.49
"824","2010-04-12",28.73
"825","2010-04-13",33.139999
"826","2010-04-14",33.59
"827","2010-04-15",33.959999
"828","2010-04-16",33.959999
"829","2010-04-19",33.73
"830","2010-04-20",34.27
"831","2010-04-21",34.34
"832","2010-04-22",34.860001
"833","2010-04-23",35.560001
"834","2010-04-26",34.950001
"835","2010-04-27",34.279999
"836","2010-04-28",34.93
"837","2010-04-29",36.349998
"838","2010-04-30",34.490002
"839","2010-05-03",35.400002
"840","2010-05-04",34.040001
"841","2010-05-05",33.150002
"842","2010-05-06",32.18
"843","2010-05-07",30.799999
"844","2010-05-10",33.630001
"845","2010-05-11",35.599998
"846","2010-05-12",35.950001
"847","2010-05-13",36.68
"848","2010-05-14",35.880001
"849","2010-05-17",36.060001
"850","2010-05-18",35.849998
"851","2010-05-19",34.93
"852","2010-05-20",33.52
"853","2010-05-21",33.330002
"854","2010-05-24",32.130001
"855","2010-05-25",31.98
"856","2010-05-26",31.52
"857","2010-05-27",34.040001
"858","2010-05-28",33.490002
"859","2010-06-01",31.08
"860","2010-06-02",32.630001
"861","2010-06-03",33.740002
"862","2010-06-04",31.879999
"863","2010-06-07",31.51
"864","2010-06-08",31.129999
"865","2010-06-09",30.9
"866","2010-06-10",32.34
"867","2010-06-11",32.619999
"868","2010-06-14",34.02
"869","2010-06-15",34.919998
"870","2010-06-16",34.209999
"871","2010-06-17",35
"872","2010-06-18",36.790001
"873","2010-06-21",37.419998
"874","2010-06-22",36.900002
"875","2010-06-23",36.150002
"876","2010-06-24",34.650002
"877","2010-06-25",34.549999
"878","2010-06-28",34.860001
"879","2010-06-29",33.919998
"880","2010-06-30",33.82
"881","2010-07-01",32.439999
"882","2010-07-02",32.259998
"883","2010-07-06",31.309999
"884","2010-07-07",32.130001
"885","2010-07-08",32.5
"886","2010-07-09",32.560001
"887","2010-07-12",32.02
"888","2010-07-13",33.939999
"889","2010-07-14",33.060001
"890","2010-07-15",32.509998
"891","2010-07-16",31.01
"892","2010-07-19",31.530001
"893","2010-07-20",32.830002
"894","2010-07-21",31.969999
"895","2010-07-22",33.119999
"896","2010-07-23",33.98
"897","2010-07-26",34.43
"898","2010-07-27",33.970001
"899","2010-07-28",33.799999
"900","2010-07-29",34.889999
"901","2010-07-30",37.52
"902","2010-08-02",38.130001
"903","2010-08-03",36.700001
"904","2010-08-04",37.209999
"905","2010-08-05",36.25
"906","2010-08-06",36
"907","2010-08-09",36.419998
"908","2010-08-10",34.610001
"909","2010-08-11",32.459999
"910","2010-08-12",31.969999
"911","2010-08-13",31.620001
"912","2010-08-16",32.150002
"913","2010-08-17",34.57
"914","2010-08-18",35.02
"915","2010-08-19",33.830002
"916","2010-08-20",33.450001
"917","2010-08-23",33
"918","2010-08-24",31.66
"919","2010-08-25",32.209999
"920","2010-08-26",32.029999
"921","2010-08-27",33.41
"922","2010-08-30",31.07
"923","2010-08-31",31.24
"924","2010-09-01",33.34
"925","2010-09-02",33.689999
"926","2010-09-03",33.939999
"927","2010-09-07",31.9
"928","2010-09-08",31.66
"929","2010-09-09",31.610001
"930","2010-09-10",31.65
"931","2010-09-13",33.150002
"932","2010-09-14",32.66
"933","2010-09-15",32.299999
"934","2010-09-16",31.17
"935","2010-09-17",32.34
"936","2010-09-20",33.25
"937","2010-09-21",32.830002
"938","2010-09-22",31.24
"939","2010-09-23",30.33
"940","2010-09-24",30.110001
"941","2010-09-27",28.82
"942","2010-09-28",29.889999
"943","2010-09-29",30.32
"944","2010-09-30",30.9
"945","2010-10-01",30.889999
"946","2010-10-04",30.299999
"947","2010-10-05",32.029999
"948","2010-10-06",31.700001
"949","2010-10-07",31.99
"950","2010-10-08",32.709999
"951","2010-10-11",32.049999
"952","2010-10-12",32.009998
"953","2010-10-13",32.720001
"954","2010-10-14",32.790001
"955","2010-10-15",31.719999
"956","2010-10-18",31.940001
"957","2010-10-19",31.17
"958","2010-10-20",31.879999
"959","2010-10-21",31.799999
"960","2010-10-22",31.18
"961","2010-10-25",31.26
"962","2010-10-26",34.349998
"963","2010-10-27",34.110001
"964","2010-10-28",33.639999
