"","date","PHUN"
"212","2017-08-31",10.28
"213","2017-09-01",10.24
"214","2017-09-05",10.22
"215","2017-09-06",10.22
"216","2017-09-07",10.105
"217","2017-09-08",10.105
"218","2017-09-11",10.22
"219","2017-09-12",10.191
"220","2017-09-13",10.22
"221","2017-09-14",10.22
"222","2017-09-15",10.22
"223","2017-09-18",10.22
"224","2017-09-19",10.18
"225","2017-09-20",10.18
"226","2017-09-21",10.18
"227","2017-09-22",10.18
"228","2017-09-25",10.18
"229","2017-09-26",10.17
"230","2017-09-27",10.17
"231","2017-09-28",10.17
"232","2017-09-29",10.17
"233","2017-10-02",10.17
"234","2017-10-03",10.17
"235","2017-10-04",10.11
"236","2017-10-05",10.13
"237","2017-10-06",10.17
"238","2017-10-09",10.17
"239","2017-10-10",10.17
"240","2017-10-11",10.17
"241","2017-10-12",10.17
"242","2017-10-13",10.17
"243","2017-10-16",10.17
"244","2017-10-17",10.17
"245","2017-10-18",10.19
"246","2017-10-19",10.19
"247","2017-10-20",10.21
"248","2017-10-23",10.22
"249","2017-10-24",10.22
"250","2017-10-25",10.2
"251","2017-10-26",10.175
"252","2017-10-27",10.23
"253","2017-10-30",10.23
"254","2017-10-31",10.23
"255","2017-11-01",10.23
"256","2017-11-02",10.23
"257","2017-11-03",10.23
"258","2017-11-06",10.23
"259","2017-11-07",10.23
"260","2017-11-08",10.23
"261","2017-11-09",10.23
"262","2017-11-10",10.23
"263","2017-11-13",10.23
"264","2017-11-14",10.01
"265","2017-11-15",10.01
"266","2017-11-16",10.01
"267","2017-11-17",10.01
"268","2017-11-20",10.11
"269","2017-11-21",10.11
"270","2017-11-22",10.11
"271","2017-11-24",10.23
"272","2017-11-27",10.19
"273","2017-11-28",10.19
"274","2017-11-29",10.19
"275","2017-11-30",10.15
"276","2017-12-01",10.15
"277","2017-12-04",10.15
"278","2017-12-05",10.15
"279","2017-12-06",10.203
"280","2017-12-07",10.203
"281","2017-12-08",10.17
"282","2017-12-11",10.17
"283","2017-12-12",10.17
"284","2017-12-13",10.14
"285","2017-12-14",10.14
"286","2017-12-15",10.14
"287","2017-12-18",10.14
"288","2017-12-19",10.14
"289","2017-12-20",10.14
"290","2017-12-21",10.19
"291","2017-12-22",10.19
"292","2017-12-26",10.19
"293","2017-12-27",10.19
"294","2017-12-28",10.19
"295","2017-12-29",10.21
"296","2018-01-02",10.2
"297","2018-01-03",10.17
"298","2018-01-04",10.171
"299","2018-01-05",10.25
"300","2018-01-08",10.25
"301","2018-01-09",10.25
"302","2018-01-10",10.25
"303","2018-01-11",10.25
"304","2018-01-12",10.25
"305","2018-01-16",10.25
"306","2018-01-17",10.25
"307","2018-01-18",10.2
"308","2018-01-19",10.201
"309","2018-01-22",10.18
"310","2018-01-23",10.18
"311","2018-01-24",10.24
"312","2018-01-25",10.25
"313","2018-01-26",10.25
"314","2018-01-29",10.24
"315","2018-01-30",10.24
"316","2018-01-31",10.24
"317","2018-02-01",10.24
"318","2018-02-02",10.28
"319","2018-02-05",10.24
"320","2018-02-06",10.24
"321","2018-02-07",10.24
"322","2018-02-08",10.24
"323","2018-02-09",10.24
"324","2018-02-12",10.24
"325","2018-02-13",10.24
"326","2018-02-14",10.18
"327","2018-02-15",10.18
"328","2018-02-16",10.18
"329","2018-02-20",10.18
"330","2018-02-21",10.25
"331","2018-02-22",10.25
"332","2018-02-23",10.25
"333","2018-02-26",10.28
"334","2018-02-27",10.28
"335","2018-02-28",10.25
"336","2018-03-01",10.27
"337","2018-03-02",10.29
"338","2018-03-05",10.348
"339","2018-03-06",10.3
"340","2018-03-07",10.35
"341","2018-03-08",10.35
"342","2018-03-09",10.35
"343","2018-03-12",10.3
"344","2018-03-13",10.344
"345","2018-03-14",10.34
"346","2018-03-15",10.35
"347","2018-03-16",10.35
"348","2018-03-19",10.32
"349","2018-03-20",10.301
"350","2018-03-21",10.33
"351","2018-03-22",10.324
"352","2018-03-23",10.32
"353","2018-03-26",10.35
"354","2018-03-27",10.36
"355","2018-03-28",10.36
"356","2018-03-29",10.35
"357","2018-04-02",10.35
"358","2018-04-03",10.35
"359","2018-04-04",10.36
"360","2018-04-05",10.36
"361","2018-04-06",10.34
"362","2018-04-09",10.33
"363","2018-04-10",10.36
"364","2018-04-11",10.33
"365","2018-04-12",10.33
"366","2018-04-13",10.34
"367","2018-04-16",10.33
"368","2018-04-17",10.34
"369","2018-04-18",10.34
"370","2018-04-19",10.34
"371","2018-04-20",10.34
"372","2018-04-23",10.39
"373","2018-04-24",10.335
"374","2018-04-25",10.3
"375","2018-04-26",10.3
"376","2018-04-27",10.35
"377","2018-04-30",10.31
"378","2018-05-01",10.31
"379","2018-05-02",10.31
"380","2018-05-03",10.3
"381","2018-05-04",10.3
"382","2018-05-07",10.29
"383","2018-05-08",10.28
"384","2018-05-09",10.28
"385","2018-05-10",10.285
"386","2018-05-11",10.34
"387","2018-05-14",10.351
"388","2018-05-15",10.35
"389","2018-05-16",10.36
"390","2018-05-17",10.36
"391","2018-05-18",10.37
"392","2018-05-21",10.377
"393","2018-05-22",10.37
"394","2018-05-23",10.36
"395","2018-05-24",10.36
"396","2018-05-25",10.36
"397","2018-05-29",10.36
"398","2018-05-30",10.43
"399","2018-05-31",10.383
"400","2018-06-01",10.38
"401","2018-06-04",10.38
"402","2018-06-05",10.4
"403","2018-06-06",10.395
"404","2018-06-07",10.39
"405","2018-06-08",10.44
"406","2018-06-11",10.38
"407","2018-06-12",10.38
"408","2018-06-13",10.38
"409","2018-06-14",10.43
"410","2018-06-15",10.4
"411","2018-06-18",10.4
"412","2018-06-19",10.44
"413","2018-06-20",10.44
"414","2018-06-21",10.44
"415","2018-06-22",10.44
"416","2018-06-25",10.44
"417","2018-06-26",10.44
"418","2018-06-27",10.44
"419","2018-06-28",10.38
"420","2018-06-29",10.38
"421","2018-07-02",10.38
"422","2018-07-03",10.38
"423","2018-07-05",10.4
"424","2018-07-06",10.4
"425","2018-07-09",10.4
"426","2018-07-10",10.44
"427","2018-07-11",10.44
"428","2018-07-12",10.44
"429","2018-07-13",10.43
"430","2018-07-16",10.44
"431","2018-07-17",10.44
"432","2018-07-18",10.44
"433","2018-07-19",10.44
"434","2018-07-20",10.44
"435","2018-07-23",10.419
"436","2018-07-24",10.419
"437","2018-07-25",10.419
"438","2018-07-26",10.419
"439","2018-07-27",10.44
"440","2018-07-30",10.436
"441","2018-07-31",10.436
"442","2018-08-01",10.436
"443","2018-08-02",10.42
"444","2018-08-03",10.42
"445","2018-08-06",10.42
"446","2018-08-07",10.36
"447","2018-08-08",10.43
"448","2018-08-09",10.43
"449","2018-08-10",10.43
"450","2018-08-13",10.43
"451","2018-08-14",10.48
"452","2018-08-15",10.43
"453","2018-08-16",10.43
"454","2018-08-17",10.43
"455","2018-08-20",10.42
"456","2018-08-21",10.42
"457","2018-08-22",10.731
"458","2018-08-23",10.423
"459","2018-08-24",11
"460","2018-08-27",10.715
"461","2018-08-28",10.6
"462","2018-08-29",10.43
"463","2018-08-30",10.45
"464","2018-08-31",10.45
"465","2018-09-04",10.45
"466","2018-09-05",10.45
"467","2018-09-06",10.5
"468","2018-09-07",10.5
"469","2018-09-10",10.5
"470","2018-09-11",10.542
"471","2018-09-12",10.542
"472","2018-09-13",10.5
"473","2018-09-14",10.5
"474","2018-09-17",10.5
"475","2018-09-18",10.56
"476","2018-09-19",10.56
"477","2018-09-20",10.56
"478","2018-09-21",10.5
"479","2018-09-24",10.51
"480","2018-09-25",10.5
"481","2018-09-26",10.5
"482","2018-09-27",10.5
"483","2018-09-28",10.5
"484","2018-10-01",10.671
"485","2018-10-02",10.35
"486","2018-10-03",10.39
"487","2018-10-04",10.5
"488","2018-10-05",10.5
"489","2018-10-08",10.5
"490","2018-10-09",10.5
"491","2018-10-10",10.58
"492","2018-10-11",10.5
"493","2018-10-12",10.5
"494","2018-10-15",10.5
"495","2018-10-16",10.5
"496","2018-10-17",10.5
"497","2018-10-18",10.45
"498","2018-10-19",10.5
"499","2018-10-22",10.5
"500","2018-10-23",10.5
"501","2018-10-24",10.5
"502","2018-10-25",10.5
"503","2018-10-26",10.5
"504","2018-10-29",10.5
"505","2018-10-30",10.5
"506","2018-10-31",10.5
"507","2018-11-01",10.5
"508","2018-11-02",10.5
"509","2018-11-05",10.5
"510","2018-11-06",10.5
"511","2018-11-07",10.5
"512","2018-11-08",10.07
"513","2018-11-09",10.07
"514","2018-11-12",10.07
"515","2018-11-13",10.07
"516","2018-11-14",10.07
"517","2018-11-15",10.07
"518","2018-11-16",10.07
"519","2018-11-19",10.07
"520","2018-11-20",10.385
"521","2018-11-21",10.599
"522","2018-11-23",10.599
"523","2018-11-26",10.599
"524","2018-11-27",10.599
"525","2018-11-28",10.52
"526","2018-11-29",10.05
"527","2018-11-30",10.05
"528","2018-12-03",10.05
"529","2018-12-04",9.61
"530","2018-12-06",9.61
"531","2018-12-07",10.64
"532","2018-12-10",10
"533","2018-12-11",10.25
"534","2018-12-12",10.25
"535","2018-12-13",10.5
"536","2018-12-14",10.5
"537","2018-12-17",10.5
"538","2018-12-18",10.5
"539","2018-12-19",10.5
"540","2018-12-20",10.5
"541","2018-12-21",10.5
"542","2018-12-24",10.5
"543","2018-12-26",10.5
"544","2018-12-27",10.5
"545","2018-12-28",10.84
"546","2018-12-31",14.26
"547","2019-01-02",14.26
"548","2019-01-03",26.676001
"549","2019-01-04",54.060001
"550","2019-01-07",62.310001
"551","2019-01-08",85
"552","2019-01-09",220
"553","2019-01-10",157
"554","2019-01-11",91.059998
"555","2019-01-14",105
"556","2019-01-15",147
"557","2019-01-16",139
"558","2019-01-17",131.199997
"559","2019-01-18",149
"560","2019-01-22",100
"561","2019-01-23",88
"562","2019-01-24",94.5
"563","2019-01-25",110
"564","2019-01-28",130
"565","2019-01-29",142
"566","2019-01-30",180
"567","2019-01-31",297.799988
"568","2019-02-01",308.399994
"569","2019-02-04",250
"570","2019-02-05",230
"571","2019-02-06",119
"572","2019-02-07",120.375
"573","2019-02-08",121.5
"574","2019-02-11",120
"575","2019-02-12",113.410004
"576","2019-02-13",95.849998
"577","2019-02-14",50.200001
"578","2019-02-15",40
"579","2019-02-19",38.622002
"580","2019-02-20",38.610001
"581","2019-02-21",40.154999
"582","2019-02-22",38.5
"583","2019-02-25",37.900002
"584","2019-02-26",36.630001
"585","2019-02-27",32
"586","2019-02-28",29.540001
"587","2019-03-01",27.745001
"588","2019-03-04",33.5
"589","2019-03-05",30.299999
"590","2019-03-06",35
"591","2019-03-07",36
"592","2019-03-08",40.099998
"593","2019-03-11",45.16
"594","2019-03-12",52.48
"595","2019-03-13",61.5
"596","2019-03-14",66
"597","2019-03-15",53.549999
"598","2019-03-18",50.355
"599","2019-03-19",41.5
"600","2019-03-20",27.82
"601","2019-03-21",43.02
"602","2019-03-22",44.48
"603","2019-03-25",36.650002
"604","2019-03-26",34.900002
"605","2019-03-27",17
"606","2019-03-28",14.51
"607","2019-03-29",13.69
"608","2019-04-01",12.47
"609","2019-04-02",14.01
"610","2019-04-03",5.52
"611","2019-04-04",6.02
"612","2019-04-05",5.75
"613","2019-04-08",5.27
"614","2019-04-09",5.4
"615","2019-04-10",5.22
"616","2019-04-11",8.88
"617","2019-04-12",8.19
"618","2019-04-15",9.13
"619","2019-04-16",7.75
"620","2019-04-17",6.98
"621","2019-04-18",7.45
"622","2019-04-22",7.51
"623","2019-04-23",7.2
"624","2019-04-24",7.68
"625","2019-04-25",8.08
"626","2019-04-26",7.88
"627","2019-04-29",8.3
"628","2019-04-30",8.1
"629","2019-05-01",8.43
"630","2019-05-02",8.18
"631","2019-05-03",8.29
"632","2019-05-06",7.65
"633","2019-05-07",7.58
"634","2019-05-08",7.34
"635","2019-05-09",7.1
"636","2019-05-10",7.48
"637","2019-05-13",7.25
"638","2019-05-14",7.65
"639","2019-05-15",7.33
"640","2019-05-16",6.9
"641","2019-05-17",6.02
"642","2019-05-20",5.62
"643","2019-05-21",5.58
"644","2019-05-22",5.17
"645","2019-05-23",5.06
"646","2019-05-24",5.02
"647","2019-05-28",4.94
"648","2019-05-29",4.95
"649","2019-05-30",5
"650","2019-05-31",4.83
"651","2019-06-03",4.57
"652","2019-06-04",4.55
"653","2019-06-05",4.42
"654","2019-06-06",4.16
"655","2019-06-07",4.24
"656","2019-06-10",4.42
"657","2019-06-11",4.29
"658","2019-06-12",4.39
"659","2019-06-13",4.35
"660","2019-06-14",4.2
"661","2019-06-17",3.92
"662","2019-06-18",3.81
"663","2019-06-19",3.51
"664","2019-06-20",3.61
"665","2019-06-21",3.61
"666","2019-06-24",3.19
"667","2019-06-25",3.28
"668","2019-06-26",2.93
"669","2019-06-27",2.59
"670","2019-06-28",3.11
"671","2019-07-01",2.88
"672","2019-07-02",2.68
"673","2019-07-03",2.42
"674","2019-07-05",2.18
"675","2019-07-08",2.05
"676","2019-07-09",2.24
"677","2019-07-10",2.07
"678","2019-07-11",2.12
"679","2019-07-12",2.04
"680","2019-07-15",2.08
"681","2019-07-16",2.38
"682","2019-07-17",2.09
"683","2019-07-18",2.04
"684","2019-07-19",2.01
"685","2019-07-22",1.84
"686","2019-07-23",1.71
"687","2019-07-24",1.85
"688","2019-07-25",1.7
"689","2019-07-26",1.74
"690","2019-07-29",1.67
"691","2019-07-30",1.66
"692","2019-07-31",1.71
"693","2019-08-01",1.7
"694","2019-08-02",1.62
"695","2019-08-05",1.49
"696","2019-08-06",1.44
"697","2019-08-07",1.51
"698","2019-08-08",1.8
"699","2019-08-09",1.71
"700","2019-08-12",1.69
"701","2019-08-13",1.71
"702","2019-08-14",1.4
"703","2019-08-15",1.13
"704","2019-08-16",1.26
"705","2019-08-19",1.19
"706","2019-08-20",1.22
"707","2019-08-21",1.31
"708","2019-08-22",1.28
"709","2019-08-23",1.4
"710","2019-08-26",1.79
"711","2019-08-27",1.52
"712","2019-08-28",1.52
"713","2019-08-29",1.51
"714","2019-08-30",1.5
"715","2019-09-03",1.52
"716","2019-09-04",1.55
"717","2019-09-05",1.67
"718","2019-09-06",1.76
"719","2019-09-09",1.62
"720","2019-09-10",1.76
"721","2019-09-11",1.76
"722","2019-09-12",1.7
"723","2019-09-13",1.73
"724","2019-09-16",1.72
"725","2019-09-17",1.72
"726","2019-09-18",1.76
"727","2019-09-19",1.84
"728","2019-09-20",1.82
"729","2019-09-23",1.77
"730","2019-09-24",1.75
"731","2019-09-25",1.79
"732","2019-09-26",1.69
"733","2019-09-27",1.58
"734","2019-09-30",1.44
"735","2019-10-01",1.39
"736","2019-10-02",1.43
"737","2019-10-03",1.53
"738","2019-10-04",1.47
"739","2019-10-07",1.45
"740","2019-10-08",1.43
"741","2019-10-09",1.49
"742","2019-10-10",1.46
"743","2019-10-11",1.43
"744","2019-10-14",1.47
"745","2019-10-15",1.58
"746","2019-10-16",1.59
"747","2019-10-17",1.64
"748","2019-10-18",1.68
"749","2019-10-21",1.7
"750","2019-10-22",1.55
"751","2019-10-23",1.61
"752","2019-10-24",1.63
"753","2019-10-25",1.61
"754","2019-10-28",1.55
"755","2019-10-29",1.61
"756","2019-10-30",1.63
"757","2019-10-31",1.65
"758","2019-11-01",1.66
"759","2019-11-04",1.64
"760","2019-11-05",1.56
"761","2019-11-06",1.51
"762","2019-11-07",1.48
"763","2019-11-08",1.45
"764","2019-11-11",1.39
"765","2019-11-12",1.32
"766","2019-11-13",1.3
"767","2019-11-14",1.26
"768","2019-11-15",1.33
"769","2019-11-18",1.19
"770","2019-11-19",1.32
"771","2019-11-20",1.29
"772","2019-11-21",1.26
"773","2019-11-22",1.3
"774","2019-11-25",1.31
"775","2019-11-26",1.29
"776","2019-11-27",1.31
"777","2019-11-29",1.28
"778","2019-12-02",1.26
"779","2019-12-03",1.21
"780","2019-12-04",1.26
"781","2019-12-05",1.22
"782","2019-12-06",1.29
"783","2019-12-09",1.21
"784","2019-12-10",1.2
"785","2019-12-11",1.17
"786","2019-12-12",1.17
"787","2019-12-13",1.18
"788","2019-12-16",1.13
"789","2019-12-17",1.13
"790","2019-12-18",1.115
"791","2019-12-19",1.15
"792","2019-12-20",1.34
"793","2019-12-23",1.22
"794","2019-12-24",1.2
"795","2019-12-26",1.21
"796","2019-12-27",1.18
"797","2019-12-30",1.16
"798","2019-12-31",1.19
"799","2020-01-02",1.24
"800","2020-01-03",1.23
"801","2020-01-06",1.24
"802","2020-01-07",1.23
"803","2020-01-08",1.2
"804","2020-01-09",1.18
"805","2020-01-10",1.17
"806","2020-01-13",1.12
"807","2020-01-14",1.13
"808","2020-01-15",1.14
"809","2020-01-16",1.18
"810","2020-01-17",1.16
"811","2020-01-21",1.14
"812","2020-01-22",1.11
"813","2020-01-23",1.11
"814","2020-01-24",1.04
"815","2020-01-27",0.995
"816","2020-01-28",0.969
"817","2020-01-29",0.907
"818","2020-01-30",0.831
"819","2020-01-31",0.89
"820","2020-02-03",0.878
"821","2020-02-04",0.849
"822","2020-02-05",0.818
"823","2020-02-06",0.817
"824","2020-02-07",0.83
"825","2020-02-10",0.929
"826","2020-02-11",0.894
"827","2020-02-12",0.886
"828","2020-02-13",0.883
"829","2020-02-14",0.905
"830","2020-02-18",0.9
"831","2020-02-19",0.904
"832","2020-02-20",1.21
"833","2020-02-21",1.23
"834","2020-02-24",1.13
"835","2020-02-25",1.25
"836","2020-02-26",1.13
"837","2020-02-27",1.12
"838","2020-02-28",1.02
"839","2020-03-02",0.992
"840","2020-03-03",0.955
"841","2020-03-04",0.978
"842","2020-03-05",0.977
"843","2020-03-06",0.919
"844","2020-03-09",0.845
"845","2020-03-10",0.877
"846","2020-03-11",0.82
"847","2020-03-12",0.691
"848","2020-03-13",0.72
"849","2020-03-16",0.651
"850","2020-03-17",0.7
"851","2020-03-18",0.803
"852","2020-03-19",0.884
"853","2020-03-20",0.72
"854","2020-03-23",0.628
"855","2020-03-24",0.68
"856","2020-03-25",0.71
"857","2020-03-26",0.778
"858","2020-03-27",0.782
"859","2020-03-30",0.81
"860","2020-03-31",0.675
"861","2020-04-01",0.592
"862","2020-04-02",0.59
"863","2020-04-03",0.542
"864","2020-04-06",0.596
"865","2020-04-07",0.76
"866","2020-04-08",0.643
"867","2020-04-09",0.72
"868","2020-04-13",0.65
"869","2020-04-14",0.672
"870","2020-04-15",0.66
"871","2020-04-16",0.648
"872","2020-04-17",0.652
"873","2020-04-20",0.625
"874","2020-04-21",0.614
"875","2020-04-22",0.639
"876","2020-04-23",0.638
"877","2020-04-24",0.643
"878","2020-04-27",0.701
"879","2020-04-28",0.73
"880","2020-04-29",0.708
"881","2020-04-30",0.725
"882","2020-05-01",0.674
"883","2020-05-04",0.81
"884","2020-05-05",0.73
"885","2020-05-06",0.683
"886","2020-05-07",0.67
"887","2020-05-08",0.679
"888","2020-05-11",0.718
"889","2020-05-12",0.702
"890","2020-05-13",0.695
"891","2020-05-14",0.683
"892","2020-05-15",0.71
"893","2020-05-18",0.68
"894","2020-05-19",0.67
"895","2020-05-20",1.57
"896","2020-05-21",1.33
"897","2020-05-22",1.29
"898","2020-05-26",1.24
"899","2020-05-27",1.4
"900","2020-05-28",1.34
"901","2020-05-29",1.29
"902","2020-06-01",1.26
"903","2020-06-02",1.23
"904","2020-06-03",1.28
"905","2020-06-04",1.24
"906","2020-06-05",1.21
"907","2020-06-08",1.25
"908","2020-06-09",1.36
"909","2020-06-10",1.26
"910","2020-06-11",1.16
"911","2020-06-12",1.16
"912","2020-06-15",1.14
"913","2020-06-16",1.69
"914","2020-06-17",1.33
"915","2020-06-18",1.27
"916","2020-06-19",1.21
"917","2020-06-22",1.2
"918","2020-06-23",1.26
"919","2020-06-24",1.24
"920","2020-06-25",1.23
"921","2020-06-26",1.34
"922","2020-06-29",1.28
"923","2020-06-30",1.23
"924","2020-07-01",1.24
"925","2020-07-02",1.22
"926","2020-07-06",1.19
"927","2020-07-07",1.2
"928","2020-07-08",1.23
"929","2020-07-09",1.22
"930","2020-07-10",1.22
"931","2020-07-13",1.3
"932","2020-07-14",1.29
"933","2020-07-15",1.44
"934","2020-07-16",1.49
"935","2020-07-17",1.68
"936","2020-07-20",1.53
"937","2020-07-21",1.51
"938","2020-07-22",1.48
"939","2020-07-23",1.57
"940","2020-07-24",1.51
"941","2020-07-27",1.53
"942","2020-07-28",1.53
"943","2020-07-29",1.48
"944","2020-07-30",1.46
"945","2020-07-31",1.49
"946","2020-08-03",1.58
"947","2020-08-04",1.6
"948","2020-08-05",1.64
"949","2020-08-06",1.66
"950","2020-08-07",1.61
"951","2020-08-10",1.68
"952","2020-08-11",1.63
"953","2020-08-12",1.49
"954","2020-08-13",1.47
"955","2020-08-14",1.36
"956","2020-08-17",1.35
"957","2020-08-18",1.28
"958","2020-08-19",1.29
"959","2020-08-20",1.225
"960","2020-08-21",1.21
"961","2020-08-24",1.05
"962","2020-08-25",1.06
"963","2020-08-26",1.1
"964","2020-08-27",1.06
"965","2020-08-28",1.05
"966","2020-08-31",1.08
"967","2020-09-01",1.05
"968","2020-09-02",1.09
"969","2020-09-03",1.03
"970","2020-09-04",0.963
"971","2020-09-08",0.891
"972","2020-09-09",0.925
"973","2020-09-10",0.934
"974","2020-09-11",0.87
"975","2020-09-14",0.908
"976","2020-09-15",0.91
"977","2020-09-16",0.945
"978","2020-09-17",0.949
"979","2020-09-18",0.907
"980","2020-09-21",0.88
"981","2020-09-22",0.881
"982","2020-09-23",0.827
"983","2020-09-24",0.783
"984","2020-09-25",0.837
"985","2020-09-28",0.858
"986","2020-09-29",0.934
"987","2020-09-30",0.915
"988","2020-10-01",0.927
"989","2020-10-02",1
"990","2020-10-05",0.92
"991","2020-10-06",0.893
"992","2020-10-07",1.03
"993","2020-10-08",0.948
"994","2020-10-09",0.925
"995","2020-10-12",0.893
"996","2020-10-13",0.872
"997","2020-10-14",0.87
"998","2020-10-15",0.862
"999","2020-10-16",0.798
"1000","2020-10-19",0.785
"1001","2020-10-20",0.785
"1002","2020-10-21",0.76
"1003","2020-10-22",0.765
"1004","2020-10-23",0.768
