"","date","SXI"
"111","2007-06-12",28.389999
"112","2007-06-13",28.99
"113","2007-06-14",28.98
"114","2007-06-15",29.82
"115","2007-06-18",29.67
"116","2007-06-19",30.280001
"117","2007-06-20",29.27
"118","2007-06-21",29.870001
"119","2007-06-22",28.780001
"120","2007-06-25",28.809999
"121","2007-06-26",28.73
"122","2007-06-27",29.129999
"123","2007-06-28",28.93
"124","2007-06-29",28.440001
"125","2007-07-02",29.23
"126","2007-07-03",29.040001
"127","2007-07-05",28.27
"128","2007-07-06",28.469999
"129","2007-07-09",28.26
"130","2007-07-10",26.889999
"131","2007-07-11",26.799999
"132","2007-07-12",27.16
"133","2007-07-13",27.280001
"134","2007-07-16",27.16
"135","2007-07-17",27.25
"136","2007-07-18",27.469999
"137","2007-07-19",27.85
"138","2007-07-20",27.379999
"139","2007-07-23",27.309999
"140","2007-07-24",25.75
"141","2007-07-25",25.93
"142","2007-07-26",25.049999
"143","2007-07-27",24.5
"144","2007-07-30",24.18
"145","2007-07-31",23.700001
"146","2007-08-01",23.969999
"147","2007-08-02",23.540001
"148","2007-08-03",22.200001
"149","2007-08-06",22.6
"150","2007-08-07",21.84
"151","2007-08-08",22.190001
"152","2007-08-09",21.139999
"153","2007-08-10",24.84
"154","2007-08-13",23.110001
"155","2007-08-14",22.52
"156","2007-08-15",22.98
"157","2007-08-16",24.959999
"158","2007-08-17",26.139999
"159","2007-08-20",24.879999
"160","2007-08-21",24.809999
"161","2007-08-22",25.549999
"162","2007-08-23",25.17
"163","2007-08-24",25.27
"164","2007-08-27",24.85
"165","2007-08-28",24.200001
"166","2007-08-29",24.9
"167","2007-08-30",24.700001
"168","2007-08-31",25.030001
"169","2007-09-04",24.299999
"170","2007-09-05",23.67
"171","2007-09-06",23.57
"172","2007-09-07",23.02
"173","2007-09-10",21.629999
"174","2007-09-11",22.370001
"175","2007-09-12",22.200001
"176","2007-09-13",22
"177","2007-09-14",22.17
"178","2007-09-17",21.09
"179","2007-09-18",23.129999
"180","2007-09-19",23.049999
"181","2007-09-20",23.309999
"182","2007-09-21",22.620001
"183","2007-09-24",22.469999
"184","2007-09-25",22.110001
"185","2007-09-26",21.459999
"186","2007-09-27",21.76
"187","2007-09-28",20.68
"188","2007-10-01",21.83
"189","2007-10-02",21.860001
"190","2007-10-03",22.08
"191","2007-10-04",21.85
"192","2007-10-05",22.540001
"193","2007-10-08",21.700001
"194","2007-10-09",21.85
"195","2007-10-10",21.98
"196","2007-10-11",21.690001
"197","2007-10-12",21.950001
"198","2007-10-15",21.450001
"199","2007-10-16",21.1
"200","2007-10-17",21.02
"201","2007-10-18",21.1
"202","2007-10-19",20.4
"203","2007-10-22",20.889999
"204","2007-10-23",20.67
"205","2007-10-24",20.209999
"206","2007-10-25",20.219999
"207","2007-10-26",20.889999
"208","2007-10-29",20.77
"209","2007-10-30",20.790001
"210","2007-10-31",21.440001
"211","2007-11-01",19.77
"212","2007-11-02",19.75
"213","2007-11-05",19.360001
"214","2007-11-06",20.18
"215","2007-11-07",18.98
"216","2007-11-08",19.52
"217","2007-11-09",19.110001
"218","2007-11-12",20.01
"219","2007-11-13",21.049999
"220","2007-11-14",20.559999
"221","2007-11-15",20.27
"222","2007-11-16",19.84
"223","2007-11-19",19.1
"224","2007-11-20",19.6
"225","2007-11-21",19.209999
"226","2007-11-23",19.92
"227","2007-11-26",18.51
"228","2007-11-27",19.379999
"229","2007-11-28",20.5
"230","2007-11-29",20.110001
"231","2007-11-30",19.08
"232","2007-12-03",18.719999
"233","2007-12-04",18.049999
"234","2007-12-05",18.280001
"235","2007-12-06",19.450001
"236","2007-12-07",19.58
"237","2007-12-10",19.9
"238","2007-12-11",18.65
"239","2007-12-12",18.709999
"240","2007-12-13",19
"241","2007-12-14",18.02
"242","2007-12-17",17.68
"243","2007-12-18",17.99
"244","2007-12-19",18.450001
"245","2007-12-20",18.18
"246","2007-12-21",18.5
"247","2007-12-24",18.959999
"248","2007-12-26",18.959999
"249","2007-12-27",18.209999
"250","2007-12-28",17.74
"251","2007-12-31",17.450001
"252","2008-01-02",17.43
"253","2008-01-03",17.049999
"254","2008-01-04",17
"255","2008-01-07",17.200001
"256","2008-01-08",16.99
"257","2008-01-09",17.25
"258","2008-01-10",17.469999
"259","2008-01-11",16.639999
"260","2008-01-14",16.799999
"261","2008-01-15",16.33
"262","2008-01-16",16.9
"263","2008-01-17",16.01
"264","2008-01-18",16.01
"265","2008-01-22",16.84
"266","2008-01-23",17.24
"267","2008-01-24",16.969999
"268","2008-01-25",16.950001
"269","2008-01-28",17.17
"270","2008-01-29",17.34
"271","2008-01-30",17.23
"272","2008-01-31",18.110001
"273","2008-02-01",18.99
"274","2008-02-04",18.4
"275","2008-02-05",18.870001
"276","2008-02-06",19.1
"277","2008-02-07",19.360001
"278","2008-02-08",18.940001
"279","2008-02-11",19.379999
"280","2008-02-12",19.9
"281","2008-02-13",20.950001
"282","2008-02-14",19.799999
"283","2008-02-15",20.15
"284","2008-02-19",19.950001
"285","2008-02-20",21.18
"286","2008-02-21",19.77
"287","2008-02-22",20.459999
"288","2008-02-25",21.02
"289","2008-02-26",20.73
"290","2008-02-27",20.639999
"291","2008-02-28",19.870001
"292","2008-02-29",19.01
"293","2008-03-03",18.5
"294","2008-03-04",19.530001
"295","2008-03-05",18.860001
"296","2008-03-06",18.33
"297","2008-03-07",18.290001
"298","2008-03-10",18.85
"299","2008-03-11",20.629999
"300","2008-03-12",19.959999
"301","2008-03-13",21.65
"302","2008-03-14",21.059999
"303","2008-03-17",21.08
"304","2008-03-18",22.030001
"305","2008-03-19",21.48
"306","2008-03-20",22.450001
"307","2008-03-24",22.700001
"308","2008-03-25",22.75
"309","2008-03-26",22.57
"310","2008-03-27",22.16
"311","2008-03-28",21.610001
"312","2008-03-31",22.34
"313","2008-04-01",22.959999
"314","2008-04-02",23.639999
"315","2008-04-03",22.68
"316","2008-04-04",22.41
"317","2008-04-07",22
"318","2008-04-08",22.780001
"319","2008-04-09",21.700001
"320","2008-04-10",22.530001
"321","2008-04-11",20.700001
"322","2008-04-14",21.68
"323","2008-04-15",21.83
"324","2008-04-16",23.610001
"325","2008-04-17",22.48
"326","2008-04-18",23.309999
"327","2008-04-21",22.68
"328","2008-04-22",21.82
"329","2008-04-23",21.120001
"330","2008-04-24",22.110001
"331","2008-04-25",21.15
"332","2008-04-28",21.389999
"333","2008-04-29",20.9
"334","2008-04-30",21.08
"335","2008-05-01",22.030001
"336","2008-05-02",20.870001
"337","2008-05-05",20.129999
"338","2008-05-06",20.389999
"339","2008-05-07",19.280001
"340","2008-05-08",18.83
"341","2008-05-09",19.27
"342","2008-05-12",19.799999
"343","2008-05-13",19.889999
"344","2008-05-14",19.530001
"345","2008-05-15",19.379999
"346","2008-05-16",18.870001
"347","2008-05-19",18.93
"348","2008-05-20",18.629999
"349","2008-05-21",18.27
"350","2008-05-22",18.799999
"351","2008-05-23",18.200001
"352","2008-05-27",19.379999
"353","2008-05-28",20.139999
"354","2008-05-29",20.450001
"355","2008-05-30",20.65
"356","2008-06-02",20.610001
"357","2008-06-03",20.59
"358","2008-06-04",20.92
"359","2008-06-05",21.6
"360","2008-06-06",20.41
"361","2008-06-09",20.68
"362","2008-06-10",21.139999
"363","2008-06-11",20.870001
"364","2008-06-12",20.93
"365","2008-06-13",21.309999
"366","2008-06-16",21.26
"367","2008-06-17",21.07
"368","2008-06-18",21.08
"369","2008-06-19",21.59
"370","2008-06-20",21.25
"371","2008-06-23",21.040001
"372","2008-06-24",20.84
"373","2008-06-25",21.040001
"374","2008-06-26",20.98
"375","2008-06-27",20.940001
"376","2008-06-30",20.74
"377","2008-07-01",21.219999
"378","2008-07-02",20.77
"379","2008-07-03",20.139999
"380","2008-07-07",19.6
"381","2008-07-08",20.610001
"382","2008-07-09",18.99
"383","2008-07-10",19.780001
"384","2008-07-11",20.27
"385","2008-07-14",19.280001
"386","2008-07-15",20.15
"387","2008-07-16",21.58
"388","2008-07-17",21.639999
"389","2008-07-18",21.66
"390","2008-07-21",21.780001
"391","2008-07-22",21.530001
"392","2008-07-23",21.5
"393","2008-07-24",21.48
"394","2008-07-25",21.73
"395","2008-07-28",21
"396","2008-07-29",21.620001
"397","2008-07-30",21.879999
"398","2008-07-31",21.889999
"399","2008-08-01",21.299999
"400","2008-08-04",21.43
"401","2008-08-05",21.780001
"402","2008-08-06",22.200001
"403","2008-08-07",21.34
"404","2008-08-08",22.940001
"405","2008-08-11",23.700001
"406","2008-08-12",23.889999
"407","2008-08-13",24.42
"408","2008-08-14",24.5
"409","2008-08-15",24.24
"410","2008-08-18",23.82
"411","2008-08-19",23.379999
"412","2008-08-20",23.389999
"413","2008-08-21",23.59
"414","2008-08-22",24.35
"415","2008-08-25",23.18
"416","2008-08-26",23.43
"417","2008-08-27",24.309999
"418","2008-08-28",25.530001
"419","2008-08-29",25
"420","2008-09-02",26.76
"421","2008-09-03",27.35
"422","2008-09-04",26.139999
"423","2008-09-05",26.719999
"424","2008-09-08",27.73
"425","2008-09-09",27.379999
"426","2008-09-10",27.57
"427","2008-09-11",28
"428","2008-09-12",28.440001
"429","2008-09-15",27.01
"430","2008-09-16",28.389999
"431","2008-09-17",26.24
"432","2008-09-18",27.98
"433","2008-09-19",29.01
"434","2008-09-22",29.65
"435","2008-09-23",27.190001
"436","2008-09-24",26.76
"437","2008-09-25",28.32
"438","2008-09-26",28.73
"439","2008-09-29",28.57
"440","2008-09-30",27.75
"441","2008-10-01",29.34
"442","2008-10-02",28.379999
"443","2008-10-03",26.219999
"444","2008-10-06",23.799999
"445","2008-10-07",23.309999
"446","2008-10-08",20.950001
"447","2008-10-09",18.9
"448","2008-10-10",19.200001
"449","2008-10-13",20.360001
"450","2008-10-14",20.42
"451","2008-10-15",20.27
"452","2008-10-16",23.530001
"453","2008-10-17",22.27
"454","2008-10-20",23.67
"455","2008-10-21",23.02
"456","2008-10-22",21.780001
"457","2008-10-23",22.450001
"458","2008-10-24",21.559999
"459","2008-10-27",20.57
"460","2008-10-28",22
"461","2008-10-29",22.25
"462","2008-10-30",23.620001
"463","2008-10-31",25.809999
"464","2008-11-03",26
"465","2008-11-04",26.889999
"466","2008-11-05",25.75
"467","2008-11-06",25.92
"468","2008-11-07",26.49
"469","2008-11-10",27.02
"470","2008-11-11",27.02
"471","2008-11-12",25.92
"472","2008-11-13",25.74
"473","2008-11-14",25.02
"474","2008-11-17",24.5
"475","2008-11-18",23.85
"476","2008-11-19",23.4
"477","2008-11-20",21.43
"478","2008-11-21",21.25
"479","2008-11-24",21.9
"480","2008-11-25",20.200001
"481","2008-11-26",21.25
"482","2008-11-28",21.08
"483","2008-12-01",20.32
"484","2008-12-02",20.120001
"485","2008-12-03",19.969999
"486","2008-12-04",19.629999
"487","2008-12-05",20.129999
"488","2008-12-08",20.049999
"489","2008-12-09",19.459999
"490","2008-12-10",19.66
"491","2008-12-11",18.200001
"492","2008-12-12",18.9
"493","2008-12-15",18.110001
"494","2008-12-16",18.799999
"495","2008-12-17",19.66
"496","2008-12-18",19.17
"497","2008-12-19",17.92
"498","2008-12-22",18.309999
"499","2008-12-23",18.139999
"500","2008-12-24",17.91
"501","2008-12-26",18
"502","2008-12-29",18.549999
"503","2008-12-30",19.209999
"504","2008-12-31",19.84
"505","2009-01-02",19.66
"506","2009-01-05",19.129999
"507","2009-01-06",19.68
"508","2009-01-07",19.059999
"509","2009-01-08",19.040001
"510","2009-01-09",17.93
"511","2009-01-12",17.780001
"512","2009-01-13",18.15
"513","2009-01-14",16.610001
"514","2009-01-15",16.959999
"515","2009-01-16",17.01
"516","2009-01-20",15.45
"517","2009-01-21",16.549999
"518","2009-01-22",15.65
"519","2009-01-23",15.53
"520","2009-01-26",15.47
"521","2009-01-27",15.91
"522","2009-01-28",16.35
"523","2009-01-29",15.16
"524","2009-01-30",15.35
"525","2009-02-02",15.15
"526","2009-02-03",14.73
"527","2009-02-04",14.84
"528","2009-02-05",15.31
"529","2009-02-06",16.76
"530","2009-02-09",16.370001
"531","2009-02-10",16.459999
"532","2009-02-11",16.030001
"533","2009-02-12",16.24
"534","2009-02-13",15.7
"535","2009-02-17",14.51
"536","2009-02-18",14.5
"537","2009-02-19",13.84
"538","2009-02-20",13.22
"539","2009-02-23",11.68
"540","2009-02-24",12.09
"541","2009-02-25",11.38
"542","2009-02-26",11.11
"543","2009-02-27",10.83
"544","2009-03-02",10
"545","2009-03-03",8.93
"546","2009-03-04",9.11
"547","2009-03-05",8.64
"548","2009-03-06",8.55
"549","2009-03-09",7.97
"550","2009-03-10",8.15
"551","2009-03-11",8.16
"552","2009-03-12",8.6
"553","2009-03-13",8.67
"554","2009-03-16",8.73
"555","2009-03-17",9.59
"556","2009-03-18",10.59
"557","2009-03-19",9.64
"558","2009-03-20",8.76
"559","2009-03-23",9.31
"560","2009-03-24",9.23
"561","2009-03-25",9.41
"562","2009-03-26",9.27
"563","2009-03-27",8.97
"564","2009-03-30",8.73
"565","2009-03-31",9.2
"566","2009-04-01",8.81
"567","2009-04-02",9.7
"568","2009-04-03",9.55
"569","2009-04-06",9.25
"570","2009-04-07",8.36
"571","2009-04-08",8.57
"572","2009-04-09",9.19
"573","2009-04-13",10.61
"574","2009-04-14",10.06
"575","2009-04-15",10.53
"576","2009-04-16",10.76
"577","2009-04-17",10.81
"578","2009-04-20",10.08
"579","2009-04-21",11.2
"580","2009-04-22",11.64
"581","2009-04-23",11.15
"582","2009-04-24",11.58
"583","2009-04-27",11.57
"584","2009-04-28",12.57
"585","2009-04-29",13.77
"586","2009-04-30",13.87
"587","2009-05-01",12.95
"588","2009-05-04",13.16
"589","2009-05-05",12.93
"590","2009-05-06",12.33
"591","2009-05-07",11.81
"592","2009-05-08",11.97
"593","2009-05-11",10.99
"594","2009-05-12",10.93
"595","2009-05-13",10.49
"596","2009-05-14",10.52
"597","2009-05-15",10.16
"598","2009-05-18",10.99
"599","2009-05-19",10.85
"600","2009-05-20",10.11
"601","2009-05-21",10.04
"602","2009-05-22",9.42
"603","2009-05-26",9.88
"604","2009-05-27",9.89
"605","2009-05-28",10.03
"606","2009-05-29",10.18
"607","2009-06-01",10.54
"608","2009-06-02",10.59
"609","2009-06-03",10.38
"610","2009-06-04",10.65
"611","2009-06-05",10.97
"612","2009-06-08",10.98
"613","2009-06-09",10.48
"614","2009-06-10",9.98
"615","2009-06-11",9.8
"616","2009-06-12",10.31
"617","2009-06-15",10.1
"618","2009-06-16",9.35
"619","2009-06-17",9.83
"620","2009-06-18",10.05
"621","2009-06-19",10.14
"622","2009-06-22",10.04
"623","2009-06-23",10.07
"624","2009-06-24",10.09
"625","2009-06-25",10.42
"626","2009-06-26",11.61
"627","2009-06-29",11.51
"628","2009-06-30",11.6
"629","2009-07-01",12.07
"630","2009-07-02",10.8
"631","2009-07-06",10.71
"632","2009-07-07",10.27
"633","2009-07-08",10.43
"634","2009-07-09",9.99
"635","2009-07-10",10.02
"636","2009-07-13",10.85
"637","2009-07-14",10.58
"638","2009-07-15",11.45
"639","2009-07-16",11.94
"640","2009-07-17",11.42
"641","2009-07-20",11.03
"642","2009-07-21",11.24
"643","2009-07-22",11.51
"644","2009-07-23",12.64
"645","2009-07-24",12.54
"646","2009-07-27",11.85
"647","2009-07-28",12.3
"648","2009-07-29",12.11
"649","2009-07-30",12.39
"650","2009-07-31",12.53
"651","2009-08-03",13.01
"652","2009-08-04",13.67
"653","2009-08-05",13.76
"654","2009-08-06",13.76
"655","2009-08-07",15.03
"656","2009-08-10",14.91
"657","2009-08-11",14.22
"658","2009-08-12",14.63
"659","2009-08-13",15.56
"660","2009-08-14",14.44
"661","2009-08-17",14.2
"662","2009-08-18",14.76
"663","2009-08-19",14.78
"664","2009-08-20",19.360001
"665","2009-08-21",19.290001
"666","2009-08-24",18.98
"667","2009-08-25",18.77
"668","2009-08-26",18.379999
"669","2009-08-27",17.780001
"670","2009-08-28",17.33
"671","2009-08-31",17.110001
"672","2009-09-01",16.73
"673","2009-09-02",17.450001
"674","2009-09-03",17.540001
"675","2009-09-04",18.07
"676","2009-09-08",18.23
"677","2009-09-09",18.370001
"678","2009-09-10",18.860001
"679","2009-09-11",19.139999
"680","2009-09-14",19.629999
"681","2009-09-15",19.66
"682","2009-09-16",19.73
"683","2009-09-17",20.33
"684","2009-09-18",20.1
"685","2009-09-21",19.889999
"686","2009-09-22",19.959999
"687","2009-09-23",19.879999
"688","2009-09-24",19.440001
"689","2009-09-25",19.35
"690","2009-09-28",19.959999
"691","2009-09-29",19.98
"692","2009-09-30",19.83
"693","2009-10-01",19.75
"694","2009-10-02",19.08
"695","2009-10-05",19.57
"696","2009-10-06",19.940001
"697","2009-10-07",19.690001
"698","2009-10-08",19.58
"699","2009-10-09",20.15
"700","2009-10-12",19.83
"701","2009-10-13",19.83
"702","2009-10-14",20.1
"703","2009-10-15",19.969999
"704","2009-10-16",18.639999
"705","2009-10-19",18.49
"706","2009-10-20",17.93
"707","2009-10-21",16.950001
"708","2009-10-22",20.129999
"709","2009-10-23",20.43
"710","2009-10-26",19.940001
"711","2009-10-27",19.52
"712","2009-10-28",18.700001
"713","2009-10-29",18.83
"714","2009-10-30",17.58
"715","2009-11-02",18.790001
"716","2009-11-03",18.92
"717","2009-11-04",18.98
"718","2009-11-05",19.25
"719","2009-11-06",19.49
"720","2009-11-09",19.98
"721","2009-11-10",18.719999
"722","2009-11-11",18.559999
"723","2009-11-12",17.969999
"724","2009-11-13",18.030001
"725","2009-11-16",18.200001
"726","2009-11-17",18.52
"727","2009-11-18",18.25
"728","2009-11-19",17.889999
"729","2009-11-20",18.120001
"730","2009-11-23",18.549999
"731","2009-11-24",18.57
"732","2009-11-25",18.6
"733","2009-11-27",17.77
"734","2009-11-30",18.25
"735","2009-12-01",18.309999
"736","2009-12-02",18.950001
"737","2009-12-03",18.92
"738","2009-12-04",19.82
"739","2009-12-07",19.889999
"740","2009-12-08",19.92
"741","2009-12-09",20.129999
"742","2009-12-10",20.129999
"743","2009-12-11",20.370001
"744","2009-12-14",20.99
"745","2009-12-15",21.42
"746","2009-12-16",21.49
"747","2009-12-17",21.35
"748","2009-12-18",20.91
"749","2009-12-21",20.719999
"750","2009-12-22",20.82
"751","2009-12-23",21.030001
"752","2009-12-24",20.639999
"753","2009-12-28",21.24
"754","2009-12-29",20.91
"755","2009-12-30",20.690001
"756","2009-12-31",20.09
"757","2010-01-04",20.940001
"758","2010-01-05",20.43
"759","2010-01-06",19.75
"760","2010-01-07",20.15
"761","2010-01-08",20.34
"762","2010-01-11",20.809999
"763","2010-01-12",20.98
"764","2010-01-13",21.530001
"765","2010-01-14",21.610001
"766","2010-01-15",21.190001
"767","2010-01-19",22.75
"768","2010-01-20",22.190001
"769","2010-01-21",21.629999
"770","2010-01-22",21.110001
"771","2010-01-25",21.83
"772","2010-01-26",21.75
"773","2010-01-27",22.360001
"774","2010-01-28",21.610001
"775","2010-01-29",22.809999
"776","2010-02-01",24.91
"777","2010-02-02",23.59
"778","2010-02-03",23.77
"779","2010-02-04",23.299999
"780","2010-02-05",23.440001
"781","2010-02-08",21.99
"782","2010-02-09",22.82
"783","2010-02-10",22.67
"784","2010-02-11",23.52
"785","2010-02-12",23.610001
"786","2010-02-16",23.82
"787","2010-02-17",23.76
"788","2010-02-18",23.790001
"789","2010-02-19",24.379999
"790","2010-02-22",24.48
"791","2010-02-23",25.01
"792","2010-02-24",25.35
"793","2010-02-25",25.059999
"794","2010-02-26",24.9
"795","2010-03-01",25.309999
"796","2010-03-02",25.209999
"797","2010-03-03",25.549999
"798","2010-03-04",25.65
"799","2010-03-05",26.35
"800","2010-03-08",26.92
"801","2010-03-09",27.700001
"802","2010-03-10",26.82
"803","2010-03-11",27.07
"804","2010-03-12",26.58
"805","2010-03-15",26.51
"806","2010-03-16",26.59
"807","2010-03-17",26.809999
"808","2010-03-18",27.24
"809","2010-03-19",27.25
"810","2010-03-22",27.870001
"811","2010-03-23",28.450001
"812","2010-03-24",27.91
"813","2010-03-25",27.360001
"814","2010-03-26",26.280001
"815","2010-03-29",26.33
"816","2010-03-30",26.73
"817","2010-03-31",25.77
"818","2010-04-01",26.049999
"819","2010-04-05",26.959999
"820","2010-04-06",27.52
"821","2010-04-07",27.66
"822","2010-04-08",27.01
"823","2010-04-09",26.129999
"824","2010-04-12",26.49
"825","2010-04-13",26.530001
"826","2010-04-14",28
"827","2010-04-15",28.91
"828","2010-04-16",27.709999
"829","2010-04-19",28.76
"830","2010-04-20",29.139999
"831","2010-04-21",29.74
"832","2010-04-22",30.190001
"833","2010-04-23",30.33
"834","2010-04-26",30.49
"835","2010-04-27",30.41
"836","2010-04-28",30.09
"837","2010-04-29",28.280001
"838","2010-04-30",23.870001
"839","2010-05-03",25.940001
"840","2010-05-04",25.17
"841","2010-05-05",25.209999
"842","2010-05-06",24.110001
"843","2010-05-07",22.32
"844","2010-05-10",24.73
"845","2010-05-11",25.52
"846","2010-05-12",27.049999
"847","2010-05-13",27.84
"848","2010-05-14",27.59
"849","2010-05-17",28.08
"850","2010-05-18",26.870001
"851","2010-05-19",26.360001
"852","2010-05-20",25.09
"853","2010-05-21",25.790001
"854","2010-05-24",24.719999
"855","2010-05-25",25.110001
"856","2010-05-26",24.799999
"857","2010-05-27",26.6
"858","2010-05-28",26.01
"859","2010-06-01",25.07
"860","2010-06-02",26.530001
"861","2010-06-03",27.190001
"862","2010-06-04",25.790001
"863","2010-06-07",24.620001
"864","2010-06-08",23.709999
"865","2010-06-09",24.190001
"866","2010-06-10",26.280001
"867","2010-06-11",27.5
"868","2010-06-14",29.18
"869","2010-06-15",29.469999
"870","2010-06-16",28.790001
"871","2010-06-17",28.780001
"872","2010-06-18",28.85
"873","2010-06-21",28.780001
"874","2010-06-22",28.370001
"875","2010-06-23",27.75
"876","2010-06-24",27.09
"877","2010-06-25",26.66
"878","2010-06-28",26.709999
"879","2010-06-29",25.91
"880","2010-06-30",25.35
"881","2010-07-01",26.709999
"882","2010-07-02",25.959999
"883","2010-07-06",25.33
"884","2010-07-07",26.49
"885","2010-07-08",27.530001
"886","2010-07-09",27.82
"887","2010-07-12",27.209999
"888","2010-07-13",29.02
"889","2010-07-14",28.809999
"890","2010-07-15",28.110001
"891","2010-07-16",25.99
"892","2010-07-19",25.860001
"893","2010-07-20",26.93
"894","2010-07-21",26.200001
"895","2010-07-22",27.209999
"896","2010-07-23",28.790001
"897","2010-07-26",29.01
"898","2010-07-27",28.32
"899","2010-07-28",28.66
"900","2010-07-29",29.85
"901","2010-07-30",30.02
"902","2010-08-02",29.950001
"903","2010-08-03",29.4
"904","2010-08-04",29.559999
"905","2010-08-05",29.120001
"906","2010-08-06",28.639999
"907","2010-08-09",29.49
"908","2010-08-10",27.780001
"909","2010-08-11",26.07
"910","2010-08-12",26.42
"911","2010-08-13",25.32
"912","2010-08-16",26
"913","2010-08-17",26.040001
"914","2010-08-18",25.91
"915","2010-08-19",24.690001
"916","2010-08-20",24.540001
"917","2010-08-23",23.59
"918","2010-08-24",24.16
"919","2010-08-25",24.41
"920","2010-08-26",25.389999
"921","2010-08-27",25.91
"922","2010-08-30",23.49
"923","2010-08-31",23.530001
"924","2010-09-01",25.59
"925","2010-09-02",24.85
"926","2010-09-03",25.23
"927","2010-09-07",23.059999
"928","2010-09-08",23.58
"929","2010-09-09",23.77
"930","2010-09-10",23.540001
"931","2010-09-13",24.280001
"932","2010-09-14",23.209999
"933","2010-09-15",23.190001
"934","2010-09-16",22.809999
"935","2010-09-17",22.93
"936","2010-09-20",23.59
"937","2010-09-21",24.709999
"938","2010-09-22",23.870001
"939","2010-09-23",22.98
"940","2010-09-24",24.1
"941","2010-09-27",24.08
"942","2010-09-28",24.370001
"943","2010-09-29",24.48
"944","2010-09-30",24.190001
"945","2010-10-01",24.129999
"946","2010-10-04",23.83
"947","2010-10-05",25.41
"948","2010-10-06",25.200001
"949","2010-10-07",24.75
"950","2010-10-08",25.08
"951","2010-10-11",24.860001
"952","2010-10-12",25.040001
"953","2010-10-13",25.74
"954","2010-10-14",25.66
"955","2010-10-15",26.040001
"956","2010-10-18",26.219999
"957","2010-10-19",25.75
"958","2010-10-20",26.280001
"959","2010-10-21",26.440001
"960","2010-10-22",26.67
"961","2010-10-25",27.02
"962","2010-10-26",27.01
"963","2010-10-27",27.02
"964","2010-10-28",27.129999
"965","2010-10-29",26.93
"966","2010-11-01",27.67
"967","2010-11-02",28.25
"968","2010-11-03",28.59
"969","2010-11-04",29.16
"970","2010-11-05",29.76
"971","2010-11-08",29.610001
"972","2010-11-09",29.209999
"973","2010-11-10",29.809999
