"","date","AXTA"
"130","2015-05-20",34.66
"131","2015-05-21",34.16
"132","2015-05-22",33.73
"133","2015-05-26",33.799999
"134","2015-05-27",33.68
"135","2015-05-28",33.66
"136","2015-05-29",34.25
"137","2015-06-01",34.799999
"138","2015-06-02",34.32
"139","2015-06-03",34.900002
"140","2015-06-04",34.5
"141","2015-06-05",34.880001
"142","2015-06-08",34.720001
"143","2015-06-09",35.18
"144","2015-06-10",35.09
"145","2015-06-11",34.959999
"146","2015-06-12",35.450001
"147","2015-06-15",35.080002
"148","2015-06-16",35.389999
"149","2015-06-17",35.700001
"150","2015-06-18",35.91
"151","2015-06-19",36.23
"152","2015-06-22",36.369999
"153","2015-06-23",35.619999
"154","2015-06-24",34.990002
"155","2015-06-25",35
"156","2015-06-26",34.349998
"157","2015-06-29",33.450001
"158","2015-06-30",33.080002
"159","2015-07-01",32.639999
"160","2015-07-02",32.5
"161","2015-07-06",32.740002
"162","2015-07-07",33.52
"163","2015-07-08",32.169998
"164","2015-07-09",32.25
"165","2015-07-10",32.549999
"166","2015-07-13",33.130001
"167","2015-07-14",33.259998
"168","2015-07-15",33.02
"169","2015-07-16",32.240002
"170","2015-07-17",31.16
"171","2015-07-20",30.83
"172","2015-07-21",31
"173","2015-07-22",30.6
"174","2015-07-23",30.43
"175","2015-07-24",30.16
"176","2015-07-27",29.450001
"177","2015-07-28",30.34
"178","2015-07-29",30.790001
"179","2015-07-30",31.09
"180","2015-07-31",31.809999
"181","2015-08-03",32.09
"182","2015-08-04",31.120001
"183","2015-08-05",31.02
"184","2015-08-06",30.139999
"185","2015-08-07",30.34
"186","2015-08-10",30.65
"187","2015-08-11",30
"188","2015-08-12",29.969999
"189","2015-08-13",30.110001
"190","2015-08-14",30.379999
"191","2015-08-17",30.68
"192","2015-08-18",30.75
"193","2015-08-19",30.51
"194","2015-08-20",29.42
"195","2015-08-21",28.450001
"196","2015-08-24",27.75
"197","2015-08-25",27.620001
"198","2015-08-26",28.200001
"199","2015-08-27",28.85
"200","2015-08-28",28.360001
"201","2015-08-31",29.190001
"202","2015-09-01",28.34
"203","2015-09-02",28.780001
"204","2015-09-03",28.719999
"205","2015-09-04",28.48
"206","2015-09-08",28.780001
"207","2015-09-09",28.58
"208","2015-09-10",28.530001
"209","2015-09-11",28.25
"210","2015-09-14",28.030001
"211","2015-09-15",28
"212","2015-09-16",28
"213","2015-09-17",28.57
"214","2015-09-18",28.440001
"215","2015-09-21",27.799999
"216","2015-09-22",26.74
"217","2015-09-23",27.01
"218","2015-09-24",26.42
"219","2015-09-25",26.129999
"220","2015-09-28",24.49
"221","2015-09-29",25
"222","2015-09-30",25.34
"223","2015-10-01",25.68
"224","2015-10-02",26.049999
"225","2015-10-05",27.120001
"226","2015-10-06",26.950001
"227","2015-10-07",27.440001
"228","2015-10-08",27.4
"229","2015-10-09",27.08
"230","2015-10-12",26.950001
"231","2015-10-13",26.66
"232","2015-10-14",26.879999
"233","2015-10-15",28.610001
"234","2015-10-16",29.26
"235","2015-10-19",29.280001
"236","2015-10-20",29.27
"237","2015-10-21",29.200001
"238","2015-10-22",29.540001
"239","2015-10-23",29.73
"240","2015-10-26",29.76
"241","2015-10-27",29.549999
"242","2015-10-28",28.77
"243","2015-10-29",28.17
"244","2015-10-30",27.629999
"245","2015-11-02",28.1
"246","2015-11-03",28.6
"247","2015-11-04",28.77
"248","2015-11-05",28.610001
"249","2015-11-06",28.65
"250","2015-11-09",28.51
"251","2015-11-10",28.23
"252","2015-11-11",28.1
"253","2015-11-12",27.58
"254","2015-11-13",27.950001
"255","2015-11-16",28.969999
"256","2015-11-17",28.440001
"257","2015-11-18",29.26
"258","2015-11-19",29.5
"259","2015-11-20",28.950001
"260","2015-11-23",29.34
"261","2015-11-24",29.209999
"262","2015-11-25",29.200001
"263","2015-11-27",29.5
"264","2015-11-30",29.02
"265","2015-12-01",28.719999
"266","2015-12-02",28.41
"267","2015-12-03",28.08
"268","2015-12-04",27.82
"269","2015-12-07",27.52
"270","2015-12-08",27.799999
"271","2015-12-09",27.42
"272","2015-12-10",27.209999
"273","2015-12-11",27.09
"274","2015-12-14",26.690001
"275","2015-12-15",26.66
"276","2015-12-16",27.049999
"277","2015-12-17",26.33
"278","2015-12-18",25.809999
"279","2015-12-21",25.870001
"280","2015-12-22",26.450001
"281","2015-12-23",26.93
"282","2015-12-24",27.139999
"283","2015-12-28",26.639999
"284","2015-12-29",27.059999
"285","2015-12-30",26.65
"286","2015-12-31",26.65
"287","2016-01-04",25.84
"288","2016-01-05",26.01
"289","2016-01-06",25.639999
"290","2016-01-07",25
"291","2016-01-08",24.93
"292","2016-01-11",25.129999
"293","2016-01-12",25.700001
"294","2016-01-13",25.059999
"295","2016-01-14",24.82
"296","2016-01-15",23.75
"297","2016-01-19",22.690001
"298","2016-01-20",23.129999
"299","2016-01-21",23.16
"300","2016-01-22",23.57
"301","2016-01-25",23.51
"302","2016-01-26",24.030001
"303","2016-01-27",23.42
"304","2016-01-28",23.129999
"305","2016-01-29",23.809999
"306","2016-02-01",24.620001
"307","2016-02-02",23.24
"308","2016-02-03",23.440001
"309","2016-02-04",23.4
"310","2016-02-05",22.940001
"311","2016-02-08",21.049999
"312","2016-02-09",21.76
"313","2016-02-10",23.58
"314","2016-02-11",23.450001
"315","2016-02-12",23.379999
"316","2016-02-16",24.549999
"317","2016-02-17",25.030001
"318","2016-02-18",24.85
"319","2016-02-19",24.76
"320","2016-02-22",25.209999
"321","2016-02-23",24.82
"322","2016-02-24",24.940001
"323","2016-02-25",25.26
"324","2016-02-26",25.870001
"325","2016-02-29",25.959999
"326","2016-03-01",26.290001
"327","2016-03-02",26.24
"328","2016-03-03",26.280001
"329","2016-03-04",26.18
"330","2016-03-07",27
"331","2016-03-08",25.99
"332","2016-03-09",26.67
"333","2016-03-10",26.67
"334","2016-03-11",27.110001
"335","2016-03-14",26.959999
"336","2016-03-15",27.040001
"337","2016-03-16",27.370001
"338","2016-03-17",28.02
"339","2016-03-18",28.32
"340","2016-03-21",28.610001
"341","2016-03-22",28.879999
"342","2016-03-23",28.549999
"343","2016-03-24",28.6
"344","2016-03-28",28.709999
"345","2016-03-29",29.030001
"346","2016-03-30",28.91
"347","2016-03-31",29.200001
"348","2016-04-01",29.09
"349","2016-04-04",28.889999
"350","2016-04-05",29.049999
"351","2016-04-06",29.219999
"352","2016-04-07",28.73
"353","2016-04-08",28.799999
"354","2016-04-11",29.309999
"355","2016-04-12",29.83
"356","2016-04-13",30
"357","2016-04-14",29.76
"358","2016-04-15",29.700001
"359","2016-04-18",29.77
"360","2016-04-19",30.33
"361","2016-04-20",30.129999
"362","2016-04-21",29.530001
"363","2016-04-22",29.84
"364","2016-04-25",29.690001
"365","2016-04-26",29.950001
"366","2016-04-27",29.73
"367","2016-04-28",28.879999
"368","2016-04-29",28.469999
"369","2016-05-02",28.98
"370","2016-05-03",28.459999
"371","2016-05-04",28.309999
"372","2016-05-05",28.219999
"373","2016-05-06",28.23
"374","2016-05-09",28.299999
"375","2016-05-10",28.33
"376","2016-05-11",28.209999
"377","2016-05-12",28.059999
"378","2016-05-13",28.030001
"379","2016-05-16",28.68
"380","2016-05-17",28
"381","2016-05-18",27.719999
"382","2016-05-19",27.52
"383","2016-05-20",27.49
"384","2016-05-23",27.719999
"385","2016-05-24",28.110001
"386","2016-05-25",27.870001
"387","2016-05-26",27.870001
"388","2016-05-27",28.24
"389","2016-05-31",28.15
"390","2016-06-01",27.99
"391","2016-06-02",27.93
"392","2016-06-03",27.77
"393","2016-06-06",28.01
"394","2016-06-07",28
"395","2016-06-08",28.190001
"396","2016-06-09",27.879999
"397","2016-06-10",27.9
"398","2016-06-13",27.35
"399","2016-06-14",27.08
"400","2016-06-15",27.209999
"401","2016-06-16",27.709999
"402","2016-06-17",27.99
"403","2016-06-20",28.370001
"404","2016-06-21",28.07
"405","2016-06-22",27.959999
"406","2016-06-23",28.02
"407","2016-06-24",26.09
"408","2016-06-27",25.379999
"409","2016-06-28",25.6
"410","2016-06-29",26.309999
"411","2016-06-30",26.530001
"412","2016-07-01",26.25
"413","2016-07-05",26.049999
"414","2016-07-06",26.190001
"415","2016-07-07",26.68
"416","2016-07-08",27.17
"417","2016-07-11",27.129999
"418","2016-07-12",27.49
"419","2016-07-13",27.76
"420","2016-07-14",27.84
"421","2016-07-15",27.889999
"422","2016-07-18",28.01
"423","2016-07-19",27.73
"424","2016-07-20",28.24
"425","2016-07-21",28.27
"426","2016-07-22",28.34
"427","2016-07-25",28.57
"428","2016-07-26",28.74
"429","2016-07-27",28.969999
"430","2016-07-28",28.299999
"431","2016-07-29",28.549999
"432","2016-08-01",28.52
"433","2016-08-02",28.030001
"434","2016-08-03",28.18
"435","2016-08-04",28.040001
"436","2016-08-05",28.34
"437","2016-08-08",28.27
"438","2016-08-09",28.190001
"439","2016-08-10",28.27
"440","2016-08-11",28.26
"441","2016-08-12",28
"442","2016-08-15",28.299999
"443","2016-08-16",27.74
"444","2016-08-17",27.809999
"445","2016-08-18",28.040001
"446","2016-08-19",27.969999
"447","2016-08-22",28.120001
"448","2016-08-23",28.35
"449","2016-08-24",28.200001
"450","2016-08-25",28.24
"451","2016-08-26",28.32
"452","2016-08-29",28.43
"453","2016-08-30",28.620001
"454","2016-08-31",28.620001
"455","2016-09-01",28.950001
"456","2016-09-02",28.969999
"457","2016-09-06",28.889999
"458","2016-09-07",28.940001
"459","2016-09-08",28.639999
"460","2016-09-09",28.16
"461","2016-09-12",27.98
"462","2016-09-13",27.360001
"463","2016-09-14",27.129999
"464","2016-09-15",27.33
"465","2016-09-16",27.35
"466","2016-09-19",27.719999
"467","2016-09-20",27.379999
"468","2016-09-21",27.65
"469","2016-09-22",28.059999
"470","2016-09-23",28.01
"471","2016-09-26",27.9
"472","2016-09-27",28.01
"473","2016-09-28",28.290001
"474","2016-09-29",27.93
"475","2016-09-30",28.27
"476","2016-10-03",28.09
"477","2016-10-04",28.07
"478","2016-10-05",28.049999
"479","2016-10-06",28.110001
"480","2016-10-07",26.76
"481","2016-10-10",26.629999
"482","2016-10-11",26.15
"483","2016-10-12",26
"484","2016-10-13",26.41
"485","2016-10-14",26.209999
"486","2016-10-17",26.4
"487","2016-10-18",26.280001
"488","2016-10-19",25.99
"489","2016-10-20",26.360001
"490","2016-10-21",26.15
"491","2016-10-24",26.32
"492","2016-10-25",25.889999
"493","2016-10-26",25.370001
"494","2016-10-27",25.08
"495","2016-10-28",25.040001
"496","2016-10-31",25.120001
"497","2016-11-01",25.110001
"498","2016-11-02",25
"499","2016-11-03",24.540001
"500","2016-11-04",24.530001
"501","2016-11-07",25.049999
"502","2016-11-08",25.08
"503","2016-11-09",25.639999
"504","2016-11-10",26.059999
"505","2016-11-11",26.190001
"506","2016-11-14",25.85
"507","2016-11-15",26.209999
"508","2016-11-16",26.15
"509","2016-11-17",26.41
"510","2016-11-18",26.139999
"511","2016-11-21",26.27
"512","2016-11-22",26.41
"513","2016-11-23",26.41
"514","2016-11-25",26.559999
"515","2016-11-28",26.370001
"516","2016-11-29",26.51
"517","2016-11-30",26.42
"518","2016-12-01",25.84
"519","2016-12-02",25.040001
"520","2016-12-05",25.620001
"521","2016-12-06",26.52
"522","2016-12-07",26.77
"523","2016-12-08",27.200001
"524","2016-12-09",27.129999
"525","2016-12-12",26.469999
"526","2016-12-13",26.32
"527","2016-12-14",25.889999
"528","2016-12-15",26.280001
"529","2016-12-16",27.1
"530","2016-12-19",27.41
"531","2016-12-20",27.25
"532","2016-12-21",27.27
"533","2016-12-22",27.049999
"534","2016-12-23",27.049999
"535","2016-12-27",27.1
"536","2016-12-28",27.01
"537","2016-12-29",27.290001
"538","2016-12-30",27.200001
"539","2017-01-03",27.65
"540","2017-01-04",27.93
"541","2017-01-05",27.809999
"542","2017-01-06",27.6
"543","2017-01-09",27.610001
"544","2017-01-10",27.280001
"545","2017-01-11",27.91
"546","2017-01-12",28.040001
"547","2017-01-13",28.18
"548","2017-01-17",28.059999
"549","2017-01-18",28.469999
"550","2017-01-19",28.6
"551","2017-01-20",28.75
"552","2017-01-23",28.75
"553","2017-01-24",29.129999
"554","2017-01-25",29.32
"555","2017-01-26",29.219999
"556","2017-01-27",29.23
"557","2017-01-30",29.15
"558","2017-01-31",29
"559","2017-02-01",29.41
"560","2017-02-02",29.51
"561","2017-02-03",29.66
"562","2017-02-06",29.48
"563","2017-02-07",29.35
"564","2017-02-08",29.440001
"565","2017-02-09",29.43
"566","2017-02-10",29.23
"567","2017-02-13",29.65
"568","2017-02-14",29.66
"569","2017-02-15",29.98
"570","2017-02-16",29.66
"571","2017-02-17",29.65
"572","2017-02-21",29.83
"573","2017-02-22",29.59
"574","2017-02-23",29.469999
"575","2017-02-24",29.379999
"576","2017-02-27",29.24
"577","2017-02-28",29.110001
"578","2017-03-01",29.74
"579","2017-03-02",29.209999
"580","2017-03-03",29.530001
"581","2017-03-06",29.24
"582","2017-03-07",29.049999
"583","2017-03-08",29.889999
"584","2017-03-09",30.790001
"585","2017-03-10",31.219999
"586","2017-03-13",31.35
"587","2017-03-14",31.129999
"588","2017-03-15",31.08
"589","2017-03-16",32.279999
"590","2017-03-17",32.610001
"591","2017-03-20",32.099998
"592","2017-03-21",31.58
"593","2017-03-22",31.209999
"594","2017-03-23",31.309999
"595","2017-03-24",30.860001
"596","2017-03-27",31.16
"597","2017-03-28",31.5
"598","2017-03-29",31.9
"599","2017-03-30",32.119999
"600","2017-03-31",32.200001
"601","2017-04-03",31.92
"602","2017-04-04",32.080002
"603","2017-04-05",31.58
"604","2017-04-06",31.49
"605","2017-04-07",31.280001
"606","2017-04-10",31.52
"607","2017-04-11",31.66
"608","2017-04-12",31.290001
"609","2017-04-13",31
"610","2017-04-17",31.33
"611","2017-04-18",31.51
"612","2017-04-19",30.99
"613","2017-04-20",31.68
"614","2017-04-21",31.370001
"615","2017-04-24",31.92
"616","2017-04-25",32.200001
"617","2017-04-26",31.83
"618","2017-04-27",31.99
"619","2017-04-28",31.370001
"620","2017-05-01",31.620001
"621","2017-05-02",31.190001
"622","2017-05-03",30.92
"623","2017-05-04",31.059999
"624","2017-05-05",31.209999
"625","2017-05-08",31.09
"626","2017-05-09",31.299999
"627","2017-05-10",31.52
"628","2017-05-11",31.42
"629","2017-05-12",31.18
"630","2017-05-15",31.290001
"631","2017-05-16",31.629999
"632","2017-05-17",31.16
"633","2017-05-18",30.93
"634","2017-05-19",31.299999
"635","2017-05-22",31.41
"636","2017-05-23",31.43
"637","2017-05-24",31.209999
"638","2017-05-25",31.530001
"639","2017-05-26",31.74
"640","2017-05-30",31.5
"641","2017-05-31",31.299999
"642","2017-06-01",32.68
"643","2017-06-02",33
"644","2017-06-05",32.990002
"645","2017-06-06",33.57
"646","2017-06-07",33.360001
"647","2017-06-08",33.330002
"648","2017-06-09",33.59
"649","2017-06-12",32.91
"650","2017-06-13",33.220001
"651","2017-06-14",33.349998
"652","2017-06-15",33.419998
"653","2017-06-16",33.759998
"654","2017-06-19",33.610001
"655","2017-06-20",33.43
"656","2017-06-21",32.41
"657","2017-06-22",32.349998
"658","2017-06-23",31.940001
"659","2017-06-26",31.99
"660","2017-06-27",31.969999
"661","2017-06-28",32.209999
"662","2017-06-29",32.049999
"663","2017-06-30",32.040001
"664","2017-07-03",32.130001
"665","2017-07-05",32.07
"666","2017-07-06",32
"667","2017-07-07",32.560001
"668","2017-07-10",32.43
"669","2017-07-11",32.709999
"670","2017-07-12",33.119999
"671","2017-07-13",33.09
"672","2017-07-14",33.400002
"673","2017-07-17",33.360001
"674","2017-07-18",33.209999
"675","2017-07-19",33.540001
"676","2017-07-20",33
"677","2017-07-21",32.5
"678","2017-07-24",32.169998
"679","2017-07-25",32.290001
"680","2017-07-26",32.02
"681","2017-07-27",31.85
"682","2017-07-28",31.98
"683","2017-07-31",31.5
"684","2017-08-01",31.73
"685","2017-08-02",31.76
"686","2017-08-03",29.25
"687","2017-08-04",28.24
"688","2017-08-07",28.08
"689","2017-08-08",28.440001
"690","2017-08-09",28.309999
"691","2017-08-10",28.18
"692","2017-08-11",28.73
"693","2017-08-14",29.040001
"694","2017-08-15",28.969999
"695","2017-08-16",29.4
"696","2017-08-17",29.049999
"697","2017-08-18",29.200001
"698","2017-08-21",29.209999
"699","2017-08-22",29.43
"700","2017-08-23",29.469999
"701","2017-08-24",29.530001
"702","2017-08-25",29.139999
"703","2017-08-28",29.280001
"704","2017-08-29",29.27
"705","2017-08-30",29.35
"706","2017-08-31",29.52
"707","2017-09-01",29.469999
"708","2017-09-05",29.129999
"709","2017-09-06",29.02
"710","2017-09-07",28.719999
"711","2017-09-08",28.450001
"712","2017-09-11",28.860001
"713","2017-09-12",29.07
"714","2017-09-13",28.83
"715","2017-09-14",29.17
"716","2017-09-15",29.25
"717","2017-09-18",29.23
"718","2017-09-19",29.280001
"719","2017-09-20",29.41
"720","2017-09-21",29.23
"721","2017-09-22",29.030001
"722","2017-09-25",28.9
"723","2017-09-26",28.98
"724","2017-09-27",29.01
"725","2017-09-28",28.93
"726","2017-09-29",28.92
"727","2017-10-02",29.02
"728","2017-10-03",29.530001
"729","2017-10-04",29.57
"730","2017-10-05",30.02
"731","2017-10-06",30.530001
"732","2017-10-09",29.68
"733","2017-10-10",28.76
"734","2017-10-11",28.57
"735","2017-10-12",28.290001
"736","2017-10-13",28.27
"737","2017-10-16",28.35
"738","2017-10-17",28.389999
"739","2017-10-18",28.76
"740","2017-10-19",29.200001
"741","2017-10-20",29.309999
"742","2017-10-23",29.379999
"743","2017-10-24",29.049999
"744","2017-10-25",29.059999
"745","2017-10-26",28.34
"746","2017-10-27",33.150002
"747","2017-10-30",32.43
"748","2017-10-31",33.25
"749","2017-11-01",33.419998
"750","2017-11-02",32.77
"751","2017-11-03",32.84
"752","2017-11-06",32.799999
"753","2017-11-07",33.060001
"754","2017-11-08",32.799999
"755","2017-11-09",32.080002
"756","2017-11-10",31.98
"757","2017-11-13",31.92
"758","2017-11-14",31.790001
"759","2017-11-15",32.349998
"760","2017-11-16",33.18
"761","2017-11-17",33.32
"762","2017-11-20",33.540001
"763","2017-11-21",33.869999
"764","2017-11-22",35.5
"765","2017-11-24",36.209999
"766","2017-11-27",35.580002
"767","2017-11-28",36.34
"768","2017-11-29",37.549999
"769","2017-11-30",31.66
"770","2017-12-01",31.030001
"771","2017-12-04",32.330002
"772","2017-12-05",32.799999
"773","2017-12-06",32.349998
"774","2017-12-07",32.310001
"775","2017-12-08",32.41
"776","2017-12-11",32.57
"777","2017-12-12",32.060001
"778","2017-12-13",31.75
"779","2017-12-14",31.5
"780","2017-12-15",31
"781","2017-12-18",31.549999
"782","2017-12-19",31.389999
"783","2017-12-20",31.950001
"784","2017-12-21",31.950001
"785","2017-12-22",31.99
"786","2017-12-26",32.110001
"787","2017-12-27",32.099998
"788","2017-12-28",32.330002
"789","2017-12-29",32.360001
"790","2018-01-02",32.040001
"791","2018-01-03",32.290001
"792","2018-01-04",32.220001
"793","2018-01-05",32.77
"794","2018-01-08",32.849998
"795","2018-01-09",32.91
"796","2018-01-10",32.549999
"797","2018-01-11",32.720001
"798","2018-01-12",32.439999
"799","2018-01-16",31.459999
"800","2018-01-17",31.08
"801","2018-01-18",31.15
"802","2018-01-19",31.66
"803","2018-01-22",31.01
"804","2018-01-23",30.959999
"805","2018-01-24",31.059999
"806","2018-01-25",31.99
"807","2018-01-26",31.4
"808","2018-01-29",31.59
"809","2018-01-30",31.23
"810","2018-01-31",31.5
"811","2018-02-01",31.309999
"812","2018-02-02",30.84
"813","2018-02-05",29.809999
"814","2018-02-06",30.27
"815","2018-02-07",30.25
"816","2018-02-08",30
"817","2018-02-09",30.57
"818","2018-02-12",30.6
"819","2018-02-13",31
"820","2018-02-14",30.84
"821","2018-02-15",30.469999
"822","2018-02-16",30.559999
"823","2018-02-20",30.99
"824","2018-02-21",31.290001
"825","2018-02-22",30.9
"826","2018-02-23",31.809999
"827","2018-02-26",31.92
"828","2018-02-27",31.35
"829","2018-02-28",30.799999
"830","2018-03-01",30.74
"831","2018-03-02",31.110001
"832","2018-03-05",31.52
"833","2018-03-06",31.9
"834","2018-03-07",32.099998
"835","2018-03-08",32.5
"836","2018-03-09",32.82
"837","2018-03-12",31.93
"838","2018-03-13",31.51
"839","2018-03-14",31.16
"840","2018-03-15",30.549999
"841","2018-03-16",30.99
"842","2018-03-19",30.540001
"843","2018-03-20",30.82
"844","2018-03-21",30.5
"845","2018-03-22",30.209999
"846","2018-03-23",30.040001
"847","2018-03-26",30.18
"848","2018-03-27",30.620001
"849","2018-03-28",30.16
"850","2018-03-29",30.190001
"851","2018-04-02",30.030001
"852","2018-04-03",30.34
"853","2018-04-04",30.84
"854","2018-04-05",31.73
"855","2018-04-06",32.470001
"856","2018-04-09",32.16
"857","2018-04-10",32.150002
"858","2018-04-11",32.279999
"859","2018-04-12",32.349998
"860","2018-04-13",32.290001
"861","2018-04-16",32.650002
"862","2018-04-17",32.450001
"863","2018-04-18",32.169998
"864","2018-04-19",31.469999
"865","2018-04-20",30.959999
"866","2018-04-23",30.370001
"867","2018-04-24",29.700001
"868","2018-04-25",30.74
"869","2018-04-26",30.75
"870","2018-04-27",31.02
"871","2018-04-30",30.9
"872","2018-05-01",31.65
"873","2018-05-02",31.09
"874","2018-05-03",30.74
"875","2018-05-04",31.52
"876","2018-05-07",31.629999
"877","2018-05-08",31.67
"878","2018-05-09",32.080002
"879","2018-05-10",31.709999
"880","2018-05-11",31.559999
"881","2018-05-14",31.290001
"882","2018-05-15",31.299999
"883","2018-05-16",31.950001
"884","2018-05-17",32.209999
"885","2018-05-18",32.209999
"886","2018-05-21",32.299999
"887","2018-05-22",32.099998
"888","2018-05-23",32
"889","2018-05-24",31.799999
"890","2018-05-25",32.389999
"891","2018-05-29",31.629999
"892","2018-05-30",31.190001
"893","2018-05-31",31.110001
"894","2018-06-01",31.48
"895","2018-06-04",31.25
"896","2018-06-05",31.41
"897","2018-06-06",31.83
"898","2018-06-07",31.790001
"899","2018-06-08",31.85
"900","2018-06-11",31.639999
"901","2018-06-12",31.530001
"902","2018-06-13",31.17
"903","2018-06-14",31.200001
"904","2018-06-15",31
"905","2018-06-18",30.48
"906","2018-06-19",30.51
"907","2018-06-20",30.48
"908","2018-06-21",30.440001
"909","2018-06-22",30.42
"910","2018-06-25",30.15
"911","2018-06-26",30.5
"912","2018-06-27",30.17
"913","2018-06-28",30.440001
"914","2018-06-29",30.309999
"915","2018-07-02",30.219999
"916","2018-07-03",30.07
"917","2018-07-05",30.35
"918","2018-07-06",30.68
"919","2018-07-09",30.379999
"920","2018-07-10",30.459999
"921","2018-07-11",29.99
"922","2018-07-12",30.030001
"923","2018-07-13",30.09
"924","2018-07-16",29.66
"925","2018-07-17",30.030001
"926","2018-07-18",30.32
"927","2018-07-19",30.299999
"928","2018-07-20",30.27
"929","2018-07-23",30.01
"930","2018-07-24",29.860001
"931","2018-07-25",29.85
"932","2018-07-26",30.360001
"933","2018-07-27",30.23
"934","2018-07-30",30.18
"935","2018-07-31",30.25
"936","2018-08-01",30.190001
"937","2018-08-02",30.17
"938","2018-08-03",30.35
"939","2018-08-06",30.389999
"940","2018-08-07",30.370001
"941","2018-08-08",30.25
"942","2018-08-09",30.200001
"943","2018-08-10",30.030001
"944","2018-08-13",29.889999
"945","2018-08-14",30.25
"946","2018-08-15",29.98
"947","2018-08-16",29.940001
"948","2018-08-17",30.030001
"949","2018-08-20",30.200001
"950","2018-08-21",30.139999
"951","2018-08-22",29.74
"952","2018-08-23",29.85
"953","2018-08-24",30.049999
"954","2018-08-27",30.190001
"955","2018-08-28",30.15
"956","2018-08-29",30.85
"957","2018-08-30",30.59
"958","2018-08-31",30.5
"959","2018-09-04",29.91
"960","2018-09-05",30
"961","2018-09-06",29.549999
"962","2018-09-07",29.4
"963","2018-09-10",29.139999
"964","2018-09-11",29.309999
"965","2018-09-12",29.16
"966","2018-09-13",29.23
"967","2018-09-14",29.23
"968","2018-09-17",29.33
"969","2018-09-18",29.27
