"","date","IMBI"
"1082","2011-04-18",5290
"1083","2011-04-19",5050
"1084","2011-04-20",5620
"1085","2011-04-21",5520
"1086","2011-04-25",5810
"1087","2011-04-26",5810
"1088","2011-04-27",5810
"1089","2011-04-28",6050
"1090","2011-04-29",6380
"1091","2011-05-02",6320
"1092","2011-05-03",6170
"1093","2011-05-04",6200
"1094","2011-05-05",6230
"1095","2011-05-06",6220
"1096","2011-05-09",6420
"1097","2011-05-10",6530
"1098","2011-05-11",6490
"1099","2011-05-12",6640
"1100","2011-05-13",6450
"1101","2011-05-16",6040
"1102","2011-05-17",6020
"1103","2011-05-18",6200
"1104","2011-05-19",6250
"1105","2011-05-20",6630
"1106","2011-05-23",6370
"1107","2011-05-24",6470
"1108","2011-05-25",6670
"1109","2011-05-26",6700
"1110","2011-05-27",6930
"1111","2011-05-31",7240
"1112","2011-06-01",7120
"1113","2011-06-02",6910
"1114","2011-06-03",6890
"1115","2011-06-06",6680
"1116","2011-06-07",7010
"1117","2011-06-08",6750
"1118","2011-06-09",6840
"1119","2011-06-10",7090
"1120","2011-06-13",7390
"1121","2011-06-14",7850
"1122","2011-06-15",7530
"1123","2011-06-16",7510
"1124","2011-06-17",7840
"1125","2011-06-20",8030
"1126","2011-06-21",8500
"1127","2011-06-22",8200
"1128","2011-06-23",8190
"1129","2011-06-24",7930
"1130","2011-06-27",7580
"1131","2011-06-28",7820
"1132","2011-06-29",7470
"1133","2011-06-30",7650
"1134","2011-07-01",8240
"1135","2011-07-05",7830
"1136","2011-07-06",7790
"1137","2011-07-07",8010
"1138","2011-07-08",8250
"1139","2011-07-11",8140
"1140","2011-07-12",8290
"1141","2011-07-13",8620
"1142","2011-07-14",8400
"1143","2011-07-15",7980
"1144","2011-07-18",7490
"1145","2011-07-19",8080
"1146","2011-07-20",7910
"1147","2011-07-21",7800
"1148","2011-07-22",7920
"1149","2011-07-25",7790
"1150","2011-07-26",7690
"1151","2011-07-27",7320
"1152","2011-07-28",7410
"1153","2011-07-29",7490
"1154","2011-08-01",7330
"1155","2011-08-02",6440
"1156","2011-08-03",6600
"1157","2011-08-04",5910
"1158","2011-08-05",5510
"1159","2011-08-08",4820
"1160","2011-08-09",5330
"1161","2011-08-10",5100
"1162","2011-08-11",5350
"1163","2011-08-12",5450
"1164","2011-08-15",5200
"1165","2011-08-16",3700
"1166","2011-08-17",3690
"1167","2011-08-18",3380
"1168","2011-08-19",3220
"1169","2011-08-22",3010
"1170","2011-08-23",3300
"1171","2011-08-24",3280
"1172","2011-08-25",3270
"1173","2011-08-26",3350
"1174","2011-08-29",3760
"1175","2011-08-30",3940
"1176","2011-08-31",3790
"1177","2011-09-01",3590
"1178","2011-09-02",3360
"1179","2011-09-06",3290
"1180","2011-09-07",3700
"1181","2011-09-08",3600
"1182","2011-09-09",3530
"1183","2011-09-12",3690
"1184","2011-09-13",3800
"1185","2011-09-14",3770
"1186","2011-09-15",3740
"1187","2011-09-16",3740
"1188","2011-09-19",3560
"1189","2011-09-20",3250
"1190","2011-09-21",3030
"1191","2011-09-22",2780
"1192","2011-09-23",2940
"1193","2011-09-26",2750
"1194","2011-09-27",2730
"1195","2011-09-28",2460
"1196","2011-09-29",2460
"1197","2011-09-30",2360
"1198","2011-10-03",2100
"1199","2011-10-04",2390
"1200","2011-10-05",2670
"1201","2011-10-06",2670
"1202","2011-10-07",2380
"1203","2011-10-10",2630
"1204","2011-10-11",2480
"1205","2011-10-12",2580
"1206","2011-10-13",2630
"1207","2011-10-14",2950
"1208","2011-10-17",2850
"1209","2011-10-18",3110
"1210","2011-10-19",2980
"1211","2011-10-20",2960
"1212","2011-10-21",3140
"1213","2011-10-24",3350
"1214","2011-10-25",3190
"1215","2011-10-26",3340
"1216","2011-10-27",3630
"1217","2011-10-28",3600
"1218","2011-10-31",3280
"1219","2011-11-01",3050
"1220","2011-11-02",3270
"1221","2011-11-03",2130
"1222","2011-11-04",2050
"1223","2011-11-07",2040
"1224","2011-11-08",2050
"1225","2011-11-09",1950
"1226","2011-11-10",1950
"1227","2011-11-11",1970
"1228","2011-11-14",1960
"1229","2011-11-15",1750
"1230","2011-11-16",1820
"1231","2011-11-17",1760
"1232","2011-11-18",1800
"1233","2011-11-21",1660
"1234","2011-11-22",1770
"1235","2011-11-23",1670
"1236","2011-11-25",1690
"1237","2011-11-28",1700
"1238","2011-11-29",1700
"1239","2011-11-30",1900
"1240","2011-12-01",1930
"1241","2011-12-02",2070
"1242","2011-12-05",2170
"1243","2011-12-06",2210
"1244","2011-12-07",2200
"1245","2011-12-08",2050
"1246","2011-12-09",2120
"1247","2011-12-12",2080
"1248","2011-12-13",1970
"1249","2011-12-14",1950
"1250","2011-12-15",1880
"1251","2011-12-16",1820
"1252","2011-12-19",1800
"1253","2011-12-20",1870
"1254","2011-12-21",1950
"1255","2011-12-22",1940
"1256","2011-12-23",1990
"1257","2011-12-27",1970
"1258","2011-12-28",1880
"1259","2011-12-29",1960
"1260","2011-12-30",1880
"1261","2012-01-03",1900
"1262","2012-01-04",1840
"1263","2012-01-05",1690
"1264","2012-01-06",1600
"1265","2012-01-09",1510
"1266","2012-01-10",1550
"1267","2012-01-11",1670
"1268","2012-01-12",1750
"1269","2012-01-13",1620
"1270","2012-01-17",1650
"1271","2012-01-18",1580
"1272","2012-01-19",1600
"1273","2012-01-20",1590
"1274","2012-01-23",1550
"1275","2012-01-24",1610
"1276","2012-01-25",1650
"1277","2012-01-26",1590
"1278","2012-01-27",1540
"1279","2012-01-30",1500
"1280","2012-01-31",1580
"1281","2012-02-01",1590
"1282","2012-02-02",1570
"1283","2012-02-03",1600
"1284","2012-02-06",1610
"1285","2012-02-07",1800
"1286","2012-02-08",1970
"1287","2012-02-09",1950
"1288","2012-02-10",1730
"1289","2012-02-13",1660
"1290","2012-02-14",1640
"1291","2012-02-15",1680
"1292","2012-02-16",1720
"1293","2012-02-17",1680
"1294","2012-02-21",1900
"1295","2012-02-22",1890
"1296","2012-02-23",1880
"1297","2012-02-24",1790
"1298","2012-02-27",1760
"1299","2012-02-28",1760
"1300","2012-02-29",1740
"1301","2012-03-01",1700
"1302","2012-03-02",1680
"1303","2012-03-05",1660
"1304","2012-03-06",1590
"1305","2012-03-07",1670
"1306","2012-03-08",1680
"1307","2012-03-09",1670
"1308","2012-03-12",1830
"1309","2012-03-13",1940
"1310","2012-03-14",1840
"1311","2012-03-15",1830
"1312","2012-03-16",2000
"1313","2012-03-19",2240
"1314","2012-03-20",2430
"1315","2012-03-21",2440
"1316","2012-03-22",2310
"1317","2012-03-23",2360
"1318","2012-03-26",2300
"1319","2012-03-27",2070
"1320","2012-03-28",2020
"1321","2012-03-29",2050
"1322","2012-03-30",2070
"1323","2012-04-02",2080
"1324","2012-04-03",1910
"1325","2012-04-04",1890
"1326","2012-04-05",1900
"1327","2012-04-09",1970
"1328","2012-04-10",1850
"1329","2012-04-11",1940
"1330","2012-04-12",1910
"1331","2012-04-13",1810
"1332","2012-04-16",1720
"1333","2012-04-17",1650
"1334","2012-04-18",1700
"1335","2012-04-19",1670
"1336","2012-04-20",1790
"1337","2012-04-23",1700
"1338","2012-04-24",1740
"1339","2012-04-25",1710
"1340","2012-04-26",1760
"1341","2012-04-27",1720
"1342","2012-04-30",1620
"1343","2012-05-01",1630
"1344","2012-05-02",1610
"1345","2012-05-03",1540
"1346","2012-05-04",1540
"1347","2012-05-07",1550
"1348","2012-05-08",1510
"1349","2012-05-09",1540
"1350","2012-05-10",1650
"1351","2012-05-11",1510
"1352","2012-05-14",1590
"1353","2012-05-15",1540
"1354","2012-05-16",1560
"1355","2012-05-17",1620
"1356","2012-05-18",1520
"1357","2012-05-21",1580
"1358","2012-05-22",1530
"1359","2012-05-23",1630
"1360","2012-05-24",1700
"1361","2012-05-25",1720
"1362","2012-05-29",1800
"1363","2012-05-30",1750
"1364","2012-05-31",1740
"1365","2012-06-01",1630
"1366","2012-06-04",1690
"1367","2012-06-05",1730
"1368","2012-06-06",1820
"1369","2012-06-07",1860
"1370","2012-06-08",1800
"1371","2012-06-11",1750
"1372","2012-06-12",1720
"1373","2012-06-13",1700
"1374","2012-06-14",1700
"1375","2012-06-15",1840
"1376","2012-06-18",1780
"1377","2012-06-19",1710
"1378","2012-06-20",2010
"1379","2012-06-21",2000
"1380","2012-06-22",2020
"1381","2012-06-25",2120
"1382","2012-06-26",2320
"1383","2012-06-27",2080
"1384","2012-06-28",2050
"1385","2012-06-29",2080
"1386","2012-07-02",2120
"1387","2012-07-03",2130
"1388","2012-07-05",2300
"1389","2012-07-06",2350
"1390","2012-07-09",2510
"1391","2012-07-10",2330
"1392","2012-07-11",2400
"1393","2012-07-12",2350
"1394","2012-07-13",2340
"1395","2012-07-16",2260
"1396","2012-07-17",2220
"1397","2012-07-18",2260
"1398","2012-07-19",2220
"1399","2012-07-20",2180
"1400","2012-07-23",2030
"1401","2012-07-24",1910
"1402","2012-07-25",1990
"1403","2012-07-26",1980
"1404","2012-07-27",1990
"1405","2012-07-30",1970
"1406","2012-07-31",1880
"1407","2012-08-01",1810
"1408","2012-08-02",1840
"1409","2012-08-03",1800
"1410","2012-08-06",1760
"1411","2012-08-07",1700
"1412","2012-08-08",1680
"1413","2012-08-09",1750
"1414","2012-08-10",1820
"1415","2012-08-13",1750
"1416","2012-08-14",1720
"1417","2012-08-15",1830
"1418","2012-08-16",1870
"1419","2012-08-17",2000
"1420","2012-08-20",2000
"1421","2012-08-21",2060
"1422","2012-08-22",2050
"1423","2012-08-23",2010
"1424","2012-08-24",1990
"1425","2012-08-27",1950
"1426","2012-08-28",1930
"1427","2012-08-29",1890
"1428","2012-08-30",1840
"1429","2012-08-31",1900
"1430","2012-09-04",1900
"1431","2012-09-05",1910
"1432","2012-09-06",1840
"1433","2012-09-07",1900
"1434","2012-09-10",1920
"1435","2012-09-11",1890
"1436","2012-09-12",1890
"1437","2012-09-13",1890
"1438","2012-09-14",2150
"1439","2012-09-17",2130
"1440","2012-09-18",2110
"1441","2012-09-19",2280
"1442","2012-09-20",2230
"1443","2012-09-21",2340
"1444","2012-09-24",2250
"1445","2012-09-25",2270
"1446","2012-09-26",2290
"1447","2012-09-27",2290
"1448","2012-09-28",2350
"1449","2012-10-01",2310
"1450","2012-10-02",2260
"1451","2012-10-03",2290
"1452","2012-10-04",2280
"1453","2012-10-05",2280
"1454","2012-10-08",2280
"1455","2012-10-09",2370
"1456","2012-10-10",2530
"1457","2012-10-11",2550
"1458","2012-10-12",2550
"1459","2012-10-15",2700
"1460","2012-10-16",2660
"1461","2012-10-17",2700
"1462","2012-10-18",2470
"1463","2012-10-19",2430
"1464","2012-10-22",2260
"1465","2012-10-23",2180
"1466","2012-10-24",2220
"1467","2012-10-25",2170
"1468","2012-10-26",2140
"1469","2012-10-31",2250
"1470","2012-11-01",2410
"1471","2012-11-02",2260
"1472","2012-11-05",2250
"1473","2012-11-06",2350
"1474","2012-11-07",2240
"1475","2012-11-08",2250
"1476","2012-11-09",2320
"1477","2012-11-12",2310
"1478","2012-11-13",1960
"1479","2012-11-14",1960
"1480","2012-11-15",1860
"1481","2012-11-16",1730
"1482","2012-11-19",1750
"1483","2012-11-20",1690
"1484","2012-11-21",1770
"1485","2012-11-23",1800
"1486","2012-11-26",1770
"1487","2012-11-27",1830
"1488","2012-11-28",1830
"1489","2012-11-29",1870
"1490","2012-11-30",1830
"1491","2012-12-03",1720
"1492","2012-12-04",1740
"1493","2012-12-05",1800
"1494","2012-12-06",1790
"1495","2012-12-07",1800
"1496","2012-12-10",1800
"1497","2012-12-11",1730
"1498","2012-12-12",1700
"1499","2012-12-13",1680
"1500","2012-12-14",1650
"1501","2012-12-17",1710
"1502","2012-12-18",1730
"1503","2012-12-19",1760
"1504","2012-12-20",1840
"1505","2012-12-21",1830
"1506","2012-12-24",1840
"1507","2012-12-26",1810
"1508","2012-12-27",1730
"1509","2012-12-28",1750
"1510","2012-12-31",1800
"1511","2013-01-02",1840
"1512","2013-01-03",1860
"1513","2013-01-04",1830
"1514","2013-01-07",2010
"1515","2013-01-08",2050
"1516","2013-01-09",2160
"1517","2013-01-10",2220
"1518","2013-01-11",2270
"1519","2013-01-14",2270
"1520","2013-01-15",2280
"1521","2013-01-16",2230
"1522","2013-01-17",2370
"1523","2013-01-18",2400
"1524","2013-01-22",2660
"1525","2013-01-23",2700
"1526","2013-01-24",2700
"1527","2013-01-25",2610
"1528","2013-01-28",2570
"1529","2013-01-29",2540
"1530","2013-01-30",2560
"1531","2013-01-31",2710
"1532","2013-02-01",2780
"1533","2013-02-04",2930
"1534","2013-02-05",2780
"1535","2013-02-06",2810
"1536","2013-02-07",2900
"1537","2013-02-08",2880
"1538","2013-02-11",2810
"1539","2013-02-12",2850
"1540","2013-02-13",2850
"1541","2013-02-14",2840
"1542","2013-02-15",2880
"1543","2013-02-19",2940
"1544","2013-02-20",3040
"1545","2013-02-21",2870
"1546","2013-02-22",2960
"1547","2013-02-25",2820
"1548","2013-02-26",2630
"1549","2013-02-27",2700
"1550","2013-02-28",2620
"1551","2013-03-01",2700
"1552","2013-03-04",2640
"1553","2013-03-05",2660
"1554","2013-03-06",2730
"1555","2013-03-07",3160
"1556","2013-03-08",3170
"1557","2013-03-11",3380
"1558","2013-03-12",3350
"1559","2013-03-13",3610
"1560","2013-03-14",3610
"1561","2013-03-15",3580
"1562","2013-03-18",3380
"1563","2013-03-19",3270
"1564","2013-03-20",3330
"1565","2013-03-21",3360
"1566","2013-03-22",3440
"1567","2013-03-25",3320
"1568","2013-03-26",3390
"1569","2013-03-27",3390
"1570","2013-03-28",3460
"1571","2013-04-01",3220
"1572","2013-04-02",3370
"1573","2013-04-03",3310
"1574","2013-04-04",3450
"1575","2013-04-05",3360
"1576","2013-04-08",3370
"1577","2013-04-09",3540
"1578","2013-04-10",3720
"1579","2013-04-11",3920
"1580","2013-04-12",4070
"1581","2013-04-15",3970
"1582","2013-04-16",4260
"1583","2013-04-17",4240
"1584","2013-04-18",4120
"1585","2013-04-19",4180
"1586","2013-04-22",4350
"1587","2013-04-23",4320
"1588","2013-04-24",4330
"1589","2013-04-25",4260
"1590","2013-04-26",4210
"1591","2013-04-29",4140
"1592","2013-04-30",4300
"1593","2013-05-01",3990
"1594","2013-05-02",4210
"1595","2013-05-03",4120
"1596","2013-05-06",3980
"1597","2013-05-07",3930
"1598","2013-05-08",4040
"1599","2013-05-09",4200
"1600","2013-05-10",4100
"1601","2013-05-13",4010
"1602","2013-05-14",4010
"1603","2013-05-15",4040
"1604","2013-05-16",3850
"1605","2013-05-17",3900
"1606","2013-05-20",3770
"1607","2013-05-21",3860
"1608","2013-05-22",4020
"1609","2013-05-23",4460
"1610","2013-05-24",4720
"1611","2013-05-28",4740
"1612","2013-05-29",4850
"1613","2013-05-30",5010
"1614","2013-05-31",5050
"1615","2013-06-03",5030
"1616","2013-06-04",4940
"1617","2013-06-05",4640
"1618","2013-06-06",4930
"1619","2013-06-07",4890
"1620","2013-06-10",4900
"1621","2013-06-11",4890
"1622","2013-06-12",5010
"1623","2013-06-13",5020
"1624","2013-06-14",5140
"1625","2013-06-17",5290
"1626","2013-06-18",5320
"1627","2013-06-19",5280
"1628","2013-06-20",5140
"1629","2013-06-21",5120
"1630","2013-06-24",4900
"1631","2013-06-25",4970
"1632","2013-06-26",5010
"1633","2013-06-27",5040
"1634","2013-06-28",5110
"1635","2013-07-01",5350
"1636","2013-07-02",5010
"1637","2013-07-03",5170
"1638","2013-07-05",5070
"1639","2013-07-08",5310
"1640","2013-07-09",5150
"1641","2013-07-10",5300
"1642","2013-07-11",5300
"1643","2013-07-12",5580
"1644","2013-07-15",5600
"1645","2013-07-16",5760
"1646","2013-07-17",5720
"1647","2013-07-18",5910
"1648","2013-07-19",5990
"1649","2013-07-22",6200
"1650","2013-07-23",6170
"1651","2013-07-24",6100
"1652","2013-07-25",6100
"1653","2013-07-26",6180
"1654","2013-07-29",5580
"1655","2013-07-30",5720
"1656","2013-07-31",5930
"1657","2013-08-01",5940
"1658","2013-08-02",6070
"1659","2013-08-05",6150
"1660","2013-08-06",6170
"1661","2013-08-07",5940
"1662","2013-08-08",5700
"1663","2013-08-09",5930
"1664","2013-08-12",6130
"1665","2013-08-13",6000
"1666","2013-08-14",6060
"1667","2013-08-15",5740
"1668","2013-08-16",5470
"1669","2013-08-19",5440
"1670","2013-08-20",5760
"1671","2013-08-21",5860
"1672","2013-08-22",4960
"1673","2013-08-23",4870
"1674","2013-08-26",5010
"1675","2013-08-27",4670
"1676","2013-08-28",4790
"1677","2013-08-29",5060
"1678","2013-08-30",4890
"1679","2013-09-03",4970
"1680","2013-09-04",5050
"1681","2013-09-05",4960
"1682","2013-09-06",4900
"1683","2013-09-09",4890
"1684","2013-09-10",4730
"1685","2013-09-11",4420
"1686","2013-09-12",4330
"1687","2013-09-13",4600
"1688","2013-09-16",4340
"1689","2013-09-17",4420
"1690","2013-09-18",4550
"1691","2013-09-19",4480
"1692","2013-09-20",4530
"1693","2013-09-23",4590
"1694","2013-09-24",4420
"1695","2013-09-25",4270
"1696","2013-09-26",4290
"1697","2013-09-27",4500
"1698","2013-09-30",4360
"1699","2013-10-01",4470
"1700","2013-10-02",4490
"1701","2013-10-03",4500
"1702","2013-10-04",4650
"1703","2013-10-07",4610
"1704","2013-10-08",4520
"1705","2013-10-09",4400
"1706","2013-10-10",4680
"1707","2013-10-11",4930
"1708","2013-10-14",4960
"1709","2013-10-15",4840
"1710","2013-10-16",4970
"1711","2013-10-17",5000
"1712","2013-10-18",5020
"1713","2013-10-21",5110
"1714","2013-10-22",5030
"1715","2013-10-23",5050
"1716","2013-10-24",5040
"1717","2013-10-25",5340
"1718","2013-10-28",5200
"1719","2013-10-29",5420
"1720","2013-10-30",5150
"1721","2013-10-31",5340
"1722","2013-11-01",5210
"1723","2013-11-04",5510
"1724","2013-11-05",5340
"1725","2013-11-06",5310
"1726","2013-11-07",5160
"1727","2013-11-08",5300
"1728","2013-11-11",5300
"1729","2013-11-12",5230
"1730","2013-11-13",5330
"1731","2013-11-14",5290
"1732","2013-11-15",5230
"1733","2013-11-18",5260
"1734","2013-11-19",5250
"1735","2013-11-20",5250
"1736","2013-11-21",5290
"1737","2013-11-22",5380
"1738","2013-11-25",5570
"1739","2013-11-26",5820
"1740","2013-11-27",5840
"1741","2013-11-29",5770
"1742","2013-12-02",5780
"1743","2013-12-03",5920
"1744","2013-12-04",6410
"1745","2013-12-05",6200
"1746","2013-12-06",6390
"1747","2013-12-09",6430
"1748","2013-12-10",6350
"1749","2013-12-11",6220
"1750","2013-12-12",6250
"1751","2013-12-13",6360
"1752","2013-12-16",6700
"1753","2013-12-17",6740
"1754","2013-12-18",6770
"1755","2013-12-19",6630
"1756","2013-12-20",6500
"1757","2013-12-23",6590
"1758","2013-12-24",6480
"1759","2013-12-26",6470
"1760","2013-12-27",6470
"1761","2013-12-30",6520
"1762","2013-12-31",6990
"1763","2014-01-02",6730
"1764","2014-01-03",6800
"1765","2014-01-06",6660
"1766","2014-01-07",6720
"1767","2014-01-08",6740
"1768","2014-01-09",6620
"1769","2014-01-10",6880
"1770","2014-01-13",6880
"1771","2014-01-14",6900
"1772","2014-01-15",6750
"1773","2014-01-16",6420
"1774","2014-01-17",6290
"1775","2014-01-21",6420
"1776","2014-01-22",6480
"1777","2014-01-23",6400
"1778","2014-01-24",5980
"1779","2014-01-27",5810
"1780","2014-01-28",6040
"1781","2014-01-29",5710
"1782","2014-01-30",6190
"1783","2014-01-31",6170
"1784","2014-02-03",5900
"1785","2014-02-04",6160
"1786","2014-02-05",5860
"1787","2014-02-06",5720
"1788","2014-02-07",5780
"1789","2014-02-10",5720
"1790","2014-02-11",5800
"1791","2014-02-12",5840
"1792","2014-02-13",5840
"1793","2014-02-14",5860
"1794","2014-02-18",5820
"1795","2014-02-19",5720
"1796","2014-02-20",5850
"1797","2014-02-21",5790
"1798","2014-02-24",5830
"1799","2014-02-25",5750
"1800","2014-02-26",5750
"1801","2014-02-27",5740
"1802","2014-02-28",5590
"1803","2014-03-03",5240
"1804","2014-03-04",5660
"1805","2014-03-05",5750
"1806","2014-03-06",6010
"1807","2014-03-07",5770
"1808","2014-03-10",5780
"1809","2014-03-11",5630
"1810","2014-03-12",5670
"1811","2014-03-13",5470
"1812","2014-03-14",5500
"1813","2014-03-17",5420
"1814","2014-03-18",5580
"1815","2014-03-19",5490
"1816","2014-03-20",5460
"1817","2014-03-21",5380
"1818","2014-03-24",5170
"1819","2014-03-25",5080
"1820","2014-03-26",4890
"1821","2014-03-27",4750
"1822","2014-03-28",4720
"1823","2014-03-31",4860
"1824","2014-04-01",4930
"1825","2014-04-02",5000
"1826","2014-04-03",4780
"1827","2014-04-04",4690
"1828","2014-04-07",4560
"1829","2014-04-08",4540
"1830","2014-04-09",4810
"1831","2014-04-10",4560
"1832","2014-04-11",4520
"1833","2014-04-14",4540
"1834","2014-04-15",4610
"1835","2014-04-16",4690
"1836","2014-04-17",4860
"1837","2014-04-21",4860
"1838","2014-04-22",4910
"1839","2014-04-23",4720
"1840","2014-04-24",4820
"1841","2014-04-25",4660
"1842","2014-04-28",4590
"1843","2014-04-29",4640
"1844","2014-04-30",4680
"1845","2014-05-01",4860
"1846","2014-05-02",4800
"1847","2014-05-05",5010
"1848","2014-05-06",4730
"1849","2014-05-07",4840
"1850","2014-05-08",4770
"1851","2014-05-09",5040
"1852","2014-05-12",5050
"1853","2014-05-13",4980
"1854","2014-05-14",4780
"1855","2014-05-15",4860
"1856","2014-05-16",4900
"1857","2014-05-19",5240
"1858","2014-05-20",5020
"1859","2014-05-21",4870
"1860","2014-05-22",4330
"1861","2014-05-23",4550
"1862","2014-05-27",4620
"1863","2014-05-28",4480
"1864","2014-05-29",4500
"1865","2014-05-30",4460
"1866","2014-06-02",4380
"1867","2014-06-03",4310
"1868","2014-06-04",4620
"1869","2014-06-05",4680
"1870","2014-06-06",4890
"1871","2014-06-09",4930
"1872","2014-06-10",4860
"1873","2014-06-11",4620
"1874","2014-06-12",4450
"1875","2014-06-13",4420
"1876","2014-06-16",4590
"1877","2014-06-17",4680
"1878","2014-06-18",5010
"1879","2014-06-19",5010
"1880","2014-06-20",4980
"1881","2014-06-23",5140
"1882","2014-06-24",4990
"1883","2014-06-25",5000
"1884","2014-06-26",5020
"1885","2014-06-27",5040
"1886","2014-06-30",4990
"1887","2014-07-01",5200
"1888","2014-07-02",5150
"1889","2014-07-03",5150
"1890","2014-07-07",4960
"1891","2014-07-08",4740
"1892","2014-07-09",4700
"1893","2014-07-10",4570
"1894","2014-07-11",4600
"1895","2014-07-14",4690
"1896","2014-07-15",4610
"1897","2014-07-16",4610
"1898","2014-07-17",4600
"1899","2014-07-18",4580
"1900","2014-07-21",4560
"1901","2014-07-22",4610
"1902","2014-07-23",4600
"1903","2014-07-24",4610
"1904","2014-07-25",4600
"1905","2014-07-28",4530
"1906","2014-07-29",4600
"1907","2014-07-30",4610
"1908","2014-07-31",4580
"1909","2014-08-01",4570
"1910","2014-08-04",4600
"1911","2014-08-05",4630
"1912","2014-08-06",4750
"1913","2014-08-07",4710
"1914","2014-08-08",4860
"1915","2014-08-11",5010
"1916","2014-08-12",4820
"1917","2014-08-13",4870
"1918","2014-08-14",4760
"1919","2014-08-15",4660
"1920","2014-08-18",4960
"1921","2014-08-19",5010
"1922","2014-08-20",4700
"1923","2014-08-21",4680
"1924","2014-08-22",4600
"1925","2014-08-25",4480
"1926","2014-08-26",4570
"1927","2014-08-27",4750
"1928","2014-08-28",4680
"1929","2014-08-29",4690
"1930","2014-09-02",4970
"1931","2014-09-03",5000
"1932","2014-09-04",5060
"1933","2014-09-05",5150
"1934","2014-09-08",5100
"1935","2014-09-09",5070
"1936","2014-09-10",5130
"1937","2014-09-11",5120
"1938","2014-09-12",5030
"1939","2014-09-15",5110
"1940","2014-09-16",5130
"1941","2014-09-17",5510
"1942","2014-09-18",5500
"1943","2014-09-19",5410
"1944","2014-09-22",5360
"1945","2014-09-23",5270
"1946","2014-09-24",5300
"1947","2014-09-25",5220
"1948","2014-09-26",5190
"1949","2014-09-29",5240
"1950","2014-09-30",5130
"1951","2014-10-01",4970
"1952","2014-10-02",4930
"1953","2014-10-03",4980
"1954","2014-10-06",5030
"1955","2014-10-07",4860
"1956","2014-10-08",5110
"1957","2014-10-09",4930
"1958","2014-10-10",4780
"1959","2014-10-13",4930
"1960","2014-10-14",5030
"1961","2014-10-15",5030
"1962","2014-10-16",5070
"1963","2014-10-17",5060
"1964","2014-10-20",5070
"1965","2014-10-21",5140
"1966","2014-10-22",5070
"1967","2014-10-23",5190
"1968","2014-10-24",5200
"1969","2014-10-27",5230
"1970","2014-10-28",5450
"1971","2014-10-29",5480
"1972","2014-10-30",5550
"1973","2014-10-31",5660
"1974","2014-11-03",5800
"1975","2014-11-04",5900
"1976","2014-11-05",5830
"1977","2014-11-06",6000
"1978","2014-11-07",5780
"1979","2014-11-10",5900
"1980","2014-11-11",5840
"1981","2014-11-12",5840
"1982","2014-11-13",5730
"1983","2014-11-14",5830
"1984","2014-11-17",5580
"1985","2014-11-18",5920
"1986","2014-11-19",6080
"1987","2014-11-20",6260
"1988","2014-11-21",6170
"1989","2014-11-24",6190
"1990","2014-11-25",6100
"1991","2014-11-26",6160
"1992","2014-11-28",6140
"1993","2014-12-01",5890
"1994","2014-12-02",6000
"1995","2014-12-03",6000
"1996","2014-12-04",5860
"1997","2014-12-05",6030
"1998","2014-12-08",5920
"1999","2014-12-09",6090
"2000","2014-12-10",6050
"2001","2014-12-11",6190
"2002","2014-12-12",6150
"2003","2014-12-15",6140
"2004","2014-12-16",6170
"2005","2014-12-17",6400
"2006","2014-12-18",6460
"2007","2014-12-19",6460
"2008","2014-12-22",6440
"2009","2014-12-23",6560
"2010","2014-12-24",6570
"2011","2014-12-26",6750
"2012","2014-12-29",6680
"2013","2014-12-30",6520
"2014","2014-12-31",6590
"2015","2015-01-02",6630
"2016","2015-01-05",6620
"2017","2015-01-06",6660
"2018","2015-01-07",6710
"2019","2015-01-08",6710
"2020","2015-01-09",6900
"2021","2015-01-12",6800
"2022","2015-01-13",6720
"2023","2015-01-14",6580
"2024","2015-01-15",6360
"2025","2015-01-16",6490
"2026","2015-01-20",6290
"2027","2015-01-21",6210
"2028","2015-01-22",6300
"2029","2015-01-23",6460
"2030","2015-01-26",6460
"2031","2015-01-27",6520
"2032","2015-01-28",6350
"2033","2015-01-29",6500
"2034","2015-01-30",6270
"2035","2015-02-02",6490
"2036","2015-02-03",6650
"2037","2015-02-04",6650
"2038","2015-02-05",6670
"2039","2015-02-06",6730
"2040","2015-02-09",6570
"2041","2015-02-10",6640
"2042","2015-02-11",6660
"2043","2015-02-12",6680
"2044","2015-02-13",6860
"2045","2015-02-17",6880
"2046","2015-02-18",6880
"2047","2015-02-19",6870
"2048","2015-02-20",6560
"2049","2015-02-23",6370
"2050","2015-02-24",6370
"2051","2015-02-25",6300
"2052","2015-02-26",6370
"2053","2015-02-27",6330
"2054","2015-03-02",6420
"2055","2015-03-03",6370
"2056","2015-03-04",6360
"2057","2015-03-05",6250
"2058","2015-03-06",6220
"2059","2015-03-09",6140
"2060","2015-03-10",6040
"2061","2015-03-11",6200
"2062","2015-03-12",6340
"2063","2015-03-13",6050
"2064","2015-03-16",5710
"2065","2015-03-17",5810
"2066","2015-03-18",6560
"2067","2015-03-19",6190
"2068","2015-03-20",6100
"2069","2015-03-23",6250
"2070","2015-03-24",6290
"2071","2015-03-25",6410
"2072","2015-03-26",6520
"2073","2015-03-27",6720
"2074","2015-03-30",6750
"2075","2015-03-31",6710
"2076","2015-04-01",6670
"2077","2015-04-02",6740
"2078","2015-04-06",6520
"2079","2015-04-07",6470
"2080","2015-04-08",6560
