"","date","CI"
"199","2007-10-16",51.34
"200","2007-10-17",53.240002
"201","2007-10-18",53.240002
"202","2007-10-19",51.450001
"203","2007-10-22",51.48
"204","2007-10-23",51.970001
"205","2007-10-24",50.900002
"206","2007-10-25",52.900002
"207","2007-10-26",52.07
"208","2007-10-29",52.220001
"209","2007-10-30",51.830002
"210","2007-10-31",52.490002
"211","2007-11-01",51.75
"212","2007-11-02",49.93
"213","2007-11-05",50.27
"214","2007-11-06",50.82
"215","2007-11-07",49.5
"216","2007-11-08",49.830002
"217","2007-11-09",49.279999
"218","2007-11-12",49.029999
"219","2007-11-13",48.900002
"220","2007-11-14",49.849998
"221","2007-11-15",49.470001
"222","2007-11-16",49.41
"223","2007-11-19",48.889999
"224","2007-11-20",49.610001
"225","2007-11-21",48.75
"226","2007-11-23",49.029999
"227","2007-11-26",49.310001
"228","2007-11-27",50.459999
"229","2007-11-28",51.639999
"230","2007-11-29",52.299999
"231","2007-11-30",53.610001
"232","2007-12-03",54.66
"233","2007-12-04",53.529999
"234","2007-12-05",55.360001
"235","2007-12-06",55.380001
"236","2007-12-07",55.700001
"237","2007-12-10",55.299999
"238","2007-12-11",53.43
"239","2007-12-12",53.709999
"240","2007-12-13",55.200001
"241","2007-12-14",53.720001
"242","2007-12-17",52.799999
"243","2007-12-18",53.389999
"244","2007-12-19",53.130001
"245","2007-12-20",53.490002
"246","2007-12-21",54.400002
"247","2007-12-24",54.5
"248","2007-12-26",54.59
"249","2007-12-27",54.400002
"250","2007-12-28",54.599998
"251","2007-12-31",53.73
"252","2008-01-02",54.16
"253","2008-01-03",53.52
"254","2008-01-04",53.209999
"255","2008-01-07",54.630001
"256","2008-01-08",55.02
"257","2008-01-09",56.360001
"258","2008-01-10",56.299999
"259","2008-01-11",55.049999
"260","2008-01-14",56.049999
"261","2008-01-15",54.41
"262","2008-01-16",55.880001
"263","2008-01-17",53.279999
"264","2008-01-18",51.869999
"265","2008-01-22",50.630001
"266","2008-01-23",49.610001
"267","2008-01-24",49.549999
"268","2008-01-25",48.57
"269","2008-01-28",49.740002
"270","2008-01-29",50.400002
"271","2008-01-30",49.779999
"272","2008-01-31",49.189999
"273","2008-02-01",49.790001
"274","2008-02-04",49.490002
"275","2008-02-05",47.810001
"276","2008-02-06",48.779999
"277","2008-02-07",48.23
"278","2008-02-08",47.580002
"279","2008-02-11",47.139999
"280","2008-02-12",47.049999
"281","2008-02-13",46.810001
"282","2008-02-14",45.849998
"283","2008-02-15",48.470001
"284","2008-02-19",47.84
"285","2008-02-20",48.220001
"286","2008-02-21",47.139999
"287","2008-02-22",47.369999
"288","2008-02-25",47.43
"289","2008-02-26",47.75
"290","2008-02-27",47.720001
"291","2008-02-28",46.43
"292","2008-02-29",44.580002
"293","2008-03-03",44.740002
"294","2008-03-04",44.169998
"295","2008-03-05",44.919998
"296","2008-03-06",43.259998
"297","2008-03-07",42.889999
"298","2008-03-10",42.98
"299","2008-03-11",38.759998
"300","2008-03-12",39.950001
"301","2008-03-13",41.040001
"302","2008-03-14",39.939999
"303","2008-03-17",39.43
"304","2008-03-18",39.57
"305","2008-03-19",39.380001
"306","2008-03-20",39.830002
"307","2008-03-24",41.41
"308","2008-03-25",41.91
"309","2008-03-26",41.259998
"310","2008-03-27",41.619999
"311","2008-03-28",41.110001
"312","2008-03-31",40.57
"313","2008-04-01",44.18
"314","2008-04-02",43.209999
"315","2008-04-03",43.080002
"316","2008-04-04",43.419998
"317","2008-04-07",43.400002
"318","2008-04-08",43.59
"319","2008-04-09",42.880001
"320","2008-04-10",42.849998
"321","2008-04-11",41.849998
"322","2008-04-14",41.689999
"323","2008-04-15",42.689999
"324","2008-04-16",42.639999
"325","2008-04-17",43.150002
"326","2008-04-18",42.700001
"327","2008-04-21",42.310001
"328","2008-04-22",39.830002
"329","2008-04-23",42.880001
"330","2008-04-24",42.080002
"331","2008-04-25",43.490002
"332","2008-04-28",43.330002
"333","2008-04-29",43.689999
"334","2008-04-30",42.709999
"335","2008-05-01",41
"336","2008-05-02",42.43
"337","2008-05-05",41.18
"338","2008-05-06",41.139999
"339","2008-05-07",40.799999
"340","2008-05-08",41.169998
"341","2008-05-09",41.279999
"342","2008-05-12",40.91
"343","2008-05-13",39.869999
"344","2008-05-14",40.060001
"345","2008-05-15",40.209999
"346","2008-05-16",40.459999
"347","2008-05-19",39.799999
"348","2008-05-20",39.549999
"349","2008-05-21",39.830002
"350","2008-05-22",40.740002
"351","2008-05-23",40.59
"352","2008-05-27",40.48
"353","2008-05-28",40.650002
"354","2008-05-29",40.93
"355","2008-05-30",40.599998
"356","2008-06-02",40.150002
"357","2008-06-03",40.200001
"358","2008-06-04",40.700001
"359","2008-06-05",42.290001
"360","2008-06-06",41.549999
"361","2008-06-09",40.59
"362","2008-06-10",40.34
"363","2008-06-11",39.889999
"364","2008-06-12",39.93
"365","2008-06-13",40.650002
"366","2008-06-16",40.099998
"367","2008-06-17",40.099998
"368","2008-06-18",39.700001
"369","2008-06-19",36.939999
"370","2008-06-20",36.189999
"371","2008-06-23",35.360001
"372","2008-06-24",35.869999
"373","2008-06-25",36.619999
"374","2008-06-26",35.23
"375","2008-06-27",35.700001
"376","2008-06-30",35.389999
"377","2008-07-01",34.950001
"378","2008-07-02",35.720001
"379","2008-07-03",34.41
"380","2008-07-07",34.369999
"381","2008-07-08",35.849998
"382","2008-07-09",35.610001
"383","2008-07-10",34.290001
"384","2008-07-11",33.810001
"385","2008-07-14",34.450001
"386","2008-07-15",33.619999
"387","2008-07-16",33.73
"388","2008-07-17",34.110001
"389","2008-07-18",34.970001
"390","2008-07-21",34.110001
"391","2008-07-22",36.049999
"392","2008-07-23",37.580002
"393","2008-07-24",36.84
"394","2008-07-25",37.099998
"395","2008-07-28",36.59
"396","2008-07-29",36.43
"397","2008-07-30",36.860001
"398","2008-07-31",37.02
"399","2008-08-01",35.610001
"400","2008-08-04",37.48
"401","2008-08-05",39.380001
"402","2008-08-06",40.09
"403","2008-08-07",40.66
"404","2008-08-08",42.18
"405","2008-08-11",42.639999
"406","2008-08-12",41.75
"407","2008-08-13",42.240002
"408","2008-08-14",42.650002
"409","2008-08-15",43.150002
"410","2008-08-18",42.200001
"411","2008-08-19",41.990002
"412","2008-08-20",41.779999
"413","2008-08-21",41.48
"414","2008-08-22",42.259998
"415","2008-08-25",41.060001
"416","2008-08-26",41.529999
"417","2008-08-27",41.779999
"418","2008-08-28",42.459999
"419","2008-08-29",41.880001
"420","2008-09-02",41.869999
"421","2008-09-03",41.959999
"422","2008-09-04",39.669998
"423","2008-09-05",39.82
"424","2008-09-08",41.07
"425","2008-09-09",39.360001
"426","2008-09-10",39.919998
"427","2008-09-11",40.66
"428","2008-09-12",40.66
"429","2008-09-15",39.490002
"430","2008-09-16",37.939999
"431","2008-09-17",35.599998
"432","2008-09-18",37.169998
"433","2008-09-19",36.849998
"434","2008-09-22",34.529999
"435","2008-09-23",34.509998
"436","2008-09-24",33.73
"437","2008-09-25",35.310001
"438","2008-09-26",36.529999
"439","2008-09-29",33.330002
"440","2008-09-30",33.98
"441","2008-10-01",33.759998
"442","2008-10-02",32.169998
"443","2008-10-03",33.400002
"444","2008-10-06",30.290001
"445","2008-10-07",30.25
"446","2008-10-08",27.65
"447","2008-10-09",24.799999
"448","2008-10-10",22.26
"449","2008-10-13",27.5
"450","2008-10-14",30.52
"451","2008-10-15",26.5
"452","2008-10-16",25.74
"453","2008-10-17",25.219999
"454","2008-10-20",27.799999
"455","2008-10-21",27.860001
"456","2008-10-22",24.43
"457","2008-10-23",24.42
"458","2008-10-24",23.83
"459","2008-10-27",20.73
"460","2008-10-28",22.25
"461","2008-10-29",19.85
"462","2008-10-30",15.58
"463","2008-10-31",16.299999
"464","2008-11-03",19.18
"465","2008-11-04",18.01
"466","2008-11-05",17.15
"467","2008-11-06",15.32
"468","2008-11-07",15.85
"469","2008-11-10",15.05
"470","2008-11-11",14.15
"471","2008-11-12",13.01
"472","2008-11-13",13.21
"473","2008-11-14",12.95
"474","2008-11-17",12.18
"475","2008-11-18",12.55
"476","2008-11-19",10.88
"477","2008-11-20",8.88
"478","2008-11-21",8.82
"479","2008-11-24",10.42
"480","2008-11-25",11.54
"481","2008-11-26",12.37
"482","2008-11-28",12.11
"483","2008-12-01",11.16
"484","2008-12-02",11.99
"485","2008-12-03",12.44
"486","2008-12-04",12.31
"487","2008-12-05",14.14
"488","2008-12-08",14.7
"489","2008-12-09",14.05
"490","2008-12-10",14.39
"491","2008-12-11",14.8
"492","2008-12-12",15.54
"493","2008-12-15",14.63
"494","2008-12-16",15.98
"495","2008-12-17",15.84
"496","2008-12-18",15.9
"497","2008-12-19",16.18
"498","2008-12-22",15.53
"499","2008-12-23",15.51
"500","2008-12-24",15.4
"501","2008-12-26",15.88
"502","2008-12-29",15.39
"503","2008-12-30",16.49
"504","2008-12-31",16.85
"505","2009-01-02",17.790001
"506","2009-01-05",18.15
"507","2009-01-06",18.17
"508","2009-01-07",17.09
"509","2009-01-08",17.389999
"510","2009-01-09",16.709999
"511","2009-01-12",16.030001
"512","2009-01-13",15.42
"513","2009-01-14",14.66
"514","2009-01-15",14.72
"515","2009-01-16",15.27
"516","2009-01-20",14.11
"517","2009-01-21",14.85
"518","2009-01-22",14.95
"519","2009-01-23",15.52
"520","2009-01-26",15.6
"521","2009-01-27",16.549999
"522","2009-01-28",18.290001
"523","2009-01-29",17.6
"524","2009-01-30",17.360001
"525","2009-02-02",17.66
"526","2009-02-03",18.370001
"527","2009-02-04",18.02
"528","2009-02-05",21.389999
"529","2009-02-06",21.73
"530","2009-02-09",22.25
"531","2009-02-10",20.530001
"532","2009-02-11",21.139999
"533","2009-02-12",21.49
"534","2009-02-13",21.299999
"535","2009-02-17",19.92
"536","2009-02-18",20.6
"537","2009-02-19",19.219999
"538","2009-02-20",18.67
"539","2009-02-23",17.719999
"540","2009-02-24",18.799999
"541","2009-02-25",17.92
"542","2009-02-26",16.389999
"543","2009-02-27",15.76
"544","2009-03-02",14.03
"545","2009-03-03",13.33
"546","2009-03-04",14.34
"547","2009-03-05",12.87
"548","2009-03-06",13.44
"549","2009-03-09",13.61
"550","2009-03-10",15.32
"551","2009-03-11",15.29
"552","2009-03-12",16.540001
"553","2009-03-13",17.24
"554","2009-03-16",16.67
"555","2009-03-17",17.25
"556","2009-03-18",18.5
"557","2009-03-19",17.82
"558","2009-03-20",17.26
"559","2009-03-23",18.719999
"560","2009-03-24",17.76
"561","2009-03-25",17.75
"562","2009-03-26",18.639999
"563","2009-03-27",17.9
"564","2009-03-30",17.129999
"565","2009-03-31",17.59
"566","2009-04-01",17.889999
"567","2009-04-02",18.6
"568","2009-04-03",18.34
"569","2009-04-06",17.9
"570","2009-04-07",17.85
"571","2009-04-08",19.030001
"572","2009-04-09",20.450001
"573","2009-04-13",20.43
"574","2009-04-14",19.559999
"575","2009-04-15",20.75
"576","2009-04-16",21.219999
"577","2009-04-17",21.41
"578","2009-04-20",20.049999
"579","2009-04-21",20.120001
"580","2009-04-22",20.02
"581","2009-04-23",19.57
"582","2009-04-24",19.58
"583","2009-04-27",19.5
"584","2009-04-28",20.389999
"585","2009-04-29",20.77
"586","2009-04-30",19.709999
"587","2009-05-01",19.49
"588","2009-05-04",19.309999
"589","2009-05-05",19.23
"590","2009-05-06",20.07
"591","2009-05-07",22.34
"592","2009-05-08",23.68
"593","2009-05-11",21.43
"594","2009-05-12",21.5
"595","2009-05-13",21.209999
"596","2009-05-14",21.860001
"597","2009-05-15",21.66
"598","2009-05-18",21.469999
"599","2009-05-19",21
"600","2009-05-20",20.940001
"601","2009-05-21",20.74
"602","2009-05-22",19.93
"603","2009-05-26",20.469999
"604","2009-05-27",20.33
"605","2009-05-28",21.889999
"606","2009-05-29",22.17
"607","2009-06-01",23.120001
"608","2009-06-02",23.459999
"609","2009-06-03",23.200001
"610","2009-06-04",23.07
"611","2009-06-05",22.84
"612","2009-06-08",21.27
"613","2009-06-09",20.41
"614","2009-06-10",20.469999
"615","2009-06-11",20.9
"616","2009-06-12",20.889999
"617","2009-06-15",20.4
"618","2009-06-16",21.540001
"619","2009-06-17",21.84
"620","2009-06-18",23.66
"621","2009-06-19",25.24
"622","2009-06-22",23.92
"623","2009-06-23",23.879999
"624","2009-06-24",23.709999
"625","2009-06-25",24.98
"626","2009-06-26",24.67
"627","2009-06-29",24.25
"628","2009-06-30",24.09
"629","2009-07-01",24.57
"630","2009-07-02",23.66
"631","2009-07-06",23.469999
"632","2009-07-07",25.24
"633","2009-07-08",24.129999
"634","2009-07-09",24.07
"635","2009-07-10",23.98
"636","2009-07-13",24.68
"637","2009-07-14",24.610001
"638","2009-07-15",24.52
"639","2009-07-16",24.75
"640","2009-07-17",24.870001
"641","2009-07-20",24.969999
"642","2009-07-21",24.629999
"643","2009-07-22",24.41
"644","2009-07-23",25.32
"645","2009-07-24",26.200001
"646","2009-07-27",26.440001
"647","2009-07-28",28.469999
"648","2009-07-29",26.58
"649","2009-07-30",27.76
"650","2009-07-31",28.4
"651","2009-08-03",28.049999
"652","2009-08-04",27.93
"653","2009-08-05",27.549999
"654","2009-08-06",26.84
"655","2009-08-07",27.65
"656","2009-08-10",28.01
"657","2009-08-11",28.129999
"658","2009-08-12",28.719999
"659","2009-08-13",29.049999
"660","2009-08-14",28.82
"661","2009-08-17",29.68
"662","2009-08-18",29.469999
"663","2009-08-19",29.120001
"664","2009-08-20",29.92
"665","2009-08-21",29.870001
"666","2009-08-24",30
"667","2009-08-25",30.4
"668","2009-08-26",29.969999
"669","2009-08-27",30.57
"670","2009-08-28",29.67
"671","2009-08-31",29.43
"672","2009-09-01",28.690001
"673","2009-09-02",29.700001
"674","2009-09-03",29.639999
"675","2009-09-04",29.9
"676","2009-09-08",29.4
"677","2009-09-09",29.41
"678","2009-09-10",31.059999
"679","2009-09-11",31.33
"680","2009-09-14",32.080002
"681","2009-09-15",31.389999
"682","2009-09-16",32.540001
"683","2009-09-17",32.599998
"684","2009-09-18",31.84
"685","2009-09-21",31.75
"686","2009-09-22",31.309999
"687","2009-09-23",30.34
"688","2009-09-24",29.200001
"689","2009-09-25",28.309999
"690","2009-09-28",29.040001
"691","2009-09-29",28.6
"692","2009-09-30",28.09
"693","2009-10-01",27.809999
"694","2009-10-02",27.82
"695","2009-10-05",28.700001
"696","2009-10-06",28.68
"697","2009-10-07",29.559999
"698","2009-10-08",28.33
"699","2009-10-09",29.52
"700","2009-10-12",29.639999
"701","2009-10-13",28.709999
"702","2009-10-14",29.709999
"703","2009-10-15",28.93
"704","2009-10-16",28.370001
"705","2009-10-19",28.85
"706","2009-10-20",29.25
"707","2009-10-21",28.16
"708","2009-10-22",28.92
"709","2009-10-23",28.5
"710","2009-10-26",27.5
"711","2009-10-27",28.629999
"712","2009-10-28",27.549999
"713","2009-10-29",28.73
"714","2009-10-30",27.84
"715","2009-11-02",28.030001
"716","2009-11-03",28.309999
"717","2009-11-04",29.780001
"718","2009-11-05",30.440001
"719","2009-11-06",30.879999
"720","2009-11-09",30.959999
"721","2009-11-10",30.950001
"722","2009-11-11",30.9
"723","2009-11-12",30.219999
"724","2009-11-13",30.59
"725","2009-11-16",30.93
"726","2009-11-17",30.59
"727","2009-11-18",30.18
"728","2009-11-19",29.84
"729","2009-11-20",30.030001
"730","2009-11-23",32.299999
"731","2009-11-24",32.799999
"732","2009-11-25",33.16
"733","2009-11-27",32.639999
"734","2009-11-30",32.080002
"735","2009-12-01",33.080002
"736","2009-12-02",33.369999
"737","2009-12-03",32.23
"738","2009-12-04",32.16
"739","2009-12-07",33.240002
"740","2009-12-08",33.849998
"741","2009-12-09",33.549999
"742","2009-12-10",35.580002
"743","2009-12-11",35.560001
"744","2009-12-14",36.279999
"745","2009-12-15",36.049999
"746","2009-12-16",36.799999
"747","2009-12-17",36.060001
"748","2009-12-18",35.799999
"749","2009-12-21",37.189999
"750","2009-12-22",36.669998
"751","2009-12-23",36.490002
"752","2009-12-24",36.330002
"753","2009-12-28",36.060001
"754","2009-12-29",36.209999
"755","2009-12-30",35.82
"756","2009-12-31",35.27
"757","2010-01-04",36.369999
"758","2010-01-05",36.98
"759","2010-01-06",36.900002
"760","2010-01-07",38.259998
"761","2010-01-08",37.970001
"762","2010-01-11",37.369999
"763","2010-01-12",36.540001
"764","2010-01-13",36.450001
"765","2010-01-14",36.77
"766","2010-01-15",36.84
"767","2010-01-19",37.919998
"768","2010-01-20",38.200001
"769","2010-01-21",37.049999
"770","2010-01-22",36.720001
"771","2010-01-25",36.349998
"772","2010-01-26",34.360001
"773","2010-01-27",34.59
"774","2010-01-28",34.490002
"775","2010-01-29",33.77
"776","2010-02-01",33.790001
"777","2010-02-02",35.240002
"778","2010-02-03",34.759998
"779","2010-02-04",33.52
"780","2010-02-05",33.360001
"781","2010-02-08",33.080002
"782","2010-02-09",33.48
"783","2010-02-10",33.060001
"784","2010-02-11",33.34
"785","2010-02-12",32.759998
"786","2010-02-16",32.720001
"787","2010-02-17",33.189999
"788","2010-02-18",33.150002
"789","2010-02-19",32.799999
"790","2010-02-22",33.419998
"791","2010-02-23",33
"792","2010-02-24",33.93
"793","2010-02-25",33.869999
"794","2010-02-26",34.259998
"795","2010-03-01",34.580002
"796","2010-03-02",34.439999
"797","2010-03-03",34.689999
"798","2010-03-04",34.040001
"799","2010-03-05",34.77
"800","2010-03-08",34.799999
"801","2010-03-09",34.049999
"802","2010-03-10",34.330002
"803","2010-03-11",34.950001
"804","2010-03-12",34.540001
"805","2010-03-15",34.290001
"806","2010-03-16",34.959999
"807","2010-03-17",34.830002
"808","2010-03-18",35.84
"809","2010-03-19",37.080002
"810","2010-03-22",37.279999
"811","2010-03-23",36.939999
"812","2010-03-24",36.389999
"813","2010-03-25",36.099998
"814","2010-03-26",35.900002
"815","2010-03-29",36.349998
"816","2010-03-30",36.580002
"817","2010-03-31",36.580002
"818","2010-04-01",37.150002
"819","2010-04-05",37
"820","2010-04-06",37.09
"821","2010-04-07",36.25
"822","2010-04-08",36.619999
"823","2010-04-09",36.630001
"824","2010-04-12",36.419998
"825","2010-04-13",35.709999
"826","2010-04-14",34.68
"827","2010-04-15",34.720001
"828","2010-04-16",34.490002
"829","2010-04-19",35.299999
"830","2010-04-20",34.93
"831","2010-04-21",34
"832","2010-04-22",33.529999
"833","2010-04-23",33.990002
"834","2010-04-26",32.880001
"835","2010-04-27",32.360001
"836","2010-04-28",33.099998
"837","2010-04-29",33.810001
"838","2010-04-30",32.060001
"839","2010-05-03",32.720001
"840","2010-05-04",31.219999
"841","2010-05-05",32
"842","2010-05-06",32.93
"843","2010-05-07",31.389999
"844","2010-05-10",32.650002
"845","2010-05-11",33.130001
"846","2010-05-12",33.959999
"847","2010-05-13",33.84
"848","2010-05-14",33.43
"849","2010-05-17",33.669998
"850","2010-05-18",33.75
"851","2010-05-19",33.740002
"852","2010-05-20",32.630001
"853","2010-05-21",32.650002
"854","2010-05-24",32.709999
"855","2010-05-25",32.16
"856","2010-05-26",32.43
"857","2010-05-27",33.68
"858","2010-05-28",33.470001
"859","2010-06-01",32.860001
"860","2010-06-02",33.759998
"861","2010-06-03",34.799999
"862","2010-06-04",34.07
"863","2010-06-07",33.91
"864","2010-06-08",33.630001
"865","2010-06-09",33.290001
"866","2010-06-10",34.139999
"867","2010-06-11",34.490002
"868","2010-06-14",34.549999
"869","2010-06-15",35.110001
"870","2010-06-16",35.189999
"871","2010-06-17",35.34
"872","2010-06-18",35.209999
"873","2010-06-21",35.209999
"874","2010-06-22",34.209999
"875","2010-06-23",33.950001
"876","2010-06-24",33.34
"877","2010-06-25",33.290001
"878","2010-06-28",33.189999
"879","2010-06-29",31.870001
"880","2010-06-30",31.059999
"881","2010-07-01",29.860001
"882","2010-07-02",29.77
"883","2010-07-06",30.190001
"884","2010-07-07",30.700001
"885","2010-07-08",31.01
"886","2010-07-09",31.290001
"887","2010-07-12",31.129999
"888","2010-07-13",31.370001
"889","2010-07-14",31.450001
"890","2010-07-15",31.610001
"891","2010-07-16",30.34
"892","2010-07-19",31.15
"893","2010-07-20",31.25
"894","2010-07-21",30.690001
"895","2010-07-22",31.52
"896","2010-07-23",31.01
"897","2010-07-26",31.780001
"898","2010-07-27",31.530001
"899","2010-07-28",30.370001
"900","2010-07-29",30.620001
"901","2010-07-30",30.76
"902","2010-08-02",31.59
"903","2010-08-03",31.77
"904","2010-08-04",32.150002
"905","2010-08-05",33.959999
"906","2010-08-06",34.389999
"907","2010-08-09",34.639999
"908","2010-08-10",34.860001
"909","2010-08-11",33.400002
"910","2010-08-12",33.419998
"911","2010-08-13",33.380001
"912","2010-08-16",33.369999
"913","2010-08-17",33.779999
"914","2010-08-18",33.77
"915","2010-08-19",32.880001
"916","2010-08-20",32.41
"917","2010-08-23",32.720001
"918","2010-08-24",31.77
"919","2010-08-25",32.330002
"920","2010-08-26",32
"921","2010-08-27",32.52
"922","2010-08-30",31.91
"923","2010-08-31",32.220001
"924","2010-09-01",33.57
"925","2010-09-02",33.02
"926","2010-09-03",33.759998
"927","2010-09-07",33.48
"928","2010-09-08",33.650002
"929","2010-09-09",34.389999
"930","2010-09-10",34.639999
"931","2010-09-13",35.259998
"932","2010-09-14",35.07
"933","2010-09-15",34.650002
"934","2010-09-16",34.639999
"935","2010-09-17",34.470001
"936","2010-09-20",34.98
"937","2010-09-21",35.59
"938","2010-09-22",35.470001
"939","2010-09-23",35.139999
"940","2010-09-24",36.009998
"941","2010-09-27",35.639999
"942","2010-09-28",35.540001
"943","2010-09-29",35.34
"944","2010-09-30",35.779999
"945","2010-10-01",36.029999
"946","2010-10-04",35.16
"947","2010-10-05",35.82
"948","2010-10-06",34.580002
"949","2010-10-07",35.369999
"950","2010-10-08",35.419998
"951","2010-10-11",36.049999
"952","2010-10-12",36.130001
"953","2010-10-13",36.189999
"954","2010-10-14",35.950001
"955","2010-10-15",35.869999
"956","2010-10-18",35.709999
"957","2010-10-19",34.619999
