"","date","GRA"
"159","2007-08-20",20.940001
"160","2007-08-21",20.709999
"161","2007-08-22",21.93
"162","2007-08-23",21.940001
"163","2007-08-24",23
"164","2007-08-27",22.01
"165","2007-08-28",21.120001
"166","2007-08-29",21.98
"167","2007-08-30",21.709999
"168","2007-08-31",22.34
"169","2007-09-04",23.27
"170","2007-09-05",23.469999
"171","2007-09-06",24.719999
"172","2007-09-07",24.700001
"173","2007-09-10",25.17
"174","2007-09-11",25.66
"175","2007-09-12",25.52
"176","2007-09-13",25.76
"177","2007-09-14",25.690001
"178","2007-09-17",25.1
"179","2007-09-18",25.559999
"180","2007-09-19",26.200001
"181","2007-09-20",25.889999
"182","2007-09-21",27.08
"183","2007-09-24",26.360001
"184","2007-09-25",26.389999
"185","2007-09-26",26.959999
"186","2007-09-27",26.75
"187","2007-09-28",26.860001
"188","2007-10-01",27.25
"189","2007-10-02",27.9
"190","2007-10-03",27.82
"191","2007-10-04",27.940001
"192","2007-10-05",28.059999
"193","2007-10-08",27.91
"194","2007-10-09",28.23
"195","2007-10-10",28.26
"196","2007-10-11",28.83
"197","2007-10-12",30.65
"198","2007-10-15",30.379999
"199","2007-10-16",30.110001
"200","2007-10-17",30.33
"201","2007-10-18",30.5
"202","2007-10-19",30.030001
"203","2007-10-22",29.92
"204","2007-10-23",30.120001
"205","2007-10-24",30.299999
"206","2007-10-25",30.16
"207","2007-10-26",30.43
"208","2007-10-29",30.129999
"209","2007-10-30",29.34
"210","2007-10-31",29.6
"211","2007-11-01",28.16
"212","2007-11-02",28.889999
"213","2007-11-05",28.299999
"214","2007-11-06",28.92
"215","2007-11-07",28.049999
"216","2007-11-08",28.33
"217","2007-11-09",27.809999
"218","2007-11-12",26.75
"219","2007-11-13",27.5
"220","2007-11-14",27.610001
"221","2007-11-15",26.469999
"222","2007-11-16",26.549999
"223","2007-11-19",25.200001
"224","2007-11-20",24.959999
"225","2007-11-21",25.01
"226","2007-11-23",25.559999
"227","2007-11-26",24.790001
"228","2007-11-27",25.379999
"229","2007-11-28",26.98
"230","2007-11-29",26.959999
"231","2007-11-30",27.01
"232","2007-12-03",26.709999
"233","2007-12-04",26.02
"234","2007-12-05",26.559999
"235","2007-12-06",26.49
"236","2007-12-07",26.67
"237","2007-12-10",27.16
"238","2007-12-11",25.799999
"239","2007-12-12",25.940001
"240","2007-12-13",25.610001
"241","2007-12-14",25.35
"242","2007-12-17",23.549999
"243","2007-12-18",22.99
"244","2007-12-19",24.6
"245","2007-12-20",25.98
"246","2007-12-21",26.629999
"247","2007-12-24",26.469999
"248","2007-12-26",26.84
"249","2007-12-27",26.790001
"250","2007-12-28",26.129999
"251","2007-12-31",26.18
"252","2008-01-02",25.1
"253","2008-01-03",23.35
"254","2008-01-04",21.52
"255","2008-01-07",21.77
"256","2008-01-08",20.85
"257","2008-01-09",21.02
"258","2008-01-10",22.620001
"259","2008-01-11",21.9
"260","2008-01-14",21.959999
"261","2008-01-15",20.15
"262","2008-01-16",18.790001
"263","2008-01-17",16.5
"264","2008-01-18",17.52
"265","2008-01-22",16.76
"266","2008-01-23",17.15
"267","2008-01-24",19.780001
"268","2008-01-25",20.639999
"269","2008-01-28",21.549999
"270","2008-01-29",22.469999
"271","2008-01-30",21.67
"272","2008-01-31",22.620001
"273","2008-02-01",22.9
"274","2008-02-04",22.24
"275","2008-02-05",21.200001
"276","2008-02-06",20.91
"277","2008-02-07",21.16
"278","2008-02-08",21.030001
"279","2008-02-11",23.030001
"280","2008-02-12",22.860001
"281","2008-02-13",23.08
"282","2008-02-14",22.559999
"283","2008-02-15",22.02
"284","2008-02-19",22.35
"285","2008-02-20",22.549999
"286","2008-02-21",21.719999
"287","2008-02-22",21.200001
"288","2008-02-25",22.17
"289","2008-02-26",22.48
"290","2008-02-27",23.450001
"291","2008-02-28",22.860001
"292","2008-02-29",21.23
"293","2008-03-03",20.32
"294","2008-03-04",20.6
"295","2008-03-05",21.01
"296","2008-03-06",20.200001
"297","2008-03-07",19.9
"298","2008-03-10",19.07
"299","2008-03-11",21.26
"300","2008-03-12",21.02
"301","2008-03-13",20.940001
"302","2008-03-14",20.610001
"303","2008-03-17",20
"304","2008-03-18",20.799999
"305","2008-03-19",19.969999
"306","2008-03-20",21.67
"307","2008-03-24",22.85
"308","2008-03-25",23.49
"309","2008-03-26",23.43
"310","2008-03-27",22.889999
"311","2008-03-28",22.049999
"312","2008-03-31",22.82
"313","2008-04-01",23.440001
"314","2008-04-02",23.73
"315","2008-04-03",24.65
"316","2008-04-04",24.85
"317","2008-04-07",26.83
"318","2008-04-08",26.540001
"319","2008-04-09",26.02
"320","2008-04-10",26.530001
"321","2008-04-11",25.799999
"322","2008-04-14",25.870001
"323","2008-04-15",25.219999
"324","2008-04-16",25.799999
"325","2008-04-17",25.379999
"326","2008-04-18",25.389999
"327","2008-04-21",25.51
"328","2008-04-22",25.209999
"329","2008-04-23",25.129999
"330","2008-04-24",25.290001
"331","2008-04-25",25.559999
"332","2008-04-28",25.34
"333","2008-04-29",24.950001
"334","2008-04-30",25.360001
"335","2008-05-01",25.9
"336","2008-05-02",26.18
"337","2008-05-05",26.16
"338","2008-05-06",26.129999
"339","2008-05-07",25.209999
"340","2008-05-08",25.17
"341","2008-05-09",25.18
"342","2008-05-12",25.67
"343","2008-05-13",26.27
"344","2008-05-14",26.620001
"345","2008-05-15",26.84
"346","2008-05-16",26.389999
"347","2008-05-19",25.940001
"348","2008-05-20",25.77
"349","2008-05-21",25.059999
"350","2008-05-22",25.59
"351","2008-05-23",25.440001
"352","2008-05-27",25.59
"353","2008-05-28",26.120001
"354","2008-05-29",26.75
"355","2008-05-30",27.08
"356","2008-06-02",27.18
"357","2008-06-03",26.67
"358","2008-06-04",26.700001
"359","2008-06-05",27.559999
"360","2008-06-06",26.74
"361","2008-06-09",26.719999
"362","2008-06-10",26.75
"363","2008-06-11",26.5
"364","2008-06-12",27.17
"365","2008-06-13",27.75
"366","2008-06-16",27.790001
"367","2008-06-17",27.790001
"368","2008-06-18",27.709999
"369","2008-06-19",27.629999
"370","2008-06-20",27.08
"371","2008-06-23",26.59
"372","2008-06-24",25.35
"373","2008-06-25",25.559999
"374","2008-06-26",24.299999
"375","2008-06-27",24.299999
"376","2008-06-30",23.49
"377","2008-07-01",23.530001
"378","2008-07-02",22.23
"379","2008-07-03",22.4
"380","2008-07-07",21.879999
"381","2008-07-08",23.84
"382","2008-07-09",22.83
"383","2008-07-10",22.690001
"384","2008-07-11",22.540001
"385","2008-07-14",21.98
"386","2008-07-15",22.26
"387","2008-07-16",22.58
"388","2008-07-17",23.299999
"389","2008-07-18",23.27
"390","2008-07-21",22.870001
"391","2008-07-22",23.48
"392","2008-07-23",23.92
"393","2008-07-24",23.26
"394","2008-07-25",23.5
"395","2008-07-28",22.93
"396","2008-07-29",23.52
"397","2008-07-30",24.799999
"398","2008-07-31",25.77
"399","2008-08-01",26.389999
"400","2008-08-04",25.389999
"401","2008-08-05",25.790001
"402","2008-08-06",26.18
"403","2008-08-07",25.66
"404","2008-08-08",26.110001
"405","2008-08-11",26.75
"406","2008-08-12",26.33
"407","2008-08-13",26.559999
"408","2008-08-14",26.5
"409","2008-08-15",26.51
"410","2008-08-18",26.5
"411","2008-08-19",25.98
"412","2008-08-20",26.07
"413","2008-08-21",26.129999
"414","2008-08-22",26.190001
"415","2008-08-25",25.6
"416","2008-08-26",25.59
"417","2008-08-27",25.860001
"418","2008-08-28",26.389999
"419","2008-08-29",26.290001
"420","2008-09-02",25.950001
"421","2008-09-03",25.799999
"422","2008-09-04",24.17
"423","2008-09-05",24
"424","2008-09-08",22.860001
"425","2008-09-09",20.18
"426","2008-09-10",19.950001
"427","2008-09-11",20
"428","2008-09-12",20.219999
"429","2008-09-15",17.440001
"430","2008-09-16",16.709999
"431","2008-09-17",14.42
"432","2008-09-18",14.8
"433","2008-09-19",18.450001
"434","2008-09-22",16.92
"435","2008-09-23",15.9
"436","2008-09-24",16.059999
"437","2008-09-25",16.889999
"438","2008-09-26",16.719999
"439","2008-09-29",13.75
"440","2008-09-30",15.12
"441","2008-10-01",14.33
"442","2008-10-02",12
"443","2008-10-03",11.44
"444","2008-10-06",10.84
"445","2008-10-07",9.71
"446","2008-10-08",9.36
"447","2008-10-09",8.53
"448","2008-10-10",8.54
"449","2008-10-13",10.84
"450","2008-10-14",10.43
"451","2008-10-15",8.99
"452","2008-10-16",9.58
"453","2008-10-17",9.39
"454","2008-10-20",10.15
"455","2008-10-21",9.71
"456","2008-10-22",8.11
"457","2008-10-23",7.79
"458","2008-10-24",8.25
"459","2008-10-27",6.95
"460","2008-10-28",7.52
"461","2008-10-29",7.36
"462","2008-10-30",7.94
"463","2008-10-31",9.01
"464","2008-11-03",8.74
"465","2008-11-04",8.9
"466","2008-11-05",7.55
"467","2008-11-06",6.75
"468","2008-11-07",7.01
"469","2008-11-10",6.56
"470","2008-11-11",6.29
"471","2008-11-12",5.29
"472","2008-11-13",5.58
"473","2008-11-14",4.48
"474","2008-11-17",3.9
"475","2008-11-18",3.47
"476","2008-11-19",3.69
"477","2008-11-20",3.01
"478","2008-11-21",3.8
"479","2008-11-24",4.34
"480","2008-11-25",4.44
"481","2008-11-26",5
"482","2008-11-28",5.13
"483","2008-12-01",3.61
"484","2008-12-02",3.5
"485","2008-12-03",4.27
"486","2008-12-04",5.1
"487","2008-12-05",6.16
"488","2008-12-08",7.05
"489","2008-12-09",6.5
"490","2008-12-10",6.37
"491","2008-12-11",5.51
"492","2008-12-12",6.36
"493","2008-12-15",6.08
"494","2008-12-16",6.47
"495","2008-12-17",6.31
"496","2008-12-18",5.63
"497","2008-12-19",5.74
"498","2008-12-22",5.32
"499","2008-12-23",5.07
"500","2008-12-24",4.97
"501","2008-12-26",5.01
"502","2008-12-29",4.95
"503","2008-12-30",5.4
"504","2008-12-31",5.97
"505","2009-01-02",6.38
"506","2009-01-05",6.62
"507","2009-01-06",7.07
"508","2009-01-07",6.51
"509","2009-01-08",6.76
"510","2009-01-09",6.42
"511","2009-01-12",6.32
"512","2009-01-13",6.59
"513","2009-01-14",6.08
"514","2009-01-15",6.5
"515","2009-01-16",6.73
"516","2009-01-20",6.3
"517","2009-01-21",7.08
"518","2009-01-22",7.05
"519","2009-01-23",6.94
"520","2009-01-26",6.81
"521","2009-01-27",6.37
"522","2009-01-28",6.67
"523","2009-01-29",6.16
"524","2009-01-30",5.77
"525","2009-02-02",5.77
"526","2009-02-03",6.06
"527","2009-02-04",6.12
"528","2009-02-05",6.42
"529","2009-02-06",6.75
"530","2009-02-09",6.79
"531","2009-02-10",6.35
"532","2009-02-11",6.67
"533","2009-02-12",6.78
"534","2009-02-13",7.07
"535","2009-02-17",6.49
"536","2009-02-18",6.8
"537","2009-02-19",6.51
"538","2009-02-20",6.67
"539","2009-02-23",5.71
"540","2009-02-24",6.4
"541","2009-02-25",5.86
"542","2009-02-26",5.72
"543","2009-02-27",5.6
"544","2009-03-02",5.13
"545","2009-03-03",4.91
"546","2009-03-04",4.77
"547","2009-03-05",4.07
"548","2009-03-06",4.18
"549","2009-03-09",4.1
"550","2009-03-10",4.3
"551","2009-03-11",4.17
"552","2009-03-12",4.93
"553","2009-03-13",4.99
"554","2009-03-16",4.78
"555","2009-03-17",5.56
"556","2009-03-18",5.9
"557","2009-03-19",5.88
"558","2009-03-20",5.59
"559","2009-03-23",6.53
"560","2009-03-24",6.12
"561","2009-03-25",6.61
"562","2009-03-26",6.91
"563","2009-03-27",6.35
"564","2009-03-30",6.15
"565","2009-03-31",6.32
"566","2009-04-01",6.74
"567","2009-04-02",7.09
"568","2009-04-03",7.12
"569","2009-04-06",6.88
"570","2009-04-07",6.71
"571","2009-04-08",7.02
"572","2009-04-09",7.7
"573","2009-04-13",8.07
"574","2009-04-14",7.92
"575","2009-04-15",7.98
"576","2009-04-16",8.08
"577","2009-04-17",8
"578","2009-04-20",7.12
"579","2009-04-21",7.76
"580","2009-04-22",7.5
"581","2009-04-23",7.67
"582","2009-04-24",7.48
"583","2009-04-27",7.46
"584","2009-04-28",7.52
"585","2009-04-29",8.18
"586","2009-04-30",8.83
"587","2009-05-01",9.31
"588","2009-05-04",10.02
"589","2009-05-05",9.84
"590","2009-05-06",9.84
"591","2009-05-07",9.63
"592","2009-05-08",13.06
"593","2009-05-11",12.5
"594","2009-05-12",12.1
"595","2009-05-13",11.61
"596","2009-05-14",12.29
"597","2009-05-15",12.17
"598","2009-05-18",13.18
"599","2009-05-19",12.95
"600","2009-05-20",12.89
"601","2009-05-21",12.69
"602","2009-05-22",12.65
"603","2009-05-26",13.78
"604","2009-05-27",13.39
"605","2009-05-28",13.42
"606","2009-05-29",12.98
"607","2009-06-01",14.18
"608","2009-06-02",14.24
"609","2009-06-03",14.15
"610","2009-06-04",14.31
"611","2009-06-05",14.11
"612","2009-06-08",14.06
"613","2009-06-09",14.09
"614","2009-06-10",13.86
"615","2009-06-11",13.74
"616","2009-06-12",13.48
"617","2009-06-15",12.91
"618","2009-06-16",13.05
"619","2009-06-17",12.8
"620","2009-06-18",12.9
"621","2009-06-19",12.63
"622","2009-06-22",12.02
"623","2009-06-23",12.15
"624","2009-06-24",12.23
"625","2009-06-25",12.62
"626","2009-06-26",13.37
"627","2009-06-29",12.99
"628","2009-06-30",12.37
"629","2009-07-01",12.65
"630","2009-07-02",11.84
"631","2009-07-06",11.52
"632","2009-07-07",11.13
"633","2009-07-08",11.04
"634","2009-07-09",11.24
"635","2009-07-10",11.44
"636","2009-07-13",11.52
"637","2009-07-14",12.02
"638","2009-07-15",13.04
"639","2009-07-16",13.48
"640","2009-07-17",13.86
"641","2009-07-20",14.25
"642","2009-07-21",14.59
"643","2009-07-22",14.67
"644","2009-07-23",15.6
"645","2009-07-24",16.790001
"646","2009-07-27",17.41
"647","2009-07-28",17.08
"648","2009-07-29",16.459999
"649","2009-07-30",16.74
"650","2009-07-31",16.629999
"651","2009-08-03",17.59
"652","2009-08-04",17.77
"653","2009-08-05",17.709999
"654","2009-08-06",17.190001
"655","2009-08-07",17.75
"656","2009-08-10",17.43
"657","2009-08-11",17.389999
"658","2009-08-12",17.549999
"659","2009-08-13",18
"660","2009-08-14",17.09
"661","2009-08-17",16.23
"662","2009-08-18",16.83
"663","2009-08-19",17.23
"664","2009-08-20",16.84
"665","2009-08-21",17.700001
"666","2009-08-24",17.57
"667","2009-08-25",17.57
"668","2009-08-26",17.48
"669","2009-08-27",17.299999
"670","2009-08-28",17.280001
"671","2009-08-31",16.73
"672","2009-09-01",16.74
"673","2009-09-02",16.18
"674","2009-09-03",16.42
"675","2009-09-04",16.57
"676","2009-09-08",17.889999
"677","2009-09-09",18.49
"678","2009-09-10",18.91
"679","2009-09-11",18.85
"680","2009-09-14",19.639999
"681","2009-09-15",19.700001
"682","2009-09-16",20.190001
"683","2009-09-17",20.01
"684","2009-09-18",22.030001
"685","2009-09-21",21.790001
"686","2009-09-22",22.68
"687","2009-09-23",22.4
"688","2009-09-24",21.889999
"689","2009-09-25",21.66
"690","2009-09-28",22.459999
"691","2009-09-29",22.34
"692","2009-09-30",21.74
"693","2009-10-01",20.780001
"694","2009-10-02",20.76
"695","2009-10-05",21.860001
"696","2009-10-06",22.68
"697","2009-10-07",22.73
"698","2009-10-08",23.290001
"699","2009-10-09",23.370001
"700","2009-10-12",23.040001
"701","2009-10-13",22.98
"702","2009-10-14",24.23
"703","2009-10-15",24.4
"704","2009-10-16",24.030001
"705","2009-10-19",24.35
"706","2009-10-20",24.049999
"707","2009-10-21",22.950001
"708","2009-10-22",23.57
"709","2009-10-23",23.629999
"710","2009-10-26",23.969999
"711","2009-10-27",23.309999
"712","2009-10-28",22.35
"713","2009-10-29",22.950001
"714","2009-10-30",21.889999
"715","2009-11-02",22.139999
"716","2009-11-03",22.5
"717","2009-11-04",21.969999
"718","2009-11-05",22.99
"719","2009-11-06",23.379999
"720","2009-11-09",23.780001
"721","2009-11-10",24.02
"722","2009-11-11",24.030001
"723","2009-11-12",23.41
"724","2009-11-13",23.799999
"725","2009-11-16",24.41
"726","2009-11-17",24.780001
"727","2009-11-18",24.48
"728","2009-11-19",23.58
"729","2009-11-20",23.6
"730","2009-11-23",23.93
"731","2009-11-24",23.91
"732","2009-11-25",24.049999
"733","2009-11-27",22.91
"734","2009-11-30",22.860001
"735","2009-12-01",22.9
"736","2009-12-02",23.870001
"737","2009-12-03",23.42
"738","2009-12-04",23.66
"739","2009-12-07",24.02
"740","2009-12-08",23.82
"741","2009-12-09",24.42
"742","2009-12-10",24.1
"743","2009-12-11",24.120001
"744","2009-12-14",24.6
"745","2009-12-15",24.27
"746","2009-12-16",25.049999
"747","2009-12-17",24.379999
"748","2009-12-18",24.67
"749","2009-12-21",24.65
"750","2009-12-22",24.879999
"751","2009-12-23",25.4
"752","2009-12-24",25.790001
"753","2009-12-28",25.700001
"754","2009-12-29",25.82
"755","2009-12-30",26.17
"756","2009-12-31",25.35
"757","2010-01-04",26.33
"758","2010-01-05",26.459999
"759","2010-01-06",26.459999
"760","2010-01-07",26.99
"761","2010-01-08",27.17
"762","2010-01-11",27.52
"763","2010-01-12",27.059999
"764","2010-01-13",27.32
"765","2010-01-14",27.129999
"766","2010-01-15",26.4
"767","2010-01-19",27.01
"768","2010-01-20",26.219999
"769","2010-01-21",25.360001
"770","2010-01-22",24.969999
"771","2010-01-25",24.860001
"772","2010-01-26",25.23
"773","2010-01-27",24.77
"774","2010-01-28",23.92
"775","2010-01-29",23.879999
"776","2010-02-01",25
"777","2010-02-02",27.360001
"778","2010-02-03",27.58
"779","2010-02-04",26.129999
"780","2010-02-05",26.9
"781","2010-02-08",25.879999
"782","2010-02-09",26.879999
"783","2010-02-10",26.790001
"784","2010-02-11",27.620001
"785","2010-02-12",28.08
"786","2010-02-16",28.66
"787","2010-02-17",28.549999
"788","2010-02-18",29.07
"789","2010-02-19",29.35
"790","2010-02-22",29.120001
"791","2010-02-23",28.389999
"792","2010-02-24",28.700001
"793","2010-02-25",28.690001
"794","2010-02-26",28.959999
"795","2010-03-01",30.01
"796","2010-03-02",29.93
"797","2010-03-03",29.190001
"798","2010-03-04",29.5
"799","2010-03-05",30.1
"800","2010-03-08",29.440001
"801","2010-03-09",29.09
"802","2010-03-10",28.950001
"803","2010-03-11",28.77
"804","2010-03-12",29.26
"805","2010-03-15",28.93
"806","2010-03-16",29.25
"807","2010-03-17",29.280001
"808","2010-03-18",29.27
"809","2010-03-19",28.16
"810","2010-03-22",28.57
"811","2010-03-23",29.040001
"812","2010-03-24",28.700001
"813","2010-03-25",28.68
"814","2010-03-26",28.879999
"815","2010-03-29",28.57
"816","2010-03-30",28.41
"817","2010-03-31",27.76
"818","2010-04-01",28.34
"819","2010-04-05",28.790001
"820","2010-04-06",28.82
"821","2010-04-07",28.16
"822","2010-04-08",28.290001
"823","2010-04-09",28.530001
"824","2010-04-12",28.5
"825","2010-04-13",28.620001
"826","2010-04-14",28.99
"827","2010-04-15",28.85
"828","2010-04-16",27.809999
"829","2010-04-19",27.129999
"830","2010-04-20",27.639999
"831","2010-04-21",27.889999
"832","2010-04-22",29.049999
"833","2010-04-23",29.52
"834","2010-04-26",29.540001
"835","2010-04-27",28.99
"836","2010-04-28",28.93
"837","2010-04-29",29.75
"838","2010-04-30",28.889999
"839","2010-05-03",29.82
"840","2010-05-04",28.549999
"841","2010-05-05",27.629999
"842","2010-05-06",26.41
"843","2010-05-07",25.57
"844","2010-05-10",27.700001
"845","2010-05-11",27.360001
"846","2010-05-12",28.450001
"847","2010-05-13",28.040001
"848","2010-05-14",27.129999
"849","2010-05-17",26.950001
"850","2010-05-18",26.77
"851","2010-05-19",26.120001
"852","2010-05-20",24.25
"853","2010-05-21",24.58
"854","2010-05-24",23.67
"855","2010-05-25",24.27
"856","2010-05-26",24.450001
"857","2010-05-27",25.940001
"858","2010-05-28",25.629999
"859","2010-06-01",24.24
"860","2010-06-02",25.290001
"861","2010-06-03",25.4
"862","2010-06-04",23.67
"863","2010-06-07",22.34
"864","2010-06-08",21.17
"865","2010-06-09",21.34
"866","2010-06-10",22.9
"867","2010-06-11",23.33
"868","2010-06-14",23.469999
"869","2010-06-15",24.16
"870","2010-06-16",24.27
"871","2010-06-17",23.76
"872","2010-06-18",23.75
"873","2010-06-21",23.809999
"874","2010-06-22",22.879999
"875","2010-06-23",23.110001
"876","2010-06-24",22.450001
"877","2010-06-25",22.82
"878","2010-06-28",22.49
"879","2010-06-29",21.459999
"880","2010-06-30",21.040001
"881","2010-07-01",20.51
"882","2010-07-02",20.299999
"883","2010-07-06",19.73
"884","2010-07-07",20.780001
"885","2010-07-08",21.67
"886","2010-07-09",22.610001
"887","2010-07-12",22.049999
"888","2010-07-13",23.4
"889","2010-07-14",23.209999
"890","2010-07-15",23.219999
"891","2010-07-16",22.049999
"892","2010-07-19",22.09
"893","2010-07-20",22.75
"894","2010-07-21",22.950001
"895","2010-07-22",24.280001
"896","2010-07-23",25.379999
"897","2010-07-26",25.84
"898","2010-07-27",25.76
"899","2010-07-28",25.16
"900","2010-07-29",25.469999
"901","2010-07-30",25.67
"902","2010-08-02",26.23
"903","2010-08-03",25.82
"904","2010-08-04",26.74
"905","2010-08-05",26.74
"906","2010-08-06",26.780001
"907","2010-08-09",27.389999
"908","2010-08-10",26.77
"909","2010-08-11",26.07
"910","2010-08-12",25.879999
"911","2010-08-13",25.709999
"912","2010-08-16",25.84
"913","2010-08-17",26.700001
"914","2010-08-18",26.57
"915","2010-08-19",25.84
"916","2010-08-20",25.58
"917","2010-08-23",25.26
"918","2010-08-24",24.51
"919","2010-08-25",24.530001
"920","2010-08-26",24.58
"921","2010-08-27",25.58
"922","2010-08-30",25.08
"923","2010-08-31",25.299999
"924","2010-09-01",26.27
"925","2010-09-02",26.879999
"926","2010-09-03",27.67
"927","2010-09-07",26.66
"928","2010-09-08",26.709999
"929","2010-09-09",26.76
"930","2010-09-10",26.66
"931","2010-09-13",27.35
"932","2010-09-14",26.959999
"933","2010-09-15",26.99
"934","2010-09-16",27.42
"935","2010-09-17",27.450001
"936","2010-09-20",28.280001
"937","2010-09-21",28.01
"938","2010-09-22",27.959999
"939","2010-09-23",27.17
"940","2010-09-24",28.110001
"941","2010-09-27",28.059999
"942","2010-09-28",28.09
"943","2010-09-29",28.219999
"944","2010-09-30",27.940001
"945","2010-10-01",28.25
"946","2010-10-04",27.870001
"947","2010-10-05",28.9
"948","2010-10-06",28.879999
"949","2010-10-07",28.879999
"950","2010-10-08",29.26
"951","2010-10-11",29.290001
"952","2010-10-12",29.280001
"953","2010-10-13",29.790001
"954","2010-10-14",29.540001
"955","2010-10-15",29.51
"956","2010-10-18",29.5
"957","2010-10-19",28.91
"958","2010-10-20",29.549999
"959","2010-10-21",31.73
"960","2010-10-22",31.549999
"961","2010-10-25",32.110001
"962","2010-10-26",32.139999
"963","2010-10-27",32.16
"964","2010-10-28",31.889999
"965","2010-10-29",32.060001
"966","2010-11-01",31.98
"967","2010-11-02",32.619999
"968","2010-11-03",32.619999
"969","2010-11-04",33.830002
"970","2010-11-05",33.630001
"971","2010-11-08",33.68
"972","2010-11-09",33.759998
"973","2010-11-10",33.939999
"974","2010-11-11",33.98
"975","2010-11-12",33.299999
