"","date","MDU"
"78","2007-04-25",31.27
"79","2007-04-26",31.209999
"80","2007-04-27",30.889999
"81","2007-04-30",30.299999
"82","2007-05-01",30.6
"83","2007-05-02",30.84
"84","2007-05-03",30.690001
"85","2007-05-04",30.43
"86","2007-05-07",30.389999
"87","2007-05-08",30.35
"88","2007-05-09",30.23
"89","2007-05-10",29.549999
"90","2007-05-11",30.09
"91","2007-05-14",30.040001
"92","2007-05-15",29.940001
"93","2007-05-16",30.370001
"94","2007-05-17",30.530001
"95","2007-05-18",30.65
"96","2007-05-21",30.83
"97","2007-05-22",30.93
"98","2007-05-23",30.48
"99","2007-05-24",30.01
"100","2007-05-25",29.85
"101","2007-05-29",29.9
"102","2007-05-30",30.43
"103","2007-05-31",30.309999
"104","2007-06-01",30.370001
"105","2007-06-04",30.42
"106","2007-06-05",29.9
"107","2007-06-06",29.5
"108","2007-06-07",28.35
"109","2007-06-08",28.629999
"110","2007-06-11",28.93
"111","2007-06-12",28.219999
"112","2007-06-13",28.6
"113","2007-06-14",28.709999
"114","2007-06-15",29.17
"115","2007-06-18",29.059999
"116","2007-06-19",29.15
"117","2007-06-20",28.959999
"118","2007-06-21",28.82
"119","2007-06-22",28.190001
"120","2007-06-25",27.85
"121","2007-06-26",27.76
"122","2007-06-27",28.360001
"123","2007-06-28",28.190001
"124","2007-06-29",28.040001
"125","2007-07-02",28.959999
"126","2007-07-03",29.120001
"127","2007-07-05",28.879999
"128","2007-07-06",29.040001
"129","2007-07-09",28.879999
"130","2007-07-10",28.77
"131","2007-07-11",29.120001
"132","2007-07-12",29.49
"133","2007-07-13",29.799999
"134","2007-07-16",29.33
"135","2007-07-17",29.120001
"136","2007-07-18",29.32
"137","2007-07-19",30.24
"138","2007-07-20",29.6
"139","2007-07-23",29.940001
"140","2007-07-24",28.75
"141","2007-07-25",28.780001
"142","2007-07-26",27.870001
"143","2007-07-27",27.450001
"144","2007-07-30",27.219999
"145","2007-07-31",27.26
"146","2007-08-01",27.610001
"147","2007-08-02",27.83
"148","2007-08-03",26.76
"149","2007-08-06",27.299999
"150","2007-08-07",27.709999
"151","2007-08-08",28.27
"152","2007-08-09",26.66
"153","2007-08-10",26.379999
"154","2007-08-13",26.65
"155","2007-08-14",26.040001
"156","2007-08-15",25.76
"157","2007-08-16",26.01
"158","2007-08-17",26.18
"159","2007-08-20",26.139999
"160","2007-08-21",26.370001
"161","2007-08-22",26.48
"162","2007-08-23",26.32
"163","2007-08-24",26.450001
"164","2007-08-27",26.620001
"165","2007-08-28",25.85
"166","2007-08-29",27.09
"167","2007-08-30",26.629999
"168","2007-08-31",27.049999
"169","2007-09-04",27.379999
"170","2007-09-05",26.83
"171","2007-09-06",27.16
"172","2007-09-07",26.450001
"173","2007-09-10",26.48
"174","2007-09-11",26.610001
"175","2007-09-12",26.9
"176","2007-09-13",26.370001
"177","2007-09-14",26.43
"178","2007-09-17",26.120001
"179","2007-09-18",27.030001
"180","2007-09-19",27.09
"181","2007-09-20",27.09
"182","2007-09-21",27.309999
"183","2007-09-24",26.950001
"184","2007-09-25",27.200001
"185","2007-09-26",27.66
"186","2007-09-27",27.99
"187","2007-09-28",27.84
"188","2007-10-01",28.030001
"189","2007-10-02",27.790001
"190","2007-10-03",27.99
"191","2007-10-04",28.129999
"192","2007-10-05",28.309999
"193","2007-10-08",28.129999
"194","2007-10-09",28.379999
"195","2007-10-10",28.440001
"196","2007-10-11",28.33
"197","2007-10-12",28.379999
"198","2007-10-15",28.07
"199","2007-10-16",27.91
"200","2007-10-17",27.809999
"201","2007-10-18",28.129999
"202","2007-10-19",27.459999
"203","2007-10-22",27.5
"204","2007-10-23",26.93
"205","2007-10-24",26.870001
"206","2007-10-25",27.059999
"207","2007-10-26",27.379999
"208","2007-10-29",27.540001
"209","2007-10-30",27.9
"210","2007-10-31",28.16
"211","2007-11-01",27.780001
"212","2007-11-02",27.58
"213","2007-11-05",27.18
"214","2007-11-06",27.52
"215","2007-11-07",27.25
"216","2007-11-08",27.93
"217","2007-11-09",27.35
"218","2007-11-12",26.690001
"219","2007-11-13",26.940001
"220","2007-11-14",26.99
"221","2007-11-15",26.98
"222","2007-11-16",26.620001
"223","2007-11-19",26.280001
"224","2007-11-20",26.780001
"225","2007-11-21",26.450001
"226","2007-11-23",26.639999
"227","2007-11-26",26.35
"228","2007-11-27",26.110001
"229","2007-11-28",26.549999
"230","2007-11-29",26.85
"231","2007-11-30",27.290001
"232","2007-12-03",27.110001
"233","2007-12-04",26.440001
"234","2007-12-05",26.75
"235","2007-12-06",26.99
"236","2007-12-07",27.309999
"237","2007-12-10",27.5
"238","2007-12-11",27.23
"239","2007-12-12",26.9
"240","2007-12-13",27.25
"241","2007-12-14",26.530001
"242","2007-12-17",27.02
"243","2007-12-18",27.27
"244","2007-12-19",27.23
"245","2007-12-20",27.450001
"246","2007-12-21",27.49
"247","2007-12-24",27.9
"248","2007-12-26",27.84
"249","2007-12-27",27.940001
"250","2007-12-28",27.9
"251","2007-12-31",27.610001
"252","2008-01-02",27.549999
"253","2008-01-03",27.360001
"254","2008-01-04",26.99
"255","2008-01-07",27.200001
"256","2008-01-08",27.1
"257","2008-01-09",27.66
"258","2008-01-10",27.450001
"259","2008-01-11",27.35
"260","2008-01-14",27.459999
"261","2008-01-15",26.85
"262","2008-01-16",26.82
"263","2008-01-17",25.85
"264","2008-01-18",25.65
"265","2008-01-22",24.74
"266","2008-01-23",25.32
"267","2008-01-24",25
"268","2008-01-25",25.5
"269","2008-01-28",26.01
"270","2008-01-29",25.799999
"271","2008-01-30",25.629999
"272","2008-01-31",25.889999
"273","2008-02-01",26.26
"274","2008-02-04",26.75
"275","2008-02-05",25.610001
"276","2008-02-06",25.530001
"277","2008-02-07",25.700001
"278","2008-02-08",25.91
"279","2008-02-11",26.049999
"280","2008-02-12",26.530001
"281","2008-02-13",26.75
"282","2008-02-14",26.66
"283","2008-02-15",26.52
"284","2008-02-19",26.370001
"285","2008-02-20",26.58
"286","2008-02-21",25.969999
"287","2008-02-22",26.5
"288","2008-02-25",27.139999
"289","2008-02-26",27.23
"290","2008-02-27",26.790001
"291","2008-02-28",26.719999
"292","2008-02-29",26.26
"293","2008-03-03",26.25
"294","2008-03-04",26.110001
"295","2008-03-05",26.57
"296","2008-03-06",26.17
"297","2008-03-07",25.559999
"298","2008-03-10",25.290001
"299","2008-03-11",26.07
"300","2008-03-12",25.33
"301","2008-03-13",25.51
"302","2008-03-14",25.370001
"303","2008-03-17",24.68
"304","2008-03-18",25.209999
"305","2008-03-19",24.370001
"306","2008-03-20",24.35
"307","2008-03-24",25.02
"308","2008-03-25",25.190001
"309","2008-03-26",24.93
"310","2008-03-27",24.57
"311","2008-03-28",24.49
"312","2008-03-31",24.549999
"313","2008-04-01",25
"314","2008-04-02",25.49
"315","2008-04-03",25.309999
"316","2008-04-04",25.42
"317","2008-04-07",26.719999
"318","2008-04-08",26.959999
"319","2008-04-09",26.719999
"320","2008-04-10",26.9
"321","2008-04-11",27.620001
"322","2008-04-14",27.5
"323","2008-04-15",27.66
"324","2008-04-16",28.629999
"325","2008-04-17",28.49
"326","2008-04-18",28.700001
"327","2008-04-21",28.85
"328","2008-04-22",28.360001
"329","2008-04-23",28.610001
"330","2008-04-24",28.65
"331","2008-04-25",28.6
"332","2008-04-28",28.940001
"333","2008-04-29",28.690001
"334","2008-04-30",28.870001
"335","2008-05-01",29.01
"336","2008-05-02",29.610001
"337","2008-05-05",29.370001
"338","2008-05-06",29.879999
"339","2008-05-07",30.35
"340","2008-05-08",30.459999
"341","2008-05-09",30.299999
"342","2008-05-12",30.549999
"343","2008-05-13",30.799999
"344","2008-05-14",31.02
"345","2008-05-15",31.280001
"346","2008-05-16",31.459999
"347","2008-05-19",31.65
"348","2008-05-20",31.99
"349","2008-05-21",31.65
"350","2008-05-22",32
"351","2008-05-23",31.52
"352","2008-05-27",32.209999
"353","2008-05-28",32.09
"354","2008-05-29",32.860001
"355","2008-05-30",33.029999
"356","2008-06-02",32.720001
"357","2008-06-03",33.220001
"358","2008-06-04",32.91
"359","2008-06-05",33.900002
"360","2008-06-06",33.700001
"361","2008-06-09",34.290001
"362","2008-06-10",33.279999
"363","2008-06-11",32.939999
"364","2008-06-12",32.799999
"365","2008-06-13",33.049999
"366","2008-06-16",33.41
"367","2008-06-17",33.689999
"368","2008-06-18",33.560001
"369","2008-06-19",33.240002
"370","2008-06-20",32.93
"371","2008-06-23",33.279999
"372","2008-06-24",32.66
"373","2008-06-25",33.099998
"374","2008-06-26",32.529999
"375","2008-06-27",32.720001
"376","2008-06-30",34.860001
"377","2008-07-01",34.900002
"378","2008-07-02",34.23
"379","2008-07-03",33.439999
"380","2008-07-07",33.919998
"381","2008-07-08",33.48
"382","2008-07-09",34.169998
"383","2008-07-10",34.09
"384","2008-07-11",34.02
"385","2008-07-14",33.610001
"386","2008-07-15",33.209999
"387","2008-07-16",32.209999
"388","2008-07-17",31.5
"389","2008-07-18",31.870001
"390","2008-07-21",32.310001
"391","2008-07-22",32.799999
"392","2008-07-23",32.349998
"393","2008-07-24",31.139999
"394","2008-07-25",31.299999
"395","2008-07-28",31.09
"396","2008-07-29",31.26
"397","2008-07-30",31.969999
"398","2008-07-31",31.91
"399","2008-08-01",31.65
"400","2008-08-04",31.450001
"401","2008-08-05",31.450001
"402","2008-08-06",31.889999
"403","2008-08-07",31.59
"404","2008-08-08",31.84
"405","2008-08-11",32.75
"406","2008-08-12",31.43
"407","2008-08-13",31.4
"408","2008-08-14",31.58
"409","2008-08-15",31.309999
"410","2008-08-18",31.469999
"411","2008-08-19",31.58
"412","2008-08-20",32.23
"413","2008-08-21",32.59
"414","2008-08-22",32.470001
"415","2008-08-25",32.060001
"416","2008-08-26",32.060001
"417","2008-08-27",33.009998
"418","2008-08-28",33.380001
"419","2008-08-29",33.040001
"420","2008-09-02",31.92
"421","2008-09-03",31.700001
"422","2008-09-04",30.67
"423","2008-09-05",30.360001
"424","2008-09-08",30.610001
"425","2008-09-09",28.49
"426","2008-09-10",29.4
"427","2008-09-11",29.219999
"428","2008-09-12",29.76
"429","2008-09-15",27.950001
"430","2008-09-16",29.4
"431","2008-09-17",26.799999
"432","2008-09-18",27.379999
"433","2008-09-19",29.16
"434","2008-09-22",28.209999
"435","2008-09-23",28.07
"436","2008-09-24",28.469999
"437","2008-09-25",29.209999
"438","2008-09-26",28.690001
"439","2008-09-29",26.49
"440","2008-09-30",29
"441","2008-10-01",28.940001
"442","2008-10-02",27.309999
"443","2008-10-03",27.24
"444","2008-10-06",23.76
"445","2008-10-07",22.309999
"446","2008-10-08",20.559999
"447","2008-10-09",18.639999
"448","2008-10-10",18.6
"449","2008-10-13",20.83
"450","2008-10-14",21.209999
"451","2008-10-15",18.950001
"452","2008-10-16",19.450001
"453","2008-10-17",18.75
"454","2008-10-20",20.360001
"455","2008-10-21",18.940001
"456","2008-10-22",17.92
"457","2008-10-23",16.83
"458","2008-10-24",16.809999
"459","2008-10-27",15.86
"460","2008-10-28",17.6
"461","2008-10-29",17.700001
"462","2008-10-30",18.92
"463","2008-10-31",18.209999
"464","2008-11-03",18.49
"465","2008-11-04",18.530001
"466","2008-11-05",18.610001
"467","2008-11-06",17.68
"468","2008-11-07",18.610001
"469","2008-11-10",18.68
"470","2008-11-11",18.219999
"471","2008-11-12",17.6
"472","2008-11-13",20.290001
"473","2008-11-14",18.870001
"474","2008-11-17",19.280001
"475","2008-11-18",18.709999
"476","2008-11-19",17.67
"477","2008-11-20",15.59
"478","2008-11-21",19.309999
"479","2008-11-24",19.190001
"480","2008-11-25",19.030001
"481","2008-11-26",19.780001
"482","2008-11-28",20.33
"483","2008-12-01",17.959999
"484","2008-12-02",19.370001
"485","2008-12-03",20.16
"486","2008-12-04",19.18
"487","2008-12-05",20.219999
"488","2008-12-08",21
"489","2008-12-09",20.66
"490","2008-12-10",21.379999
"491","2008-12-11",21.049999
"492","2008-12-12",22.02
"493","2008-12-15",21.84
"494","2008-12-16",22.309999
"495","2008-12-17",21.360001
"496","2008-12-18",20.809999
"497","2008-12-19",20.440001
"498","2008-12-22",20.16
"499","2008-12-23",20.120001
"500","2008-12-24",20.030001
"501","2008-12-26",20.389999
"502","2008-12-29",20.4
"503","2008-12-30",21.35
"504","2008-12-31",21.58
"505","2009-01-02",22.5
"506","2009-01-05",22.52
"507","2009-01-06",21.950001
"508","2009-01-07",21.190001
"509","2009-01-08",21.35
"510","2009-01-09",20.540001
"511","2009-01-12",19.709999
"512","2009-01-13",20.07
"513","2009-01-14",19.59
"514","2009-01-15",19.790001
"515","2009-01-16",19.940001
"516","2009-01-20",19.040001
"517","2009-01-21",19.620001
"518","2009-01-22",19.440001
"519","2009-01-23",19.690001
"520","2009-01-26",20.16
"521","2009-01-27",20.280001
"522","2009-01-28",20.98
"523","2009-01-29",20.540001
"524","2009-01-30",19.889999
"525","2009-02-02",19.93
"526","2009-02-03",19.07
"527","2009-02-04",19.379999
"528","2009-02-05",19.74
"529","2009-02-06",20.190001
"530","2009-02-09",20.059999
"531","2009-02-10",18.91
"532","2009-02-11",18.709999
"533","2009-02-12",18.610001
"534","2009-02-13",18.219999
"535","2009-02-17",16.709999
"536","2009-02-18",16.02
"537","2009-02-19",16
"538","2009-02-20",15.6
"539","2009-02-23",15.05
"540","2009-02-24",15.71
"541","2009-02-25",15.23
"542","2009-02-26",15.16
"543","2009-02-27",15.14
"544","2009-03-02",13.99
"545","2009-03-03",13.54
"546","2009-03-04",14.09
"547","2009-03-05",13.33
"548","2009-03-06",13.21
"549","2009-03-09",13.04
"550","2009-03-10",13.7
"551","2009-03-11",13.72
"552","2009-03-12",14.22
"553","2009-03-13",14.54
"554","2009-03-16",14.63
"555","2009-03-17",14.83
"556","2009-03-18",14.83
"557","2009-03-19",14.66
"558","2009-03-20",14.96
"559","2009-03-23",16.09
"560","2009-03-24",15.51
"561","2009-03-25",15.99
"562","2009-03-26",16.66
"563","2009-03-27",16.370001
"564","2009-03-30",15.78
"565","2009-03-31",16.139999
"566","2009-04-01",16.07
"567","2009-04-02",16.629999
"568","2009-04-03",16.950001
"569","2009-04-06",16.58
"570","2009-04-07",16.309999
"571","2009-04-08",16.639999
"572","2009-04-09",17.16
"573","2009-04-13",17.1
"574","2009-04-14",16.92
"575","2009-04-15",17.02
"576","2009-04-16",17.370001
"577","2009-04-17",17.59
"578","2009-04-20",16.75
"579","2009-04-21",17.15
"580","2009-04-22",16.940001
"581","2009-04-23",17.01
"582","2009-04-24",17.15
"583","2009-04-27",17.18
"584","2009-04-28",17.23
"585","2009-04-29",17.870001
"586","2009-04-30",17.57
"587","2009-05-01",16.91
"588","2009-05-04",17.120001
"589","2009-05-05",17.200001
"590","2009-05-06",17.43
"591","2009-05-07",17.65
"592","2009-05-08",18.08
"593","2009-05-11",17.809999
"594","2009-05-12",17.76
"595","2009-05-13",17
"596","2009-05-14",16.950001
"597","2009-05-15",16.85
"598","2009-05-18",17.33
"599","2009-05-19",17.65
"600","2009-05-20",17.58
"601","2009-05-21",17.280001
"602","2009-05-22",17.530001
"603","2009-05-26",18.41
"604","2009-05-27",17.959999
"605","2009-05-28",18.309999
"606","2009-05-29",18.459999
"607","2009-06-01",19.59
"608","2009-06-02",19.57
"609","2009-06-03",18.870001
"610","2009-06-04",19
"611","2009-06-05",18.870001
"612","2009-06-08",18.73
"613","2009-06-09",18.73
"614","2009-06-10",18.940001
"615","2009-06-11",19.459999
"616","2009-06-12",19.299999
"617","2009-06-15",18.93
"618","2009-06-16",18.780001
"619","2009-06-17",18.959999
"620","2009-06-18",19.040001
"621","2009-06-19",18.73
"622","2009-06-22",18.24
"623","2009-06-23",17.950001
"624","2009-06-24",18.129999
"625","2009-06-25",18.549999
"626","2009-06-26",18.530001
"627","2009-06-29",19.030001
"628","2009-06-30",18.969999
"629","2009-07-01",19.16
"630","2009-07-02",18.309999
"631","2009-07-06",18.120001
"632","2009-07-07",17.75
"633","2009-07-08",17.75
"634","2009-07-09",17.860001
"635","2009-07-10",17.84
"636","2009-07-13",18.219999
"637","2009-07-14",18.450001
"638","2009-07-15",19.26
"639","2009-07-16",19.389999
"640","2009-07-17",19.370001
"641","2009-07-20",19.450001
"642","2009-07-21",19.219999
"643","2009-07-22",19.43
"644","2009-07-23",20.23
"645","2009-07-24",20.34
"646","2009-07-27",20.41
"647","2009-07-28",20.52
"648","2009-07-29",20.360001
"649","2009-07-30",20.42
"650","2009-07-31",20.129999
"651","2009-08-03",20.51
"652","2009-08-04",20.85
"653","2009-08-05",20.49
"654","2009-08-06",20.450001
"655","2009-08-07",21.02
"656","2009-08-10",20.790001
"657","2009-08-11",20.469999
"658","2009-08-12",20.790001
"659","2009-08-13",20.459999
"660","2009-08-14",20.389999
"661","2009-08-17",19.98
"662","2009-08-18",19.870001
"663","2009-08-19",19.93
"664","2009-08-20",20.190001
"665","2009-08-21",20.530001
"666","2009-08-24",20.549999
"667","2009-08-25",20.469999
"668","2009-08-26",20.280001
"669","2009-08-27",20.200001
"670","2009-08-28",20
"671","2009-08-31",19.41
"672","2009-09-01",18.99
"673","2009-09-02",18.950001
"674","2009-09-03",18.99
"675","2009-09-04",19.15
"676","2009-09-08",19.190001
"677","2009-09-09",19.190001
"678","2009-09-10",19.24
"679","2009-09-11",19.530001
"680","2009-09-14",19.51
"681","2009-09-15",19.799999
"682","2009-09-16",20.52
"683","2009-09-17",20.459999
"684","2009-09-18",20.559999
"685","2009-09-21",20.309999
"686","2009-09-22",20.24
"687","2009-09-23",20.129999
"688","2009-09-24",20.15
"689","2009-09-25",20.01
"690","2009-09-28",20.459999
"691","2009-09-29",20.870001
"692","2009-09-30",20.85
"693","2009-10-01",20.5
"694","2009-10-02",20.059999
"695","2009-10-05",20.34
"696","2009-10-06",20.6
"697","2009-10-07",20.67
"698","2009-10-08",20.870001
"699","2009-10-09",20.969999
"700","2009-10-12",21.15
"701","2009-10-13",21.219999
"702","2009-10-14",21.26
"703","2009-10-15",21.440001
"704","2009-10-16",21.309999
"705","2009-10-19",21.58
"706","2009-10-20",21.299999
"707","2009-10-21",21.360001
"708","2009-10-22",21.66
"709","2009-10-23",21.280001
"710","2009-10-26",20.91
"711","2009-10-27",21.059999
"712","2009-10-28",20.82
"713","2009-10-29",21.01
"714","2009-10-30",20.75
"715","2009-11-02",20.57
"716","2009-11-03",21.030001
"717","2009-11-04",21.5
"718","2009-11-05",21.799999
"719","2009-11-06",21.67
"720","2009-11-09",22.09
"721","2009-11-10",22.17
"722","2009-11-11",22.129999
"723","2009-11-12",21.950001
"724","2009-11-13",22.24
"725","2009-11-16",22.559999
"726","2009-11-17",22.58
"727","2009-11-18",22.33
"728","2009-11-19",22.030001
"729","2009-11-20",22.01
"730","2009-11-23",22.25
"731","2009-11-24",22.280001
"732","2009-11-25",22.43
"733","2009-11-27",22
"734","2009-11-30",22.6
"735","2009-12-01",22.959999
"736","2009-12-02",23.209999
"737","2009-12-03",22.93
"738","2009-12-04",22.860001
"739","2009-12-07",23.08
"740","2009-12-08",22.58
"741","2009-12-09",22.540001
"742","2009-12-10",22.73
"743","2009-12-11",23.379999
"744","2009-12-14",23.559999
"745","2009-12-15",23.34
"746","2009-12-16",23.5
"747","2009-12-17",23.389999
"748","2009-12-18",23.290001
"749","2009-12-21",23.540001
"750","2009-12-22",23.700001
"751","2009-12-23",23.809999
"752","2009-12-24",24.059999
"753","2009-12-28",24.040001
"754","2009-12-29",24.129999
"755","2009-12-30",24.040001
"756","2009-12-31",23.6
"757","2010-01-04",23.91
"758","2010-01-05",23.85
"759","2010-01-06",23.58
"760","2010-01-07",23.610001
"761","2010-01-08",23.629999
"762","2010-01-11",23.719999
"763","2010-01-12",23.530001
"764","2010-01-13",23.790001
"765","2010-01-14",23.84
"766","2010-01-15",23.35
"767","2010-01-19",23.25
"768","2010-01-20",23.370001
"769","2010-01-21",23.59
"770","2010-01-22",23.129999
"771","2010-01-25",23.129999
"772","2010-01-26",22.99
"773","2010-01-27",22.85
"774","2010-01-28",22.4
"775","2010-01-29",22.02
"776","2010-02-01",20.85
"777","2010-02-02",21.6
"778","2010-02-03",21.23
"779","2010-02-04",20.389999
"780","2010-02-05",19.889999
"781","2010-02-08",19.620001
"782","2010-02-09",20.02
"783","2010-02-10",19.92
"784","2010-02-11",19.99
"785","2010-02-12",19.799999
"786","2010-02-16",20.34
"787","2010-02-17",20.32
"788","2010-02-18",20.59
"789","2010-02-19",20.74
"790","2010-02-22",20.66
"791","2010-02-23",20.4
"792","2010-02-24",20.5
"793","2010-02-25",20.5
"794","2010-02-26",20.440001
"795","2010-03-01",20.74
"796","2010-03-02",20.9
"797","2010-03-03",21.02
"798","2010-03-04",21.049999
"799","2010-03-05",21.52
"800","2010-03-08",21.629999
"801","2010-03-09",21.48
"802","2010-03-10",21.41
"803","2010-03-11",21.58
"804","2010-03-12",21.629999
"805","2010-03-15",21.6
"806","2010-03-16",21.969999
"807","2010-03-17",22.24
"808","2010-03-18",21.85
"809","2010-03-19",21.959999
"810","2010-03-22",21.950001
"811","2010-03-23",21.950001
"812","2010-03-24",21.790001
"813","2010-03-25",21.77
"814","2010-03-26",21.67
"815","2010-03-29",21.889999
"816","2010-03-30",21.9
"817","2010-03-31",21.58
"818","2010-04-01",21.91
"819","2010-04-05",22.32
"820","2010-04-06",22.370001
"821","2010-04-07",22.01
"822","2010-04-08",21.85
"823","2010-04-09",21.93
"824","2010-04-12",22
"825","2010-04-13",21.950001
"826","2010-04-14",22.059999
"827","2010-04-15",21.889999
"828","2010-04-16",21.860001
"829","2010-04-19",21.77
"830","2010-04-20",22.07
"831","2010-04-21",22.01
"832","2010-04-22",22.32
"833","2010-04-23",22.74
"834","2010-04-26",22.719999
"835","2010-04-27",22.370001
"836","2010-04-28",22.42
"837","2010-04-29",22.52
"838","2010-04-30",21.200001
"839","2010-05-03",20.459999
"840","2010-05-04",19.870001
"841","2010-05-05",19.76
"842","2010-05-06",18.709999
"843","2010-05-07",18.469999
"844","2010-05-10",19
"845","2010-05-11",19.360001
"846","2010-05-12",19.379999
"847","2010-05-13",19.67
"848","2010-05-14",19.440001
"849","2010-05-17",19.15
"850","2010-05-18",18.91
"851","2010-05-19",18.610001
"852","2010-05-20",17.98
"853","2010-05-21",17.98
"854","2010-05-24",17.9
"855","2010-05-25",17.559999
"856","2010-05-26",17.790001
"857","2010-05-27",18.219999
"858","2010-05-28",18.700001
"859","2010-06-01",17.780001
"860","2010-06-02",18.35
"861","2010-06-03",18.959999
"862","2010-06-04",18.08
"863","2010-06-07",17.860001
"864","2010-06-08",17.85
"865","2010-06-09",17.85
"866","2010-06-10",18.620001
"867","2010-06-11",18.68
"868","2010-06-14",18.690001
"869","2010-06-15",19.07
"870","2010-06-16",19.049999
"871","2010-06-17",19.040001
"872","2010-06-18",19.129999
"873","2010-06-21",18.99
"874","2010-06-22",18.620001
"875","2010-06-23",18.43
"876","2010-06-24",18.440001
"877","2010-06-25",18.67
"878","2010-06-28",18.74
"879","2010-06-29",17.98
"880","2010-06-30",18.030001
"881","2010-07-01",17.799999
"882","2010-07-02",17.76
"883","2010-07-06",18.110001
"884","2010-07-07",18.74
"885","2010-07-08",19.120001
"886","2010-07-09",19.280001
"887","2010-07-12",19.280001
"888","2010-07-13",19.719999
"889","2010-07-14",19.75
"890","2010-07-15",19.700001
"891","2010-07-16",18.98
"892","2010-07-19",19.15
"893","2010-07-20",19.469999
"894","2010-07-21",19.040001
"895","2010-07-22",19.74
"896","2010-07-23",19.75
"897","2010-07-26",20.049999
"898","2010-07-27",20.41
"899","2010-07-28",20.120001
"900","2010-07-29",19.9
"901","2010-07-30",19.75
"902","2010-08-02",20.139999
"903","2010-08-03",19.67
"904","2010-08-04",19.75
"905","2010-08-05",19.709999
"906","2010-08-06",19.700001
"907","2010-08-09",19.790001
"908","2010-08-10",19.66
"909","2010-08-11",18.879999
"910","2010-08-12",18.959999
"911","2010-08-13",19.01
"912","2010-08-16",19.049999
"913","2010-08-17",19.27
"914","2010-08-18",19.110001
"915","2010-08-19",18.59
"916","2010-08-20",18.41
"917","2010-08-23",18.559999
"918","2010-08-24",18.290001
"919","2010-08-25",18.52
"920","2010-08-26",18.469999
"921","2010-08-27",18.85
"922","2010-08-30",18.74
"923","2010-08-31",18.809999
"924","2010-09-01",19.66
"925","2010-09-02",19.51
"926","2010-09-03",19.68
"927","2010-09-07",19.5
"928","2010-09-08",19.4
"929","2010-09-09",19.530001
"930","2010-09-10",19.58
"931","2010-09-13",19.74
"932","2010-09-14",19.66
"933","2010-09-15",19.57
"934","2010-09-16",19.389999
"935","2010-09-17",19.370001
"936","2010-09-20",19.809999
"937","2010-09-21",19.51
"938","2010-09-22",19.74
"939","2010-09-23",19.629999
"940","2010-09-24",19.9
"941","2010-09-27",19.73
"942","2010-09-28",19.84
"943","2010-09-29",19.77
"944","2010-09-30",19.950001
"945","2010-10-01",20.52
"946","2010-10-04",20.280001
"947","2010-10-05",20.51
"948","2010-10-06",20.459999
"949","2010-10-07",20.370001
"950","2010-10-08",20.48
"951","2010-10-11",20.5
"952","2010-10-12",20.469999
"953","2010-10-13",20.66
"954","2010-10-14",20.700001
"955","2010-10-15",20.889999
"956","2010-10-18",21.02
"957","2010-10-19",20.77
"958","2010-10-20",21.01
"959","2010-10-21",20.860001
"960","2010-10-22",20.91
"961","2010-10-25",20.98
"962","2010-10-26",20.879999
"963","2010-10-27",20.700001
"964","2010-10-28",19.959999
"965","2010-10-29",19.93
"966","2010-11-01",19.879999
