"","date","GTT"
"444","2008-10-06",0.48
"445","2008-10-07",0.48
"446","2008-10-08",0.48
"447","2008-10-09",0.48
"448","2008-10-10",0.48
"449","2008-10-13",0.48
"450","2008-10-14",0.48
"451","2008-10-15",0.48
"452","2008-10-16",0.48
"453","2008-10-17",0.48
"454","2008-10-20",0.52
"455","2008-10-21",0.52
"456","2008-10-22",0.52
"457","2008-10-23",0.52
"458","2008-10-24",0.52
"459","2008-10-27",0.52
"460","2008-10-28",0.36
"461","2008-10-29",0.36
"462","2008-10-30",0.36
"463","2008-10-31",0.4
"464","2008-11-03",0.49
"465","2008-11-04",0.4
"466","2008-11-05",0.4
"467","2008-11-06",0.4
"468","2008-11-07",0.35
"469","2008-11-10",0.32
"470","2008-11-11",0.3
"471","2008-11-12",0.3
"472","2008-11-13",0.28
"473","2008-11-14",0.28
"474","2008-11-17",0.4
"475","2008-11-18",0.4
"476","2008-11-19",0.4
"477","2008-11-20",0.37
"478","2008-11-21",0.35
"479","2008-11-24",0.35
"480","2008-11-25",0.4
"481","2008-11-26",0.4
"482","2008-11-28",0.4
"483","2008-12-01",0.4
"484","2008-12-02",0.39
"485","2008-12-03",0.39
"486","2008-12-04",0.39
"487","2008-12-05",0.39
"488","2008-12-08",0.38
"489","2008-12-09",0.38
"490","2008-12-10",0.38
"491","2008-12-11",0.38
"492","2008-12-12",0.38
"493","2008-12-15",0.38
"494","2008-12-16",0.31
"495","2008-12-17",0.31
"496","2008-12-18",0.31
"497","2008-12-19",0.31
"498","2008-12-22",0.31
"499","2008-12-23",0.31
"500","2008-12-24",0.31
"501","2008-12-26",0.42
"502","2008-12-29",0.42
"503","2008-12-30",0.35
"504","2008-12-31",0.35
"505","2009-01-02",0.35
"506","2009-01-05",0.35
"507","2009-01-06",0.39
"508","2009-01-07",0.39
"509","2009-01-08",0.39
"510","2009-01-09",0.39
"511","2009-01-12",0.39
"512","2009-01-13",0.39
"513","2009-01-14",0.39
"514","2009-01-15",0.39
"515","2009-01-16",0.48
"516","2009-01-20",0.39
"517","2009-01-21",0.39
"518","2009-01-22",0.39
"519","2009-01-23",0.39
"520","2009-01-26",0.39
"521","2009-01-27",0.39
"522","2009-01-28",0.39
"523","2009-01-29",0.39
"524","2009-01-30",0.39
"525","2009-02-02",0.36
"526","2009-02-03",0.36
"527","2009-02-04",0.36
"528","2009-02-05",0.36
"529","2009-02-06",0.36
"530","2009-02-09",0.36
"531","2009-02-10",0.36
"532","2009-02-11",0.36
"533","2009-02-12",0.36
"534","2009-02-13",0.36
"535","2009-02-17",0.36
"536","2009-02-18",0.36
"537","2009-02-19",0.36
"538","2009-02-20",0.36
"539","2009-02-23",0.36
"540","2009-02-24",0.36
"541","2009-02-25",0.36
"542","2009-02-26",0.36
"543","2009-02-27",0.36
"544","2009-03-02",0.36
"545","2009-03-03",0.36
"546","2009-03-04",0.36
"547","2009-03-05",0.36
"548","2009-03-06",0.36
"549","2009-03-09",0.36
"550","2009-03-10",0.36
"551","2009-03-11",0.36
"552","2009-03-12",0.36
"553","2009-03-13",0.36
"554","2009-03-16",0.36
"555","2009-03-17",0.36
"556","2009-03-18",0.36
"557","2009-03-19",0.36
"558","2009-03-20",0.36
"559","2009-03-23",0.36
"560","2009-03-24",0.36
"561","2009-03-25",0.36
"562","2009-03-26",0.36
"563","2009-03-27",0.49
"564","2009-03-30",0.49
"565","2009-03-31",0.49
"566","2009-04-01",0.49
"567","2009-04-02",0.49
"568","2009-04-03",0.49
"569","2009-04-06",0.49
"570","2009-04-07",0.5
"571","2009-04-08",0.55
"572","2009-04-09",0.55
"573","2009-04-13",0.55
"574","2009-04-14",0.55
"575","2009-04-15",0.55
"576","2009-04-16",0.6
"577","2009-04-17",0.6
"578","2009-04-20",0.6
"579","2009-04-21",0.75
"580","2009-04-22",0.75
"581","2009-04-23",0.75
"582","2009-04-24",0.75
"583","2009-04-27",0.75
"584","2009-04-28",0.75
"585","2009-04-29",0.75
"586","2009-04-30",0.75
"587","2009-05-01",0.4
"588","2009-05-04",0.5
"589","2009-05-05",0.5
"590","2009-05-06",0.7
"591","2009-05-07",0.7
"592","2009-05-08",0.6
"593","2009-05-11",0.6
"594","2009-05-12",0.7
"595","2009-05-13",0.7
"596","2009-05-14",0.62
"597","2009-05-15",0.62
"598","2009-05-18",0.64
"599","2009-05-19",0.64
"600","2009-05-20",0.64
"601","2009-05-21",0.64
"602","2009-05-22",0.6
"603","2009-05-26",0.6
"604","2009-05-27",0.6
"605","2009-05-28",0.6
"606","2009-05-29",0.67
"607","2009-06-01",0.67
"608","2009-06-02",0.62
"609","2009-06-03",0.62
"610","2009-06-04",0.62
"611","2009-06-05",0.65
"612","2009-06-08",0.65
"613","2009-06-09",0.66
"614","2009-06-10",0.75
"615","2009-06-11",1.4
"616","2009-06-12",1.35
"617","2009-06-15",1.35
"618","2009-06-16",1.35
"619","2009-06-17",1.35
"620","2009-06-18",1.3
"621","2009-06-19",1.39
"622","2009-06-22",1.02
"623","2009-06-23",1.3
"624","2009-06-24",1.3
"625","2009-06-25",1.3
"626","2009-06-26",1.3
"627","2009-06-29",1.3
"628","2009-06-30",1.3
"629","2009-07-01",1.3
"630","2009-07-02",1.3
"631","2009-07-06",1.3
"632","2009-07-07",1.3
"633","2009-07-08",1.3
"634","2009-07-09",1.3
"635","2009-07-10",1.3
"636","2009-07-13",1.3
"637","2009-07-14",1.3
"638","2009-07-15",1.39
"639","2009-07-16",1.3
"640","2009-07-17",1.3
"641","2009-07-20",1.3
"642","2009-07-21",1.2
"643","2009-07-22",1.2
"644","2009-07-23",1.2
"645","2009-07-24",1.2
"646","2009-07-27",1.3
"647","2009-07-28",1.35
"648","2009-07-29",1.34
"649","2009-07-30",1.35
"650","2009-07-31",1.35
"651","2009-08-03",1.35
"652","2009-08-04",1.35
"653","2009-08-05",1.35
"654","2009-08-06",1.35
"655","2009-08-07",1.35
"656","2009-08-10",1.35
"657","2009-08-11",1.35
"658","2009-08-12",1.35
"659","2009-08-13",1.4
"660","2009-08-14",1.4
"661","2009-08-17",1.4
"662","2009-08-18",1.4
"663","2009-08-19",1.4
"664","2009-08-20",1.4
"665","2009-08-21",1.26
"666","2009-08-24",1.26
"667","2009-08-25",1.26
"668","2009-08-26",1.26
"669","2009-08-27",1.26
"670","2009-08-28",1.35
"671","2009-08-31",1.39
"672","2009-09-01",1.4
"673","2009-09-02",1.4
"674","2009-09-03",1.4
"675","2009-09-04",1.32
"676","2009-09-08",1.32
"677","2009-09-09",1.32
"678","2009-09-10",1.3
"679","2009-09-11",1.29
"680","2009-09-14",1.25
"681","2009-09-15",1.25
"682","2009-09-16",1.25
"683","2009-09-17",1.25
"684","2009-09-18",1.25
"685","2009-09-21",1.18
"686","2009-09-22",0.85
"687","2009-09-23",0.85
"688","2009-09-24",0.85
"689","2009-09-25",0.85
"690","2009-09-28",0.86
"691","2009-09-29",1.01
"692","2009-09-30",1.15
"693","2009-10-01",0.92
"694","2009-10-02",0.92
"695","2009-10-05",0.92
"696","2009-10-06",0.92
"697","2009-10-07",0.92
"698","2009-10-08",0.95
"699","2009-10-09",0.95
"700","2009-10-12",0.95
"701","2009-10-13",0.95
"702","2009-10-14",1.1
"703","2009-10-15",1.1
"704","2009-10-16",1.1
"705","2009-10-19",1.1
"706","2009-10-20",1
"707","2009-10-21",1
"708","2009-10-22",1
"709","2009-10-23",1.05
"710","2009-10-26",1.05
"711","2009-10-27",1.05
"712","2009-10-28",1.05
"713","2009-10-29",1.05
"714","2009-10-30",1.05
"715","2009-11-02",1.05
"716","2009-11-03",1.1
"717","2009-11-04",1.09
"718","2009-11-05",1.1
"719","2009-11-06",1.1
"720","2009-11-09",1.1
"721","2009-11-10",1.05
"722","2009-11-11",1.14
"723","2009-11-12",0.9
"724","2009-11-13",0.87
"725","2009-11-16",0.94
"726","2009-11-17",0.94
"727","2009-11-18",0.87
"728","2009-11-19",0.87
"729","2009-11-20",0.87
"730","2009-11-23",0.87
"731","2009-11-24",0.87
"732","2009-11-25",0.87
"733","2009-11-27",0.87
"734","2009-11-30",0.9
"735","2009-12-01",1
"736","2009-12-02",1
"737","2009-12-03",1
"738","2009-12-04",1
"739","2009-12-07",1
"740","2009-12-08",1
"741","2009-12-09",1
"742","2009-12-10",1
"743","2009-12-11",1.01
"744","2009-12-14",0.95
"745","2009-12-15",0.95
"746","2009-12-16",0.95
"747","2009-12-17",0.95
"748","2009-12-18",1.1
"749","2009-12-21",1.1
"750","2009-12-22",1.1
"751","2009-12-23",1.2
"752","2009-12-24",1.2
"753","2009-12-28",1.2
"754","2009-12-29",1.2
"755","2009-12-30",1.2
"756","2009-12-31",1.2
"757","2010-01-04",1.2
"758","2010-01-05",1.2
"759","2010-01-06",1.2
"760","2010-01-07",1.2
"761","2010-01-08",1.3
"762","2010-01-11",1.3
"763","2010-01-12",1.3
"764","2010-01-13",1.3
"765","2010-01-14",1.2
"766","2010-01-15",1.32
"767","2010-01-19",1.32
"768","2010-01-20",1.32
"769","2010-01-21",1.32
"770","2010-01-22",1.2
"771","2010-01-25",1.32
"772","2010-01-26",1.32
"773","2010-01-27",1.32
"774","2010-01-28",1.32
"775","2010-01-29",1.32
"776","2010-02-01",1.32
"777","2010-02-02",1.32
"778","2010-02-03",1.28
"779","2010-02-04",1.28
"780","2010-02-05",1.28
"781","2010-02-08",1.28
"782","2010-02-09",1.02
"783","2010-02-10",1.02
"784","2010-02-11",1.02
"785","2010-02-12",1.02
"786","2010-02-16",1.1
"787","2010-02-17",1.1
"788","2010-02-18",1.2
"789","2010-02-19",1.2
"790","2010-02-22",1.2
"791","2010-02-23",1.2
"792","2010-02-24",1.21
"793","2010-02-25",1.21
"794","2010-02-26",1.21
"795","2010-03-01",1.21
"796","2010-03-02",1.2
"797","2010-03-03",1.22
"798","2010-03-04",1.22
"799","2010-03-05",1.24
"800","2010-03-08",1.24
"801","2010-03-09",1.24
"802","2010-03-10",1.32
"803","2010-03-11",1.32
"804","2010-03-12",1.32
"805","2010-03-15",1.32
"806","2010-03-16",1.32
"807","2010-03-17",1.32
"808","2010-03-18",1.32
"809","2010-03-19",1.32
"810","2010-03-22",1.32
"811","2010-03-23",1.32
"812","2010-03-24",1.01
"813","2010-03-25",1.01
"814","2010-03-26",1.3
"815","2010-03-29",1.3
"816","2010-03-30",1.3
"817","2010-03-31",1.3
"818","2010-04-01",1.3
"819","2010-04-05",1.32
"820","2010-04-06",1.32
"821","2010-04-07",1.32
"822","2010-04-08",1.1
"823","2010-04-09",1.05
"824","2010-04-12",1.05
"825","2010-04-13",1.05
"826","2010-04-14",1.03
"827","2010-04-15",1.03
"828","2010-04-16",1.03
"829","2010-04-19",1.03
"830","2010-04-20",1.03
"831","2010-04-21",1.15
"832","2010-04-22",1.15
"833","2010-04-23",1.2
"834","2010-04-26",1.2
"835","2010-04-27",1.2
"836","2010-04-28",1.2
"837","2010-04-29",1.2
"838","2010-04-30",1.2
"839","2010-05-03",1.2
"840","2010-05-04",1.2
"841","2010-05-05",1.2
"842","2010-05-06",1.2
"843","2010-05-07",1.2
"844","2010-05-10",1.2
"845","2010-05-11",1.2
"846","2010-05-12",1.2
"847","2010-05-13",1.2
"848","2010-05-14",1.2
"849","2010-05-17",1.23
"850","2010-05-18",1.22
"851","2010-05-19",1.25
"852","2010-05-20",1.19
"853","2010-05-21",1.26
"854","2010-05-24",1.2
"855","2010-05-25",1.03
"856","2010-05-26",1.03
"857","2010-05-27",1
"858","2010-05-28",1.01
"859","2010-06-01",1.01
"860","2010-06-02",1
"861","2010-06-03",1.05
"862","2010-06-04",1.05
"863","2010-06-07",1.05
"864","2010-06-08",1.05
"865","2010-06-09",1
"866","2010-06-10",1
"867","2010-06-11",1
"868","2010-06-14",1
"869","2010-06-15",1
"870","2010-06-16",1
"871","2010-06-17",1
"872","2010-06-18",1
"873","2010-06-21",1
"874","2010-06-22",1
"875","2010-06-23",1
"876","2010-06-24",1
"877","2010-06-25",0.96
"878","2010-06-28",0.96
"879","2010-06-29",0.96
"880","2010-06-30",0.96
"881","2010-07-01",0.96
"882","2010-07-02",0.96
"883","2010-07-06",0.96
"884","2010-07-07",0.96
"885","2010-07-08",0.96
"886","2010-07-09",1.01
"887","2010-07-12",1.01
"888","2010-07-13",1
"889","2010-07-14",1
"890","2010-07-15",1
"891","2010-07-16",1
"892","2010-07-19",1
"893","2010-07-20",1
"894","2010-07-21",1
"895","2010-07-22",1
"896","2010-07-23",1
"897","2010-07-26",1
"898","2010-07-27",1
"899","2010-07-28",1
"900","2010-07-29",1
"901","2010-07-30",1
"902","2010-08-02",1
"903","2010-08-03",1
"904","2010-08-04",0.92
"905","2010-08-05",0.92
"906","2010-08-06",0.92
"907","2010-08-09",0.92
"908","2010-08-10",0.95
"909","2010-08-11",0.82
"910","2010-08-12",0.82
"911","2010-08-13",0.9
"912","2010-08-16",0.9
"913","2010-08-17",0.9
"914","2010-08-18",0.9
"915","2010-08-19",0.95
"916","2010-08-20",0.95
"917","2010-08-23",0.95
"918","2010-08-24",1.1
"919","2010-08-25",1.1
"920","2010-08-26",1.1
"921","2010-08-27",1.1
"922","2010-08-30",1.1
"923","2010-08-31",1.1
"924","2010-09-01",1.14
"925","2010-09-02",1.05
"926","2010-09-03",1.05
"927","2010-09-07",1
"928","2010-09-08",1
"929","2010-09-09",1
"930","2010-09-10",1
"931","2010-09-13",0.95
"932","2010-09-14",0.95
"933","2010-09-15",0.95
"934","2010-09-16",0.95
"935","2010-09-17",0.95
"936","2010-09-20",0.95
"937","2010-09-21",1.1
"938","2010-09-22",1.1
"939","2010-09-23",1.01
"940","2010-09-24",0.9
"941","2010-09-27",0.9
"942","2010-09-28",0.9
"943","2010-09-29",0.9
"944","2010-09-30",0.9
"945","2010-10-01",0.95
"946","2010-10-04",0.95
"947","2010-10-05",0.95
"948","2010-10-06",0.95
"949","2010-10-07",0.95
"950","2010-10-08",0.95
"951","2010-10-11",0.95
"952","2010-10-12",0.95
"953","2010-10-13",0.95
"954","2010-10-14",0.95
"955","2010-10-15",0.95
"956","2010-10-18",0.95
"957","2010-10-19",0.95
"958","2010-10-20",0.95
"959","2010-10-21",0.95
"960","2010-10-22",1
"961","2010-10-25",1
"962","2010-10-26",1
"963","2010-10-27",1.05
"964","2010-10-28",1.05
"965","2010-10-29",1.05
"966","2010-11-01",1.05
"967","2010-11-02",1.05
"968","2010-11-03",1.05
"969","2010-11-04",1.05
"970","2010-11-05",1.05
"971","2010-11-08",1.05
"972","2010-11-09",1.2
"973","2010-11-10",1.2
"974","2010-11-11",1.2
"975","2010-11-12",1.2
"976","2010-11-15",1.2
"977","2010-11-16",1.05
"978","2010-11-17",1.2
"979","2010-11-18",1.2
"980","2010-11-19",1.2
"981","2010-11-22",1.1
"982","2010-11-23",1.1
"983","2010-11-24",1.1
"984","2010-11-26",1.1
"985","2010-11-29",1.1
"986","2010-11-30",1.1
"987","2010-12-01",1.1
"988","2010-12-02",1.11
"989","2010-12-03",1.15
"990","2010-12-06",1.2
"991","2010-12-07",1.15
"992","2010-12-08",1.15
"993","2010-12-09",1.15
"994","2010-12-10",1.15
"995","2010-12-13",1.15
"996","2010-12-14",1.15
"997","2010-12-15",1.15
"998","2010-12-16",1.15
"999","2010-12-17",1.15
"1000","2010-12-20",1.15
"1001","2010-12-21",1.15
"1002","2010-12-22",1.2
"1003","2010-12-23",1.2
"1004","2010-12-27",1.2
"1005","2010-12-28",1.2
"1006","2010-12-29",1.2
