"","date","BECN"
"313","2008-04-01",10.16
"314","2008-04-02",10.03
"315","2008-04-03",10.2
"316","2008-04-04",10.22
"317","2008-04-07",9.91
"318","2008-04-08",10.01
"319","2008-04-09",9.82
"320","2008-04-10",9.92
"321","2008-04-11",9.69
"322","2008-04-14",9.59
"323","2008-04-15",9.78
"324","2008-04-16",10.18
"325","2008-04-17",10.12
"326","2008-04-18",10.24
"327","2008-04-21",10.22
"328","2008-04-22",9.94
"329","2008-04-23",10.34
"330","2008-04-24",10.76
"331","2008-04-25",11.29
"332","2008-04-28",11.03
"333","2008-04-29",10.93
"334","2008-04-30",10.65
"335","2008-05-01",11.1
"336","2008-05-02",11.37
"337","2008-05-05",11.18
"338","2008-05-06",11.18
"339","2008-05-07",10.81
"340","2008-05-08",10.9
"341","2008-05-09",11.17
"342","2008-05-12",11.39
"343","2008-05-13",11.84
"344","2008-05-14",12.06
"345","2008-05-15",12.66
"346","2008-05-16",12.95
"347","2008-05-19",12.97
"348","2008-05-20",12.54
"349","2008-05-21",12.3
"350","2008-05-22",11.88
"351","2008-05-23",11.75
"352","2008-05-27",11.66
"353","2008-05-28",12.03
"354","2008-05-29",11.91
"355","2008-05-30",12.21
"356","2008-06-02",11.78
"357","2008-06-03",12.05
"358","2008-06-04",12.05
"359","2008-06-05",12.69
"360","2008-06-06",12.05
"361","2008-06-09",11.91
"362","2008-06-10",12
"363","2008-06-11",11.45
"364","2008-06-12",11.51
"365","2008-06-13",11.66
"366","2008-06-16",12.16
"367","2008-06-17",12
"368","2008-06-18",11.64
"369","2008-06-19",11.74
"370","2008-06-20",11.38
"371","2008-06-23",11
"372","2008-06-24",10.71
"373","2008-06-25",10.76
"374","2008-06-26",10.26
"375","2008-06-27",10.37
"376","2008-06-30",10.61
"377","2008-07-01",10.6
"378","2008-07-02",10.27
"379","2008-07-03",10.37
"380","2008-07-07",10.36
"381","2008-07-08",11.44
"382","2008-07-09",11.15
"383","2008-07-10",10.62
"384","2008-07-11",10.43
"385","2008-07-14",10.06
"386","2008-07-15",10.36
"387","2008-07-16",11.08
"388","2008-07-17",11.42
"389","2008-07-18",11.32
"390","2008-07-21",11.4
"391","2008-07-22",12.49
"392","2008-07-23",13.06
"393","2008-07-24",12.19
"394","2008-07-25",12.86
"395","2008-07-28",11.98
"396","2008-07-29",12.74
"397","2008-07-30",13.66
"398","2008-07-31",13.36
"399","2008-08-01",13.14
"400","2008-08-04",13
"401","2008-08-05",13.87
"402","2008-08-06",13.74
"403","2008-08-07",13.54
"404","2008-08-08",14.7
"405","2008-08-11",15.2
"406","2008-08-12",14.83
"407","2008-08-13",14.82
"408","2008-08-14",15.78
"409","2008-08-15",16.18
"410","2008-08-18",16.43
"411","2008-08-19",15.74
"412","2008-08-20",16
"413","2008-08-21",15.93
"414","2008-08-22",15.97
"415","2008-08-25",15.39
"416","2008-08-26",15.55
"417","2008-08-27",15.89
"418","2008-08-28",16.190001
"419","2008-08-29",16.280001
"420","2008-09-02",16.75
"421","2008-09-03",16.82
"422","2008-09-04",15.69
"423","2008-09-05",15.81
"424","2008-09-08",16.26
"425","2008-09-09",15.61
"426","2008-09-10",15.82
"427","2008-09-11",16.110001
"428","2008-09-12",16.5
"429","2008-09-15",16.290001
"430","2008-09-16",16.870001
"431","2008-09-17",16.41
"432","2008-09-18",16.969999
"433","2008-09-19",17.719999
"434","2008-09-22",17.16
"435","2008-09-23",16.08
"436","2008-09-24",16.360001
"437","2008-09-25",16.059999
"438","2008-09-26",16.49
"439","2008-09-29",16.049999
"440","2008-09-30",15.62
"441","2008-10-01",14.84
"442","2008-10-02",13.66
"443","2008-10-03",13.56
"444","2008-10-06",13.87
"445","2008-10-07",13.58
"446","2008-10-08",13.7
"447","2008-10-09",12.43
"448","2008-10-10",14.59
"449","2008-10-13",14.62
"450","2008-10-14",14.02
"451","2008-10-15",12.69
"452","2008-10-16",13.68
"453","2008-10-17",13.67
"454","2008-10-20",14.49
"455","2008-10-21",13.6
"456","2008-10-22",12.25
"457","2008-10-23",12.25
"458","2008-10-24",11.39
"459","2008-10-27",10.46
"460","2008-10-28",11.48
"461","2008-10-29",11.84
"462","2008-10-30",13.15
"463","2008-10-31",13.68
"464","2008-11-03",14
"465","2008-11-04",13.58
"466","2008-11-05",12.75
"467","2008-11-06",12.79
"468","2008-11-07",13.25
"469","2008-11-10",12.92
"470","2008-11-11",12.92
"471","2008-11-12",11.29
"472","2008-11-13",11.67
"473","2008-11-14",11.25
"474","2008-11-17",11.42
"475","2008-11-18",11.07
"476","2008-11-19",10.07
"477","2008-11-20",9.72
"478","2008-11-21",9.98
"479","2008-11-24",10.98
"480","2008-11-25",10.92
"481","2008-11-26",11.74
"482","2008-11-28",11.82
"483","2008-12-01",11.43
"484","2008-12-02",10.82
"485","2008-12-03",11.63
"486","2008-12-04",11.1
"487","2008-12-05",12.36
"488","2008-12-08",13.16
"489","2008-12-09",12.57
"490","2008-12-10",13.07
"491","2008-12-11",12.2
"492","2008-12-12",12.76
"493","2008-12-15",12.43
"494","2008-12-16",13.24
"495","2008-12-17",13.59
"496","2008-12-18",13.4
"497","2008-12-19",13.99
"498","2008-12-22",14
"499","2008-12-23",12.97
"500","2008-12-24",12.64
"501","2008-12-26",13.22
"502","2008-12-29",12.82
"503","2008-12-30",13.8
"504","2008-12-31",13.88
"505","2009-01-02",14.37
"506","2009-01-05",14.99
"507","2009-01-06",14.2
"508","2009-01-07",14
"509","2009-01-08",13.88
"510","2009-01-09",13.46
"511","2009-01-12",12.86
"512","2009-01-13",13.23
"513","2009-01-14",12.91
"514","2009-01-15",13.62
"515","2009-01-16",13.51
"516","2009-01-20",12.6
"517","2009-01-21",12.93
"518","2009-01-22",12.4
"519","2009-01-23",12.43
"520","2009-01-26",12.86
"521","2009-01-27",12.63
"522","2009-01-28",13.3
"523","2009-01-29",12.74
"524","2009-01-30",12.73
"525","2009-02-02",12.9
"526","2009-02-03",12.9
"527","2009-02-04",12.06
"528","2009-02-05",11.9
"529","2009-02-06",12.29
"530","2009-02-09",12.21
"531","2009-02-10",12.26
"532","2009-02-11",12.66
"533","2009-02-12",12.94
"534","2009-02-13",12.91
"535","2009-02-17",12.41
"536","2009-02-18",12.05
"537","2009-02-19",11.32
"538","2009-02-20",11.03
"539","2009-02-23",10.57
"540","2009-02-24",10.98
"541","2009-02-25",10.71
"542","2009-02-26",10.88
"543","2009-02-27",10.97
"544","2009-03-02",10.92
"545","2009-03-03",10.84
"546","2009-03-04",10.94
"547","2009-03-05",11
"548","2009-03-06",10.84
"549","2009-03-09",10.8
"550","2009-03-10",11
"551","2009-03-11",10.95
"552","2009-03-12",11.38
"553","2009-03-13",12.65
"554","2009-03-16",12.12
"555","2009-03-17",12.71
"556","2009-03-18",13.12
"557","2009-03-19",12.25
"558","2009-03-20",11.31
"559","2009-03-23",13
"560","2009-03-24",12.48
"561","2009-03-25",13.67
"562","2009-03-26",14.68
"563","2009-03-27",13.97
"564","2009-03-30",13.21
"565","2009-03-31",13.39
"566","2009-04-01",13.97
"567","2009-04-02",14.29
"568","2009-04-03",14.22
"569","2009-04-06",14.05
"570","2009-04-07",13.42
"571","2009-04-08",13.78
"572","2009-04-09",14.51
"573","2009-04-13",14.43
"574","2009-04-14",13.72
"575","2009-04-15",14
"576","2009-04-16",14.57
"577","2009-04-17",14.83
"578","2009-04-20",13.9
"579","2009-04-21",14.21
"580","2009-04-22",14.06
"581","2009-04-23",14.09
"582","2009-04-24",14.89
"583","2009-04-27",14.65
"584","2009-04-28",14.89
"585","2009-04-29",15.77
"586","2009-04-30",15.9
"587","2009-05-01",17.110001
"588","2009-05-04",17.65
"589","2009-05-05",17
"590","2009-05-06",16.459999
"591","2009-05-07",16.219999
"592","2009-05-08",15.7
"593","2009-05-11",15.19
"594","2009-05-12",15.13
"595","2009-05-13",14.45
"596","2009-05-14",14.77
"597","2009-05-15",14.43
"598","2009-05-18",14.87
"599","2009-05-19",14.56
"600","2009-05-20",14.1
"601","2009-05-21",13.69
"602","2009-05-22",13.55
"603","2009-05-26",14.33
"604","2009-05-27",13.93
"605","2009-05-28",14
"606","2009-05-29",14.5
"607","2009-06-01",15.01
"608","2009-06-02",15.83
"609","2009-06-03",15.74
"610","2009-06-04",16.049999
"611","2009-06-05",16.41
"612","2009-06-08",16.309999
"613","2009-06-09",16.24
"614","2009-06-10",15.66
"615","2009-06-11",15.2
"616","2009-06-12",14.6
"617","2009-06-15",14.28
"618","2009-06-16",13.74
"619","2009-06-17",13.98
"620","2009-06-18",13.86
"621","2009-06-19",13.17
"622","2009-06-22",13.08
"623","2009-06-23",13.31
"624","2009-06-24",13.55
"625","2009-06-25",13.93
"626","2009-06-26",14.18
"627","2009-06-29",14.46
"628","2009-06-30",14.46
"629","2009-07-01",14.83
"630","2009-07-02",14.16
"631","2009-07-06",14.08
"632","2009-07-07",14.05
"633","2009-07-08",14.17
"634","2009-07-09",14.11
"635","2009-07-10",14.32
"636","2009-07-13",14.37
"637","2009-07-14",14.44
"638","2009-07-15",14.81
"639","2009-07-16",15.22
"640","2009-07-17",15.95
"641","2009-07-20",16.030001
"642","2009-07-21",15.36
"643","2009-07-22",15.44
"644","2009-07-23",15.95
"645","2009-07-24",15.89
"646","2009-07-27",16.02
"647","2009-07-28",16.27
"648","2009-07-29",16.51
"649","2009-07-30",16.92
"650","2009-07-31",16.77
"651","2009-08-03",16.709999
"652","2009-08-04",16.639999
"653","2009-08-05",17.15
"654","2009-08-06",16.32
"655","2009-08-07",15.97
"656","2009-08-10",15.78
"657","2009-08-11",15.9
"658","2009-08-12",15.84
"659","2009-08-13",16.09
"660","2009-08-14",16.049999
"661","2009-08-17",15.16
"662","2009-08-18",15.74
"663","2009-08-19",16.040001
"664","2009-08-20",16.059999
"665","2009-08-21",16.639999
"666","2009-08-24",17.01
"667","2009-08-25",16.860001
"668","2009-08-26",16.85
"669","2009-08-27",16.82
"670","2009-08-28",16.940001
"671","2009-08-31",16.82
"672","2009-09-01",15.89
"673","2009-09-02",15.52
"674","2009-09-03",15.84
"675","2009-09-04",15.84
"676","2009-09-08",16.08
"677","2009-09-09",16.370001
"678","2009-09-10",16.15
"679","2009-09-11",16.08
"680","2009-09-14",15.75
"681","2009-09-15",15.62
"682","2009-09-16",16.139999
"683","2009-09-17",16.360001
"684","2009-09-18",16.43
"685","2009-09-21",16.49
"686","2009-09-22",16.6
"687","2009-09-23",16.57
"688","2009-09-24",16.07
"689","2009-09-25",15.86
"690","2009-09-28",16.190001
"691","2009-09-29",16.33
"692","2009-09-30",15.98
"693","2009-10-01",15.64
"694","2009-10-02",15.41
"695","2009-10-05",15.5
"696","2009-10-06",15.55
"697","2009-10-07",15.62
"698","2009-10-08",15.72
"699","2009-10-09",15.96
"700","2009-10-12",15.92
"701","2009-10-13",15.78
"702","2009-10-14",15.81
"703","2009-10-15",15.62
"704","2009-10-16",16.08
"705","2009-10-19",15.97
"706","2009-10-20",15.63
"707","2009-10-21",15.31
"708","2009-10-22",15.48
"709","2009-10-23",15.32
"710","2009-10-26",14.86
"711","2009-10-27",14.91
"712","2009-10-28",14.5
"713","2009-10-29",14.65
"714","2009-10-30",14.36
"715","2009-11-02",14.31
"716","2009-11-03",14.48
"717","2009-11-04",14.4
"718","2009-11-05",14.72
"719","2009-11-06",14.45
"720","2009-11-09",14.55
"721","2009-11-10",14.41
"722","2009-11-11",14.6
"723","2009-11-12",14.59
"724","2009-11-13",15.15
"725","2009-11-16",15.83
"726","2009-11-17",15.91
"727","2009-11-18",15.81
"728","2009-11-19",15.35
"729","2009-11-20",15.35
"730","2009-11-23",15.71
"731","2009-11-24",15.6
"732","2009-11-25",15.6
"733","2009-11-27",15.45
"734","2009-11-30",15.37
"735","2009-12-01",16.379999
"736","2009-12-02",15.95
"737","2009-12-03",15.96
"738","2009-12-04",16.540001
"739","2009-12-07",16.6
"740","2009-12-08",16.450001
"741","2009-12-09",16.059999
"742","2009-12-10",15.92
"743","2009-12-11",16.030001
"744","2009-12-14",16.15
"745","2009-12-15",16.290001
"746","2009-12-16",16.1
"747","2009-12-17",16.1
"748","2009-12-18",16.290001
"749","2009-12-21",16.299999
"750","2009-12-22",16.5
"751","2009-12-23",16.52
"752","2009-12-24",16.719999
"753","2009-12-28",16.58
"754","2009-12-29",16.889999
"755","2009-12-30",16.34
"756","2009-12-31",16
"757","2010-01-04",16.77
"758","2010-01-05",16.65
"759","2010-01-06",16.25
"760","2010-01-07",16.57
"761","2010-01-08",16.65
"762","2010-01-11",16.709999
"763","2010-01-12",16.49
"764","2010-01-13",16.700001
"765","2010-01-14",16.809999
"766","2010-01-15",16.809999
"767","2010-01-19",17.42
"768","2010-01-20",17.01
"769","2010-01-21",16.780001
"770","2010-01-22",16.629999
"771","2010-01-25",16.58
"772","2010-01-26",16.440001
"773","2010-01-27",16.58
"774","2010-01-28",16.57
"775","2010-01-29",16.799999
"776","2010-02-01",16.73
"777","2010-02-02",16.77
"778","2010-02-03",16.5
"779","2010-02-04",16.84
"780","2010-02-05",16.799999
"781","2010-02-08",16.66
"782","2010-02-09",16.48
"783","2010-02-10",16.389999
"784","2010-02-11",16.99
"785","2010-02-12",17.33
"786","2010-02-16",17.24
"787","2010-02-17",17.18
"788","2010-02-18",17.370001
"789","2010-02-19",17.610001
"790","2010-02-22",17.49
"791","2010-02-23",17.469999
"792","2010-02-24",17.75
"793","2010-02-25",17.75
"794","2010-02-26",17.4
"795","2010-03-01",18.190001
"796","2010-03-02",18.620001
"797","2010-03-03",18.75
"798","2010-03-04",18.780001
"799","2010-03-05",18.91
"800","2010-03-08",18.83
"801","2010-03-09",19
"802","2010-03-10",19.049999
"803","2010-03-11",19.1
"804","2010-03-12",19.110001
"805","2010-03-15",18.610001
"806","2010-03-16",18.98
"807","2010-03-17",18.969999
"808","2010-03-18",18.879999
"809","2010-03-19",18.889999
"810","2010-03-22",19
"811","2010-03-23",19.200001
"812","2010-03-24",18.889999
"813","2010-03-25",19.280001
"814","2010-03-26",19.200001
"815","2010-03-29",19.309999
"816","2010-03-30",19.309999
"817","2010-03-31",19.129999
"818","2010-04-01",19.450001
"819","2010-04-05",20.030001
"820","2010-04-06",19.969999
"821","2010-04-07",19.690001
"822","2010-04-08",19.610001
"823","2010-04-09",19.68
"824","2010-04-12",19.75
"825","2010-04-13",19.940001
"826","2010-04-14",20.889999
"827","2010-04-15",20.68
"828","2010-04-16",20.450001
"829","2010-04-19",20.48
"830","2010-04-20",20.690001
"831","2010-04-21",20.75
"832","2010-04-22",21.32
"833","2010-04-23",21.459999
"834","2010-04-26",21.83
"835","2010-04-27",21.559999
"836","2010-04-28",22.110001
"837","2010-04-29",22.809999
"838","2010-04-30",22.200001
"839","2010-05-03",22.49
"840","2010-05-04",21.969999
"841","2010-05-05",21.4
"842","2010-05-06",19.93
"843","2010-05-07",19.92
"844","2010-05-10",21.360001
"845","2010-05-11",21.709999
"846","2010-05-12",22.629999
"847","2010-05-13",22.309999
"848","2010-05-14",21.74
"849","2010-05-17",21.92
"850","2010-05-18",21.450001
"851","2010-05-19",20.82
"852","2010-05-20",19.24
"853","2010-05-21",19.4
"854","2010-05-24",19.4
"855","2010-05-25",19.790001
"856","2010-05-26",20.32
"857","2010-05-27",21.290001
"858","2010-05-28",21
"859","2010-06-01",20.09
"860","2010-06-02",20.57
"861","2010-06-03",20.110001
"862","2010-06-04",19.02
"863","2010-06-07",19.01
"864","2010-06-08",18.91
"865","2010-06-09",18.58
"866","2010-06-10",19.73
"867","2010-06-11",19.690001
"868","2010-06-14",19.76
"869","2010-06-15",20.32
"870","2010-06-16",19.940001
"871","2010-06-17",19.309999
"872","2010-06-18",19.379999
"873","2010-06-21",19
"874","2010-06-22",18.059999
"875","2010-06-23",18.42
"876","2010-06-24",18.4
"877","2010-06-25",18.59
"878","2010-06-28",18.870001
"879","2010-06-29",18.26
"880","2010-06-30",18.02
"881","2010-07-01",17.17
"882","2010-07-02",16.879999
"883","2010-07-06",16.48
"884","2010-07-07",17.24
"885","2010-07-08",17.66
"886","2010-07-09",17.66
"887","2010-07-12",17.709999
"888","2010-07-13",18.08
"889","2010-07-14",18.18
"890","2010-07-15",18.08
"891","2010-07-16",17.76
"892","2010-07-19",17.59
"893","2010-07-20",17.74
"894","2010-07-21",17.4
"895","2010-07-22",17.66
"896","2010-07-23",18.09
"897","2010-07-26",18.5
"898","2010-07-27",18.23
"899","2010-07-28",17.459999
"900","2010-07-29",17.27
"901","2010-07-30",17.059999
"902","2010-08-02",17.209999
"903","2010-08-03",16.790001
"904","2010-08-04",16.549999
"905","2010-08-05",14.88
"906","2010-08-06",14.75
"907","2010-08-09",14.84
"908","2010-08-10",14.61
"909","2010-08-11",14.17
"910","2010-08-12",14.11
"911","2010-08-13",14
"912","2010-08-16",14.05
"913","2010-08-17",14.25
"914","2010-08-18",14.31
"915","2010-08-19",14.13
"916","2010-08-20",14.12
"917","2010-08-23",13.87
"918","2010-08-24",13.76
"919","2010-08-25",14.02
"920","2010-08-26",13.76
"921","2010-08-27",13.99
"922","2010-08-30",13.84
"923","2010-08-31",13.93
"924","2010-09-01",14.58
"925","2010-09-02",15.09
"926","2010-09-03",14.98
"927","2010-09-07",14.59
"928","2010-09-08",14.48
"929","2010-09-09",14.56
"930","2010-09-10",14.6
"931","2010-09-13",14.76
"932","2010-09-14",14.67
"933","2010-09-15",14.38
"934","2010-09-16",14.13
"935","2010-09-17",14.15
"936","2010-09-20",14.27
"937","2010-09-21",14.34
"938","2010-09-22",14.2
"939","2010-09-23",14.2
"940","2010-09-24",14.64
"941","2010-09-27",14.5
"942","2010-09-28",14.68
"943","2010-09-29",14.59
"944","2010-09-30",14.57
"945","2010-10-01",14.5
"946","2010-10-04",14.22
"947","2010-10-05",14.58
"948","2010-10-06",14.65
"949","2010-10-07",14.64
"950","2010-10-08",14.82
"951","2010-10-11",14.89
"952","2010-10-12",14.94
"953","2010-10-13",14.82
"954","2010-10-14",14.59
"955","2010-10-15",14.92
"956","2010-10-18",14.96
"957","2010-10-19",14.72
"958","2010-10-20",14.74
"959","2010-10-21",14.74
"960","2010-10-22",14.66
"961","2010-10-25",14.86
"962","2010-10-26",14.9
"963","2010-10-27",14.7
"964","2010-10-28",14.81
"965","2010-10-29",14.76
"966","2010-11-01",14.6
"967","2010-11-02",14.8
"968","2010-11-03",14.73
"969","2010-11-04",15.27
"970","2010-11-05",15.61
"971","2010-11-08",15.51
"972","2010-11-09",15.63
"973","2010-11-10",15.71
"974","2010-11-11",15.79
"975","2010-11-12",15.55
"976","2010-11-15",15.57
"977","2010-11-16",15.47
"978","2010-11-17",15.45
"979","2010-11-18",15.77
"980","2010-11-19",15.9
"981","2010-11-22",16
"982","2010-11-23",15.86
"983","2010-11-24",15.9
"984","2010-11-26",15.75
"985","2010-11-29",17.120001
"986","2010-11-30",17.190001
"987","2010-12-01",17.48
"988","2010-12-02",17.74
"989","2010-12-03",17.75
"990","2010-12-06",17.719999
"991","2010-12-07",17.639999
