"","date","POST"
"178","2012-10-09",30.110001
"179","2012-10-10",30.4
"180","2012-10-11",30.52
"181","2012-10-12",30.67
"182","2012-10-15",30.950001
"183","2012-10-16",30.84
"184","2012-10-17",31.1
"185","2012-10-18",31.73
"186","2012-10-19",31.190001
"187","2012-10-22",31.91
"188","2012-10-23",31.790001
"189","2012-10-24",31.110001
"190","2012-10-25",31.16
"191","2012-10-26",31.370001
"192","2012-10-31",31.549999
"193","2012-11-01",32.009998
"194","2012-11-02",32.279999
"195","2012-11-05",32.91
"196","2012-11-06",33.869999
"197","2012-11-07",33.18
"198","2012-11-08",33.200001
"199","2012-11-09",33.580002
"200","2012-11-12",34.610001
"201","2012-11-13",34.41
"202","2012-11-14",34.07
"203","2012-11-15",33.900002
"204","2012-11-16",33.91
"205","2012-11-19",33.889999
"206","2012-11-20",33.84
"207","2012-11-21",33.950001
"208","2012-11-23",34.389999
"209","2012-11-26",34.099998
"210","2012-11-27",34.720001
"211","2012-11-28",34.599998
"212","2012-11-29",34.43
"213","2012-11-30",34.439999
"214","2012-12-03",34.57
"215","2012-12-04",34.73
"216","2012-12-05",34.290001
"217","2012-12-06",34.049999
"218","2012-12-07",34.349998
"219","2012-12-10",34.59
"220","2012-12-11",34.619999
"221","2012-12-12",34.470001
"222","2012-12-13",34.439999
"223","2012-12-14",34.220001
"224","2012-12-17",35
"225","2012-12-18",35.130001
"226","2012-12-19",34.52
"227","2012-12-20",34.950001
"228","2012-12-21",34.689999
"229","2012-12-24",35.029999
"230","2012-12-26",34.57
"231","2012-12-27",34.049999
"232","2012-12-28",33.709999
"233","2012-12-31",34.25
"234","2013-01-02",36.049999
"235","2013-01-03",35.740002
"236","2013-01-04",35.540001
"237","2013-01-07",34.700001
"238","2013-01-08",35.169998
"239","2013-01-09",35.34
"240","2013-01-10",35.349998
"241","2013-01-11",35.27
"242","2013-01-14",34.830002
"243","2013-01-15",34.09
"244","2013-01-16",33.93
"245","2013-01-17",34.830002
"246","2013-01-18",35.82
"247","2013-01-22",36.52
"248","2013-01-23",36.66
"249","2013-01-24",36.98
"250","2013-01-25",36.880001
"251","2013-01-28",37.639999
"252","2013-01-29",37.759998
"253","2013-01-30",37.490002
"254","2013-01-31",37.990002
"255","2013-02-01",37.790001
"256","2013-02-04",37.450001
"257","2013-02-05",37.889999
"258","2013-02-06",37.990002
"259","2013-02-07",38.040001
"260","2013-02-08",37.779999
"261","2013-02-11",37.700001
"262","2013-02-12",38.150002
"263","2013-02-13",38.060001
"264","2013-02-14",39.09
"265","2013-02-15",39.389999
"266","2013-02-19",39.689999
"267","2013-02-20",37.75
"268","2013-02-21",38.119999
"269","2013-02-22",38.290001
"270","2013-02-25",37.869999
"271","2013-02-26",38.200001
"272","2013-02-27",38.310001
"273","2013-02-28",38.66
"274","2013-03-01",38.59
"275","2013-03-04",39.259998
"276","2013-03-05",40.360001
"277","2013-03-06",40.52
"278","2013-03-07",39.880001
"279","2013-03-08",40.16
"280","2013-03-11",40.029999
"281","2013-03-12",40.240002
"282","2013-03-13",40.25
"283","2013-03-14",40.310001
"284","2013-03-15",40.709999
"285","2013-03-18",41.220001
"286","2013-03-19",41.599998
"287","2013-03-20",42.200001
"288","2013-03-21",42.009998
"289","2013-03-22",42.040001
"290","2013-03-25",42.66
"291","2013-03-26",42.5
"292","2013-03-27",42.48
"293","2013-03-28",42.93
"294","2013-04-01",43.029999
"295","2013-04-02",42.040001
"296","2013-04-03",42.349998
"297","2013-04-04",43.099998
"298","2013-04-05",42.849998
"299","2013-04-08",43.060001
"300","2013-04-09",43.049999
"301","2013-04-10",43.509998
"302","2013-04-11",43.099998
"303","2013-04-12",43.509998
"304","2013-04-15",42.77
"305","2013-04-16",43.580002
"306","2013-04-17",42.779999
"307","2013-04-18",42.650002
"308","2013-04-19",42.84
"309","2013-04-22",42.82
"310","2013-04-23",43.700001
"311","2013-04-24",43.25
"312","2013-04-25",43.240002
"313","2013-04-26",43.27
"314","2013-04-29",43.52
"315","2013-04-30",43.790001
"316","2013-05-01",42.709999
"317","2013-05-02",43.689999
"318","2013-05-03",44.380001
"319","2013-05-06",43.939999
"320","2013-05-07",45.459999
"321","2013-05-08",45.5
"322","2013-05-09",45.639999
"323","2013-05-10",47.119999
"324","2013-05-13",44.450001
"325","2013-05-14",44.509998
"326","2013-05-15",44.48
"327","2013-05-16",44.200001
"328","2013-05-17",44.02
"329","2013-05-20",43.919998
"330","2013-05-21",44.380001
"331","2013-05-22",44.040001
"332","2013-05-23",45.32
"333","2013-05-24",44.549999
"334","2013-05-28",44.73
"335","2013-05-29",43.580002
"336","2013-05-30",43.450001
"337","2013-05-31",42.189999
"338","2013-06-03",42.450001
"339","2013-06-04",43.049999
"340","2013-06-05",41.880001
"341","2013-06-06",42.880001
"342","2013-06-07",44.259998
"343","2013-06-10",44.779999
"344","2013-06-11",44.389999
"345","2013-06-12",44.990002
"346","2013-06-13",45.02
"347","2013-06-14",45.720001
"348","2013-06-17",46.150002
"349","2013-06-18",46.93
"350","2013-06-19",46.27
"351","2013-06-20",45.130001
"352","2013-06-21",45.709999
"353","2013-06-24",44.27
"354","2013-06-25",44.150002
"355","2013-06-26",43.709999
"356","2013-06-27",44.360001
"357","2013-06-28",43.66
"358","2013-07-01",43.689999
"359","2013-07-02",44.080002
"360","2013-07-03",44
"361","2013-07-05",44.540001
"362","2013-07-08",44.580002
"363","2013-07-09",44.900002
"364","2013-07-10",45.34
"365","2013-07-11",45.689999
"366","2013-07-12",46.73
"367","2013-07-15",47.07
"368","2013-07-16",47
"369","2013-07-17",47.099998
"370","2013-07-18",48.259998
"371","2013-07-19",48.759998
"372","2013-07-22",49.139999
"373","2013-07-23",48.599998
"374","2013-07-24",48.169998
"375","2013-07-25",48.5
"376","2013-07-26",47.790001
"377","2013-07-29",47.23
"378","2013-07-30",46.060001
"379","2013-07-31",46.389999
"380","2013-08-01",46.959999
"381","2013-08-02",46.990002
"382","2013-08-05",47.18
"383","2013-08-06",47.09
"384","2013-08-07",46
"385","2013-08-08",46.470001
"386","2013-08-09",45.950001
"387","2013-08-12",45.599998
"388","2013-08-13",45.610001
"389","2013-08-14",45.200001
"390","2013-08-15",44.040001
"391","2013-08-16",43.290001
"392","2013-08-19",42.619999
"393","2013-08-20",43.889999
"394","2013-08-21",43.57
"395","2013-08-22",44.259998
"396","2013-08-23",44.349998
"397","2013-08-26",44.299999
"398","2013-08-27",43.580002
"399","2013-08-28",43.110001
"400","2013-08-29",43.66
"401","2013-08-30",42.700001
"402","2013-09-03",41.91
"403","2013-09-04",42.060001
"404","2013-09-05",42.110001
"405","2013-09-06",41.540001
"406","2013-09-09",42.639999
"407","2013-09-10",42.389999
"408","2013-09-11",41.650002
"409","2013-09-12",41.349998
"410","2013-09-13",41.950001
"411","2013-09-16",43.860001
"412","2013-09-17",43.990002
"413","2013-09-18",43.560001
"414","2013-09-19",43.150002
"415","2013-09-20",43.009998
"416","2013-09-23",42.57
"417","2013-09-24",42.349998
"418","2013-09-25",41.23
"419","2013-09-26",41.34
"420","2013-09-27",41.130001
"421","2013-09-30",40.369999
"422","2013-10-01",40.439999
"423","2013-10-02",40.209999
"424","2013-10-03",38.91
"425","2013-10-04",38.860001
"426","2013-10-07",38.869999
"427","2013-10-08",38.700001
"428","2013-10-09",39.049999
"429","2013-10-10",40.360001
"430","2013-10-11",40.669998
"431","2013-10-14",40.529999
"432","2013-10-15",40.299999
"433","2013-10-16",40.470001
"434","2013-10-17",40.5
"435","2013-10-18",40.77
"436","2013-10-21",40.52
"437","2013-10-22",41.779999
"438","2013-10-23",41.860001
"439","2013-10-24",42.540001
"440","2013-10-25",43.02
"441","2013-10-28",43.189999
"442","2013-10-29",43.560001
"443","2013-10-30",43.150002
"444","2013-10-31",42.950001
"445","2013-11-01",42.709999
"446","2013-11-04",42.529999
"447","2013-11-05",42.5
"448","2013-11-06",42.73
"449","2013-11-07",42.169998
"450","2013-11-08",42.490002
"451","2013-11-11",42.5
"452","2013-11-12",42.509998
"453","2013-11-13",42.66
"454","2013-11-14",43.77
"455","2013-11-15",45.25
"456","2013-11-18",45.34
"457","2013-11-19",46.150002
"458","2013-11-20",45.720001
"459","2013-11-21",46.709999
"460","2013-11-22",46.790001
"461","2013-11-25",47.759998
"462","2013-11-26",49.130001
"463","2013-11-27",50.009998
"464","2013-11-29",50.650002
"465","2013-12-02",50.07
"466","2013-12-03",50.919998
"467","2013-12-04",51
"468","2013-12-05",51.560001
"469","2013-12-06",51.98
"470","2013-12-09",52.610001
"471","2013-12-10",49.200001
"472","2013-12-11",47.279999
"473","2013-12-12",46.5
"474","2013-12-13",47.700001
"475","2013-12-16",47.330002
"476","2013-12-17",48.009998
"477","2013-12-18",48.669998
"478","2013-12-19",49.009998
"479","2013-12-20",49.380001
"480","2013-12-23",49.25
"481","2013-12-24",49.509998
"482","2013-12-26",49.169998
"483","2013-12-27",49.369999
"484","2013-12-30",49.459999
"485","2013-12-31",49.27
"486","2014-01-02",49.720001
"487","2014-01-03",49.849998
"488","2014-01-06",49.5
"489","2014-01-07",50.029999
"490","2014-01-08",49.919998
"491","2014-01-09",50.400002
"492","2014-01-10",50.950001
"493","2014-01-13",50.939999
"494","2014-01-14",51.389999
"495","2014-01-15",51.529999
"496","2014-01-16",52.610001
"497","2014-01-17",52.32
"498","2014-01-21",53.139999
"499","2014-01-22",54.77
"500","2014-01-23",55.740002
"501","2014-01-24",54.799999
"502","2014-01-27",54.380001
"503","2014-01-28",53.990002
"504","2014-01-29",53.369999
"505","2014-01-30",53.720001
"506","2014-01-31",53.529999
"507","2014-02-03",53.380001
"508","2014-02-04",54.060001
"509","2014-02-05",54.029999
"510","2014-02-06",54.080002
"511","2014-02-07",53.57
"512","2014-02-10",53.599998
"513","2014-02-11",53.310001
"514","2014-02-12",53.849998
"515","2014-02-13",54.119999
"516","2014-02-14",54.650002
"517","2014-02-18",55.169998
"518","2014-02-19",55.580002
"519","2014-02-20",57.34
"520","2014-02-21",56.889999
"521","2014-02-24",57.150002
"522","2014-02-25",56.790001
"523","2014-02-26",56.91
"524","2014-02-27",57.02
"525","2014-02-28",57.119999
"526","2014-03-03",56.950001
"527","2014-03-04",58.919998
"528","2014-03-05",58
"529","2014-03-06",58.650002
"530","2014-03-07",59.439999
"531","2014-03-10",60.18
"532","2014-03-11",54.939999
"533","2014-03-12",55.5
"534","2014-03-13",57.279999
"535","2014-03-14",57.490002
"536","2014-03-17",58.209999
"537","2014-03-18",58.060001
"538","2014-03-19",58.330002
"539","2014-03-20",58.439999
"540","2014-03-21",59.52
"541","2014-03-24",57.34
"542","2014-03-25",57.259998
"543","2014-03-26",54.509998
"544","2014-03-27",52.669998
"545","2014-03-28",53.23
"546","2014-03-31",55.119999
"547","2014-04-01",54.959999
"548","2014-04-02",54.689999
"549","2014-04-03",54.619999
"550","2014-04-04",53.209999
"551","2014-04-07",51.669998
"552","2014-04-08",52.18
"553","2014-04-09",52.540001
"554","2014-04-10",51.32
"555","2014-04-11",51.18
"556","2014-04-14",51.810001
"557","2014-04-15",51.799999
"558","2014-04-16",54.73
"559","2014-04-17",54.25
"560","2014-04-21",54.34
"561","2014-04-22",53.700001
"562","2014-04-23",53.959999
"563","2014-04-24",53.080002
"564","2014-04-25",52.5
"565","2014-04-28",51.439999
"566","2014-04-29",51.400002
"567","2014-04-30",52.259998
"568","2014-05-01",52.220001
"569","2014-05-02",52.830002
"570","2014-05-05",52.689999
"571","2014-05-06",52.110001
"572","2014-05-07",52.299999
"573","2014-05-08",52.080002
"574","2014-05-09",48.029999
"575","2014-05-12",49.400002
"576","2014-05-13",49.09
"577","2014-05-14",48.200001
"578","2014-05-15",47.220001
"579","2014-05-16",46.959999
"580","2014-05-19",45.75
"581","2014-05-20",46.52
"582","2014-05-21",47.700001
"583","2014-05-22",49.049999
"584","2014-05-23",49.299999
"585","2014-05-27",49.599998
"586","2014-05-28",50.18
"587","2014-05-29",50.23
"588","2014-05-30",49.970001
"589","2014-06-02",49.939999
"590","2014-06-03",49.709999
"591","2014-06-04",50.049999
"592","2014-06-05",50.310001
"593","2014-06-06",51.07
"594","2014-06-09",51.400002
"595","2014-06-10",51.540001
"596","2014-06-11",51.48
"597","2014-06-12",51.150002
"598","2014-06-13",51.080002
"599","2014-06-16",51.189999
"600","2014-06-17",51.43
"601","2014-06-18",51.09
"602","2014-06-19",50.880001
"603","2014-06-20",52.099998
"604","2014-06-23",51.700001
"605","2014-06-24",49.889999
"606","2014-06-25",50.360001
"607","2014-06-26",49.040001
"608","2014-06-27",50.189999
"609","2014-06-30",50.91
"610","2014-07-01",49.98
"611","2014-07-02",49.919998
"612","2014-07-03",49.889999
"613","2014-07-07",48.650002
"614","2014-07-08",47.740002
"615","2014-07-09",48.32
"616","2014-07-10",48.02
"617","2014-07-11",49.189999
"618","2014-07-14",49.25
"619","2014-07-15",48.5
"620","2014-07-16",47.560001
"621","2014-07-17",46.68
"622","2014-07-18",47.209999
"623","2014-07-21",46.799999
"624","2014-07-22",46.84
"625","2014-07-23",47.330002
"626","2014-07-24",47.790001
"627","2014-07-25",47.450001
"628","2014-07-28",46.759998
"629","2014-07-29",46.07
"630","2014-07-30",45.720001
"631","2014-07-31",44.919998
"632","2014-08-01",44.950001
"633","2014-08-04",45.709999
"634","2014-08-05",45.150002
"635","2014-08-06",45.279999
"636","2014-08-07",44.509998
"637","2014-08-08",37.43
"638","2014-08-11",37.459999
"639","2014-08-12",37.029999
"640","2014-08-13",37.240002
"641","2014-08-14",38.040001
"642","2014-08-15",37.880001
"643","2014-08-18",37.419998
"644","2014-08-19",37.150002
"645","2014-08-20",36.150002
"646","2014-08-21",36.049999
"647","2014-08-22",36.52
"648","2014-08-25",36.009998
"649","2014-08-26",36.32
"650","2014-08-27",36.560001
"651","2014-08-28",37.389999
"652","2014-08-29",36.970001
"653","2014-09-02",36.220001
"654","2014-09-03",35.700001
"655","2014-09-04",35.470001
"656","2014-09-05",35.290001
"657","2014-09-08",36.25
"658","2014-09-09",36.73
"659","2014-09-10",36.77
"660","2014-09-11",37.689999
"661","2014-09-12",37.16
"662","2014-09-15",36.400002
"663","2014-09-16",36.060001
"664","2014-09-17",35.84
"665","2014-09-18",35.25
"666","2014-09-19",34.450001
"667","2014-09-22",33.990002
"668","2014-09-23",33.34
"669","2014-09-24",33.810001
"670","2014-09-25",33.48
"671","2014-09-26",34.630001
"672","2014-09-29",33.98
"673","2014-09-30",33.18
"674","2014-10-01",32.91
"675","2014-10-02",33.66
"676","2014-10-03",34.299999
"677","2014-10-06",34.25
"678","2014-10-07",33.91
"679","2014-10-08",34.549999
"680","2014-10-09",33.790001
"681","2014-10-10",32.59
"682","2014-10-13",31.940001
"683","2014-10-14",31.969999
"684","2014-10-15",31.67
"685","2014-10-16",31.68
"686","2014-10-17",32.02
"687","2014-10-20",34.869999
"688","2014-10-21",36.34
"689","2014-10-22",35.869999
"690","2014-10-23",36.220001
"691","2014-10-24",35.810001
"692","2014-10-27",35.68
"693","2014-10-28",36.740002
"694","2014-10-29",36.290001
"695","2014-10-30",36.830002
"696","2014-10-31",37.5
"697","2014-11-03",37.919998
"698","2014-11-04",38.189999
"699","2014-11-05",37.23
"700","2014-11-06",37.669998
"701","2014-11-07",37.279999
"702","2014-11-10",37.369999
"703","2014-11-11",36.91
"704","2014-11-12",37.139999
"705","2014-11-13",36.220001
"706","2014-11-14",36.189999
"707","2014-11-17",36.330002
"708","2014-11-18",36.080002
"709","2014-11-19",35.540001
"710","2014-11-20",35.880001
"711","2014-11-21",36.779999
"712","2014-11-24",37.099998
"713","2014-11-25",38.540001
"714","2014-11-26",40.369999
"715","2014-11-28",40
"716","2014-12-01",40
"717","2014-12-02",40.970001
"718","2014-12-03",41.599998
"719","2014-12-04",41.02
"720","2014-12-05",41.490002
"721","2014-12-08",40.830002
"722","2014-12-09",40.959999
"723","2014-12-10",41.240002
"724","2014-12-11",42.200001
"725","2014-12-12",41.389999
"726","2014-12-15",40.25
"727","2014-12-16",40.52
"728","2014-12-17",41.860001
"729","2014-12-18",41.720001
"730","2014-12-19",41.610001
"731","2014-12-22",42.240002
"732","2014-12-23",42.02
"733","2014-12-24",42.509998
"734","2014-12-26",42.470001
"735","2014-12-29",42.310001
"736","2014-12-30",42.610001
"737","2014-12-31",41.889999
"738","2015-01-02",42.740002
"739","2015-01-05",41.110001
"740","2015-01-06",40.060001
"741","2015-01-07",41
"742","2015-01-08",41.439999
"743","2015-01-09",41.330002
"744","2015-01-12",41.560001
"745","2015-01-13",41.459999
"746","2015-01-14",41.200001
"747","2015-01-15",39.669998
"748","2015-01-16",39.779999
"749","2015-01-20",39.41
"750","2015-01-21",39.68
"751","2015-01-22",42.290001
"752","2015-01-23",41.439999
"753","2015-01-26",48.830002
"754","2015-01-27",48.720001
"755","2015-01-28",48.5
"756","2015-01-29",48.240002
"757","2015-01-30",47.25
"758","2015-02-02",46.98
"759","2015-02-03",46.630001
"760","2015-02-04",47.610001
"761","2015-02-05",47.34
"762","2015-02-06",47.689999
"763","2015-02-09",49.450001
"764","2015-02-10",49.310001
"765","2015-02-11",48.849998
"766","2015-02-12",48.869999
"767","2015-02-13",48.619999
"768","2015-02-17",48.830002
"769","2015-02-18",49.110001
"770","2015-02-19",49.740002
"771","2015-02-20",49.419998
"772","2015-02-23",49.450001
"773","2015-02-24",49.580002
"774","2015-02-25",49.59
"775","2015-02-26",49.48
"776","2015-02-27",49.48
"777","2015-03-02",50.77
"778","2015-03-03",50.639999
"779","2015-03-04",49.939999
"780","2015-03-05",50.110001
"781","2015-03-06",48.919998
"782","2015-03-09",49.439999
"783","2015-03-10",48.279999
"784","2015-03-11",48.57
"785","2015-03-12",48.5
"786","2015-03-13",47.849998
"787","2015-03-16",46.98
"788","2015-03-17",47.790001
"789","2015-03-18",47.849998
"790","2015-03-19",47.139999
"791","2015-03-20",48.540001
"792","2015-03-23",48.509998
"793","2015-03-24",48.41
"794","2015-03-25",48.18
"795","2015-03-26",47.369999
"796","2015-03-27",47.650002
"797","2015-03-30",48
"798","2015-03-31",46.84
"799","2015-04-01",46.950001
"800","2015-04-02",47.700001
"801","2015-04-06",48.630001
"802","2015-04-07",48.439999
"803","2015-04-08",48.290001
"804","2015-04-09",47.689999
"805","2015-04-10",47.700001
"806","2015-04-13",47.619999
"807","2015-04-14",48.25
"808","2015-04-15",48.549999
"809","2015-04-16",48.299999
"810","2015-04-17",47.720001
"811","2015-04-20",47.669998
"812","2015-04-21",47.91
"813","2015-04-22",48.310001
"814","2015-04-23",48.18
"815","2015-04-24",47.599998
"816","2015-04-27",47.68
"817","2015-04-28",48.43
"818","2015-04-29",47.689999
"819","2015-04-30",46.939999
"820","2015-05-01",46.599998
"821","2015-05-04",47.700001
"822","2015-05-05",46.099998
"823","2015-05-06",45.220001
"824","2015-05-07",45.259998
"825","2015-05-08",49.889999
"826","2015-05-11",51.290001
"827","2015-05-12",48.91
"828","2015-05-13",44.91
"829","2015-05-14",44.630001
"830","2015-05-15",43.790001
"831","2015-05-18",44.41
"832","2015-05-19",43.330002
"833","2015-05-20",42.830002
"834","2015-05-21",42.450001
"835","2015-05-22",42.75
"836","2015-05-26",44
"837","2015-05-27",43.490002
"838","2015-05-28",42.630001
"839","2015-05-29",43.259998
"840","2015-06-01",43.52
"841","2015-06-02",43.669998
"842","2015-06-03",44.360001
"843","2015-06-04",43.759998
"844","2015-06-05",44.580002
"845","2015-06-08",44.68
"846","2015-06-09",44.290001
"847","2015-06-10",44.82
"848","2015-06-11",45.68
"849","2015-06-12",46.459999
"850","2015-06-15",46.77
"851","2015-06-16",48.459999
"852","2015-06-17",48.439999
"853","2015-06-18",49.610001
"854","2015-06-19",52.029999
"855","2015-06-22",52.25
"856","2015-06-23",53.389999
"857","2015-06-24",52.509998
"858","2015-06-25",52.900002
"859","2015-06-26",52.650002
"860","2015-06-29",51.939999
"861","2015-06-30",53.93
"862","2015-07-01",52.75
"863","2015-07-02",52.549999
"864","2015-07-06",52.41
"865","2015-07-07",51.630001
"866","2015-07-08",52.099998
"867","2015-07-09",51.580002
"868","2015-07-10",52.099998
"869","2015-07-13",52.970001
"870","2015-07-14",53.82
"871","2015-07-15",53.610001
"872","2015-07-16",53.759998
"873","2015-07-17",53.959999
"874","2015-07-20",53.790001
"875","2015-07-21",53.349998
"876","2015-07-22",54
"877","2015-07-23",53.599998
"878","2015-07-24",53.009998
"879","2015-07-27",52.869999
"880","2015-07-28",53.459999
"881","2015-07-29",52.84
"882","2015-07-30",54.110001
"883","2015-07-31",53.740002
"884","2015-08-03",53.490002
"885","2015-08-04",53.880001
"886","2015-08-05",53.09
"887","2015-08-06",51.66
"888","2015-08-07",58.09
"889","2015-08-10",63.59
"890","2015-08-11",62.619999
"891","2015-08-12",61.68
"892","2015-08-13",62.369999
"893","2015-08-14",66.279999
"894","2015-08-17",65.940002
"895","2015-08-18",65.910004
"896","2015-08-19",65.449997
"897","2015-08-20",64.989998
"898","2015-08-21",63.740002
"899","2015-08-24",61.34
"900","2015-08-25",61.830002
"901","2015-08-26",62.849998
"902","2015-08-27",63.709999
"903","2015-08-28",66.059998
"904","2015-08-31",65.279999
"905","2015-09-01",64.660004
"906","2015-09-02",65.559998
"907","2015-09-03",65.529999
"908","2015-09-04",65.400002
"909","2015-09-08",66.589996
"910","2015-09-09",64.540001
"911","2015-09-10",64.139999
"912","2015-09-11",66.050003
"913","2015-09-14",65.269997
"914","2015-09-15",68.050003
"915","2015-09-16",68.800003
"916","2015-09-17",69.730003
"917","2015-09-18",67.82
"918","2015-09-21",68.610001
"919","2015-09-22",67.32
"920","2015-09-23",67.889999
"921","2015-09-24",68.25
"922","2015-09-25",67.489998
"923","2015-09-28",61.369999
"924","2015-09-29",55.220001
"925","2015-09-30",59.099998
"926","2015-10-01",58.91
"927","2015-10-02",60.240002
"928","2015-10-05",61.02
"929","2015-10-06",60.650002
"930","2015-10-07",60.259998
"931","2015-10-08",60.919998
"932","2015-10-09",60.490002
"933","2015-10-12",61.119999
"934","2015-10-13",59.470001
"935","2015-10-14",60.490002
"936","2015-10-15",61.110001
"937","2015-10-16",61.509998
"938","2015-10-19",61.439999
"939","2015-10-20",61.459999
"940","2015-10-21",60.970001
"941","2015-10-22",61.720001
"942","2015-10-23",60.869999
"943","2015-10-26",63.709999
"944","2015-10-27",63.459999
"945","2015-10-28",66.07
"946","2015-10-29",65.769997
"947","2015-10-30",64.269997
"948","2015-11-02",66.410004
"949","2015-11-03",64.699997
"950","2015-11-04",64.279999
"951","2015-11-05",65.120003
"952","2015-11-06",63.029999
"953","2015-11-09",61.98
"954","2015-11-10",62.130001
