"","date","LONE"
"78","2009-12-28",11
"79","2009-12-29",11.5
"80","2009-12-30",11.5
"81","2009-12-31",11.5
"82","2010-01-04",11.5
"83","2010-01-05",11.5
"84","2010-01-06",11.5
"85","2010-01-07",11.5
"86","2010-01-08",11
"87","2010-01-11",11
"88","2010-01-12",11
"89","2010-01-13",11
"90","2010-01-14",11
"91","2010-01-15",11
"92","2010-01-19",11
"93","2010-01-20",11
"94","2010-01-21",11
"95","2010-01-22",11
"96","2010-01-25",11
"97","2010-01-26",10
"98","2010-01-27",10.5
"99","2010-01-28",10.5
"100","2010-01-29",10.5
"101","2010-02-01",10.5
"102","2010-02-02",10.5
"103","2010-02-03",10.5
"104","2010-02-04",10.5
"105","2010-02-05",9
"106","2010-02-08",9
"107","2010-02-09",9
"108","2010-02-10",9
"109","2010-02-11",9
"110","2010-02-12",9
"111","2010-02-16",9
"112","2010-02-17",9
"113","2010-02-18",9
"114","2010-02-19",9
"115","2010-02-22",9
"116","2010-02-23",9
"117","2010-02-24",9
"118","2010-02-25",9
"119","2010-02-26",9
"120","2010-03-01",9
"121","2010-03-02",9
"122","2010-03-03",9
"123","2010-03-04",9
"124","2010-03-05",9
"125","2010-03-08",11.5
"126","2010-03-09",11.5
"127","2010-03-10",11.5
"128","2010-03-11",11.5
"129","2010-03-12",11.5
"130","2010-03-15",11.5
"131","2010-03-16",9.5
"132","2010-03-17",9.5
"133","2010-03-18",9.5
"134","2010-03-19",9.5
"135","2010-03-22",9.5
"136","2010-03-23",9.5
"137","2010-03-24",9.5
"138","2010-03-25",9.5
"139","2010-03-26",9.5
"140","2010-03-29",9.5
"141","2010-03-30",9.5
"142","2010-03-31",9.5
"143","2010-04-01",9.5
"144","2010-04-05",9.5
"145","2010-04-06",9.5
"146","2010-04-07",9.5
"147","2010-04-08",9.5
"148","2010-04-09",9.5
"149","2010-04-12",9.5
"150","2010-04-13",9.5
"151","2010-04-14",9.5
"152","2010-04-15",10
"153","2010-04-16",10
"154","2010-04-19",11.5
"155","2010-04-20",10
"156","2010-04-21",10
"157","2010-04-22",10
"158","2010-04-23",10
"159","2010-04-26",10
"160","2010-04-27",10
"161","2010-04-28",10
"162","2010-04-29",10
"163","2010-04-30",10
"164","2010-05-03",10
"165","2010-05-04",10
"166","2010-05-05",10
"167","2010-05-06",9.5
"168","2010-05-07",9.5
"169","2010-05-10",9.5
"170","2010-05-11",9.5
"171","2010-05-12",9.5
"172","2010-05-13",10.5
"173","2010-05-14",10.5
"174","2010-05-17",10.5
"175","2010-05-18",10.5
"176","2010-05-19",10.5
"177","2010-05-20",10.5
"178","2010-05-21",10.5
"179","2010-05-24",10.5
"180","2010-05-25",10.5
"181","2010-05-26",10.5
"182","2010-05-27",7
"183","2010-05-28",7
"184","2010-06-01",7
"185","2010-06-02",7
"186","2010-06-03",7
"187","2010-06-04",7
"188","2010-06-07",7
"189","2010-06-08",7
"190","2010-06-09",7
"191","2010-06-10",7
"192","2010-06-11",7
"193","2010-06-14",7
"194","2010-06-15",7
"195","2010-06-16",9
"196","2010-06-17",9
"197","2010-06-18",9
"198","2010-06-21",11.5
"199","2010-06-22",11.5
"200","2010-06-23",11.5
"201","2010-06-24",11.5
"202","2010-06-25",11.5
"203","2010-06-28",11.5
"204","2010-06-29",11.5
"205","2010-06-30",11.5
"206","2010-07-01",11.5
"207","2010-07-02",11.5
"208","2010-07-06",11.5
"209","2010-07-07",11.5
"210","2010-07-08",11.5
"211","2010-07-09",11.5
"212","2010-07-12",11.5
"213","2010-07-13",11.5
"214","2010-07-14",11.5
"215","2010-07-15",11.5
"216","2010-07-16",11.5
"217","2010-07-19",11.5
"218","2010-07-20",11.5
"219","2010-07-21",11.5
"220","2010-07-22",11.5
"221","2010-07-23",11.5
"222","2010-07-26",11.5
"223","2010-07-27",11.5
"224","2010-07-28",11.5
"225","2010-07-29",11.5
"226","2010-07-30",11.5
"227","2010-08-02",11.5
"228","2010-08-03",11.5
"229","2010-08-04",11.5
"230","2010-08-05",11.5
"231","2010-08-06",11.5
"232","2010-08-09",11.5
"233","2010-08-10",11.5
"234","2010-08-11",11.5
"235","2010-08-12",11.5
"236","2010-08-13",11.5
"237","2010-08-16",11.5
"238","2010-08-17",11.5
"239","2010-08-18",11.5
"240","2010-08-19",11.5
"241","2010-08-20",9.5
"242","2010-08-23",9.5
"243","2010-08-24",9.5
"244","2010-08-25",9.5
"245","2010-08-26",9.5
"246","2010-08-27",9.5
"247","2010-08-30",9.5
"248","2010-08-31",9.5
"249","2010-09-01",9.5
"250","2010-09-02",9.5
"251","2010-09-03",9.5
"252","2010-09-07",9.5
"253","2010-09-08",10
"254","2010-09-09",10
"255","2010-09-10",10
"256","2010-09-13",10
"257","2010-09-14",10
"258","2010-09-15",10
"259","2010-09-16",10
"260","2010-09-17",10
"261","2010-09-20",10
"262","2010-09-21",10
"263","2010-09-22",10
"264","2010-09-23",10
"265","2010-09-24",10.5
"266","2010-09-27",10.5
"267","2010-09-28",10.5
"268","2010-09-29",10.5
"269","2010-09-30",10.5
"270","2010-10-01",10.5
"271","2010-10-04",10.5
"272","2010-10-05",12
"273","2010-10-06",12
"274","2010-10-07",12
"275","2010-10-08",12
"276","2010-10-11",12
"277","2010-10-12",12
"278","2010-10-13",12
"279","2010-10-14",12
"280","2010-10-15",11.5
"281","2010-10-18",11.5
"282","2010-10-19",11.5
"283","2010-10-20",11.5
"284","2010-10-21",11.5
"285","2010-10-22",11.5
"286","2010-10-25",11.5
"287","2010-10-26",11.5
"288","2010-10-27",12.5
"289","2010-10-28",12.5
"290","2010-10-29",12.5
"291","2010-11-01",12.5
"292","2010-11-02",12.5
"293","2010-11-03",12.5
"294","2010-11-04",12.5
"295","2010-11-05",12.5
"296","2010-11-08",12.5
"297","2010-11-09",11.5
"298","2010-11-10",11.5
"299","2010-11-11",11.5
"300","2010-11-12",11.5
"301","2010-11-15",11.5
"302","2010-11-16",11.5
"303","2010-11-17",11.5
"304","2010-11-18",10.5
"305","2010-11-19",10.5
"306","2010-11-22",10.5
"307","2010-11-23",10.5
"308","2010-11-24",10.5
"309","2010-11-26",10.5
"310","2010-11-29",10.5
"311","2010-11-30",12
"312","2010-12-01",12
"313","2010-12-02",12
"314","2010-12-03",12
"315","2010-12-06",12
"316","2010-12-07",12
"317","2010-12-08",12
"318","2010-12-09",12
"319","2010-12-10",12
"320","2010-12-13",12
"321","2010-12-14",12
"322","2010-12-15",10.5
"323","2010-12-16",10.5
"324","2010-12-17",10.5
"325","2010-12-20",10.5
"326","2010-12-21",10.5
"327","2010-12-22",10.5
"328","2010-12-23",10.5
"329","2010-12-27",11.5
"330","2010-12-28",12
"331","2010-12-29",12
"332","2010-12-30",12
"333","2010-12-31",12
"334","2011-01-03",12
"335","2011-01-04",12
"336","2011-01-05",12
"337","2011-01-06",12
"338","2011-01-07",12
"339","2011-01-10",12
"340","2011-01-11",11
"341","2011-01-12",11
"342","2011-01-13",11
"343","2011-01-14",11
"344","2011-01-18",11
"345","2011-01-19",11
"346","2011-01-20",11.5
"347","2011-01-21",11.5
"348","2011-01-24",11.5
"349","2011-01-25",11.5
"350","2011-01-26",11.5
"351","2011-01-27",11.5
"352","2011-01-28",15.5
"353","2011-01-31",15
"354","2011-02-01",12
"355","2011-02-02",12
"356","2011-02-03",12
"357","2011-02-04",12
"358","2011-02-07",13.5
"359","2011-02-08",13.5
"360","2011-02-09",13.5
"361","2011-02-10",13.5
"362","2011-02-11",13.5
"363","2011-02-14",13.5
"364","2011-02-15",13.5
"365","2011-02-16",13.5
"366","2011-02-17",13.5
"367","2011-02-18",13.5
"368","2011-02-22",13.5
"369","2011-02-23",16
"370","2011-02-24",16
"371","2011-02-25",16
"372","2011-02-28",16
"373","2011-03-01",16
"374","2011-03-02",16
"375","2011-03-03",10
"376","2011-03-04",10
"377","2011-03-07",10
"378","2011-03-08",15
"379","2011-03-09",15
"380","2011-03-10",15
"381","2011-03-11",15
"382","2011-03-14",15
"383","2011-03-15",15
"384","2011-03-16",14
"385","2011-03-17",14
"386","2011-03-18",14
"387","2011-03-21",14
"388","2011-03-22",14
"389","2011-03-23",14
"390","2011-03-24",14.5
"391","2011-03-25",15
"392","2011-03-28",15
"393","2011-03-29",15
"394","2011-03-30",14.5
"395","2011-03-31",14
"396","2011-04-01",14
"397","2011-04-04",14
"398","2011-04-05",13.5
"399","2011-04-06",13.5
"400","2011-04-07",13.5
"401","2011-04-08",13.5
"402","2011-04-11",14
"403","2011-04-12",14
"404","2011-04-13",14
"405","2011-04-14",14
"406","2011-04-15",14
"407","2011-04-18",14
"408","2011-04-19",14
"409","2011-04-20",14
"410","2011-04-21",14
"411","2011-04-25",14
"412","2011-04-26",14
"413","2011-04-27",14
"414","2011-04-28",14
"415","2011-04-29",14
"416","2011-05-02",14
"417","2011-05-03",14
"418","2011-05-04",12.5
"419","2011-05-05",12.5
"420","2011-05-06",12.5
"421","2011-05-09",12.5
"422","2011-05-10",12.5
"423","2011-05-11",12.5
"424","2011-05-12",12.5
"425","2011-05-13",12.5
"426","2011-05-16",12.5
"427","2011-05-17",12.5
"428","2011-05-18",12.5
"429","2011-05-19",12.5
"430","2011-05-20",12.5
"431","2011-05-23",12.5
"432","2011-05-24",12.5
"433","2011-05-25",12.5
"434","2011-05-26",12.5
"435","2011-05-27",11.5
"436","2011-05-31",11.5
"437","2011-06-01",11.5
"438","2011-06-02",11.5
"439","2011-06-03",11.5
"440","2011-06-06",11.5
"441","2011-06-07",11.5
"442","2011-06-08",11.5
"443","2011-06-09",12.5
"444","2011-06-10",12.5
"445","2011-06-13",12.5
"446","2011-06-14",10.5
"447","2011-06-15",10.5
"448","2011-06-16",10.5
"449","2011-06-17",10.5
"450","2011-06-20",10.5
"451","2011-06-21",10.5
"452","2011-06-22",11
"453","2011-06-23",11
"454","2011-06-24",11.5
"455","2011-06-27",11.5
"456","2011-06-28",10.5
"457","2011-06-29",10.5
"458","2011-06-30",11
"459","2011-07-01",11
"460","2011-07-05",11
"461","2011-07-06",11
"462","2011-07-07",11
"463","2011-07-08",11
"464","2011-07-11",11
"465","2011-07-12",11
"466","2011-07-13",11
"467","2011-07-14",11
"468","2011-07-15",11
"469","2011-07-18",11
"470","2011-07-19",11
"471","2011-07-20",11
"472","2011-07-21",11
"473","2011-07-22",11
"474","2011-07-25",11
"475","2011-07-26",11
"476","2011-07-27",11
"477","2011-07-28",11
"478","2011-07-29",11
"479","2011-08-01",11
"480","2011-08-02",11
"481","2011-08-03",11
"482","2011-08-04",11
"483","2011-08-05",11
"484","2011-08-08",11
"485","2011-08-09",11
"486","2011-08-10",10
"487","2011-08-11",10
"488","2011-08-12",10
"489","2011-08-15",10
"490","2011-08-16",10
"491","2011-08-17",10
"492","2011-08-18",10
"493","2011-08-19",10
"494","2011-08-22",10
"495","2011-08-23",10
"496","2011-08-24",10
"497","2011-08-25",10
"498","2011-08-26",10
"499","2011-08-29",10
"500","2011-08-30",10
"501","2011-08-31",10
"502","2011-09-01",10
"503","2011-09-02",10
"504","2011-09-06",10
"505","2011-09-07",10
"506","2011-09-08",10
"507","2011-09-09",10
"508","2011-09-12",10
"509","2011-09-13",10
"510","2011-09-14",10
"511","2011-09-15",10
"512","2011-09-16",10
"513","2011-09-19",10
"514","2011-09-20",10
"515","2011-09-21",10
"516","2011-09-22",10
"517","2011-09-23",10
"518","2011-09-26",10
"519","2011-09-27",10
"520","2011-09-28",10
"521","2011-09-29",10
"522","2011-09-30",10
"523","2011-10-03",10
"524","2011-10-04",10
"525","2011-10-05",10
"526","2011-10-06",10
"527","2011-10-07",10
"528","2011-10-10",10
"529","2011-10-11",10
"530","2011-10-12",10
"531","2011-10-13",10
"532","2011-10-14",10
"533","2011-10-17",10
"534","2011-10-18",10
"535","2011-10-19",10
"536","2011-10-20",10
"537","2011-10-21",10
"538","2011-10-24",10
"539","2011-10-25",10
"540","2011-10-26",10
"541","2011-10-27",10
"542","2011-10-28",10
"543","2011-10-31",10
"544","2011-11-01",10
"545","2011-11-02",10
"546","2011-11-03",10
"547","2011-11-04",10.5
"548","2011-11-07",10.5
"549","2011-11-08",10.5
"550","2011-11-09",10.5
"551","2011-11-10",10.5
"552","2011-11-11",10.5
"553","2011-11-14",10.5
"554","2011-11-15",10.5
"555","2011-11-16",10.5
"556","2011-11-17",10.5
"557","2011-11-18",10.5
"558","2011-11-21",10.5
"559","2011-11-22",10.5
"560","2011-11-23",10.5
"561","2011-11-25",10.5
"562","2011-11-28",10.5
"563","2011-11-29",10.5
"564","2011-11-30",10.5
"565","2011-12-01",10.5
"566","2011-12-02",10.5
"567","2011-12-05",12
"568","2011-12-06",12
"569","2011-12-07",12
"570","2011-12-08",12
"571","2011-12-09",9.5
"572","2011-12-12",9.5
"573","2011-12-13",9.5
"574","2011-12-14",9.5
"575","2011-12-15",9.5
"576","2011-12-16",9.5
"577","2011-12-19",9.5
"578","2011-12-20",9.5
"579","2011-12-21",9.5
"580","2011-12-22",9.5
"581","2011-12-23",9.5
"582","2011-12-27",9.5
"583","2011-12-28",9.5
"584","2011-12-29",9.5
"585","2011-12-30",9.5
"586","2012-01-03",10
"587","2012-01-04",10
"588","2012-01-05",10
"589","2012-01-06",10
"590","2012-01-09",10
"591","2012-01-10",10
"592","2012-01-11",11
"593","2012-01-12",11
"594","2012-01-13",11
"595","2012-01-17",11
"596","2012-01-18",11
"597","2012-01-19",11
"598","2012-01-20",11
"599","2012-01-23",11
"600","2012-01-24",10.5
"601","2012-01-25",10.5
"602","2012-01-26",10.5
"603","2012-01-27",10.5
"604","2012-01-30",10.5
"605","2012-01-31",10.5
"606","2012-02-01",10.5
"607","2012-02-02",10.5
"608","2012-02-03",10.5
"609","2012-02-06",10.5
"610","2012-02-07",11
"611","2012-02-08",11
"612","2012-02-09",11
"613","2012-02-10",11
"614","2012-02-13",11
"615","2012-02-14",11
"616","2012-02-15",11
"617","2012-02-16",11
"618","2012-02-17",11
"619","2012-02-21",10
"620","2012-02-22",10
"621","2012-02-23",10
"622","2012-02-24",10
"623","2012-02-27",10.5
"624","2012-02-28",10.5
"625","2012-02-29",10.5
"626","2012-03-01",10.5
"627","2012-03-02",10.5
"628","2012-03-05",10.5
"629","2012-03-06",10.5
"630","2012-03-07",10.5
"631","2012-03-08",10.5
"632","2012-03-09",10.5
"633","2012-03-12",10.5
"634","2012-03-13",10.5
"635","2012-03-14",10.5
"636","2012-03-15",10.5
"637","2012-03-16",10.5
"638","2012-03-19",10.5
"639","2012-03-20",10.5
"640","2012-03-21",10.5
"641","2012-03-22",10.5
"642","2012-03-23",10.5
"643","2012-03-26",10.5
"644","2012-03-27",10.5
"645","2012-03-28",10.5
"646","2012-03-29",10.5
"647","2012-03-30",10.5
"648","2012-04-02",10.5
"649","2012-04-03",11
"650","2012-04-04",11
"651","2012-04-05",11
"652","2012-04-09",11
"653","2012-04-10",11
"654","2012-04-11",11
"655","2012-04-12",11
"656","2012-04-13",11
"657","2012-04-16",11
"658","2012-04-17",10.5
"659","2012-04-18",10.5
"660","2012-04-19",10.5
"661","2012-04-20",10.5
"662","2012-04-23",10.5
"663","2012-04-24",10.5
"664","2012-04-25",10.5
"665","2012-04-26",10.5
"666","2012-04-27",10.5
"667","2012-04-30",10.5
"668","2012-05-01",10.5
"669","2012-05-02",10.5
"670","2012-05-03",10.5
"671","2012-05-04",10.5
"672","2012-05-07",10.5
"673","2012-05-08",10.5
"674","2012-05-09",10.5
"675","2012-05-10",10.5
"676","2012-05-11",10.5
"677","2012-05-14",10.5
"678","2012-05-15",10.5
"679","2012-05-16",10.5
"680","2012-05-17",10.5
"681","2012-05-18",10.5
"682","2012-05-21",10.5
"683","2012-05-22",10.5
"684","2012-05-23",10.5
"685","2012-05-24",10.5
"686","2012-05-25",10.5
"687","2012-05-29",10
"688","2012-05-30",10
"689","2012-05-31",10
"690","2012-06-01",10
"691","2012-06-04",10
"692","2012-06-05",10
"693","2012-06-06",10
"694","2012-06-07",10
"695","2012-06-08",11
"696","2012-06-11",11
"697","2012-06-12",11
"698","2012-06-13",11
"699","2012-06-14",11
"700","2012-06-15",11
"701","2012-06-18",11
"702","2012-06-19",11
"703","2012-06-20",11
"704","2012-06-21",11
"705","2012-06-22",11
"706","2012-06-25",11
"707","2012-06-26",11
"708","2012-06-27",11
"709","2012-06-28",10.5
"710","2012-06-29",10.5
"711","2012-07-02",10.5
"712","2012-07-03",10.5
"713","2012-07-05",10.5
"714","2012-07-06",10.5
"715","2012-07-09",10.5
"716","2012-07-10",10.5
"717","2012-07-11",10.5
"718","2012-07-12",10.5
"719","2012-07-13",10.5
"720","2012-07-16",10.5
"721","2012-07-17",10.5
"722","2012-07-18",10.5
"723","2012-07-19",10.5
"724","2012-07-20",10.5
"725","2012-07-23",10.5
"726","2012-07-24",10.5
"727","2012-07-25",10.5
"728","2012-07-26",10.5
"729","2012-07-27",10.5
"730","2012-07-30",10.5
"731","2012-07-31",10.5
"732","2012-08-01",10.5
"733","2012-08-02",10.5
"734","2012-08-03",10.5
"735","2012-08-06",10.5
"736","2012-08-07",10.5
"737","2012-08-08",10.5
"738","2012-08-09",10.5
"739","2012-08-10",10.5
"740","2012-08-13",10.5
"741","2012-08-14",10
"742","2012-08-15",10
"743","2012-08-16",10
"744","2012-08-17",10
"745","2012-08-20",10
"746","2012-08-21",10
"747","2012-08-22",10
"748","2012-08-23",10
"749","2012-08-24",10
"750","2012-08-27",10
"751","2012-08-28",10
"752","2012-08-29",10
"753","2012-08-30",10
"754","2012-08-31",10
"755","2012-09-04",10
"756","2012-09-05",10
"757","2012-09-06",10
"758","2012-09-07",10
"759","2012-09-10",10
"760","2012-09-11",10
"761","2012-09-12",10
"762","2012-09-13",10
"763","2012-09-14",11.5
"764","2012-09-17",11.5
"765","2012-09-18",11.5
"766","2012-09-19",11.5
"767","2012-09-20",11.5
"768","2012-09-21",11.5
"769","2012-09-24",11.5
"770","2012-09-25",11.5
"771","2012-09-26",10
"772","2012-09-27",10
"773","2012-09-28",10
"774","2012-10-01",10
"775","2012-10-02",10
"776","2012-10-03",10
"777","2012-10-04",10
"778","2012-10-05",10
"779","2012-10-08",10
"780","2012-10-09",10.5
"781","2012-10-10",10.5
"782","2012-10-11",10.5
"783","2012-10-12",10.5
"784","2012-10-15",10.5
"785","2012-10-16",10.5
"786","2012-10-17",10.5
"787","2012-10-18",10.5
"788","2012-10-19",10.5
"789","2012-10-22",12.5
"790","2012-10-23",13
"791","2012-10-24",12.5
"792","2012-10-25",12
"793","2012-10-26",12.5
"794","2012-10-31",12.5
"795","2012-11-01",12.5
"796","2012-11-02",12.5
"797","2012-11-05",12.5
"798","2012-11-06",12.5
"799","2012-11-07",12.5
"800","2012-11-08",12.5
"801","2012-11-09",12
"802","2012-11-12",12
"803","2012-11-13",12
"804","2012-11-14",12
"805","2012-11-15",12
"806","2012-11-16",12
"807","2012-11-19",12
"808","2012-11-20",12
"809","2012-11-21",12
"810","2012-11-23",12
"811","2012-11-26",12
"812","2012-11-27",11.5
"813","2012-11-28",12
"814","2012-11-29",12.5
"815","2012-11-30",12.5
"816","2012-12-03",12.5
"817","2012-12-04",12.5
"818","2012-12-05",12.5
"819","2012-12-06",12.5
"820","2012-12-07",12.5
"821","2012-12-10",12
"822","2012-12-11",12
"823","2012-12-12",12
"824","2012-12-13",12.5
"825","2012-12-14",12.5
"826","2012-12-17",12.5
"827","2012-12-18",12
"828","2012-12-19",12
"829","2012-12-20",12
"830","2012-12-21",12
"831","2012-12-24",12
"832","2012-12-26",9
"833","2012-12-27",9
"834","2012-12-28",10
"835","2012-12-31",9.5
"836","2013-01-02",12
"837","2013-01-03",12
"838","2013-01-04",11.5
"839","2013-01-07",11.5
"840","2013-01-08",10.5
"841","2013-01-09",10.5
"842","2013-01-10",10.5
"843","2013-01-11",10.5
"844","2013-01-14",10.5
"845","2013-01-15",10.5
"846","2013-01-16",11
"847","2013-01-17",11.5
"848","2013-01-18",10.5
"849","2013-01-22",9.5
"850","2013-01-23",9.5
"851","2013-01-24",9.5
"852","2013-01-25",9.5
"853","2013-01-28",10
"854","2013-01-29",10
"855","2013-01-30",10
"856","2013-01-31",10.5
"857","2013-02-01",10
"858","2013-02-04",10.5
"859","2013-02-05",11
"860","2013-02-06",11
"861","2013-02-07",11
"862","2013-02-08",11
"863","2013-02-11",11
"864","2013-02-12",11
"865","2013-02-13",11
"866","2013-02-14",11
"867","2013-02-15",11
"868","2013-02-19",11
"869","2013-02-20",10.5
"870","2013-02-21",10.5
"871","2013-02-22",10.5
"872","2013-02-25",10.5
"873","2013-02-26",10.5
"874","2013-02-27",10.5
"875","2013-02-28",10.5
"876","2013-03-01",10.5
"877","2013-03-04",10.5
"878","2013-03-05",10.5
"879","2013-03-06",10.5
"880","2013-03-07",10
"881","2013-03-08",10
"882","2013-03-11",10
"883","2013-03-12",10
"884","2013-03-13",10
"885","2013-03-14",9.5
"886","2013-03-15",9.5
"887","2013-03-18",9.5
"888","2013-03-19",10
"889","2013-03-20",10
"890","2013-03-21",10
"891","2013-03-22",10
"892","2013-03-25",10
"893","2013-03-26",10
"894","2013-03-27",10.5
"895","2013-03-28",10.5
"896","2013-04-01",10.5
"897","2013-04-02",10.5
"898","2013-04-03",10.5
"899","2013-04-04",10.5
"900","2013-04-05",10.5
"901","2013-04-08",10.5
"902","2013-04-09",11
"903","2013-04-10",11
"904","2013-04-11",11
"905","2013-04-12",11
"906","2013-04-15",11
"907","2013-04-16",11
"908","2013-04-17",9.5
"909","2013-04-18",9.5
"910","2013-04-19",9.5
"911","2013-04-22",9.5
"912","2013-04-23",7.5
"913","2013-04-24",7.5
"914","2013-04-25",7.5
"915","2013-04-26",7.5
"916","2013-04-29",7.5
"917","2013-04-30",7.5
"918","2013-05-01",7.5
"919","2013-05-02",7.5
"920","2013-05-03",7.5
"921","2013-05-06",7.5
"922","2013-05-07",7.5
"923","2013-05-08",7.5
"924","2013-05-09",7.5
"925","2013-05-10",7.5
"926","2013-05-13",7.5
"927","2013-05-14",7.5
"928","2013-05-15",7.5
"929","2013-05-16",7.5
"930","2013-05-17",7.5
"931","2013-05-20",7.5
"932","2013-05-21",7.5
"933","2013-05-22",7.5
"934","2013-05-23",7.5
"935","2013-05-24",7.5
"936","2013-05-28",7.5
"937","2013-05-29",7.5
"938","2013-05-30",7.5
"939","2013-05-31",6.5
"940","2013-06-03",6.5
"941","2013-06-04",6.5
"942","2013-06-05",6.5
"943","2013-06-06",6.5
"944","2013-06-07",6.5
"945","2013-06-10",6.5
"946","2013-06-11",6.5
"947","2013-06-12",6.5
"948","2013-06-13",6.5
"949","2013-06-14",6.5
"950","2013-06-17",6.5
"951","2013-06-18",6.5
"952","2013-06-19",7
"953","2013-06-20",6.5
"954","2013-06-21",6.5
"955","2013-06-24",6.5
"956","2013-06-25",6.5
"957","2013-06-26",6.5
"958","2013-06-27",6.5
"959","2013-06-28",7
"960","2013-07-01",7
"961","2013-07-02",7
"962","2013-07-03",6
"963","2013-07-05",6
"964","2013-07-08",6
"965","2013-07-09",6
"966","2013-07-10",6
"967","2013-07-11",6
"968","2013-07-12",6
"969","2013-07-15",6
"970","2013-07-16",6
"971","2013-07-17",6
"972","2013-07-18",6
"973","2013-07-19",6
"974","2013-07-22",6
"975","2013-07-23",6
"976","2013-07-24",6
"977","2013-07-25",6
"978","2013-07-26",7
"979","2013-07-29",7
"980","2013-07-30",7
"981","2013-07-31",7
"982","2013-08-01",7
"983","2013-08-02",7
"984","2013-08-05",7
"985","2013-08-06",7
"986","2013-08-07",7
"987","2013-08-08",7
"988","2013-08-09",7.5
"989","2013-08-12",7.5
"990","2013-08-13",8
"991","2013-08-14",9
"992","2013-08-15",9.5
"993","2013-08-16",10
"994","2013-08-19",10
"995","2013-08-20",10
"996","2013-08-21",10
"997","2013-08-22",10
"998","2013-08-23",10
"999","2013-08-26",10.5
"1000","2013-08-27",10.5
"1001","2013-08-28",10.5
"1002","2013-08-29",10.5
"1003","2013-08-30",10.5
"1004","2013-09-03",10.5
"1005","2013-09-04",10.5
"1006","2013-09-05",10.5
"1007","2013-09-06",10.5
"1008","2013-09-09",10.5
"1009","2013-09-10",10.5
"1010","2013-09-11",10.5
"1011","2013-09-12",10.5
"1012","2013-09-13",10.5
"1013","2013-09-16",12
"1014","2013-09-17",13.5
"1015","2013-09-18",13.5
"1016","2013-09-19",13.5
"1017","2013-09-20",13.5
"1018","2013-09-23",13.5
"1019","2013-09-24",13.5
"1020","2013-09-25",13.5
"1021","2013-09-26",13.5
"1022","2013-09-27",13.5
"1023","2013-09-30",13.5
"1024","2013-10-01",13
"1025","2013-10-02",13
"1026","2013-10-03",13
"1027","2013-10-04",13
"1028","2013-10-07",13
"1029","2013-10-08",13
"1030","2013-10-09",11
"1031","2013-10-10",11
"1032","2013-10-11",11
"1033","2013-10-14",12
"1034","2013-10-15",12
"1035","2013-10-16",12.5
"1036","2013-10-17",12.5
"1037","2013-10-18",12.5
"1038","2013-10-21",12.5
"1039","2013-10-22",12.5
"1040","2013-10-23",13.5
"1041","2013-10-24",12.5
"1042","2013-10-25",12.5
"1043","2013-10-28",12.5
"1044","2013-10-29",12.5
"1045","2013-10-30",14
"1046","2013-10-31",13
"1047","2013-11-01",13
"1048","2013-11-04",13
"1049","2013-11-05",13
"1050","2013-11-06",13
"1051","2013-11-07",13
"1052","2013-11-08",13
"1053","2013-11-11",13
"1054","2013-11-12",13
"1055","2013-11-13",13
"1056","2013-11-14",13
"1057","2013-11-15",13
"1058","2013-11-18",12.5
"1059","2013-11-19",12.5
"1060","2013-11-20",12.5
"1061","2013-11-21",12.5
"1062","2013-11-22",12.5
"1063","2013-11-25",12
"1064","2013-11-26",12
"1065","2013-11-27",12
"1066","2013-11-29",12
"1067","2013-12-02",12
