"","date","ARMK"
"102","2014-05-09",26.969999
"103","2014-05-12",27.049999
"104","2014-05-13",27.27
"105","2014-05-14",27.200001
"106","2014-05-15",26.969999
"107","2014-05-16",26.93
"108","2014-05-19",26.389999
"109","2014-05-20",26.32
"110","2014-05-21",26.4
"111","2014-05-22",26.370001
"112","2014-05-23",26.59
"113","2014-05-27",26.110001
"114","2014-05-28",26.83
"115","2014-05-29",25.83
"116","2014-05-30",26.379999
"117","2014-06-02",26.84
"118","2014-06-03",26.629999
"119","2014-06-04",26.620001
"120","2014-06-05",26.719999
"121","2014-06-06",26.76
"122","2014-06-09",26.799999
"123","2014-06-10",26.370001
"124","2014-06-11",26.110001
"125","2014-06-12",26.18
"126","2014-06-13",26.02
"127","2014-06-16",26.030001
"128","2014-06-17",26.09
"129","2014-06-18",25.76
"130","2014-06-19",25.799999
"131","2014-06-20",25.459999
"132","2014-06-23",25.530001
"133","2014-06-24",25.379999
"134","2014-06-25",25.4
"135","2014-06-26",25.5
"136","2014-06-27",25.91
"137","2014-06-30",25.879999
"138","2014-07-01",26.049999
"139","2014-07-02",26.799999
"140","2014-07-03",26.41
"141","2014-07-07",26.26
"142","2014-07-08",26.950001
"143","2014-07-09",27.040001
"144","2014-07-10",26.84
"145","2014-07-11",26.690001
"146","2014-07-14",27.32
"147","2014-07-15",27.209999
"148","2014-07-16",27.209999
"149","2014-07-17",27.1
"150","2014-07-18",27.01
"151","2014-07-21",27.23
"152","2014-07-22",27.35
"153","2014-07-23",27.290001
"154","2014-07-24",27.370001
"155","2014-07-25",27.299999
"156","2014-07-28",27.32
"157","2014-07-29",27.360001
"158","2014-07-30",27.34
"159","2014-07-31",26.959999
"160","2014-08-01",27.02
"161","2014-08-04",27.18
"162","2014-08-05",26.5
"163","2014-08-06",26.34
"164","2014-08-07",26.450001
"165","2014-08-08",26.549999
"166","2014-08-11",26.57
"167","2014-08-12",26.49
"168","2014-08-13",26.379999
"169","2014-08-14",26.709999
"170","2014-08-15",26.5
"171","2014-08-18",26.459999
"172","2014-08-19",26.5
"173","2014-08-20",26.540001
"174","2014-08-21",26.35
"175","2014-08-22",26.07
"176","2014-08-25",26.190001
"177","2014-08-26",26.110001
"178","2014-08-27",25.879999
"179","2014-08-28",26.1
"180","2014-08-29",25.9
"181","2014-09-02",26
"182","2014-09-03",26
"183","2014-09-04",26.15
"184","2014-09-05",26.34
"185","2014-09-08",26.889999
"186","2014-09-09",26.860001
"187","2014-09-10",26.99
"188","2014-09-11",27.139999
"189","2014-09-12",27.15
"190","2014-09-15",27.120001
"191","2014-09-16",26.93
"192","2014-09-17",26.99
"193","2014-09-18",27.040001
"194","2014-09-19",27.4
"195","2014-09-22",27.35
"196","2014-09-23",27.290001
"197","2014-09-24",26.809999
"198","2014-09-25",26.6
"199","2014-09-26",26.780001
"200","2014-09-29",26.42
"201","2014-09-30",26.299999
"202","2014-10-01",26
"203","2014-10-02",25.940001
"204","2014-10-03",26.440001
"205","2014-10-06",26.84
"206","2014-10-07",26.75
"207","2014-10-08",26.52
"208","2014-10-09",26.51
"209","2014-10-10",26.469999
"210","2014-10-13",25.610001
"211","2014-10-14",25.84
"212","2014-10-15",25.879999
"213","2014-10-16",25.35
"214","2014-10-17",25.549999
"215","2014-10-20",26.17
"216","2014-10-21",26.389999
"217","2014-10-22",25.889999
"218","2014-10-23",26.26
"219","2014-10-24",26.530001
"220","2014-10-27",26.84
"221","2014-10-28",26.790001
"222","2014-10-29",27.27
"223","2014-10-30",27.780001
"224","2014-10-31",27.91
"225","2014-11-03",27.959999
"226","2014-11-04",28.23
"227","2014-11-05",28.4
"228","2014-11-06",28.66
"229","2014-11-07",28.26
"230","2014-11-10",28.360001
"231","2014-11-11",28.17
"232","2014-11-12",28.549999
"233","2014-11-13",29.4
"234","2014-11-14",28.780001
"235","2014-11-17",28.459999
"236","2014-11-18",28.34
"237","2014-11-19",28.66
"238","2014-11-20",29.190001
"239","2014-11-21",29.41
"240","2014-11-24",29.5
"241","2014-11-25",29.24
"242","2014-11-26",29.450001
"243","2014-11-28",30.4
"244","2014-12-01",29.629999
"245","2014-12-02",29.91
"246","2014-12-03",29.780001
"247","2014-12-04",29.459999
"248","2014-12-05",30.129999
"249","2014-12-08",30.17
"250","2014-12-09",29.82
"251","2014-12-10",29.549999
"252","2014-12-11",28.559999
"253","2014-12-12",28.290001
"254","2014-12-15",28.860001
"255","2014-12-16",29.01
"256","2014-12-17",29.25
"257","2014-12-18",29.5
"258","2014-12-19",29.780001
"259","2014-12-22",30.33
"260","2014-12-23",30.5
"261","2014-12-24",30.57
"262","2014-12-26",30.93
"263","2014-12-29",30.73
"264","2014-12-30",30.860001
"265","2014-12-31",31.15
"266","2015-01-02",30.799999
"267","2015-01-05",29.84
"268","2015-01-06",30.07
"269","2015-01-07",30.59
"270","2015-01-08",31.02
"271","2015-01-09",31.58
"272","2015-01-12",32.220001
"273","2015-01-13",32.02
"274","2015-01-14",31.74
"275","2015-01-15",31.360001
"276","2015-01-16",31.950001
"277","2015-01-20",31.709999
"278","2015-01-21",31.9
"279","2015-01-22",32.040001
"280","2015-01-23",32.110001
"281","2015-01-26",32.220001
"282","2015-01-27",31.860001
"283","2015-01-28",31.799999
"284","2015-01-29",32.150002
"285","2015-01-30",31.32
"286","2015-02-02",31.65
"287","2015-02-03",31.99
"288","2015-02-04",32.290001
"289","2015-02-05",32.200001
"290","2015-02-06",31.940001
"291","2015-02-09",31.42
"292","2015-02-10",31.82
"293","2015-02-11",30.790001
"294","2015-02-12",30.719999
"295","2015-02-13",30.540001
"296","2015-02-17",30.24
"297","2015-02-18",31
"298","2015-02-19",30.700001
"299","2015-02-20",30.809999
"300","2015-02-23",30.9
"301","2015-02-24",31.27
"302","2015-02-25",31.84
"303","2015-02-26",31.799999
"304","2015-02-27",31.65
"305","2015-03-02",32.27
"306","2015-03-03",32.470001
"307","2015-03-04",32.110001
"308","2015-03-05",32.220001
"309","2015-03-06",32.139999
"310","2015-03-09",32.549999
"311","2015-03-10",32.540001
"312","2015-03-11",32.529999
"313","2015-03-12",32.610001
"314","2015-03-13",32.220001
"315","2015-03-16",32.389999
"316","2015-03-17",32.310001
"317","2015-03-18",32.459999
"318","2015-03-19",32.189999
"319","2015-03-20",32.549999
"320","2015-03-23",32.07
"321","2015-03-24",32.34
"322","2015-03-25",31.99
"323","2015-03-26",31.57
"324","2015-03-27",31.57
"325","2015-03-30",32.099998
"326","2015-03-31",31.629999
"327","2015-04-01",31.450001
"328","2015-04-02",31.4
"329","2015-04-06",31.4
"330","2015-04-07",31.030001
"331","2015-04-08",31.280001
"332","2015-04-09",31.139999
"333","2015-04-10",31.02
"334","2015-04-13",30.65
"335","2015-04-14",31.01
"336","2015-04-15",30.879999
"337","2015-04-16",30.65
"338","2015-04-17",30.440001
"339","2015-04-20",30.67
"340","2015-04-21",30.98
"341","2015-04-22",31.299999
"342","2015-04-23",31.459999
"343","2015-04-24",31.66
"344","2015-04-27",31.530001
"345","2015-04-28",31.25
"346","2015-04-29",30.82
"347","2015-04-30",30.73
"348","2015-05-01",30.860001
"349","2015-05-04",31.379999
"350","2015-05-05",31.049999
"351","2015-05-06",30.709999
"352","2015-05-07",31.07
"353","2015-05-08",31.52
"354","2015-05-11",31.110001
"355","2015-05-12",31.25
"356","2015-05-13",30.98
"357","2015-05-14",31.75
"358","2015-05-15",31.59
"359","2015-05-18",31.700001
"360","2015-05-19",31.5
"361","2015-05-20",31.82
"362","2015-05-21",31.639999
"363","2015-05-22",31.77
"364","2015-05-26",31.790001
"365","2015-05-27",31.700001
"366","2015-05-28",31.440001
"367","2015-05-29",31.35
"368","2015-06-01",31.33
"369","2015-06-02",31.51
"370","2015-06-03",31.629999
"371","2015-06-04",31.5
"372","2015-06-05",31.51
"373","2015-06-08",31.299999
"374","2015-06-09",31.34
"375","2015-06-10",31.110001
"376","2015-06-11",30.879999
"377","2015-06-12",30.940001
"378","2015-06-15",30.99
"379","2015-06-16",30.93
"380","2015-06-17",31.059999
"381","2015-06-18",31.32
"382","2015-06-19",31.67
"383","2015-06-22",31.83
"384","2015-06-23",31.889999
"385","2015-06-24",31.530001
"386","2015-06-25",31.559999
"387","2015-06-26",31.65
"388","2015-06-29",31.34
"389","2015-06-30",30.969999
"390","2015-07-01",31.299999
"391","2015-07-02",31.08
"392","2015-07-06",31.190001
"393","2015-07-07",31.34
"394","2015-07-08",30.98
"395","2015-07-09",31.02
"396","2015-07-10",31.59
"397","2015-07-13",31.969999
"398","2015-07-14",32.169998
"399","2015-07-15",31.950001
"400","2015-07-16",32.119999
"401","2015-07-17",32.009998
"402","2015-07-20",32.040001
"403","2015-07-21",31.82
"404","2015-07-22",32.389999
"405","2015-07-23",31.99
"406","2015-07-24",31.790001
"407","2015-07-27",31.219999
"408","2015-07-28",31.639999
"409","2015-07-29",32
"410","2015-07-30",31.75
"411","2015-07-31",31.82
"412","2015-08-03",32.59
"413","2015-08-04",32.369999
"414","2015-08-05",32.529999
"415","2015-08-06",32.139999
"416","2015-08-07",32.349998
"417","2015-08-10",32.290001
"418","2015-08-11",32.09
"419","2015-08-12",31.59
"420","2015-08-13",32.07
"421","2015-08-14",32.709999
"422","2015-08-17",32.490002
"423","2015-08-18",33.25
"424","2015-08-19",33.490002
"425","2015-08-20",32.619999
"426","2015-08-21",32.25
"427","2015-08-24",30.719999
"428","2015-08-25",30.51
"429","2015-08-26",31.049999
"430","2015-08-27",31.98
"431","2015-08-28",31.6
"432","2015-08-31",31.34
"433","2015-09-01",30.879999
"434","2015-09-02",31.26
"435","2015-09-03",31.34
"436","2015-09-04",30.950001
"437","2015-09-08",31.6
"438","2015-09-09",31.219999
"439","2015-09-10",31.26
"440","2015-09-11",31.690001
"441","2015-09-14",31.379999
"442","2015-09-15",31.4
"443","2015-09-16",31.620001
"444","2015-09-17",31.9
"445","2015-09-18",31.67
"446","2015-09-21",31.83
"447","2015-09-22",31.290001
"448","2015-09-23",31.58
"449","2015-09-24",31.219999
"450","2015-09-25",31.139999
"451","2015-09-28",29.450001
"452","2015-09-29",28.809999
"453","2015-09-30",29.639999
"454","2015-10-01",30.040001
"455","2015-10-02",30.83
"456","2015-10-05",31.01
"457","2015-10-06",30.41
"458","2015-10-07",30.940001
"459","2015-10-08",30.92
"460","2015-10-09",30.889999
"461","2015-10-12",30.950001
"462","2015-10-13",30.52
"463","2015-10-14",30.16
"464","2015-10-15",30.620001
"465","2015-10-16",31.15
"466","2015-10-19",31.209999
"467","2015-10-20",31.09
"468","2015-10-21",30.6
"469","2015-10-22",30.719999
"470","2015-10-23",30.83
"471","2015-10-26",31.07
"472","2015-10-27",31.040001
"473","2015-10-28",31.110001
"474","2015-10-29",30.85
"475","2015-10-30",30.35
"476","2015-11-02",30.360001
"477","2015-11-03",30.98
"478","2015-11-04",30.5
"479","2015-11-05",30.5
"480","2015-11-06",30.5
"481","2015-11-09",30.309999
"482","2015-11-10",30.360001
"483","2015-11-11",30.780001
"484","2015-11-12",30.299999
"485","2015-11-13",29.57
"486","2015-11-16",29.57
"487","2015-11-17",29.620001
"488","2015-11-18",32.639999
"489","2015-11-19",32.34
"490","2015-11-20",32.650002
"491","2015-11-23",33.07
"492","2015-11-24",33
"493","2015-11-25",32.939999
"494","2015-11-27",33.209999
"495","2015-11-30",32.619999
"496","2015-12-01",32.880001
"497","2015-12-02",33.740002
"498","2015-12-03",33.470001
"499","2015-12-04",34.029999
"500","2015-12-07",33.91
"501","2015-12-08",33.689999
"502","2015-12-09",33.52
"503","2015-12-10",33.540001
"504","2015-12-11",32.540001
"505","2015-12-14",32.580002
"506","2015-12-15",32.779999
"507","2015-12-16",32.669998
"508","2015-12-17",32.48
"509","2015-12-18",32.169998
"510","2015-12-21",32.169998
"511","2015-12-22",32.09
"512","2015-12-23",32.400002
"513","2015-12-24",32.290001
"514","2015-12-28",32.279999
"515","2015-12-29",32.560001
"516","2015-12-30",32.389999
"517","2015-12-31",32.25
"518","2016-01-04",32.360001
"519","2016-01-05",32.439999
"520","2016-01-06",32.290001
"521","2016-01-07",31.9
"522","2016-01-08",31.82
"523","2016-01-11",31.870001
"524","2016-01-12",32.27
"525","2016-01-13",31.700001
"526","2016-01-14",31.58
"527","2016-01-15",31.110001
"528","2016-01-19",30.91
"529","2016-01-20",30.860001
"530","2016-01-21",31.09
"531","2016-01-22",31.719999
"532","2016-01-25",31.18
"533","2016-01-26",32
"534","2016-01-27",31.629999
"535","2016-01-28",31.799999
"536","2016-01-29",31.950001
"537","2016-02-01",32.790001
"538","2016-02-02",32.48
"539","2016-02-03",32.439999
"540","2016-02-04",33.310001
"541","2016-02-05",31.360001
"542","2016-02-08",29.82
"543","2016-02-09",30.209999
"544","2016-02-10",31.26
"545","2016-02-11",30.030001
"546","2016-02-12",30.299999
"547","2016-02-16",30.18
"548","2016-02-17",30.889999
"549","2016-02-18",30.4
"550","2016-02-19",30.15
"551","2016-02-22",30.940001
"552","2016-02-23",31
"553","2016-02-24",30.780001
"554","2016-02-25",31.530001
"555","2016-02-26",31.57
"556","2016-02-29",31.42
"557","2016-03-01",32.110001
"558","2016-03-02",32.240002
"559","2016-03-03",32.150002
"560","2016-03-04",32.240002
"561","2016-03-07",32.18
"562","2016-03-08",31.870001
"563","2016-03-09",31.75
"564","2016-03-10",31.67
"565","2016-03-11",32.130001
"566","2016-03-14",32.34
"567","2016-03-15",32.200001
"568","2016-03-16",32.279999
"569","2016-03-17",32.310001
"570","2016-03-18",32.139999
"571","2016-03-21",32.369999
"572","2016-03-22",32.650002
"573","2016-03-23",32.529999
"574","2016-03-24",32.509998
"575","2016-03-28",32.599998
"576","2016-03-29",32.889999
"577","2016-03-30",32.98
"578","2016-03-31",33.119999
"579","2016-04-01",33.459999
"580","2016-04-04",33.470001
"581","2016-04-05",33.119999
"582","2016-04-06",33.34
"583","2016-04-07",33.220001
"584","2016-04-08",33.25
"585","2016-04-11",32.98
"586","2016-04-12",33.09
"587","2016-04-13",33.200001
"588","2016-04-14",33.599998
"589","2016-04-15",33.759998
"590","2016-04-18",33.93
"591","2016-04-19",34.060001
"592","2016-04-20",34.290001
"593","2016-04-21",34.080002
"594","2016-04-22",33.970001
"595","2016-04-25",33.799999
"596","2016-04-26",33.93
"597","2016-04-27",33.759998
"598","2016-04-28",33.459999
"599","2016-04-29",33.509998
"600","2016-05-02",33.900002
"601","2016-05-03",33.82
"602","2016-05-04",33.560001
"603","2016-05-05",33.630001
"604","2016-05-06",33.740002
"605","2016-05-09",34.029999
"606","2016-05-10",34.34
"607","2016-05-11",32.939999
"608","2016-05-12",33.240002
"609","2016-05-13",33.119999
"610","2016-05-16",33.07
"611","2016-05-17",32.740002
"612","2016-05-18",32.48
"613","2016-05-19",32.200001
"614","2016-05-20",32.310001
"615","2016-05-23",32.310001
"616","2016-05-24",32.84
"617","2016-05-25",32.919998
"618","2016-05-26",32.650002
"619","2016-05-27",33.290001
"620","2016-05-31",33.290001
"621","2016-06-01",33.279999
"622","2016-06-02",33.48
"623","2016-06-03",33.25
"624","2016-06-06",33.419998
"625","2016-06-07",33.389999
"626","2016-06-08",33.740002
"627","2016-06-09",33.869999
"628","2016-06-10",33.669998
"629","2016-06-13",33.630001
"630","2016-06-14",33.580002
"631","2016-06-15",33.490002
"632","2016-06-16",33.369999
"633","2016-06-17",33.16
"634","2016-06-20",33.389999
"635","2016-06-21",33.450001
"636","2016-06-22",33.639999
"637","2016-06-23",33.91
"638","2016-06-24",32.400002
"639","2016-06-27",31.639999
"640","2016-06-28",32.080002
"641","2016-06-29",32.889999
"642","2016-06-30",33.419998
"643","2016-07-01",33.299999
"644","2016-07-05",33.200001
"645","2016-07-06",33.310001
"646","2016-07-07",33.889999
"647","2016-07-08",34.529999
"648","2016-07-11",34.57
"649","2016-07-12",34.900002
"650","2016-07-13",35.349998
"651","2016-07-14",35.43
"652","2016-07-15",35.490002
"653","2016-07-18",35.150002
"654","2016-07-19",35.189999
"655","2016-07-20",35.93
"656","2016-07-21",35.900002
"657","2016-07-22",36.16
"658","2016-07-25",36.119999
"659","2016-07-26",36.240002
"660","2016-07-27",36.009998
"661","2016-07-28",36.240002
"662","2016-07-29",35.849998
"663","2016-08-01",35.98
"664","2016-08-02",35.610001
"665","2016-08-03",35.52
"666","2016-08-04",35.5
"667","2016-08-05",35.73
"668","2016-08-08",35.759998
"669","2016-08-09",35.75
"670","2016-08-10",37.099998
"671","2016-08-11",37.740002
"672","2016-08-12",37.630001
"673","2016-08-15",37.549999
"674","2016-08-16",37.279999
"675","2016-08-17",37.27
"676","2016-08-18",37.209999
"677","2016-08-19",37.110001
"678","2016-08-22",36.849998
"679","2016-08-23",37.290001
"680","2016-08-24",37.259998
"681","2016-08-25",37.450001
"682","2016-08-26",37.619999
"683","2016-08-29",37.529999
"684","2016-08-30",37.91
"685","2016-08-31",37.93
"686","2016-09-01",37.860001
"687","2016-09-02",38.09
"688","2016-09-06",38.040001
"689","2016-09-07",38.209999
"690","2016-09-08",38.130001
"691","2016-09-09",37.290001
"692","2016-09-12",37.369999
"693","2016-09-13",36.84
"694","2016-09-14",36.93
"695","2016-09-15",37.380001
"696","2016-09-16",37.41
"697","2016-09-19",37.5
"698","2016-09-20",37.5
"699","2016-09-21",37.759998
"700","2016-09-22",37.779999
"701","2016-09-23",37.669998
"702","2016-09-26",37.529999
"703","2016-09-27",37.700001
"704","2016-09-28",37.639999
"705","2016-09-29",37.900002
"706","2016-09-30",38.029999
"707","2016-10-03",37.959999
"708","2016-10-04",37.560001
"709","2016-10-05",36.990002
"710","2016-10-06",37.099998
"711","2016-10-07",36.810001
"712","2016-10-10",36.889999
"713","2016-10-11",36.540001
"714","2016-10-12",37.099998
"715","2016-10-13",37.110001
"716","2016-10-14",37.049999
"717","2016-10-17",36.950001
"718","2016-10-18",36.919998
"719","2016-10-19",37.080002
"720","2016-10-20",36.93
"721","2016-10-21",36.970001
"722","2016-10-24",37.369999
"723","2016-10-25",36.919998
"724","2016-10-26",37.380001
"725","2016-10-27",37.150002
"726","2016-10-28",36.830002
"727","2016-10-31",37.23
"728","2016-11-01",36.75
"729","2016-11-02",36.57
"730","2016-11-03",36.59
"731","2016-11-04",36.139999
"732","2016-11-07",36.830002
"733","2016-11-08",37.290001
"734","2016-11-09",37.200001
"735","2016-11-10",36.349998
"736","2016-11-11",36.209999
"737","2016-11-14",36.470001
"738","2016-11-15",33.150002
"739","2016-11-16",33.299999
"740","2016-11-17",34.110001
"741","2016-11-18",34.080002
"742","2016-11-21",34.470001
"743","2016-11-22",35.16
"744","2016-11-23",35.16
"745","2016-11-25",35.299999
"746","2016-11-28",34.990002
"747","2016-11-29",35.060001
"748","2016-11-30",34.41
"749","2016-12-01",34.48
"750","2016-12-02",35.150002
"751","2016-12-05",35.91
"752","2016-12-06",35.990002
"753","2016-12-07",36.189999
"754","2016-12-08",36.09
"755","2016-12-09",36.09
"756","2016-12-12",36.02
"757","2016-12-13",36.279999
"758","2016-12-14",36.290001
"759","2016-12-15",36.240002
"760","2016-12-16",36.290001
"761","2016-12-19",36.150002
"762","2016-12-20",36.02
"763","2016-12-21",36.27
"764","2016-12-22",36.23
"765","2016-12-23",36.220001
"766","2016-12-27",36.110001
"767","2016-12-28",35.93
"768","2016-12-29",35.869999
"769","2016-12-30",35.720001
"770","2017-01-03",34.66
"771","2017-01-04",34.959999
"772","2017-01-05",35.240002
"773","2017-01-06",34.919998
"774","2017-01-09",34.700001
"775","2017-01-10",34.02
"776","2017-01-11",33.93
"777","2017-01-12",33.740002
"778","2017-01-13",33.889999
"779","2017-01-17",33.5
"780","2017-01-18",33.299999
"781","2017-01-19",33.189999
"782","2017-01-20",33.130001
"783","2017-01-23",33.080002
"784","2017-01-24",33.349998
"785","2017-01-25",33.59
"786","2017-01-26",33.599998
"787","2017-01-27",33.700001
"788","2017-01-30",33.529999
"789","2017-01-31",33.84
"790","2017-02-01",33.16
"791","2017-02-02",33.82
"792","2017-02-03",34.02
"793","2017-02-06",33.48
"794","2017-02-07",35.169998
"795","2017-02-08",35.509998
"796","2017-02-09",35.41
"797","2017-02-10",35.509998
"798","2017-02-13",35.290001
"799","2017-02-14",35.639999
"800","2017-02-15",35.709999
"801","2017-02-16",35.669998
"802","2017-02-17",35.75
"803","2017-02-21",35.970001
"804","2017-02-22",35.919998
"805","2017-02-23",35.790001
"806","2017-02-24",35.810001
"807","2017-02-27",35.869999
"808","2017-02-28",35.740002
"809","2017-03-01",35.689999
"810","2017-03-02",35.900002
"811","2017-03-03",36.169998
"812","2017-03-06",36.040001
"813","2017-03-07",36.009998
"814","2017-03-08",36.18
"815","2017-03-09",36.310001
"816","2017-03-10",36.52
"817","2017-03-13",36.509998
"818","2017-03-14",36.5
"819","2017-03-15",36.759998
"820","2017-03-16",37.259998
"821","2017-03-17",37.509998
"822","2017-03-20",37.060001
"823","2017-03-21",36.580002
"824","2017-03-22",36.619999
"825","2017-03-23",36.599998
"826","2017-03-24",36.57
"827","2017-03-27",36.490002
"828","2017-03-28",36.82
"829","2017-03-29",36.889999
"830","2017-03-30",37.130001
"831","2017-03-31",36.869999
"832","2017-04-03",36.73
"833","2017-04-04",36.490002
"834","2017-04-05",36.41
"835","2017-04-06",36.650002
"836","2017-04-07",36.459999
"837","2017-04-10",36.439999
"838","2017-04-11",36.5
"839","2017-04-12",36.330002
"840","2017-04-13",36.110001
"841","2017-04-17",36.459999
"842","2017-04-18",36.400002
"843","2017-04-19",36.27
"844","2017-04-20",36.599998
"845","2017-04-21",36.720001
"846","2017-04-24",36.970001
"847","2017-04-25",36.759998
"848","2017-04-26",36.650002
"849","2017-04-27",36.610001
"850","2017-04-28",36.52
"851","2017-05-01",36.509998
"852","2017-05-02",36.560001
"853","2017-05-03",36.509998
"854","2017-05-04",36.450001
"855","2017-05-05",36.720001
"856","2017-05-08",36.279999
"857","2017-05-09",37.400002
"858","2017-05-10",37.330002
"859","2017-05-11",37.119999
"860","2017-05-12",36.830002
"861","2017-05-15",37.040001
"862","2017-05-16",36.93
"863","2017-05-17",36.52
"864","2017-05-18",36.630001
"865","2017-05-19",36.599998
"866","2017-05-22",36.869999
"867","2017-05-23",36.720001
"868","2017-05-24",36.950001
"869","2017-05-25",37.040001
"870","2017-05-26",37.029999
"871","2017-05-30",37.029999
"872","2017-05-31",37.259998
"873","2017-06-01",38.66
"874","2017-06-02",38.790001
"875","2017-06-05",38.919998
"876","2017-06-06",39.029999
"877","2017-06-07",39.529999
"878","2017-06-08",39.57
"879","2017-06-09",39.540001
"880","2017-06-12",39.82
"881","2017-06-13",40.029999
"882","2017-06-14",40.419998
"883","2017-06-15",40.59
"884","2017-06-16",40.84
"885","2017-06-19",41.02
"886","2017-06-20",41.02
"887","2017-06-21",41.09
"888","2017-06-22",40.990002
"889","2017-06-23",41.459999
"890","2017-06-26",41.48
"891","2017-06-27",41
"892","2017-06-28",41.130001
"893","2017-06-29",40.689999
"894","2017-06-30",40.98
"895","2017-07-03",41.07
"896","2017-07-05",40.93
"897","2017-07-06",39.880001
"898","2017-07-07",40.240002
"899","2017-07-10",40.09
"900","2017-07-11",39.720001
"901","2017-07-12",40.360001
"902","2017-07-13",40.220001
"903","2017-07-14",40.389999
"904","2017-07-17",40.709999
"905","2017-07-18",40.43
"906","2017-07-19",40.720001
"907","2017-07-20",40.68
"908","2017-07-21",40.549999
"909","2017-07-24",40.490002
"910","2017-07-25",40.27
"911","2017-07-26",39.880001
"912","2017-07-27",39.810001
"913","2017-07-28",39.439999
"914","2017-07-31",39.860001
"915","2017-08-01",40.360001
"916","2017-08-02",40.169998
"917","2017-08-03",40.060001
"918","2017-08-04",39.91
"919","2017-08-07",39.799999
"920","2017-08-08",40.099998
"921","2017-08-09",40.060001
"922","2017-08-10",39.349998
"923","2017-08-11",39.349998
"924","2017-08-14",39.25
"925","2017-08-15",39.220001
"926","2017-08-16",39.349998
"927","2017-08-17",38.91
"928","2017-08-18",39.080002
"929","2017-08-21",39.009998
"930","2017-08-22",39.720001
"931","2017-08-23",39.470001
"932","2017-08-24",39.810001
"933","2017-08-25",39.939999
"934","2017-08-28",40.27
"935","2017-08-29",40.09
"936","2017-08-30",40.040001
"937","2017-08-31",40.689999
"938","2017-09-01",40.75
"939","2017-09-05",40.310001
"940","2017-09-06",40.349998
"941","2017-09-07",40.32
"942","2017-09-08",40.68
"943","2017-09-11",41
"944","2017-09-12",40.939999
"945","2017-09-13",41.080002
"946","2017-09-14",40.52
"947","2017-09-15",40.470001
"948","2017-09-18",40.389999
"949","2017-09-19",40.259998
"950","2017-09-20",40.450001
"951","2017-09-21",40.799999
"952","2017-09-22",40.939999
"953","2017-09-25",40.790001
"954","2017-09-26",40.5
"955","2017-09-27",40.310001
"956","2017-09-28",40.450001
"957","2017-09-29",40.610001
"958","2017-10-02",40.990002
