"","date","KO"
"118","2007-06-21",26.045
"119","2007-06-22",25.809999
"120","2007-06-25",25.885
"121","2007-06-26",25.975
"122","2007-06-27",26.219999
"123","2007-06-28",26.315001
"124","2007-06-29",26.155001
"125","2007-07-02",26.280001
"126","2007-07-03",26.450001
"127","2007-07-05",26.334999
"128","2007-07-06",26.299999
"129","2007-07-09",26.35
"130","2007-07-10",26.049999
"131","2007-07-11",26.045
"132","2007-07-12",26.315001
"133","2007-07-13",26.555
"134","2007-07-16",26.924999
"135","2007-07-17",26.584999
"136","2007-07-18",26.715
"137","2007-07-19",26.85
"138","2007-07-20",26.605
"139","2007-07-23",26.82
"140","2007-07-24",26.610001
"141","2007-07-25",27.025
"142","2007-07-26",26.49
"143","2007-07-27",26.139999
"144","2007-07-30",26.195
"145","2007-07-31",26.055
"146","2007-08-01",26.635
"147","2007-08-02",26.83
"148","2007-08-03",26.639999
"149","2007-08-06",27.115
"150","2007-08-07",27.23
"151","2007-08-08",27.93
"152","2007-08-09",27.924999
"153","2007-08-10",27.49
"154","2007-08-13",27.26
"155","2007-08-14",27.07
"156","2007-08-15",26.915001
"157","2007-08-16",26.790001
"158","2007-08-17",27.225
"159","2007-08-20",27.26
"160","2007-08-21",27.014999
"161","2007-08-22",26.975
"162","2007-08-23",26.99
"163","2007-08-24",27
"164","2007-08-27",27.004999
"165","2007-08-28",26.629999
"166","2007-08-29",26.754999
"167","2007-08-30",26.700001
"168","2007-08-31",26.889999
"169","2007-09-04",27.184999
"170","2007-09-05",26.844999
"171","2007-09-06",27.33
"172","2007-09-07",27.295
"173","2007-09-10",27.285
"174","2007-09-11",27.83
"175","2007-09-12",27.92
"176","2007-09-13",27.934999
"177","2007-09-14",28.200001
"178","2007-09-17",27.639999
"179","2007-09-18",28.205
"180","2007-09-19",28.309999
"181","2007-09-20",28.155001
"182","2007-09-21",28.275
"183","2007-09-24",28.35
"184","2007-09-25",28.51
"185","2007-09-26",28.674999
"186","2007-09-27",28.665001
"187","2007-09-28",28.735001
"188","2007-10-01",28.950001
"189","2007-10-02",28.959999
"190","2007-10-03",28.785
"191","2007-10-04",28.934999
"192","2007-10-05",29.035
"193","2007-10-08",28.9
"194","2007-10-09",28.940001
"195","2007-10-10",28.934999
"196","2007-10-11",28.594999
"197","2007-10-12",28.9
"198","2007-10-15",28.82
"199","2007-10-16",28.879999
"200","2007-10-17",29.545
"201","2007-10-18",29.68
"202","2007-10-19",29.379999
"203","2007-10-22",29.625
"204","2007-10-23",29.875
"205","2007-10-24",30.09
"206","2007-10-25",30.65
"207","2007-10-26",30.785
"208","2007-10-29",30.92
"209","2007-10-30",30.865
"210","2007-10-31",30.879999
"211","2007-11-01",30.450001
"212","2007-11-02",30.254999
"213","2007-11-05",30.17
"214","2007-11-06",30.504999
"215","2007-11-07",29.98
"216","2007-11-08",30.735001
"217","2007-11-09",30.415001
"218","2007-11-12",29.93
"219","2007-11-13",30.52
"220","2007-11-14",30.68
"221","2007-11-15",30.975
"222","2007-11-16",31.309999
"223","2007-11-19",31.15
"224","2007-11-20",31.395
"225","2007-11-21",31.125
"226","2007-11-23",31.15
"227","2007-11-26",30.865
"228","2007-11-27",31.49
"229","2007-11-28",31.495001
"230","2007-11-29",31.395
"231","2007-11-30",31.049999
"232","2007-12-03",31.1
"233","2007-12-04",31.375
"234","2007-12-05",31.525
"235","2007-12-06",31.535
"236","2007-12-07",31.575001
"237","2007-12-10",31.635
"238","2007-12-11",31.485001
"239","2007-12-12",31.885
"240","2007-12-13",32.044998
"241","2007-12-14",31.905001
"242","2007-12-17",31.235001
"243","2007-12-18",31.110001
"244","2007-12-19",31.424999
"245","2007-12-20",31.139999
"246","2007-12-21",31.535
"247","2007-12-24",31.605
"248","2007-12-26",31.504999
"249","2007-12-27",31.15
"250","2007-12-28",31.135
"251","2007-12-31",30.684999
"252","2008-01-02",30.545
"253","2008-01-03",30.865
"254","2008-01-04",30.924999
"255","2008-01-07",31.655001
"256","2008-01-08",31.785
"257","2008-01-09",32.634998
"258","2008-01-10",32.779999
"259","2008-01-11",31.885
"260","2008-01-14",32.150002
"261","2008-01-15",31.805
"262","2008-01-16",31.325001
"263","2008-01-17",31.02
"264","2008-01-18",30.370001
"265","2008-01-22",29.395
"266","2008-01-23",29.434999
"267","2008-01-24",29.940001
"268","2008-01-25",29.205
"269","2008-01-28",29.705
"270","2008-01-29",29.275
"271","2008-01-30",28.885
"272","2008-01-31",29.5
"273","2008-02-01",29.629999
"274","2008-02-04",29.315001
"275","2008-02-05",28.700001
"276","2008-02-06",28.855
"277","2008-02-07",29.225
"278","2008-02-08",29.625
"279","2008-02-11",29.75
"280","2008-02-12",29.959999
"281","2008-02-13",29.695
"282","2008-02-14",29.275
"283","2008-02-15",29.379999
"284","2008-02-19",29.049999
"285","2008-02-20",29.115
"286","2008-02-21",28.995001
"287","2008-02-22",29.129999
"288","2008-02-25",29.385
"289","2008-02-26",29.76
"290","2008-02-27",30.025
"291","2008-02-28",29.73
"292","2008-02-29",29.23
"293","2008-03-03",29.51
"294","2008-03-04",29.684999
"295","2008-03-05",29.84
"296","2008-03-06",29.549999
"297","2008-03-07",29.424999
"298","2008-03-10",29.33
"299","2008-03-11",29.735001
"300","2008-03-12",29.594999
"301","2008-03-13",29.465
"302","2008-03-14",28.764999
"303","2008-03-17",28.844999
"304","2008-03-18",29.705
"305","2008-03-19",29.98
"306","2008-03-20",30.52
"307","2008-03-24",30.59
"308","2008-03-25",30.705
"309","2008-03-26",30.575001
"310","2008-03-27",30.655001
"311","2008-03-28",30.469999
"312","2008-03-31",30.434999
"313","2008-04-01",30.719999
"314","2008-04-02",30.23
"315","2008-04-03",30.280001
"316","2008-04-04",30.125
"317","2008-04-07",30.184999
"318","2008-04-08",30.254999
"319","2008-04-09",30.389999
"320","2008-04-10",30.665001
"321","2008-04-11",30.145
"322","2008-04-14",30.5
"323","2008-04-15",30.469999
"324","2008-04-16",30.575001
"325","2008-04-17",30.34
"326","2008-04-18",30.055
"327","2008-04-21",30.174999
"328","2008-04-22",29.945
"329","2008-04-23",30.16
"330","2008-04-24",30.125
"331","2008-04-25",29.665001
"332","2008-04-28",29.49
"333","2008-04-29",29.360001
"334","2008-04-30",29.434999
"335","2008-05-01",29.545
"336","2008-05-02",29.385
"337","2008-05-05",29.190001
"338","2008-05-06",29.135
"339","2008-05-07",28.514999
"340","2008-05-08",28.145
"341","2008-05-09",28.075001
"342","2008-05-12",28.200001
"343","2008-05-13",28.25
"344","2008-05-14",28.27
"345","2008-05-15",28.504999
"346","2008-05-16",28.535
"347","2008-05-19",28.76
"348","2008-05-20",28.545
"349","2008-05-21",28.325001
"350","2008-05-22",29.135
"351","2008-05-23",29.315001
"352","2008-05-27",29.295
"353","2008-05-28",28.719999
"354","2008-05-29",28.934999
"355","2008-05-30",28.629999
"356","2008-06-02",28.5
"357","2008-06-03",28.200001
"358","2008-06-04",28.35
"359","2008-06-05",28.594999
"360","2008-06-06",27.9
"361","2008-06-09",27.93
"362","2008-06-10",29.004999
"363","2008-06-11",28.57
"364","2008-06-12",28.57
"365","2008-06-13",27.709999
"366","2008-06-16",27.09
"367","2008-06-17",26.98
"368","2008-06-18",26.58
"369","2008-06-19",26.68
"370","2008-06-20",26.83
"371","2008-06-23",26.629999
"372","2008-06-24",26.684999
"373","2008-06-25",27.049999
"374","2008-06-26",26.610001
"375","2008-06-27",25.92
"376","2008-06-30",25.99
"377","2008-07-01",25.5
"378","2008-07-02",25.684999
"379","2008-07-03",25.74
"380","2008-07-07",25.645
"381","2008-07-08",25.735001
"382","2008-07-09",25.445
"383","2008-07-10",25.02
"384","2008-07-11",25.135
"385","2008-07-14",25.48
"386","2008-07-15",25.895
"387","2008-07-16",26.17
"388","2008-07-17",25.17
"389","2008-07-18",25.014999
"390","2008-07-21",24.799999
"391","2008-07-22",25.674999
"392","2008-07-23",26.25
"393","2008-07-24",25.93
"394","2008-07-25",26.030001
"395","2008-07-28",25.575001
"396","2008-07-29",25.785
"397","2008-07-30",25.655001
"398","2008-07-31",25.75
"399","2008-08-01",26.57
"400","2008-08-04",26.950001
"401","2008-08-05",27.455
"402","2008-08-06",27.68
"403","2008-08-07",27.004999
"404","2008-08-08",27.705
"405","2008-08-11",27.674999
"406","2008-08-12",27.395
"407","2008-08-13",27.605
"408","2008-08-14",27.51
"409","2008-08-15",27.530001
"410","2008-08-18",27.165001
"411","2008-08-19",27.165001
"412","2008-08-20",27.174999
"413","2008-08-21",26.754999
"414","2008-08-22",27.184999
"415","2008-08-25",26.785
"416","2008-08-26",26.76
"417","2008-08-27",26.895
"418","2008-08-28",26.559999
"419","2008-08-29",26.035
"420","2008-09-02",25.98
"421","2008-09-03",25.83
"422","2008-09-04",25.855
"423","2008-09-05",25.965
"424","2008-09-08",26.690001
"425","2008-09-09",26.940001
"426","2008-09-10",26.905001
"427","2008-09-11",27.075001
"428","2008-09-12",27.25
"429","2008-09-15",27.375
"430","2008-09-16",27.424999
"431","2008-09-17",26.33
"432","2008-09-18",26.695
"433","2008-09-19",26.360001
"434","2008-09-22",25.690001
"435","2008-09-23",25.34
"436","2008-09-24",25.094999
"437","2008-09-25",25.73
"438","2008-09-26",26.24
"439","2008-09-29",25.514999
"440","2008-09-30",26.440001
"441","2008-10-01",27.08
"442","2008-10-02",26.799999
"443","2008-10-03",26.285
"444","2008-10-06",25.459999
"445","2008-10-07",24.65
"446","2008-10-08",23.705
"447","2008-10-09",21.65
"448","2008-10-10",20.75
"449","2008-10-13",23.629999
"450","2008-10-14",21.865
"451","2008-10-15",22.105
"452","2008-10-16",22.889999
"453","2008-10-17",22.1
"454","2008-10-20",23.23
"455","2008-10-21",23.014999
"456","2008-10-22",22.690001
"457","2008-10-23",21.530001
"458","2008-10-24",20.805
"459","2008-10-27",20.504999
"460","2008-10-28",22.625
"461","2008-10-29",21.924999
"462","2008-10-30",22.33
"463","2008-10-31",22.030001
"464","2008-11-03",22.725
"465","2008-11-04",23.014999
"466","2008-11-05",22.365
"467","2008-11-06",22.245001
"468","2008-11-07",23.125
"469","2008-11-10",22.950001
"470","2008-11-11",22.219999
"471","2008-11-12",21.915001
"472","2008-11-13",23.139999
"473","2008-11-14",22.51
"474","2008-11-17",21.985001
"475","2008-11-18",21.745001
"476","2008-11-19",21.135
"477","2008-11-20",20.535
"478","2008-11-21",22
"479","2008-11-24",22.615
"480","2008-11-25",22.535
"481","2008-11-26",22.690001
"482","2008-11-28",23.434999
"483","2008-12-01",22.165001
"484","2008-12-02",21.965
"485","2008-12-03",23.07
"486","2008-12-04",22.375
"487","2008-12-05",22.99
"488","2008-12-08",22.99
"489","2008-12-09",22.415001
"490","2008-12-10",22.655001
"491","2008-12-11",22.110001
"492","2008-12-12",22.285
"493","2008-12-15",22.485001
"494","2008-12-16",23.23
"495","2008-12-17",22.74
"496","2008-12-18",22.59
"497","2008-12-19",22.215
"498","2008-12-22",22.33
"499","2008-12-23",21.985001
"500","2008-12-24",22.049999
"501","2008-12-26",22.290001
"502","2008-12-29",22.205
"503","2008-12-30",22.465
"504","2008-12-31",22.635
"505","2009-01-02",22.950001
"506","2009-01-05",22.719999
"507","2009-01-06",22.355
"508","2009-01-07",22.465
"509","2009-01-08",22.620001
"510","2009-01-09",22.299999
"511","2009-01-12",21.865
"512","2009-01-13",22.01
"513","2009-01-14",21.309999
"514","2009-01-15",21.68
"515","2009-01-16",21.92
"516","2009-01-20",21.440001
"517","2009-01-21",21.645
"518","2009-01-22",21.559999
"519","2009-01-23",21.1
"520","2009-01-26",21.514999
"521","2009-01-27",21.665001
"522","2009-01-28",21.93
"523","2009-01-29",21.775
"524","2009-01-30",21.360001
"525","2009-02-02",21.120001
"526","2009-02-03",21.66
"527","2009-02-04",21.200001
"528","2009-02-05",21.344999
"529","2009-02-06",21.775
"530","2009-02-09",21.155001
"531","2009-02-10",20.334999
"532","2009-02-11",20.635
"533","2009-02-12",22.195
"534","2009-02-13",21.924999
"535","2009-02-17",21.299999
"536","2009-02-18",21.34
"537","2009-02-19",21.65
"538","2009-02-20",21.42
"539","2009-02-23",21.045
"540","2009-02-24",21.530001
"541","2009-02-25",21.184999
"542","2009-02-26",20.535
"543","2009-02-27",20.424999
"544","2009-03-02",19.844999
"545","2009-03-03",19.415001
"546","2009-03-04",19.865
"547","2009-03-05",18.924999
"548","2009-03-06",19.549999
"549","2009-03-09",19.375
"550","2009-03-10",19.58
"551","2009-03-11",19.785
"552","2009-03-12",20.42
"553","2009-03-13",20.610001
"554","2009-03-16",20.635
"555","2009-03-17",20.725
"556","2009-03-18",20.825001
"557","2009-03-19",21.09
"558","2009-03-20",21.32
"559","2009-03-23",22.07
"560","2009-03-24",22.01
"561","2009-03-25",22.375
"562","2009-03-26",22.424999
"563","2009-03-27",22.549999
"564","2009-03-30",21.959999
"565","2009-03-31",21.975
"566","2009-04-01",22.43
"567","2009-04-02",22.67
"568","2009-04-03",22.485001
"569","2009-04-06",22.495001
"570","2009-04-07",22.309999
"571","2009-04-08",22.495001
"572","2009-04-09",22.495001
"573","2009-04-13",22.365
"574","2009-04-14",22.105
"575","2009-04-15",22.514999
"576","2009-04-16",22.549999
"577","2009-04-17",22.51
"578","2009-04-20",22.165001
"579","2009-04-21",21.545
"580","2009-04-22",21.465
"581","2009-04-23",21.459999
"582","2009-04-24",21.395
"583","2009-04-27",21.120001
"584","2009-04-28",21.139999
"585","2009-04-29",21.355
"586","2009-04-30",21.525
"587","2009-05-01",21.235001
"588","2009-05-04",21.584999
"589","2009-05-05",21.57
"590","2009-05-06",21.469999
"591","2009-05-07",21.4
"592","2009-05-08",21.459999
"593","2009-05-11",21.375
"594","2009-05-12",22.200001
"595","2009-05-13",21.815001
"596","2009-05-14",22.450001
"597","2009-05-15",22.48
"598","2009-05-18",23.035
"599","2009-05-19",23.32
"600","2009-05-20",23.5
"601","2009-05-21",23.34
"602","2009-05-22",23.65
"603","2009-05-26",23.605
"604","2009-05-27",23.315001
"605","2009-05-28",23.450001
"606","2009-05-29",24.58
"607","2009-06-01",24.51
"608","2009-06-02",24.83
"609","2009-06-03",24.545
"610","2009-06-04",24.879999
"611","2009-06-05",24.719999
"612","2009-06-08",24.690001
"613","2009-06-09",24.545
"614","2009-06-10",24.205
"615","2009-06-11",24.290001
"616","2009-06-12",24.445
"617","2009-06-15",24.055
"618","2009-06-16",23.915001
"619","2009-06-17",23.965
"620","2009-06-18",24.775
"621","2009-06-19",24.405001
"622","2009-06-22",23.995001
"623","2009-06-23",23.9
"624","2009-06-24",23.75
"625","2009-06-25",23.924999
"626","2009-06-26",24.065001
"627","2009-06-29",24.145
"628","2009-06-30",23.995001
"629","2009-07-01",24.59
"630","2009-07-02",24.440001
"631","2009-07-06",24.5
"632","2009-07-07",24.32
"633","2009-07-08",24.254999
"634","2009-07-09",24.355
"635","2009-07-10",24.155001
"636","2009-07-13",24.525
"637","2009-07-14",24.645
"638","2009-07-15",25.264999
"639","2009-07-16",25.395
"640","2009-07-17",25.16
"641","2009-07-20",25.514999
"642","2009-07-21",25.174999
"643","2009-07-22",24.565001
"644","2009-07-23",24.59
"645","2009-07-24",24.68
"646","2009-07-27",24.76
"647","2009-07-28",24.695
"648","2009-07-29",24.639999
"649","2009-07-30",24.834999
"650","2009-07-31",24.92
"651","2009-08-03",24.799999
"652","2009-08-04",24.75
"653","2009-08-05",24.584999
"654","2009-08-06",24.695
"655","2009-08-07",24.67
"656","2009-08-10",24.719999
"657","2009-08-11",24.52
"658","2009-08-12",24.23
"659","2009-08-13",24.059999
"660","2009-08-14",24.235001
"661","2009-08-17",24.35
"662","2009-08-18",24.305
"663","2009-08-19",24.68
"664","2009-08-20",24.709999
"665","2009-08-21",24.955
"666","2009-08-24",24.530001
"667","2009-08-25",24.370001
"668","2009-08-26",24.59
"669","2009-08-27",24.719999
"670","2009-08-28",24.530001
"671","2009-08-31",24.385
"672","2009-09-01",24.264999
"673","2009-09-02",24.9
"674","2009-09-03",24.790001
"675","2009-09-04",24.975
"676","2009-09-08",25.205
"677","2009-09-09",25.315001
"678","2009-09-10",25.290001
"679","2009-09-11",25.754999
"680","2009-09-14",26.08
"681","2009-09-15",26.225
"682","2009-09-16",26.334999
"683","2009-09-17",26.709999
"684","2009-09-18",26.879999
"685","2009-09-21",26.5
"686","2009-09-22",26.424999
"687","2009-09-23",26.290001
"688","2009-09-24",26.17
"689","2009-09-25",26.485001
"690","2009-09-28",26.565001
"691","2009-09-29",26.655001
"692","2009-09-30",26.85
"693","2009-10-01",26.559999
"694","2009-10-02",26.934999
"695","2009-10-05",26.9
"696","2009-10-06",27.16
"697","2009-10-07",27.405001
"698","2009-10-08",27.295
"699","2009-10-09",27.325001
"700","2009-10-12",27.395
"701","2009-10-13",27.4
"702","2009-10-14",27.42
"703","2009-10-15",27.459999
"704","2009-10-16",27.504999
"705","2009-10-19",27.395
"706","2009-10-20",27.035
"707","2009-10-21",27.035
"708","2009-10-22",27.075001
"709","2009-10-23",26.620001
"710","2009-10-26",26.615
"711","2009-10-27",26.73
"712","2009-10-28",26.754999
"713","2009-10-29",27.045
"714","2009-10-30",26.655001
"715","2009-11-02",26.860001
"716","2009-11-03",26.559999
"717","2009-11-04",26.745001
"718","2009-11-05",27.200001
"719","2009-11-06",27.245001
"720","2009-11-09",27.74
"721","2009-11-10",27.905001
"722","2009-11-11",28.065001
"723","2009-11-12",27.969999
"724","2009-11-13",28.23
"725","2009-11-16",28.370001
"726","2009-11-17",28.434999
"727","2009-11-18",28.290001
"728","2009-11-19",28.440001
"729","2009-11-20",28.74
"730","2009-11-23",29.120001
"731","2009-11-24",29.094999
"732","2009-11-25",29.055
"733","2009-11-27",28.59
"734","2009-11-30",28.6
"735","2009-12-01",29.040001
"736","2009-12-02",28.98
"737","2009-12-03",28.635
"738","2009-12-04",28.745001
"739","2009-12-07",28.934999
"740","2009-12-08",28.84
"741","2009-12-09",28.915001
"742","2009-12-10",29.290001
"743","2009-12-11",29.555
"744","2009-12-14",29.52
"745","2009-12-15",29.530001
"746","2009-12-16",29.209999
"747","2009-12-17",28.49
"748","2009-12-18",28.459999
"749","2009-12-21",28.59
"750","2009-12-22",28.635
"751","2009-12-23",28.645
"752","2009-12-24",28.719999
"753","2009-12-28",28.719999
"754","2009-12-29",28.870001
"755","2009-12-30",28.84
"756","2009-12-31",28.5
"757","2010-01-04",28.52
"758","2010-01-05",28.174999
"759","2010-01-06",28.165001
"760","2010-01-07",28.094999
"761","2010-01-08",27.575001
"762","2010-01-11",28.135
"763","2010-01-12",28.440001
"764","2010-01-13",28.514999
"765","2010-01-14",28.565001
"766","2010-01-15",28.145
"767","2010-01-19",28.209999
"768","2010-01-20",27.75
"769","2010-01-21",27.184999
"770","2010-01-22",27.120001
"771","2010-01-25",27.174999
"772","2010-01-26",27.07
"773","2010-01-27",27.254999
"774","2010-01-28",27.09
"775","2010-01-29",27.125
"776","2010-02-01",27.190001
"777","2010-02-02",27.525
"778","2010-02-03",27.434999
"779","2010-02-04",26.715
"780","2010-02-05",26.545
"781","2010-02-08",26.325001
"782","2010-02-09",27.004999
"783","2010-02-10",26.895
"784","2010-02-11",27.110001
"785","2010-02-12",26.99
"786","2010-02-16",27.41
"787","2010-02-17",27.665001
"788","2010-02-18",27.955
"789","2010-02-19",27.860001
"790","2010-02-22",27.690001
"791","2010-02-23",27.415001
"792","2010-02-24",27.58
"793","2010-02-25",26.559999
"794","2010-02-26",26.360001
"795","2010-03-01",26.635
"796","2010-03-02",26.65
"797","2010-03-03",26.965
"798","2010-03-04",27.235001
"799","2010-03-05",27.35
"800","2010-03-08",27.23
"801","2010-03-09",27.09
"802","2010-03-10",27.1
"803","2010-03-11",26.799999
"804","2010-03-12",26.674999
"805","2010-03-15",26.825001
"806","2010-03-16",26.85
"807","2010-03-17",26.92
"808","2010-03-18",26.975
"809","2010-03-19",27.375
"810","2010-03-22",27.27
"811","2010-03-23",27.65
"812","2010-03-24",27.309999
"813","2010-03-25",27.4
"814","2010-03-26",27.325001
"815","2010-03-29",27.385
"816","2010-03-30",27.434999
"817","2010-03-31",27.5
"818","2010-04-01",27.65
"819","2010-04-05",27.43
"820","2010-04-06",27.145
"821","2010-04-07",26.91
"822","2010-04-08",26.879999
"823","2010-04-09",27.295
"824","2010-04-12",27.379999
"825","2010-04-13",27.51
"826","2010-04-14",27.475
"827","2010-04-15",27.129999
"828","2010-04-16",27.485001
"829","2010-04-19",27.66
"830","2010-04-20",27.235001
"831","2010-04-21",27.094999
"832","2010-04-22",27.155001
"833","2010-04-23",26.940001
"834","2010-04-26",26.865
"835","2010-04-27",26.434999
"836","2010-04-28",26.68
"837","2010-04-29",26.870001
"838","2010-04-30",26.725
"839","2010-05-03",26.879999
"840","2010-05-04",26.59
"841","2010-05-05",26.83
"842","2010-05-06",26.15
"843","2010-05-07",26.334999
"844","2010-05-10",27.02
"845","2010-05-11",26.805
"846","2010-05-12",27.01
"847","2010-05-13",26.745001
"848","2010-05-14",26.67
"849","2010-05-17",26.705
"850","2010-05-18",26.549999
"851","2010-05-19",26.559999
"852","2010-05-20",25.77
"853","2010-05-21",25.795
"854","2010-05-24",25.73
"855","2010-05-25",25.309999
"856","2010-05-26",25.040001
"857","2010-05-27",25.615
"858","2010-05-28",25.700001
"859","2010-06-01",25.645
"860","2010-06-02",26.205
"861","2010-06-03",26.375
"862","2010-06-04",25.635
"863","2010-06-07",25.4
"864","2010-06-08",25.780001
"865","2010-06-09",25.674999
"866","2010-06-10",26.225
"867","2010-06-11",25.825001
"868","2010-06-14",25.754999
"869","2010-06-15",26.09
"870","2010-06-16",26.200001
"871","2010-06-17",26.18
"872","2010-06-18",26.155001
"873","2010-06-21",26.24
"874","2010-06-22",26.23
"875","2010-06-23",26.120001
"876","2010-06-24",25.9
"877","2010-06-25",25.129999
"878","2010-06-28",25.540001
"879","2010-06-29",25.165001
"880","2010-06-30",25.059999
"881","2010-07-01",25.014999
"882","2010-07-02",25.025
"883","2010-07-06",25.215
"884","2010-07-07",25.735001
"885","2010-07-08",26.209999
"886","2010-07-09",26.200001
"887","2010-07-12",26.225
"888","2010-07-13",26.360001
"889","2010-07-14",26.41
"890","2010-07-15",26.424999
"891","2010-07-16",26.184999
"892","2010-07-19",26.135
"893","2010-07-20",26.620001
"894","2010-07-21",27.040001
"895","2010-07-22",27.129999
"896","2010-07-23",27.375
"897","2010-07-26",27.469999
"898","2010-07-27",27.525
"899","2010-07-28",27.440001
"900","2010-07-29",27.495001
"901","2010-07-30",27.555
"902","2010-08-02",28.205
"903","2010-08-03",28.190001
"904","2010-08-04",28.275
"905","2010-08-05",28.184999
"906","2010-08-06",28.375
"907","2010-08-09",28.555
"908","2010-08-10",28.49
"909","2010-08-11",28.02
"910","2010-08-12",27.844999
"911","2010-08-13",27.865
"912","2010-08-16",27.940001
"913","2010-08-17",28.059999
"914","2010-08-18",27.92
"915","2010-08-19",27.639999
"916","2010-08-20",27.65
"917","2010-08-23",27.799999
"918","2010-08-24",27.83
"919","2010-08-25",27.695
"920","2010-08-26",27.58
"921","2010-08-27",28.08
"922","2010-08-30",27.775
"923","2010-08-31",27.940001
"924","2010-09-01",28.655001
"925","2010-09-02",28.690001
"926","2010-09-03",28.780001
"927","2010-09-07",28.815001
"928","2010-09-08",28.915001
"929","2010-09-09",29.145
"930","2010-09-10",29.26
"931","2010-09-13",29.014999
"932","2010-09-14",28.795
"933","2010-09-15",28.709999
"934","2010-09-16",28.754999
"935","2010-09-17",28.780001
"936","2010-09-20",28.985001
"937","2010-09-21",29.055
"938","2010-09-22",29.115
"939","2010-09-23",28.934999
"940","2010-09-24",29.309999
"941","2010-09-27",29.299999
"942","2010-09-28",29.549999
"943","2010-09-29",29.379999
"944","2010-09-30",29.26
"945","2010-10-01",29.559999
"946","2010-10-04",29.440001
"947","2010-10-05",29.83
"948","2010-10-06",29.9
"949","2010-10-07",29.719999
"950","2010-10-08",29.705
"951","2010-10-11",29.780001
"952","2010-10-12",29.799999
"953","2010-10-13",29.969999
"954","2010-10-14",29.955
"955","2010-10-15",29.969999
"956","2010-10-18",30
"957","2010-10-19",30.17
"958","2010-10-20",30.575001
"959","2010-10-21",30.735001
"960","2010-10-22",30.805
"961","2010-10-25",30.504999
"962","2010-10-26",30.620001
"963","2010-10-27",30.594999
"964","2010-10-28",30.605
"965","2010-10-29",30.66
"966","2010-11-01",30.855
