"","date","UN"
"136","2007-07-18",32.48
"137","2007-07-19",33.040001
"138","2007-07-20",32.400002
"139","2007-07-23",32.509998
"140","2007-07-24",31.719999
"141","2007-07-25",31.950001
"142","2007-07-26",30.82
"143","2007-07-27",30.389999
"144","2007-07-30",30.49
"145","2007-07-31",30.26
"146","2007-08-01",29.9
"147","2007-08-02",30.780001
"148","2007-08-03",30.200001
"149","2007-08-06",30.4
"150","2007-08-07",30.24
"151","2007-08-08",30.620001
"152","2007-08-09",29.27
"153","2007-08-10",29.139999
"154","2007-08-13",29.299999
"155","2007-08-14",28.76
"156","2007-08-15",28.75
"157","2007-08-16",28.73
"158","2007-08-17",29.1
"159","2007-08-20",29.299999
"160","2007-08-21",29
"161","2007-08-22",29.85
"162","2007-08-23",29.889999
"163","2007-08-24",30.26
"164","2007-08-27",30.219999
"165","2007-08-28",29.370001
"166","2007-08-29",30.200001
"167","2007-08-30",30
"168","2007-08-31",30.549999
"169","2007-09-04",30.76
"170","2007-09-05",30.52
"171","2007-09-06",30.309999
"172","2007-09-07",30.530001
"173","2007-09-10",30.41
"174","2007-09-11",30.889999
"175","2007-09-12",31.120001
"176","2007-09-13",31.559999
"177","2007-09-14",31.33
"178","2007-09-17",30.92
"179","2007-09-18",31.639999
"180","2007-09-19",31.77
"181","2007-09-20",31.51
"182","2007-09-21",31.73
"183","2007-09-24",31.24
"184","2007-09-25",31.040001
"185","2007-09-26",31.07
"186","2007-09-27",31.299999
"187","2007-09-28",30.85
"188","2007-10-01",31.280001
"189","2007-10-02",30.66
"190","2007-10-03",30.23
"191","2007-10-04",30.26
"192","2007-10-05",30.74
"193","2007-10-08",30.540001
"194","2007-10-09",30.74
"195","2007-10-10",31.26
"196","2007-10-11",31.6
"197","2007-10-12",31.610001
"198","2007-10-15",31.16
"199","2007-10-16",30.98
"200","2007-10-17",31.67
"201","2007-10-18",32.139999
"202","2007-10-19",31.780001
"203","2007-10-22",31.73
"204","2007-10-23",32.200001
"205","2007-10-24",32.130001
"206","2007-10-25",32.48
"207","2007-10-26",32.560001
"208","2007-10-29",33.139999
"209","2007-10-30",32.849998
"210","2007-10-31",32.459999
"211","2007-11-01",33.59
"212","2007-11-02",34.400002
"213","2007-11-05",34.349998
"214","2007-11-06",34.459999
"215","2007-11-07",34.169998
"216","2007-11-08",34.439999
"217","2007-11-09",33.689999
"218","2007-11-12",33.349998
"219","2007-11-13",35
"220","2007-11-14",35.139999
"221","2007-11-15",34.939999
"222","2007-11-16",35.57
"223","2007-11-19",35.650002
"224","2007-11-20",35.700001
"225","2007-11-21",35.25
"226","2007-11-23",35.5
"227","2007-11-26",34.959999
"228","2007-11-27",35.639999
"229","2007-11-28",35.990002
"230","2007-11-29",35.529999
"231","2007-11-30",35.419998
"232","2007-12-03",35.049999
"233","2007-12-04",35.41
"234","2007-12-05",35.599998
"235","2007-12-06",35.799999
"236","2007-12-07",35.470001
"237","2007-12-10",35.639999
"238","2007-12-11",34.860001
"239","2007-12-12",35.41
"240","2007-12-13",34.880001
"241","2007-12-14",34.099998
"242","2007-12-17",34.52
"243","2007-12-18",34.779999
"244","2007-12-19",34.389999
"245","2007-12-20",34.66
"246","2007-12-21",36.189999
"247","2007-12-24",36.639999
"248","2007-12-26",36.790001
"249","2007-12-27",36.900002
"250","2007-12-28",37.130001
"251","2007-12-31",36.459999
"252","2008-01-02",36.27
"253","2008-01-03",36.52
"254","2008-01-04",35.970001
"255","2008-01-07",37.049999
"256","2008-01-08",36.59
"257","2008-01-09",35.689999
"258","2008-01-10",35.049999
"259","2008-01-11",33.130001
"260","2008-01-14",33.52
"261","2008-01-15",32.380001
"262","2008-01-16",32.599998
"263","2008-01-17",32.759998
"264","2008-01-18",33
"265","2008-01-22",32
"266","2008-01-23",31.16
"267","2008-01-24",32.060001
"268","2008-01-25",31.98
"269","2008-01-28",32.369999
"270","2008-01-29",32.07
"271","2008-01-30",32.189999
"272","2008-01-31",32.48
"273","2008-02-01",33.240002
"274","2008-02-04",32.459999
"275","2008-02-05",30.9
"276","2008-02-06",31.5
"277","2008-02-07",30.690001
"278","2008-02-08",30.92
"279","2008-02-11",30.639999
"280","2008-02-12",31.190001
"281","2008-02-13",31.200001
"282","2008-02-14",30.91
"283","2008-02-15",30.57
"284","2008-02-19",30.870001
"285","2008-02-20",30.629999
"286","2008-02-21",30.33
"287","2008-02-22",30.879999
"288","2008-02-25",31
"289","2008-02-26",31.030001
"290","2008-02-27",31.700001
"291","2008-02-28",31.700001
"292","2008-02-29",31.1
"293","2008-03-03",30.950001
"294","2008-03-04",30.889999
"295","2008-03-05",31.25
"296","2008-03-06",30.879999
"297","2008-03-07",31.139999
"298","2008-03-10",31.030001
"299","2008-03-11",31.709999
"300","2008-03-12",31.57
"301","2008-03-13",32.990002
"302","2008-03-14",32.34
"303","2008-03-17",31.65
"304","2008-03-18",32.220001
"305","2008-03-19",31.790001
"306","2008-03-20",33.07
"307","2008-03-24",33.48
"308","2008-03-25",33.52
"309","2008-03-26",33.880001
"310","2008-03-27",33.549999
"311","2008-03-28",33.419998
"312","2008-03-31",33.73
"313","2008-04-01",34.52
"314","2008-04-02",33.84
"315","2008-04-03",33.73
"316","2008-04-04",33.830002
"317","2008-04-07",33.290001
"318","2008-04-08",33.639999
"319","2008-04-09",33.400002
"320","2008-04-10",33.740002
"321","2008-04-11",32.990002
"322","2008-04-14",33.07
"323","2008-04-15",33.209999
"324","2008-04-16",33.790001
"325","2008-04-17",33.540001
"326","2008-04-18",34.119999
"327","2008-04-21",34.009998
"328","2008-04-22",33.799999
"329","2008-04-23",33.080002
"330","2008-04-24",33.220001
"331","2008-04-25",33.130001
"332","2008-04-28",33.349998
"333","2008-04-29",32.900002
"334","2008-04-30",33.540001
"335","2008-05-01",33.619999
"336","2008-05-02",33.709999
"337","2008-05-05",33.529999
"338","2008-05-06",33.07
"339","2008-05-07",32.549999
"340","2008-05-08",34.029999
"341","2008-05-09",34.110001
"342","2008-05-12",34.18
"343","2008-05-13",33.330002
"344","2008-05-14",33.400002
"345","2008-05-15",33.669998
"346","2008-05-16",33.91
"347","2008-05-19",32.450001
"348","2008-05-20",32.369999
"349","2008-05-21",31.940001
"350","2008-05-22",32.150002
"351","2008-05-23",32.18
"352","2008-05-27",32.889999
"353","2008-05-28",32.599998
"354","2008-05-29",32.349998
"355","2008-05-30",32.759998
"356","2008-06-02",32.459999
"357","2008-06-03",32.380001
"358","2008-06-04",32.220001
"359","2008-06-05",33.060001
"360","2008-06-06",31.93
"361","2008-06-09",31.639999
"362","2008-06-10",31.18
"363","2008-06-11",30.77
"364","2008-06-12",31.08
"365","2008-06-13",30.459999
"366","2008-06-16",29.940001
"367","2008-06-17",29.719999
"368","2008-06-18",29.9
"369","2008-06-19",29.780001
"370","2008-06-20",29.469999
"371","2008-06-23",29.120001
"372","2008-06-24",28.52
"373","2008-06-25",28.889999
"374","2008-06-26",28.57
"375","2008-06-27",27.93
"376","2008-06-30",28.4
"377","2008-07-01",28.219999
"378","2008-07-02",27.700001
"379","2008-07-03",28.190001
"380","2008-07-07",28.15
"381","2008-07-08",28.98
"382","2008-07-09",29.18
"383","2008-07-10",28.34
"384","2008-07-11",27.91
"385","2008-07-14",27.9
"386","2008-07-15",27.690001
"387","2008-07-16",28.360001
"388","2008-07-17",29.059999
"389","2008-07-18",28.59
"390","2008-07-21",28.790001
"391","2008-07-22",29.16
"392","2008-07-23",29.18
"393","2008-07-24",28.870001
"394","2008-07-25",29.209999
"395","2008-07-28",29.75
"396","2008-07-29",29.969999
"397","2008-07-30",30.290001
"398","2008-07-31",27.709999
"399","2008-08-01",26.959999
"400","2008-08-04",27.02
"401","2008-08-05",27.940001
"402","2008-08-06",28.360001
"403","2008-08-07",27.85
"404","2008-08-08",28.27
"405","2008-08-11",28.25
"406","2008-08-12",28.5
"407","2008-08-13",28.860001
"408","2008-08-14",28.32
"409","2008-08-15",28.450001
"410","2008-08-18",28.469999
"411","2008-08-19",28.15
"412","2008-08-20",28.1
"413","2008-08-21",28.25
"414","2008-08-22",28.299999
"415","2008-08-25",27.99
"416","2008-08-26",27.780001
"417","2008-08-27",27.77
"418","2008-08-28",27.959999
"419","2008-08-29",27.6
"420","2008-09-02",28.02
"421","2008-09-03",27.389999
"422","2008-09-04",28.870001
"423","2008-09-05",29.35
"424","2008-09-08",28.370001
"425","2008-09-09",28.809999
"426","2008-09-10",28.93
"427","2008-09-11",28.959999
"428","2008-09-12",29.549999
"429","2008-09-15",29.370001
"430","2008-09-16",29.219999
"431","2008-09-17",28.139999
"432","2008-09-18",28.780001
"433","2008-09-19",29.17
"434","2008-09-22",28.9
"435","2008-09-23",28.629999
"436","2008-09-24",28.610001
"437","2008-09-25",29.389999
"438","2008-09-26",28.73
"439","2008-09-29",27.02
"440","2008-09-30",28.16
"441","2008-10-01",28.65
"442","2008-10-02",27.5
"443","2008-10-03",27.57
"444","2008-10-06",26.379999
"445","2008-10-07",26.629999
"446","2008-10-08",25.459999
"447","2008-10-09",24.549999
"448","2008-10-10",22.709999
"449","2008-10-13",25.15
"450","2008-10-14",26.02
"451","2008-10-15",23.860001
"452","2008-10-16",24.290001
"453","2008-10-17",25.120001
"454","2008-10-20",26.530001
"455","2008-10-21",25.190001
"456","2008-10-22",23.389999
"457","2008-10-23",24.190001
"458","2008-10-24",22.950001
"459","2008-10-27",22.030001
"460","2008-10-28",23.83
"461","2008-10-29",23.889999
"462","2008-10-30",23.389999
"463","2008-10-31",24.049999
"464","2008-11-03",24.32
"465","2008-11-04",25.57
"466","2008-11-05",24.639999
"467","2008-11-06",23.74
"468","2008-11-07",24.57
"469","2008-11-10",24.360001
"470","2008-11-11",23.469999
"471","2008-11-12",22.799999
"472","2008-11-13",24.290001
"473","2008-11-14",23.120001
"474","2008-11-17",22.629999
"475","2008-11-18",23.459999
"476","2008-11-19",22.98
"477","2008-11-20",21.9
"478","2008-11-21",22.92
"479","2008-11-24",24.209999
"480","2008-11-25",23.83
"481","2008-11-26",23.17
"482","2008-11-28",23.370001
"483","2008-12-01",21.52
"484","2008-12-02",22.469999
"485","2008-12-03",22.700001
"486","2008-12-04",22.02
"487","2008-12-05",22.26
"488","2008-12-08",23.120001
"489","2008-12-09",22.93
"490","2008-12-10",23.040001
"491","2008-12-11",22.84
"492","2008-12-12",23.4
"493","2008-12-15",23.82
"494","2008-12-16",24.860001
"495","2008-12-17",25.08
"496","2008-12-18",24.469999
"497","2008-12-19",24.33
"498","2008-12-22",24.209999
"499","2008-12-23",23.98
"500","2008-12-24",24.049999
"501","2008-12-26",24.26
"502","2008-12-29",24.290001
"503","2008-12-30",24.59
"504","2008-12-31",24.549999
"505","2009-01-02",25.16
"506","2009-01-05",24.6
"507","2009-01-06",24.4
"508","2009-01-07",24.01
"509","2009-01-08",24.389999
"510","2009-01-09",23.959999
"511","2009-01-12",23.209999
"512","2009-01-13",23.450001
"513","2009-01-14",22.709999
"514","2009-01-15",23.58
"515","2009-01-16",23.93
"516","2009-01-20",23.07
"517","2009-01-21",23.690001
"518","2009-01-22",23.4
"519","2009-01-23",22.860001
"520","2009-01-26",23.200001
"521","2009-01-27",23.6
"522","2009-01-28",23.469999
"523","2009-01-29",22.82
"524","2009-01-30",21.969999
"525","2009-02-02",21.950001
"526","2009-02-03",22.84
"527","2009-02-04",21.969999
"528","2009-02-05",21.1
"529","2009-02-06",21.719999
"530","2009-02-09",21.9
"531","2009-02-10",20.9
"532","2009-02-11",21.120001
"533","2009-02-12",20.860001
"534","2009-02-13",20.719999
"535","2009-02-17",19.799999
"536","2009-02-18",19.41
"537","2009-02-19",19.719999
"538","2009-02-20",19.51
"539","2009-02-23",19.17
"540","2009-02-24",19.59
"541","2009-02-25",19.26
"542","2009-02-26",18.92
"543","2009-02-27",19.110001
"544","2009-03-02",18.370001
"545","2009-03-03",17.889999
"546","2009-03-04",18.32
"547","2009-03-05",17.6
"548","2009-03-06",17.6
"549","2009-03-09",17.040001
"550","2009-03-10",17.870001
"551","2009-03-11",17.950001
"552","2009-03-12",18.43
"553","2009-03-13",18.33
"554","2009-03-16",18.780001
"555","2009-03-17",18.59
"556","2009-03-18",18.860001
"557","2009-03-19",18.629999
"558","2009-03-20",18.34
"559","2009-03-23",19.190001
"560","2009-03-24",19.48
"561","2009-03-25",20.120001
"562","2009-03-26",20.1
"563","2009-03-27",19.389999
"564","2009-03-30",18.93
"565","2009-03-31",19.6
"566","2009-04-01",19.83
"567","2009-04-02",20.17
"568","2009-04-03",20.33
"569","2009-04-06",19.719999
"570","2009-04-07",20.1
"571","2009-04-08",20.26
"572","2009-04-09",19.85
"573","2009-04-13",20.129999
"574","2009-04-14",19.41
"575","2009-04-15",19.959999
"576","2009-04-16",19.76
"577","2009-04-17",19.389999
"578","2009-04-20",18.870001
"579","2009-04-21",19.190001
"580","2009-04-22",18.700001
"581","2009-04-23",19.23
"582","2009-04-24",19.360001
"583","2009-04-27",19.219999
"584","2009-04-28",19.610001
"585","2009-04-29",20.16
"586","2009-04-30",19.790001
"587","2009-05-01",19.889999
"588","2009-05-04",20.969999
"589","2009-05-05",20.389999
"590","2009-05-06",20.629999
"591","2009-05-07",22.48
"592","2009-05-08",22.870001
"593","2009-05-11",22.68
"594","2009-05-12",23.58
"595","2009-05-13",23.809999
"596","2009-05-14",23.950001
"597","2009-05-15",23.66
"598","2009-05-18",23.709999
"599","2009-05-19",23.41
"600","2009-05-20",23.91
"601","2009-05-21",23.959999
"602","2009-05-22",24.27
"603","2009-05-26",24.91
"604","2009-05-27",24.17
"605","2009-05-28",23.98
"606","2009-05-29",23.940001
"607","2009-06-01",24.459999
"608","2009-06-02",24.99
"609","2009-06-03",24.49
"610","2009-06-04",24.93
"611","2009-06-05",24.700001
"612","2009-06-08",24.58
"613","2009-06-09",24.719999
"614","2009-06-10",24.92
"615","2009-06-11",25.190001
"616","2009-06-12",24.610001
"617","2009-06-15",24.18
"618","2009-06-16",24.120001
"619","2009-06-17",24.110001
"620","2009-06-18",24.17
"621","2009-06-19",24.4
"622","2009-06-22",24.059999
"623","2009-06-23",24.370001
"624","2009-06-24",24.27
"625","2009-06-25",24.6
"626","2009-06-26",24.629999
"627","2009-06-29",24.59
"628","2009-06-30",24.18
"629","2009-07-01",24.860001
"630","2009-07-02",24.040001
"631","2009-07-06",24.450001
"632","2009-07-07",24.049999
"633","2009-07-08",24.049999
"634","2009-07-09",24.18
"635","2009-07-10",23.93
"636","2009-07-13",24.26
"637","2009-07-14",24.35
"638","2009-07-15",25.379999
"639","2009-07-16",25.85
"640","2009-07-17",25.85
"641","2009-07-20",25.99
"642","2009-07-21",26.370001
"643","2009-07-22",26.379999
"644","2009-07-23",26.540001
"645","2009-07-24",26.450001
"646","2009-07-27",26.52
"647","2009-07-28",26.51
"648","2009-07-29",26.68
"649","2009-07-30",26.98
"650","2009-07-31",27.200001
"651","2009-08-03",27.469999
"652","2009-08-04",27.26
"653","2009-08-05",26.92
"654","2009-08-06",27.959999
"655","2009-08-07",27.860001
"656","2009-08-10",27.110001
"657","2009-08-11",27.139999
"658","2009-08-12",27.889999
"659","2009-08-13",27.93
"660","2009-08-14",28.07
"661","2009-08-17",27.18
"662","2009-08-18",27.290001
"663","2009-08-19",27.620001
"664","2009-08-20",27.809999
"665","2009-08-21",28.4
"666","2009-08-24",27.889999
"667","2009-08-25",27.870001
"668","2009-08-26",27.83
"669","2009-08-27",27.950001
"670","2009-08-28",27.99
"671","2009-08-31",27.93
"672","2009-09-01",27.25
"673","2009-09-02",27.34
"674","2009-09-03",27
"675","2009-09-04",27.09
"676","2009-09-08",27.620001
"677","2009-09-09",27.67
"678","2009-09-10",27.799999
"679","2009-09-11",27.34
"680","2009-09-14",27.889999
"681","2009-09-15",27.969999
"682","2009-09-16",28.17
"683","2009-09-17",28.129999
"684","2009-09-18",28.559999
"685","2009-09-21",28.51
"686","2009-09-22",28.389999
"687","2009-09-23",28.42
"688","2009-09-24",28.34
"689","2009-09-25",28.139999
"690","2009-09-28",28.540001
"691","2009-09-29",28.66
"692","2009-09-30",28.860001
"693","2009-10-01",28.5
"694","2009-10-02",28.389999
"695","2009-10-05",28.360001
"696","2009-10-06",28.52
"697","2009-10-07",28.65
"698","2009-10-08",28.969999
"699","2009-10-09",29.49
"700","2009-10-12",30.030001
"701","2009-10-13",29.959999
"702","2009-10-14",30.4
"703","2009-10-15",30.469999
"704","2009-10-16",30.41
"705","2009-10-19",31.030001
"706","2009-10-20",30.9
"707","2009-10-21",30.99
"708","2009-10-22",31.190001
"709","2009-10-23",31.200001
"710","2009-10-26",30.690001
"711","2009-10-27",30.74
"712","2009-10-28",30.299999
"713","2009-10-29",31.700001
"714","2009-10-30",30.889999
"715","2009-11-02",30.92
"716","2009-11-03",30.58
"717","2009-11-04",30.76
"718","2009-11-05",30.469999
"719","2009-11-06",30.530001
"720","2009-11-09",31.25
"721","2009-11-10",31.51
"722","2009-11-11",31.5
"723","2009-11-12",31.219999
"724","2009-11-13",31.379999
"725","2009-11-16",32.040001
"726","2009-11-17",32.110001
"727","2009-11-18",31.5
"728","2009-11-19",31.040001
"729","2009-11-20",30.91
"730","2009-11-23",31.35
"731","2009-11-24",31.469999
"732","2009-11-25",31.620001
"733","2009-11-27",30.84
"734","2009-11-30",30.809999
"735","2009-12-01",31.75
"736","2009-12-02",31.969999
"737","2009-12-03",32.029999
"738","2009-12-04",31.950001
"739","2009-12-07",31.860001
"740","2009-12-08",31.030001
"741","2009-12-09",31.1
"742","2009-12-10",31.65
"743","2009-12-11",31.93
"744","2009-12-14",32.080002
"745","2009-12-15",32.209999
"746","2009-12-16",32.290001
"747","2009-12-17",31.709999
"748","2009-12-18",31.790001
"749","2009-12-21",32.049999
"750","2009-12-22",32.549999
"751","2009-12-23",32.470001
"752","2009-12-24",32.59
"753","2009-12-28",32.799999
"754","2009-12-29",32.799999
"755","2009-12-30",32.599998
"756","2009-12-31",32.330002
"757","2010-01-04",32.93
"758","2010-01-05",32.130001
"759","2010-01-06",31.85
"760","2010-01-07",31.33
"761","2010-01-08",31.75
"762","2010-01-11",31.940001
"763","2010-01-12",31.860001
"764","2010-01-13",32.169998
"765","2010-01-14",32.310001
"766","2010-01-15",32.139999
"767","2010-01-19",32.77
"768","2010-01-20",32.130001
"769","2010-01-21",31.610001
"770","2010-01-22",31.16
"771","2010-01-25",31.15
"772","2010-01-26",30.98
"773","2010-01-27",31
"774","2010-01-28",30.98
"775","2010-01-29",30.58
"776","2010-02-01",30.860001
"777","2010-02-02",31.41
"778","2010-02-03",31.299999
"779","2010-02-04",29.940001
"780","2010-02-05",28.98
"781","2010-02-08",29.09
"782","2010-02-09",29.450001
"783","2010-02-10",29.34
"784","2010-02-11",29.76
"785","2010-02-12",29.809999
"786","2010-02-16",30.08
"787","2010-02-17",30.35
"788","2010-02-18",30.639999
"789","2010-02-19",30.82
"790","2010-02-22",30.68
"791","2010-02-23",30.33
"792","2010-02-24",30.57
"793","2010-02-25",30.27
"794","2010-02-26",30.09
"795","2010-03-01",30.309999
"796","2010-03-02",30.57
"797","2010-03-03",30.879999
"798","2010-03-04",30.76
"799","2010-03-05",31.120001
"800","2010-03-08",31.040001
"801","2010-03-09",30.99
"802","2010-03-10",31.01
"803","2010-03-11",30.83
"804","2010-03-12",31.040001
"805","2010-03-15",30.610001
"806","2010-03-16",31.059999
"807","2010-03-17",31.01
"808","2010-03-18",30.780001
"809","2010-03-19",30.200001
"810","2010-03-22",30.190001
"811","2010-03-23",30.139999
"812","2010-03-24",29.620001
"813","2010-03-25",29.52
"814","2010-03-26",29.219999
"815","2010-03-29",29.469999
"816","2010-03-30",29.790001
"817","2010-03-31",30.16
"818","2010-04-01",31.290001
"819","2010-04-05",31
"820","2010-04-06",30.83
"821","2010-04-07",30.799999
"822","2010-04-08",30.68
"823","2010-04-09",31.059999
"824","2010-04-12",31.16
"825","2010-04-13",31.17
"826","2010-04-14",31.290001
"827","2010-04-15",30.889999
"828","2010-04-16",30.549999
"829","2010-04-19",30.27
"830","2010-04-20",30.27
"831","2010-04-21",30.6
"832","2010-04-22",30.799999
"833","2010-04-23",30.889999
"834","2010-04-26",31.059999
"835","2010-04-27",30.139999
"836","2010-04-28",29.809999
"837","2010-04-29",30.9
"838","2010-04-30",30.26
"839","2010-05-03",30.49
"840","2010-05-04",29.559999
"841","2010-05-05",29.299999
"842","2010-05-06",28.040001
"843","2010-05-07",27.389999
"844","2010-05-10",28.940001
"845","2010-05-11",29.030001
"846","2010-05-12",28.709999
"847","2010-05-13",28.5
"848","2010-05-14",27.969999
"849","2010-05-17",27.860001
"850","2010-05-18",27.290001
"851","2010-05-19",27.75
"852","2010-05-20",27.110001
"853","2010-05-21",27.35
"854","2010-05-24",26.809999
"855","2010-05-25",26.469999
"856","2010-05-26",26.120001
"857","2010-05-27",27.469999
"858","2010-05-28",27.309999
"859","2010-06-01",27.24
"860","2010-06-02",28.049999
"861","2010-06-03",28.07
"862","2010-06-04",27.15
"863","2010-06-07",26.969999
"864","2010-06-08",27.309999
"865","2010-06-09",27.469999
"866","2010-06-10",28.43
"867","2010-06-11",28.209999
"868","2010-06-14",28.85
"869","2010-06-15",29.309999
"870","2010-06-16",28.82
"871","2010-06-17",29.1
"872","2010-06-18",28.58
"873","2010-06-21",28.780001
"874","2010-06-22",28.469999
"875","2010-06-23",28.559999
"876","2010-06-24",28.16
"877","2010-06-25",28.17
"878","2010-06-28",28.190001
"879","2010-06-29",27.610001
"880","2010-06-30",27.32
"881","2010-07-01",27.540001
"882","2010-07-02",27.42
"883","2010-07-06",27.940001
"884","2010-07-07",28.58
"885","2010-07-08",28.799999
"886","2010-07-09",28.860001
"887","2010-07-12",28.84
"888","2010-07-13",29.65
"889","2010-07-14",29.860001
"890","2010-07-15",30.209999
"891","2010-07-16",29.66
"892","2010-07-19",29.74
"893","2010-07-20",29.870001
"894","2010-07-21",29.76
"895","2010-07-22",30.549999
"896","2010-07-23",31.030001
"897","2010-07-26",30.83
"898","2010-07-27",30.309999
"899","2010-07-28",29.940001
"900","2010-07-29",29.389999
"901","2010-07-30",29.49
"902","2010-08-02",29.879999
"903","2010-08-03",29.76
"904","2010-08-04",30.190001
"905","2010-08-05",28.66
"906","2010-08-06",28.23
"907","2010-08-09",28.280001
"908","2010-08-10",28.41
"909","2010-08-11",27.299999
"910","2010-08-12",27.360001
"911","2010-08-13",27.02
"912","2010-08-16",27.15
"913","2010-08-17",27.360001
"914","2010-08-18",27.6
"915","2010-08-19",27.09
"916","2010-08-20",26.83
"917","2010-08-23",26.67
"918","2010-08-24",26.559999
"919","2010-08-25",26.780001
"920","2010-08-26",27
"921","2010-08-27",27.26
"922","2010-08-30",26.66
"923","2010-08-31",26.790001
"924","2010-09-01",27.48
"925","2010-09-02",27.48
"926","2010-09-03",27.629999
"927","2010-09-07",27.01
"928","2010-09-08",27.450001
"929","2010-09-09",27.66
"930","2010-09-10",27.719999
"931","2010-09-13",27.780001
"932","2010-09-14",28.15
"933","2010-09-15",28.17
"934","2010-09-16",28.32
"935","2010-09-17",27.91
"936","2010-09-20",28.66
"937","2010-09-21",28.809999
"938","2010-09-22",28.969999
"939","2010-09-23",28.85
"940","2010-09-24",29.370001
"941","2010-09-27",29.709999
"942","2010-09-28",30.15
"943","2010-09-29",29.959999
"944","2010-09-30",29.879999
"945","2010-10-01",29.91
"946","2010-10-04",29.639999
"947","2010-10-05",30.18
"948","2010-10-06",30.299999
"949","2010-10-07",30.219999
"950","2010-10-08",30
"951","2010-10-11",29.690001
"952","2010-10-12",29.620001
"953","2010-10-13",30
"954","2010-10-14",30.17
"955","2010-10-15",30.07
"956","2010-10-18",29.879999
"957","2010-10-19",28.92
"958","2010-10-20",29.41
"959","2010-10-21",30.030001
"960","2010-10-22",29.969999
"961","2010-10-25",30.129999
"962","2010-10-26",29.75
"963","2010-10-27",29.35
