"","date","TSCO"
"238","2007-12-11",9.705
"239","2007-12-12",9.42
"240","2007-12-13",9.34
"241","2007-12-14",9.215
"242","2007-12-17",9.18
"243","2007-12-18",9.6
"244","2007-12-19",9.505
"245","2007-12-20",9.42
"246","2007-12-21",9.4025
"247","2007-12-24",9.555
"248","2007-12-26",9.32
"249","2007-12-27",9.0625
"250","2007-12-28",8.84
"251","2007-12-31",8.985
"252","2008-01-02",8.55
"253","2008-01-03",8.265
"254","2008-01-04",7.9825
"255","2008-01-07",8.12
"256","2008-01-08",7.935
"257","2008-01-09",7.875
"258","2008-01-10",8.045
"259","2008-01-11",7.635
"260","2008-01-14",7.82
"261","2008-01-15",7.6325
"262","2008-01-16",7.8275
"263","2008-01-17",7.565
"264","2008-01-18",7.3725
"265","2008-01-22",7.61
"266","2008-01-23",8.43
"267","2008-01-24",8.22
"268","2008-01-25",8.2525
"269","2008-01-28",8.51
"270","2008-01-29",8.8075
"271","2008-01-30",8.4125
"272","2008-01-31",9.635
"273","2008-02-01",9.9475
"274","2008-02-04",9.7425
"275","2008-02-05",9.455
"276","2008-02-06",9.47
"277","2008-02-07",9.8725
"278","2008-02-08",10.0675
"279","2008-02-11",10.36
"280","2008-02-12",10.21
"281","2008-02-13",10.32
"282","2008-02-14",10.045
"283","2008-02-15",9.9325
"284","2008-02-19",9.685
"285","2008-02-20",9.6875
"286","2008-02-21",9.5075
"287","2008-02-22",9.64
"288","2008-02-25",9.92
"289","2008-02-26",10.25
"290","2008-02-27",10.13
"291","2008-02-28",9.795
"292","2008-02-29",9.36
"293","2008-03-03",9.5475
"294","2008-03-04",9.525
"295","2008-03-05",9.59
"296","2008-03-06",9.1075
"297","2008-03-07",9.11
"298","2008-03-10",8.8925
"299","2008-03-11",9.28
"300","2008-03-12",9.27
"301","2008-03-13",9.3125
"302","2008-03-14",9.18
"303","2008-03-17",9.3875
"304","2008-03-18",9.9525
"305","2008-03-19",9.98
"306","2008-03-20",10.305
"307","2008-03-24",10.495
"308","2008-03-25",10.525
"309","2008-03-26",10.415
"310","2008-03-27",10.1425
"311","2008-03-28",9.85
"312","2008-03-31",9.88
"313","2008-04-01",10.0575
"314","2008-04-02",10.17
"315","2008-04-03",10.1375
"316","2008-04-04",9.6775
"317","2008-04-07",9.675
"318","2008-04-08",9.5525
"319","2008-04-09",9.185
"320","2008-04-10",9.415
"321","2008-04-11",9.28
"322","2008-04-14",9.06
"323","2008-04-15",9.18
"324","2008-04-16",9.2675
"325","2008-04-17",9.1975
"326","2008-04-18",9.245
"327","2008-04-21",9.2125
"328","2008-04-22",9.135
"329","2008-04-23",9.3725
"330","2008-04-24",8.805
"331","2008-04-25",8.99
"332","2008-04-28",9.18
"333","2008-04-29",9.085
"334","2008-04-30",8.89
"335","2008-05-01",9.11
"336","2008-05-02",8.9575
"337","2008-05-05",8.7675
"338","2008-05-06",8.6
"339","2008-05-07",8.4675
"340","2008-05-08",8.4575
"341","2008-05-09",8.3225
"342","2008-05-12",8.335
"343","2008-05-13",8.5425
"344","2008-05-14",8.5775
"345","2008-05-15",8.765
"346","2008-05-16",8.475
"347","2008-05-19",8.2425
"348","2008-05-20",8.0925
"349","2008-05-21",7.9325
"350","2008-05-22",8.0475
"351","2008-05-23",8.1175
"352","2008-05-27",8.3325
"353","2008-05-28",8.4475
"354","2008-05-29",8.49
"355","2008-05-30",8.5425
"356","2008-06-02",8.685
"357","2008-06-03",8.75
"358","2008-06-04",8.8625
"359","2008-06-05",8.97
"360","2008-06-06",8.33
"361","2008-06-09",8.025
"362","2008-06-10",8.315
"363","2008-06-11",8.01
"364","2008-06-12",8.05
"365","2008-06-13",8.0875
"366","2008-06-16",8.0225
"367","2008-06-17",8.01
"368","2008-06-18",7.93
"369","2008-06-19",8.1925
"370","2008-06-20",7.93
"371","2008-06-23",7.6275
"372","2008-06-24",7.5025
"373","2008-06-25",7.5025
"374","2008-06-26",7.2525
"375","2008-06-27",7.3925
"376","2008-06-30",7.26
"377","2008-07-01",7.3075
"378","2008-07-02",7.065
"379","2008-07-03",7.165
"380","2008-07-07",7.1225
"381","2008-07-08",7.4925
"382","2008-07-09",6.94
"383","2008-07-10",6.9575
"384","2008-07-11",7.145
"385","2008-07-14",7.05
"386","2008-07-15",7.2075
"387","2008-07-16",7.5
"388","2008-07-17",7.7075
"389","2008-07-18",7.5875
"390","2008-07-21",7.6525
"391","2008-07-22",7.88
"392","2008-07-23",8.4
"393","2008-07-24",9.39
"394","2008-07-25",9.52
"395","2008-07-28",9.3425
"396","2008-07-29",9.92
"397","2008-07-30",9.4975
"398","2008-07-31",9.5025
"399","2008-08-01",9.6875
"400","2008-08-04",9.6075
"401","2008-08-05",10.1775
"402","2008-08-06",10.0375
"403","2008-08-07",9.9125
"404","2008-08-08",10.4525
"405","2008-08-11",10.5825
"406","2008-08-12",10.54
"407","2008-08-13",9.995
"408","2008-08-14",10.15
"409","2008-08-15",10.5575
"410","2008-08-18",10.5875
"411","2008-08-19",10.2025
"412","2008-08-20",10.3375
"413","2008-08-21",10.17
"414","2008-08-22",10.4375
"415","2008-08-25",10.225
"416","2008-08-26",10.3225
"417","2008-08-27",10.4625
"418","2008-08-28",10.735
"419","2008-08-29",10.655
"420","2008-09-02",11.09
"421","2008-09-03",11.285
"422","2008-09-04",11.255
"423","2008-09-05",10.9
"424","2008-09-08",11.07
"425","2008-09-09",10.9175
"426","2008-09-10",11.0425
"427","2008-09-11",11.145
"428","2008-09-12",10.91
"429","2008-09-15",10.6775
"430","2008-09-16",10.97
"431","2008-09-17",10.4325
"432","2008-09-18",11.33
"433","2008-09-19",11.2575
"434","2008-09-22",10.84
"435","2008-09-23",10.9325
"436","2008-09-24",10.945
"437","2008-09-25",11.3125
"438","2008-09-26",11.3725
"439","2008-09-29",11.005
"440","2008-09-30",10.5125
"441","2008-10-01",10.22
"442","2008-10-02",9.555
"443","2008-10-03",9.215
"444","2008-10-06",9.4475
"445","2008-10-07",9.6075
"446","2008-10-08",9.785
"447","2008-10-09",9.095
"448","2008-10-10",9.5475
"449","2008-10-13",9.8025
"450","2008-10-14",9.4425
"451","2008-10-15",8.44
"452","2008-10-16",8.9875
"453","2008-10-17",8.6675
"454","2008-10-20",8.8675
"455","2008-10-21",8.8825
"456","2008-10-22",8.355
"457","2008-10-23",8.8
"458","2008-10-24",9.0425
"459","2008-10-27",8.68
"460","2008-10-28",9.6775
"461","2008-10-29",9.63
"462","2008-10-30",9.8875
"463","2008-10-31",10.39
"464","2008-11-03",10.45
"465","2008-11-04",10.365
"466","2008-11-05",9.65
"467","2008-11-06",9.7825
"468","2008-11-07",10.2175
"469","2008-11-10",9.7975
"470","2008-11-11",9.1
"471","2008-11-12",8.8075
"472","2008-11-13",9.0675
"473","2008-11-14",8.62
"474","2008-11-17",8.465
"475","2008-11-18",8.555
"476","2008-11-19",8.1225
"477","2008-11-20",8.2625
"478","2008-11-21",8.72
"479","2008-11-24",9.2125
"480","2008-11-25",9.2275
"481","2008-11-26",9.55
"482","2008-11-28",9.595
"483","2008-12-01",8.7875
"484","2008-12-02",8.94
"485","2008-12-03",8.915
"486","2008-12-04",9.375
"487","2008-12-05",9.8975
"488","2008-12-08",10.2875
"489","2008-12-09",10.0925
"490","2008-12-10",10
"491","2008-12-11",9.4775
"492","2008-12-12",9.745
"493","2008-12-15",9.67
"494","2008-12-16",10.3375
"495","2008-12-17",10.77
"496","2008-12-18",9.5375
"497","2008-12-19",9.1475
"498","2008-12-22",8.6275
"499","2008-12-23",8.6625
"500","2008-12-24",8.665
"501","2008-12-26",8.63
"502","2008-12-29",8.2975
"503","2008-12-30",8.465
"504","2008-12-31",9.035
"505","2009-01-02",9.1825
"506","2009-01-05",8.9625
"507","2009-01-06",8.7
"508","2009-01-07",8.24
"509","2009-01-08",8.25
"510","2009-01-09",8.115
"511","2009-01-12",8.1675
"512","2009-01-13",8.2125
"513","2009-01-14",7.8525
"514","2009-01-15",8.1975
"515","2009-01-16",8.5275
"516","2009-01-20",8.14
"517","2009-01-21",8.35
"518","2009-01-22",8.3175
"519","2009-01-23",8.455
"520","2009-01-26",8.7325
"521","2009-01-27",8.55
"522","2009-01-28",8.815
"523","2009-01-29",8.6475
"524","2009-01-30",8.4275
"525","2009-02-02",8.5725
"526","2009-02-03",8.73
"527","2009-02-04",8.58
"528","2009-02-05",8.8725
"529","2009-02-06",8.825
"530","2009-02-09",8.8125
"531","2009-02-10",8.585
"532","2009-02-11",8.2225
"533","2009-02-12",8.3325
"534","2009-02-13",8.175
"535","2009-02-17",8.1075
"536","2009-02-18",8.07
"537","2009-02-19",8.0325
"538","2009-02-20",8.1325
"539","2009-02-23",7.8
"540","2009-02-24",7.875
"541","2009-02-25",7.8075
"542","2009-02-26",7.55
"543","2009-02-27",7.81
"544","2009-03-02",7.42
"545","2009-03-03",7.385
"546","2009-03-04",7.4775
"547","2009-03-05",7.3075
"548","2009-03-06",7.395
"549","2009-03-09",7.3375
"550","2009-03-10",7.8975
"551","2009-03-11",8.175
"552","2009-03-12",8.2925
"553","2009-03-13",8.11
"554","2009-03-16",8.2675
"555","2009-03-17",8.74
"556","2009-03-18",8.8125
"557","2009-03-19",8.74
"558","2009-03-20",8.74
"559","2009-03-23",9.14
"560","2009-03-24",9.0775
"561","2009-03-25",9.0675
"562","2009-03-26",9.245
"563","2009-03-27",9.21
"564","2009-03-30",9.0575
"565","2009-03-31",9.015
"566","2009-04-01",9.2475
"567","2009-04-02",9.77
"568","2009-04-03",9.835
"569","2009-04-06",9.8425
"570","2009-04-07",9.765
"571","2009-04-08",9.8775
"572","2009-04-09",10.26
"573","2009-04-13",10.03
"574","2009-04-14",9.9
"575","2009-04-15",9.9125
"576","2009-04-16",10.1425
"577","2009-04-17",10.2275
"578","2009-04-20",10.135
"579","2009-04-21",10.495
"580","2009-04-22",10.675
"581","2009-04-23",10.0275
"582","2009-04-24",9.9575
"583","2009-04-27",9.7425
"584","2009-04-28",9.9175
"585","2009-04-29",10.025
"586","2009-04-30",10.095
"587","2009-05-01",9.765
"588","2009-05-04",9.8
"589","2009-05-05",9.7425
"590","2009-05-06",9.6675
"591","2009-05-07",9.5325
"592","2009-05-08",9.335
"593","2009-05-11",9.1875
"594","2009-05-12",9.05
"595","2009-05-13",8.6425
"596","2009-05-14",8.8675
"597","2009-05-15",8.86
"598","2009-05-18",9.395
"599","2009-05-19",9.4775
"600","2009-05-20",9.38
"601","2009-05-21",9.1825
"602","2009-05-22",9.1325
"603","2009-05-26",9.56
"604","2009-05-27",9.435
"605","2009-05-28",9.325
"606","2009-05-29",9.595
"607","2009-06-01",10.15
"608","2009-06-02",10.345
"609","2009-06-03",10.515
"610","2009-06-04",10.595
"611","2009-06-05",10.4975
"612","2009-06-08",10.4775
"613","2009-06-09",10.44
"614","2009-06-10",10.1475
"615","2009-06-11",9.7525
"616","2009-06-12",9.975
"617","2009-06-15",9.84
"618","2009-06-16",9.4475
"619","2009-06-17",9.605
"620","2009-06-18",9.9075
"621","2009-06-19",9.965
"622","2009-06-22",9.815
"623","2009-06-23",9.6325
"624","2009-06-24",9.73
"625","2009-06-25",10.0725
"626","2009-06-26",10.265
"627","2009-06-29",10.28
"628","2009-06-30",10.33
"629","2009-07-01",10.565
"630","2009-07-02",10.0625
"631","2009-07-06",10.16
"632","2009-07-07",10.0875
"633","2009-07-08",11.175
"634","2009-07-09",11.215
"635","2009-07-10",11.2475
"636","2009-07-13",11.5
"637","2009-07-14",11.5
"638","2009-07-15",11.5925
"639","2009-07-16",11.735
"640","2009-07-17",11.89
"641","2009-07-20",11.9925
"642","2009-07-21",11.7775
"643","2009-07-22",12.0925
"644","2009-07-23",11.97
"645","2009-07-24",11.9075
"646","2009-07-27",11.7
"647","2009-07-28",11.7125
"648","2009-07-29",11.7825
"649","2009-07-30",12.05
"650","2009-07-31",11.9925
"651","2009-08-03",12.1
"652","2009-08-04",11.8425
"653","2009-08-05",11.7825
"654","2009-08-06",11.72
"655","2009-08-07",12.195
"656","2009-08-10",11.895
"657","2009-08-11",11.7825
"658","2009-08-12",11.8525
"659","2009-08-13",11.71
"660","2009-08-14",11.5425
"661","2009-08-17",11.2075
"662","2009-08-18",11.305
"663","2009-08-19",11.475
"664","2009-08-20",11.45
"665","2009-08-21",11.77
"666","2009-08-24",11.705
"667","2009-08-25",11.8325
"668","2009-08-26",11.8475
"669","2009-08-27",11.865
"670","2009-08-28",11.8825
"671","2009-08-31",11.77
"672","2009-09-01",11.44
"673","2009-09-02",11.5525
"674","2009-09-03",11.7375
"675","2009-09-04",11.7825
"676","2009-09-08",11.8925
"677","2009-09-09",11.725
"678","2009-09-10",11.67
"679","2009-09-11",11.52
"680","2009-09-14",11.815
"681","2009-09-15",11.93
"682","2009-09-16",12.06
"683","2009-09-17",12.0675
"684","2009-09-18",12.025
"685","2009-09-21",12.0425
"686","2009-09-22",12.025
"687","2009-09-23",11.93
"688","2009-09-24",11.8325
"689","2009-09-25",11.925
"690","2009-09-28",12.0925
"691","2009-09-29",12.105
"692","2009-09-30",12.105
"693","2009-10-01",11.83
"694","2009-10-02",11.6725
"695","2009-10-05",12.1875
"696","2009-10-06",12.64
"697","2009-10-07",12.7
"698","2009-10-08",13.2525
"699","2009-10-09",13.3325
"700","2009-10-12",13.4275
"701","2009-10-13",13.2975
"702","2009-10-14",13.05
"703","2009-10-15",13.1125
"704","2009-10-16",13.0925
"705","2009-10-19",13.2125
"706","2009-10-20",13.1675
"707","2009-10-21",12.74
"708","2009-10-22",11.8975
"709","2009-10-23",11.645
"710","2009-10-26",11.59
"711","2009-10-27",11.5
"712","2009-10-28",11.1825
"713","2009-10-29",11.49
"714","2009-10-30",11.175
"715","2009-11-02",11.3325
"716","2009-11-03",11.5175
"717","2009-11-04",11.4825
"718","2009-11-05",11.575
"719","2009-11-06",11.91
"720","2009-11-09",12.03
"721","2009-11-10",12.0025
"722","2009-11-11",12.015
"723","2009-11-12",11.8575
"724","2009-11-13",11.965
"725","2009-11-16",12.245
"726","2009-11-17",11.9925
"727","2009-11-18",12.085
"728","2009-11-19",11.87
"729","2009-11-20",11.9275
"730","2009-11-23",12.09
"731","2009-11-24",11.995
"732","2009-11-25",12.0525
"733","2009-11-27",11.8125
"734","2009-11-30",11.6725
"735","2009-12-01",11.8575
"736","2009-12-02",12.2725
"737","2009-12-03",12.7925
"738","2009-12-04",12.815
"739","2009-12-07",12.6075
"740","2009-12-08",12.5075
"741","2009-12-09",12.405
"742","2009-12-10",12.3175
"743","2009-12-11",12.47
"744","2009-12-14",12.5375
"745","2009-12-15",12.5175
"746","2009-12-16",12.5
"747","2009-12-17",12.61
"748","2009-12-18",12.9225
"749","2009-12-21",13.13
"750","2009-12-22",13.2925
"751","2009-12-23",13.4225
"752","2009-12-24",13.5075
"753","2009-12-28",13.5275
"754","2009-12-29",13.5475
"755","2009-12-30",13.4525
"756","2009-12-31",13.2425
"757","2010-01-04",13.335
"758","2010-01-05",13.195
"759","2010-01-06",13.1675
"760","2010-01-07",13.3475
"761","2010-01-08",13.34
"762","2010-01-11",13.2325
"763","2010-01-12",13.2375
"764","2010-01-13",13.3225
"765","2010-01-14",13.21
"766","2010-01-15",13.1125
"767","2010-01-19",13.2175
"768","2010-01-20",12.7825
"769","2010-01-21",12.6875
"770","2010-01-22",12.5275
"771","2010-01-25",12.8125
"772","2010-01-26",12.655
"773","2010-01-27",13.055
"774","2010-01-28",12.875
"775","2010-01-29",12.6175
"776","2010-02-01",13.04
"777","2010-02-02",13.23
"778","2010-02-03",13.035
"779","2010-02-04",12.7025
"780","2010-02-05",12.65
"781","2010-02-08",12.535
"782","2010-02-09",12.84
"783","2010-02-10",12.74
"784","2010-02-11",12.97
"785","2010-02-12",12.94
"786","2010-02-16",13.1075
"787","2010-02-17",13.4275
"788","2010-02-18",13.3075
"789","2010-02-19",13.355
"790","2010-02-22",13.34
"791","2010-02-23",13.3625
"792","2010-02-24",13.685
"793","2010-02-25",13.725
"794","2010-02-26",13.68
"795","2010-03-01",14.3325
"796","2010-03-02",14.235
"797","2010-03-03",14.1925
"798","2010-03-04",14.1425
"799","2010-03-05",14.37
"800","2010-03-08",14.425
"801","2010-03-09",14.35
"802","2010-03-10",14.4475
"803","2010-03-11",14.4925
"804","2010-03-12",14.575
"805","2010-03-15",14.5075
"806","2010-03-16",15.07
"807","2010-03-17",14.745
"808","2010-03-18",14.8975
"809","2010-03-19",14.8225
"810","2010-03-22",15.0775
"811","2010-03-23",14.975
"812","2010-03-24",14.6925
"813","2010-03-25",14.5225
"814","2010-03-26",14.5575
"815","2010-03-29",14.5675
"816","2010-03-30",14.7475
"817","2010-03-31",14.5125
"818","2010-04-01",14.85
"819","2010-04-05",15.245
"820","2010-04-06",15.37
"821","2010-04-07",16.637501
"822","2010-04-08",16.620001
"823","2010-04-09",16.615
"824","2010-04-12",16.575001
"825","2010-04-13",16.705
"826","2010-04-14",16.735001
"827","2010-04-15",16.737499
"828","2010-04-16",16.73
"829","2010-04-19",17.035
"830","2010-04-20",16.9825
"831","2010-04-21",17.295
"832","2010-04-22",17.467501
"833","2010-04-23",17.442499
"834","2010-04-26",17.549999
"835","2010-04-27",16.91
"836","2010-04-28",16.7575
"837","2010-04-29",17.41
"838","2010-04-30",16.7925
"839","2010-05-03",16.9825
"840","2010-05-04",16.622499
"841","2010-05-05",16.475
"842","2010-05-06",16.014999
"843","2010-05-07",15.77
"844","2010-05-10",16.692499
"845","2010-05-11",16.959999
"846","2010-05-12",17.445
"847","2010-05-13",17.385
"848","2010-05-14",17.102501
"849","2010-05-17",17.385
"850","2010-05-18",16.690001
"851","2010-05-19",16.764999
"852","2010-05-20",16.299999
"853","2010-05-21",16.434999
"854","2010-05-24",16.455
"855","2010-05-25",16.497499
"856","2010-05-26",16.1625
"857","2010-05-27",17.112499
"858","2010-05-28",16.940001
"859","2010-06-01",16.57
"860","2010-06-02",16.887501
"861","2010-06-03",16.9
"862","2010-06-04",16.059999
"863","2010-06-07",15.62
"864","2010-06-08",15.9475
"865","2010-06-09",16.0625
"866","2010-06-10",16.3375
"867","2010-06-11",16.625
"868","2010-06-14",16.969999
"869","2010-06-15",17.102501
"870","2010-06-16",17.004999
"871","2010-06-17",16.637501
"872","2010-06-18",16.797501
"873","2010-06-21",16.477501
"874","2010-06-22",15.8275
"875","2010-06-23",16.094999
"876","2010-06-24",15.625
"877","2010-06-25",15.51
"878","2010-06-28",15.76
"879","2010-06-29",15.33
"880","2010-06-30",15.2425
"881","2010-07-01",15.31
"882","2010-07-02",15.3675
"883","2010-07-06",15.3175
"884","2010-07-07",15.94
"885","2010-07-08",16.352501
"886","2010-07-09",16.434999
"887","2010-07-12",16.48
"888","2010-07-13",16.842501
"889","2010-07-14",16.9825
"890","2010-07-15",17.205
"891","2010-07-16",16.6875
"892","2010-07-19",17.01
"893","2010-07-20",17.215
"894","2010-07-21",16.817499
"895","2010-07-22",17.112499
"896","2010-07-23",17.4275
"897","2010-07-26",17.5375
"898","2010-07-27",17.2575
"899","2010-07-28",17.030001
"900","2010-07-29",17.3475
"901","2010-07-30",17.377501
"902","2010-08-02",17.625
"903","2010-08-03",17.3125
"904","2010-08-04",17.465
"905","2010-08-05",17.565001
"906","2010-08-06",17.6
"907","2010-08-09",18.004999
"908","2010-08-10",17.782499
"909","2010-08-11",17.047501
"910","2010-08-12",17.227501
"911","2010-08-13",17.137501
"912","2010-08-16",17.307501
"913","2010-08-17",17.327499
"914","2010-08-18",17.5825
"915","2010-08-19",17.514999
"916","2010-08-20",17.700001
"917","2010-08-23",17.754999
"918","2010-08-24",17.202499
"919","2010-08-25",17
"920","2010-08-26",16.7675
"921","2010-08-27",17.16
"922","2010-08-30",17.07
"923","2010-08-31",16.995001
"924","2010-09-01",17.557501
"925","2010-09-02",17.852501
"926","2010-09-03",18.155001
"927","2010-09-07",18.33
"928","2010-09-08",18.620001
"929","2010-09-09",18.365
"930","2010-09-10",18.41
"931","2010-09-13",18.575001
"932","2010-09-14",18.870001
"933","2010-09-15",19.075001
"934","2010-09-16",18.860001
"935","2010-09-17",18.844999
"936","2010-09-20",19.334999
"937","2010-09-21",19.309999
"938","2010-09-22",18.995001
"939","2010-09-23",18.985001
"940","2010-09-24",19.295
"941","2010-09-27",19.174999
"942","2010-09-28",19.799999
"943","2010-09-29",19.610001
"944","2010-09-30",19.83
"945","2010-10-01",19.6
"946","2010-10-04",19.309999
"947","2010-10-05",19.465
"948","2010-10-06",19.525
"949","2010-10-07",19.51
"950","2010-10-08",19.290001
"951","2010-10-11",19.434999
"952","2010-10-12",19.985001
"953","2010-10-13",19.885
"954","2010-10-14",19.855
"955","2010-10-15",19.82
"956","2010-10-18",19.33
"957","2010-10-19",19.094999
"958","2010-10-20",18.995001
"959","2010-10-21",18.74
"960","2010-10-22",19.16
"961","2010-10-25",19.73
"962","2010-10-26",19.940001
"963","2010-10-27",19.52
"964","2010-10-28",19.48
