"","date","THG"
"102","2007-05-30",48.34
"103","2007-05-31",48.790001
"104","2007-06-01",49.169998
"105","2007-06-04",49.450001
"106","2007-06-05",49.470001
"107","2007-06-06",49
"108","2007-06-07",48.669998
"109","2007-06-08",49.189999
"110","2007-06-11",49.099998
"111","2007-06-12",48.650002
"112","2007-06-13",48.669998
"113","2007-06-14",49.02
"114","2007-06-15",48.830002
"115","2007-06-18",48.52
"116","2007-06-19",48.259998
"117","2007-06-20",47.439999
"118","2007-06-21",47.560001
"119","2007-06-22",47.41
"120","2007-06-25",47.349998
"121","2007-06-26",47.599998
"122","2007-06-27",48.400002
"123","2007-06-28",48.599998
"124","2007-06-29",48.790001
"125","2007-07-02",49.380001
"126","2007-07-03",49.470001
"127","2007-07-05",49.18
"128","2007-07-06",49.650002
"129","2007-07-09",48.919998
"130","2007-07-10",48.09
"131","2007-07-11",49.18
"132","2007-07-12",49.259998
"133","2007-07-13",49.759998
"134","2007-07-16",48.75
"135","2007-07-17",48.48
"136","2007-07-18",48.240002
"137","2007-07-19",48.34
"138","2007-07-20",47.310001
"139","2007-07-23",47.720001
"140","2007-07-24",45.860001
"141","2007-07-25",45.790001
"142","2007-07-26",45.18
"143","2007-07-27",44.5
"144","2007-07-30",44.290001
"145","2007-07-31",43.889999
"146","2007-08-01",44
"147","2007-08-02",43.869999
"148","2007-08-03",42.360001
"149","2007-08-06",42.950001
"150","2007-08-07",43.330002
"151","2007-08-08",43.91
"152","2007-08-09",41.16
"153","2007-08-10",41.970001
"154","2007-08-13",42.169998
"155","2007-08-14",42.189999
"156","2007-08-15",41.139999
"157","2007-08-16",41.610001
"158","2007-08-17",43.150002
"159","2007-08-20",42.689999
"160","2007-08-21",42.630001
"161","2007-08-22",43.389999
"162","2007-08-23",43.150002
"163","2007-08-24",43.59
"164","2007-08-27",43.209999
"165","2007-08-28",42.09
"166","2007-08-29",43.150002
"167","2007-08-30",42.27
"168","2007-08-31",42.779999
"169","2007-09-04",43.34
"170","2007-09-05",42.869999
"171","2007-09-06",42.290001
"172","2007-09-07",42.200001
"173","2007-09-10",42.09
"174","2007-09-11",42.240002
"175","2007-09-12",41.509998
"176","2007-09-13",42.099998
"177","2007-09-14",42.080002
"178","2007-09-17",41.439999
"179","2007-09-18",42.400002
"180","2007-09-19",42.959999
"181","2007-09-20",43
"182","2007-09-21",43.459999
"183","2007-09-24",43.07
"184","2007-09-25",42.889999
"185","2007-09-26",43.529999
"186","2007-09-27",44.18
"187","2007-09-28",44.189999
"188","2007-10-01",44.43
"189","2007-10-02",44.849998
"190","2007-10-03",44.279999
"191","2007-10-04",44.16
"192","2007-10-05",44.18
"193","2007-10-08",45.139999
"194","2007-10-09",45.360001
"195","2007-10-10",44.580002
"196","2007-10-11",45.200001
"197","2007-10-12",44.93
"198","2007-10-15",44.439999
"199","2007-10-16",43.950001
"200","2007-10-17",44.150002
"201","2007-10-18",43.540001
"202","2007-10-19",42.59
"203","2007-10-22",43.029999
"204","2007-10-23",43.240002
"205","2007-10-24",43.299999
"206","2007-10-25",42.23
"207","2007-10-26",42.709999
"208","2007-10-29",43.5
"209","2007-10-30",46.189999
"210","2007-10-31",46.07
"211","2007-11-01",45.240002
"212","2007-11-02",44.98
"213","2007-11-05",44.830002
"214","2007-11-06",45.119999
"215","2007-11-07",43.560001
"216","2007-11-08",43.619999
"217","2007-11-09",44.259998
"218","2007-11-12",43.709999
"219","2007-11-13",45.68
"220","2007-11-14",45.009998
"221","2007-11-15",45.099998
"222","2007-11-16",44.470001
"223","2007-11-19",43.34
"224","2007-11-20",43.23
"225","2007-11-21",42.57
"226","2007-11-23",42.599998
"227","2007-11-26",42.810001
"228","2007-11-27",43.52
"229","2007-11-28",44.080002
"230","2007-11-29",45.080002
"231","2007-11-30",45.099998
"232","2007-12-03",45.009998
"233","2007-12-04",44.16
"234","2007-12-05",44.360001
"235","2007-12-06",45.619999
"236","2007-12-07",45.599998
"237","2007-12-10",46.209999
"238","2007-12-11",45.27
"239","2007-12-12",44.849998
"240","2007-12-13",44.75
"241","2007-12-14",43.709999
"242","2007-12-17",43.700001
"243","2007-12-18",44.23
"244","2007-12-19",44.169998
"245","2007-12-20",44.34
"246","2007-12-21",45.619999
"247","2007-12-24",46.02
"248","2007-12-26",45.970001
"249","2007-12-27",45.139999
"250","2007-12-28",45.630001
"251","2007-12-31",45.799999
"252","2008-01-02",45.029999
"253","2008-01-03",44.959999
"254","2008-01-04",44.27
"255","2008-01-07",44.830002
"256","2008-01-08",43.43
"257","2008-01-09",43.279999
"258","2008-01-10",43.639999
"259","2008-01-11",43.48
"260","2008-01-14",44.060001
"261","2008-01-15",42.91
"262","2008-01-16",43.299999
"263","2008-01-17",41.93
"264","2008-01-18",40.599998
"265","2008-01-22",41.220001
"266","2008-01-23",43.389999
"267","2008-01-24",42.759998
"268","2008-01-25",41.049999
"269","2008-01-28",43.299999
"270","2008-01-29",47.130001
"271","2008-01-30",45.240002
"272","2008-01-31",45.540001
"273","2008-02-01",47.169998
"274","2008-02-04",47.139999
"275","2008-02-05",46.709999
"276","2008-02-06",45.490002
"277","2008-02-07",44.849998
"278","2008-02-08",44.700001
"279","2008-02-11",43.830002
"280","2008-02-12",44.639999
"281","2008-02-13",44.389999
"282","2008-02-14",43.560001
"283","2008-02-15",43.869999
"284","2008-02-19",43.73
"285","2008-02-20",43.93
"286","2008-02-21",43.529999
"287","2008-02-22",44.169998
"288","2008-02-25",45.209999
"289","2008-02-26",45.25
"290","2008-02-27",45.400002
"291","2008-02-28",43.77
"292","2008-02-29",43.689999
"293","2008-03-03",43.5
"294","2008-03-04",43.830002
"295","2008-03-05",43.639999
"296","2008-03-06",42.77
"297","2008-03-07",43.080002
"298","2008-03-10",41.689999
"299","2008-03-11",42.939999
"300","2008-03-12",41.66
"301","2008-03-13",41.560001
"302","2008-03-14",40.299999
"303","2008-03-17",40.16
"304","2008-03-18",40.93
"305","2008-03-19",40.139999
"306","2008-03-20",41.049999
"307","2008-03-24",40.93
"308","2008-03-25",41.830002
"309","2008-03-26",40.970001
"310","2008-03-27",41.029999
"311","2008-03-28",40.900002
"312","2008-03-31",41.139999
"313","2008-04-01",43.150002
"314","2008-04-02",43.240002
"315","2008-04-03",43.290001
"316","2008-04-04",42.68
"317","2008-04-07",43.049999
"318","2008-04-08",42.34
"319","2008-04-09",42.599998
"320","2008-04-10",42.599998
"321","2008-04-11",42.23
"322","2008-04-14",41.740002
"323","2008-04-15",42.169998
"324","2008-04-16",42.93
"325","2008-04-17",43.32
"326","2008-04-18",42.57
"327","2008-04-21",42.119999
"328","2008-04-22",41.709999
"329","2008-04-23",43.720001
"330","2008-04-24",44.66
"331","2008-04-25",44.220001
"332","2008-04-28",44.5
"333","2008-04-29",46.150002
"334","2008-04-30",44.880001
"335","2008-05-01",46.450001
"336","2008-05-02",46.830002
"337","2008-05-05",46.52
"338","2008-05-06",46.220001
"339","2008-05-07",45.25
"340","2008-05-08",45.240002
"341","2008-05-09",45.139999
"342","2008-05-12",45.880001
"343","2008-05-13",45.759998
"344","2008-05-14",46.02
"345","2008-05-15",46.209999
"346","2008-05-16",45.880001
"347","2008-05-19",45.560001
"348","2008-05-20",45.529999
"349","2008-05-21",44.98
"350","2008-05-22",45.740002
"351","2008-05-23",45.029999
"352","2008-05-27",45.360001
"353","2008-05-28",45.57
"354","2008-05-29",45.93
"355","2008-05-30",46.099998
"356","2008-06-02",45.130001
"357","2008-06-03",45.139999
"358","2008-06-04",45.189999
"359","2008-06-05",45.779999
"360","2008-06-06",44.52
"361","2008-06-09",44.779999
"362","2008-06-10",45.099998
"363","2008-06-11",43.959999
"364","2008-06-12",44.299999
"365","2008-06-13",44
"366","2008-06-16",44.310001
"367","2008-06-17",44.810001
"368","2008-06-18",44.939999
"369","2008-06-19",44.209999
"370","2008-06-20",43.810001
"371","2008-06-23",43.110001
"372","2008-06-24",42.610001
"373","2008-06-25",43.389999
"374","2008-06-26",43.5
"375","2008-06-27",43.299999
"376","2008-06-30",42.5
"377","2008-07-01",43.220001
"378","2008-07-02",42.369999
"379","2008-07-03",41.950001
"380","2008-07-07",40.830002
"381","2008-07-08",42.209999
"382","2008-07-09",41.73
"383","2008-07-10",40.720001
"384","2008-07-11",40.259998
"385","2008-07-14",39.09
"386","2008-07-15",38.009998
"387","2008-07-16",39.32
"388","2008-07-17",39.459999
"389","2008-07-18",40.240002
"390","2008-07-21",39.369999
"391","2008-07-22",40.799999
"392","2008-07-23",41.619999
"393","2008-07-24",40.439999
"394","2008-07-25",40.200001
"395","2008-07-28",39.970001
"396","2008-07-29",41.439999
"397","2008-07-30",41.52
"398","2008-07-31",42.919998
"399","2008-08-01",44.380001
"400","2008-08-04",44.869999
"401","2008-08-05",45.23
"402","2008-08-06",44.450001
"403","2008-08-07",43.900002
"404","2008-08-08",44.619999
"405","2008-08-11",45
"406","2008-08-12",44.830002
"407","2008-08-13",44.970001
"408","2008-08-14",44.869999
"409","2008-08-15",46.189999
"410","2008-08-18",45.610001
"411","2008-08-19",45.860001
"412","2008-08-20",45.639999
"413","2008-08-21",45.490002
"414","2008-08-22",46.93
"415","2008-08-25",46.41
"416","2008-08-26",46.73
"417","2008-08-27",47.779999
"418","2008-08-28",47.509998
"419","2008-08-29",47.23
"420","2008-09-02",47.080002
"421","2008-09-03",47.099998
"422","2008-09-04",46.66
"423","2008-09-05",46.77
"424","2008-09-08",48.279999
"425","2008-09-09",47.290001
"426","2008-09-10",48.450001
"427","2008-09-11",48.689999
"428","2008-09-12",48.360001
"429","2008-09-15",47.07
"430","2008-09-16",49.209999
"431","2008-09-17",46.619999
"432","2008-09-18",49.5
"433","2008-09-19",51
"434","2008-09-22",47.93
"435","2008-09-23",48.900002
"436","2008-09-24",47.599998
"437","2008-09-25",46.389999
"438","2008-09-26",45.560001
"439","2008-09-29",42.52
"440","2008-09-30",45.52
"441","2008-10-01",45
"442","2008-10-02",41.549999
"443","2008-10-03",42.509998
"444","2008-10-06",40.950001
"445","2008-10-07",40.169998
"446","2008-10-08",36.790001
"447","2008-10-09",32.5
"448","2008-10-10",33.349998
"449","2008-10-13",39.299999
"450","2008-10-14",38.790001
"451","2008-10-15",35.75
"452","2008-10-16",36.860001
"453","2008-10-17",34.59
"454","2008-10-20",38.009998
"455","2008-10-21",37.610001
"456","2008-10-22",36.349998
"457","2008-10-23",34.82
"458","2008-10-24",35.139999
"459","2008-10-27",33.25
"460","2008-10-28",34.82
"461","2008-10-29",36.07
"462","2008-10-30",35.700001
"463","2008-10-31",39.25
"464","2008-11-03",40.619999
"465","2008-11-04",39.82
"466","2008-11-05",38.830002
"467","2008-11-06",37.959999
"468","2008-11-07",38.389999
"469","2008-11-10",36.389999
"470","2008-11-11",37.209999
"471","2008-11-12",35.599998
"472","2008-11-13",38.200001
"473","2008-11-14",37.66
"474","2008-11-17",36.509998
"475","2008-11-18",37.16
"476","2008-11-19",35.540001
"477","2008-11-20",31.92
"478","2008-11-21",34.349998
"479","2008-11-24",36.630001
"480","2008-11-25",37.610001
"481","2008-11-26",38.560001
"482","2008-11-28",40.32
"483","2008-12-01",35.419998
"484","2008-12-02",37.290001
"485","2008-12-03",39.73
"486","2008-12-04",38.779999
"487","2008-12-05",40.34
"488","2008-12-08",39.970001
"489","2008-12-09",38.52
"490","2008-12-10",39.290001
"491","2008-12-11",37.41
"492","2008-12-12",39.049999
"493","2008-12-15",39.07
"494","2008-12-16",42.669998
"495","2008-12-17",42.189999
"496","2008-12-18",41.540001
"497","2008-12-19",42.490002
"498","2008-12-22",41.849998
"499","2008-12-23",40.580002
"500","2008-12-24",40.950001
"501","2008-12-26",41.25
"502","2008-12-29",40.889999
"503","2008-12-30",41.889999
"504","2008-12-31",42.970001
"505","2009-01-02",42.73
"506","2009-01-05",42.049999
"507","2009-01-06",42.709999
"508","2009-01-07",41.810001
"509","2009-01-08",42.470001
"510","2009-01-09",41.619999
"511","2009-01-12",41.509998
"512","2009-01-13",43.369999
"513","2009-01-14",41.349998
"514","2009-01-15",41.84
"515","2009-01-16",42.57
"516","2009-01-20",40.380001
"517","2009-01-21",41.889999
"518","2009-01-22",39.759998
"519","2009-01-23",39.799999
"520","2009-01-26",39.880001
"521","2009-01-27",40.93
"522","2009-01-28",43.25
"523","2009-01-29",41.07
"524","2009-01-30",40.419998
"525","2009-02-02",39.990002
"526","2009-02-03",39.939999
"527","2009-02-04",38.639999
"528","2009-02-05",38.549999
"529","2009-02-06",39.470001
"530","2009-02-09",39.639999
"531","2009-02-10",37.279999
"532","2009-02-11",38.259998
"533","2009-02-12",38.790001
"534","2009-02-13",37.700001
"535","2009-02-17",36.66
"536","2009-02-18",36.630001
"537","2009-02-19",35.27
"538","2009-02-20",34.919998
"539","2009-02-23",34.189999
"540","2009-02-24",35.610001
"541","2009-02-25",34.529999
"542","2009-02-26",34.02
"543","2009-02-27",35.169998
"544","2009-03-02",34.130001
"545","2009-03-03",32.630001
"546","2009-03-04",32.720001
"547","2009-03-05",30.629999
"548","2009-03-06",30.5
"549","2009-03-09",28.76
"550","2009-03-10",29.889999
"551","2009-03-11",29.1
"552","2009-03-12",29.49
"553","2009-03-13",29.790001
"554","2009-03-16",29.540001
"555","2009-03-17",30.41
"556","2009-03-18",31.049999
"557","2009-03-19",30.139999
"558","2009-03-20",30.139999
"559","2009-03-23",30.290001
"560","2009-03-24",28.940001
"561","2009-03-25",29.75
"562","2009-03-26",29.99
"563","2009-03-27",29.27
"564","2009-03-30",28.49
"565","2009-03-31",28.82
"566","2009-04-01",29.84
"567","2009-04-02",30.129999
"568","2009-04-03",30.950001
"569","2009-04-06",30.860001
"570","2009-04-07",30.459999
"571","2009-04-08",31.129999
"572","2009-04-09",31.940001
"573","2009-04-13",32.389999
"574","2009-04-14",31.51
"575","2009-04-15",32.93
"576","2009-04-16",33.240002
"577","2009-04-17",32.759998
"578","2009-04-20",31.25
"579","2009-04-21",32.669998
"580","2009-04-22",30.959999
"581","2009-04-23",30.209999
"582","2009-04-24",29.190001
"583","2009-04-27",29.309999
"584","2009-04-28",29.59
"585","2009-04-29",30.17
"586","2009-04-30",29.98
"587","2009-05-01",29.540001
"588","2009-05-04",30.32
"589","2009-05-05",30.18
"590","2009-05-06",30.43
"591","2009-05-07",30.459999
"592","2009-05-08",35.259998
"593","2009-05-11",33.560001
"594","2009-05-12",33.41
"595","2009-05-13",32.389999
"596","2009-05-14",33.169998
"597","2009-05-15",32.75
"598","2009-05-18",34.139999
"599","2009-05-19",33.419998
"600","2009-05-20",32.75
"601","2009-05-21",32.759998
"602","2009-05-22",32.509998
"603","2009-05-26",33.689999
"604","2009-05-27",33.060001
"605","2009-05-28",33.349998
"606","2009-05-29",34.310001
"607","2009-06-01",35.970001
"608","2009-06-02",36.959999
"609","2009-06-03",36.509998
"610","2009-06-04",36.650002
"611","2009-06-05",37.360001
"612","2009-06-08",37.029999
"613","2009-06-09",36.900002
"614","2009-06-10",36.990002
"615","2009-06-11",36.52
"616","2009-06-12",36.419998
"617","2009-06-15",36.279999
"618","2009-06-16",35.939999
"619","2009-06-17",36.389999
"620","2009-06-18",36.540001
"621","2009-06-19",36.77
"622","2009-06-22",36.459999
"623","2009-06-23",36.709999
"624","2009-06-24",37.16
"625","2009-06-25",37.580002
"626","2009-06-26",37.34
"627","2009-06-29",37.669998
"628","2009-06-30",38.110001
"629","2009-07-01",39
"630","2009-07-02",37.650002
"631","2009-07-06",38.330002
"632","2009-07-07",37.759998
"633","2009-07-08",37.799999
"634","2009-07-09",37.709999
"635","2009-07-10",37.23
"636","2009-07-13",38.27
"637","2009-07-14",37.990002
"638","2009-07-15",38.150002
"639","2009-07-16",38.57
"640","2009-07-17",38.349998
"641","2009-07-20",38.43
"642","2009-07-21",38.970001
"643","2009-07-22",39.240002
"644","2009-07-23",39.27
"645","2009-07-24",39.900002
"646","2009-07-27",40.25
"647","2009-07-28",40.150002
"648","2009-07-29",39.830002
"649","2009-07-30",39.919998
"650","2009-07-31",39.310001
"651","2009-08-03",40.080002
"652","2009-08-04",40.639999
"653","2009-08-05",40.060001
"654","2009-08-06",39.650002
"655","2009-08-07",40.009998
"656","2009-08-10",39.919998
"657","2009-08-11",39.259998
"658","2009-08-12",40.299999
"659","2009-08-13",40.470001
"660","2009-08-14",39.98
"661","2009-08-17",38.880001
"662","2009-08-18",39.049999
"663","2009-08-19",39.189999
"664","2009-08-20",39.209999
"665","2009-08-21",40.220001
"666","2009-08-24",39.759998
"667","2009-08-25",39.799999
"668","2009-08-26",39.880001
"669","2009-08-27",40.060001
"670","2009-08-28",40.369999
"671","2009-08-31",40.889999
"672","2009-09-01",39.970001
"673","2009-09-02",39.700001
"674","2009-09-03",40.330002
"675","2009-09-04",40.939999
"676","2009-09-08",40.720001
"677","2009-09-09",40.830002
"678","2009-09-10",41.32
"679","2009-09-11",42.389999
"680","2009-09-14",42.82
"681","2009-09-15",42.450001
"682","2009-09-16",42.330002
"683","2009-09-17",42.169998
"684","2009-09-18",41.639999
"685","2009-09-21",41.82
"686","2009-09-22",41.360001
"687","2009-09-23",40.950001
"688","2009-09-24",40.84
"689","2009-09-25",40.900002
"690","2009-09-28",42.209999
"691","2009-09-29",42.169998
"692","2009-09-30",41.330002
"693","2009-10-01",41.419998
"694","2009-10-02",41.650002
"695","2009-10-05",42.029999
"696","2009-10-06",42.540001
"697","2009-10-07",42.669998
"698","2009-10-08",42.93
"699","2009-10-09",43.099998
"700","2009-10-12",43.299999
"701","2009-10-13",42.880001
"702","2009-10-14",43.75
"703","2009-10-15",43.630001
"704","2009-10-16",42.849998
"705","2009-10-19",43.43
"706","2009-10-20",43.110001
"707","2009-10-21",42.75
"708","2009-10-22",43.43
"709","2009-10-23",43.119999
"710","2009-10-26",42.459999
"711","2009-10-27",42.689999
"712","2009-10-28",42.529999
"713","2009-10-29",42.900002
"714","2009-10-30",42.07
"715","2009-11-02",41.799999
"716","2009-11-03",41.419998
"717","2009-11-04",41.240002
"718","2009-11-05",41.98
"719","2009-11-06",42.310001
"720","2009-11-09",43.099998
"721","2009-11-10",43.580002
"722","2009-11-11",43.740002
"723","2009-11-12",43.189999
"724","2009-11-13",43.630001
"725","2009-11-16",43.669998
"726","2009-11-17",43.810001
"727","2009-11-18",44.09
"728","2009-11-19",43.860001
"729","2009-11-20",43.689999
"730","2009-11-23",43.32
"731","2009-11-24",42.66
"732","2009-11-25",42.290001
"733","2009-11-27",41.259998
"734","2009-11-30",41.630001
"735","2009-12-01",41.880001
"736","2009-12-02",41.639999
"737","2009-12-03",40.669998
"738","2009-12-04",40.950001
"739","2009-12-07",40.849998
"740","2009-12-08",41.34
"741","2009-12-09",42.759998
"742","2009-12-10",43.34
"743","2009-12-11",44.049999
"744","2009-12-14",44.23
"745","2009-12-15",44.07
"746","2009-12-16",43.720001
"747","2009-12-17",43.18
"748","2009-12-18",42.700001
"749","2009-12-21",43.950001
"750","2009-12-22",44.450001
"751","2009-12-23",44.66
"752","2009-12-24",44.950001
"753","2009-12-28",44.82
"754","2009-12-29",45.23
"755","2009-12-30",45.040001
"756","2009-12-31",44.43
"757","2010-01-04",44.630001
"758","2010-01-05",44.59
"759","2010-01-06",44.619999
"760","2010-01-07",44.5
"761","2010-01-08",44.450001
"762","2010-01-11",44.43
"763","2010-01-12",44.310001
"764","2010-01-13",44.349998
"765","2010-01-14",43.98
"766","2010-01-15",43.529999
"767","2010-01-19",44.549999
"768","2010-01-20",43.939999
"769","2010-01-21",43.84
"770","2010-01-22",43.110001
"771","2010-01-25",43.509998
"772","2010-01-26",43.25
"773","2010-01-27",43.139999
"774","2010-01-28",42.540001
"775","2010-01-29",42.419998
"776","2010-02-01",42.240002
"777","2010-02-02",42.669998
"778","2010-02-03",42.049999
"779","2010-02-04",41.040001
"780","2010-02-05",41.009998
"781","2010-02-08",40.509998
"782","2010-02-09",40.919998
"783","2010-02-10",40.970001
"784","2010-02-11",41
"785","2010-02-12",41.139999
"786","2010-02-16",41.610001
"787","2010-02-17",41.490002
"788","2010-02-18",41.740002
"789","2010-02-19",42.060001
"790","2010-02-22",42.18
"791","2010-02-23",41.669998
"792","2010-02-24",42.099998
"793","2010-02-25",41.799999
"794","2010-02-26",42.150002
"795","2010-03-01",42.639999
"796","2010-03-02",42.66
"797","2010-03-03",42.73
"798","2010-03-04",42.5
"799","2010-03-05",42.810001
"800","2010-03-08",43.139999
"801","2010-03-09",43.330002
"802","2010-03-10",43.470001
"803","2010-03-11",43.549999
"804","2010-03-12",43.439999
"805","2010-03-15",43.130001
"806","2010-03-16",43
"807","2010-03-17",43.060001
"808","2010-03-18",43.18
"809","2010-03-19",43.119999
"810","2010-03-22",43.119999
"811","2010-03-23",43.389999
"812","2010-03-24",43.209999
"813","2010-03-25",43.02
"814","2010-03-26",43.099998
"815","2010-03-29",43.360001
"816","2010-03-30",43.189999
"817","2010-03-31",43.610001
"818","2010-04-01",43.5
"819","2010-04-05",43.73
"820","2010-04-06",43.970001
"821","2010-04-07",43.860001
"822","2010-04-08",43.509998
"823","2010-04-09",43.389999
"824","2010-04-12",43.25
"825","2010-04-13",43.43
"826","2010-04-14",43.490002
"827","2010-04-15",43.779999
"828","2010-04-16",43.669998
"829","2010-04-19",43.93
"830","2010-04-20",44.27
"831","2010-04-21",44.450001
"832","2010-04-22",44.599998
"833","2010-04-23",45.349998
"834","2010-04-26",45.419998
"835","2010-04-27",44.470001
"836","2010-04-28",44.779999
"837","2010-04-29",45.029999
"838","2010-04-30",45.049999
"839","2010-05-03",45.720001
"840","2010-05-04",44.830002
"841","2010-05-05",44.52
"842","2010-05-06",43.349998
"843","2010-05-07",43.98
"844","2010-05-10",44.299999
"845","2010-05-11",44.040001
"846","2010-05-12",44.330002
"847","2010-05-13",44.419998
"848","2010-05-14",43.790001
"849","2010-05-17",44.610001
"850","2010-05-18",44.470001
"851","2010-05-19",44.77
"852","2010-05-20",43.75
"853","2010-05-21",43.639999
"854","2010-05-24",42.869999
"855","2010-05-25",42.759998
"856","2010-05-26",42.330002
"857","2010-05-27",43.669998
"858","2010-05-28",43.5
"859","2010-06-01",42.880001
"860","2010-06-02",43.650002
"861","2010-06-03",43.77
"862","2010-06-04",42.470001
"863","2010-06-07",42.400002
"864","2010-06-08",43.139999
"865","2010-06-09",42.43
"866","2010-06-10",43.349998
"867","2010-06-11",43.41
"868","2010-06-14",43.400002
"869","2010-06-15",44.34
"870","2010-06-16",44.049999
"871","2010-06-17",44.23
"872","2010-06-18",44.93
"873","2010-06-21",44.700001
"874","2010-06-22",44.389999
"875","2010-06-23",44.630001
"876","2010-06-24",43.849998
"877","2010-06-25",44.59
"878","2010-06-28",44.610001
"879","2010-06-29",43.700001
"880","2010-06-30",43.5
"881","2010-07-01",43.259998
"882","2010-07-02",43.25
"883","2010-07-06",43.169998
"884","2010-07-07",43.98
"885","2010-07-08",44.209999
"886","2010-07-09",45.32
"887","2010-07-12",45.119999
"888","2010-07-13",45.880001
"889","2010-07-14",44.869999
"890","2010-07-15",44.419998
"891","2010-07-16",43.240002
"892","2010-07-19",43.41
"893","2010-07-20",43.98
"894","2010-07-21",43.18
"895","2010-07-22",43.900002
"896","2010-07-23",44.060001
"897","2010-07-26",44.639999
"898","2010-07-27",44.68
"899","2010-07-28",43.919998
"900","2010-07-29",43.799999
"901","2010-07-30",43.830002
"902","2010-08-02",44.549999
"903","2010-08-03",44.290001
"904","2010-08-04",44.610001
"905","2010-08-05",44.419998
"906","2010-08-06",44.529999
"907","2010-08-09",45.080002
"908","2010-08-10",44.75
"909","2010-08-11",43.599998
"910","2010-08-12",43.68
"911","2010-08-13",43.599998
"912","2010-08-16",43.43
"913","2010-08-17",43.73
"914","2010-08-18",43.810001
"915","2010-08-19",43.400002
"916","2010-08-20",43.700001
"917","2010-08-23",43.529999
"918","2010-08-24",43.610001
"919","2010-08-25",43.919998
"920","2010-08-26",43.25
"921","2010-08-27",43.970001
"922","2010-08-30",43.16
"923","2010-08-31",43.380001
"924","2010-09-01",44.07
"925","2010-09-02",44.169998
"926","2010-09-03",44.91
"927","2010-09-07",44.439999
"928","2010-09-08",44.220001
"929","2010-09-09",44.66
"930","2010-09-10",44.700001
"931","2010-09-13",44.849998
"932","2010-09-14",44.950001
"933","2010-09-15",45.459999
"934","2010-09-16",45.349998
"935","2010-09-17",45.639999
"936","2010-09-20",46.189999
"937","2010-09-21",45.950001
"938","2010-09-22",45.959999
"939","2010-09-23",45.580002
"940","2010-09-24",46.189999
"941","2010-09-27",46.029999
"942","2010-09-28",46.110001
"943","2010-09-29",46.450001
"944","2010-09-30",47
"945","2010-10-01",46.049999
"946","2010-10-04",45.52
"947","2010-10-05",45.799999
"948","2010-10-06",45.490002
"949","2010-10-07",45.439999
"950","2010-10-08",45.950001
"951","2010-10-11",46.02
"952","2010-10-12",46.27
