"","date","ACOR"
"227","2007-11-26",17.190001
"228","2007-11-27",18.200001
"229","2007-11-28",19.280001
"230","2007-11-29",19.73
"231","2007-11-30",18.709999
"232","2007-12-03",18.82
"233","2007-12-04",18.860001
"234","2007-12-05",19.799999
"235","2007-12-06",20.719999
"236","2007-12-07",20.389999
"237","2007-12-10",19.99
"238","2007-12-11",18.719999
"239","2007-12-12",18.700001
"240","2007-12-13",19.17
"241","2007-12-14",19.43
"242","2007-12-17",19.370001
"243","2007-12-18",19.74
"244","2007-12-19",20.389999
"245","2007-12-20",20.4
"246","2007-12-21",20.4
"247","2007-12-24",21.549999
"248","2007-12-26",22.84
"249","2007-12-27",22.18
"250","2007-12-28",22.110001
"251","2007-12-31",21.959999
"252","2008-01-02",21.74
"253","2008-01-03",21.73
"254","2008-01-04",20.74
"255","2008-01-07",20.870001
"256","2008-01-08",21.209999
"257","2008-01-09",21.870001
"258","2008-01-10",24.42
"259","2008-01-11",25.25
"260","2008-01-14",23.85
"261","2008-01-15",22.709999
"262","2008-01-16",22.440001
"263","2008-01-17",24.59
"264","2008-01-18",24.32
"265","2008-01-22",23.940001
"266","2008-01-23",23.049999
"267","2008-01-24",22.309999
"268","2008-01-25",21.780001
"269","2008-01-28",27.280001
"270","2008-01-29",26.049999
"271","2008-01-30",25.48
"272","2008-01-31",25.360001
"273","2008-02-01",26.860001
"274","2008-02-04",26.74
"275","2008-02-05",26.33
"276","2008-02-06",23.43
"277","2008-02-07",22.870001
"278","2008-02-08",22.93
"279","2008-02-11",21.969999
"280","2008-02-12",21.549999
"281","2008-02-13",24.700001
"282","2008-02-14",23.469999
"283","2008-02-15",23.5
"284","2008-02-19",24.129999
"285","2008-02-20",24.700001
"286","2008-02-21",23.389999
"287","2008-02-22",22.43
"288","2008-02-25",22.059999
"289","2008-02-26",22.030001
"290","2008-02-27",21.959999
"291","2008-02-28",20.83
"292","2008-02-29",20.440001
"293","2008-03-03",20.18
"294","2008-03-04",19.700001
"295","2008-03-05",19.809999
"296","2008-03-06",19.5
"297","2008-03-07",18.709999
"298","2008-03-10",17.17
"299","2008-03-11",17.98
"300","2008-03-12",18.790001
"301","2008-03-13",20.219999
"302","2008-03-14",18.77
"303","2008-03-17",17.459999
"304","2008-03-18",18.6
"305","2008-03-19",18.41
"306","2008-03-20",18.870001
"307","2008-03-24",20.389999
"308","2008-03-25",20.65
"309","2008-03-26",19.82
"310","2008-03-27",19.190001
"311","2008-03-28",19.1
"312","2008-03-31",17.950001
"313","2008-04-01",19.18
"314","2008-04-02",18.870001
"315","2008-04-03",18.450001
"316","2008-04-04",18.299999
"317","2008-04-07",18.4
"318","2008-04-08",19.030001
"319","2008-04-09",18.620001
"320","2008-04-10",18.860001
"321","2008-04-11",19.200001
"322","2008-04-14",19.290001
"323","2008-04-15",19.9
"324","2008-04-16",20.17
"325","2008-04-17",20.209999
"326","2008-04-18",20.059999
"327","2008-04-21",20.950001
"328","2008-04-22",20.809999
"329","2008-04-23",21
"330","2008-04-24",21.959999
"331","2008-04-25",22.34
"332","2008-04-28",23.030001
"333","2008-04-29",22.52
"334","2008-04-30",21.049999
"335","2008-05-01",21.5
"336","2008-05-02",21.76
"337","2008-05-05",21.200001
"338","2008-05-06",20.65
"339","2008-05-07",19.9
"340","2008-05-08",19.76
"341","2008-05-09",19.389999
"342","2008-05-12",19.219999
"343","2008-05-13",18.84
"344","2008-05-14",19.15
"345","2008-05-15",19.559999
"346","2008-05-16",19.559999
"347","2008-05-19",19.59
"348","2008-05-20",20.67
"349","2008-05-21",20.16
"350","2008-05-22",20.610001
"351","2008-05-23",21.01
"352","2008-05-27",21.33
"353","2008-05-28",21.23
"354","2008-05-29",21.049999
"355","2008-05-30",21.559999
"356","2008-06-02",28.290001
"357","2008-06-03",30.110001
"358","2008-06-04",30.15
"359","2008-06-05",31.690001
"360","2008-06-06",30.73
"361","2008-06-09",30.690001
"362","2008-06-10",30.84
"363","2008-06-11",31.43
"364","2008-06-12",30.559999
"365","2008-06-13",30.969999
"366","2008-06-16",30.83
"367","2008-06-17",30.6
"368","2008-06-18",30.120001
"369","2008-06-19",30.75
"370","2008-06-20",31.85
"371","2008-06-23",31.16
"372","2008-06-24",31.639999
"373","2008-06-25",31.690001
"374","2008-06-26",31.629999
"375","2008-06-27",33.09
"376","2008-06-30",32.830002
"377","2008-07-01",33.360001
"378","2008-07-02",32.48
"379","2008-07-03",32.330002
"380","2008-07-07",31.799999
"381","2008-07-08",32.599998
"382","2008-07-09",32.549999
"383","2008-07-10",33
"384","2008-07-11",32.860001
"385","2008-07-14",32.549999
"386","2008-07-15",33.16
"387","2008-07-16",32.490002
"388","2008-07-17",32.209999
"389","2008-07-18",30.700001
"390","2008-07-21",31.83
"391","2008-07-22",33.360001
"392","2008-07-23",34.52
"393","2008-07-24",33.59
"394","2008-07-25",34.68
"395","2008-07-28",34.700001
"396","2008-07-29",33.68
"397","2008-07-30",31.860001
"398","2008-07-31",32.810001
"399","2008-08-01",33.880001
"400","2008-08-04",31.48
"401","2008-08-05",30.540001
"402","2008-08-06",29.93
"403","2008-08-07",26.77
"404","2008-08-08",27.01
"405","2008-08-11",28.01
"406","2008-08-12",28.940001
"407","2008-08-13",28.77
"408","2008-08-14",28.82
"409","2008-08-15",27.99
"410","2008-08-18",28.24
"411","2008-08-19",28.459999
"412","2008-08-20",28.15
"413","2008-08-21",28.200001
"414","2008-08-22",28.48
"415","2008-08-25",27.75
"416","2008-08-26",27.559999
"417","2008-08-27",27.73
"418","2008-08-28",28.15
"419","2008-08-29",28.15
"420","2008-09-02",28.190001
"421","2008-09-03",30.43
"422","2008-09-04",29.030001
"423","2008-09-05",29.559999
"424","2008-09-08",29.65
"425","2008-09-09",27.799999
"426","2008-09-10",28.16
"427","2008-09-11",27.030001
"428","2008-09-12",27.51
"429","2008-09-15",27.02
"430","2008-09-16",28.27
"431","2008-09-17",26.42
"432","2008-09-18",27.709999
"433","2008-09-19",28.110001
"434","2008-09-22",26.75
"435","2008-09-23",26.440001
"436","2008-09-24",25.58
"437","2008-09-25",26.1
"438","2008-09-26",26.110001
"439","2008-09-29",24.4
"440","2008-09-30",23.85
"441","2008-10-01",23.290001
"442","2008-10-02",21.68
"443","2008-10-03",21.280001
"444","2008-10-06",19.07
"445","2008-10-07",18.790001
"446","2008-10-08",18.17
"447","2008-10-09",17.280001
"448","2008-10-10",16.41
"449","2008-10-13",18.51
"450","2008-10-14",18.459999
"451","2008-10-15",16.77
"452","2008-10-16",17.950001
"453","2008-10-17",18.42
"454","2008-10-20",19.530001
"455","2008-10-21",18.370001
"456","2008-10-22",18.049999
"457","2008-10-23",17.639999
"458","2008-10-24",17.17
"459","2008-10-27",15.89
"460","2008-10-28",17.85
"461","2008-10-29",18.379999
"462","2008-10-30",19.98
"463","2008-10-31",20.4
"464","2008-11-03",21.42
"465","2008-11-04",21.799999
"466","2008-11-05",20.709999
"467","2008-11-06",19.98
"468","2008-11-07",20.15
"469","2008-11-10",19.17
"470","2008-11-11",18.450001
"471","2008-11-12",18.129999
"472","2008-11-13",19.07
"473","2008-11-14",18.02
"474","2008-11-17",18.15
"475","2008-11-18",17.309999
"476","2008-11-19",15.7
"477","2008-11-20",15.4
"478","2008-11-21",16.07
"479","2008-11-24",15.93
"480","2008-11-25",16.74
"481","2008-11-26",18.02
"482","2008-11-28",18.120001
"483","2008-12-01",15.44
"484","2008-12-02",16.200001
"485","2008-12-03",16.360001
"486","2008-12-04",15.54
"487","2008-12-05",15.96
"488","2008-12-08",16.49
"489","2008-12-09",16.200001
"490","2008-12-10",16.58
"491","2008-12-11",16.290001
"492","2008-12-12",16.27
"493","2008-12-15",15.86
"494","2008-12-16",17.01
"495","2008-12-17",17.610001
"496","2008-12-18",19.68
"497","2008-12-19",20.049999
"498","2008-12-22",19.33
"499","2008-12-23",19.18
"500","2008-12-24",19.5
"501","2008-12-26",20.16
"502","2008-12-29",19.43
"503","2008-12-30",20.370001
"504","2008-12-31",20.51
"505","2009-01-02",20.440001
"506","2009-01-05",21.09
"507","2009-01-06",21.9
"508","2009-01-07",22.209999
"509","2009-01-08",21.92
"510","2009-01-09",22.92
"511","2009-01-12",21.709999
"512","2009-01-13",22.91
"513","2009-01-14",24.469999
"514","2009-01-15",24.129999
"515","2009-01-16",23.58
"516","2009-01-20",22.120001
"517","2009-01-21",23.690001
"518","2009-01-22",24.309999
"519","2009-01-23",24.68
"520","2009-01-26",25.08
"521","2009-01-27",25.120001
"522","2009-01-28",25.23
"523","2009-01-29",24.549999
"524","2009-01-30",24.530001
"525","2009-02-02",23.639999
"526","2009-02-03",23.75
"527","2009-02-04",23.49
"528","2009-02-05",23.99
"529","2009-02-06",24.610001
"530","2009-02-09",24.209999
"531","2009-02-10",23.49
"532","2009-02-11",24.23
"533","2009-02-12",24.639999
"534","2009-02-13",24.610001
"535","2009-02-17",23.530001
"536","2009-02-18",22.860001
"537","2009-02-19",22.57
"538","2009-02-20",21.620001
"539","2009-02-23",21.459999
"540","2009-02-24",25.610001
"541","2009-02-25",24.190001
"542","2009-02-26",23.82
"543","2009-02-27",22
"544","2009-03-02",20.59
"545","2009-03-03",20.940001
"546","2009-03-04",21.719999
"547","2009-03-05",21.139999
"548","2009-03-06",23.440001
"549","2009-03-09",23.01
"550","2009-03-10",24.66
"551","2009-03-11",24.85
"552","2009-03-12",26
"553","2009-03-13",25.84
"554","2009-03-16",24.9
"555","2009-03-17",25.389999
"556","2009-03-18",25.68
"557","2009-03-19",25.23
"558","2009-03-20",26.82
"559","2009-03-23",26.969999
"560","2009-03-24",25.82
"561","2009-03-25",25.82
"562","2009-03-26",26.27
"563","2009-03-27",25.110001
"564","2009-03-30",24.9
"565","2009-03-31",19.809999
"566","2009-04-01",20.440001
"567","2009-04-02",20.780001
"568","2009-04-03",19.690001
"569","2009-04-06",18.85
"570","2009-04-07",18.09
"571","2009-04-08",18.370001
"572","2009-04-09",18.450001
"573","2009-04-13",18.67
"574","2009-04-14",18.66
"575","2009-04-15",18.23
"576","2009-04-16",18.700001
"577","2009-04-17",18.84
"578","2009-04-20",18.15
"579","2009-04-21",18.559999
"580","2009-04-22",18.34
"581","2009-04-23",21.889999
"582","2009-04-24",21.68
"583","2009-04-27",20.969999
"584","2009-04-28",20.35
"585","2009-04-29",20.74
"586","2009-04-30",19.83
"587","2009-05-01",19.77
"588","2009-05-04",19.459999
"589","2009-05-05",19.5
"590","2009-05-06",22.809999
"591","2009-05-07",23.200001
"592","2009-05-08",23.25
"593","2009-05-11",22.93
"594","2009-05-12",22.74
"595","2009-05-13",22.309999
"596","2009-05-14",22.52
"597","2009-05-15",23.23
"598","2009-05-18",23.700001
"599","2009-05-19",23.639999
"600","2009-05-20",23.67
"601","2009-05-21",23.33
"602","2009-05-22",23.75
"603","2009-05-26",24.870001
"604","2009-05-27",24.57
"605","2009-05-28",24.280001
"606","2009-05-29",24.639999
"607","2009-06-01",25.43
"608","2009-06-02",25.799999
"609","2009-06-03",25.98
"610","2009-06-04",26.040001
"611","2009-06-05",25.959999
"612","2009-06-08",26.01
"613","2009-06-09",25.639999
"614","2009-06-10",24.870001
"615","2009-06-11",25.469999
"616","2009-06-12",25.530001
"617","2009-06-15",26.530001
"618","2009-06-16",25.549999
"619","2009-06-17",25.450001
"620","2009-06-18",25.950001
"621","2009-06-19",26.049999
"622","2009-06-22",25.450001
"623","2009-06-23",25.85
"624","2009-06-24",26.360001
"625","2009-06-25",27.459999
"626","2009-06-26",27.950001
"627","2009-06-29",27.65
"628","2009-06-30",28.190001
"629","2009-07-01",23.99
"630","2009-07-02",23.74
"631","2009-07-06",24.16
"632","2009-07-07",24.1
"633","2009-07-08",23.299999
"634","2009-07-09",23.41
"635","2009-07-10",23.42
"636","2009-07-13",23.49
"637","2009-07-14",23.26
"638","2009-07-15",23.450001
"639","2009-07-16",23.870001
"640","2009-07-17",23.4
"641","2009-07-20",23.26
"642","2009-07-21",24
"643","2009-07-22",23.93
"644","2009-07-23",25.48
"645","2009-07-24",26.07
"646","2009-07-27",26.35
"647","2009-07-28",26.66
"648","2009-07-29",25.99
"649","2009-07-30",25.200001
"650","2009-07-31",25.26
"651","2009-08-03",25.85
"652","2009-08-04",24.01
"653","2009-08-05",23.780001
"654","2009-08-06",23
"655","2009-08-07",23.790001
"656","2009-08-10",23.450001
"657","2009-08-11",23.23
"658","2009-08-12",23.629999
"659","2009-08-13",24.02
"660","2009-08-14",23.629999
"661","2009-08-17",23.129999
"662","2009-08-18",23.6
"663","2009-08-19",23.92
"664","2009-08-20",23.48
"665","2009-08-21",23.610001
"666","2009-08-24",22.969999
"667","2009-08-25",22
"668","2009-08-26",22.59
"669","2009-08-27",23.120001
"670","2009-08-28",22.68
"671","2009-08-31",22.620001
"672","2009-09-01",22.09
"673","2009-09-02",21.41
"674","2009-09-03",21.52
"675","2009-09-04",21.700001
"676","2009-09-08",21.610001
"677","2009-09-09",21.66
"678","2009-09-10",22.809999
"679","2009-09-11",23.49
"680","2009-09-14",24.200001
"681","2009-09-15",25.07
"682","2009-09-16",25.15
"683","2009-09-17",25.049999
"684","2009-09-18",24.67
"685","2009-09-21",24.48
"686","2009-09-22",24.389999
"687","2009-09-23",24.24
"688","2009-09-24",23.77
"689","2009-09-25",23.559999
"690","2009-09-28",23.809999
"691","2009-09-29",23.6
"692","2009-09-30",23.280001
"693","2009-10-01",22.26
"694","2009-10-02",22.629999
"695","2009-10-05",22.58
"696","2009-10-06",22.92
"697","2009-10-07",22.950001
"698","2009-10-08",22.280001
"699","2009-10-09",17.52
"700","2009-10-12",17.23
"701","2009-10-13",16.74
"702","2009-10-14",16.74
"703","2009-10-15",24.65
"704","2009-10-16",24.9
"705","2009-10-19",24.459999
"706","2009-10-20",23.67
"707","2009-10-21",23.68
"708","2009-10-22",23.809999
"709","2009-10-23",23.299999
"710","2009-10-26",22.77
"711","2009-10-27",22.700001
"712","2009-10-28",21.959999
"713","2009-10-29",22.549999
"714","2009-10-30",21.73
"715","2009-11-02",21.99
"716","2009-11-03",22.77
"717","2009-11-04",22.75
"718","2009-11-05",23.459999
"719","2009-11-06",23.780001
"720","2009-11-09",23.98
"721","2009-11-10",24
"722","2009-11-11",24.120001
"723","2009-11-12",23.540001
"724","2009-11-13",23.42
"725","2009-11-16",23.9
"726","2009-11-17",24.280001
"727","2009-11-18",23.91
"728","2009-11-19",23.65
"729","2009-11-20",23.9
"730","2009-11-23",24.26
"731","2009-11-24",24.299999
"732","2009-11-25",24.370001
"733","2009-11-27",24.129999
"734","2009-11-30",24.08
"735","2009-12-01",24.6
"736","2009-12-02",24.75
"737","2009-12-03",24.01
"738","2009-12-04",24.309999
"739","2009-12-07",24.18
"740","2009-12-08",23.93
"741","2009-12-09",23.790001
"742","2009-12-10",24.190001
"743","2009-12-11",24.219999
"744","2009-12-14",24.4
"745","2009-12-15",24.15
"746","2009-12-16",24.27
"747","2009-12-17",24.290001
"748","2009-12-18",25.059999
"749","2009-12-21",25.200001
"750","2009-12-22",25.34
"751","2009-12-23",25.629999
"752","2009-12-24",25.83
"753","2009-12-28",25.5
"754","2009-12-29",25.4
"755","2009-12-30",25.5
"756","2009-12-31",25.200001
"757","2010-01-04",25.450001
"758","2010-01-05",25.98
"759","2010-01-06",25.950001
"760","2010-01-07",25.690001
"761","2010-01-08",26.27
"762","2010-01-11",26.24
"763","2010-01-12",26.370001
"764","2010-01-13",25.959999
"765","2010-01-14",25.950001
"766","2010-01-15",25.26
"767","2010-01-19",26.02
"768","2010-01-20",25.5
"769","2010-01-21",25.620001
"770","2010-01-22",28.120001
"771","2010-01-25",27.969999
"772","2010-01-26",27.48
"773","2010-01-27",28.32
"774","2010-01-28",27.559999
"775","2010-01-29",27.98
"776","2010-02-01",29.09
"777","2010-02-02",30.42
"778","2010-02-03",31
"779","2010-02-04",30.629999
"780","2010-02-05",30.620001
"781","2010-02-08",29.92
"782","2010-02-09",29.99
"783","2010-02-10",29.76
"784","2010-02-11",30.58
"785","2010-02-12",31.309999
"786","2010-02-16",31.299999
"787","2010-02-17",31.91
"788","2010-02-18",31.940001
"789","2010-02-19",31.709999
"790","2010-02-22",31.77
"791","2010-02-23",30.799999
"792","2010-02-24",30.67
"793","2010-02-25",30.25
"794","2010-02-26",30.18
"795","2010-03-01",32.32
"796","2010-03-02",32.27
"797","2010-03-03",33.27
"798","2010-03-04",32.099998
"799","2010-03-05",33.029999
"800","2010-03-08",33.209999
"801","2010-03-09",33.810001
"802","2010-03-10",34.490002
"803","2010-03-11",36.259998
"804","2010-03-12",35.869999
"805","2010-03-15",35.470001
"806","2010-03-16",36.110001
"807","2010-03-17",35.860001
"808","2010-03-18",35.290001
"809","2010-03-19",34.84
"810","2010-03-22",35.580002
"811","2010-03-23",35.630001
"812","2010-03-24",35.43
"813","2010-03-25",35.93
"814","2010-03-26",35.900002
"815","2010-03-29",35.950001
"816","2010-03-30",35.029999
"817","2010-03-31",34.200001
"818","2010-04-01",34.349998
"819","2010-04-05",36.150002
"820","2010-04-06",36.57
"821","2010-04-07",36.02
"822","2010-04-08",35.740002
"823","2010-04-09",35.330002
"824","2010-04-12",35
"825","2010-04-13",35.200001
"826","2010-04-14",37.900002
"827","2010-04-15",38.490002
"828","2010-04-16",37.849998
"829","2010-04-19",37.189999
"830","2010-04-20",38.369999
"831","2010-04-21",38.220001
"832","2010-04-22",38.84
"833","2010-04-23",38.41
"834","2010-04-26",38.580002
"835","2010-04-27",38.290001
"836","2010-04-28",38.889999
"837","2010-04-29",39.57
"838","2010-04-30",38.75
"839","2010-05-03",39.700001
"840","2010-05-04",38.77
"841","2010-05-05",38.290001
"842","2010-05-06",36.16
"843","2010-05-07",34.459999
"844","2010-05-10",36.02
"845","2010-05-11",36.290001
"846","2010-05-12",37.869999
"847","2010-05-13",37.27
"848","2010-05-14",37.09
"849","2010-05-17",36.639999
"850","2010-05-18",36.110001
"851","2010-05-19",36.099998
"852","2010-05-20",34.18
"853","2010-05-21",34.59
"854","2010-05-24",33.450001
"855","2010-05-25",33.41
"856","2010-05-26",33.049999
"857","2010-05-27",34.189999
"858","2010-05-28",34.380001
"859","2010-06-01",35.119999
"860","2010-06-02",36.700001
"861","2010-06-03",37.740002
"862","2010-06-04",35.02
"863","2010-06-07",33.389999
"864","2010-06-08",31.75
"865","2010-06-09",31.610001
"866","2010-06-10",32.349998
"867","2010-06-11",33.560001
"868","2010-06-14",32.98
"869","2010-06-15",33.369999
"870","2010-06-16",32.860001
"871","2010-06-17",32.43
"872","2010-06-18",33.400002
"873","2010-06-21",32.560001
"874","2010-06-22",32.43
"875","2010-06-23",32.52
"876","2010-06-24",32.040001
"877","2010-06-25",32.740002
"878","2010-06-28",32.189999
"879","2010-06-29",30.950001
"880","2010-06-30",31.110001
"881","2010-07-01",29.809999
"882","2010-07-02",29.91
"883","2010-07-06",29.67
"884","2010-07-07",30.690001
"885","2010-07-08",31.719999
"886","2010-07-09",33.459999
"887","2010-07-12",33.869999
"888","2010-07-13",34.639999
"889","2010-07-14",33.970001
"890","2010-07-15",34.23
"891","2010-07-16",33.279999
"892","2010-07-19",31.75
"893","2010-07-20",31.139999
"894","2010-07-21",30.559999
"895","2010-07-22",30.870001
"896","2010-07-23",31.41
"897","2010-07-26",33.73
"898","2010-07-27",33.939999
"899","2010-07-28",32.700001
"900","2010-07-29",32.349998
"901","2010-07-30",32.34
"902","2010-08-02",33.16
"903","2010-08-03",35.290001
"904","2010-08-04",36.77
"905","2010-08-05",35.02
"906","2010-08-06",35.330002
"907","2010-08-09",35.009998
"908","2010-08-10",34.540001
"909","2010-08-11",33.299999
"910","2010-08-12",32.970001
"911","2010-08-13",32.299999
"912","2010-08-16",32.59
"913","2010-08-17",32.990002
"914","2010-08-18",32.619999
"915","2010-08-19",31.75
"916","2010-08-20",31.620001
"917","2010-08-23",30.190001
"918","2010-08-24",28.870001
"919","2010-08-25",29.85
"920","2010-08-26",29.530001
"921","2010-08-27",30.290001
"922","2010-08-30",29.57
"923","2010-08-31",30.120001
"924","2010-09-01",31
"925","2010-09-02",31.91
"926","2010-09-03",32.650002
"927","2010-09-07",32.669998
"928","2010-09-08",33.240002
"929","2010-09-09",32.439999
"930","2010-09-10",33.849998
"931","2010-09-13",34.09
"932","2010-09-14",34.459999
"933","2010-09-15",34.889999
"934","2010-09-16",34.990002
"935","2010-09-17",35.549999
"936","2010-09-20",35.34
"937","2010-09-21",34.790001
"938","2010-09-22",33.700001
"939","2010-09-23",33.380001
"940","2010-09-24",34.169998
"941","2010-09-27",33.689999
"942","2010-09-28",34.34
"943","2010-09-29",33.09
"944","2010-09-30",33.02
"945","2010-10-01",32.240002
"946","2010-10-04",31.32
"947","2010-10-05",31.129999
"948","2010-10-06",30.09
"949","2010-10-07",29.950001
"950","2010-10-08",31.280001
"951","2010-10-11",30.6
"952","2010-10-12",30.15
"953","2010-10-13",28.4
"954","2010-10-14",29.24
"955","2010-10-15",28.93
"956","2010-10-18",27.57
"957","2010-10-19",26.75
"958","2010-10-20",26.51
"959","2010-10-21",25.73
"960","2010-10-22",25.84
"961","2010-10-25",26.66
"962","2010-10-26",26.65
"963","2010-10-27",27.17
"964","2010-10-28",26.75
"965","2010-10-29",27.040001
"966","2010-11-01",25.049999
