"","date","RMD"
"111","2007-06-12",21.58
"112","2007-06-13",21.870001
"113","2007-06-14",21.705
"114","2007-06-15",21.955
"115","2007-06-18",21.955
"116","2007-06-19",21.93
"117","2007-06-20",21.620001
"118","2007-06-21",21.450001
"119","2007-06-22",20.915001
"120","2007-06-25",20.74
"121","2007-06-26",20.625
"122","2007-06-27",20.815001
"123","2007-06-28",20.785
"124","2007-06-29",20.629999
"125","2007-07-02",20.85
"126","2007-07-03",20.825001
"127","2007-07-05",20.85
"128","2007-07-06",20.860001
"129","2007-07-09",21.055
"130","2007-07-10",20.555
"131","2007-07-11",20.565001
"132","2007-07-12",20.855
"133","2007-07-13",20.799999
"134","2007-07-16",20.525
"135","2007-07-17",20.465
"136","2007-07-18",20.715
"137","2007-07-19",20.620001
"138","2007-07-20",20.76
"139","2007-07-23",20.92
"140","2007-07-24",20.934999
"141","2007-07-25",21.565001
"142","2007-07-26",21.610001
"143","2007-07-27",21.280001
"144","2007-07-30",21.365
"145","2007-07-31",21.49
"146","2007-08-01",21.709999
"147","2007-08-02",22.275
"148","2007-08-03",22.075001
"149","2007-08-06",22.575001
"150","2007-08-07",22.700001
"151","2007-08-08",22.325001
"152","2007-08-09",22.02
"153","2007-08-10",21.495001
"154","2007-08-13",21.205
"155","2007-08-14",20.625
"156","2007-08-15",20.120001
"157","2007-08-16",19.83
"158","2007-08-17",20.395
"159","2007-08-20",20.365
"160","2007-08-21",20.245001
"161","2007-08-22",20.775
"162","2007-08-23",20.700001
"163","2007-08-24",20.985001
"164","2007-08-27",20.879999
"165","2007-08-28",20.495001
"166","2007-08-29",20.375
"167","2007-08-30",20.280001
"168","2007-08-31",20.33
"169","2007-09-04",20.715
"170","2007-09-05",20.635
"171","2007-09-06",21.094999
"172","2007-09-07",21.17
"173","2007-09-10",21.34
"174","2007-09-11",22.02
"175","2007-09-12",22.225
"176","2007-09-13",22.205
"177","2007-09-14",22.195
"178","2007-09-17",22.035
"179","2007-09-18",22.475
"180","2007-09-19",22.215
"181","2007-09-20",22.254999
"182","2007-09-21",21.91
"183","2007-09-24",21.645
"184","2007-09-25",21.875
"185","2007-09-26",21.83
"186","2007-09-27",21.445
"187","2007-09-28",21.434999
"188","2007-10-01",21.42
"189","2007-10-02",21.375
"190","2007-10-03",20.615
"191","2007-10-04",20
"192","2007-10-05",20.575001
"193","2007-10-08",20.17
"194","2007-10-09",20.27
"195","2007-10-10",20.379999
"196","2007-10-11",20.264999
"197","2007-10-12",20.254999
"198","2007-10-15",20
"199","2007-10-16",19.825001
"200","2007-10-17",20.049999
"201","2007-10-18",19.965
"202","2007-10-19",20.030001
"203","2007-10-22",20.025
"204","2007-10-23",20.559999
"205","2007-10-24",20.450001
"206","2007-10-25",20.73
"207","2007-10-26",20.450001
"208","2007-10-29",20.49
"209","2007-10-30",20.385
"210","2007-10-31",20.715
"211","2007-11-01",20.084999
"212","2007-11-02",20.950001
"213","2007-11-05",20.780001
"214","2007-11-06",21.15
"215","2007-11-07",21.025
"216","2007-11-08",21.424999
"217","2007-11-09",21.77
"218","2007-11-12",21.924999
"219","2007-11-13",22.450001
"220","2007-11-14",21.985001
"221","2007-11-15",21.75
"222","2007-11-16",21.84
"223","2007-11-19",22.290001
"224","2007-11-20",22.125
"225","2007-11-21",21.865
"226","2007-11-23",22.73
"227","2007-11-26",22.355
"228","2007-11-27",22.535
"229","2007-11-28",23.155001
"230","2007-11-29",22.959999
"231","2007-11-30",22.9
"232","2007-12-03",22.950001
"233","2007-12-04",22.934999
"234","2007-12-05",23.02
"235","2007-12-06",23.895
"236","2007-12-07",24.040001
"237","2007-12-10",24.145
"238","2007-12-11",24.15
"239","2007-12-12",24.389999
"240","2007-12-13",24.424999
"241","2007-12-14",23.665001
"242","2007-12-17",23.280001
"243","2007-12-18",23.33
"244","2007-12-19",22.995001
"245","2007-12-20",23.495001
"246","2007-12-21",26.545
"247","2007-12-24",26.254999
"248","2007-12-26",26.424999
"249","2007-12-27",26.155001
"250","2007-12-28",26.275
"251","2007-12-31",26.264999
"252","2008-01-02",25.655001
"253","2008-01-03",25.504999
"254","2008-01-04",24.775
"255","2008-01-07",24.334999
"256","2008-01-08",24.49
"257","2008-01-09",24.66
"258","2008-01-10",24.84
"259","2008-01-11",24.59
"260","2008-01-14",24.719999
"261","2008-01-15",24.459999
"262","2008-01-16",24.325001
"263","2008-01-17",23.895
"264","2008-01-18",23.045
"265","2008-01-22",22.809999
"266","2008-01-23",22.719999
"267","2008-01-24",22.719999
"268","2008-01-25",22.715
"269","2008-01-28",23.120001
"270","2008-01-29",23.25
"271","2008-01-30",22.73
"272","2008-01-31",23.225
"273","2008-02-01",23.725
"274","2008-02-04",23.295
"275","2008-02-05",22.334999
"276","2008-02-06",22.135
"277","2008-02-07",22.165001
"278","2008-02-08",21.68
"279","2008-02-11",21.424999
"280","2008-02-12",21.245001
"281","2008-02-13",21.094999
"282","2008-02-14",20.879999
"283","2008-02-15",20.75
"284","2008-02-19",20.834999
"285","2008-02-20",20.934999
"286","2008-02-21",20.475
"287","2008-02-22",20.535
"288","2008-02-25",20.575001
"289","2008-02-26",20.799999
"290","2008-02-27",21.27
"291","2008-02-28",21.004999
"292","2008-02-29",20.245001
"293","2008-03-03",20.5
"294","2008-03-04",20.355
"295","2008-03-05",20.200001
"296","2008-03-06",19.91
"297","2008-03-07",19.754999
"298","2008-03-10",19.6
"299","2008-03-11",20.139999
"300","2008-03-12",20.334999
"301","2008-03-13",20.754999
"302","2008-03-14",20.945
"303","2008-03-17",19.934999
"304","2008-03-18",21.115
"305","2008-03-19",20.76
"306","2008-03-20",20.84
"307","2008-03-24",20.844999
"308","2008-03-25",21.17
"309","2008-03-26",20.74
"310","2008-03-27",20.725
"311","2008-03-28",21.01
"312","2008-03-31",21.09
"313","2008-04-01",21.790001
"314","2008-04-02",21.844999
"315","2008-04-03",22.375
"316","2008-04-04",22.58
"317","2008-04-07",22.66
"318","2008-04-08",22.530001
"319","2008-04-09",22.190001
"320","2008-04-10",21.655001
"321","2008-04-11",21.155001
"322","2008-04-14",21.025
"323","2008-04-15",21.125
"324","2008-04-16",21.23
"325","2008-04-17",21.17
"326","2008-04-18",21.174999
"327","2008-04-21",21.075001
"328","2008-04-22",21.004999
"329","2008-04-23",21.094999
"330","2008-04-24",21.120001
"331","2008-04-25",21.145
"332","2008-04-28",21.475
"333","2008-04-29",21.700001
"334","2008-04-30",21.559999
"335","2008-05-01",21
"336","2008-05-02",20.75
"337","2008-05-05",20
"338","2008-05-06",20.370001
"339","2008-05-07",20.165001
"340","2008-05-08",20.094999
"341","2008-05-09",20.139999
"342","2008-05-12",20.355
"343","2008-05-13",20.465
"344","2008-05-14",20.725
"345","2008-05-15",20.42
"346","2008-05-16",20.540001
"347","2008-05-19",20.59
"348","2008-05-20",20.465
"349","2008-05-21",20.4
"350","2008-05-22",20.01
"351","2008-05-23",19.924999
"352","2008-05-27",19.5
"353","2008-05-28",19.514999
"354","2008-05-29",19.700001
"355","2008-05-30",19.695
"356","2008-06-02",19.315001
"357","2008-06-03",19.4
"358","2008-06-04",19.815001
"359","2008-06-05",20.25
"360","2008-06-06",20.325001
"361","2008-06-09",20.01
"362","2008-06-10",19.4
"363","2008-06-11",19.365
"364","2008-06-12",19.1
"365","2008-06-13",19.139999
"366","2008-06-16",19
"367","2008-06-17",18.309999
"368","2008-06-18",17.905001
"369","2008-06-19",17.84
"370","2008-06-20",17.58
"371","2008-06-23",17.415001
"372","2008-06-24",17.094999
"373","2008-06-25",17.264999
"374","2008-06-26",17.254999
"375","2008-06-27",17.5
"376","2008-06-30",17.870001
"377","2008-07-01",19.155001
"378","2008-07-02",19.035
"379","2008-07-03",19.41
"380","2008-07-07",18.775
"381","2008-07-08",19.08
"382","2008-07-09",18.940001
"383","2008-07-10",18.969999
"384","2008-07-11",18.875
"385","2008-07-14",18.115
"386","2008-07-15",17.860001
"387","2008-07-16",17.764999
"388","2008-07-17",17.85
"389","2008-07-18",18.01
"390","2008-07-21",18.5
"391","2008-07-22",18.110001
"392","2008-07-23",18.48
"393","2008-07-24",18.559999
"394","2008-07-25",18.455
"395","2008-07-28",18.5
"396","2008-07-29",18.905001
"397","2008-07-30",18.825001
"398","2008-07-31",18.91
"399","2008-08-01",18.67
"400","2008-08-04",18.665001
"401","2008-08-05",19.125
"402","2008-08-06",21.545
"403","2008-08-07",22.309999
"404","2008-08-08",22.18
"405","2008-08-11",22.145
"406","2008-08-12",22.225
"407","2008-08-13",22.334999
"408","2008-08-14",22.295
"409","2008-08-15",22.01
"410","2008-08-18",22.129999
"411","2008-08-19",22.1
"412","2008-08-20",21.725
"413","2008-08-21",21.9
"414","2008-08-22",22.440001
"415","2008-08-25",22.584999
"416","2008-08-26",22.934999
"417","2008-08-27",23.355
"418","2008-08-28",23.57
"419","2008-08-29",23.4
"420","2008-09-02",23.190001
"421","2008-09-03",22.764999
"422","2008-09-04",22.41
"423","2008-09-05",22.200001
"424","2008-09-08",22.610001
"425","2008-09-09",22.76
"426","2008-09-10",22.905001
"427","2008-09-11",23.495001
"428","2008-09-12",23.99
"429","2008-09-15",23.705
"430","2008-09-16",23.700001
"431","2008-09-17",22.924999
"432","2008-09-18",22.91
"433","2008-09-19",22.955
"434","2008-09-22",22.485001
"435","2008-09-23",22.33
"436","2008-09-24",22.700001
"437","2008-09-25",22.795
"438","2008-09-26",22.530001
"439","2008-09-29",21.165001
"440","2008-09-30",21.5
"441","2008-10-01",21.674999
"442","2008-10-02",21.395
"443","2008-10-03",21.42
"444","2008-10-06",20.190001
"445","2008-10-07",19.465
"446","2008-10-08",18.535
"447","2008-10-09",17.889999
"448","2008-10-10",16.950001
"449","2008-10-13",18.27
"450","2008-10-14",18.174999
"451","2008-10-15",17.725
"452","2008-10-16",17.285
"453","2008-10-17",17.709999
"454","2008-10-20",18.209999
"455","2008-10-21",17.535
"456","2008-10-22",17.285
"457","2008-10-23",16.764999
"458","2008-10-24",15.735
"459","2008-10-27",14.915
"460","2008-10-28",15.73
"461","2008-10-29",16.32
"462","2008-10-30",16.98
"463","2008-10-31",17.129999
"464","2008-11-03",17.950001
"465","2008-11-04",18.25
"466","2008-11-05",17.860001
"467","2008-11-06",16.209999
"468","2008-11-07",17.83
"469","2008-11-10",17.465
"470","2008-11-11",17.42
"471","2008-11-12",16.465
"472","2008-11-13",18.094999
"473","2008-11-14",17.165001
"474","2008-11-17",17.540001
"475","2008-11-18",17.93
"476","2008-11-19",17.065001
"477","2008-11-20",15.52
"478","2008-11-21",16.504999
"479","2008-11-24",17.299999
"480","2008-11-25",16.855
"481","2008-11-26",17.67
"482","2008-11-28",18.17
"483","2008-12-01",16.754999
"484","2008-12-02",17.4
"485","2008-12-03",18.08
"486","2008-12-04",17.655001
"487","2008-12-05",18.504999
"488","2008-12-08",18.475
"489","2008-12-09",17.844999
"490","2008-12-10",17.695
"491","2008-12-11",17.9
"492","2008-12-12",18.24
"493","2008-12-15",17.809999
"494","2008-12-16",18.879999
"495","2008-12-17",18.594999
"496","2008-12-18",17.870001
"497","2008-12-19",17.705
"498","2008-12-22",17.985001
"499","2008-12-23",17.495001
"500","2008-12-24",17.860001
"501","2008-12-26",17.885
"502","2008-12-29",17.695
"503","2008-12-30",18.18
"504","2008-12-31",18.74
"505","2009-01-02",19.190001
"506","2009-01-05",18.905001
"507","2009-01-06",18.735001
"508","2009-01-07",18.280001
"509","2009-01-08",18.299999
"510","2009-01-09",18.209999
"511","2009-01-12",18.280001
"512","2009-01-13",18.799999
"513","2009-01-14",19.049999
"514","2009-01-15",19.215
"515","2009-01-16",19.405001
"516","2009-01-20",18.9
"517","2009-01-21",19.605
"518","2009-01-22",19.565001
"519","2009-01-23",19.535
"520","2009-01-26",20
"521","2009-01-27",20.49
"522","2009-01-28",20.639999
"523","2009-01-29",20.174999
"524","2009-01-30",19.950001
"525","2009-02-02",19.969999
"526","2009-02-03",20.605
"527","2009-02-04",20.23
"528","2009-02-05",20.094999
"529","2009-02-06",21.405001
"530","2009-02-09",20.66
"531","2009-02-10",20.360001
"532","2009-02-11",20.975
"533","2009-02-12",21.27
"534","2009-02-13",21.254999
"535","2009-02-17",21.01
"536","2009-02-18",20.475
"537","2009-02-19",20.540001
"538","2009-02-20",20.424999
"539","2009-02-23",20.215
"540","2009-02-24",20.450001
"541","2009-02-25",19.860001
"542","2009-02-26",19.684999
"543","2009-02-27",18.440001
"544","2009-03-02",16.98
"545","2009-03-03",17.76
"546","2009-03-04",18.299999
"547","2009-03-05",17.469999
"548","2009-03-06",17.764999
"549","2009-03-09",17
"550","2009-03-10",17.424999
"551","2009-03-11",17.264999
"552","2009-03-12",17.98
"553","2009-03-13",18.065001
"554","2009-03-16",18.040001
"555","2009-03-17",16.84
"556","2009-03-18",17.264999
"557","2009-03-19",16.855
"558","2009-03-20",16.15
"559","2009-03-23",16.84
"560","2009-03-24",15.91
"561","2009-03-25",16.4
"562","2009-03-26",17.6
"563","2009-03-27",17.504999
"564","2009-03-30",17.25
"565","2009-03-31",17.67
"566","2009-04-01",17.094999
"567","2009-04-02",17.440001
"568","2009-04-03",17.49
"569","2009-04-06",17.334999
"570","2009-04-07",17.334999
"571","2009-04-08",17.4
"572","2009-04-09",17.83
"573","2009-04-13",18.094999
"574","2009-04-14",18.280001
"575","2009-04-15",18.445
"576","2009-04-16",18.674999
"577","2009-04-17",19.075001
"578","2009-04-20",18.635
"579","2009-04-21",18.85
"580","2009-04-22",18.950001
"581","2009-04-23",18.66
"582","2009-04-24",18.879999
"583","2009-04-27",18.934999
"584","2009-04-28",18.745001
"585","2009-04-29",19.215
"586","2009-04-30",19.225
"587","2009-05-01",19.030001
"588","2009-05-04",19.155001
"589","2009-05-05",19.254999
"590","2009-05-06",19.09
"591","2009-05-07",19.495001
"592","2009-05-08",20.375
"593","2009-05-11",19.924999
"594","2009-05-12",19.625
"595","2009-05-13",19.360001
"596","2009-05-14",19.195
"597","2009-05-15",19.285
"598","2009-05-18",19.42
"599","2009-05-19",19.125
"600","2009-05-20",18.940001
"601","2009-05-21",18.495001
"602","2009-05-22",18.610001
"603","2009-05-26",18.475
"604","2009-05-27",18.26
"605","2009-05-28",18.059999
"606","2009-05-29",18.535
"607","2009-06-01",18.635
"608","2009-06-02",19.325001
"609","2009-06-03",19.344999
"610","2009-06-04",19.145
"611","2009-06-05",19.375
"612","2009-06-08",19.235001
"613","2009-06-09",19.209999
"614","2009-06-10",19.215
"615","2009-06-11",19.674999
"616","2009-06-12",20.055
"617","2009-06-15",19.785
"618","2009-06-16",19.440001
"619","2009-06-17",19.705
"620","2009-06-18",19.885
"621","2009-06-19",19.959999
"622","2009-06-22",19.4
"623","2009-06-23",19.309999
"624","2009-06-24",19.6
"625","2009-06-25",20.195
"626","2009-06-26",20.559999
"627","2009-06-29",20.780001
"628","2009-06-30",20.365
"629","2009-07-01",20.195
"630","2009-07-02",19.809999
"631","2009-07-06",19.639999
"632","2009-07-07",19.775
"633","2009-07-08",19.735001
"634","2009-07-09",19.844999
"635","2009-07-10",19.965
"636","2009-07-13",19.85
"637","2009-07-14",19.93
"638","2009-07-15",19.940001
"639","2009-07-16",20.25
"640","2009-07-17",19.809999
"641","2009-07-20",19.65
"642","2009-07-21",19.75
"643","2009-07-22",19.709999
"644","2009-07-23",19.795
"645","2009-07-24",19.91
"646","2009-07-27",20.200001
"647","2009-07-28",20.049999
"648","2009-07-29",19.98
"649","2009-07-30",20.219999
"650","2009-07-31",20.5
"651","2009-08-03",20.995001
"652","2009-08-04",21.08
"653","2009-08-05",21.190001
"654","2009-08-06",20.995001
"655","2009-08-07",22.625
"656","2009-08-10",22.535
"657","2009-08-11",22.58
"658","2009-08-12",22.73
"659","2009-08-13",22.66
"660","2009-08-14",22.805
"661","2009-08-17",22.59
"662","2009-08-18",22.535
"663","2009-08-19",22.735001
"664","2009-08-20",22.57
"665","2009-08-21",22.6
"666","2009-08-24",22.764999
"667","2009-08-25",22.99
"668","2009-08-26",22.84
"669","2009-08-27",22.77
"670","2009-08-28",22.895
"671","2009-08-31",22.955
"672","2009-09-01",22.705
"673","2009-09-02",22.665001
"674","2009-09-03",22.85
"675","2009-09-04",22.775
"676","2009-09-08",22.834999
"677","2009-09-09",23.1
"678","2009-09-10",23.055
"679","2009-09-11",22.934999
"680","2009-09-14",22.879999
"681","2009-09-15",22.885
"682","2009-09-16",22.98
"683","2009-09-17",22.635
"684","2009-09-18",22.76
"685","2009-09-21",22.764999
"686","2009-09-22",22.674999
"687","2009-09-23",22.639999
"688","2009-09-24",22.504999
"689","2009-09-25",21.99
"690","2009-09-28",22.299999
"691","2009-09-29",22.495001
"692","2009-09-30",22.6
"693","2009-10-01",22.035
"694","2009-10-02",22.165001
"695","2009-10-05",21.59
"696","2009-10-06",21.965
"697","2009-10-07",21.75
"698","2009-10-08",22.35
"699","2009-10-09",22.870001
"700","2009-10-12",23.424999
"701","2009-10-13",23.775
"702","2009-10-14",23.780001
"703","2009-10-15",24.18
"704","2009-10-16",24.334999
"705","2009-10-19",24.565001
"706","2009-10-20",24.629999
"707","2009-10-21",24.635
"708","2009-10-22",24.83
"709","2009-10-23",24.834999
"710","2009-10-26",24.93
"711","2009-10-27",24.735001
"712","2009-10-28",24.264999
"713","2009-10-29",24.785
"714","2009-10-30",24.605
"715","2009-11-02",24.785
"716","2009-11-03",24.495001
"717","2009-11-04",24.674999
"718","2009-11-05",25.025
"719","2009-11-06",23.715
"720","2009-11-09",24.615
"721","2009-11-10",24.49
"722","2009-11-11",24.445
"723","2009-11-12",24.5
"724","2009-11-13",25.264999
"725","2009-11-16",25.59
"726","2009-11-17",25.459999
"727","2009-11-18",25.43
"728","2009-11-19",25.334999
"729","2009-11-20",25.125
"730","2009-11-23",25.235001
"731","2009-11-24",25.424999
"732","2009-11-25",26.115
"733","2009-11-27",25.200001
"734","2009-11-30",25.135
"735","2009-12-01",25.565001
"736","2009-12-02",25.965
"737","2009-12-03",25.76
"738","2009-12-04",26.125
"739","2009-12-07",26.125
"740","2009-12-08",25.74
"741","2009-12-09",25.985001
"742","2009-12-10",26.424999
"743","2009-12-11",26.424999
"744","2009-12-14",26.475
"745","2009-12-15",26.41
"746","2009-12-16",26.1
"747","2009-12-17",25.540001
"748","2009-12-18",25.52
"749","2009-12-21",25.9
"750","2009-12-22",26.115
"751","2009-12-23",26.245001
"752","2009-12-24",26.209999
"753","2009-12-28",26.344999
"754","2009-12-29",26.535
"755","2009-12-30",26.379999
"756","2009-12-31",26.135
"757","2010-01-04",26.395
"758","2010-01-05",25.275
"759","2010-01-06",26.084999
"760","2010-01-07",26.129999
"761","2010-01-08",26.115
"762","2010-01-11",26.42
"763","2010-01-12",25.719999
"764","2010-01-13",26.1
"765","2010-01-14",26.280001
"766","2010-01-15",26.08
"767","2010-01-19",26.459999
"768","2010-01-20",26.465
"769","2010-01-21",25.969999
"770","2010-01-22",25.985001
"771","2010-01-25",26.514999
"772","2010-01-26",26.735001
"773","2010-01-27",26.334999
"774","2010-01-28",26.049999
"775","2010-01-29",25.57
"776","2010-02-01",25.735001
"777","2010-02-02",26.105
"778","2010-02-03",26.08
"779","2010-02-04",25.465
"780","2010-02-05",27.450001
"781","2010-02-08",27.42
"782","2010-02-09",27.135
"783","2010-02-10",27.139999
"784","2010-02-11",27.75
"785","2010-02-12",27.99
"786","2010-02-16",27.725
"787","2010-02-17",27.895
"788","2010-02-18",28.715
"789","2010-02-19",28.735001
"790","2010-02-22",28.975
"791","2010-02-23",28.469999
"792","2010-02-24",28.76
"793","2010-02-25",28.77
"794","2010-02-26",28.540001
"795","2010-03-01",29.084999
"796","2010-03-02",29.450001
"797","2010-03-03",29.629999
"798","2010-03-04",29.545
"799","2010-03-05",29.75
"800","2010-03-08",29.59
"801","2010-03-09",29.68
"802","2010-03-10",30.09
"803","2010-03-11",30.32
"804","2010-03-12",30.344999
"805","2010-03-15",30.315001
"806","2010-03-16",30.5
"807","2010-03-17",30.9
"808","2010-03-18",31.35
"809","2010-03-19",31.09
"810","2010-03-22",31.215
"811","2010-03-23",31.415001
"812","2010-03-24",31.705
"813","2010-03-25",31.594999
"814","2010-03-26",31.48
"815","2010-03-29",31.745001
"816","2010-03-30",31.934999
"817","2010-03-31",31.825001
"818","2010-04-01",31.865
"819","2010-04-05",31.785
"820","2010-04-06",31.605
"821","2010-04-07",31.32
"822","2010-04-08",30.690001
"823","2010-04-09",30.790001
"824","2010-04-12",30.799999
"825","2010-04-13",30.950001
"826","2010-04-14",31.075001
"827","2010-04-15",30.969999
"828","2010-04-16",30.809999
"829","2010-04-19",30.934999
"830","2010-04-20",31.77
"831","2010-04-21",31.67
"832","2010-04-22",31.875
"833","2010-04-23",31.805
"834","2010-04-26",31.605
"835","2010-04-27",30.469999
"836","2010-04-28",30.99
"837","2010-04-29",30.844999
"838","2010-04-30",34.215
"839","2010-05-03",34.34
"840","2010-05-04",33.855
"841","2010-05-05",33.794998
"842","2010-05-06",32.845001
"843","2010-05-07",31.815001
"844","2010-05-10",33.209999
"845","2010-05-11",33.785
"846","2010-05-12",34.384998
"847","2010-05-13",34.41
"848","2010-05-14",34.145
"849","2010-05-17",34.360001
"850","2010-05-18",33.220001
"851","2010-05-19",32.355
"852","2010-05-20",31.280001
"853","2010-05-21",30.565001
"854","2010-05-24",31.049999
"855","2010-05-25",31.004999
"856","2010-05-26",30.57
"857","2010-05-27",31.865
"858","2010-05-28",31.445
"859","2010-06-01",31.65
"860","2010-06-02",32.490002
"861","2010-06-03",32.759998
"862","2010-06-04",32.215
"863","2010-06-07",31.469999
"864","2010-06-08",31.415001
"865","2010-06-09",31.344999
"866","2010-06-10",31.83
"867","2010-06-11",32.189999
"868","2010-06-14",32.560001
"869","2010-06-15",33.044998
"870","2010-06-16",32.73
"871","2010-06-17",32.349998
"872","2010-06-18",31.684999
"873","2010-06-21",31.825001
"874","2010-06-22",31.639999
"875","2010-06-23",30.975
"876","2010-06-24",30.695
"877","2010-06-25",30.844999
"878","2010-06-28",30.82
"879","2010-06-29",30.264999
"880","2010-06-30",30.405001
"881","2010-07-01",29.805
"882","2010-07-02",30.584999
"883","2010-07-06",30.975
"884","2010-07-07",32.009998
"885","2010-07-08",32.5
"886","2010-07-09",32.465
"887","2010-07-12",32.674999
"888","2010-07-13",33.115002
"889","2010-07-14",33.404999
"890","2010-07-15",33.419998
"891","2010-07-16",33.23
"892","2010-07-19",32.355
"893","2010-07-20",32.330002
"894","2010-07-21",31.594999
"895","2010-07-22",32.145
"896","2010-07-23",32.84
"897","2010-07-26",32.345001
"898","2010-07-27",31.995001
"899","2010-07-28",31.895
"900","2010-07-29",32
"901","2010-07-30",32.845001
"902","2010-08-02",33.470001
"903","2010-08-03",33.695
"904","2010-08-04",33.845001
"905","2010-08-05",34.014999
"906","2010-08-06",32.490002
"907","2010-08-09",32.755001
"908","2010-08-10",32.130001
"909","2010-08-11",31.665001
"910","2010-08-12",31.045
"911","2010-08-13",31.375
"912","2010-08-16",31.405001
"913","2010-08-17",32.095001
"914","2010-08-18",31.790001
"915","2010-08-19",31.715
"916","2010-08-20",31.385
"917","2010-08-23",31.355
"918","2010-08-24",30.43
"919","2010-08-25",30.334999
"920","2010-08-26",29.875
"921","2010-08-27",30.594999
"922","2010-08-30",30.190001
"923","2010-08-31",30.139999
"924","2010-09-01",30.83
"925","2010-09-02",31.49
"926","2010-09-03",32.23
"927","2010-09-07",32.049999
"928","2010-09-08",31.690001
"929","2010-09-09",32.369999
"930","2010-09-10",32.310001
"931","2010-09-13",33.060001
"932","2010-09-14",33.099998
"933","2010-09-15",33.43
"934","2010-09-16",33.27
"935","2010-09-17",33.060001
"936","2010-09-20",33.16
"937","2010-09-21",32.419998
"938","2010-09-22",32.610001
"939","2010-09-23",32.349998
"940","2010-09-24",32.830002
"941","2010-09-27",32.860001
"942","2010-09-28",32.93
"943","2010-09-29",32.220001
"944","2010-09-30",32.810001
"945","2010-10-01",32.830002
"946","2010-10-04",32.43
"947","2010-10-05",33.130001
"948","2010-10-06",33.240002
"949","2010-10-07",32.709999
"950","2010-10-08",32.66
"951","2010-10-11",32.400002
"952","2010-10-12",32.27
"953","2010-10-13",31.709999
"954","2010-10-14",31.68
"955","2010-10-15",31.59
"956","2010-10-18",31.450001
"957","2010-10-19",30.51
"958","2010-10-20",30.940001
"959","2010-10-21",31.360001
"960","2010-10-22",31.59
"961","2010-10-25",31.42
"962","2010-10-26",31.5
"963","2010-10-27",32.099998
"964","2010-10-28",32.009998
"965","2010-10-29",31.870001
"966","2010-11-01",31.389999
