"","date","DUK"
"78","2007-04-25",63
"79","2007-04-26",62.040001
"80","2007-04-27",62.099998
"81","2007-04-30",61.560001
"82","2007-05-01",62.07
"83","2007-05-02",62.400002
"84","2007-05-03",62.189999
"85","2007-05-04",61.889999
"86","2007-05-07",62.639999
"87","2007-05-08",61.98
"88","2007-05-09",61.02
"89","2007-05-10",60.450001
"90","2007-05-11",60.84
"91","2007-05-14",61.619999
"92","2007-05-15",61.380001
"93","2007-05-16",61.380001
"94","2007-05-17",61.470001
"95","2007-05-18",61.200001
"96","2007-05-21",61.169998
"97","2007-05-22",60.869999
"98","2007-05-23",59.82
"99","2007-05-24",58.259998
"100","2007-05-25",57.57
"101","2007-05-29",58.169998
"102","2007-05-30",58.77
"103","2007-05-31",58.619999
"104","2007-06-01",58.23
"105","2007-06-04",58.02
"106","2007-06-05",57.66
"107","2007-06-06",57.240002
"108","2007-06-07",55.139999
"109","2007-06-08",55.139999
"110","2007-06-11",55.740002
"111","2007-06-12",54.75
"112","2007-06-13",56.040001
"113","2007-06-14",55.919998
"114","2007-06-15",56.939999
"115","2007-06-18",56.040001
"116","2007-06-19",56.669998
"117","2007-06-20",55.23
"118","2007-06-21",56.07
"119","2007-06-22",54.720001
"120","2007-06-25",54.689999
"121","2007-06-26",54.630001
"122","2007-06-27",55.049999
"123","2007-06-28",54.720001
"124","2007-06-29",54.900002
"125","2007-07-02",55.5
"126","2007-07-03",55.560001
"127","2007-07-05",55.259998
"128","2007-07-06",54.360001
"129","2007-07-09",54.630001
"130","2007-07-10",53.82
"131","2007-07-11",54.119999
"132","2007-07-12",54.720001
"133","2007-07-13",54.900002
"134","2007-07-16",54.060001
"135","2007-07-17",53.82
"136","2007-07-18",54.119999
"137","2007-07-19",54.150002
"138","2007-07-20",53.880001
"139","2007-07-23",54.029999
"140","2007-07-24",52.77
"141","2007-07-25",53.009998
"142","2007-07-26",52.68
"143","2007-07-27",51.630001
"144","2007-07-30",51.57
"145","2007-07-31",51.09
"146","2007-08-01",52.860001
"147","2007-08-02",53.939999
"148","2007-08-03",51.330002
"149","2007-08-06",53.700001
"150","2007-08-07",56.580002
"151","2007-08-08",58.619999
"152","2007-08-09",58.200001
"153","2007-08-10",58.529999
"154","2007-08-13",57
"155","2007-08-14",55.650002
"156","2007-08-15",54.119999
"157","2007-08-16",54.689999
"158","2007-08-17",55.080002
"159","2007-08-20",54.900002
"160","2007-08-21",55.139999
"161","2007-08-22",55.470001
"162","2007-08-23",55.439999
"163","2007-08-24",55.619999
"164","2007-08-27",53.459999
"165","2007-08-28",53.130001
"166","2007-08-29",55.02
"167","2007-08-30",54.209999
"168","2007-08-31",55.02
"169","2007-09-04",56.130001
"170","2007-09-05",55.169998
"171","2007-09-06",56.25
"172","2007-09-07",56.34
"173","2007-09-10",56.130001
"174","2007-09-11",55.799999
"175","2007-09-12",55.98
"176","2007-09-13",56.040001
"177","2007-09-14",55.98
"178","2007-09-17",55.650002
"179","2007-09-18",56.759998
"180","2007-09-19",57.27
"181","2007-09-20",56.07
"182","2007-09-21",56.279999
"183","2007-09-24",56.07
"184","2007-09-25",56.549999
"185","2007-09-26",57
"186","2007-09-27",56.759998
"187","2007-09-28",56.07
"188","2007-10-01",57.09
"189","2007-10-02",57.299999
"190","2007-10-03",57.630001
"191","2007-10-04",57.900002
"192","2007-10-05",58.290001
"193","2007-10-08",57.720001
"194","2007-10-09",57.959999
"195","2007-10-10",57.48
"196","2007-10-11",56.700001
"197","2007-10-12",57.240002
"198","2007-10-15",56.669998
"199","2007-10-16",56.880001
"200","2007-10-17",56.310001
"201","2007-10-18",56.43
"202","2007-10-19",55.23
"203","2007-10-22",55.68
"204","2007-10-23",55.619999
"205","2007-10-24",55.950001
"206","2007-10-25",56.130001
"207","2007-10-26",56.400002
"208","2007-10-29",57.119999
"209","2007-10-30",56.91
"210","2007-10-31",57.509998
"211","2007-11-01",56.459999
"212","2007-11-02",57.09
"213","2007-11-05",58.080002
"214","2007-11-06",58.290001
"215","2007-11-07",57.09
"216","2007-11-08",58.5
"217","2007-11-09",58.349998
"218","2007-11-12",58.110001
"219","2007-11-13",58.860001
"220","2007-11-14",57.540001
"221","2007-11-15",57.810001
"222","2007-11-16",58.32
"223","2007-11-19",58.740002
"224","2007-11-20",59.700001
"225","2007-11-21",59.490002
"226","2007-11-23",59.73
"227","2007-11-26",59.009998
"228","2007-11-27",59.07
"229","2007-11-28",59.82
"230","2007-11-29",59.310001
"231","2007-11-30",59.369999
"232","2007-12-03",59.490002
"233","2007-12-04",60.630001
"234","2007-12-05",61.349998
"235","2007-12-06",61.59
"236","2007-12-07",61.68
"237","2007-12-10",61.799999
"238","2007-12-11",60.509998
"239","2007-12-12",61.290001
"240","2007-12-13",61.98
"241","2007-12-14",61.380001
"242","2007-12-17",60.48
"243","2007-12-18",61.200001
"244","2007-12-19",60.630001
"245","2007-12-20",61.02
"246","2007-12-21",61.470001
"247","2007-12-24",61.560001
"248","2007-12-26",61.68
"249","2007-12-27",60.720001
"250","2007-12-28",60.959999
"251","2007-12-31",60.509998
"252","2008-01-02",59.25
"253","2008-01-03",59.43
"254","2008-01-04",59.400002
"255","2008-01-07",60.93
"256","2008-01-08",60.75
"257","2008-01-09",61.41
"258","2008-01-10",61.32
"259","2008-01-11",60.540001
"260","2008-01-14",60.75
"261","2008-01-15",59.73
"262","2008-01-16",59.849998
"263","2008-01-17",58.110001
"264","2008-01-18",57.48
"265","2008-01-22",55.529999
"266","2008-01-23",56.970001
"267","2008-01-24",55.200001
"268","2008-01-25",53.849998
"269","2008-01-28",54.990002
"270","2008-01-29",55.049999
"271","2008-01-30",55.200001
"272","2008-01-31",55.950001
"273","2008-02-01",56.669998
"274","2008-02-04",57.720001
"275","2008-02-05",55.560001
"276","2008-02-06",56.52
"277","2008-02-07",55.169998
"278","2008-02-08",55.169998
"279","2008-02-11",55.5
"280","2008-02-12",56.099998
"281","2008-02-13",55.259998
"282","2008-02-14",54.48
"283","2008-02-15",54.240002
"284","2008-02-19",54.509998
"285","2008-02-20",54.84
"286","2008-02-21",53.73
"287","2008-02-22",54.66
"288","2008-02-25",55.200001
"289","2008-02-26",55.23
"290","2008-02-27",54.75
"291","2008-02-28",53.790001
"292","2008-02-29",52.619999
"293","2008-03-03",53.07
"294","2008-03-04",53.099998
"295","2008-03-05",52.860001
"296","2008-03-06",51.779999
"297","2008-03-07",51.419998
"298","2008-03-10",51.360001
"299","2008-03-11",53.369999
"300","2008-03-12",52.59
"301","2008-03-13",53.25
"302","2008-03-14",52.5
"303","2008-03-17",53.82
"304","2008-03-18",54.419998
"305","2008-03-19",53.25
"306","2008-03-20",54.720001
"307","2008-03-24",54.029999
"308","2008-03-25",53.400002
"309","2008-03-26",53.82
"310","2008-03-27",53.400002
"311","2008-03-28",53.130001
"312","2008-03-31",53.549999
"313","2008-04-01",54.389999
"314","2008-04-02",54.900002
"315","2008-04-03",54.57
"316","2008-04-04",54.360001
"317","2008-04-07",54.810001
"318","2008-04-08",55.23
"319","2008-04-09",55.110001
"320","2008-04-10",55.049999
"321","2008-04-11",54.540001
"322","2008-04-14",54.119999
"323","2008-04-15",54.119999
"324","2008-04-16",55.349998
"325","2008-04-17",54.959999
"326","2008-04-18",55.169998
"327","2008-04-21",54.810001
"328","2008-04-22",54.240002
"329","2008-04-23",55.169998
"330","2008-04-24",54.66
"331","2008-04-25",55.41
"332","2008-04-28",54.84
"333","2008-04-29",54.599998
"334","2008-04-30",54.93
"335","2008-05-01",56.009998
"336","2008-05-02",56.970001
"337","2008-05-05",56.189999
"338","2008-05-06",56.279999
"339","2008-05-07",55.41
"340","2008-05-08",55.650002
"341","2008-05-09",55.380001
"342","2008-05-12",56.130001
"343","2008-05-13",55.77
"344","2008-05-14",56.669998
"345","2008-05-15",55.560001
"346","2008-05-16",55.619999
"347","2008-05-19",56.189999
"348","2008-05-20",55.77
"349","2008-05-21",55.619999
"350","2008-05-22",55.889999
"351","2008-05-23",54.630001
"352","2008-05-27",54.900002
"353","2008-05-28",55.200001
"354","2008-05-29",55.259998
"355","2008-05-30",55.439999
"356","2008-06-02",54.330002
"357","2008-06-03",53.91
"358","2008-06-04",54.450001
"359","2008-06-05",54.509998
"360","2008-06-06",53.07
"361","2008-06-09",54.299999
"362","2008-06-10",53.73
"363","2008-06-11",53.82
"364","2008-06-12",53.52
"365","2008-06-13",54.450001
"366","2008-06-16",54.599998
"367","2008-06-17",54.599998
"368","2008-06-18",54.299999
"369","2008-06-19",54.360001
"370","2008-06-20",53.009998
"371","2008-06-23",53.220001
"372","2008-06-24",52.68
"373","2008-06-25",53.220001
"374","2008-06-26",51.689999
"375","2008-06-27",51.209999
"376","2008-06-30",52.139999
"377","2008-07-01",51.810001
"378","2008-07-02",51.779999
"379","2008-07-03",51.330002
"380","2008-07-07",51.540001
"381","2008-07-08",52.439999
"382","2008-07-09",52.529999
"383","2008-07-10",52.349998
"384","2008-07-11",52.200001
"385","2008-07-14",51.599998
"386","2008-07-15",51.779999
"387","2008-07-16",51.240002
"388","2008-07-17",51.540001
"389","2008-07-18",52.139999
"390","2008-07-21",52.080002
"391","2008-07-22",52.080002
"392","2008-07-23",51.66
"393","2008-07-24",51.959999
"394","2008-07-25",51.57
"395","2008-07-28",51.299999
"396","2008-07-29",51.810001
"397","2008-07-30",52.560001
"398","2008-07-31",52.740002
"399","2008-08-01",51.509998
"400","2008-08-04",52.110001
"401","2008-08-05",52.98
"402","2008-08-06",52.32
"403","2008-08-07",52.259998
"404","2008-08-08",54.540001
"405","2008-08-11",55.619999
"406","2008-08-12",53.549999
"407","2008-08-13",53.279999
"408","2008-08-14",52.709999
"409","2008-08-15",53.34
"410","2008-08-18",53.669998
"411","2008-08-19",53.07
"412","2008-08-20",53.099998
"413","2008-08-21",52.98
"414","2008-08-22",53.490002
"415","2008-08-25",52.77
"416","2008-08-26",53.099998
"417","2008-08-27",53.189999
"418","2008-08-28",53.52
"419","2008-08-29",52.32
"420","2008-09-02",52.02
"421","2008-09-03",51.360001
"422","2008-09-04",51.869999
"423","2008-09-05",51.93
"424","2008-09-08",53.610001
"425","2008-09-09",54.299999
"426","2008-09-10",53.610001
"427","2008-09-11",54.66
"428","2008-09-12",54.900002
"429","2008-09-15",53.580002
"430","2008-09-16",54.119999
"431","2008-09-17",52.139999
"432","2008-09-18",55.77
"433","2008-09-19",53.91
"434","2008-09-22",53.91
"435","2008-09-23",53.009998
"436","2008-09-24",53.549999
"437","2008-09-25",53.91
"438","2008-09-26",54.09
"439","2008-09-29",52.830002
"440","2008-09-30",52.290001
"441","2008-10-01",53.43
"442","2008-10-02",52.619999
"443","2008-10-03",52.080002
"444","2008-10-06",51.330002
"445","2008-10-07",50.91
"446","2008-10-08",50.790001
"447","2008-10-09",45.450001
"448","2008-10-10",43.290001
"449","2008-10-13",49.049999
"450","2008-10-14",47.16
"451","2008-10-15",44.43
"452","2008-10-16",46.59
"453","2008-10-17",45.450001
"454","2008-10-20",50.040001
"455","2008-10-21",47.099998
"456","2008-10-22",46.349998
"457","2008-10-23",49.200001
"458","2008-10-24",46.889999
"459","2008-10-27",47.16
"460","2008-10-28",50.040001
"461","2008-10-29",48.720001
"462","2008-10-30",50.490002
"463","2008-10-31",49.139999
"464","2008-11-03",50.009998
"465","2008-11-04",50.759998
"466","2008-11-05",46.860001
"467","2008-11-06",46.98
"468","2008-11-07",48.75
"469","2008-11-10",47.759998
"470","2008-11-11",47.52
"471","2008-11-12",45.900002
"472","2008-11-13",48.330002
"473","2008-11-14",46.919998
"474","2008-11-17",46.169998
"475","2008-11-18",47.040001
"476","2008-11-19",44.73
"477","2008-11-20",43.889999
"478","2008-11-21",45.119999
"479","2008-11-24",46.349998
"480","2008-11-25",45.990002
"481","2008-11-26",45.419998
"482","2008-11-28",46.68
"483","2008-12-01",44.220001
"484","2008-12-02",43.5
"485","2008-12-03",44.279999
"486","2008-12-04",43.77
"487","2008-12-05",44.82
"488","2008-12-08",44.82
"489","2008-12-09",43.529999
"490","2008-12-10",44.16
"491","2008-12-11",43.68
"492","2008-12-12",43.860001
"493","2008-12-15",43.529999
"494","2008-12-16",44.82
"495","2008-12-17",43.830002
"496","2008-12-18",44.310001
"497","2008-12-19",44.040001
"498","2008-12-22",44.52
"499","2008-12-23",43.32
"500","2008-12-24",43.830002
"501","2008-12-26",43.650002
"502","2008-12-29",43.950001
"503","2008-12-30",44.82
"504","2008-12-31",45.029999
"505","2009-01-02",46.200001
"506","2009-01-05",47.310001
"507","2009-01-06",46.02
"508","2009-01-07",46.139999
"509","2009-01-08",46.23
"510","2009-01-09",45.810001
"511","2009-01-12",46.110001
"512","2009-01-13",45.48
"513","2009-01-14",44.970001
"514","2009-01-15",44.580002
"515","2009-01-16",45.060001
"516","2009-01-20",44.639999
"517","2009-01-21",44.549999
"518","2009-01-22",44.580002
"519","2009-01-23",44.700001
"520","2009-01-26",45.48
"521","2009-01-27",45.900002
"522","2009-01-28",46.200001
"523","2009-01-29",46.23
"524","2009-01-30",45.450001
"525","2009-02-02",45.029999
"526","2009-02-03",45.150002
"527","2009-02-04",46.080002
"528","2009-02-05",46.41
"529","2009-02-06",47.040001
"530","2009-02-09",46.98
"531","2009-02-10",45.630001
"532","2009-02-11",44.82
"533","2009-02-12",44.639999
"534","2009-02-13",44.220001
"535","2009-02-17",42.330002
"536","2009-02-18",43.23
"537","2009-02-19",43.5
"538","2009-02-20",42.48
"539","2009-02-23",41.73
"540","2009-02-24",42.93
"541","2009-02-25",42.509998
"542","2009-02-26",41.34
"543","2009-02-27",40.41
"544","2009-03-02",38.759998
"545","2009-03-03",36.66
"546","2009-03-04",37.259998
"547","2009-03-05",36.119999
"548","2009-03-06",36.450001
"549","2009-03-09",35.43
"550","2009-03-10",37.169998
"551","2009-03-11",37.650002
"552","2009-03-12",37.950001
"553","2009-03-13",38.580002
"554","2009-03-16",39.48
"555","2009-03-17",40.560001
"556","2009-03-18",41.970001
"557","2009-03-19",42.509998
"558","2009-03-20",42.66
"559","2009-03-23",44.07
"560","2009-03-24",42.599998
"561","2009-03-25",42.720001
"562","2009-03-26",43.380001
"563","2009-03-27",42.869999
"564","2009-03-30",42.330002
"565","2009-03-31",42.959999
"566","2009-04-01",42.779999
"567","2009-04-02",42.540001
"568","2009-04-03",42.57
"569","2009-04-06",42.18
"570","2009-04-07",41.279999
"571","2009-04-08",41.970001
"572","2009-04-09",41.880001
"573","2009-04-13",41.759998
"574","2009-04-14",41.16
"575","2009-04-15",42
"576","2009-04-16",41.610001
"577","2009-04-17",41.220001
"578","2009-04-20",41.16
"579","2009-04-21",41.490002
"580","2009-04-22",41.16
"581","2009-04-23",41.459999
"582","2009-04-24",41.25
"583","2009-04-27",41.34
"584","2009-04-28",41.549999
"585","2009-04-29",41.970001
"586","2009-04-30",41.43
"587","2009-05-01",42.330002
"588","2009-05-04",42.689999
"589","2009-05-05",42.57
"590","2009-05-06",41.970001
"591","2009-05-07",42.57
"592","2009-05-08",42.540001
"593","2009-05-11",43.02
"594","2009-05-12",43.200001
"595","2009-05-13",42.119999
"596","2009-05-14",41.189999
"597","2009-05-15",40.439999
"598","2009-05-18",40.650002
"599","2009-05-19",40.68
"600","2009-05-20",40.259998
"601","2009-05-21",40.349998
"602","2009-05-22",41.07
"603","2009-05-26",42.09
"604","2009-05-27",41.25
"605","2009-05-28",42.09
"606","2009-05-29",42.450001
"607","2009-06-01",43.110001
"608","2009-06-02",42.299999
"609","2009-06-03",42.240002
"610","2009-06-04",42.209999
"611","2009-06-05",42.389999
"612","2009-06-08",42.27
"613","2009-06-09",42.240002
"614","2009-06-10",42.419998
"615","2009-06-11",43.32
"616","2009-06-12",44.009998
"617","2009-06-15",43.349998
"618","2009-06-16",42.689999
"619","2009-06-17",42.869999
"620","2009-06-18",43.919998
"621","2009-06-19",43.23
"622","2009-06-22",43.950001
"623","2009-06-23",43.169998
"624","2009-06-24",43.200001
"625","2009-06-25",43.889999
"626","2009-06-26",43.23
"627","2009-06-29",43.740002
"628","2009-06-30",43.77
"629","2009-07-01",44.490002
"630","2009-07-02",43.200001
"631","2009-07-06",43.830002
"632","2009-07-07",42.959999
"633","2009-07-08",42.869999
"634","2009-07-09",42.689999
"635","2009-07-10",42.959999
"636","2009-07-13",43.709999
"637","2009-07-14",43.560001
"638","2009-07-15",44.279999
"639","2009-07-16",44.310001
"640","2009-07-17",44.189999
"641","2009-07-20",44.279999
"642","2009-07-21",44.669998
"643","2009-07-22",44.52
"644","2009-07-23",45.450001
"645","2009-07-24",46.169998
"646","2009-07-27",46.349998
"647","2009-07-28",45.900002
"648","2009-07-29",46.049999
"649","2009-07-30",46.59
"650","2009-07-31",46.439999
"651","2009-08-03",46.709999
"652","2009-08-04",46.740002
"653","2009-08-05",45.990002
"654","2009-08-06",46.349998
"655","2009-08-07",47.009998
"656","2009-08-10",46.560001
"657","2009-08-11",46.799999
"658","2009-08-12",45.84
"659","2009-08-13",45.900002
"660","2009-08-14",46.139999
"661","2009-08-17",45.810001
"662","2009-08-18",45.75
"663","2009-08-19",46.02
"664","2009-08-20",46.470001
"665","2009-08-21",46.830002
"666","2009-08-24",47.099998
"667","2009-08-25",46.860001
"668","2009-08-26",46.919998
"669","2009-08-27",46.860001
"670","2009-08-28",46.830002
"671","2009-08-31",46.470001
"672","2009-09-01",45.869999
"673","2009-09-02",45.450001
"674","2009-09-03",45.93
"675","2009-09-04",46.560001
"676","2009-09-08",46.560001
"677","2009-09-09",46.290001
"678","2009-09-10",46.290001
"679","2009-09-11",46.290001
"680","2009-09-14",46.950001
"681","2009-09-15",46.98
"682","2009-09-16",47.549999
"683","2009-09-17",47.459999
"684","2009-09-18",47.880001
"685","2009-09-21",47.25
"686","2009-09-22",47.130001
"687","2009-09-23",47.16
"688","2009-09-24",47.43
"689","2009-09-25",47.490002
"690","2009-09-28",47.82
"691","2009-09-29",47.580002
"692","2009-09-30",47.220001
"693","2009-10-01",46.830002
"694","2009-10-02",46.139999
"695","2009-10-05",46.529999
"696","2009-10-06",46.860001
"697","2009-10-07",47.040001
"698","2009-10-08",46.77
"699","2009-10-09",46.799999
"700","2009-10-12",46.919998
"701","2009-10-13",46.830002
"702","2009-10-14",47.34
"703","2009-10-15",47.549999
"704","2009-10-16",47.369999
"705","2009-10-19",47.939999
"706","2009-10-20",47.849998
"707","2009-10-21",48.450001
"708","2009-10-22",48.57
"709","2009-10-23",48.299999
"710","2009-10-26",47.82
"711","2009-10-27",47.700001
"712","2009-10-28",47.52
"713","2009-10-29",48.330002
"714","2009-10-30",47.459999
"715","2009-11-02",47.34
"716","2009-11-03",47.16
"717","2009-11-04",47.400002
"718","2009-11-05",48.150002
"719","2009-11-06",48.150002
"720","2009-11-09",48.93
"721","2009-11-10",48.540001
"722","2009-11-11",48.419998
"723","2009-11-12",48.029999
"724","2009-11-13",48.119999
"725","2009-11-16",48.599998
"726","2009-11-17",48.57
"727","2009-11-18",48.48
"728","2009-11-19",48.299999
"729","2009-11-20",48.66
"730","2009-11-23",49.380001
"731","2009-11-24",49.68
"732","2009-11-25",50.25
"733","2009-11-27",50.07
"734","2009-11-30",50.040001
"735","2009-12-01",51.330002
"736","2009-12-02",51.75
"737","2009-12-03",51.810001
"738","2009-12-04",51.419998
"739","2009-12-07",52.139999
"740","2009-12-08",52.349998
"741","2009-12-09",52.349998
"742","2009-12-10",53.009998
"743","2009-12-11",53.43
"744","2009-12-14",53.099998
"745","2009-12-15",52.950001
"746","2009-12-16",52.650002
"747","2009-12-17",51.990002
"748","2009-12-18",52.169998
"749","2009-12-21",52.110001
"750","2009-12-22",51.779999
"751","2009-12-23",51.720001
"752","2009-12-24",51.810001
"753","2009-12-28",52.02
"754","2009-12-29",52.169998
"755","2009-12-30",52.259998
"756","2009-12-31",51.630001
"757","2010-01-04",50.91
"758","2010-01-05",50.07
"759","2010-01-06",50.25
"760","2010-01-07",50.490002
"761","2010-01-08",50.52
"762","2010-01-11",51.029999
"763","2010-01-12",51.09
"764","2010-01-13",51.209999
"765","2010-01-14",51.209999
"766","2010-01-15",50.700001
"767","2010-01-19",51.27
"768","2010-01-20",50.790001
"769","2010-01-21",50.040001
"770","2010-01-22",49.650002
"771","2010-01-25",49.98
"772","2010-01-26",50.43
"773","2010-01-27",50.220001
"774","2010-01-28",49.860001
"775","2010-01-29",49.59
"776","2010-02-01",49.950001
"777","2010-02-02",50.279999
"778","2010-02-03",49.919998
"779","2010-02-04",49.110001
"780","2010-02-05",48.959999
"781","2010-02-08",48.959999
"782","2010-02-09",49.68
"783","2010-02-10",48.66
"784","2010-02-11",48.630001
"785","2010-02-12",48.450001
"786","2010-02-16",48.75
"787","2010-02-17",48.540001
"788","2010-02-18",48.990002
"789","2010-02-19",49.830002
"790","2010-02-22",49.290001
"791","2010-02-23",49.049999
"792","2010-02-24",49.349998
"793","2010-02-25",49.139999
"794","2010-02-26",49.049999
"795","2010-03-01",49.470001
"796","2010-03-02",49.32
"797","2010-03-03",49.200001
"798","2010-03-04",48.990002
"799","2010-03-05",49.380001
"800","2010-03-08",49.59
"801","2010-03-09",49.41
"802","2010-03-10",49.41
"803","2010-03-11",49.439999
"804","2010-03-12",48.990002
"805","2010-03-15",49.380001
"806","2010-03-16",49.830002
"807","2010-03-17",49.860001
"808","2010-03-18",49.740002
"809","2010-03-19",49.740002
"810","2010-03-22",49.32
"811","2010-03-23",49.380001
"812","2010-03-24",48.959999
"813","2010-03-25",48.900002
"814","2010-03-26",49.259998
"815","2010-03-29",49.77
"816","2010-03-30",49.200001
"817","2010-03-31",48.959999
"818","2010-04-01",49.23
"819","2010-04-05",49.259998
"820","2010-04-06",49.650002
"821","2010-04-07",49.110001
"822","2010-04-08",48.720001
"823","2010-04-09",48.990002
"824","2010-04-12",48.779999
"825","2010-04-13",48.66
"826","2010-04-14",48.630001
"827","2010-04-15",48.389999
"828","2010-04-16",48.029999
"829","2010-04-19",48.209999
"830","2010-04-20",49.049999
"831","2010-04-21",48.900002
"832","2010-04-22",48.630001
"833","2010-04-23",48.75
"834","2010-04-26",48.720001
"835","2010-04-27",48.029999
"836","2010-04-28",49.919998
"837","2010-04-29",49.59
"838","2010-04-30",50.34
"839","2010-05-03",50.790001
"840","2010-05-04",50.130001
"841","2010-05-05",50.279999
"842","2010-05-06",49.439999
"843","2010-05-07",49.650002
"844","2010-05-10",50.700001
"845","2010-05-11",50.759998
"846","2010-05-12",50.939999
"847","2010-05-13",50.580002
"848","2010-05-14",50.34
"849","2010-05-17",50.790001
"850","2010-05-18",50.82
"851","2010-05-19",49.470001
"852","2010-05-20",47.91
"853","2010-05-21",48
"854","2010-05-24",47.91
"855","2010-05-25",47.459999
"856","2010-05-26",47.130001
"857","2010-05-27",47.939999
"858","2010-05-28",47.880001
"859","2010-06-01",47.099998
"860","2010-06-02",47.880001
"861","2010-06-03",48.150002
"862","2010-06-04",46.830002
"863","2010-06-07",47.009998
"864","2010-06-08",48.299999
"865","2010-06-09",47.790001
"866","2010-06-10",48.720001
"867","2010-06-11",48.509998
"868","2010-06-14",48.630001
"869","2010-06-15",49.23
"870","2010-06-16",49.560001
"871","2010-06-17",50.130001
"872","2010-06-18",49.919998
"873","2010-06-21",49.77
"874","2010-06-22",48.959999
"875","2010-06-23",48.66
"876","2010-06-24",48.450001
"877","2010-06-25",48.509998
"878","2010-06-28",49.02
"879","2010-06-29",48.450001
"880","2010-06-30",48
"881","2010-07-01",47.91
"882","2010-07-02",48.18
"883","2010-07-06",48.66
"884","2010-07-07",50.25
"885","2010-07-08",50.16
"886","2010-07-09",50.369999
"887","2010-07-12",50.669998
"888","2010-07-13",50.52
"889","2010-07-14",50.880001
"890","2010-07-15",51.240002
"891","2010-07-16",50.610001
"892","2010-07-19",51.509998
"893","2010-07-20",51.419998
"894","2010-07-21",50.700001
"895","2010-07-22",51.299999
"896","2010-07-23",50.82
"897","2010-07-26",51.299999
"898","2010-07-27",52.080002
"899","2010-07-28",51.93
"900","2010-07-29",51.509998
"901","2010-07-30",51.299999
"902","2010-08-02",52.110001
"903","2010-08-03",52.110001
"904","2010-08-04",52.110001
"905","2010-08-05",52.23
"906","2010-08-06",52.259998
"907","2010-08-09",52.68
"908","2010-08-10",53.07
"909","2010-08-11",51.330002
"910","2010-08-12",51.299999
"911","2010-08-13",51.029999
"912","2010-08-16",51.09
"913","2010-08-17",51.720001
"914","2010-08-18",51.779999
"915","2010-08-19",51.119999
"916","2010-08-20",51.18
"917","2010-08-23",51.18
"918","2010-08-24",51.630001
"919","2010-08-25",51.48
"920","2010-08-26",51.240002
"921","2010-08-27",52.080002
"922","2010-08-30",51.450001
"923","2010-08-31",51.540001
"924","2010-09-01",52.32
"925","2010-09-02",51.84
"926","2010-09-03",52.049999
"927","2010-09-07",52.02
"928","2010-09-08",52.169998
"929","2010-09-09",52.619999
"930","2010-09-10",52.59
"931","2010-09-13",52.98
"932","2010-09-14",52.98
"933","2010-09-15",52.740002
"934","2010-09-16",52.709999
"935","2010-09-17",52.529999
"936","2010-09-20",53.34
"937","2010-09-21",53.369999
"938","2010-09-22",53.939999
"939","2010-09-23",53.279999
"940","2010-09-24",53.970001
"941","2010-09-27",53.700001
"942","2010-09-28",53.82
"943","2010-09-29",53.580002
"944","2010-09-30",53.130001
"945","2010-10-01",53.490002
"946","2010-10-04",53.25
"947","2010-10-05",53.220001
"948","2010-10-06",53.099998
"949","2010-10-07",52.889999
"950","2010-10-08",52.919998
"951","2010-10-11",52.860001
