"","date","NYT"
"179","2007-09-18",20.07
"180","2007-09-19",20.08
"181","2007-09-20",19.690001
"182","2007-09-21",19.809999
"183","2007-09-24",19.549999
"184","2007-09-25",19.52
"185","2007-09-26",19.219999
"186","2007-09-27",19.25
"187","2007-09-28",19.76
"188","2007-10-01",20.290001
"189","2007-10-02",20.370001
"190","2007-10-03",19.82
"191","2007-10-04",19.959999
"192","2007-10-05",20
"193","2007-10-08",19.889999
"194","2007-10-09",19.889999
"195","2007-10-10",20.18
"196","2007-10-11",19.870001
"197","2007-10-12",19.719999
"198","2007-10-15",19.33
"199","2007-10-16",18.91
"200","2007-10-17",18.48
"201","2007-10-18",18.51
"202","2007-10-19",18.18
"203","2007-10-22",18.41
"204","2007-10-23",20.219999
"205","2007-10-24",20.360001
"206","2007-10-25",20.65
"207","2007-10-26",20.32
"208","2007-10-29",20.5
"209","2007-10-30",19.860001
"210","2007-10-31",19.559999
"211","2007-11-01",18.969999
"212","2007-11-02",18.870001
"213","2007-11-05",18.639999
"214","2007-11-06",18.280001
"215","2007-11-07",18.01
"216","2007-11-08",18.309999
"217","2007-11-09",18.540001
"218","2007-11-12",18.48
"219","2007-11-13",19.18
"220","2007-11-14",19.049999
"221","2007-11-15",18.85
"222","2007-11-16",18.809999
"223","2007-11-19",17.98
"224","2007-11-20",17.75
"225","2007-11-21",17.139999
"226","2007-11-23",17.26
"227","2007-11-26",17.18
"228","2007-11-27",16.83
"229","2007-11-28",16.709999
"230","2007-11-29",16.790001
"231","2007-11-30",16.5
"232","2007-12-03",16.450001
"233","2007-12-04",16.950001
"234","2007-12-05",16.719999
"235","2007-12-06",17.049999
"236","2007-12-07",16.790001
"237","2007-12-10",16.92
"238","2007-12-11",16.610001
"239","2007-12-12",16.879999
"240","2007-12-13",16.98
"241","2007-12-14",16.530001
"242","2007-12-17",16.58
"243","2007-12-18",16.84
"244","2007-12-19",17.01
"245","2007-12-20",17.309999
"246","2007-12-21",17.65
"247","2007-12-24",17.48
"248","2007-12-26",17.530001
"249","2007-12-27",17.32
"250","2007-12-28",17.33
"251","2007-12-31",17.530001
"252","2008-01-02",17.450001
"253","2008-01-03",17.67
"254","2008-01-04",16.99
"255","2008-01-07",16.780001
"256","2008-01-08",16.1
"257","2008-01-09",15.63
"258","2008-01-10",16.15
"259","2008-01-11",16
"260","2008-01-14",15.78
"261","2008-01-15",14.96
"262","2008-01-16",15.47
"263","2008-01-17",15.04
"264","2008-01-18",14.89
"265","2008-01-22",14.48
"266","2008-01-23",14.94
"267","2008-01-24",14.82
"268","2008-01-25",14.66
"269","2008-01-28",16.07
"270","2008-01-29",16.059999
"271","2008-01-30",16.65
"272","2008-01-31",16.74
"273","2008-02-01",17.309999
"274","2008-02-04",17.02
"275","2008-02-05",16.74
"276","2008-02-06",16.59
"277","2008-02-07",16.809999
"278","2008-02-08",16.780001
"279","2008-02-11",17.16
"280","2008-02-12",17.74
"281","2008-02-13",17.98
"282","2008-02-14",18.84
"283","2008-02-15",18.690001
"284","2008-02-19",19.799999
"285","2008-02-20",21.07
"286","2008-02-21",19.690001
"287","2008-02-22",19.030001
"288","2008-02-25",19.59
"289","2008-02-26",19.15
"290","2008-02-27",18.690001
"291","2008-02-28",18.549999
"292","2008-02-29",18.629999
"293","2008-03-03",18.24
"294","2008-03-04",18.41
"295","2008-03-05",18.860001
"296","2008-03-06",17.57
"297","2008-03-07",17.280001
"298","2008-03-10",17.219999
"299","2008-03-11",18.6
"300","2008-03-12",19.4
"301","2008-03-13",19.1
"302","2008-03-14",18.5
"303","2008-03-17",18.74
"304","2008-03-18",18.950001
"305","2008-03-19",19.08
"306","2008-03-20",19.48
"307","2008-03-24",20.34
"308","2008-03-25",20.5
"309","2008-03-26",20.379999
"310","2008-03-27",19.07
"311","2008-03-28",18.43
"312","2008-03-31",18.879999
"313","2008-04-01",19.200001
"314","2008-04-02",19.43
"315","2008-04-03",20
"316","2008-04-04",19.290001
"317","2008-04-07",19.35
"318","2008-04-08",19.33
"319","2008-04-09",19.540001
"320","2008-04-10",19.66
"321","2008-04-11",19.059999
"322","2008-04-14",19.059999
"323","2008-04-15",19.299999
"324","2008-04-16",19.5
"325","2008-04-17",19.42
"326","2008-04-18",19.190001
"327","2008-04-21",20.25
"328","2008-04-22",19.610001
"329","2008-04-23",19.790001
"330","2008-04-24",20.58
"331","2008-04-25",20.879999
"332","2008-04-28",20.309999
"333","2008-04-29",19.6
"334","2008-04-30",19.5
"335","2008-05-01",19.98
"336","2008-05-02",19.77
"337","2008-05-05",19.68
"338","2008-05-06",19.799999
"339","2008-05-07",19.389999
"340","2008-05-08",19.48
"341","2008-05-09",19.67
"342","2008-05-12",19.57
"343","2008-05-13",19.33
"344","2008-05-14",19.51
"345","2008-05-15",19.209999
"346","2008-05-16",18.469999
"347","2008-05-19",18.629999
"348","2008-05-20",18.280001
"349","2008-05-21",17.780001
"350","2008-05-22",17.860001
"351","2008-05-23",17.450001
"352","2008-05-27",17.49
"353","2008-05-28",17.219999
"354","2008-05-29",17.530001
"355","2008-05-30",17.42
"356","2008-06-02",17.1
"357","2008-06-03",17.23
"358","2008-06-04",17.27
"359","2008-06-05",17.42
"360","2008-06-06",16.82
"361","2008-06-09",16.41
"362","2008-06-10",16.77
"363","2008-06-11",16.59
"364","2008-06-12",16.540001
"365","2008-06-13",16.66
"366","2008-06-16",16.57
"367","2008-06-17",16.52
"368","2008-06-18",16.16
"369","2008-06-19",16.1
"370","2008-06-20",15.89
"371","2008-06-23",15.77
"372","2008-06-24",15.6
"373","2008-06-25",16.049999
"374","2008-06-26",15.81
"375","2008-06-27",15.65
"376","2008-06-30",15.39
"377","2008-07-01",15.64
"378","2008-07-02",15.24
"379","2008-07-03",15.23
"380","2008-07-07",14.88
"381","2008-07-08",15.06
"382","2008-07-09",14.01
"383","2008-07-10",13.62
"384","2008-07-11",13.65
"385","2008-07-14",13.21
"386","2008-07-15",12.85
"387","2008-07-16",12.59
"388","2008-07-17",13.29
"389","2008-07-18",12.66
"390","2008-07-21",13.14
"391","2008-07-22",12.86
"392","2008-07-23",13.2
"393","2008-07-24",12.48
"394","2008-07-25",12.4
"395","2008-07-28",12.16
"396","2008-07-29",12.59
"397","2008-07-30",12.73
"398","2008-07-31",12.59
"399","2008-08-01",12.91
"400","2008-08-04",12.9
"401","2008-08-05",13.48
"402","2008-08-06",13.5
"403","2008-08-07",12.99
"404","2008-08-08",13.4
"405","2008-08-11",14.09
"406","2008-08-12",13.24
"407","2008-08-13",12.77
"408","2008-08-14",13.58
"409","2008-08-15",13.92
"410","2008-08-18",13.82
"411","2008-08-19",13.37
"412","2008-08-20",12.98
"413","2008-08-21",13.09
"414","2008-08-22",13.21
"415","2008-08-25",12.88
"416","2008-08-26",12.66
"417","2008-08-27",12.86
"418","2008-08-28",12.91
"419","2008-08-29",12.99
"420","2008-09-02",13.12
"421","2008-09-03",13.64
"422","2008-09-04",13.32
"423","2008-09-05",13.57
"424","2008-09-08",14.25
"425","2008-09-09",14
"426","2008-09-10",13.96
"427","2008-09-11",15.23
"428","2008-09-12",15.25
"429","2008-09-15",13.49
"430","2008-09-16",13.99
"431","2008-09-17",13.62
"432","2008-09-18",15.25
"433","2008-09-19",15.1
"434","2008-09-22",14.5
"435","2008-09-23",14.79
"436","2008-09-24",14.44
"437","2008-09-25",14.89
"438","2008-09-26",14.92
"439","2008-09-29",14.35
"440","2008-09-30",14.29
"441","2008-10-01",14.82
"442","2008-10-02",13.86
"443","2008-10-03",13.22
"444","2008-10-06",13.05
"445","2008-10-07",13.4
"446","2008-10-08",13.26
"447","2008-10-09",12.17
"448","2008-10-10",13.6
"449","2008-10-13",12.63
"450","2008-10-14",13.02
"451","2008-10-15",12.05
"452","2008-10-16",12.53
"453","2008-10-17",12.51
"454","2008-10-20",13.08
"455","2008-10-21",11.88
"456","2008-10-22",10.68
"457","2008-10-23",10.7
"458","2008-10-24",9.55
"459","2008-10-27",9.51
"460","2008-10-28",10.08
"461","2008-10-29",9.72
"462","2008-10-30",9.93
"463","2008-10-31",10
"464","2008-11-03",9.89
"465","2008-11-04",10.28
"466","2008-11-05",9.84
"467","2008-11-06",9.43
"468","2008-11-07",9.32
"469","2008-11-10",8.68
"470","2008-11-11",8.38
"471","2008-11-12",7.7
"472","2008-11-13",7.96
"473","2008-11-14",7.34
"474","2008-11-17",7.1
"475","2008-11-18",7.08
"476","2008-11-19",6.35
"477","2008-11-20",5.72
"478","2008-11-21",5.34
"479","2008-11-24",6.64
"480","2008-11-25",7.19
"481","2008-11-26",7.25
"482","2008-11-28",7.54
"483","2008-12-01",6.97
"484","2008-12-02",7.19
"485","2008-12-03",7.75
"486","2008-12-04",7.94
"487","2008-12-05",7.64
"488","2008-12-08",7.85
"489","2008-12-09",7.35
"490","2008-12-10",7.29
"491","2008-12-11",7.38
"492","2008-12-12",7.41
"493","2008-12-15",7.11
"494","2008-12-16",7.14
"495","2008-12-17",6.93
"496","2008-12-18",6.66
"497","2008-12-19",6.6
"498","2008-12-22",6.66
"499","2008-12-23",6.33
"500","2008-12-24",6
"501","2008-12-26",7
"502","2008-12-29",7.02
"503","2008-12-30",7.02
"504","2008-12-31",7.33
"505","2009-01-02",7.59
"506","2009-01-05",7.6
"507","2009-01-06",7.7
"508","2009-01-07",7.34
"509","2009-01-08",7.32
"510","2009-01-09",7.06
"511","2009-01-12",6.75
"512","2009-01-13",6.81
"513","2009-01-14",6.26
"514","2009-01-15",6.18
"515","2009-01-16",6.41
"516","2009-01-20",5.91
"517","2009-01-21",6
"518","2009-01-22",5.58
"519","2009-01-23",5.75
"520","2009-01-26",5.72
"521","2009-01-27",5.6
"522","2009-01-28",5.98
"523","2009-01-29",5.57
"524","2009-01-30",4.97
"525","2009-02-02",4.86
"526","2009-02-03",5.1
"527","2009-02-04",4.79
"528","2009-02-05",4.9
"529","2009-02-06",5.05
"530","2009-02-09",4.72
"531","2009-02-10",4.23
"532","2009-02-11",4.33
"533","2009-02-12",4.31
"534","2009-02-13",4.06
"535","2009-02-17",3.77
"536","2009-02-18",3.71
"537","2009-02-19",3.51
"538","2009-02-20",4.07
"539","2009-02-23",3.99
"540","2009-02-24",3.95
"541","2009-02-25",3.96
"542","2009-02-26",4.2
"543","2009-02-27",4.13
"544","2009-03-02",4.03
"545","2009-03-03",4.09
"546","2009-03-04",4.39
"547","2009-03-05",4.08
"548","2009-03-06",4.07
"549","2009-03-09",3.9
"550","2009-03-10",4.02
"551","2009-03-11",3.86
"552","2009-03-12",4.15
"553","2009-03-13",4.25
"554","2009-03-16",4.11
"555","2009-03-17",4.23
"556","2009-03-18",4.43
"557","2009-03-19",4.5
"558","2009-03-20",4.42
"559","2009-03-23",4.75
"560","2009-03-24",4.55
"561","2009-03-25",4.57
"562","2009-03-26",4.98
"563","2009-03-27",5.07
"564","2009-03-30",4.62
"565","2009-03-31",4.52
"566","2009-04-01",4.56
"567","2009-04-02",4.96
"568","2009-04-03",5.05
"569","2009-04-06",5.26
"570","2009-04-07",4.83
"571","2009-04-08",4.84
"572","2009-04-09",5.41
"573","2009-04-13",5.3
"574","2009-04-14",5.48
"575","2009-04-15",5.74
"576","2009-04-16",5.92
"577","2009-04-17",6.71
"578","2009-04-20",5.85
"579","2009-04-21",4.94
"580","2009-04-22",4.94
"581","2009-04-23",5.13
"582","2009-04-24",5.55
"583","2009-04-27",5.15
"584","2009-04-28",5.01
"585","2009-04-29",5.37
"586","2009-04-30",5.38
"587","2009-05-01",5.4
"588","2009-05-04",5.97
"589","2009-05-05",6.16
"590","2009-05-06",6.31
"591","2009-05-07",6.13
"592","2009-05-08",6.48
"593","2009-05-11",6.81
"594","2009-05-12",6.99
"595","2009-05-13",6.39
"596","2009-05-14",6.32
"597","2009-05-15",6.09
"598","2009-05-18",6.47
"599","2009-05-19",6.55
"600","2009-05-20",6.78
"601","2009-05-21",6.58
"602","2009-05-22",6.76
"603","2009-05-26",6.72
"604","2009-05-27",6.59
"605","2009-05-28",6.74
"606","2009-05-29",6.6
"607","2009-06-01",6.86
"608","2009-06-02",6.51
"609","2009-06-03",6.32
"610","2009-06-04",6.45
"611","2009-06-05",6.49
"612","2009-06-08",6.34
"613","2009-06-09",6.28
"614","2009-06-10",6.12
"615","2009-06-11",6.14
"616","2009-06-12",6.29
"617","2009-06-15",6.08
"618","2009-06-16",6.04
"619","2009-06-17",5.81
"620","2009-06-18",5.61
"621","2009-06-19",5.81
"622","2009-06-22",5.3
"623","2009-06-23",5.06
"624","2009-06-24",5.14
"625","2009-06-25",5.23
"626","2009-06-26",5.42
"627","2009-06-29",5.56
"628","2009-06-30",5.51
"629","2009-07-01",5.52
"630","2009-07-02",5.39
"631","2009-07-06",5.07
"632","2009-07-07",4.96
"633","2009-07-08",4.91
"634","2009-07-09",4.8
"635","2009-07-10",4.77
"636","2009-07-13",4.95
"637","2009-07-14",5.05
"638","2009-07-15",5.46
"639","2009-07-16",5.63
"640","2009-07-17",5.54
"641","2009-07-20",6.08
"642","2009-07-21",6.42
"643","2009-07-22",6.62
"644","2009-07-23",6.5
"645","2009-07-24",6.66
"646","2009-07-27",7.71
"647","2009-07-28",7.56
"648","2009-07-29",7.52
"649","2009-07-30",7.62
"650","2009-07-31",7.87
"651","2009-08-03",8.38
"652","2009-08-04",8.39
"653","2009-08-05",8.1
"654","2009-08-06",8.13
"655","2009-08-07",8.14
"656","2009-08-10",8.1
"657","2009-08-11",7.96
"658","2009-08-12",8.02
"659","2009-08-13",8.07
"660","2009-08-14",8
"661","2009-08-17",7.58
"662","2009-08-18",7.69
"663","2009-08-19",7.88
"664","2009-08-20",8.04
"665","2009-08-21",8.06
"666","2009-08-24",8
"667","2009-08-25",8.01
"668","2009-08-26",7.95
"669","2009-08-27",7.95
"670","2009-08-28",7.97
"671","2009-08-31",7.61
"672","2009-09-01",7.3
"673","2009-09-02",7.12
"674","2009-09-03",7.14
"675","2009-09-04",7.14
"676","2009-09-08",7.2
"677","2009-09-09",7.37
"678","2009-09-10",7.72
"679","2009-09-11",7.78
"680","2009-09-14",7.73
"681","2009-09-15",7.88
"682","2009-09-16",8.82
"683","2009-09-17",8.42
"684","2009-09-18",8.36
"685","2009-09-21",8.16
"686","2009-09-22",8.37
"687","2009-09-23",8.12
"688","2009-09-24",7.75
"689","2009-09-25",7.78
"690","2009-09-28",7.99
"691","2009-09-29",8.39
"692","2009-09-30",8.12
"693","2009-10-01",7.75
"694","2009-10-02",7.32
"695","2009-10-05",7.81
"696","2009-10-06",8.2
"697","2009-10-07",8.03
"698","2009-10-08",8.59
"699","2009-10-09",8.48
"700","2009-10-12",8.39
"701","2009-10-13",8.31
"702","2009-10-14",8.67
"703","2009-10-15",8.67
"704","2009-10-16",8.48
"705","2009-10-19",8.91
"706","2009-10-20",8.65
"707","2009-10-21",8.75
"708","2009-10-22",10.72
"709","2009-10-23",10.74
"710","2009-10-26",10.08
"711","2009-10-27",9.71
"712","2009-10-28",8.56
"713","2009-10-29",8.79
"714","2009-10-30",7.97
"715","2009-11-02",7.78
"716","2009-11-03",7.98
"717","2009-11-04",7.65
"718","2009-11-05",8.26
"719","2009-11-06",8.17
"720","2009-11-09",8.63
"721","2009-11-10",8.67
"722","2009-11-11",8.99
"723","2009-11-12",8.91
"724","2009-11-13",8.95
"725","2009-11-16",9.55
"726","2009-11-17",9.55
"727","2009-11-18",9.25
"728","2009-11-19",8.84
"729","2009-11-20",8.65
"730","2009-11-23",8.91
"731","2009-11-24",8.88
"732","2009-11-25",8.99
"733","2009-11-27",8.76
"734","2009-11-30",8.44
"735","2009-12-01",8.6
"736","2009-12-02",8.52
"737","2009-12-03",8.55
"738","2009-12-04",8.72
"739","2009-12-07",8.9
"740","2009-12-08",9.01
"741","2009-12-09",8.96
"742","2009-12-10",9.08
"743","2009-12-11",9.19
"744","2009-12-14",9.69
"745","2009-12-15",10.1
"746","2009-12-16",10.68
"747","2009-12-17",10.25
"748","2009-12-18",10.4
"749","2009-12-21",10.79
"750","2009-12-22",11.03
"751","2009-12-23",12.1
"752","2009-12-24",12.16
"753","2009-12-28",12.22
"754","2009-12-29",12.13
"755","2009-12-30",12.63
"756","2009-12-31",12.36
"757","2010-01-04",13.03
"758","2010-01-05",13.46
"759","2010-01-06",13.76
"760","2010-01-07",14.2
"761","2010-01-08",14.11
"762","2010-01-11",14.67
"763","2010-01-12",13.86
"764","2010-01-13",13.9
"765","2010-01-14",13.95
"766","2010-01-15",13.33
"767","2010-01-19",13.7
"768","2010-01-20",13.31
"769","2010-01-21",12.71
"770","2010-01-22",12.45
"771","2010-01-25",12.51
"772","2010-01-26",13.02
"773","2010-01-27",13.23
"774","2010-01-28",13.01
"775","2010-01-29",12.92
"776","2010-02-01",12.49
"777","2010-02-02",12.69
"778","2010-02-03",12.49
"779","2010-02-04",12.03
"780","2010-02-05",11.87
"781","2010-02-08",11.61
"782","2010-02-09",11.67
"783","2010-02-10",10.62
"784","2010-02-11",10.8
"785","2010-02-12",10.64
"786","2010-02-16",11.1
"787","2010-02-17",11.15
"788","2010-02-18",11.13
"789","2010-02-19",11.02
"790","2010-02-22",10.89
"791","2010-02-23",10.75
"792","2010-02-24",11.03
"793","2010-02-25",10.94
"794","2010-02-26",10.94
"795","2010-03-01",11.75
"796","2010-03-02",11.58
"797","2010-03-03",11.46
"798","2010-03-04",11.37
"799","2010-03-05",11.77
"800","2010-03-08",11.77
"801","2010-03-09",11.7
"802","2010-03-10",11.69
"803","2010-03-11",11.52
"804","2010-03-12",11.53
"805","2010-03-15",11.14
"806","2010-03-16",11.39
"807","2010-03-17",11.42
"808","2010-03-18",11.34
"809","2010-03-19",11.05
"810","2010-03-22",11.25
"811","2010-03-23",11.22
"812","2010-03-24",11.22
"813","2010-03-25",11.11
"814","2010-03-26",11.11
"815","2010-03-29",11.19
"816","2010-03-30",11.23
"817","2010-03-31",11.13
"818","2010-04-01",11.07
"819","2010-04-05",11.29
"820","2010-04-06",11.25
"821","2010-04-07",11.28
"822","2010-04-08",11.4
"823","2010-04-09",11.75
"824","2010-04-12",11.6
"825","2010-04-13",11.79
"826","2010-04-14",12.54
"827","2010-04-15",12.71
"828","2010-04-16",12.35
"829","2010-04-19",12.11
"830","2010-04-20",12.8
"831","2010-04-21",12.74
"832","2010-04-22",12.29
"833","2010-04-23",11.61
"834","2010-04-26",11.27
"835","2010-04-27",10.45
"836","2010-04-28",10.18
"837","2010-04-29",10.3
"838","2010-04-30",9.92
"839","2010-05-03",10.17
"840","2010-05-04",9.62
"841","2010-05-05",9.66
"842","2010-05-06",9.21
"843","2010-05-07",8.94
"844","2010-05-10",9.36
"845","2010-05-11",9.39
"846","2010-05-12",9.63
"847","2010-05-13",9.42
"848","2010-05-14",9.15
"849","2010-05-17",9.26
"850","2010-05-18",9.18
"851","2010-05-19",9.11
"852","2010-05-20",8.65
"853","2010-05-21",8.99
"854","2010-05-24",8.94
"855","2010-05-25",8.95
"856","2010-05-26",8.85
"857","2010-05-27",9.3
"858","2010-05-28",9.28
"859","2010-06-01",8.75
"860","2010-06-02",9.02
"861","2010-06-03",8.93
"862","2010-06-04",8.5
"863","2010-06-07",8.36
"864","2010-06-08",8.35
"865","2010-06-09",8.36
"866","2010-06-10",9.09
"867","2010-06-11",9.18
"868","2010-06-14",9.14
"869","2010-06-15",9.76
"870","2010-06-16",9.68
"871","2010-06-17",9.89
"872","2010-06-18",9.78
"873","2010-06-21",10.13
"874","2010-06-22",10.04
"875","2010-06-23",9.62
"876","2010-06-24",9.18
"877","2010-06-25",9.4
"878","2010-06-28",9.74
"879","2010-06-29",9
"880","2010-06-30",8.65
"881","2010-07-01",8.64
"882","2010-07-02",8.5
"883","2010-07-06",8.57
"884","2010-07-07",8.54
"885","2010-07-08",8.94
"886","2010-07-09",9.01
"887","2010-07-12",9.39
"888","2010-07-13",9.52
"889","2010-07-14",9.59
"890","2010-07-15",9.58
"891","2010-07-16",8.8
"892","2010-07-19",8.88
"893","2010-07-20",9.34
"894","2010-07-21",9.05
"895","2010-07-22",9.16
"896","2010-07-23",9.25
"897","2010-07-26",9.74
"898","2010-07-27",9.76
"899","2010-07-28",8.99
"900","2010-07-29",8.71
"901","2010-07-30",8.74
"902","2010-08-02",9.32
"903","2010-08-03",8.9
"904","2010-08-04",9.04
"905","2010-08-05",8.98
"906","2010-08-06",8.73
"907","2010-08-09",8.71
"908","2010-08-10",8.45
"909","2010-08-11",8.03
"910","2010-08-12",7.85
"911","2010-08-13",7.71
"912","2010-08-16",7.79
"913","2010-08-17",8.1
"914","2010-08-18",8.33
"915","2010-08-19",7.95
"916","2010-08-20",7.72
"917","2010-08-23",7.56
"918","2010-08-24",7.55
"919","2010-08-25",7.71
"920","2010-08-26",7.61
"921","2010-08-27",7.51
"922","2010-08-30",7.29
"923","2010-08-31",7.18
"924","2010-09-01",7.54
"925","2010-09-02",7.77
"926","2010-09-03",8.1
"927","2010-09-07",7.76
"928","2010-09-08",8.38
"929","2010-09-09",8.23
"930","2010-09-10",8.22
"931","2010-09-13",8.41
"932","2010-09-14",8.29
"933","2010-09-15",8.22
"934","2010-09-16",8.04
"935","2010-09-17",8.04
"936","2010-09-20",8.44
"937","2010-09-21",7.97
"938","2010-09-22",7.45
"939","2010-09-23",7.77
"940","2010-09-24",7.79
"941","2010-09-27",7.76
"942","2010-09-28",7.82
"943","2010-09-29",7.81
"944","2010-09-30",7.74
"945","2010-10-01",7.85
"946","2010-10-04",7.75
"947","2010-10-05",7.86
"948","2010-10-06",7.77
"949","2010-10-07",7.64
"950","2010-10-08",8.02
"951","2010-10-11",8.59
"952","2010-10-12",8.47
"953","2010-10-13",8.57
"954","2010-10-14",8.49
"955","2010-10-15",8.28
"956","2010-10-18",8.04
"957","2010-10-19",7.79
"958","2010-10-20",7.63
"959","2010-10-21",7.68
"960","2010-10-22",7.68
"961","2010-10-25",7.75
"962","2010-10-26",7.73
"963","2010-10-27",7.63
"964","2010-10-28",7.71
"965","2010-10-29",7.67
"966","2010-11-01",7.69
"967","2010-11-02",7.6
"968","2010-11-03",7.97
"969","2010-11-04",8.63
"970","2010-11-05",8.92
"971","2010-11-08",8.48
"972","2010-11-09",8.3
"973","2010-11-10",8.18
"974","2010-11-11",8.43
"975","2010-11-12",8.17
"976","2010-11-15",7.92
"977","2010-11-16",7.72
"978","2010-11-17",7.83
"979","2010-11-18",7.95
"980","2010-11-19",8.18
"981","2010-11-22",8.5
"982","2010-11-23",8.9
"983","2010-11-24",9.1
"984","2010-11-26",9.01
"985","2010-11-29",8.97
"986","2010-11-30",8.99
"987","2010-12-01",9.1
"988","2010-12-02",9.07
"989","2010-12-03",9.16
