"","date","ASUR"
"342","2008-05-12",3.333333
"343","2008-05-13",3.4
"344","2008-05-14",3.333333
"345","2008-05-15",3.466667
"346","2008-05-16",3.466667
"347","2008-05-19",3.466667
"348","2008-05-20",3.533333
"349","2008-05-21",3.466667
"350","2008-05-22",3.666667
"351","2008-05-23",3.533333
"352","2008-05-27",3.533333
"353","2008-05-28",3.6
"354","2008-05-29",3.6
"355","2008-05-30",3.6
"356","2008-06-02",3.6
"357","2008-06-03",3.533333
"358","2008-06-04",3.533333
"359","2008-06-05",3.533333
"360","2008-06-06",3.666667
"361","2008-06-09",3.4
"362","2008-06-10",3.266667
"363","2008-06-11",3.333333
"364","2008-06-12",3.2
"365","2008-06-13",3.4
"366","2008-06-16",3.533333
"367","2008-06-17",3.333333
"368","2008-06-18",3.133333
"369","2008-06-19",3.066667
"370","2008-06-20",3.333333
"371","2008-06-23",3.133333
"372","2008-06-24",3
"373","2008-06-25",2.933333
"374","2008-06-26",2.933333
"375","2008-06-27",2.733333
"376","2008-06-30",2.666667
"377","2008-07-01",2.4
"378","2008-07-02",2.4
"379","2008-07-03",2.533333
"380","2008-07-07",2.333333
"381","2008-07-08",2.266667
"382","2008-07-09",2.333333
"383","2008-07-10",2.466667
"384","2008-07-11",2.466667
"385","2008-07-14",2.333333
"386","2008-07-15",2.266667
"387","2008-07-16",2.133333
"388","2008-07-17",2.2
"389","2008-07-18",2.2
"390","2008-07-21",2.133333
"391","2008-07-22",2.066667
"392","2008-07-23",2.066667
"393","2008-07-24",2
"394","2008-07-25",2
"395","2008-07-28",2
"396","2008-07-29",1.933333
"397","2008-07-30",2.066667
"398","2008-07-31",1.933333
"399","2008-08-01",1.866667
"400","2008-08-04",1.866667
"401","2008-08-05",1.866667
"402","2008-08-06",2.266667
"403","2008-08-07",2.4
"404","2008-08-08",2.533333
"405","2008-08-11",2.466667
"406","2008-08-12",2.6
"407","2008-08-13",2.466667
"408","2008-08-14",2.6
"409","2008-08-15",2.533333
"410","2008-08-18",2.333333
"411","2008-08-19",2.066667
"412","2008-08-20",2.2
"413","2008-08-21",2.266667
"414","2008-08-22",2.333333
"415","2008-08-25",2.266667
"416","2008-08-26",2.4
"417","2008-08-27",2.4
"418","2008-08-28",2.4
"419","2008-08-29",2.4
"420","2008-09-02",2.333333
"421","2008-09-03",2.4
"422","2008-09-04",2.333333
"423","2008-09-05",2.533333
"424","2008-09-08",2.4
"425","2008-09-09",2.2
"426","2008-09-10",2.533333
"427","2008-09-11",2.2
"428","2008-09-12",2
"429","2008-09-15",2.133333
"430","2008-09-16",2
"431","2008-09-17",1.666667
"432","2008-09-18",1.666667
"433","2008-09-19",2.066667
"434","2008-09-22",2.066667
"435","2008-09-23",1.866667
"436","2008-09-24",1.866667
"437","2008-09-25",1.8
"438","2008-09-26",1.933333
"439","2008-09-29",1.8
"440","2008-09-30",1.933333
"441","2008-10-01",1.933333
"442","2008-10-02",1.933333
"443","2008-10-03",1.933333
"444","2008-10-06",1.733333
"445","2008-10-07",1.533333
"446","2008-10-08",1.2
"447","2008-10-09",1.2
"448","2008-10-10",1.4
"449","2008-10-13",1.6
"450","2008-10-14",1.8
"451","2008-10-15",1.4
"452","2008-10-16",1.266667
"453","2008-10-17",1.333333
"454","2008-10-20",1.266667
"455","2008-10-21",1.466667
"456","2008-10-22",1.333333
"457","2008-10-23",1.266667
"458","2008-10-24",1.266667
"459","2008-10-27",1.2
"460","2008-10-28",1.133333
"461","2008-10-29",1.2
"462","2008-10-30",1.266667
"463","2008-10-31",1.2
"464","2008-11-03",1.133333
"465","2008-11-04",1.533333
"466","2008-11-05",1.6
"467","2008-11-06",1.466667
"468","2008-11-07",1.4
"469","2008-11-10",1.466667
"470","2008-11-11",1.4
"471","2008-11-12",1.333333
"472","2008-11-13",1.333333
"473","2008-11-14",1.333333
"474","2008-11-17",1.533333
"475","2008-11-18",1.4
"476","2008-11-19",1.333333
"477","2008-11-20",1.2
"478","2008-11-21",1.533333
"479","2008-11-24",1.333333
"480","2008-11-25",1.266667
"481","2008-11-26",1.266667
"482","2008-11-28",1.266667
"483","2008-12-01",1.266667
"484","2008-12-02",1.333333
"485","2008-12-03",1.333333
"486","2008-12-04",1.333333
"487","2008-12-05",1.4
"488","2008-12-08",1.4
"489","2008-12-09",1.333333
"490","2008-12-10",1.266667
"491","2008-12-11",1.4
"492","2008-12-12",1.533333
"493","2008-12-15",1.4
"494","2008-12-16",1.4
"495","2008-12-17",1.466667
"496","2008-12-18",1.4
"497","2008-12-19",1.266667
"498","2008-12-22",1.4
"499","2008-12-23",1.333333
"500","2008-12-24",1.333333
"501","2008-12-26",1.2
"502","2008-12-29",1.066667
"503","2008-12-30",1
"504","2008-12-31",1
"505","2009-01-02",1.2
"506","2009-01-05",1.2
"507","2009-01-06",1.266667
"508","2009-01-07",1.133333
"509","2009-01-08",1.2
"510","2009-01-09",1.266667
"511","2009-01-12",1.2
"512","2009-01-13",1.2
"513","2009-01-14",1.266667
"514","2009-01-15",1.2
"515","2009-01-16",1.4
"516","2009-01-20",1.2
"517","2009-01-21",1.266667
"518","2009-01-22",1.266667
"519","2009-01-23",1.266667
"520","2009-01-26",1.266667
"521","2009-01-27",1.133333
"522","2009-01-28",1.266667
"523","2009-01-29",1.733333
"524","2009-01-30",1.466667
"525","2009-02-02",1.333333
"526","2009-02-03",1.2
"527","2009-02-04",1.266667
"528","2009-02-05",1.2
"529","2009-02-06",1.066667
"530","2009-02-09",1.133333
"531","2009-02-10",1.266667
"532","2009-02-11",1.133333
"533","2009-02-12",1.2
"534","2009-02-13",1.133333
"535","2009-02-17",1.066667
"536","2009-02-18",1
"537","2009-02-19",1
"538","2009-02-20",1.066667
"539","2009-02-23",1.066667
"540","2009-02-24",1
"541","2009-02-25",1
"542","2009-02-26",0.933333
"543","2009-02-27",1.133333
"544","2009-03-02",0.933333
"545","2009-03-03",1.066667
"546","2009-03-04",0.933333
"547","2009-03-05",0.866667
"548","2009-03-06",0.933333
"549","2009-03-09",0.933333
"550","2009-03-10",0.933333
"551","2009-03-11",0.933333
"552","2009-03-12",0.933333
"553","2009-03-13",0.8
"554","2009-03-16",0.8
"555","2009-03-17",0.8
"556","2009-03-18",0.933333
"557","2009-03-19",0.933333
"558","2009-03-20",0.866667
"559","2009-03-23",0.933333
"560","2009-03-24",1
"561","2009-03-25",1
"562","2009-03-26",1.066667
"563","2009-03-27",0.933333
"564","2009-03-30",0.933333
"565","2009-03-31",1
"566","2009-04-01",1
"567","2009-04-02",0.933333
"568","2009-04-03",0.933333
"569","2009-04-06",0.933333
"570","2009-04-07",0.933333
"571","2009-04-08",0.8
"572","2009-04-09",0.866667
"573","2009-04-13",0.866667
"574","2009-04-14",0.866667
"575","2009-04-15",0.933333
"576","2009-04-16",0.933333
"577","2009-04-17",0.866667
"578","2009-04-20",0.866667
"579","2009-04-21",0.933333
"580","2009-04-22",0.933333
"581","2009-04-23",1
"582","2009-04-24",1
"583","2009-04-27",1
"584","2009-04-28",1.2
"585","2009-04-29",1.2
"586","2009-04-30",1.133333
"587","2009-05-01",1.066667
"588","2009-05-04",1.066667
"589","2009-05-05",1.133333
"590","2009-05-06",1.133333
"591","2009-05-07",1.066667
"592","2009-05-08",1.266667
"593","2009-05-11",1.4
"594","2009-05-12",1.266667
"595","2009-05-13",1.066667
"596","2009-05-14",1.2
"597","2009-05-15",1.2
"598","2009-05-18",1.2
"599","2009-05-19",1.2
"600","2009-05-20",1.266667
"601","2009-05-21",1.2
"602","2009-05-22",1.2
"603","2009-05-26",1.133333
"604","2009-05-27",1.2
"605","2009-05-28",1.266667
"606","2009-05-29",1.2
"607","2009-06-01",1.466667
"608","2009-06-02",1.333333
"609","2009-06-03",1.2
"610","2009-06-04",1.6
"611","2009-06-05",1.333333
"612","2009-06-08",1.4
"613","2009-06-09",1.4
"614","2009-06-10",1.333333
"615","2009-06-11",1.533333
"616","2009-06-12",1.6
"617","2009-06-15",1.533333
"618","2009-06-16",1.533333
"619","2009-06-17",1.8
"620","2009-06-18",1.6
"621","2009-06-19",1.6
"622","2009-06-22",1.733333
"623","2009-06-23",1.733333
"624","2009-06-24",1.6
"625","2009-06-25",1.733333
"626","2009-06-26",1.666667
"627","2009-06-29",1.733333
"628","2009-06-30",1.733333
"629","2009-07-01",1.8
"630","2009-07-02",1.733333
"631","2009-07-06",1.6
"632","2009-07-07",1.466667
"633","2009-07-08",1.6
"634","2009-07-09",1.466667
"635","2009-07-10",1.666667
"636","2009-07-13",1.466667
"637","2009-07-14",1.533333
"638","2009-07-15",1.466667
"639","2009-07-16",1.4
"640","2009-07-17",1.266667
"641","2009-07-20",1.2
"642","2009-07-21",1.266667
"643","2009-07-22",1.133333
"644","2009-07-23",1.266667
"645","2009-07-24",1.133333
"646","2009-07-27",1.2
"647","2009-07-28",1.2
"648","2009-07-29",0.933333
"649","2009-07-30",0.933333
"650","2009-07-31",1.066667
"651","2009-08-03",1.133333
"652","2009-08-04",1.066667
"653","2009-08-05",1.066667
"654","2009-08-06",1.066667
"655","2009-08-07",1.133333
"656","2009-08-10",1.133333
"657","2009-08-11",1.133333
"658","2009-08-12",1.133333
"659","2009-08-13",1.133333
"660","2009-08-14",1.266667
"661","2009-08-17",1.2
"662","2009-08-18",1.2
"663","2009-08-19",1.2
"664","2009-08-20",1.2
"665","2009-08-21",1.2
"666","2009-08-24",1.133333
"667","2009-08-25",1.2
"668","2009-08-26",1.4
"669","2009-08-27",1.866667
"670","2009-08-28",1.533333
"671","2009-08-31",1.533333
"672","2009-09-01",1.533333
"673","2009-09-02",1.666667
"674","2009-09-03",1.8
"675","2009-09-04",1.666667
"676","2009-09-08",1.866667
"677","2009-09-09",1.866667
"678","2009-09-10",1.866667
"679","2009-09-11",1.866667
"680","2009-09-14",1.933333
"681","2009-09-15",1.933333
"682","2009-09-16",1.8
"683","2009-09-17",1.666667
"684","2009-09-18",1.733333
"685","2009-09-21",2.066667
"686","2009-09-22",1.8
"687","2009-09-23",1.866667
"688","2009-09-24",2
"689","2009-09-25",1.933333
"690","2009-09-28",2
"691","2009-09-29",3
"692","2009-09-30",2.666667
"693","2009-10-01",2.266667
"694","2009-10-02",2.333333
"695","2009-10-05",2.266667
"696","2009-10-06",2.466667
"697","2009-10-07",2.466667
"698","2009-10-08",2.466667
"699","2009-10-09",2.333333
"700","2009-10-12",2.466667
"701","2009-10-13",2.8
"702","2009-10-14",2.666667
"703","2009-10-15",2.533333
"704","2009-10-16",2.666667
"705","2009-10-19",2.666667
"706","2009-10-20",2.533333
"707","2009-10-21",2.333333
"708","2009-10-22",2.2
"709","2009-10-23",2.066667
"710","2009-10-26",1.933333
"711","2009-10-27",1.933333
"712","2009-10-28",1.666667
"713","2009-10-29",1.4
"714","2009-10-30",1.333333
"715","2009-11-02",1.466667
"716","2009-11-03",1.6
"717","2009-11-04",1.466667
"718","2009-11-05",1.4
"719","2009-11-06",1.4
"720","2009-11-09",1.6
"721","2009-11-10",1.6
"722","2009-11-11",1.533333
"723","2009-11-12",1.6
"724","2009-11-13",1.8
"725","2009-11-16",1.8
"726","2009-11-17",1.733333
"727","2009-11-18",1.666667
"728","2009-11-19",1.6
"729","2009-11-20",1.666667
"730","2009-11-23",1.533333
"731","2009-11-24",1.6
"732","2009-11-25",1.666667
"733","2009-11-27",1.666667
"734","2009-11-30",2
"735","2009-12-01",2
"736","2009-12-02",1.933333
"737","2009-12-03",1.733333
"738","2009-12-04",1.8
"739","2009-12-07",1.666667
"740","2009-12-08",1.666667
"741","2009-12-09",1.666667
"742","2009-12-10",1.533333
"743","2009-12-11",1.866667
"744","2009-12-14",1.8
"745","2009-12-15",1.733333
"746","2009-12-16",1.8
"747","2009-12-17",1.666667
"748","2009-12-18",1.6
"749","2009-12-21",1.733333
"750","2009-12-22",1.8
"751","2009-12-23",1.666667
"752","2009-12-24",1.733333
"753","2009-12-28",1.666667
"754","2009-12-29",1.666667
"755","2009-12-30",1.68
"756","2009-12-31",1.933333
"757","2010-01-04",1.826667
"758","2010-01-05",1.833333
"759","2010-01-06",1.74
"760","2010-01-07",1.766667
"761","2010-01-08",1.666667
"762","2010-01-11",1.666667
"763","2010-01-12",1.66
"764","2010-01-13",1.64
"765","2010-01-14",1.573333
"766","2010-01-15",1.586667
"767","2010-01-19",1.526667
"768","2010-01-20",1.533333
"769","2010-01-21",1.566667
"770","2010-01-22",1.533333
"771","2010-01-25",1.66
"772","2010-01-26",1.513333
"773","2010-01-27",1.46
"774","2010-01-28",1.466667
"775","2010-01-29",1.5
"776","2010-02-01",1.46
"777","2010-02-02",1.5
"778","2010-02-03",1.526667
"779","2010-02-04",1.533333
"780","2010-02-05",1.6
"781","2010-02-08",1.666667
"782","2010-02-09",1.733333
"783","2010-02-10",1.813333
"784","2010-02-11",1.88
"785","2010-02-12",1.82
"786","2010-02-16",1.766667
"787","2010-02-17",1.766667
"788","2010-02-18",1.86
"789","2010-02-19",1.826667
"790","2010-02-22",1.78
"791","2010-02-23",1.626667
"792","2010-02-24",1.72
"793","2010-02-25",1.666667
"794","2010-02-26",1.633333
"795","2010-03-01",1.633333
"796","2010-03-02",1.726667
"797","2010-03-03",1.766667
"798","2010-03-04",1.64
"799","2010-03-05",1.7
"800","2010-03-08",1.633333
"801","2010-03-09",1.626667
"802","2010-03-10",1.546667
"803","2010-03-11",1.64
"804","2010-03-12",1.666667
"805","2010-03-15",1.6
"806","2010-03-16",1.566667
"807","2010-03-17",1.573333
"808","2010-03-18",1.633333
"809","2010-03-19",1.633333
"810","2010-03-22",1.586667
"811","2010-03-23",1.506667
"812","2010-03-24",1.513333
"813","2010-03-25",1.493333
"814","2010-03-26",1.533333
"815","2010-03-29",1.473333
"816","2010-03-30",1.493333
"817","2010-03-31",1.593333
"818","2010-04-01",1.586667
"819","2010-04-05",1.6
"820","2010-04-06",1.666667
"821","2010-04-07",1.633333
"822","2010-04-08",1.633333
"823","2010-04-09",1.58
"824","2010-04-12",1.633333
"825","2010-04-13",1.566667
"826","2010-04-14",1.64
"827","2010-04-15",1.613333
"828","2010-04-16",1.6
"829","2010-04-19",1.566667
"830","2010-04-20",1.586667
"831","2010-04-21",1.626667
"832","2010-04-22",1.626667
"833","2010-04-23",1.653333
"834","2010-04-26",1.573333
"835","2010-04-27",1.566667
"836","2010-04-28",1.6
"837","2010-04-29",1.64
"838","2010-04-30",1.613333
"839","2010-05-03",1.613333
"840","2010-05-04",1.586667
"841","2010-05-05",1.573333
"842","2010-05-06",1.56
"843","2010-05-07",1.48
"844","2010-05-10",1.446667
"845","2010-05-11",1.446667
"846","2010-05-12",1.613333
"847","2010-05-13",1.673333
"848","2010-05-14",1.72
"849","2010-05-17",1.873333
"850","2010-05-18",1.833333
"851","2010-05-19",1.786667
"852","2010-05-20",1.706667
"853","2010-05-21",1.666667
"854","2010-05-24",1.68
"855","2010-05-25",1.666667
"856","2010-05-26",1.62
"857","2010-05-27",1.66
"858","2010-05-28",1.626667
"859","2010-06-01",1.653333
"860","2010-06-02",1.626667
"861","2010-06-03",1.666667
"862","2010-06-04",1.653333
"863","2010-06-07",1.56
"864","2010-06-08",1.526667
"865","2010-06-09",1.506667
"866","2010-06-10",1.52
"867","2010-06-11",1.473333
"868","2010-06-14",1.493333
"869","2010-06-15",1.52
"870","2010-06-16",1.486667
"871","2010-06-17",1.566667
"872","2010-06-18",1.66
"873","2010-06-21",1.566667
"874","2010-06-22",1.5
"875","2010-06-23",1.5
"876","2010-06-24",1.473333
"877","2010-06-25",1.566667
"878","2010-06-28",1.513333
"879","2010-06-29",1.486667
"880","2010-06-30",1.466667
"881","2010-07-01",1.48
"882","2010-07-02",1.506667
"883","2010-07-06",1.5
"884","2010-07-07",1.5
"885","2010-07-08",1.5
"886","2010-07-09",1.473333
"887","2010-07-12",1.473333
"888","2010-07-13",1.466667
"889","2010-07-14",1.453333
"890","2010-07-15",1.446667
"891","2010-07-16",1.453333
"892","2010-07-19",1.426667
"893","2010-07-20",1.406667
"894","2010-07-21",1.526667
"895","2010-07-22",1.526667
"896","2010-07-23",1.526667
"897","2010-07-26",1.526667
"898","2010-07-27",1.56
"899","2010-07-28",1.473333
"900","2010-07-29",1.56
"901","2010-07-30",1.466667
"902","2010-08-02",1.52
"903","2010-08-03",1.486667
"904","2010-08-04",1.466667
"905","2010-08-05",1.52
"906","2010-08-06",1.506667
"907","2010-08-09",1.486667
"908","2010-08-10",1.486667
"909","2010-08-11",1.606667
"910","2010-08-12",1.613333
"911","2010-08-13",1.5
"912","2010-08-16",1.593333
"913","2010-08-17",1.653333
"914","2010-08-18",1.553333
"915","2010-08-19",1.526667
"916","2010-08-20",1.68
"917","2010-08-23",1.7
"918","2010-08-24",1.593333
"919","2010-08-25",1.646667
"920","2010-08-26",1.706667
"921","2010-08-27",1.76
"922","2010-08-30",1.733333
"923","2010-08-31",1.7
"924","2010-09-01",1.586667
"925","2010-09-02",1.68
"926","2010-09-03",1.666667
"927","2010-09-07",1.7
"928","2010-09-08",1.693333
"929","2010-09-09",1.706667
"930","2010-09-10",1.706667
"931","2010-09-13",1.673333
"932","2010-09-14",1.666667
"933","2010-09-15",1.726667
"934","2010-09-16",1.726667
"935","2010-09-17",1.733333
"936","2010-09-20",1.733333
"937","2010-09-21",1.693333
"938","2010-09-22",1.666667
"939","2010-09-23",1.666667
"940","2010-09-24",1.68
"941","2010-09-27",1.686667
"942","2010-09-28",1.646667
"943","2010-09-29",1.62
"944","2010-09-30",1.726667
"945","2010-10-01",1.626667
"946","2010-10-04",1.726667
"947","2010-10-05",1.653333
"948","2010-10-06",1.7
"949","2010-10-07",1.666667
"950","2010-10-08",1.7
"951","2010-10-11",1.666667
"952","2010-10-12",1.733333
"953","2010-10-13",1.7
"954","2010-10-14",1.693333
"955","2010-10-15",1.686667
"956","2010-10-18",1.76
"957","2010-10-19",1.82
