"","date","SRAX"
"111","2013-04-01",5
"112","2013-04-02",5
"113","2013-04-03",5
"114","2013-04-04",5
"115","2013-04-05",5
"116","2013-04-08",5
"117","2013-04-09",5
"118","2013-04-10",5
"119","2013-04-11",5
"120","2013-04-12",5
"121","2013-04-15",5
"122","2013-04-16",5
"123","2013-04-17",5
"124","2013-04-18",5
"125","2013-04-19",5
"126","2013-04-22",5
"127","2013-04-23",5
"128","2013-04-24",5
"129","2013-04-25",5
"130","2013-04-26",5
"131","2013-04-29",5
"132","2013-04-30",5
"133","2013-05-01",5
"134","2013-05-02",5
"135","2013-05-03",5
"136","2013-05-06",5
"137","2013-05-07",5
"138","2013-05-08",5
"139","2013-05-09",5
"140","2013-05-10",5
"141","2013-05-13",5
"142","2013-05-14",5.1
"143","2013-05-15",5.1
"144","2013-05-16",5.1
"145","2013-05-17",5.1
"146","2013-05-20",5
"147","2013-05-21",5
"148","2013-05-22",5
"149","2013-05-23",5
"150","2013-05-24",3.75
"151","2013-05-28",5
"152","2013-05-29",5
"153","2013-05-30",5
"154","2013-05-31",5
"155","2013-06-03",5
"156","2013-06-04",5
"157","2013-06-05",5
"158","2013-06-06",5
"159","2013-06-07",5
"160","2013-06-10",5
"161","2013-06-11",5
"162","2013-06-12",5
"163","2013-06-13",5
"164","2013-06-14",5
"165","2013-06-17",5
"166","2013-06-18",5
"167","2013-06-19",5
"168","2013-06-20",5
"169","2013-06-21",5
"170","2013-06-24",5
"171","2013-06-25",5
"172","2013-06-26",5
"173","2013-06-27",5
"174","2013-06-28",3.85
"175","2013-07-01",3.85
"176","2013-07-02",3.85
"177","2013-07-03",3.85
"178","2013-07-05",3.85
"179","2013-07-08",3.85
"180","2013-07-09",3.85
"181","2013-07-10",3.85
"182","2013-07-11",3.85
"183","2013-07-12",3.85
"184","2013-07-15",3.85
"185","2013-07-16",3.85
"186","2013-07-17",3.85
"187","2013-07-18",3.85
"188","2013-07-19",3.85
"189","2013-07-22",3.85
"190","2013-07-23",3.85
"191","2013-07-24",3.85
"192","2013-07-25",3.85
"193","2013-07-26",3.85
"194","2013-07-29",3.85
"195","2013-07-30",3.85
"196","2013-07-31",3.85
"197","2013-08-01",3.85
"198","2013-08-02",3.85
"199","2013-08-05",3.85
"200","2013-08-06",3.85
"201","2013-08-07",3.85
"202","2013-08-08",3.85
"203","2013-08-09",3.85
"204","2013-08-12",3.85
"205","2013-08-13",3.85
"206","2013-08-14",3.75
"207","2013-08-15",4.75
"208","2013-08-16",4.75
"209","2013-08-19",4.75
"210","2013-08-20",4.75
"211","2013-08-21",4.75
"212","2013-08-22",4.75
"213","2013-08-23",4.75
"214","2013-08-26",4.75
"215","2013-08-27",4.75
"216","2013-08-28",4.75
"217","2013-08-29",4.75
"218","2013-08-30",4.75
"219","2013-09-03",4.75
"220","2013-09-04",4.75
"221","2013-09-05",4.75
"222","2013-09-06",4.75
"223","2013-09-09",4.75
"224","2013-09-10",4.75
"225","2013-09-11",4.75
"226","2013-09-12",4.75
"227","2013-09-13",4.75
"228","2013-09-16",4.75
"229","2013-09-17",4.75
"230","2013-09-18",4.75
"231","2013-09-19",4.75
"232","2013-09-20",4.75
"233","2013-09-23",4.75
"234","2013-09-24",4.75
"235","2013-09-25",4.75
"236","2013-09-26",4.75
"237","2013-09-27",4.75
"238","2013-09-30",4.75
"239","2013-10-01",4.75
"240","2013-10-02",4.75
"241","2013-10-03",4.75
"242","2013-10-04",4.75
"243","2013-10-07",4.75
"244","2013-10-08",4.75
"245","2013-10-09",4.75
"246","2013-10-10",4.75
"247","2013-10-11",4.75
"248","2013-10-14",5
"249","2013-10-15",5
"250","2013-10-16",5
"251","2013-10-17",5
"252","2013-10-18",5
"253","2013-10-21",5
"254","2013-10-22",5
"255","2013-10-23",5
"256","2013-10-24",5
"257","2013-10-25",5
"258","2013-10-28",5
"259","2013-10-29",5
"260","2013-10-30",6
"261","2013-10-31",7.5
"262","2013-11-01",10
"263","2013-11-04",10
"264","2013-11-05",15
"265","2013-11-06",15
"266","2013-11-07",12.5
"267","2013-11-08",14
"268","2013-11-11",15
"269","2013-11-12",15
"270","2013-11-13",17.5
"271","2013-11-14",17.5
"272","2013-11-15",17.5
"273","2013-11-18",17
"274","2013-11-19",20
"275","2013-11-20",17
"276","2013-11-21",17
"277","2013-11-22",15.75
"278","2013-11-25",15.75
"279","2013-11-26",15
"280","2013-11-27",13.75
"281","2013-11-29",13.75
"282","2013-12-02",13.75
"283","2013-12-03",15
"284","2013-12-04",10.5
"285","2013-12-05",12.5
"286","2013-12-06",15
"287","2013-12-09",11.25
"288","2013-12-10",11.2
"289","2013-12-11",9.75
"290","2013-12-12",9.8
"291","2013-12-13",9.9
"292","2013-12-16",10.1
"293","2013-12-17",10
"294","2013-12-18",10
"295","2013-12-19",10.5
"296","2013-12-20",17.5
"297","2013-12-23",17.5
"298","2013-12-24",17.5
"299","2013-12-26",17.5
"300","2013-12-27",17.5
"301","2013-12-30",12.5
"302","2013-12-31",16.200001
"303","2014-01-02",16.200001
"304","2014-01-03",12.5
"305","2014-01-06",12.5
"306","2014-01-07",10
"307","2014-01-08",16
"308","2014-01-09",16
"309","2014-01-10",16
"310","2014-01-13",16
"311","2014-01-14",16
"312","2014-01-15",16
"313","2014-01-16",16
"314","2014-01-17",14.9
"315","2014-01-21",14.9
"316","2014-01-22",14.9
"317","2014-01-23",14.9
"318","2014-01-24",14.9
"319","2014-01-27",14.9
"320","2014-01-28",14.9
"321","2014-01-29",9.9
"322","2014-01-30",13.5
"323","2014-01-31",13.5
"324","2014-02-03",13.5
"325","2014-02-04",13.5
"326","2014-02-05",13.5
"327","2014-02-06",12
"328","2014-02-07",12
"329","2014-02-10",12
"330","2014-02-11",12
"331","2014-02-12",12
"332","2014-02-13",11.7
"333","2014-02-14",11.7
"334","2014-02-18",11.7
"335","2014-02-19",11.7
"336","2014-02-20",10.5
"337","2014-02-21",11.5
"338","2014-02-24",11.75
"339","2014-02-25",7.95
"340","2014-02-26",6.25
"341","2014-02-27",8.75
"342","2014-02-28",8.75
"343","2014-03-03",6
"344","2014-03-04",7
"345","2014-03-05",7.2
"346","2014-03-06",7.2
"347","2014-03-07",7.2
"348","2014-03-10",7
"349","2014-03-11",7
"350","2014-03-12",6.5
"351","2014-03-13",6
"352","2014-03-14",6
"353","2014-03-17",6
"354","2014-03-18",6.5
"355","2014-03-19",5.85
"356","2014-03-20",7.2
"357","2014-03-21",6.5
"358","2014-03-24",6.75
"359","2014-03-25",7
"360","2014-03-26",6.7
"361","2014-03-27",6.65
"362","2014-03-28",6.75
"363","2014-03-31",6.75
"364","2014-04-01",6.85
"365","2014-04-02",6.85
"366","2014-04-03",6
"367","2014-04-04",6
"368","2014-04-07",5.9
"369","2014-04-08",6
"370","2014-04-09",5.75
"371","2014-04-10",5.75
"372","2014-04-11",5.6
"373","2014-04-14",5.5
"374","2014-04-15",5.5
"375","2014-04-16",5.3
"376","2014-04-17",5.3
"377","2014-04-21",5.3
"378","2014-04-22",5.3
"379","2014-04-23",5.25
"380","2014-04-24",5.25
"381","2014-04-25",5.1
"382","2014-04-28",5.1
"383","2014-04-29",5.25
"384","2014-04-30",5
"385","2014-05-01",5
"386","2014-05-02",5
"387","2014-05-05",5
"388","2014-05-06",5
"389","2014-05-07",6
"390","2014-05-08",6
"391","2014-05-09",6
"392","2014-05-12",5.35
"393","2014-05-13",5
"394","2014-05-14",5
"395","2014-05-15",5.4
"396","2014-05-16",5.95
"397","2014-05-19",5.4
"398","2014-05-20",5.4
"399","2014-05-21",5.4
"400","2014-05-22",5.4
"401","2014-05-23",5.4
"402","2014-05-27",5.95
"403","2014-05-28",5
"404","2014-05-29",5
"405","2014-05-30",5
"406","2014-06-02",5
"407","2014-06-03",5
"408","2014-06-04",5
"409","2014-06-05",5.25
"410","2014-06-06",5.4
"411","2014-06-09",5
"412","2014-06-10",5.25
"413","2014-06-11",5.25
"414","2014-06-12",5.05
"415","2014-06-13",6
"416","2014-06-16",6
"417","2014-06-17",6.25
"418","2014-06-18",6.25
"419","2014-06-19",6.25
"420","2014-06-20",6.25
"421","2014-06-23",6
"422","2014-06-24",6
"423","2014-06-25",6
"424","2014-06-26",5.5
"425","2014-06-27",5.45
"426","2014-06-30",5.45
"427","2014-07-01",5.45
"428","2014-07-02",5.45
"429","2014-07-03",5.45
"430","2014-07-07",5.45
"431","2014-07-08",5.25
"432","2014-07-09",6.7
"433","2014-07-10",6.7
"434","2014-07-11",6.7
"435","2014-07-14",7
"436","2014-07-15",7
"437","2014-07-16",7
"438","2014-07-17",7
"439","2014-07-18",5.9
"440","2014-07-21",5.9
"441","2014-07-22",5.9
"442","2014-07-23",5.5
"443","2014-07-24",5.5
"444","2014-07-25",5.35
"445","2014-07-28",5.35
"446","2014-07-29",5.35
"447","2014-07-30",5.2
"448","2014-07-31",5.35
"449","2014-08-01",4.4
"450","2014-08-04",5
"451","2014-08-05",5.25
"452","2014-08-06",5.25
"453","2014-08-07",5.25
"454","2014-08-08",5.1
"455","2014-08-11",5.1
"456","2014-08-12",4.95
"457","2014-08-13",4.95
"458","2014-08-14",5
"459","2014-08-15",5
"460","2014-08-18",5
"461","2014-08-19",4.95
"462","2014-08-20",4.95
"463","2014-08-21",4.95
"464","2014-08-22",4.95
"465","2014-08-25",4.25
"466","2014-08-26",5
"467","2014-08-27",5
"468","2014-08-28",5
"469","2014-08-29",4
"470","2014-09-02",5
"471","2014-09-03",5
"472","2014-09-04",4
"473","2014-09-05",4.5
"474","2014-09-08",5
"475","2014-09-09",5
"476","2014-09-10",4.05
"477","2014-09-11",4.5
"478","2014-09-12",4.5
"479","2014-09-15",4.5
"480","2014-09-16",4.5
"481","2014-09-17",5.75
"482","2014-09-18",5.75
"483","2014-09-19",5.7
"484","2014-09-22",5.65
"485","2014-09-23",5.75
"486","2014-09-24",5.75
"487","2014-09-25",5.7
"488","2014-09-26",5.7
"489","2014-09-29",5.65
"490","2014-09-30",5.6
"491","2014-10-01",5.6
"492","2014-10-02",5.7
"493","2014-10-03",5.6
"494","2014-10-06",5.7
"495","2014-10-07",5.7
"496","2014-10-08",5.7
"497","2014-10-09",5.7
"498","2014-10-10",5.4
"499","2014-10-13",5.4
"500","2014-10-14",5.4
"501","2014-10-15",5.25
"502","2014-10-16",5.25
"503","2014-10-17",4.05
"504","2014-10-20",5.075
"505","2014-10-21",5.2
"506","2014-10-22",5.1
"507","2014-10-23",5.15
"508","2014-10-24",5.1
"509","2014-10-27",5.15
"510","2014-10-28",5.15
"511","2014-10-29",5.15
"512","2014-10-30",5.2
"513","2014-10-31",5.5
"514","2014-11-03",7.25
"515","2014-11-04",5.5
"516","2014-11-05",6.75
"517","2014-11-06",6.75
"518","2014-11-07",7.25
"519","2014-11-10",7
"520","2014-11-11",6.55
"521","2014-11-12",7.25
"522","2014-11-13",7.5
"523","2014-11-14",6.75
"524","2014-11-17",7.5
"525","2014-11-18",6.9
"526","2014-11-19",6.75
"527","2014-11-20",7.1
"528","2014-11-21",6.75
"529","2014-11-24",6.85
"530","2014-11-25",6.25
"531","2014-11-26",6.45
"532","2014-11-28",6.9
"533","2014-12-01",6.75
"534","2014-12-02",6.95
"535","2014-12-03",6.95
"536","2014-12-04",6.95
"537","2014-12-05",6.5
"538","2014-12-08",6.5
"539","2014-12-09",6.4
"540","2014-12-10",6.5
"541","2014-12-11",6.5
"542","2014-12-12",6.4
"543","2014-12-15",5.5
"544","2014-12-16",5.5
"545","2014-12-17",6.3
"546","2014-12-18",6.3
"547","2014-12-19",6.3
"548","2014-12-22",6.15
"549","2014-12-23",6.15
"550","2014-12-24",6.15
"551","2014-12-26",6.15
"552","2014-12-29",6.25
"553","2014-12-30",6.25
"554","2014-12-31",6.25
"555","2015-01-02",6.25
"556","2015-01-05",6.25
"557","2015-01-06",6.25
"558","2015-01-07",6.31
"559","2015-01-08",5.75
"560","2015-01-09",5.75
"561","2015-01-12",6.25
"562","2015-01-13",6.25
"563","2015-01-14",6.35
"564","2015-01-15",5.75
"565","2015-01-16",5.75
"566","2015-01-20",5.75
"567","2015-01-21",6.3
"568","2015-01-22",6.3
"569","2015-01-23",5.95
"570","2015-01-26",5.95
"571","2015-01-27",6.05
"572","2015-01-28",5.75
"573","2015-01-29",5.75
"574","2015-01-30",6
"575","2015-02-02",6
"576","2015-02-03",6.2
"577","2015-02-04",6.2
"578","2015-02-05",6.2
"579","2015-02-06",6.2
"580","2015-02-09",6.2
"581","2015-02-10",6.2
"582","2015-02-11",6.2
"583","2015-02-12",6.2
"584","2015-02-13",6.2
"585","2015-02-17",6.15
"586","2015-02-18",6.15
"587","2015-02-19",6.15
"588","2015-02-20",6.15
"589","2015-02-23",5.75
"590","2015-02-24",5.75
"591","2015-02-25",5.8
"592","2015-02-26",6.15
"593","2015-02-27",5.85
"594","2015-03-02",5.95
"595","2015-03-03",5.85
"596","2015-03-04",5.85
"597","2015-03-05",5.8
"598","2015-03-06",5.85
"599","2015-03-09",5.65
"600","2015-03-10",5.65
"601","2015-03-11",5.55
"602","2015-03-12",5.55
"603","2015-03-13",5.95
"604","2015-03-16",5.6
"605","2015-03-17",5.55
"606","2015-03-18",5.35
"607","2015-03-19",5.9
"608","2015-03-20",5.765
"609","2015-03-23",5.765
"610","2015-03-24",5.75
"611","2015-03-25",5.5
"612","2015-03-26",5.5
"613","2015-03-27",5.5
"614","2015-03-30",5.5
"615","2015-03-31",5.5
"616","2015-04-01",5.75
"617","2015-04-02",5.75
"618","2015-04-06",5.75
"619","2015-04-07",5.75
"620","2015-04-08",5.6
"621","2015-04-09",5.75
"622","2015-04-10",5.75
"623","2015-04-13",5.75
"624","2015-04-14",5.75
"625","2015-04-15",5.5
"626","2015-04-16",5.5
"627","2015-04-17",5.5
"628","2015-04-20",5.7
"629","2015-04-21",5.25
"630","2015-04-22",5.25
"631","2015-04-23",5.25
"632","2015-04-24",5.3
"633","2015-04-27",5.25
"634","2015-04-28",5.61
"635","2015-04-29",5.55
"636","2015-04-30",5.65
"637","2015-05-01",5.65
"638","2015-05-04",5.25
"639","2015-05-05",5.5
"640","2015-05-06",5.5
"641","2015-05-07",5.5
"642","2015-05-08",5.5
"643","2015-05-11",5.5
"644","2015-05-12",5.25
"645","2015-05-13",5.75
"646","2015-05-14",5.75
"647","2015-05-15",5.25
"648","2015-05-18",5.9
"649","2015-05-19",6.75
"650","2015-05-20",7.45
"651","2015-05-21",6.65
"652","2015-05-22",7.25
"653","2015-05-26",7
"654","2015-05-27",6.9
"655","2015-05-28",6.9
"656","2015-05-29",6.9
"657","2015-06-01",6.9
"658","2015-06-02",6.555
"659","2015-06-03",6.555
"660","2015-06-04",6.555
"661","2015-06-05",6.555
"662","2015-06-08",6.7
"663","2015-06-09",7
"664","2015-06-10",7.25
"665","2015-06-11",7.75
"666","2015-06-12",7.4
"667","2015-06-15",7.4
"668","2015-06-16",7.3
"669","2015-06-17",7.8
"670","2015-06-18",7.8
"671","2015-06-19",7.8
"672","2015-06-22",8
"673","2015-06-23",7.95
"674","2015-06-24",7.95
"675","2015-06-25",7.7
"676","2015-06-26",7.5
"677","2015-06-29",7.65
"678","2015-06-30",7.5
"679","2015-07-01",7.25
"680","2015-07-02",7.5
"681","2015-07-06",7.25
"682","2015-07-07",7.45
"683","2015-07-08",7.25
"684","2015-07-09",7.5
"685","2015-07-10",7.5
"686","2015-07-13",7.5
"687","2015-07-14",8.25
"688","2015-07-15",8.25
"689","2015-07-16",8.25
"690","2015-07-17",8
"691","2015-07-20",8
"692","2015-07-21",7.9
"693","2015-07-22",7.85
"694","2015-07-23",8.25
"695","2015-07-24",7.95
"696","2015-07-27",7.55
"697","2015-07-28",7.85
"698","2015-07-29",8.25
"699","2015-07-30",8.25
"700","2015-07-31",8.25
"701","2015-08-03",7.55
"702","2015-08-04",8.2
"703","2015-08-05",8.15
"704","2015-08-06",8.25
"705","2015-08-07",8.18
"706","2015-08-10",8.25
"707","2015-08-11",8.25
"708","2015-08-12",8.25
"709","2015-08-13",9.1
"710","2015-08-14",11.2
"711","2015-08-17",10.9
"712","2015-08-18",9.2
"713","2015-08-19",9.05
"714","2015-08-20",10.05
"715","2015-08-21",9.75
"716","2015-08-24",9.5
"717","2015-08-25",9.6
"718","2015-08-26",9.5
"719","2015-08-27",9.9
"720","2015-08-28",9.55
"721","2015-08-31",9.75
"722","2015-09-01",9.7
"723","2015-09-02",9.25
"724","2015-09-03",9.75
"725","2015-09-04",9.95
"726","2015-09-08",10
"727","2015-09-09",10
"728","2015-09-10",10
"729","2015-09-11",9.95
"730","2015-09-14",9.95
"731","2015-09-15",9.5
"732","2015-09-16",9.25
"733","2015-09-17",9.25
"734","2015-09-18",9.15
"735","2015-09-21",8.65
"736","2015-09-22",9.1
"737","2015-09-23",9.5
"738","2015-09-24",9.25
"739","2015-09-25",8.85
"740","2015-09-28",8.45
"741","2015-09-29",8.75
"742","2015-09-30",9.95
"743","2015-10-01",9.55
"744","2015-10-02",9.75
"745","2015-10-05",9.55
"746","2015-10-06",9.95
"747","2015-10-07",9.7
"748","2015-10-08",10
"749","2015-10-09",9.5
"750","2015-10-12",9
"751","2015-10-13",9
"752","2015-10-14",9.05
"753","2015-10-15",9.65
"754","2015-10-16",9.35
"755","2015-10-19",9.45
"756","2015-10-20",9.7
"757","2015-10-21",9.7
"758","2015-10-22",9.5
"759","2015-10-23",9.9
"760","2015-10-26",9.05
"761","2015-10-27",9.15
"762","2015-10-28",9.15
"763","2015-10-29",9.15
"764","2015-10-30",9.7
"765","2015-11-02",9.15
"766","2015-11-03",9.5
"767","2015-11-04",9.5
"768","2015-11-05",9.45
"769","2015-11-06",9.45
"770","2015-11-09",9.05
"771","2015-11-10",8.75
"772","2015-11-11",8.95
"773","2015-11-12",8.45
"774","2015-11-13",9.2
"775","2015-11-16",9.15
"776","2015-11-17",8.85
"777","2015-11-18",8.25
"778","2015-11-19",8.85
"779","2015-11-20",8.4
"780","2015-11-23",8
"781","2015-11-24",7.75
"782","2015-11-25",7.5
"783","2015-11-27",7.4
"784","2015-11-30",7.25
"785","2015-12-01",6.8
"786","2015-12-02",7
"787","2015-12-03",7
"788","2015-12-04",7.25
"789","2015-12-07",7.2
"790","2015-12-08",7.155
"791","2015-12-09",6.7
"792","2015-12-10",6.65
"793","2015-12-11",6.85
"794","2015-12-14",6.7
"795","2015-12-15",6.75
"796","2015-12-16",7.1
"797","2015-12-17",7.5
"798","2015-12-18",7.3
"799","2015-12-21",7.25
"800","2015-12-22",7.2
"801","2015-12-23",7.2
"802","2015-12-24",7.45
"803","2015-12-28",7.25
"804","2015-12-29",8.2
"805","2015-12-30",8.2
"806","2015-12-31",9
"807","2016-01-04",8.75
"808","2016-01-05",7.25
"809","2016-01-06",8.25
"810","2016-01-07",8.08
"811","2016-01-08",7.5
"812","2016-01-11",7.45
"813","2016-01-12",7.45
"814","2016-01-13",7.25
"815","2016-01-14",6.9
"816","2016-01-15",6.85
"817","2016-01-19",7.4
"818","2016-01-20",6.75
"819","2016-01-21",6.85
"820","2016-01-22",6.85
"821","2016-01-25",7.25
"822","2016-01-26",7.25
"823","2016-01-27",7.25
"824","2016-01-28",7.5
"825","2016-01-29",7.5
"826","2016-02-01",7.5
"827","2016-02-02",7.05
"828","2016-02-03",7.05
"829","2016-02-04",6.75
"830","2016-02-05",6.75
"831","2016-02-08",6
"832","2016-02-09",6
"833","2016-02-10",6
"834","2016-02-11",6
"835","2016-02-12",6.7
"836","2016-02-16",6.7
"837","2016-02-17",7.2
"838","2016-02-18",7.15
"839","2016-02-19",7.15
"840","2016-02-22",7
"841","2016-02-23",7
"842","2016-02-24",6.95
"843","2016-02-25",6.95
"844","2016-02-26",6.95
"845","2016-02-29",6.95
"846","2016-03-01",6.95
"847","2016-03-02",6.95
"848","2016-03-03",6.95
"849","2016-03-04",6.95
"850","2016-03-07",6.95
"851","2016-03-08",6.95
"852","2016-03-09",6.9
"853","2016-03-10",6.9
"854","2016-03-11",6.9
"855","2016-03-14",6.9
"856","2016-03-15",6.9
"857","2016-03-16",6.75
"858","2016-03-17",7.5
"859","2016-03-18",8.95
"860","2016-03-21",9.15
"861","2016-03-22",9.15
"862","2016-03-23",9.4
"863","2016-03-24",9.15
"864","2016-03-28",9.15
"865","2016-03-29",8.75
"866","2016-03-30",8.725
"867","2016-03-31",8.77
"868","2016-04-01",8.5
"869","2016-04-04",9.1
"870","2016-04-05",8.75
"871","2016-04-06",8.5
"872","2016-04-07",8.5
"873","2016-04-08",7.975
"874","2016-04-11",8.7
"875","2016-04-12",8.25
"876","2016-04-13",8.315
"877","2016-04-14",8.5
"878","2016-04-15",8.5
"879","2016-04-18",8.45
"880","2016-04-19",8.45
"881","2016-04-20",8.365
"882","2016-04-21",8.3
"883","2016-04-22",8.4
"884","2016-04-25",8.4
"885","2016-04-26",8.4
"886","2016-04-27",8.4
"887","2016-04-28",8
"888","2016-04-29",8.25
"889","2016-05-02",8.25
"890","2016-05-03",8.25
"891","2016-05-04",8.25
"892","2016-05-05",8.25
"893","2016-05-06",7.85
"894","2016-05-09",7.85
"895","2016-05-10",8.25
"896","2016-05-11",7.95
"897","2016-05-12",7.9
"898","2016-05-13",7.9
"899","2016-05-16",7.9
"900","2016-05-17",7.85
"901","2016-05-18",7.85
"902","2016-05-19",7.85
"903","2016-05-20",7.85
"904","2016-05-23",7.85
"905","2016-05-24",7.85
"906","2016-05-25",7.85
"907","2016-05-26",7.85
"908","2016-05-27",7.85
"909","2016-05-31",7.85
"910","2016-06-01",7.85
"911","2016-06-02",7.75
"912","2016-06-03",7.75
"913","2016-06-06",7.75
"914","2016-06-07",7.35
"915","2016-06-08",7.245
"916","2016-06-09",6.75
"917","2016-06-10",6.7
"918","2016-06-13",6.65
"919","2016-06-14",6.65
"920","2016-06-15",6.65
"921","2016-06-16",6.65
"922","2016-06-17",6.65
"923","2016-06-20",7.75
"924","2016-06-21",7.75
"925","2016-06-22",7.75
"926","2016-06-23",7.7
"927","2016-06-24",6.93
"928","2016-06-27",6.93
"929","2016-06-28",6.93
"930","2016-06-29",7
"931","2016-06-30",7.75
"932","2016-07-01",7.75
"933","2016-07-05",7.49
"934","2016-07-06",7.49
"935","2016-07-07",7.49
"936","2016-07-08",7.49
"937","2016-07-11",6.5
"938","2016-07-12",7.25
"939","2016-07-13",7.25
"940","2016-07-14",7.25
"941","2016-07-15",7.25
"942","2016-07-18",7.15
"943","2016-07-19",7.15
"944","2016-07-20",7
"945","2016-07-21",7
"946","2016-07-22",7
"947","2016-07-25",7
"948","2016-07-26",7
"949","2016-07-27",6.5
"950","2016-07-28",6.4
"951","2016-07-29",6.5
"952","2016-08-01",6.5
"953","2016-08-02",6.5
"954","2016-08-03",6.5
"955","2016-08-04",6.5
"956","2016-08-05",6.5
"957","2016-08-08",6.25
"958","2016-08-09",6.5
"959","2016-08-10",7.85
"960","2016-08-11",7.25
"961","2016-08-12",7
"962","2016-08-15",6.75
"963","2016-08-16",6.5
"964","2016-08-17",6.5
"965","2016-08-18",6.65
"966","2016-08-19",6.65
"967","2016-08-22",6.65
"968","2016-08-23",6.65
"969","2016-08-24",6.65
"970","2016-08-25",6.65
"971","2016-08-26",6.65
"972","2016-08-29",6.75
"973","2016-08-30",6.7
"974","2016-08-31",6.75
"975","2016-09-01",6.75
"976","2016-09-02",6.75
"977","2016-09-06",6.75
"978","2016-09-07",6.75
"979","2016-09-08",6.75
"980","2016-09-09",6.25
"981","2016-09-12",6.5
"982","2016-09-13",6.475
"983","2016-09-14",6.475
"984","2016-09-15",6.25
"985","2016-09-16",6.5
"986","2016-09-19",6.5
"987","2016-09-20",6.5
"988","2016-09-21",6
"989","2016-09-22",6.25
"990","2016-09-23",6.16
"991","2016-09-26",6.16
"992","2016-09-27",6.138
"993","2016-09-28",6.17
"994","2016-09-29",6.12
"995","2016-09-30",6.2
"996","2016-10-03",6.15
"997","2016-10-04",6.15
"998","2016-10-05",6.433
"999","2016-10-06",6.2
"1000","2016-10-07",6.05
"1001","2016-10-10",6.4
"1002","2016-10-11",6.4
"1003","2016-10-12",6.4
"1004","2016-10-13",6.5
"1005","2016-10-14",6.25
"1006","2016-10-17",6.735
"1007","2016-10-18",6.1
"1008","2016-10-19",7.05
"1009","2016-10-20",6.85
"1010","2016-10-21",6.495
"1011","2016-10-24",6.42
"1012","2016-10-25",6.2
"1013","2016-10-26",6.118
"1014","2016-10-27",6.18
"1015","2016-10-28",6.891
"1016","2016-10-31",6.32
"1017","2016-11-01",6
"1018","2016-11-02",6.63
"1019","2016-11-03",6.78
"1020","2016-11-04",6.79
"1021","2016-11-07",6.93
"1022","2016-11-08",6.7
"1023","2016-11-09",6.68
"1024","2016-11-10",6.5
"1025","2016-11-11",6.8
"1026","2016-11-14",6.717
"1027","2016-11-15",6.02
"1028","2016-11-16",6.02
"1029","2016-11-17",6.025
"1030","2016-11-18",6.25
"1031","2016-11-21",6.09
