"","date","LE"
"72","2014-07-01",34.169998
"73","2014-07-02",33.970001
"74","2014-07-03",34.330002
"75","2014-07-07",34.25
"76","2014-07-08",34.029999
"77","2014-07-09",34
"78","2014-07-10",34.02
"79","2014-07-11",34.509998
"80","2014-07-14",35.209999
"81","2014-07-15",35.259998
"82","2014-07-16",36.619999
"83","2014-07-17",37.32
"84","2014-07-18",37.66
"85","2014-07-21",37.369999
"86","2014-07-22",37.07
"87","2014-07-23",36.48
"88","2014-07-24",35.599998
"89","2014-07-25",34.779999
"90","2014-07-28",35.439999
"91","2014-07-29",35.369999
"92","2014-07-30",36.130001
"93","2014-07-31",35.189999
"94","2014-08-01",34.240002
"95","2014-08-04",34.470001
"96","2014-08-05",33.459999
"97","2014-08-06",34.25
"98","2014-08-07",33.66
"99","2014-08-08",34.43
"100","2014-08-11",35.639999
"101","2014-08-12",35.049999
"102","2014-08-13",34.650002
"103","2014-08-14",34.93
"104","2014-08-15",34.93
"105","2014-08-18",35.610001
"106","2014-08-19",35.5
"107","2014-08-20",35.349998
"108","2014-08-21",34.810001
"109","2014-08-22",34.48
"110","2014-08-25",34.720001
"111","2014-08-26",34.720001
"112","2014-08-27",34.82
"113","2014-08-28",34.220001
"114","2014-08-29",34.48
"115","2014-09-02",34.369999
"116","2014-09-03",33.119999
"117","2014-09-04",33.459999
"118","2014-09-05",33.18
"119","2014-09-08",34.25
"120","2014-09-09",33.34
"121","2014-09-10",40.200001
"122","2014-09-11",44.02
"123","2014-09-12",44.77
"124","2014-09-15",44.869999
"125","2014-09-16",45.709999
"126","2014-09-17",47.700001
"127","2014-09-18",47.560001
"128","2014-09-19",46.139999
"129","2014-09-22",44.259998
"130","2014-09-23",42.73
"131","2014-09-24",42.98
"132","2014-09-25",42.830002
"133","2014-09-26",41.84
"134","2014-09-29",41.93
"135","2014-09-30",41.119999
"136","2014-10-01",41.009998
"137","2014-10-02",42.860001
"138","2014-10-03",44.869999
"139","2014-10-06",46.299999
"140","2014-10-07",45.32
"141","2014-10-08",43.549999
"142","2014-10-09",41.220001
"143","2014-10-10",39.889999
"144","2014-10-13",38.66
"145","2014-10-14",40.540001
"146","2014-10-15",41.860001
"147","2014-10-16",42.66
"148","2014-10-17",42.970001
"149","2014-10-20",44.57
"150","2014-10-21",46.290001
"151","2014-10-22",45.029999
"152","2014-10-23",46.490002
"153","2014-10-24",45.330002
"154","2014-10-27",46.759998
"155","2014-10-28",48.040001
"156","2014-10-29",47.990002
"157","2014-10-30",47.66
"158","2014-10-31",47.470001
"159","2014-11-03",46.470001
"160","2014-11-04",45.09
"161","2014-11-05",42.630001
"162","2014-11-06",43.790001
"163","2014-11-07",45.330002
"164","2014-11-10",45.32
"165","2014-11-11",44.43
"166","2014-11-12",46.220001
"167","2014-11-13",47.349998
"168","2014-11-14",47.639999
"169","2014-11-17",46.23
"170","2014-11-18",46.110001
"171","2014-11-19",46.150002
"172","2014-11-20",48.130001
"173","2014-11-21",47.209999
"174","2014-11-24",47.59
"175","2014-11-25",48.240002
"176","2014-11-26",47.299999
"177","2014-11-28",47.580002
"178","2014-12-01",44.939999
"179","2014-12-02",46.919998
"180","2014-12-03",48.220001
"181","2014-12-04",49.380001
"182","2014-12-05",49.450001
"183","2014-12-08",49.66
"184","2014-12-09",50.66
"185","2014-12-10",46.950001
"186","2014-12-11",46.830002
"187","2014-12-12",47.599998
"188","2014-12-15",48.380001
"189","2014-12-16",48.869999
"190","2014-12-17",52.560001
"191","2014-12-18",53.73
"192","2014-12-19",53.25
"193","2014-12-22",54.139999
"194","2014-12-23",54.580002
"195","2014-12-24",54.279999
"196","2014-12-26",55.060001
"197","2014-12-29",55.189999
"198","2014-12-30",55.209999
"199","2014-12-31",53.959999
"200","2015-01-02",54.91
"201","2015-01-05",53.43
"202","2015-01-06",52.669998
"203","2015-01-07",53.810001
"204","2015-01-08",55.360001
"205","2015-01-09",54.619999
"206","2015-01-12",53.049999
"207","2015-01-13",52.970001
"208","2015-01-14",53.139999
"209","2015-01-15",50.189999
"210","2015-01-16",51.279999
"211","2015-01-20",50.209999
"212","2015-01-21",50.709999
"213","2015-01-22",41.970001
"214","2015-01-23",38.759998
"215","2015-01-26",38.009998
"216","2015-01-27",36.77
"217","2015-01-28",36.77
"218","2015-01-29",36.889999
"219","2015-01-30",34.689999
"220","2015-02-02",34.93
"221","2015-02-03",35.59
"222","2015-02-04",37.450001
"223","2015-02-05",37.290001
"224","2015-02-06",34.869999
"225","2015-02-09",34.43
"226","2015-02-10",34.610001
"227","2015-02-11",34.48
"228","2015-02-12",35.650002
"229","2015-02-13",35.84
"230","2015-02-17",35.830002
"231","2015-02-18",35.380001
"232","2015-02-19",35.389999
"233","2015-02-20",35.32
"234","2015-02-23",35.169998
"235","2015-02-24",36.139999
"236","2015-02-25",37.279999
"237","2015-02-26",36.580002
"238","2015-02-27",36.669998
"239","2015-03-02",37.209999
"240","2015-03-03",36.77
"241","2015-03-04",37.23
"242","2015-03-05",36.950001
"243","2015-03-06",36.66
"244","2015-03-09",36.16
"245","2015-03-10",36.66
"246","2015-03-11",36.110001
"247","2015-03-12",36.790001
"248","2015-03-13",36.790001
"249","2015-03-16",35.68
"250","2015-03-17",35.77
"251","2015-03-18",35.93
"252","2015-03-19",35.439999
"253","2015-03-20",35.299999
"254","2015-03-23",35.689999
"255","2015-03-24",35.689999
"256","2015-03-25",34.740002
"257","2015-03-26",35.48
"258","2015-03-27",35.450001
"259","2015-03-30",36.040001
"260","2015-03-31",35.880001
"261","2015-04-01",35.220001
"262","2015-04-02",34.779999
"263","2015-04-06",35.290001
"264","2015-04-07",34.299999
"265","2015-04-08",34.400002
"266","2015-04-09",33.66
"267","2015-04-10",33.700001
"268","2015-04-13",33.119999
"269","2015-04-14",32.549999
"270","2015-04-15",31.950001
"271","2015-04-16",31.93
"272","2015-04-17",31.07
"273","2015-04-20",31.190001
"274","2015-04-21",30.09
"275","2015-04-22",29.959999
"276","2015-04-23",29.950001
"277","2015-04-24",29.870001
"278","2015-04-27",28.85
"279","2015-04-28",29.26
"280","2015-04-29",29.129999
"281","2015-04-30",29.379999
"282","2015-05-01",29.83
"283","2015-05-04",29.790001
"284","2015-05-05",29.4
"285","2015-05-06",28.629999
"286","2015-05-07",29.620001
"287","2015-05-08",30.379999
"288","2015-05-11",30.5
"289","2015-05-12",29.84
"290","2015-05-13",30.09
"291","2015-05-14",29.719999
"292","2015-05-15",29.93
"293","2015-05-18",29.360001
"294","2015-05-19",29.540001
"295","2015-05-20",29.389999
"296","2015-05-21",29.42
"297","2015-05-22",29.42
"298","2015-05-26",29.85
"299","2015-05-27",29.540001
"300","2015-05-28",29.5
"301","2015-05-29",29.41
"302","2015-06-01",28.73
"303","2015-06-02",28.549999
"304","2015-06-03",28.700001
"305","2015-06-04",27.389999
"306","2015-06-05",24.959999
"307","2015-06-08",23.620001
"308","2015-06-09",23.059999
"309","2015-06-10",23.34
"310","2015-06-11",23.49
"311","2015-06-12",23.459999
"312","2015-06-15",23.540001
"313","2015-06-16",23.530001
"314","2015-06-17",24.18
"315","2015-06-18",24.040001
"316","2015-06-19",23.9
"317","2015-06-22",24.040001
"318","2015-06-23",25.41
"319","2015-06-24",24.92
"320","2015-06-25",24.76
"321","2015-06-26",24.9
"322","2015-06-29",24.120001
"323","2015-06-30",24.83
"324","2015-07-01",24.129999
"325","2015-07-02",23.870001
"326","2015-07-06",24.459999
"327","2015-07-07",25.1
"328","2015-07-08",25.290001
"329","2015-07-09",25.389999
"330","2015-07-10",26.09
"331","2015-07-13",25.809999
"332","2015-07-14",25.34
"333","2015-07-15",25.059999
"334","2015-07-16",25.68
"335","2015-07-17",25.26
"336","2015-07-20",25.02
"337","2015-07-21",25.290001
"338","2015-07-22",25.23
"339","2015-07-23",25.15
"340","2015-07-24",24.190001
"341","2015-07-27",23.700001
"342","2015-07-28",23.4
"343","2015-07-29",23.5
"344","2015-07-30",23.620001
"345","2015-07-31",23.58
"346","2015-08-03",22.68
"347","2015-08-04",22.91
"348","2015-08-05",23.85
"349","2015-08-06",23.48
"350","2015-08-07",23.049999
"351","2015-08-10",23.299999
"352","2015-08-11",23.43
"353","2015-08-12",23.49
"354","2015-08-13",23.02
"355","2015-08-14",23.030001
"356","2015-08-17",23.450001
"357","2015-08-18",23.15
"358","2015-08-19",23.219999
"359","2015-08-20",22.639999
"360","2015-08-21",22.15
"361","2015-08-24",21.26
"362","2015-08-25",21.440001
"363","2015-08-26",22.25
"364","2015-08-27",23.889999
"365","2015-08-28",24.41
"366","2015-08-31",25.440001
"367","2015-09-01",25.57
"368","2015-09-02",26.120001
"369","2015-09-03",27.450001
"370","2015-09-04",28.309999
"371","2015-09-08",28.709999
"372","2015-09-09",28.92
"373","2015-09-10",28.01
"374","2015-09-11",28.77
"375","2015-09-14",27.559999
"376","2015-09-15",27.66
"377","2015-09-16",26.889999
"378","2015-09-17",26.99
"379","2015-09-18",27.09
"380","2015-09-21",26.719999
"381","2015-09-22",26.91
"382","2015-09-23",27
"383","2015-09-24",26.799999
"384","2015-09-25",26.98
"385","2015-09-28",26.99
"386","2015-09-29",26.969999
"387","2015-09-30",27.01
"388","2015-10-01",26.9
"389","2015-10-02",27.030001
"390","2015-10-05",27.25
"391","2015-10-06",27.280001
"392","2015-10-07",27.73
"393","2015-10-08",28
"394","2015-10-09",27.040001
"395","2015-10-12",26.540001
"396","2015-10-13",25.780001
"397","2015-10-14",25.709999
"398","2015-10-15",26.16
"399","2015-10-16",25.76
"400","2015-10-19",25.49
"401","2015-10-20",25.52
"402","2015-10-21",25.16
"403","2015-10-22",24.969999
"404","2015-10-23",24.219999
"405","2015-10-26",24.690001
"406","2015-10-27",24.41
"407","2015-10-28",24.98
"408","2015-10-29",24.67
"409","2015-10-30",24.68
"410","2015-11-02",24.190001
"411","2015-11-03",24.809999
"412","2015-11-04",24.59
"413","2015-11-05",24.15
"414","2015-11-06",24.059999
"415","2015-11-09",23.280001
"416","2015-11-10",23.6
"417","2015-11-11",23.530001
"418","2015-11-12",23.49
"419","2015-11-13",22.049999
"420","2015-11-16",22.360001
"421","2015-11-17",22.290001
"422","2015-11-18",22.48
"423","2015-11-19",22.84
"424","2015-11-20",22.540001
"425","2015-11-23",23.450001
"426","2015-11-24",24.190001
"427","2015-11-25",25.200001
"428","2015-11-27",25.620001
"429","2015-11-30",24.040001
"430","2015-12-01",23.440001
"431","2015-12-02",23.389999
"432","2015-12-03",21.450001
"433","2015-12-04",21.139999
"434","2015-12-07",21.379999
"435","2015-12-08",22.25
"436","2015-12-09",23.059999
"437","2015-12-10",23.040001
"438","2015-12-11",23
"439","2015-12-14",23.030001
"440","2015-12-15",23.200001
"441","2015-12-16",23.85
"442","2015-12-17",23.059999
"443","2015-12-18",23.959999
"444","2015-12-21",22.33
"445","2015-12-22",23.360001
"446","2015-12-23",24.08
"447","2015-12-24",24.24
"448","2015-12-28",23.190001
"449","2015-12-29",23.25
"450","2015-12-30",23.51
"451","2015-12-31",23.440001
"452","2016-01-04",23.34
"453","2016-01-05",23.26
"454","2016-01-06",23.15
"455","2016-01-07",24.16
"456","2016-01-08",23.43
"457","2016-01-11",23
"458","2016-01-12",24.27
"459","2016-01-13",24.24
"460","2016-01-14",23.49
"461","2016-01-15",21.889999
"462","2016-01-19",20.950001
"463","2016-01-20",20.969999
"464","2016-01-21",21.59
"465","2016-01-22",22.58
"466","2016-01-25",21.77
"467","2016-01-26",22.040001
"468","2016-01-27",21.940001
"469","2016-01-28",21.440001
"470","2016-01-29",21.780001
"471","2016-02-01",21.620001
"472","2016-02-02",21.02
"473","2016-02-03",21.85
"474","2016-02-04",22.049999
"475","2016-02-05",20.82
"476","2016-02-08",20.93
"477","2016-02-09",21.41
"478","2016-02-10",21.610001
"479","2016-02-11",21.809999
"480","2016-02-12",22.040001
"481","2016-02-16",22.450001
"482","2016-02-17",23.34
"483","2016-02-18",22.690001
"484","2016-02-19",22.290001
"485","2016-02-22",22.73
"486","2016-02-23",22.66
"487","2016-02-24",22.700001
"488","2016-02-25",22.85
"489","2016-02-26",23.41
"490","2016-02-29",24.059999
"491","2016-03-01",23.469999
"492","2016-03-02",23.879999
"493","2016-03-03",25.459999
"494","2016-03-04",26
"495","2016-03-07",25.959999
"496","2016-03-08",25.98
"497","2016-03-09",24.75
"498","2016-03-10",24.09
"499","2016-03-11",24.93
"500","2016-03-14",24.5
"501","2016-03-15",23.950001
"502","2016-03-16",24.23
"503","2016-03-17",25.15
"504","2016-03-18",26.23
"505","2016-03-21",26.610001
"506","2016-03-22",26.73
"507","2016-03-23",25.82
"508","2016-03-24",26.299999
"509","2016-03-28",26.799999
"510","2016-03-29",25.6
"511","2016-03-30",25.77
"512","2016-03-31",25.51
"513","2016-04-01",24.93
"514","2016-04-04",25.049999
"515","2016-04-05",24.27
"516","2016-04-06",24.450001
"517","2016-04-07",23.110001
"518","2016-04-08",23.059999
"519","2016-04-11",22.799999
"520","2016-04-12",23.42
"521","2016-04-13",24.059999
"522","2016-04-14",24.049999
"523","2016-04-15",24.709999
"524","2016-04-18",25.379999
"525","2016-04-19",25.559999
"526","2016-04-20",26.23
"527","2016-04-21",26.5
"528","2016-04-22",27.01
"529","2016-04-25",25.889999
"530","2016-04-26",26
"531","2016-04-27",25.66
"532","2016-04-28",25.139999
"533","2016-04-29",24.33
"534","2016-05-02",24.52
"535","2016-05-03",23.5
"536","2016-05-04",23.290001
"537","2016-05-05",21.940001
"538","2016-05-06",22.16
"539","2016-05-09",22.450001
"540","2016-05-10",21.780001
"541","2016-05-11",20.9
"542","2016-05-12",20.25
"543","2016-05-13",19.870001
"544","2016-05-16",19.42
"545","2016-05-17",19.07
"546","2016-05-18",18.26
"547","2016-05-19",17.6
"548","2016-05-20",18.110001
"549","2016-05-23",17.02
"550","2016-05-24",16.969999
"551","2016-05-25",17.48
"552","2016-05-26",17.969999
"553","2016-05-27",17.43
"554","2016-05-31",16.77
"555","2016-06-01",15.81
"556","2016-06-02",16.57
"557","2016-06-03",16.4
"558","2016-06-06",16.4
"559","2016-06-07",16.1
"560","2016-06-08",16.190001
"561","2016-06-09",15.96
"562","2016-06-10",15.71
"563","2016-06-13",15.71
"564","2016-06-14",15.9
"565","2016-06-15",16.469999
"566","2016-06-16",15.9
"567","2016-06-17",16.389999
"568","2016-06-20",16.73
"569","2016-06-21",16.58
"570","2016-06-22",16.76
"571","2016-06-23",16.82
"572","2016-06-24",15.9
"573","2016-06-27",15.64
"574","2016-06-28",15.72
"575","2016-06-29",16.610001
"576","2016-06-30",16.42
"577","2016-07-01",16.76
"578","2016-07-05",16.33
"579","2016-07-06",16.1
"580","2016-07-07",16.17
"581","2016-07-08",16.700001
"582","2016-07-11",16.700001
"583","2016-07-12",17.219999
"584","2016-07-13",17
"585","2016-07-14",16.16
"586","2016-07-15",15.39
"587","2016-07-18",15.41
"588","2016-07-19",14.8
"589","2016-07-20",14.8
"590","2016-07-21",14.75
"591","2016-07-22",14.7
"592","2016-07-25",15.05
"593","2016-07-26",14.65
"594","2016-07-27",14.44
"595","2016-07-28",14.37
"596","2016-07-29",14.21
"597","2016-08-01",14.41
"598","2016-08-02",14.53
"599","2016-08-03",14.68
"600","2016-08-04",14.5
"601","2016-08-05",14.81
"602","2016-08-08",15.34
"603","2016-08-09",15.05
"604","2016-08-10",15.05
"605","2016-08-11",15.53
"606","2016-08-12",15.79
"607","2016-08-15",16.43
"608","2016-08-16",17.01
"609","2016-08-17",16.860001
"610","2016-08-18",17.02
"611","2016-08-19",17.08
"612","2016-08-22",18.209999
"613","2016-08-23",18.799999
"614","2016-08-24",19.01
"615","2016-08-25",18.85
"616","2016-08-26",18.26
"617","2016-08-29",18.17
"618","2016-08-30",18.290001
"619","2016-08-31",17.6
"620","2016-09-01",18.709999
"621","2016-09-02",18.379999
"622","2016-09-06",17.530001
"623","2016-09-07",18.25
"624","2016-09-08",18.02
"625","2016-09-09",18.09
"626","2016-09-12",18.41
"627","2016-09-13",18.040001
"628","2016-09-14",18.09
"629","2016-09-15",18.25
"630","2016-09-16",19.360001
"631","2016-09-19",18.530001
"632","2016-09-20",17.99
"633","2016-09-21",18.01
"634","2016-09-22",18.41
"635","2016-09-23",18
"636","2016-09-26",15.46
"637","2016-09-27",15.04
"638","2016-09-28",14.67
"639","2016-09-29",14.89
"640","2016-09-30",14.5
"641","2016-10-03",15.21
"642","2016-10-04",15.09
"643","2016-10-05",15.11
"644","2016-10-06",15
"645","2016-10-07",14.97
"646","2016-10-10",14.91
"647","2016-10-11",14.91
"648","2016-10-12",14.89
"649","2016-10-13",15.36
"650","2016-10-14",15.23
"651","2016-10-17",14.85
"652","2016-10-18",14.8
"653","2016-10-19",15.05
"654","2016-10-20",15.1
"655","2016-10-21",15.45
"656","2016-10-24",16.049999
"657","2016-10-25",15.75
"658","2016-10-26",15.35
"659","2016-10-27",15.3
"660","2016-10-28",15.4
"661","2016-10-31",15.6
"662","2016-11-01",15.7
"663","2016-11-02",15.75
"664","2016-11-03",15.65
"665","2016-11-04",15.85
"666","2016-11-07",16.15
"667","2016-11-08",16.75
"668","2016-11-09",17.65
"669","2016-11-10",17.25
"670","2016-11-11",17.4
"671","2016-11-14",17.299999
"672","2016-11-15",16.799999
"673","2016-11-16",17.65
"674","2016-11-17",17.9
"675","2016-11-18",18.450001
"676","2016-11-21",18
"677","2016-11-22",18.549999
"678","2016-11-23",18.1
"679","2016-11-25",18.450001
"680","2016-11-28",18.65
"681","2016-11-29",17.799999
"682","2016-11-30",17.75
"683","2016-12-01",16.950001
"684","2016-12-02",16.1
"685","2016-12-05",16.15
"686","2016-12-06",15.95
"687","2016-12-07",16.15
"688","2016-12-08",16.75
"689","2016-12-09",17.1
"690","2016-12-12",16.85
"691","2016-12-13",16.9
"692","2016-12-14",16.6
"693","2016-12-15",16.65
"694","2016-12-16",17.1
"695","2016-12-19",17.75
"696","2016-12-20",17.85
"697","2016-12-21",17.6
"698","2016-12-22",17.049999
"699","2016-12-23",16.6
"700","2016-12-27",15.3
"701","2016-12-28",15.35
"702","2016-12-29",15.25
"703","2016-12-30",15.15
"704","2017-01-03",16.5
"705","2017-01-04",17.65
"706","2017-01-05",17
"707","2017-01-06",16.25
"708","2017-01-09",15.6
"709","2017-01-10",16
"710","2017-01-11",15.55
"711","2017-01-12",15.3
"712","2017-01-13",15.3
"713","2017-01-17",15.15
"714","2017-01-18",15.2
"715","2017-01-19",15.6
"716","2017-01-20",15.75
"717","2017-01-23",15.5
"718","2017-01-24",15.55
"719","2017-01-25",15.55
"720","2017-01-26",15.25
"721","2017-01-27",15.3
"722","2017-01-30",15.8
"723","2017-01-31",15.35
"724","2017-02-01",15.2
"725","2017-02-02",15.45
"726","2017-02-03",15.65
"727","2017-02-06",15.75
"728","2017-02-07",16.5
"729","2017-02-08",16.950001
"730","2017-02-09",16.35
"731","2017-02-10",16.85
"732","2017-02-13",17.65
"733","2017-02-14",17.9
"734","2017-02-15",18.25
"735","2017-02-16",18.299999
"736","2017-02-17",19.1
"737","2017-02-21",19.75
"738","2017-02-22",20.549999
"739","2017-02-23",19.1
"740","2017-02-24",18.6
"741","2017-02-27",18.65
"742","2017-02-28",18.549999
"743","2017-03-01",18
"744","2017-03-02",18.299999
"745","2017-03-03",17.9
"746","2017-03-06",18.1
"747","2017-03-07",18.15
"748","2017-03-08",18.75
"749","2017-03-09",18.75
"750","2017-03-10",18.950001
"751","2017-03-13",19.200001
"752","2017-03-14",18.700001
"753","2017-03-15",19.200001
"754","2017-03-16",19.549999
"755","2017-03-17",19.950001
"756","2017-03-20",19.200001
"757","2017-03-21",19.65
"758","2017-03-22",19.1
"759","2017-03-23",19.4
"760","2017-03-24",19.4
"761","2017-03-27",19.4
"762","2017-03-28",20.450001
"763","2017-03-29",21.200001
"764","2017-03-30",21.4
"765","2017-03-31",21.450001
"766","2017-04-03",21.200001
"767","2017-04-04",21.200001
"768","2017-04-05",20.6
"769","2017-04-06",20.950001
"770","2017-04-07",20.5
"771","2017-04-10",20.9
"772","2017-04-11",21.25
"773","2017-04-12",21.1
"774","2017-04-13",20.700001
"775","2017-04-17",20.65
"776","2017-04-18",20.9
"777","2017-04-19",21.15
"778","2017-04-20",21.450001
"779","2017-04-21",21.5
"780","2017-04-24",21.6
"781","2017-04-25",21.700001
"782","2017-04-26",22.299999
"783","2017-04-27",22.950001
"784","2017-04-28",23.6
"785","2017-05-01",24.15
"786","2017-05-02",24.049999
"787","2017-05-03",23.950001
"788","2017-05-04",22.75
"789","2017-05-05",22.15
"790","2017-05-08",22
"791","2017-05-09",21.9
"792","2017-05-10",21.85
"793","2017-05-11",21.75
"794","2017-05-12",20.5
"795","2017-05-15",19.299999
"796","2017-05-16",19.4
"797","2017-05-17",18.65
"798","2017-05-18",18.5
"799","2017-05-19",18.1
"800","2017-05-22",18.299999
"801","2017-05-23",18.1
"802","2017-05-24",18.450001
"803","2017-05-25",18.1
"804","2017-05-26",18.15
"805","2017-05-30",17.9
"806","2017-05-31",17.6
"807","2017-06-01",17.049999
"808","2017-06-02",17
"809","2017-06-05",16.65
"810","2017-06-06",14.95
"811","2017-06-07",15.125
"812","2017-06-08",15.3
"813","2017-06-09",15.75
"814","2017-06-12",16.049999
"815","2017-06-13",16.25
"816","2017-06-14",15.95
"817","2017-06-15",15.35
"818","2017-06-16",16.25
"819","2017-06-19",16.1
"820","2017-06-20",16.25
"821","2017-06-21",16.5
"822","2017-06-22",16
"823","2017-06-23",16.549999
"824","2017-06-26",15.4
"825","2017-06-27",14.95
"826","2017-06-28",15
"827","2017-06-29",14.7
"828","2017-06-30",14.9
"829","2017-07-03",14.65
"830","2017-07-05",14.35
"831","2017-07-06",14.25
"832","2017-07-07",14.4
"833","2017-07-10",14.2
"834","2017-07-11",14.2
"835","2017-07-12",14.2
"836","2017-07-13",14.15
"837","2017-07-14",14.05
"838","2017-07-17",14
"839","2017-07-18",14
"840","2017-07-19",13.55
"841","2017-07-20",13.45
"842","2017-07-21",13.3
"843","2017-07-24",13.5
"844","2017-07-25",13.35
"845","2017-07-26",13.4
"846","2017-07-27",13.45
"847","2017-07-28",13.25
"848","2017-07-31",13.5
"849","2017-08-01",13.25
"850","2017-08-02",13
"851","2017-08-03",13.2
"852","2017-08-04",13.2
"853","2017-08-07",13.5
"854","2017-08-08",13.6
"855","2017-08-09",13.75
"856","2017-08-10",12.8
"857","2017-08-11",13.25
"858","2017-08-14",13.1
"859","2017-08-15",13.35
"860","2017-08-16",13.5
"861","2017-08-17",13.3
"862","2017-08-18",13.05
"863","2017-08-21",12.75
"864","2017-08-22",12.2
"865","2017-08-23",11.85
"866","2017-08-24",12.9
"867","2017-08-25",12.65
"868","2017-08-28",13.2
"869","2017-08-29",13.85
"870","2017-08-30",13.85
"871","2017-08-31",12.15
"872","2017-09-01",11.95
"873","2017-09-05",11.35
"874","2017-09-06",11.85
"875","2017-09-07",11.9
"876","2017-09-08",12.45
"877","2017-09-11",12.2
"878","2017-09-12",11.85
"879","2017-09-13",11.95
"880","2017-09-14",11.9
"881","2017-09-15",11.9
"882","2017-09-18",11.75
"883","2017-09-19",11.7
"884","2017-09-20",11.75
"885","2017-09-21",11.75
"886","2017-09-22",12
"887","2017-09-25",11.9
"888","2017-09-26",12.05
"889","2017-09-27",12.95
"890","2017-09-28",13.15
"891","2017-09-29",13.2
"892","2017-10-02",12.85
"893","2017-10-03",13
"894","2017-10-04",12.95
"895","2017-10-05",13
"896","2017-10-06",13.15
"897","2017-10-09",12.9
"898","2017-10-10",12.55
"899","2017-10-11",12.5
"900","2017-10-12",12.05
"901","2017-10-13",12.15
"902","2017-10-16",12.25
"903","2017-10-17",12.15
"904","2017-10-18",12.55
"905","2017-10-19",12.5
"906","2017-10-20",12.95
"907","2017-10-23",12.95
"908","2017-10-24",12.95
"909","2017-10-25",12.9
"910","2017-10-26",12.6
"911","2017-10-27",11.75
"912","2017-10-30",10.7
"913","2017-10-31",10.9
"914","2017-11-01",11.05
"915","2017-11-02",11.05
"916","2017-11-03",11.3
"917","2017-11-06",10.95
"918","2017-11-07",10.95
"919","2017-11-08",12.35
"920","2017-11-09",11.6
"921","2017-11-10",12.95
"922","2017-11-13",12.05
"923","2017-11-14",11.5
"924","2017-11-15",11.1
"925","2017-11-16",11.05
"926","2017-11-17",12.4
"927","2017-11-20",12.7
"928","2017-11-21",12.8
"929","2017-11-22",12.35
"930","2017-11-24",12.3
"931","2017-11-27",12.45
"932","2017-11-28",12.8
"933","2017-11-29",12.8
"934","2017-11-30",12.2
"935","2017-12-01",11.65
"936","2017-12-04",11.8
"937","2017-12-05",13.2
"938","2017-12-06",14
"939","2017-12-07",15.2
"940","2017-12-08",15.75
"941","2017-12-11",15.6
"942","2017-12-12",16.6
"943","2017-12-13",18.1
"944","2017-12-14",18.1
"945","2017-12-15",18.5
"946","2017-12-18",19.35
"947","2017-12-19",19.700001
"948","2017-12-20",19.75
"949","2017-12-21",19.9
"950","2017-12-22",19.6
"951","2017-12-26",19.9
"952","2017-12-27",19.549999
"953","2017-12-28",19.549999
"954","2017-12-29",19.549999
"955","2018-01-02",20.450001
"956","2018-01-03",19.75
"957","2018-01-04",18.65
"958","2018-01-05",18.4
"959","2018-01-08",18.700001
"960","2018-01-09",18.549999
"961","2018-01-10",19.049999
"962","2018-01-11",19.75
"963","2018-01-12",19.75
"964","2018-01-16",18.85
"965","2018-01-17",19.200001
"966","2018-01-18",19.25
"967","2018-01-19",19.65
"968","2018-01-22",20.049999
"969","2018-01-23",19.700001
"970","2018-01-24",19.4
"971","2018-01-25",18.65
"972","2018-01-26",18.299999
"973","2018-01-29",18.025
"974","2018-01-30",17.75
