"","date","DEI"
"323","2008-04-15",23.18
"324","2008-04-16",23.4
"325","2008-04-17",23.4
"326","2008-04-18",23.59
"327","2008-04-21",23.35
"328","2008-04-22",23.299999
"329","2008-04-23",23.4
"330","2008-04-24",23.799999
"331","2008-04-25",23.790001
"332","2008-04-28",24.040001
"333","2008-04-29",24.049999
"334","2008-04-30",23.76
"335","2008-05-01",24.450001
"336","2008-05-02",23.99
"337","2008-05-05",23.91
"338","2008-05-06",24.290001
"339","2008-05-07",24.16
"340","2008-05-08",24.290001
"341","2008-05-09",24.219999
"342","2008-05-12",24.6
"343","2008-05-13",24.540001
"344","2008-05-14",24.74
"345","2008-05-15",24.809999
"346","2008-05-16",24.65
"347","2008-05-19",24.73
"348","2008-05-20",24.35
"349","2008-05-21",24.09
"350","2008-05-22",24.09
"351","2008-05-23",23.959999
"352","2008-05-27",23.91
"353","2008-05-28",23.889999
"354","2008-05-29",24.5
"355","2008-05-30",24.5
"356","2008-06-02",24.33
"357","2008-06-03",24.02
"358","2008-06-04",24.040001
"359","2008-06-05",24.309999
"360","2008-06-06",23.780001
"361","2008-06-09",22.969999
"362","2008-06-10",22.700001
"363","2008-06-11",22.610001
"364","2008-06-12",22.9
"365","2008-06-13",23.450001
"366","2008-06-16",24.02
"367","2008-06-17",23.15
"368","2008-06-18",22.68
"369","2008-06-19",23.280001
"370","2008-06-20",22.709999
"371","2008-06-23",22.540001
"372","2008-06-24",22.440001
"373","2008-06-25",22.559999
"374","2008-06-26",21.639999
"375","2008-06-27",21.84
"376","2008-06-30",21.969999
"377","2008-07-01",22.290001
"378","2008-07-02",21.9
"379","2008-07-03",21.65
"380","2008-07-07",21.120001
"381","2008-07-08",22.030001
"382","2008-07-09",20.709999
"383","2008-07-10",21
"384","2008-07-11",21.58
"385","2008-07-14",20.389999
"386","2008-07-15",20.059999
"387","2008-07-16",21.9
"388","2008-07-17",21.77
"389","2008-07-18",21.639999
"390","2008-07-21",21.77
"391","2008-07-22",22.75
"392","2008-07-23",23.26
"393","2008-07-24",22.23
"394","2008-07-25",22.9
"395","2008-07-28",22.379999
"396","2008-07-29",23.629999
"397","2008-07-30",23.700001
"398","2008-07-31",23.530001
"399","2008-08-01",23.67
"400","2008-08-04",23.25
"401","2008-08-05",24.450001
"402","2008-08-06",24.309999
"403","2008-08-07",23.91
"404","2008-08-08",24.559999
"405","2008-08-11",24.969999
"406","2008-08-12",24
"407","2008-08-13",23.17
"408","2008-08-14",23.360001
"409","2008-08-15",23.17
"410","2008-08-18",22.82
"411","2008-08-19",22.379999
"412","2008-08-20",22.4
"413","2008-08-21",22.190001
"414","2008-08-22",22.719999
"415","2008-08-25",22.209999
"416","2008-08-26",22.559999
"417","2008-08-27",23
"418","2008-08-28",23.92
"419","2008-08-29",23.67
"420","2008-09-02",23.5
"421","2008-09-03",24.26
"422","2008-09-04",23.65
"423","2008-09-05",23.540001
"424","2008-09-08",24.32
"425","2008-09-09",23.17
"426","2008-09-10",23.4
"427","2008-09-11",23.65
"428","2008-09-12",23.860001
"429","2008-09-15",21.780001
"430","2008-09-16",22.059999
"431","2008-09-17",20.91
"432","2008-09-18",23.73
"433","2008-09-19",24
"434","2008-09-22",21.950001
"435","2008-09-23",22.700001
"436","2008-09-24",22.370001
"437","2008-09-25",22.879999
"438","2008-09-26",23.48
"439","2008-09-29",21.370001
"440","2008-09-30",23.07
"441","2008-10-01",22.450001
"442","2008-10-02",21
"443","2008-10-03",19.4
"444","2008-10-06",19.549999
"445","2008-10-07",17.99
"446","2008-10-08",17.280001
"447","2008-10-09",15.75
"448","2008-10-10",16.25
"449","2008-10-13",18.74
"450","2008-10-14",17.459999
"451","2008-10-15",15.17
"452","2008-10-16",13.84
"453","2008-10-17",14.66
"454","2008-10-20",14.24
"455","2008-10-21",14.5
"456","2008-10-22",13.36
"457","2008-10-23",12.95
"458","2008-10-24",12.32
"459","2008-10-27",11.59
"460","2008-10-28",13.5
"461","2008-10-29",14.01
"462","2008-10-30",14.29
"463","2008-10-31",15.09
"464","2008-11-03",14.82
"465","2008-11-04",15.88
"466","2008-11-05",15.14
"467","2008-11-06",14.36
"468","2008-11-07",14.93
"469","2008-11-10",14
"470","2008-11-11",14.08
"471","2008-11-12",12.91
"472","2008-11-13",13.33
"473","2008-11-14",11.94
"474","2008-11-17",11.7
"475","2008-11-18",11.41
"476","2008-11-19",9.91
"477","2008-11-20",8.57
"478","2008-11-21",8.92
"479","2008-11-24",9.9
"480","2008-11-25",10.22
"481","2008-11-26",10.15
"482","2008-11-28",10.2
"483","2008-12-01",8.26
"484","2008-12-02",8.96
"485","2008-12-03",9.2
"486","2008-12-04",9.1
"487","2008-12-05",9.9
"488","2008-12-08",12.22
"489","2008-12-09",11.98
"490","2008-12-10",12.49
"491","2008-12-11",11.56
"492","2008-12-12",12.3
"493","2008-12-15",11.56
"494","2008-12-16",13.66
"495","2008-12-17",13.71
"496","2008-12-18",12.84
"497","2008-12-19",13.35
"498","2008-12-22",12.75
"499","2008-12-23",13
"500","2008-12-24",13.08
"501","2008-12-26",13.14
"502","2008-12-29",12.16
"503","2008-12-30",12.63
"504","2008-12-31",13.06
"505","2009-01-02",12.57
"506","2009-01-05",12.91
"507","2009-01-06",13.97
"508","2009-01-07",12.96
"509","2009-01-08",13.09
"510","2009-01-09",12.49
"511","2009-01-12",11.42
"512","2009-01-13",11.26
"513","2009-01-14",10.28
"514","2009-01-15",10.43
"515","2009-01-16",10.94
"516","2009-01-20",9.54
"517","2009-01-21",10.4
"518","2009-01-22",10.08
"519","2009-01-23",10.43
"520","2009-01-26",10.26
"521","2009-01-27",10.03
"522","2009-01-28",10.8
"523","2009-01-29",9.7
"524","2009-01-30",9.3
"525","2009-02-02",9.76
"526","2009-02-03",10.13
"527","2009-02-04",10.11
"528","2009-02-05",10.12
"529","2009-02-06",10.89
"530","2009-02-09",11.14
"531","2009-02-10",10
"532","2009-02-11",10.16
"533","2009-02-12",9.79
"534","2009-02-13",9.35
"535","2009-02-17",8.53
"536","2009-02-18",8.5
"537","2009-02-19",8.04
"538","2009-02-20",8.38
"539","2009-02-23",7.72
"540","2009-02-24",8.31
"541","2009-02-25",8.07
"542","2009-02-26",7.9
"543","2009-02-27",7.52
"544","2009-03-02",7
"545","2009-03-03",6.96
"546","2009-03-04",7.1
"547","2009-03-05",6.36
"548","2009-03-06",6.45
"549","2009-03-09",6.71
"550","2009-03-10",7.91
"551","2009-03-11",8.19
"552","2009-03-12",8.79
"553","2009-03-13",8.92
"554","2009-03-16",8.07
"555","2009-03-17",8.64
"556","2009-03-18",9.25
"557","2009-03-19",8.3
"558","2009-03-20",7.7
"559","2009-03-23",8.66
"560","2009-03-24",8.08
"561","2009-03-25",7.99
"562","2009-03-26",8.35
"563","2009-03-27",7.68
"564","2009-03-30",7.12
"565","2009-03-31",7.39
"566","2009-04-01",7.45
"567","2009-04-02",7.99
"568","2009-04-03",8.42
"569","2009-04-06",8.61
"570","2009-04-07",7.8
"571","2009-04-08",8.2
"572","2009-04-09",9.17
"573","2009-04-13",9.85
"574","2009-04-14",9.12
"575","2009-04-15",9.69
"576","2009-04-16",9.94
"577","2009-04-17",10.42
"578","2009-04-20",8.73
"579","2009-04-21",9.13
"580","2009-04-22",8.88
"581","2009-04-23",9.01
"582","2009-04-24",9.47
"583","2009-04-27",8.64
"584","2009-04-28",8.79
"585","2009-04-29",9.35
"586","2009-04-30",9.57
"587","2009-05-01",8.93
"588","2009-05-04",9.29
"589","2009-05-05",9.03
"590","2009-05-06",9.28
"591","2009-05-07",8.91
"592","2009-05-08",9.98
"593","2009-05-11",9.59
"594","2009-05-12",9.65
"595","2009-05-13",8.8
"596","2009-05-14",9.17
"597","2009-05-15",8.78
"598","2009-05-18",9.63
"599","2009-05-19",9.51
"600","2009-05-20",9.07
"601","2009-05-21",8.96
"602","2009-05-22",8.54
"603","2009-05-26",8.96
"604","2009-05-27",8.57
"605","2009-05-28",9.09
"606","2009-05-29",9.3
"607","2009-06-01",9.44
"608","2009-06-02",9.36
"609","2009-06-03",9.68
"610","2009-06-04",9.97
"611","2009-06-05",9.87
"612","2009-06-08",9.73
"613","2009-06-09",9.67
"614","2009-06-10",9.56
"615","2009-06-11",9.25
"616","2009-06-12",9.53
"617","2009-06-15",9.05
"618","2009-06-16",8.97
"619","2009-06-17",8.74
"620","2009-06-18",8.8
"621","2009-06-19",8.98
"622","2009-06-22",8.47
"623","2009-06-23",8.25
"624","2009-06-24",8.52
"625","2009-06-25",8.59
"626","2009-06-26",8.76
"627","2009-06-29",8.77
"628","2009-06-30",8.99
"629","2009-07-01",9.21
"630","2009-07-02",8.57
"631","2009-07-06",8.95
"632","2009-07-07",8.42
"633","2009-07-08",8.17
"634","2009-07-09",8.06
"635","2009-07-10",7.93
"636","2009-07-13",8.35
"637","2009-07-14",8.67
"638","2009-07-15",9.05
"639","2009-07-16",9.21
"640","2009-07-17",8.95
"641","2009-07-20",9.51
"642","2009-07-21",9.3
"643","2009-07-22",9.31
"644","2009-07-23",9.74
"645","2009-07-24",9.94
"646","2009-07-27",10.05
"647","2009-07-28",10.02
"648","2009-07-29",9.81
"649","2009-07-30",10.18
"650","2009-07-31",10.16
"651","2009-08-03",10.45
"652","2009-08-04",11.44
"653","2009-08-05",12
"654","2009-08-06",11.48
"655","2009-08-07",12.36
"656","2009-08-10",11.64
"657","2009-08-11",11.39
"658","2009-08-12",11.93
"659","2009-08-13",11.8
"660","2009-08-14",11.64
"661","2009-08-17",10.71
"662","2009-08-18",11.18
"663","2009-08-19",11.04
"664","2009-08-20",11.47
"665","2009-08-21",12.02
"666","2009-08-24",11.93
"667","2009-08-25",11.94
"668","2009-08-26",12.2
"669","2009-08-27",12.19
"670","2009-08-28",12.24
"671","2009-08-31",12.11
"672","2009-09-01",11.66
"673","2009-09-02",11.5
"674","2009-09-03",11.78
"675","2009-09-04",11.92
"676","2009-09-08",12.23
"677","2009-09-09",12.46
"678","2009-09-10",12.72
"679","2009-09-11",12.56
"680","2009-09-14",12.92
"681","2009-09-15",13.15
"682","2009-09-16",13.85
"683","2009-09-17",13.62
"684","2009-09-18",13.87
"685","2009-09-21",13.33
"686","2009-09-22",13.67
"687","2009-09-23",12.93
"688","2009-09-24",12.46
"689","2009-09-25",12.35
"690","2009-09-28",12.79
"691","2009-09-29",12.37
"692","2009-09-30",12.28
"693","2009-10-01",11.79
"694","2009-10-02",11.89
"695","2009-10-05",12.45
"696","2009-10-06",12.39
"697","2009-10-07",12.37
"698","2009-10-08",12.79
"699","2009-10-09",12.89
"700","2009-10-12",13.03
"701","2009-10-13",12.78
"702","2009-10-14",13.27
"703","2009-10-15",13.08
"704","2009-10-16",12.52
"705","2009-10-19",12.79
"706","2009-10-20",12.44
"707","2009-10-21",12.44
"708","2009-10-22",12.82
"709","2009-10-23",12.56
"710","2009-10-26",12.52
"711","2009-10-27",12.21
"712","2009-10-28",11.64
"713","2009-10-29",12.04
"714","2009-10-30",11.8
"715","2009-11-02",11.7
"716","2009-11-03",11.81
"717","2009-11-04",11.83
"718","2009-11-05",12.26
"719","2009-11-06",12.27
"720","2009-11-09",12.93
"721","2009-11-10",12.85
"722","2009-11-11",12.97
"723","2009-11-12",12.78
"724","2009-11-13",13.13
"725","2009-11-16",13.5
"726","2009-11-17",13.23
"727","2009-11-18",13.72
"728","2009-11-19",13.42
"729","2009-11-20",13.41
"730","2009-11-23",13.7
"731","2009-11-24",13.66
"732","2009-11-25",13.73
"733","2009-11-27",13.32
"734","2009-11-30",13.72
"735","2009-12-01",13.91
"736","2009-12-02",14.05
"737","2009-12-03",13.84
"738","2009-12-04",14.17
"739","2009-12-07",13.83
"740","2009-12-08",13.65
"741","2009-12-09",13.55
"742","2009-12-10",13.4
"743","2009-12-11",13.57
"744","2009-12-14",13.88
"745","2009-12-15",13.71
"746","2009-12-16",14.14
"747","2009-12-17",14.09
"748","2009-12-18",14.15
"749","2009-12-21",14.35
"750","2009-12-22",14.62
"751","2009-12-23",14.72
"752","2009-12-24",14.85
"753","2009-12-28",14.84
"754","2009-12-29",14.45
"755","2009-12-30",14.49
"756","2009-12-31",14.25
"757","2010-01-04",14.12
"758","2010-01-05",14.29
"759","2010-01-06",14.25
"760","2010-01-07",14.49
"761","2010-01-08",14.32
"762","2010-01-11",14.51
"763","2010-01-12",14.35
"764","2010-01-13",14.71
"765","2010-01-14",14.55
"766","2010-01-15",14.65
"767","2010-01-19",15.05
"768","2010-01-20",14.73
"769","2010-01-21",14.48
"770","2010-01-22",14.23
"771","2010-01-25",14.14
"772","2010-01-26",13.98
"773","2010-01-27",14.02
"774","2010-01-28",13.91
"775","2010-01-29",13.83
"776","2010-02-01",13.94
"777","2010-02-02",14.22
"778","2010-02-03",14.05
"779","2010-02-04",13.39
"780","2010-02-05",13.65
"781","2010-02-08",13.25
"782","2010-02-09",13
"783","2010-02-10",13.09
"784","2010-02-11",13.09
"785","2010-02-12",13.3
"786","2010-02-16",13.63
"787","2010-02-17",13.74
"788","2010-02-18",13.92
"789","2010-02-19",13.86
"790","2010-02-22",13.93
"791","2010-02-23",13.78
"792","2010-02-24",13.94
"793","2010-02-25",13.97
"794","2010-02-26",14.09
"795","2010-03-01",14.05
"796","2010-03-02",13.88
"797","2010-03-03",14.14
"798","2010-03-04",14.24
"799","2010-03-05",14.65
"800","2010-03-08",14.91
"801","2010-03-09",15.01
"802","2010-03-10",15.04
"803","2010-03-11",15.4
"804","2010-03-12",15.5
"805","2010-03-15",15.4
"806","2010-03-16",15.72
"807","2010-03-17",16.07
"808","2010-03-18",15.96
"809","2010-03-19",15.62
"810","2010-03-22",15.65
"811","2010-03-23",15.52
"812","2010-03-24",15.52
"813","2010-03-25",15.58
"814","2010-03-26",15.57
"815","2010-03-29",15.41
"816","2010-03-30",15.54
"817","2010-03-31",15.37
"818","2010-04-01",15.47
"819","2010-04-05",15.87
"820","2010-04-06",16.4
"821","2010-04-07",16.040001
"822","2010-04-08",16.129999
"823","2010-04-09",16.65
"824","2010-04-12",16.84
"825","2010-04-13",17.190001
"826","2010-04-14",16.98
"827","2010-04-15",16.6
"828","2010-04-16",16.200001
"829","2010-04-19",16.27
"830","2010-04-20",16.559999
"831","2010-04-21",16.91
"832","2010-04-22",17.049999
"833","2010-04-23",17.360001
"834","2010-04-26",17.68
"835","2010-04-27",17.030001
"836","2010-04-28",17.030001
"837","2010-04-29",17.75
"838","2010-04-30",16.74
"839","2010-05-03",17.209999
"840","2010-05-04",16.57
"841","2010-05-05",16.5
"842","2010-05-06",15.91
"843","2010-05-07",15.63
"844","2010-05-10",16.58
"845","2010-05-11",16.66
"846","2010-05-12",17.040001
"847","2010-05-13",17.120001
"848","2010-05-14",16.450001
"849","2010-05-17",16.42
"850","2010-05-18",15.95
"851","2010-05-19",15.63
"852","2010-05-20",14.72
"853","2010-05-21",14.84
"854","2010-05-24",14.6
"855","2010-05-25",14.61
"856","2010-05-26",14.82
"857","2010-05-27",15.81
"858","2010-05-28",15.48
"859","2010-06-01",15.09
"860","2010-06-02",15.33
"861","2010-06-03",15.56
"862","2010-06-04",14.63
"863","2010-06-07",14.49
"864","2010-06-08",14.68
"865","2010-06-09",14.92
"866","2010-06-10",15.7
"867","2010-06-11",15.97
"868","2010-06-14",16.01
"869","2010-06-15",16.4
"870","2010-06-16",16.120001
"871","2010-06-17",15.98
"872","2010-06-18",15.99
"873","2010-06-21",16.01
"874","2010-06-22",15.05
"875","2010-06-23",15.1
"876","2010-06-24",14.9
"877","2010-06-25",15.43
"878","2010-06-28",15.11
"879","2010-06-29",14.54
"880","2010-06-30",14.22
"881","2010-07-01",13.97
"882","2010-07-02",13.67
"883","2010-07-06",13.27
"884","2010-07-07",14.16
"885","2010-07-08",14.13
"886","2010-07-09",14.56
"887","2010-07-12",14.64
"888","2010-07-13",15
"889","2010-07-14",14.83
"890","2010-07-15",14.68
"891","2010-07-16",14.07
"892","2010-07-19",14.29
"893","2010-07-20",14.51
"894","2010-07-21",14.41
"895","2010-07-22",15.2
"896","2010-07-23",15.29
"897","2010-07-26",15.76
"898","2010-07-27",15.76
"899","2010-07-28",15.7
"900","2010-07-29",15.75
"901","2010-07-30",15.81
"902","2010-08-02",16.49
"903","2010-08-03",16.309999
"904","2010-08-04",16.51
"905","2010-08-05",16.370001
"906","2010-08-06",16.379999
"907","2010-08-09",16.68
"908","2010-08-10",16.26
"909","2010-08-11",15.74
"910","2010-08-12",15.51
"911","2010-08-13",15.43
"912","2010-08-16",15.39
"913","2010-08-17",15.83
"914","2010-08-18",15.9
"915","2010-08-19",15.65
"916","2010-08-20",15.8
"917","2010-08-23",15.77
"918","2010-08-24",15.75
"919","2010-08-25",16.120001
"920","2010-08-26",15.9
"921","2010-08-27",16.049999
"922","2010-08-30",15.9
"923","2010-08-31",16.120001
"924","2010-09-01",16.719999
"925","2010-09-02",17.1
"926","2010-09-03",17.290001
"927","2010-09-07",16.969999
"928","2010-09-08",16.950001
"929","2010-09-09",16.74
"930","2010-09-10",16.9
"931","2010-09-13",17.059999
"932","2010-09-14",17.049999
"933","2010-09-15",17.08
"934","2010-09-16",17.030001
"935","2010-09-17",17.049999
"936","2010-09-20",17.5
"937","2010-09-21",17.389999
"938","2010-09-22",17.35
"939","2010-09-23",17.01
"940","2010-09-24",17.690001
"941","2010-09-27",17.5
"942","2010-09-28",17.469999
"943","2010-09-29",17.43
"944","2010-09-30",17.51
"945","2010-10-01",17.690001
"946","2010-10-04",17.950001
"947","2010-10-05",17.98
"948","2010-10-06",17.959999
"949","2010-10-07",17.969999
"950","2010-10-08",17.99
"951","2010-10-11",17.84
"952","2010-10-12",17.940001
"953","2010-10-13",18.059999
"954","2010-10-14",18.280001
"955","2010-10-15",17.99
"956","2010-10-18",18.389999
"957","2010-10-19",18.01
"958","2010-10-20",18.559999
"959","2010-10-21",18.389999
"960","2010-10-22",18.440001
"961","2010-10-25",18.389999
"962","2010-10-26",18.120001
"963","2010-10-27",18.030001
"964","2010-10-28",17.85
"965","2010-10-29",17.940001
"966","2010-11-01",18.129999
"967","2010-11-02",17.879999
"968","2010-11-03",17.610001
"969","2010-11-04",17.950001
"970","2010-11-05",18.24
"971","2010-11-08",18.129999
"972","2010-11-09",17.34
"973","2010-11-10",17.280001
"974","2010-11-11",17.129999
"975","2010-11-12",17.09
"976","2010-11-15",16.799999
"977","2010-11-16",16.27
"978","2010-11-17",16.440001
"979","2010-11-18",16.6
"980","2010-11-19",16.49
"981","2010-11-22",16.4
"982","2010-11-23",16.27
