"","date","DFS"
"423","2009-02-17",6.1
"424","2009-02-18",6.3
"425","2009-02-19",5.56
"426","2009-02-20",5.74
"427","2009-02-23",5.57
"428","2009-02-24",6.19
"429","2009-02-25",6
"430","2009-02-26",6.18
"431","2009-02-27",5.73
"432","2009-03-02",5.14
"433","2009-03-03",5.28
"434","2009-03-04",5.52
"435","2009-03-05",4.89
"436","2009-03-06",4.95
"437","2009-03-09",5.21
"438","2009-03-10",6.06
"439","2009-03-11",5.94
"440","2009-03-12",6.62
"441","2009-03-13",6.23
"442","2009-03-16",6.25
"443","2009-03-17",6.57
"444","2009-03-18",7.24
"445","2009-03-19",6.28
"446","2009-03-20",5.51
"447","2009-03-23",6.54
"448","2009-03-24",6.03
"449","2009-03-25",6.47
"450","2009-03-26",7.14
"451","2009-03-27",6.8
"452","2009-03-30",5.78
"453","2009-03-31",6.31
"454","2009-04-01",6.47
"455","2009-04-02",6.59
"456","2009-04-03",6.75
"457","2009-04-06",6.56
"458","2009-04-07",6.4
"459","2009-04-08",6.83
"460","2009-04-09",8.19
"461","2009-04-13",8.45
"462","2009-04-14",7.57
"463","2009-04-15",8.15
"464","2009-04-16",8.36
"465","2009-04-17",8.55
"466","2009-04-20",7.49
"467","2009-04-21",8.23
"468","2009-04-22",8.03
"469","2009-04-23",8.51
"470","2009-04-24",9.09
"471","2009-04-27",8.08
"472","2009-04-28",8.33
"473","2009-04-29",8.48
"474","2009-04-30",8.13
"475","2009-05-01",8.12
"476","2009-05-04",8.98
"477","2009-05-05",9.11
"478","2009-05-06",10.33
"479","2009-05-07",10.36
"480","2009-05-08",10.66
"481","2009-05-11",9.68
"482","2009-05-12",9.15
"483","2009-05-13",8.54
"484","2009-05-14",8.75
"485","2009-05-15",8.59
"486","2009-05-18",9.22
"487","2009-05-19",8.83
"488","2009-05-20",8.68
"489","2009-05-21",8.59
"490","2009-05-22",8.36
"491","2009-05-26",8.89
"492","2009-05-27",8.62
"493","2009-05-28",9.1
"494","2009-05-29",9.56
"495","2009-06-01",10.09
"496","2009-06-02",9.64
"497","2009-06-03",9.41
"498","2009-06-04",9.44
"499","2009-06-05",9.41
"500","2009-06-08",9.18
"501","2009-06-09",9.67
"502","2009-06-10",9.74
"503","2009-06-11",9.65
"504","2009-06-12",9.3
"505","2009-06-15",9.48
"506","2009-06-16",9.1
"507","2009-06-17",8.91
"508","2009-06-18",9.27
"509","2009-06-19",9.32
"510","2009-06-22",9.31
"511","2009-06-23",9.18
"512","2009-06-24",9.63
"513","2009-06-25",10.22
"514","2009-06-26",9.9
"515","2009-06-29",10.69
"516","2009-06-30",10.27
"517","2009-07-01",10.27
"518","2009-07-02",10.14
"519","2009-07-06",10.5
"520","2009-07-07",9.37
"521","2009-07-08",9.12
"522","2009-07-09",9.57
"523","2009-07-10",9.61
"524","2009-07-13",10.14
"525","2009-07-14",10.22
"526","2009-07-15",10.85
"527","2009-07-16",11.08
"528","2009-07-17",10.92
"529","2009-07-20",11.35
"530","2009-07-21",11.23
"531","2009-07-22",11.39
"532","2009-07-23",11.66
"533","2009-07-24",12.06
"534","2009-07-27",12.03
"535","2009-07-28",11.93
"536","2009-07-29",11.67
"537","2009-07-30",11.99
"538","2009-07-31",11.88
"539","2009-08-03",12.23
"540","2009-08-04",12.4
"541","2009-08-05",12.53
"542","2009-08-06",12.58
"543","2009-08-07",12.76
"544","2009-08-10",12.4
"545","2009-08-11",12.28
"546","2009-08-12",12.5
"547","2009-08-13",12.6
"548","2009-08-14",12.48
"549","2009-08-17",12.13
"550","2009-08-18",12.46
"551","2009-08-19",12.52
"552","2009-08-20",13.12
"553","2009-08-21",13.51
"554","2009-08-24",13.72
"555","2009-08-25",13.62
"556","2009-08-26",14.01
"557","2009-08-27",13.98
"558","2009-08-28",14.23
"559","2009-08-31",13.75
"560","2009-09-01",13.06
"561","2009-09-02",12.98
"562","2009-09-03",13.64
"563","2009-09-04",13.55
"564","2009-09-08",13.75
"565","2009-09-09",14.3
"566","2009-09-10",14.47
"567","2009-09-11",14.71
"568","2009-09-14",15.03
"569","2009-09-15",15.14
"570","2009-09-16",15.32
"571","2009-09-17",15.52
"572","2009-09-18",16.059999
"573","2009-09-21",16.030001
"574","2009-09-22",16.209999
"575","2009-09-23",15.94
"576","2009-09-24",15.9
"577","2009-09-25",15.36
"578","2009-09-28",16.41
"579","2009-09-29",15.97
"580","2009-09-30",16.23
"581","2009-10-01",16
"582","2009-10-02",15.33
"583","2009-10-05",16.120001
"584","2009-10-06",16.66
"585","2009-10-07",16.889999
"586","2009-10-08",17.08
"587","2009-10-09",16.200001
"588","2009-10-12",16.33
"589","2009-10-13",16.219999
"590","2009-10-14",16.26
"591","2009-10-15",16.1
"592","2009-10-16",15.08
"593","2009-10-19",15.62
"594","2009-10-20",15.09
"595","2009-10-21",14.87
"596","2009-10-22",15.42
"597","2009-10-23",15.03
"598","2009-10-26",15.06
"599","2009-10-27",14.87
"600","2009-10-28",14.27
"601","2009-10-29",14.95
"602","2009-10-30",14.14
"603","2009-11-02",14.24
"604","2009-11-03",14.19
"605","2009-11-04",13.95
"606","2009-11-05",14.53
"607","2009-11-06",14.53
"608","2009-11-09",15.38
"609","2009-11-10",15.4
"610","2009-11-11",15.4
"611","2009-11-12",15.4
"612","2009-11-13",15.4
"613","2009-11-16",16.110001
"614","2009-11-17",15.92
"615","2009-11-18",15.99
"616","2009-11-19",15.42
"617","2009-11-20",15.35
"618","2009-11-23",15.48
"619","2009-11-24",15.34
"620","2009-11-25",15.7
"621","2009-11-27",15.13
"622","2009-11-30",15.46
"623","2009-12-01",15.45
"624","2009-12-02",15.27
"625","2009-12-03",14.83
"626","2009-12-04",15.18
"627","2009-12-07",15.41
"628","2009-12-08",15.1
"629","2009-12-09",15.44
"630","2009-12-10",15.6
"631","2009-12-11",16.129999
"632","2009-12-14",16.49
"633","2009-12-15",16.01
"634","2009-12-16",16.42
"635","2009-12-17",14.92
"636","2009-12-18",14.95
"637","2009-12-21",14.7
"638","2009-12-22",14.64
"639","2009-12-23",14.68
"640","2009-12-24",14.93
"641","2009-12-28",14.82
"642","2009-12-29",14.76
"643","2009-12-30",14.81
"644","2009-12-31",14.71
"645","2010-01-04",14.61
"646","2010-01-05",15.1
"647","2010-01-06",15
"648","2010-01-07",15.09
"649","2010-01-08",15.03
"650","2010-01-11",14.84
"651","2010-01-12",14.91
"652","2010-01-13",15.01
"653","2010-01-14",14.97
"654","2010-01-15",14.76
"655","2010-01-19",14.86
"656","2010-01-20",14.82
"657","2010-01-21",14.23
"658","2010-01-22",13.46
"659","2010-01-25",13.48
"660","2010-01-26",13.47
"661","2010-01-27",13.82
"662","2010-01-28",13.51
"663","2010-01-29",13.68
"664","2010-02-01",13.32
"665","2010-02-02",13.8
"666","2010-02-03",13.3
"667","2010-02-04",12.9
"668","2010-02-05",13.01
"669","2010-02-08",12.76
"670","2010-02-09",13.03
"671","2010-02-10",12.92
"672","2010-02-11",13.04
"673","2010-02-12",13.03
"674","2010-02-16",13.55
"675","2010-02-17",13.53
"676","2010-02-18",13.56
"677","2010-02-19",13.67
"678","2010-02-22",13.84
"679","2010-02-23",13.47
"680","2010-02-24",13.63
"681","2010-02-25",13.46
"682","2010-02-26",13.65
"683","2010-03-01",13.61
"684","2010-03-02",13.9
"685","2010-03-03",13.78
"686","2010-03-04",13.77
"687","2010-03-05",14.17
"688","2010-03-08",14.12
"689","2010-03-09",14.44
"690","2010-03-10",14.38
"691","2010-03-11",14.92
"692","2010-03-12",14.97
"693","2010-03-15",15.2
"694","2010-03-16",15.3
"695","2010-03-17",15.24
"696","2010-03-18",15.52
"697","2010-03-19",15.24
"698","2010-03-22",15.35
"699","2010-03-23",15.4
"700","2010-03-24",15.4
"701","2010-03-25",15.39
"702","2010-03-26",15.39
"703","2010-03-29",15.35
"704","2010-03-30",15.12
"705","2010-03-31",14.9
"706","2010-04-01",15.34
"707","2010-04-05",15.58
"708","2010-04-06",15.38
"709","2010-04-07",15.17
"710","2010-04-08",15.41
"711","2010-04-09",15.5
"712","2010-04-12",15.6
"713","2010-04-13",15.6
"714","2010-04-14",16.040001
"715","2010-04-15",16.120001
"716","2010-04-16",15.36
"717","2010-04-19",15.67
"718","2010-04-20",15.86
"719","2010-04-21",15.66
"720","2010-04-22",15.82
"721","2010-04-23",16.26
"722","2010-04-26",16.09
"723","2010-04-27",15.37
"724","2010-04-28",15.44
"725","2010-04-29",16.040001
"726","2010-04-30",15.46
"727","2010-05-03",16.1
"728","2010-05-04",15.34
"729","2010-05-05",14.94
"730","2010-05-06",14.41
"731","2010-05-07",14.08
"732","2010-05-10",14.87
"733","2010-05-11",14.9
"734","2010-05-12",15.21
"735","2010-05-13",14.79
"736","2010-05-14",14.24
"737","2010-05-17",14.21
"738","2010-05-18",13.46
"739","2010-05-19",13.6
"740","2010-05-20",13.04
"741","2010-05-21",13.53
"742","2010-05-24",13.16
"743","2010-05-25",13.19
"744","2010-05-26",13.17
"745","2010-05-27",13.7
"746","2010-05-28",13.45
"747","2010-06-01",13.18
"748","2010-06-02",13.47
"749","2010-06-03",13.52
"750","2010-06-04",12.86
"751","2010-06-07",12.43
"752","2010-06-08",12.64
"753","2010-06-09",12.57
"754","2010-06-10",13.6
"755","2010-06-11",13.66
"756","2010-06-14",13.4
"757","2010-06-15",13.92
"758","2010-06-16",14.08
"759","2010-06-17",14.04
"760","2010-06-18",14
"761","2010-06-21",13.99
"762","2010-06-22",13.84
"763","2010-06-23",14.01
"764","2010-06-24",14.08
"765","2010-06-25",14.52
"766","2010-06-28",14.76
"767","2010-06-29",13.8
"768","2010-06-30",13.98
"769","2010-07-01",13.92
"770","2010-07-02",13.84
"771","2010-07-06",13.9
"772","2010-07-07",14.57
"773","2010-07-08",14.63
"774","2010-07-09",14.85
"775","2010-07-12",14.65
"776","2010-07-13",15.27
"777","2010-07-14",15.18
"778","2010-07-15",15.21
"779","2010-07-16",14.5
"780","2010-07-19",14.49
"781","2010-07-20",14.83
"782","2010-07-21",14.27
"783","2010-07-22",14.99
"784","2010-07-23",15.06
"785","2010-07-26",15.49
"786","2010-07-27",15.24
"787","2010-07-28",15.04
"788","2010-07-29",15.1
"789","2010-07-30",15.27
"790","2010-08-02",15.76
"791","2010-08-03",15.54
"792","2010-08-04",15.6
"793","2010-08-05",15.43
"794","2010-08-06",15.31
"795","2010-08-09",15.57
"796","2010-08-10",15.33
"797","2010-08-11",14.75
"798","2010-08-12",14.71
"799","2010-08-13",14.68
"800","2010-08-16",14.68
"801","2010-08-17",14.79
"802","2010-08-18",14.77
"803","2010-08-19",14.4
"804","2010-08-20",14.27
"805","2010-08-23",14.27
"806","2010-08-24",13.97
"807","2010-08-25",13.91
"808","2010-08-26",13.96
"809","2010-08-27",14.77
"810","2010-08-30",14.32
"811","2010-08-31",14.51
"812","2010-09-01",15.16
"813","2010-09-02",15.54
"814","2010-09-03",15.86
"815","2010-09-07",15.31
"816","2010-09-08",15.62
"817","2010-09-09",15.71
"818","2010-09-10",15.9
"819","2010-09-13",16.059999
"820","2010-09-14",15.68
"821","2010-09-15",15.79
"822","2010-09-16",15.79
"823","2010-09-17",15.57
"824","2010-09-20",16.16
"825","2010-09-21",15.96
"826","2010-09-22",16.299999
"827","2010-09-23",16.5
"828","2010-09-24",16.77
"829","2010-09-27",16.49
"830","2010-09-28",16.51
"831","2010-09-29",16.58
"832","2010-09-30",16.68
"833","2010-10-01",16.58
"834","2010-10-04",16.309999
"835","2010-10-05",16.879999
"836","2010-10-06",17
"837","2010-10-07",16.780001
"838","2010-10-08",16.950001
"839","2010-10-11",16.940001
"840","2010-10-12",17.09
"841","2010-10-13",17.68
"842","2010-10-14",17.66
"843","2010-10-15",17.1
"844","2010-10-18",17.200001
"845","2010-10-19",17.32
"846","2010-10-20",17.540001
"847","2010-10-21",17.549999
"848","2010-10-22",17.41
"849","2010-10-25",17.52
"850","2010-10-26",17.66
"851","2010-10-27",17.51
"852","2010-10-28",17.450001
"853","2010-10-29",17.65
"854","2010-11-01",18.030001
"855","2010-11-02",18.040001
"856","2010-11-03",18.139999
"857","2010-11-04",18.74
"858","2010-11-05",18.91
"859","2010-11-08",18.940001
"860","2010-11-09",18.469999
"861","2010-11-10",18.719999
"862","2010-11-11",19.09
"863","2010-11-12",18.6
"864","2010-11-15",18.870001
"865","2010-11-16",18.1
"866","2010-11-17",18.35
"867","2010-11-18",18.379999
"868","2010-11-19",18.4
"869","2010-11-22",18.43
"870","2010-11-23",18.209999
"871","2010-11-24",18.6
"872","2010-11-26",18.42
"873","2010-11-29",18.42
"874","2010-11-30",18.280001
"875","2010-12-01",18.860001
"876","2010-12-02",18.940001
"877","2010-12-03",18.84
"878","2010-12-06",19.040001
"879","2010-12-07",18.469999
"880","2010-12-08",18.83
"881","2010-12-09",18.77
"882","2010-12-10",19.27
"883","2010-12-13",19.1
"884","2010-12-14",19.15
"885","2010-12-15",19.129999
"886","2010-12-16",18.530001
"887","2010-12-17",18.02
"888","2010-12-20",18.27
"889","2010-12-21",18.23
"890","2010-12-22",18.200001
"891","2010-12-23",18.459999
"892","2010-12-27",18.58
"893","2010-12-28",18.559999
"894","2010-12-29",18.57
"895","2010-12-30",18.17
"896","2010-12-31",18.530001
"897","2011-01-03",18.83
"898","2011-01-04",18.620001
"899","2011-01-05",19.17
"900","2011-01-06",18.99
"901","2011-01-07",18.9
"902","2011-01-10",19.120001
"903","2011-01-11",19.24
"904","2011-01-12",19.9
"905","2011-01-13",20.040001
"906","2011-01-14",20.379999
"907","2011-01-18",20.74
"908","2011-01-19",20.42
"909","2011-01-20",20.34
"910","2011-01-21",20.469999
"911","2011-01-24",20.42
"912","2011-01-25",20.450001
"913","2011-01-26",20.73
"914","2011-01-27",21.040001
"915","2011-01-28",20.459999
"916","2011-01-31",20.59
"917","2011-02-01",20.889999
"918","2011-02-02",20.59
"919","2011-02-03",20.549999
"920","2011-02-04",20.610001
"921","2011-02-07",21.129999
"922","2011-02-08",21.469999
"923","2011-02-09",21.110001
"924","2011-02-10",21.6
"925","2011-02-11",21.719999
"926","2011-02-14",21.799999
"927","2011-02-15",21.620001
"928","2011-02-16",21.98
"929","2011-02-17",21.99
"930","2011-02-18",21.860001
"931","2011-02-22",21.1
"932","2011-02-23",21
"933","2011-02-24",21.610001
"934","2011-02-25",21.82
"935","2011-02-28",21.75
"936","2011-03-01",21.120001
"937","2011-03-02",21.049999
"938","2011-03-03",21.450001
"939","2011-03-04",21.610001
"940","2011-03-07",21.540001
"941","2011-03-08",22.27
"942","2011-03-09",21.889999
"943","2011-03-10",21.700001
"944","2011-03-11",21.83
"945","2011-03-14",21.92
"946","2011-03-15",21.73
"947","2011-03-16",21.17
"948","2011-03-17",21.620001
"949","2011-03-18",22
"950","2011-03-21",22.639999
"951","2011-03-22",22.25
"952","2011-03-23",23.440001
"953","2011-03-24",23.860001
"954","2011-03-25",24
"955","2011-03-28",24.360001
"956","2011-03-29",24.49
"957","2011-03-30",24.98
"958","2011-03-31",24.120001
"959","2011-04-01",24.15
"960","2011-04-04",24.639999
"961","2011-04-05",24.6
"962","2011-04-06",24.42
"963","2011-04-07",24.040001
"964","2011-04-08",23.85
"965","2011-04-11",24.120001
"966","2011-04-12",24.059999
"967","2011-04-13",24.23
"968","2011-04-14",23.950001
"969","2011-04-15",24.280001
"970","2011-04-18",23.85
"971","2011-04-19",24.370001
"972","2011-04-20",24.92
"973","2011-04-21",24.76
"974","2011-04-25",24.5
"975","2011-04-26",24.74
"976","2011-04-27",24.5
"977","2011-04-28",24.67
"978","2011-04-29",24.84
"979","2011-05-02",24.67
"980","2011-05-03",24.75
"981","2011-05-04",24.049999
"982","2011-05-05",24.01
"983","2011-05-06",24.290001
"984","2011-05-09",24.610001
"985","2011-05-10",24.58
"986","2011-05-11",24.18
"987","2011-05-12",24.200001
"988","2011-05-13",24.24
"989","2011-05-16",25.07
