"","date","TARA"
"194","2015-07-30",680.799988
"195","2015-07-31",691.200012
"196","2015-08-03",651.599976
"197","2015-08-04",671.599976
"198","2015-08-05",672
"199","2015-08-06",659.599976
"200","2015-08-07",574.799988
"201","2015-08-10",571.200012
"202","2015-08-11",573.200012
"203","2015-08-12",579.599976
"204","2015-08-13",539.200012
"205","2015-08-14",529.200012
"206","2015-08-17",562
"207","2015-08-18",541.200012
"208","2015-08-19",541.200012
"209","2015-08-20",535.200012
"210","2015-08-21",552.799988
"211","2015-08-24",529.599976
"212","2015-08-25",518.400024
"213","2015-08-26",552.799988
"214","2015-08-27",544.400024
"215","2015-08-28",571.200012
"216","2015-08-31",566.799988
"217","2015-09-01",562.799988
"218","2015-09-02",589.200012
"219","2015-09-03",556.799988
"220","2015-09-04",554.400024
"221","2015-09-08",554
"222","2015-09-09",553.599976
"223","2015-09-10",588.799988
"224","2015-09-11",596.400024
"225","2015-09-14",599.599976
"226","2015-09-15",611.200012
"227","2015-09-16",600.799988
"228","2015-09-17",604
"229","2015-09-18",598
"230","2015-09-21",580.799988
"231","2015-09-22",579.599976
"232","2015-09-23",575.200012
"233","2015-09-24",584
"234","2015-09-25",545.200012
"235","2015-09-28",503.600006
"236","2015-09-29",522.400024
"237","2015-09-30",556.400024
"238","2015-10-01",528.400024
"239","2015-10-02",564
"240","2015-10-05",588.799988
"241","2015-10-06",564.799988
"242","2015-10-07",584.400024
"243","2015-10-08",568.799988
"244","2015-10-09",580.799988
"245","2015-10-12",582
"246","2015-10-13",588.400024
"247","2015-10-14",575.599976
"248","2015-10-15",595.599976
"249","2015-10-16",608.400024
"250","2015-10-19",627.599976
"251","2015-10-20",661.200012
"252","2015-10-21",664.400024
"253","2015-10-22",663.200012
"254","2015-10-23",596.400024
"255","2015-10-26",574.799988
"256","2015-10-27",553.200012
"257","2015-10-28",552.400024
"258","2015-10-29",549.599976
"259","2015-10-30",548
"260","2015-11-02",578.400024
"261","2015-11-03",576.799988
"262","2015-11-04",590
"263","2015-11-05",589.599976
"264","2015-11-06",591.599976
"265","2015-11-09",593.599976
"266","2015-11-10",600
"267","2015-11-11",589.599976
"268","2015-11-12",582
"269","2015-11-13",560.400024
"270","2015-11-16",598.400024
"271","2015-11-17",580.400024
"272","2015-11-18",576
"273","2015-11-19",566.799988
"274","2015-11-20",590.799988
"275","2015-11-23",607.200012
"276","2015-11-24",589.599976
"277","2015-11-25",579.599976
"278","2015-11-27",612
"279","2015-11-30",637.599976
"280","2015-12-01",610
"281","2015-12-02",614
"282","2015-12-03",584.799988
"283","2015-12-04",588.400024
"284","2015-12-07",610.799988
"285","2015-12-08",588
"286","2015-12-09",585.599976
"287","2015-12-10",573.599976
"288","2015-12-11",518
"289","2015-12-14",545.599976
"290","2015-12-15",559.200012
"291","2015-12-16",551.599976
"292","2015-12-17",560.400024
"293","2015-12-18",562.799988
"294","2015-12-21",576.400024
"295","2015-12-22",580
"296","2015-12-23",590.400024
"297","2015-12-24",596
"298","2015-12-28",584.799988
"299","2015-12-29",614.400024
"300","2015-12-30",620.799988
"301","2015-12-31",620.400024
"302","2016-01-04",561.599976
"303","2016-01-05",544
"304","2016-01-06",520.400024
"305","2016-01-07",491.200012
"306","2016-01-08",470.799988
"307","2016-01-11",470.399994
"308","2016-01-12",448.799988
"309","2016-01-13",423.600006
"310","2016-01-14",415.200012
"311","2016-01-15",388.399994
"312","2016-01-19",384
"313","2016-01-20",371.600006
"314","2016-01-21",376
"315","2016-01-22",378
"316","2016-01-25",378.799988
"317","2016-01-26",390.799988
"318","2016-01-27",384.799988
"319","2016-01-28",355.200012
"320","2016-01-29",373.200012
"321","2016-02-01",365.600006
"322","2016-02-02",362.799988
"323","2016-02-03",342.799988
"324","2016-02-04",344.399994
"325","2016-02-05",312.399994
"326","2016-02-08",289.200012
"327","2016-02-09",292
"328","2016-02-10",292.399994
"329","2016-02-11",290.399994
"330","2016-02-12",300
"331","2016-02-16",282.399994
"332","2016-02-17",289.200012
"333","2016-02-18",285.600006
"334","2016-02-19",279.200012
"335","2016-02-22",240.399994
"336","2016-02-23",228.800003
"337","2016-02-24",235.199997
"338","2016-02-25",222.399994
"339","2016-02-26",231.199997
"340","2016-02-29",215.199997
"341","2016-03-01",218.399994
"342","2016-03-02",218.399994
"343","2016-03-03",226.399994
"344","2016-03-04",237.600006
"345","2016-03-07",254.800003
"346","2016-03-08",241.199997
"347","2016-03-09",250.399994
"348","2016-03-10",249.600006
"349","2016-03-11",270
"350","2016-03-14",267.200012
"351","2016-03-15",272
"352","2016-03-16",270.799988
"353","2016-03-17",274.799988
"354","2016-03-18",276.799988
"355","2016-03-21",274.399994
"356","2016-03-22",278.799988
"357","2016-03-23",269.600006
"358","2016-03-24",276.799988
"359","2016-03-28",283.600006
"360","2016-03-29",293.200012
"361","2016-03-30",317.600006
"362","2016-03-31",309.600006
"363","2016-04-01",325.600006
"364","2016-04-04",345.200012
"365","2016-04-05",335.200012
"366","2016-04-06",333.600006
"367","2016-04-07",332.799988
"368","2016-04-08",334.399994
"369","2016-04-11",325.600006
"370","2016-04-12",327.600006
"371","2016-04-13",325.200012
"372","2016-04-14",342.799988
"373","2016-04-15",356
"374","2016-04-18",371.200012
"375","2016-04-19",390
"376","2016-04-20",387.600006
"377","2016-04-21",394
"378","2016-04-22",396.399994
"379","2016-04-25",388.399994
"380","2016-04-26",423.600006
"381","2016-04-27",396
"382","2016-04-28",388.799988
"383","2016-04-29",390.399994
"384","2016-05-02",388
"385","2016-05-03",363.600006
"386","2016-05-04",348.799988
"387","2016-05-05",358.799988
"388","2016-05-06",316
"389","2016-05-09",311.600006
"390","2016-05-10",309.600006
"391","2016-05-11",294
"392","2016-05-12",288
"393","2016-05-13",288.799988
"394","2016-05-16",305.200012
"395","2016-05-17",290.799988
"396","2016-05-18",296
"397","2016-05-19",278.799988
"398","2016-05-20",286.399994
"399","2016-05-23",286.399994
"400","2016-05-24",278.799988
"401","2016-05-25",271.600006
"402","2016-05-26",266.399994
"403","2016-05-27",260.799988
"404","2016-05-31",255.199997
"405","2016-06-01",248
"406","2016-06-02",244.399994
"407","2016-06-03",235.199997
"408","2016-06-06",226.399994
"409","2016-06-07",220.800003
"410","2016-06-08",230
"411","2016-06-09",236
"412","2016-06-10",230.399994
"413","2016-06-13",216.399994
"414","2016-06-14",209.600006
"415","2016-06-15",212.399994
"416","2016-06-16",213.600006
"417","2016-06-17",216
"418","2016-06-20",206.800003
"419","2016-06-21",202
"420","2016-06-22",201.199997
"421","2016-06-23",214
"422","2016-06-24",240
"423","2016-06-27",268
"424","2016-06-28",285.600006
"425","2016-06-29",310.799988
"426","2016-06-30",321.200012
"427","2016-07-01",322.799988
"428","2016-07-05",334.399994
"429","2016-07-06",344
"430","2016-07-07",322.799988
"431","2016-07-08",325.600006
"432","2016-07-11",324.399994
"433","2016-07-12",323.600006
"434","2016-07-13",324
"435","2016-07-14",330
"436","2016-07-15",339.600006
"437","2016-07-18",344
"438","2016-07-19",330
"439","2016-07-20",322.399994
"440","2016-07-21",320.399994
"441","2016-07-22",320
"442","2016-07-25",321.600006
"443","2016-07-26",322.399994
"444","2016-07-27",324.399994
"445","2016-07-28",323.600006
"446","2016-07-29",320
"447","2016-08-01",322
"448","2016-08-02",322.399994
"449","2016-08-03",337.200012
"450","2016-08-04",334.799988
"451","2016-08-05",320.799988
"452","2016-08-08",330
"453","2016-08-09",334
"454","2016-08-10",332
"455","2016-08-11",359.200012
"456","2016-08-12",377.600006
"457","2016-08-15",380.399994
"458","2016-08-16",388
"459","2016-08-17",416.399994
"460","2016-08-18",420.399994
"461","2016-08-19",401.200012
"462","2016-08-22",385.600006
"463","2016-08-23",386.399994
"464","2016-08-24",398
"465","2016-08-25",380.399994
"466","2016-08-26",384
"467","2016-08-29",395.200012
"468","2016-08-30",388.799988
"469","2016-08-31",352.799988
"470","2016-09-01",350.399994
"471","2016-09-02",367.200012
"472","2016-09-06",365.600006
"473","2016-09-07",370
"474","2016-09-08",376.799988
"475","2016-09-09",363.200012
"476","2016-09-12",360
"477","2016-09-13",350.799988
"478","2016-09-14",332
"479","2016-09-15",337.600006
"480","2016-09-16",332
"481","2016-09-19",350.399994
"482","2016-09-20",337.200012
"483","2016-09-21",350
"484","2016-09-22",378
"485","2016-09-23",386.399994
"486","2016-09-26",362.799988
"487","2016-09-27",361.200012
"488","2016-09-28",358
"489","2016-09-29",365.600006
"490","2016-09-30",373.200012
"491","2016-10-03",344.399994
"492","2016-10-04",344
"493","2016-10-05",358
"494","2016-10-06",352
"495","2016-10-07",346
"496","2016-10-10",357.200012
"497","2016-10-11",357.200012
"498","2016-10-12",359.600006
"499","2016-10-13",363.600006
"500","2016-10-14",354
"501","2016-10-17",356
"502","2016-10-18",360
"503","2016-10-19",364
"504","2016-10-20",374.799988
"505","2016-10-21",375
"506","2016-10-24",374.399994
"507","2016-10-25",380
"508","2016-10-26",398
"509","2016-10-27",407.200012
"510","2016-10-28",394.799988
"511","2016-10-31",396
"512","2016-11-01",374
"513","2016-11-02",342
"514","2016-11-03",302
"515","2016-11-04",318
"516","2016-11-07",338
"517","2016-11-08",332
"518","2016-11-09",370
"519","2016-11-10",352
"520","2016-11-11",356
"521","2016-11-14",370
"522","2016-11-15",372
"523","2016-11-16",376
"524","2016-11-17",404
"525","2016-11-18",406
"526","2016-11-21",430
"527","2016-11-22",438
"528","2016-11-23",422
"529","2016-11-25",432
"530","2016-11-28",450
"531","2016-11-29",422
"532","2016-11-30",408
"533","2016-12-01",380
"534","2016-12-02",385.799988
"535","2016-12-05",380
"536","2016-12-06",398
"537","2016-12-07",396
"538","2016-12-08",396
"539","2016-12-09",400
"540","2016-12-12",396
"541","2016-12-13",100
"542","2016-12-14",86
"543","2016-12-15",82
"544","2016-12-16",84
"545","2016-12-19",78
"546","2016-12-20",84
"547","2016-12-21",82
"548","2016-12-22",82
"549","2016-12-23",78
"550","2016-12-27",78
"551","2016-12-28",78
"552","2016-12-29",74
"553","2016-12-30",76
"554","2017-01-03",78
"555","2017-01-04",82
"556","2017-01-05",84
"557","2017-01-06",82
"558","2017-01-09",80
"559","2017-01-10",78
"560","2017-01-11",80
"561","2017-01-12",78
"562","2017-01-13",80
"563","2017-01-17",78
"564","2017-01-18",76
"565","2017-01-19",78
"566","2017-01-20",80
"567","2017-01-23",82
"568","2017-01-24",82
"569","2017-01-25",84
"570","2017-01-26",82
"571","2017-01-27",80
"572","2017-01-30",76
"573","2017-01-31",78
"574","2017-02-01",80
"575","2017-02-02",80
"576","2017-02-03",78
"577","2017-02-06",78
"578","2017-02-07",78
"579","2017-02-08",77
"580","2017-02-09",78
"581","2017-02-10",78
"582","2017-02-13",76
"583","2017-02-14",78
"584","2017-02-15",80
"585","2017-02-16",78
"586","2017-02-17",78
"587","2017-02-21",76
"588","2017-02-22",78
"589","2017-02-23",76
"590","2017-02-24",76
"591","2017-02-27",78
"592","2017-02-28",74
"593","2017-03-01",74
"594","2017-03-02",76
"595","2017-03-03",74
"596","2017-03-06",72
"597","2017-03-07",64
"598","2017-03-08",66
"599","2017-03-09",68
"600","2017-03-10",68
"601","2017-03-13",72
"602","2017-03-14",70
"603","2017-03-15",68
"604","2017-03-16",70
"605","2017-03-17",68
"606","2017-03-20",66
"607","2017-03-21",62
"608","2017-03-22",62
"609","2017-03-23",62
"610","2017-03-24",62
"611","2017-03-27",64
"612","2017-03-28",64
"613","2017-03-29",68
"614","2017-03-30",70
"615","2017-03-31",70
"616","2017-04-03",66
"617","2017-04-04",64
"618","2017-04-05",62
"619","2017-04-06",64
"620","2017-04-07",60
"621","2017-04-10",62
"622","2017-04-11",62
"623","2017-04-12",64
"624","2017-04-13",66
"625","2017-04-17",66
"626","2017-04-18",66
"627","2017-04-19",64
"628","2017-04-20",66
"629","2017-04-21",66
"630","2017-04-24",64
"631","2017-04-25",60
"632","2017-04-26",56
"633","2017-04-27",58
"634","2017-04-28",58
"635","2017-05-01",60
"636","2017-05-02",59
"637","2017-05-03",57
"638","2017-05-04",56
"639","2017-05-05",52
"640","2017-05-08",52
"641","2017-05-09",52
"642","2017-05-10",64
"643","2017-05-11",58
"644","2017-05-12",58
"645","2017-05-15",55
"646","2017-05-16",54
"647","2017-05-17",54
"648","2017-05-18",54
"649","2017-05-19",54
"650","2017-05-22",54
"651","2017-05-23",52
"652","2017-05-24",52
"653","2017-05-25",52
"654","2017-05-26",50
"655","2017-05-30",48
"656","2017-05-31",48
"657","2017-06-01",46
"658","2017-06-02",50
"659","2017-06-05",52
"660","2017-06-06",50
"661","2017-06-07",52
"662","2017-06-08",50
"663","2017-06-09",50
"664","2017-06-12",48
"665","2017-06-13",48
"666","2017-06-14",48
"667","2017-06-15",48
"668","2017-06-16",48
"669","2017-06-19",48
"670","2017-06-20",52
"671","2017-06-21",52
"672","2017-06-22",58
"673","2017-06-23",56
"674","2017-06-26",54
"675","2017-06-27",54
"676","2017-06-28",56
"677","2017-06-29",59
"678","2017-06-30",61
"679","2017-07-03",61
"680","2017-07-05",60
"681","2017-07-06",60
"682","2017-07-07",62
"683","2017-07-10",56
"684","2017-07-11",56
"685","2017-07-12",56
"686","2017-07-13",58
"687","2017-07-14",56
"688","2017-07-17",55
"689","2017-07-18",54
"690","2017-07-19",56
"691","2017-07-20",55
"692","2017-07-21",54
"693","2017-07-24",56
"694","2017-07-25",54
"695","2017-07-26",54
"696","2017-07-27",52
"697","2017-07-28",52
"698","2017-07-31",54
"699","2017-08-01",55
"700","2017-08-02",52
"701","2017-08-03",52
"702","2017-08-04",50
"703","2017-08-07",54
"704","2017-08-08",52
"705","2017-08-09",52
"706","2017-08-10",54
"707","2017-08-11",52
"708","2017-08-14",54
"709","2017-08-15",52
"710","2017-08-16",54
"711","2017-08-17",52
"712","2017-08-18",54
"713","2017-08-21",52
"714","2017-08-22",54
"715","2017-08-23",52
"716","2017-08-24",52
"717","2017-08-25",54
"718","2017-08-28",52
"719","2017-08-29",53
"720","2017-08-30",55
"721","2017-08-31",52
"722","2017-09-01",54
"723","2017-09-05",54
"724","2017-09-06",54
"725","2017-09-07",54
"726","2017-09-08",53
"727","2017-09-11",54
"728","2017-09-12",54
"729","2017-09-13",58
"730","2017-09-14",60
"731","2017-09-15",68
"732","2017-09-18",68
"733","2017-09-19",64
"734","2017-09-20",60
"735","2017-09-21",66
"736","2017-09-22",70
"737","2017-09-25",66
"738","2017-09-26",68
"739","2017-09-27",76
"740","2017-09-28",86
"741","2017-09-29",80
"742","2017-10-02",88
"743","2017-10-03",96
"744","2017-10-04",106
"745","2017-10-05",106
"746","2017-10-06",106
"747","2017-10-09",94
"748","2017-10-10",93
"749","2017-10-11",91
"750","2017-10-12",88
"751","2017-10-13",90
"752","2017-10-16",94
"753","2017-10-17",92
"754","2017-10-18",90
"755","2017-10-19",92
"756","2017-10-20",90
"757","2017-10-23",90
"758","2017-10-24",89
"759","2017-10-25",84
"760","2017-10-26",86
"761","2017-10-27",80
"762","2017-10-30",70
"763","2017-10-31",72
"764","2017-11-01",76
"765","2017-11-02",72
"766","2017-11-03",80
"767","2017-11-06",80
"768","2017-11-07",84
"769","2017-11-08",74
"770","2017-11-09",72
"771","2017-11-10",74
"772","2017-11-13",74
"773","2017-11-14",68
"774","2017-11-15",68
"775","2017-11-16",72
"776","2017-11-17",76
"777","2017-11-20",72
"778","2017-11-21",74
"779","2017-11-22",74
"780","2017-11-24",78
"781","2017-11-27",76
"782","2017-11-28",75
"783","2017-11-29",76
"784","2017-11-30",70
"785","2017-12-01",76
"786","2017-12-04",76
"787","2017-12-05",76
"788","2017-12-06",74
"789","2017-12-07",74
"790","2017-12-08",76
"791","2017-12-11",74
"792","2017-12-12",74
"793","2017-12-13",75
"794","2017-12-14",74
"795","2017-12-15",74
"796","2017-12-18",76
"797","2017-12-19",74
"798","2017-12-20",76
"799","2017-12-21",74
"800","2017-12-22",76
"801","2017-12-26",74
"802","2017-12-27",74
"803","2017-12-28",76
"804","2017-12-29",76
"805","2018-01-02",76
"806","2018-01-03",74
"807","2018-01-04",74
"808","2018-01-05",76
"809","2018-01-08",74
"810","2018-01-09",76
"811","2018-01-10",76
"812","2018-01-11",96
"813","2018-01-12",100
"814","2018-01-16",94
"815","2018-01-17",114
"816","2018-01-18",98
"817","2018-01-19",98
"818","2018-01-22",99
"819","2018-01-23",82
"820","2018-01-24",86
"821","2018-01-25",84
"822","2018-01-26",88
"823","2018-01-29",98
"824","2018-01-30",98
"825","2018-01-31",90
"826","2018-02-01",92
"827","2018-02-02",90
"828","2018-02-05",84
"829","2018-02-06",88
"830","2018-02-07",96
"831","2018-02-08",86
"832","2018-02-09",89.800003
"833","2018-02-12",90
"834","2018-02-13",90
"835","2018-02-14",84
"836","2018-02-15",85
"837","2018-02-16",84
"838","2018-02-20",86
"839","2018-02-21",92
"840","2018-02-22",92
"841","2018-02-23",88
"842","2018-02-26",86
"843","2018-02-27",88
"844","2018-02-28",90
"845","2018-03-01",92
"846","2018-03-02",88
"847","2018-03-05",84
"848","2018-03-06",88
"849","2018-03-07",92
"850","2018-03-08",98
"851","2018-03-09",92
"852","2018-03-12",90
"853","2018-03-13",96
"854","2018-03-14",92
"855","2018-03-15",86
"856","2018-03-16",98
"857","2018-03-19",96
"858","2018-03-20",100
"859","2018-03-21",108
"860","2018-03-22",112
"861","2018-03-23",104
"862","2018-03-26",96
"863","2018-03-27",102
"864","2018-03-28",102
"865","2018-03-29",100
"866","2018-04-02",98
"867","2018-04-03",98
"868","2018-04-04",100
"869","2018-04-05",100
"870","2018-04-06",98
"871","2018-04-09",96
"872","2018-04-10",98
"873","2018-04-11",100
"874","2018-04-12",98
"875","2018-04-13",98
"876","2018-04-16",94
"877","2018-04-17",98
"878","2018-04-18",94
"879","2018-04-19",98
"880","2018-04-20",90
"881","2018-04-23",92
"882","2018-04-24",88
"883","2018-04-25",86.720001
"884","2018-04-26",88
"885","2018-04-27",86
"886","2018-04-30",86
"887","2018-05-01",88
"888","2018-05-02",86
"889","2018-05-03",88
"890","2018-05-04",85
"891","2018-05-07",84
"892","2018-05-08",86
"893","2018-05-09",84
"894","2018-05-10",84
"895","2018-05-11",84
"896","2018-05-14",88
"897","2018-05-15",84
"898","2018-05-16",82
"899","2018-05-17",80
"900","2018-05-18",84
"901","2018-05-21",86
"902","2018-05-22",84
"903","2018-05-23",82
"904","2018-05-24",84
"905","2018-05-25",82
"906","2018-05-29",84
"907","2018-05-30",88
"908","2018-05-31",86
"909","2018-06-01",92
"910","2018-06-04",86
"911","2018-06-05",88
"912","2018-06-06",86
"913","2018-06-07",90
"914","2018-06-08",100
"915","2018-06-11",102
"916","2018-06-12",110
"917","2018-06-13",108
"918","2018-06-14",108
"919","2018-06-15",106
"920","2018-06-18",108
"921","2018-06-19",104
"922","2018-06-20",108
"923","2018-06-21",104
"924","2018-06-22",110
"925","2018-06-25",106
"926","2018-06-26",102
"927","2018-06-27",98
"928","2018-06-28",102
"929","2018-06-29",98
"930","2018-07-02",102
"931","2018-07-03",102
"932","2018-07-05",112
"933","2018-07-06",106
"934","2018-07-09",106
"935","2018-07-10",104
"936","2018-07-11",108
"937","2018-07-12",104
"938","2018-07-13",108
"939","2018-07-16",96
"940","2018-07-17",98
"941","2018-07-18",100
"942","2018-07-19",96
"943","2018-07-20",98
"944","2018-07-23",94
"945","2018-07-24",94
"946","2018-07-25",96
"947","2018-07-26",96
"948","2018-07-27",88
"949","2018-07-30",88
"950","2018-07-31",86
"951","2018-08-01",85
"952","2018-08-02",86
"953","2018-08-03",86
"954","2018-08-06",89.800003
"955","2018-08-07",90
"956","2018-08-08",88
"957","2018-08-09",92
"958","2018-08-10",92
"959","2018-08-13",92
"960","2018-08-14",93
"961","2018-08-15",90
"962","2018-08-16",93
"963","2018-08-17",96
"964","2018-08-20",90
"965","2018-08-21",94
"966","2018-08-22",96
"967","2018-08-23",96
"968","2018-08-24",96
"969","2018-08-27",96
"970","2018-08-28",98
"971","2018-08-29",98
"972","2018-08-30",94
"973","2018-08-31",94
"974","2018-09-04",86
"975","2018-09-05",90
"976","2018-09-06",93
"977","2018-09-07",96
"978","2018-09-10",90
"979","2018-09-11",88
"980","2018-09-12",86
"981","2018-09-13",86
"982","2018-09-14",88
"983","2018-09-17",84
"984","2018-09-18",82
"985","2018-09-19",86
"986","2018-09-20",82
"987","2018-09-21",82
"988","2018-09-24",74
"989","2018-09-25",78
"990","2018-09-26",80
"991","2018-09-27",76
"992","2018-09-28",78
"993","2018-10-01",74
"994","2018-10-02",71.599998
"995","2018-10-03",68.800003
"996","2018-10-04",70
"997","2018-10-05",66
"998","2018-10-08",61.200001
"999","2018-10-09",67.199997
"1000","2018-10-10",62.799999
"1001","2018-10-11",63.599998
"1002","2018-10-12",63.200001
"1003","2018-10-15",66
"1004","2018-10-16",70
"1005","2018-10-17",71.599998
"1006","2018-10-18",80
"1007","2018-10-19",78.800003
"1008","2018-10-22",77.800003
"1009","2018-10-23",77.199997
"1010","2018-10-24",80.400002
"1011","2018-10-25",70.400002
"1012","2018-10-26",64
"1013","2018-10-29",68.400002
"1014","2018-10-30",68
"1015","2018-10-31",64
"1016","2018-11-01",68
"1017","2018-11-02",66.400002
"1018","2018-11-05",68
"1019","2018-11-06",69.599998
"1020","2018-11-07",66.199997
"1021","2018-11-08",69.599998
"1022","2018-11-09",69.199997
"1023","2018-11-12",70
"1024","2018-11-13",66
"1025","2018-11-14",62
"1026","2018-11-15",66.400002
"1027","2018-11-16",64.800003
"1028","2018-11-19",66
"1029","2018-11-20",70.800003
"1030","2018-11-21",72
"1031","2018-11-23",68.800003
"1032","2018-11-26",71.199997
"1033","2018-11-27",70.720001
"1034","2018-11-28",69.199997
"1035","2018-11-29",69.599998
"1036","2018-11-30",66.400002
"1037","2018-12-03",68
"1038","2018-12-04",70.800003
"1039","2018-12-06",67.199997
"1040","2018-12-07",70
"1041","2018-12-10",70.400002
"1042","2018-12-11",70.400002
"1043","2018-12-12",73.599998
"1044","2018-12-13",74.400002
"1045","2018-12-14",73.599998
"1046","2018-12-17",74.400002
"1047","2018-12-18",73.199997
"1048","2018-12-19",75.599998
"1049","2018-12-20",74.400002
"1050","2018-12-21",75.599998
"1051","2018-12-24",72
"1052","2018-12-26",74.800003
"1053","2018-12-27",74
"1054","2018-12-28",90
"1055","2018-12-31",90.800003
"1056","2019-01-02",98.400002
