"","date","BCPC"
"150","2007-08-07",12.446667
"151","2007-08-08",12.9
"152","2007-08-09",13.16
"153","2007-08-10",13.166667
"154","2007-08-13",12.94
"155","2007-08-14",12.466666
"156","2007-08-15",12.253333
"157","2007-08-16",13.446667
"158","2007-08-17",13.506667
"159","2007-08-20",13.373333
"160","2007-08-21",13.553333
"161","2007-08-22",14.166667
"162","2007-08-23",13.653334
"163","2007-08-24",13.906667
"164","2007-08-27",13.553333
"165","2007-08-28",12.906667
"166","2007-08-29",13.5
"167","2007-08-30",13.126667
"168","2007-08-31",13.693334
"169","2007-09-04",13.706667
"170","2007-09-05",13.566667
"171","2007-09-06",13.68
"172","2007-09-07",12.906667
"173","2007-09-10",12.506667
"174","2007-09-11",12.78
"175","2007-09-12",12.5
"176","2007-09-13",12.273334
"177","2007-09-14",12.233334
"178","2007-09-17",12.013333
"179","2007-09-18",13
"180","2007-09-19",13.486667
"181","2007-09-20",13.76
"182","2007-09-21",13.48
"183","2007-09-24",13.74
"184","2007-09-25",13.726666
"185","2007-09-26",13.853333
"186","2007-09-27",14.053333
"187","2007-09-28",13.606667
"188","2007-10-01",13.913333
"189","2007-10-02",13.9
"190","2007-10-03",13.566667
"191","2007-10-04",13.5
"192","2007-10-05",14.04
"193","2007-10-08",13.886666
"194","2007-10-09",14.253333
"195","2007-10-10",14.24
"196","2007-10-11",14.3
"197","2007-10-12",14.36
"198","2007-10-15",13.766666
"199","2007-10-16",13.826667
"200","2007-10-17",13.866667
"201","2007-10-18",13.72
"202","2007-10-19",13.44
"203","2007-10-22",13.726666
"204","2007-10-23",13.746667
"205","2007-10-24",13.593333
"206","2007-10-25",13.54
"207","2007-10-26",13.6
"208","2007-10-29",13.946667
"209","2007-10-30",14.006667
"210","2007-10-31",14.473333
"211","2007-11-01",14.013333
"212","2007-11-02",14.106667
"213","2007-11-05",13.893333
"214","2007-11-06",14.386666
"215","2007-11-07",13.66
"216","2007-11-08",14.173333
"217","2007-11-09",14.06
"218","2007-11-12",13.753333
"219","2007-11-13",14.893333
"220","2007-11-14",14.366667
"221","2007-11-15",14.38
"222","2007-11-16",14.34
"223","2007-11-19",13.9
"224","2007-11-20",13.82
"225","2007-11-21",14.206667
"226","2007-11-23",13.94
"227","2007-11-26",14.08
"228","2007-11-27",13.913333
"229","2007-11-28",14.6
"230","2007-11-29",14.433333
"231","2007-11-30",14.253333
"232","2007-12-03",13.866667
"233","2007-12-04",13.58
"234","2007-12-05",14.04
"235","2007-12-06",14.333333
"236","2007-12-07",14.306666
"237","2007-12-10",14.506667
"238","2007-12-11",13.893333
"239","2007-12-12",14.553333
"240","2007-12-13",13.873333
"241","2007-12-14",14.386666
"242","2007-12-17",13.746667
"243","2007-12-18",14.64
"244","2007-12-19",14.673333
"245","2007-12-20",15.02
"246","2007-12-21",15.653334
"247","2007-12-24",15.846666
"248","2007-12-26",16
"249","2007-12-27",15.06
"250","2007-12-28",15.06
"251","2007-12-31",14.92
"252","2008-01-02",14.413333
"253","2008-01-03",14.12
"254","2008-01-04",13.673333
"255","2008-01-07",14.333333
"256","2008-01-08",13.36
"257","2008-01-09",13.686666
"258","2008-01-10",13.693334
"259","2008-01-11",13.606667
"260","2008-01-14",13.66
"261","2008-01-15",13.693334
"262","2008-01-16",13.966666
"263","2008-01-17",13.18
"264","2008-01-18",12.813334
"265","2008-01-22",12.7
"266","2008-01-23",13.926666
"267","2008-01-24",13.346666
"268","2008-01-25",13.506667
"269","2008-01-28",14.053333
"270","2008-01-29",13.84
"271","2008-01-30",13.733334
"272","2008-01-31",13.713333
"273","2008-02-01",14.66
"274","2008-02-04",14.04
"275","2008-02-05",13.273334
"276","2008-02-06",13.133333
"277","2008-02-07",13.3
"278","2008-02-08",13.066667
"279","2008-02-11",13.2
"280","2008-02-12",13.42
"281","2008-02-13",14.973333
"282","2008-02-14",14.586667
"283","2008-02-15",14.286667
"284","2008-02-19",14.32
"285","2008-02-20",14.206667
"286","2008-02-21",13.833333
"287","2008-02-22",13.78
"288","2008-02-25",14.246667
"289","2008-02-26",14.273334
"290","2008-02-27",14.186666
"291","2008-02-28",13.9
"292","2008-02-29",13.36
"293","2008-03-03",13.753333
"294","2008-03-04",13.68
"295","2008-03-05",13.786667
"296","2008-03-06",13.973333
"297","2008-03-07",13.933333
"298","2008-03-10",13.98
"299","2008-03-11",14.74
"300","2008-03-12",14.886666
"301","2008-03-13",15.02
"302","2008-03-14",14.42
"303","2008-03-17",14.16
"304","2008-03-18",15.56
"305","2008-03-19",14.646667
"306","2008-03-20",14.766666
"307","2008-03-24",14.993333
"308","2008-03-25",15.1
"309","2008-03-26",15.406667
"310","2008-03-27",15.253333
"311","2008-03-28",15.34
"312","2008-03-31",15.28
"313","2008-04-01",15.26
"314","2008-04-02",15.006667
"315","2008-04-03",15.173333
"316","2008-04-04",15.38
"317","2008-04-07",15.086667
"318","2008-04-08",14.913333
"319","2008-04-09",15.033334
"320","2008-04-10",15.173333
"321","2008-04-11",15.273334
"322","2008-04-14",15.4
"323","2008-04-15",15.653334
"324","2008-04-16",16.526667
"325","2008-04-17",16.253334
"326","2008-04-18",15.66
"327","2008-04-21",15.666667
"328","2008-04-22",15.013333
"329","2008-04-23",15.08
"330","2008-04-24",15.133333
"331","2008-04-25",15.226666
"332","2008-04-28",15.873333
"333","2008-04-29",15.433333
"334","2008-04-30",15.24
"335","2008-05-01",15.16
"336","2008-05-02",15.26
"337","2008-05-05",15.433333
"338","2008-05-06",15.106667
"339","2008-05-07",14.773334
"340","2008-05-08",15.033334
"341","2008-05-09",15.433333
"342","2008-05-12",16.546667
"343","2008-05-13",16.466667
"344","2008-05-14",16.1
"345","2008-05-15",16.153334
"346","2008-05-16",16.1
"347","2008-05-19",15.9
"348","2008-05-20",15.993333
"349","2008-05-21",15.566667
"350","2008-05-22",15.613334
"351","2008-05-23",15.233334
"352","2008-05-27",15.833333
"353","2008-05-28",16
"354","2008-05-29",16.253334
"355","2008-05-30",16.48
"356","2008-06-02",16.273333
"357","2008-06-03",16.16
"358","2008-06-04",16.200001
"359","2008-06-05",16.933332
"360","2008-06-06",16.373333
"361","2008-06-09",16.633333
"362","2008-06-10",16.48
"363","2008-06-11",16.66
"364","2008-06-12",16.559999
"365","2008-06-13",17.333334
"366","2008-06-16",17.426666
"367","2008-06-17",17.386667
"368","2008-06-18",17.24
"369","2008-06-19",17.626667
"370","2008-06-20",17.173334
"371","2008-06-23",17.273333
"372","2008-06-24",16.719999
"373","2008-06-25",16.66
"374","2008-06-26",15.9
"375","2008-06-27",15.58
"376","2008-06-30",15.42
"377","2008-07-01",16.533333
"378","2008-07-02",16.726667
"379","2008-07-03",16.853333
"380","2008-07-07",16.746666
"381","2008-07-08",17.033333
"382","2008-07-09",17
"383","2008-07-10",17.459999
"384","2008-07-11",17.833334
"385","2008-07-14",17.846666
"386","2008-07-15",17.693333
"387","2008-07-16",18.68
"388","2008-07-17",18.379999
"389","2008-07-18",17.9
"390","2008-07-21",18.4
"391","2008-07-22",18.826666
"392","2008-07-23",18.573334
"393","2008-07-24",18.266666
"394","2008-07-25",18.466667
"395","2008-07-28",17.940001
"396","2008-07-29",17.313334
"397","2008-07-30",17.353333
"398","2008-07-31",16.833334
"399","2008-08-01",16.953333
"400","2008-08-04",16.113333
"401","2008-08-05",16.646667
"402","2008-08-06",16.653334
"403","2008-08-07",16.540001
"404","2008-08-08",16.526667
"405","2008-08-11",16.940001
"406","2008-08-12",17.1
"407","2008-08-13",17.473333
"408","2008-08-14",17.4
"409","2008-08-15",18.26
"410","2008-08-18",18.053333
"411","2008-08-19",18.093334
"412","2008-08-20",18.153334
"413","2008-08-21",18.013334
"414","2008-08-22",17.733334
"415","2008-08-25",17.606667
"416","2008-08-26",17.719999
"417","2008-08-27",17.92
"418","2008-08-28",18.293333
"419","2008-08-29",18.193333
"420","2008-09-02",18.173334
"421","2008-09-03",18.18
"422","2008-09-04",17.780001
"423","2008-09-05",17.84
"424","2008-09-08",18.379999
"425","2008-09-09",18.086666
"426","2008-09-10",18.506666
"427","2008-09-11",18.553333
"428","2008-09-12",18.633333
"429","2008-09-15",17.266666
"430","2008-09-16",18.473333
"431","2008-09-17",17.826666
"432","2008-09-18",18.926666
"433","2008-09-19",19.666666
"434","2008-09-22",19.253334
"435","2008-09-23",19.193333
"436","2008-09-24",18.48
"437","2008-09-25",18.633333
"438","2008-09-26",18.586666
"439","2008-09-29",17.82
"440","2008-09-30",17.780001
"441","2008-10-01",17.846666
"442","2008-10-02",17.046667
"443","2008-10-03",16.719999
"444","2008-10-06",15.853333
"445","2008-10-07",15.093333
"446","2008-10-08",14.646667
"447","2008-10-09",14.28
"448","2008-10-10",15.426666
"449","2008-10-13",17.333334
"450","2008-10-14",16.413334
"451","2008-10-15",15.053333
"452","2008-10-16",16.58
"453","2008-10-17",16.666666
"454","2008-10-20",17.906666
"455","2008-10-21",17.059999
"456","2008-10-22",15.813334
"457","2008-10-23",16.219999
"458","2008-10-24",15.573334
"459","2008-10-27",14.153334
"460","2008-10-28",14.106667
"461","2008-10-29",15.353333
"462","2008-10-30",16.226667
"463","2008-10-31",17.040001
"464","2008-11-03",17.126667
"465","2008-11-04",17.253334
"466","2008-11-05",16.393333
"467","2008-11-06",15.74
"468","2008-11-07",16.306667
"469","2008-11-10",15.94
"470","2008-11-11",15.853333
"471","2008-11-12",15.193334
"472","2008-11-13",15.28
"473","2008-11-14",15.3
"474","2008-11-17",15.513333
"475","2008-11-18",16.146667
"476","2008-11-19",15.413333
"477","2008-11-20",14.666667
"478","2008-11-21",15.346666
"479","2008-11-24",16.406666
"480","2008-11-25",16.366667
"481","2008-11-26",17.059999
"482","2008-11-28",17.353333
"483","2008-12-01",15.353333
"484","2008-12-02",16.226667
"485","2008-12-03",16.440001
"486","2008-12-04",15.746667
"487","2008-12-05",16.92
"488","2008-12-08",17.366667
"489","2008-12-09",16.799999
"490","2008-12-10",17.280001
"491","2008-12-11",16.34
"492","2008-12-12",17.42
"493","2008-12-15",16.613333
"494","2008-12-16",17.353333
"495","2008-12-17",17.033333
"496","2008-12-18",16.540001
"497","2008-12-19",16.200001
"498","2008-12-22",16.200001
"499","2008-12-23",15.806666
"500","2008-12-24",15.553333
"501","2008-12-26",15.52
"502","2008-12-29",15.466666
"503","2008-12-30",16.473333
"504","2008-12-31",16.606667
"505","2009-01-02",16.360001
"506","2009-01-05",16.08
"507","2009-01-06",16.186666
"508","2009-01-07",15.766666
"509","2009-01-08",16.193333
"510","2009-01-09",15.413333
"511","2009-01-12",15.286667
"512","2009-01-13",15.313334
"513","2009-01-14",14.793333
"514","2009-01-15",15.82
"515","2009-01-16",15.9
"516","2009-01-20",15.42
"517","2009-01-21",16
"518","2009-01-22",15.513333
"519","2009-01-23",15.166667
"520","2009-01-26",15.553333
"521","2009-01-27",15.58
"522","2009-01-28",15.893333
"523","2009-01-29",15.266666
"524","2009-01-30",14.886666
"525","2009-02-02",15.086667
"526","2009-02-03",15.233334
"527","2009-02-04",14.926666
"528","2009-02-05",15.32
"529","2009-02-06",15.52
"530","2009-02-09",15.54
"531","2009-02-10",15.166667
"532","2009-02-11",14.96
"533","2009-02-12",14.82
"534","2009-02-13",14.686666
"535","2009-02-17",14.193334
"536","2009-02-18",14.12
"537","2009-02-19",14.173333
"538","2009-02-20",14.14
"539","2009-02-23",13.213333
"540","2009-02-24",13.206667
"541","2009-02-25",13.78
"542","2009-02-26",14.12
"543","2009-02-27",13.833333
"544","2009-03-02",13.053333
"545","2009-03-03",12.833333
"546","2009-03-04",13.28
"547","2009-03-05",12.8
"548","2009-03-06",12.926666
"549","2009-03-09",12.6
"550","2009-03-10",13.133333
"551","2009-03-11",13.106667
"552","2009-03-12",13.82
"553","2009-03-13",13.626667
"554","2009-03-16",13.08
"555","2009-03-17",14.193334
"556","2009-03-18",14.9
"557","2009-03-19",14.886666
"558","2009-03-20",14.5
"559","2009-03-23",15.353333
"560","2009-03-24",14.493333
"561","2009-03-25",15.326667
"562","2009-03-26",16.213333
"563","2009-03-27",15.673333
"564","2009-03-30",15.52
"565","2009-03-31",16.753334
"566","2009-04-01",16.566668
"567","2009-04-02",16.846666
"568","2009-04-03",16.946667
"569","2009-04-06",16.286667
"570","2009-04-07",15.36
"571","2009-04-08",15.913333
"572","2009-04-09",16.513334
"573","2009-04-13",16.426666
"574","2009-04-14",16.133333
"575","2009-04-15",16.16
"576","2009-04-16",16.446667
"577","2009-04-17",16.540001
"578","2009-04-20",15.62
"579","2009-04-21",16.226667
"580","2009-04-22",16.093334
"581","2009-04-23",15.926666
"582","2009-04-24",16.24
"583","2009-04-27",15.98
"584","2009-04-28",16.146667
"585","2009-04-29",16.646667
"586","2009-04-30",16.593334
"587","2009-05-01",16.573334
"588","2009-05-04",16.633333
"589","2009-05-05",16.566668
"590","2009-05-06",16.466667
"591","2009-05-07",15.72
"592","2009-05-08",16.266666
"593","2009-05-11",15.906667
"594","2009-05-12",15.906667
"595","2009-05-13",15.766666
"596","2009-05-14",15.726666
"597","2009-05-15",15.773334
"598","2009-05-18",15.94
"599","2009-05-19",15.946667
"600","2009-05-20",16.253334
"601","2009-05-21",16.233334
"602","2009-05-22",15.913333
"603","2009-05-26",16.68
"604","2009-05-27",16.139999
"605","2009-05-28",16.093334
"606","2009-05-29",16.066668
"607","2009-06-01",16.700001
"608","2009-06-02",16.793333
"609","2009-06-03",16.780001
"610","2009-06-04",16.793333
"611","2009-06-05",16.84
"612","2009-06-08",16.16
"613","2009-06-09",16.153334
"614","2009-06-10",16.58
"615","2009-06-11",16.4
"616","2009-06-12",16.586666
"617","2009-06-15",16.186666
"618","2009-06-16",15.813334
"619","2009-06-17",16
"620","2009-06-18",15.84
"621","2009-06-19",15.926666
"622","2009-06-22",15.706667
"623","2009-06-23",15.553333
"624","2009-06-24",15.706667
"625","2009-06-25",16.24
"626","2009-06-26",16.453333
"627","2009-06-29",16.126667
"628","2009-06-30",16.346666
"629","2009-07-01",16.773333
"630","2009-07-02",16.266666
"631","2009-07-06",16.266666
"632","2009-07-07",15.96
"633","2009-07-08",15.893333
"634","2009-07-09",15.673333
"635","2009-07-10",15.886666
"636","2009-07-13",16.273333
"637","2009-07-14",16.206667
"638","2009-07-15",16.940001
"639","2009-07-16",16.946667
"640","2009-07-17",17.026667
"641","2009-07-20",17.053333
"642","2009-07-21",17.08
"643","2009-07-22",17.200001
"644","2009-07-23",17.433332
"645","2009-07-24",17.786667
"646","2009-07-27",17.933332
"647","2009-07-28",18.266666
"648","2009-07-29",17.766666
"649","2009-07-30",18.133333
"650","2009-07-31",18.5
"651","2009-08-03",18.280001
"652","2009-08-04",18.066668
"653","2009-08-05",17.780001
"654","2009-08-06",17.666666
"655","2009-08-07",18.033333
"656","2009-08-10",18.08
"657","2009-08-11",17.686666
"658","2009-08-12",17.993334
"659","2009-08-13",17.813334
"660","2009-08-14",17.146667
"661","2009-08-17",17.26
"662","2009-08-18",17.093334
"663","2009-08-19",17.173334
"664","2009-08-20",17.193333
"665","2009-08-21",17.253334
"666","2009-08-24",17.24
"667","2009-08-25",17.013334
"668","2009-08-26",16.913334
"669","2009-08-27",16.966667
"670","2009-08-28",16.719999
"671","2009-08-31",16.6
"672","2009-09-01",16.366667
"673","2009-09-02",16.346666
"674","2009-09-03",16.353333
"675","2009-09-04",16.58
"676","2009-09-08",16.5
"677","2009-09-09",16.753334
"678","2009-09-10",16.860001
"679","2009-09-11",16.646667
"680","2009-09-14",16.459999
"681","2009-09-15",16.780001
"682","2009-09-16",17.933332
"683","2009-09-17",18.453333
"684","2009-09-18",18.153334
"685","2009-09-21",18.226667
"686","2009-09-22",17.953333
"687","2009-09-23",17.886667
"688","2009-09-24",17.806667
"689","2009-09-25",17.620001
"690","2009-09-28",18.053333
"691","2009-09-29",17.733334
"692","2009-09-30",17.533333
"693","2009-10-01",17.573334
"694","2009-10-02",17.933332
"695","2009-10-05",17.953333
"696","2009-10-06",18.700001
"697","2009-10-07",18.713333
"698","2009-10-08",19.013334
"699","2009-10-09",19.053333
"700","2009-10-12",18.973333
"701","2009-10-13",18.82
"702","2009-10-14",19.273333
"703","2009-10-15",19.32
"704","2009-10-16",19.246666
"705","2009-10-19",19.346666
"706","2009-10-20",19.226667
"707","2009-10-21",19.013334
"708","2009-10-22",19.42
"709","2009-10-23",18.853333
"710","2009-10-26",18.646667
"711","2009-10-27",18.68
"712","2009-10-28",18.453333
"713","2009-10-29",18.52
"714","2009-10-30",18.393333
"715","2009-11-02",18.66
"716","2009-11-03",18.733334
"717","2009-11-04",18.573334
"718","2009-11-05",19.546667
"719","2009-11-06",19.693333
"720","2009-11-09",20.006666
"721","2009-11-10",20.18
"722","2009-11-11",20.306667
"723","2009-11-12",19.726667
"724","2009-11-13",20.113333
"725","2009-11-16",20.846666
"726","2009-11-17",20.860001
"727","2009-11-18",20.940001
"728","2009-11-19",20.573334
"729","2009-11-20",20.766666
"730","2009-11-23",21.266666
"731","2009-11-24",21.459999
"732","2009-11-25",21.246666
"733","2009-11-27",20.700001
"734","2009-11-30",21.253334
"735","2009-12-01",20.733334
"736","2009-12-02",21.02
"737","2009-12-03",21.066668
"738","2009-12-04",21.486666
"739","2009-12-07",21.6
"740","2009-12-08",21.386667
"741","2009-12-09",21.673334
"742","2009-12-10",21.213333
"743","2009-12-11",21.813334
"744","2009-12-14",21.98
"745","2009-12-15",22.046667
"746","2009-12-16",22.459999
"747","2009-12-17",22.52
"748","2009-12-18",22.633333
"749","2009-12-21",22.6
"750","2009-12-22",22.633333
"751","2009-12-23",22.786667
"752","2009-12-24",22.860001
"753","2009-12-28",22.813334
"754","2009-12-29",22.799999
"755","2009-12-30",22.786667
"756","2009-12-31",22.34
"757","2010-01-04",22.693333
"758","2010-01-05",21.806667
"759","2010-01-06",21.006666
"760","2010-01-07",21.806667
"761","2010-01-08",22.046667
"762","2010-01-11",21.633333
"763","2010-01-12",21.666666
"764","2010-01-13",21.879999
"765","2010-01-14",21.773333
"766","2010-01-15",21.459999
"767","2010-01-19",21.813334
"768","2010-01-20",21.620001
"769","2010-01-21",22.51
"770","2010-01-22",21.26
"771","2010-01-25",21.040001
"772","2010-01-26",20.27
"773","2010-01-27",20.73
"774","2010-01-28",19.85
"775","2010-01-29",19.389999
"776","2010-02-01",19.5
"777","2010-02-02",19.35
"778","2010-02-03",19.200001
"779","2010-02-04",18.549999
"780","2010-02-05",18.67
"781","2010-02-08",18.27
"782","2010-02-09",18.51
"783","2010-02-10",18.790001
"784","2010-02-11",19.24
"785","2010-02-12",19.51
"786","2010-02-16",19.9
"787","2010-02-17",21.059999
"788","2010-02-18",21.799999
"789","2010-02-19",22
"790","2010-02-22",22.440001
"791","2010-02-23",21.950001
"792","2010-02-24",21.82
"793","2010-02-25",21.790001
"794","2010-02-26",21.91
"795","2010-03-01",22.959999
"796","2010-03-02",22.799999
"797","2010-03-03",22.98
"798","2010-03-04",23.030001
"799","2010-03-05",23.469999
"800","2010-03-08",23.459999
"801","2010-03-09",23.799999
"802","2010-03-10",23.9
"803","2010-03-11",24.030001
"804","2010-03-12",24.200001
"805","2010-03-15",24.18
"806","2010-03-16",24.5
"807","2010-03-17",24.68
"808","2010-03-18",24.91
"809","2010-03-19",24.209999
"810","2010-03-22",24.780001
"811","2010-03-23",24.969999
"812","2010-03-24",24.629999
"813","2010-03-25",24.24
"814","2010-03-26",24.120001
"815","2010-03-29",24.68
"816","2010-03-30",24.84
"817","2010-03-31",24.65
"818","2010-04-01",24.809999
"819","2010-04-05",25.27
"820","2010-04-06",25.459999
"821","2010-04-07",25.370001
"822","2010-04-08",24.92
"823","2010-04-09",24.9
"824","2010-04-12",24.959999
"825","2010-04-13",24.959999
"826","2010-04-14",25.59
"827","2010-04-15",25.959999
"828","2010-04-16",25.879999
"829","2010-04-19",25.52
"830","2010-04-20",25.75
"831","2010-04-21",25.879999
"832","2010-04-22",25.93
"833","2010-04-23",25.91
"834","2010-04-26",26.030001
"835","2010-04-27",25.540001
"836","2010-04-28",25.889999
"837","2010-04-29",26.389999
"838","2010-04-30",25.940001
"839","2010-05-03",26.799999
"840","2010-05-04",25.02
"841","2010-05-05",24.33
"842","2010-05-06",24.030001
"843","2010-05-07",23.84
"844","2010-05-10",24.58
"845","2010-05-11",24.6
"846","2010-05-12",25.42
"847","2010-05-13",24.9
"848","2010-05-14",24.42
"849","2010-05-17",24.98
"850","2010-05-18",24.780001
"851","2010-05-19",24.559999
"852","2010-05-20",23.379999
"853","2010-05-21",24.1
"854","2010-05-24",24.07
"855","2010-05-25",23.940001
"856","2010-05-26",23.889999
"857","2010-05-27",25.059999
"858","2010-05-28",24.290001
"859","2010-06-01",24.16
"860","2010-06-02",24.59
"861","2010-06-03",24.690001
"862","2010-06-04",23.93
"863","2010-06-07",24.15
"864","2010-06-08",23.74
"865","2010-06-09",23.84
"866","2010-06-10",24.709999
"867","2010-06-11",25.1
"868","2010-06-14",24.959999
"869","2010-06-15",25.23
"870","2010-06-16",25.139999
"871","2010-06-17",25.27
"872","2010-06-18",25.4
"873","2010-06-21",25.35
"874","2010-06-22",25
"875","2010-06-23",24.790001
"876","2010-06-24",24.280001
"877","2010-06-25",24.450001
"878","2010-06-28",25.040001
"879","2010-06-29",24.92
"880","2010-06-30",25
"881","2010-07-01",24.780001
"882","2010-07-02",24.66
"883","2010-07-06",24.309999
"884","2010-07-07",24.98
"885","2010-07-08",25.549999
"886","2010-07-09",25.75
"887","2010-07-12",25.450001
"888","2010-07-13",26.27
"889","2010-07-14",26.01
"890","2010-07-15",25.9
"891","2010-07-16",25.02
"892","2010-07-19",25.389999
"893","2010-07-20",26
"894","2010-07-21",25.469999
"895","2010-07-22",26.129999
"896","2010-07-23",26.48
"897","2010-07-26",26.91
"898","2010-07-27",27.549999
"899","2010-07-28",27.559999
"900","2010-07-29",26.76
"901","2010-07-30",26.450001
"902","2010-08-02",26.690001
"903","2010-08-03",26.93
"904","2010-08-04",27.040001
"905","2010-08-05",27.25
"906","2010-08-06",27
"907","2010-08-09",27.129999
"908","2010-08-10",26.780001
"909","2010-08-11",25.67
"910","2010-08-12",25.639999
"911","2010-08-13",25.48
"912","2010-08-16",25.690001
"913","2010-08-17",25.84
"914","2010-08-18",25.719999
"915","2010-08-19",24.67
"916","2010-08-20",24.620001
"917","2010-08-23",24.129999
"918","2010-08-24",24.01
"919","2010-08-25",24.280001
"920","2010-08-26",23.99
"921","2010-08-27",24.66
"922","2010-08-30",24.559999
"923","2010-08-31",24.450001
"924","2010-09-01",25.360001
"925","2010-09-02",25.07
"926","2010-09-03",25.719999
"927","2010-09-07",24.950001
"928","2010-09-08",25.059999
"929","2010-09-09",25.26
"930","2010-09-10",25.4
"931","2010-09-13",25.959999
"932","2010-09-14",27.290001
"933","2010-09-15",28.290001
"934","2010-09-16",27.91
"935","2010-09-17",28.049999
"936","2010-09-20",29.25
"937","2010-09-21",29.040001
"938","2010-09-22",28.889999
"939","2010-09-23",28.969999
"940","2010-09-24",29.799999
"941","2010-09-27",30.6
"942","2010-09-28",30.870001
"943","2010-09-29",30.75
"944","2010-09-30",30.860001
"945","2010-10-01",30.91
"946","2010-10-04",30.620001
"947","2010-10-05",31.83
"948","2010-10-06",31.66
"949","2010-10-07",30.66
"950","2010-10-08",29.280001
"951","2010-10-11",29.879999
"952","2010-10-12",29.950001
"953","2010-10-13",30.059999
"954","2010-10-14",30.559999
