"","date","PBF"
"470","2014-10-24",24.16
"471","2014-10-27",24.059999
"472","2014-10-28",24.84
"473","2014-10-29",24.43
"474","2014-10-30",25.01
"475","2014-10-31",26.07
"476","2014-11-03",26.34
"477","2014-11-04",26.48
"478","2014-11-05",25.82
"479","2014-11-06",25.75
"480","2014-11-07",26.52
"481","2014-11-10",25.889999
"482","2014-11-11",26.68
"483","2014-11-12",27.16
"484","2014-11-13",26.5
"485","2014-11-14",27.09
"486","2014-11-17",27.540001
"487","2014-11-18",27.66
"488","2014-11-19",28.67
"489","2014-11-20",28.83
"490","2014-11-21",29.389999
"491","2014-11-24",28.83
"492","2014-11-25",29.799999
"493","2014-11-26",29.620001
"494","2014-11-28",28.26
"495","2014-12-01",28.4
"496","2014-12-02",29.33
"497","2014-12-03",29.799999
"498","2014-12-04",29.51
"499","2014-12-05",28.34
"500","2014-12-08",27.4
"501","2014-12-09",28.08
"502","2014-12-10",27.360001
"503","2014-12-11",27.58
"504","2014-12-12",27.360001
"505","2014-12-15",26.120001
"506","2014-12-16",26.030001
"507","2014-12-17",26.91
"508","2014-12-18",26.129999
"509","2014-12-19",25.99
"510","2014-12-22",25.66
"511","2014-12-23",25.84
"512","2014-12-24",25.99
"513","2014-12-26",26.290001
"514","2014-12-29",26.34
"515","2014-12-30",26.469999
"516","2014-12-31",26.639999
"517","2015-01-02",26.450001
"518","2015-01-05",24.950001
"519","2015-01-06",24.49
"520","2015-01-07",24.440001
"521","2015-01-08",25.49
"522","2015-01-09",25.219999
"523","2015-01-12",24.74
"524","2015-01-13",24.040001
"525","2015-01-14",23.83
"526","2015-01-15",22.950001
"527","2015-01-16",24.42
"528","2015-01-20",24.629999
"529","2015-01-21",25.549999
"530","2015-01-22",26.52
"531","2015-01-23",27.360001
"532","2015-01-26",27.43
"533","2015-01-27",27.530001
"534","2015-01-28",28.110001
"535","2015-01-29",27.85
"536","2015-01-30",28.1
"537","2015-02-02",28.25
"538","2015-02-03",28.530001
"539","2015-02-04",28.1
"540","2015-02-05",28.610001
"541","2015-02-06",28.469999
"542","2015-02-09",28.67
"543","2015-02-10",29
"544","2015-02-11",28.42
"545","2015-02-12",29.91
"546","2015-02-13",30.18
"547","2015-02-17",29.98
"548","2015-02-18",30.26
"549","2015-02-19",30.799999
"550","2015-02-20",30.91
"551","2015-02-23",31.700001
"552","2015-02-24",31.41
"553","2015-02-25",31.65
"554","2015-02-26",31.940001
"555","2015-02-27",31.17
"556","2015-03-02",30.17
"557","2015-03-03",30.690001
"558","2015-03-04",30.379999
"559","2015-03-05",30.690001
"560","2015-03-06",29.59
"561","2015-03-09",29.23
"562","2015-03-10",29.129999
"563","2015-03-11",29.68
"564","2015-03-12",29.620001
"565","2015-03-13",30.01
"566","2015-03-16",30.809999
"567","2015-03-17",30.91
"568","2015-03-18",31.549999
"569","2015-03-19",31.719999
"570","2015-03-20",32.09
"571","2015-03-23",32.220001
"572","2015-03-24",32.27
"573","2015-03-25",33.360001
"574","2015-03-26",32.950001
"575","2015-03-27",32.619999
"576","2015-03-30",34.209999
"577","2015-03-31",33.919998
"578","2015-04-01",33.98
"579","2015-04-02",32.080002
"580","2015-04-06",32.02
"581","2015-04-07",29.860001
"582","2015-04-08",29.85
"583","2015-04-09",29.190001
"584","2015-04-10",29.35
"585","2015-04-13",28.41
"586","2015-04-14",28.549999
"587","2015-04-15",28.27
"588","2015-04-16",28.4
"589","2015-04-17",28.129999
"590","2015-04-20",28.299999
"591","2015-04-21",29.200001
"592","2015-04-22",29.6
"593","2015-04-23",28.83
"594","2015-04-24",29.65
"595","2015-04-27",29.66
"596","2015-04-28",29.24
"597","2015-04-29",28.959999
"598","2015-04-30",28.379999
"599","2015-05-01",28.59
"600","2015-05-04",27.77
"601","2015-05-05",27.6
"602","2015-05-06",27.379999
"603","2015-05-07",27.200001
"604","2015-05-08",27.74
"605","2015-05-11",27.469999
"606","2015-05-12",26.93
"607","2015-05-13",27.459999
"608","2015-05-14",28.18
"609","2015-05-15",27.75
"610","2015-05-18",27.93
"611","2015-05-19",27.6
"612","2015-05-20",27.360001
"613","2015-05-21",27.200001
"614","2015-05-22",27.43
"615","2015-05-26",26.75
"616","2015-05-27",26.92
"617","2015-05-28",26.85
"618","2015-05-29",26.82
"619","2015-06-01",26.450001
"620","2015-06-02",26.33
"621","2015-06-03",26
"622","2015-06-04",25.959999
"623","2015-06-05",26.959999
"624","2015-06-08",27.139999
"625","2015-06-09",26.49
"626","2015-06-10",26.75
"627","2015-06-11",27.360001
"628","2015-06-12",26.690001
"629","2015-06-15",26.27
"630","2015-06-16",26.15
"631","2015-06-17",26.4
"632","2015-06-18",29.969999
"633","2015-06-19",29.059999
"634","2015-06-22",28.790001
"635","2015-06-23",28.93
"636","2015-06-24",28.809999
"637","2015-06-25",28.57
"638","2015-06-26",28.610001
"639","2015-06-29",27.98
"640","2015-06-30",28.42
"641","2015-07-01",29.540001
"642","2015-07-02",29.68
"643","2015-07-06",30.24
"644","2015-07-07",30.76
"645","2015-07-08",29.950001
"646","2015-07-09",29.93
"647","2015-07-10",31.1
"648","2015-07-13",31.530001
"649","2015-07-14",32.080002
"650","2015-07-15",30.66
"651","2015-07-16",31.6
"652","2015-07-17",31.190001
"653","2015-07-20",30.790001
"654","2015-07-21",30.9
"655","2015-07-22",30.76
"656","2015-07-23",29.84
"657","2015-07-24",30.059999
"658","2015-07-27",29.120001
"659","2015-07-28",29.559999
"660","2015-07-29",29.879999
"661","2015-07-30",29.700001
"662","2015-07-31",31.57
"663","2015-08-03",30.610001
"664","2015-08-04",30.969999
"665","2015-08-05",31.34
"666","2015-08-06",31.709999
"667","2015-08-07",31.809999
"668","2015-08-10",33.5
"669","2015-08-11",34.529999
"670","2015-08-12",35.279999
"671","2015-08-13",35.240002
"672","2015-08-14",34.919998
"673","2015-08-17",36.59
"674","2015-08-18",36.25
"675","2015-08-19",35.830002
"676","2015-08-20",34.98
"677","2015-08-21",31.049999
"678","2015-08-24",29.15
"679","2015-08-25",28.1
"680","2015-08-26",28.719999
"681","2015-08-27",28.52
"682","2015-08-28",29.379999
"683","2015-08-31",29.92
"684","2015-09-01",28.75
"685","2015-09-02",28.84
"686","2015-09-03",28.82
"687","2015-09-04",28.58
"688","2015-09-08",29.66
"689","2015-09-09",29.91
"690","2015-09-10",30.049999
"691","2015-09-11",30.209999
"692","2015-09-14",28.25
"693","2015-09-15",28.280001
"694","2015-09-16",27.33
"695","2015-09-17",27.959999
"696","2015-09-18",26.780001
"697","2015-09-21",26.27
"698","2015-09-22",26.34
"699","2015-09-23",26.799999
"700","2015-09-24",27.469999
"701","2015-09-25",28.24
"702","2015-09-28",27.040001
"703","2015-09-29",27.620001
"704","2015-09-30",28.23
"705","2015-10-01",31.4
"706","2015-10-02",30.690001
"707","2015-10-05",31.33
"708","2015-10-06",32.060001
"709","2015-10-07",31.92
"710","2015-10-08",33.810001
"711","2015-10-09",32.950001
"712","2015-10-12",33.310001
"713","2015-10-13",32.189999
"714","2015-10-14",32.169998
"715","2015-10-15",33.419998
"716","2015-10-16",33.66
"717","2015-10-19",32.110001
"718","2015-10-20",30.860001
"719","2015-10-21",30.049999
"720","2015-10-22",30.049999
"721","2015-10-23",30.23
"722","2015-10-26",30.59
"723","2015-10-27",30.889999
"724","2015-10-28",32.02
"725","2015-10-29",33.490002
"726","2015-10-30",34
"727","2015-11-02",34.459999
"728","2015-11-03",35.240002
"729","2015-11-04",35.119999
"730","2015-11-05",34.98
"731","2015-11-06",35.509998
"732","2015-11-09",35.549999
"733","2015-11-10",35.98
"734","2015-11-11",35.740002
"735","2015-11-12",33.84
"736","2015-11-13",34.009998
"737","2015-11-16",34.380001
"738","2015-11-17",36.07
"739","2015-11-18",38.150002
"740","2015-11-19",38.049999
"741","2015-11-20",38.27
"742","2015-11-23",40.119999
"743","2015-11-24",40.939999
"744","2015-11-25",41.290001
"745","2015-11-27",41.48
"746","2015-11-30",40.490002
"747","2015-12-01",40.43
"748","2015-12-02",39.849998
"749","2015-12-03",38.43
"750","2015-12-04",38.700001
"751","2015-12-07",38.110001
"752","2015-12-08",38.099998
"753","2015-12-09",37.509998
"754","2015-12-10",37.259998
"755","2015-12-11",36.18
"756","2015-12-14",34.099998
"757","2015-12-15",34.48
"758","2015-12-16",35.880001
"759","2015-12-17",36.889999
"760","2015-12-18",35.68
"761","2015-12-21",35.990002
"762","2015-12-22",36.41
"763","2015-12-23",36.560001
"764","2015-12-24",36.720001
"765","2015-12-28",35.959999
"766","2015-12-29",36.599998
"767","2015-12-30",36.91
"768","2015-12-31",36.810001
"769","2016-01-04",35.439999
"770","2016-01-05",37.669998
"771","2016-01-06",36.639999
"772","2016-01-07",37.099998
"773","2016-01-08",36.400002
"774","2016-01-11",36.75
"775","2016-01-12",37.490002
"776","2016-01-13",32.599998
"777","2016-01-14",34.919998
"778","2016-01-15",34.639999
"779","2016-01-19",34.52
"780","2016-01-20",34.220001
"781","2016-01-21",33.669998
"782","2016-01-22",35.540001
"783","2016-01-25",34.110001
"784","2016-01-26",34.75
"785","2016-01-27",33.470001
"786","2016-01-28",33.91
"787","2016-01-29",34.990002
"788","2016-02-01",34.419998
"789","2016-02-02",31.700001
"790","2016-02-03",30.42
"791","2016-02-04",31.08
"792","2016-02-05",29.74
"793","2016-02-08",27.389999
"794","2016-02-09",27.65
"795","2016-02-10",28.290001
"796","2016-02-11",28.299999
"797","2016-02-12",29.129999
"798","2016-02-16",28.309999
"799","2016-02-17",27.969999
"800","2016-02-18",26.01
"801","2016-02-19",26.799999
"802","2016-02-22",28.51
"803","2016-02-23",27.360001
"804","2016-02-24",29.58
"805","2016-02-25",29.639999
"806","2016-02-26",28.98
"807","2016-02-29",30.200001
"808","2016-03-01",30.85
"809","2016-03-02",30.440001
"810","2016-03-03",32.549999
"811","2016-03-04",31.59
"812","2016-03-07",31.450001
"813","2016-03-08",30.379999
"814","2016-03-09",32.040001
"815","2016-03-10",31.629999
"816","2016-03-11",31.92
"817","2016-03-14",31.08
"818","2016-03-15",31.01
"819","2016-03-16",32.25
"820","2016-03-17",31.450001
"821","2016-03-18",31.719999
"822","2016-03-21",31.84
"823","2016-03-22",33.290001
"824","2016-03-23",31.540001
"825","2016-03-24",32.419998
"826","2016-03-28",32.529999
"827","2016-03-29",32.709999
"828","2016-03-30",31.92
"829","2016-03-31",33.200001
"830","2016-04-01",32.23
"831","2016-04-04",33.75
"832","2016-04-05",32.529999
"833","2016-04-06",32.610001
"834","2016-04-07",32.610001
"835","2016-04-08",33.639999
"836","2016-04-11",32.48
"837","2016-04-12",32.959999
"838","2016-04-13",33.310001
"839","2016-04-14",33.099998
"840","2016-04-15",32.240002
"841","2016-04-18",32.77
"842","2016-04-19",32.369999
"843","2016-04-20",32.540001
"844","2016-04-21",33.419998
"845","2016-04-22",34.110001
"846","2016-04-25",34.34
"847","2016-04-26",34.93
"848","2016-04-27",35.290001
"849","2016-04-28",33.5
"850","2016-04-29",32.18
"851","2016-05-02",32.25
"852","2016-05-03",31.32
"853","2016-05-04",29.780001
"854","2016-05-05",29.459999
"855","2016-05-06",29.59
"856","2016-05-09",28.700001
"857","2016-05-10",29.16
"858","2016-05-11",29.610001
"859","2016-05-12",28.219999
"860","2016-05-13",28.33
"861","2016-05-16",27.92
"862","2016-05-17",27.860001
"863","2016-05-18",28.530001
"864","2016-05-19",27.540001
"865","2016-05-20",27.83
"866","2016-05-23",27.200001
"867","2016-05-24",27.940001
"868","2016-05-25",27.16
"869","2016-05-26",26.5
"870","2016-05-27",26.66
"871","2016-05-31",26.370001
"872","2016-06-01",27.549999
"873","2016-06-02",27.57
"874","2016-06-03",26.82
"875","2016-06-06",26.65
"876","2016-06-07",27.18
"877","2016-06-08",26.389999
"878","2016-06-09",25.83
"879","2016-06-10",25.370001
"880","2016-06-13",24.459999
"881","2016-06-14",24.110001
"882","2016-06-15",23.98
"883","2016-06-16",24.17
"884","2016-06-17",24.16
"885","2016-06-20",23.51
"886","2016-06-21",23.799999
"887","2016-06-22",23.5
"888","2016-06-23",24.290001
"889","2016-06-24",23.360001
"890","2016-06-27",22.200001
"891","2016-06-28",23.290001
"892","2016-06-29",23.57
"893","2016-06-30",23.780001
"894","2016-07-01",24.059999
"895","2016-07-05",23.360001
"896","2016-07-06",22.57
"897","2016-07-07",21.68
"898","2016-07-08",21.91
"899","2016-07-11",21.92
"900","2016-07-12",22.379999
"901","2016-07-13",21.549999
"902","2016-07-14",21.82
"903","2016-07-15",21.98
"904","2016-07-18",22.33
"905","2016-07-19",22.620001
"906","2016-07-20",22.49
"907","2016-07-21",22.200001
"908","2016-07-22",22.049999
"909","2016-07-25",21.99
"910","2016-07-26",22.809999
"911","2016-07-27",21.700001
"912","2016-07-28",21.790001
"913","2016-07-29",22.34
"914","2016-08-01",22.370001
"915","2016-08-02",22.74
"916","2016-08-03",23.99
"917","2016-08-04",22.67
"918","2016-08-05",22.91
"919","2016-08-08",23
"920","2016-08-09",22.42
"921","2016-08-10",21.969999
"922","2016-08-11",22.75
"923","2016-08-12",23.120001
"924","2016-08-15",23.27
"925","2016-08-16",23.25
"926","2016-08-17",23.75
"927","2016-08-18",23.34
"928","2016-08-19",23.07
"929","2016-08-22",22.639999
"930","2016-08-23",22.950001
"931","2016-08-24",23.23
"932","2016-08-25",22.200001
"933","2016-08-26",22.01
"934","2016-08-29",22.16
"935","2016-08-30",22.07
"936","2016-08-31",21.9
"937","2016-09-01",21.190001
"938","2016-09-02",21.040001
"939","2016-09-06",21.57
"940","2016-09-07",21.83
"941","2016-09-08",22.950001
"942","2016-09-09",21.48
"943","2016-09-12",23
"944","2016-09-13",23.25
"945","2016-09-14",21.799999
"946","2016-09-15",22.690001
"947","2016-09-16",22.73
"948","2016-09-19",23.690001
"949","2016-09-20",21.83
"950","2016-09-21",21.809999
"951","2016-09-22",22.700001
"952","2016-09-23",22.85
"953","2016-09-26",22.16
"954","2016-09-27",22.43
"955","2016-09-28",23.110001
"956","2016-09-29",21.98
"957","2016-09-30",22.639999
"958","2016-10-03",22.610001
"959","2016-10-04",22.75
"960","2016-10-05",23.17
"961","2016-10-06",22.190001
"962","2016-10-07",21.709999
"963","2016-10-10",21.5
"964","2016-10-11",20.620001
"965","2016-10-12",20.030001
"966","2016-10-13",20.190001
"967","2016-10-14",19.82
