"","date","ONTX"
"1028","2017-08-22",25.35
"1029","2017-08-23",25.35
"1030","2017-08-24",24.6
"1031","2017-08-25",24.299999
"1032","2017-08-28",24.15
"1033","2017-08-29",24.75
"1034","2017-08-30",25.35
"1035","2017-08-31",24.299999
"1036","2017-09-01",25.049999
"1037","2017-09-05",24.9
"1038","2017-09-06",23.549999
"1039","2017-09-07",23.549999
"1040","2017-09-08",24.450001
"1041","2017-09-11",25.200001
"1042","2017-09-12",24.450001
"1043","2017-09-13",23.25
"1044","2017-09-14",22.65
"1045","2017-09-15",25.950001
"1046","2017-09-18",24
"1047","2017-09-19",24
"1048","2017-09-20",24.75
"1049","2017-09-21",26.700001
"1050","2017-09-22",27
"1051","2017-09-25",25.950001
"1052","2017-09-26",25.950001
"1053","2017-09-27",27.450001
"1054","2017-09-28",26.549999
"1055","2017-09-29",25.65
"1056","2017-10-02",25.200001
"1057","2017-10-03",24.299999
"1058","2017-10-04",26.4
"1059","2017-10-05",26.25
"1060","2017-10-06",26.25
"1061","2017-10-09",34.200001
"1062","2017-10-10",35.400002
"1063","2017-10-11",39
"1064","2017-10-12",40.200001
"1065","2017-10-13",39.75
"1066","2017-10-16",38.849998
"1067","2017-10-17",37.650002
"1068","2017-10-18",37.950001
"1069","2017-10-19",36.75
"1070","2017-10-20",36.75
"1071","2017-10-23",35.25
"1072","2017-10-24",35.25
"1073","2017-10-25",34.5
"1074","2017-10-26",33.599998
"1075","2017-10-27",33.75
"1076","2017-10-30",33.150002
"1077","2017-10-31",30
"1078","2017-11-01",27.9
"1079","2017-11-02",29.25
"1080","2017-11-03",29.25
"1081","2017-11-06",28.950001
"1082","2017-11-07",28.65
"1083","2017-11-08",28.5
"1084","2017-11-09",27.9
"1085","2017-11-10",23.1
"1086","2017-11-13",24.450001
"1087","2017-11-14",23.700001
"1088","2017-11-15",25.049999
"1089","2017-11-16",24.9
"1090","2017-11-17",25.35
"1091","2017-11-20",25.5
"1092","2017-11-21",25.200001
"1093","2017-11-22",25.5
"1094","2017-11-24",26.4
"1095","2017-11-27",26.1
"1096","2017-11-28",25.799999
"1097","2017-11-29",22.950001
"1098","2017-11-30",22.65
"1099","2017-12-01",23.1
"1100","2017-12-04",22.950001
"1101","2017-12-05",22.65
"1102","2017-12-06",22.200001
"1103","2017-12-07",21.75
"1104","2017-12-08",22.200001
"1105","2017-12-11",20.549999
"1106","2017-12-12",21
"1107","2017-12-13",20.4
"1108","2017-12-14",20.85
"1109","2017-12-15",20.700001
"1110","2017-12-18",21.9
"1111","2017-12-19",21.9
"1112","2017-12-20",22.5
"1113","2017-12-21",22.799999
"1114","2017-12-22",23.700001
"1115","2017-12-26",23.1
"1116","2017-12-27",22.200001
"1117","2017-12-28",22.799999
"1118","2017-12-29",22.5
"1119","2018-01-02",22.5
"1120","2018-01-03",22.799999
"1121","2018-01-04",23.700001
"1122","2018-01-05",25.35
"1123","2018-01-08",25.200001
"1124","2018-01-09",25.049999
"1125","2018-01-10",25.5
"1126","2018-01-11",27.15
"1127","2018-01-12",27.450001
"1128","2018-01-16",26.1
"1129","2018-01-17",25.799999
"1130","2018-01-18",28.35
"1131","2018-01-19",26.549999
"1132","2018-01-22",24.15
"1133","2018-01-23",24
"1134","2018-01-24",23.549999
"1135","2018-01-25",24
"1136","2018-01-26",23.700001
"1137","2018-01-29",23.700001
"1138","2018-01-30",21.450001
"1139","2018-01-31",20.549999
"1140","2018-02-01",20.4
"1141","2018-02-02",20.4
"1142","2018-02-05",18.9
"1143","2018-02-06",16.35
"1144","2018-02-07",15.3
"1145","2018-02-08",15.9
"1146","2018-02-09",15.3
"1147","2018-02-12",15
"1148","2018-02-13",16.35
"1149","2018-02-14",15.45
"1150","2018-02-15",15.9
"1151","2018-02-16",16.049999
"1152","2018-02-20",18.299999
"1153","2018-02-21",18.75
"1154","2018-02-22",16.35
"1155","2018-02-23",17.1
"1156","2018-02-26",16.799999
"1157","2018-02-27",16.799999
"1158","2018-02-28",16.35
"1159","2018-03-01",16.200001
"1160","2018-03-02",17.1
"1161","2018-03-05",17.25
"1162","2018-03-06",17.700001
"1163","2018-03-07",17.85
"1164","2018-03-08",15.9
"1165","2018-03-09",16.049999
"1166","2018-03-12",15.6
"1167","2018-03-13",15.45
"1168","2018-03-14",14.85
"1169","2018-03-15",15.6
"1170","2018-03-16",15.6
"1171","2018-03-19",15.9
"1172","2018-03-20",15
"1173","2018-03-21",15.45
"1174","2018-03-22",15.15
"1175","2018-03-23",13.95
"1176","2018-03-26",14.1
"1177","2018-03-27",13.2
"1178","2018-03-28",12.3
"1179","2018-03-29",12.6
"1180","2018-04-02",12.6
"1181","2018-04-03",12.9
"1182","2018-04-04",13.5
"1183","2018-04-05",13.2
"1184","2018-04-06",12
"1185","2018-04-09",12.3
"1186","2018-04-10",12.3
"1187","2018-04-11",12
"1188","2018-04-12",12.15
"1189","2018-04-13",11.85
"1190","2018-04-16",11.7
"1191","2018-04-17",12
"1192","2018-04-18",9
"1193","2018-04-19",8.7
"1194","2018-04-20",8.55
"1195","2018-04-23",7.8
"1196","2018-04-24",7.8
"1197","2018-04-25",6.9
"1198","2018-04-26",6.3
"1199","2018-04-27",5.85
"1200","2018-04-30",5.55
"1201","2018-05-01",5.85
"1202","2018-05-02",5.55
"1203","2018-05-03",5.4
"1204","2018-05-04",5.55
"1205","2018-05-07",5.55
"1206","2018-05-08",5.55
"1207","2018-05-09",5.55
"1208","2018-05-10",5.55
"1209","2018-05-11",5.55
"1210","2018-05-14",5.55
"1211","2018-05-15",5.25
"1212","2018-05-16",5.4
"1213","2018-05-17",5.4
"1214","2018-05-18",5.4
"1215","2018-05-21",5.55
"1216","2018-05-22",5.55
"1217","2018-05-23",5.55
"1218","2018-05-24",5.4
"1219","2018-05-25",5.7
"1220","2018-05-29",6.15
"1221","2018-05-30",6.15
"1222","2018-05-31",5.85
"1223","2018-06-01",6.15
"1224","2018-06-04",6.15
"1225","2018-06-05",6.3
"1226","2018-06-06",7.5
"1227","2018-06-07",10.65
"1228","2018-06-08",9.15
"1229","2018-06-11",8.25
"1230","2018-06-12",8.55
"1231","2018-06-13",7.8
"1232","2018-06-14",7.8
"1233","2018-06-15",9
"1234","2018-06-18",8.1
"1235","2018-06-19",7.95
"1236","2018-06-20",7.8
"1237","2018-06-21",7.5
"1238","2018-06-22",7.2
"1239","2018-06-25",6.75
"1240","2018-06-26",6.6
"1241","2018-06-27",6.6
"1242","2018-06-28",6.3
"1243","2018-06-29",6
"1244","2018-07-02",6
"1245","2018-07-03",5.7
"1246","2018-07-05",6.9
"1247","2018-07-06",6.6
"1248","2018-07-09",7.05
"1249","2018-07-10",6.75
"1250","2018-07-11",6.75
"1251","2018-07-12",6.75
"1252","2018-07-13",6.75
"1253","2018-07-16",6.6
"1254","2018-07-17",6.9
"1255","2018-07-18",7.2
"1256","2018-07-19",7.05
"1257","2018-07-20",7.05
"1258","2018-07-23",6.9
"1259","2018-07-24",6.6
"1260","2018-07-25",6.75
"1261","2018-07-26",6.9
"1262","2018-07-27",6.75
"1263","2018-07-30",6.6
"1264","2018-07-31",6.75
"1265","2018-08-01",7.05
"1266","2018-08-02",7.05
"1267","2018-08-03",6.9
"1268","2018-08-06",6.6
"1269","2018-08-07",6.6
"1270","2018-08-08",6.9
"1271","2018-08-09",6.6
"1272","2018-08-10",6.6
"1273","2018-08-13",6.6
"1274","2018-08-14",6
"1275","2018-08-15",6.15
"1276","2018-08-16",6.15
"1277","2018-08-17",6.15
"1278","2018-08-20",6.15
"1279","2018-08-21",6.45
"1280","2018-08-22",6.6
"1281","2018-08-23",6.45
"1282","2018-08-24",6.45
"1283","2018-08-27",6.9
"1284","2018-08-28",6.6
"1285","2018-08-29",6.75
"1286","2018-08-30",6.45
"1287","2018-08-31",6.45
"1288","2018-09-04",6.6
"1289","2018-09-05",6.3
"1290","2018-09-06",6.45
"1291","2018-09-07",6.3
"1292","2018-09-10",6.6
"1293","2018-09-11",7.35
"1294","2018-09-12",7.5
"1295","2018-09-13",7.35
"1296","2018-09-14",7.95
"1297","2018-09-17",7.35
"1298","2018-09-18",7.5
"1299","2018-09-19",7.05
"1300","2018-09-20",7.5
"1301","2018-09-21",7.35
"1302","2018-09-24",7.95
"1303","2018-09-25",7.95
"1304","2018-09-26",7.73
"1305","2018-09-27",6.82
"1306","2018-09-28",7.34
"1307","2018-10-01",6.91
"1308","2018-10-02",6.73
"1309","2018-10-03",6.62
"1310","2018-10-04",6.17
"1311","2018-10-05",6.07
"1312","2018-10-08",5.82
"1313","2018-10-09",5.86
"1314","2018-10-10",5.84
"1315","2018-10-11",6
"1316","2018-10-12",5.93
"1317","2018-10-15",5.96
"1318","2018-10-16",6.29
"1319","2018-10-17",6.05
"1320","2018-10-18",5.85
"1321","2018-10-19",5.95
"1322","2018-10-22",5.59
"1323","2018-10-23",5.65
"1324","2018-10-24",5.36
"1325","2018-10-25",5.36
"1326","2018-10-26",5.31
"1327","2018-10-29",5.16
"1328","2018-10-30",5.06
"1329","2018-10-31",5.26
"1330","2018-11-01",5.71
"1331","2018-11-02",5.6
"1332","2018-11-05",5.82
"1333","2018-11-06",5.55
"1334","2018-11-07",5.8
"1335","2018-11-08",5.78
"1336","2018-11-09",5.74
"1337","2018-11-12",5.11
"1338","2018-11-13",4.18
"1339","2018-11-14",3.7
"1340","2018-11-15",4.25
"1341","2018-11-16",4.38
"1342","2018-11-19",4.05
"1343","2018-11-20",3.93
"1344","2018-11-21",3.51
"1345","2018-11-23",3.95
"1346","2018-11-26",3.86
"1347","2018-11-27",3.95
"1348","2018-11-28",4.21
"1349","2018-11-29",3.96
"1350","2018-11-30",4.34
"1351","2018-12-03",4.13
"1352","2018-12-04",3.93
"1353","2018-12-06",3.68
"1354","2018-12-07",3.68
"1355","2018-12-10",3.62
"1356","2018-12-11",3.31
"1357","2018-12-12",3.41
"1358","2018-12-13",3.19
"1359","2018-12-14",3.13
"1360","2018-12-17",2.68
"1361","2018-12-18",2.63
"1362","2018-12-19",2.61
"1363","2018-12-20",2.36
"1364","2018-12-21",1.89
"1365","2018-12-24",2
"1366","2018-12-26",1.71
"1367","2018-12-27",2.02
"1368","2018-12-28",2.07
"1369","2018-12-31",2.11
"1370","2019-01-02",2.43
"1371","2019-01-03",2.49
"1372","2019-01-04",2.51
"1373","2019-01-07",2.69
"1374","2019-01-08",2.48
"1375","2019-01-09",2.34
"1376","2019-01-10",2.28
"1377","2019-01-11",2.32
"1378","2019-01-14",2.29
"1379","2019-01-15",2.36
"1380","2019-01-16",2.15
"1381","2019-01-17",2
"1382","2019-01-18",1.95
"1383","2019-01-22",1.93
"1384","2019-01-23",1.96
"1385","2019-01-24",2.35
"1386","2019-01-25",2.42
"1387","2019-01-28",2.25
"1388","2019-01-29",2.08
"1389","2019-01-30",2.44
"1390","2019-01-31",3.1
"1391","2019-02-01",3.36
"1392","2019-02-04",3.37
"1393","2019-02-05",3.31
"1394","2019-02-06",3.42
"1395","2019-02-07",3.39
"1396","2019-02-08",3.39
"1397","2019-02-11",3.02
"1398","2019-02-12",3.2
"1399","2019-02-13",3.21
"1400","2019-02-14",3.2
"1401","2019-02-15",3.3
"1402","2019-02-19",3.6
"1403","2019-02-20",3.6
"1404","2019-02-21",3.7
"1405","2019-02-22",3.69
"1406","2019-02-25",3.72
"1407","2019-02-26",3.72
"1408","2019-02-27",3.77
"1409","2019-02-28",3.57
"1410","2019-03-01",3.4
"1411","2019-03-04",3.66
"1412","2019-03-05",3.7
"1413","2019-03-06",3.46
"1414","2019-03-07",3.52
"1415","2019-03-08",3.54
"1416","2019-03-11",3.53
"1417","2019-03-12",3.54
"1418","2019-03-13",3.59
"1419","2019-03-14",3.6
"1420","2019-03-15",4.07
"1421","2019-03-18",4.19
"1422","2019-03-19",4.16
"1423","2019-03-20",4.16
"1424","2019-03-21",4.5
"1425","2019-03-22",4.26
"1426","2019-03-25",4.13
"1427","2019-03-26",3.7
"1428","2019-03-27",3.43
"1429","2019-03-28",3.45
"1430","2019-03-29",3.3
"1431","2019-04-01",3.27
"1432","2019-04-02",3.57
"1433","2019-04-03",3.66
"1434","2019-04-04",3.72
"1435","2019-04-05",3.58
"1436","2019-04-08",3.49
"1437","2019-04-09",3.95
"1438","2019-04-10",4.22
"1439","2019-04-11",4.03
"1440","2019-04-12",3.75
"1441","2019-04-15",3.97
"1442","2019-04-16",3.88
"1443","2019-04-17",3.68
"1444","2019-04-18",3.78
"1445","2019-04-22",3.92
"1446","2019-04-23",3.95
"1447","2019-04-24",4.1
"1448","2019-04-25",4.06
"1449","2019-04-26",3.97
"1450","2019-04-29",4.03
"1451","2019-04-30",4
"1452","2019-05-01",4.2
"1453","2019-05-02",4.07
"1454","2019-05-03",4.07
"1455","2019-05-06",4.2
"1456","2019-05-07",4.13
"1457","2019-05-08",4.2
"1458","2019-05-09",4.09
"1459","2019-05-10",4.14
"1460","2019-05-13",4.3
"1461","2019-05-14",4.16
"1462","2019-05-15",3.9
"1463","2019-05-16",3.75
"1464","2019-05-17",3.77
"1465","2019-05-20",3.68
"1466","2019-05-21",3.58
"1467","2019-05-22",3.51
"1468","2019-05-23",3.27
"1469","2019-05-24",3.18
"1470","2019-05-28",3.27
"1471","2019-05-29",3.18
"1472","2019-05-30",3.24
"1473","2019-05-31",3.15
"1474","2019-06-03",3.23
"1475","2019-06-04",3.54
"1476","2019-06-05",3.52
"1477","2019-06-06",3.42
"1478","2019-06-07",3.38
"1479","2019-06-10",3.49
"1480","2019-06-11",3.41
"1481","2019-06-12",3.35
"1482","2019-06-13",3.32
"1483","2019-06-14",3.5
"1484","2019-06-17",3.39
"1485","2019-06-18",3.39
"1486","2019-06-19",3.35
"1487","2019-06-20",3.57
"1488","2019-06-21",3.75
"1489","2019-06-24",3.74
"1490","2019-06-25",3.28
"1491","2019-06-26",3.26
"1492","2019-06-27",2.97
"1493","2019-06-28",2.85
"1494","2019-07-01",2.86
"1495","2019-07-02",2.98
"1496","2019-07-03",2.84
"1497","2019-07-05",2.84
"1498","2019-07-08",2.86
"1499","2019-07-09",2.77
"1500","2019-07-10",2.8
"1501","2019-07-11",2.62
"1502","2019-07-12",2.57
"1503","2019-07-15",2.43
"1504","2019-07-16",2.67
"1505","2019-07-17",2.58
"1506","2019-07-18",2.33
"1507","2019-07-19",2.3
"1508","2019-07-22",2.41
"1509","2019-07-23",2.35
"1510","2019-07-24",2.3
"1511","2019-07-25",2.49
"1512","2019-07-26",2.63
"1513","2019-07-29",2.6
"1514","2019-07-30",2.54
"1515","2019-07-31",2.5
"1516","2019-08-01",2.43
"1517","2019-08-02",2.4
"1518","2019-08-05",2.41
"1519","2019-08-06",2.34
"1520","2019-08-07",2.37
"1521","2019-08-08",2.3
"1522","2019-08-09",2.39
"1523","2019-08-12",2.34
"1524","2019-08-13",2.33
"1525","2019-08-14",2.28
"1526","2019-08-15",2.26
"1527","2019-08-16",2.15
"1528","2019-08-19",2.2
"1529","2019-08-20",2.4
"1530","2019-08-21",2.28
"1531","2019-08-22",2.24
"1532","2019-08-23",2.35
"1533","2019-08-26",2.36
"1534","2019-08-27",2.4
"1535","2019-08-28",2.28
"1536","2019-08-29",2.22
"1537","2019-08-30",2.4
"1538","2019-09-03",2.3
"1539","2019-09-04",2.68
"1540","2019-09-05",2.67
"1541","2019-09-06",2.61
"1542","2019-09-09",2.51
"1543","2019-09-10",2.68
"1544","2019-09-11",2.66
"1545","2019-09-12",2.58
"1546","2019-09-13",2.5
"1547","2019-09-16",2.13
"1548","2019-09-17",1.8
"1549","2019-09-18",1.76
"1550","2019-09-19",1.67
"1551","2019-09-20",1.6
"1552","2019-09-23",1.15
"1553","2019-09-24",1.16
"1554","2019-09-25",1.15
"1555","2019-09-26",1.07
"1556","2019-09-27",0.95
"1557","2019-09-30",0.85
"1558","2019-10-01",0.81
"1559","2019-10-02",0.81
"1560","2019-10-03",0.83
"1561","2019-10-04",0.85
"1562","2019-10-07",0.84
"1563","2019-10-08",0.78
"1564","2019-10-09",0.77
"1565","2019-10-10",0.78
"1566","2019-10-11",0.79
"1567","2019-10-14",0.84
"1568","2019-10-15",0.86
"1569","2019-10-16",0.85
"1570","2019-10-17",0.92
"1571","2019-10-18",0.9
"1572","2019-10-21",1.11
"1573","2019-10-22",0.86
"1574","2019-10-23",0.87
"1575","2019-10-24",0.78
"1576","2019-10-25",0.71
"1577","2019-10-28",0.68
"1578","2019-10-29",0.54
"1579","2019-10-30",0.54
"1580","2019-10-31",0.53
"1581","2019-11-01",0.53
"1582","2019-11-04",0.53
"1583","2019-11-05",0.5
"1584","2019-11-06",0.51
"1585","2019-11-07",0.46
"1586","2019-11-08",0.47
"1587","2019-11-11",0.42
"1588","2019-11-12",0.39
"1589","2019-11-13",0.36
"1590","2019-11-14",0.3
"1591","2019-11-15",0.35
"1592","2019-11-18",0.34
"1593","2019-11-19",0.4
"1594","2019-11-20",0.3
"1595","2019-11-21",0.16
"1596","2019-11-22",0.15
"1597","2019-11-25",0.14
"1598","2019-11-26",0.12
"1599","2019-11-27",0.16
"1600","2019-11-29",0.19
"1601","2019-12-02",0.29
"1602","2019-12-03",0.34
"1603","2019-12-04",0.32
"1604","2019-12-05",0.29
"1605","2019-12-06",0.35
"1606","2019-12-09",0.34
"1607","2019-12-10",0.32
"1608","2019-12-11",0.29
"1609","2019-12-12",0.27
"1610","2019-12-13",0.29
"1611","2019-12-16",0.31
"1612","2019-12-17",0.32
"1613","2019-12-18",0.3
"1614","2019-12-19",0.31
"1615","2019-12-20",0.31
"1616","2019-12-23",0.31
"1617","2019-12-24",0.3
"1618","2019-12-26",0.31
"1619","2019-12-27",0.41
"1620","2019-12-30",0.48
"1621","2019-12-31",0.38
"1622","2020-01-02",0.42
"1623","2020-01-03",0.49
"1624","2020-01-06",0.46
"1625","2020-01-07",0.45
"1626","2020-01-08",0.44
"1627","2020-01-09",0.46
"1628","2020-01-10",0.44
"1629","2020-01-13",0.45
"1630","2020-01-14",0.44
"1631","2020-01-15",0.44
"1632","2020-01-16",0.43
"1633","2020-01-17",0.41
"1634","2020-01-21",0.41
"1635","2020-01-22",0.37
"1636","2020-01-23",0.41
"1637","2020-01-24",0.38
"1638","2020-01-27",0.39
"1639","2020-01-28",0.39
"1640","2020-01-29",0.37
"1641","2020-01-30",0.36
"1642","2020-01-31",0.34
"1643","2020-02-03",0.32
"1644","2020-02-04",0.37
"1645","2020-02-05",0.41
"1646","2020-02-06",0.44
"1647","2020-02-07",0.49
"1648","2020-02-10",0.6
"1649","2020-02-11",0.51
"1650","2020-02-12",0.54
"1651","2020-02-13",0.55
"1652","2020-02-14",0.53
"1653","2020-02-18",0.5
"1654","2020-02-19",0.53
"1655","2020-02-20",0.54
"1656","2020-02-21",0.53
"1657","2020-02-24",0.52
"1658","2020-02-25",0.49
"1659","2020-02-26",0.48
"1660","2020-02-27",0.47
"1661","2020-02-28",0.43
"1662","2020-03-02",0.46
"1663","2020-03-03",0.49
"1664","2020-03-04",0.5
"1665","2020-03-05",0.47
"1666","2020-03-06",0.46
"1667","2020-03-09",0.41
"1668","2020-03-10",0.4
"1669","2020-03-11",0.36
"1670","2020-03-12",0.31
"1671","2020-03-13",0.32
"1672","2020-03-16",0.3
"1673","2020-03-17",0.3
"1674","2020-03-18",0.29
"1675","2020-03-19",0.3
"1676","2020-03-20",0.3
"1677","2020-03-23",0.32
"1678","2020-03-24",0.37
"1679","2020-03-25",0.36
"1680","2020-03-26",0.32
"1681","2020-03-27",0.32
"1682","2020-03-30",0.31
"1683","2020-03-31",0.3
"1684","2020-04-01",0.29
"1685","2020-04-02",0.28
"1686","2020-04-03",0.29
"1687","2020-04-06",0.29
"1688","2020-04-07",0.29
"1689","2020-04-08",0.29
"1690","2020-04-09",0.31
"1691","2020-04-13",0.33
"1692","2020-04-14",0.33
"1693","2020-04-15",0.31
"1694","2020-04-16",0.32
"1695","2020-04-17",0.32
"1696","2020-04-20",0.31
"1697","2020-04-21",0.31
"1698","2020-04-22",0.31
"1699","2020-04-23",0.3
"1700","2020-04-24",0.3
"1701","2020-04-27",0.3
"1702","2020-04-28",0.32
"1703","2020-04-29",0.34
"1704","2020-04-30",0.31
"1705","2020-05-01",0.31
"1706","2020-05-04",0.32
"1707","2020-05-05",0.31
"1708","2020-05-06",0.31
"1709","2020-05-07",0.32
"1710","2020-05-08",0.33
"1711","2020-05-11",0.36
"1712","2020-05-12",0.39
"1713","2020-05-13",0.36
"1714","2020-05-14",0.36
"1715","2020-05-15",0.36
"1716","2020-05-18",0.37
"1717","2020-05-19",0.36
"1718","2020-05-20",0.38
"1719","2020-05-21",0.44
"1720","2020-05-22",0.42
"1721","2020-05-26",0.38
"1722","2020-05-27",0.39
"1723","2020-05-28",0.4
"1724","2020-05-29",0.42
"1725","2020-06-01",0.44
"1726","2020-06-02",0.5
"1727","2020-06-03",0.46
"1728","2020-06-04",0.45
"1729","2020-06-05",0.47
"1730","2020-06-08",0.49
"1731","2020-06-09",0.5
"1732","2020-06-10",0.48
"1733","2020-06-11",0.6
"1734","2020-06-12",0.61
"1735","2020-06-15",0.6
"1736","2020-06-16",0.56
"1737","2020-06-17",0.57
"1738","2020-06-18",0.58
"1739","2020-06-19",0.58
"1740","2020-06-22",0.61
"1741","2020-06-23",0.61
"1742","2020-06-24",0.58
"1743","2020-06-25",0.57
"1744","2020-06-26",0.54
"1745","2020-06-29",0.57
"1746","2020-06-30",0.57
"1747","2020-07-01",0.59
"1748","2020-07-02",0.58
"1749","2020-07-06",0.58
"1750","2020-07-07",0.59
"1751","2020-07-08",0.58
"1752","2020-07-09",0.56
"1753","2020-07-10",0.57
"1754","2020-07-13",0.58
"1755","2020-07-14",0.56
"1756","2020-07-15",0.58
"1757","2020-07-16",0.68
"1758","2020-07-17",0.81
"1759","2020-07-20",1.09
"1760","2020-07-21",1.39
"1761","2020-07-22",1.19
"1762","2020-07-23",1.14
"1763","2020-07-24",1.11
"1764","2020-07-27",1.24
"1765","2020-07-28",1.13
"1766","2020-07-29",1.28
"1767","2020-07-30",1.18
"1768","2020-07-31",1.15
"1769","2020-08-03",1.14
"1770","2020-08-04",1.1
"1771","2020-08-05",1.11
"1772","2020-08-06",1.07
"1773","2020-08-07",1.14
"1774","2020-08-10",1.12
"1775","2020-08-11",1.1
"1776","2020-08-12",1.06
"1777","2020-08-13",1.01
"1778","2020-08-14",0.95
"1779","2020-08-17",1.03
"1780","2020-08-18",1.04
"1781","2020-08-19",1
"1782","2020-08-20",1.02
"1783","2020-08-21",1.01
"1784","2020-08-24",0.34
"1785","2020-08-25",0.29
"1786","2020-08-26",0.29
"1787","2020-08-27",0.28
"1788","2020-08-28",0.27
"1789","2020-08-31",0.24
"1790","2020-09-01",0.22
"1791","2020-09-02",0.23
"1792","2020-09-03",0.21
"1793","2020-09-04",0.21
"1794","2020-09-08",0.21
"1795","2020-09-09",0.22
"1796","2020-09-10",0.24
"1797","2020-09-11",0.23
"1798","2020-09-14",0.23
"1799","2020-09-15",0.23
"1800","2020-09-16",0.24
"1801","2020-09-17",0.25
"1802","2020-09-18",0.32
"1803","2020-09-21",0.36
"1804","2020-09-22",0.32
"1805","2020-09-23",0.27
"1806","2020-09-24",0.3
"1807","2020-09-25",0.29
"1808","2020-09-28",0.28
"1809","2020-09-29",0.28
"1810","2020-09-30",0.28
"1811","2020-10-01",0.27
"1812","2020-10-02",0.27
"1813","2020-10-05",0.28
"1814","2020-10-06",0.27
"1815","2020-10-07",0.28
"1816","2020-10-08",0.28
"1817","2020-10-09",0.29
"1818","2020-10-12",0.27
"1819","2020-10-13",0.34
"1820","2020-10-14",0.32
"1821","2020-10-15",0.3
"1822","2020-10-16",0.29
"1823","2020-10-19",0.28
"1824","2020-10-20",0.28
"1825","2020-10-21",0.29
"1826","2020-10-22",0.28
"1827","2020-10-23",0.28
"1828","2020-10-26",0.27
"1829","2020-10-27",0.26
"1830","2020-10-28",0.25
"1831","2020-10-29",0.27
"1832","2020-10-30",0.26
"1833","2020-11-02",0.25
"1834","2020-11-03",0.26
"1835","2020-11-04",0.26
"1836","2020-11-05",0.26
"1837","2020-11-06",0.26
"1838","2020-11-09",0.26
"1839","2020-11-10",0.27
"1840","2020-11-11",0.27
"1841","2020-11-12",0.29
"1842","2020-11-13",0.26
"1843","2020-11-16",0.26
"1844","2020-11-17",0.26
"1845","2020-11-18",0.26
"1846","2020-11-19",0.27
"1847","2020-11-20",0.27
"1848","2020-11-23",0.27
"1849","2020-11-24",0.26
"1850","2020-11-25",0.27
"1851","2020-11-27",0.26
