"","date","SPNE"
"332","2016-10-07",10.7
"333","2016-10-10",10.12
"334","2016-10-11",10.06
"335","2016-10-12",9.99
"336","2016-10-13",10.04
"337","2016-10-14",10.19
"338","2016-10-17",9.98
"339","2016-10-18",10
"340","2016-10-19",10.15
"341","2016-10-20",9.99
"342","2016-10-21",10.08
"343","2016-10-24",9.87
"344","2016-10-25",9.71
"345","2016-10-26",9.5
"346","2016-10-27",9.4
"347","2016-10-28",9.5
"348","2016-10-31",9.31
"349","2016-11-01",9.48
"350","2016-11-02",9.15
"351","2016-11-03",9.11
"352","2016-11-04",9.16
"353","2016-11-07",9.37
"354","2016-11-08",9.19
"355","2016-11-09",10.01
"356","2016-11-10",8.84
"357","2016-11-11",7.69
"358","2016-11-14",7.15
"359","2016-11-15",7.38
"360","2016-11-16",7.12
"361","2016-11-17",7.03
"362","2016-11-18",7.02
"363","2016-11-21",7
"364","2016-11-22",7.06
"365","2016-11-23",6.94
"366","2016-11-25",7.09
"367","2016-11-28",6.92
"368","2016-11-29",6.8
"369","2016-11-30",7
"370","2016-12-01",6.99
"371","2016-12-02",7.63
"372","2016-12-05",7.5
"373","2016-12-06",7.3
"374","2016-12-07",7.31
"375","2016-12-08",7.25
"376","2016-12-09",7.71
"377","2016-12-12",7.59
"378","2016-12-13",7.25
"379","2016-12-14",7.03
"380","2016-12-15",7.19
"381","2016-12-16",7.16
"382","2016-12-19",7.08
"383","2016-12-20",7.08
"384","2016-12-21",7.22
"385","2016-12-22",7.1
"386","2016-12-23",7.42
"387","2016-12-27",7.44
"388","2016-12-28",7.6
"389","2016-12-29",7.83
"390","2016-12-30",7.9
"391","2017-01-03",7.56
"392","2017-01-04",7.41
"393","2017-01-05",7.39
"394","2017-01-06",7.16
"395","2017-01-09",7.5
"396","2017-01-10",7.67
"397","2017-01-11",7.815
"398","2017-01-12",7.76
"399","2017-01-13",7.76
"400","2017-01-17",7.5
"401","2017-01-18",7.49
"402","2017-01-19",7.73
"403","2017-01-20",7.51
"404","2017-01-23",8.08
"405","2017-01-24",7.45
"406","2017-01-25",7.635
"407","2017-01-26",7.64
"408","2017-01-27",7.45
"409","2017-01-30",7.2
"410","2017-01-31",7.28
"411","2017-02-01",7.2
"412","2017-02-02",7.38
"413","2017-02-03",7.1
"414","2017-02-06",7.01
"415","2017-02-07",7
"416","2017-02-08",7.14
"417","2017-02-09",7
"418","2017-02-10",7.07
"419","2017-02-13",6.85
"420","2017-02-14",6.86
"421","2017-02-15",6.8
"422","2017-02-16",6.95
"423","2017-02-17",6.86
"424","2017-02-21",7.01
"425","2017-02-22",7.36
"426","2017-02-23",7.42
"427","2017-02-24",7.04
"428","2017-02-27",7.1
"429","2017-02-28",7.09
"430","2017-03-01",7.18
"431","2017-03-02",7.13
"432","2017-03-03",6.82
"433","2017-03-06",6.81
"434","2017-03-07",6.78
"435","2017-03-08",6.7
"436","2017-03-09",6.69
"437","2017-03-10",6.66
"438","2017-03-13",6.63
"439","2017-03-14",6.66
"440","2017-03-15",6.84
"441","2017-03-16",6.96
"442","2017-03-17",7.25
"443","2017-03-20",7.28
"444","2017-03-21",7.31
"445","2017-03-22",7.22
"446","2017-03-23",7.34
"447","2017-03-24",7.32
"448","2017-03-27",7.21
"449","2017-03-28",7.13
"450","2017-03-29",7.43
"451","2017-03-30",7.65
"452","2017-03-31",7.85
"453","2017-04-03",7.73
"454","2017-04-04",7.72
"455","2017-04-05",7.74
"456","2017-04-06",7.65
"457","2017-04-07",7.72
"458","2017-04-10",7.72
"459","2017-04-11",7.73
"460","2017-04-12",7.8
"461","2017-04-13",7.98
"462","2017-04-17",8.44
"463","2017-04-18",8.45
"464","2017-04-19",8.47
"465","2017-04-20",8.65
"466","2017-04-21",8.74
"467","2017-04-24",9.01
"468","2017-04-25",8.73
"469","2017-04-26",8.56
"470","2017-04-27",8.09
"471","2017-04-28",8.01
"472","2017-05-01",8.07
"473","2017-05-02",7.93
"474","2017-05-03",7.71
"475","2017-05-04",7.54
"476","2017-05-05",8.32
"477","2017-05-08",8.64
"478","2017-05-09",8.89
"479","2017-05-10",9.22
"480","2017-05-11",9.74
"481","2017-05-12",9.64
"482","2017-05-15",9.96
"483","2017-05-16",10.07
"484","2017-05-17",10.17
"485","2017-05-18",10.41
"486","2017-05-19",10.86
"487","2017-05-22",10.87
"488","2017-05-23",10.73
"489","2017-05-24",10.43
"490","2017-05-25",10.52
"491","2017-05-26",10.37
"492","2017-05-30",10.22
"493","2017-05-31",9.99
"494","2017-06-01",9.97
"495","2017-06-02",10.08
"496","2017-06-05",10
"497","2017-06-06",9.97
"498","2017-06-07",10
"499","2017-06-08",9.98
"500","2017-06-09",9.99
"501","2017-06-12",10
"502","2017-06-13",9.94
"503","2017-06-14",9.92
"504","2017-06-15",9.95
"505","2017-06-16",9.93
"506","2017-06-19",9.99
"507","2017-06-20",9.94
"508","2017-06-21",10.1
"509","2017-06-22",10
"510","2017-06-23",10.08
"511","2017-06-26",10.69
"512","2017-06-27",10.98
"513","2017-06-28",11.09
"514","2017-06-29",11.27
"515","2017-06-30",11.52
"516","2017-07-03",11.74
"517","2017-07-05",11.93
"518","2017-07-06",11.96
"519","2017-07-07",12.19
"520","2017-07-10",12.49
"521","2017-07-11",13.16
"522","2017-07-12",13.41
"523","2017-07-13",12.99
"524","2017-07-14",12.36
"525","2017-07-17",12.19
"526","2017-07-18",12.14
"527","2017-07-19",12.02
"528","2017-07-20",11.96
"529","2017-07-21",11.86
"530","2017-07-24",11.98
"531","2017-07-25",12
"532","2017-07-26",11.93
"533","2017-07-27",11.86
"534","2017-07-28",11.49
"535","2017-07-31",11.28
"536","2017-08-01",11.51
"537","2017-08-02",11.58
"538","2017-08-03",11.5
"539","2017-08-04",12.95
"540","2017-08-07",12.46
"541","2017-08-08",12.73
"542","2017-08-09",12.88
"543","2017-08-10",11.95
"544","2017-08-11",11.81
"545","2017-08-14",12.1
"546","2017-08-15",11.98
"547","2017-08-16",11.93
"548","2017-08-17",11.5
"549","2017-08-18",11.67
"550","2017-08-21",11.59
"551","2017-08-22",11.87
"552","2017-08-23",11.82
"553","2017-08-24",11.35
"554","2017-08-25",11.38
"555","2017-08-28",11.26
"556","2017-08-29",11.33
"557","2017-08-30",11.12
"558","2017-08-31",11.3
"559","2017-09-01",11.11
"560","2017-09-05",11.21
"561","2017-09-06",11.21
"562","2017-09-07",11.03
"563","2017-09-08",11.23
"564","2017-09-11",11.13
"565","2017-09-12",11.19
"566","2017-09-13",10.94
"567","2017-09-14",10.39
"568","2017-09-15",10.4
"569","2017-09-18",10.46
"570","2017-09-19",10.16
"571","2017-09-20",10.07
"572","2017-09-21",10.06
"573","2017-09-22",10.19
"574","2017-09-25",10.34
"575","2017-09-26",10.58
"576","2017-09-27",10.64
"577","2017-09-28",10.85
"578","2017-09-29",11.22
"579","2017-10-02",11.16
"580","2017-10-03",10.72
"581","2017-10-04",10.77
"582","2017-10-05",11.01
"583","2017-10-06",11.44
"584","2017-10-09",11.14
"585","2017-10-10",11.23
"586","2017-10-11",10.95
"587","2017-10-12",10.75
"588","2017-10-13",10.71
"589","2017-10-16",10.26
"590","2017-10-17",10.42
"591","2017-10-18",10.34
"592","2017-10-19",10.15
"593","2017-10-20",10.12
"594","2017-10-23",10.21
"595","2017-10-24",10.12
"596","2017-10-25",10.49
"597","2017-10-26",10.25
"598","2017-10-27",10.19
"599","2017-10-30",10.13
"600","2017-10-31",10.02
"601","2017-11-01",10.04
"602","2017-11-02",9.94
"603","2017-11-03",10.21
"604","2017-11-06",10.52
"605","2017-11-07",10.01
"606","2017-11-08",10.36
"607","2017-11-09",10.42
"608","2017-11-10",10.41
"609","2017-11-13",9.8
"610","2017-11-14",9.89
"611","2017-11-15",9.89
"612","2017-11-16",10.02
"613","2017-11-17",10.11
"614","2017-11-20",10.07
"615","2017-11-21",10.14
"616","2017-11-22",10.44
"617","2017-11-24",10.65
"618","2017-11-27",10.39
"619","2017-11-28",10.16
"620","2017-11-29",9.96
"621","2017-11-30",9.86
"622","2017-12-01",9.96
"623","2017-12-04",10.05
"624","2017-12-05",10.14
"625","2017-12-06",9.99
"626","2017-12-07",9.94
"627","2017-12-08",10.01
"628","2017-12-11",9.99
"629","2017-12-12",9.98
"630","2017-12-13",9.96
"631","2017-12-14",10.01
"632","2017-12-15",10.05
"633","2017-12-18",10.01
"634","2017-12-19",9.99
"635","2017-12-20",9.99
"636","2017-12-21",9.95
"637","2017-12-22",10.07
"638","2017-12-26",10.01
"639","2017-12-27",10.03
"640","2017-12-28",10.06
"641","2017-12-29",10.12
"642","2018-01-02",10
"643","2018-01-03",10.13
"644","2018-01-04",10.12
"645","2018-01-05",10.13
"646","2018-01-08",10.12
"647","2018-01-09",10.16
"648","2018-01-10",9.99
"649","2018-01-11",10.14
"650","2018-01-12",10.22
"651","2018-01-16",10.34
"652","2018-01-17",10.4
"653","2018-01-18",10.63
"654","2018-01-19",11.17
"655","2018-01-22",11.42
"656","2018-01-23",11.445
"657","2018-01-24",11.17
"658","2018-01-25",11.04
"659","2018-01-26",11.5
"660","2018-01-29",11.03
"661","2018-01-30",10.895
"662","2018-01-31",10.99
"663","2018-02-01",10.9
"664","2018-02-02",10.85
"665","2018-02-05",10.45
"666","2018-02-06",10.28
"667","2018-02-07",10.17
"668","2018-02-08",9.7
"669","2018-02-09",9.9
"670","2018-02-12",9.96
"671","2018-02-13",10.16
"672","2018-02-14",9.96
"673","2018-02-15",9.99
"674","2018-02-16",9.92
"675","2018-02-20",9.9
"676","2018-02-21",10.13
"677","2018-02-22",10.22
"678","2018-02-23",10.09
"679","2018-02-26",10.1
"680","2018-02-27",10.27
"681","2018-02-28",10.11
"682","2018-03-01",10.18
"683","2018-03-02",9.91
"684","2018-03-05",9.97
"685","2018-03-06",10.06
"686","2018-03-07",10.16
"687","2018-03-08",10.05
"688","2018-03-09",10.33
"689","2018-03-12",10
"690","2018-03-13",10
"691","2018-03-14",9.97
"692","2018-03-15",10.01
"693","2018-03-16",9.97
"694","2018-03-19",9.95
"695","2018-03-20",9.82
"696","2018-03-21",9.82
"697","2018-03-22",9.88
"698","2018-03-23",9.75
"699","2018-03-26",10.24
"700","2018-03-27",10.55
"701","2018-03-28",10.01
"702","2018-03-29",10.14
"703","2018-04-02",10.04
"704","2018-04-03",9.99
"705","2018-04-04",10.58
"706","2018-04-05",10.64
"707","2018-04-06",10.9
"708","2018-04-09",10.96
"709","2018-04-10",10.94
"710","2018-04-11",11.58
"711","2018-04-12",11.84
"712","2018-04-13",12.05
"713","2018-04-16",11.99
"714","2018-04-17",11.99
"715","2018-04-18",11.77
"716","2018-04-19",11.27
"717","2018-04-20",11.71
"718","2018-04-23",11.88
"719","2018-04-24",11.26
"720","2018-04-25",11.13
"721","2018-04-26",11.33
"722","2018-04-27",11.46
"723","2018-04-30",11.51
"724","2018-05-01",11.38
"725","2018-05-02",10.27
"726","2018-05-03",10.83
"727","2018-05-04",10.75
"728","2018-05-07",10.66
"729","2018-05-08",11.48
"730","2018-05-09",11.91
"731","2018-05-10",11.99
"732","2018-05-11",12.54
"733","2018-05-14",12.27
"734","2018-05-15",12.12
"735","2018-05-16",11.84
"736","2018-05-17",12.03
"737","2018-05-18",11.87
"738","2018-05-21",11.4
"739","2018-05-22",11.51
"740","2018-05-23",11.78
"741","2018-05-24",11.65
"742","2018-05-25",11.68
"743","2018-05-29",11.52
"744","2018-05-30",11.29
"745","2018-05-31",11.94
"746","2018-06-01",12.01
"747","2018-06-04",12.44
"748","2018-06-05",12.415
"749","2018-06-06",12.89
"750","2018-06-07",13.22
"751","2018-06-08",13.4
"752","2018-06-11",13.51
"753","2018-06-12",13.62
"754","2018-06-13",13.76
"755","2018-06-14",14.03
"756","2018-06-15",14.05
"757","2018-06-18",13.3
"758","2018-06-19",13.98
"759","2018-06-20",13.17
"760","2018-06-21",13.03
"761","2018-06-22",12.99
"762","2018-06-25",12.51
"763","2018-06-26",12.84
"764","2018-06-27",12.57
"765","2018-06-28",12.57
"766","2018-06-29",12.62
"767","2018-07-02",12.66
"768","2018-07-03",13.02
"769","2018-07-05",13.03
"770","2018-07-06",13.08
"771","2018-07-09",13.11
"772","2018-07-10",12.81
"773","2018-07-11",12.69
"774","2018-07-12",12.78
"775","2018-07-13",12.83
"776","2018-07-16",12.53
"777","2018-07-17",12.5
"778","2018-07-18",12.52
"779","2018-07-19",12.82
"780","2018-07-20",12.78
"781","2018-07-23",12.75
"782","2018-07-24",12.83
"783","2018-07-25",12.84
"784","2018-07-26",12.33
"785","2018-07-27",12.25
"786","2018-07-30",12.25
"787","2018-07-31",13.96
"788","2018-08-01",14
"789","2018-08-02",14.26
"790","2018-08-03",13.79
"791","2018-08-06",13.7
"792","2018-08-07",13.23
"793","2018-08-08",13.66
"794","2018-08-09",14.07
"795","2018-08-10",13.9
"796","2018-08-13",13.68
"797","2018-08-14",13.78
"798","2018-08-15",13.66
"799","2018-08-16",13.99
"800","2018-08-17",14.23
"801","2018-08-20",14.17
"802","2018-08-21",14.36
"803","2018-08-22",15.05
"804","2018-08-23",15.26
"805","2018-08-24",14.89
"806","2018-08-27",14.6
"807","2018-08-28",14.52
"808","2018-08-29",14.75
"809","2018-08-30",14.87
"810","2018-08-31",15.4
"811","2018-09-04",15.14
"812","2018-09-05",14.96
"813","2018-09-06",15
"814","2018-09-07",15.1
"815","2018-09-10",16.290001
"816","2018-09-11",15.94
"817","2018-09-12",15.93
"818","2018-09-13",16.18
"819","2018-09-14",15.89
"820","2018-09-17",15.52
"821","2018-09-18",15.35
"822","2018-09-19",15.25
"823","2018-09-20",15.55
"824","2018-09-21",15.86
"825","2018-09-24",15.71
"826","2018-09-25",15.5
"827","2018-09-26",15.39
"828","2018-09-27",15.71
"829","2018-09-28",15.56
"830","2018-10-01",15.19
"831","2018-10-02",16.610001
"832","2018-10-03",17.75
"833","2018-10-04",17.940001
"834","2018-10-05",17.860001
"835","2018-10-08",17.940001
"836","2018-10-09",17.719999
"837","2018-10-10",17.42
"838","2018-10-11",16
"839","2018-10-12",16.1
"840","2018-10-15",15.96
"841","2018-10-16",16.549999
"842","2018-10-17",16.41
"843","2018-10-18",17.120001
"844","2018-10-19",16.5
"845","2018-10-22",16.610001
"846","2018-10-23",16.700001
"847","2018-10-24",16.690001
"848","2018-10-25",17.18
"849","2018-10-26",17.07
"850","2018-10-29",17.040001
"851","2018-10-30",17.74
"852","2018-10-31",17.17
"853","2018-11-01",17.370001
"854","2018-11-02",17.280001
"855","2018-11-05",17.389999
"856","2018-11-06",17.450001
"857","2018-11-07",17.389999
"858","2018-11-08",17.76
"859","2018-11-09",17.35
"860","2018-11-12",17.16
"861","2018-11-13",16.129999
"862","2018-11-14",15.88
"863","2018-11-15",15.75
"864","2018-11-16",15.37
"865","2018-11-19",16.299999
"866","2018-11-20",15.8
"867","2018-11-21",16.16
"868","2018-11-23",16.91
"869","2018-11-26",17.049999
"870","2018-11-27",16.9
"871","2018-11-28",17.58
"872","2018-11-29",17.780001
"873","2018-11-30",19.66
"874","2018-12-03",19.629999
"875","2018-12-04",18.41
"876","2018-12-06",17.799999
"877","2018-12-07",17.190001
"878","2018-12-10",17.209999
"879","2018-12-11",17.16
"880","2018-12-12",17.040001
"881","2018-12-13",16.790001
"882","2018-12-14",16.57
"883","2018-12-17",16.02
"884","2018-12-18",15.95
"885","2018-12-19",15.41
"886","2018-12-20",15.68
"887","2018-12-21",14.25
"888","2018-12-24",15.36
"889","2018-12-26",15.53
"890","2018-12-27",15.87
"891","2018-12-28",17.92
"892","2018-12-31",18.24
"893","2019-01-02",17.549999
"894","2019-01-03",17.07
"895","2019-01-04",17.15
"896","2019-01-07",16.879999
"897","2019-01-08",16.18
"898","2019-01-09",16.48
"899","2019-01-10",15.54
"900","2019-01-11",15.22
"901","2019-01-14",14.54
"902","2019-01-15",15.38
"903","2019-01-16",14.99
"904","2019-01-17",15.56
"905","2019-01-18",15.58
"906","2019-01-22",14.68
"907","2019-01-23",14.72
"908","2019-01-24",14.41
"909","2019-01-25",14.8
"910","2019-01-28",14.36
"911","2019-01-29",14.41
"912","2019-01-30",14.83
"913","2019-01-31",15.29
"914","2019-02-01",15.33
"915","2019-02-04",15.46
"916","2019-02-05",15.43
"917","2019-02-06",15.46
"918","2019-02-07",15.6
"919","2019-02-08",15.72
"920","2019-02-11",16
"921","2019-02-12",16.200001
"922","2019-02-13",16.01
"923","2019-02-14",15.89
"924","2019-02-15",16.42
"925","2019-02-19",16.889999
"926","2019-02-20",17.5
"927","2019-02-21",17.91
"928","2019-02-22",17.9
"929","2019-02-25",17.27
"930","2019-02-26",16.51
"931","2019-02-27",16.370001
"932","2019-02-28",15.34
"933","2019-03-01",15.32
"934","2019-03-04",14.47
"935","2019-03-05",14.09
"936","2019-03-06",14.44
"937","2019-03-07",14.02
"938","2019-03-08",13.93
"939","2019-03-11",14.12
"940","2019-03-12",14.16
"941","2019-03-13",14.15
"942","2019-03-14",14.5
"943","2019-03-15",14.77
"944","2019-03-18",14.45
"945","2019-03-19",14.61
"946","2019-03-20",14.51
"947","2019-03-21",15.51
"948","2019-03-22",14.92
"949","2019-03-25",14.95
"950","2019-03-26",15.41
"951","2019-03-27",15.24
"952","2019-03-28",15.07
"953","2019-03-29",15.08
"954","2019-04-01",14.71
"955","2019-04-02",14.55
"956","2019-04-03",14.43
"957","2019-04-04",14.2
"958","2019-04-05",14.17
"959","2019-04-08",14.16
"960","2019-04-09",13.98
"961","2019-04-10",13.94
"962","2019-04-11",13.88
"963","2019-04-12",13.63
"964","2019-04-15",13.28
"965","2019-04-16",13.35
"966","2019-04-17",12.7
"967","2019-04-18",13.14
"968","2019-04-22",13.51
"969","2019-04-23",14.36
"970","2019-04-24",14.16
"971","2019-04-25",14.16
"972","2019-04-26",14.27
"973","2019-04-29",14.41
"974","2019-04-30",14.73
"975","2019-05-01",14.38
"976","2019-05-02",14.63
"977","2019-05-03",15.36
"978","2019-05-06",15.49
"979","2019-05-07",15.16
"980","2019-05-08",15.39
"981","2019-05-09",15.1
"982","2019-05-10",15.31
"983","2019-05-13",14.75
"984","2019-05-14",14.74
"985","2019-05-15",14.79
"986","2019-05-16",14.46
"987","2019-05-17",14.24
"988","2019-05-20",14.25
"989","2019-05-21",13.99
"990","2019-05-22",14.2
"991","2019-05-23",13.98
"992","2019-05-24",14.25
"993","2019-05-28",14.24
"994","2019-05-29",13.77
"995","2019-05-30",14.01
"996","2019-05-31",13.63
"997","2019-06-03",12.9
"998","2019-06-04",13.44
