"","date","LHCG"
"121","2007-06-26",25.809999
"122","2007-06-27",26.639999
"123","2007-06-28",26.27
"124","2007-06-29",26.200001
"125","2007-07-02",26.059999
"126","2007-07-03",26
"127","2007-07-05",26.07
"128","2007-07-06",26.1
"129","2007-07-09",26.1
"130","2007-07-10",25.610001
"131","2007-07-11",25.51
"132","2007-07-12",25.879999
"133","2007-07-13",26.23
"134","2007-07-16",25.530001
"135","2007-07-17",25.709999
"136","2007-07-18",25.389999
"137","2007-07-19",25.030001
"138","2007-07-20",25.51
"139","2007-07-23",25.25
"140","2007-07-24",24.99
"141","2007-07-25",25.030001
"142","2007-07-26",25
"143","2007-07-27",24.370001
"144","2007-07-30",25
"145","2007-07-31",24.219999
"146","2007-08-01",22.950001
"147","2007-08-02",23.059999
"148","2007-08-03",23.35
"149","2007-08-06",24.059999
"150","2007-08-07",23.959999
"151","2007-08-08",24.98
"152","2007-08-09",26.01
"153","2007-08-10",24.65
"154","2007-08-13",24.360001
"155","2007-08-14",24.57
"156","2007-08-15",20.98
"157","2007-08-16",21.41
"158","2007-08-17",21.440001
"159","2007-08-20",21.48
"160","2007-08-21",21.709999
"161","2007-08-22",20.969999
"162","2007-08-23",19.49
"163","2007-08-24",19.82
"164","2007-08-27",19.440001
"165","2007-08-28",19.309999
"166","2007-08-29",19.629999
"167","2007-08-30",19.690001
"168","2007-08-31",20.030001
"169","2007-09-04",20.280001
"170","2007-09-05",20.690001
"171","2007-09-06",20.66
"172","2007-09-07",20.690001
"173","2007-09-10",20.58
"174","2007-09-11",20.889999
"175","2007-09-12",20.780001
"176","2007-09-13",21.1
"177","2007-09-14",21.5
"178","2007-09-17",21.16
"179","2007-09-18",21.639999
"180","2007-09-19",22.52
"181","2007-09-20",22.68
"182","2007-09-21",22
"183","2007-09-24",21.9
"184","2007-09-25",21.459999
"185","2007-09-26",21.84
"186","2007-09-27",21.809999
"187","2007-09-28",21.469999
"188","2007-10-01",21.110001
"189","2007-10-02",20.940001
"190","2007-10-03",20.790001
"191","2007-10-04",20.5
"192","2007-10-05",20.690001
"193","2007-10-08",20.75
"194","2007-10-09",21.18
"195","2007-10-10",20.950001
"196","2007-10-11",21.690001
"197","2007-10-12",21.49
"198","2007-10-15",21.59
"199","2007-10-16",21.59
"200","2007-10-17",21.629999
"201","2007-10-18",22.040001
"202","2007-10-19",21.68
"203","2007-10-22",21.73
"204","2007-10-23",22.200001
"205","2007-10-24",22.110001
"206","2007-10-25",22
"207","2007-10-26",22.17
"208","2007-10-29",23.02
"209","2007-10-30",23.799999
"210","2007-10-31",22.98
"211","2007-11-01",23.02
"212","2007-11-02",23.559999
"213","2007-11-05",24.01
"214","2007-11-06",24.530001
"215","2007-11-07",24.58
"216","2007-11-08",24.4
"217","2007-11-09",23.92
"218","2007-11-12",24.51
"219","2007-11-13",25
"220","2007-11-14",25.1
"221","2007-11-15",24.950001
"222","2007-11-16",25.110001
"223","2007-11-19",23.940001
"224","2007-11-20",24.110001
"225","2007-11-21",24.35
"226","2007-11-23",24.790001
"227","2007-11-26",24.360001
"228","2007-11-27",24.85
"229","2007-11-28",25.33
"230","2007-11-29",25.799999
"231","2007-11-30",25.6
"232","2007-12-03",25.24
"233","2007-12-04",25.09
"234","2007-12-05",25.74
"235","2007-12-06",26.030001
"236","2007-12-07",25
"237","2007-12-10",24.73
"238","2007-12-11",24.32
"239","2007-12-12",24.709999
"240","2007-12-13",24.73
"241","2007-12-14",23.82
"242","2007-12-17",23.209999
"243","2007-12-18",22.85
"244","2007-12-19",22.77
"245","2007-12-20",24.26
"246","2007-12-21",25.16
"247","2007-12-24",25.25
"248","2007-12-26",25.290001
"249","2007-12-27",24.780001
"250","2007-12-28",24.98
"251","2007-12-31",24.98
"252","2008-01-02",24.91
"253","2008-01-03",24.66
"254","2008-01-04",23.4
"255","2008-01-07",23.780001
"256","2008-01-08",24.379999
"257","2008-01-09",24.209999
"258","2008-01-10",23.860001
"259","2008-01-11",23.82
"260","2008-01-14",23.23
"261","2008-01-15",23.969999
"262","2008-01-16",23.940001
"263","2008-01-17",23.799999
"264","2008-01-18",22.969999
"265","2008-01-22",23.1
"266","2008-01-23",22.85
"267","2008-01-24",21.969999
"268","2008-01-25",22.15
"269","2008-01-28",22.040001
"270","2008-01-29",22.83
"271","2008-01-30",23.280001
"272","2008-01-31",23.059999
"273","2008-02-01",23.27
"274","2008-02-04",22.959999
"275","2008-02-05",22.66
"276","2008-02-06",23.059999
"277","2008-02-07",22.99
"278","2008-02-08",22.67
"279","2008-02-11",22.52
"280","2008-02-12",22.709999
"281","2008-02-13",23.110001
"282","2008-02-14",22.27
"283","2008-02-15",21.709999
"284","2008-02-19",21.940001
"285","2008-02-20",21.540001
"286","2008-02-21",21.25
"287","2008-02-22",21.33
"288","2008-02-25",21.34
"289","2008-02-26",21.48
"290","2008-02-27",21.51
"291","2008-02-28",17.299999
"292","2008-02-29",17
"293","2008-03-03",17.16
"294","2008-03-04",17.049999
"295","2008-03-05",17.01
"296","2008-03-06",16.57
"297","2008-03-07",16.6
"298","2008-03-10",16.65
"299","2008-03-11",17.01
"300","2008-03-12",16.540001
"301","2008-03-13",16.99
"302","2008-03-14",17.1
"303","2008-03-17",17.01
"304","2008-03-18",17.389999
"305","2008-03-19",16.870001
"306","2008-03-20",16.879999
"307","2008-03-24",17.59
"308","2008-03-25",17.370001
"309","2008-03-26",17.07
"310","2008-03-27",16.9
"311","2008-03-28",17.02
"312","2008-03-31",16.799999
"313","2008-04-01",17.35
"314","2008-04-02",17.700001
"315","2008-04-03",17.58
"316","2008-04-04",17.219999
"317","2008-04-07",17.26
"318","2008-04-08",17.41
"319","2008-04-09",16.85
"320","2008-04-10",16.93
"321","2008-04-11",16.389999
"322","2008-04-14",15.87
"323","2008-04-15",14.69
"324","2008-04-16",15.5
"325","2008-04-17",15.34
"326","2008-04-18",15.53
"327","2008-04-21",15.37
"328","2008-04-22",14.78
"329","2008-04-23",14.55
"330","2008-04-24",15.09
"331","2008-04-25",14.94
"332","2008-04-28",15.26
"333","2008-04-29",15.42
"334","2008-04-30",15.6
"335","2008-05-01",19.57
"336","2008-05-02",19.24
"337","2008-05-05",20.129999
"338","2008-05-06",20
"339","2008-05-07",20.620001
"340","2008-05-08",20.33
"341","2008-05-09",20.48
"342","2008-05-12",21.280001
"343","2008-05-13",20.27
"344","2008-05-14",19.969999
"345","2008-05-15",19.639999
"346","2008-05-16",19.549999
"347","2008-05-19",19.809999
"348","2008-05-20",19.99
"349","2008-05-21",19.780001
"350","2008-05-22",20.4
"351","2008-05-23",20.219999
"352","2008-05-27",21.35
"353","2008-05-28",20.92
"354","2008-05-29",22.77
"355","2008-05-30",21.67
"356","2008-06-02",22.18
"357","2008-06-03",22.469999
"358","2008-06-04",22.42
"359","2008-06-05",22.700001
"360","2008-06-06",21.58
"361","2008-06-09",21.33
"362","2008-06-10",22.24
"363","2008-06-11",22.799999
"364","2008-06-12",21.950001
"365","2008-06-13",22.870001
"366","2008-06-16",22.25
"367","2008-06-17",21.99
"368","2008-06-18",21.65
"369","2008-06-19",22.48
"370","2008-06-20",22.01
"371","2008-06-23",21.34
"372","2008-06-24",20.82
"373","2008-06-25",21.780001
"374","2008-06-26",21.9
"375","2008-06-27",22.6
"376","2008-06-30",23.25
"377","2008-07-01",22.91
"378","2008-07-02",23.469999
"379","2008-07-03",23.219999
"380","2008-07-07",22.219999
"381","2008-07-08",22.66
"382","2008-07-09",22.610001
"383","2008-07-10",23.1
"384","2008-07-11",23.25
"385","2008-07-14",25.42
"386","2008-07-15",24.07
"387","2008-07-16",25.040001
"388","2008-07-17",24.950001
"389","2008-07-18",24.23
"390","2008-07-21",25.02
"391","2008-07-22",25.1
"392","2008-07-23",25.35
"393","2008-07-24",23.6
"394","2008-07-25",23.610001
"395","2008-07-28",22.33
"396","2008-07-29",23.67
"397","2008-07-30",23.4
"398","2008-07-31",28.02
"399","2008-08-01",27.91
"400","2008-08-04",29.959999
"401","2008-08-05",30.719999
"402","2008-08-06",30.139999
"403","2008-08-07",30.120001
"404","2008-08-08",30.440001
"405","2008-08-11",31.16
"406","2008-08-12",29.41
"407","2008-08-13",27.98
"408","2008-08-14",28.030001
"409","2008-08-15",27.959999
"410","2008-08-18",28.280001
"411","2008-08-19",29.26
"412","2008-08-20",29.110001
"413","2008-08-21",28.34
"414","2008-08-22",28.780001
"415","2008-08-25",28.25
"416","2008-08-26",28.469999
"417","2008-08-27",29.059999
"418","2008-08-28",29.559999
"419","2008-08-29",29.129999
"420","2008-09-02",29.700001
"421","2008-09-03",29.68
"422","2008-09-04",29.219999
"423","2008-09-05",29.059999
"424","2008-09-08",29.35
"425","2008-09-09",28.860001
"426","2008-09-10",29.34
"427","2008-09-11",30.309999
"428","2008-09-12",29.93
"429","2008-09-15",29.040001
"430","2008-09-16",29.51
"431","2008-09-17",27.02
"432","2008-09-18",27.25
"433","2008-09-19",28.41
"434","2008-09-22",28.309999
"435","2008-09-23",29.549999
"436","2008-09-24",28.57
"437","2008-09-25",28.719999
"438","2008-09-26",29
"439","2008-09-29",28.82
"440","2008-09-30",28.48
"441","2008-10-01",29
"442","2008-10-02",30.15
"443","2008-10-03",29
"444","2008-10-06",27.02
"445","2008-10-07",27.01
"446","2008-10-08",25.85
"447","2008-10-09",25.67
"448","2008-10-10",25.879999
"449","2008-10-13",27.41
"450","2008-10-14",28.459999
"451","2008-10-15",27.35
"452","2008-10-16",27.559999
"453","2008-10-17",27.110001
"454","2008-10-20",29.15
"455","2008-10-21",29.049999
"456","2008-10-22",25.870001
"457","2008-10-23",25.540001
"458","2008-10-24",24.030001
"459","2008-10-27",22.700001
"460","2008-10-28",24.52
"461","2008-10-29",24.99
"462","2008-10-30",33.029999
"463","2008-10-31",35.279999
"464","2008-11-03",33.950001
"465","2008-11-04",33.18
"466","2008-11-05",33.580002
"467","2008-11-06",33.259998
"468","2008-11-07",33.07
"469","2008-11-10",32.759998
"470","2008-11-11",32.450001
"471","2008-11-12",31.33
"472","2008-11-13",32.849998
"473","2008-11-14",30.959999
"474","2008-11-17",32.75
"475","2008-11-18",34.150002
"476","2008-11-19",31.65
"477","2008-11-20",28.969999
"478","2008-11-21",30.09
"479","2008-11-24",31.950001
"480","2008-11-25",31.690001
"481","2008-11-26",33.490002
"482","2008-11-28",33.380001
"483","2008-12-01",33.099998
"484","2008-12-02",35
"485","2008-12-03",33.610001
"486","2008-12-04",33.240002
"487","2008-12-05",34.119999
"488","2008-12-08",36.040001
"489","2008-12-09",33.240002
"490","2008-12-10",33.700001
"491","2008-12-11",32.119999
"492","2008-12-12",34.279999
"493","2008-12-15",33.540001
"494","2008-12-16",34.310001
"495","2008-12-17",34.529999
"496","2008-12-18",35.27
"497","2008-12-19",34.759998
"498","2008-12-22",32.93
"499","2008-12-23",33.27
"500","2008-12-24",33.490002
"501","2008-12-26",34
"502","2008-12-29",33.900002
"503","2008-12-30",34.630001
"504","2008-12-31",36
"505","2009-01-02",34.759998
"506","2009-01-05",34.75
"507","2009-01-06",34.98
"508","2009-01-07",34.799999
"509","2009-01-08",33.599998
"510","2009-01-09",31.209999
"511","2009-01-12",30.879999
"512","2009-01-13",32.040001
"513","2009-01-14",32
"514","2009-01-15",33.119999
"515","2009-01-16",33.02
"516","2009-01-20",32.68
"517","2009-01-21",33.580002
"518","2009-01-22",33.740002
"519","2009-01-23",32
"520","2009-01-26",29.27
"521","2009-01-27",29.26
"522","2009-01-28",28.049999
"523","2009-01-29",26.559999
"524","2009-01-30",26.610001
"525","2009-02-02",27.200001
"526","2009-02-03",28.379999
"527","2009-02-04",27.01
"528","2009-02-05",28.370001
"529","2009-02-06",28.940001
"530","2009-02-09",28.459999
"531","2009-02-10",27.85
"532","2009-02-11",28.07
"533","2009-02-12",28.709999
"534","2009-02-13",29.190001
"535","2009-02-17",29.76
"536","2009-02-18",30.219999
"537","2009-02-19",29.780001
"538","2009-02-20",29.190001
"539","2009-02-23",25.809999
"540","2009-02-24",25.5
"541","2009-02-25",23.129999
"542","2009-02-26",20.5
"543","2009-02-27",19.93
"544","2009-03-02",17.99
"545","2009-03-03",18.66
"546","2009-03-04",18.9
"547","2009-03-05",17.25
"548","2009-03-06",17.16
"549","2009-03-09",17
"550","2009-03-10",18.219999
"551","2009-03-11",19.129999
"552","2009-03-12",20.24
"553","2009-03-13",21.73
"554","2009-03-16",21.1
"555","2009-03-17",22.059999
"556","2009-03-18",21.74
"557","2009-03-19",20.790001
"558","2009-03-20",19.469999
"559","2009-03-23",20.780001
"560","2009-03-24",20.200001
"561","2009-03-25",21.09
"562","2009-03-26",22.129999
"563","2009-03-27",21.08
"564","2009-03-30",20.77
"565","2009-03-31",22.280001
"566","2009-04-01",23.85
"567","2009-04-02",25.049999
"568","2009-04-03",24.469999
"569","2009-04-06",23.48
"570","2009-04-07",22.76
"571","2009-04-08",23.030001
"572","2009-04-09",23.559999
"573","2009-04-13",22.940001
"574","2009-04-14",20.25
"575","2009-04-15",21.16
"576","2009-04-16",21.23
"577","2009-04-17",21.110001
"578","2009-04-20",20.389999
"579","2009-04-21",21.860001
"580","2009-04-22",22.41
"581","2009-04-23",22.41
"582","2009-04-24",23.110001
"583","2009-04-27",24.110001
"584","2009-04-28",23.709999
"585","2009-04-29",24.309999
"586","2009-04-30",22.82
"587","2009-05-01",23.74
"588","2009-05-04",24.309999
"589","2009-05-05",24.67
"590","2009-05-06",24.91
"591","2009-05-07",28.110001
"592","2009-05-08",28.540001
"593","2009-05-11",27.639999
"594","2009-05-12",27.639999
"595","2009-05-13",26.08
"596","2009-05-14",26.75
"597","2009-05-15",24.52
"598","2009-05-18",23.57
"599","2009-05-19",24.32
"600","2009-05-20",24.01
"601","2009-05-21",23.030001
"602","2009-05-22",22.860001
"603","2009-05-26",23.08
"604","2009-05-27",22.49
"605","2009-05-28",22.700001
"606","2009-05-29",23.07
"607","2009-06-01",24.1
"608","2009-06-02",24.76
"609","2009-06-03",24.4
"610","2009-06-04",24.4
"611","2009-06-05",23.85
"612","2009-06-08",23.74
"613","2009-06-09",23.18
"614","2009-06-10",22.540001
"615","2009-06-11",22.709999
"616","2009-06-12",22.370001
"617","2009-06-15",21.27
"618","2009-06-16",21.700001
"619","2009-06-17",21.68
"620","2009-06-18",21.68
"621","2009-06-19",22.959999
"622","2009-06-22",22.540001
"623","2009-06-23",21.23
"624","2009-06-24",21.309999
"625","2009-06-25",22.120001
"626","2009-06-26",22.219999
"627","2009-06-29",21.950001
"628","2009-06-30",22.209999
"629","2009-07-01",23.129999
"630","2009-07-02",21.15
"631","2009-07-06",21.799999
"632","2009-07-07",22.16
"633","2009-07-08",21.82
"634","2009-07-09",22
"635","2009-07-10",22.59
"636","2009-07-13",23.33
"637","2009-07-14",23.389999
"638","2009-07-15",24.26
"639","2009-07-16",24.52
"640","2009-07-17",24.629999
"641","2009-07-20",24.23
"642","2009-07-21",23.940001
"643","2009-07-22",24.200001
"644","2009-07-23",25.26
"645","2009-07-24",24.98
"646","2009-07-27",24.940001
"647","2009-07-28",26.17
"648","2009-07-29",27.389999
"649","2009-07-30",26.940001
"650","2009-07-31",29.35
"651","2009-08-03",29.41
"652","2009-08-04",29.059999
"653","2009-08-05",26.18
"654","2009-08-06",24.370001
"655","2009-08-07",24.549999
"656","2009-08-10",24.58
"657","2009-08-11",24.459999
"658","2009-08-12",24.09
"659","2009-08-13",23.450001
"660","2009-08-14",22.75
"661","2009-08-17",22.77
"662","2009-08-18",23.01
"663","2009-08-19",23.629999
"664","2009-08-20",24.4
"665","2009-08-21",24.91
"666","2009-08-24",24.92
"667","2009-08-25",25.08
"668","2009-08-26",25.01
"669","2009-08-27",25.049999
"670","2009-08-28",24.719999
"671","2009-08-31",24.450001
"672","2009-09-01",24.43
"673","2009-09-02",25.049999
"674","2009-09-03",24.940001
"675","2009-09-04",26.49
"676","2009-09-08",27.309999
"677","2009-09-09",28.34
"678","2009-09-10",29.790001
"679","2009-09-11",29.530001
"680","2009-09-14",30.209999
"681","2009-09-15",29.93
"682","2009-09-16",31.389999
"683","2009-09-17",32.009998
"684","2009-09-18",31.49
"685","2009-09-21",31.59
"686","2009-09-22",31.950001
"687","2009-09-23",31.219999
"688","2009-09-24",30
"689","2009-09-25",29.969999
"690","2009-09-28",30.42
"691","2009-09-29",30.030001
"692","2009-09-30",29.93
"693","2009-10-01",28.73
"694","2009-10-02",28.25
"695","2009-10-05",28.52
"696","2009-10-06",29.1
"697","2009-10-07",29.75
"698","2009-10-08",29.940001
"699","2009-10-09",30.18
"700","2009-10-12",30.290001
"701","2009-10-13",29.83
"702","2009-10-14",31.219999
"703","2009-10-15",30.889999
"704","2009-10-16",31.41
"705","2009-10-19",32.029999
"706","2009-10-20",32.150002
"707","2009-10-21",31.16
"708","2009-10-22",31.5
"709","2009-10-23",32.040001
"710","2009-10-26",31.92
"711","2009-10-27",31.65
"712","2009-10-28",30.6
"713","2009-10-29",29.450001
"714","2009-10-30",27.91
"715","2009-11-02",27.700001
"716","2009-11-03",28.110001
"717","2009-11-04",28.129999
"718","2009-11-05",28.99
"719","2009-11-06",28.879999
"720","2009-11-09",29
"721","2009-11-10",28.85
"722","2009-11-11",29.23
"723","2009-11-12",28.77
"724","2009-11-13",29.120001
"725","2009-11-16",30.110001
"726","2009-11-17",30.75
"727","2009-11-18",30.99
"728","2009-11-19",30.66
"729","2009-11-20",31.25
"730","2009-11-23",31.43
"731","2009-11-24",31.6
"732","2009-11-25",31.16
"733","2009-11-27",30.809999
"734","2009-11-30",30.77
"735","2009-12-01",31.9
"736","2009-12-02",32.029999
"737","2009-12-03",31.49
"738","2009-12-04",31.59
"739","2009-12-07",32.02
"740","2009-12-08",32.150002
"741","2009-12-09",32.459999
"742","2009-12-10",32.400002
"743","2009-12-11",32.68
"744","2009-12-14",33.599998
"745","2009-12-15",34.41
"746","2009-12-16",34.119999
"747","2009-12-17",33.200001
"748","2009-12-18",33.720001
"749","2009-12-21",34.02
"750","2009-12-22",34.389999
"751","2009-12-23",34.5
"752","2009-12-24",34.700001
"753","2009-12-28",34.669998
"754","2009-12-29",34.740002
"755","2009-12-30",34.189999
"756","2009-12-31",33.610001
"757","2010-01-04",34.119999
"758","2010-01-05",33.18
"759","2010-01-06",32.560001
"760","2010-01-07",32.700001
"761","2010-01-08",32.439999
"762","2010-01-11",32.09
"763","2010-01-12",31.870001
"764","2010-01-13",32.810001
"765","2010-01-14",33.029999
"766","2010-01-15",31.82
"767","2010-01-19",34
"768","2010-01-20",34.220001
"769","2010-01-21",33.060001
"770","2010-01-22",32.959999
"771","2010-01-25",33.07
"772","2010-01-26",32.25
"773","2010-01-27",32.540001
"774","2010-01-28",30.879999
"775","2010-01-29",30.790001
"776","2010-02-01",30.549999
"777","2010-02-02",30.440001
"778","2010-02-03",30.6
"779","2010-02-04",29.92
"780","2010-02-05",29.799999
"781","2010-02-08",29.51
"782","2010-02-09",29.83
"783","2010-02-10",29.690001
"784","2010-02-11",30.58
"785","2010-02-12",30.969999
"786","2010-02-16",31.790001
"787","2010-02-17",32.200001
"788","2010-02-18",32.509998
"789","2010-02-19",32.200001
"790","2010-02-22",31.9
"791","2010-02-23",31.360001
"792","2010-02-24",30.700001
"793","2010-02-25",30.120001
"794","2010-02-26",30.1
"795","2010-03-01",30.15
"796","2010-03-02",29.75
"797","2010-03-03",28.940001
"798","2010-03-04",31.42
"799","2010-03-05",31.610001
"800","2010-03-08",31.85
"801","2010-03-09",32.189999
"802","2010-03-10",32.41
"803","2010-03-11",32.720001
"804","2010-03-12",32.689999
"805","2010-03-15",32.66
"806","2010-03-16",32.580002
"807","2010-03-17",32.98
"808","2010-03-18",33.529999
"809","2010-03-19",33.77
"810","2010-03-22",34.619999
"811","2010-03-23",35.080002
"812","2010-03-24",34.41
"813","2010-03-25",33.290001
"814","2010-03-26",33.099998
"815","2010-03-29",33.299999
"816","2010-03-30",33.720001
"817","2010-03-31",33.529999
"818","2010-04-01",33.91
"819","2010-04-05",34.279999
"820","2010-04-06",34.369999
"821","2010-04-07",34.029999
"822","2010-04-08",33.91
"823","2010-04-09",33.740002
"824","2010-04-12",35.099998
"825","2010-04-13",35.389999
"826","2010-04-14",36.029999
"827","2010-04-15",36.200001
"828","2010-04-16",35.57
"829","2010-04-19",36.189999
"830","2010-04-20",37.360001
"831","2010-04-21",36.860001
"832","2010-04-22",35.970001
"833","2010-04-23",36.509998
"834","2010-04-26",35.790001
"835","2010-04-27",35.639999
"836","2010-04-28",36.25
"837","2010-04-29",34.880001
"838","2010-04-30",34.099998
"839","2010-05-03",34.799999
"840","2010-05-04",34.630001
"841","2010-05-05",34.549999
"842","2010-05-06",33.700001
"843","2010-05-07",33.119999
"844","2010-05-10",35
"845","2010-05-11",35.099998
"846","2010-05-12",36.110001
"847","2010-05-13",35.279999
"848","2010-05-14",33.490002
"849","2010-05-17",33.549999
"850","2010-05-18",32.639999
"851","2010-05-19",31.629999
"852","2010-05-20",30.209999
"853","2010-05-21",30.309999
"854","2010-05-24",30.85
"855","2010-05-25",30.370001
"856","2010-05-26",30.639999
"857","2010-05-27",31.049999
"858","2010-05-28",30.799999
"859","2010-06-01",30.120001
"860","2010-06-02",30.83
"861","2010-06-03",31.549999
"862","2010-06-04",30.059999
"863","2010-06-07",30.24
"864","2010-06-08",29.620001
"865","2010-06-09",29.290001
"866","2010-06-10",30.27
"867","2010-06-11",30.26
"868","2010-06-14",30.120001
"869","2010-06-15",30.49
"870","2010-06-16",30.200001
"871","2010-06-17",30.719999
"872","2010-06-18",29.93
"873","2010-06-21",29.559999
"874","2010-06-22",29.41
"875","2010-06-23",29.110001
"876","2010-06-24",28.200001
"877","2010-06-25",28.49
"878","2010-06-28",28.6
"879","2010-06-29",27.85
"880","2010-06-30",27.75
"881","2010-07-01",24.41
"882","2010-07-02",23.67
"883","2010-07-06",23.290001
"884","2010-07-07",24.17
"885","2010-07-08",25.049999
"886","2010-07-09",24.83
"887","2010-07-12",24.25
"888","2010-07-13",23.02
"889","2010-07-14",22.49
"890","2010-07-15",22.620001
"891","2010-07-16",22.040001
"892","2010-07-19",20.99
"893","2010-07-20",21.549999
"894","2010-07-21",20.75
"895","2010-07-22",21.59
"896","2010-07-23",21.77
"897","2010-07-26",23.120001
"898","2010-07-27",23.860001
"899","2010-07-28",23.09
"900","2010-07-29",22.85
"901","2010-07-30",22.99
"902","2010-08-02",22.790001
"903","2010-08-03",22.969999
"904","2010-08-04",22.700001
"905","2010-08-05",21.85
"906","2010-08-06",20.950001
"907","2010-08-09",21.15
"908","2010-08-10",20.92
"909","2010-08-11",20.540001
"910","2010-08-12",20.950001
"911","2010-08-13",20.870001
"912","2010-08-16",21.450001
"913","2010-08-17",21.6
"914","2010-08-18",21.35
"915","2010-08-19",20.549999
"916","2010-08-20",20.370001
"917","2010-08-23",20.32
"918","2010-08-24",20.51
"919","2010-08-25",20.719999
"920","2010-08-26",20.549999
"921","2010-08-27",20.459999
"922","2010-08-30",20.16
"923","2010-08-31",19.99
"924","2010-09-01",20.639999
"925","2010-09-02",20.889999
"926","2010-09-03",20.950001
"927","2010-09-07",20.629999
"928","2010-09-08",20.719999
"929","2010-09-09",20.870001
"930","2010-09-10",20.98
"931","2010-09-13",22.25
"932","2010-09-14",21.950001
"933","2010-09-15",22.4
"934","2010-09-16",22.67
"935","2010-09-17",23.25
"936","2010-09-20",24.719999
"937","2010-09-21",24.639999
"938","2010-09-22",24.32
"939","2010-09-23",24.17
"940","2010-09-24",24.75
"941","2010-09-27",24.709999
"942","2010-09-28",23.950001
"943","2010-09-29",23.629999
"944","2010-09-30",23.190001
"945","2010-10-01",23.379999
"946","2010-10-04",22.790001
"947","2010-10-05",23.549999
"948","2010-10-06",23.370001
"949","2010-10-07",23.799999
"950","2010-10-08",24.700001
"951","2010-10-11",24.799999
"952","2010-10-12",25.110001
"953","2010-10-13",25.59
"954","2010-10-14",25.309999
"955","2010-10-15",25.469999
"956","2010-10-18",25.49
"957","2010-10-19",25.25
"958","2010-10-20",25.9
"959","2010-10-21",25.950001
"960","2010-10-22",26.02
"961","2010-10-25",26.200001
"962","2010-10-26",26.35
"963","2010-10-27",26.43
"964","2010-10-28",26.940001
"965","2010-10-29",26.9
"966","2010-11-01",26.790001
"967","2010-11-02",27.5
