"","date","SMAR"
"91","2018-09-05",29.049999
"92","2018-09-06",27.219999
"93","2018-09-07",28.67
"94","2018-09-10",28.67
"95","2018-09-11",29.219999
"96","2018-09-12",28.559999
"97","2018-09-13",29.870001
"98","2018-09-14",29.879999
"99","2018-09-17",29.049999
"100","2018-09-18",31.75
"101","2018-09-19",31.85
"102","2018-09-20",31.870001
"103","2018-09-21",31.639999
"104","2018-09-24",30.559999
"105","2018-09-25",29.879999
"106","2018-09-26",30.139999
"107","2018-09-27",30.709999
"108","2018-09-28",31.26
"109","2018-10-01",30.32
"110","2018-10-02",27.23
"111","2018-10-03",28.26
"112","2018-10-04",26.75
"113","2018-10-05",25.719999
"114","2018-10-08",25.6
"115","2018-10-09",24.879999
"116","2018-10-10",23.76
"117","2018-10-11",23.200001
"118","2018-10-12",26.540001
"119","2018-10-15",25.280001
"120","2018-10-16",27.290001
"121","2018-10-17",26.26
"122","2018-10-18",25.66
"123","2018-10-19",24.41
"124","2018-10-22",24.23
"125","2018-10-23",24.08
"126","2018-10-24",23.719999
"127","2018-10-25",23.969999
"128","2018-10-26",23.450001
"129","2018-10-29",22.59
"130","2018-10-30",23.5
"131","2018-10-31",23.66
"132","2018-11-01",24.82
"133","2018-11-02",24.290001
"134","2018-11-05",24.26
"135","2018-11-06",23.870001
"136","2018-11-07",24.809999
"137","2018-11-08",25.73
"138","2018-11-09",25.57
"139","2018-11-12",25
"140","2018-11-13",25.450001
"141","2018-11-14",26.200001
"142","2018-11-15",26.98
"143","2018-11-16",26.75
"144","2018-11-19",22.51
"145","2018-11-20",21.610001
"146","2018-11-21",22.879999
"147","2018-11-23",23.049999
"148","2018-11-26",24.49
"149","2018-11-27",24.469999
"150","2018-11-28",25.99
"151","2018-11-29",26.17
"152","2018-11-30",26.9
"153","2018-12-03",27.059999
"154","2018-12-04",26.34
"155","2018-12-06",26.040001
"156","2018-12-07",24.309999
"157","2018-12-10",24.780001
"158","2018-12-11",24
"159","2018-12-12",24.5
"160","2018-12-13",24
"161","2018-12-14",24.77
"162","2018-12-17",22.959999
"163","2018-12-18",22.91
"164","2018-12-19",23.34
"165","2018-12-20",23.450001
"166","2018-12-21",22.65
"167","2018-12-24",23.469999
"168","2018-12-26",24.9
"169","2018-12-27",24.889999
"170","2018-12-28",24.790001
"171","2018-12-31",24.860001
"172","2019-01-02",24.209999
"173","2019-01-03",22.57
"174","2019-01-04",23.620001
"175","2019-01-07",24.76
"176","2019-01-08",25.41
"177","2019-01-09",26.35
"178","2019-01-10",25.790001
"179","2019-01-11",25.52
"180","2019-01-14",25.24
"181","2019-01-15",26.540001
"182","2019-01-16",26.77
"183","2019-01-17",27.549999
"184","2019-01-18",28.59
"185","2019-01-22",27.73
"186","2019-01-23",27.799999
"187","2019-01-24",27.790001
"188","2019-01-25",28.17
"189","2019-01-28",29.26
"190","2019-01-29",29.6
"191","2019-01-30",29.99
"192","2019-01-31",31.379999
"193","2019-02-01",30.969999
"194","2019-02-04",31.6
"195","2019-02-05",33.07
"196","2019-02-06",34.5
"197","2019-02-07",34.07
"198","2019-02-08",35.509998
"199","2019-02-11",35.049999
"200","2019-02-12",35.68
"201","2019-02-13",35.98
"202","2019-02-14",36.619999
"203","2019-02-15",37.07
"204","2019-02-19",36.990002
"205","2019-02-20",37.27
"206","2019-02-21",36.950001
"207","2019-02-22",37
"208","2019-02-25",37.43
"209","2019-02-26",38.66
"210","2019-02-27",38.830002
"211","2019-02-28",38.240002
"212","2019-03-01",38.07
"213","2019-03-04",37.220001
"214","2019-03-05",37.119999
"215","2019-03-06",37.490002
"216","2019-03-07",37.18
"217","2019-03-08",37.93
"218","2019-03-11",40.09
"219","2019-03-12",40.75
"220","2019-03-13",42.189999
"221","2019-03-14",45.389999
"222","2019-03-15",44.950001
"223","2019-03-18",43.639999
"224","2019-03-19",43.439999
"225","2019-03-20",45.689999
"226","2019-03-21",45.66
"227","2019-03-22",41.619999
"228","2019-03-25",41.220001
"229","2019-03-26",41.630001
"230","2019-03-27",40.91
"231","2019-03-28",39.889999
"232","2019-03-29",40.790001
"233","2019-04-01",39.68
"234","2019-04-02",40.540001
"235","2019-04-03",40.209999
"236","2019-04-04",38.580002
"237","2019-04-05",38.029999
"238","2019-04-08",38.110001
"239","2019-04-09",38.220001
"240","2019-04-10",38.060001
"241","2019-04-11",38.639999
"242","2019-04-12",40.380001
"243","2019-04-15",40.549999
"244","2019-04-16",40.310001
"245","2019-04-17",39.689999
"246","2019-04-18",40.150002
"247","2019-04-22",41.029999
"248","2019-04-23",41.290001
"249","2019-04-24",41.029999
"250","2019-04-25",41.580002
"251","2019-04-26",41.799999
"252","2019-04-29",41.869999
"253","2019-04-30",42.330002
"254","2019-05-01",40.279999
"255","2019-05-02",41.77
"256","2019-05-03",41.990002
"257","2019-05-06",41.900002
"258","2019-05-07",41.650002
"259","2019-05-08",41.639999
"260","2019-05-09",41.990002
"261","2019-05-10",41.380001
"262","2019-05-13",39.150002
"263","2019-05-14",40.169998
"264","2019-05-15",41.509998
"265","2019-05-16",42.349998
"266","2019-05-17",41.25
"267","2019-05-20",40.57
"268","2019-05-21",42.029999
"269","2019-05-22",42.66
"270","2019-05-23",41.650002
"271","2019-05-24",43.330002
"272","2019-05-28",43.810001
"273","2019-05-29",43.049999
"274","2019-05-30",43.48
"275","2019-05-31",42.98
"276","2019-06-03",38.73
"277","2019-06-04",38.82
"278","2019-06-05",40.759998
"279","2019-06-06",44.93
"280","2019-06-07",45.5
"281","2019-06-10",44.310001
"282","2019-06-11",43.580002
"283","2019-06-12",45.599998
"284","2019-06-13",45.639999
"285","2019-06-14",45.889999
"286","2019-06-17",48.360001
"287","2019-06-18",48.869999
"288","2019-06-19",48.599998
"289","2019-06-20",48.73
"290","2019-06-21",47.57
"291","2019-06-24",48.099998
"292","2019-06-25",46.310001
"293","2019-06-26",47.549999
"294","2019-06-27",47.700001
"295","2019-06-28",48.400002
"296","2019-07-01",49.52
"297","2019-07-02",51.650002
"298","2019-07-03",52.540001
"299","2019-07-05",51.5
"300","2019-07-08",52.18
"301","2019-07-09",53
"302","2019-07-10",52.84
"303","2019-07-11",52.990002
"304","2019-07-12",54.110001
"305","2019-07-15",54.360001
"306","2019-07-16",53.580002
"307","2019-07-17",53.849998
"308","2019-07-18",53.91
"309","2019-07-19",53.240002
"310","2019-07-22",53.349998
"311","2019-07-23",52.25
"312","2019-07-24",53.099998
"313","2019-07-25",53.919998
"314","2019-07-26",54.939999
"315","2019-07-29",51.5
"316","2019-07-30",51.220001
"317","2019-07-31",49.91
"318","2019-08-01",49.990002
"319","2019-08-02",50.330002
"320","2019-08-05",47.16
"321","2019-08-06",47.099998
"322","2019-08-07",47.400002
"323","2019-08-08",49
"324","2019-08-09",48.360001
"325","2019-08-12",46.09
"326","2019-08-13",47.57
"327","2019-08-14",45.400002
"328","2019-08-15",46.330002
"329","2019-08-16",49.34
"330","2019-08-19",49.900002
"331","2019-08-20",51.130001
"332","2019-08-21",52.169998
"333","2019-08-22",51.759998
"334","2019-08-23",50.32
"335","2019-08-26",50.360001
"336","2019-08-27",49.849998
"337","2019-08-28",49.549999
"338","2019-08-29",50.27
"339","2019-08-30",48.599998
"340","2019-09-03",47.049999
"341","2019-09-04",47.91
"342","2019-09-05",43.66
"343","2019-09-06",40.310001
"344","2019-09-09",39.360001
"345","2019-09-10",38.189999
"346","2019-09-11",39.77
"347","2019-09-12",41.400002
"348","2019-09-13",40.130001
"349","2019-09-16",41.43
"350","2019-09-17",41.990002
"351","2019-09-18",41.540001
"352","2019-09-19",40.970001
"353","2019-09-20",39.970001
"354","2019-09-23",40.470001
"355","2019-09-24",38
"356","2019-09-25",38.169998
"357","2019-09-26",38.490002
"358","2019-09-27",36.189999
"359","2019-09-30",36.029999
"360","2019-10-01",36.259998
"361","2019-10-02",35.720001
"362","2019-10-03",39.09
"363","2019-10-04",38.509998
"364","2019-10-07",40.060001
"365","2019-10-08",39.369999
"366","2019-10-09",40.330002
"367","2019-10-10",40.73
"368","2019-10-11",41.02
"369","2019-10-14",41.110001
"370","2019-10-15",40.75
"371","2019-10-16",38.950001
"372","2019-10-17",38.52
"373","2019-10-18",36.889999
"374","2019-10-21",37.709999
"375","2019-10-22",36.34
"376","2019-10-23",34.799999
"377","2019-10-24",38.560001
"378","2019-10-25",40.52
"379","2019-10-28",39.959999
"380","2019-10-29",38.709999
"381","2019-10-30",40.650002
"382","2019-10-31",39.400002
"383","2019-11-01",39.869999
"384","2019-11-04",39.119999
"385","2019-11-05",38.5
"386","2019-11-06",37.779999
"387","2019-11-07",37.799999
"388","2019-11-08",39.75
"389","2019-11-11",38.360001
"390","2019-11-12",39.040001
"391","2019-11-13",38.98
"392","2019-11-14",39.200001
"393","2019-11-15",41.25
"394","2019-11-18",42.619999
"395","2019-11-19",44.529999
"396","2019-11-20",44.900002
"397","2019-11-21",44.080002
"398","2019-11-22",44.75
"399","2019-11-25",46.41
"400","2019-11-26",46.959999
"401","2019-11-27",47.130001
"402","2019-11-29",47.43
"403","2019-12-02",44.290001
"404","2019-12-03",44.779999
"405","2019-12-04",43.759998
"406","2019-12-05",43.639999
"407","2019-12-06",44.66
"408","2019-12-09",43.220001
"409","2019-12-10",43.860001
"410","2019-12-11",42.889999
"411","2019-12-12",41.57
"412","2019-12-13",42.009998
"413","2019-12-16",42.75
"414","2019-12-17",42.970001
"415","2019-12-18",42.93
"416","2019-12-19",42.82
"417","2019-12-20",44.07
"418","2019-12-23",43.310001
"419","2019-12-24",43.540001
"420","2019-12-26",43.93
"421","2019-12-27",44.299999
"422","2019-12-30",43.73
"423","2019-12-31",44.919998
"424","2020-01-02",45.84
"425","2020-01-03",45.810001
"426","2020-01-06",45.810001
"427","2020-01-07",45.139999
"428","2020-01-08",45.16
"429","2020-01-09",45.389999
"430","2020-01-10",45.16
"431","2020-01-13",45.240002
"432","2020-01-14",44.439999
"433","2020-01-15",43.970001
"434","2020-01-16",46.09
"435","2020-01-17",45.259998
"436","2020-01-21",46.330002
"437","2020-01-22",47.299999
"438","2020-01-23",46.779999
"439","2020-01-24",46.549999
"440","2020-01-27",45.25
"441","2020-01-28",46.619999
"442","2020-01-29",47.450001
"443","2020-01-30",49.080002
"444","2020-01-31",48.48
"445","2020-02-03",50.509998
"446","2020-02-04",51.77
"447","2020-02-05",48.84
"448","2020-02-06",48.549999
"449","2020-02-07",48.240002
"450","2020-02-10",49.639999
"451","2020-02-11",49.299999
"452","2020-02-12",49.139999
"453","2020-02-13",49.639999
"454","2020-02-14",50.040001
"455","2020-02-18",50.84
"456","2020-02-19",50.290001
"457","2020-02-20",49.599998
"458","2020-02-21",48.75
"459","2020-02-24",46.689999
"460","2020-02-25",45.98
"461","2020-02-26",48.689999
"462","2020-02-27",45.549999
"463","2020-02-28",46.299999
"464","2020-03-02",47.18
"465","2020-03-03",45.52
"466","2020-03-04",47.400002
"467","2020-03-05",46.509998
"468","2020-03-06",43.209999
"469","2020-03-09",39.310001
"470","2020-03-10",42.130001
"471","2020-03-11",38.400002
"472","2020-03-12",36.810001
"473","2020-03-13",38.310001
"474","2020-03-16",32.049999
"475","2020-03-17",36.599998
"476","2020-03-18",37.66
"477","2020-03-19",40.369999
"478","2020-03-20",42.099998
"479","2020-03-23",42.68
"480","2020-03-24",43.52
"481","2020-03-25",43.34
"482","2020-03-26",46.330002
"483","2020-03-27",43.5
"484","2020-03-30",43.970001
"485","2020-03-31",41.509998
"486","2020-04-01",40.529999
"487","2020-04-02",39.34
"488","2020-04-03",39.400002
"489","2020-04-06",44.52
"490","2020-04-07",43.470001
"491","2020-04-08",44.860001
"492","2020-04-09",44.630001
"493","2020-04-13",43.610001
"494","2020-04-14",46.689999
"495","2020-04-15",48.009998
"496","2020-04-16",49.959999
"497","2020-04-17",50.560001
"498","2020-04-20",53.68
"499","2020-04-21",51.57
"500","2020-04-22",52.52
"501","2020-04-23",49.040001
"502","2020-04-24",50.990002
"503","2020-04-27",53.259998
"504","2020-04-28",51.880001
"505","2020-04-29",53.099998
"506","2020-04-30",52.720001
"507","2020-05-01",52.27
"508","2020-05-04",53.529999
"509","2020-05-05",54.57
"510","2020-05-06",54.619999
"511","2020-05-07",55.91
"512","2020-05-08",56.419998
"513","2020-05-11",56.959999
"514","2020-05-12",52.709999
"515","2020-05-13",52.07
"516","2020-05-14",52.099998
"517","2020-05-15",52.869999
"518","2020-05-18",53.790001
"519","2020-05-19",55.630001
"520","2020-05-20",55.939999
"521","2020-05-21",55.970001
"522","2020-05-22",56.560001
"523","2020-05-26",56.5
"524","2020-05-27",53.84
"525","2020-05-28",54.380001
"526","2020-05-29",57.66
"527","2020-06-01",59.32
"528","2020-06-02",58.330002
"529","2020-06-03",59.080002
"530","2020-06-04",45.5
"531","2020-06-05",44.540001
"532","2020-06-08",45.580002
"533","2020-06-09",45.68
"534","2020-06-10",45.25
"535","2020-06-11",45
"536","2020-06-12",46.369999
"537","2020-06-15",47.099998
"538","2020-06-16",49.310001
"539","2020-06-17",49.950001
"540","2020-06-18",50.889999
"541","2020-06-19",49.900002
"542","2020-06-22",52.869999
"543","2020-06-23",53.23
"544","2020-06-24",52.799999
"545","2020-06-25",53.970001
"546","2020-06-26",52.98
"547","2020-06-29",49.790001
"548","2020-06-30",50.919998
"549","2020-07-01",53.860001
"550","2020-07-02",52.700001
"551","2020-07-06",50.98
"552","2020-07-07",50.57
"553","2020-07-08",52.860001
"554","2020-07-09",52.880001
"555","2020-07-10",51.419998
"556","2020-07-13",47.470001
"557","2020-07-14",46.900002
"558","2020-07-15",46.049999
"559","2020-07-16",45.630001
"560","2020-07-17",45.52
"561","2020-07-20",47.939999
"562","2020-07-21",48.439999
"563","2020-07-22",48.209999
"564","2020-07-23",46.740002
"565","2020-07-24",46.849998
"566","2020-07-27",47.630001
"567","2020-07-28",46.82
"568","2020-07-29",48
"569","2020-07-30",47.919998
"570","2020-07-31",47.740002
"571","2020-08-03",48.400002
"572","2020-08-04",47.849998
"573","2020-08-05",47.34
"574","2020-08-06",45.369999
"575","2020-08-07",42.5
"576","2020-08-10",41.040001
"577","2020-08-11",41.490002
"578","2020-08-12",42.119999
"579","2020-08-13",42.59
"580","2020-08-14",43.240002
"581","2020-08-17",45.540001
"582","2020-08-18",46.25
"583","2020-08-19",46.709999
"584","2020-08-20",48.099998
"585","2020-08-21",48.290001
"586","2020-08-24",48.57
"587","2020-08-25",49.290001
"588","2020-08-26",52.470001
"589","2020-08-27",52.450001
"590","2020-08-28",53.310001
"591","2020-08-31",54.529999
"592","2020-09-01",59.419998
"593","2020-09-02",59.639999
"594","2020-09-03",50.259998
"595","2020-09-04",48.540001
"596","2020-09-08",48.009998
"597","2020-09-09",48.150002
"598","2020-09-10",46.389999
"599","2020-09-11",46.32
"600","2020-09-14",46.93
"601","2020-09-15",47.84
"602","2020-09-16",46.439999
"603","2020-09-17",44.389999
"604","2020-09-18",45.700001
"605","2020-09-21",47.91
"606","2020-09-22",48.290001
"607","2020-09-23",47.91
"608","2020-09-24",47.52
"609","2020-09-25",49.77
"610","2020-09-28",50.23
"611","2020-09-29",50.259998
"612","2020-09-30",49.419998
"613","2020-10-01",49.610001
"614","2020-10-02",48.93
"615","2020-10-05",49.68
"616","2020-10-06",50.349998
"617","2020-10-07",51.509998
"618","2020-10-08",52.790001
"619","2020-10-09",54.279999
"620","2020-10-12",54.599998
"621","2020-10-13",55.5
"622","2020-10-14",54.509998
"623","2020-10-15",55.419998
"624","2020-10-16",56.16
"625","2020-10-19",57.650002
"626","2020-10-20",57.150002
"627","2020-10-21",56.310001
"628","2020-10-22",55.91
"629","2020-10-23",56.09
"630","2020-10-26",54.779999
"631","2020-10-27",56.73
"632","2020-10-28",52.459999
"633","2020-10-29",50.830002
"634","2020-10-30",49.849998
"635","2020-11-02",49.389999
"636","2020-11-03",50.669998
"637","2020-11-04",54.790001
"638","2020-11-05",56.560001
"639","2020-11-06",57.759998
"640","2020-11-09",52.59
"641","2020-11-10",51.790001
"642","2020-11-11",53.299999
"643","2020-11-12",53.689999
"644","2020-11-13",52.200001
"645","2020-11-16",51.060001
"646","2020-11-17",50.740002
"647","2020-11-18",51.419998
"648","2020-11-19",53.049999
"649","2020-11-20",53.82
"650","2020-11-23",52.700001
"651","2020-11-24",51.299999
"652","2020-11-25",55.400002
"653","2020-11-27",57.049999
