"","date","ARCE"
"191","2019-07-01",43.919998
"192","2019-07-02",43.98
"193","2019-07-03",41.529999
"194","2019-07-05",44.759998
"195","2019-07-08",44.950001
"196","2019-07-09",44.740002
"197","2019-07-10",45.240002
"198","2019-07-11",44.689999
"199","2019-07-12",45
"200","2019-07-15",45
"201","2019-07-16",43.93
"202","2019-07-17",44.200001
"203","2019-07-18",44.75
"204","2019-07-19",44.5
"205","2019-07-22",44.919998
"206","2019-07-23",44.759998
"207","2019-07-24",45
"208","2019-07-25",44.5
"209","2019-07-26",44.759998
"210","2019-07-29",45.09
"211","2019-07-30",44.48
"212","2019-07-31",44.139999
"213","2019-08-01",45.09
"214","2019-08-02",45.529999
"215","2019-08-05",44.669998
"216","2019-08-06",47.200001
"217","2019-08-07",48.130001
"218","2019-08-08",50.080002
"219","2019-08-09",49.860001
"220","2019-08-12",51.110001
"221","2019-08-13",49.360001
"222","2019-08-14",45.200001
"223","2019-08-15",46.290001
"224","2019-08-16",52.34
"225","2019-08-19",52.98
"226","2019-08-20",51.860001
"227","2019-08-21",49.950001
"228","2019-08-22",49.029999
"229","2019-08-23",47.889999
"230","2019-08-26",49.009998
"231","2019-08-27",49.439999
"232","2019-08-28",49.529999
"233","2019-08-29",48.360001
"234","2019-08-30",48.34
"235","2019-09-03",47.360001
"236","2019-09-04",47.91
"237","2019-09-05",48
"238","2019-09-06",45.529999
"239","2019-09-09",44
"240","2019-09-10",43.369999
"241","2019-09-11",41.16
"242","2019-09-12",42.5
"243","2019-09-13",43.07
"244","2019-09-16",43.860001
"245","2019-09-17",45.490002
"246","2019-09-18",46.509998
"247","2019-09-19",45.299999
"248","2019-09-20",46.029999
"249","2019-09-23",47.049999
"250","2019-09-24",47.599998
"251","2019-09-25",47.509998
"252","2019-09-26",50.32
"253","2019-09-27",48.18
"254","2019-09-30",50.689999
"255","2019-10-01",50.389999
"256","2019-10-02",49.75
"257","2019-10-03",49.990002
"258","2019-10-04",49.91
"259","2019-10-07",48.709999
"260","2019-10-08",47.73
"261","2019-10-09",47.82
"262","2019-10-10",47.57
"263","2019-10-11",47.880001
"264","2019-10-14",46.549999
"265","2019-10-15",48.25
"266","2019-10-16",46.439999
"267","2019-10-17",43.990002
"268","2019-10-18",43.41
"269","2019-10-21",43.34
"270","2019-10-22",43.470001
"271","2019-10-23",44.73
"272","2019-10-24",44.59
"273","2019-10-25",42.209999
"274","2019-10-28",40.889999
"275","2019-10-29",41.5
"276","2019-10-30",42.220001
"277","2019-10-31",41.5
"278","2019-11-01",41.830002
"279","2019-11-04",41
"280","2019-11-05",41.07
"281","2019-11-06",40.889999
"282","2019-11-07",40.52
"283","2019-11-08",39.889999
"284","2019-11-11",40.93
"285","2019-11-12",41.18
"286","2019-11-13",41.119999
"287","2019-11-14",42.84
"288","2019-11-15",43.040001
"289","2019-11-18",42.700001
"290","2019-11-19",41.950001
"291","2019-11-20",40.919998
"292","2019-11-21",42.299999
"293","2019-11-22",42.919998
"294","2019-11-25",43.77
"295","2019-11-26",44.09
"296","2019-11-27",44.68
"297","2019-11-29",43
"298","2019-12-02",44.009998
"299","2019-12-03",43.220001
"300","2019-12-04",44.02
"301","2019-12-05",42.599998
"302","2019-12-06",46
"303","2019-12-09",46.389999
"304","2019-12-10",47.889999
"305","2019-12-11",46.389999
"306","2019-12-12",47.400002
"307","2019-12-13",46.740002
"308","2019-12-16",47.139999
"309","2019-12-17",45.59
"310","2019-12-18",45.439999
"311","2019-12-19",46.360001
"312","2019-12-20",44.790001
"313","2019-12-23",44.900002
"314","2019-12-24",44.650002
"315","2019-12-26",46.049999
"316","2019-12-27",45.200001
"317","2019-12-30",44.68
"318","2019-12-31",44.200001
"319","2020-01-02",44.25
"320","2020-01-03",45.459999
"321","2020-01-06",45.75
"322","2020-01-07",47.139999
"323","2020-01-08",47.209999
"324","2020-01-09",47.889999
"325","2020-01-10",48.360001
"326","2020-01-13",48.900002
"327","2020-01-14",48.93
"328","2020-01-15",49.779999
"329","2020-01-16",50.25
"330","2020-01-17",50.43
"331","2020-01-21",50.830002
"332","2020-01-22",51.799999
"333","2020-01-23",51.48
"334","2020-01-24",51.34
"335","2020-01-27",49.98
"336","2020-01-28",50.720001
"337","2020-01-29",51.259998
"338","2020-01-30",51.650002
"339","2020-01-31",51.880001
"340","2020-02-03",52.540001
"341","2020-02-04",52.400002
"342","2020-02-05",52.200001
"343","2020-02-06",54.5
"344","2020-02-07",53.07
"345","2020-02-10",50.25
"346","2020-02-11",50.040001
"347","2020-02-12",51.200001
"348","2020-02-13",53.169998
"349","2020-02-14",57.310001
"350","2020-02-18",56.740002
"351","2020-02-19",56.549999
"352","2020-02-20",57.360001
"353","2020-02-21",59.150002
"354","2020-02-24",55.84
"355","2020-02-25",55.259998
"356","2020-02-26",55.18
"357","2020-02-27",53.5
"358","2020-02-28",51.110001
"359","2020-03-02",53.16
"360","2020-03-03",55.98
"361","2020-03-04",56.169998
"362","2020-03-05",53
"363","2020-03-06",51.759998
"364","2020-03-09",47.82
"365","2020-03-10",47.869999
"366","2020-03-11",46.490002
"367","2020-03-12",40.07
"368","2020-03-13",44.84
"369","2020-03-16",42.91
"370","2020-03-17",42.580002
"371","2020-03-18",39.5
"372","2020-03-19",43.389999
"373","2020-03-20",40.709999
"374","2020-03-23",40.360001
"375","2020-03-24",42.240002
"376","2020-03-25",42.849998
"377","2020-03-26",45.939999
"378","2020-03-27",44.759998
"379","2020-03-30",42.380001
"380","2020-03-31",42.259998
"381","2020-04-01",38.509998
"382","2020-04-02",39.869999
"383","2020-04-03",37.459999
"384","2020-04-06",38.200001
"385","2020-04-07",40.650002
"386","2020-04-08",43.450001
"387","2020-04-09",43.029999
"388","2020-04-13",43.619999
"389","2020-04-14",46.110001
"390","2020-04-15",47.389999
"391","2020-04-16",47.009998
"392","2020-04-17",45.889999
"393","2020-04-20",45.939999
"394","2020-04-21",46.630001
"395","2020-04-22",48.700001
"396","2020-04-23",46.040001
"397","2020-04-24",44.189999
"398","2020-04-27",44.349998
"399","2020-04-28",48
"400","2020-04-29",51.610001
"401","2020-04-30",50.220001
"402","2020-05-01",50.759998
"403","2020-05-04",52.27
"404","2020-05-05",53.299999
"405","2020-05-06",56.23
"406","2020-05-07",56.68
"407","2020-05-08",56.599998
"408","2020-05-11",55.830002
"409","2020-05-12",54
"410","2020-05-13",50.73
"411","2020-05-14",50.59
"412","2020-05-15",51.16
"413","2020-05-18",51.560001
"414","2020-05-19",51.619999
"415","2020-05-20",50.220001
"416","2020-05-21",50.349998
"417","2020-05-22",50.630001
"418","2020-05-26",50.330002
"419","2020-05-27",50.580002
"420","2020-05-28",48.950001
"421","2020-05-29",48.48
"422","2020-06-01",50.189999
"423","2020-06-02",50.459999
"424","2020-06-03",47.68
"425","2020-06-04",46.740002
"426","2020-06-05",47.130001
"427","2020-06-08",48.41
"428","2020-06-09",46.349998
"429","2020-06-10",46.299999
"430","2020-06-11",43.639999
"431","2020-06-12",43.68
"432","2020-06-15",44.279999
"433","2020-06-16",46.119999
"434","2020-06-17",46.73
"435","2020-06-18",46.169998
"436","2020-06-19",45.720001
"437","2020-06-22",45.75
"438","2020-06-23",45.25
"439","2020-06-24",43.599998
"440","2020-06-25",43.990002
"441","2020-06-26",42.630001
"442","2020-06-29",43.060001
"443","2020-06-30",43.48
"444","2020-07-01",42.73
"445","2020-07-02",43
"446","2020-07-06",44.330002
"447","2020-07-07",42.310001
"448","2020-07-08",46.009998
"449","2020-07-09",45.889999
"450","2020-07-10",46.73
"451","2020-07-13",42.82
"452","2020-07-14",44.240002
"453","2020-07-15",44.259998
"454","2020-07-16",43.669998
"455","2020-07-17",45.490002
"456","2020-07-20",47.790001
"457","2020-07-21",48.810001
"458","2020-07-22",48.279999
"459","2020-07-23",47.799999
"460","2020-07-24",45.509998
"461","2020-07-27",45.299999
"462","2020-07-28",45.060001
"463","2020-07-29",44.349998
"464","2020-07-30",44.810001
"465","2020-07-31",43.549999
"466","2020-08-03",42.290001
"467","2020-08-04",41.740002
"468","2020-08-05",44.990002
"469","2020-08-06",45.59
"470","2020-08-07",48.779999
"471","2020-08-10",48.52
"472","2020-08-11",47.34
"473","2020-08-12",47.380001
"474","2020-08-13",46.860001
"475","2020-08-14",46.369999
"476","2020-08-17",43.91
"477","2020-08-18",42.82
"478","2020-08-19",41.529999
"479","2020-08-20",41.16
"480","2020-08-21",41.080002
"481","2020-08-24",40.189999
"482","2020-08-25",41.580002
"483","2020-08-26",40.849998
"484","2020-08-27",41.66
"485","2020-08-28",42.310001
"486","2020-08-31",45.240002
"487","2020-09-01",45.630001
"488","2020-09-02",48.34
"489","2020-09-03",47.369999
"490","2020-09-04",48.139999
"491","2020-09-08",47.639999
"492","2020-09-09",44.799999
"493","2020-09-10",44.82
"494","2020-09-11",44.220001
"495","2020-09-14",44.32
"496","2020-09-15",43.470001
"497","2020-09-16",41.290001
"498","2020-09-17",39.419998
"499","2020-09-18",39.029999
"500","2020-09-21",40.029999
"501","2020-09-22",40.139999
"502","2020-09-23",39.450001
"503","2020-09-24",39.880001
"504","2020-09-25",40.119999
"505","2020-09-28",39.900002
"506","2020-09-29",40.73
"507","2020-09-30",40.84
"508","2020-10-01",41.5
"509","2020-10-02",41.259998
"510","2020-10-05",40.509998
"511","2020-10-06",39.900002
"512","2020-10-07",39.889999
"513","2020-10-08",38.68
"514","2020-10-09",38.310001
"515","2020-10-12",37.93
"516","2020-10-13",39.080002
"517","2020-10-14",38.389999
"518","2020-10-15",37.23
"519","2020-10-16",36.459999
"520","2020-10-19",35.259998
"521","2020-10-20",35.52
"522","2020-10-21",34.889999
"523","2020-10-22",34.529999
"524","2020-10-23",35.400002
"525","2020-10-26",35.619999
"526","2020-10-27",35.650002
"527","2020-10-28",34.82
"528","2020-10-29",34.5
"529","2020-10-30",34.080002
"530","2020-11-02",32.98
"531","2020-11-03",34.110001
"532","2020-11-04",36.16
"533","2020-11-05",38.040001
"534","2020-11-06",37.810001
"535","2020-11-09",39.810001
"536","2020-11-10",40.470001
"537","2020-11-11",41.23
"538","2020-11-12",39.939999
"539","2020-11-13",40.98
"540","2020-11-16",39.98
"541","2020-11-17",39.299999
"542","2020-11-18",40.150002
"543","2020-11-19",40.619999
"544","2020-11-20",41.18
"545","2020-11-23",41.689999
"546","2020-11-24",41.259998
"547","2020-11-25",41.799999
"548","2020-11-27",42.400002
