"","date","PEGA"
"993","2010-12-09",17.555
"994","2010-12-10",17.625
"995","2010-12-13",17.365
"996","2010-12-14",17.549999
"997","2010-12-15",17.48
"998","2010-12-16",17.825001
"999","2010-12-17",17.77
"1000","2010-12-20",18.559999
"1001","2010-12-21",18.645
"1002","2010-12-22",18.309999
"1003","2010-12-23",18.299999
"1004","2010-12-27",18.424999
"1005","2010-12-28",18.389999
"1006","2010-12-29",18.325001
"1007","2010-12-30",18.35
"1008","2010-12-31",18.315001
"1009","2011-01-03",18.415001
"1010","2011-01-04",18.225
"1011","2011-01-05",18.299999
"1012","2011-01-06",18.264999
"1013","2011-01-07",18.129999
"1014","2011-01-10",17.635
"1015","2011-01-11",17.92
"1016","2011-01-12",18.045
"1017","2011-01-13",18.004999
"1018","2011-01-14",18.285
"1019","2011-01-18",18.040001
"1020","2011-01-19",17.690001
"1021","2011-01-20",16.985001
"1022","2011-01-21",16.525
"1023","2011-01-24",16.690001
"1024","2011-01-25",16.215
"1025","2011-01-26",16.549999
"1026","2011-01-27",16.795
"1027","2011-01-28",16.790001
"1028","2011-01-31",17.09
"1029","2011-02-01",17.545
"1030","2011-02-02",18
"1031","2011-02-03",18.360001
"1032","2011-02-04",18.555
"1033","2011-02-07",19.295
"1034","2011-02-08",19.305
"1035","2011-02-09",18.85
"1036","2011-02-10",19.035
"1037","2011-02-11",19.4
"1038","2011-02-14",19.49
"1039","2011-02-15",19.295
"1040","2011-02-16",19.395
"1041","2011-02-17",19.4
"1042","2011-02-18",19.389999
"1043","2011-02-22",18.790001
"1044","2011-02-23",18.275
"1045","2011-02-24",19
"1046","2011-02-25",20.155001
"1047","2011-02-28",20.139999
"1048","2011-03-01",19.635
"1049","2011-03-02",19.43
"1050","2011-03-03",19.735001
"1051","2011-03-04",19.525
"1052","2011-03-07",19.02
"1053","2011-03-08",18.860001
"1054","2011-03-09",18.82
"1055","2011-03-10",18.049999
"1056","2011-03-11",17.92
"1057","2011-03-14",17.74
"1058","2011-03-15",17.495001
"1059","2011-03-16",16.459999
"1060","2011-03-17",16.02
"1061","2011-03-18",16.615
"1062","2011-03-21",16.995001
"1063","2011-03-22",17.094999
"1064","2011-03-23",17.195
"1065","2011-03-24",17.549999
"1066","2011-03-25",17.790001
"1067","2011-03-28",17.93
"1068","2011-03-29",17.844999
"1069","2011-03-30",17.805
"1070","2011-03-31",18.985001
"1071","2011-04-01",19.545
"1072","2011-04-04",19.459999
"1073","2011-04-05",19.305
"1074","2011-04-06",19.219999
"1075","2011-04-07",19.15
"1076","2011-04-08",19.030001
"1077","2011-04-11",18.844999
"1078","2011-04-12",18.235001
"1079","2011-04-13",18.385
"1080","2011-04-14",18.445
"1081","2011-04-15",18.620001
"1082","2011-04-18",18.5
"1083","2011-04-19",18.385
"1084","2011-04-20",18.870001
"1085","2011-04-21",18.875
"1086","2011-04-25",18.65
"1087","2011-04-26",18.559999
"1088","2011-04-27",18.49
"1089","2011-04-28",18.85
"1090","2011-04-29",18.559999
"1091","2011-05-02",18.575001
"1092","2011-05-03",18.469999
"1093","2011-05-04",18.290001
"1094","2011-05-05",17.51
"1095","2011-05-06",17.605
"1096","2011-05-09",17.615
"1097","2011-05-10",18.385
"1098","2011-05-11",19.915001
"1099","2011-05-12",19.465
"1100","2011-05-13",19.055
"1101","2011-05-16",18.74
"1102","2011-05-17",18.295
"1103","2011-05-18",18.504999
"1104","2011-05-19",18.440001
"1105","2011-05-20",18.49
"1106","2011-05-23",18.045
"1107","2011-05-24",18.09
"1108","2011-05-25",18.254999
"1109","2011-05-26",18.4
"1110","2011-05-27",18.360001
"1111","2011-05-31",18.674999
"1112","2011-06-01",18.344999
"1113","2011-06-02",18.035
"1114","2011-06-03",17.934999
"1115","2011-06-06",17.889999
"1116","2011-06-07",18.08
"1117","2011-06-08",17.955
"1118","2011-06-09",18.105
"1119","2011-06-10",17.955
"1120","2011-06-13",18.1
"1121","2011-06-14",18.514999
"1122","2011-06-15",18.34
"1123","2011-06-16",18.610001
"1124","2011-06-17",19.040001
"1125","2011-06-20",19.379999
"1126","2011-06-21",20.52
"1127","2011-06-22",20.594999
"1128","2011-06-23",21.030001
"1129","2011-06-24",21.559999
"1130","2011-06-27",21.695
"1131","2011-06-28",22.625
"1132","2011-06-29",22.855
"1133","2011-06-30",23.275
"1134","2011-07-01",23.395
"1135","2011-07-05",23.424999
"1136","2011-07-06",23.145
"1137","2011-07-07",23.415001
"1138","2011-07-08",23.465
"1139","2011-07-11",22.815001
"1140","2011-07-12",22.465
"1141","2011-07-13",23.15
"1142","2011-07-14",22.795
"1143","2011-07-15",22.545
"1144","2011-07-18",21.93
"1145","2011-07-19",22.395
"1146","2011-07-20",22.045
"1147","2011-07-21",22.155001
"1148","2011-07-22",22.16
"1149","2011-07-25",21.77
"1150","2011-07-26",21.299999
"1151","2011-07-27",20.65
"1152","2011-07-28",20.42
"1153","2011-07-29",20.18
"1154","2011-08-01",19.879999
"1155","2011-08-02",19.360001
"1156","2011-08-03",19.15
"1157","2011-08-04",18.99
"1158","2011-08-05",18.459999
"1159","2011-08-08",16.635
"1160","2011-08-09",17.815001
"1161","2011-08-10",20.34
"1162","2011-08-11",21.295
"1163","2011-08-12",21.504999
"1164","2011-08-15",22.51
"1165","2011-08-16",22.055
"1166","2011-08-17",21.434999
"1167","2011-08-18",18.855
"1168","2011-08-19",18.09
"1169","2011-08-22",17.719999
"1170","2011-08-23",18.174999
"1171","2011-08-24",18.6
"1172","2011-08-25",17.73
"1173","2011-08-26",18.525
"1174","2011-08-29",19.459999
"1175","2011-08-30",20.129999
"1176","2011-08-31",20.205
"1177","2011-09-01",19.200001
"1178","2011-09-02",18.129999
"1179","2011-09-06",17.975
"1180","2011-09-07",18.6
"1181","2011-09-08",17.895
"1182","2011-09-09",17.325001
"1183","2011-09-12",17.215
"1184","2011-09-13",17.674999
"1185","2011-09-14",18.129999
"1186","2011-09-15",18.75
"1187","2011-09-16",18.620001
"1188","2011-09-19",18.605
"1189","2011-09-20",18.25
"1190","2011-09-21",17.99
"1191","2011-09-22",17.610001
"1192","2011-09-23",18.08
"1193","2011-09-26",17.469999
"1194","2011-09-27",17.504999
"1195","2011-09-28",16.870001
"1196","2011-09-29",15.84
"1197","2011-09-30",15.305
"1198","2011-10-03",14.445
"1199","2011-10-04",14.575
"1200","2011-10-05",15.37
"1201","2011-10-06",15.47
"1202","2011-10-07",15.57
"1203","2011-10-10",16.059999
"1204","2011-10-11",16.084999
"1205","2011-10-12",16.424999
"1206","2011-10-13",16.575001
"1207","2011-10-14",17.815001
"1208","2011-10-17",17.094999
"1209","2011-10-18",17.434999
"1210","2011-10-19",17.360001
"1211","2011-10-20",17.4
"1212","2011-10-21",17.725
"1213","2011-10-24",18.450001
"1214","2011-10-25",17.780001
"1215","2011-10-26",18.045
"1216","2011-10-27",19.040001
"1217","2011-10-28",19.295
"1218","2011-10-31",18.895
"1219","2011-11-01",17.91
"1220","2011-11-02",18.57
"1221","2011-11-03",19.09
"1222","2011-11-04",19.65
"1223","2011-11-07",19.51
"1224","2011-11-08",20.285
"1225","2011-11-09",18.52
"1226","2011-11-10",14.595
"1227","2011-11-11",14.595
"1228","2011-11-14",14.305
"1229","2011-11-15",14.51
"1230","2011-11-16",14.865
"1231","2011-11-17",14.84
"1232","2011-11-18",14.75
"1233","2011-11-21",14.285
"1234","2011-11-22",14.3
"1235","2011-11-23",13.6
"1236","2011-11-25",13.485
"1237","2011-11-28",14.255
"1238","2011-11-29",13.75
"1239","2011-11-30",14.44
"1240","2011-12-01",14.495
"1241","2011-12-02",14.71
"1242","2011-12-05",15.555
"1243","2011-12-06",15.375
"1244","2011-12-07",15.625
"1245","2011-12-08",15.4
"1246","2011-12-09",16.4
"1247","2011-12-12",15.935
"1248","2011-12-13",15.31
"1249","2011-12-14",15.19
"1250","2011-12-15",15.15
"1251","2011-12-16",15.49
"1252","2011-12-19",14.07
"1253","2011-12-20",14.65
"1254","2011-12-21",13.745
"1255","2011-12-22",14.695
"1256","2011-12-23",14.695
"1257","2011-12-27",15
"1258","2011-12-28",14.56
"1259","2011-12-29",14.705
"1260","2011-12-30",14.7
"1261","2012-01-03",14.76
"1262","2012-01-04",14.085
"1263","2012-01-05",13.985
"1264","2012-01-06",13.52
"1265","2012-01-09",13.665
"1266","2012-01-10",13.58
"1267","2012-01-11",13.765
"1268","2012-01-12",13.625
"1269","2012-01-13",13.23
"1270","2012-01-17",12.99
"1271","2012-01-18",13.025
"1272","2012-01-19",13.48
"1273","2012-01-20",13.66
"1274","2012-01-23",13.99
"1275","2012-01-24",14.05
"1276","2012-01-25",14.5
"1277","2012-01-26",14.305
"1278","2012-01-27",14.54
"1279","2012-01-30",14
"1280","2012-01-31",14.18
"1281","2012-02-01",14.145
"1282","2012-02-02",14.25
"1283","2012-02-03",14.535
"1284","2012-02-06",14.455
"1285","2012-02-07",14.425
"1286","2012-02-08",14.47
"1287","2012-02-09",14.815
"1288","2012-02-10",14.73
"1289","2012-02-13",14.935
"1290","2012-02-14",15.035
"1291","2012-02-15",14.845
"1292","2012-02-16",14.92
"1293","2012-02-17",14.91
"1294","2012-02-21",14.69
"1295","2012-02-22",14.63
"1296","2012-02-23",14.485
"1297","2012-02-24",14.54
"1298","2012-02-27",13.87
"1299","2012-02-28",14.18
"1300","2012-02-29",14.04
"1301","2012-03-01",18.389999
"1302","2012-03-02",17.91
"1303","2012-03-05",18.264999
"1304","2012-03-06",18.059999
"1305","2012-03-07",18.025
"1306","2012-03-08",18.485001
"1307","2012-03-09",18.725
"1308","2012-03-12",18.705
"1309","2012-03-13",18.85
"1310","2012-03-14",18.809999
"1311","2012-03-15",19.145
"1312","2012-03-16",18.865
"1313","2012-03-19",19.18
"1314","2012-03-20",18.82
"1315","2012-03-21",18.9
"1316","2012-03-22",18.455
"1317","2012-03-23",18.620001
"1318","2012-03-26",19.200001
"1319","2012-03-27",18.945
"1320","2012-03-28",18.65
"1321","2012-03-29",18.969999
"1322","2012-03-30",19.08
"1323","2012-04-02",19.395
"1324","2012-04-03",18.855
"1325","2012-04-04",18.674999
"1326","2012-04-05",18.504999
"1327","2012-04-09",18.440001
"1328","2012-04-10",17.865
"1329","2012-04-11",18.555
"1330","2012-04-12",18.625
"1331","2012-04-13",18.530001
"1332","2012-04-16",18.615
"1333","2012-04-17",19.549999
"1334","2012-04-18",19.5
"1335","2012-04-19",19.51
"1336","2012-04-20",19.51
"1337","2012-04-23",18.879999
"1338","2012-04-24",18.555
"1339","2012-04-25",18.950001
"1340","2012-04-26",19.07
"1341","2012-04-27",19.129999
"1342","2012-04-30",18.594999
"1343","2012-05-01",19.25
"1344","2012-05-02",19.334999
"1345","2012-05-03",18.610001
"1346","2012-05-04",17.004999
"1347","2012-05-07",16.815001
"1348","2012-05-08",16.495001
"1349","2012-05-09",16.299999
"1350","2012-05-10",16.235001
"1351","2012-05-11",16.530001
"1352","2012-05-14",16.5
"1353","2012-05-15",16.815001
"1354","2012-05-16",16.594999
"1355","2012-05-17",16.385
"1356","2012-05-18",16.045
"1357","2012-05-21",16.530001
"1358","2012-05-22",16.309999
"1359","2012-05-23",16.695
"1360","2012-05-24",15.885
"1361","2012-05-25",15.855
"1362","2012-05-29",15.965
"1363","2012-05-30",15.675
"1364","2012-05-31",15.495
"1365","2012-06-01",15.35
"1366","2012-06-04",15.475
"1367","2012-06-05",15.915
"1368","2012-06-06",16.504999
"1369","2012-06-07",15.84
"1370","2012-06-08",15.88
"1371","2012-06-11",15.505
"1372","2012-06-12",15.57
"1373","2012-06-13",15.1
"1374","2012-06-14",15.125
"1375","2012-06-15",15.32
"1376","2012-06-18",15.435
"1377","2012-06-19",16.405001
"1378","2012-06-20",16.334999
"1379","2012-06-21",15.365
"1380","2012-06-22",15.745
"1381","2012-06-25",15.3
"1382","2012-06-26",15.9
"1383","2012-06-27",16.215
"1384","2012-06-28",16
"1385","2012-06-29",16.49
"1386","2012-07-02",16.445
"1387","2012-07-03",16.415001
"1388","2012-07-05",16.629999
"1389","2012-07-06",15.255
"1390","2012-07-09",14.685
"1391","2012-07-10",14.46
"1392","2012-07-11",14.41
"1393","2012-07-12",14.2
"1394","2012-07-13",14.635
"1395","2012-07-16",14.54
"1396","2012-07-17",14.435
"1397","2012-07-18",14.515
"1398","2012-07-19",14.675
"1399","2012-07-20",14.45
"1400","2012-07-23",14.03
"1401","2012-07-24",13.485
"1402","2012-07-25",13.43
"1403","2012-07-26",13.56
"1404","2012-07-27",13.75
"1405","2012-07-30",13.725
"1406","2012-07-31",13.89
"1407","2012-08-01",13.545
"1408","2012-08-02",13.7
"1409","2012-08-03",14.205
"1410","2012-08-06",14.55
"1411","2012-08-07",14.56
"1412","2012-08-08",13.875
"1413","2012-08-09",13.51
"1414","2012-08-10",13.925
"1415","2012-08-13",13.375
"1416","2012-08-14",12.935
"1417","2012-08-15",13.785
"1418","2012-08-16",14.145
"1419","2012-08-17",14.145
"1420","2012-08-20",13.72
"1421","2012-08-21",13.685
"1422","2012-08-22",13.37
"1423","2012-08-23",13.245
"1424","2012-08-24",13.35
"1425","2012-08-27",13.505
"1426","2012-08-28",13.495
"1427","2012-08-29",13.61
"1428","2012-08-30",13.43
"1429","2012-08-31",13.515
"1430","2012-09-04",13.86
"1431","2012-09-05",13.86
"1432","2012-09-06",14.245
"1433","2012-09-07",14.51
"1434","2012-09-10",14.61
"1435","2012-09-11",14.215
"1436","2012-09-12",14.3
"1437","2012-09-13",14.505
"1438","2012-09-14",14.92
"1439","2012-09-17",14.655
"1440","2012-09-18",14.705
"1441","2012-09-19",14.91
"1442","2012-09-20",14.865
"1443","2012-09-21",15.125
"1444","2012-09-24",15.025
"1445","2012-09-25",14.525
"1446","2012-09-26",14.25
"1447","2012-09-27",14.7
"1448","2012-09-28",14.52
"1449","2012-10-01",13.97
"1450","2012-10-02",13.69
"1451","2012-10-03",13.54
"1452","2012-10-04",13.475
"1453","2012-10-05",13.285
"1454","2012-10-08",13.26
"1455","2012-10-09",12.665
"1456","2012-10-10",12.615
"1457","2012-10-11",12.84
"1458","2012-10-12",12.905
"1459","2012-10-15",12.765
"1460","2012-10-16",12.735
"1461","2012-10-17",12.535
"1462","2012-10-18",11.8
"1463","2012-10-19",11.345
"1464","2012-10-22",11.46
"1465","2012-10-23",11.53
"1466","2012-10-24",11.655
"1467","2012-10-25",11.79
"1468","2012-10-26",11.805
"1469","2012-10-31",11.71
"1470","2012-11-01",12.19
"1471","2012-11-02",11.88
"1472","2012-11-05",12.06
"1473","2012-11-06",12.035
"1474","2012-11-07",10.925
"1475","2012-11-08",10.07
"1476","2012-11-09",10.9
"1477","2012-11-12",10.085
"1478","2012-11-13",9.965
"1479","2012-11-14",9.725
"1480","2012-11-15",9.65
"1481","2012-11-16",9.705
"1482","2012-11-19",10.145
"1483","2012-11-20",9.96
"1484","2012-11-21",9.89
"1485","2012-11-23",10.08
"1486","2012-11-26",9.89
"1487","2012-11-27",9.85
"1488","2012-11-28",9.935
"1489","2012-11-29",10.465
"1490","2012-11-30",10.17
"1491","2012-12-03",10.135
"1492","2012-12-04",10.395
"1493","2012-12-05",10.185
"1494","2012-12-06",10.245
"1495","2012-12-07",10.24
"1496","2012-12-10",10.675
"1497","2012-12-11",10.955
"1498","2012-12-12",11.05
"1499","2012-12-13",10.885
"1500","2012-12-14",11.165
"1501","2012-12-17",11.315
"1502","2012-12-18",11.47
"1503","2012-12-19",11.635
"1504","2012-12-20",11.815
"1505","2012-12-21",11.81
"1506","2012-12-24",11.6
"1507","2012-12-26",11.4
"1508","2012-12-27",11.32
"1509","2012-12-28",11.15
"1510","2012-12-31",11.34
"1511","2013-01-02",11.735
"1512","2013-01-03",11.61
"1513","2013-01-04",11.81
"1514","2013-01-07",11.765
"1515","2013-01-08",11.94
"1516","2013-01-09",11.99
"1517","2013-01-10",12.03
"1518","2013-01-11",11.92
"1519","2013-01-14",12.025
"1520","2013-01-15",12.15
"1521","2013-01-16",12.035
"1522","2013-01-17",12.18
"1523","2013-01-18",11.715
"1524","2013-01-22",11.71
"1525","2013-01-23",11.62
"1526","2013-01-24",11.625
"1527","2013-01-25",11.725
"1528","2013-01-28",12.17
"1529","2013-01-29",11.96
"1530","2013-01-30",11.77
"1531","2013-01-31",12.025
"1532","2013-02-01",12
"1533","2013-02-04",11.88
"1534","2013-02-05",11.94
"1535","2013-02-06",11.81
"1536","2013-02-07",11.62
"1537","2013-02-08",11.875
"1538","2013-02-11",11.795
"1539","2013-02-12",11.82
"1540","2013-02-13",11.875
"1541","2013-02-14",11.87
"1542","2013-02-15",11.995
"1543","2013-02-19",11.915
"1544","2013-02-20",12.665
"1545","2013-02-21",12.855
"1546","2013-02-22",14
"1547","2013-02-25",13.745
"1548","2013-02-26",13.91
"1549","2013-02-27",13.76
"1550","2013-02-28",13.695
"1551","2013-03-01",13.685
"1552","2013-03-04",13.61
"1553","2013-03-05",13.98
"1554","2013-03-06",14.02
"1555","2013-03-07",14.115
"1556","2013-03-08",14
"1557","2013-03-11",14.025
"1558","2013-03-12",14.29
"1559","2013-03-13",14.395
"1560","2013-03-14",14.585
"1561","2013-03-15",14.26
"1562","2013-03-18",14.4
"1563","2013-03-19",14.395
"1564","2013-03-20",14.685
"1565","2013-03-21",14.4
"1566","2013-03-22",14.33
"1567","2013-03-25",14.285
"1568","2013-03-26",14.375
"1569","2013-03-27",14.47
"1570","2013-03-28",14.04
"1571","2013-04-01",13.99
"1572","2013-04-02",14.045
"1573","2013-04-03",13.91
"1574","2013-04-04",14.12
"1575","2013-04-05",13.73
"1576","2013-04-08",13.795
"1577","2013-04-09",13.745
"1578","2013-04-10",14.23
"1579","2013-04-11",14.15
"1580","2013-04-12",13.915
"1581","2013-04-15",13.165
"1582","2013-04-16",13.435
"1583","2013-04-17",13.055
"1584","2013-04-18",12.93
"1585","2013-04-19",12.5
"1586","2013-04-22",12.5
"1587","2013-04-23",12.83
"1588","2013-04-24",12.75
"1589","2013-04-25",12.715
"1590","2013-04-26",12.67
"1591","2013-04-29",12.7
"1592","2013-04-30",12.655
"1593","2013-05-01",12.58
"1594","2013-05-02",12.645
"1595","2013-05-03",12.51
"1596","2013-05-06",13.025
"1597","2013-05-07",13.17
"1598","2013-05-08",13.94
"1599","2013-05-09",14.475
"1600","2013-05-10",14.695
"1601","2013-05-13",14.85
"1602","2013-05-14",15.125
"1603","2013-05-15",15.525
"1604","2013-05-16",16.004999
"1605","2013-05-17",16.305
"1606","2013-05-20",16.004999
"1607","2013-05-21",15.95
"1608","2013-05-22",15.485
"1609","2013-05-23",15.725
"1610","2013-05-24",15.795
"1611","2013-05-28",15.875
"1612","2013-05-29",15.925
"1613","2013-05-30",16.395
"1614","2013-05-31",16.165001
"1615","2013-06-03",16.115
"1616","2013-06-04",16.225
"1617","2013-06-05",16.040001
"1618","2013-06-06",16.1
"1619","2013-06-07",16.025
"1620","2013-06-10",16.01
"1621","2013-06-11",15.88
"1622","2013-06-12",15.91
"1623","2013-06-13",16.325001
"1624","2013-06-14",15.76
"1625","2013-06-17",16.264999
"1626","2013-06-18",16.25
"1627","2013-06-19",16.27
"1628","2013-06-20",16.205
"1629","2013-06-21",16.014999
"1630","2013-06-24",15.73
"1631","2013-06-25",16.07
"1632","2013-06-26",16.155001
"1633","2013-06-27",16.665001
"1634","2013-06-28",16.559999
"1635","2013-07-01",16.584999
"1636","2013-07-02",16.52
"1637","2013-07-03",16.52
"1638","2013-07-05",16.85
"1639","2013-07-08",16.645
"1640","2013-07-09",16.705
"1641","2013-07-10",16.834999
"1642","2013-07-11",17.135
"1643","2013-07-12",16.719999
"1644","2013-07-15",17.030001
"1645","2013-07-16",17.139999
"1646","2013-07-17",17.08
"1647","2013-07-18",17.555
"1648","2013-07-19",17.254999
"1649","2013-07-22",17.584999
"1650","2013-07-23",17.459999
"1651","2013-07-24",17.629999
"1652","2013-07-25",17.895
"1653","2013-07-26",17.615
"1654","2013-07-29",17.5
"1655","2013-07-30",17.91
"1656","2013-07-31",17.950001
"1657","2013-08-01",18.475
"1658","2013-08-02",18.440001
"1659","2013-08-05",18.635
"1660","2013-08-06",18.549999
"1661","2013-08-07",18.434999
"1662","2013-08-08",18.780001
"1663","2013-08-09",19.32
"1664","2013-08-12",18.825001
"1665","2013-08-13",18.82
"1666","2013-08-14",18.834999
"1667","2013-08-15",18.370001
"1668","2013-08-16",18.41
"1669","2013-08-19",18.34
"1670","2013-08-20",18.700001
"1671","2013-08-21",18.65
"1672","2013-08-22",18.725
"1673","2013-08-23",18.745001
"1674","2013-08-26",18.705
"1675","2013-08-27",18.125
"1676","2013-08-28",18.465
"1677","2013-08-29",18.719999
"1678","2013-08-30",18.424999
"1679","2013-09-03",18.594999
"1680","2013-09-04",18.535
"1681","2013-09-05",18.709999
"1682","2013-09-06",18.635
"1683","2013-09-09",18.98
"1684","2013-09-10",18.99
"1685","2013-09-11",19.030001
"1686","2013-09-12",18.775
"1687","2013-09-13",18.73
"1688","2013-09-16",18.555
"1689","2013-09-17",18.93
"1690","2013-09-18",19.075001
"1691","2013-09-19",19.334999
"1692","2013-09-20",19.674999
"1693","2013-09-23",19.51
"1694","2013-09-24",19.639999
"1695","2013-09-25",19.745001
"1696","2013-09-26",19.834999
"1697","2013-09-27",19.735001
"1698","2013-09-30",19.905001
"1699","2013-10-01",19.9
"1700","2013-10-02",19.584999
"1701","2013-10-03",19.195
"1702","2013-10-04",19.110001
"1703","2013-10-07",18.91
"1704","2013-10-08",18.525
"1705","2013-10-09",18.59
"1706","2013-10-10",19.165001
"1707","2013-10-11",19.33
"1708","2013-10-14",19.43
"1709","2013-10-15",18.639999
"1710","2013-10-16",18.905001
"1711","2013-10-17",19.084999
"1712","2013-10-18",19.465
"1713","2013-10-21",19.365
"1714","2013-10-22",19.625
"1715","2013-10-23",19.535
"1716","2013-10-24",19.535
"1717","2013-10-25",19.084999
"1718","2013-10-28",19.275
"1719","2013-10-29",19.184999
"1720","2013-10-30",19.040001
"1721","2013-10-31",19.030001
"1722","2013-11-01",18.92
"1723","2013-11-04",19.26
"1724","2013-11-05",19.030001
"1725","2013-11-06",19.254999
"1726","2013-11-07",19.18
"1727","2013-11-08",19.24
"1728","2013-11-11",19.34
"1729","2013-11-12",20.450001
"1730","2013-11-13",24.475
"1731","2013-11-14",22.785
"1732","2013-11-15",24.445
"1733","2013-11-18",24.01
"1734","2013-11-19",24.43
"1735","2013-11-20",24.049999
"1736","2013-11-21",23.950001
"1737","2013-11-22",24.025
"1738","2013-11-25",24
"1739","2013-11-26",25.155001
"1740","2013-11-27",25.379999
"1741","2013-11-29",25.174999
"1742","2013-12-02",25.059999
"1743","2013-12-03",25.014999
"1744","2013-12-04",24.459999
"1745","2013-12-05",24.355
"1746","2013-12-06",24.389999
"1747","2013-12-09",24.385
"1748","2013-12-10",24.355
"1749","2013-12-11",24.09
"1750","2013-12-12",23.639999
"1751","2013-12-13",23.83
"1752","2013-12-16",24.295
"1753","2013-12-17",23.975
"1754","2013-12-18",24.695
"1755","2013-12-19",25
"1756","2013-12-20",24.565001
"1757","2013-12-23",24.58
"1758","2013-12-24",24.9
"1759","2013-12-26",24.73
"1760","2013-12-27",24.75
"1761","2013-12-30",24.975
"1762","2013-12-31",24.59
"1763","2014-01-02",24.49
"1764","2014-01-03",24.615
"1765","2014-01-06",23.805
"1766","2014-01-07",24.174999
"1767","2014-01-08",24.084999
"1768","2014-01-09",23.965
"1769","2014-01-10",23.924999
"1770","2014-01-13",23.115
"1771","2014-01-14",23.959999
"1772","2014-01-15",24.165001
"1773","2014-01-16",24.215
"1774","2014-01-17",24.075001
"1775","2014-01-21",24.014999
"1776","2014-01-22",24.1
"1777","2014-01-23",23.885
"1778","2014-01-24",23.059999
"1779","2014-01-27",22.440001
"1780","2014-01-28",22.805
"1781","2014-01-29",22.389999
"1782","2014-01-30",23.245001
"1783","2014-01-31",22.719999
"1784","2014-02-03",22
"1785","2014-02-04",21.844999
"1786","2014-02-05",21.915001
"1787","2014-02-06",21.815001
"1788","2014-02-07",21.77
"1789","2014-02-10",21.865
"1790","2014-02-11",22.18
"1791","2014-02-12",22.035
"1792","2014-02-13",22.639999
"1793","2014-02-14",22.4
"1794","2014-02-18",22.32
"1795","2014-02-19",22.49
"1796","2014-02-20",22.525
"1797","2014-02-21",23.174999
"1798","2014-02-24",23
"1799","2014-02-25",22.615
"1800","2014-02-26",20.309999
"1801","2014-02-27",21.795
"1802","2014-02-28",20.815001
"1803","2014-03-03",21.030001
"1804","2014-03-04",21.33
"1805","2014-03-05",21.105
"1806","2014-03-06",20.674999
"1807","2014-03-07",20.045
"1808","2014-03-10",19.299999
"1809","2014-03-11",18.865
"1810","2014-03-12",19.25
"1811","2014-03-13",18.815001
"1812","2014-03-14",18.49
"1813","2014-03-17",18.715
"1814","2014-03-18",19.174999
"1815","2014-03-19",19.145
"1816","2014-03-20",19.105
"1817","2014-03-21",18.674999
"1818","2014-03-24",18.215
"1819","2014-03-25",17.915001
"1820","2014-03-26",17.434999
"1821","2014-03-27",17.49
"1822","2014-03-28",17.290001
"1823","2014-03-31",17.66
"1824","2014-04-01",18.145
"1825","2014-04-02",18.65
"1826","2014-04-03",18.42
"1827","2014-04-04",17.889999
"1828","2014-04-07",17.74
"1829","2014-04-08",17.629999
"1830","2014-04-09",17.540001
"1831","2014-04-10",16.58
"1832","2014-04-11",15.98
"1833","2014-04-14",16.209999
"1834","2014-04-15",16.35
"1835","2014-04-16",16.540001
"1836","2014-04-17",16.889999
"1837","2014-04-21",16.940001
"1838","2014-04-22",17.459999
"1839","2014-04-23",17.27
"1840","2014-04-24",16.969999
"1841","2014-04-25",16.24
"1842","2014-04-28",15.89
"1843","2014-04-29",16.15
"1844","2014-04-30",16.57
"1845","2014-05-01",17.040001
"1846","2014-05-02",17.049999
"1847","2014-05-05",17.02
"1848","2014-05-06",16.639999
"1849","2014-05-07",18.870001
"1850","2014-05-08",18.549999
"1851","2014-05-09",18.42
"1852","2014-05-12",18.889999
"1853","2014-05-13",18.360001
"1854","2014-05-14",18.33
"1855","2014-05-15",18.77
"1856","2014-05-16",19
"1857","2014-05-19",19.5
"1858","2014-05-20",19.34
"1859","2014-05-21",20.34
"1860","2014-05-22",20.35
"1861","2014-05-23",20.66
"1862","2014-05-27",21.33
"1863","2014-05-28",21.18
"1864","2014-05-29",21.469999
"1865","2014-05-30",21.24
"1866","2014-06-02",21.08
"1867","2014-06-03",20.700001
"1868","2014-06-04",20.540001
"1869","2014-06-05",20.969999
"1870","2014-06-06",21.790001
"1871","2014-06-09",21.379999
"1872","2014-06-10",21.120001
"1873","2014-06-11",21.299999
"1874","2014-06-12",20.85
"1875","2014-06-13",21.049999
"1876","2014-06-16",21.24
"1877","2014-06-17",21.540001
"1878","2014-06-18",21.360001
"1879","2014-06-19",21.4
"1880","2014-06-20",21.290001
"1881","2014-06-23",21.25
"1882","2014-06-24",20.98
"1883","2014-06-25",20.93
"1884","2014-06-26",21.34
"1885","2014-06-27",21.43
"1886","2014-06-30",21.120001
"1887","2014-07-01",21.58
"1888","2014-07-02",21.49
"1889","2014-07-03",21.67
"1890","2014-07-07",21.35
"1891","2014-07-08",21.209999
"1892","2014-07-09",21.280001
"1893","2014-07-10",21.1
"1894","2014-07-11",21.309999
"1895","2014-07-14",21.57
"1896","2014-07-15",21.35
"1897","2014-07-16",21.43
"1898","2014-07-17",21.129999
"1899","2014-07-18",21.83
"1900","2014-07-21",21.91
"1901","2014-07-22",22.049999
"1902","2014-07-23",21.84
"1903","2014-07-24",21.799999
"1904","2014-07-25",21.309999
"1905","2014-07-28",21.85
"1906","2014-07-29",22.51
"1907","2014-07-30",22.799999
"1908","2014-07-31",21.370001
"1909","2014-08-01",20.870001
