"","date","JCAP"
"146","2015-10-22",18.34
"147","2015-10-23",18.389999
"148","2015-10-26",18.610001
"149","2015-10-27",18.43
"150","2015-10-28",18.34
"151","2015-10-29",18.110001
"152","2015-10-30",18.57
"153","2015-11-02",18.17
"154","2015-11-03",18.16
"155","2015-11-04",18.08
"156","2015-11-05",18.07
"157","2015-11-06",17.969999
"158","2015-11-09",18.129999
"159","2015-11-10",15.05
"160","2015-11-11",15.5
"161","2015-11-12",16.103001
"162","2015-11-13",15.85
"163","2015-11-16",15.61
"164","2015-11-17",15.69
"165","2015-11-18",15.53
"166","2015-11-19",15.67
"167","2015-11-20",15.94
"168","2015-11-23",16.25
"169","2015-11-24",15.96
"170","2015-11-25",15.3
"171","2015-11-27",15.62
"172","2015-11-30",15.93
"173","2015-12-01",15.47
"174","2015-12-02",15.31
"175","2015-12-03",15.24
"176","2015-12-04",15.29
"177","2015-12-07",15.3
"178","2015-12-08",15.02
"179","2015-12-09",14.99
"180","2015-12-10",15.17
"181","2015-12-11",15.21
"182","2015-12-14",15.24
"183","2015-12-15",14.99
"184","2015-12-16",15.27
"185","2015-12-17",14.99
"186","2015-12-18",15.21
"187","2015-12-21",15.89
"188","2015-12-22",16.25
"189","2015-12-23",16.49
"190","2015-12-24",16.799999
"191","2015-12-28",15.92
"192","2015-12-29",16.16
"193","2015-12-30",15.62
"194","2015-12-31",14.95
"195","2016-01-04",15.1
"196","2016-01-05",14.9
"197","2016-01-06",15.18
"198","2016-01-07",14.59
"199","2016-01-08",14.25
"200","2016-01-11",14.64
"201","2016-01-12",14.41
"202","2016-01-13",13.85
"203","2016-01-14",13.93
"204","2016-01-15",13.56
"205","2016-01-19",13.28
"206","2016-01-20",13.48
"207","2016-01-21",13.9
"208","2016-01-22",14.03
"209","2016-01-25",14.58
"210","2016-01-26",14.6
"211","2016-01-27",14.45
"212","2016-01-28",14.25
"213","2016-01-29",14.75
"214","2016-02-01",14.95
"215","2016-02-02",14.97
"216","2016-02-03",15.05
"217","2016-02-04",15.02
"218","2016-02-05",15.17
"219","2016-02-08",14.94
"220","2016-02-09",14.93
"221","2016-02-10",14.98
"222","2016-02-11",14.68
"223","2016-02-12",15.06
"224","2016-02-16",15.02
"225","2016-02-17",15
"226","2016-02-18",15.04
"227","2016-02-19",15.12
"228","2016-02-22",15.35
"229","2016-02-23",15.26
"230","2016-02-24",14.99
"231","2016-02-25",15.18
"232","2016-02-26",14.9
"233","2016-02-29",14.95
"234","2016-03-01",14.67
"235","2016-03-02",15.06
"236","2016-03-03",15.05
"237","2016-03-04",15.4
"238","2016-03-07",15.7
"239","2016-03-08",15.01
"240","2016-03-09",15.56
"241","2016-03-10",15.51
"242","2016-03-11",15.37
"243","2016-03-14",15.21
"244","2016-03-15",15.04
"245","2016-03-16",15.08
"246","2016-03-17",15.05
"247","2016-03-18",14.85
"248","2016-03-21",15.04
"249","2016-03-22",14.87
"250","2016-03-23",14.98
"251","2016-03-24",15.07
"252","2016-03-28",15.08
"253","2016-03-29",15.31
"254","2016-03-30",15.28
"255","2016-03-31",15.62
"256","2016-04-01",14.56
"257","2016-04-04",13.81
"258","2016-04-05",14.46
"259","2016-04-06",12.33
"260","2016-04-07",12.2
"261","2016-04-08",12.14
"262","2016-04-11",12.15
"263","2016-04-12",12.09
"264","2016-04-13",12.03
"265","2016-04-14",12.03
"266","2016-04-15",11.23
"267","2016-04-18",11.06
"268","2016-04-19",11.65
"269","2016-04-20",11.5
"270","2016-04-21",11.25
"271","2016-04-22",11.32
"272","2016-04-25",11.08
"273","2016-04-26",11.62
"274","2016-04-27",11.53
"275","2016-04-28",11.41
"276","2016-04-29",11.31
"277","2016-05-02",10.86
"278","2016-05-03",10.16
"279","2016-05-04",10.28
"280","2016-05-05",12.68
"281","2016-05-06",13.11
"282","2016-05-09",12.45
"283","2016-05-10",12.24
"284","2016-05-11",12.82
"285","2016-05-12",12.82
"286","2016-05-13",13.18
"287","2016-05-16",13.06
"288","2016-05-17",13.5
"289","2016-05-18",13.6
"290","2016-05-19",13.55
"291","2016-05-20",13.95
"292","2016-05-23",14.38
"293","2016-05-24",14.66
"294","2016-05-25",13.7
"295","2016-05-26",13.789
"296","2016-05-27",13.77
"297","2016-05-31",13.9
"298","2016-06-01",14.45
"299","2016-06-02",14.81
"300","2016-06-03",14.76
"301","2016-06-06",15.02
"302","2016-06-07",15.17
"303","2016-06-08",15.4
"304","2016-06-09",15.27
"305","2016-06-10",15
"306","2016-06-13",15.24
"307","2016-06-14",15.19
"308","2016-06-15",14.98
"309","2016-06-16",14.04
"310","2016-06-17",14.11
"311","2016-06-20",14.04
"312","2016-06-21",14
"313","2016-06-22",13.74
"314","2016-06-23",14.06
"315","2016-06-24",13.85
"316","2016-06-27",13.53
"317","2016-06-28",14.3
"318","2016-06-29",13.67
"319","2016-06-30",13.94
"320","2016-07-01",13.95
"321","2016-07-05",14.1
"322","2016-07-06",13.89
"323","2016-07-07",13.84
"324","2016-07-08",13.86
"325","2016-07-11",14
"326","2016-07-12",14.08
"327","2016-07-13",14.47
"328","2016-07-14",14.9
"329","2016-07-15",14.97
"330","2016-07-18",14.96
"331","2016-07-19",15.18
"332","2016-07-20",15.24
"333","2016-07-21",15.19
"334","2016-07-22",15.14
"335","2016-07-25",15.32
"336","2016-07-26",15.23
"337","2016-07-27",15.2
"338","2016-07-28",15.78
"339","2016-07-29",15.76
"340","2016-08-01",15.79
"341","2016-08-02",15.92
"342","2016-08-03",16.83
"343","2016-08-04",16.870001
"344","2016-08-05",16.9
"345","2016-08-08",16.879999
"346","2016-08-09",16.780001
"347","2016-08-10",16.76
"348","2016-08-11",16.73
"349","2016-08-12",16.9
"350","2016-08-15",17.059999
"351","2016-08-16",17.1
"352","2016-08-17",17.16
"353","2016-08-18",16.76
"354","2016-08-19",16.530001
"355","2016-08-22",16.5
"356","2016-08-23",16.93
"357","2016-08-24",16.59
"358","2016-08-25",16.35
"359","2016-08-26",16.32
"360","2016-08-29",16.139999
"361","2016-08-30",16.059999
"362","2016-08-31",16.190001
"363","2016-09-01",16.1
"364","2016-09-02",16.4
"365","2016-09-06",16.379999
"366","2016-09-07",17.02
"367","2016-09-08",17.129999
"368","2016-09-09",17.17
"369","2016-09-12",17.23
"370","2016-09-13",17.450001
"371","2016-09-14",18
"372","2016-09-15",17.889999
"373","2016-09-16",18.290001
"374","2016-09-19",18.6
"375","2016-09-20",18.709999
"376","2016-09-21",18.77
"377","2016-09-22",18.73
"378","2016-09-23",18.809999
"379","2016-09-26",18.77
"380","2016-09-27",18.9
"381","2016-09-28",18.9
"382","2016-09-29",19.360001
"383","2016-09-30",19.17
"384","2016-10-03",18.17
"385","2016-10-04",18
"386","2016-10-05",17.370001
"387","2016-10-06",17.200001
"388","2016-10-07",17.540001
"389","2016-10-10",17.68
"390","2016-10-11",17.879999
"391","2016-10-12",18.209999
"392","2016-10-13",18.43
"393","2016-10-14",18.950001
"394","2016-10-17",18.940001
"395","2016-10-18",18.290001
"396","2016-10-19",18.690001
"397","2016-10-20",18.66
"398","2016-10-21",18.719999
"399","2016-10-24",18.620001
"400","2016-10-25",18.67
"401","2016-10-26",18.799999
"402","2016-10-27",18.58
"403","2016-10-28",18.49
"404","2016-10-31",18.67
"405","2016-11-01",18.25
"406","2016-11-02",17.99
"407","2016-11-03",17.82
"408","2016-11-04",17.77
"409","2016-11-07",17.91
"410","2016-11-08",17.860001
"411","2016-11-09",18.42
"412","2016-11-10",18.58
"413","2016-11-11",18.690001
"414","2016-11-14",18.799999
"415","2016-11-15",18.42
"416","2016-11-16",18.24
"417","2016-11-17",18.110001
"418","2016-11-18",18.1
"419","2016-11-21",18.459999
"420","2016-11-22",18.91
"421","2016-11-23",19.309999
"422","2016-11-25",19.959999
"423","2016-11-28",19.77
"424","2016-11-29",19.790001
"425","2016-11-30",19.82
"426","2016-12-01",19.9
"427","2016-12-02",19.93
"428","2016-12-05",19.940001
"429","2016-12-06",20.26
"430","2016-12-07",20.209999
"431","2016-12-08",19
"432","2016-12-09",19.190001
"433","2016-12-12",19.139999
"434","2016-12-13",19.49
"435","2016-12-14",19.75
"436","2016-12-15",20.219999
"437","2016-12-16",21.280001
"438","2016-12-19",21.969999
"439","2016-12-20",21.09
"440","2016-12-21",21.07
"441","2016-12-22",21.08
"442","2016-12-23",20.620001
"443","2016-12-27",20.299999
"444","2016-12-28",21.620001
"445","2016-12-29",21.33
"446","2016-12-30",21.049999
"447","2017-01-03",21.33
"448","2017-01-04",21
"449","2017-01-05",21.120001
"450","2017-01-06",21
"451","2017-01-09",20.889999
"452","2017-01-10",20.9
"453","2017-01-11",20.799999
"454","2017-01-12",20.469999
"455","2017-01-13",20.33
"456","2017-01-17",20.01
"457","2017-01-18",20.049999
"458","2017-01-19",20.02
"459","2017-01-20",20.43
"460","2017-01-23",20.59
"461","2017-01-24",21.040001
"462","2017-01-25",20.74
"463","2017-01-26",20.6
"464","2017-01-27",20.66
"465","2017-01-30",20.66
"466","2017-01-31",20.690001
"467","2017-02-01",20.889999
"468","2017-02-02",21
"469","2017-02-03",21.6
"470","2017-02-06",21.99
"471","2017-02-07",22
"472","2017-02-08",21.91
"473","2017-02-09",21.620001
"474","2017-02-10",21.25
"475","2017-02-13",21.110001
"476","2017-02-14",21.559999
"477","2017-02-15",21.4
"478","2017-02-16",21.290001
"479","2017-02-17",21.450001
"480","2017-02-21",21.700001
"481","2017-02-22",21.76
"482","2017-02-23",21.75
"483","2017-02-24",21.66
"484","2017-02-27",21.76
"485","2017-02-28",21.51
"486","2017-03-01",21.879999
"487","2017-03-02",22.34
"488","2017-03-03",23.110001
"489","2017-03-06",22.389999
"490","2017-03-07",22.65
"491","2017-03-08",22.549999
"492","2017-03-09",21.93
"493","2017-03-10",21.83
"494","2017-03-13",22.309999
"495","2017-03-14",22.4
"496","2017-03-15",22.68
"497","2017-03-16",22.85
"498","2017-03-17",23.049999
"499","2017-03-20",22.83
"500","2017-03-21",22.5
"501","2017-03-22",22.52
"502","2017-03-23",22.700001
"503","2017-03-24",22.57
"504","2017-03-27",22.49
"505","2017-03-28",22.700001
"506","2017-03-29",23.01
"507","2017-03-30",22.99
"508","2017-03-31",23.040001
"509","2017-04-03",22.690001
"510","2017-04-04",22.780001
"511","2017-04-05",22.08
"512","2017-04-06",22.02
"513","2017-04-07",22.379999
"514","2017-04-10",22.940001
"515","2017-04-11",23.129999
"516","2017-04-12",22.950001
"517","2017-04-13",23
"518","2017-04-17",23.07
"519","2017-04-18",23.4
"520","2017-04-19",23.23
"521","2017-04-20",24.4
"522","2017-04-21",24.24
"523","2017-04-24",23.35
"524","2017-04-25",23.35
"525","2017-04-26",23.620001
"526","2017-04-27",23.25
"527","2017-04-28",23.290001
"528","2017-05-01",23.809999
"529","2017-05-02",22.959999
"530","2017-05-03",22.59
"531","2017-05-04",21.77
"532","2017-05-05",22.35
"533","2017-05-08",22.67
"534","2017-05-09",22.65
"535","2017-05-10",22.24
"536","2017-05-11",22.190001
"537","2017-05-12",22.48
"538","2017-05-15",22.719999
"539","2017-05-16",22.389999
"540","2017-05-17",21.9
"541","2017-05-18",21.99
"542","2017-05-19",21.98
"543","2017-05-22",22.33
"544","2017-05-23",22.23
"545","2017-05-24",22.440001
"546","2017-05-25",22.639999
"547","2017-05-26",22.219999
"548","2017-05-30",22.360001
"549","2017-05-31",22.299999
"550","2017-06-01",22.290001
"551","2017-06-02",22.18
"552","2017-06-05",22.049999
"553","2017-06-06",21.68
"554","2017-06-07",22.370001
"555","2017-06-08",23.530001
"556","2017-06-09",23.25
"557","2017-06-12",23.540001
"558","2017-06-13",23.280001
"559","2017-06-14",23.41
"560","2017-06-15",23.43
"561","2017-06-16",23.870001
"562","2017-06-19",24.49
"563","2017-06-20",24.5
"564","2017-06-21",24.26
"565","2017-06-22",22.32
"566","2017-06-23",22.549999
"567","2017-06-26",22.860001
"568","2017-06-27",22.6
"569","2017-06-28",22.57
"570","2017-06-29",21.950001
"571","2017-06-30",22
"572","2017-07-03",22.33
"573","2017-07-05",21.98
"574","2017-07-06",21.450001
"575","2017-07-07",21.34
"576","2017-07-10",21.370001
"577","2017-07-11",21.41
"578","2017-07-12",21.530001
"579","2017-07-13",21.76
"580","2017-07-14",21.9
"581","2017-07-17",21.959999
"582","2017-07-18",21.780001
"583","2017-07-19",21.950001
"584","2017-07-20",22.059999
"585","2017-07-21",21.959999
"586","2017-07-24",21.83
"587","2017-07-25",21.74
"588","2017-07-26",21.780001
"589","2017-07-27",21.190001
"590","2017-07-28",21.059999
"591","2017-07-31",21.26
"592","2017-08-01",21.26
"593","2017-08-02",21.200001
"594","2017-08-03",21.290001
"595","2017-08-04",21.66
"596","2017-08-07",21.6
"597","2017-08-08",21.219999
"598","2017-08-09",21.48
"599","2017-08-10",20.870001
"600","2017-08-11",20.57
"601","2017-08-14",20.870001
"602","2017-08-15",19.549999
"603","2017-08-16",19.860001
"604","2017-08-17",18.99
"605","2017-08-18",19.01
"606","2017-08-21",18.780001
"607","2017-08-22",18.629999
"608","2017-08-23",18.719999
"609","2017-08-24",19.040001
"610","2017-08-25",18.85
"611","2017-08-28",19.030001
"612","2017-08-29",18.99
"613","2017-08-30",18.950001
"614","2017-08-31",19.440001
"615","2017-09-01",19.540001
"616","2017-09-05",19.379999
"617","2017-09-06",19.57
"618","2017-09-07",19.65
"619","2017-09-08",19.66
"620","2017-09-11",19.76
"621","2017-09-12",19.48
"622","2017-09-13",19.5
"623","2017-09-14",19.92
"624","2017-09-15",20.01
"625","2017-09-18",20.030001
"626","2017-09-19",20.139999
"627","2017-09-20",20.139999
"628","2017-09-21",20.059999
"629","2017-09-22",20.23
"630","2017-09-25",20.469999
"631","2017-09-26",20.08
"632","2017-09-27",20.32
"633","2017-09-28",20.530001
"634","2017-09-29",20.549999
"635","2017-10-02",20.65
"636","2017-10-03",20.469999
"637","2017-10-04",20.469999
"638","2017-10-05",20.530001
"639","2017-10-06",20.610001
"640","2017-10-09",20.700001
"641","2017-10-10",21.030001
"642","2017-10-11",21
"643","2017-10-12",21.049999
"644","2017-10-13",21.219999
"645","2017-10-16",21.26
"646","2017-10-17",21.139999
"647","2017-10-18",21.219999
"648","2017-10-19",21.469999
"649","2017-10-20",21.6
"650","2017-10-23",21.34
"651","2017-10-24",21.540001
"652","2017-10-25",20.940001
"653","2017-10-26",20.700001
"654","2017-10-27",20.860001
"655","2017-10-30",20.780001
"656","2017-10-31",20.52
"657","2017-11-01",20.559999
"658","2017-11-02",19.690001
"659","2017-11-03",20.120001
"660","2017-11-06",20.24
"661","2017-11-07",20.559999
"662","2017-11-08",20.459999
"663","2017-11-09",20.57
"664","2017-11-10",20.309999
"665","2017-11-13",20.02
"666","2017-11-14",20.049999
"667","2017-11-15",20.040001
"668","2017-11-16",20.27
"669","2017-11-17",20.15
"670","2017-11-20",20.6
"671","2017-11-21",20.190001
"672","2017-11-22",20.200001
"673","2017-11-24",20.33
"674","2017-11-27",20.33
"675","2017-11-28",20.629999
"676","2017-11-29",20.620001
"677","2017-11-30",20.65
"678","2017-12-01",20.66
"679","2017-12-04",20.440001
"680","2017-12-05",20.24
"681","2017-12-06",20.030001
"682","2017-12-07",19.9
"683","2017-12-08",20.17
"684","2017-12-11",20.26
"685","2017-12-12",20.24
"686","2017-12-13",20.110001
"687","2017-12-14",20.209999
"688","2017-12-15",20.23
"689","2017-12-18",20.200001
"690","2017-12-19",19.66
"691","2017-12-20",19.35
"692","2017-12-21",19.629999
"693","2017-12-22",19.290001
"694","2017-12-26",19.17
"695","2017-12-27",19.23
"696","2017-12-28",19.25
"697","2017-12-29",19.01
"698","2018-01-02",19.09
"699","2018-01-03",18.809999
"700","2018-01-04",18.440001
"701","2018-01-05",18.48
"702","2018-01-08",18.99
"703","2018-01-09",18.459999
"704","2018-01-10",18.68
"705","2018-01-11",18.709999
"706","2018-01-12",18.5
"707","2018-01-16",18.370001
"708","2018-01-17",18.51
"709","2018-01-18",18.190001
"710","2018-01-19",18.299999
"711","2018-01-22",18.309999
"712","2018-01-23",19
"713","2018-01-24",18.6
"714","2018-01-25",18.49
"715","2018-01-26",18.299999
"716","2018-01-29",18.139999
"717","2018-01-30",17.73
"718","2018-01-31",17.74
"719","2018-02-01",17.51
"720","2018-02-02",16.99
"721","2018-02-05",16.299999
"722","2018-02-06",16.129999
"723","2018-02-07",16.629999
"724","2018-02-08",16.790001
"725","2018-02-09",17.120001
"726","2018-02-12",17.129999
"727","2018-02-13",17.33
"728","2018-02-14",17.1
"729","2018-02-15",17.35
"730","2018-02-16",17.549999
"731","2018-02-20",17.15
"732","2018-02-21",16.870001
"733","2018-02-22",17.139999
"734","2018-02-23",17.440001
"735","2018-02-26",17.639999
"736","2018-02-27",17.08
"737","2018-02-28",16.889999
"738","2018-03-01",16.860001
"739","2018-03-02",17.209999
"740","2018-03-05",17.209999
"741","2018-03-06",17.58
"742","2018-03-07",17.610001
"743","2018-03-08",17.780001
"744","2018-03-09",18.059999
"745","2018-03-12",18.549999
"746","2018-03-13",18.1
"747","2018-03-14",18.290001
"748","2018-03-15",18.08
"749","2018-03-16",18.42
"750","2018-03-19",18.299999
"751","2018-03-20",18.17
"752","2018-03-21",18.139999
"753","2018-03-22",18.059999
"754","2018-03-23",17.780001
"755","2018-03-26",17.709999
"756","2018-03-27",17.690001
"757","2018-03-28",18.34
"758","2018-03-29",18.1
"759","2018-04-02",17.629999
"760","2018-04-03",17.809999
"761","2018-04-04",17.959999
"762","2018-04-05",17.9
"763","2018-04-06",17.93
"764","2018-04-09",17.969999
"765","2018-04-10",17.85
"766","2018-04-11",17.92
"767","2018-04-12",17.719999
"768","2018-04-13",17.84
"769","2018-04-16",18.139999
"770","2018-04-17",18.59
"771","2018-04-18",18.690001
"772","2018-04-19",18.51
"773","2018-04-20",18.42
"774","2018-04-23",18.76
"775","2018-04-24",18.85
"776","2018-04-25",18.85
"777","2018-04-26",19.26
"778","2018-04-27",19.440001
"779","2018-04-30",19.200001
"780","2018-05-01",18.780001
"781","2018-05-02",19.15
"782","2018-05-03",19.200001
"783","2018-05-04",19.1
"784","2018-05-07",19.190001
"785","2018-05-08",18.91
"786","2018-05-09",18.969999
"787","2018-05-10",19.01
"788","2018-05-11",18.99
"789","2018-05-14",18.690001
"790","2018-05-15",18.690001
"791","2018-05-16",18.860001
"792","2018-05-17",18.92
"793","2018-05-18",18.940001
"794","2018-05-21",19.110001
"795","2018-05-22",18.99
"796","2018-05-23",19.1
"797","2018-05-24",19.18
"798","2018-05-25",19.440001
"799","2018-05-29",19.629999
"800","2018-05-30",19.9
"801","2018-05-31",19.75
"802","2018-06-01",19.780001
"803","2018-06-04",19.85
"804","2018-06-05",19.83
"805","2018-06-06",19.76
"806","2018-06-07",19.76
"807","2018-06-08",19.950001
"808","2018-06-11",20.280001
"809","2018-06-12",19.01
"810","2018-06-13",18.790001
"811","2018-06-14",19.059999
"812","2018-06-15",19.139999
"813","2018-06-18",18.959999
"814","2018-06-19",18.889999
"815","2018-06-20",19.049999
"816","2018-06-21",18.879999
"817","2018-06-22",18.68
"818","2018-06-25",18.459999
"819","2018-06-26",19.139999
"820","2018-06-27",19.35
"821","2018-06-28",19.4
"822","2018-06-29",19.059999
"823","2018-07-02",19.17
"824","2018-07-03",19.26
"825","2018-07-05",19.290001
"826","2018-07-06",19.27
"827","2018-07-09",19.280001
"828","2018-07-10",19.290001
"829","2018-07-11",19.16
"830","2018-07-12",19.200001
"831","2018-07-13",19.190001
"832","2018-07-16",19.1
"833","2018-07-17",18.52
"834","2018-07-18",18.41
"835","2018-07-19",18.34
"836","2018-07-20",18.309999
"837","2018-07-23",18.23
"838","2018-07-24",18.23
"839","2018-07-25",18.209999
"840","2018-07-26",18.309999
"841","2018-07-27",18.049999
"842","2018-07-30",18.09
"843","2018-07-31",18.190001
"844","2018-08-01",19.1
"845","2018-08-02",19.040001
"846","2018-08-03",18.68
"847","2018-08-06",18.98
"848","2018-08-07",18.91
"849","2018-08-08",18.969999
"850","2018-08-09",18.98
"851","2018-08-10",18.74
"852","2018-08-13",18.639999
"853","2018-08-14",18.700001
"854","2018-08-15",18.77
"855","2018-08-16",18.85
"856","2018-08-17",18.92
"857","2018-08-20",18.73
"858","2018-08-21",18.82
"859","2018-08-22",18.74
"860","2018-08-23",18.68
"861","2018-08-24",18.790001
"862","2018-08-27",19.25
"863","2018-08-28",19.719999
"864","2018-08-29",19.889999
"865","2018-08-30",19.98
"866","2018-08-31",20.01
"867","2018-09-04",19.879999
"868","2018-09-05",19.75
"869","2018-09-06",19.879999
"870","2018-09-07",19.790001
"871","2018-09-10",19.620001
"872","2018-09-11",19.469999
"873","2018-09-12",19.49
"874","2018-09-13",19.700001
"875","2018-09-14",19.57
"876","2018-09-17",19.309999
"877","2018-09-18",19.26
"878","2018-09-19",19.219999
"879","2018-09-20",19.299999
"880","2018-09-21",19.440001
"881","2018-09-24",19.030001
"882","2018-09-25",19.08
"883","2018-09-26",18.82
"884","2018-09-27",19.26
"885","2018-09-28",19.290001
"886","2018-10-01",19.99
"887","2018-10-02",19.93
"888","2018-10-03",19.91
"889","2018-10-04",19.549999
"890","2018-10-05",19.6
"891","2018-10-08",19.67
"892","2018-10-09",19.91
"893","2018-10-10",19.780001
"894","2018-10-11",19.27
"895","2018-10-12",18.950001
"896","2018-10-15",19.17
"897","2018-10-16",19.6
"898","2018-10-17",19.450001
"899","2018-10-18",19.33
"900","2018-10-19",19.26
"901","2018-10-22",19.719999
"902","2018-10-23",19.809999
"903","2018-10-24",19.73
"904","2018-10-25",19.91
"905","2018-10-26",19.48
"906","2018-10-29",19.690001
"907","2018-10-30",19.82
"908","2018-10-31",19.57
"909","2018-11-01",20.809999
"910","2018-11-02",20.18
"911","2018-11-05",20.209999
"912","2018-11-06",20.4
"913","2018-11-07",20.690001
"914","2018-11-08",20.51
"915","2018-11-09",20.35
"916","2018-11-12",20.209999
"917","2018-11-13",20.16
"918","2018-11-14",20.09
"919","2018-11-15",20.459999
"920","2018-11-16",20.889999
"921","2018-11-19",20.99
"922","2018-11-20",20.9
"923","2018-11-21",20.99
"924","2018-11-23",20.93
"925","2018-11-26",21.02
"926","2018-11-27",21.24
"927","2018-11-28",21.780001
"928","2018-11-29",21.799999
"929","2018-11-30",21.379999
"930","2018-12-03",21.360001
"931","2018-12-04",21.32
"932","2018-12-06",21.99
"933","2018-12-07",21.969999
"934","2018-12-10",21.73
"935","2018-12-11",21.58
"936","2018-12-12",21.01
"937","2018-12-13",21.139999
"938","2018-12-14",21.049999
"939","2018-12-17",20.549999
"940","2018-12-18",20.620001
"941","2018-12-19",20.67
"942","2018-12-20",20.459999
"943","2018-12-21",19.92
"944","2018-12-24",19.540001
"945","2018-12-26",20.09
"946","2018-12-27",19.93
"947","2018-12-28",20.01
"948","2018-12-31",19.82
"949","2019-01-02",19.719999
"950","2019-01-03",19.629999
"951","2019-01-04",19.780001
"952","2019-01-07",20.190001
"953","2019-01-08",20.52
"954","2019-01-09",20.74
"955","2019-01-10",20.709999
"956","2019-01-11",21.24
"957","2019-01-14",20.67
"958","2019-01-15",20.629999
"959","2019-01-16",20.879999
"960","2019-01-17",20.950001
"961","2019-01-18",21.02
"962","2019-01-22",20.91
"963","2019-01-23",20.92
"964","2019-01-24",21
"965","2019-01-25",21.030001
"966","2019-01-28",21.32
"967","2019-01-29",21.450001
"968","2019-01-30",21.5
"969","2019-01-31",21.68
"970","2019-02-01",21.82
"971","2019-02-04",22.01
"972","2019-02-05",21.889999
"973","2019-02-06",21.719999
"974","2019-02-07",21.629999
