"","date","HGV"
"297","2018-03-09",47.299999
"298","2018-03-12",46.07
"299","2018-03-13",45.799999
"300","2018-03-14",47
"301","2018-03-15",43.889999
"302","2018-03-16",44.5
"303","2018-03-19",44.02
"304","2018-03-20",44.330002
"305","2018-03-21",44.560001
"306","2018-03-22",43.560001
"307","2018-03-23",42.439999
"308","2018-03-26",43.880001
"309","2018-03-27",42.939999
"310","2018-03-28",42.75
"311","2018-03-29",43.02
"312","2018-04-02",42.549999
"313","2018-04-03",42.709999
"314","2018-04-04",43.220001
"315","2018-04-05",43.330002
"316","2018-04-06",42.650002
"317","2018-04-09",42.630001
"318","2018-04-10",42.709999
"319","2018-04-11",42.889999
"320","2018-04-12",43.380001
"321","2018-04-13",42.490002
"322","2018-04-16",43.150002
"323","2018-04-17",43.349998
"324","2018-04-18",43.509998
"325","2018-04-19",43.900002
"326","2018-04-20",44.07
"327","2018-04-23",44.150002
"328","2018-04-24",43.560001
"329","2018-04-25",43.860001
"330","2018-04-26",43.349998
"331","2018-04-27",43.369999
"332","2018-04-30",43
"333","2018-05-01",42.990002
"334","2018-05-02",42.75
"335","2018-05-03",41.209999
"336","2018-05-04",39.25
"337","2018-05-07",39.970001
"338","2018-05-08",39.75
"339","2018-05-09",40.049999
"340","2018-05-10",39.869999
"341","2018-05-11",40.32
"342","2018-05-14",39.82
"343","2018-05-15",38.869999
"344","2018-05-16",39.34
"345","2018-05-17",39.049999
"346","2018-05-18",39.950001
"347","2018-05-21",40.32
"348","2018-05-22",40.18
"349","2018-05-23",39.810001
"350","2018-05-24",39.98
"351","2018-05-25",39.880001
"352","2018-05-29",39.380001
"353","2018-05-30",40.32
"354","2018-05-31",39.759998
"355","2018-06-01",40.43
"356","2018-06-04",40.459999
"357","2018-06-05",40.330002
"358","2018-06-06",40.200001
"359","2018-06-07",39.970001
"360","2018-06-08",39.619999
"361","2018-06-11",39.759998
"362","2018-06-12",39.790001
"363","2018-06-13",38.790001
"364","2018-06-14",38.919998
"365","2018-06-15",38.860001
"366","2018-06-18",38.669998
"367","2018-06-19",38.080002
"368","2018-06-20",36.939999
"369","2018-06-21",36.209999
"370","2018-06-22",37.029999
"371","2018-06-25",36.470001
"372","2018-06-26",35.950001
"373","2018-06-27",34.310001
"374","2018-06-28",34.099998
"375","2018-06-29",34.700001
"376","2018-07-02",34.220001
"377","2018-07-03",34.43
"378","2018-07-05",34.029999
"379","2018-07-06",34.41
"380","2018-07-09",35.59
"381","2018-07-10",35.470001
"382","2018-07-11",35.290001
"383","2018-07-12",35.459999
"384","2018-07-13",35.650002
"385","2018-07-16",34.939999
"386","2018-07-17",35.25
"387","2018-07-18",35.259998
"388","2018-07-19",34.830002
"389","2018-07-20",34.490002
"390","2018-07-23",34.419998
"391","2018-07-24",34.290001
"392","2018-07-25",34.310001
"393","2018-07-26",34.66
"394","2018-07-27",33.990002
"395","2018-07-30",33.869999
"396","2018-07-31",34.59
"397","2018-08-01",34.389999
"398","2018-08-02",34.509998
"399","2018-08-03",33.880001
"400","2018-08-06",33.919998
"401","2018-08-07",33.380001
"402","2018-08-08",31.950001
"403","2018-08-09",32.09
"404","2018-08-10",31.57
"405","2018-08-13",31.209999
"406","2018-08-14",31.85
"407","2018-08-15",32.060001
"408","2018-08-16",33.029999
"409","2018-08-17",32.599998
"410","2018-08-20",32.790001
"411","2018-08-21",33.310001
"412","2018-08-22",33.169998
"413","2018-08-23",32.66
"414","2018-08-24",32.52
"415","2018-08-27",32.139999
"416","2018-08-28",32.610001
"417","2018-08-29",32.549999
"418","2018-08-30",32.68
"419","2018-08-31",32.66
"420","2018-09-04",32.790001
"421","2018-09-05",32.669998
"422","2018-09-06",32.080002
"423","2018-09-07",31.75
"424","2018-09-10",31.57
"425","2018-09-11",31.379999
"426","2018-09-12",30.85
"427","2018-09-13",31.6
"428","2018-09-14",32.630001
"429","2018-09-17",32.369999
"430","2018-09-18",32.549999
"431","2018-09-19",32.810001
"432","2018-09-20",33.23
"433","2018-09-21",33.240002
"434","2018-09-24",32.73
"435","2018-09-25",32.580002
"436","2018-09-26",32.959999
"437","2018-09-27",33.02
"438","2018-09-28",33.099998
"439","2018-10-01",32.740002
"440","2018-10-02",32.330002
"441","2018-10-03",32.310001
"442","2018-10-04",31.200001
"443","2018-10-05",30.52
"444","2018-10-08",30.6
"445","2018-10-09",30.299999
"446","2018-10-10",29.379999
"447","2018-10-11",29.07
"448","2018-10-12",29.299999
"449","2018-10-15",29.309999
"450","2018-10-16",30.23
"451","2018-10-17",30.450001
"452","2018-10-18",30.17
"453","2018-10-19",29.870001
"454","2018-10-22",29.440001
"455","2018-10-23",28.280001
"456","2018-10-24",26.219999
"457","2018-10-25",27.75
"458","2018-10-26",27.969999
"459","2018-10-29",27.33
"460","2018-10-30",26.889999
"461","2018-10-31",26.870001
"462","2018-11-01",31.77
"463","2018-11-02",30.940001
"464","2018-11-05",30.299999
"465","2018-11-06",29.9
"466","2018-11-07",30.139999
"467","2018-11-08",30.110001
"468","2018-11-09",27.73
"469","2018-11-12",27.15
"470","2018-11-13",27.75
"471","2018-11-14",28.27
"472","2018-11-15",29.379999
"473","2018-11-16",29.6
"474","2018-11-19",29.540001
"475","2018-11-20",28.85
"476","2018-11-21",29.370001
"477","2018-11-23",30.07
"478","2018-11-26",30.49
"479","2018-11-27",31.16
"480","2018-11-28",32.27
"481","2018-11-29",31.83
"482","2018-11-30",32.060001
"483","2018-12-03",32.59
"484","2018-12-04",29.200001
"485","2018-12-06",28.57
"486","2018-12-07",28.42
"487","2018-12-10",28.43
"488","2018-12-11",27.870001
"489","2018-12-12",28.32
"490","2018-12-13",28.110001
"491","2018-12-14",28.120001
"492","2018-12-17",28.129999
"493","2018-12-18",27.440001
"494","2018-12-19",26.52
"495","2018-12-20",25.68
"496","2018-12-21",25
"497","2018-12-24",24.540001
"498","2018-12-26",25.549999
"499","2018-12-27",25.58
"500","2018-12-28",26.190001
"501","2018-12-31",26.389999
"502","2019-01-02",26.32
"503","2019-01-03",25.65
"504","2019-01-04",27.1
"505","2019-01-07",27.639999
"506","2019-01-08",29.040001
"507","2019-01-09",29.25
"508","2019-01-10",29.41
"509","2019-01-11",29.51
"510","2019-01-14",29.23
"511","2019-01-15",29.49
"512","2019-01-16",29.559999
"513","2019-01-17",29.620001
"514","2019-01-18",30.5
"515","2019-01-22",29.26
"516","2019-01-23",28.85
"517","2019-01-24",29.1
"518","2019-01-25",29.77
"519","2019-01-28",29.700001
"520","2019-01-29",30.27
"521","2019-01-30",30.440001
"522","2019-01-31",30.34
"523","2019-02-01",30.43
"524","2019-02-04",30.51
"525","2019-02-05",30.799999
"526","2019-02-06",30.620001
"527","2019-02-07",29.83
"528","2019-02-08",29.469999
"529","2019-02-11",29.780001
"530","2019-02-12",30.559999
"531","2019-02-13",30.969999
"532","2019-02-14",31.120001
"533","2019-02-15",31.6
"534","2019-02-19",31.82
"535","2019-02-20",31.92
"536","2019-02-21",32.330002
"537","2019-02-22",32.639999
"538","2019-02-25",32.509998
"539","2019-02-26",32.41
"540","2019-02-27",32.369999
"541","2019-02-28",31.790001
"542","2019-03-01",32.700001
"543","2019-03-04",33.330002
"544","2019-03-05",33.32
"545","2019-03-06",32.970001
"546","2019-03-07",32.02
"547","2019-03-08",32.220001
"548","2019-03-11",31.68
"549","2019-03-12",31.51
"550","2019-03-13",31.950001
"551","2019-03-14",31.469999
"552","2019-03-15",31.889999
"553","2019-03-18",31.9
"554","2019-03-19",31.58
"555","2019-03-20",31.360001
"556","2019-03-21",31.610001
"557","2019-03-22",30.51
"558","2019-03-25",30.49
"559","2019-03-26",30.690001
"560","2019-03-27",30.459999
"561","2019-03-28",30.75
"562","2019-03-29",30.85
"563","2019-04-01",31.91
"564","2019-04-02",31.879999
"565","2019-04-03",31.68
"566","2019-04-04",31.790001
"567","2019-04-05",32.720001
"568","2019-04-08",33.09
"569","2019-04-09",32.209999
"570","2019-04-10",32.549999
"571","2019-04-11",32.91
"572","2019-04-12",33.200001
"573","2019-04-15",33.290001
"574","2019-04-16",33.57
"575","2019-04-17",32.77
"576","2019-04-18",32.669998
"577","2019-04-22",32.990002
"578","2019-04-23",33.169998
"579","2019-04-24",32.470001
"580","2019-04-25",32.18
"581","2019-04-26",31.93
"582","2019-04-29",32.490002
"583","2019-04-30",32.040001
"584","2019-05-01",32.009998
"585","2019-05-02",30
"586","2019-05-03",30.48
"587","2019-05-06",30
"588","2019-05-07",29.370001
"589","2019-05-08",29.67
"590","2019-05-09",28.950001
"591","2019-05-10",28.450001
"592","2019-05-13",27.17
"593","2019-05-14",27.559999
"594","2019-05-15",27.6
"595","2019-05-16",27.84
"596","2019-05-17",27.33
"597","2019-05-20",26.76
"598","2019-05-21",27
"599","2019-05-22",26.34
"600","2019-05-23",25.76
"601","2019-05-24",25.860001
"602","2019-05-28",25.42
"603","2019-05-29",25.110001
"604","2019-05-30",25.280001
"605","2019-05-31",25.42
"606","2019-06-03",25.74
"607","2019-06-04",26.42
"608","2019-06-05",26.700001
"609","2019-06-06",26.879999
"610","2019-06-07",27.6
"611","2019-06-10",28.209999
"612","2019-06-11",28.799999
"613","2019-06-12",28.780001
"614","2019-06-13",28.940001
"615","2019-06-14",29.1
"616","2019-06-17",29.110001
"617","2019-06-18",29.700001
"618","2019-06-19",29.73
"619","2019-06-20",29.950001
"620","2019-06-21",30.379999
"621","2019-06-24",30.42
"622","2019-06-25",30.459999
"623","2019-06-26",30.9
"624","2019-06-27",31.559999
"625","2019-06-28",31.82
"626","2019-07-01",31.91
"627","2019-07-02",31.67
"628","2019-07-03",32.139999
"629","2019-07-05",32.209999
"630","2019-07-08",31.85
"631","2019-07-09",31.83
"632","2019-07-10",31.889999
"633","2019-07-11",31.99
"634","2019-07-12",32.119999
"635","2019-07-15",32.200001
"636","2019-07-16",32.360001
"637","2019-07-17",32.029999
"638","2019-07-18",32.119999
"639","2019-07-19",32.009998
"640","2019-07-22",32.040001
"641","2019-07-23",32.400002
"642","2019-07-24",32.75
"643","2019-07-25",32.650002
"644","2019-07-26",32.700001
"645","2019-07-29",32.75
"646","2019-07-30",33.189999
"647","2019-07-31",32.700001
"648","2019-08-01",28.139999
"649","2019-08-02",26.459999
"650","2019-08-05",26.08
"651","2019-08-06",26.360001
"652","2019-08-07",26.370001
"653","2019-08-08",27.209999
"654","2019-08-09",26.73
"655","2019-08-12",26.379999
"656","2019-08-13",26.77
"657","2019-08-14",25.610001
"658","2019-08-15",25.870001
"659","2019-08-16",27.620001
"660","2019-08-19",28.209999
"661","2019-08-20",31.24
"662","2019-08-21",31.790001
"663","2019-08-22",32.25
"664","2019-08-23",31.790001
"665","2019-08-26",31.9
"666","2019-08-27",32
"667","2019-08-28",32.279999
"668","2019-08-29",33.580002
"669","2019-08-30",33.77
"670","2019-09-03",33.259998
"671","2019-09-04",33.490002
"672","2019-09-05",33.599998
"673","2019-09-06",33.400002
"674","2019-09-09",33.200001
"675","2019-09-10",33.290001
"676","2019-09-11",33.849998
"677","2019-09-12",33.919998
"678","2019-09-13",33.950001
"679","2019-09-16",33.639999
"680","2019-09-17",33.799999
"681","2019-09-18",33.360001
"682","2019-09-19",33.529999
"683","2019-09-20",33.490002
"684","2019-09-23",33.290001
"685","2019-09-24",32.689999
"686","2019-09-25",32.830002
"687","2019-09-26",32.25
"688","2019-09-27",32.09
"689","2019-09-30",32
"690","2019-10-01",31.940001
"691","2019-10-02",32.07
"692","2019-10-03",32.060001
"693","2019-10-04",32.139999
"694","2019-10-07",32.220001
"695","2019-10-08",32.040001
"696","2019-10-09",32
"697","2019-10-10",31.950001
"698","2019-10-11",32.639999
"699","2019-10-14",34.57
"700","2019-10-15",34.52
"701","2019-10-16",34.380001
"702","2019-10-17",34.299999
"703","2019-10-18",34.34
"704","2019-10-21",34.509998
"705","2019-10-22",34.310001
"706","2019-10-23",34.470001
"707","2019-10-24",34.740002
"708","2019-10-25",34.68
"709","2019-10-28",34.84
"710","2019-10-29",34.73
"711","2019-10-30",34.5
"712","2019-10-31",34.73
"713","2019-11-01",35.34
"714","2019-11-04",35.619999
"715","2019-11-05",35.880001
"716","2019-11-06",35.84
"717","2019-11-07",35.57
"718","2019-11-08",35.669998
"719","2019-11-11",35.16
"720","2019-11-12",35.299999
"721","2019-11-13",35.209999
"722","2019-11-14",35.279999
"723","2019-11-15",35.150002
"724","2019-11-18",34.880001
"725","2019-11-19",35.060001
"726","2019-11-20",34.669998
"727","2019-11-21",34.619999
"728","2019-11-22",34.299999
"729","2019-11-25",34.790001
"730","2019-11-26",34.880001
"731","2019-11-27",34.77
"732","2019-11-29",34.630001
"733","2019-12-02",34.290001
"734","2019-12-03",33.919998
"735","2019-12-04",34.220001
"736","2019-12-05",34.900002
"737","2019-12-06",34.950001
"738","2019-12-09",34.68
"739","2019-12-10",34.459999
"740","2019-12-11",34.220001
"741","2019-12-12",34.59
"742","2019-12-13",34.5
"743","2019-12-16",34.5
"744","2019-12-17",34.5
"745","2019-12-18",34.84
"746","2019-12-19",34.830002
"747","2019-12-20",34.650002
"748","2019-12-23",34.48
"749","2019-12-24",34.459999
"750","2019-12-26",34.5
"751","2019-12-27",34.450001
"752","2019-12-30",34.709999
"753","2019-12-31",34.389999
"754","2020-01-02",34.880001
"755","2020-01-03",34.740002
"756","2020-01-06",34.650002
"757","2020-01-07",34.540001
"758","2020-01-08",34.66
"759","2020-01-09",34.669998
"760","2020-01-10",34.380001
"761","2020-01-13",34.43
"762","2020-01-14",34.470001
"763","2020-01-15",34.209999
"764","2020-01-16",34.619999
"765","2020-01-17",34.82
"766","2020-01-21",34.25
"767","2020-01-22",34.02
"768","2020-01-23",34.189999
"769","2020-01-24",33.759998
"770","2020-01-27",32.419998
"771","2020-01-28",33.16
"772","2020-01-29",32.790001
"773","2020-01-30",33.27
"774","2020-01-31",31.91
"775","2020-02-03",31.49
"776","2020-02-04",31.77
"777","2020-02-05",32.279999
"778","2020-02-06",31.799999
"779","2020-02-07",31.200001
"780","2020-02-10",31.280001
"781","2020-02-11",32
"782","2020-02-12",32.369999
"783","2020-02-13",32.810001
"784","2020-02-14",32.970001
"785","2020-02-18",32.32
"786","2020-02-19",31.98
"787","2020-02-20",31.99
"788","2020-02-21",31.5
"789","2020-02-24",30.5
"790","2020-02-25",29.209999
"791","2020-02-26",27.24
"792","2020-02-27",27.790001
"793","2020-02-28",26.66
"794","2020-03-02",26.58
"795","2020-03-03",25.799999
"796","2020-03-04",26.34
"797","2020-03-05",24.530001
"798","2020-03-06",24.219999
"799","2020-03-09",21.209999
"800","2020-03-10",21.52
"801","2020-03-11",18.370001
"802","2020-03-12",15.82
"803","2020-03-13",19.02
"804","2020-03-16",14.26
"805","2020-03-17",13.79
"806","2020-03-18",10.53
"807","2020-03-19",11.56
"808","2020-03-20",13.42
"809","2020-03-23",12.76
"810","2020-03-24",15.28
"811","2020-03-25",16.549999
"812","2020-03-26",18.299999
"813","2020-03-27",17.309999
"814","2020-03-30",16.16
"815","2020-03-31",15.77
"816","2020-04-01",14.84
"817","2020-04-02",14.08
"818","2020-04-03",13.3
"819","2020-04-06",15.52
"820","2020-04-07",15.97
"821","2020-04-08",17.559999
"822","2020-04-09",17.450001
"823","2020-04-13",17.639999
"824","2020-04-14",17.610001
"825","2020-04-15",17.370001
"826","2020-04-16",17.42
"827","2020-04-17",19.18
"828","2020-04-20",18.42
"829","2020-04-21",17.65
"830","2020-04-22",17.84
"831","2020-04-23",18.35
"832","2020-04-24",18.809999
"833","2020-04-27",19.49
"834","2020-04-28",19.780001
"835","2020-04-29",20.93
"836","2020-04-30",20.6
"837","2020-05-01",19
"838","2020-05-04",18.309999
"839","2020-05-05",17.530001
"840","2020-05-06",16.75
"841","2020-05-07",17.33
"842","2020-05-08",19.1
"843","2020-05-11",18.200001
"844","2020-05-12",17.17
"845","2020-05-13",16.969999
"846","2020-05-14",17.5
"847","2020-05-15",17.77
"848","2020-05-18",20.33
"849","2020-05-19",19.59
"850","2020-05-20",20.469999
"851","2020-05-21",20.51
"852","2020-05-22",20.450001
"853","2020-05-26",21.5
"854","2020-05-27",22.23
"855","2020-05-28",22.25
"856","2020-05-29",21.540001
"857","2020-06-01",22.4
"858","2020-06-02",23.34
"859","2020-06-03",23.76
"860","2020-06-04",24.25
"861","2020-06-05",24.73
"862","2020-06-08",25.65
"863","2020-06-09",24.83
"864","2020-06-10",23.780001
"865","2020-06-11",21.4
"866","2020-06-12",22.59
"867","2020-06-15",22.469999
"868","2020-06-16",22.9
"869","2020-06-17",21.57
"870","2020-06-18",21.42
"871","2020-06-19",21
"872","2020-06-22",21.41
"873","2020-06-23",21.700001
"874","2020-06-24",20.73
"875","2020-06-25",20.66
"876","2020-06-26",18.65
"877","2020-06-29",19.4
"878","2020-06-30",19.549999
"879","2020-07-01",20.040001
"880","2020-07-02",20.18
"881","2020-07-06",21.549999
"882","2020-07-07",21.1
"883","2020-07-08",21.059999
"884","2020-07-09",19.809999
"885","2020-07-10",20.5
"886","2020-07-13",20.52
"887","2020-07-14",20.77
"888","2020-07-15",22.299999
"889","2020-07-16",22.030001
"890","2020-07-17",21.700001
"891","2020-07-20",20.15
"892","2020-07-21",20.57
"893","2020-07-22",20.780001
"894","2020-07-23",20.389999
"895","2020-07-24",20.1
"896","2020-07-27",20
"897","2020-07-28",19.6
"898","2020-07-29",20.469999
"899","2020-07-30",20.790001
"900","2020-07-31",20.299999
"901","2020-08-03",20.27
"902","2020-08-04",20.799999
"903","2020-08-05",21.25
"904","2020-08-06",21.530001
"905","2020-08-07",21.82
"906","2020-08-10",22.200001
"907","2020-08-11",22.440001
"908","2020-08-12",22.469999
"909","2020-08-13",22.290001
"910","2020-08-14",22.049999
"911","2020-08-17",21.18
"912","2020-08-18",20.809999
"913","2020-08-19",20.690001
"914","2020-08-20",20.42
"915","2020-08-21",20.07
"916","2020-08-24",20.870001
"917","2020-08-25",20.92
"918","2020-08-26",20.57
"919","2020-08-27",22.200001
"920","2020-08-28",23.309999
"921","2020-08-31",21.91
"922","2020-09-01",22.4
"923","2020-09-02",22.889999
"924","2020-09-03",22.34
"925","2020-09-04",22.74
"926","2020-09-08",23.110001
"927","2020-09-09",22.709999
"928","2020-09-10",22.790001
"929","2020-09-11",22.030001
"930","2020-09-14",23.1
"931","2020-09-15",22.34
"932","2020-09-16",22
"933","2020-09-17",21.940001
"934","2020-09-18",21.34
"935","2020-09-21",20.24
"936","2020-09-22",20.41
"937","2020-09-23",20.459999
"938","2020-09-24",20.530001
"939","2020-09-25",21.09
"940","2020-09-28",21.98
"941","2020-09-29",21.209999
"942","2020-09-30",20.98
"943","2020-10-01",21.379999
"944","2020-10-02",21.57
"945","2020-10-05",21.75
"946","2020-10-06",22.02
"947","2020-10-07",22.790001
"948","2020-10-08",22.91
"949","2020-10-09",22.83
"950","2020-10-12",22.68
"951","2020-10-13",21.950001
"952","2020-10-14",21.82
"953","2020-10-15",21.99
"954","2020-10-16",21.77
"955","2020-10-19",21.309999
"956","2020-10-20",22.299999
"957","2020-10-21",22.780001
"958","2020-10-22",23.34
"959","2020-10-23",23.290001
"960","2020-10-26",22.32
"961","2020-10-27",22.209999
