"","date","PDCE"
"117","2007-06-20",48.799999
"118","2007-06-21",48.439999
"119","2007-06-22",48.91
"120","2007-06-25",49.610001
"121","2007-06-26",48
"122","2007-06-27",49.490002
"123","2007-06-28",48.470001
"124","2007-06-29",47.48
"125","2007-07-02",47.75
"126","2007-07-03",50.700001
"127","2007-07-05",49.869999
"128","2007-07-06",49.68
"129","2007-07-09",49.619999
"130","2007-07-10",48.880001
"131","2007-07-11",49.91
"132","2007-07-12",49.68
"133","2007-07-13",48.869999
"134","2007-07-16",47.549999
"135","2007-07-17",48.119999
"136","2007-07-18",47.130001
"137","2007-07-19",46.560001
"138","2007-07-20",46.130001
"139","2007-07-23",45.529999
"140","2007-07-24",42.939999
"141","2007-07-25",42.439999
"142","2007-07-26",41.209999
"143","2007-07-27",40.330002
"144","2007-07-30",40.599998
"145","2007-07-31",40.34
"146","2007-08-01",39.540001
"147","2007-08-02",39.279999
"148","2007-08-03",37.290001
"149","2007-08-06",38.43
"150","2007-08-07",39.650002
"151","2007-08-08",46.049999
"152","2007-08-09",46.080002
"153","2007-08-10",41.130001
"154","2007-08-13",39.029999
"155","2007-08-14",38.610001
"156","2007-08-15",38.23
"157","2007-08-16",41.639999
"158","2007-08-17",39.84
"159","2007-08-20",39.73
"160","2007-08-21",37.860001
"161","2007-08-22",38.150002
"162","2007-08-23",38.23
"163","2007-08-24",38.880001
"164","2007-08-27",37.049999
"165","2007-08-28",36.139999
"166","2007-08-29",37.470001
"167","2007-08-30",38.57
"168","2007-08-31",40.029999
"169","2007-09-04",40.869999
"170","2007-09-05",40.07
"171","2007-09-06",39.029999
"172","2007-09-07",38.07
"173","2007-09-10",37.939999
"174","2007-09-11",38.790001
"175","2007-09-12",40.029999
"176","2007-09-13",40.07
"177","2007-09-14",40.540001
"178","2007-09-17",40.52
"179","2007-09-18",44.040001
"180","2007-09-19",45.349998
"181","2007-09-20",44.75
"182","2007-09-21",44.68
"183","2007-09-24",43.369999
"184","2007-09-25",43.23
"185","2007-09-26",43.099998
"186","2007-09-27",44.060001
"187","2007-09-28",44.349998
"188","2007-10-01",48.34
"189","2007-10-02",48.459999
"190","2007-10-03",48.16
"191","2007-10-04",48.470001
"192","2007-10-05",48.599998
"193","2007-10-08",48.900002
"194","2007-10-09",48.529999
"195","2007-10-10",48.48
"196","2007-10-11",48.490002
"197","2007-10-12",48.880001
"198","2007-10-15",48.599998
"199","2007-10-16",47.810001
"200","2007-10-17",47.799999
"201","2007-10-18",48
"202","2007-10-19",44.919998
"203","2007-10-22",45.32
"204","2007-10-23",45.25
"205","2007-10-24",44.619999
"206","2007-10-25",44.720001
"207","2007-10-26",45.23
"208","2007-10-29",45.34
"209","2007-10-30",44.41
"210","2007-10-31",45.419998
"211","2007-11-01",43.02
"212","2007-11-02",44.02
"213","2007-11-05",43.830002
"214","2007-11-06",43.830002
"215","2007-11-07",43.07
"216","2007-11-08",42.810001
"217","2007-11-09",47.220001
"218","2007-11-12",47.259998
"219","2007-11-13",52.98
"220","2007-11-14",52.740002
"221","2007-11-15",51.060001
"222","2007-11-16",50.02
"223","2007-11-19",49.029999
"224","2007-11-20",50.529999
"225","2007-11-21",50.68
"226","2007-11-23",52.099998
"227","2007-11-26",49.48
"228","2007-11-27",48.900002
"229","2007-11-28",49.990002
"230","2007-11-29",51.759998
"231","2007-11-30",50.669998
"232","2007-12-03",50.450001
"233","2007-12-04",49.93
"234","2007-12-05",52.299999
"235","2007-12-06",53.360001
"236","2007-12-07",54.41
"237","2007-12-10",54.939999
"238","2007-12-11",55.990002
"239","2007-12-12",57.849998
"240","2007-12-13",58.310001
"241","2007-12-14",58.810001
"242","2007-12-17",58.98
"243","2007-12-18",60.009998
"244","2007-12-19",60.23
"245","2007-12-20",60.209999
"246","2007-12-21",59.59
"247","2007-12-24",60.43
"248","2007-12-26",61.139999
"249","2007-12-27",58.93
"250","2007-12-28",59.91
"251","2007-12-31",59.130001
"252","2008-01-02",59.98
"253","2008-01-03",59.860001
"254","2008-01-04",58.119999
"255","2008-01-07",59.02
"256","2008-01-08",57.900002
"257","2008-01-09",59.860001
"258","2008-01-10",58.970001
"259","2008-01-11",59.139999
"260","2008-01-14",59.099998
"261","2008-01-15",58.169998
"262","2008-01-16",56.799999
"263","2008-01-17",56.259998
"264","2008-01-18",55.98
"265","2008-01-22",54.950001
"266","2008-01-23",55.59
"267","2008-01-24",54.830002
"268","2008-01-25",54.669998
"269","2008-01-28",55.639999
"270","2008-01-29",55.950001
"271","2008-01-30",55.98
"272","2008-01-31",57.5
"273","2008-02-01",59.43
"274","2008-02-04",63.200001
"275","2008-02-05",61.619999
"276","2008-02-06",60.009998
"277","2008-02-07",62.66
"278","2008-02-08",67.919998
"279","2008-02-11",68.690002
"280","2008-02-12",69.709999
"281","2008-02-13",70.690002
"282","2008-02-14",70.050003
"283","2008-02-15",69.709999
"284","2008-02-19",69.699997
"285","2008-02-20",71.75
"286","2008-02-21",70.349998
"287","2008-02-22",71.120003
"288","2008-02-25",72.510002
"289","2008-02-26",72.75
"290","2008-02-27",72.18
"291","2008-02-28",72
"292","2008-02-29",69.760002
"293","2008-03-03",70.040001
"294","2008-03-04",66.330002
"295","2008-03-05",67.989998
"296","2008-03-06",67
"297","2008-03-07",67.309998
"298","2008-03-10",66.510002
"299","2008-03-11",73.110001
"300","2008-03-12",70.650002
"301","2008-03-13",70.879997
"302","2008-03-14",67.309998
"303","2008-03-17",64.480003
"304","2008-03-18",64.190002
"305","2008-03-19",60.02
"306","2008-03-20",58.700001
"307","2008-03-24",62.349998
"308","2008-03-25",67.730003
"309","2008-03-26",68.669998
"310","2008-03-27",69.529999
"311","2008-03-28",69.029999
"312","2008-03-31",69.269997
"313","2008-04-01",70.25
"314","2008-04-02",71.339996
"315","2008-04-03",72.379997
"316","2008-04-04",73.82
"317","2008-04-07",72.949997
"318","2008-04-08",74.260002
"319","2008-04-09",73.5
"320","2008-04-10",73.959999
"321","2008-04-11",72.349998
"322","2008-04-14",74.370003
"323","2008-04-15",74.949997
"324","2008-04-16",76.980003
"325","2008-04-17",75.110001
"326","2008-04-18",77.139999
"327","2008-04-21",77.239998
"328","2008-04-22",76.089996
"329","2008-04-23",76.269997
"330","2008-04-24",76.260002
"331","2008-04-25",76.360001
"332","2008-04-28",76.800003
"333","2008-04-29",75.059998
"334","2008-04-30",75.230003
"335","2008-05-01",74.75
"336","2008-05-02",74.43
"337","2008-05-05",74.470001
"338","2008-05-06",77.870003
"339","2008-05-07",73.010002
"340","2008-05-08",73.099998
"341","2008-05-09",73.860001
"342","2008-05-12",73.879997
"343","2008-05-13",74.650002
"344","2008-05-14",75.699997
"345","2008-05-15",77.769997
"346","2008-05-16",78.349998
"347","2008-05-19",77.099998
"348","2008-05-20",77.239998
"349","2008-05-21",73.57
"350","2008-05-22",74.57
"351","2008-05-23",71.349998
"352","2008-05-27",72.559998
"353","2008-05-28",68.860001
"354","2008-05-29",67.760002
"355","2008-05-30",69.099998
"356","2008-06-02",68.690002
"357","2008-06-03",67.980003
"358","2008-06-04",67.940002
"359","2008-06-05",71.82
"360","2008-06-06",68.57
"361","2008-06-09",69.830002
"362","2008-06-10",69.699997
"363","2008-06-11",70.169998
"364","2008-06-12",68.839996
"365","2008-06-13",69.879997
"366","2008-06-16",69.540001
"367","2008-06-17",74.080002
"368","2008-06-18",71.059998
"369","2008-06-19",68.160004
"370","2008-06-20",67.75
"371","2008-06-23",71.360001
"372","2008-06-24",69.959999
"373","2008-06-25",68.489998
"374","2008-06-26",67.779999
"375","2008-06-27",67.57
"376","2008-06-30",66.489998
"377","2008-07-01",67.650002
"378","2008-07-02",65.650002
"379","2008-07-03",63.290001
"380","2008-07-07",63.549999
"381","2008-07-08",62.169998
"382","2008-07-09",61.669998
"383","2008-07-10",63.110001
"384","2008-07-11",65.610001
"385","2008-07-14",65.900002
"386","2008-07-15",64.370003
"387","2008-07-16",61.150002
"388","2008-07-17",55.959999
"389","2008-07-18",56.939999
"390","2008-07-21",60.290001
"391","2008-07-22",59.16
"392","2008-07-23",55.299999
"393","2008-07-24",54.759998
"394","2008-07-25",55.59
"395","2008-07-28",54.560001
"396","2008-07-29",54.349998
"397","2008-07-30",56.200001
"398","2008-07-31",55.310001
"399","2008-08-01",55.509998
"400","2008-08-04",51.810001
"401","2008-08-05",52.25
"402","2008-08-06",53.169998
"403","2008-08-07",51.470001
"404","2008-08-08",51.619999
"405","2008-08-11",53.970001
"406","2008-08-12",55.41
"407","2008-08-13",59.16
"408","2008-08-14",60.279999
"409","2008-08-15",60.810001
"410","2008-08-18",58.880001
"411","2008-08-19",61.080002
"412","2008-08-20",63.299999
"413","2008-08-21",64.139999
"414","2008-08-22",62.59
"415","2008-08-25",61.73
"416","2008-08-26",63.990002
"417","2008-08-27",64.440002
"418","2008-08-28",62
"419","2008-08-29",60.790001
"420","2008-09-02",59.040001
"421","2008-09-03",58.25
"422","2008-09-04",57.040001
"423","2008-09-05",59.610001
"424","2008-09-08",55.759998
"425","2008-09-09",51.029999
"426","2008-09-10",50.779999
"427","2008-09-11",49.810001
"428","2008-09-12",48.75
"429","2008-09-15",43.490002
"430","2008-09-16",41.59
"431","2008-09-17",40.169998
"432","2008-09-18",41.560001
"433","2008-09-19",48.349998
"434","2008-09-22",48.009998
"435","2008-09-23",47.439999
"436","2008-09-24",46.34
"437","2008-09-25",48.330002
"438","2008-09-26",46.09
"439","2008-09-29",41.279999
"440","2008-09-30",44.369999
"441","2008-10-01",42.279999
"442","2008-10-02",38.849998
"443","2008-10-03",39
"444","2008-10-06",35.029999
"445","2008-10-07",31.65
"446","2008-10-08",30.469999
"447","2008-10-09",26.389999
"448","2008-10-10",24.030001
"449","2008-10-13",27.709999
"450","2008-10-14",25.889999
"451","2008-10-15",21.879999
"452","2008-10-16",22.309999
"453","2008-10-17",24.219999
"454","2008-10-20",27.52
"455","2008-10-21",26.110001
"456","2008-10-22",22
"457","2008-10-23",20.040001
"458","2008-10-24",19.200001
"459","2008-10-27",16.309999
"460","2008-10-28",16.969999
"461","2008-10-29",19.27
"462","2008-10-30",20.25
"463","2008-10-31",20.709999
"464","2008-11-03",19.27
"465","2008-11-04",20.1
"466","2008-11-05",18.65
"467","2008-11-06",16.790001
"468","2008-11-07",15.87
"469","2008-11-10",16.01
"470","2008-11-11",15.67
"471","2008-11-12",14.14
"472","2008-11-13",16.98
"473","2008-11-14",15.74
"474","2008-11-17",16.16
"475","2008-11-18",17.01
"476","2008-11-19",15.41
"477","2008-11-20",11.73
"478","2008-11-21",13.34
"479","2008-11-24",16.120001
"480","2008-11-25",16.32
"481","2008-11-26",18.74
"482","2008-11-28",19.200001
"483","2008-12-01",16.26
"484","2008-12-02",18.129999
"485","2008-12-03",19.559999
"486","2008-12-04",18.709999
"487","2008-12-05",19.620001
"488","2008-12-08",21.99
"489","2008-12-09",22.58
"490","2008-12-10",24.4
"491","2008-12-11",24.610001
"492","2008-12-12",25.780001
"493","2008-12-15",21.99
"494","2008-12-16",23.299999
"495","2008-12-17",23.17
"496","2008-12-18",21.290001
"497","2008-12-19",21.83
"498","2008-12-22",20.85
"499","2008-12-23",20.85
"500","2008-12-24",20.42
"501","2008-12-26",21.620001
"502","2008-12-29",21.98
"503","2008-12-30",22.790001
"504","2008-12-31",24.07
"505","2009-01-02",25.879999
"506","2009-01-05",26.07
"507","2009-01-06",27.450001
"508","2009-01-07",21.99
"509","2009-01-08",22.82
"510","2009-01-09",22.280001
"511","2009-01-12",21.950001
"512","2009-01-13",21.969999
"513","2009-01-14",19.82
"514","2009-01-15",20.17
"515","2009-01-16",20
"516","2009-01-20",18.040001
"517","2009-01-21",19.76
"518","2009-01-22",18.26
"519","2009-01-23",18.190001
"520","2009-01-26",19.030001
"521","2009-01-27",18.620001
"522","2009-01-28",19
"523","2009-01-29",17.809999
"524","2009-01-30",17.25
"525","2009-02-02",17.370001
"526","2009-02-03",17.280001
"527","2009-02-04",17.43
"528","2009-02-05",17.41
"529","2009-02-06",17.49
"530","2009-02-09",17.540001
"531","2009-02-10",16.23
"532","2009-02-11",15.89
"533","2009-02-12",15.8
"534","2009-02-13",15.03
"535","2009-02-17",14.24
"536","2009-02-18",13.91
"537","2009-02-19",14.12
"538","2009-02-20",13.27
"539","2009-02-23",12.36
"540","2009-02-24",12.81
"541","2009-02-25",12.2
"542","2009-02-26",12.55
"543","2009-02-27",12.1
"544","2009-03-02",11.01
"545","2009-03-03",11.61
"546","2009-03-04",11.14
"547","2009-03-05",9.91
"548","2009-03-06",10.11
"549","2009-03-09",9.7
"550","2009-03-10",10.09
"551","2009-03-11",9.82
"552","2009-03-12",10.75
"553","2009-03-13",11.04
"554","2009-03-16",10.64
"555","2009-03-17",11.5
"556","2009-03-18",11.68
"557","2009-03-19",12.19
"558","2009-03-20",11
"559","2009-03-23",11.62
"560","2009-03-24",12.49
"561","2009-03-25",13.59
"562","2009-03-26",14.26
"563","2009-03-27",13.51
"564","2009-03-30",12.19
"565","2009-03-31",11.81
"566","2009-04-01",12.22
"567","2009-04-02",13.53
"568","2009-04-03",13.38
"569","2009-04-06",13.22
"570","2009-04-07",12.67
"571","2009-04-08",13.27
"572","2009-04-09",14.08
"573","2009-04-13",14.71
"574","2009-04-14",15.01
"575","2009-04-15",15.01
"576","2009-04-16",15.69
"577","2009-04-17",15.62
"578","2009-04-20",13.94
"579","2009-04-21",15.43
"580","2009-04-22",14.84
"581","2009-04-23",14.93
"582","2009-04-24",15.38
"583","2009-04-27",15.05
"584","2009-04-28",15.56
"585","2009-04-29",16.32
"586","2009-04-30",16.209999
"587","2009-05-01",17.58
"588","2009-05-04",18.700001
"589","2009-05-05",18.59
"590","2009-05-06",18.700001
"591","2009-05-07",17.790001
"592","2009-05-08",20.58
"593","2009-05-11",16.790001
"594","2009-05-12",17.620001
"595","2009-05-13",16.6
"596","2009-05-14",16.65
"597","2009-05-15",16.25
"598","2009-05-18",17.360001
"599","2009-05-19",17.309999
"600","2009-05-20",17.559999
"601","2009-05-21",16.6
"602","2009-05-22",16.66
"603","2009-05-26",17.09
"604","2009-05-27",16.860001
"605","2009-05-28",17.51
"606","2009-05-29",18.110001
"607","2009-06-01",18.110001
"608","2009-06-02",17.85
"609","2009-06-03",17.41
"610","2009-06-04",17.780001
"611","2009-06-05",18.27
"612","2009-06-08",18.17
"613","2009-06-09",18.4
"614","2009-06-10",18.559999
"615","2009-06-11",19.790001
"616","2009-06-12",19.690001
"617","2009-06-15",19.09
"618","2009-06-16",18.040001
"619","2009-06-17",17.66
"620","2009-06-18",16.790001
"621","2009-06-19",16.18
"622","2009-06-22",14.1
"623","2009-06-23",14.01
"624","2009-06-24",15.04
"625","2009-06-25",15.5
"626","2009-06-26",16.07
"627","2009-06-29",15.94
"628","2009-06-30",15.69
"629","2009-07-01",15.38
"630","2009-07-02",14.6
"631","2009-07-06",13.4
"632","2009-07-07",13.34
"633","2009-07-08",13.36
"634","2009-07-09",13.79
"635","2009-07-10",13.42
"636","2009-07-13",13.8
"637","2009-07-14",13.83
"638","2009-07-15",14.41
"639","2009-07-16",14.39
"640","2009-07-17",14.92
"641","2009-07-20",15.24
"642","2009-07-21",15.34
"643","2009-07-22",15.54
"644","2009-07-23",16.059999
"645","2009-07-24",16.290001
"646","2009-07-27",16.65
"647","2009-07-28",16.709999
"648","2009-07-29",16.17
"649","2009-07-30",16.719999
"650","2009-07-31",16.84
"651","2009-08-03",18.469999
"652","2009-08-04",18.209999
"653","2009-08-05",17.5
"654","2009-08-06",16.9
"655","2009-08-07",17.07
"656","2009-08-10",17.23
"657","2009-08-11",13.42
"658","2009-08-12",13.01
"659","2009-08-13",13.78
"660","2009-08-14",13.7
"661","2009-08-17",12.88
"662","2009-08-18",12.88
"663","2009-08-19",13.03
"664","2009-08-20",13.03
"665","2009-08-21",13.56
"666","2009-08-24",13.89
"667","2009-08-25",14.05
"668","2009-08-26",13.79
"669","2009-08-27",14.07
"670","2009-08-28",14.17
"671","2009-08-31",13.69
"672","2009-09-01",13.49
"673","2009-09-02",13.32
"674","2009-09-03",13.57
"675","2009-09-04",13.89
"676","2009-09-08",13.97
"677","2009-09-09",14.19
"678","2009-09-10",15.05
"679","2009-09-11",16.049999
"680","2009-09-14",16.610001
"681","2009-09-15",17.299999
"682","2009-09-16",18.43
"683","2009-09-17",18.49
"684","2009-09-18",18.610001
"685","2009-09-21",18.42
"686","2009-09-22",18.879999
"687","2009-09-23",18.48
"688","2009-09-24",17.6
"689","2009-09-25",18.23
"690","2009-09-28",18.530001
"691","2009-09-29",18.73
"692","2009-09-30",18.66
"693","2009-10-01",17.74
"694","2009-10-02",17.73
"695","2009-10-05",18.719999
"696","2009-10-06",19.35
"697","2009-10-07",19.43
"698","2009-10-08",19.75
"699","2009-10-09",19.77
"700","2009-10-12",20.18
"701","2009-10-13",20.959999
"702","2009-10-14",21.68
"703","2009-10-15",20.709999
"704","2009-10-16",20.959999
"705","2009-10-19",21.09
"706","2009-10-20",19.99
"707","2009-10-21",19.84
"708","2009-10-22",19.82
"709","2009-10-23",18.959999
"710","2009-10-26",18.139999
"711","2009-10-27",18.389999
"712","2009-10-28",16.83
"713","2009-10-29",17.790001
"714","2009-10-30",16.700001
"715","2009-11-02",16.440001
"716","2009-11-03",17.309999
"717","2009-11-04",17.17
"718","2009-11-05",18.09
"719","2009-11-06",17.48
"720","2009-11-09",19.799999
"721","2009-11-10",19.690001
"722","2009-11-11",19.15
"723","2009-11-12",18.290001
"724","2009-11-13",18.360001
"725","2009-11-16",18.77
"726","2009-11-17",18.940001
"727","2009-11-18",18.950001
"728","2009-11-19",18.5
"729","2009-11-20",18.51
"730","2009-11-23",18.870001
"731","2009-11-24",18.75
"732","2009-11-25",18.790001
"733","2009-11-27",18.219999
"734","2009-11-30",17.969999
"735","2009-12-01",18.09
"736","2009-12-02",17.950001
"737","2009-12-03",17.440001
"738","2009-12-04",17.65
"739","2009-12-07",17.450001
"740","2009-12-08",16.969999
"741","2009-12-09",17
"742","2009-12-10",16.68
"743","2009-12-11",16.709999
"744","2009-12-14",17.219999
"745","2009-12-15",17.09
"746","2009-12-16",17.530001
"747","2009-12-17",17.209999
"748","2009-12-18",18.379999
"749","2009-12-21",18.940001
"750","2009-12-22",19.17
"751","2009-12-23",19.360001
"752","2009-12-24",19.280001
"753","2009-12-28",18.99
"754","2009-12-29",18.809999
"755","2009-12-30",18.469999
"756","2009-12-31",18.209999
"757","2010-01-04",19.17
"758","2010-01-05",19.42
"759","2010-01-06",19.41
"760","2010-01-07",19.389999
"761","2010-01-08",19.6
"762","2010-01-11",19.190001
"763","2010-01-12",18.5
"764","2010-01-13",18.34
"765","2010-01-14",18.389999
"766","2010-01-15",18.83
"767","2010-01-19",19.540001
"768","2010-01-20",19.379999
"769","2010-01-21",19.549999
"770","2010-01-22",19.389999
"771","2010-01-25",19.540001
"772","2010-01-26",19.57
"773","2010-01-27",19.85
"774","2010-01-28",20.450001
"775","2010-01-29",21
"776","2010-02-01",21.33
"777","2010-02-02",21.799999
"778","2010-02-03",21.870001
"779","2010-02-04",20.33
"780","2010-02-05",20.16
"781","2010-02-08",19.74
"782","2010-02-09",20.17
"783","2010-02-10",20.530001
"784","2010-02-11",20.629999
"785","2010-02-12",21.379999
"786","2010-02-16",21.73
"787","2010-02-17",22.18
"788","2010-02-18",21.76
"789","2010-02-19",22.879999
"790","2010-02-22",22.93
"791","2010-02-23",22.77
"792","2010-02-24",23.030001
"793","2010-02-25",23.26
"794","2010-02-26",23.51
"795","2010-03-01",24.360001
"796","2010-03-02",24.65
"797","2010-03-03",24.27
"798","2010-03-04",22.610001
"799","2010-03-05",22.85
"800","2010-03-08",22.620001
"801","2010-03-09",22.379999
"802","2010-03-10",22.73
"803","2010-03-11",22.959999
"804","2010-03-12",23.030001
"805","2010-03-15",22.959999
"806","2010-03-16",23.26
"807","2010-03-17",23.65
"808","2010-03-18",23.59
"809","2010-03-19",23.43
"810","2010-03-22",23.6
"811","2010-03-23",24.1
"812","2010-03-24",23.67
"813","2010-03-25",23.559999
"814","2010-03-26",23.459999
"815","2010-03-29",23.620001
"816","2010-03-30",23.43
"817","2010-03-31",23.17
"818","2010-04-01",23.74
"819","2010-04-05",24.15
"820","2010-04-06",23.91
"821","2010-04-07",23.190001
"822","2010-04-08",22.700001
"823","2010-04-09",22.92
"824","2010-04-12",23.309999
"825","2010-04-13",23
"826","2010-04-14",23.82
"827","2010-04-15",24.379999
"828","2010-04-16",24.17
"829","2010-04-19",24.440001
"830","2010-04-20",24.73
"831","2010-04-21",24.98
"832","2010-04-22",25.34
"833","2010-04-23",25.58
"834","2010-04-26",26.209999
"835","2010-04-27",24.08
"836","2010-04-28",24.26
"837","2010-04-29",24.040001
"838","2010-04-30",23.360001
"839","2010-05-03",23.790001
"840","2010-05-04",23.280001
"841","2010-05-05",22.049999
"842","2010-05-06",19.99
"843","2010-05-07",18.85
"844","2010-05-10",20
"845","2010-05-11",21.26
"846","2010-05-12",24.08
"847","2010-05-13",23.879999
"848","2010-05-14",23.940001
"849","2010-05-17",23.280001
"850","2010-05-18",22.48
"851","2010-05-19",21.540001
"852","2010-05-20",20.530001
"853","2010-05-21",20.99
"854","2010-05-24",20.379999
"855","2010-05-25",19.879999
"856","2010-05-26",19.860001
"857","2010-05-27",21.15
"858","2010-05-28",20.6
"859","2010-06-01",19.91
"860","2010-06-02",21.120001
"861","2010-06-03",22.360001
"862","2010-06-04",21.700001
"863","2010-06-07",21.700001
"864","2010-06-08",21.66
"865","2010-06-09",21.950001
"866","2010-06-10",23.780001
"867","2010-06-11",24.969999
"868","2010-06-14",25.98
"869","2010-06-15",26.6
"870","2010-06-16",26.389999
"871","2010-06-17",26.049999
"872","2010-06-18",26.870001
"873","2010-06-21",26.77
"874","2010-06-22",25.77
"875","2010-06-23",26.08
"876","2010-06-24",26
"877","2010-06-25",26.99
"878","2010-06-28",26.290001
"879","2010-06-29",26.209999
"880","2010-06-30",25.620001
"881","2010-07-01",25.26
"882","2010-07-02",24.76
"883","2010-07-06",24
"884","2010-07-07",25.48
"885","2010-07-08",27.34
"886","2010-07-09",27.209999
"887","2010-07-12",26.809999
"888","2010-07-13",28.17
"889","2010-07-14",28.549999
"890","2010-07-15",28.309999
"891","2010-07-16",26.299999
"892","2010-07-19",26.27
"893","2010-07-20",27.33
"894","2010-07-21",26.559999
"895","2010-07-22",28.07
"896","2010-07-23",29.65
"897","2010-07-26",29.83
"898","2010-07-27",29.52
"899","2010-07-28",28.59
"900","2010-07-29",29.5
"901","2010-07-30",29.139999
"902","2010-08-02",29.889999
"903","2010-08-03",29.370001
"904","2010-08-04",30.24
"905","2010-08-05",30.02
"906","2010-08-06",29.370001
"907","2010-08-09",30.360001
"908","2010-08-10",28.66
"909","2010-08-11",25.75
"910","2010-08-12",25.459999
"911","2010-08-13",25.23
"912","2010-08-16",25.27
"913","2010-08-17",26.85
"914","2010-08-18",26.58
"915","2010-08-19",25.4
"916","2010-08-20",24.4
"917","2010-08-23",25.52
"918","2010-08-24",24.83
"919","2010-08-25",25.01
"920","2010-08-26",24.67
"921","2010-08-27",26.75
"922","2010-08-30",26.940001
"923","2010-08-31",26.9
"924","2010-09-01",29.120001
"925","2010-09-02",28.469999
"926","2010-09-03",28.360001
"927","2010-09-07",27.799999
"928","2010-09-08",27.24
"929","2010-09-09",27.67
"930","2010-09-10",28.200001
"931","2010-09-13",28.139999
"932","2010-09-14",27.639999
"933","2010-09-15",27.440001
"934","2010-09-16",27.049999
"935","2010-09-17",27.02
"936","2010-09-20",27.709999
"937","2010-09-21",27.35
"938","2010-09-22",26.879999
"939","2010-09-23",27.030001
"940","2010-09-24",28
"941","2010-09-27",27.700001
"942","2010-09-28",27.280001
"943","2010-09-29",28
"944","2010-09-30",27.6
"945","2010-10-01",27.969999
"946","2010-10-04",27.959999
"947","2010-10-05",28.68
"948","2010-10-06",29.75
"949","2010-10-07",29.82
"950","2010-10-08",30.549999
"951","2010-10-11",30.74
"952","2010-10-12",31.35
"953","2010-10-13",31.280001
"954","2010-10-14",31.639999
"955","2010-10-15",31.07
"956","2010-10-18",31.18
"957","2010-10-19",30.1
"958","2010-10-20",30.17
"959","2010-10-21",30.1
"960","2010-10-22",30.65
"961","2010-10-25",30.790001
"962","2010-10-26",31.02
"963","2010-10-27",31.35
"964","2010-10-28",31.02
