"","date","ADS"
"177","2007-09-14",78.639999
"178","2007-09-17",78.230003
"179","2007-09-18",78.75
"180","2007-09-19",78.879997
"181","2007-09-20",79.370003
"182","2007-09-21",78.540001
"183","2007-09-24",77.75
"184","2007-09-25",77.599998
"185","2007-09-26",77.25
"186","2007-09-27",77.57
"187","2007-09-28",77.440002
"188","2007-10-01",77.309998
"189","2007-10-02",77.75
"190","2007-10-03",78.400002
"191","2007-10-04",78.5
"192","2007-10-05",79.040001
"193","2007-10-08",79.349998
"194","2007-10-09",79.75
"195","2007-10-10",79.639999
"196","2007-10-11",79.5
"197","2007-10-12",79.650002
"198","2007-10-15",79.639999
"199","2007-10-16",80
"200","2007-10-17",80.25
"201","2007-10-18",80.650002
"202","2007-10-19",80.599998
"203","2007-10-22",80.449997
"204","2007-10-23",80.300003
"205","2007-10-24",80.720001
"206","2007-10-25",80.599998
"207","2007-10-26",80.410004
"208","2007-10-29",80.5
"209","2007-10-30",80.220001
"210","2007-10-31",80.400002
"211","2007-11-01",79.949997
"212","2007-11-02",80.099998
"213","2007-11-05",80.040001
"214","2007-11-06",80.260002
"215","2007-11-07",78.5
"216","2007-11-08",78.139999
"217","2007-11-09",77.260002
"218","2007-11-12",77.849998
"219","2007-11-13",79.330002
"220","2007-11-14",77.230003
"221","2007-11-15",77.510002
"222","2007-11-16",77.739998
"223","2007-11-19",76.800003
"224","2007-11-20",76.68
"225","2007-11-21",76.730003
"226","2007-11-23",77.459999
"227","2007-11-26",77.849998
"228","2007-11-27",77.410004
"229","2007-11-28",78.050003
"230","2007-11-29",77.5
"231","2007-11-30",77.699997
"232","2007-12-03",77.75
"233","2007-12-04",77.5
"234","2007-12-05",76.919998
"235","2007-12-06",78
"236","2007-12-07",78.25
"237","2007-12-10",77.849998
"238","2007-12-11",77.779999
"239","2007-12-12",75.519997
"240","2007-12-13",76.410004
"241","2007-12-14",76.459999
"242","2007-12-17",76.150002
"243","2007-12-18",76.419998
"244","2007-12-19",76.529999
"245","2007-12-20",75.830002
"246","2007-12-21",74.699997
"247","2007-12-24",74.440002
"248","2007-12-26",73.75
"249","2007-12-27",73.480003
"250","2007-12-28",73.669998
"251","2007-12-31",74.989998
"252","2008-01-02",74.18
"253","2008-01-03",73.760002
"254","2008-01-04",72
"255","2008-01-07",72.470001
"256","2008-01-08",73.5
"257","2008-01-09",73.5
"258","2008-01-10",72.5
"259","2008-01-11",68.25
"260","2008-01-14",67.93
"261","2008-01-15",65.459999
"262","2008-01-16",63.16
"263","2008-01-17",52.82
"264","2008-01-18",61.93
"265","2008-01-22",60.290001
"266","2008-01-23",65.209999
"267","2008-01-24",67.169998
"268","2008-01-25",65.599998
"269","2008-01-28",42.48
"270","2008-01-29",43
"271","2008-01-30",42.700001
"272","2008-01-31",50.57
"273","2008-02-01",53.900002
"274","2008-02-04",51.689999
"275","2008-02-05",50.990002
"276","2008-02-06",51.43
"277","2008-02-07",51.459999
"278","2008-02-08",55.02
"279","2008-02-11",55.330002
"280","2008-02-12",55.91
"281","2008-02-13",55.5
"282","2008-02-14",54.75
"283","2008-02-15",55.400002
"284","2008-02-19",53.450001
"285","2008-02-20",54.25
"286","2008-02-21",52.529999
"287","2008-02-22",51.360001
"288","2008-02-25",52.5
"289","2008-02-26",52.5
"290","2008-02-27",52.34
"291","2008-02-28",52.669998
"292","2008-02-29",50.630001
"293","2008-03-03",47.169998
"294","2008-03-04",47.200001
"295","2008-03-05",47.970001
"296","2008-03-06",45.259998
"297","2008-03-07",45.5
"298","2008-03-10",43.790001
"299","2008-03-11",44.599998
"300","2008-03-12",45.900002
"301","2008-03-13",46.52
"302","2008-03-14",46.630001
"303","2008-03-17",44.099998
"304","2008-03-18",44.790001
"305","2008-03-19",44.689999
"306","2008-03-20",52.220001
"307","2008-03-24",48.82
"308","2008-03-25",48.720001
"309","2008-03-26",49.189999
"310","2008-03-27",48.5
"311","2008-03-28",47.380001
"312","2008-03-31",47.509998
"313","2008-04-01",48.889999
"314","2008-04-02",48.990002
"315","2008-04-03",48.59
"316","2008-04-04",48.48
"317","2008-04-07",48.18
"318","2008-04-08",48.400002
"319","2008-04-09",47.439999
"320","2008-04-10",47.810001
"321","2008-04-11",47.900002
"322","2008-04-14",48
"323","2008-04-15",48.41
"324","2008-04-16",51
"325","2008-04-17",50.080002
"326","2008-04-18",52.84
"327","2008-04-21",51.810001
"328","2008-04-22",53.060001
"329","2008-04-23",52.779999
"330","2008-04-24",55.75
"331","2008-04-25",56.060001
"332","2008-04-28",56.549999
"333","2008-04-29",56.610001
"334","2008-04-30",57.41
"335","2008-05-01",58.41
"336","2008-05-02",58.830002
"337","2008-05-05",58.080002
"338","2008-05-06",56.77
"339","2008-05-07",58.23
"340","2008-05-08",58.5
"341","2008-05-09",59.110001
"342","2008-05-12",59.25
"343","2008-05-13",59.330002
"344","2008-05-14",59.450001
"345","2008-05-15",60
"346","2008-05-16",59.939999
"347","2008-05-19",58.59
"348","2008-05-20",57.880001
"349","2008-05-21",56.740002
"350","2008-05-22",56.82
"351","2008-05-23",56.549999
"352","2008-05-27",58.27
"353","2008-05-28",59.880001
"354","2008-05-29",60.720001
"355","2008-05-30",60.040001
"356","2008-06-02",58.790001
"357","2008-06-03",59.099998
"358","2008-06-04",59.849998
"359","2008-06-05",60
"360","2008-06-06",57.959999
"361","2008-06-09",57.549999
"362","2008-06-10",57.650002
"363","2008-06-11",57.169998
"364","2008-06-12",59.099998
"365","2008-06-13",60.779999
"366","2008-06-16",61.029999
"367","2008-06-17",61.66
"368","2008-06-18",61.41
"369","2008-06-19",61.990002
"370","2008-06-20",60.5
"371","2008-06-23",57.98
"372","2008-06-24",58.209999
"373","2008-06-25",56.93
"374","2008-06-26",56.130001
"375","2008-06-27",55.98
"376","2008-06-30",56.549999
"377","2008-07-01",54.75
"378","2008-07-02",54.470001
"379","2008-07-03",54.189999
"380","2008-07-07",53.509998
"381","2008-07-08",54.900002
"382","2008-07-09",53.459999
"383","2008-07-10",53.970001
"384","2008-07-11",51.790001
"385","2008-07-14",50.700001
"386","2008-07-15",50.290001
"387","2008-07-16",52
"388","2008-07-17",59.009998
"389","2008-07-18",59.599998
"390","2008-07-21",61.950001
"391","2008-07-22",60.91
"392","2008-07-23",64.080002
"393","2008-07-24",63.470001
"394","2008-07-25",62.259998
"395","2008-07-28",61.099998
"396","2008-07-29",63.799999
"397","2008-07-30",64.93
"398","2008-07-31",64.150002
"399","2008-08-01",64.68
"400","2008-08-04",64.139999
"401","2008-08-05",65.099998
"402","2008-08-06",64.769997
"403","2008-08-07",64.019997
"404","2008-08-08",65.470001
"405","2008-08-11",66.690002
"406","2008-08-12",66.160004
"407","2008-08-13",64.07
"408","2008-08-14",64.889999
"409","2008-08-15",65.139999
"410","2008-08-18",63.59
"411","2008-08-19",62.23
"412","2008-08-20",61.650002
"413","2008-08-21",62.369999
"414","2008-08-22",63.98
"415","2008-08-25",62.099998
"416","2008-08-26",63.950001
"417","2008-08-27",64.839996
"418","2008-08-28",65.260002
"419","2008-08-29",64.239998
"420","2008-09-02",64.690002
"421","2008-09-03",64.639999
"422","2008-09-04",64.190002
"423","2008-09-05",63.200001
"424","2008-09-08",65.230003
"425","2008-09-09",64.559998
"426","2008-09-10",65.720001
"427","2008-09-11",65.110001
"428","2008-09-12",64.639999
"429","2008-09-15",62.220001
"430","2008-09-16",61.369999
"431","2008-09-17",53.34
"432","2008-09-18",57.34
"433","2008-09-19",60.669998
"434","2008-09-22",58.700001
"435","2008-09-23",61.200001
"436","2008-09-24",64
"437","2008-09-25",63.490002
"438","2008-09-26",62.240002
"439","2008-09-29",56.900002
"440","2008-09-30",63.380001
"441","2008-10-01",62.93
"442","2008-10-02",61.990002
"443","2008-10-03",59.900002
"444","2008-10-06",59.139999
"445","2008-10-07",56.59
"446","2008-10-08",54
"447","2008-10-09",47.450001
"448","2008-10-10",44.400002
"449","2008-10-13",49.650002
"450","2008-10-14",50.810001
"451","2008-10-15",44.689999
"452","2008-10-16",44.740002
"453","2008-10-17",46.93
"454","2008-10-20",50.189999
"455","2008-10-21",49.709999
"456","2008-10-22",47.16
"457","2008-10-23",45.900002
"458","2008-10-24",45.290001
"459","2008-10-27",44.27
"460","2008-10-28",45.5
"461","2008-10-29",47.169998
"462","2008-10-30",48.959999
"463","2008-10-31",50.16
"464","2008-11-03",50.389999
"465","2008-11-04",52.299999
"466","2008-11-05",51.150002
"467","2008-11-06",49.619999
"468","2008-11-07",50.939999
"469","2008-11-10",50.490002
"470","2008-11-11",49.549999
"471","2008-11-12",44.869999
"472","2008-11-13",46.5
"473","2008-11-14",45.130001
"474","2008-11-17",38.549999
"475","2008-11-18",40.720001
"476","2008-11-19",39.119999
"477","2008-11-20",37
"478","2008-11-21",38.400002
"479","2008-11-24",42.560001
"480","2008-11-25",42.189999
"481","2008-11-26",44.18
"482","2008-11-28",43.310001
"483","2008-12-01",40.110001
"484","2008-12-02",40.09
"485","2008-12-03",41.959999
"486","2008-12-04",42.23
"487","2008-12-05",44.939999
"488","2008-12-08",46.240002
"489","2008-12-09",45.650002
"490","2008-12-10",45.810001
"491","2008-12-11",43.48
"492","2008-12-12",42.529999
"493","2008-12-15",40.240002
"494","2008-12-16",45.16
"495","2008-12-17",45.16
"496","2008-12-18",45.169998
"497","2008-12-19",47.279999
"498","2008-12-22",46.16
"499","2008-12-23",45.639999
"500","2008-12-24",45.75
"501","2008-12-26",45.73
"502","2008-12-29",45.240002
"503","2008-12-30",46
"504","2008-12-31",46.529999
"505","2009-01-02",47.599998
"506","2009-01-05",47.75
"507","2009-01-06",47.790001
"508","2009-01-07",47.43
"509","2009-01-08",46.529999
"510","2009-01-09",44.580002
"511","2009-01-12",44.360001
"512","2009-01-13",44.349998
"513","2009-01-14",42.43
"514","2009-01-15",42.27
"515","2009-01-16",42.34
"516","2009-01-20",40.360001
"517","2009-01-21",41.880001
"518","2009-01-22",40.77
"519","2009-01-23",39.75
"520","2009-01-26",40.400002
"521","2009-01-27",42.080002
"522","2009-01-28",43.150002
"523","2009-01-29",42.599998
"524","2009-01-30",41.59
"525","2009-02-02",41.34
"526","2009-02-03",39.349998
"527","2009-02-04",40.82
"528","2009-02-05",41.650002
"529","2009-02-06",41.5
"530","2009-02-09",41.400002
"531","2009-02-10",39.43
"532","2009-02-11",38.849998
"533","2009-02-12",38.400002
"534","2009-02-13",35.970001
"535","2009-02-17",32.630001
"536","2009-02-18",32.049999
"537","2009-02-19",29.43
"538","2009-02-20",29.6
"539","2009-02-23",27.719999
"540","2009-02-24",29.65
"541","2009-02-25",30.709999
"542","2009-02-26",30.83
"543","2009-02-27",29.6
"544","2009-03-02",27.620001
"545","2009-03-03",26.6
"546","2009-03-04",26.76
"547","2009-03-05",26.030001
"548","2009-03-06",23.780001
"549","2009-03-09",26.059999
"550","2009-03-10",28.889999
"551","2009-03-11",30.26
"552","2009-03-12",32.5
"553","2009-03-13",30.780001
"554","2009-03-16",31.07
"555","2009-03-17",32.73
"556","2009-03-18",33.040001
"557","2009-03-19",31.950001
"558","2009-03-20",31.440001
"559","2009-03-23",35.66
"560","2009-03-24",35.299999
"561","2009-03-25",35.27
"562","2009-03-26",36.169998
"563","2009-03-27",36.34
"564","2009-03-30",33.990002
"565","2009-03-31",36.950001
"566","2009-04-01",36.130001
"567","2009-04-02",37.740002
"568","2009-04-03",38.400002
"569","2009-04-06",39.349998
"570","2009-04-07",39.16
"571","2009-04-08",38.330002
"572","2009-04-09",43.82
"573","2009-04-13",43.790001
"574","2009-04-14",42.040001
"575","2009-04-15",42.700001
"576","2009-04-16",44.43
"577","2009-04-17",44.220001
"578","2009-04-20",41.169998
"579","2009-04-21",41.75
"580","2009-04-22",40.68
"581","2009-04-23",39.830002
"582","2009-04-24",42.400002
"583","2009-04-27",41.91
"584","2009-04-28",41.419998
"585","2009-04-29",41.73
"586","2009-04-30",41.869999
"587","2009-05-01",41.560001
"588","2009-05-04",42
"589","2009-05-05",42.099998
"590","2009-05-06",42.380001
"591","2009-05-07",41.91
"592","2009-05-08",42.900002
"593","2009-05-11",42.369999
"594","2009-05-12",42.02
"595","2009-05-13",39.650002
"596","2009-05-14",40.389999
"597","2009-05-15",38.82
"598","2009-05-18",40.689999
"599","2009-05-19",41.25
"600","2009-05-20",40.560001
"601","2009-05-21",38.779999
"602","2009-05-22",38.619999
"603","2009-05-26",39.73
"604","2009-05-27",40.310001
"605","2009-05-28",39.41
"606","2009-05-29",40.5
"607","2009-06-01",42.529999
"608","2009-06-02",42.75
"609","2009-06-03",42.200001
"610","2009-06-04",42.860001
"611","2009-06-05",43.25
"612","2009-06-08",44.32
"613","2009-06-09",45.84
"614","2009-06-10",47.360001
"615","2009-06-11",48.470001
"616","2009-06-12",48.279999
"617","2009-06-15",45.32
"618","2009-06-16",42.98
"619","2009-06-17",42.959999
"620","2009-06-18",43.07
"621","2009-06-19",43.48
"622","2009-06-22",41.52
"623","2009-06-23",40.07
"624","2009-06-24",40.169998
"625","2009-06-25",40.66
"626","2009-06-26",40.299999
"627","2009-06-29",41.360001
"628","2009-06-30",41.189999
"629","2009-07-01",41.310001
"630","2009-07-02",39.560001
"631","2009-07-06",40.16
"632","2009-07-07",38.669998
"633","2009-07-08",37.439999
"634","2009-07-09",38.189999
"635","2009-07-10",37.630001
"636","2009-07-13",38.639999
"637","2009-07-14",37.799999
"638","2009-07-15",43.290001
"639","2009-07-16",46.759998
"640","2009-07-17",46.299999
"641","2009-07-20",47.119999
"642","2009-07-21",47.950001
"643","2009-07-22",47.599998
"644","2009-07-23",50.09
"645","2009-07-24",50.48
"646","2009-07-27",50.380001
"647","2009-07-28",49.849998
"648","2009-07-29",50.169998
"649","2009-07-30",50.380001
"650","2009-07-31",51
"651","2009-08-03",53.459999
"652","2009-08-04",53.84
"653","2009-08-05",54.439999
"654","2009-08-06",55.560001
"655","2009-08-07",57.259998
"656","2009-08-10",56.459999
"657","2009-08-11",55.830002
"658","2009-08-12",56.66
"659","2009-08-13",59.77
"660","2009-08-14",59.509998
"661","2009-08-17",56.470001
"662","2009-08-18",56.790001
"663","2009-08-19",55.48
"664","2009-08-20",55.709999
"665","2009-08-21",56.66
"666","2009-08-24",57.540001
"667","2009-08-25",56.439999
"668","2009-08-26",56.32
"669","2009-08-27",57.060001
"670","2009-08-28",56.959999
"671","2009-08-31",55.560001
"672","2009-09-01",53.139999
"673","2009-09-02",53.75
"674","2009-09-03",54.490002
"675","2009-09-04",55.709999
"676","2009-09-08",55.959999
"677","2009-09-09",58.799999
"678","2009-09-10",59
"679","2009-09-11",58.830002
"680","2009-09-14",58.610001
"681","2009-09-15",60.060001
"682","2009-09-16",62.779999
"683","2009-09-17",63.73
"684","2009-09-18",63.959999
"685","2009-09-21",63.130001
"686","2009-09-22",63.349998
"687","2009-09-23",61.860001
"688","2009-09-24",60.700001
"689","2009-09-25",59.07
"690","2009-09-28",60.860001
"691","2009-09-29",61.700001
"692","2009-09-30",61.080002
"693","2009-10-01",59.75
"694","2009-10-02",58.900002
"695","2009-10-05",60.099998
"696","2009-10-06",59.509998
"697","2009-10-07",60
"698","2009-10-08",61.130001
"699","2009-10-09",60.939999
"700","2009-10-12",62.009998
"701","2009-10-13",61.450001
"702","2009-10-14",63.349998
"703","2009-10-15",64.900002
"704","2009-10-16",66.480003
"705","2009-10-19",68.519997
"706","2009-10-20",67.529999
"707","2009-10-21",67.260002
"708","2009-10-22",62.959999
"709","2009-10-23",60.279999
"710","2009-10-26",59.549999
"711","2009-10-27",58.470001
"712","2009-10-28",56.310001
"713","2009-10-29",56.849998
"714","2009-10-30",54.98
"715","2009-11-02",55.540001
"716","2009-11-03",57.400002
"717","2009-11-04",56.68
"718","2009-11-05",58.860001
"719","2009-11-06",59.130001
"720","2009-11-09",60.68
"721","2009-11-10",61.349998
"722","2009-11-11",60.869999
"723","2009-11-12",60.16
"724","2009-11-13",60.52
"725","2009-11-16",61.549999
"726","2009-11-17",61.52
"727","2009-11-18",61.200001
"728","2009-11-19",59.869999
"729","2009-11-20",59.099998
"730","2009-11-23",62.040001
"731","2009-11-24",62.549999
"732","2009-11-25",62.669998
"733","2009-11-27",61.709999
"734","2009-11-30",60.990002
"735","2009-12-01",61.5
"736","2009-12-02",60.400002
"737","2009-12-03",60.650002
"738","2009-12-04",61.16
"739","2009-12-07",60.200001
"740","2009-12-08",60.810001
"741","2009-12-09",61.84
"742","2009-12-10",63.259998
"743","2009-12-11",63.360001
"744","2009-12-14",64.919998
"745","2009-12-15",64.690002
"746","2009-12-16",65.169998
"747","2009-12-17",64.330002
"748","2009-12-18",64.660004
"749","2009-12-21",64.400002
"750","2009-12-22",64.110001
"751","2009-12-23",64.449997
"752","2009-12-24",64.480003
"753","2009-12-28",64.68
"754","2009-12-29",64.639999
"755","2009-12-30",65.050003
"756","2009-12-31",64.589996
"757","2010-01-04",65.889999
"758","2010-01-05",66.019997
"759","2010-01-06",66.349998
"760","2010-01-07",66.959999
"761","2010-01-08",67.68
"762","2010-01-11",67.75
"763","2010-01-12",66.639999
"764","2010-01-13",66.620003
"765","2010-01-14",66.690002
"766","2010-01-15",65.639999
"767","2010-01-19",67.25
"768","2010-01-20",67.129997
"769","2010-01-21",63.830002
"770","2010-01-22",61.32
"771","2010-01-25",60.25
"772","2010-01-26",60.419998
"773","2010-01-27",60.560001
"774","2010-01-28",59.950001
"775","2010-01-29",59.459999
"776","2010-02-01",61.02
"777","2010-02-02",61.459999
"778","2010-02-03",54.700001
"779","2010-02-04",53.049999
"780","2010-02-05",55.299999
"781","2010-02-08",55.830002
"782","2010-02-09",54.990002
"783","2010-02-10",54.18
"784","2010-02-11",54.610001
"785","2010-02-12",53.860001
"786","2010-02-16",54.18
"787","2010-02-17",53.990002
"788","2010-02-18",55.330002
"789","2010-02-19",56.880001
"790","2010-02-22",57.150002
"791","2010-02-23",55.98
"792","2010-02-24",56.389999
"793","2010-02-25",56.080002
"794","2010-02-26",55.439999
"795","2010-03-01",56.200001
"796","2010-03-02",57.099998
"797","2010-03-03",58.490002
"798","2010-03-04",59.150002
"799","2010-03-05",60.360001
"800","2010-03-08",60.200001
"801","2010-03-09",60.880001
"802","2010-03-10",61.709999
"803","2010-03-11",62.700001
"804","2010-03-12",62.75
"805","2010-03-15",64.099998
"806","2010-03-16",65.68
"807","2010-03-17",66.190002
"808","2010-03-18",65.150002
"809","2010-03-19",64.07
"810","2010-03-22",64.279999
"811","2010-03-23",64.580002
"812","2010-03-24",64.300003
"813","2010-03-25",64.580002
"814","2010-03-26",64.120003
"815","2010-03-29",64.389999
"816","2010-03-30",64
"817","2010-03-31",63.990002
"818","2010-04-01",64.290001
"819","2010-04-05",64.989998
"820","2010-04-06",65.970001
"821","2010-04-07",65.75
"822","2010-04-08",64.809998
"823","2010-04-09",64.959999
"824","2010-04-12",64.879997
"825","2010-04-13",64.779999
"826","2010-04-14",67.260002
"827","2010-04-15",67.330002
"828","2010-04-16",66.870003
"829","2010-04-19",67.209999
"830","2010-04-20",68.260002
"831","2010-04-21",68.209999
"832","2010-04-22",73.510002
"833","2010-04-23",76.739998
"834","2010-04-26",76.309998
"835","2010-04-27",74.989998
"836","2010-04-28",74.760002
"837","2010-04-29",75.629997
"838","2010-04-30",75.059998
"839","2010-05-03",77.360001
"840","2010-05-04",76.5
"841","2010-05-05",75.610001
"842","2010-05-06",72.089996
"843","2010-05-07",71.5
"844","2010-05-10",75.980003
"845","2010-05-11",76.459999
"846","2010-05-12",77.980003
"847","2010-05-13",76.839996
"848","2010-05-14",69.93
"849","2010-05-17",70.809998
"850","2010-05-18",69.620003
"851","2010-05-19",70.349998
"852","2010-05-20",68.739998
"853","2010-05-21",69.809998
"854","2010-05-24",70.07
"855","2010-05-25",69.239998
"856","2010-05-26",69.410004
"857","2010-05-27",71.870003
"858","2010-05-28",70.660004
"859","2010-06-01",68.330002
"860","2010-06-02",70.419998
"861","2010-06-03",72.129997
"862","2010-06-04",68.610001
"863","2010-06-07",66.059998
"864","2010-06-08",66.589996
"865","2010-06-09",66.239998
"866","2010-06-10",67.5
"867","2010-06-11",69.389999
"868","2010-06-14",68.459999
"869","2010-06-15",70.449997
"870","2010-06-16",71.059998
"871","2010-06-17",70.900002
"872","2010-06-18",70.5
"873","2010-06-21",69.040001
"874","2010-06-22",66.5
"875","2010-06-23",66.970001
"876","2010-06-24",65.550003
"877","2010-06-25",63.900002
"878","2010-06-28",63.16
"879","2010-06-29",59.599998
"880","2010-06-30",59.52
"881","2010-07-01",59.52
"882","2010-07-02",55.700001
"883","2010-07-06",54.630001
"884","2010-07-07",55.810001
"885","2010-07-08",56.580002
"886","2010-07-09",58.200001
"887","2010-07-12",56.07
"888","2010-07-13",58.720001
"889","2010-07-14",58.759998
"890","2010-07-15",58.810001
"891","2010-07-16",55.880001
"892","2010-07-19",56.849998
"893","2010-07-20",57.200001
"894","2010-07-21",57.259998
"895","2010-07-22",55.720001
"896","2010-07-23",56.66
"897","2010-07-26",58.580002
"898","2010-07-27",58.639999
"899","2010-07-28",58.23
"900","2010-07-29",57.57
"901","2010-07-30",57.48
"902","2010-08-02",59.099998
"903","2010-08-03",59.029999
"904","2010-08-04",60.93
"905","2010-08-05",61.119999
"906","2010-08-06",61.419998
"907","2010-08-09",63.880001
"908","2010-08-10",61.09
"909","2010-08-11",58.310001
"910","2010-08-12",57.860001
"911","2010-08-13",58.07
"912","2010-08-16",57.07
"913","2010-08-17",59.650002
"914","2010-08-18",59.049999
"915","2010-08-19",57.240002
"916","2010-08-20",56.59
"917","2010-08-23",56
"918","2010-08-24",54.240002
"919","2010-08-25",54.93
"920","2010-08-26",54.75
"921","2010-08-27",57.330002
"922","2010-08-30",56.73
"923","2010-08-31",56.189999
"924","2010-09-01",59.43
"925","2010-09-02",60.59
"926","2010-09-03",61
"927","2010-09-07",59.310001
"928","2010-09-08",59.330002
"929","2010-09-09",61.299999
"930","2010-09-10",61.759998
"931","2010-09-13",63.900002
"932","2010-09-14",62.869999
"933","2010-09-15",63.759998
"934","2010-09-16",63.040001
"935","2010-09-17",63.299999
"936","2010-09-20",64.589996
"937","2010-09-21",63.43
"938","2010-09-22",63.32
"939","2010-09-23",62.549999
"940","2010-09-24",65.349998
"941","2010-09-27",67.029999
"942","2010-09-28",66.5
"943","2010-09-29",66.32
"944","2010-09-30",65.260002
"945","2010-10-01",65.709999
"946","2010-10-04",63.419998
"947","2010-10-05",65.040001
"948","2010-10-06",64.110001
"949","2010-10-07",64.080002
"950","2010-10-08",64.550003
"951","2010-10-11",64.760002
"952","2010-10-12",66.169998
