"","date","GNTX"
"1452","2012-10-04",8.995
"1453","2012-10-05",8.945
"1454","2012-10-08",8.74
"1455","2012-10-09",8.56
"1456","2012-10-10",8.4
"1457","2012-10-11",8.545
"1458","2012-10-12",8.385
"1459","2012-10-15",8.545
"1460","2012-10-16",8.675
"1461","2012-10-17",8.71
"1462","2012-10-18",8.76
"1463","2012-10-19",8.48
"1464","2012-10-22",8.62
"1465","2012-10-23",8.585
"1466","2012-10-24",8.33
"1467","2012-10-25",8.49
"1468","2012-10-26",8.385
"1469","2012-10-31",8.6
"1470","2012-11-01",8.925
"1471","2012-11-02",8.825
"1472","2012-11-05",8.925
"1473","2012-11-06",8.99
"1474","2012-11-07",8.715
"1475","2012-11-08",8.585
"1476","2012-11-09",8.65
"1477","2012-11-12",8.55
"1478","2012-11-13",8.505
"1479","2012-11-14",8.23
"1480","2012-11-15",8.2
"1481","2012-11-16",8.18
"1482","2012-11-19",8.39
"1483","2012-11-20",8.375
"1484","2012-11-21",8.37
"1485","2012-11-23",8.74
"1486","2012-11-26",8.735
"1487","2012-11-27",8.62
"1488","2012-11-28",8.615
"1489","2012-11-29",8.75
"1490","2012-11-30",8.875
"1491","2012-12-03",8.87
"1492","2012-12-04",9.035
"1493","2012-12-05",8.905
"1494","2012-12-06",8.88
"1495","2012-12-07",8.99
"1496","2012-12-10",9.135
"1497","2012-12-11",9.195
"1498","2012-12-12",9.175
"1499","2012-12-13",9.13
"1500","2012-12-14",9.07
"1501","2012-12-17",9.105
"1502","2012-12-18",9.23
"1503","2012-12-19",9.3
"1504","2012-12-20",9.335
"1505","2012-12-21",9.39
"1506","2012-12-24",9.375
"1507","2012-12-26",9.31
"1508","2012-12-27",9.375
"1509","2012-12-28",9.33
"1510","2012-12-31",9.425
"1511","2013-01-02",9.575
"1512","2013-01-03",9.555
"1513","2013-01-04",9.52
"1514","2013-01-07",9.485
"1515","2013-01-08",9.185
"1516","2013-01-09",9.19
"1517","2013-01-10",9.245
"1518","2013-01-11",9.22
"1519","2013-01-14",9.28
"1520","2013-01-15",9.43
"1521","2013-01-16",9.45
"1522","2013-01-17",9.585
"1523","2013-01-18",9.715
"1524","2013-01-22",9.755
"1525","2013-01-23",9.53
"1526","2013-01-24",9.555
"1527","2013-01-25",9.55
"1528","2013-01-28",9.34
"1529","2013-01-29",9.685
"1530","2013-01-30",9.62
"1531","2013-01-31",9.565
"1532","2013-02-01",9.695
"1533","2013-02-04",9.595
"1534","2013-02-05",9.715
"1535","2013-02-06",9.77
"1536","2013-02-07",10.01
"1537","2013-02-08",9.93
"1538","2013-02-11",9.815
"1539","2013-02-12",9.92
"1540","2013-02-13",9.83
"1541","2013-02-14",9.845
"1542","2013-02-15",9.72
"1543","2013-02-19",9.79
"1544","2013-02-20",9.615
"1545","2013-02-21",9.535
"1546","2013-02-22",9.625
"1547","2013-02-25",9.45
"1548","2013-02-26",9.455
"1549","2013-02-27",9.4
"1550","2013-02-28",9.375
"1551","2013-03-01",9.335
"1552","2013-03-04",9.275
"1553","2013-03-05",9.35
"1554","2013-03-06",9.4
"1555","2013-03-07",9.535
"1556","2013-03-08",9.79
"1557","2013-03-11",9.985
"1558","2013-03-12",9.92
"1559","2013-03-13",9.97
"1560","2013-03-14",10.025
"1561","2013-03-15",10.03
"1562","2013-03-18",10.04
"1563","2013-03-19",10.03
"1564","2013-03-20",10.08
"1565","2013-03-21",10
"1566","2013-03-22",10
"1567","2013-03-25",10.01
"1568","2013-03-26",10.15
"1569","2013-03-27",10.115
"1570","2013-03-28",10.005
"1571","2013-04-01",9.905
"1572","2013-04-02",9.835
"1573","2013-04-03",9.73
"1574","2013-04-04",9.725
"1575","2013-04-05",9.625
"1576","2013-04-08",9.685
"1577","2013-04-09",9.73
"1578","2013-04-10",10.095
"1579","2013-04-11",10.275
"1580","2013-04-12",10.305
"1581","2013-04-15",10.175
"1582","2013-04-16",10.325
"1583","2013-04-17",10.19
"1584","2013-04-18",10.2
"1585","2013-04-19",10.32
"1586","2013-04-22",10.405
"1587","2013-04-23",10.785
"1588","2013-04-24",10.835
"1589","2013-04-25",11.065
"1590","2013-04-26",11.065
"1591","2013-04-29",11.14
"1592","2013-04-30",11.25
"1593","2013-05-01",11.33
"1594","2013-05-02",11.64
"1595","2013-05-03",11.995
"1596","2013-05-06",12.07
"1597","2013-05-07",12.17
"1598","2013-05-08",12.27
"1599","2013-05-09",12.205
"1600","2013-05-10",12.29
"1601","2013-05-13",12.32
"1602","2013-05-14",12.45
"1603","2013-05-15",12.49
"1604","2013-05-16",12.365
"1605","2013-05-17",12.605
"1606","2013-05-20",12.615
"1607","2013-05-21",12.61
"1608","2013-05-22",12.34
"1609","2013-05-23",12
"1610","2013-05-24",11.875
"1611","2013-05-28",11.73
"1612","2013-05-29",11.53
"1613","2013-05-30",11.615
"1614","2013-05-31",11.435
"1615","2013-06-03",11.5
"1616","2013-06-04",11.49
"1617","2013-06-05",11.28
"1618","2013-06-06",11.455
"1619","2013-06-07",11.63
"1620","2013-06-10",11.56
"1621","2013-06-11",11.38
"1622","2013-06-12",11.31
"1623","2013-06-13",11.635
"1624","2013-06-14",11.485
"1625","2013-06-17",11.56
"1626","2013-06-18",11.745
"1627","2013-06-19",11.555
"1628","2013-06-20",11.2
"1629","2013-06-21",11.185
"1630","2013-06-24",10.955
"1631","2013-06-25",11.11
"1632","2013-06-26",11.37
"1633","2013-06-27",11.525
"1634","2013-06-28",11.525
"1635","2013-07-01",11.66
"1636","2013-07-02",11.665
"1637","2013-07-03",11.665
"1638","2013-07-05",11.89
"1639","2013-07-08",11.96
"1640","2013-07-09",11.755
"1641","2013-07-10",11.895
"1642","2013-07-11",11.995
"1643","2013-07-12",12.145
"1644","2013-07-15",12.215
"1645","2013-07-16",12.19
"1646","2013-07-17",12.245
"1647","2013-07-18",11.855
"1648","2013-07-19",11.7
"1649","2013-07-22",11.73
"1650","2013-07-23",11.675
"1651","2013-07-24",11.015
"1652","2013-07-25",11.1
"1653","2013-07-26",10.98
"1654","2013-07-29",11.09
"1655","2013-07-30",11.435
"1656","2013-07-31",11.28
"1657","2013-08-01",11.575
"1658","2013-08-02",11.625
"1659","2013-08-05",11.54
"1660","2013-08-06",11.385
"1661","2013-08-07",11.37
"1662","2013-08-08",11.53
"1663","2013-08-09",11.53
"1664","2013-08-12",11.62
"1665","2013-08-13",11.645
"1666","2013-08-14",11.63
"1667","2013-08-15",11.28
"1668","2013-08-16",11.18
"1669","2013-08-19",11.22
"1670","2013-08-20",11.305
"1671","2013-08-21",11.33
"1672","2013-08-22",11.52
"1673","2013-08-23",11.68
"1674","2013-08-26",11.58
"1675","2013-08-27",11.3
"1676","2013-08-28",11.28
"1677","2013-08-29",11.385
"1678","2013-08-30",11.265
"1679","2013-09-03",11.435
"1680","2013-09-04",11.725
"1681","2013-09-05",12.065
"1682","2013-09-06",12.465
"1683","2013-09-09",12.2
"1684","2013-09-10",12.395
"1685","2013-09-11",12.385
"1686","2013-09-12",12.27
"1687","2013-09-13",12.375
"1688","2013-09-16",12.57
"1689","2013-09-17",12.735
"1690","2013-09-18",12.765
"1691","2013-09-19",12.99
"1692","2013-09-20",12.94
"1693","2013-09-23",12.825
"1694","2013-09-24",12.83
"1695","2013-09-25",12.75
"1696","2013-09-26",12.76
"1697","2013-09-27",12.73
"1698","2013-09-30",12.795
"1699","2013-10-01",12.97
"1700","2013-10-02",12.78
"1701","2013-10-03",12.66
"1702","2013-10-04",12.85
"1703","2013-10-07",12.74
"1704","2013-10-08",12.68
"1705","2013-10-09",12.54
"1706","2013-10-10",12.915
"1707","2013-10-11",13.065
"1708","2013-10-14",13.055
"1709","2013-10-15",12.865
"1710","2013-10-16",12.95
"1711","2013-10-17",13.195
"1712","2013-10-18",13.33
"1713","2013-10-21",13.795
"1714","2013-10-22",14.855
"1715","2013-10-23",15.235
"1716","2013-10-24",15.18
"1717","2013-10-25",15.02
"1718","2013-10-28",15.05
"1719","2013-10-29",15.055
"1720","2013-10-30",14.96
"1721","2013-10-31",14.73
"1722","2013-11-01",14.45
"1723","2013-11-04",14.5
"1724","2013-11-05",14.43
"1725","2013-11-06",14.5
"1726","2013-11-07",14.23
"1727","2013-11-08",14.4
"1728","2013-11-11",14.455
"1729","2013-11-12",14.45
"1730","2013-11-13",14.64
"1731","2013-11-14",14.555
"1732","2013-11-15",14.955
"1733","2013-11-18",14.895
"1734","2013-11-19",14.615
"1735","2013-11-20",14.585
"1736","2013-11-21",14.775
"1737","2013-11-22",14.88
"1738","2013-11-25",14.805
"1739","2013-11-26",14.915
"1740","2013-11-27",14.89
"1741","2013-11-29",14.905
"1742","2013-12-02",14.695
"1743","2013-12-03",14.87
"1744","2013-12-04",14.78
"1745","2013-12-05",14.695
"1746","2013-12-06",14.885
"1747","2013-12-09",14.89
"1748","2013-12-10",14.76
"1749","2013-12-11",14.705
"1750","2013-12-12",15.345
"1751","2013-12-13",15.35
"1752","2013-12-16",16.139999
"1753","2013-12-17",16.809999
"1754","2013-12-18",16.68
"1755","2013-12-19",16.450001
"1756","2013-12-20",16.32
"1757","2013-12-23",16.475
"1758","2013-12-24",16.530001
"1759","2013-12-26",16.48
"1760","2013-12-27",16.51
"1761","2013-12-30",16.415001
"1762","2013-12-31",16.49
"1763","2014-01-02",16.105
"1764","2014-01-03",16.15
"1765","2014-01-06",16.209999
"1766","2014-01-07",16.379999
"1767","2014-01-08",16.42
"1768","2014-01-09",16.434999
"1769","2014-01-10",16.665001
"1770","2014-01-13",16.315001
"1771","2014-01-14",16.66
"1772","2014-01-15",16.754999
"1773","2014-01-16",16.785
"1774","2014-01-17",16.77
"1775","2014-01-21",16.934999
"1776","2014-01-22",17.040001
"1777","2014-01-23",16.870001
"1778","2014-01-24",16.75
"1779","2014-01-27",16.615
"1780","2014-01-28",16.674999
"1781","2014-01-29",16.389999
"1782","2014-01-30",16.355
"1783","2014-01-31",16.195
"1784","2014-02-03",15.275
"1785","2014-02-04",15.325
"1786","2014-02-05",15.295
"1787","2014-02-06",15.61
"1788","2014-02-07",15.63
"1789","2014-02-10",15.66
"1790","2014-02-11",15.735
"1791","2014-02-12",15.845
"1792","2014-02-13",16.01
"1793","2014-02-14",15.77
"1794","2014-02-18",15.79
"1795","2014-02-19",15.66
"1796","2014-02-20",15.77
"1797","2014-02-21",15.755
"1798","2014-02-24",15.725
"1799","2014-02-25",15.635
"1800","2014-02-26",15.7
"1801","2014-02-27",15.7
"1802","2014-02-28",15.685
"1803","2014-03-03",15.57
"1804","2014-03-04",15.885
"1805","2014-03-05",15.95
"1806","2014-03-06",15.81
"1807","2014-03-07",15.96
"1808","2014-03-10",15.82
"1809","2014-03-11",15.83
"1810","2014-03-12",15.765
"1811","2014-03-13",15.645
"1812","2014-03-14",15.575
"1813","2014-03-17",15.5
"1814","2014-03-18",15.745
"1815","2014-03-19",15.595
"1816","2014-03-20",15.745
"1817","2014-03-21",15.57
"1818","2014-03-24",15.3
"1819","2014-03-25",15.31
"1820","2014-03-26",15.05
"1821","2014-03-27",15.02
"1822","2014-03-28",15.41
"1823","2014-03-31",15.765
"1824","2014-04-01",15.69
"1825","2014-04-02",15.495
"1826","2014-04-03",15.3
"1827","2014-04-04",15.03
"1828","2014-04-07",14.245
"1829","2014-04-08",14.33
"1830","2014-04-09",14.43
"1831","2014-04-10",14.345
"1832","2014-04-11",14.28
"1833","2014-04-14",14.39
"1834","2014-04-15",14.275
"1835","2014-04-16",14.61
"1836","2014-04-17",14.67
"1837","2014-04-21",14.765
"1838","2014-04-22",15.07
"1839","2014-04-23",15.075
"1840","2014-04-24",15.235
"1841","2014-04-25",14.78
"1842","2014-04-28",14.415
"1843","2014-04-29",14.325
"1844","2014-04-30",14.335
"1845","2014-05-01",14.51
"1846","2014-05-02",14.855
"1847","2014-05-05",14.91
"1848","2014-05-06",14.62
"1849","2014-05-07",14.64
"1850","2014-05-08",14.515
"1851","2014-05-09",14.53
"1852","2014-05-12",14.88
"1853","2014-05-13",14.67
"1854","2014-05-14",14.505
"1855","2014-05-15",14.3
"1856","2014-05-16",14.395
"1857","2014-05-19",14.535
"1858","2014-05-20",14.445
"1859","2014-05-21",14.51
"1860","2014-05-22",14.505
"1861","2014-05-23",14.62
"1862","2014-05-27",14.855
"1863","2014-05-28",14.51
"1864","2014-05-29",14.64
"1865","2014-05-30",14.46
"1866","2014-06-02",14.395
"1867","2014-06-03",14.31
"1868","2014-06-04",14.515
"1869","2014-06-05",14.665
"1870","2014-06-06",14.805
"1871","2014-06-09",14.67
"1872","2014-06-10",14.675
"1873","2014-06-11",14.49
"1874","2014-06-12",14.31
"1875","2014-06-13",14.355
"1876","2014-06-16",14.235
"1877","2014-06-17",14.325
"1878","2014-06-18",14.41
"1879","2014-06-19",14.39
"1880","2014-06-20",14.5
"1881","2014-06-23",14.475
"1882","2014-06-24",14.495
"1883","2014-06-25",14.64
"1884","2014-06-26",14.48
"1885","2014-06-27",14.605
"1886","2014-06-30",14.545
"1887","2014-07-01",14.79
"1888","2014-07-02",14.885
"1889","2014-07-03",14.995
"1890","2014-07-07",15.135
"1891","2014-07-08",14.83
"1892","2014-07-09",14.995
"1893","2014-07-10",14.785
"1894","2014-07-11",14.8
"1895","2014-07-14",14.76
"1896","2014-07-15",14.825
"1897","2014-07-16",14.63
"1898","2014-07-17",14.49
"1899","2014-07-18",14.47
"1900","2014-07-21",14.24
"1901","2014-07-22",14.34
"1902","2014-07-23",14.37
"1903","2014-07-24",14.52
"1904","2014-07-25",14.66
"1905","2014-07-28",14.615
"1906","2014-07-29",14.49
"1907","2014-07-30",14.525
"1908","2014-07-31",14.45
"1909","2014-08-01",14.535
"1910","2014-08-04",14.345
"1911","2014-08-05",14.26
"1912","2014-08-06",14.38
"1913","2014-08-07",14.215
"1914","2014-08-08",14.29
"1915","2014-08-11",14.3
"1916","2014-08-12",14.24
"1917","2014-08-13",14.285
"1918","2014-08-14",14.635
"1919","2014-08-15",14.77
"1920","2014-08-18",14.8
"1921","2014-08-19",14.615
"1922","2014-08-20",14.69
"1923","2014-08-21",14.71
"1924","2014-08-22",14.61
"1925","2014-08-25",14.745
"1926","2014-08-26",14.755
"1927","2014-08-27",14.77
"1928","2014-08-28",14.775
"1929","2014-08-29",14.775
"1930","2014-09-02",14.81
"1931","2014-09-03",14.775
"1932","2014-09-04",14.73
"1933","2014-09-05",14.615
"1934","2014-09-08",14.69
"1935","2014-09-09",14.595
"1936","2014-09-10",14.6
"1937","2014-09-11",14.715
"1938","2014-09-12",14.785
"1939","2014-09-15",14.665
"1940","2014-09-16",14.67
"1941","2014-09-17",14.7
"1942","2014-09-18",14.61
"1943","2014-09-19",14.505
"1944","2014-09-22",14.265
"1945","2014-09-23",14.025
"1946","2014-09-24",14.04
"1947","2014-09-25",13.835
"1948","2014-09-26",13.86
"1949","2014-09-29",13.62
"1950","2014-09-30",13.385
"1951","2014-10-01",13.245
"1952","2014-10-02",13.875
"1953","2014-10-03",13.925
"1954","2014-10-06",13.91
"1955","2014-10-07",13.73
"1956","2014-10-08",14.145
"1957","2014-10-09",13.805
"1958","2014-10-10",13.835
"1959","2014-10-13",13.555
"1960","2014-10-14",13.63
"1961","2014-10-15",13.565
"1962","2014-10-16",13.64
"1963","2014-10-17",13.845
"1964","2014-10-20",13.95
"1965","2014-10-21",14.4
"1966","2014-10-22",15.64
"1967","2014-10-23",15.735
"1968","2014-10-24",15.825
"1969","2014-10-27",15.76
"1970","2014-10-28",16.209999
"1971","2014-10-29",16.25
"1972","2014-10-30",16.25
"1973","2014-10-31",16.370001
"1974","2014-11-03",16.34
"1975","2014-11-04",16.33
"1976","2014-11-05",16.754999
"1977","2014-11-06",16.92
"1978","2014-11-07",16.629999
"1979","2014-11-10",16.615
"1980","2014-11-11",16.785
"1981","2014-11-12",17.280001
"1982","2014-11-13",17.25
"1983","2014-11-14",17.344999
"1984","2014-11-17",17.440001
"1985","2014-11-18",17.6
"1986","2014-11-19",17.674999
"1987","2014-11-20",17.709999
"1988","2014-11-21",17.65
"1989","2014-11-24",17.780001
"1990","2014-11-25",17.615
"1991","2014-11-26",17.48
"1992","2014-11-28",17.780001
"1993","2014-12-01",17.57
"1994","2014-12-02",17.924999
"1995","2014-12-03",18.33
"1996","2014-12-04",18.85
"1997","2014-12-05",18.945
"1998","2014-12-08",18.405001
"1999","2014-12-09",18.594999
"2000","2014-12-10",18.115
"2001","2014-12-11",18.174999
"2002","2014-12-12",17.870001
"2003","2014-12-15",17.75
"2004","2014-12-16",17.719999
"2005","2014-12-17",18.15
"2006","2014-12-18",18.299999
"2007","2014-12-19",18.299999
"2008","2014-12-22",18.205
"2009","2014-12-23",18.42
"2010","2014-12-24",18.405001
"2011","2014-12-26",18.344999
"2012","2014-12-29",18.375
"2013","2014-12-30",18.309999
"2014","2014-12-31",18.065001
"2015","2015-01-02",17.93
"2016","2015-01-05",17.51
"2017","2015-01-06",17.16
"2018","2015-01-07",17.43
"2019","2015-01-08",17.84
"2020","2015-01-09",17.68
"2021","2015-01-12",17.440001
"2022","2015-01-13",17.370001
"2023","2015-01-14",17.129999
"2024","2015-01-15",16.85
"2025","2015-01-16",17.16
"2026","2015-01-20",17.4
"2027","2015-01-21",17.459999
"2028","2015-01-22",17.74
"2029","2015-01-23",17.620001
"2030","2015-01-26",17.700001
"2031","2015-01-27",17.5
"2032","2015-01-28",16.469999
"2033","2015-01-29",16.73
"2034","2015-01-30",16.690001
"2035","2015-02-02",16.91
"2036","2015-02-03",17.309999
"2037","2015-02-04",17.209999
"2038","2015-02-05",17.09
"2039","2015-02-06",17.26
"2040","2015-02-09",17.23
"2041","2015-02-10",17.16
"2042","2015-02-11",17.309999
"2043","2015-02-12",17.540001
"2044","2015-02-13",17.809999
"2045","2015-02-17",17.709999
"2046","2015-02-18",17.77
"2047","2015-02-19",17.68
"2048","2015-02-20",17.879999
"2049","2015-02-23",17.73
"2050","2015-02-24",17.709999
"2051","2015-02-25",17.9
"2052","2015-02-26",17.82
"2053","2015-02-27",17.620001
"2054","2015-03-02",17.85
"2055","2015-03-03",17.719999
"2056","2015-03-04",17.57
"2057","2015-03-05",17.59
"2058","2015-03-06",17.52
"2059","2015-03-09",17.629999
"2060","2015-03-10",17.450001
"2061","2015-03-11",17.610001
"2062","2015-03-12",17.98
"2063","2015-03-13",17.74
"2064","2015-03-16",18.08
"2065","2015-03-17",18.139999
"2066","2015-03-18",18.459999
"2067","2015-03-19",18.530001
"2068","2015-03-20",18.690001
"2069","2015-03-23",18.690001
"2070","2015-03-24",18.540001
"2071","2015-03-25",18.25
"2072","2015-03-26",18.049999
"2073","2015-03-27",18.18
"2074","2015-03-30",18.34
"2075","2015-03-31",18.299999
"2076","2015-04-01",18
"2077","2015-04-02",18
"2078","2015-04-06",18.25
"2079","2015-04-07",18.07
"2080","2015-04-08",18.139999
"2081","2015-04-09",18.08
"2082","2015-04-10",18.219999
"2083","2015-04-13",17.780001
"2084","2015-04-14",17.879999
"2085","2015-04-15",17.959999
"2086","2015-04-16",17.73
"2087","2015-04-17",17.67
"2088","2015-04-20",18.139999
"2089","2015-04-21",18.17
"2090","2015-04-22",18.26
"2091","2015-04-23",18.120001
"2092","2015-04-24",17.940001
"2093","2015-04-27",17.790001
"2094","2015-04-28",17.780001
"2095","2015-04-29",17.639999
"2096","2015-04-30",17.35
"2097","2015-05-01",17.540001
"2098","2015-05-04",17.52
"2099","2015-05-05",17.299999
"2100","2015-05-06",17.34
"2101","2015-05-07",17.469999
"2102","2015-05-08",17.469999
"2103","2015-05-11",17.49
"2104","2015-05-12",17.469999
"2105","2015-05-13",17.379999
"2106","2015-05-14",17.389999
"2107","2015-05-15",17.5
"2108","2015-05-18",17.57
"2109","2015-05-19",17.43
"2110","2015-05-20",17.5
"2111","2015-05-21",17.459999
"2112","2015-05-22",17.4
"2113","2015-05-26",17.280001
"2114","2015-05-27",17.440001
"2115","2015-05-28",17.379999
"2116","2015-05-29",17.18
"2117","2015-06-01",17.34
"2118","2015-06-02",17.34
"2119","2015-06-03",17.389999
"2120","2015-06-04",17.24
"2121","2015-06-05",17.209999
"2122","2015-06-08",17
"2123","2015-06-09",17.040001
"2124","2015-06-10",17.27
"2125","2015-06-11",17.200001
"2126","2015-06-12",17.17
"2127","2015-06-15",16.940001
"2128","2015-06-16",17.120001
"2129","2015-06-17",17
"2130","2015-06-18",17.059999
"2131","2015-06-19",17
"2132","2015-06-22",17.040001
"2133","2015-06-23",17.360001
"2134","2015-06-24",17.16
"2135","2015-06-25",17.08
"2136","2015-06-26",17.15
"2137","2015-06-29",16.43
"2138","2015-06-30",16.42
"2139","2015-07-01",16.49
"2140","2015-07-02",16.42
"2141","2015-07-06",16.32
"2142","2015-07-07",16.379999
"2143","2015-07-08",15.97
"2144","2015-07-09",16.040001
"2145","2015-07-10",16.280001
"2146","2015-07-13",16.5
"2147","2015-07-14",16.549999
"2148","2015-07-15",16.41
"2149","2015-07-16",16.379999
"2150","2015-07-17",16.4
"2151","2015-07-20",16.5
"2152","2015-07-21",16.450001
"2153","2015-07-22",16.43
"2154","2015-07-23",16.26
"2155","2015-07-24",16.129999
"2156","2015-07-27",15.8
"2157","2015-07-28",16.08
"2158","2015-07-29",16.1
"2159","2015-07-30",16.08
"2160","2015-07-31",16.08
"2161","2015-08-03",16.18
"2162","2015-08-04",16.24
"2163","2015-08-05",16.27
"2164","2015-08-06",16.26
"2165","2015-08-07",16.389999
"2166","2015-08-10",16.77
"2167","2015-08-11",15.59
"2168","2015-08-12",15.39
"2169","2015-08-13",15.61
"2170","2015-08-14",15.68
"2171","2015-08-17",16.08
"2172","2015-08-18",15.91
"2173","2015-08-19",15.89
"2174","2015-08-20",15.26
"2175","2015-08-21",15.09
"2176","2015-08-24",14.88
"2177","2015-08-25",14.76
"2178","2015-08-26",15.27
"2179","2015-08-27",15.44
"2180","2015-08-28",15.53
"2181","2015-08-31",15.5
"2182","2015-09-01",15.21
"2183","2015-09-02",15.53
"2184","2015-09-03",15.7
"2185","2015-09-04",15.73
"2186","2015-09-08",15.99
"2187","2015-09-09",16.059999
"2188","2015-09-10",16.08
"2189","2015-09-11",16.1
"2190","2015-09-14",15.99
"2191","2015-09-15",16.059999
"2192","2015-09-16",16.18
"2193","2015-09-17",16.18
"2194","2015-09-18",15.83
"2195","2015-09-21",15.92
"2196","2015-09-22",15.48
"2197","2015-09-23",15.45
"2198","2015-09-24",15.03
"2199","2015-09-25",14.99
"2200","2015-09-28",14.83
"2201","2015-09-29",15.08
"2202","2015-09-30",15.5
"2203","2015-10-01",15.57
"2204","2015-10-02",15.62
"2205","2015-10-05",15.74
"2206","2015-10-06",15.51
"2207","2015-10-07",15.82
"2208","2015-10-08",15.94
"2209","2015-10-09",15.94
"2210","2015-10-12",16.07
"2211","2015-10-13",15.74
"2212","2015-10-14",15.7
"2213","2015-10-15",15.75
"2214","2015-10-16",15.8
"2215","2015-10-19",15.73
"2216","2015-10-20",16.02
"2217","2015-10-21",15.55
"2218","2015-10-22",16.01
"2219","2015-10-23",16.190001
"2220","2015-10-26",16.35
"2221","2015-10-27",16.09
"2222","2015-10-28",16.49
"2223","2015-10-29",16.059999
"2224","2015-10-30",16.389999
"2225","2015-11-02",16.700001
"2226","2015-11-03",16.639999
"2227","2015-11-04",16.57
"2228","2015-11-05",16.59
"2229","2015-11-06",16.48
"2230","2015-11-09",16.469999
"2231","2015-11-10",16.459999
"2232","2015-11-11",16.58
"2233","2015-11-12",16.290001
"2234","2015-11-13",15.97
"2235","2015-11-16",16.16
"2236","2015-11-17",16.209999
"2237","2015-11-18",16.459999
"2238","2015-11-19",16.43
"2239","2015-11-20",16.73
"2240","2015-11-23",16.75
"2241","2015-11-24",16.65
"2242","2015-11-25",16.719999
"2243","2015-11-27",16.77
"2244","2015-11-30",16.74
"2245","2015-12-01",16.690001
"2246","2015-12-02",16.360001
"2247","2015-12-03",16.16
"2248","2015-12-04",16.389999
"2249","2015-12-07",16.27
"2250","2015-12-08",16.190001
"2251","2015-12-09",16
"2252","2015-12-10",15.92
"2253","2015-12-11",15.71
"2254","2015-12-14",15.56
"2255","2015-12-15",15.78
"2256","2015-12-16",15.93
"2257","2015-12-17",15.75
"2258","2015-12-18",15.43
"2259","2015-12-21",15.72
"2260","2015-12-22",15.96
"2261","2015-12-23",16.290001
"2262","2015-12-24",16.389999
"2263","2015-12-28",16.41
"2264","2015-12-29",16.43
"2265","2015-12-30",16.290001
"2266","2015-12-31",16.01
"2267","2016-01-04",15.76
"2268","2016-01-05",15.24
"2269","2016-01-06",14.63
"2270","2016-01-07",14.14
"2271","2016-01-08",14.06
"2272","2016-01-11",14.19
"2273","2016-01-12",14.28
"2274","2016-01-13",13.74
"2275","2016-01-14",13.6
"2276","2016-01-15",13.41
"2277","2016-01-19",13.59
"2278","2016-01-20",13.48
"2279","2016-01-21",13.36
"2280","2016-01-22",13.64
"2281","2016-01-25",13.45
"2282","2016-01-26",13.91
"2283","2016-01-27",13.34
"2284","2016-01-28",13.37
"2285","2016-01-29",13.69
"2286","2016-02-01",13.86
"2287","2016-02-02",13.72
"2288","2016-02-03",13.71
"2289","2016-02-04",13.62
"2290","2016-02-05",13.33
"2291","2016-02-08",13.31
"2292","2016-02-09",13.52
"2293","2016-02-10",13.55
"2294","2016-02-11",13.61
"2295","2016-02-12",13.99
"2296","2016-02-16",14.19
"2297","2016-02-17",14.57
"2298","2016-02-18",14.56
"2299","2016-02-19",14.56
"2300","2016-02-22",14.7
"2301","2016-02-23",14.36
"2302","2016-02-24",14.34
"2303","2016-02-25",14.28
"2304","2016-02-26",14.48
"2305","2016-02-29",14.56
"2306","2016-03-01",14.96
"2307","2016-03-02",15.05
"2308","2016-03-03",15.47
"2309","2016-03-04",15.68
"2310","2016-03-07",15.72
"2311","2016-03-08",15.41
"2312","2016-03-09",15.56
"2313","2016-03-10",15.39
"2314","2016-03-11",15.62
"2315","2016-03-14",15.51
"2316","2016-03-15",15.59
"2317","2016-03-16",15.76
"2318","2016-03-17",15.76
"2319","2016-03-18",15.8
"2320","2016-03-21",15.84
"2321","2016-03-22",15.66
"2322","2016-03-23",15.42
"2323","2016-03-24",15.43
"2324","2016-03-28",15.44
"2325","2016-03-29",15.7
"2326","2016-03-30",15.8
"2327","2016-03-31",15.69
"2328","2016-04-01",15.46
"2329","2016-04-04",15.19
"2330","2016-04-05",15.06
"2331","2016-04-06",15.13
"2332","2016-04-07",14.91
"2333","2016-04-08",14.96
"2334","2016-04-11",15.02
"2335","2016-04-12",15.23
"2336","2016-04-13",15.64
"2337","2016-04-14",15.67
"2338","2016-04-15",15.6
"2339","2016-04-18",15.58
"2340","2016-04-19",16.08
"2341","2016-04-20",16.059999
"2342","2016-04-21",15.99
"2343","2016-04-22",15.86
"2344","2016-04-25",16.02
"2345","2016-04-26",16.219999
"2346","2016-04-27",16.190001
"2347","2016-04-28",16.09
"2348","2016-04-29",16.040001
"2349","2016-05-02",16.219999
"2350","2016-05-03",16.27
"2351","2016-05-04",16.07
"2352","2016-05-05",16.110001
"2353","2016-05-06",16.08
"2354","2016-05-09",16.08
"2355","2016-05-10",16.25
"2356","2016-05-11",16.219999
"2357","2016-05-12",16.32
"2358","2016-05-13",16.219999
"2359","2016-05-16",16.18
"2360","2016-05-17",15.93
"2361","2016-05-18",16.01
"2362","2016-05-19",15.74
"2363","2016-05-20",15.86
"2364","2016-05-23",15.58
"2365","2016-05-24",15.73
"2366","2016-05-25",16.280001
"2367","2016-05-26",16.360001
"2368","2016-05-27",16.43
"2369","2016-05-31",16.58
"2370","2016-06-01",16.27
"2371","2016-06-02",16.58
"2372","2016-06-03",16.360001
"2373","2016-06-06",16.42
"2374","2016-06-07",16.459999
"2375","2016-06-08",16.43
