"","date","FIX"
"274","2008-02-04",12.11
"275","2008-02-05",11.46
"276","2008-02-06",11.26
"277","2008-02-07",11.68
"278","2008-02-08",11
"279","2008-02-11",11.09
"280","2008-02-12",11.04
"281","2008-02-13",11.62
"282","2008-02-14",11.11
"283","2008-02-15",11.07
"284","2008-02-19",11.2
"285","2008-02-20",11.21
"286","2008-02-21",11
"287","2008-02-22",11.03
"288","2008-02-25",11.38
"289","2008-02-26",11.93
"290","2008-02-27",11.15
"291","2008-02-28",11.61
"292","2008-02-29",11.9
"293","2008-03-03",12.88
"294","2008-03-04",12.47
"295","2008-03-05",12.68
"296","2008-03-06",12.49
"297","2008-03-07",12.65
"298","2008-03-10",12.15
"299","2008-03-11",12.6
"300","2008-03-12",13.12
"301","2008-03-13",13.1
"302","2008-03-14",12.66
"303","2008-03-17",12.01
"304","2008-03-18",12.45
"305","2008-03-19",12.15
"306","2008-03-20",12.93
"307","2008-03-24",13.04
"308","2008-03-25",13.05
"309","2008-03-26",13.15
"310","2008-03-27",13.2
"311","2008-03-28",13.08
"312","2008-03-31",13.01
"313","2008-04-01",13.69
"314","2008-04-02",13.72
"315","2008-04-03",13.75
"316","2008-04-04",13.48
"317","2008-04-07",13.49
"318","2008-04-08",13.59
"319","2008-04-09",13.53
"320","2008-04-10",13.62
"321","2008-04-11",13.03
"322","2008-04-14",12.99
"323","2008-04-15",13.38
"324","2008-04-16",13.81
"325","2008-04-17",13.65
"326","2008-04-18",14.07
"327","2008-04-21",13.83
"328","2008-04-22",13.06
"329","2008-04-23",13.23
"330","2008-04-24",13.6
"331","2008-04-25",13.66
"332","2008-04-28",14.09
"333","2008-04-29",13.89
"334","2008-04-30",13.6
"335","2008-05-01",13.75
"336","2008-05-02",13.45
"337","2008-05-05",13.19
"338","2008-05-06",13.74
"339","2008-05-07",13.48
"340","2008-05-08",13.73
"341","2008-05-09",13.75
"342","2008-05-12",13.75
"343","2008-05-13",13.85
"344","2008-05-14",13.63
"345","2008-05-15",13.94
"346","2008-05-16",13.97
"347","2008-05-19",13.44
"348","2008-05-20",13.7
"349","2008-05-21",13.7
"350","2008-05-22",13.78
"351","2008-05-23",13.46
"352","2008-05-27",13.45
"353","2008-05-28",13.5
"354","2008-05-29",13.33
"355","2008-05-30",13.4
"356","2008-06-02",13.03
"357","2008-06-03",13.29
"358","2008-06-04",13.55
"359","2008-06-05",14
"360","2008-06-06",13.75
"361","2008-06-09",13.56
"362","2008-06-10",13.54
"363","2008-06-11",13.41
"364","2008-06-12",13.53
"365","2008-06-13",13.55
"366","2008-06-16",13.54
"367","2008-06-17",13.49
"368","2008-06-18",13.22
"369","2008-06-19",13.25
"370","2008-06-20",13.03
"371","2008-06-23",13.05
"372","2008-06-24",12.86
"373","2008-06-25",13.1
"374","2008-06-26",13.19
"375","2008-06-27",13.34
"376","2008-06-30",13.44
"377","2008-07-01",13.14
"378","2008-07-02",12.82
"379","2008-07-03",12.58
"380","2008-07-07",12.53
"381","2008-07-08",12.8
"382","2008-07-09",12.54
"383","2008-07-10",12.5
"384","2008-07-11",12.07
"385","2008-07-14",12.42
"386","2008-07-15",12.39
"387","2008-07-16",12.54
"388","2008-07-17",12.4
"389","2008-07-18",12.48
"390","2008-07-21",12.51
"391","2008-07-22",12.82
"392","2008-07-23",12.82
"393","2008-07-24",12.92
"394","2008-07-25",13.01
"395","2008-07-28",12.98
"396","2008-07-29",13.47
"397","2008-07-30",13.51
"398","2008-07-31",13.26
"399","2008-08-01",14.04
"400","2008-08-04",13.2
"401","2008-08-05",13.56
"402","2008-08-06",13.63
"403","2008-08-07",13.04
"404","2008-08-08",13.9
"405","2008-08-11",14.25
"406","2008-08-12",14.23
"407","2008-08-13",14.05
"408","2008-08-14",14.14
"409","2008-08-15",13.29
"410","2008-08-18",13.41
"411","2008-08-19",13.82
"412","2008-08-20",14.18
"413","2008-08-21",14.42
"414","2008-08-22",14.56
"415","2008-08-25",14.26
"416","2008-08-26",14.52
"417","2008-08-27",14.99
"418","2008-08-28",15.25
"419","2008-08-29",15.24
"420","2008-09-02",15.48
"421","2008-09-03",14.85
"422","2008-09-04",14.74
"423","2008-09-05",14.7
"424","2008-09-08",15.13
"425","2008-09-09",14.5
"426","2008-09-10",14.74
"427","2008-09-11",14.9
"428","2008-09-12",14.85
"429","2008-09-15",14.51
"430","2008-09-16",14.63
"431","2008-09-17",13.87
"432","2008-09-18",14.04
"433","2008-09-19",15.01
"434","2008-09-22",14.71
"435","2008-09-23",14.56
"436","2008-09-24",14.03
"437","2008-09-25",14.13
"438","2008-09-26",14.04
"439","2008-09-29",13.47
"440","2008-09-30",13.36
"441","2008-10-01",12.95
"442","2008-10-02",12.44
"443","2008-10-03",11.85
"444","2008-10-06",11.68
"445","2008-10-07",11.49
"446","2008-10-08",11.24
"447","2008-10-09",10.63
"448","2008-10-10",10.99
"449","2008-10-13",11.69
"450","2008-10-14",11.36
"451","2008-10-15",10.63
"452","2008-10-16",11.35
"453","2008-10-17",10.93
"454","2008-10-20",11.24
"455","2008-10-21",11.14
"456","2008-10-22",10.84
"457","2008-10-23",10.06
"458","2008-10-24",9.62
"459","2008-10-27",8.84
"460","2008-10-28",9.19
"461","2008-10-29",9.06
"462","2008-10-30",8.39
"463","2008-10-31",9.33
"464","2008-11-03",8.82
"465","2008-11-04",8.97
"466","2008-11-05",8.44
"467","2008-11-06",8.49
"468","2008-11-07",8.35
"469","2008-11-10",8.4
"470","2008-11-11",8.23
"471","2008-11-12",7.75
"472","2008-11-13",7.8
"473","2008-11-14",7.1
"474","2008-11-17",7.47
"475","2008-11-18",7.59
"476","2008-11-19",6.93
"477","2008-11-20",6.65
"478","2008-11-21",7.19
"479","2008-11-24",7.59
"480","2008-11-25",7.56
"481","2008-11-26",8.41
"482","2008-11-28",8.35
"483","2008-12-01",7.12
"484","2008-12-02",7.81
"485","2008-12-03",8.44
"486","2008-12-04",8.28
"487","2008-12-05",8.84
"488","2008-12-08",9.69
"489","2008-12-09",9.28
"490","2008-12-10",9.62
"491","2008-12-11",9.23
"492","2008-12-12",9.76
"493","2008-12-15",9.77
"494","2008-12-16",10.35
"495","2008-12-17",9.85
"496","2008-12-18",9.87
"497","2008-12-19",10.4
"498","2008-12-22",9.84
"499","2008-12-23",9.77
"500","2008-12-24",9.53
"501","2008-12-26",10
"502","2008-12-29",9.39
"503","2008-12-30",10.25
"504","2008-12-31",10.66
"505","2009-01-02",11.02
"506","2009-01-05",10.97
"507","2009-01-06",11.44
"508","2009-01-07",10.84
"509","2009-01-08",11.41
"510","2009-01-09",10.62
"511","2009-01-12",10.27
"512","2009-01-13",10.5
"513","2009-01-14",10.24
"514","2009-01-15",10.42
"515","2009-01-16",10.54
"516","2009-01-20",10.1
"517","2009-01-21",10.42
"518","2009-01-22",10.2
"519","2009-01-23",10.11
"520","2009-01-26",10.26
"521","2009-01-27",10.48
"522","2009-01-28",10.88
"523","2009-01-29",10.55
"524","2009-01-30",10.23
"525","2009-02-02",10.67
"526","2009-02-03",10.72
"527","2009-02-04",10.69
"528","2009-02-05",10.59
"529","2009-02-06",10.93
"530","2009-02-09",11.07
"531","2009-02-10",10.9
"532","2009-02-11",10.95
"533","2009-02-12",10.98
"534","2009-02-13",11
"535","2009-02-17",10.34
"536","2009-02-18",9.73
"537","2009-02-19",9.82
"538","2009-02-20",9.39
"539","2009-02-23",9.02
"540","2009-02-24",9.48
"541","2009-02-25",8.92
"542","2009-02-26",8.53
"543","2009-02-27",9.52
"544","2009-03-02",9.16
"545","2009-03-03",9.06
"546","2009-03-04",9.35
"547","2009-03-05",9.02
"548","2009-03-06",9.14
"549","2009-03-09",8.2
"550","2009-03-10",8.49
"551","2009-03-11",9.07
"552","2009-03-12",9.33
"553","2009-03-13",9.73
"554","2009-03-16",9.77
"555","2009-03-17",9.95
"556","2009-03-18",10.32
"557","2009-03-19",10.26
"558","2009-03-20",10.01
"559","2009-03-23",10.41
"560","2009-03-24",10.3
"561","2009-03-25",10.52
"562","2009-03-26",11
"563","2009-03-27",10.9
"564","2009-03-30",10.4
"565","2009-03-31",10.37
"566","2009-04-01",10.56
"567","2009-04-02",11.05
"568","2009-04-03",11.47
"569","2009-04-06",10.89
"570","2009-04-07",10.61
"571","2009-04-08",10.77
"572","2009-04-09",11.03
"573","2009-04-13",10.82
"574","2009-04-14",10.19
"575","2009-04-15",10.48
"576","2009-04-16",10.73
"577","2009-04-17",10.77
"578","2009-04-20",10.24
"579","2009-04-21",10.82
"580","2009-04-22",10.81
"581","2009-04-23",10.74
"582","2009-04-24",10.7
"583","2009-04-27",10.3
"584","2009-04-28",10.79
"585","2009-04-29",11.34
"586","2009-04-30",10.79
"587","2009-05-01",9.78
"588","2009-05-04",9.71
"589","2009-05-05",9.99
"590","2009-05-06",10.15
"591","2009-05-07",10.05
"592","2009-05-08",10.54
"593","2009-05-11",9.73
"594","2009-05-12",9.31
"595","2009-05-13",8.98
"596","2009-05-14",9.11
"597","2009-05-15",8.95
"598","2009-05-18",9.46
"599","2009-05-19",9.21
"600","2009-05-20",9.23
"601","2009-05-21",9.1
"602","2009-05-22",8.93
"603","2009-05-26",9.06
"604","2009-05-27",8.89
"605","2009-05-28",9.08
"606","2009-05-29",9.33
"607","2009-06-01",9.72
"608","2009-06-02",10.13
"609","2009-06-03",10.08
"610","2009-06-04",10.11
"611","2009-06-05",10
"612","2009-06-08",10.03
"613","2009-06-09",10.15
"614","2009-06-10",10.33
"615","2009-06-11",10.39
"616","2009-06-12",10.5
"617","2009-06-15",10.08
"618","2009-06-16",10.16
"619","2009-06-17",10.23
"620","2009-06-18",10.23
"621","2009-06-19",10.02
"622","2009-06-22",9.75
"623","2009-06-23",9.74
"624","2009-06-24",9.94
"625","2009-06-25",10.42
"626","2009-06-26",10.22
"627","2009-06-29",10.25
"628","2009-06-30",10.25
"629","2009-07-01",10.37
"630","2009-07-02",10.29
"631","2009-07-06",10.01
"632","2009-07-07",9.77
"633","2009-07-08",9.75
"634","2009-07-09",9.73
"635","2009-07-10",9.76
"636","2009-07-13",9.81
"637","2009-07-14",10.02
"638","2009-07-15",10.78
"639","2009-07-16",10.57
"640","2009-07-17",10.75
"641","2009-07-20",10.78
"642","2009-07-21",10.87
"643","2009-07-22",10.91
"644","2009-07-23",11.19
"645","2009-07-24",11.22
"646","2009-07-27",11.29
"647","2009-07-28",11.3
"648","2009-07-29",11.24
"649","2009-07-30",11.63
"650","2009-07-31",11.78
"651","2009-08-03",11.39
"652","2009-08-04",11.32
"653","2009-08-05",11.29
"654","2009-08-06",11.06
"655","2009-08-07",12.02
"656","2009-08-10",11.99
"657","2009-08-11",12.24
"658","2009-08-12",12.5
"659","2009-08-13",12.34
"660","2009-08-14",12.1
"661","2009-08-17",11.83
"662","2009-08-18",12.55
"663","2009-08-19",12.4
"664","2009-08-20",12.53
"665","2009-08-21",12.62
"666","2009-08-24",12.63
"667","2009-08-25",12.4
"668","2009-08-26",12.38
"669","2009-08-27",12.08
"670","2009-08-28",11.96
"671","2009-08-31",11.87
"672","2009-09-01",11.18
"673","2009-09-02",10.62
"674","2009-09-03",11.02
"675","2009-09-04",11.24
"676","2009-09-08",11.05
"677","2009-09-09",11.27
"678","2009-09-10",11.06
"679","2009-09-11",11.24
"680","2009-09-14",11.29
"681","2009-09-15",11.34
"682","2009-09-16",11.58
"683","2009-09-17",11.74
"684","2009-09-18",11.98
"685","2009-09-21",11.8
"686","2009-09-22",11.63
"687","2009-09-23",12.34
"688","2009-09-24",12.38
"689","2009-09-25",12.32
"690","2009-09-28",12.46
"691","2009-09-29",12.22
"692","2009-09-30",11.59
"693","2009-10-01",11.41
"694","2009-10-02",11.25
"695","2009-10-05",11.14
"696","2009-10-06",11.45
"697","2009-10-07",11.45
"698","2009-10-08",11.13
"699","2009-10-09",11.19
"700","2009-10-12",11.1
"701","2009-10-13",11.21
"702","2009-10-14",11.4
"703","2009-10-15",11.31
"704","2009-10-16",11.34
"705","2009-10-19",11.47
"706","2009-10-20",11.4
"707","2009-10-21",11.15
"708","2009-10-22",11.49
"709","2009-10-23",11.26
"710","2009-10-26",11.08
"711","2009-10-27",11.1
"712","2009-10-28",10.82
"713","2009-10-29",11.1
"714","2009-10-30",10.9
"715","2009-11-02",10.9
"716","2009-11-03",11.08
"717","2009-11-04",10.69
"718","2009-11-05",11.5
"719","2009-11-06",11
"720","2009-11-09",11.44
"721","2009-11-10",11.78
"722","2009-11-11",11.69
"723","2009-11-12",11.34
"724","2009-11-13",11.24
"725","2009-11-16",11.63
"726","2009-11-17",11.48
"727","2009-11-18",11.23
"728","2009-11-19",11.13
"729","2009-11-20",11.04
"730","2009-11-23",11.5
"731","2009-11-24",11.48
"732","2009-11-25",11.66
"733","2009-11-27",11.35
"734","2009-11-30",11.39
"735","2009-12-01",11.63
"736","2009-12-02",11.6
"737","2009-12-03",11.66
"738","2009-12-04",11.79
"739","2009-12-07",11.71
"740","2009-12-08",11.79
"741","2009-12-09",11.82
"742","2009-12-10",12
"743","2009-12-11",12.02
"744","2009-12-14",12.41
"745","2009-12-15",12.4
"746","2009-12-16",12.44
"747","2009-12-17",12.24
"748","2009-12-18",12.48
"749","2009-12-21",12.59
"750","2009-12-22",12.54
"751","2009-12-23",12.63
"752","2009-12-24",12.76
"753","2009-12-28",12.72
"754","2009-12-29",12.6
"755","2009-12-30",12.6
"756","2009-12-31",12.34
"757","2010-01-04",12.72
"758","2010-01-05",12.58
"759","2010-01-06",12.77
"760","2010-01-07",13.24
"761","2010-01-08",13.16
"762","2010-01-11",12.98
"763","2010-01-12",12.96
"764","2010-01-13",12.99
"765","2010-01-14",13.26
"766","2010-01-15",13.09
"767","2010-01-19",13
"768","2010-01-20",12.49
"769","2010-01-21",12.28
"770","2010-01-22",12.08
"771","2010-01-25",12.12
"772","2010-01-26",12.02
"773","2010-01-27",12.01
"774","2010-01-28",11.82
"775","2010-01-29",11.73
"776","2010-02-01",11.86
"777","2010-02-02",11.84
"778","2010-02-03",11.88
"779","2010-02-04",11.46
"780","2010-02-05",11.59
"781","2010-02-08",11.23
"782","2010-02-09",11.41
"783","2010-02-10",11.25
"784","2010-02-11",11.38
"785","2010-02-12",11.44
"786","2010-02-16",11.45
"787","2010-02-17",11.54
"788","2010-02-18",11.77
"789","2010-02-19",11.83
"790","2010-02-22",11.96
"791","2010-02-23",11.86
"792","2010-02-24",11.8
"793","2010-02-25",11.79
"794","2010-02-26",11.72
"795","2010-03-01",12.13
"796","2010-03-02",11.94
"797","2010-03-03",11.78
"798","2010-03-04",11.82
"799","2010-03-05",11.95
"800","2010-03-08",11.77
"801","2010-03-09",11.7
"802","2010-03-10",11.77
"803","2010-03-11",12.31
"804","2010-03-12",12.41
"805","2010-03-15",12.36
"806","2010-03-16",12.37
"807","2010-03-17",12.3
"808","2010-03-18",12.46
"809","2010-03-19",12.68
"810","2010-03-22",12.94
"811","2010-03-23",13.22
"812","2010-03-24",12.98
"813","2010-03-25",12.46
"814","2010-03-26",12.36
"815","2010-03-29",12.36
"816","2010-03-30",12.54
"817","2010-03-31",12.49
"818","2010-04-01",12.58
"819","2010-04-05",13
"820","2010-04-06",12.83
"821","2010-04-07",13.06
"822","2010-04-08",12.91
"823","2010-04-09",12.93
"824","2010-04-12",12.98
"825","2010-04-13",12.84
"826","2010-04-14",12.95
"827","2010-04-15",13.06
"828","2010-04-16",13.08
"829","2010-04-19",13.01
"830","2010-04-20",13.25
"831","2010-04-21",13.28
"832","2010-04-22",13.36
"833","2010-04-23",13.9
"834","2010-04-26",13.92
"835","2010-04-27",13.96
"836","2010-04-28",14.08
"837","2010-04-29",14.48
"838","2010-04-30",14.08
"839","2010-05-03",14.38
"840","2010-05-04",14.2
"841","2010-05-05",12.1
"842","2010-05-06",11.3
"843","2010-05-07",10.93
"844","2010-05-10",11.1
"845","2010-05-11",11.21
"846","2010-05-12",11.96
"847","2010-05-13",11.69
"848","2010-05-14",11.48
"849","2010-05-17",11.89
"850","2010-05-18",11.53
"851","2010-05-19",11.23
"852","2010-05-20",10.84
"853","2010-05-21",10.9
"854","2010-05-24",10.62
"855","2010-05-25",10.54
"856","2010-05-26",10.32
"857","2010-05-27",11.02
"858","2010-05-28",11.02
"859","2010-06-01",10.39
"860","2010-06-02",10.36
"861","2010-06-03",10.44
"862","2010-06-04",9.92
"863","2010-06-07",9.66
"864","2010-06-08",10.06
"865","2010-06-09",10.1
"866","2010-06-10",10.36
"867","2010-06-11",10.61
"868","2010-06-14",10.41
"869","2010-06-15",10.75
"870","2010-06-16",10.59
"871","2010-06-17",10.46
"872","2010-06-18",10.55
"873","2010-06-21",10.5
"874","2010-06-22",10.35
"875","2010-06-23",10.5
"876","2010-06-24",10.12
"877","2010-06-25",10.41
"878","2010-06-28",10.32
"879","2010-06-29",9.94
"880","2010-06-30",9.66
"881","2010-07-01",9.8
"882","2010-07-02",9.85
"883","2010-07-06",9.69
"884","2010-07-07",10.07
"885","2010-07-08",10.26
"886","2010-07-09",10.36
"887","2010-07-12",10.19
"888","2010-07-13",10.45
"889","2010-07-14",10.29
"890","2010-07-15",10.25
"891","2010-07-16",9.78
"892","2010-07-19",9.99
"893","2010-07-20",10.16
"894","2010-07-21",10.18
"895","2010-07-22",10.6
"896","2010-07-23",10.97
"897","2010-07-26",11.27
"898","2010-07-27",11.52
"899","2010-07-28",11.52
"900","2010-07-29",11.46
"901","2010-07-30",11.41
"902","2010-08-02",11.76
"903","2010-08-03",11.68
"904","2010-08-04",11.62
"905","2010-08-05",11.47
"906","2010-08-06",11.35
"907","2010-08-09",11.5
"908","2010-08-10",11.13
"909","2010-08-11",10.52
"910","2010-08-12",10.5
"911","2010-08-13",10.23
"912","2010-08-16",10.51
"913","2010-08-17",10.69
"914","2010-08-18",10.74
"915","2010-08-19",10.47
"916","2010-08-20",10.48
"917","2010-08-23",10.37
"918","2010-08-24",10.38
"919","2010-08-25",10.5
"920","2010-08-26",10.4
"921","2010-08-27",10.72
"922","2010-08-30",10.55
"923","2010-08-31",10.43
"924","2010-09-01",10.92
"925","2010-09-02",10.86
"926","2010-09-03",11.01
"927","2010-09-07",10.81
"928","2010-09-08",10.77
"929","2010-09-09",10.75
"930","2010-09-10",10.7
"931","2010-09-13",10.96
"932","2010-09-14",10.92
"933","2010-09-15",10.91
"934","2010-09-16",10.6
"935","2010-09-17",10.5
"936","2010-09-20",10.6
"937","2010-09-21",10.54
"938","2010-09-22",10.51
"939","2010-09-23",10.4
"940","2010-09-24",10.58
"941","2010-09-27",10.48
"942","2010-09-28",10.61
"943","2010-09-29",10.72
"944","2010-09-30",10.73
"945","2010-10-01",10.8
"946","2010-10-04",10.69
"947","2010-10-05",10.86
"948","2010-10-06",10.96
"949","2010-10-07",10.97
"950","2010-10-08",11.21
"951","2010-10-11",11.16
"952","2010-10-12",11.16
"953","2010-10-13",11.15
"954","2010-10-14",11.25
"955","2010-10-15",11.24
"956","2010-10-18",11.36
"957","2010-10-19",10.98
"958","2010-10-20",11.08
"959","2010-10-21",11.41
"960","2010-10-22",11.41
"961","2010-10-25",11.45
"962","2010-10-26",11.41
"963","2010-10-27",11.3
"964","2010-10-28",11.38
"965","2010-10-29",11.45
"966","2010-11-01",11.36
"967","2010-11-02",11.58
"968","2010-11-03",10.68
"969","2010-11-04",11.13
"970","2010-11-05",11.37
"971","2010-11-08",11.23
"972","2010-11-09",11.27
"973","2010-11-10",11.51
"974","2010-11-11",11.46
"975","2010-11-12",11.26
"976","2010-11-15",11.35
"977","2010-11-16",11.05
"978","2010-11-17",10.88
"979","2010-11-18",11.06
"980","2010-11-19",11.21
"981","2010-11-22",11.11
"982","2010-11-23",11.13
"983","2010-11-24",11.38
"984","2010-11-26",11.35
"985","2010-11-29",11.39
"986","2010-11-30",11.15
"987","2010-12-01",11.71
"988","2010-12-02",11.91
"989","2010-12-03",12.06
"990","2010-12-06",12.17
"991","2010-12-07",12.17
"992","2010-12-08",12.25
"993","2010-12-09",12.27
"994","2010-12-10",12.36
"995","2010-12-13",12.23
"996","2010-12-14",12.39
"997","2010-12-15",12.42
"998","2010-12-16",12.57
"999","2010-12-17",12.81
"1000","2010-12-20",12.81
