"","date","AZZ"
"89","2007-05-10",14.245
"90","2007-05-11",14.405
"91","2007-05-14",14.15
"92","2007-05-15",13.56
"93","2007-05-16",13.35
"94","2007-05-17",13.185
"95","2007-05-18",12.815
"96","2007-05-21",13.75
"97","2007-05-22",14.985
"98","2007-05-23",15.43
"99","2007-05-24",15.61
"100","2007-05-25",15.875
"101","2007-05-29",15.75
"102","2007-05-30",16.745001
"103","2007-05-31",16.975
"104","2007-06-01",17.75
"105","2007-06-04",18.125
"106","2007-06-05",17.74
"107","2007-06-06",17.870001
"108","2007-06-07",15.215
"109","2007-06-08",16.495001
"110","2007-06-11",15.475
"111","2007-06-12",13.9
"112","2007-06-13",14.245
"113","2007-06-14",13.835
"114","2007-06-15",14.735
"115","2007-06-18",15.09
"116","2007-06-19",15.27
"117","2007-06-20",14.94
"118","2007-06-21",14.8
"119","2007-06-22",14.63
"120","2007-06-25",14.52
"121","2007-06-26",14.59
"122","2007-06-27",15.11
"123","2007-06-28",15.41
"124","2007-06-29",16.825001
"125","2007-07-02",17.695
"126","2007-07-03",17.635
"127","2007-07-05",18.030001
"128","2007-07-06",18.555
"129","2007-07-09",18.905001
"130","2007-07-10",18.290001
"131","2007-07-11",19.695
"132","2007-07-12",20.465
"133","2007-07-13",19.055
"134","2007-07-16",19.084999
"135","2007-07-17",18.75
"136","2007-07-18",20.165001
"137","2007-07-19",20.110001
"138","2007-07-20",19.684999
"139","2007-07-23",19.440001
"140","2007-07-24",18.215
"141","2007-07-25",17.85
"142","2007-07-26",17.1
"143","2007-07-27",17.299999
"144","2007-07-30",17.77
"145","2007-07-31",17.75
"146","2007-08-01",16.93
"147","2007-08-02",16.825001
"148","2007-08-03",15.675
"149","2007-08-06",15.74
"150","2007-08-07",15.395
"151","2007-08-08",15.125
"152","2007-08-09",13.935
"153","2007-08-10",13.765
"154","2007-08-13",14.82
"155","2007-08-14",13.56
"156","2007-08-15",13.095
"157","2007-08-16",14.1
"158","2007-08-17",14.16
"159","2007-08-20",14.15
"160","2007-08-21",15.87
"161","2007-08-22",16.684999
"162","2007-08-23",15.695
"163","2007-08-24",15.595
"164","2007-08-27",14.925
"165","2007-08-28",13.885
"166","2007-08-29",14.14
"167","2007-08-30",14.38
"168","2007-08-31",14.2
"169","2007-09-04",14.32
"170","2007-09-05",13.845
"171","2007-09-06",13.865
"172","2007-09-07",13.175
"173","2007-09-10",12.555
"174","2007-09-11",12.93
"175","2007-09-12",13.295
"176","2007-09-13",13.275
"177","2007-09-14",13
"178","2007-09-17",13.035
"179","2007-09-18",13.675
"180","2007-09-19",14.375
"181","2007-09-20",13.81
"182","2007-09-21",15.325
"183","2007-09-24",15.2
"184","2007-09-25",16.195
"185","2007-09-26",15.93
"186","2007-09-27",16.74
"187","2007-09-28",17.48
"188","2007-10-01",17.92
"189","2007-10-02",18.415001
"190","2007-10-03",17.415001
"191","2007-10-04",17.82
"192","2007-10-05",17.754999
"193","2007-10-08",16.639999
"194","2007-10-09",17.57
"195","2007-10-10",17.280001
"196","2007-10-11",16.355
"197","2007-10-12",16.735001
"198","2007-10-15",16.655001
"199","2007-10-16",16.799999
"200","2007-10-17",16.975
"201","2007-10-18",16.405001
"202","2007-10-19",15.375
"203","2007-10-22",15.39
"204","2007-10-23",15.955
"205","2007-10-24",15.465
"206","2007-10-25",15.03
"207","2007-10-26",15.555
"208","2007-10-29",16.535
"209","2007-10-30",16.135
"210","2007-10-31",17.049999
"211","2007-11-01",15.835
"212","2007-11-02",15.84
"213","2007-11-05",15.63
"214","2007-11-06",15.445
"215","2007-11-07",14.5
"216","2007-11-08",15.215
"217","2007-11-09",14.475
"218","2007-11-12",13.51
"219","2007-11-13",14.37
"220","2007-11-14",14.405
"221","2007-11-15",14.085
"222","2007-11-16",14
"223","2007-11-19",13.36
"224","2007-11-20",13.32
"225","2007-11-21",12.9
"226","2007-11-23",13.41
"227","2007-11-26",12.595
"228","2007-11-27",13.18
"229","2007-11-28",14.065
"230","2007-11-29",13.745
"231","2007-11-30",13.39
"232","2007-12-03",13.54
"233","2007-12-04",12.995
"234","2007-12-05",13.45
"235","2007-12-06",14.65
"236","2007-12-07",14.535
"237","2007-12-10",15.175
"238","2007-12-11",15.035
"239","2007-12-12",15.185
"240","2007-12-13",14.685
"241","2007-12-14",14.065
"242","2007-12-17",13.505
"243","2007-12-18",13.745
"244","2007-12-19",13.735
"245","2007-12-20",14.07
"246","2007-12-21",14.6
"247","2007-12-24",14.995
"248","2007-12-26",15
"249","2007-12-27",14.545
"250","2007-12-28",14.74
"251","2007-12-31",14.175
"252","2008-01-02",13.69
"253","2008-01-03",14.425
"254","2008-01-04",16.264999
"255","2008-01-07",16.83
"256","2008-01-08",16.780001
"257","2008-01-09",17.125
"258","2008-01-10",17.344999
"259","2008-01-11",16.76
"260","2008-01-14",17.17
"261","2008-01-15",17.084999
"262","2008-01-16",16.424999
"263","2008-01-17",15.75
"264","2008-01-18",15.825
"265","2008-01-22",15.75
"266","2008-01-23",16.205
"267","2008-01-24",17.025
"268","2008-01-25",16.625
"269","2008-01-28",16.865
"270","2008-01-29",16.75
"271","2008-01-30",16.540001
"272","2008-01-31",16.889999
"273","2008-02-01",17.370001
"274","2008-02-04",17.92
"275","2008-02-05",17.459999
"276","2008-02-06",16.785
"277","2008-02-07",16.645
"278","2008-02-08",16.450001
"279","2008-02-11",16.695
"280","2008-02-12",16.625
"281","2008-02-13",17.045
"282","2008-02-14",17.055
"283","2008-02-15",16.700001
"284","2008-02-19",17.094999
"285","2008-02-20",17.014999
"286","2008-02-21",16.67
"287","2008-02-22",16.84
"288","2008-02-25",16.67
"289","2008-02-26",16.98
"290","2008-02-27",18.67
"291","2008-02-28",18.445
"292","2008-02-29",17.709999
"293","2008-03-03",17.99
"294","2008-03-04",18.145
"295","2008-03-05",18.465
"296","2008-03-06",17.764999
"297","2008-03-07",17.41
"298","2008-03-10",16.725
"299","2008-03-11",17.725
"300","2008-03-12",17.780001
"301","2008-03-13",18.299999
"302","2008-03-14",17.93
"303","2008-03-17",17.934999
"304","2008-03-18",19.5
"305","2008-03-19",17.344999
"306","2008-03-20",17.325001
"307","2008-03-24",17.915001
"308","2008-03-25",18.455
"309","2008-03-26",18.225
"310","2008-03-27",17.705
"311","2008-03-28",18.34
"312","2008-03-31",17.790001
"313","2008-04-01",18.924999
"314","2008-04-02",19.17
"315","2008-04-03",19.25
"316","2008-04-04",15.94
"317","2008-04-07",15.815
"318","2008-04-08",15.345
"319","2008-04-09",14.62
"320","2008-04-10",14.89
"321","2008-04-11",14.125
"322","2008-04-14",13.36
"323","2008-04-15",13.8
"324","2008-04-16",14.25
"325","2008-04-17",14.135
"326","2008-04-18",14.595
"327","2008-04-21",14.225
"328","2008-04-22",14.03
"329","2008-04-23",13.965
"330","2008-04-24",13.975
"331","2008-04-25",14.115
"332","2008-04-28",14.105
"333","2008-04-29",13.645
"334","2008-04-30",13.34
"335","2008-05-01",13.795
"336","2008-05-02",13.94
"337","2008-05-05",13.745
"338","2008-05-06",13.905
"339","2008-05-07",14.02
"340","2008-05-08",14.035
"341","2008-05-09",14.225
"342","2008-05-12",14.275
"343","2008-05-13",14.705
"344","2008-05-14",14.775
"345","2008-05-15",14.945
"346","2008-05-16",15
"347","2008-05-19",14.78
"348","2008-05-20",14.76
"349","2008-05-21",14.77
"350","2008-05-22",14.96
"351","2008-05-23",14.47
"352","2008-05-27",14.905
"353","2008-05-28",14.845
"354","2008-05-29",14.67
"355","2008-05-30",15.69
"356","2008-06-02",15.62
"357","2008-06-03",16.049999
"358","2008-06-04",15.905
"359","2008-06-05",16.73
"360","2008-06-06",16.084999
"361","2008-06-09",16.305
"362","2008-06-10",16.84
"363","2008-06-11",16.75
"364","2008-06-12",16.865
"365","2008-06-13",17.225
"366","2008-06-16",17.33
"367","2008-06-17",17.625
"368","2008-06-18",17.105
"369","2008-06-19",17.735001
"370","2008-06-20",17.51
"371","2008-06-23",17.59
"372","2008-06-24",17.08
"373","2008-06-25",17.85
"374","2008-06-26",16.135
"375","2008-06-27",19.75
"376","2008-06-30",19.950001
"377","2008-07-01",22.075001
"378","2008-07-02",21.450001
"379","2008-07-03",20.485001
"380","2008-07-07",21.344999
"381","2008-07-08",21.959999
"382","2008-07-09",21.674999
"383","2008-07-10",22.15
"384","2008-07-11",22.41
"385","2008-07-14",22.035
"386","2008-07-15",22.065001
"387","2008-07-16",22.424999
"388","2008-07-17",22.545
"389","2008-07-18",22.700001
"390","2008-07-21",23.385
"391","2008-07-22",23.605
"392","2008-07-23",21.75
"393","2008-07-24",20.809999
"394","2008-07-25",21.57
"395","2008-07-28",21.575001
"396","2008-07-29",21.5
"397","2008-07-30",22.375
"398","2008-07-31",22.885
"399","2008-08-01",23.110001
"400","2008-08-04",22.02
"401","2008-08-05",22.465
"402","2008-08-06",23.004999
"403","2008-08-07",21.24
"404","2008-08-08",21.285
"405","2008-08-11",21.605
"406","2008-08-12",22.195
"407","2008-08-13",22.42
"408","2008-08-14",22.065001
"409","2008-08-15",22.49
"410","2008-08-18",22.205
"411","2008-08-19",22.07
"412","2008-08-20",22.92
"413","2008-08-21",22.65
"414","2008-08-22",22.625
"415","2008-08-25",21.799999
"416","2008-08-26",20.985001
"417","2008-08-27",21.855
"418","2008-08-28",22.395
"419","2008-08-29",21.725
"420","2008-09-02",21.535
"421","2008-09-03",20.129999
"422","2008-09-04",18.98
"423","2008-09-05",18.844999
"424","2008-09-08",18.41
"425","2008-09-09",17.105
"426","2008-09-10",17.795
"427","2008-09-11",17.924999
"428","2008-09-12",18.690001
"429","2008-09-15",17.264999
"430","2008-09-16",19.105
"431","2008-09-17",18.245001
"432","2008-09-18",19.77
"433","2008-09-19",20.99
"434","2008-09-22",21.700001
"435","2008-09-23",21.475
"436","2008-09-24",20.450001
"437","2008-09-25",19.200001
"438","2008-09-26",21.465
"439","2008-09-29",19.860001
"440","2008-09-30",20.684999
"441","2008-10-01",20.575001
"442","2008-10-02",18.66
"443","2008-10-03",18.955
"444","2008-10-06",17.514999
"445","2008-10-07",15.585
"446","2008-10-08",15.425
"447","2008-10-09",14.325
"448","2008-10-10",15.49
"449","2008-10-13",17.83
"450","2008-10-14",17.549999
"451","2008-10-15",15.6
"452","2008-10-16",16.625
"453","2008-10-17",16.120001
"454","2008-10-20",17.174999
"455","2008-10-21",16.545
"456","2008-10-22",15.125
"457","2008-10-23",14.175
"458","2008-10-24",13.37
"459","2008-10-27",12.19
"460","2008-10-28",13.245
"461","2008-10-29",13.745
"462","2008-10-30",14.295
"463","2008-10-31",14.59
"464","2008-11-03",14.405
"465","2008-11-04",14.26
"466","2008-11-05",13.105
"467","2008-11-06",12.705
"468","2008-11-07",13.455
"469","2008-11-10",13.475
"470","2008-11-11",12.32
"471","2008-11-12",10.86
"472","2008-11-13",11.86
"473","2008-11-14",11.105
"474","2008-11-17",10.12
"475","2008-11-18",9.62
"476","2008-11-19",8.675
"477","2008-11-20",8.285
"478","2008-11-21",8.2
"479","2008-11-24",9.72
"480","2008-11-25",10.375
"481","2008-11-26",11.75
"482","2008-11-28",12.03
"483","2008-12-01",9.84
"484","2008-12-02",10.55
"485","2008-12-03",10.77
"486","2008-12-04",9.695
"487","2008-12-05",9.41
"488","2008-12-08",10.875
"489","2008-12-09",10.455
"490","2008-12-10",11.09
"491","2008-12-11",11.35
"492","2008-12-12",11.705
"493","2008-12-15",10.845
"494","2008-12-16",12.16
"495","2008-12-17",12.415
"496","2008-12-18",12.23
"497","2008-12-19",12.455
"498","2008-12-22",11.655
"499","2008-12-23",11.51
"500","2008-12-24",12.18
"501","2008-12-26",11.995
"502","2008-12-29",11.25
"503","2008-12-30",12.195
"504","2008-12-31",12.55
"505","2009-01-02",12.725
"506","2009-01-05",13.04
"507","2009-01-06",12.56
"508","2009-01-07",12.07
"509","2009-01-08",12.375
"510","2009-01-09",13.85
"511","2009-01-12",13.15
"512","2009-01-13",13.49
"513","2009-01-14",12.705
"514","2009-01-15",13.115
"515","2009-01-16",12.29
"516","2009-01-20",11.535
"517","2009-01-21",12.2
"518","2009-01-22",11.415
"519","2009-01-23",11.74
"520","2009-01-26",11.705
"521","2009-01-27",11.5
"522","2009-01-28",11.75
"523","2009-01-29",11.32
"524","2009-01-30",11.2
"525","2009-02-02",11.14
"526","2009-02-03",11.15
"527","2009-02-04",11.305
"528","2009-02-05",11.52
"529","2009-02-06",12.04
"530","2009-02-09",12.15
"531","2009-02-10",11.63
"532","2009-02-11",11.45
"533","2009-02-12",11.57
"534","2009-02-13",11.605
"535","2009-02-17",11
"536","2009-02-18",10.865
"537","2009-02-19",10.795
"538","2009-02-20",10.545
"539","2009-02-23",9.855
"540","2009-02-24",10.475
"541","2009-02-25",9.905
"542","2009-02-26",10
"543","2009-02-27",10.12
"544","2009-03-02",9.06
"545","2009-03-03",8.895
"546","2009-03-04",9.515
"547","2009-03-05",8.67
"548","2009-03-06",8.56
"549","2009-03-09",8.48
"550","2009-03-10",9.675
"551","2009-03-11",10.2
"552","2009-03-12",10.945
"553","2009-03-13",11.135
"554","2009-03-16",10.875
"555","2009-03-17",11.635
"556","2009-03-18",12.53
"557","2009-03-19",12.755
"558","2009-03-20",12.435
"559","2009-03-23",13.78
"560","2009-03-24",13.24
"561","2009-03-25",13.8
"562","2009-03-26",14.23
"563","2009-03-27",14.12
"564","2009-03-30",13.165
"565","2009-03-31",13.195
"566","2009-04-01",13.325
"567","2009-04-02",13.55
"568","2009-04-03",13.265
"569","2009-04-06",12.945
"570","2009-04-07",12.315
"571","2009-04-08",12.535
"572","2009-04-09",13.435
"573","2009-04-13",13.39
"574","2009-04-14",13.15
"575","2009-04-15",13.49
"576","2009-04-16",13.885
"577","2009-04-17",14.045
"578","2009-04-20",13.05
"579","2009-04-21",13.56
"580","2009-04-22",14.205
"581","2009-04-23",13.995
"582","2009-04-24",14.455
"583","2009-04-27",14.23
"584","2009-04-28",14.73
"585","2009-04-29",15.415
"586","2009-04-30",15.465
"587","2009-05-01",15.84
"588","2009-05-04",16.84
"589","2009-05-05",16.834999
"590","2009-05-06",16.620001
"591","2009-05-07",15.995
"592","2009-05-08",16.405001
"593","2009-05-11",16.299999
"594","2009-05-12",16.01
"595","2009-05-13",15.19
"596","2009-05-14",15.02
"597","2009-05-15",15.125
"598","2009-05-18",15.93
"599","2009-05-19",15.8
"600","2009-05-20",16.355
"601","2009-05-21",15.58
"602","2009-05-22",15.29
"603","2009-05-26",16.84
"604","2009-05-27",16.42
"605","2009-05-28",16.799999
"606","2009-05-29",17.375
"607","2009-06-01",18.389999
"608","2009-06-02",18.57
"609","2009-06-03",18.395
"610","2009-06-04",19.195
"611","2009-06-05",17.815001
"612","2009-06-08",18.23
"613","2009-06-09",18.605
"614","2009-06-10",18.549999
"615","2009-06-11",18.459999
"616","2009-06-12",18.215
"617","2009-06-15",17.875
"618","2009-06-16",17.555
"619","2009-06-17",17.540001
"620","2009-06-18",17.09
"621","2009-06-19",17.309999
"622","2009-06-22",16.120001
"623","2009-06-23",15.84
"624","2009-06-24",16.475
"625","2009-06-25",16.68
"626","2009-06-26",16.950001
"627","2009-06-29",17.6
"628","2009-06-30",17.205
"629","2009-07-01",17.795
"630","2009-07-02",17.02
"631","2009-07-06",16.49
"632","2009-07-07",15.825
"633","2009-07-08",15.725
"634","2009-07-09",15.735
"635","2009-07-10",15.9
"636","2009-07-13",16.43
"637","2009-07-14",16.174999
"638","2009-07-15",16.945
"639","2009-07-16",16.995001
"640","2009-07-17",16.735001
"641","2009-07-20",16.84
"642","2009-07-21",17.875
"643","2009-07-22",18.25
"644","2009-07-23",18.895
"645","2009-07-24",18.879999
"646","2009-07-27",19.139999
"647","2009-07-28",19.18
"648","2009-07-29",18.924999
"649","2009-07-30",19.200001
"650","2009-07-31",19.375
"651","2009-08-03",19.84
"652","2009-08-04",19.66
"653","2009-08-05",18.77
"654","2009-08-06",18.469999
"655","2009-08-07",18.355
"656","2009-08-10",18.635
"657","2009-08-11",18.145
"658","2009-08-12",18.66
"659","2009-08-13",18.875
"660","2009-08-14",18.395
"661","2009-08-17",17.540001
"662","2009-08-18",17.764999
"663","2009-08-19",18.139999
"664","2009-08-20",18.375
"665","2009-08-21",19.01
"666","2009-08-24",18.924999
"667","2009-08-25",18.860001
"668","2009-08-26",18.555
"669","2009-08-27",18.389999
"670","2009-08-28",18.014999
"671","2009-08-31",17.209999
"672","2009-09-01",17.01
"673","2009-09-02",17.184999
"674","2009-09-03",17.434999
"675","2009-09-04",17.825001
"676","2009-09-08",18.030001
"677","2009-09-09",18.035
"678","2009-09-10",18.575001
"679","2009-09-11",18.4
"680","2009-09-14",18.83
"681","2009-09-15",18.27
"682","2009-09-16",19.290001
"683","2009-09-17",19.225
"684","2009-09-18",18.709999
"685","2009-09-21",18.629999
"686","2009-09-22",18.325001
"687","2009-09-23",18.280001
"688","2009-09-24",17.975
"689","2009-09-25",19.025
"690","2009-09-28",21.24
"691","2009-09-29",20.24
"692","2009-09-30",20.084999
"693","2009-10-01",19.665001
"694","2009-10-02",19.27
"695","2009-10-05",19.040001
"696","2009-10-06",19.59
"697","2009-10-07",19.865
"698","2009-10-08",19.584999
"699","2009-10-09",20.139999
"700","2009-10-12",19.775
"701","2009-10-13",19.639999
"702","2009-10-14",20.014999
"703","2009-10-15",19.855
"704","2009-10-16",19.309999
"705","2009-10-19",19.91
"706","2009-10-20",19.25
"707","2009-10-21",19.055
"708","2009-10-22",19.42
"709","2009-10-23",18.969999
"710","2009-10-26",18.01
"711","2009-10-27",17.83
"712","2009-10-28",17.184999
"713","2009-10-29",17.825001
"714","2009-10-30",17.129999
"715","2009-11-02",17.245001
"716","2009-11-03",17.415001
"717","2009-11-04",16.99
"718","2009-11-05",17.790001
"719","2009-11-06",18.055
"720","2009-11-09",17.870001
"721","2009-11-10",17.549999
"722","2009-11-11",17.85
"723","2009-11-12",16.889999
"724","2009-11-13",17.049999
"725","2009-11-16",17.195
"726","2009-11-17",17.105
"727","2009-11-18",16.57
"728","2009-11-19",16.290001
"729","2009-11-20",16.735001
"730","2009-11-23",17.110001
"731","2009-11-24",17.195
"732","2009-11-25",17.325001
"733","2009-11-27",16.875
"734","2009-11-30",16.924999
"735","2009-12-01",17.375
"736","2009-12-02",17.18
"737","2009-12-03",16.395
"738","2009-12-04",16.780001
"739","2009-12-07",17.395
"740","2009-12-08",17.584999
"741","2009-12-09",17.700001
"742","2009-12-10",17.555
"743","2009-12-11",16.895
"744","2009-12-14",17.545
"745","2009-12-15",17.145
"746","2009-12-16",17.084999
"747","2009-12-17",16.525
"748","2009-12-18",16.74
"749","2009-12-21",16.879999
"750","2009-12-22",16.555
"751","2009-12-23",16.825001
"752","2009-12-24",17.120001
"753","2009-12-28",16.684999
"754","2009-12-29",16.66
"755","2009-12-30",16.629999
"756","2009-12-31",16.35
"757","2010-01-04",16.91
"758","2010-01-05",16.67
"759","2010-01-06",17.07
"760","2010-01-07",17.415001
"761","2010-01-08",16.165001
"762","2010-01-11",16.08
"763","2010-01-12",15.84
"764","2010-01-13",16.315001
"765","2010-01-14",16.275
"766","2010-01-15",15.49
"767","2010-01-19",15.715
"768","2010-01-20",15.42
"769","2010-01-21",15.35
"770","2010-01-22",15.08
"771","2010-01-25",15.085
"772","2010-01-26",15.055
"773","2010-01-27",15.56
"774","2010-01-28",15.22
"775","2010-01-29",15.04
"776","2010-02-01",15.235
"777","2010-02-02",15.125
"778","2010-02-03",14.96
"779","2010-02-04",14.405
"780","2010-02-05",14.575
"781","2010-02-08",14.505
"782","2010-02-09",14.955
"783","2010-02-10",15.06
"784","2010-02-11",15.16
"785","2010-02-12",15.335
"786","2010-02-16",15.405
"787","2010-02-17",14.97
"788","2010-02-18",14.995
"789","2010-02-19",15.405
"790","2010-02-22",15.935
"791","2010-02-23",15.7
"792","2010-02-24",15.745
"793","2010-02-25",15.82
"794","2010-02-26",15.705
"795","2010-03-01",15.835
"796","2010-03-02",15.895
"797","2010-03-03",16.059999
"798","2010-03-04",16.485001
"799","2010-03-05",16.73
"800","2010-03-08",16.905001
"801","2010-03-09",16.83
"802","2010-03-10",17.08
"803","2010-03-11",17.135
"804","2010-03-12",17.115
"805","2010-03-15",17.129999
"806","2010-03-16",17.375
"807","2010-03-17",17.42
"808","2010-03-18",17.665001
"809","2010-03-19",17.305
"810","2010-03-22",17.645
"811","2010-03-23",17.73
"812","2010-03-24",17.379999
"813","2010-03-25",17.360001
"814","2010-03-26",17.334999
"815","2010-03-29",17.4
"816","2010-03-30",17.24
"817","2010-03-31",16.924999
"818","2010-04-01",19.23
"819","2010-04-05",19.99
"820","2010-04-06",20.32
"821","2010-04-07",20.059999
"822","2010-04-08",20.014999
"823","2010-04-09",20.014999
"824","2010-04-12",19.865
"825","2010-04-13",20.530001
"826","2010-04-14",20.84
"827","2010-04-15",20.715
"828","2010-04-16",20.424999
"829","2010-04-19",20.465
"830","2010-04-20",20.809999
"831","2010-04-21",20.76
"832","2010-04-22",20.870001
"833","2010-04-23",20.815001
"834","2010-04-26",20.655001
"835","2010-04-27",20.42
"836","2010-04-28",20.690001
"837","2010-04-29",21.504999
"838","2010-04-30",20.309999
"839","2010-05-03",20.76
"840","2010-05-04",19.905001
"841","2010-05-05",19.405001
"842","2010-05-06",18.665001
"843","2010-05-07",18.264999
"844","2010-05-10",19.809999
"845","2010-05-11",19.895
"846","2010-05-12",20.525
"847","2010-05-13",20.575001
"848","2010-05-14",20.334999
"849","2010-05-17",20.004999
"850","2010-05-18",19.375
"851","2010-05-19",19.379999
"852","2010-05-20",18.014999
"853","2010-05-21",18.475
"854","2010-05-24",18.17
"855","2010-05-25",17.99
"856","2010-05-26",18.055
"857","2010-05-27",18.85
"858","2010-05-28",18.459999
"859","2010-06-01",17.785
"860","2010-06-02",18.745001
"861","2010-06-03",18.895
"862","2010-06-04",17.790001
"863","2010-06-07",17.440001
"864","2010-06-08",17.115
"865","2010-06-09",17.395
"866","2010-06-10",18.24
"867","2010-06-11",18.545
"868","2010-06-14",18.315001
"869","2010-06-15",19.07
"870","2010-06-16",19.190001
"871","2010-06-17",19.285
"872","2010-06-18",19.690001
"873","2010-06-21",19.605
"874","2010-06-22",19.485001
"875","2010-06-23",19.344999
"876","2010-06-24",19.370001
"877","2010-06-25",19.85
"878","2010-06-28",19.235001
"879","2010-06-29",18.825001
"880","2010-06-30",18.385
"881","2010-07-01",18.790001
"882","2010-07-02",18.85
"883","2010-07-06",18.735001
"884","2010-07-07",19.275
"885","2010-07-08",19.504999
"886","2010-07-09",19.889999
"887","2010-07-12",19.855
"888","2010-07-13",20.459999
"889","2010-07-14",19.91
"890","2010-07-15",19.924999
"891","2010-07-16",19.315001
"892","2010-07-19",20.01
"893","2010-07-20",20.584999
"894","2010-07-21",20.305
"895","2010-07-22",21.004999
"896","2010-07-23",21.639999
"897","2010-07-26",22.290001
"898","2010-07-27",21.940001
"899","2010-07-28",21.860001
"900","2010-07-29",21.785
"901","2010-07-30",21.764999
"902","2010-08-02",22.139999
"903","2010-08-03",21.495001
"904","2010-08-04",22.065001
"905","2010-08-05",21.834999
"906","2010-08-06",21.684999
"907","2010-08-09",21.695
"908","2010-08-10",21.334999
"909","2010-08-11",21.025
"910","2010-08-12",20.68
"911","2010-08-13",20.200001
"912","2010-08-16",20.5
"913","2010-08-17",20.780001
"914","2010-08-18",20.665001
"915","2010-08-19",19.825001
"916","2010-08-20",19.985001
"917","2010-08-23",19.549999
"918","2010-08-24",19.315001
"919","2010-08-25",19.315001
"920","2010-08-26",19.219999
"921","2010-08-27",20.334999
"922","2010-08-30",19.959999
"923","2010-08-31",19.969999
"924","2010-09-01",20.785
"925","2010-09-02",20.665001
"926","2010-09-03",21.07
"927","2010-09-07",20.535
"928","2010-09-08",20.684999
"929","2010-09-09",20.91
"930","2010-09-10",20.969999
"931","2010-09-13",21.360001
"932","2010-09-14",21.17
"933","2010-09-15",21.215
"934","2010-09-16",20.934999
"935","2010-09-17",21.025
"936","2010-09-20",21.315001
"937","2010-09-21",20.889999
"938","2010-09-22",20.799999
"939","2010-09-23",20.365
"940","2010-09-24",21.084999
"941","2010-09-27",21.495001
"942","2010-09-28",21.525
"943","2010-09-29",21.59
"944","2010-09-30",21.42
"945","2010-10-01",19.75
"946","2010-10-04",19.27
"947","2010-10-05",19.344999
"948","2010-10-06",19.115
"949","2010-10-07",18.799999
"950","2010-10-08",19.120001
"951","2010-10-11",18.76
"952","2010-10-12",18.629999
"953","2010-10-13",18.799999
"954","2010-10-14",18.809999
"955","2010-10-15",18.875
"956","2010-10-18",19.09
"957","2010-10-19",18.885
"958","2010-10-20",18.575001
"959","2010-10-21",18.785
"960","2010-10-22",18.785
"961","2010-10-25",19.065001
"962","2010-10-26",18.695
"963","2010-10-27",18.450001
"964","2010-10-28",18.485001
"965","2010-10-29",18.57
"966","2010-11-01",18.445
"967","2010-11-02",18.790001
"968","2010-11-03",19.059999
"969","2010-11-04",19.469999
"970","2010-11-05",20.004999
"971","2010-11-08",20.040001
"972","2010-11-09",19.885
"973","2010-11-10",20.065001
"974","2010-11-11",19.82
"975","2010-11-12",19.475
"976","2010-11-15",19.155001
"977","2010-11-16",18.93
"978","2010-11-17",18.834999
