"","date","GM"
"81","2011-03-16",31.780001
"82","2011-03-17",31.440001
"83","2011-03-18",31.85
"84","2011-03-21",31.280001
"85","2011-03-22",30.74
"86","2011-03-23",31.16
"87","2011-03-24",31.389999
"88","2011-03-25",31.469999
"89","2011-03-28",30.85
"90","2011-03-29",31.1
"91","2011-03-30",31.549999
"92","2011-03-31",31.030001
"93","2011-04-01",32.41
"94","2011-04-04",32.389999
"95","2011-04-05",32.869999
"96","2011-04-06",32.869999
"97","2011-04-07",32.310001
"98","2011-04-08",31.52
"99","2011-04-11",30.77
"100","2011-04-12",31.15
"101","2011-04-13",30.860001
"102","2011-04-14",30.58
"103","2011-04-15",30.24
"104","2011-04-18",29.969999
"105","2011-04-19",29.59
"106","2011-04-20",29.93
"107","2011-04-21",30.950001
"108","2011-04-25",31.139999
"109","2011-04-26",31.27
"110","2011-04-27",31.780001
"111","2011-04-28",31.91
"112","2011-04-29",32.09
"113","2011-05-02",32.18
"114","2011-05-03",32.990002
"115","2011-05-04",33.040001
"116","2011-05-05",32.02
"117","2011-05-06",31.91
"118","2011-05-09",31.389999
"119","2011-05-10",31.610001
"120","2011-05-11",31.299999
"121","2011-05-12",31.42
"122","2011-05-13",31.07
"123","2011-05-16",31.1
"124","2011-05-17",31.1
"125","2011-05-18",31.52
"126","2011-05-19",31.469999
"127","2011-05-20",31.18
"128","2011-05-23",30.959999
"129","2011-05-24",30.83
"130","2011-05-25",31.27
"131","2011-05-26",30.68
"132","2011-05-27",31.280001
"133","2011-05-31",31.809999
"134","2011-06-01",30.23
"135","2011-06-02",29.6
"136","2011-06-03",29.120001
"137","2011-06-06",28.559999
"138","2011-06-07",28.780001
"139","2011-06-08",28.860001
"140","2011-06-09",29.450001
"141","2011-06-10",28.85
"142","2011-06-13",28.59
"143","2011-06-14",29.110001
"144","2011-06-15",28.950001
"145","2011-06-16",28.59
"146","2011-06-17",29
"147","2011-06-20",29.52
"148","2011-06-21",29.59
"149","2011-06-22",29.969999
"150","2011-06-23",30.139999
"151","2011-06-24",29.92
"152","2011-06-27",30.26
"153","2011-06-28",30.5
"154","2011-06-29",30.299999
"155","2011-06-30",30.360001
"156","2011-07-01",30.58
"157","2011-07-05",30.860001
"158","2011-07-06",31.190001
"159","2011-07-07",31.799999
"160","2011-07-08",31.58
"161","2011-07-11",30.75
"162","2011-07-12",30.68
"163","2011-07-13",30.75
"164","2011-07-14",30.1
"165","2011-07-15",29.76
"166","2011-07-18",29.1
"167","2011-07-19",29.33
"168","2011-07-20",29.24
"169","2011-07-21",29.959999
"170","2011-07-22",30.1
"171","2011-07-25",29.5
"172","2011-07-26",29.09
"173","2011-07-27",28.139999
"174","2011-07-28",28.1
"175","2011-07-29",27.68
"176","2011-08-01",28.07
"177","2011-08-02",27.049999
"178","2011-08-03",27.17
"179","2011-08-04",25.99
"180","2011-08-05",26.309999
"181","2011-08-08",24.57
"182","2011-08-09",25.540001
"183","2011-08-10",23.92
"184","2011-08-11",25.809999
"185","2011-08-12",25.75
"186","2011-08-15",26.42
"187","2011-08-16",25.83
"188","2011-08-17",24.940001
"189","2011-08-18",23.6
"190","2011-08-19",22.16
"191","2011-08-22",21.709999
"192","2011-08-23",22.059999
"193","2011-08-24",22.370001
"194","2011-08-25",22.299999
"195","2011-08-26",22.870001
"196","2011-08-29",23.790001
"197","2011-08-30",23.58
"198","2011-08-31",24.030001
"199","2011-09-01",23.030001
"200","2011-09-02",22.07
"201","2011-09-06",21.440001
"202","2011-09-07",22.860001
"203","2011-09-08",22.48
"204","2011-09-09",21.76
"205","2011-09-12",21.870001
"206","2011-09-13",22
"207","2011-09-14",22.18
"208","2011-09-15",22.700001
"209","2011-09-16",22.610001
"210","2011-09-19",23.049999
"211","2011-09-20",22.43
"212","2011-09-21",21.280001
"213","2011-09-22",20.24
"214","2011-09-23",21
"215","2011-09-26",21.08
"216","2011-09-27",21.190001
"217","2011-09-28",20.41
"218","2011-09-29",20.76
"219","2011-09-30",20.18
"220","2011-10-03",19.73
"221","2011-10-04",21.42
"222","2011-10-05",22.27
"223","2011-10-06",22.35
"224","2011-10-07",22.01
"225","2011-10-10",22.620001
"226","2011-10-11",22.5
"227","2011-10-12",23.41
"228","2011-10-13",23.15
"229","2011-10-14",24.16
"230","2011-10-17",23.18
"231","2011-10-18",23.540001
"232","2011-10-19",23.09
"233","2011-10-20",22.959999
"234","2011-10-21",24.35
"235","2011-10-24",24.98
"236","2011-10-25",24.860001
"237","2011-10-26",24.99
"238","2011-10-27",26.32
"239","2011-10-28",26.450001
"240","2011-10-31",25.85
"241","2011-11-01",23.33
"242","2011-11-02",23.200001
"243","2011-11-03",24.030001
"244","2011-11-04",23.610001
"245","2011-11-07",24.01
"246","2011-11-08",25.040001
"247","2011-11-09",22.309999
"248","2011-11-10",22.700001
"249","2011-11-11",22.51
"250","2011-11-14",22.99
"251","2011-11-15",23.35
"252","2011-11-16",22.65
"253","2011-11-17",21.790001
"254","2011-11-18",21.68
"255","2011-11-21",21.049999
"256","2011-11-22",20.73
"257","2011-11-23",20.24
"258","2011-11-25",20.34
"259","2011-11-28",20.74
"260","2011-11-29",20.309999
"261","2011-11-30",21.290001
"262","2011-12-01",20.959999
"263","2011-12-02",21.280001
"264","2011-12-05",21.59
"265","2011-12-06",21.68
"266","2011-12-07",21.940001
"267","2011-12-08",20.98
"268","2011-12-09",21.15
"269","2011-12-12",20.799999
"270","2011-12-13",20.110001
"271","2011-12-14",19.469999
"272","2011-12-15",20.1
"273","2011-12-16",20.15
"274","2011-12-19",19.049999
"275","2011-12-20",19.690001
"276","2011-12-21",20.32
"277","2011-12-22",20.700001
"278","2011-12-23",20.5
"279","2011-12-27",20.09
"280","2011-12-28",19.860001
"281","2011-12-29",20.209999
"282","2011-12-30",20.27
"283","2012-01-03",21.049999
"284","2012-01-04",21.15
"285","2012-01-05",22.17
"286","2012-01-06",22.92
"287","2012-01-09",22.84
"288","2012-01-10",23.24
"289","2012-01-11",24.469999
"290","2012-01-12",24.67
"291","2012-01-13",24.290001
"292","2012-01-17",24.200001
"293","2012-01-18",24.51
"294","2012-01-19",24.82
"295","2012-01-20",25
"296","2012-01-23",24.92
"297","2012-01-24",24.790001
"298","2012-01-25",24.92
"299","2012-01-26",24.719999
"300","2012-01-27",24.370001
"301","2012-01-30",24.23
"302","2012-01-31",24.02
"303","2012-02-01",24.370001
"304","2012-02-02",24.309999
"305","2012-02-03",26.18
"306","2012-02-06",26.700001
"307","2012-02-07",26.219999
"308","2012-02-08",25.75
"309","2012-02-09",25.74
"310","2012-02-10",25.5
"311","2012-02-13",25.34
"312","2012-02-14",25.4
"313","2012-02-15",24.93
"314","2012-02-16",27.17
"315","2012-02-17",27.34
"316","2012-02-21",27.059999
"317","2012-02-22",26.549999
"318","2012-02-23",26.790001
"319","2012-02-24",26.07
"320","2012-02-27",26.459999
"321","2012-02-28",26.139999
"322","2012-02-29",26.02
"323","2012-03-01",26.469999
"324","2012-03-02",26.450001
"325","2012-03-05",26
"326","2012-03-06",24.58
"327","2012-03-07",24.879999
"328","2012-03-08",25.450001
"329","2012-03-09",25.620001
"330","2012-03-12",25.389999
"331","2012-03-13",26.07
"332","2012-03-14",26.32
"333","2012-03-15",26.049999
"334","2012-03-16",25.57
"335","2012-03-19",25.389999
"336","2012-03-20",25.09
"337","2012-03-21",25.290001
"338","2012-03-22",25.049999
"339","2012-03-23",25.17
"340","2012-03-26",25.58
"341","2012-03-27",25.35
"342","2012-03-28",25.15
"343","2012-03-29",25.309999
"344","2012-03-30",25.65
"345","2012-04-02",26.76
"346","2012-04-03",25.540001
"347","2012-04-04",25.1
"348","2012-04-05",24.809999
"349","2012-04-09",24.200001
"350","2012-04-10",23.709999
"351","2012-04-11",24.030001
"352","2012-04-12",24.299999
"353","2012-04-13",23.799999
"354","2012-04-16",23.42
"355","2012-04-17",24.040001
"356","2012-04-18",24.15
"357","2012-04-19",24.01
"358","2012-04-20",23.6
"359","2012-04-23",22.950001
"360","2012-04-24",22.889999
"361","2012-04-25",23.309999
"362","2012-04-26",23.719999
"363","2012-04-27",23.530001
"364","2012-04-30",23
"365","2012-05-01",23.309999
"366","2012-05-02",22.93
"367","2012-05-03",22.370001
"368","2012-05-04",22.360001
"369","2012-05-07",22.41
"370","2012-05-08",22.23
"371","2012-05-09",22.440001
"372","2012-05-10",22.370001
"373","2012-05-11",22
"374","2012-05-14",21.629999
"375","2012-05-15",21.42
"376","2012-05-16",21.91
"377","2012-05-17",21.610001
"378","2012-05-18",21.18
"379","2012-05-21",21.540001
"380","2012-05-22",21.5
"381","2012-05-23",22.129999
"382","2012-05-24",22.040001
"383","2012-05-25",22.440001
"384","2012-05-29",22.85
"385","2012-05-30",22.370001
"386","2012-05-31",22.200001
"387","2012-06-01",22.01
"388","2012-06-04",21.110001
"389","2012-06-05",21.25
"390","2012-06-06",21.83
"391","2012-06-07",21.85
"392","2012-06-08",22.049999
"393","2012-06-11",21.92
"394","2012-06-12",22.17
"395","2012-06-13",21.870001
"396","2012-06-14",21.799999
"397","2012-06-15",21.74
"398","2012-06-18",21.43
"399","2012-06-19",21.74
"400","2012-06-20",21.48
"401","2012-06-21",20.639999
"402","2012-06-22",20.6
"403","2012-06-25",19.91
"404","2012-06-26",19.85
"405","2012-06-27",19.66
"406","2012-06-28",19.82
"407","2012-06-29",19.719999
"408","2012-07-02",19.57
"409","2012-07-03",20.67
"410","2012-07-05",20.540001
"411","2012-07-06",20.309999
"412","2012-07-09",20.219999
"413","2012-07-10",19.799999
"414","2012-07-11",19.9
"415","2012-07-12",19.33
"416","2012-07-13",19.620001
"417","2012-07-16",19.379999
"418","2012-07-17",19.6
"419","2012-07-18",20.07
"420","2012-07-19",20.139999
"421","2012-07-20",19.360001
"422","2012-07-23",19.299999
"423","2012-07-24",19.02
"424","2012-07-25",18.799999
"425","2012-07-26",19.110001
"426","2012-07-27",19.67
"427","2012-07-30",19.360001
"428","2012-07-31",19.709999
"429","2012-08-01",19.66
"430","2012-08-02",19.139999
"431","2012-08-03",20.040001
"432","2012-08-06",19.85
"433","2012-08-07",20.42
"434","2012-08-08",20.379999
"435","2012-08-09",20.65
"436","2012-08-10",20.540001
"437","2012-08-13",20.469999
"438","2012-08-14",20.209999
"439","2012-08-15",20.139999
"440","2012-08-16",21.33
"441","2012-08-17",22.01
"442","2012-08-20",21.870001
"443","2012-08-21",21.629999
"444","2012-08-22",21.73
"445","2012-08-23",21.34
"446","2012-08-24",21.18
"447","2012-08-27",21.219999
"448","2012-08-28",20.940001
"449","2012-08-29",21.299999
"450","2012-08-30",21.110001
"451","2012-08-31",21.35
"452","2012-09-04",21.309999
"453","2012-09-05",21.76
"454","2012-09-06",22.450001
"455","2012-09-07",23.370001
"456","2012-09-10",22.98
"457","2012-09-11",22.969999
"458","2012-09-12",23.129999
"459","2012-09-13",23.530001
"460","2012-09-14",24.139999
"461","2012-09-17",23.799999
"462","2012-09-18",24.43
"463","2012-09-19",24.75
"464","2012-09-20",24.42
"465","2012-09-21",24.799999
"466","2012-09-24",24.360001
"467","2012-09-25",23.52
"468","2012-09-26",23.389999
"469","2012-09-27",23.18
"470","2012-09-28",22.75
"471","2012-10-01",23.09
"472","2012-10-02",23.68
"473","2012-10-03",24.389999
"474","2012-10-04",24.65
"475","2012-10-05",24.799999
"476","2012-10-08",24.57
"477","2012-10-09",24.370001
"478","2012-10-10",24.23
"479","2012-10-11",24.66
"480","2012-10-12",24.440001
"481","2012-10-15",24.48
"482","2012-10-16",24.790001
"483","2012-10-17",25.059999
"484","2012-10-18",25.559999
"485","2012-10-19",24.59
"486","2012-10-22",24.620001
"487","2012-10-23",23.870001
"488","2012-10-24",23.690001
"489","2012-10-25",23.629999
"490","2012-10-26",23.280001
"491","2012-10-31",25.5
"492","2012-11-01",25.68
"493","2012-11-02",25.790001
"494","2012-11-05",25.57
"495","2012-11-06",26.190001
"496","2012-11-07",25.030001
"497","2012-11-08",24.719999
"498","2012-11-09",25.040001
"499","2012-11-12",25.26
"500","2012-11-13",24.82
"501","2012-11-14",24.17
"502","2012-11-15",23.879999
"503","2012-11-16",23.85
"504","2012-11-19",24.93
"505","2012-11-20",24.6
"506","2012-11-21",24.6
"507","2012-11-23",25.209999
"508","2012-11-26",25.23
"509","2012-11-27",25.01
"510","2012-11-28",25.280001
"511","2012-11-29",26.09
"512","2012-11-30",25.879999
"513","2012-12-03",25.51
"514","2012-12-04",25.41
"515","2012-12-05",25
"516","2012-12-06",24.57
"517","2012-12-07",25.190001
"518","2012-12-10",25.280001
"519","2012-12-11",25.450001
"520","2012-12-12",25.629999
"521","2012-12-13",25.120001
"522","2012-12-14",24.610001
"523","2012-12-17",24.85
"524","2012-12-18",25.49
"525","2012-12-19",27.18
"526","2012-12-20",27.34
"527","2012-12-21",27.32
"528","2012-12-24",27.66
"529","2012-12-26",27.620001
"530","2012-12-27",27.959999
"531","2012-12-28",27.85
"532","2012-12-31",28.83
"533","2013-01-02",29.129999
"534","2013-01-03",29.82
"535","2013-01-04",29.860001
"536","2013-01-07",29.66
"537","2013-01-08",29.370001
"538","2013-01-09",29.969999
"539","2013-01-10",30.440001
"540","2013-01-11",30.360001
"541","2013-01-14",30.33
"542","2013-01-15",30.6
"543","2013-01-16",29.309999
"544","2013-01-17",29.49
"545","2013-01-18",29.280001
"546","2013-01-22",28.629999
"547","2013-01-23",28.57
"548","2013-01-24",28.780001
"549","2013-01-25",29.07
"550","2013-01-28",28.83
"551","2013-01-29",28.450001
"552","2013-01-30",27.940001
"553","2013-01-31",28.09
"554","2013-02-01",28.17
"555","2013-02-04",27.959999
"556","2013-02-05",28.59
"557","2013-02-06",28.52
"558","2013-02-07",28.469999
"559","2013-02-08",28.57
"560","2013-02-11",28.530001
"561","2013-02-12",28.549999
"562","2013-02-13",28.67
"563","2013-02-14",27.75
"564","2013-02-15",27.76
"565","2013-02-19",27.68
"566","2013-02-20",27.1
"567","2013-02-21",26.51
"568","2013-02-22",27.110001
"569","2013-02-25",26.33
"570","2013-02-26",26.83
"571","2013-02-27",27.4
"572","2013-02-28",27.15
"573","2013-03-01",27.209999
"574","2013-03-04",27.09
"575","2013-03-05",27.58
"576","2013-03-06",27.91
"577","2013-03-07",27.879999
"578","2013-03-08",28
"579","2013-03-11",28.309999
"580","2013-03-12",28.370001
"581","2013-03-13",28.07
"582","2013-03-14",28.16
"583","2013-03-15",28.209999
"584","2013-03-18",28.040001
"585","2013-03-19",28.1
"586","2013-03-20",29.200001
"587","2013-03-21",28.629999
"588","2013-03-22",28.219999
"589","2013-03-25",28.16
"590","2013-03-26",28.15
"591","2013-03-27",28.059999
"592","2013-03-28",27.82
"593","2013-04-01",27.799999
"594","2013-04-02",27.93
"595","2013-04-03",27.799999
"596","2013-04-04",27.74
"597","2013-04-05",27.52
"598","2013-04-08",27.59
"599","2013-04-09",27.530001
"600","2013-04-10",28.370001
"601","2013-04-11",29.719999
"602","2013-04-12",29.620001
"603","2013-04-15",28.91
"604","2013-04-16",29.469999
"605","2013-04-17",29.27
"606","2013-04-18",28.98
"607","2013-04-19",29.15
"608","2013-04-22",29.25
"609","2013-04-23",29.85
"610","2013-04-24",30.450001
"611","2013-04-25",30.709999
"612","2013-04-26",30.5
"613","2013-04-29",30.790001
"614","2013-04-30",30.84
"615","2013-05-01",30.18
"616","2013-05-02",31.16
"617","2013-05-03",32.099998
"618","2013-05-06",31.82
"619","2013-05-07",31.65
"620","2013-05-08",32.080002
"621","2013-05-09",31.65
"622","2013-05-10",31.42
"623","2013-05-13",31
"624","2013-05-14",31.549999
"625","2013-05-15",32.310001
"626","2013-05-16",32.389999
"627","2013-05-17",33.419998
"628","2013-05-20",33.700001
"629","2013-05-21",33.400002
"630","2013-05-22",33.23
"631","2013-05-23",32.849998
"632","2013-05-24",32.869999
"633","2013-05-28",33.959999
"634","2013-05-29",34.049999
"635","2013-05-30",34.639999
"636","2013-05-31",33.889999
"637","2013-06-03",34.419998
"638","2013-06-04",34.959999
"639","2013-06-05",34.02
"640","2013-06-06",34.439999
"641","2013-06-07",35.029999
"642","2013-06-10",34.740002
"643","2013-06-11",33.93
"644","2013-06-12",33.450001
"645","2013-06-13",34.5
"646","2013-06-14",34.290001
"647","2013-06-17",33.73
"648","2013-06-18",34.009998
"649","2013-06-19",33.66
"650","2013-06-20",32.560001
"651","2013-06-21",32.209999
"652","2013-06-24",31.42
"653","2013-06-25",31.82
"654","2013-06-26",32.549999
"655","2013-06-27",33.099998
"656","2013-06-28",33.310001
"657","2013-07-01",34
"658","2013-07-02",34.099998
"659","2013-07-03",34.139999
"660","2013-07-05",34.669998
"661","2013-07-08",34.639999
"662","2013-07-09",34.919998
"663","2013-07-10",35.330002
"664","2013-07-11",36.139999
"665","2013-07-12",36.400002
"666","2013-07-15",36.5
"667","2013-07-16",36.18
"668","2013-07-17",36.360001
"669","2013-07-18",36.84
"670","2013-07-19",36.610001
"671","2013-07-22",36.759998
"672","2013-07-23",36.610001
"673","2013-07-24",37.139999
"674","2013-07-25",37.080002
"675","2013-07-26",36.669998
"676","2013-07-29",36.380001
"677","2013-07-30",36.5
"678","2013-07-31",35.869999
"679","2013-08-01",36.470001
"680","2013-08-02",36.950001
"681","2013-08-05",36.75
"682","2013-08-06",35.959999
"683","2013-08-07",35.48
"684","2013-08-08",36.009998
"685","2013-08-09",36.02
"686","2013-08-12",35.98
"687","2013-08-13",35.84
"688","2013-08-14",35.57
"689","2013-08-15",34.549999
"690","2013-08-16",34.380001
"691","2013-08-19",34.490002
"692","2013-08-20",34.790001
"693","2013-08-21",34.529999
"694","2013-08-22",34.990002
"695","2013-08-23",35.060001
"696","2013-08-26",34.919998
"697","2013-08-27",33.689999
"698","2013-08-28",33.919998
"699","2013-08-29",34.450001
"700","2013-08-30",34.080002
"701","2013-09-03",34.139999
"702","2013-09-04",35.849998
"703","2013-09-05",36.330002
"704","2013-09-06",36.150002
"705","2013-09-09",36.48
"706","2013-09-10",37
"707","2013-09-11",36.349998
"708","2013-09-12",36.369999
"709","2013-09-13",36.060001
"710","2013-09-16",36.220001
"711","2013-09-17",36.709999
"712","2013-09-18",37.580002
"713","2013-09-19",37.23
"714","2013-09-20",36.830002
"715","2013-09-23",37.130001
"716","2013-09-24",37.439999
"717","2013-09-25",37.18
"718","2013-09-26",36.950001
"719","2013-09-27",36.369999
"720","2013-09-30",35.970001
"721","2013-10-01",35.91
"722","2013-10-02",35.939999
"723","2013-10-03",35.290001
"724","2013-10-04",35.700001
"725","2013-10-07",35.18
"726","2013-10-08",34.209999
"727","2013-10-09",34.16
"728","2013-10-10",34.849998
"729","2013-10-11",35.349998
"730","2013-10-14",35.330002
"731","2013-10-15",34.700001
"732","2013-10-16",35.130001
"733","2013-10-17",35.66
"734","2013-10-18",35.889999
"735","2013-10-21",35.5
"736","2013-10-22",35.41
"737","2013-10-23",35.049999
"738","2013-10-24",35.630001
"739","2013-10-25",35.59
"740","2013-10-28",35.799999
"741","2013-10-29",36.060001
"742","2013-10-30",37.23
"743","2013-10-31",36.950001
"744","2013-11-01",37.389999
"745","2013-11-04",37.470001
"746","2013-11-05",37.09
"747","2013-11-06",36.59
"748","2013-11-07",35.919998
"749","2013-11-08",36.66
"750","2013-11-11",36.68
"751","2013-11-12",36.66
"752","2013-11-13",38.439999
"753","2013-11-14",38.5
"754","2013-11-15",38.77
"755","2013-11-18",38.57
"756","2013-11-19",38.009998
"757","2013-11-20",37.689999
"758","2013-11-21",38.119999
"759","2013-11-22",37.630001
"760","2013-11-25",37.549999
"761","2013-11-26",37.669998
"762","2013-11-27",38.849998
"763","2013-11-29",38.73
"764","2013-12-02",39.110001
"765","2013-12-03",38.139999
"766","2013-12-04",38.709999
"767","2013-12-05",39.09
"768","2013-12-06",40.169998
"769","2013-12-09",40.900002
"770","2013-12-10",40.400002
"771","2013-12-11",40.16
"772","2013-12-12",40.049999
"773","2013-12-13",40.040001
"774","2013-12-16",41.439999
"775","2013-12-17",41.529999
"776","2013-12-18",41.27
"777","2013-12-19",40.299999
"778","2013-12-20",40.990002
"779","2013-12-23",41.290001
"780","2013-12-24",40.880001
"781","2013-12-26",41.52
"782","2013-12-27",40.939999
"783","2013-12-30",40.689999
"784","2013-12-31",40.869999
"785","2014-01-02",40.950001
"786","2014-01-03",39.57
"787","2014-01-06",40.400002
"788","2014-01-07",40.200001
"789","2014-01-08",40.419998
"790","2014-01-09",40.490002
"791","2014-01-10",40.029999
"792","2014-01-13",39.580002
"793","2014-01-14",40.02
"794","2014-01-15",39.380001
"795","2014-01-16",39
"796","2014-01-17",38.599998
"797","2014-01-21",38.34
"798","2014-01-22",38.799999
"799","2014-01-23",38.419998
"800","2014-01-24",36.830002
"801","2014-01-27",36.759998
"802","2014-01-28",36.810001
"803","2014-01-29",36.349998
"804","2014-01-30",36.84
"805","2014-01-31",36.080002
"806","2014-02-03",35.25
"807","2014-02-04",35.82
"808","2014-02-05",35.240002
"809","2014-02-06",35.23
"810","2014-02-07",36.110001
"811","2014-02-10",34.900002
"812","2014-02-11",35.25
"813","2014-02-12",35.560001
"814","2014-02-13",35.200001
"815","2014-02-14",35.950001
"816","2014-02-18",36.310001
"817","2014-02-19",36.029999
"818","2014-02-20",36.509998
"819","2014-02-21",36.689999
"820","2014-02-24",36.549999
"821","2014-02-25",36.099998
"822","2014-02-26",36.830002
"823","2014-02-27",36.77
"824","2014-02-28",36.200001
"825","2014-03-03",36.209999
"826","2014-03-04",36.93
"827","2014-03-05",37.52
"828","2014-03-06",37.540001
"829","2014-03-07",37.689999
"830","2014-03-10",37.09
"831","2014-03-11",35.18
"832","2014-03-12",34.860001
"833","2014-03-13",34.09
"834","2014-03-14",34.09
"835","2014-03-17",34.630001
"836","2014-03-18",35.169998
"837","2014-03-19",34.91
"838","2014-03-20",35.259998
"839","2014-03-21",35.009998
"840","2014-03-24",35.139999
"841","2014-03-25",34.509998
"842","2014-03-26",34.220001
"843","2014-03-27",34.509998
"844","2014-03-28",34.73
"845","2014-03-31",34.419998
"846","2014-04-01",34.34
"847","2014-04-02",34.880001
"848","2014-04-03",35.439999
"849","2014-04-04",34.810001
"850","2014-04-07",34.110001
"851","2014-04-08",34.529999
"852","2014-04-09",33.619999
"853","2014-04-10",33.299999
"854","2014-04-11",31.93
"855","2014-04-14",32.549999
"856","2014-04-15",33.360001
"857","2014-04-16",33.970001
"858","2014-04-17",33.98
"859","2014-04-21",33.98
"860","2014-04-22",34.23
"861","2014-04-23",34.389999
"862","2014-04-24",34.169998
"863","2014-04-25",33.720001
"864","2014-04-28",33.759998
"865","2014-04-29",33.990002
"866","2014-04-30",34.48
"867","2014-05-01",34.900002
"868","2014-05-02",34.970001
"869","2014-05-05",34.75
"870","2014-05-06",34.75
"871","2014-05-07",35.07
"872","2014-05-08",34.849998
"873","2014-05-09",34.23
"874","2014-05-12",34.82
"875","2014-05-13",35.150002
"876","2014-05-14",34.939999
"877","2014-05-15",34.360001
"878","2014-05-16",34
"879","2014-05-19",34.25
"880","2014-05-20",33.07
"881","2014-05-21",33.459999
"882","2014-05-22",33.419998
"883","2014-05-23",33.630001
"884","2014-05-27",33.939999
"885","2014-05-28",34.59
"886","2014-05-29",34.450001
"887","2014-05-30",34.580002
"888","2014-06-02",34.860001
"889","2014-06-03",35.259998
"890","2014-06-04",36.52
"891","2014-06-05",36.27
"892","2014-06-06",36.549999
"893","2014-06-09",36.5
"894","2014-06-10",36.400002
"895","2014-06-11",36.119999
"896","2014-06-12",35.52
"897","2014-06-13",35.630001
"898","2014-06-16",36.060001
"899","2014-06-17",36.360001
"900","2014-06-18",36.299999
"901","2014-06-19",36.369999
"902","2014-06-20",36.220001
"903","2014-06-23",36.669998
"904","2014-06-24",36.580002
"905","2014-06-25",37.09
"906","2014-06-26",36.900002
"907","2014-06-27",36.619999
"908","2014-06-30",36.299999
"909","2014-07-01",37.59
"910","2014-07-02",37.740002
"911","2014-07-03",37.740002
"912","2014-07-07",37.439999
"913","2014-07-08",37.580002
"914","2014-07-09",37.970001
"915","2014-07-10",37.75
"916","2014-07-11",37.950001
"917","2014-07-14",37.700001
"918","2014-07-15",37.580002
"919","2014-07-16",37.48
"920","2014-07-17",37.099998
"921","2014-07-18",37.41
"922","2014-07-21",37.43
"923","2014-07-22",37.759998
"924","2014-07-23",37.41
"925","2014-07-24",35.740002
"926","2014-07-25",35.07
"927","2014-07-28",34.900002
"928","2014-07-29",34.450001
"929","2014-07-30",34.310001
"930","2014-07-31",33.82
"931","2014-08-01",33.439999
"932","2014-08-04",33.610001
"933","2014-08-05",33.360001
"934","2014-08-06",33.400002
"935","2014-08-07",33.110001
"936","2014-08-08",33.529999
"937","2014-08-11",33.799999
"938","2014-08-12",33.700001
"939","2014-08-13",33.950001
"940","2014-08-14",33.950001
"941","2014-08-15",33.84
"942","2014-08-18",34.400002
"943","2014-08-19",34.57
"944","2014-08-20",34.529999
"945","2014-08-21",34.599998
"946","2014-08-22",34.240002
"947","2014-08-25",34.669998
"948","2014-08-26",34.849998
"949","2014-08-27",34.709999
"950","2014-08-28",34.68
"951","2014-08-29",34.799999
"952","2014-09-02",34.799999
"953","2014-09-03",34.470001
"954","2014-09-04",34.630001
"955","2014-09-05",34.580002
"956","2014-09-08",33.240002
"957","2014-09-09",33.07
"958","2014-09-10",33.290001
"959","2014-09-11",33.610001
"960","2014-09-12",33.27
"961","2014-09-15",33.630001
