"","date","SSD"
"104","2007-06-01",33.509998
"105","2007-06-04",33.849998
"106","2007-06-05",33.650002
"107","2007-06-06",32.950001
"108","2007-06-07",32.029999
"109","2007-06-08",32.470001
"110","2007-06-11",32.259998
"111","2007-06-12",31.799999
"112","2007-06-13",32.509998
"113","2007-06-14",32.57
"114","2007-06-15",33.450001
"115","2007-06-18",33.880001
"116","2007-06-19",33.630001
"117","2007-06-20",32.740002
"118","2007-06-21",32.490002
"119","2007-06-22",32.259998
"120","2007-06-25",33.259998
"121","2007-06-26",32.68
"122","2007-06-27",33.299999
"123","2007-06-28",33.5
"124","2007-06-29",33.740002
"125","2007-07-02",33.639999
"126","2007-07-03",33.630001
"127","2007-07-05",33.799999
"128","2007-07-06",33.639999
"129","2007-07-09",33.720001
"130","2007-07-10",32.860001
"131","2007-07-11",32.759998
"132","2007-07-12",33.779999
"133","2007-07-13",33.630001
"134","2007-07-16",33.41
"135","2007-07-17",33.5
"136","2007-07-18",33.32
"137","2007-07-19",33.700001
"138","2007-07-20",32.790001
"139","2007-07-23",32.09
"140","2007-07-24",31.01
"141","2007-07-25",30.27
"142","2007-07-26",28.780001
"143","2007-07-27",34.939999
"144","2007-07-30",35.400002
"145","2007-07-31",33.830002
"146","2007-08-01",34.029999
"147","2007-08-02",33.889999
"148","2007-08-03",32.759998
"149","2007-08-06",33.139999
"150","2007-08-07",33.849998
"151","2007-08-08",35.040001
"152","2007-08-09",37.150002
"153","2007-08-10",34.299999
"154","2007-08-13",33.73
"155","2007-08-14",32.23
"156","2007-08-15",31.780001
"157","2007-08-16",33.57
"158","2007-08-17",34.099998
"159","2007-08-20",35.150002
"160","2007-08-21",34.919998
"161","2007-08-22",34.950001
"162","2007-08-23",34.509998
"163","2007-08-24",35.060001
"164","2007-08-27",34.119999
"165","2007-08-28",32.549999
"166","2007-08-29",33.529999
"167","2007-08-30",32.720001
"168","2007-08-31",33
"169","2007-09-04",32.98
"170","2007-09-05",32.900002
"171","2007-09-06",32.709999
"172","2007-09-07",31.459999
"173","2007-09-10",31.01
"174","2007-09-11",31.1
"175","2007-09-12",31.07
"176","2007-09-13",31.139999
"177","2007-09-14",31.07
"178","2007-09-17",31.02
"179","2007-09-18",32.900002
"180","2007-09-19",33.27
"181","2007-09-20",33.240002
"182","2007-09-21",32.91
"183","2007-09-24",32.200001
"184","2007-09-25",32.290001
"185","2007-09-26",32.57
"186","2007-09-27",33.209999
"187","2007-09-28",31.85
"188","2007-10-01",32.630001
"189","2007-10-02",33.299999
"190","2007-10-03",32.41
"191","2007-10-04",32.599998
"192","2007-10-05",33.549999
"193","2007-10-08",32.68
"194","2007-10-09",32.619999
"195","2007-10-10",32.889999
"196","2007-10-11",31.469999
"197","2007-10-12",31.23
"198","2007-10-15",30.98
"199","2007-10-16",30.32
"200","2007-10-17",29.93
"201","2007-10-18",29.68
"202","2007-10-19",29.09
"203","2007-10-22",29.559999
"204","2007-10-23",29.92
"205","2007-10-24",29.93
"206","2007-10-25",29.549999
"207","2007-10-26",29.76
"208","2007-10-29",29.24
"209","2007-10-30",29.049999
"210","2007-10-31",29.99
"211","2007-11-01",28.469999
"212","2007-11-02",29
"213","2007-11-05",28.370001
"214","2007-11-06",28.280001
"215","2007-11-07",27.51
"216","2007-11-08",28.5
"217","2007-11-09",28.91
"218","2007-11-12",30.049999
"219","2007-11-13",30.42
"220","2007-11-14",29.540001
"221","2007-11-15",28.92
"222","2007-11-16",28.23
"223","2007-11-19",27
"224","2007-11-20",26.790001
"225","2007-11-21",26.66
"226","2007-11-23",26.950001
"227","2007-11-26",26.25
"228","2007-11-27",26.02
"229","2007-11-28",26.98
"230","2007-11-29",26.59
"231","2007-11-30",26.610001
"232","2007-12-03",26.280001
"233","2007-12-04",25.74
"234","2007-12-05",26.129999
"235","2007-12-06",27.549999
"236","2007-12-07",27.59
"237","2007-12-10",28.059999
"238","2007-12-11",27.1
"239","2007-12-12",27.629999
"240","2007-12-13",27.08
"241","2007-12-14",26.08
"242","2007-12-17",25.59
"243","2007-12-18",26.559999
"244","2007-12-19",26.469999
"245","2007-12-20",27.110001
"246","2007-12-21",27.459999
"247","2007-12-24",27.719999
"248","2007-12-26",27.870001
"249","2007-12-27",26.76
"250","2007-12-28",26.58
"251","2007-12-31",26.59
"252","2008-01-02",26.33
"253","2008-01-03",25.93
"254","2008-01-04",24.870001
"255","2008-01-07",24.26
"256","2008-01-08",23.629999
"257","2008-01-09",22.98
"258","2008-01-10",22.969999
"259","2008-01-11",23.42
"260","2008-01-14",23.690001
"261","2008-01-15",23.540001
"262","2008-01-16",24.16
"263","2008-01-17",23.629999
"264","2008-01-18",23.52
"265","2008-01-22",24.34
"266","2008-01-23",26.25
"267","2008-01-24",26.68
"268","2008-01-25",27.27
"269","2008-01-28",26.700001
"270","2008-01-29",27.120001
"271","2008-01-30",26.969999
"272","2008-01-31",27.549999
"273","2008-02-01",28.190001
"274","2008-02-04",28.43
"275","2008-02-05",25.99
"276","2008-02-06",25.559999
"277","2008-02-07",24.59
"278","2008-02-08",24.190001
"279","2008-02-11",23.51
"280","2008-02-12",23.780001
"281","2008-02-13",24.809999
"282","2008-02-14",24.309999
"283","2008-02-15",24.18
"284","2008-02-19",24.059999
"285","2008-02-20",24.709999
"286","2008-02-21",23.940001
"287","2008-02-22",24.09
"288","2008-02-25",25
"289","2008-02-26",25.91
"290","2008-02-27",25.34
"291","2008-02-28",24.889999
"292","2008-02-29",23.959999
"293","2008-03-03",24.309999
"294","2008-03-04",24.16
"295","2008-03-05",23.969999
"296","2008-03-06",23.65
"297","2008-03-07",23.59
"298","2008-03-10",23.450001
"299","2008-03-11",24.34
"300","2008-03-12",24.209999
"301","2008-03-13",25.65
"302","2008-03-14",24.16
"303","2008-03-17",24.18
"304","2008-03-18",26.860001
"305","2008-03-19",26.26
"306","2008-03-20",27.709999
"307","2008-03-24",28.059999
"308","2008-03-25",27.85
"309","2008-03-26",28.27
"310","2008-03-27",27.67
"311","2008-03-28",27.309999
"312","2008-03-31",27.18
"313","2008-04-01",28.25
"314","2008-04-02",27.77
"315","2008-04-03",27.450001
"316","2008-04-04",27.4
"317","2008-04-07",26.92
"318","2008-04-08",26.6
"319","2008-04-09",25.84
"320","2008-04-10",26.1
"321","2008-04-11",25.5
"322","2008-04-14",25.27
"323","2008-04-15",25.25
"324","2008-04-16",26.18
"325","2008-04-17",26.1
"326","2008-04-18",26.129999
"327","2008-04-21",26.17
"328","2008-04-22",25.74
"329","2008-04-23",25.66
"330","2008-04-24",25.620001
"331","2008-04-25",26.200001
"332","2008-04-28",26.360001
"333","2008-04-29",26.190001
"334","2008-04-30",26.389999
"335","2008-05-01",27.1
"336","2008-05-02",25.700001
"337","2008-05-05",24.93
"338","2008-05-06",24.629999
"339","2008-05-07",24.129999
"340","2008-05-08",24.01
"341","2008-05-09",23.870001
"342","2008-05-12",24.24
"343","2008-05-13",24.08
"344","2008-05-14",24.139999
"345","2008-05-15",23.99
"346","2008-05-16",24.33
"347","2008-05-19",24.5
"348","2008-05-20",24.450001
"349","2008-05-21",24.57
"350","2008-05-22",25.030001
"351","2008-05-23",25.01
"352","2008-05-27",26.02
"353","2008-05-28",26.280001
"354","2008-05-29",26.09
"355","2008-05-30",26.379999
"356","2008-06-02",25.9
"357","2008-06-03",25.49
"358","2008-06-04",26.959999
"359","2008-06-05",28.1
"360","2008-06-06",25.83
"361","2008-06-09",25.209999
"362","2008-06-10",24.74
"363","2008-06-11",24.530001
"364","2008-06-12",24.58
"365","2008-06-13",24.959999
"366","2008-06-16",25
"367","2008-06-17",24.75
"368","2008-06-18",25.08
"369","2008-06-19",25.110001
"370","2008-06-20",25.049999
"371","2008-06-23",24.07
"372","2008-06-24",23.26
"373","2008-06-25",24.07
"374","2008-06-26",23.610001
"375","2008-06-27",23.889999
"376","2008-06-30",23.74
"377","2008-07-01",23.6
"378","2008-07-02",23.120001
"379","2008-07-03",22.65
"380","2008-07-07",22.190001
"381","2008-07-08",23.33
"382","2008-07-09",21.9
"383","2008-07-10",22.09
"384","2008-07-11",21.91
"385","2008-07-14",21.17
"386","2008-07-15",20.719999
"387","2008-07-16",21.74
"388","2008-07-17",22.15
"389","2008-07-18",21.719999
"390","2008-07-21",22.620001
"391","2008-07-22",24.49
"392","2008-07-23",24.93
"393","2008-07-24",22.43
"394","2008-07-25",22.93
"395","2008-07-28",21.059999
"396","2008-07-29",21.459999
"397","2008-07-30",24.52
"398","2008-07-31",24.01
"399","2008-08-01",24.66
"400","2008-08-04",24.690001
"401","2008-08-05",25.620001
"402","2008-08-06",26.040001
"403","2008-08-07",26.299999
"404","2008-08-08",27.120001
"405","2008-08-11",28.49
"406","2008-08-12",27.629999
"407","2008-08-13",27.76
"408","2008-08-14",27.889999
"409","2008-08-15",28.389999
"410","2008-08-18",27.66
"411","2008-08-19",27.379999
"412","2008-08-20",27.620001
"413","2008-08-21",27.9
"414","2008-08-22",28.34
"415","2008-08-25",27.41
"416","2008-08-26",27.459999
"417","2008-08-27",28.459999
"418","2008-08-28",29.049999
"419","2008-08-29",27.799999
"420","2008-09-02",27.98
"421","2008-09-03",27.379999
"422","2008-09-04",26.26
"423","2008-09-05",26.299999
"424","2008-09-08",27.870001
"425","2008-09-09",26.709999
"426","2008-09-10",26.690001
"427","2008-09-11",27.01
"428","2008-09-12",27.68
"429","2008-09-15",26.219999
"430","2008-09-16",27.77
"431","2008-09-17",28.549999
"432","2008-09-18",29.5
"433","2008-09-19",31.9
"434","2008-09-22",28.68
"435","2008-09-23",28.639999
"436","2008-09-24",27.299999
"437","2008-09-25",27.82
"438","2008-09-26",27.440001
"439","2008-09-29",26.379999
"440","2008-09-30",27.09
"441","2008-10-01",27
"442","2008-10-02",25.360001
"443","2008-10-03",24.809999
"444","2008-10-06",23.879999
"445","2008-10-07",24.26
"446","2008-10-08",23
"447","2008-10-09",21.77
"448","2008-10-10",23.57
"449","2008-10-13",24.719999
"450","2008-10-14",24.02
"451","2008-10-15",21.959999
"452","2008-10-16",22.84
"453","2008-10-17",21.93
"454","2008-10-20",22.65
"455","2008-10-21",22.559999
"456","2008-10-22",21.65
"457","2008-10-23",21.9
"458","2008-10-24",20.77
"459","2008-10-27",19.700001
"460","2008-10-28",21.389999
"461","2008-10-29",21.51
"462","2008-10-30",22.73
"463","2008-10-31",23.040001
"464","2008-11-03",26.02
"465","2008-11-04",26.549999
"466","2008-11-05",25.51
"467","2008-11-06",24.059999
"468","2008-11-07",24.559999
"469","2008-11-10",23.83
"470","2008-11-11",23.809999
"471","2008-11-12",22.59
"472","2008-11-13",25.120001
"473","2008-11-14",22.57
"474","2008-11-17",22.25
"475","2008-11-18",23.74
"476","2008-11-19",22.23
"477","2008-11-20",21.889999
"478","2008-11-21",22.950001
"479","2008-11-24",24.450001
"480","2008-11-25",24.25
"481","2008-11-26",26.219999
"482","2008-11-28",26
"483","2008-12-01",23.049999
"484","2008-12-02",24.639999
"485","2008-12-03",25.33
"486","2008-12-04",24.309999
"487","2008-12-05",25.200001
"488","2008-12-08",27.02
"489","2008-12-09",26.799999
"490","2008-12-10",27.049999
"491","2008-12-11",26.4
"492","2008-12-12",27.620001
"493","2008-12-15",26.719999
"494","2008-12-16",29.23
"495","2008-12-17",28.74
"496","2008-12-18",27.07
"497","2008-12-19",27.32
"498","2008-12-22",26.92
"499","2008-12-23",26.540001
"500","2008-12-24",26.68
"501","2008-12-26",27.16
"502","2008-12-29",26.73
"503","2008-12-30",27.959999
"504","2008-12-31",27.76
"505","2009-01-02",27.65
"506","2009-01-05",26.809999
"507","2009-01-06",26.209999
"508","2009-01-07",25.02
"509","2009-01-08",24.799999
"510","2009-01-09",23.940001
"511","2009-01-12",23.459999
"512","2009-01-13",23.370001
"513","2009-01-14",22.15
"514","2009-01-15",22.719999
"515","2009-01-16",22.35
"516","2009-01-20",20.85
"517","2009-01-21",22.67
"518","2009-01-22",21.950001
"519","2009-01-23",21.370001
"520","2009-01-26",21.67
"521","2009-01-27",21.66
"522","2009-01-28",21.940001
"523","2009-01-29",21.08
"524","2009-01-30",20.07
"525","2009-02-02",20.6
"526","2009-02-03",21.25
"527","2009-02-04",20.790001
"528","2009-02-05",20.68
"529","2009-02-06",20.77
"530","2009-02-09",20.129999
"531","2009-02-10",19.33
"532","2009-02-11",18.799999
"533","2009-02-12",18.68
"534","2009-02-13",18.309999
"535","2009-02-17",17.99
"536","2009-02-18",17.48
"537","2009-02-19",16.48
"538","2009-02-20",16.1
"539","2009-02-23",15.4
"540","2009-02-24",15.92
"541","2009-02-25",16.360001
"542","2009-02-26",16.01
"543","2009-02-27",15.56
"544","2009-03-02",14.43
"545","2009-03-03",13.84
"546","2009-03-04",14.76
"547","2009-03-05",14.02
"548","2009-03-06",13.92
"549","2009-03-09",13.8
"550","2009-03-10",14.58
"551","2009-03-11",14.35
"552","2009-03-12",14.95
"553","2009-03-13",15.02
"554","2009-03-16",15.44
"555","2009-03-17",16.07
"556","2009-03-18",17.09
"557","2009-03-19",17.379999
"558","2009-03-20",19.309999
"559","2009-03-23",19.639999
"560","2009-03-24",18.4
"561","2009-03-25",18.780001
"562","2009-03-26",19.67
"563","2009-03-27",18.940001
"564","2009-03-30",18.33
"565","2009-03-31",18.02
"566","2009-04-01",18.370001
"567","2009-04-02",19.42
"568","2009-04-03",19.700001
"569","2009-04-06",19
"570","2009-04-07",17.98
"571","2009-04-08",18.110001
"572","2009-04-09",19.889999
"573","2009-04-13",19.35
"574","2009-04-14",18.620001
"575","2009-04-15",19.77
"576","2009-04-16",21.01
"577","2009-04-17",21.379999
"578","2009-04-20",19.559999
"579","2009-04-21",20.809999
"580","2009-04-22",21.65
"581","2009-04-23",21.190001
"582","2009-04-24",22.01
"583","2009-04-27",22.74
"584","2009-04-28",22.9
"585","2009-04-29",23.940001
"586","2009-04-30",22.26
"587","2009-05-01",20.73
"588","2009-05-04",22.469999
"589","2009-05-05",22.74
"590","2009-05-06",23.309999
"591","2009-05-07",21.450001
"592","2009-05-08",22.98
"593","2009-05-11",22.299999
"594","2009-05-12",21.76
"595","2009-05-13",19.870001
"596","2009-05-14",20.08
"597","2009-05-15",19.52
"598","2009-05-18",21.030001
"599","2009-05-19",20.559999
"600","2009-05-20",19.76
"601","2009-05-21",20.09
"602","2009-05-22",19.889999
"603","2009-05-26",21.17
"604","2009-05-27",20.17
"605","2009-05-28",20.309999
"606","2009-05-29",20.84
"607","2009-06-01",21.870001
"608","2009-06-02",23.030001
"609","2009-06-03",22.629999
"610","2009-06-04",22.780001
"611","2009-06-05",23.49
"612","2009-06-08",23.5
"613","2009-06-09",24.08
"614","2009-06-10",23.77
"615","2009-06-11",23.280001
"616","2009-06-12",23.629999
"617","2009-06-15",22.440001
"618","2009-06-16",22.01
"619","2009-06-17",22.190001
"620","2009-06-18",21.49
"621","2009-06-19",21.360001
"622","2009-06-22",20.68
"623","2009-06-23",21.25
"624","2009-06-24",21.879999
"625","2009-06-25",22.74
"626","2009-06-26",22.4
"627","2009-06-29",22.780001
"628","2009-06-30",21.620001
"629","2009-07-01",21.85
"630","2009-07-02",20.75
"631","2009-07-06",20.83
"632","2009-07-07",20.190001
"633","2009-07-08",20.15
"634","2009-07-09",20.290001
"635","2009-07-10",20.1
"636","2009-07-13",20.43
"637","2009-07-14",20.35
"638","2009-07-15",21.09
"639","2009-07-16",22.049999
"640","2009-07-17",22.08
"641","2009-07-20",22.440001
"642","2009-07-21",22.530001
"643","2009-07-22",22.719999
"644","2009-07-23",24.469999
"645","2009-07-24",24.92
"646","2009-07-27",25.120001
"647","2009-07-28",25.34
"648","2009-07-29",27.690001
"649","2009-07-30",28.26
"650","2009-07-31",28.4
"651","2009-08-03",28.639999
"652","2009-08-04",29.6
"653","2009-08-05",29.48
"654","2009-08-06",28.620001
"655","2009-08-07",29.41
"656","2009-08-10",28.709999
"657","2009-08-11",27.91
"658","2009-08-12",28.860001
"659","2009-08-13",28.629999
"660","2009-08-14",27.08
"661","2009-08-17",26.379999
"662","2009-08-18",26.74
"663","2009-08-19",27.030001
"664","2009-08-20",27.23
"665","2009-08-21",28.5
"666","2009-08-24",28.389999
"667","2009-08-25",28.889999
"668","2009-08-26",28.860001
"669","2009-08-27",28.1
"670","2009-08-28",27.139999
"671","2009-08-31",25.700001
"672","2009-09-01",24.84
"673","2009-09-02",24.34
"674","2009-09-03",24.629999
"675","2009-09-04",25.059999
"676","2009-09-08",25.700001
"677","2009-09-09",25.620001
"678","2009-09-10",25.75
"679","2009-09-11",25.66
"680","2009-09-14",25.75
"681","2009-09-15",25.77
"682","2009-09-16",27.280001
"683","2009-09-17",27.25
"684","2009-09-18",27.059999
"685","2009-09-21",26.530001
"686","2009-09-22",26.360001
"687","2009-09-23",25.48
"688","2009-09-24",25.209999
"689","2009-09-25",25.030001
"690","2009-09-28",25.620001
"691","2009-09-29",25.360001
"692","2009-09-30",25.26
"693","2009-10-01",23.959999
"694","2009-10-02",23.82
"695","2009-10-05",24.43
"696","2009-10-06",24.799999
"697","2009-10-07",24.74
"698","2009-10-08",25.52
"699","2009-10-09",25.82
"700","2009-10-12",25.75
"701","2009-10-13",25.790001
"702","2009-10-14",26.35
"703","2009-10-15",26.790001
"704","2009-10-16",25.879999
"705","2009-10-19",26.02
"706","2009-10-20",25.92
"707","2009-10-21",25.43
"708","2009-10-22",27.17
"709","2009-10-23",26.110001
"710","2009-10-26",25.950001
"711","2009-10-27",25.780001
"712","2009-10-28",24.26
"713","2009-10-29",25.299999
"714","2009-10-30",23.389999
"715","2009-11-02",23.530001
"716","2009-11-03",23.92
"717","2009-11-04",23.93
"718","2009-11-05",24.83
"719","2009-11-06",24.969999
"720","2009-11-09",25.620001
"721","2009-11-10",25.709999
"722","2009-11-11",26.09
"723","2009-11-12",25.459999
"724","2009-11-13",25.83
"725","2009-11-16",26.790001
"726","2009-11-17",26.549999
"727","2009-11-18",26.1
"728","2009-11-19",25.879999
"729","2009-11-20",25.75
"730","2009-11-23",26.67
"731","2009-11-24",26.18
"732","2009-11-25",25.91
"733","2009-11-27",25
"734","2009-11-30",24.860001
"735","2009-12-01",25.049999
"736","2009-12-02",24.93
"737","2009-12-03",24.48
"738","2009-12-04",25.030001
"739","2009-12-07",24.68
"740","2009-12-08",24.040001
"741","2009-12-09",24.129999
"742","2009-12-10",23.700001
"743","2009-12-11",24.190001
"744","2009-12-14",24.6
"745","2009-12-15",24.719999
"746","2009-12-16",25.299999
"747","2009-12-17",25.51
"748","2009-12-18",26.1
"749","2009-12-21",26.65
"750","2009-12-22",26.98
"751","2009-12-23",27.16
"752","2009-12-24",27.25
"753","2009-12-28",27.290001
"754","2009-12-29",27.280001
"755","2009-12-30",27.309999
"756","2009-12-31",26.889999
"757","2010-01-04",27.52
"758","2010-01-05",26.98
"759","2010-01-06",27.030001
"760","2010-01-07",27.610001
"761","2010-01-08",27.610001
"762","2010-01-11",27.370001
"763","2010-01-12",27.110001
"764","2010-01-13",27.15
"765","2010-01-14",26.709999
"766","2010-01-15",25.860001
"767","2010-01-19",26.219999
"768","2010-01-20",25.290001
"769","2010-01-21",25.110001
"770","2010-01-22",25.290001
"771","2010-01-25",24.969999
"772","2010-01-26",24.540001
"773","2010-01-27",24.700001
"774","2010-01-28",24.299999
"775","2010-01-29",24.66
"776","2010-02-01",24.75
"777","2010-02-02",25.02
"778","2010-02-03",23.690001
"779","2010-02-04",22.709999
"780","2010-02-05",22.280001
"781","2010-02-08",23.059999
"782","2010-02-09",23.709999
"783","2010-02-10",23.52
"784","2010-02-11",24.23
"785","2010-02-12",24.67
"786","2010-02-16",24.950001
"787","2010-02-17",24.57
"788","2010-02-18",24.41
"789","2010-02-19",24.76
"790","2010-02-22",25.09
"791","2010-02-23",24.309999
"792","2010-02-24",24.6
"793","2010-02-25",24.690001
"794","2010-02-26",24.58
"795","2010-03-01",24.92
"796","2010-03-02",25.26
"797","2010-03-03",25.309999
"798","2010-03-04",25.41
"799","2010-03-05",25.959999
"800","2010-03-08",26.91
"801","2010-03-09",27.059999
"802","2010-03-10",26.84
"803","2010-03-11",27.08
"804","2010-03-12",27.18
"805","2010-03-15",28.5
"806","2010-03-16",28.6
"807","2010-03-17",28.309999
"808","2010-03-18",28.139999
"809","2010-03-19",27.23
"810","2010-03-22",27.950001
"811","2010-03-23",28.370001
"812","2010-03-24",28.049999
"813","2010-03-25",27.860001
"814","2010-03-26",27.93
"815","2010-03-29",28.23
"816","2010-03-30",28.16
"817","2010-03-31",27.76
"818","2010-04-01",28.15
"819","2010-04-05",28.66
"820","2010-04-06",28.52
"821","2010-04-07",28.459999
"822","2010-04-08",28.700001
"823","2010-04-09",29.719999
"824","2010-04-12",30.469999
"825","2010-04-13",30.49
"826","2010-04-14",30.68
"827","2010-04-15",30.25
"828","2010-04-16",30.530001
"829","2010-04-19",30.799999
"830","2010-04-20",31.16
"831","2010-04-21",31.83
"832","2010-04-22",32.450001
"833","2010-04-23",32.549999
"834","2010-04-26",33.060001
"835","2010-04-27",31.5
"836","2010-04-28",31.99
"837","2010-04-29",33.119999
"838","2010-04-30",33.990002
"839","2010-05-03",34.25
"840","2010-05-04",33.330002
"841","2010-05-05",32.360001
"842","2010-05-06",30.98
"843","2010-05-07",29.780001
"844","2010-05-10",32.189999
"845","2010-05-11",32.330002
"846","2010-05-12",33.759998
"847","2010-05-13",33.040001
"848","2010-05-14",32.450001
"849","2010-05-17",32.450001
"850","2010-05-18",31.860001
"851","2010-05-19",31.48
"852","2010-05-20",28.68
"853","2010-05-21",28.58
"854","2010-05-24",28.200001
"855","2010-05-25",28.209999
"856","2010-05-26",28.129999
"857","2010-05-27",29.610001
"858","2010-05-28",29.219999
"859","2010-06-01",27.809999
"860","2010-06-02",28.860001
"861","2010-06-03",29.200001
"862","2010-06-04",27.08
"863","2010-06-07",25.790001
"864","2010-06-08",25.700001
"865","2010-06-09",26.34
"866","2010-06-10",27.83
"867","2010-06-11",27.940001
"868","2010-06-14",27.9
"869","2010-06-15",28.42
"870","2010-06-16",27.76
"871","2010-06-17",27.33
"872","2010-06-18",27.02
"873","2010-06-21",26.889999
"874","2010-06-22",26.23
"875","2010-06-23",26.32
"876","2010-06-24",26.34
"877","2010-06-25",26.42
"878","2010-06-28",26.4
"879","2010-06-29",24.959999
"880","2010-06-30",24.549999
"881","2010-07-01",24.15
"882","2010-07-02",23.959999
"883","2010-07-06",23.66
"884","2010-07-07",24.540001
"885","2010-07-08",24.68
"886","2010-07-09",24.860001
"887","2010-07-12",24.219999
"888","2010-07-13",25.15
"889","2010-07-14",24.370001
"890","2010-07-15",24.389999
"891","2010-07-16",23.059999
"892","2010-07-19",22.93
"893","2010-07-20",23.66
"894","2010-07-21",23.34
"895","2010-07-22",24.559999
"896","2010-07-23",25.25
"897","2010-07-26",25.860001
"898","2010-07-27",25.24
"899","2010-07-28",24.08
"900","2010-07-29",24.370001
"901","2010-07-30",25.790001
"902","2010-08-02",26.17
"903","2010-08-03",25.799999
"904","2010-08-04",25.74
"905","2010-08-05",25.07
"906","2010-08-06",24.940001
"907","2010-08-09",25.35
"908","2010-08-10",24.530001
"909","2010-08-11",23.02
"910","2010-08-12",22.969999
"911","2010-08-13",22.73
"912","2010-08-16",23.43
"913","2010-08-17",23.870001
"914","2010-08-18",24.41
"915","2010-08-19",23.219999
"916","2010-08-20",23.35
"917","2010-08-23",22.33
"918","2010-08-24",22.08
"919","2010-08-25",23.030001
"920","2010-08-26",22.530001
"921","2010-08-27",23.280001
"922","2010-08-30",22.389999
"923","2010-08-31",22.040001
"924","2010-09-01",23.09
"925","2010-09-02",23.690001
"926","2010-09-03",24.17
"927","2010-09-07",23.42
"928","2010-09-08",23.450001
"929","2010-09-09",23.620001
"930","2010-09-10",23.719999
"931","2010-09-13",24.85
"932","2010-09-14",24.620001
"933","2010-09-15",24.559999
"934","2010-09-16",24.030001
"935","2010-09-17",24.639999
"936","2010-09-20",25.459999
"937","2010-09-21",25.450001
"938","2010-09-22",24.719999
"939","2010-09-23",24.15
"940","2010-09-24",26.059999
"941","2010-09-27",25.73
"942","2010-09-28",25.93
"943","2010-09-29",26.059999
"944","2010-09-30",25.780001
"945","2010-10-01",25.98
"946","2010-10-04",25.530001
"947","2010-10-05",26.52
"948","2010-10-06",26.459999
"949","2010-10-07",26.280001
"950","2010-10-08",26.620001
"951","2010-10-11",26.459999
"952","2010-10-12",26.09
"953","2010-10-13",27.059999
"954","2010-10-14",26.15
"955","2010-10-15",26.09
"956","2010-10-18",25.860001
"957","2010-10-19",25.74
"958","2010-10-20",26.08
"959","2010-10-21",26.41
"960","2010-10-22",26.309999
"961","2010-10-25",26.459999
"962","2010-10-26",26.25
"963","2010-10-27",26.209999
"964","2010-10-28",26.059999
"965","2010-10-29",26.58
"966","2010-11-01",26.299999
