"","date","OHI"
"69","2007-04-12",17.02
"70","2007-04-13",17.129999
"71","2007-04-16",17.35
"72","2007-04-17",17.52
"73","2007-04-18",17.52
"74","2007-04-19",17.389999
"75","2007-04-20",17.549999
"76","2007-04-23",17.950001
"77","2007-04-24",17.66
"78","2007-04-25",17.73
"79","2007-04-26",17.09
"80","2007-04-27",17.370001
"81","2007-04-30",16.799999
"82","2007-05-01",16.84
"83","2007-05-02",17.200001
"84","2007-05-03",17.040001
"85","2007-05-04",17.09
"86","2007-05-07",17.059999
"87","2007-05-08",17.08
"88","2007-05-09",17.309999
"89","2007-05-10",16.870001
"90","2007-05-11",16.959999
"91","2007-05-14",16.870001
"92","2007-05-15",16.559999
"93","2007-05-16",16.58
"94","2007-05-17",16.25
"95","2007-05-18",16.15
"96","2007-05-21",16.389999
"97","2007-05-22",16.73
"98","2007-05-23",16.879999
"99","2007-05-24",16.41
"100","2007-05-25",16.49
"101","2007-05-29",16.9
"102","2007-05-30",17.129999
"103","2007-05-31",17.209999
"104","2007-06-01",17.299999
"105","2007-06-04",17.219999
"106","2007-06-05",16.91
"107","2007-06-06",16.76
"108","2007-06-07",16.41
"109","2007-06-08",16.65
"110","2007-06-11",16.540001
"111","2007-06-12",16.219999
"112","2007-06-13",16.42
"113","2007-06-14",16.370001
"114","2007-06-15",16.379999
"115","2007-06-18",16.32
"116","2007-06-19",16.639999
"117","2007-06-20",16.51
"118","2007-06-21",16.51
"119","2007-06-22",16.4
"120","2007-06-25",16.08
"121","2007-06-26",16.049999
"122","2007-06-27",16.200001
"123","2007-06-28",16
"124","2007-06-29",15.83
"125","2007-07-02",16.18
"126","2007-07-03",16.299999
"127","2007-07-05",16.6
"128","2007-07-06",16.66
"129","2007-07-09",16.530001
"130","2007-07-10",16.049999
"131","2007-07-11",15.96
"132","2007-07-12",16.209999
"133","2007-07-13",16.129999
"134","2007-07-16",15.76
"135","2007-07-17",15.72
"136","2007-07-18",15.66
"137","2007-07-19",15.76
"138","2007-07-20",15.42
"139","2007-07-23",15.1
"140","2007-07-24",14.46
"141","2007-07-25",14.12
"142","2007-07-26",13.71
"143","2007-07-27",12.86
"144","2007-07-30",12.69
"145","2007-07-31",12.93
"146","2007-08-01",14
"147","2007-08-02",13.38
"148","2007-08-03",13.17
"149","2007-08-06",13.43
"150","2007-08-07",13.91
"151","2007-08-08",14.52
"152","2007-08-09",14.65
"153","2007-08-10",14.54
"154","2007-08-13",14.32
"155","2007-08-14",13.93
"156","2007-08-15",13.99
"157","2007-08-16",14.43
"158","2007-08-17",14.93
"159","2007-08-20",14.57
"160","2007-08-21",14.59
"161","2007-08-22",14.73
"162","2007-08-23",14.53
"163","2007-08-24",14.92
"164","2007-08-27",14.88
"165","2007-08-28",14.32
"166","2007-08-29",14.47
"167","2007-08-30",14.64
"168","2007-08-31",14.89
"169","2007-09-04",14.74
"170","2007-09-05",14.64
"171","2007-09-06",14.37
"172","2007-09-07",14.05
"173","2007-09-10",14.1
"174","2007-09-11",14.18
"175","2007-09-12",14.39
"176","2007-09-13",14.69
"177","2007-09-14",15.04
"178","2007-09-17",14.99
"179","2007-09-18",15.61
"180","2007-09-19",16.200001
"181","2007-09-20",16.049999
"182","2007-09-21",16.07
"183","2007-09-24",16.26
"184","2007-09-25",15.61
"185","2007-09-26",15.6
"186","2007-09-27",15.71
"187","2007-09-28",15.53
"188","2007-10-01",16.15
"189","2007-10-02",16.5
"190","2007-10-03",16.25
"191","2007-10-04",16.58
"192","2007-10-05",17.360001
"193","2007-10-08",17.290001
"194","2007-10-09",17.01
"195","2007-10-10",16.9
"196","2007-10-11",16.879999
"197","2007-10-12",16.57
"198","2007-10-15",16.200001
"199","2007-10-16",16
"200","2007-10-17",15.82
"201","2007-10-18",15.8
"202","2007-10-19",15.17
"203","2007-10-22",15.71
"204","2007-10-23",16.309999
"205","2007-10-24",16.25
"206","2007-10-25",16.309999
"207","2007-10-26",16.610001
"208","2007-10-29",15.85
"209","2007-10-30",16.139999
"210","2007-10-31",16.73
"211","2007-11-01",15.89
"212","2007-11-02",15.71
"213","2007-11-05",16.09
"214","2007-11-06",16.209999
"215","2007-11-07",15.61
"216","2007-11-08",15.9
"217","2007-11-09",15.86
"218","2007-11-12",15.84
"219","2007-11-13",16.5
"220","2007-11-14",16.190001
"221","2007-11-15",16.17
"222","2007-11-16",15.95
"223","2007-11-19",15.3
"224","2007-11-20",15.07
"225","2007-11-21",15.21
"226","2007-11-23",16.219999
"227","2007-11-26",15.1
"228","2007-11-27",15.68
"229","2007-11-28",16.48
"230","2007-11-29",16.1
"231","2007-11-30",16.17
"232","2007-12-03",15.93
"233","2007-12-04",15.45
"234","2007-12-05",15.82
"235","2007-12-06",16.450001
"236","2007-12-07",16.6
"237","2007-12-10",16.809999
"238","2007-12-11",16.08
"239","2007-12-12",16.15
"240","2007-12-13",16.1
"241","2007-12-14",15.93
"242","2007-12-17",15.4
"243","2007-12-18",15.83
"244","2007-12-19",15.82
"245","2007-12-20",15.81
"246","2007-12-21",16.219999
"247","2007-12-24",16.83
"248","2007-12-26",16.68
"249","2007-12-27",16.15
"250","2007-12-28",15.91
"251","2007-12-31",16.049999
"252","2008-01-02",15.92
"253","2008-01-03",15.43
"254","2008-01-04",15.04
"255","2008-01-07",15.61
"256","2008-01-08",15.47
"257","2008-01-09",16.09
"258","2008-01-10",16.35
"259","2008-01-11",15.8
"260","2008-01-14",15.74
"261","2008-01-15",15.47
"262","2008-01-16",16
"263","2008-01-17",15.72
"264","2008-01-18",15.71
"265","2008-01-22",16.200001
"266","2008-01-23",17.41
"267","2008-01-24",17.07
"268","2008-01-25",16.83
"269","2008-01-28",17.379999
"270","2008-01-29",16.68
"271","2008-01-30",16.370001
"272","2008-01-31",16.35
"273","2008-02-01",16.280001
"274","2008-02-04",16.4
"275","2008-02-05",16
"276","2008-02-06",16.040001
"277","2008-02-07",16.84
"278","2008-02-08",16.65
"279","2008-02-11",16.27
"280","2008-02-12",16.52
"281","2008-02-13",17.02
"282","2008-02-14",16.360001
"283","2008-02-15",16.26
"284","2008-02-19",16.35
"285","2008-02-20",16.719999
"286","2008-02-21",16.209999
"287","2008-02-22",16.530001
"288","2008-02-25",16.969999
"289","2008-02-26",17.110001
"290","2008-02-27",17.059999
"291","2008-02-28",17.02
"292","2008-02-29",16.959999
"293","2008-03-03",17.1
"294","2008-03-04",16.43
"295","2008-03-05",16.43
"296","2008-03-06",15.63
"297","2008-03-07",15.79
"298","2008-03-10",15.62
"299","2008-03-11",17
"300","2008-03-12",16.559999
"301","2008-03-13",17.09
"302","2008-03-14",16.540001
"303","2008-03-17",16.530001
"304","2008-03-18",17.370001
"305","2008-03-19",17.41
"306","2008-03-20",18.1
"307","2008-03-24",18.59
"308","2008-03-25",17.799999
"309","2008-03-26",17.780001
"310","2008-03-27",17.67
"311","2008-03-28",17.6
"312","2008-03-31",17.360001
"313","2008-04-01",17.67
"314","2008-04-02",16.719999
"315","2008-04-03",16.620001
"316","2008-04-04",16.440001
"317","2008-04-07",16.469999
"318","2008-04-08",16.43
"319","2008-04-09",16.25
"320","2008-04-10",16.42
"321","2008-04-11",16.309999
"322","2008-04-14",15.97
"323","2008-04-15",16.139999
"324","2008-04-16",17.09
"325","2008-04-17",17.15
"326","2008-04-18",17.209999
"327","2008-04-21",17.17
"328","2008-04-22",17.190001
"329","2008-04-23",17.799999
"330","2008-04-24",17.629999
"331","2008-04-25",18.25
"332","2008-04-28",18
"333","2008-04-29",17.59
"334","2008-04-30",17.5
"335","2008-05-01",18
"336","2008-05-02",17.75
"337","2008-05-05",17.93
"338","2008-05-06",17.99
"339","2008-05-07",17.58
"340","2008-05-08",17.83
"341","2008-05-09",17.82
"342","2008-05-12",18.190001
"343","2008-05-13",18.33
"344","2008-05-14",18.139999
"345","2008-05-15",18.09
"346","2008-05-16",18.15
"347","2008-05-19",18.059999
"348","2008-05-20",17.91
"349","2008-05-21",17.93
"350","2008-05-22",17.969999
"351","2008-05-23",18
"352","2008-05-27",18.01
"353","2008-05-28",17.82
"354","2008-05-29",17.85
"355","2008-05-30",17.82
"356","2008-06-02",17.950001
"357","2008-06-03",18.379999
"358","2008-06-04",18.92
"359","2008-06-05",19
"360","2008-06-06",18.549999
"361","2008-06-09",18.120001
"362","2008-06-10",18.450001
"363","2008-06-11",18
"364","2008-06-12",18.049999
"365","2008-06-13",18.18
"366","2008-06-16",18.25
"367","2008-06-17",17.85
"368","2008-06-18",17.879999
"369","2008-06-19",18.16
"370","2008-06-20",17.93
"371","2008-06-23",17.42
"372","2008-06-24",17.290001
"373","2008-06-25",17.780001
"374","2008-06-26",17.280001
"375","2008-06-27",16.82
"376","2008-06-30",16.65
"377","2008-07-01",16.67
"378","2008-07-02",16.24
"379","2008-07-03",16.209999
"380","2008-07-07",15.9
"381","2008-07-08",16.93
"382","2008-07-09",15.82
"383","2008-07-10",16.379999
"384","2008-07-11",16.620001
"385","2008-07-14",16.139999
"386","2008-07-15",16.15
"387","2008-07-16",17.23
"388","2008-07-17",17.65
"389","2008-07-18",17.6
"390","2008-07-21",17.889999
"391","2008-07-22",18.27
"392","2008-07-23",18.51
"393","2008-07-24",17.620001
"394","2008-07-25",17.809999
"395","2008-07-28",17.52
"396","2008-07-29",17.25
"397","2008-07-30",17.280001
"398","2008-07-31",17.27
"399","2008-08-01",17.41
"400","2008-08-04",17.280001
"401","2008-08-05",18.16
"402","2008-08-06",17.84
"403","2008-08-07",17.219999
"404","2008-08-08",18.049999
"405","2008-08-11",18.860001
"406","2008-08-12",18.65
"407","2008-08-13",18.639999
"408","2008-08-14",18.49
"409","2008-08-15",18.26
"410","2008-08-18",18.07
"411","2008-08-19",17.440001
"412","2008-08-20",17.34
"413","2008-08-21",17
"414","2008-08-22",17.66
"415","2008-08-25",17.34
"416","2008-08-26",17.559999
"417","2008-08-27",17.549999
"418","2008-08-28",17.92
"419","2008-08-29",17.84
"420","2008-09-02",17.83
"421","2008-09-03",17.99
"422","2008-09-04",17.65
"423","2008-09-05",17.67
"424","2008-09-08",18.07
"425","2008-09-09",17.610001
"426","2008-09-10",17.9
"427","2008-09-11",17.91
"428","2008-09-12",17.85
"429","2008-09-15",17.23
"430","2008-09-16",17.76
"431","2008-09-17",17.52
"432","2008-09-18",18.02
"433","2008-09-19",18.950001
"434","2008-09-22",18.07
"435","2008-09-23",18.200001
"436","2008-09-24",18.1
"437","2008-09-25",18.5
"438","2008-09-26",19.23
"439","2008-09-29",18.52
"440","2008-09-30",19.66
"441","2008-10-01",19.110001
"442","2008-10-02",18.219999
"443","2008-10-03",17.75
"444","2008-10-06",17.370001
"445","2008-10-07",16.48
"446","2008-10-08",16.42
"447","2008-10-09",15.57
"448","2008-10-10",17
"449","2008-10-13",17.93
"450","2008-10-14",16.76
"451","2008-10-15",14.46
"452","2008-10-16",15.45
"453","2008-10-17",15.44
"454","2008-10-20",16.09
"455","2008-10-21",15.74
"456","2008-10-22",15.18
"457","2008-10-23",14.87
"458","2008-10-24",13.35
"459","2008-10-27",12.13
"460","2008-10-28",13.69
"461","2008-10-29",13.51
"462","2008-10-30",14.12
"463","2008-10-31",15.07
"464","2008-11-03",14.98
"465","2008-11-04",15.25
"466","2008-11-05",14.12
"467","2008-11-06",13.97
"468","2008-11-07",14.66
"469","2008-11-10",13.97
"470","2008-11-11",14.04
"471","2008-11-12",13.27
"472","2008-11-13",14.41
"473","2008-11-14",13.2
"474","2008-11-17",12.81
"475","2008-11-18",12.88
"476","2008-11-19",11.74
"477","2008-11-20",11.01
"478","2008-11-21",10.72
"479","2008-11-24",11.73
"480","2008-11-25",12.42
"481","2008-11-26",13.17
"482","2008-11-28",13.24
"483","2008-12-01",11.55
"484","2008-12-02",12.6
"485","2008-12-03",13.21
"486","2008-12-04",12.85
"487","2008-12-05",13.49
"488","2008-12-08",14.61
"489","2008-12-09",13.84
"490","2008-12-10",14.9
"491","2008-12-11",13.07
"492","2008-12-12",13.89
"493","2008-12-15",13.48
"494","2008-12-16",14.78
"495","2008-12-17",15.11
"496","2008-12-18",14.14
"497","2008-12-19",13.98
"498","2008-12-22",13.51
"499","2008-12-23",13.6
"500","2008-12-24",14.78
"501","2008-12-26",14.48
"502","2008-12-29",14.6
"503","2008-12-30",14.57
"504","2008-12-31",15.97
"505","2009-01-02",14.92
"506","2009-01-05",14.74
"507","2009-01-06",15.02
"508","2009-01-07",14.34
"509","2009-01-08",14.01
"510","2009-01-09",13.27
"511","2009-01-12",13
"512","2009-01-13",13.8
"513","2009-01-14",13.3
"514","2009-01-15",13.88
"515","2009-01-16",14.75
"516","2009-01-20",13.55
"517","2009-01-21",14.76
"518","2009-01-22",14.16
"519","2009-01-23",14.7
"520","2009-01-26",14.85
"521","2009-01-27",15.22
"522","2009-01-28",16.049999
"523","2009-01-29",15.29
"524","2009-01-30",14.63
"525","2009-02-02",15.74
"526","2009-02-03",15.79
"527","2009-02-04",15.27
"528","2009-02-05",15.13
"529","2009-02-06",16.190001
"530","2009-02-09",16.41
"531","2009-02-10",14.74
"532","2009-02-11",14.92
"533","2009-02-12",14.75
"534","2009-02-13",14.19
"535","2009-02-17",13.35
"536","2009-02-18",13.68
"537","2009-02-19",13.34
"538","2009-02-20",14.39
"539","2009-02-23",13.28
"540","2009-02-24",14.15
"541","2009-02-25",14.04
"542","2009-02-26",13.28
"543","2009-02-27",13.13
"544","2009-03-02",12.09
"545","2009-03-03",12.03
"546","2009-03-04",12.49
"547","2009-03-05",11.83
"548","2009-03-06",11.89
"549","2009-03-09",12.09
"550","2009-03-10",13.5
"551","2009-03-11",13.15
"552","2009-03-12",14.24
"553","2009-03-13",13.93
"554","2009-03-16",12.85
"555","2009-03-17",13.65
"556","2009-03-18",14.4
"557","2009-03-19",13.56
"558","2009-03-20",12.87
"559","2009-03-23",14.86
"560","2009-03-24",13.79
"561","2009-03-25",13.94
"562","2009-03-26",14.09
"563","2009-03-27",13.36
"564","2009-03-30",13.09
"565","2009-03-31",14.08
"566","2009-04-01",14.1
"567","2009-04-02",14.92
"568","2009-04-03",15.58
"569","2009-04-06",15.33
"570","2009-04-07",13.94
"571","2009-04-08",14.12
"572","2009-04-09",15.58
"573","2009-04-13",15.18
"574","2009-04-14",13.89
"575","2009-04-15",14.61
"576","2009-04-16",14.9
"577","2009-04-17",14.83
"578","2009-04-20",13.93
"579","2009-04-21",15.39
"580","2009-04-22",15.23
"581","2009-04-23",15.51
"582","2009-04-24",16.129999
"583","2009-04-27",15.64
"584","2009-04-28",15.4
"585","2009-04-29",16.08
"586","2009-04-30",15.72
"587","2009-05-01",15.24
"588","2009-05-04",16.59
"589","2009-05-05",15.98
"590","2009-05-06",16.690001
"591","2009-05-07",15.49
"592","2009-05-08",16.18
"593","2009-05-11",15.39
"594","2009-05-12",15.38
"595","2009-05-13",14.52
"596","2009-05-14",14.86
"597","2009-05-15",14.14
"598","2009-05-18",15.12
"599","2009-05-19",14.82
"600","2009-05-20",14.63
"601","2009-05-21",14.91
"602","2009-05-22",14.68
"603","2009-05-26",15.67
"604","2009-05-27",14.98
"605","2009-05-28",15.42
"606","2009-05-29",15.97
"607","2009-06-01",16.51
"608","2009-06-02",16.48
"609","2009-06-03",16.549999
"610","2009-06-04",17.200001
"611","2009-06-05",17.040001
"612","2009-06-08",16.690001
"613","2009-06-09",16.459999
"614","2009-06-10",15.99
"615","2009-06-11",15.73
"616","2009-06-12",15.93
"617","2009-06-15",15.3
"618","2009-06-16",15.16
"619","2009-06-17",14.99
"620","2009-06-18",15.31
"621","2009-06-19",15.34
"622","2009-06-22",14.83
"623","2009-06-23",14.81
"624","2009-06-24",15.11
"625","2009-06-25",15.49
"626","2009-06-26",15.53
"627","2009-06-29",15.54
"628","2009-06-30",15.52
"629","2009-07-01",15.81
"630","2009-07-02",14.89
"631","2009-07-06",15.54
"632","2009-07-07",15.09
"633","2009-07-08",15.15
"634","2009-07-09",14.72
"635","2009-07-10",14.83
"636","2009-07-13",15.37
"637","2009-07-14",15.57
"638","2009-07-15",15.84
"639","2009-07-16",16.24
"640","2009-07-17",15.99
"641","2009-07-20",16.389999
"642","2009-07-21",16.18
"643","2009-07-22",16.23
"644","2009-07-23",16.52
"645","2009-07-24",16.51
"646","2009-07-27",16.66
"647","2009-07-28",16.83
"648","2009-07-29",16.540001
"649","2009-07-30",17
"650","2009-07-31",16.709999
"651","2009-08-03",16.99
"652","2009-08-04",17.790001
"653","2009-08-05",18.51
"654","2009-08-06",18.1
"655","2009-08-07",18.84
"656","2009-08-10",18.23
"657","2009-08-11",17.84
"658","2009-08-12",17.860001
"659","2009-08-13",17.629999
"660","2009-08-14",17.389999
"661","2009-08-17",16.67
"662","2009-08-18",16.77
"663","2009-08-19",16.549999
"664","2009-08-20",17.040001
"665","2009-08-21",17.41
"666","2009-08-24",17.139999
"667","2009-08-25",16.99
"668","2009-08-26",17
"669","2009-08-27",17.040001
"670","2009-08-28",17.01
"671","2009-08-31",16.91
"672","2009-09-01",16.059999
"673","2009-09-02",15.98
"674","2009-09-03",16.290001
"675","2009-09-04",16.360001
"676","2009-09-08",16.780001
"677","2009-09-09",16.969999
"678","2009-09-10",16.940001
"679","2009-09-11",16.66
"680","2009-09-14",17.049999
"681","2009-09-15",17.200001
"682","2009-09-16",17.389999
"683","2009-09-17",17.23
"684","2009-09-18",17.190001
"685","2009-09-21",16.879999
"686","2009-09-22",16.940001
"687","2009-09-23",16.32
"688","2009-09-24",15.83
"689","2009-09-25",16.09
"690","2009-09-28",16.690001
"691","2009-09-29",16.370001
"692","2009-09-30",16.02
"693","2009-10-01",15.35
"694","2009-10-02",15.18
"695","2009-10-05",15.31
"696","2009-10-06",15.13
"697","2009-10-07",14.92
"698","2009-10-08",14.96
"699","2009-10-09",15.25
"700","2009-10-12",15.73
"701","2009-10-13",15.6
"702","2009-10-14",16.120001
"703","2009-10-15",15.95
"704","2009-10-16",15.77
"705","2009-10-19",16.25
"706","2009-10-20",15.96
"707","2009-10-21",15.66
"708","2009-10-22",15.86
"709","2009-10-23",15.55
"710","2009-10-26",15.42
"711","2009-10-27",15.16
"712","2009-10-28",14.67
"713","2009-10-29",15.05
"714","2009-10-30",15.16
"715","2009-11-02",15.46
"716","2009-11-03",15.93
"717","2009-11-04",15.76
"718","2009-11-05",16.219999
"719","2009-11-06",16.040001
"720","2009-11-09",16.620001
"721","2009-11-10",16.879999
"722","2009-11-11",17.25
"723","2009-11-12",17.209999
"724","2009-11-13",17.49
"725","2009-11-16",17.639999
"726","2009-11-17",18.110001
"727","2009-11-18",18.49
"728","2009-11-19",17.940001
"729","2009-11-20",17.92
"730","2009-11-23",17.85
"731","2009-11-24",17.76
"732","2009-11-25",17.870001
"733","2009-11-27",17.4
"734","2009-11-30",18.09
"735","2009-12-01",18.209999
"736","2009-12-02",18.52
"737","2009-12-03",18.34
"738","2009-12-04",18.860001
"739","2009-12-07",18.6
"740","2009-12-08",18.35
"741","2009-12-09",18.41
"742","2009-12-10",18.23
"743","2009-12-11",18.43
"744","2009-12-14",18.629999
"745","2009-12-15",18.290001
"746","2009-12-16",18.5
"747","2009-12-17",18.59
"748","2009-12-18",18.91
"749","2009-12-21",19.049999
"750","2009-12-22",19.450001
"751","2009-12-23",19.58
"752","2009-12-24",19.549999
"753","2009-12-28",19.780001
"754","2009-12-29",19.639999
"755","2009-12-30",19.85
"756","2009-12-31",19.450001
"757","2010-01-04",19.620001
"758","2010-01-05",19.950001
"759","2010-01-06",19.91
"760","2010-01-07",19.93
"761","2010-01-08",19.84
"762","2010-01-11",19.889999
"763","2010-01-12",19.41
"764","2010-01-13",19.92
"765","2010-01-14",19.83
"766","2010-01-15",20
"767","2010-01-19",20.540001
"768","2010-01-20",20.360001
"769","2010-01-21",19.950001
"770","2010-01-22",19.74
"771","2010-01-25",19.959999
"772","2010-01-26",19.92
"773","2010-01-27",19.4
"774","2010-01-28",18.709999
"775","2010-01-29",18.709999
"776","2010-02-01",18.860001
"777","2010-02-02",19.219999
"778","2010-02-03",18.780001
"779","2010-02-04",17.950001
"780","2010-02-05",18.059999
"781","2010-02-08",17.690001
"782","2010-02-09",17.67
"783","2010-02-10",17.889999
"784","2010-02-11",18.290001
"785","2010-02-12",18.26
"786","2010-02-16",18.379999
"787","2010-02-17",18.68
"788","2010-02-18",18.639999
"789","2010-02-19",18.6
"790","2010-02-22",18.870001
"791","2010-02-23",18.75
"792","2010-02-24",18.66
"793","2010-02-25",18.74
"794","2010-02-26",18.969999
"795","2010-03-01",19.129999
"796","2010-03-02",18.93
"797","2010-03-03",18.91
"798","2010-03-04",18.950001
"799","2010-03-05",19.34
"800","2010-03-08",19.58
"801","2010-03-09",19.67
"802","2010-03-10",20.129999
"803","2010-03-11",20.43
"804","2010-03-12",20.440001
"805","2010-03-15",20.25
"806","2010-03-16",20.58
"807","2010-03-17",20.639999
"808","2010-03-18",20.540001
"809","2010-03-19",20.219999
"810","2010-03-22",20.41
"811","2010-03-23",20.379999
"812","2010-03-24",20.5
"813","2010-03-25",20.6
"814","2010-03-26",20.379999
"815","2010-03-29",19.889999
"816","2010-03-30",19.860001
"817","2010-03-31",19.49
"818","2010-04-01",19.57
"819","2010-04-05",20.25
"820","2010-04-06",20.629999
"821","2010-04-07",20.18
"822","2010-04-08",20.18
"823","2010-04-09",20.1
"824","2010-04-12",19.870001
"825","2010-04-13",20.280001
"826","2010-04-14",20.49
"827","2010-04-15",19.950001
"828","2010-04-16",19.299999
"829","2010-04-19",19.6
"830","2010-04-20",19.870001
"831","2010-04-21",20.35
"832","2010-04-22",20.77
"833","2010-04-23",21.040001
"834","2010-04-26",21.030001
"835","2010-04-27",20.49
"836","2010-04-28",20.059999
"837","2010-04-29",20.700001
"838","2010-04-30",20.02
"839","2010-05-03",20.48
"840","2010-05-04",19.969999
"841","2010-05-05",19.709999
"842","2010-05-06",18.58
"843","2010-05-07",18.15
"844","2010-05-10",19.459999
"845","2010-05-11",19.690001
"846","2010-05-12",20.219999
"847","2010-05-13",20.049999
"848","2010-05-14",19.41
"849","2010-05-17",19.48
"850","2010-05-18",19.32
"851","2010-05-19",19.4
"852","2010-05-20",18.51
"853","2010-05-21",19.18
"854","2010-05-24",18.76
"855","2010-05-25",18.85
"856","2010-05-26",19.08
"857","2010-05-27",20.059999
"858","2010-05-28",19.860001
"859","2010-06-01",19.360001
"860","2010-06-02",19.809999
"861","2010-06-03",19.709999
"862","2010-06-04",18.6
"863","2010-06-07",18.559999
"864","2010-06-08",18.85
"865","2010-06-09",18.879999
"866","2010-06-10",19.620001
"867","2010-06-11",20
"868","2010-06-14",20.17
"869","2010-06-15",20.58
"870","2010-06-16",20.610001
"871","2010-06-17",20.85
"872","2010-06-18",20.49
"873","2010-06-21",20.190001
"874","2010-06-22",19.860001
"875","2010-06-23",19.65
"876","2010-06-24",19.370001
"877","2010-06-25",20.049999
"878","2010-06-28",20.08
"879","2010-06-29",19.790001
"880","2010-06-30",19.93
"881","2010-07-01",20
"882","2010-07-02",19.860001
"883","2010-07-06",19.719999
"884","2010-07-07",20.67
"885","2010-07-08",20.799999
"886","2010-07-09",21.059999
"887","2010-07-12",20.969999
"888","2010-07-13",21.549999
"889","2010-07-14",21.309999
"890","2010-07-15",20.870001
"891","2010-07-16",21.209999
"892","2010-07-19",21.530001
"893","2010-07-20",22.120001
"894","2010-07-21",21.74
"895","2010-07-22",22.450001
"896","2010-07-23",22.639999
"897","2010-07-26",22.93
"898","2010-07-27",23.07
"899","2010-07-28",22.129999
"900","2010-07-29",22.09
"901","2010-07-30",21.98
"902","2010-08-02",22.65
"903","2010-08-03",22.4
"904","2010-08-04",22.49
"905","2010-08-05",21.74
"906","2010-08-06",21.52
"907","2010-08-09",22.030001
"908","2010-08-10",21.76
"909","2010-08-11",21.52
"910","2010-08-12",21.23
"911","2010-08-13",21.15
"912","2010-08-16",21.129999
"913","2010-08-17",21.58
"914","2010-08-18",21.52
"915","2010-08-19",21.07
"916","2010-08-20",21.120001
"917","2010-08-23",21.18
"918","2010-08-24",21.08
"919","2010-08-25",21.129999
"920","2010-08-26",20.77
"921","2010-08-27",21.24
"922","2010-08-30",21
"923","2010-08-31",21.450001
"924","2010-09-01",22.02
"925","2010-09-02",22.23
"926","2010-09-03",22.549999
"927","2010-09-07",22.02
"928","2010-09-08",21.93
"929","2010-09-09",21.48
"930","2010-09-10",21.459999
"931","2010-09-13",21.51
"932","2010-09-14",21.49
"933","2010-09-15",21.459999
"934","2010-09-16",21.58
"935","2010-09-17",21.91
"936","2010-09-20",22.6
"937","2010-09-21",22.25
"938","2010-09-22",22.01
"939","2010-09-23",21.309999
"940","2010-09-24",22.27
"941","2010-09-27",22.030001
"942","2010-09-28",22.26
"943","2010-09-29",22.290001
"944","2010-09-30",22.450001
"945","2010-10-01",22.5
"946","2010-10-04",22.799999
"947","2010-10-05",23.15
"948","2010-10-06",23.139999
"949","2010-10-07",23.110001
"950","2010-10-08",22.91
"951","2010-10-11",22.690001
"952","2010-10-12",22.65
"953","2010-10-13",22.950001
"954","2010-10-14",23.09
"955","2010-10-15",22.860001
"956","2010-10-18",23.15
"957","2010-10-19",23.030001
"958","2010-10-20",23.6
"959","2010-10-21",23.540001
"960","2010-10-22",23.530001
"961","2010-10-25",23.6
"962","2010-10-26",23.58
"963","2010-10-27",22.969999
"964","2010-10-28",22.959999
"965","2010-10-29",23
"966","2010-11-01",23.139999
"967","2010-11-02",23.42
"968","2010-11-03",23.209999
"969","2010-11-04",23.59
"970","2010-11-05",23.67
"971","2010-11-08",23.32
"972","2010-11-09",22.620001
"973","2010-11-10",22.780001
"974","2010-11-11",22.799999
"975","2010-11-12",22.15
"976","2010-11-15",21.610001
"977","2010-11-16",20.940001
"978","2010-11-17",21
"979","2010-11-18",21.030001
