"","date","CFFN"
"1","2007-01-03",17.007553
"2","2007-01-04",17.029642
"3","2007-01-05",16.773424
"4","2007-01-08",16.676237
"5","2007-01-09",16.808764
"6","2007-01-10",16.74692
"7","2007-01-11",16.967796
"8","2007-01-12",17.051729
"9","2007-01-16",17.10474
"10","2007-01-17",17.047312
"11","2007-01-18",16.985466
"12","2007-01-19",16.989883
"13","2007-01-22",17.056147
"14","2007-01-23",17.12241
"15","2007-01-24",17.210762
"16","2007-01-25",17.28586
"17","2007-01-26",17.334452
"18","2007-01-29",17.268188
"19","2007-01-30",17.365376
"20","2007-01-31",17.246101
"21","2007-02-01",17.537659
"22","2007-02-02",17.833635
"23","2007-02-05",17.581835
"24","2007-02-06",17.462561
"25","2007-02-07",17.665768
"26","2007-02-08",17.665768
"27","2007-02-09",17.489067
"28","2007-02-12",17.39188
"29","2007-02-13",17.550913
"30","2007-02-14",17.595087
"31","2007-02-15",17.621593
"32","2007-02-16",17.577417
"33","2007-02-20",17.621593
"34","2007-02-21",17.515572
"35","2007-02-22",17.573
"36","2007-02-23",17.259354
"37","2007-02-26",16.795511
"38","2007-02-27",16.433273
"39","2007-02-28",16.543711
"40","2007-03-01",16.658567
"41","2007-03-02",16.552547
"42","2007-03-05",16.172638
"43","2007-03-06",16.265406
"44","2007-03-07",16.331669
"45","2007-03-08",16.468613
"46","2007-03-09",16.47303
"47","2007-03-12",16.601139
"48","2007-03-13",16.318417
"49","2007-03-14",16.230066
"50","2007-03-15",16.389097
"51","2007-03-16",16.36701
"52","2007-03-19",16.309582
"53","2007-03-20",16.450943
"54","2007-03-21",16.857357
"55","2007-03-22",16.844105
"56","2007-03-23",16.963379
"57","2007-03-26",16.786676
"58","2007-03-27",16.667402
"59","2007-03-28",16.729248
"60","2007-03-29",16.813183
"61","2007-03-30",16.702744
"62","2007-04-02",16.693909
"63","2007-04-03",16.755754
"64","2007-04-04",16.702744
"65","2007-04-05",16.67182
"66","2007-04-09",16.7425
"67","2007-04-10",16.707161
"68","2007-04-11",16.632063
"69","2007-04-12",16.552547
"70","2007-04-13",16.579052
"71","2007-04-16",16.755754
"72","2007-04-17",16.883863
"73","2007-04-18",17.095905
"74","2007-04-19",17.290277
"75","2007-04-20",17.28586
"76","2007-04-23",17.109158
"77","2007-04-24",16.972214
"78","2007-04-25",17.117992
"79","2007-04-26",17.082653
"80","2007-04-27",17.135662
"81","2007-04-30",17.060564
"82","2007-05-01",17.166586
"83","2007-05-02",17.30353
"84","2007-05-03",17.418386
"85","2007-05-04",17.400715
"86","2007-05-07",17.241684
"87","2007-05-08",17.095905
"88","2007-05-09",17.312365
"89","2007-05-10",17.219597
"90","2007-05-11",17.250519
"91","2007-05-14",17.095905
"92","2007-05-15",17.060564
"93","2007-05-16",17.042894
"94","2007-05-17",17.042894
"95","2007-05-18",17.069399
"96","2007-05-21",17.307947
"97","2007-05-22",17.502319
"98","2007-05-23",17.383045
"99","2007-05-24",16.963379
"100","2007-05-25",16.928038
"101","2007-05-29",16.985466
"102","2007-05-30",17.060564
"103","2007-05-31",17.003136
"104","2007-06-01",17.091488
"105","2007-06-04",17.188673
"106","2007-06-05",16.985466
"107","2007-06-06",17.113575
"108","2007-06-07",16.910368
"109","2007-06-08",17.007553
"110","2007-06-11",16.994301
"111","2007-06-12",16.844105
"112","2007-06-13",16.870609
"113","2007-06-14",16.738083
"114","2007-06-15",16.883863
"115","2007-06-18",16.998718
"116","2007-06-19",16.813183
"117","2007-06-20",16.702744
"118","2007-06-21",16.632063
"119","2007-06-22",16.499537
"120","2007-06-25",16.415604
"121","2007-06-26",16.344921
"122","2007-06-27",16.406767
"123","2007-06-28",16.313999
"124","2007-06-29",16.309582
"125","2007-07-02",16.411184
"126","2007-07-03",16.340504
"127","2007-07-05",16.252153
"128","2007-07-06",16.221231
"129","2007-07-09",16.207977
"130","2007-07-10",15.89875
"131","2007-07-11",15.872245
"132","2007-07-12",16.013605
"133","2007-07-13",16.026859
"134","2007-07-16",15.969431
"135","2007-07-17",15.814816
"136","2007-07-18",15.359809
"137","2007-07-19",15.320051
"138","2007-07-20",14.975483
"139","2007-07-23",14.935724
"140","2007-07-24",14.670671
"141","2007-07-25",14.546981
"142","2007-07-26",14.467464
"143","2007-07-27",14.304015
"144","2007-07-30",14.418872
"145","2007-07-31",14.454212
"146","2007-08-01",14.016875
"147","2007-08-02",14.069885
"148","2007-08-03",13.729734
"149","2007-08-06",14.034545
"150","2007-08-07",14.670671
"151","2007-08-08",15.46583
"152","2007-08-09",15.010823
"153","2007-08-10",14.520475
"154","2007-08-13",13.818086
"155","2007-08-14",13.57512
"156","2007-08-15",14.330521
"157","2007-08-16",15.063833
"158","2007-08-17",15.611609
"159","2007-08-20",15.841322
"160","2007-08-21",15.730883
"161","2007-08-22",15.532093
"162","2007-08-23",15.390732
"163","2007-08-24",15.37748
"164","2007-08-27",15.492335
"165","2007-08-28",15.116844
"166","2007-08-29",15.44816
"167","2007-08-30",15.558599
"168","2007-08-31",15.381897
"169","2007-09-04",15.695542
"170","2007-09-05",15.611609
"171","2007-09-06",15.660202
"172","2007-09-07",15.660202
"173","2007-09-10",15.576269
"174","2007-09-11",15.64695
"175","2007-09-12",15.744136
"176","2007-09-13",15.805982
"177","2007-09-14",15.991518
"178","2007-09-17",15.947343
"179","2007-09-18",16.079868
"180","2007-09-19",15.978266
"181","2007-09-20",15.832487
"182","2007-09-21",15.253788
"183","2007-09-24",15.14335
"184","2007-09-25",14.971066
"185","2007-09-26",15.108009
"186","2007-09-27",15.174273
"187","2007-09-28",15.108009
"188","2007-10-01",15.293546
"189","2007-10-02",15.713213
"190","2007-10-03",15.342139
"191","2007-10-04",15.638115
"192","2007-10-05",15.832487
"193","2007-10-08",15.68229
"194","2007-10-09",15.823651
"195","2007-10-10",15.739718
"196","2007-10-11",15.496753
"197","2007-10-12",15.2317
"198","2007-10-15",14.887132
"199","2007-10-16",14.617661
"200","2007-10-17",14.697177
"201","2007-10-18",14.471882
"202","2007-10-19",14.197994
"203","2007-10-22",14.286345
"204","2007-10-23",14.286345
"205","2007-10-24",14.357026
"206","2007-10-25",14.25984
"207","2007-10-26",14.613244
"208","2007-10-29",14.714848
"209","2007-10-30",14.577904
"210","2007-10-31",14.591156
"211","2007-11-01",14.255423
"212","2007-11-02",14.361444
"213","2007-11-05",14.144984
"214","2007-11-06",14.463047
"215","2007-11-07",13.75624
"216","2007-11-08",13.897601
"217","2007-11-09",14.365861
"218","2007-11-12",14.44096
"219","2007-11-13",14.856209
"220","2007-11-14",14.789946
"221","2007-11-15",14.772276
"222","2007-11-16",14.697177
"223","2007-11-19",14.485135
"224","2007-11-20",14.317268
"225","2007-11-21",14.277511
"226","2007-11-23",14.502805
"227","2007-11-26",13.888766
"228","2007-11-27",14.153819
"229","2007-11-28",14.507223
"230","2007-11-29",14.564651
"231","2007-11-30",14.971066
"232","2007-12-03",14.882714
"233","2007-12-04",14.644167
"234","2007-12-05",14.653002
"235","2007-12-06",14.732517
"236","2007-12-07",14.617661
"237","2007-12-10",15.019658
"238","2007-12-11",14.348191
"239","2007-12-12",14.127314
"240","2007-12-13",14.189159
"241","2007-12-14",13.703229
"242","2007-12-17",13.79158
"243","2007-12-18",13.75624
"244","2007-12-19",13.80925
"245","2007-12-20",13.941776
"246","2007-12-21",13.875513
"247","2007-12-24",14.158237
"248","2007-12-26",14.144984
"249","2007-12-27",13.769492
"250","2007-12-28",13.53978
"251","2007-12-31",13.694394
"252","2008-01-02",13.548615
"253","2008-01-03",13.588373
"254","2008-01-04",13.402836
"255","2008-01-07",13.601625
"256","2008-01-08",13.398418
"257","2008-01-09",12.877148
"258","2008-01-10",13.221717
"259","2008-01-11",13.230552
"260","2008-01-14",13.031762
"261","2008-01-15",12.885983
"262","2008-01-16",12.700446
"263","2008-01-17",12.523745
"264","2008-01-18",12.647435
"265","2008-01-22",13.248222
"266","2008-01-23",13.79158
"267","2008-01-24",13.835755
"268","2008-01-25",13.707646
"269","2008-01-28",14.144984
"270","2008-01-29",14.189159
"271","2008-01-30",13.7209
"272","2008-01-31",14.268675
"273","2008-02-01",14.63975
"274","2008-02-04",15.010823
"275","2008-02-05",14.754605
"276","2008-02-06",14.887132
"277","2008-02-07",14.820868
"278","2008-02-08",14.816451
"279","2008-02-11",15.03291
"280","2008-02-12",15.138932
"281","2008-02-13",15.41282
"282","2008-02-14",15.421655
"283","2008-02-15",15.487918
"284","2008-02-19",15.523258
"285","2008-02-20",15.545346
"286","2008-02-21",15.461412
"287","2008-02-22",15.532093
"288","2008-02-25",15.607192
"289","2008-02-26",15.770641
"290","2008-02-27",15.735301
"291","2008-02-28",15.505589
"292","2008-02-29",15.328886
"293","2008-03-03",15.408402
"294","2008-03-04",15.328886
"295","2008-03-05",15.403985
"296","2008-03-06",15.187525
"297","2008-03-07",15.368645
"298","2008-03-10",15.302382
"299","2008-03-11",15.726465
"300","2008-03-12",15.752971
"301","2008-03-13",16.00477
"302","2008-03-14",15.938508
"303","2008-03-17",15.907585
"304","2008-03-18",16.101957
"305","2008-03-19",15.854574
"306","2008-03-20",16.446526
"307","2008-03-24",16.464195
"308","2008-03-25",16.702744
"309","2008-03-26",16.503954
"310","2008-03-27",16.45536
"311","2008-03-28",16.318417
"312","2008-03-31",16.556965
"313","2008-04-01",16.897116
"314","2008-04-02",17.144499
"315","2008-04-03",16.954544
"316","2008-04-04",16.981049
"317","2008-04-07",17.109158
"318","2008-04-08",17.254936
"319","2008-04-09",17.113575
"320","2008-04-10",17.153334
"321","2008-04-11",17.294695
"322","2008-04-14",16.866192
"323","2008-04-15",17.237267
"324","2008-04-16",17.497902
"325","2008-04-17",17.581835
"326","2008-04-18",17.727613
"327","2008-04-21",17.749702
"328","2008-04-22",16.583469
"329","2008-04-23",16.420021
"330","2008-04-24",17.12241
"331","2008-04-25",17.095905
"332","2008-04-28",17.215179
"333","2008-04-29",17.294695
"334","2008-04-30",17.095905
"335","2008-05-01",17.113575
"336","2008-05-02",16.897116
"337","2008-05-05",17.069399
"338","2008-05-06",17.144499
"339","2008-05-07",16.830853
"340","2008-05-08",16.972214
"341","2008-05-09",17.08707
"342","2008-05-12",17.524406
"343","2008-05-13",17.577417
"344","2008-05-14",17.705526
"345","2008-05-15",18.054512
"346","2008-05-16",18.213545
"347","2008-05-19",17.908733
"348","2008-05-20",17.970579
"349","2008-05-21",18.00592
"350","2008-05-22",18.191456
"351","2008-05-23",17.935238
"352","2008-05-27",18.067764
"353","2008-05-28",18.014755
"354","2008-05-29",18.134027
"355","2008-05-30",18.11194
"356","2008-06-02",17.979414
"357","2008-06-03",18.098688
"358","2008-06-04",18.045677
"359","2008-06-05",18.266554
"360","2008-06-06",17.891064
"361","2008-06-09",17.8248
"362","2008-06-10",17.820383
"363","2008-06-11",17.581835
"364","2008-06-12",17.917568
"365","2008-06-13",18.014755
"366","2008-06-16",18.187038
"367","2008-06-17",18.036842
"368","2008-06-18",18.036842
"369","2008-06-19",17.599504
"370","2008-06-20",17.648098
"371","2008-06-23",17.113575
"372","2008-06-24",17.179838
"373","2008-06-25",17.246101
"374","2008-06-26",17.153334
"375","2008-06-27",17.299112
"376","2008-06-30",16.614393
"377","2008-07-01",16.958961
"378","2008-07-02",17.029642
"379","2008-07-03",16.844105
"380","2008-07-07",16.508371
"381","2008-07-08",17.12241
"382","2008-07-09",16.685074
"383","2008-07-10",16.618811
"384","2008-07-11",17.01639
"385","2008-07-14",16.380262
"386","2008-07-15",15.929672
"387","2008-07-16",16.729248
"388","2008-07-17",17.069399
"389","2008-07-18",17.277025
"390","2008-07-21",17.069399
"391","2008-07-22",17.692274
"392","2008-07-23",17.670185
"393","2008-07-24",17.307947
"394","2008-07-25",17.444891
"395","2008-07-28",17.109158
"396","2008-07-29",17.687857
"397","2008-07-30",17.723196
"398","2008-07-31",17.864557
"399","2008-08-01",17.77179
"400","2008-08-04",18.010338
"401","2008-08-05",17.961744
"402","2008-08-06",17.921986
"403","2008-08-07",17.838053
"404","2008-08-08",17.944075
"405","2008-08-11",18.712727
"406","2008-08-12",18.964527
"407","2008-08-13",19.216328
"408","2008-08-14",19.203075
"409","2008-08-15",19.397448
"410","2008-08-18",19.446039
"411","2008-08-19",19.163317
"412","2008-08-20",19.185404
"413","2008-08-21",18.951275
"414","2008-08-22",19.172152
"415","2008-08-25",19.150064
"416","2008-08-26",19.088219
"417","2008-08-27",19.04846
"418","2008-08-28",19.31793
"419","2008-08-29",19.313513
"420","2008-09-02",19.313513
"421","2008-09-03",19.326765
"422","2008-09-04",19.097054
"423","2008-09-05",19.388611
"424","2008-09-08",19.909882
"425","2008-09-09",19.644829
"426","2008-09-10",19.397448
"427","2008-09-11",19.578566
"428","2008-09-12",19.817114
"429","2008-09-15",19.309095
"430","2008-09-16",20.188187
"431","2008-09-17",19.989397
"432","2008-09-18",20.850819
"433","2008-09-19",21.438353
"434","2008-09-22",22.070063
"435","2008-09-23",22.136326
"436","2008-09-24",22.087732
"437","2008-09-25",21.482529
"438","2008-09-26",21.031939
"439","2008-09-29",20.709457
"440","2008-09-30",19.582983
"441","2008-10-01",19.993816
"442","2008-10-02",19.216328
"443","2008-10-03",18.867342
"444","2008-10-06",17.736448
"445","2008-10-07",17.064981
"446","2008-10-08",15.805982
"447","2008-10-09",14.834121
"448","2008-10-10",15.395149
"449","2008-10-13",16.446526
"450","2008-10-14",17.091488
"451","2008-10-15",16.216814
"452","2008-10-16",17.029642
"453","2008-10-17",18.050095
"454","2008-10-20",18.699474
"455","2008-10-21",18.686222
"456","2008-10-22",18.995449
"457","2008-10-23",19.039625
"458","2008-10-24",18.284225
"459","2008-10-27",18.31073
"460","2008-10-28",18.964527
"461","2008-10-29",19.397448
"462","2008-10-30",19.560896
"463","2008-10-31",20.546009
"464","2008-11-03",20.307461
"465","2008-11-04",20.638777
"466","2008-11-05",20.612272
"467","2008-11-06",20.007069
"468","2008-11-07",20.06008
"469","2008-11-10",19.825949
"470","2008-11-11",19.278173
"471","2008-11-12",19.092636
"472","2008-11-13",20.347219
"473","2008-11-14",19.622742
"474","2008-11-17",20.024738
"475","2008-11-18",20.157265
"476","2008-11-19",19.04846
"477","2008-11-20",18.332817
"478","2008-11-21",18.536026
"479","2008-11-24",19.415117
"480","2008-11-25",18.690639
"481","2008-11-26",18.664133
"482","2008-11-28",18.893847
"483","2008-12-01",18.893847
"484","2008-12-02",19.238415
"485","2008-12-03",19.87896
"486","2008-12-04",20.095419
"487","2008-12-05",20.174934
"488","2008-12-08",19.856871
"489","2008-12-09",19.119141
"490","2008-12-10",18.991032
"491","2008-12-11",18.84967
"492","2008-12-12",19.282591
"493","2008-12-15",18.885012
"494","2008-12-16",19.613907
"495","2008-12-17",19.039625
"496","2008-12-18",19.021955
"497","2008-12-19",18.946857
"498","2008-12-22",19.574148
"499","2008-12-23",19.755268
"500","2008-12-24",19.490215
"501","2008-12-26",19.874542
"502","2008-12-29",20.086584
"503","2008-12-30",19.96731
"504","2008-12-31",20.144012
"505","2009-01-02",20.024738
"506","2009-01-05",19.437204
"507","2009-01-06",19.340019
"508","2009-01-07",18.770155
"509","2009-01-08",19.370941
"510","2009-01-09",18.624376
"511","2009-01-12",18.527189
"512","2009-01-13",19.044043
"513","2009-01-14",18.756903
"514","2009-01-15",19.331184
"515","2009-01-16",19.596237
"516","2009-01-20",18.619959
"517","2009-01-21",18.898264
"518","2009-01-22",18.288643
"519","2009-01-23",18.447674
"520","2009-01-26",18.226797
"521","2009-01-27",18.412334
"522","2009-01-28",19.132395
"523","2009-01-29",18.29306
"524","2009-01-30",18.288643
"525","2009-02-02",18.938023
"526","2009-02-03",19.432787
"527","2009-02-04",18.986614
"528","2009-02-05",18.540443
"529","2009-02-06",18.633211
"530","2009-02-09",18.430004
"531","2009-02-10",17.542078
"532","2009-02-11",17.785042
"533","2009-02-12",17.550913
"534","2009-02-13",17.608341
"535","2009-02-17",16.94129
"536","2009-02-18",16.587887
"537","2009-02-19",15.797146
"538","2009-02-20",15.461412
"539","2009-02-23",15.130096
"540","2009-02-24",15.461412
"541","2009-02-25",15.364226
"542","2009-02-26",16.093122
"543","2009-02-27",16.358175
"544","2009-03-02",15.713213
"545","2009-03-03",15.792728
"546","2009-03-04",15.355392
"547","2009-03-05",14.953395
"548","2009-03-06",14.975483
"549","2009-03-09",15.434908
"550","2009-03-10",15.620444
"551","2009-03-11",15.315634
"552","2009-03-12",15.929672
"553","2009-03-13",15.841322
"554","2009-03-16",15.68229
"555","2009-03-17",16.265406
"556","2009-03-18",16.870609
"557","2009-03-19",16.45536
"558","2009-03-20",16.389097
"559","2009-03-23",17.453726
"560","2009-03-24",16.344921
"561","2009-03-25",16.830853
"562","2009-03-26",17.171003
"563","2009-03-27",16.645315
"564","2009-03-30",16.022442
"565","2009-03-31",16.702744
"566","2009-04-01",16.729248
"567","2009-04-02",16.238901
"568","2009-04-03",15.810399
"569","2009-04-06",15.567434
"570","2009-04-07",16.000353
"571","2009-04-08",16.150551
"572","2009-04-09",16.826435
"573","2009-04-13",17.228432
"574","2009-04-14",16.477448
"575","2009-04-15",16.760172
"576","2009-04-16",16.92362
"577","2009-04-17",16.901533
"578","2009-04-20",16.45536
"579","2009-04-21",17.237267
"580","2009-04-22",16.976631
"581","2009-04-23",17.025225
"582","2009-04-24",17.272606
"583","2009-04-27",17.471395
"584","2009-04-28",17.648098
"585","2009-04-29",17.444891
"586","2009-04-30",17.210762
"587","2009-05-01",17.19309
"588","2009-05-04",18.089853
"589","2009-05-05",17.838053
"590","2009-05-06",18.566948
"591","2009-05-07",18.297478
"592","2009-05-08",19.366524
"593","2009-05-11",19.401865
"594","2009-05-12",19.185404
"595","2009-05-13",19.101471
"596","2009-05-14",18.770155
"597","2009-05-15",18.368158
"598","2009-05-18",19.22958
"599","2009-05-19",18.346071
"600","2009-05-20",18.20471
"601","2009-05-21",18.094271
"602","2009-05-22",18.001501
"603","2009-05-26",18.690639
"604","2009-05-27",18.050095
"605","2009-05-28",18.443256
"606","2009-05-29",18.593452
"607","2009-06-01",18.668552
"608","2009-06-02",18.885012
"609","2009-06-03",18.452091
"610","2009-06-04",18.774572
"611","2009-06-05",18.275391
"612","2009-06-08",18.363741
"613","2009-06-09",18.500685
"614","2009-06-10",18.160534
"615","2009-06-11",18.3284
"616","2009-06-12",18.028008
"617","2009-06-15",17.714361
"618","2009-06-16",17.387463
"619","2009-06-17",16.954544
"620","2009-06-18",17.126827
"621","2009-06-19",16.932455
"622","2009-06-22",16.614393
"623","2009-06-23",16.936872
"624","2009-06-24",16.552547
"625","2009-06-25",16.486284
"626","2009-06-26",16.751337
"627","2009-06-29",16.936872
"628","2009-06-30",16.932455
"629","2009-07-01",17.117992
"630","2009-07-02",16.490702
"631","2009-07-06",16.888281
"632","2009-07-07",16.358175
"633","2009-07-08",16.300747
"634","2009-07-09",16.420021
"635","2009-07-10",16.428856
"636","2009-07-13",17.073816
"637","2009-07-14",16.623228
"638","2009-07-15",16.791094
"639","2009-07-16",16.667402
"640","2009-07-17",16.605556
"641","2009-07-20",16.605556
"642","2009-07-21",16.230066
"643","2009-07-22",16.172638
"644","2009-07-23",16.243319
"645","2009-07-24",16.199142
"646","2009-07-27",16.486284
"647","2009-07-28",16.526041
"648","2009-07-29",16.340504
"649","2009-07-30",16.336086
"650","2009-07-31",16.269823
"651","2009-08-03",16.212395
"652","2009-08-04",16.552547
"653","2009-08-05",16.503954
"654","2009-08-06",15.814816
"655","2009-08-07",16.031277
"656","2009-08-10",16.18589
"657","2009-08-11",15.739718
"658","2009-08-12",15.854574
"659","2009-08-13",15.894332
"660","2009-08-14",15.68229
"661","2009-08-17",15.487918
"662","2009-08-18",15.461412
"663","2009-08-19",15.302382
"664","2009-08-20",15.094756
"665","2009-08-21",15.183107
"666","2009-08-24",15.041746
"667","2009-08-25",14.935724
"668","2009-08-26",14.825286
"669","2009-08-27",14.613244
"670","2009-08-28",14.321686
"671","2009-08-31",14.193577
"672","2009-09-01",13.835755
