"","date","EPR"
"120","2007-06-25",52.779999
"121","2007-06-26",52.25
"122","2007-06-27",53.110001
"123","2007-06-28",54.02
"124","2007-06-29",53.779999
"125","2007-07-02",55.23
"126","2007-07-03",54.650002
"127","2007-07-05",55.650002
"128","2007-07-06",55.740002
"129","2007-07-09",55.599998
"130","2007-07-10",53.599998
"131","2007-07-11",53.98
"132","2007-07-12",54.349998
"133","2007-07-13",54.099998
"134","2007-07-16",53.5
"135","2007-07-17",53.470001
"136","2007-07-18",53
"137","2007-07-19",53.07
"138","2007-07-20",51.77
"139","2007-07-23",50.82
"140","2007-07-24",48.07
"141","2007-07-25",48.029999
"142","2007-07-26",47.810001
"143","2007-07-27",45.73
"144","2007-07-30",45.5
"145","2007-07-31",44.549999
"146","2007-08-01",44.200001
"147","2007-08-02",45.099998
"148","2007-08-03",42.299999
"149","2007-08-06",43.650002
"150","2007-08-07",43.900002
"151","2007-08-08",46.470001
"152","2007-08-09",44.849998
"153","2007-08-10",45.900002
"154","2007-08-13",45.52
"155","2007-08-14",44.009998
"156","2007-08-15",42.98
"157","2007-08-16",46
"158","2007-08-17",47.68
"159","2007-08-20",47.700001
"160","2007-08-21",48.48
"161","2007-08-22",49.27
"162","2007-08-23",47.599998
"163","2007-08-24",47.41
"164","2007-08-27",46.34
"165","2007-08-28",44.740002
"166","2007-08-29",47
"167","2007-08-30",47.189999
"168","2007-08-31",47.84
"169","2007-09-04",48.619999
"170","2007-09-05",48.07
"171","2007-09-06",48.630001
"172","2007-09-07",47.799999
"173","2007-09-10",47.630001
"174","2007-09-11",49.18
"175","2007-09-12",49.060001
"176","2007-09-13",50.16
"177","2007-09-14",50.599998
"178","2007-09-17",50.68
"179","2007-09-18",53.220001
"180","2007-09-19",53.400002
"181","2007-09-20",52.860001
"182","2007-09-21",52.75
"183","2007-09-24",53.18
"184","2007-09-25",51.630001
"185","2007-09-26",50.939999
"186","2007-09-27",51.279999
"187","2007-09-28",50.799999
"188","2007-10-01",53.349998
"189","2007-10-02",54.220001
"190","2007-10-03",53.849998
"191","2007-10-04",54.849998
"192","2007-10-05",56.119999
"193","2007-10-08",56
"194","2007-10-09",56.169998
"195","2007-10-10",54.18
"196","2007-10-11",53.029999
"197","2007-10-12",53.25
"198","2007-10-15",52.549999
"199","2007-10-16",52.529999
"200","2007-10-17",52
"201","2007-10-18",52.349998
"202","2007-10-19",50.169998
"203","2007-10-22",50.52
"204","2007-10-23",51.23
"205","2007-10-24",51.52
"206","2007-10-25",51.259998
"207","2007-10-26",52.709999
"208","2007-10-29",52.130001
"209","2007-10-30",53
"210","2007-10-31",54.869999
"211","2007-11-01",52.400002
"212","2007-11-02",52.169998
"213","2007-11-05",51.950001
"214","2007-11-06",53.380001
"215","2007-11-07",51.57
"216","2007-11-08",51.259998
"217","2007-11-09",50.84
"218","2007-11-12",51.939999
"219","2007-11-13",54.200001
"220","2007-11-14",52.939999
"221","2007-11-15",53.779999
"222","2007-11-16",52.91
"223","2007-11-19",52.5
"224","2007-11-20",52.5
"225","2007-11-21",51.759998
"226","2007-11-23",52.98
"227","2007-11-26",50.259998
"228","2007-11-27",51.919998
"229","2007-11-28",54.360001
"230","2007-11-29",53.209999
"231","2007-11-30",53.290001
"232","2007-12-03",52.939999
"233","2007-12-04",50.549999
"234","2007-12-05",51.060001
"235","2007-12-06",52.450001
"236","2007-12-07",52.91
"237","2007-12-10",54.290001
"238","2007-12-11",50.93
"239","2007-12-12",50.619999
"240","2007-12-13",50.599998
"241","2007-12-14",48.34
"242","2007-12-17",47.27
"243","2007-12-18",47.5
"244","2007-12-19",47.549999
"245","2007-12-20",47.16
"246","2007-12-21",47.950001
"247","2007-12-24",50.400002
"248","2007-12-26",49.220001
"249","2007-12-27",46.240002
"250","2007-12-28",46.150002
"251","2007-12-31",47
"252","2008-01-02",46.330002
"253","2008-01-03",44.889999
"254","2008-01-04",42.759998
"255","2008-01-07",44.439999
"256","2008-01-08",43.799999
"257","2008-01-09",44.57
"258","2008-01-10",45.98
"259","2008-01-11",46
"260","2008-01-14",46.740002
"261","2008-01-15",46.029999
"262","2008-01-16",47.459999
"263","2008-01-17",45.849998
"264","2008-01-18",44.48
"265","2008-01-22",44.549999
"266","2008-01-23",47.5
"267","2008-01-24",48.509998
"268","2008-01-25",47.029999
"269","2008-01-28",49.110001
"270","2008-01-29",48.93
"271","2008-01-30",47.43
"272","2008-01-31",49.419998
"273","2008-02-01",51.18
"274","2008-02-04",51.310001
"275","2008-02-05",48.32
"276","2008-02-06",46.509998
"277","2008-02-07",46.450001
"278","2008-02-08",45.130001
"279","2008-02-11",44
"280","2008-02-12",46
"281","2008-02-13",46.77
"282","2008-02-14",45.369999
"283","2008-02-15",46.119999
"284","2008-02-19",45.490002
"285","2008-02-20",47.200001
"286","2008-02-21",45.5
"287","2008-02-22",46.84
"288","2008-02-25",48.139999
"289","2008-02-26",48.830002
"290","2008-02-27",49.07
"291","2008-02-28",47.130001
"292","2008-02-29",46.869999
"293","2008-03-03",47.669998
"294","2008-03-04",47.25
"295","2008-03-05",47.040001
"296","2008-03-06",46.110001
"297","2008-03-07",47.060001
"298","2008-03-10",46.810001
"299","2008-03-11",49.91
"300","2008-03-12",49.599998
"301","2008-03-13",50.07
"302","2008-03-14",49.09
"303","2008-03-17",49.060001
"304","2008-03-18",52.200001
"305","2008-03-19",53.169998
"306","2008-03-20",54.34
"307","2008-03-24",55.540001
"308","2008-03-25",54.080002
"309","2008-03-26",52.860001
"310","2008-03-27",48.18
"311","2008-03-28",49.02
"312","2008-03-31",49.330002
"313","2008-04-01",51.119999
"314","2008-04-02",52.32
"315","2008-04-03",52.16
"316","2008-04-04",51.009998
"317","2008-04-07",51.25
"318","2008-04-08",50.669998
"319","2008-04-09",49.080002
"320","2008-04-10",49.639999
"321","2008-04-11",48.470001
"322","2008-04-14",48.23
"323","2008-04-15",49.459999
"324","2008-04-16",51.970001
"325","2008-04-17",52
"326","2008-04-18",50.950001
"327","2008-04-21",50.68
"328","2008-04-22",51.029999
"329","2008-04-23",51.34
"330","2008-04-24",53.080002
"331","2008-04-25",52.599998
"332","2008-04-28",53.23
"333","2008-04-29",52.09
"334","2008-04-30",53.360001
"335","2008-05-01",54.470001
"336","2008-05-02",54.09
"337","2008-05-05",54.299999
"338","2008-05-06",54.73
"339","2008-05-07",52.720001
"340","2008-05-08",52.860001
"341","2008-05-09",52.889999
"342","2008-05-12",54.75
"343","2008-05-13",54.75
"344","2008-05-14",54.790001
"345","2008-05-15",55.66
"346","2008-05-16",54.799999
"347","2008-05-19",55.029999
"348","2008-05-20",54.470001
"349","2008-05-21",53.549999
"350","2008-05-22",53.639999
"351","2008-05-23",53.389999
"352","2008-05-27",54.580002
"353","2008-05-28",54.189999
"354","2008-05-29",54.93
"355","2008-05-30",55.049999
"356","2008-06-02",54.25
"357","2008-06-03",54.049999
"358","2008-06-04",54.740002
"359","2008-06-05",56.310001
"360","2008-06-06",54.299999
"361","2008-06-09",53.830002
"362","2008-06-10",54.18
"363","2008-06-11",52.810001
"364","2008-06-12",53.25
"365","2008-06-13",53.529999
"366","2008-06-16",54.57
"367","2008-06-17",53.939999
"368","2008-06-18",53.32
"369","2008-06-19",54.990002
"370","2008-06-20",54.459999
"371","2008-06-23",53.849998
"372","2008-06-24",52.709999
"373","2008-06-25",52.759998
"374","2008-06-26",50.119999
"375","2008-06-27",49.169998
"376","2008-06-30",49.439999
"377","2008-07-01",50.130001
"378","2008-07-02",49.139999
"379","2008-07-03",49.259998
"380","2008-07-07",48.290001
"381","2008-07-08",52.119999
"382","2008-07-09",48.029999
"383","2008-07-10",49.75
"384","2008-07-11",50.25
"385","2008-07-14",48.060001
"386","2008-07-15",48.360001
"387","2008-07-16",51.580002
"388","2008-07-17",52.279999
"389","2008-07-18",52.040001
"390","2008-07-21",52.240002
"391","2008-07-22",54.189999
"392","2008-07-23",54.98
"393","2008-07-24",51.869999
"394","2008-07-25",53.369999
"395","2008-07-28",52.18
"396","2008-07-29",53.82
"397","2008-07-30",54.25
"398","2008-07-31",53.639999
"399","2008-08-01",52.34
"400","2008-08-04",51.950001
"401","2008-08-05",55.130001
"402","2008-08-06",54.779999
"403","2008-08-07",54.27
"404","2008-08-08",56.400002
"405","2008-08-11",57.080002
"406","2008-08-12",55.93
"407","2008-08-13",56.27
"408","2008-08-14",57.040001
"409","2008-08-15",56.740002
"410","2008-08-18",55.950001
"411","2008-08-19",54.869999
"412","2008-08-20",54.73
"413","2008-08-21",53.889999
"414","2008-08-22",55
"415","2008-08-25",53.400002
"416","2008-08-26",53.700001
"417","2008-08-27",54.07
"418","2008-08-28",55.07
"419","2008-08-29",54.27
"420","2008-09-02",54.470001
"421","2008-09-03",56.009998
"422","2008-09-04",54.369999
"423","2008-09-05",53.91
"424","2008-09-08",55.630001
"425","2008-09-09",53.209999
"426","2008-09-10",54.84
"427","2008-09-11",54.830002
"428","2008-09-12",56.279999
"429","2008-09-15",52.389999
"430","2008-09-16",56.27
"431","2008-09-17",52.619999
"432","2008-09-18",57.540001
"433","2008-09-19",59.02
"434","2008-09-22",53.040001
"435","2008-09-23",53.389999
"436","2008-09-24",52.220001
"437","2008-09-25",52.82
"438","2008-09-26",54.169998
"439","2008-09-29",51.439999
"440","2008-09-30",54.720001
"441","2008-10-01",54.619999
"442","2008-10-02",51.599998
"443","2008-10-03",48.810001
"444","2008-10-06",46.75
"445","2008-10-07",43.189999
"446","2008-10-08",43.380001
"447","2008-10-09",39.380001
"448","2008-10-10",44.009998
"449","2008-10-13",47.32
"450","2008-10-14",42.709999
"451","2008-10-15",36.400002
"452","2008-10-16",38.849998
"453","2008-10-17",38.799999
"454","2008-10-20",39.900002
"455","2008-10-21",39.16
"456","2008-10-22",35.950001
"457","2008-10-23",34.450001
"458","2008-10-24",32.950001
"459","2008-10-27",29.51
"460","2008-10-28",33.25
"461","2008-10-29",33.029999
"462","2008-10-30",34.080002
"463","2008-10-31",37.450001
"464","2008-11-03",37.419998
"465","2008-11-04",37.580002
"466","2008-11-05",33.700001
"467","2008-11-06",32
"468","2008-11-07",33.73
"469","2008-11-10",31.030001
"470","2008-11-11",31.379999
"471","2008-11-12",28.99
"472","2008-11-13",32.619999
"473","2008-11-14",28.75
"474","2008-11-17",28.43
"475","2008-11-18",26.75
"476","2008-11-19",22.469999
"477","2008-11-20",19.6
"478","2008-11-21",20.459999
"479","2008-11-24",22.620001
"480","2008-11-25",23.32
"481","2008-11-26",24.67
"482","2008-11-28",24.530001
"483","2008-12-01",18.809999
"484","2008-12-02",22.610001
"485","2008-12-03",24.200001
"486","2008-12-04",22.379999
"487","2008-12-05",26.559999
"488","2008-12-08",30.08
"489","2008-12-09",26.870001
"490","2008-12-10",30.24
"491","2008-12-11",25
"492","2008-12-12",28.620001
"493","2008-12-15",26.74
"494","2008-12-16",31.6
"495","2008-12-17",30.889999
"496","2008-12-18",28.1
"497","2008-12-19",30.790001
"498","2008-12-22",30.42
"499","2008-12-23",29.889999
"500","2008-12-24",29.110001
"501","2008-12-26",29.639999
"502","2008-12-29",26.719999
"503","2008-12-30",28.9
"504","2008-12-31",29.799999
"505","2009-01-02",29.110001
"506","2009-01-05",28.41
"507","2009-01-06",30.620001
"508","2009-01-07",29.639999
"509","2009-01-08",28.77
"510","2009-01-09",26.540001
"511","2009-01-12",24.74
"512","2009-01-13",25.24
"513","2009-01-14",24.1
"514","2009-01-15",24.99
"515","2009-01-16",25.41
"516","2009-01-20",22.379999
"517","2009-01-21",24.290001
"518","2009-01-22",22.74
"519","2009-01-23",23.139999
"520","2009-01-26",22.709999
"521","2009-01-27",22.99
"522","2009-01-28",25.41
"523","2009-01-29",23.32
"524","2009-01-30",22.65
"525","2009-02-02",23.360001
"526","2009-02-03",23.17
"527","2009-02-04",22.700001
"528","2009-02-05",22.209999
"529","2009-02-06",23.540001
"530","2009-02-09",23.280001
"531","2009-02-10",21
"532","2009-02-11",20.91
"533","2009-02-12",20.9
"534","2009-02-13",19.91
"535","2009-02-17",18.219999
"536","2009-02-18",18.18
"537","2009-02-19",17.66
"538","2009-02-20",18.940001
"539","2009-02-23",17.809999
"540","2009-02-24",16.26
"541","2009-02-25",15.22
"542","2009-02-26",14.78
"543","2009-02-27",14.91
"544","2009-03-02",13.77
"545","2009-03-03",13.52
"546","2009-03-04",14.53
"547","2009-03-05",13.37
"548","2009-03-06",12.79
"549","2009-03-09",12.7
"550","2009-03-10",15.04
"551","2009-03-11",14.54
"552","2009-03-12",16.139999
"553","2009-03-13",16.450001
"554","2009-03-16",15.86
"555","2009-03-17",16.92
"556","2009-03-18",17.459999
"557","2009-03-19",16.459999
"558","2009-03-20",15.03
"559","2009-03-23",17.76
"560","2009-03-24",16.18
"561","2009-03-25",16.700001
"562","2009-03-26",18.07
"563","2009-03-27",15.95
"564","2009-03-30",15.1
"565","2009-03-31",15.76
"566","2009-04-01",15.3
"567","2009-04-02",16.76
"568","2009-04-03",18.4
"569","2009-04-06",18.33
"570","2009-04-07",17.719999
"571","2009-04-08",18.08
"572","2009-04-09",20.959999
"573","2009-04-13",21.41
"574","2009-04-14",19.92
"575","2009-04-15",22
"576","2009-04-16",23.1
"577","2009-04-17",23.389999
"578","2009-04-20",21.98
"579","2009-04-21",24.41
"580","2009-04-22",22.66
"581","2009-04-23",23.440001
"582","2009-04-24",25.15
"583","2009-04-27",23
"584","2009-04-28",22.33
"585","2009-04-29",23.25
"586","2009-04-30",23.110001
"587","2009-05-01",22.75
"588","2009-05-04",24.93
"589","2009-05-05",24.27
"590","2009-05-06",24
"591","2009-05-07",20.879999
"592","2009-05-08",22.200001
"593","2009-05-11",20.41
"594","2009-05-12",20.5
"595","2009-05-13",19.02
"596","2009-05-14",20.190001
"597","2009-05-15",19.24
"598","2009-05-18",20.91
"599","2009-05-19",19.41
"600","2009-05-20",19.450001
"601","2009-05-21",19.26
"602","2009-05-22",18.5
"603","2009-05-26",20.290001
"604","2009-05-27",19
"605","2009-05-28",19.41
"606","2009-05-29",20.32
"607","2009-06-01",21.129999
"608","2009-06-02",21.42
"609","2009-06-03",21.6
"610","2009-06-04",21.879999
"611","2009-06-05",21.58
"612","2009-06-08",21.68
"613","2009-06-09",21.5
"614","2009-06-10",21.280001
"615","2009-06-11",20.879999
"616","2009-06-12",21.68
"617","2009-06-15",20.76
"618","2009-06-16",21.040001
"619","2009-06-17",21.299999
"620","2009-06-18",21.360001
"621","2009-06-19",21.26
"622","2009-06-22",20.25
"623","2009-06-23",20.1
"624","2009-06-24",20.48
"625","2009-06-25",20.870001
"626","2009-06-26",20.5
"627","2009-06-29",20.370001
"628","2009-06-30",20.6
"629","2009-07-01",21.02
"630","2009-07-02",19.799999
"631","2009-07-06",20.389999
"632","2009-07-07",19.66
"633","2009-07-08",19.530001
"634","2009-07-09",19.4
"635","2009-07-10",19.57
"636","2009-07-13",20.35
"637","2009-07-14",20.709999
"638","2009-07-15",22.129999
"639","2009-07-16",22.709999
"640","2009-07-17",23.02
"641","2009-07-20",24.59
"642","2009-07-21",24.98
"643","2009-07-22",25.23
"644","2009-07-23",25.709999
"645","2009-07-24",26.059999
"646","2009-07-27",25.9
"647","2009-07-28",25.950001
"648","2009-07-29",25.98
"649","2009-07-30",27.01
"650","2009-07-31",27.309999
"651","2009-08-03",27.610001
"652","2009-08-04",29.49
"653","2009-08-05",31.65
"654","2009-08-06",32.009998
"655","2009-08-07",33.869999
"656","2009-08-10",33.419998
"657","2009-08-11",31.68
"658","2009-08-12",31.530001
"659","2009-08-13",30.450001
"660","2009-08-14",30.360001
"661","2009-08-17",29.110001
"662","2009-08-18",30
"663","2009-08-19",29.66
"664","2009-08-20",31.25
"665","2009-08-21",32.439999
"666","2009-08-24",31.540001
"667","2009-08-25",31.84
"668","2009-08-26",31.950001
"669","2009-08-27",31.77
"670","2009-08-28",32.029999
"671","2009-08-31",31.360001
"672","2009-09-01",30
"673","2009-09-02",29.360001
"674","2009-09-03",30.26
"675","2009-09-04",30.299999
"676","2009-09-08",31.459999
"677","2009-09-09",32.23
"678","2009-09-10",32.630001
"679","2009-09-11",32.290001
"680","2009-09-14",33.02
"681","2009-09-15",33.560001
"682","2009-09-16",34.82
"683","2009-09-17",34.330002
"684","2009-09-18",34.700001
"685","2009-09-21",33.459999
"686","2009-09-22",35.189999
"687","2009-09-23",33.779999
"688","2009-09-24",33.779999
"689","2009-09-25",33.93
"690","2009-09-28",34.5
"691","2009-09-29",34.389999
"692","2009-09-30",34.139999
"693","2009-10-01",32.700001
"694","2009-10-02",32.709999
"695","2009-10-05",33.799999
"696","2009-10-06",33.700001
"697","2009-10-07",33.650002
"698","2009-10-08",34.049999
"699","2009-10-09",34.200001
"700","2009-10-12",34.299999
"701","2009-10-13",33.98
"702","2009-10-14",34.419998
"703","2009-10-15",34.049999
"704","2009-10-16",33.689999
"705","2009-10-19",34.25
"706","2009-10-20",33.57
"707","2009-10-21",32.849998
"708","2009-10-22",33.5
"709","2009-10-23",33.540001
"710","2009-10-26",34.150002
"711","2009-10-27",34.049999
"712","2009-10-28",32.540001
"713","2009-10-29",34.23
"714","2009-10-30",34.02
"715","2009-11-02",34.040001
"716","2009-11-03",34.900002
"717","2009-11-04",34.509998
"718","2009-11-05",33.220001
"719","2009-11-06",32.259998
"720","2009-11-09",33.66
"721","2009-11-10",31.27
"722","2009-11-11",31.389999
"723","2009-11-12",31.190001
"724","2009-11-13",31.48
"725","2009-11-16",32.189999
"726","2009-11-17",31.5
"727","2009-11-18",31.950001
"728","2009-11-19",30.9
"729","2009-11-20",31.08
"730","2009-11-23",31.4
"731","2009-11-24",31.15
"732","2009-11-25",31.120001
"733","2009-11-27",30.370001
"734","2009-11-30",31.59
"735","2009-12-01",32.459999
"736","2009-12-02",32.759998
"737","2009-12-03",32.560001
"738","2009-12-04",34.139999
"739","2009-12-07",33.389999
"740","2009-12-08",32.73
"741","2009-12-09",32.740002
"742","2009-12-10",32.869999
"743","2009-12-11",33.669998
"744","2009-12-14",34.57
"745","2009-12-15",34.68
"746","2009-12-16",34.060001
"747","2009-12-17",33.939999
"748","2009-12-18",34.43
"749","2009-12-21",35.110001
"750","2009-12-22",35.02
"751","2009-12-23",35.549999
"752","2009-12-24",35.959999
"753","2009-12-28",36.610001
"754","2009-12-29",35.490002
"755","2009-12-30",35.860001
"756","2009-12-31",35.27
"757","2010-01-04",35.23
"758","2010-01-05",35.200001
"759","2010-01-06",34.919998
"760","2010-01-07",34.939999
"761","2010-01-08",34.849998
"762","2010-01-11",35.720001
"763","2010-01-12",35.029999
"764","2010-01-13",35.84
"765","2010-01-14",35.68
"766","2010-01-15",35.689999
"767","2010-01-19",36.639999
"768","2010-01-20",35.849998
"769","2010-01-21",34.66
"770","2010-01-22",34.650002
"771","2010-01-25",34.900002
"772","2010-01-26",34.389999
"773","2010-01-27",35.119999
"774","2010-01-28",34.59
"775","2010-01-29",34.91
"776","2010-02-01",35.509998
"777","2010-02-02",36.16
"778","2010-02-03",35.84
"779","2010-02-04",34.91
"780","2010-02-05",35.299999
"781","2010-02-08",34.25
"782","2010-02-09",33.790001
"783","2010-02-10",33.93
"784","2010-02-11",34.240002
"785","2010-02-12",35.09
"786","2010-02-16",36
"787","2010-02-17",36.560001
"788","2010-02-18",37.23
"789","2010-02-19",37.080002
"790","2010-02-22",37.950001
"791","2010-02-23",37.580002
"792","2010-02-24",37.84
"793","2010-02-25",38.299999
"794","2010-02-26",38.220001
"795","2010-03-01",39
"796","2010-03-02",38.98
"797","2010-03-03",38.450001
"798","2010-03-04",38.610001
"799","2010-03-05",39.57
"800","2010-03-08",39.98
"801","2010-03-09",39.91
"802","2010-03-10",40.34
"803","2010-03-11",41.139999
"804","2010-03-12",41.57
"805","2010-03-15",41.75
"806","2010-03-16",42.990002
"807","2010-03-17",42.689999
"808","2010-03-18",42.84
"809","2010-03-19",42.66
"810","2010-03-22",42.580002
"811","2010-03-23",43.18
"812","2010-03-24",43.150002
"813","2010-03-25",42.900002
"814","2010-03-26",42.73
"815","2010-03-29",41.950001
"816","2010-03-30",41.830002
"817","2010-03-31",41.130001
"818","2010-04-01",41.27
"819","2010-04-05",41.950001
"820","2010-04-06",42.049999
"821","2010-04-07",42.91
"822","2010-04-08",43.119999
"823","2010-04-09",43.919998
"824","2010-04-12",43.689999
"825","2010-04-13",44.849998
"826","2010-04-14",45.029999
"827","2010-04-15",44.16
"828","2010-04-16",43.23
"829","2010-04-19",43.669998
"830","2010-04-20",43.990002
"831","2010-04-21",44.450001
"832","2010-04-22",45.049999
"833","2010-04-23",45.18
"834","2010-04-26",45.5
"835","2010-04-27",44.18
"836","2010-04-28",44.009998
"837","2010-04-29",46.459999
"838","2010-04-30",43.720001
"839","2010-05-03",45.669998
"840","2010-05-04",43.919998
"841","2010-05-05",43.139999
"842","2010-05-06",41.049999
"843","2010-05-07",40.700001
"844","2010-05-10",43.049999
"845","2010-05-11",43.66
"846","2010-05-12",44.98
"847","2010-05-13",44.25
"848","2010-05-14",42.900002
"849","2010-05-17",42.889999
"850","2010-05-18",41.82
"851","2010-05-19",41.34
"852","2010-05-20",38.509998
"853","2010-05-21",39.889999
"854","2010-05-24",38.77
"855","2010-05-25",39.09
"856","2010-05-26",38.779999
"857","2010-05-27",41.419998
"858","2010-05-28",40.939999
"859","2010-06-01",40.330002
"860","2010-06-02",41.080002
"861","2010-06-03",41.09
"862","2010-06-04",38.25
"863","2010-06-07",37.82
"864","2010-06-08",38.389999
"865","2010-06-09",38.860001
"866","2010-06-10",40.700001
"867","2010-06-11",41.310001
"868","2010-06-14",41.490002
"869","2010-06-15",42.639999
"870","2010-06-16",42.389999
"871","2010-06-17",42.040001
"872","2010-06-18",42.380001
"873","2010-06-21",41.880001
"874","2010-06-22",40.400002
"875","2010-06-23",40.150002
"876","2010-06-24",39.150002
"877","2010-06-25",39.619999
"878","2010-06-28",38.509998
"879","2010-06-29",37.830002
"880","2010-06-30",38.07
"881","2010-07-01",38.299999
"882","2010-07-02",37.560001
"883","2010-07-06",36.32
"884","2010-07-07",38.75
"885","2010-07-08",38.709999
"886","2010-07-09",39.200001
"887","2010-07-12",39.349998
"888","2010-07-13",40.650002
"889","2010-07-14",40.200001
"890","2010-07-15",39.98
"891","2010-07-16",38.369999
"892","2010-07-19",38.740002
"893","2010-07-20",40.240002
"894","2010-07-21",39.439999
"895","2010-07-22",41.34
"896","2010-07-23",41.599998
"897","2010-07-26",42.549999
"898","2010-07-27",42.310001
"899","2010-07-28",41.880001
"900","2010-07-29",41.48
"901","2010-07-30",41.740002
"902","2010-08-02",42.880001
"903","2010-08-03",43.43
"904","2010-08-04",43.389999
"905","2010-08-05",42.75
"906","2010-08-06",42.75
"907","2010-08-09",43.139999
"908","2010-08-10",42.810001
"909","2010-08-11",41.099998
"910","2010-08-12",41.450001
"911","2010-08-13",41.459999
"912","2010-08-16",41.869999
"913","2010-08-17",42.389999
"914","2010-08-18",42.099998
"915","2010-08-19",41.549999
"916","2010-08-20",41
"917","2010-08-23",40.970001
"918","2010-08-24",41.209999
"919","2010-08-25",42.16
"920","2010-08-26",41.810001
"921","2010-08-27",42.68
"922","2010-08-30",42.450001
"923","2010-08-31",43.09
"924","2010-09-01",44.389999
"925","2010-09-02",44.380001
"926","2010-09-03",44.610001
"927","2010-09-07",44.790001
"928","2010-09-08",44.470001
"929","2010-09-09",43.84
"930","2010-09-10",44.040001
"931","2010-09-13",44.860001
"932","2010-09-14",44.860001
"933","2010-09-15",45.110001
"934","2010-09-16",44.959999
"935","2010-09-17",45.25
"936","2010-09-20",46.209999
"937","2010-09-21",45.5
"938","2010-09-22",44.709999
"939","2010-09-23",43.16
"940","2010-09-24",44.580002
"941","2010-09-27",43.830002
"942","2010-09-28",43.75
"943","2010-09-29",43.470001
"944","2010-09-30",43.18
"945","2010-10-01",43.349998
"946","2010-10-04",44.169998
"947","2010-10-05",44.869999
"948","2010-10-06",44.75
"949","2010-10-07",44.900002
"950","2010-10-08",45.110001
"951","2010-10-11",45.009998
"952","2010-10-12",45.360001
"953","2010-10-13",46.549999
"954","2010-10-14",46.439999
"955","2010-10-15",46.040001
"956","2010-10-18",46.889999
"957","2010-10-19",46.490002
"958","2010-10-20",47.150002
"959","2010-10-21",47.240002
