"","date","RH"
"292","2013-12-31",67.300003
"293","2014-01-02",67.32
"294","2014-01-03",68.300003
"295","2014-01-06",67.68
"296","2014-01-07",67.410004
"297","2014-01-08",65.910004
"298","2014-01-09",64.300003
"299","2014-01-10",63.490002
"300","2014-01-13",61.610001
"301","2014-01-14",61.439999
"302","2014-01-15",57.779999
"303","2014-01-16",57.150002
"304","2014-01-17",57.740002
"305","2014-01-21",58.009998
"306","2014-01-22",58.560001
"307","2014-01-23",58.639999
"308","2014-01-24",58.970001
"309","2014-01-27",58.259998
"310","2014-01-28",57.439999
"311","2014-01-29",54.959999
"312","2014-01-30",56.389999
"313","2014-01-31",56.740002
"314","2014-02-03",54.849998
"315","2014-02-04",56.27
"316","2014-02-05",55.959999
"317","2014-02-06",56.09
"318","2014-02-07",59.77
"319","2014-02-10",60.540001
"320","2014-02-11",61.029999
"321","2014-02-12",58.82
"322","2014-02-13",58.779999
"323","2014-02-14",57.650002
"324","2014-02-18",57.34
"325","2014-02-19",60.169998
"326","2014-02-20",60.709999
"327","2014-02-21",63.560001
"328","2014-02-24",63.669998
"329","2014-02-25",64.07
"330","2014-02-26",65.900002
"331","2014-02-27",65.75
"332","2014-02-28",67.720001
"333","2014-03-03",64.209999
"334","2014-03-04",65.18
"335","2014-03-05",66.470001
"336","2014-03-06",65.5
"337","2014-03-07",64.660004
"338","2014-03-10",65.059998
"339","2014-03-11",65.699997
"340","2014-03-12",66.370003
"341","2014-03-13",66.309998
"342","2014-03-14",65.629997
"343","2014-03-17",66.470001
"344","2014-03-18",65.900002
"345","2014-03-19",64.440002
"346","2014-03-20",64.779999
"347","2014-03-21",64.349998
"348","2014-03-24",63.060001
"349","2014-03-25",62.650002
"350","2014-03-26",63.459999
"351","2014-03-27",63.810001
"352","2014-03-28",71.93
"353","2014-03-31",73.589996
"354","2014-04-01",75.160004
"355","2014-04-02",73.019997
"356","2014-04-03",71.489998
"357","2014-04-04",71.230003
"358","2014-04-07",67.540001
"359","2014-04-08",67.919998
"360","2014-04-09",68.830002
"361","2014-04-10",65.720001
"362","2014-04-11",66.870003
"363","2014-04-14",65.129997
"364","2014-04-15",63.720001
"365","2014-04-16",65.370003
"366","2014-04-17",63.669998
"367","2014-04-21",62.650002
"368","2014-04-22",63.5
"369","2014-04-23",62.57
"370","2014-04-24",62.619999
"371","2014-04-25",61.75
"372","2014-04-28",59.950001
"373","2014-04-29",60.549999
"374","2014-04-30",62.389999
"375","2014-05-01",63.669998
"376","2014-05-02",63.349998
"377","2014-05-05",64.589996
"378","2014-05-06",62.810001
"379","2014-05-07",61.700001
"380","2014-05-08",61.299999
"381","2014-05-09",62.009998
"382","2014-05-12",64.730003
"383","2014-05-13",64.25
"384","2014-05-14",63.009998
"385","2014-05-15",62.299999
"386","2014-05-16",64.589996
"387","2014-05-19",63.610001
"388","2014-05-20",62.84
"389","2014-05-21",62.540001
"390","2014-05-22",65.739998
"391","2014-05-23",66.720001
"392","2014-05-27",66.150002
"393","2014-05-28",66.080002
"394","2014-05-29",65.959999
"395","2014-05-30",66.480003
"396","2014-06-02",64.089996
"397","2014-06-03",66.220001
"398","2014-06-04",67.300003
"399","2014-06-05",66.93
"400","2014-06-06",68.239998
"401","2014-06-09",70.050003
"402","2014-06-10",69.389999
"403","2014-06-11",71.349998
"404","2014-06-12",80.400002
"405","2014-06-13",80.720001
"406","2014-06-16",83.519997
"407","2014-06-17",86.25
"408","2014-06-18",85.989998
"409","2014-06-19",88.510002
"410","2014-06-20",90.199997
"411","2014-06-23",89.580002
"412","2014-06-24",87.059998
"413","2014-06-25",89.300003
"414","2014-06-26",91.239998
"415","2014-06-27",92.370003
"416","2014-06-30",93.050003
"417","2014-07-01",91.25
"418","2014-07-02",88.709999
"419","2014-07-03",89.919998
"420","2014-07-07",86.839996
"421","2014-07-08",87.330002
"422","2014-07-09",86.559998
"423","2014-07-10",84.779999
"424","2014-07-11",85.18
"425","2014-07-14",85.25
"426","2014-07-15",84.620003
"427","2014-07-16",86.730003
"428","2014-07-17",82.769997
"429","2014-07-18",85.269997
"430","2014-07-21",84.510002
"431","2014-07-22",85.360001
"432","2014-07-23",87.809998
"433","2014-07-24",87.279999
"434","2014-07-25",84.279999
"435","2014-07-28",84.730003
"436","2014-07-29",84.809998
"437","2014-07-30",84.010002
"438","2014-07-31",81.790001
"439","2014-08-01",82.139999
"440","2014-08-04",82.860001
"441","2014-08-05",81.879997
"442","2014-08-06",81.900002
"443","2014-08-07",81.650002
"444","2014-08-08",83.449997
"445","2014-08-11",84.330002
"446","2014-08-12",82.75
"447","2014-08-13",83.459999
"448","2014-08-14",84.940002
"449","2014-08-15",82.699997
"450","2014-08-18",83.919998
"451","2014-08-19",87.230003
"452","2014-08-20",87.550003
"453","2014-08-21",86.870003
"454","2014-08-22",88.459999
"455","2014-08-25",88
"456","2014-08-26",88.389999
"457","2014-08-27",87.669998
"458","2014-08-28",84.550003
"459","2014-08-29",83.870003
"460","2014-09-02",82.940002
"461","2014-09-03",82.010002
"462","2014-09-04",80.739998
"463","2014-09-05",81.709999
"464","2014-09-08",81.300003
"465","2014-09-09",82.010002
"466","2014-09-10",82.050003
"467","2014-09-11",79.989998
"468","2014-09-12",80.650002
"469","2014-09-15",77.050003
"470","2014-09-16",77.82
"471","2014-09-17",77.959999
"472","2014-09-18",77.580002
"473","2014-09-19",77.57
"474","2014-09-22",77.400002
"475","2014-09-23",79.75
"476","2014-09-24",81.760002
"477","2014-09-25",80.25
"478","2014-09-26",80.309998
"479","2014-09-29",80.760002
"480","2014-09-30",79.550003
"481","2014-10-01",77.720001
"482","2014-10-02",79.300003
"483","2014-10-03",82
"484","2014-10-06",81.5
"485","2014-10-07",79.809998
"486","2014-10-08",82.32
"487","2014-10-09",80.800003
"488","2014-10-10",77.599998
"489","2014-10-13",73.309998
"490","2014-10-14",72.629997
"491","2014-10-15",74.980003
"492","2014-10-16",76.419998
"493","2014-10-17",74.540001
"494","2014-10-20",75.730003
"495","2014-10-21",78.059998
"496","2014-10-22",75.339996
"497","2014-10-23",76.769997
"498","2014-10-24",77.449997
"499","2014-10-27",76.889999
"500","2014-10-28",78.260002
"501","2014-10-29",76.940002
"502","2014-10-30",77.68
"503","2014-10-31",80.32
"504","2014-11-03",80.209999
"505","2014-11-04",78.360001
"506","2014-11-05",78.290001
"507","2014-11-06",78
"508","2014-11-07",77.599998
"509","2014-11-10",77.870003
"510","2014-11-11",79.230003
"511","2014-11-12",82.07
"512","2014-11-13",82.029999
"513","2014-11-14",82.730003
"514","2014-11-17",82.989998
"515","2014-11-18",81.300003
"516","2014-11-19",81.879997
"517","2014-11-20",87.480003
"518","2014-11-21",84.739998
"519","2014-11-24",85.400002
"520","2014-11-25",84.510002
"521","2014-11-26",83.739998
"522","2014-11-28",84.470001
"523","2014-12-01",82.93
"524","2014-12-02",84.139999
"525","2014-12-03",84.25
"526","2014-12-04",82.980003
"527","2014-12-05",85.18
"528","2014-12-08",86.279999
"529","2014-12-09",86.400002
"530","2014-12-10",86.18
"531","2014-12-11",93.989998
"532","2014-12-12",93.589996
"533","2014-12-15",95
"534","2014-12-16",95.089996
"535","2014-12-17",96.57
"536","2014-12-18",99.07
"537","2014-12-19",96.400002
"538","2014-12-22",95.949997
"539","2014-12-23",97.129997
"540","2014-12-24",96.970001
"541","2014-12-26",96
"542","2014-12-29",97.940002
"543","2014-12-30",96.760002
"544","2014-12-31",96.010002
"545","2015-01-02",95.139999
"546","2015-01-05",95.290001
"547","2015-01-06",91.910004
"548","2015-01-07",93.690002
"549","2015-01-08",94.849998
"550","2015-01-09",93.620003
"551","2015-01-12",94.139999
"552","2015-01-13",93.449997
"553","2015-01-14",93.169998
"554","2015-01-15",89.190002
"555","2015-01-16",90.800003
"556","2015-01-20",90.519997
"557","2015-01-21",91.849998
"558","2015-01-22",90.580002
"559","2015-01-23",91.629997
"560","2015-01-26",93.199997
"561","2015-01-27",92.050003
"562","2015-01-28",91.910004
"563","2015-01-29",92.989998
"564","2015-01-30",87.529999
"565","2015-02-02",89.089996
"566","2015-02-03",91.949997
"567","2015-02-04",92.720001
"568","2015-02-05",87.410004
"569","2015-02-06",86.739998
"570","2015-02-09",85.540001
"571","2015-02-10",87.610001
"572","2015-02-11",89.870003
"573","2015-02-12",88.32
"574","2015-02-13",86.769997
"575","2015-02-17",85.730003
"576","2015-02-18",86.620003
"577","2015-02-19",85.07
"578","2015-02-20",87.129997
"579","2015-02-23",85.639999
"580","2015-02-24",85.18
"581","2015-02-25",84.849998
"582","2015-02-26",85.970001
"583","2015-02-27",88.099998
"584","2015-03-02",90.209999
"585","2015-03-03",88.769997
"586","2015-03-04",91.43
"587","2015-03-05",90.589996
"588","2015-03-06",89.940002
"589","2015-03-09",90.720001
"590","2015-03-10",87.910004
"591","2015-03-11",88.660004
"592","2015-03-12",90.980003
"593","2015-03-13",92.5
"594","2015-03-16",92.209999
"595","2015-03-17",92.190002
"596","2015-03-18",91.709999
"597","2015-03-19",90.739998
"598","2015-03-20",93.75
"599","2015-03-23",92.870003
"600","2015-03-24",93.860001
"601","2015-03-25",92.209999
"602","2015-03-26",93.139999
"603","2015-03-27",96.919998
"604","2015-03-30",99.07
"605","2015-03-31",99.190002
"606","2015-04-01",95.720001
"607","2015-04-02",95.029999
"608","2015-04-06",94.019997
"609","2015-04-07",93.809998
"610","2015-04-08",93.910004
"611","2015-04-09",92.43
"612","2015-04-10",92.080002
"613","2015-04-13",93.110001
"614","2015-04-14",92.699997
"615","2015-04-15",92.889999
"616","2015-04-16",91.800003
"617","2015-04-17",89.519997
"618","2015-04-20",89.790001
"619","2015-04-21",90.449997
"620","2015-04-22",90.370003
"621","2015-04-23",91.690002
"622","2015-04-24",91.889999
"623","2015-04-27",91.620003
"624","2015-04-28",90.919998
"625","2015-04-29",87.559998
"626","2015-04-30",86.169998
"627","2015-05-01",87.349998
"628","2015-05-04",88.07
"629","2015-05-05",86.93
"630","2015-05-06",87.309998
"631","2015-05-07",87.980003
"632","2015-05-08",89.279999
"633","2015-05-11",89.769997
"634","2015-05-12",88.139999
"635","2015-05-13",88.720001
"636","2015-05-14",88.150002
"637","2015-05-15",89.300003
"638","2015-05-18",90.68
"639","2015-05-19",90.089996
"640","2015-05-20",91.800003
"641","2015-05-21",92.040001
"642","2015-05-22",92.050003
"643","2015-05-26",90.669998
"644","2015-05-27",91.889999
"645","2015-05-28",92.580002
"646","2015-05-29",90.959999
"647","2015-06-01",91.279999
"648","2015-06-02",91.760002
"649","2015-06-03",92.239998
"650","2015-06-04",91.800003
"651","2015-06-05",91.910004
"652","2015-06-08",93.779999
"653","2015-06-09",94.150002
"654","2015-06-10",95.82
"655","2015-06-11",94.830002
"656","2015-06-12",96.220001
"657","2015-06-15",95.919998
"658","2015-06-16",95.239998
"659","2015-06-17",94.5
"660","2015-06-18",95.889999
"661","2015-06-19",96.230003
"662","2015-06-22",96.050003
"663","2015-06-23",95.459999
"664","2015-06-24",96.07
"665","2015-06-25",95.699997
"666","2015-06-26",99.349998
"667","2015-06-29",96
"668","2015-06-30",97.629997
"669","2015-07-01",98
"670","2015-07-02",97.510002
"671","2015-07-06",99.269997
"672","2015-07-07",97.849998
"673","2015-07-08",96.599998
"674","2015-07-09",97.419998
"675","2015-07-10",98.290001
"676","2015-07-13",99.099998
"677","2015-07-14",99.120003
"678","2015-07-15",99.480003
"679","2015-07-16",103.730003
"680","2015-07-17",104.129997
"681","2015-07-20",103.120003
"682","2015-07-21",102.830002
"683","2015-07-22",105.629997
"684","2015-07-23",104.779999
"685","2015-07-24",104.019997
"686","2015-07-27",103.290001
"687","2015-07-28",102.709999
"688","2015-07-29",102.449997
"689","2015-07-30",101.330002
"690","2015-07-31",101.459999
"691","2015-08-03",101.800003
"692","2015-08-04",103.199997
"693","2015-08-05",103.690002
"694","2015-08-06",100.870003
"695","2015-08-07",99.559998
"696","2015-08-10",100.110001
"697","2015-08-11",99.720001
"698","2015-08-12",99.400002
"699","2015-08-13",100.510002
"700","2015-08-14",102.379997
"701","2015-08-17",100.449997
"702","2015-08-18",100.010002
"703","2015-08-19",99.050003
"704","2015-08-20",96.68
"705","2015-08-21",94.970001
"706","2015-08-24",91.610001
"707","2015-08-25",92.830002
"708","2015-08-26",93.769997
"709","2015-08-27",92.900002
"710","2015-08-28",91.93
"711","2015-08-31",92.480003
"712","2015-09-01",91.330002
"713","2015-09-02",93.379997
"714","2015-09-03",92.660004
"715","2015-09-04",91.970001
"716","2015-09-08",94.160004
"717","2015-09-09",92.529999
"718","2015-09-10",91.059998
"719","2015-09-11",99.550003
"720","2015-09-14",98.059998
"721","2015-09-15",98.690002
"722","2015-09-16",99.599998
"723","2015-09-17",101.190002
"724","2015-09-18",100.110001
"725","2015-09-21",100.529999
"726","2015-09-22",99.860001
"727","2015-09-23",101.309998
"728","2015-09-24",99.650002
"729","2015-09-25",97.07
"730","2015-09-28",92.709999
"731","2015-09-29",92.32
"732","2015-09-30",93.309998
"733","2015-10-01",92.910004
"734","2015-10-02",93.510002
"735","2015-10-05",95.339996
"736","2015-10-06",93.480003
"737","2015-10-07",95.660004
"738","2015-10-08",96.940002
"739","2015-10-09",96.010002
"740","2015-10-12",97.669998
"741","2015-10-13",97.779999
"742","2015-10-14",96.730003
"743","2015-10-15",99.93
"744","2015-10-16",101.279999
"745","2015-10-19",101.629997
"746","2015-10-20",100.25
"747","2015-10-21",98.080002
"748","2015-10-22",98.370003
"749","2015-10-23",97.400002
"750","2015-10-26",99.959999
"751","2015-10-27",99.349998
"752","2015-10-28",102.379997
"753","2015-10-29",101.889999
"754","2015-10-30",103.089996
"755","2015-11-02",105.639999
"756","2015-11-03",105.440002
"757","2015-11-04",104.720001
"758","2015-11-05",105.010002
"759","2015-11-06",102.769997
"760","2015-11-09",101.839996
"761","2015-11-10",101.370003
"762","2015-11-11",100.709999
"763","2015-11-12",99.089996
"764","2015-11-13",92.57
"765","2015-11-16",91.489998
"766","2015-11-17",89.720001
"767","2015-11-18",91.290001
"768","2015-11-19",90.260002
"769","2015-11-20",90.040001
"770","2015-11-23",92.43
"771","2015-11-24",92.889999
"772","2015-11-25",93.25
"773","2015-11-27",93.360001
"774","2015-11-30",89.870003
"775","2015-12-01",90.470001
"776","2015-12-02",90.790001
"777","2015-12-03",88.459999
"778","2015-12-04",92.379997
"779","2015-12-07",93.169998
"780","2015-12-08",92.339996
"781","2015-12-09",88.199997
"782","2015-12-10",87.589996
"783","2015-12-11",83.809998
"784","2015-12-14",78.650002
"785","2015-12-15",79.559998
"786","2015-12-16",80.809998
"787","2015-12-17",83.07
"788","2015-12-18",80.169998
"789","2015-12-21",79.540001
"790","2015-12-22",79.160004
"791","2015-12-23",80.129997
"792","2015-12-24",79.989998
"793","2015-12-28",79.709999
"794","2015-12-29",80.540001
"795","2015-12-30",79.739998
"796","2015-12-31",79.449997
"797","2016-01-04",78.050003
"798","2016-01-05",77.980003
"799","2016-01-06",75.239998
"800","2016-01-07",72.660004
"801","2016-01-08",69.720001
"802","2016-01-11",69.089996
"803","2016-01-12",68.830002
"804","2016-01-13",66.239998
"805","2016-01-14",62.990002
"806","2016-01-15",64.199997
"807","2016-01-19",62.799999
"808","2016-01-20",61.5
"809","2016-01-21",61.549999
"810","2016-01-22",63.740002
"811","2016-01-25",61.080002
"812","2016-01-26",61.799999
"813","2016-01-27",61.990002
"814","2016-01-28",60.220001
"815","2016-01-29",61.619999
"816","2016-02-01",59.490002
"817","2016-02-02",56.349998
"818","2016-02-03",55.41
"819","2016-02-04",56.080002
"820","2016-02-05",51.709999
"821","2016-02-08",51.209999
"822","2016-02-09",50.810001
"823","2016-02-10",49.43
"824","2016-02-11",47.200001
"825","2016-02-12",47.220001
"826","2016-02-16",51.93
"827","2016-02-17",54.299999
"828","2016-02-18",51.830002
"829","2016-02-19",51.529999
"830","2016-02-22",51.290001
"831","2016-02-23",51.259998
"832","2016-02-24",51.919998
"833","2016-02-25",38.490002
"834","2016-02-26",40.43
"835","2016-02-29",37.990002
"836","2016-03-01",37.099998
"837","2016-03-02",38.970001
"838","2016-03-03",39.119999
"839","2016-03-04",39.41
"840","2016-03-07",38.970001
"841","2016-03-08",38.299999
"842","2016-03-09",38.040001
"843","2016-03-10",38.709999
"844","2016-03-11",40.029999
"845","2016-03-14",40.25
"846","2016-03-15",39.619999
"847","2016-03-16",38.849998
"848","2016-03-17",36.650002
"849","2016-03-18",37.240002
"850","2016-03-21",38.529999
"851","2016-03-22",37.919998
"852","2016-03-23",36.799999
"853","2016-03-24",37.130001
"854","2016-03-28",38.59
"855","2016-03-29",39.009998
"856","2016-03-30",40.560001
"857","2016-03-31",41.900002
"858","2016-04-01",43.77
"859","2016-04-04",42.049999
"860","2016-04-05",43.360001
"861","2016-04-06",43.57
"862","2016-04-07",41.900002
"863","2016-04-08",41.509998
"864","2016-04-11",41.689999
"865","2016-04-12",43.639999
"866","2016-04-13",45.779999
"867","2016-04-14",44.040001
"868","2016-04-15",43.990002
"869","2016-04-18",44.299999
"870","2016-04-19",44.16
"871","2016-04-20",44.310001
"872","2016-04-21",44.52
"873","2016-04-22",44.889999
"874","2016-04-25",43.299999
"875","2016-04-26",45.580002
"876","2016-04-27",46.130001
"877","2016-04-28",44.060001
"878","2016-04-29",43.27
"879","2016-05-02",42.77
"880","2016-05-03",41.419998
"881","2016-05-04",39.419998
"882","2016-05-05",38.639999
"883","2016-05-06",38.040001
"884","2016-05-09",37.400002
"885","2016-05-10",37.25
"886","2016-05-11",34.599998
"887","2016-05-12",35.040001
"888","2016-05-13",33.09
"889","2016-05-16",33.060001
"890","2016-05-17",32.75
"891","2016-05-18",31.83
"892","2016-05-19",31.01
"893","2016-05-20",31.92
"894","2016-05-23",31.6
"895","2016-05-24",32.150002
"896","2016-05-25",33.02
"897","2016-05-26",32.779999
"898","2016-05-27",33.540001
"899","2016-05-31",33.259998
"900","2016-06-01",34.060001
"901","2016-06-02",34.560001
"902","2016-06-03",34.029999
"903","2016-06-06",35.080002
"904","2016-06-07",35.380001
"905","2016-06-08",36.07
"906","2016-06-09",28.41
"907","2016-06-10",26.559999
"908","2016-06-13",25.68
"909","2016-06-14",25.879999
"910","2016-06-15",26.25
"911","2016-06-16",25.969999
"912","2016-06-17",25.99
"913","2016-06-20",26.120001
"914","2016-06-21",25.77
"915","2016-06-22",27.620001
"916","2016-06-23",27.92
"917","2016-06-24",27.559999
"918","2016-06-27",25.389999
"919","2016-06-28",25.82
"920","2016-06-29",28.049999
"921","2016-06-30",28.68
"922","2016-07-01",30
"923","2016-07-05",29.549999
"924","2016-07-06",29.76
"925","2016-07-07",28.84
"926","2016-07-08",29.620001
"927","2016-07-11",30.27
"928","2016-07-12",30.709999
"929","2016-07-13",28.77
"930","2016-07-14",28.639999
"931","2016-07-15",27.5
"932","2016-07-18",29.5
"933","2016-07-19",29.01
"934","2016-07-20",30.51
"935","2016-07-21",30.620001
"936","2016-07-22",30.42
"937","2016-07-25",30.559999
"938","2016-07-26",29.719999
"939","2016-07-27",29.559999
"940","2016-07-28",29.84
"941","2016-07-29",30.809999
"942","2016-08-01",30.73
"943","2016-08-02",28.74
"944","2016-08-03",28.93
"945","2016-08-04",28.129999
"946","2016-08-05",29.52
"947","2016-08-08",30.469999
